ticker,FLT US Equity,FLT US Equity,FLT US Equity,FLT US Equity,FLT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2015-10-13,145.59,146.51,146.402,151.3376,152.3319,DOWN,0
2015-10-14,144.45,145.42,146.178,151.1418,152.3083,UP,1
2015-10-15,145.17,144.88,145.826,150.9654,152.2894,UP,1
2015-10-16,145.65,145.43,145.516,150.6982,152.2741,UP,1
2015-10-19,146.86,144.75,145.544,150.4354,152.2571,DOWN,0
2015-10-20,145.67,146.64,145.56,150.1372,152.2665,DOWN,0
2015-10-21,144.59,145.73,145.588,149.806,152.2782,UP,1
2015-10-22,146.36,145.94,145.826,149.5056,152.294,UP,1
2015-10-23,148.51,147.83,146.398,149.2444,152.3059,DOWN,0
2015-10-26,146.92,148.07,146.41,148.9326,152.3228,DOWN,0
2015-10-27,141.3,146.61,145.536,148.4814,152.3222,UP,1
2015-10-28,144.73,141.3,145.564,148.1304,152.3366,DOWN,0
2015-10-29,144.67,144.56,145.226,147.777,152.361,UP,1
2015-10-30,144.86,145.0,144.496,147.5394,152.3969,UP,1
2015-11-02,144.95,144.84,144.102,147.3998,152.423,UP,1
2015-11-03,147.95,144.47,145.432,147.4486,152.4777,DOWN,0
2015-11-04,144.0,147.93,145.286,147.471,152.5107,UP,1
2015-11-05,154.59,150.0,147.27,147.617,152.5764,UP,1
2015-11-06,156.4,154.73,149.578,147.7208,152.6436,DOWN,0
2015-11-09,153.47,155.67,151.282,147.7634,152.6954,UP,1
2015-11-10,154.19,152.9,152.53,147.864,152.7625,DOWN,0
2015-11-11,153.12,154.26,154.354,148.032,152.8266,DOWN,0
2015-11-12,150.63,152.56,153.562,148.124,152.8735,DOWN,0
2015-11-13,146.82,150.33,151.646,148.0662,152.9051,UP,1
2015-11-16,148.52,146.41,150.656,148.0698,152.9324,DOWN,0
2015-11-17,148.27,148.94,149.472,147.9654,152.948,UP,1
2015-11-18,151.72,148.77,149.192,147.961,152.97,DOWN,0
2015-11-19,151.57,151.78,149.38,147.9662,152.9805,UP,1
2015-11-20,152.21,152.33,150.458,147.9658,152.9913,UP,1
2015-11-23,152.99,152.47,151.352,148.0108,153.0232,UP,1
2015-11-24,154.72,152.5,152.642,148.0354,153.0658,DOWN,0
2015-11-25,153.67,154.98,153.032,148.0356,153.1005,DOWN,0
2015-11-27,152.74,153.45,153.266,147.999,153.1181,UP,1
2015-11-30,153.71,152.85,153.566,148.007,153.1348,DOWN,0
2015-12-01,153.49,154.27,153.666,147.946,153.1382,DOWN,0
2015-12-02,151.96,153.37,153.114,147.9046,153.1326,DOWN,0
2015-12-03,148.95,152.24,152.17,147.8038,153.1067,UP,1
2015-12-04,150.52,148.97,151.726,147.8212,153.077,DOWN,0
2015-12-07,147.51,149.52,150.486,147.761,153.0363,UP,1
2015-12-08,147.6,146.04,149.308,147.848,152.9895,DOWN,0
2015-12-09,146.0,147.24,148.116,147.9556,152.9348,UP,1
2015-12-10,146.76,146.1,147.678,148.1384,152.8916,DOWN,0
2015-12-11,139.81,144.36,145.536,148.1758,152.8235,DOWN,0
2015-12-14,139.31,139.5,143.896,148.145,152.7494,UP,1
2015-12-15,141.49,139.96,142.674,148.09,152.683,UP,1
2015-12-16,144.25,141.95,142.324,148.1128,152.6437,DOWN,0
2015-12-17,142.79,144.91,141.53,148.0572,152.5806,DOWN,0
2015-12-18,140.32,141.93,141.632,147.925,152.5157,UP,1
2015-12-21,141.38,141.73,142.046,147.8086,152.4618,UP,1
2015-12-22,142.14,142.1,142.176,147.717,152.4322,UP,1
2015-12-23,145.41,143.08,142.408,147.7134,152.414,DOWN,0
2015-12-24,145.34,145.11,142.918,147.7312,152.3908,DOWN,0
2015-12-28,143.85,144.8,143.624,147.7048,152.369,UP,1
2015-12-29,145.39,144.99,144.426,147.6996,152.3451,DOWN,0
2015-12-30,143.12,145.36,144.622,147.6248,152.3105,DOWN,0
2015-12-31,142.93,142.39,144.126,147.57,152.2638,DOWN,0
2016-01-04,140.63,140.31,143.184,147.4908,152.2094,DOWN,0
2016-01-05,136.76,141.04,141.766,147.2988,152.1324,DOWN,0
2016-01-06,132.66,134.66,139.22,146.9818,152.0423,DOWN,0
2016-01-07,128.5,130.2,136.296,146.6134,151.9275,UP,1
2016-01-08,129.26,129.8,133.562,146.3726,151.8305,DOWN,0
2016-01-11,125.56,130.15,130.548,145.9892,151.7138,DOWN,0
2016-01-12,124.29,126.25,128.054,145.5816,151.5925,DOWN,0
2016-01-13,117.66,125.13,125.054,145.0376,151.4266,UP,1
2016-01-14,120.02,117.82,123.358,144.539,151.2721,DOWN,0
2016-01-15,118.16,116.48,121.138,143.9432,151.1004,DOWN,0
2016-01-19,114.85,119.46,118.996,143.3602,150.9096,UP,1
2016-01-20,114.9,112.95,117.118,142.5664,150.7208,UP,1
2016-01-21,116.75,114.83,116.936,141.7734,150.531,UP,1
2016-01-22,123.66,118.49,117.664,141.1772,150.368,DOWN,0
2016-01-25,119.01,123.4,117.834,140.4736,150.1804,UP,1
2016-01-26,120.14,119.39,118.892,139.814,149.9918,DOWN,0
2016-01-27,118.02,119.15,119.516,139.1618,149.795,DOWN,0
2016-01-28,117.5,119.86,119.666,138.5754,149.5953,UP,1
2016-01-29,122.84,118.26,119.502,138.0618,149.4165,DOWN,0
2016-02-01,121.76,121.24,120.052,137.5316,149.2351,DOWN,0
2016-02-02,117.75,120.51,119.574,136.8522,149.0428,UP,1
2016-02-03,121.9,118.24,120.35,136.2588,148.8604,UP,1
2016-02-04,124.75,121.09,121.8,135.7096,148.693,DOWN,0
2016-02-05,123.76,120.38,121.984,135.125,148.5205,DOWN,0
2016-02-08,117.37,121.52,121.106,134.378,148.2941,DOWN,0
2016-02-09,113.87,115.77,120.33,133.582,148.0522,UP,1
2016-02-10,114.99,114.98,118.948,132.827,147.8099,DOWN,0
2016-02-11,113.39,112.65,116.676,132.0206,147.5696,UP,1
2016-02-12,117.46,114.38,115.416,131.3,147.3408,UP,1
2016-02-16,124.61,119.11,116.864,130.753,147.1594,UP,1
2016-02-17,127.5,126.5,119.59,130.324,147.0012,DOWN,0
2016-02-18,126.99,128.42,121.99,129.8534,146.8539,UP,1
2016-02-19,127.97,126.7,124.906,129.4626,146.7205,UP,1
2016-02-22,129.79,129.21,127.372,129.1064,146.6034,DOWN,0
2016-02-23,126.37,129.18,127.724,128.7138,146.4685,UP,1
2016-02-24,128.12,124.9,127.848,128.341,146.335,DOWN,0
2016-02-25,127.63,128.27,127.976,128.0974,146.2049,UP,1
2016-02-26,128.0,128.36,127.982,127.8712,146.0797,DOWN,0
2016-02-29,127.69,128.3,127.562,127.5952,145.9516,UP,1
2016-03-01,134.57,129.5,129.202,127.4016,145.85,UP,1
2016-03-02,135.24,134.15,130.626,127.2506,145.7545,UP,1
2016-03-03,137.71,135.31,132.642,127.1984,145.6712,UP,1
2016-03-04,138.03,138.0,134.648,127.1314,145.5941,UP,1
2016-03-07,141.74,136.61,137.458,127.1234,145.5427,DOWN,0
2016-03-08,135.82,140.95,137.708,126.9316,145.4477,UP,1
2016-03-09,136.6,136.95,137.98,126.7568,145.3595,DOWN,0
2016-03-10,135.1,137.11,137.458,126.5818,145.2707,UP,1
2016-03-11,139.79,136.33,137.81,126.4698,145.2015,DOWN,0
2016-03-14,139.51,139.18,137.364,126.3976,145.1344,UP,1
2016-03-15,139.97,138.49,138.194,126.3384,145.0736,UP,1
2016-03-16,140.42,139.5,138.958,126.3342,145.0072,UP,1
2016-03-17,142.79,141.19,140.496,126.4548,144.9503,UP,1
2016-03-18,147.36,144.47,142.01,126.7488,144.9153,DOWN,0
2016-03-21,146.79,147.11,143.466,127.1146,144.8927,UP,1
2016-03-22,146.86,145.7,144.844,127.4666,144.8533,DOWN,0
2016-03-23,146.1,147.14,145.98,127.8774,144.8202,DOWN,0
2016-03-24,145.86,144.76,146.594,128.3088,144.7931,DOWN,0
2016-03-28,145.75,146.34,146.272,128.8706,144.7243,UP,1
2016-03-29,147.66,145.66,146.446,129.4234,144.6557,UP,1
2016-03-30,147.76,148.98,146.626,130.0154,144.5868,UP,1
2016-03-31,148.75,147.05,147.156,130.6934,144.5238,DOWN,0
2016-04-01,148.64,147.43,147.712,131.3682,144.4516,UP,1
2016-04-04,149.06,148.82,148.374,132.0144,144.3932,DOWN,0
2016-04-05,145.43,147.28,147.928,132.4498,144.3098,UP,1
2016-04-06,146.7,145.19,147.716,133.0036,144.2364,DOWN,0
2016-04-07,144.65,145.41,146.896,133.4938,144.15,UP,1
2016-04-08,145.68,145.92,146.304,134.047,144.0684,UP,1
2016-04-11,146.61,146.83,145.814,134.6292,144.0016,UP,1
2016-04-12,148.98,146.74,146.524,135.152,143.9459,UP,1
2016-04-13,151.91,149.54,147.566,135.755,143.909,DOWN,0
2016-04-14,151.02,150.61,148.84,136.4204,143.8874,DOWN,0
2016-04-15,150.87,151.0,149.878,136.9998,143.8614,UP,1
2016-04-18,152.48,150.01,151.052,137.5544,143.8439,DOWN,0
2016-04-19,152.07,153.56,151.67,138.1206,143.824,UP,1
2016-04-20,153.2,151.48,151.928,138.8372,143.8129,UP,1
2016-04-21,153.48,152.91,152.42,139.6294,143.8087,UP,1
2016-04-22,154.27,152.5,153.1,140.415,143.8153,DOWN,0
2016-04-25,153.46,153.91,153.296,141.2164,143.8145,UP,1
2016-04-26,153.57,153.77,153.596,141.9386,143.8111,UP,1
2016-04-27,155.91,153.15,154.138,142.5646,143.8082,DOWN,0
2016-04-28,153.78,155.49,154.198,143.0902,143.7943,UP,1
2016-04-29,154.68,153.35,154.28,143.644,143.7899,UP,1
2016-05-02,155.59,155.0,154.706,144.1964,143.7879,DOWN,0
2016-05-03,154.86,154.32,154.964,144.6978,143.7922,DOWN,0
2016-05-04,152.72,153.75,154.326,145.2248,143.7779,DOWN,0
2016-05-05,151.66,154.21,153.902,145.6956,143.7637,DOWN,0
2016-05-06,151.43,150.45,153.252,146.1716,143.7534,DOWN,0
2016-05-09,150.15,150.95,152.164,146.6146,143.7467,UP,1
2016-05-10,152.39,150.4,151.67,147.1086,143.7483,DOWN,0
2016-05-11,152.0,151.65,151.526,147.4572,143.7618,DOWN,0
2016-05-12,150.93,153.47,151.38,147.771,143.758,DOWN,0
2016-05-13,145.38,150.0,150.17,147.9244,143.7162,UP,1
2016-05-16,146.4,145.26,149.42,148.0918,143.6767,DOWN,0
2016-05-17,144.98,146.25,147.938,148.1566,143.6275,UP,1
2016-05-18,146.15,144.88,146.768,148.3632,143.5865,DOWN,0
2016-05-19,145.48,145.66,145.678,148.5408,143.5427,UP,1
2016-05-20,146.85,146.26,145.972,148.7758,143.507,DOWN,0
2016-05-23,146.53,146.56,145.998,148.9106,143.4446,UP,1
2016-05-24,148.88,147.08,146.778,149.098,143.389,UP,1
2016-05-25,150.2,149.27,147.588,149.3026,143.3371,DOWN,0
2016-05-26,149.31,150.7,148.354,149.4804,143.2779,UP,1
2016-05-27,150.17,149.17,149.018,149.628,143.2218,DOWN,0
2016-05-31,148.89,150.42,149.49,149.6586,143.1584,UP,1
2016-06-01,150.02,148.32,149.718,149.7232,143.096,UP,1
2016-06-02,152.48,149.67,150.174,149.8356,143.0391,DOWN,0
2016-06-03,150.44,151.79,150.4,149.9224,142.9799,UP,1
2016-06-06,153.81,151.2,151.128,150.0814,142.9372,DOWN,0
2016-06-07,152.85,153.95,151.92,150.2234,142.9178,DOWN,0
2016-06-08,152.39,152.95,152.394,150.318,142.9201,DOWN,0
2016-06-09,150.0,151.17,151.898,150.3628,142.9425,DOWN,0
2016-06-10,147.34,149.5,151.278,150.3346,142.9648,DOWN,0
2016-06-13,145.93,146.64,149.702,150.2804,142.958,DOWN,0
2016-06-14,143.99,145.65,147.93,150.179,142.9219,UP,1
2016-06-15,144.66,144.62,146.384,150.1636,142.8885,DOWN,0
2016-06-16,144.05,144.07,145.194,150.1106,142.863,UP,1
2016-06-17,144.35,143.96,144.596,150.1046,142.8611,UP,1
2016-06-20,145.09,146.77,144.428,150.0928,142.8564,UP,1
2016-06-21,146.07,145.44,144.844,150.082,142.8382,DOWN,0
2016-06-22,144.17,146.34,144.746,149.9858,142.8174,UP,1
2016-06-23,146.4,145.62,145.216,149.8756,142.7819,DOWN,0
2016-06-24,141.49,138.94,144.644,149.685,142.7297,DOWN,0
2016-06-27,134.67,140.18,142.56,149.361,142.6465,UP,1
2016-06-28,139.23,136.21,141.192,149.096,142.5815,UP,1
2016-06-29,143.13,140.0,140.984,148.9172,142.5434,DOWN,0
2016-06-30,143.13,143.56,140.33,148.7158,142.4916,DOWN,0
2016-07-01,142.75,143.44,140.582,148.5012,142.4371,DOWN,0
2016-07-05,139.51,141.72,141.55,148.206,142.3618,UP,1
2016-07-06,139.61,138.59,141.626,147.929,142.2933,UP,1
2016-07-07,140.15,139.72,141.03,147.6606,142.2113,UP,1
2016-07-08,143.79,141.78,141.162,147.4182,142.1601,DOWN,0
2016-07-11,143.69,144.25,141.35,147.2164,142.1086,UP,1
2016-07-12,150.06,145.05,143.46,147.124,142.1107,DOWN,0
2016-07-13,149.67,150.06,145.472,147.0056,142.1064,UP,1
2016-07-14,151.85,151.2,147.812,146.9454,142.1494,DOWN,0
2016-07-15,150.45,151.99,149.144,146.9,142.1985,DOWN,0
2016-07-18,150.4,150.99,150.486,146.8748,142.2625,DOWN,0
2016-07-19,150.2,150.0,150.514,146.8502,142.3238,UP,1
2016-07-20,151.88,150.91,150.956,146.8848,142.3789,DOWN,0
2016-07-21,149.99,151.46,150.584,146.8368,142.4077,UP,1
2016-07-22,151.8,150.06,150.854,146.8328,142.4511,DOWN,0
2016-07-25,151.16,151.41,151.006,146.8374,142.4791,UP,1
2016-07-26,152.02,151.27,151.37,146.9702,142.5045,DOWN,0
2016-07-27,150.75,151.93,151.144,147.0572,142.5223,UP,1
2016-07-28,152.16,150.83,151.578,147.2008,142.5495,DOWN,0
2016-07-29,151.68,151.7,151.554,147.3114,142.5799,UP,1
2016-08-01,152.31,151.19,151.784,147.448,142.6192,DOWN,0
2016-08-02,150.59,152.32,151.498,147.5228,142.6463,UP,1
2016-08-03,153.72,150.13,152.092,147.6666,142.6867,UP,1
2016-08-04,154.79,153.18,152.618,147.7848,142.7263,UP,1
2016-08-05,162.32,160.0,154.746,148.0272,142.8096,UP,1
2016-08-08,163.47,162.91,156.978,148.3104,142.904,DOWN,0
2016-08-09,163.01,163.71,159.462,148.5672,142.9872,DOWN,0
2016-08-10,162.54,162.79,161.226,148.8402,143.0574,UP,1
2016-08-11,164.72,162.82,163.212,149.1342,143.1464,DOWN,0
2016-08-12,164.46,164.27,163.64,149.3738,143.2622,UP,1
2016-08-15,168.94,164.74,164.734,149.7438,143.3832,DOWN,0
2016-08-16,167.99,168.52,165.73,150.0274,143.4998,UP,1
2016-08-17,168.21,167.61,166.864,150.3346,143.6166,UP,1
2016-08-18,168.55,168.04,167.63,150.6578,143.7346,DOWN,0
2016-08-19,167.56,168.0,168.25,151.009,143.8326,DOWN,0
2016-08-22,167.41,167.28,167.944,151.4104,143.9497,UP,1
2016-08-23,168.44,167.83,168.034,151.8606,144.0189,DOWN,0
2016-08-24,166.02,168.5,167.596,152.3012,144.067,DOWN,0
2016-08-25,165.8,165.29,167.046,152.724,144.1287,UP,1
2016-08-26,166.57,165.5,166.848,153.1744,144.1906,DOWN,0
2016-08-29,166.13,166.55,166.592,153.61,144.2556,DOWN,0
2016-08-30,166.08,167.1,166.12,154.0298,144.3329,DOWN,0
2016-08-31,164.2,165.83,165.756,154.3924,144.4198,UP,1
2016-09-01,167.67,164.51,166.13,154.8624,144.5155,DOWN,0
2016-09-02,167.63,168.06,166.342,155.287,144.6123,UP,1
2016-09-06,167.8,167.28,166.676,155.8132,144.6927,UP,1
2016-09-07,167.96,168.2,167.052,156.479,144.7747,DOWN,0
2016-09-08,167.64,167.82,167.74,157.0472,144.8518,DOWN,0
2016-09-09,160.85,165.95,166.376,157.4016,144.8911,UP,1
2016-09-12,163.79,159.98,165.608,157.8148,144.9365,DOWN,0
2016-09-13,161.25,162.3,164.298,158.1848,144.9744,UP,1
2016-09-14,162.42,161.0,163.19,158.643,145.0228,UP,1
2016-09-15,163.09,162.29,162.28,159.1126,145.0697,UP,1
2016-09-16,164.51,162.61,163.012,159.5998,145.1248,UP,1
2016-09-19,168.52,165.76,163.958,160.0944,145.2076,DOWN,0
2016-09-20,167.65,169.1,165.238,160.5736,145.3011,UP,1
2016-09-21,170.87,168.34,166.928,160.9898,145.4028,UP,1
2016-09-22,172.11,171.61,168.732,161.4386,145.5258,DOWN,0
2016-09-23,170.53,170.67,169.936,161.8122,145.6405,UP,1
2016-09-26,170.76,169.71,170.384,162.2184,145.7643,UP,1
2016-09-27,171.45,170.12,171.144,162.6394,145.8877,UP,1
2016-09-28,174.48,172.07,171.866,163.125,146.0611,DOWN,0
2016-09-29,172.66,174.0,171.976,163.5406,146.2278,UP,1
2016-09-30,173.73,173.04,172.616,164.0154,146.389,DOWN,0
2016-10-03,172.71,173.7,173.006,164.4336,146.5313,DOWN,0
2016-10-04,171.27,173.34,172.97,164.8358,146.6737,UP,1
2016-10-05,173.17,172.63,172.708,165.2588,146.8379,UP,1
2016-10-06,174.55,173.5,173.086,165.7348,147.0038,DOWN,0
2016-10-07,172.44,174.72,172.828,166.1404,147.1553,UP,1
2016-10-10,174.58,173.31,173.202,166.5984,147.3011,DOWN,0
2016-10-11,171.07,173.83,173.162,166.9736,147.4298,UP,1
2016-10-12,171.97,171.29,172.922,167.4012,147.5704,DOWN,0
2016-10-13,168.74,170.15,171.76,167.7016,147.6872,UP,1
2016-10-14,171.4,171.02,171.552,168.0338,147.8286,UP,1
2016-10-17,172.36,171.74,171.108,168.2346,147.9757,UP,1
2016-10-18,173.56,174.52,171.606,168.4364,148.1404,UP,1
2016-10-19,174.35,174.18,172.082,168.6632,148.3283,DOWN,0
2016-10-20,172.64,174.12,172.862,168.8652,148.5282,UP,1
2016-10-21,173.7,171.8,173.322,169.0448,148.7542,UP,1
2016-10-24,175.53,174.36,173.956,169.2662,148.9856,DOWN,0
2016-10-25,172.9,175.5,173.824,169.3454,149.2223,DOWN,0
2016-10-26,171.83,172.29,173.32,169.4222,149.46,UP,1
2016-10-27,173.51,173.88,173.494,169.5282,149.7392,UP,1
2016-10-28,173.95,173.48,173.544,169.6362,150.0089,UP,1
2016-10-31,175.3,173.91,173.498,169.791,150.2946,DOWN,0
2016-11-01,172.68,175.46,173.454,169.8964,150.5837,DOWN,0
2016-11-02,152.02,162.5,169.492,169.568,150.7693,DOWN,0
2016-11-03,148.76,151.99,164.542,169.2228,150.9294,UP,1
2016-11-04,150.05,148.52,159.762,168.9078,151.0613,DOWN,0
2016-11-07,147.99,151.91,154.3,168.5362,151.2062,UP,1
2016-11-08,148.79,147.75,149.522,168.1894,151.3495,UP,1
2016-11-09,150.02,147.71,149.122,167.8682,151.5095,DOWN,0
2016-11-10,146.49,151.25,148.668,167.514,151.6544,DOWN,0
2016-11-11,143.7,145.58,147.398,167.0346,151.7587,DOWN,0
2016-11-14,143.2,144.51,146.44,166.546,151.8659,UP,1
2016-11-15,144.95,144.77,145.672,166.089,152.0019,UP,1
2016-11-16,145.63,144.24,144.794,165.6424,152.1206,UP,1
2016-11-17,150.7,146.59,145.636,165.3036,152.2503,DOWN,0
2016-11-18,150.2,154.33,146.936,165.0906,152.3825,UP,1
2016-11-21,152.32,151.71,148.76,164.8612,152.5573,UP,1
2016-11-22,153.01,152.38,150.372,164.6964,152.753,UP,1
2016-11-23,153.25,152.21,151.896,164.513,152.9443,UP,1
2016-11-25,153.65,153.24,152.486,164.3242,153.1456,DOWN,0
2016-11-28,149.75,152.6,152.396,164.029,153.307,DOWN,0
2016-11-29,149.69,149.67,151.87,163.6524,153.4324,DOWN,0
2016-11-30,149.34,151.5,151.136,163.2862,153.5416,DOWN,0
2016-12-01,145.47,149.0,149.58,162.7782,153.634,UP,1
2016-12-02,145.5,145.67,147.95,162.246,153.7217,UP,1
2016-12-05,149.91,146.81,147.982,161.8336,153.8223,DOWN,0
2016-12-06,149.45,149.58,147.934,161.4074,153.9377,UP,1
2016-12-07,152.19,150.24,148.504,161.0222,154.058,UP,1
2016-12-08,153.44,151.85,150.098,160.6014,154.1871,UP,1
2016-12-09,153.56,153.18,151.71,160.2194,154.3149,DOWN,0
2016-12-12,150.89,152.59,151.906,159.7626,154.4309,DOWN,0
2016-12-13,150.51,151.49,152.118,159.3186,154.5106,UP,1
2016-12-14,151.0,150.56,151.88,158.9132,154.5894,DOWN,0
2016-12-15,149.45,151.71,151.082,158.4388,154.6481,DOWN,0
2016-12-16,148.04,149.6,149.978,157.9086,154.6981,DOWN,0
2016-12-19,142.96,147.42,148.392,157.319,154.7042,UP,1
2016-12-20,143.74,143.9,147.038,156.7022,154.7438,DOWN,0
2016-12-21,141.93,143.34,145.224,156.1194,154.7705,UP,1
2016-12-22,142.4,142.21,143.814,155.528,154.807,UP,1
2016-12-23,143.44,142.0,142.894,155.022,154.8252,UP,1
2016-12-27,143.93,143.79,143.088,154.4726,154.8473,DOWN,0
2016-12-28,141.86,144.02,142.712,153.8626,154.8568,UP,1
2016-12-29,142.13,142.08,142.752,153.234,154.8653,DOWN,0
2016-12-30,141.52,142.71,142.576,152.5774,154.859,UP,1
2017-01-03,144.65,143.65,142.818,152.0176,154.8454,UP,1
2017-01-04,147.05,145.69,143.442,151.4846,154.8467,UP,1
2017-01-05,147.47,147.36,144.564,150.9234,154.8498,UP,1
2017-01-06,148.4,147.1,145.818,150.4334,154.8613,DOWN,0
2017-01-09,147.86,148.34,147.086,149.954,154.8713,UP,1
2017-01-10,147.97,147.65,147.75,149.4432,154.8824,UP,1
2017-01-11,148.5,147.96,148.04,148.9342,154.8866,UP,1
2017-01-12,148.99,147.63,148.344,148.408,154.8927,UP,1
2017-01-13,150.69,149.53,148.802,147.9682,154.9024,DOWN,0
2017-01-17,149.77,149.99,149.184,147.9232,154.9081,UP,1
2017-01-18,152.38,150.01,150.066,147.9956,154.9247,DOWN,0
2017-01-19,150.26,152.84,150.418,147.9998,154.9488,DOWN,0
2017-01-20,150.25,150.28,150.67,148.045,154.9666,DOWN,0
2017-01-23,149.81,150.11,150.494,148.0654,154.9924,UP,1
2017-01-24,150.72,150.91,150.684,148.0794,155.0176,UP,1
2017-01-25,150.74,151.58,150.356,148.1644,155.0382,DOWN,0
2017-01-26,148.05,151.0,149.914,148.2514,155.0336,UP,1
2017-01-27,148.18,147.82,149.5,148.351,155.0149,DOWN,0
2017-01-30,147.96,146.94,149.13,148.4112,154.9996,DOWN,0
2017-01-31,147.49,148.32,148.484,148.4484,154.9827,DOWN,0
2017-02-01,146.34,148.15,147.604,148.3612,154.952,UP,1
2017-02-02,148.05,146.36,147.604,148.3182,154.9319,UP,1
2017-02-03,150.72,148.99,148.112,148.2862,154.9195,DOWN,0
2017-02-06,147.7,149.81,148.06,148.18,154.8906,UP,1
2017-02-07,148.75,147.99,148.312,148.09,154.863,UP,1
2017-02-08,151.25,148.62,149.294,148.042,154.852,UP,1
2017-02-09,167.86,165.0,153.256,148.4042,154.9234,UP,1
2017-02-10,168.91,169.14,156.894,148.7886,154.9884,DOWN,0
2017-02-13,168.25,169.47,161.004,149.1668,155.0608,DOWN,0
2017-02-14,167.36,167.24,164.726,149.6046,155.1242,UP,1
2017-02-15,167.67,167.15,168.01,150.048,155.1846,DOWN,0
2017-02-16,166.54,167.13,167.746,150.3806,155.243,DOWN,0
2017-02-17,166.47,166.15,167.258,150.721,155.3117,UP,1
2017-02-21,166.57,166.44,166.922,151.0086,155.3863,UP,1
2017-02-22,167.09,166.0,166.868,151.2816,155.4646,UP,1
2017-02-23,168.37,167.15,167.008,151.5778,155.5557,UP,1
2017-02-24,168.7,166.72,167.44,151.934,155.6372,UP,1
2017-02-27,169.88,167.71,168.122,152.3214,155.7266,UP,1
2017-02-28,170.0,169.94,168.808,152.7014,155.822,DOWN,0
2017-03-01,164.75,170.99,168.34,153.0074,155.9188,DOWN,0
2017-03-02,162.62,164.5,167.19,153.299,155.9999,UP,1
2017-03-03,164.58,162.36,166.366,153.7314,156.0979,DOWN,0
2017-03-06,163.67,163.75,165.124,154.13,156.1855,DOWN,0
2017-03-07,163.2,163.36,163.764,154.5554,156.2741,DOWN,0
2017-03-08,161.19,162.5,163.052,154.9312,156.3458,DOWN,0
2017-03-09,161.19,160.84,162.766,155.2862,156.4191,DOWN,0
2017-03-10,160.2,161.0,161.89,155.6116,156.4757,DOWN,0
2017-03-13,159.85,160.25,161.126,155.9714,156.524,DOWN,0
2017-03-14,159.19,159.18,160.324,156.3126,156.5734,UP,1
2017-03-15,161.82,159.13,160.45,156.7186,156.6316,UP,1
2017-03-16,163.99,161.95,161.01,157.1054,156.7071,DOWN,0
2017-03-17,162.23,163.99,161.416,157.409,156.7682,DOWN,0
2017-03-20,159.97,162.14,161.44,157.659,156.8056,DOWN,0
2017-03-21,156.47,160.08,160.896,157.8204,156.8358,UP,1
2017-03-22,158.6,156.24,160.252,158.0352,156.8597,DOWN,0
2017-03-23,158.36,158.66,159.126,158.243,156.8873,DOWN,0
2017-03-24,156.9,159.07,158.06,158.411,156.9098,DOWN,0
2017-03-27,156.34,155.0,157.334,158.558,156.9415,UP,1
2017-03-28,157.5,155.73,157.54,158.6942,156.9923,DOWN,0
2017-03-29,152.5,157.24,156.32,158.7488,157.0252,DOWN,0
2017-03-30,148.1,153.12,154.268,158.6632,157.0457,UP,1
2017-03-31,151.43,147.16,153.174,158.6866,157.0796,DOWN,0
2017-04-03,150.15,151.56,151.936,158.6846,157.1101,DOWN,0
2017-04-04,141.6,150.82,148.756,158.5204,157.0963,UP,1
2017-04-05,142.05,142.18,146.666,158.347,157.0811,UP,1
2017-04-06,145.47,143.6,146.14,158.2416,157.0781,UP,1
2017-04-07,146.27,144.63,145.108,158.206,157.0886,UP,1
2017-04-10,146.32,145.75,144.342,158.1688,157.0882,DOWN,0
2017-04-11,145.56,146.46,145.134,158.1208,157.1086,DOWN,0
2017-04-12,144.22,145.25,145.568,158.0554,157.1563,DOWN,0
2017-04-13,142.36,143.68,144.946,157.9758,157.172,UP,1
2017-04-17,144.34,142.55,144.56,157.9016,157.178,DOWN,0
2017-04-18,143.65,143.87,144.026,157.7602,157.1806,DOWN,0
2017-04-19,143.18,144.59,143.55,157.6698,157.1828,UP,1
2017-04-20,149.73,144.0,144.652,157.6894,157.2339,DOWN,0
2017-04-21,147.66,148.74,145.712,157.6176,157.2741,UP,1
2017-04-24,150.23,149.64,146.89,157.265,157.3245,DOWN,0
2017-04-25,148.86,151.28,147.932,156.864,157.3499,UP,1
2017-04-26,151.38,149.42,149.572,156.5266,157.3883,DOWN,0
2017-04-27,145.65,151.78,148.756,156.0924,157.3663,DOWN,0
2017-04-28,141.14,144.57,147.452,155.5618,157.3236,UP,1
2017-05-01,148.18,142.9,147.042,155.1946,157.3053,DOWN,0
2017-05-02,138.0,156.0,144.87,154.6252,157.243,DOWN,0
2017-05-03,131.26,137.72,140.846,153.919,157.1473,UP,1
2017-05-04,132.11,132.69,138.138,153.2194,157.0569,UP,1
2017-05-05,133.4,131.12,136.59,152.52,156.9645,UP,1
2017-05-08,134.61,133.5,133.876,151.8382,156.8876,UP,1
2017-05-09,134.89,135.25,133.254,151.1384,156.803,UP,1
2017-05-10,138.23,134.14,134.648,150.503,156.7384,DOWN,0
2017-05-11,136.46,138.72,135.518,149.9372,156.6606,UP,1
2017-05-12,138.43,137.77,136.524,149.4534,156.599,UP,1
2017-05-15,140.12,138.47,137.626,148.9642,156.5388,DOWN,0
