ticker,SPGI US Equity,SPGI US Equity,SPGI US Equity,SPGI US Equity,SPGI US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-08-25,151.27,151.99,132.6627,151.368,149.9298,UP,1
2017-08-28,151.99,151.52,132.7945,151.768,149.9998,DOWN,0
2017-08-29,150.92,150.77,132.9174,151.384,150.0302,UP,1
2017-08-30,153.54,150.58,133.0578,151.834,150.1566,UP,1
2017-08-31,154.33,154.0,133.2109,152.41,150.3388,DOWN,0
2017-09-01,153.72,154.65,133.3698,152.9,150.5056,DOWN,0
2017-09-05,153.18,153.18,133.5239,153.138,150.6352,DOWN,0
2017-09-06,151.2,153.49,133.6601,153.194,150.7338,UP,1
2017-09-07,151.4,151.76,133.8081,152.766,150.84,UP,1
2017-09-08,151.93,151.08,133.9591,152.286,150.9006,UP,1
2017-09-11,152.77,153.4,134.1189,152.096,151.0352,UP,1
2017-09-12,153.6,152.9,134.2858,152.18,151.1874,DOWN,0
2017-09-13,153.46,153.26,134.4535,152.632,151.3422,UP,1
2017-09-14,153.72,153.05,134.6301,153.096,151.466,UP,1
2017-09-15,154.0,153.69,134.8021,153.51,151.619,UP,1
2017-09-18,154.43,154.58,134.9793,153.842,151.7318,UP,1
2017-09-19,155.61,154.88,135.176,154.244,151.868,UP,1
2017-09-20,155.83,156.0,135.3767,154.718,152.0266,DOWN,0
2017-09-21,155.75,155.44,135.5841,155.124,152.1528,UP,1
2017-09-22,156.82,155.71,135.8003,155.688,152.2962,DOWN,0
2017-09-25,155.52,156.58,136.0062,155.906,152.4172,DOWN,0
2017-09-26,155.07,155.52,136.2105,155.798,152.5284,DOWN,0
2017-09-27,154.77,155.97,136.4093,155.586,152.6264,UP,1
2017-09-28,155.53,154.73,136.6195,155.542,152.7332,UP,1
2017-09-29,156.31,155.28,136.8176,155.44,152.837,UP,1
2017-10-02,157.52,156.85,137.0305,155.84,152.9104,UP,1
2017-10-03,159.21,157.33,137.2551,156.668,152.9988,UP,1
2017-10-04,159.6,159.34,137.4876,157.634,153.0878,DOWN,0
2017-10-05,159.04,159.72,137.7198,158.336,153.177,DOWN,0
2017-10-06,158.45,159.43,137.9504,158.764,153.277,UP,1
2017-10-09,159.17,158.91,138.1878,159.094,153.391,DOWN,0
2017-10-10,158.8,159.24,138.4333,159.012,153.4952,UP,1
2017-10-11,159.0,158.66,138.6832,158.892,153.5826,UP,1
2017-10-12,161.12,159.32,138.9416,159.308,153.7646,UP,1
2017-10-13,161.82,161.28,139.2073,159.982,153.9626,UP,1
2017-10-16,162.46,161.82,139.4766,160.64,154.1912,DOWN,0
2017-10-17,161.68,162.76,139.7473,161.216,154.4058,DOWN,0
2017-10-18,161.15,161.97,140.0111,161.646,154.6632,DOWN,0
2017-10-19,159.44,160.48,140.2496,161.31,154.8366,UP,1
2017-10-20,161.55,160.27,140.4944,161.256,155.1008,UP,1
2017-10-23,162.1,162.34,140.7319,161.184,155.3746,DOWN,0
2017-10-24,161.9,162.05,140.975,161.228,155.6018,DOWN,0
2017-10-25,160.92,161.9,141.2228,161.182,155.7902,UP,1
2017-10-26,165.0,163.08,141.488,162.294,156.0448,DOWN,0
2017-10-27,162.16,164.78,141.7358,162.416,156.2886,DOWN,0
2017-10-30,156.25,161.52,141.955,161.246,156.4116,UP,1
2017-10-31,156.47,156.53,142.1676,160.16,156.5412,UP,1
2017-11-01,156.56,157.08,142.3784,159.288,156.6156,DOWN,0
2017-11-02,155.5,156.2,142.5839,157.388,156.6998,UP,1
2017-11-03,158.69,156.24,142.7974,156.694,156.8446,DOWN,0
2017-11-06,158.64,158.07,143.01,157.172,156.992,UP,1
2017-11-07,159.07,158.75,143.2208,157.692,157.1336,UP,1
2017-11-08,160.06,158.62,143.4189,158.392,157.3164,DOWN,0
2017-11-09,157.91,159.38,143.6029,158.874,157.4038,DOWN,0
2017-11-10,156.94,157.7,143.7841,158.524,157.456,UP,1
2017-11-13,158.03,156.7,143.9712,158.402,157.5422,UP,1
2017-11-14,159.3,157.64,144.1668,158.448,157.6646,DOWN,0
2017-11-15,158.82,157.79,144.363,158.2,157.817,UP,1
2017-11-16,160.1,158.94,144.5614,158.638,157.991,UP,1
2017-11-17,160.59,159.89,144.7514,159.368,158.1642,UP,1
2017-11-20,162.19,161.15,144.9479,160.2,158.3526,UP,1
2017-11-21,163.7,162.69,145.1372,161.08,158.5546,DOWN,0
2017-11-22,163.22,164.0,145.3279,161.96,158.7498,UP,1
2017-11-24,164.14,163.48,145.5176,162.768,158.9582,UP,1
2017-11-27,164.4,163.81,145.7081,163.53,159.1662,UP,1
2017-11-28,165.83,164.98,145.9046,164.258,159.3942,DOWN,0
2017-11-29,164.73,166.22,146.0937,164.464,159.5766,UP,1
2017-11-30,165.48,165.42,146.2794,164.916,159.7696,UP,1
2017-12-01,166.17,165.26,146.4672,165.322,159.978,UP,1
2017-12-04,167.46,167.38,146.6526,165.934,160.1908,UP,1
2017-12-05,167.89,168.04,146.8382,166.346,160.4382,UP,1
2017-12-06,168.62,168.04,147.0274,167.124,160.7092,UP,1
2017-12-07,169.53,168.22,147.2212,167.934,161.0044,UP,1
2017-12-08,171.21,170.02,147.4231,168.942,161.318,UP,1
2017-12-11,171.7,171.28,147.6317,169.79,161.6258,UP,1
2017-12-12,172.57,171.86,147.8472,170.726,161.9268,DOWN,0
2017-12-13,169.01,172.54,148.0422,170.804,162.1228,DOWN,0
2017-12-14,167.59,169.0,148.2302,170.416,162.2826,UP,1
2017-12-15,169.05,168.9,148.4272,169.984,162.4828,UP,1
2017-12-18,170.91,169.49,148.6296,169.826,162.732,UP,1
2017-12-19,172.0,171.42,148.8362,169.712,162.9886,DOWN,0
2017-12-20,170.01,171.08,149.0333,169.912,163.2128,DOWN,0
2017-12-21,168.78,170.43,149.2219,170.15,163.4084,DOWN,0
2017-12-22,167.83,169.26,149.4026,169.906,163.5426,DOWN,0
2017-12-26,167.42,168.29,149.5768,169.208,163.6546,UP,1
2017-12-27,169.4,167.95,149.7629,168.688,163.7934,UP,1
2017-12-28,169.85,169.49,149.9604,168.656,163.9568,DOWN,0
2017-12-29,169.4,170.25,150.1487,168.78,164.1218,DOWN,0
2018-01-02,168.12,169.74,150.3394,168.838,164.2954,UP,1
2018-01-03,170.82,168.26,150.545,169.518,164.4808,UP,1
2018-01-04,173.38,171.3,150.7709,170.314,164.7064,UP,1
2018-01-05,175.7,173.58,151.007,171.484,164.9824,UP,1
2018-01-08,177.18,175.52,151.2471,173.04,165.3076,UP,1
2018-01-09,177.24,177.33,151.4849,174.864,165.5524,DOWN,0
2018-01-10,175.61,177.37,151.7207,175.822,165.8214,UP,1
2018-01-11,176.4,175.95,151.9591,176.426,166.2244,UP,1
2018-01-12,177.64,176.97,152.2057,176.814,166.6478,DOWN,0
2018-01-16,175.83,178.11,152.4379,176.544,167.0332,UP,1
2018-01-17,176.79,176.78,152.6681,176.454,167.459,UP,1
2018-01-18,178.64,176.45,152.9146,177.06,167.858,UP,1
2018-01-19,181.14,179.9,153.1762,178.008,168.308,UP,1
2018-01-22,182.15,181.28,153.4361,178.91,168.7696,UP,1
2018-01-23,182.93,182.23,153.7009,180.33,169.227,UP,1
2018-01-24,183.11,183.16,153.9662,181.594,169.731,DOWN,0
2018-01-25,181.89,183.63,154.2277,182.244,170.23,UP,1
2018-01-26,183.8,182.81,154.5007,182.776,170.7454,DOWN,0
2018-01-29,181.04,183.8,154.7613,182.554,171.1802,DOWN,0
2018-01-30,180.34,180.79,155.0216,182.036,171.6106,UP,1
2018-01-31,181.1,180.83,155.2733,181.634,172.0306,UP,1
2018-02-01,182.0,180.4,155.5307,181.656,172.4588,DOWN,0
2018-02-02,177.33,181.55,155.7645,180.362,172.7616,DOWN,0
2018-02-05,166.36,177.04,155.9369,177.426,172.8148,UP,1
2018-02-06,179.96,165.95,156.1791,177.35,173.1496,UP,1
2018-02-07,182.69,179.79,156.4231,177.668,173.5206,DOWN,0
2018-02-08,173.31,182.8,156.6116,175.93,173.6988,UP,1
2018-02-09,177.5,175.0,156.8279,175.964,173.9322,UP,1
2018-02-12,180.36,180.0,157.0543,178.764,174.2448,UP,1
2018-02-13,181.94,179.4,157.293,179.16,174.574,UP,1
2018-02-14,186.03,181.2,157.5481,179.828,174.9712,UP,1
2018-02-15,188.92,187.3,157.8154,182.95,175.4004,UP,1
2018-02-16,189.28,188.8,158.085,185.306,175.8282,DOWN,0
2018-02-20,187.9,188.43,158.3414,186.814,176.2138,DOWN,0
2018-02-21,187.58,187.6,158.5916,187.942,176.5748,UP,1
2018-02-22,187.85,188.21,158.8465,188.306,176.9076,UP,1
2018-02-23,191.67,188.24,159.1183,188.856,177.307,UP,1
2018-02-26,193.3,192.46,159.3955,189.66,177.7216,DOWN,0
2018-02-27,193.14,193.29,159.6745,190.708,178.2042,DOWN,0
2018-02-28,191.8,194.0,159.95,191.552,178.6884,DOWN,0
2018-03-01,189.52,191.14,160.2057,191.886,179.0978,DOWN,0
2018-03-02,189.02,187.86,160.4557,191.356,179.46,UP,1
2018-03-05,190.37,187.4,160.7247,190.77,179.8274,UP,1
2018-03-06,190.99,190.7,160.9924,190.34,180.247,DOWN,0
2018-03-07,189.7,189.0,161.2502,189.92,180.6654,UP,1
2018-03-08,192.5,190.0,161.5188,190.516,181.1588,UP,1
2018-03-09,194.96,193.93,161.8026,191.704,181.7096,UP,1
2018-03-12,195.96,194.14,162.0849,192.822,182.2408,DOWN,0
2018-03-13,195.89,197.25,162.3609,193.802,182.7616,DOWN,0
2018-03-14,192.38,196.47,162.6217,194.338,183.2212,UP,1
2018-03-15,192.71,192.69,162.8812,194.38,183.713,DOWN,0
2018-03-16,192.51,193.06,163.1297,193.89,184.1468,DOWN,0
2018-03-19,190.45,192.33,163.3635,192.788,184.4882,UP,1
2018-03-20,195.65,191.79,163.6209,192.74,184.8872,DOWN,0
2018-03-21,193.81,196.13,163.868,193.026,185.2198,DOWN,0
2018-03-22,189.08,192.04,164.0937,192.3,185.4566,DOWN,0
2018-03-23,186.49,189.96,164.2961,191.096,185.6742,UP,1
2018-03-26,191.28,189.85,164.5245,191.262,185.9718,DOWN,0
2018-03-27,187.87,192.38,164.7298,189.706,186.1764,DOWN,0
2018-03-28,187.28,188.38,164.9377,188.4,186.4054,UP,1
2018-03-29,191.06,188.37,165.1605,188.796,186.6908,DOWN,0
2018-04-02,186.63,190.2,165.3566,188.824,186.8506,UP,1
2018-04-03,189.2,187.09,165.5604,188.408,187.0118,UP,1
2018-04-04,189.46,186.36,165.7653,188.726,187.158,UP,1
2018-04-05,189.74,190.85,165.967,189.218,187.2942,DOWN,0
2018-04-06,187.32,187.42,166.1675,188.47,187.3784,UP,1
2018-04-09,187.77,188.39,166.3802,188.698,187.496,UP,1
2018-04-10,191.51,192.07,166.6109,189.16,187.6502,DOWN,0
2018-04-11,189.45,190.06,166.8246,189.158,187.8184,UP,1
2018-04-12,192.17,191.12,167.0541,189.644,188.055,DOWN,0
2018-04-13,190.76,192.17,167.2775,190.332,188.2482,UP,1
2018-04-16,191.66,192.5,167.4913,191.11,188.4414,UP,1
2018-04-17,193.95,193.42,167.7308,191.598,188.7738,UP,1
2018-04-18,194.67,194.21,167.9742,192.642,189.34,DOWN,0
2018-04-19,193.94,194.58,168.2153,192.996,189.6196,DOWN,0
2018-04-20,192.96,194.11,168.4425,193.436,189.825,DOWN,0
2018-04-23,192.05,193.11,168.671,193.514,190.1998,DOWN,0
2018-04-24,189.07,193.02,168.8724,192.538,190.4312,UP,1
2018-04-25,189.58,188.12,169.0763,191.52,190.6156,UP,1
2018-04-26,190.25,186.06,169.288,190.782,190.7818,DOWN,0
2018-04-27,187.07,190.51,169.4762,189.604,190.8026,UP,1
2018-04-30,188.6,188.65,169.6709,188.914,190.7962,UP,1
2018-05-01,190.03,189.0,169.8737,189.106,190.8112,DOWN,0
2018-05-02,187.98,189.3,170.0661,188.786,190.8128,UP,1
2018-05-03,189.63,187.66,170.2649,188.662,190.8538,UP,1
2018-05-04,192.17,188.62,170.4748,189.682,190.9402,UP,1
2018-05-07,193.38,192.79,170.6861,190.638,190.9744,UP,1
2018-05-08,194.83,193.93,170.891,191.598,191.005,UP,1
2018-05-09,197.41,194.89,171.1041,193.484,191.0904,UP,1
2018-05-10,200.63,198.18,171.3315,195.684,191.267,DOWN,0
2018-05-11,199.99,200.28,171.5585,197.248,191.4764,DOWN,0
2018-05-14,199.07,200.75,171.7866,198.386,191.6774,DOWN,0
2018-05-15,198.39,198.44,172.0112,199.098,191.8378,DOWN,0
2018-05-16,198.18,197.47,172.2342,199.252,191.9816,DOWN,0
2018-05-17,197.66,198.45,172.4493,198.658,192.1408,UP,1
2018-05-18,197.92,197.67,172.6788,198.244,192.2492,UP,1
2018-05-21,200.62,198.49,172.9223,198.554,192.3624,DOWN,0
2018-05-22,200.03,200.89,173.1673,198.882,192.4438,UP,1
2018-05-23,200.94,199.26,173.4173,199.434,192.5448,DOWN,0
2018-05-24,199.82,201.01,173.675,199.866,192.6936,UP,1
2018-05-25,200.36,198.78,173.9229,200.354,192.8466,DOWN,0
2018-05-29,197.2,199.28,174.1672,199.67,192.9404,UP,1
2018-05-30,199.52,198.82,174.4228,199.568,193.1218,DOWN,0
2018-05-31,197.5,199.3,174.6576,198.88,193.1588,UP,1
2018-06-01,200.32,199.87,174.9017,198.98,193.289,UP,1
2018-06-04,201.45,201.35,175.1476,199.198,193.5364,UP,1
2018-06-05,203.36,201.22,175.4145,200.43,193.8738,UP,1
2018-06-06,206.19,203.85,175.695,201.764,194.172,DOWN,0
2018-06-07,205.31,206.03,175.9716,203.326,194.5208,UP,1
2018-06-08,206.47,205.69,176.2397,204.556,194.9046,UP,1
2018-06-11,207.42,207.2,176.5204,205.75,195.2318,UP,1
2018-06-12,207.49,208.5,176.8006,206.576,195.649,DOWN,0
2018-06-13,207.35,207.45,177.081,206.808,196.012,DOWN,0
2018-06-14,207.29,208.79,177.3575,207.204,196.3686,UP,1
2018-06-15,208.68,206.23,177.6463,207.646,196.7474,DOWN,0
2018-06-18,207.6,207.3,177.9166,207.682,197.153,DOWN,0
2018-06-19,207.24,206.11,178.1811,207.632,197.5424,DOWN,0
2018-06-20,206.31,208.11,178.4441,207.424,197.8384,UP,1
2018-06-21,206.67,206.42,178.7115,207.3,198.1828,DOWN,0
2018-06-22,206.35,207.83,178.9873,206.834,198.4664,DOWN,0
2018-06-25,203.95,205.87,179.25,206.104,198.7302,DOWN,0
2018-06-26,203.16,203.98,179.5062,205.288,198.9602,DOWN,0
2018-06-27,201.83,204.49,179.7515,204.392,199.1178,UP,1
2018-06-28,203.69,201.4,180.0019,203.796,199.2982,UP,1
2018-06-29,203.89,205.15,180.2541,203.304,199.4972,UP,1
2018-07-02,204.32,202.57,180.5071,203.378,199.7244,DOWN,0
2018-07-03,202.73,204.88,180.7507,203.292,199.938,UP,1
2018-07-05,204.81,204.11,181.0026,203.888,200.2528,UP,1
2018-07-06,206.37,204.71,181.2564,204.424,200.5886,UP,1
2018-07-09,209.08,207.12,181.5227,205.462,200.9652,UP,1
2018-07-10,209.76,209.04,181.7927,206.55,201.419,DOWN,0
2018-07-11,209.44,209.0,182.0558,207.892,201.8358,UP,1
2018-07-12,210.75,210.25,182.332,209.08,202.2502,DOWN,0
2018-07-13,210.65,210.99,182.6099,209.936,202.7036,UP,1
2018-07-16,211.47,210.73,182.8934,210.414,203.1404,UP,1
2018-07-17,212.59,210.86,183.1787,210.98,203.5488,UP,1
2018-07-18,214.26,213.19,183.4684,211.944,203.9664,DOWN,0
2018-07-19,211.27,213.56,183.7372,212.048,204.2952,UP,1
2018-07-20,212.33,210.7,184.0028,212.384,204.5936,UP,1
2018-07-23,212.87,212.9,184.2691,212.664,204.8384,UP,1
2018-07-24,213.12,213.54,184.5395,212.77,205.101,UP,1
2018-07-25,214.78,213.0,184.8212,212.874,205.4152,DOWN,0
2018-07-26,212.01,217.31,185.0854,213.022,205.6876,DOWN,0
2018-07-27,203.86,212.58,185.3107,211.328,205.8012,DOWN,0
2018-07-30,200.88,203.41,185.5201,208.93,205.8656,DOWN,0
2018-07-31,200.44,202.0,185.7167,206.394,205.916,DOWN,0
2018-08-01,197.73,198.85,185.8962,202.984,205.8582,DOWN,0
2018-08-02,197.28,196.69,186.0703,200.038,205.8032,UP,1
2018-08-03,198.08,198.07,186.2523,198.882,205.746,UP,1
2018-08-06,198.53,198.0,186.4392,198.412,205.7202,UP,1
2018-08-07,202.23,199.33,186.6532,198.77,205.7576,DOWN,0
2018-08-08,201.35,202.18,186.8522,199.494,205.8406,DOWN,0
2018-08-09,200.95,201.77,187.0464,200.228,205.8692,UP,1
2018-08-10,201.32,200.46,187.2435,200.876,205.9456,DOWN,0
2018-08-13,200.53,201.31,187.4416,201.276,205.9498,UP,1
2018-08-14,203.07,201.92,187.6319,201.444,205.9822,DOWN,0
2018-08-15,201.72,201.27,187.8297,201.518,205.9494,UP,1
2018-08-16,202.69,202.98,188.0619,201.866,205.8794,UP,1
2018-08-17,203.11,202.91,188.2951,202.224,205.8354,UP,1
2018-08-20,203.92,203.4,188.5319,202.902,205.7844,UP,1
2018-08-21,204.35,204.23,188.7762,203.158,205.723,DOWN,0
2018-08-22,202.92,203.87,188.9973,203.398,205.6316,DOWN,0
2018-08-23,202.85,202.99,189.2184,203.43,205.5416,DOWN,0
2018-08-24,202.85,203.07,189.4373,203.378,205.4528,UP,1
2018-08-27,204.2,203.99,189.658,203.434,205.3632,DOWN,0
2018-08-28,203.14,204.5,189.8841,203.192,205.274,UP,1
2018-08-29,206.27,202.58,190.1308,203.862,205.2546,DOWN,0
2018-08-30,205.67,205.72,190.369,204.426,205.2418,UP,1
2018-08-31,207.05,205.11,190.6077,205.266,205.2494,UP,1
2018-09-04,207.76,207.48,190.8524,205.978,205.2776,DOWN,0
2018-09-05,204.99,207.87,191.0769,206.348,205.2984,UP,1
2018-09-06,207.02,205.49,191.309,206.498,205.3756,DOWN,0
2018-09-07,206.88,206.42,191.5325,206.74,205.4766,UP,1
2018-09-10,208.25,207.89,191.7552,206.98,205.5678,UP,1
2018-09-11,209.46,208.27,191.9864,207.32,205.6792,UP,1
2018-09-12,209.99,209.42,192.2157,208.32,205.7926,UP,1
2018-09-13,211.87,210.66,192.453,209.29,205.9754,UP,1
2018-09-14,213.95,212.05,192.6936,210.704,206.1582,DOWN,0
2018-09-17,211.35,212.88,192.9267,211.324,206.2578,UP,1
2018-09-18,213.55,211.11,193.1671,212.142,206.3472,DOWN,0
2018-09-19,212.97,213.64,193.4011,212.738,206.4114,UP,1
2018-09-20,213.1,213.88,193.6293,212.984,206.4846,DOWN,0
2018-09-21,211.46,215.0,193.8471,212.486,206.4988,DOWN,0
2018-09-24,210.3,210.49,194.0555,212.276,206.4918,DOWN,0
2018-09-25,206.82,210.22,194.242,210.93,206.3988,DOWN,0
2018-09-26,205.28,206.62,194.4123,209.392,206.2526,DOWN,0
2018-09-27,204.03,205.99,194.574,207.578,206.048,DOWN,0
2018-09-28,195.39,202.9,194.6881,204.364,205.7304,UP,1
2018-10-01,199.41,196.5,194.8401,202.186,205.472,DOWN,0
2018-10-02,196.7,199.0,194.9856,200.162,205.1486,DOWN,0
2018-10-03,195.7,197.62,195.1189,198.246,204.8002,DOWN,0
2018-10-04,192.99,196.07,195.2293,196.038,204.3644,UP,1
2018-10-05,193.6,193.08,195.3373,195.68,203.9962,DOWN,0
2018-10-08,190.01,192.52,195.4373,193.8,203.7192,DOWN,0
2018-10-09,187.82,188.11,195.5325,192.024,203.458,DOWN,0
2018-10-10,182.17,188.12,195.6042,189.318,203.0926,DOWN,0
2018-10-11,180.03,181.29,195.6672,186.726,202.7386,UP,1
2018-10-12,186.47,183.31,195.7526,185.3,202.5224,DOWN,0
2018-10-15,184.22,186.07,195.8244,184.142,202.2452,UP,1
2018-10-16,189.89,186.1,195.9269,184.556,202.0724,UP,1
2018-10-17,190.63,188.98,196.0394,186.248,201.8404,DOWN,0
2018-10-18,186.92,189.7,196.1199,187.626,201.5518,UP,1
2018-10-19,188.34,187.37,196.1947,188.0,201.2996,UP,1
2018-10-22,188.93,188.99,196.2609,188.942,201.0518,DOWN,0
2018-10-23,183.85,182.35,196.2942,187.734,200.7182,DOWN,0
2018-10-24,177.81,184.29,196.2971,185.17,200.213,DOWN,0
2018-10-25,177.17,180.48,196.3049,183.22,199.722,DOWN,0
2018-10-26,171.41,171.52,196.2799,179.834,199.0964,UP,1
2018-10-29,172.25,172.92,196.253,176.498,198.4792,UP,1
2018-10-30,176.61,172.94,196.2569,175.05,197.933,UP,1
2018-10-31,182.32,178.45,196.2845,175.952,197.4924,UP,1
2018-11-01,182.77,182.26,196.3052,177.072,197.0894,UP,1
2018-11-02,182.98,188.01,196.3144,179.386,196.692,UP,1
2018-11-05,183.21,183.44,196.3197,181.578,196.2992,UP,1
2018-11-06,183.45,182.48,196.3223,182.946,195.8842,UP,1
2018-11-07,186.72,184.87,196.3403,183.826,195.5558,UP,1
2018-11-08,188.16,186.58,196.3717,184.904,195.1936,DOWN,0
2018-11-09,186.27,187.205,196.384,185.562,194.8056,DOWN,0
2018-11-12,182.21,186.42,196.3899,185.362,194.3088,DOWN,0
2018-11-13,180.07,181.99,196.3885,184.686,193.755,DOWN,0
2018-11-14,179.08,182.37,196.3784,183.158,193.2368,UP,1
2018-11-15,181.1,178.4,196.3739,181.746,192.7184,UP,1
2018-11-16,181.33,180.16,196.3939,180.758,192.2074,DOWN,0
2018-11-19,177.28,181.08,196.4485,179.772,191.588,DOWN,0
2018-11-20,175.5,175.25,196.4262,178.858,190.9088,UP,1
2018-11-21,177.64,177.63,196.401,178.57,190.2618,DOWN,0
2018-11-23,174.75,176.0,196.4082,177.3,189.5194,UP,1
2018-11-26,177.4,177.26,196.4077,176.514,188.7884,DOWN,0
2018-11-27,177.04,176.19,196.3911,176.466,188.1022,UP,1
2018-11-28,183.19,177.28,196.3973,178.004,187.495,DOWN,0
2018-11-29,180.35,182.88,196.3689,178.546,186.8426,UP,1
2018-11-30,182.86,180.27,196.3386,180.168,186.2378,UP,1
2018-12-03,185.2,185.74,196.3182,181.728,185.7126,DOWN,0
2018-12-04,177.62,184.58,196.2668,181.844,185.059,DOWN,0
2018-12-06,173.49,174.48,196.1964,179.904,184.3924,DOWN,0
2018-12-07,169.14,175.28,196.1028,177.662,183.6696,DOWN,0
2018-12-10,169.12,169.11,195.9901,174.914,182.9714,DOWN,0
2018-12-11,166.8,170.81,195.8576,171.234,182.3996,UP,1
2018-12-12,169.15,169.47,195.7376,169.54,181.7944,UP,1
2018-12-13,169.54,169.77,195.6263,168.75,181.2512,DOWN,0
2018-12-14,166.62,167.72,195.5118,168.246,180.6696,DOWN,0
2018-12-17,166.29,166.39,195.3982,167.68,180.1356,UP,1
2018-12-18,167.99,167.45,195.2863,167.918,179.6234,DOWN,0
2018-12-19,167.01,167.73,195.1664,167.49,179.1634,DOWN,0
2018-12-20,165.56,166.29,195.0457,166.694,178.7182,DOWN,0
2018-12-21,161.6,165.56,194.8912,165.69,178.3068,DOWN,0
2018-12-24,159.0,160.8,194.7114,164.232,177.8862,UP,1
2018-12-26,164.92,159.48,194.5562,163.618,177.4552,UP,1
2018-12-27,169.14,163.01,194.4224,164.044,177.1536,DOWN,0
2018-12-28,168.3,169.51,194.302,164.592,176.7218,UP,1
2018-12-31,169.94,169.12,194.1882,166.26,176.308,DOWN,0
2019-01-02,169.85,169.27,194.0749,168.43,175.9666,DOWN,0
2019-01-03,164.37,169.29,193.9445,168.32,175.4872,UP,1
2019-01-04,172.26,167.03,193.8275,168.944,175.1538,UP,1
2019-01-07,173.64,171.91,193.7267,170.012,174.9496,UP,1
2019-01-08,175.23,174.76,193.6574,171.07,174.898,DOWN,0
2019-01-09,173.66,175.14,193.5933,171.832,174.8278,UP,1
2019-01-10,177.15,173.42,193.5226,174.388,174.9426,DOWN,0
2019-01-11,175.98,176.91,193.4632,175.132,175.0172,UP,1
2019-01-14,177.02,174.33,193.4119,175.808,175.0254,UP,1
2019-01-15,181.62,176.42,193.3647,177.086,175.0114,UP,1
2019-01-16,185.0,182.4,193.3565,179.354,175.056,UP,1
2019-01-17,185.32,183.74,193.3371,180.988,175.1028,UP,1
2019-01-18,188.64,186.51,193.333,183.52,175.2114,DOWN,0
2019-01-22,187.29,187.93,193.3208,185.574,175.2882,UP,1
2019-01-23,187.6,187.54,193.3222,186.77,175.3058,UP,1
2019-01-24,188.57,187.5,193.3262,187.484,175.314,UP,1
2019-01-25,189.31,189.89,193.3152,188.282,175.3748,DOWN,0
2019-01-28,188.16,188.07,193.3087,188.186,175.4938,DOWN,0
2019-01-29,186.35,187.73,193.2796,187.998,175.6194,UP,1
2019-01-30,189.01,186.99,193.2709,188.28,175.818,UP,1
2019-01-31,191.65,188.64,193.2708,188.896,176.029,UP,1
2019-02-01,193.83,192.1,193.2702,189.8,176.279,UP,1
2019-02-04,194.41,194.09,193.2689,191.05,176.6216,UP,1
2019-02-05,194.9,194.6,193.2737,192.76,177.0096,DOWN,0
2019-02-06,192.95,194.72,193.2737,193.548,177.3158,UP,1
2019-02-07,195.0,191.0,193.2884,194.218,177.7208,DOWN,0
2019-02-08,193.59,189.77,193.311,194.17,178.0446,UP,1
2019-02-11,194.13,193.73,193.3338,194.114,178.3864,UP,1
2019-02-12,195.25,195.74,193.3588,194.184,178.6276,UP,1
2019-02-13,197.18,196.0,193.4093,195.03,178.9642,DOWN,0
2019-02-14,195.87,195.95,193.4457,195.204,179.2244,UP,1
2019-02-15,198.32,197.46,193.4871,196.15,179.4868,DOWN,0
2019-02-19,197.65,197.89,193.5355,196.854,179.8874,UP,1
2019-02-20,198.02,198.14,193.5774,197.408,180.378,UP,1
2019-02-21,198.15,197.52,193.6073,197.602,180.9582,UP,1
2019-02-22,201.88,199.15,193.6498,198.804,181.6134,UP,1
2019-02-25,201.94,202.97,193.6854,199.528,182.3162,DOWN,0
2019-02-26,201.48,201.5,193.7057,200.294,182.9628,UP,1
2019-02-27,201.72,201.12,193.7112,201.034,183.6064,DOWN,0
2019-02-28,200.37,201.9,193.7131,201.478,184.2814,UP,1
2019-03-01,201.84,202.13,193.7269,201.47,184.9924,DOWN,0
2019-03-04,199.89,202.98,193.7344,201.06,185.6304,DOWN,0
2019-03-05,197.96,200.39,193.7333,200.356,186.2494,DOWN,0
2019-03-06,197.32,198.02,193.7316,199.476,186.8846,DOWN,0
2019-03-07,196.48,196.55,193.7244,198.698,187.5822,DOWN,0
2019-03-08,196.33,195.04,193.703,197.596,188.3288,UP,1
2019-03-11,197.24,197.14,193.689,197.066,188.9752,UP,1
2019-03-12,197.5,197.8,193.6718,196.974,189.5424,UP,1
2019-03-13,199.7,196.87,193.6712,197.45,190.1704,UP,1
2019-03-14,201.6,199.79,193.6774,198.474,190.8036,UP,1
2019-03-15,203.18,201.65,193.7073,199.844,191.4702,UP,1
2019-03-18,205.72,203.44,193.7383,201.54,192.2972,UP,1
2019-03-19,207.86,207.41,193.7901,203.612,193.0092,DOWN,0
2019-03-20,206.28,206.86,193.8199,204.928,193.662,UP,1
2019-03-21,209.77,205.32,193.8615,206.562,194.3528,DOWN,0
2019-03-22,205.49,207.32,193.8722,207.024,194.9894,DOWN,0
2019-03-25,205.01,206.03,193.8663,206.882,195.5466,UP,1
2019-03-26,206.13,206.15,193.8704,206.536,196.1496,DOWN,0
2019-03-27,205.18,205.8,193.8639,206.316,196.7128,UP,1
2019-03-28,207.66,205.88,193.8651,205.894,197.2336,UP,1
2019-03-29,210.55,208.99,193.8804,206.906,197.7446,UP,1
2019-04-01,212.9,212.02,193.9082,208.484,198.2962,UP,1
