ticker,A US Equity,A US Equity,A US Equity,A US Equity,A US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-10-02,64.87,64.29,64.31,62.8366,56.064,UP,1
2017-10-03,65.15,65.06,64.518,62.9096,56.157,UP,1
2017-10-04,65.83,65.15,64.806,63.0154,56.2566,DOWN,0
2017-10-05,65.7,65.85,65.15,63.135,56.3579,UP,1
2017-10-06,66.36,65.68,65.582,63.264,56.4587,UP,1
2017-10-09,66.56,66.49,65.92,63.3936,56.5613,UP,1
2017-10-10,66.6,66.68,66.21,63.5298,56.6644,UP,1
2017-10-11,66.62,66.68,66.368,63.6634,56.7665,UP,1
2017-10-12,67.54,66.65,66.736,63.8102,56.8717,DOWN,0
2017-10-13,66.99,67.63,66.862,63.9426,56.978,DOWN,0
2017-10-16,66.91,67.2,66.932,64.0782,57.0844,DOWN,0
2017-10-17,66.12,66.68,66.836,64.1832,57.1872,UP,1
2017-10-18,66.44,66.38,66.8,64.3092,57.2869,UP,1
2017-10-19,66.88,66.44,66.668,64.4532,57.3858,UP,1
2017-10-20,67.25,67.19,66.72,64.6268,57.4894,DOWN,0
2017-10-23,67.02,67.45,66.742,64.7806,57.5845,UP,1
2017-10-24,67.32,67.31,66.982,64.9346,57.6804,UP,1
2017-10-25,67.39,67.9,67.172,65.0948,57.7769,UP,1
2017-10-26,67.71,67.53,67.338,65.2062,57.8692,UP,1
2017-10-27,67.97,67.81,67.482,65.3484,57.9664,DOWN,0
2017-10-30,67.49,67.8,67.576,65.4732,58.0604,UP,1
2017-10-31,68.03,67.74,67.718,65.599,58.159,DOWN,0
2017-11-01,68.02,68.2,67.844,65.7002,58.2578,UP,1
2017-11-02,68.13,68.08,67.928,65.8074,58.3603,UP,1
2017-11-03,68.37,68.09,68.008,65.9212,58.464,DOWN,0
2017-11-06,68.22,68.27,68.154,66.0276,58.5682,UP,1
2017-11-07,68.25,68.32,68.198,66.1234,58.6727,DOWN,0
2017-11-08,68.11,68.1,68.216,66.2158,58.7712,DOWN,0
2017-11-09,67.47,67.92,68.084,66.2872,58.8677,DOWN,0
2017-11-10,66.81,67.35,67.772,66.329,58.9585,UP,1
2017-11-13,67.13,66.45,67.554,66.384,59.0558,UP,1
2017-11-14,67.46,66.98,67.396,66.4474,59.1482,DOWN,0
2017-11-15,67.31,67.29,67.236,66.4994,59.2385,UP,1
2017-11-16,68.74,67.5,67.49,66.5714,59.3377,UP,1
2017-11-17,68.79,68.53,67.886,66.6468,59.4347,UP,1
2017-11-20,69.96,69.28,68.452,66.7238,59.5382,DOWN,0
2017-11-21,69.91,70.05,68.942,66.7992,59.6395,DOWN,0
2017-11-22,68.69,69.14,69.218,66.8642,59.7333,UP,1
2017-11-24,69.36,68.84,69.342,66.9378,59.8278,DOWN,0
2017-11-27,69.31,69.22,69.446,67.0048,59.9225,UP,1
2017-11-28,70.59,69.56,69.572,67.095,60.0229,DOWN,0
2017-11-29,68.69,70.5,69.328,67.1454,60.1144,UP,1
2017-11-30,69.24,68.97,69.438,67.2084,60.2025,DOWN,0
2017-12-01,68.69,69.19,69.304,67.2638,60.2917,DOWN,0
2017-12-04,66.24,68.94,68.69,67.273,60.3648,DOWN,0
2017-12-05,65.83,66.2,67.738,67.295,60.4372,UP,1
2017-12-06,65.89,65.88,67.178,67.3306,60.5099,UP,1
2017-12-07,66.71,65.91,66.672,67.377,60.5861,UP,1
2017-12-08,67.38,66.94,66.41,67.445,60.6643,DOWN,0
2017-12-11,67.0,67.43,66.562,67.501,60.741,UP,1
2017-12-12,67.06,67.0,66.808,67.5448,60.8198,DOWN,0
2017-12-13,66.68,67.23,66.966,67.5754,60.893,DOWN,0
2017-12-14,66.51,66.68,66.926,67.589,60.9687,UP,1
2017-12-15,67.61,67.0,66.972,67.6272,61.0468,UP,1
2017-12-18,67.66,67.89,67.104,67.6532,61.1289,UP,1
2017-12-19,67.75,67.94,67.242,67.677,61.2116,DOWN,0
2017-12-20,67.4,67.81,67.386,67.693,61.2915,UP,1
2017-12-21,67.52,67.51,67.588,67.711,61.372,DOWN,0
2017-12-22,67.35,67.41,67.536,67.7072,61.448,DOWN,0
2017-12-26,67.25,67.31,67.454,67.7124,61.522,UP,1
2017-12-27,67.3,67.21,67.364,67.7202,61.5974,UP,1
2017-12-28,67.45,67.44,67.374,67.7468,61.6642,DOWN,0
2017-12-29,66.97,67.5,67.264,67.7574,61.7338,UP,1
2018-01-02,67.6,67.42,67.314,67.7718,61.8052,UP,1
2018-01-03,69.32,67.62,67.728,67.8132,61.8861,DOWN,0
2018-01-04,68.8,69.54,68.028,67.8488,61.9668,UP,1
2018-01-05,69.9,68.73,68.518,67.9004,62.0506,UP,1
2018-01-08,70.05,69.73,69.134,67.9536,62.135,UP,1
2018-01-09,71.77,70.68,69.968,68.0348,62.2284,DOWN,0
2018-01-10,70.79,71.45,70.262,68.0912,62.3162,UP,1
2018-01-11,70.8,70.92,70.662,68.1574,62.403,UP,1
2018-01-12,71.73,70.73,71.028,68.2314,62.496,DOWN,0
2018-01-16,71.23,72.02,71.264,68.2956,62.5856,UP,1
2018-01-17,72.06,71.72,71.322,68.3742,62.6815,UP,1
2018-01-18,72.19,72.2,71.602,68.4506,62.7765,UP,1
2018-01-19,73.07,72.48,72.056,68.5476,62.8787,UP,1
2018-01-22,73.48,73.17,72.406,68.6522,62.9826,DOWN,0
2018-01-23,73.44,74.05,72.848,68.7588,63.084,UP,1
2018-01-24,73.58,73.66,73.152,68.881,63.1877,UP,1
2018-01-25,73.86,74.17,73.486,69.022,63.2934,UP,1
2018-01-26,74.82,74.3,73.836,69.1758,63.4034,DOWN,0
2018-01-29,74.53,74.48,74.046,69.3172,63.5133,DOWN,0
2018-01-30,72.99,73.99,73.956,69.4308,63.6166,UP,1
2018-01-31,73.43,73.77,73.926,69.5246,63.7164,DOWN,0
2018-02-01,72.83,73.18,73.72,69.6054,63.8154,DOWN,0
2018-02-02,71.25,72.32,73.006,69.6312,63.9063,DOWN,0
2018-02-05,68.22,70.86,71.744,69.5974,63.9818,UP,1
2018-02-06,68.45,66.96,70.836,69.5926,64.0577,DOWN,0
2018-02-07,68.06,68.19,69.762,69.5666,64.1258,DOWN,0
2018-02-08,65.05,68.09,68.206,69.4814,64.177,UP,1
2018-02-09,66.98,66.4,67.352,69.4092,64.2377,UP,1
2018-02-12,68.43,67.46,67.394,69.404,64.3027,DOWN,0
2018-02-13,68.34,67.97,67.372,69.386,64.3692,UP,1
2018-02-14,69.7,67.8,67.7,69.4062,64.4387,UP,1
2018-02-15,72.02,74.94,69.094,69.5218,64.5191,DOWN,0
2018-02-16,71.97,71.97,70.092,69.6446,64.5982,DOWN,0
2018-02-20,71.08,71.5,70.622,69.7484,64.6701,UP,1
2018-02-21,71.25,71.12,71.204,69.8392,64.7431,DOWN,0
2018-02-22,70.68,71.72,71.4,69.9052,64.8149,UP,1
2018-02-23,70.7,71.15,71.136,69.9792,64.8841,DOWN,0
2018-02-26,70.58,71.0,70.858,70.0496,64.9556,DOWN,0
2018-02-27,69.0,70.75,70.442,70.096,65.0195,DOWN,0
2018-02-28,68.59,69.42,69.91,70.1376,65.0816,DOWN,0
2018-03-01,67.38,68.47,69.25,70.133,65.135,UP,1
2018-03-02,67.51,66.82,68.612,70.13,65.1884,UP,1
2018-03-05,67.55,67.25,68.006,70.126,65.2473,UP,1
2018-03-06,68.11,67.78,67.828,70.1402,65.3086,UP,1
2018-03-07,69.7,67.36,68.05,70.1838,65.3765,UP,1
2018-03-08,69.85,69.72,68.544,70.2338,65.4453,UP,1
2018-03-09,71.13,70.27,69.268,70.3114,65.5077,DOWN,0
2018-03-12,70.71,71.2,69.9,70.3796,65.5651,DOWN,0
2018-03-13,70.68,71.0,70.414,70.4442,65.622,DOWN,0
2018-03-14,69.92,71.07,70.458,70.5032,65.674,UP,1
2018-03-15,70.18,70.09,70.524,70.5548,65.7231,DOWN,0
2018-03-16,69.9,69.92,70.278,70.5664,65.7709,DOWN,0
2018-03-19,69.34,69.79,70.004,70.5772,65.8139,UP,1
2018-03-20,69.85,69.77,69.838,70.5762,65.8591,DOWN,0
2018-03-21,69.4,69.88,69.734,70.5632,65.9041,DOWN,0
2018-03-22,67.47,68.7,69.192,70.4772,65.941,DOWN,0
2018-03-23,66.06,67.58,68.424,70.3826,65.9681,UP,1
2018-03-26,68.2,67.2,68.196,70.3306,66.0084,DOWN,0
2018-03-27,67.0,68.48,67.626,70.236,66.0473,DOWN,0
2018-03-28,66.4,67.22,67.026,70.1394,66.0844,UP,1
2018-03-29,66.9,66.75,66.912,70.0362,66.1225,DOWN,0
2018-04-02,64.43,66.65,66.586,69.881,66.1477,UP,1
2018-04-03,65.42,64.94,66.03,69.728,66.1788,UP,1
2018-04-04,65.45,64.15,65.72,69.5674,66.2085,UP,1
2018-04-05,65.68,65.82,65.576,69.4122,66.2341,DOWN,0
2018-04-06,63.65,65.01,64.926,69.2136,66.2507,UP,1
2018-04-09,65.19,64.92,65.078,69.0402,66.2777,UP,1
2018-04-10,66.64,66.14,65.322,68.8766,66.3079,DOWN,0
2018-04-11,66.08,65.98,65.448,68.7076,66.3394,UP,1
2018-04-12,67.2,66.56,65.752,68.5918,66.3792,UP,1
2018-04-13,67.21,67.5,66.464,68.4674,66.4209,UP,1
2018-04-16,68.17,67.83,67.06,68.3742,66.4647,UP,1
2018-04-17,68.44,68.6,67.42,68.318,66.5129,UP,1
2018-04-18,69.55,69.12,68.114,68.3446,66.5641,DOWN,0
2018-04-19,67.97,69.48,68.268,68.335,66.6083,DOWN,0
2018-04-20,67.55,68.04,68.336,68.3248,66.6472,UP,1
2018-04-23,68.07,67.71,68.316,68.3852,66.6915,DOWN,0
2018-04-24,66.64,66.39,67.956,68.3784,66.7265,DOWN,0
2018-04-25,65.8,66.69,67.206,68.3258,66.7562,UP,1
2018-04-26,66.37,66.22,66.886,68.2864,66.7891,DOWN,0
2018-04-27,66.28,66.34,66.632,68.218,66.8168,DOWN,0
2018-04-30,65.74,66.49,66.166,68.0924,66.8396,UP,1
2018-05-01,66.24,65.63,66.086,67.9778,66.8632,DOWN,0
2018-05-02,65.91,66.0,66.108,67.8744,66.885,UP,1
2018-05-03,66.34,65.77,66.102,67.7762,66.9106,UP,1
2018-05-04,67.0,66.03,66.246,67.7026,66.9387,UP,1
2018-05-07,67.39,67.16,66.576,67.6364,66.9708,DOWN,0
2018-05-08,67.37,67.08,66.802,67.5722,67.0008,UP,1
2018-05-09,68.13,67.38,67.246,67.5548,67.0339,UP,1
2018-05-10,68.86,68.12,67.75,67.5602,67.0755,UP,1
2018-05-11,69.45,69.19,68.24,67.6016,67.1242,DOWN,0
2018-05-14,69.21,69.73,68.604,67.6356,67.1707,DOWN,0
2018-05-15,62.5,61.84,67.63,67.5346,67.1828,DOWN,0
2018-05-16,61.94,62.51,66.392,67.4112,67.1935,UP,1
2018-05-17,63.59,61.98,65.338,67.289,67.2118,UP,1
2018-05-18,64.32,63.63,64.312,67.1784,67.2324,UP,1
2018-05-21,65.55,64.75,63.58,67.0668,67.2583,DOWN,0
2018-05-22,64.84,65.62,64.048,66.9494,67.2818,DOWN,0
2018-05-23,64.53,64.21,64.566,66.8264,67.3001,DOWN,0
2018-05-24,64.12,64.62,64.672,66.7104,67.32,DOWN,0
2018-05-25,63.15,63.94,64.438,66.5698,67.3374,DOWN,0
2018-05-29,61.85,62.63,63.698,66.4088,67.3538,UP,1
2018-05-30,62.69,62.24,63.268,66.2758,67.3706,DOWN,0
2018-05-31,61.92,62.65,62.746,66.1172,67.3821,UP,1
2018-06-01,62.78,62.47,62.478,65.9848,67.3991,UP,1
2018-06-04,63.38,63.17,62.524,65.903,67.4053,UP,1
2018-06-05,63.52,63.46,62.858,65.8522,67.4186,UP,1
2018-06-06,65.19,63.75,63.358,65.792,67.4383,UP,1
2018-06-07,65.23,65.41,64.02,65.7566,67.4557,UP,1
2018-06-08,65.73,65.35,64.61,65.7432,67.4696,UP,1
2018-06-11,66.13,65.68,65.16,65.7278,67.4864,UP,1
2018-06-12,66.32,65.97,65.72,65.7656,67.5046,DOWN,0
2018-06-13,66.26,66.6,65.934,65.7824,67.5214,UP,1
2018-06-14,66.31,66.45,66.15,65.7996,67.5356,DOWN,0
2018-06-15,66.13,66.11,66.23,65.8086,67.5488,DOWN,0
2018-06-18,64.97,65.48,65.998,65.835,67.5542,DOWN,0
2018-06-19,63.52,64.22,65.438,65.8016,67.5482,DOWN,0
2018-06-20,62.79,63.54,64.744,65.7246,67.5402,UP,1
2018-06-21,63.04,62.81,64.09,65.6638,67.534,DOWN,0
2018-06-22,62.79,63.58,63.422,65.5756,67.5244,DOWN,0
2018-06-25,61.2,62.46,62.668,65.4554,67.5047,UP,1
2018-06-26,61.98,61.23,62.36,65.3316,67.4895,DOWN,0
2018-06-27,61.14,62.26,62.03,65.1856,67.4646,UP,1
2018-06-28,61.29,61.13,61.68,65.0204,67.4404,UP,1
2018-06-29,61.84,61.68,61.49,64.8978,67.4224,DOWN,0
2018-07-02,61.47,61.36,61.544,64.7762,67.4013,DOWN,0
2018-07-03,61.25,61.93,61.398,64.6398,67.3778,UP,1
2018-07-05,61.8,61.48,61.53,64.543,67.3564,UP,1
2018-07-06,62.29,61.92,61.73,64.4728,67.337,UP,1
2018-07-09,63.12,62.43,61.986,64.4078,67.3221,UP,1
2018-07-10,63.67,63.37,62.426,64.3556,67.3109,DOWN,0
2018-07-11,62.86,62.59,62.748,64.298,67.2963,UP,1
2018-07-12,63.45,63.33,63.078,64.2422,67.2899,DOWN,0
2018-07-13,63.38,63.52,63.296,64.1916,67.2862,DOWN,0
2018-07-16,62.72,63.23,63.216,64.1192,67.2779,UP,1
2018-07-17,63.04,62.52,63.09,64.04,67.2732,DOWN,0
2018-07-18,62.99,63.03,63.116,63.952,67.2671,UP,1
2018-07-19,64.15,63.61,63.256,63.8876,67.2635,DOWN,0
2018-07-20,63.85,63.83,63.35,63.802,67.257,DOWN,0
2018-07-23,63.72,63.7,63.55,63.6992,67.2465,UP,1
2018-07-24,64.79,63.94,63.9,63.606,67.2419,UP,1
2018-07-25,65.96,65.14,64.494,63.541,67.2399,UP,1
2018-07-26,66.75,66.0,65.014,63.626,67.2409,DOWN,0
2018-07-27,65.75,66.65,65.394,63.7022,67.2366,DOWN,0
2018-07-30,64.63,65.87,65.576,63.723,67.2267,UP,1
2018-07-31,66.04,64.93,65.826,63.7574,67.2192,DOWN,0
2018-08-01,64.98,65.84,65.63,63.746,67.2091,UP,1
2018-08-02,65.29,64.75,65.338,63.755,67.201,UP,1
2018-08-03,65.73,65.5,65.334,63.779,67.1991,UP,1
2018-08-06,66.51,65.7,65.71,63.8268,67.1994,UP,1
2018-08-07,67.66,66.83,66.034,63.917,67.2033,DOWN,0
2018-08-08,67.38,67.74,66.514,64.0276,67.204,DOWN,0
2018-08-09,66.69,67.48,66.794,64.1076,67.2023,DOWN,0
2018-08-10,66.26,66.82,66.9,64.1944,67.197,DOWN,0
2018-08-13,65.94,66.44,66.786,64.2576,67.1898,UP,1
2018-08-14,66.75,66.05,66.604,64.325,67.185,DOWN,0
2018-08-15,64.73,65.94,66.074,64.3492,67.1688,UP,1
2018-08-16,65.5,65.04,65.836,64.3554,67.1588,DOWN,0
2018-08-17,64.66,65.48,65.516,64.344,67.142,DOWN,0
2018-08-20,64.47,64.57,65.222,64.3188,67.1242,UP,1
2018-08-21,64.93,64.74,64.858,64.2948,67.1082,UP,1
2018-08-22,65.65,64.74,65.042,64.2814,67.0946,UP,1
2018-08-23,65.69,65.69,65.08,64.27,67.082,UP,1
2018-08-24,65.98,65.74,65.344,64.2634,67.0706,UP,1
2018-08-27,66.08,66.33,65.666,64.2624,67.0605,UP,1
2018-08-28,66.69,66.41,66.018,64.2968,67.0566,UP,1
2018-08-29,67.01,66.69,66.29,64.3666,67.0576,UP,1
2018-08-30,67.26,67.0,66.604,64.456,67.0582,UP,1
2018-08-31,67.54,67.14,66.916,64.546,67.0586,DOWN,0
2018-09-04,67.27,67.34,67.154,64.6356,67.0584,DOWN,0
2018-09-05,66.96,67.28,67.208,64.7508,67.0495,UP,1
2018-09-06,67.36,67.0,67.278,64.8584,67.0424,UP,1
2018-09-07,67.4,67.15,67.306,64.9836,67.0296,UP,1
2018-09-10,67.93,67.82,67.384,65.1164,67.0197,DOWN,0
2018-09-11,67.62,67.7,67.454,65.232,67.0143,UP,1
2018-09-12,67.91,67.6,67.644,65.3608,67.0071,UP,1
2018-09-13,69.33,68.1,68.038,65.5224,67.0072,DOWN,0
2018-09-14,68.85,69.28,68.328,65.6634,66.9985,UP,1
2018-09-17,69.08,69.64,68.558,65.7992,67.0004,DOWN,0
2018-09-18,68.93,69.1,68.82,65.9154,66.9989,UP,1
2018-09-19,69.56,69.04,69.15,66.0332,67.0032,UP,1
2018-09-20,71.13,69.73,69.51,66.1986,67.0277,DOWN,0
2018-09-21,70.72,71.43,69.884,66.344,67.0521,DOWN,0
2018-09-24,69.95,70.68,70.058,66.4754,67.0724,UP,1
2018-09-25,70.38,70.17,70.348,66.6286,67.0908,DOWN,0
2018-09-26,70.33,70.57,70.502,66.7744,67.1055,UP,1
2018-09-27,70.8,70.58,70.436,66.9306,67.1245,DOWN,0
2018-09-28,70.54,70.69,70.4,67.0584,67.1419,UP,1
2018-10-01,71.26,70.68,70.662,67.2066,67.1648,UP,1
2018-10-02,71.68,71.24,70.922,67.3658,67.1907,UP,1
2018-10-03,72.12,71.68,71.28,67.5124,67.2132,DOWN,0
2018-10-04,70.66,71.92,71.252,67.6064,67.2282,DOWN,0
2018-10-05,70.3,70.67,71.204,67.6774,67.241,DOWN,0
2018-10-08,69.5,69.96,70.852,67.7524,67.2515,DOWN,0
2018-10-09,69.41,69.34,70.398,67.848,67.2609,DOWN,0
2018-10-10,66.67,69.41,69.308,67.8606,67.2575,DOWN,0
2018-10-11,64.89,66.64,68.154,67.8588,67.2457,UP,1
2018-10-12,66.24,66.1,67.342,67.8778,67.2404,DOWN,0
2018-10-15,65.63,65.92,66.568,67.8758,67.2313,UP,1
2018-10-16,67.46,66.25,66.178,67.8948,67.2338,DOWN,0
2018-10-17,67.2,67.17,66.284,67.8856,67.2318,DOWN,0
2018-10-18,65.75,67.12,66.456,67.853,67.2139,DOWN,0
2018-10-19,64.47,65.81,66.102,67.8086,67.1923,DOWN,0
2018-10-22,64.28,64.69,65.832,67.769,67.1642,DOWN,0
2018-10-23,62.73,62.82,64.886,67.7048,67.1276,DOWN,0
2018-10-24,61.13,62.92,63.672,67.5924,67.0744,UP,1
2018-10-25,62.61,61.49,63.044,67.55,67.0335,UP,1
2018-10-26,62.73,61.82,62.696,67.4946,66.9931,DOWN,0
2018-10-29,62.08,63.65,62.256,67.443,66.9449,UP,1
2018-10-30,63.64,62.35,62.438,67.4264,66.9069,UP,1
2018-10-31,64.79,64.35,63.17,67.4236,66.8706,UP,1
2018-11-01,65.22,65.07,63.692,67.415,66.8357,UP,1
2018-11-02,65.93,65.8,64.332,67.4198,66.8,DOWN,0
2018-11-05,65.91,66.03,65.098,67.4184,66.7622,UP,1
2018-11-06,65.98,66.04,65.566,67.4164,66.7249,UP,1
2018-11-07,68.26,66.51,66.26,67.4478,66.6983,DOWN,0
2018-11-08,67.79,67.99,66.774,67.4634,66.6679,DOWN,0
2018-11-09,67.27,67.6,67.042,67.4636,66.6302,DOWN,0
2018-11-12,64.5,66.16,66.76,67.4028,66.58,DOWN,0
2018-11-13,64.34,64.59,66.432,67.3442,66.5368,DOWN,0
2018-11-14,63.47,64.64,65.474,67.2744,66.487,UP,1
2018-11-15,64.72,63.32,64.86,67.2216,66.4464,UP,1
2018-11-16,64.99,64.38,64.404,67.1734,66.4151,DOWN,0
2018-11-19,62.61,64.67,64.026,67.067,66.3871,UP,1
2018-11-20,67.52,66.25,64.662,67.065,66.3824,UP,1
2018-11-21,67.72,67.66,65.512,67.0612,66.3807,UP,1
2018-11-23,68.21,67.04,66.21,67.0388,66.3965,UP,1
2018-11-26,69.25,68.94,67.062,67.0468,66.4079,UP,1
2018-11-27,69.36,68.87,68.412,67.0524,66.4125,UP,1
2018-11-28,71.48,69.82,69.204,67.1034,66.4282,UP,1
2018-11-29,71.57,71.23,69.974,67.1436,66.4376,UP,1
2018-11-30,72.35,71.63,70.802,67.168,66.4392,UP,1
2018-12-03,74.67,73.33,71.886,67.247,66.4527,DOWN,0
2018-12-04,72.91,74.7,72.596,67.3062,66.4619,DOWN,0
2018-12-06,71.91,71.2,72.682,67.3368,66.4652,DOWN,0
2018-12-07,70.25,71.71,72.418,67.3352,66.463,UP,1
2018-12-10,70.59,70.43,72.066,67.331,66.4625,UP,1
2018-12-11,71.05,71.76,71.342,67.3412,66.4648,UP,1
2018-12-12,71.75,72.17,71.11,67.351,66.4786,DOWN,0
2018-12-13,71.14,72.14,70.956,67.3402,66.4913,DOWN,0
2018-12-14,69.36,70.42,70.778,67.285,66.5012,DOWN,0
2018-12-17,67.85,69.11,70.23,67.2288,66.5029,UP,1
2018-12-18,67.99,68.45,69.618,67.1826,66.5051,DOWN,0
2018-12-19,66.83,68.27,68.634,67.1292,66.4987,DOWN,0
2018-12-20,65.19,66.33,67.444,67.0448,66.4762,DOWN,0
2018-12-21,63.29,65.22,66.23,66.9772,66.4434,DOWN,0
2018-12-24,62.67,62.93,65.194,66.9328,66.4011,UP,1
2018-12-26,65.54,62.93,64.704,66.9188,66.3752,UP,1
2018-12-27,66.48,64.5,64.634,66.9358,66.3542,DOWN,0
2018-12-28,65.96,66.98,64.788,66.9058,66.3344,UP,1
2018-12-31,67.46,66.34,65.622,66.911,66.3208,DOWN,0
2019-01-02,65.69,66.5,66.226,66.9098,66.2998,DOWN,0
2019-01-03,63.27,65.53,65.772,66.8858,66.2694,UP,1
2019-01-04,65.46,64.09,65.568,66.9094,66.2475,UP,1
2019-01-07,66.85,65.64,65.746,66.9918,66.2347,UP,1
2019-01-08,67.83,67.59,65.82,67.1258,66.2365,UP,1
2019-01-09,69.25,68.2,66.532,67.2586,66.2525,UP,1
2019-01-10,69.9,69.05,67.858,67.402,66.261,UP,1
2019-01-11,70.38,69.29,68.842,67.568,66.2779,DOWN,0
2019-01-14,69.75,69.72,69.422,67.6902,66.2946,UP,1
2019-01-15,70.6,69.95,69.976,67.8064,66.3131,DOWN,0
2019-01-16,70.03,70.82,70.132,67.9026,66.3411,UP,1
2019-01-17,70.82,69.76,70.316,68.0004,66.3681,UP,1
2019-01-18,71.93,71.29,70.626,68.1208,66.4005,DOWN,0
2019-01-22,71.32,71.44,70.94,68.2276,66.4287,UP,1
2019-01-23,71.65,71.95,71.15,68.2954,66.4687,UP,1
2019-01-24,72.18,71.46,71.58,68.3832,66.5037,UP,1
2019-01-25,73.65,72.79,72.146,68.5108,66.5387,DOWN,0
2019-01-28,73.27,72.76,72.414,68.6862,66.5747,UP,1
2019-01-29,73.56,73.7,72.862,68.8706,66.6065,UP,1
2019-01-30,75.44,73.74,73.62,69.11,66.6476,UP,1
2019-01-31,76.05,75.21,74.394,69.3366,66.687,DOWN,0
2019-02-01,76.04,76.16,74.872,69.5576,66.725,DOWN,0
2019-02-04,76.03,76.18,75.424,69.826,66.7574,UP,1
2019-02-05,76.31,75.8,75.974,70.0018,66.7991,DOWN,0
2019-02-06,76.3,76.11,76.146,70.1734,66.8429,DOWN,0
2019-02-07,75.33,75.72,76.002,70.3158,66.8792,UP,1
2019-02-08,75.8,75.07,75.954,70.4468,66.925,UP,1
2019-02-11,76.08,76.0,75.964,70.5812,66.9764,UP,1
2019-02-12,77.07,76.8,76.116,70.693,67.0299,UP,1
2019-02-13,77.25,77.37,76.306,70.8066,67.0847,DOWN,0
2019-02-14,77.02,77.0,76.644,70.9,67.1411,UP,1
2019-02-15,78.3,77.63,77.144,70.9726,67.2014,DOWN,0
2019-02-19,77.52,78.0,77.432,71.0648,67.2595,UP,1
2019-02-20,78.56,77.53,77.73,71.1978,67.3206,DOWN,0
2019-02-21,77.89,77.67,77.858,71.3506,67.375,UP,1
2019-02-22,78.42,78.16,78.138,71.5072,67.4302,UP,1
2019-02-25,79.34,78.9,78.346,71.673,67.49,DOWN,0
2019-02-26,78.55,79.21,78.552,71.809,67.5421,UP,1
2019-02-27,79.42,78.25,78.724,71.9746,67.5949,UP,1
2019-02-28,79.44,79.18,79.034,72.1762,67.6449,UP,1
2019-03-01,81.24,80.0,79.598,72.444,67.705,DOWN,0
2019-03-04,80.13,81.5,79.756,72.6868,67.7932,DOWN,0
2019-03-05,79.74,80.02,79.994,72.945,67.8822,DOWN,0
2019-03-06,78.75,79.82,79.86,73.2162,67.958,DOWN,0
2019-03-07,78.73,78.69,79.718,73.525,68.03,DOWN,0
2019-03-08,77.98,78.18,79.066,73.8312,68.0922,UP,1
2019-03-11,79.3,78.28,78.9,74.1064,68.1645,UP,1
2019-03-12,79.93,79.58,78.938,74.3754,68.2415,UP,1
2019-03-13,80.13,80.22,79.214,74.6588,68.3215,UP,1
2019-03-14,80.61,80.06,79.59,74.9218,68.4088,UP,1
2019-03-15,81.1,80.86,80.214,75.23,68.5051,DOWN,0
2019-03-18,80.97,81.1,80.548,75.584,68.5965,UP,1
2019-03-19,81.2,81.27,80.802,75.8988,68.6929,DOWN,0
2019-03-20,80.92,81.28,80.96,76.1802,68.7836,UP,1
2019-03-21,82.0,80.55,81.238,76.4636,68.8767,DOWN,0
2019-03-22,78.99,81.54,80.816,76.6584,68.954,UP,1
2019-03-25,79.52,79.09,80.526,76.8508,69.0257,UP,1
2019-03-26,80.65,80.39,80.416,77.0562,69.1028,DOWN,0
2019-03-27,79.0,80.5,80.032,77.2412,69.1691,UP,1
2019-03-28,79.7,79.39,79.572,77.4232,69.237,UP,1
2019-03-29,80.38,80.16,79.85,77.6302,69.3073,UP,1
2019-04-01,81.56,80.96,80.258,77.845,69.3838,DOWN,0
2019-04-02,81.14,81.71,80.356,78.0292,69.4579,UP,1
2019-04-03,81.94,81.54,80.944,78.2416,69.537,DOWN,0
2019-04-04,80.83,81.84,81.17,78.4252,69.6163,UP,1
2019-04-05,81.47,81.19,81.388,78.611,69.706,UP,1
2019-04-08,81.69,81.57,81.414,78.7718,69.8005,DOWN,0
2019-04-09,81.42,81.56,81.47,78.9348,69.8924,UP,1
2019-04-10,81.68,81.45,81.418,79.0972,69.9869,DOWN,0
2019-04-11,81.08,81.88,81.468,79.21,70.0863,DOWN,0
2019-04-12,80.98,81.43,81.37,79.3086,70.1813,DOWN,0
2019-04-15,80.4,81.0,81.112,79.3958,70.2776,DOWN,0
2019-04-16,77.55,80.82,80.338,79.4262,70.3589,DOWN,0
2019-04-17,75.43,78.15,79.088,79.4086,70.4268,UP,1
2019-04-18,76.17,75.73,78.106,79.406,70.5003,DOWN,0
2019-04-22,75.57,75.93,77.024,79.4108,70.5719,DOWN,0
2019-04-23,75.56,74.28,76.056,79.406,70.6407,UP,1
2019-04-24,75.79,75.84,75.704,79.4002,70.7082,UP,1
2019-04-25,76.72,75.26,75.962,79.3932,70.7762,UP,1
2019-04-26,77.42,76.98,76.212,79.3966,70.845,DOWN,0
2019-04-29,77.33,77.47,76.564,79.4028,70.9173,UP,1
2019-04-30,78.5,77.44,77.152,79.4068,70.9926,DOWN,0
2019-05-01,77.47,78.49,77.488,79.4058,71.063,UP,1
2019-05-02,78.2,77.41,77.784,79.3986,71.1404,UP,1
2019-05-03,79.29,78.58,78.158,79.4266,71.2217,UP,1
2019-05-06,79.35,77.62,78.562,79.4452,71.3035,DOWN,0
2019-05-07,76.67,78.59,78.196,79.3918,71.3661,DOWN,0
2019-05-08,76.61,76.78,78.024,79.353,71.4299,UP,1
