ticker,GRMN US Equity,GRMN US Equity,GRMN US Equity,GRMN US Equity,GRMN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2001-04-04,10.0313,9.4375,9.725,10.2478,,UP,1
2001-04-05,10.125,10.125,9.8438,10.2803,,DOWN,0
2001-04-06,9.5625,10.0625,9.7688,10.2928,,DOWN,0
2001-04-09,9.125,9.46,9.6188,10.2891,,UP,1
2001-04-10,9.275,9.325,9.6238,10.2752,,DOWN,0
2001-04-11,9.1613,9.45,9.4498,10.2578,,DOWN,0
2001-04-12,9.05,9.1025,9.2348,10.2444,,DOWN,0
2001-04-16,9.025,9.05,9.1273,10.2262,,UP,1
2001-04-17,9.2,9.08,9.1422,10.1939,,DOWN,0
2001-04-18,9.0,9.275,9.0872,10.1339,,DOWN,0
2001-04-19,9.0,9.04,9.055,10.0664,,UP,1
2001-04-20,9.28,9.25,9.101,10.0083,,DOWN,0
2001-04-23,9.235,9.25,9.143,9.9417,,DOWN,0
2001-04-24,9.2,9.15,9.143,9.8857,,DOWN,0
2001-04-25,9.1,9.1675,9.163,9.8327,,UP,1
2001-04-26,9.325,9.08,9.228,9.7755,,UP,1
2001-04-27,10.025,9.375,9.377,9.7535,,UP,1
2001-04-30,10.5,10.375,9.63,9.751,,UP,1
2001-05-01,10.77,10.5,9.944,9.7526,,DOWN,0
2001-05-02,10.5,10.825,10.224,9.7664,,UP,1
2001-05-03,10.53,10.5,10.465,9.7807,,UP,1
2001-05-04,10.925,10.5375,10.645,9.8136,,DOWN,0
2001-05-07,10.9,11.0,10.725,9.8266,,UP,1
2001-05-08,11.51,11.075,10.873,9.8446,,UP,1
2001-05-09,11.705,11.525,11.114,9.8587,,UP,1
2001-05-10,12.235,11.875,11.455,9.8846,,DOWN,0
2001-05-11,11.95,12.23,11.66,9.9236,,DOWN,0
2001-05-14,11.4,11.9475,11.76,9.9504,,UP,1
2001-05-15,11.775,11.5,11.813,9.9771,,DOWN,0
2001-05-16,11.54,11.94,11.78,10.0079,,UP,1
2001-05-17,12.34,11.7,11.801,10.0485,,DOWN,0
2001-05-18,12.13,12.3475,11.837,10.0923,,DOWN,0
2001-05-21,11.825,12.055,11.922,10.1326,,DOWN,0
2001-05-22,11.5,11.7525,11.867,10.1813,,DOWN,0
2001-05-23,11.465,11.5,11.852,10.2219,,UP,1
2001-05-24,11.65,11.55,11.714,10.2568,,DOWN,0
2001-05-25,11.535,11.65,11.595,10.285,,DOWN,0
2001-05-29,11.025,11.525,11.435,10.3086,,DOWN,0
2001-05-30,10.15,10.87,11.165,10.3178,,DOWN,0
2001-05-31,10.005,9.875,10.873,10.3267,,DOWN,0
2001-06-01,10.005,9.9725,10.544,10.3274,,DOWN,0
2001-06-04,9.94,9.96,10.225,10.33,,UP,1
2001-06-05,10.425,9.815,10.105,10.3385,,UP,1
2001-06-06,10.655,10.43,10.206,10.3491,,UP,1
2001-06-07,11.05,10.74,10.415,10.3726,,UP,1
2001-06-08,11.3,11.28,10.674,10.4111,,DOWN,0
2001-06-11,10.98,11.255,10.882,10.44,,UP,1
2001-06-12,11.075,11.03,11.012,10.4628,,DOWN,0
2001-06-13,11.0,11.185,11.081,10.4853,,DOWN,0
2001-06-14,11.0,11.05,11.071,10.5203,,UP,1
2001-06-15,11.275,10.95,11.066,10.5452,,DOWN,0
2001-06-18,11.125,11.275,11.095,10.5652,,DOWN,0
2001-06-19,11.125,11.205,11.105,10.5964,,UP,1
2001-06-20,11.225,11.1,11.15,10.6384,,DOWN,0
2001-06-21,11.04,11.15,11.158,10.6737,,UP,1
2001-06-22,11.25,11.055,11.153,10.7155,,DOWN,0
2001-06-25,11.205,11.225,11.169,10.7586,,DOWN,0
2001-06-26,11.175,11.27,11.179,10.8016,,UP,1
2001-06-27,11.495,11.175,11.233,10.8475,,DOWN,0
2001-06-28,11.495,11.5,11.324,10.8974,,DOWN,0
2001-06-29,11.425,11.51,11.359,10.9459,,UP,1
2001-07-02,11.58,11.555,11.434,10.9919,,DOWN,0
2001-07-03,11.58,11.62,11.515,11.0388,,UP,1
2001-07-05,11.6,11.575,11.536,11.0868,,UP,1
2001-07-06,11.67,11.58,11.571,11.1382,,DOWN,0
2001-07-09,11.65,11.63,11.616,11.1847,,UP,1
2001-07-10,11.68,11.65,11.636,11.2178,,DOWN,0
2001-07-11,11.205,11.575,11.561,11.2319,,UP,1
2001-07-12,11.3745,11.23,11.5159,11.244,,UP,1
2001-07-13,11.375,11.375,11.4569,11.2615,,DOWN,0
2001-07-16,11.3,11.4,11.3869,11.2769,,UP,1
2001-07-17,11.315,11.45,11.3139,11.2847,,DOWN,0
2001-07-18,11.2005,11.325,11.313,11.2907,,UP,1
2001-07-19,11.35,11.2,11.3081,11.2875,,UP,1
2001-07-20,11.425,11.33,11.3181,11.2819,,DOWN,0
2001-07-23,11.35,11.38,11.3281,11.2642,,DOWN,0
2001-07-24,10.6,11.315,11.1851,11.2372,,DOWN,0
2001-07-25,10.41,10.675,11.027,11.2174,,UP,1
2001-07-26,10.5,10.305,10.857,11.1919,,UP,1
2001-07-27,10.995,10.55,10.771,11.181,,UP,1
2001-07-30,11.0,10.885,10.701,11.1542,,DOWN,0
2001-07-31,10.9,10.9,10.761,11.1296,,DOWN,0
2001-08-01,10.28,11.08,10.735,11.0987,,DOWN,0
2001-08-02,9.86,10.3,10.607,11.0659,,DOWN,0
2001-08-03,9.595,9.905,10.327,11.0285,,UP,1
2001-08-06,9.91,9.6675,10.109,10.9937,,DOWN,0
2001-08-07,9.895,9.96,9.908,10.9609,,DOWN,0
2001-08-08,9.775,9.92,9.807,10.9359,,DOWN,0
2001-08-09,9.7,9.87,9.775,10.9269,,UP,1
2001-08-10,9.75,9.775,9.806,10.9218,,DOWN,0
2001-08-13,9.53,9.65,9.73,10.9123,,UP,1
2001-08-14,9.55,9.5275,9.661,10.9045,,UP,1
2001-08-15,9.645,9.54,9.635,10.8889,,DOWN,0
2001-08-16,9.59,9.655,9.613,10.8676,,DOWN,0
2001-08-17,9.525,9.53,9.568,10.8371,,DOWN,0
2001-08-20,9.475,9.55,9.557,10.8006,,UP,1
2001-08-21,9.51,9.5,9.549,10.7712,,UP,1
2001-08-22,9.92,9.455,9.604,10.7481,,DOWN,0
2001-08-23,9.85,10.025,9.656,10.7251,,UP,1
2001-08-24,10.005,9.825,9.752,10.7052,,DOWN,0
2001-08-27,9.85,10.12,9.827,10.6767,,DOWN,0
2001-08-28,9.815,10.125,9.888,10.6505,,UP,1
2001-08-29,9.95,9.975,9.894,10.627,,DOWN,0
2001-08-30,9.875,9.975,9.899,10.6,,UP,1
2001-08-31,9.925,9.91,9.883,10.5777,,UP,1
2001-09-04,10.025,9.97,9.918,10.5532,,UP,1
2001-09-05,10.085,10.085,9.972,10.5308,,UP,1
2001-09-06,10.1,10.0015,10.002,10.5093,,DOWN,0
2001-09-07,9.85,10.06,9.997,10.4764,,UP,1
2001-09-10,10.0,9.855,10.012,10.4465,,DOWN,0
2001-09-17,9.5,8.92,9.907,10.408,,DOWN,0
2001-09-18,9.0,9.58,9.69,10.3564,,DOWN,0
2001-09-19,8.395,9.0,9.349,10.2927,,DOWN,0
2001-09-20,7.2,7.375,8.819,10.2047,,UP,1
2001-09-21,7.25,6.94,8.269,10.1163,,UP,1
2001-09-24,7.8987,7.525,7.9487,10.0413,,DOWN,0
2001-09-25,7.7,7.97,7.6887,9.9617,,UP,1
2001-09-26,7.975,7.695,7.6047,9.8971,,UP,1
2001-09-27,7.98,8.075,7.7607,9.8292,,UP,1
2001-09-28,8.055,8.05,7.9217,9.7628,10.1706,DOWN,0
2001-10-01,7.975,8.05,7.937,9.6963,10.1755,DOWN,0
2001-10-02,7.75,8.15,7.947,9.625,10.1643,UP,1
2001-10-03,7.775,7.75,7.907,9.5565,10.1502,UP,1
2001-10-04,7.99,7.85,7.909,9.4893,10.1404,UP,1
2001-10-05,8.035,7.975,7.905,9.4215,10.1309,DOWN,0
2001-10-08,7.9995,8.095,7.9099,9.3545,10.1206,DOWN,0
2001-10-09,7.95,8.075,7.9499,9.3015,10.11,UP,1
2001-10-10,8.0,8.0,7.9949,9.2533,10.0999,UP,1
2001-10-11,8.61,8.125,8.1189,9.2155,10.0939,UP,1
2001-10-12,8.7,8.7,8.2519,9.1696,10.0917,UP,1
2001-10-15,8.71,8.6,8.394,9.1238,10.0898,DOWN,0
2001-10-16,8.6,8.745,8.524,9.0778,10.0847,DOWN,0
2001-10-17,8.425,8.525,8.609,9.0407,10.0793,DOWN,0
2001-10-18,8.4,8.4575,8.567,9.0115,10.0749,DOWN,0
2001-10-19,8.275,8.5,8.482,8.9851,10.0697,UP,1
2001-10-22,8.5,8.49,8.44,8.9569,10.0629,UP,1
2001-10-23,8.515,8.5,8.423,8.9293,10.0573,UP,1
2001-10-24,8.525,8.52,8.443,8.9043,10.0559,DOWN,0
2001-10-25,8.455,8.525,8.454,8.8794,10.053,UP,1
2001-10-26,8.57,8.52,8.513,8.8558,10.0505,DOWN,0
2001-10-29,8.5,8.525,8.513,8.8352,10.0493,DOWN,0
2001-10-30,8.29,8.52,8.468,8.81,10.0476,UP,1
2001-10-31,8.405,8.375,8.444,8.7852,10.0471,UP,1
2001-11-01,8.445,8.35,8.442,8.7623,10.0439,UP,1
2001-11-02,8.45,8.485,8.418,8.7408,10.0383,DOWN,0
2001-11-05,8.395,8.5125,8.397,8.7192,10.0328,UP,1
2001-11-06,8.425,8.43,8.424,8.6975,10.0265,UP,1
2001-11-07,8.475,8.495,8.438,8.6686,10.0214,DOWN,0
2001-11-08,8.41,8.5,8.431,8.6398,10.0175,UP,1
2001-11-09,8.475,8.49,8.436,8.6092,10.0152,DOWN,0
2001-11-12,8.425,8.455,8.442,8.5807,10.0126,UP,1
2001-11-13,8.525,8.55,8.462,8.5549,10.0127,DOWN,0
2001-11-14,8.285,8.525,8.424,8.5216,10.0095,UP,1
2001-11-15,8.445,8.5,8.431,8.493,10.0051,UP,1
2001-11-16,8.525,8.4825,8.441,8.465,9.9979,DOWN,0
2001-11-19,8.5195,8.525,8.4599,8.4349,9.9903,DOWN,0
2001-11-20,8.5,8.5,8.4549,8.4032,9.9842,DOWN,0
2001-11-21,8.445,8.4,8.4869,8.3701,9.9768,UP,1
2001-11-23,8.465,8.355,8.4909,8.3424,9.965,UP,1
2001-11-26,8.6,8.5,8.5059,8.3144,9.948,DOWN,0
2001-11-27,8.55,8.525,8.512,8.2954,9.9289,DOWN,0
2001-11-28,8.53,8.53,8.518,8.286,9.9106,UP,1
2001-11-29,8.61,8.53,8.551,8.2903,9.8909,UP,1
2001-11-30,8.725,8.57,8.603,8.3208,9.8745,UP,1
2001-12-03,8.97,8.75,8.677,8.3552,9.8606,DOWN,0
2001-12-04,8.94,9.0,8.755,8.376,9.8444,UP,1
2001-12-05,9.0,9.0,8.849,8.402,9.8337,DOWN,0
2001-12-06,8.995,9.0,8.926,8.4224,9.8256,UP,1
2001-12-07,9.015,9.0,8.984,8.4431,9.8172,UP,1
2001-12-10,9.465,9.025,9.083,8.4713,9.8155,UP,1
2001-12-11,9.55,9.495,9.205,8.5028,9.8142,UP,1
2001-12-12,9.7,9.545,9.345,8.5418,9.8163,DOWN,0
2001-12-13,9.63,9.695,9.472,8.5789,9.8132,UP,1
2001-12-14,9.75,9.68,9.619,8.6141,9.8089,UP,1
2001-12-17,10.005,9.795,9.727,8.6535,9.8039,UP,1
2001-12-18,10.52,10.055,9.921,8.7039,9.8018,DOWN,0
2001-12-19,10.01,10.5,9.983,8.7451,9.8019,UP,1
2001-12-20,10.28,10.175,10.113,8.7907,9.8029,UP,1
2001-12-21,10.5054,10.2,10.2641,8.8286,9.8033,UP,1
2001-12-24,10.545,10.6,10.3721,8.8655,9.806,UP,1
2001-12-26,10.5488,10.625,10.3778,8.9023,9.8072,UP,1
2001-12-27,10.575,10.5,10.4908,8.9418,9.8104,UP,1
2001-12-28,10.66,10.58,10.5668,8.9865,9.8146,DOWN,0
2001-12-31,10.66,10.715,10.5978,9.0317,9.8226,DOWN,0
2002-01-02,10.625,10.505,10.6138,9.0787,9.8285,UP,1
2002-01-03,10.645,10.625,10.633,9.1216,9.8322,UP,1
2002-01-04,10.68,10.61,10.654,9.1649,9.835,DOWN,0
2002-01-07,10.465,10.675,10.615,9.2037,9.8381,DOWN,0
2002-01-08,10.125,10.455,10.508,9.2371,9.8403,DOWN,0
2002-01-09,10.115,10.125,10.406,9.268,9.8431,UP,1
2002-01-10,10.315,10.15,10.34,9.3043,9.8448,DOWN,0
2002-01-11,10.15,10.35,10.234,9.3415,9.8465,DOWN,0
2002-01-14,9.995,10.075,10.14,9.3733,9.8465,UP,1
2002-01-15,10.355,10.05,10.186,9.4115,9.8476,DOWN,0
2002-01-16,9.94,10.095,10.151,9.4413,9.8479,DOWN,0
2002-01-17,9.91,9.95,10.07,9.4716,9.8506,DOWN,0
2002-01-18,9.775,9.95,9.995,9.4986,9.8518,DOWN,0
2002-01-22,9.7,9.77,9.936,9.5231,9.8506,UP,1
2002-01-23,9.725,9.7,9.81,9.5494,9.8499,DOWN,0
2002-01-24,9.69,9.725,9.76,9.5737,9.8521,DOWN,0
2002-01-25,9.645,9.69,9.707,9.5981,9.8502,DOWN,0
2002-01-28,9.64,9.65,9.68,9.6204,9.8477,DOWN,0
2002-01-29,9.5,9.505,9.64,9.6447,9.8474,UP,1
2002-01-30,9.525,9.5,9.6,9.6663,9.8494,UP,1
2002-01-31,9.565,9.5495,9.575,9.6871,9.8509,DOWN,0
2002-02-01,9.47,9.655,9.54,9.7061,9.8524,UP,1
2002-02-04,9.475,9.47,9.507,9.7256,9.8545,DOWN,0
2002-02-05,9.38,9.4975,9.483,9.7443,9.8563,UP,1
2002-02-06,9.425,9.51,9.463,9.7635,9.8574,UP,1
2002-02-07,9.43,9.68,9.436,9.7801,9.8596,UP,1
2002-02-08,9.5,9.4,9.442,9.7991,9.8621,DOWN,0
2002-02-11,9.5,9.5,9.447,9.8185,9.8632,UP,1
2002-02-12,9.74,9.55,9.519,9.8411,9.8657,UP,1
2002-02-13,9.775,9.8,9.589,9.8621,9.8686,UP,1
2002-02-14,9.995,9.95,9.702,9.8826,9.8731,DOWN,0
2002-02-15,9.965,10.0,9.795,9.9031,9.8763,DOWN,0
2002-02-19,9.965,9.9,9.888,9.9224,9.876,DOWN,0
2002-02-20,9.95,9.97,9.93,9.9415,9.8732,DOWN,0
2002-02-21,9.855,9.85,9.946,9.9583,9.8686,UP,1
2002-02-22,9.905,9.895,9.928,9.9671,9.8657,UP,1
2002-02-25,10.0,9.9225,9.935,9.9761,9.863,UP,1
2002-02-26,10.035,10.0,9.949,9.9828,9.8586,UP,1
2002-02-27,10.075,10.35,9.974,9.9917,9.8544,DOWN,0
2002-02-28,10.075,10.07,10.018,9.9982,9.8473,UP,1
2002-03-01,10.08,10.14,10.053,9.9997,9.8391,UP,1
2002-03-04,10.55,10.075,10.163,10.0003,9.8307,UP,1
2002-03-05,10.725,10.555,10.301,10.0146,9.8246,UP,1
2002-03-06,10.735,10.75,10.433,10.0237,9.8213,UP,1
2002-03-07,10.875,10.745,10.593,10.0311,9.8168,UP,1
2002-03-08,11.025,10.9,10.782,10.0407,9.8142,UP,1
2002-03-11,11.06,11.0,10.884,10.0509,9.8078,DOWN,0
2002-03-12,11.025,11.025,10.944,10.0599,9.8023,DOWN,0
2002-03-13,10.4,11.075,10.877,10.0547,9.7951,UP,1
2002-03-14,10.72,10.45,10.846,10.0559,9.7912,DOWN,0
2002-03-15,10.595,10.715,10.76,10.0553,9.7869,UP,1
2002-03-18,10.8,10.645,10.708,10.0584,9.7826,UP,1
2002-03-19,10.865,10.875,10.676,10.0621,9.7793,UP,1
2002-03-20,11.02,10.95,10.8,10.0732,9.7793,UP,1
2002-03-21,11.06,10.945,10.868,10.0919,9.7838,UP,1
2002-03-22,11.22,10.91,10.993,10.114,9.7899,DOWN,0
2002-03-25,11.2,11.095,11.073,10.1317,9.7959,UP,1
2002-03-26,11.265,11.06,11.153,10.154,9.8025,UP,1
2002-03-27,11.3,11.185,11.209,10.1801,9.8069,UP,1
2002-03-28,11.46,11.2595,11.289,10.2022,9.8109,UP,1
2002-04-01,11.5,11.3,11.345,10.2334,9.8131,UP,1
2002-04-02,11.575,11.385,11.42,10.2667,9.8145,DOWN,0
2002-04-03,11.525,11.495,11.472,10.3017,9.8172,UP,1
2002-04-04,11.545,11.5,11.521,10.3386,9.8196,UP,1
2002-04-05,11.61,11.515,11.551,10.3763,9.8226,DOWN,0
2002-04-08,11.53,11.65,11.557,10.4131,9.8253,DOWN,0
2002-04-09,11.495,11.5,11.541,10.4501,9.8264,UP,1
2002-04-10,11.525,11.475,11.541,10.4878,9.8284,UP,1
2002-04-11,11.575,11.45,11.547,10.5293,9.8306,UP,1
2002-04-12,11.5795,11.585,11.5409,10.5704,9.8324,DOWN,0
2002-04-15,11.5145,11.555,11.5378,10.6094,9.8348,UP,1
2002-04-16,11.58,11.435,11.5548,10.6516,9.8364,DOWN,0
2002-04-17,11.54,11.495,11.5578,10.6929,9.8381,DOWN,0
2002-04-18,11.49,11.5,11.5408,10.7351,9.8397,DOWN,0
2002-04-19,11.47,11.37,11.5189,10.776,9.8396,DOWN,0
2002-04-22,11.335,11.45,11.483,10.8141,9.8388,DOWN,0
2002-04-23,11.275,11.295,11.422,10.8496,9.838,DOWN,0
2002-04-24,11.225,11.505,11.359,10.8841,9.8362,DOWN,0
2002-04-25,11.175,11.245,11.296,10.9128,9.8342,UP,1
2002-04-26,11.25,11.1255,11.252,10.9423,9.8325,DOWN,0
2002-04-29,11.245,11.25,11.234,10.9673,9.8303,UP,1
2002-04-30,11.255,11.245,11.23,10.9931,9.8284,UP,1
2002-05-01,11.4,11.395,11.265,11.0218,9.827,UP,1
2002-05-02,11.45,11.405,11.32,11.0518,9.8282,UP,1
2002-05-03,11.5,11.425,11.37,11.0847,9.8288,DOWN,0
2002-05-06,11.49,11.375,11.419,11.1164,9.8294,DOWN,0
2002-05-07,11.435,11.47,11.455,11.1451,9.8301,UP,1
2002-05-08,11.47,11.4445,11.469,11.1738,9.8308,DOWN,0
2002-05-09,11.47,11.45,11.473,11.2017,9.8322,UP,1
2002-05-10,11.475,11.45,11.468,11.2297,9.8328,UP,1
2002-05-13,11.4798,11.475,11.466,11.2577,9.8331,UP,1
2002-05-14,11.4983,11.5,11.4786,11.2766,9.8338,UP,1
2002-05-15,11.6412,11.4995,11.5129,11.295,9.839,UP,1
2002-05-16,11.825,11.745,11.5839,11.3168,9.8461,UP,1
2002-05-17,12.095,11.805,11.7079,11.3412,9.8541,DOWN,0
2002-05-20,11.96,11.97,11.8039,11.3599,9.8589,UP,1
2002-05-21,11.9995,11.95,11.9041,11.3787,9.8639,UP,1
2002-05-22,12.0,12.045,11.9759,11.3982,9.8694,UP,1
2002-05-23,12.065,12.005,12.0239,11.4315,9.8783,DOWN,0
2002-05-24,12.01,12.075,12.0069,11.4573,9.8891,UP,1
2002-05-28,12.095,12.0,12.0339,11.4873,9.9016,DOWN,0
2002-05-29,12.045,12.04,12.043,11.5122,9.9122,DOWN,0
2002-05-30,12.0,12.0,12.043,11.5349,9.9228,DOWN,0
2002-05-31,11.9852,12.0,12.027,11.5542,9.9338,DOWN,0
2002-06-03,11.775,11.985,11.98,11.5685,9.9442,UP,1
2002-06-04,11.85,11.7,11.931,11.5811,9.9547,UP,1
2002-06-05,11.985,11.88,11.919,11.5968,9.967,DOWN,0
2002-06-06,11.89,11.9945,11.897,11.6093,9.9787,UP,1
2002-06-07,11.97,11.84,11.894,11.6227,9.9903,DOWN,0
2002-06-10,11.965,11.975,11.932,11.6328,10.0022,DOWN,0
2002-06-11,11.595,11.9745,11.881,11.6347,10.0125,DOWN,0
2002-06-12,10.9,11.65,11.664,11.6212,10.0196,UP,1
2002-06-13,11.07,10.88,11.5,11.6121,10.0274,UP,1
2002-06-14,11.775,10.925,11.461,11.6167,10.0367,UP,1
2002-06-17,12.0,11.74,11.468,11.6245,10.0475,DOWN,0
2002-06-18,11.88,11.825,11.525,11.6315,10.0568,DOWN,0
2002-06-19,11.455,11.845,11.636,11.6307,10.0649,UP,1
2002-06-20,11.51,11.45,11.724,11.6304,10.0733,UP,1
2002-06-21,11.54,11.4,11.677,11.6297,10.0813,UP,1
2002-06-24,11.58,11.495,11.593,11.6297,10.0898,DOWN,0
2002-06-25,11.105,11.575,11.438,11.6215,10.0957,DOWN,0
2002-06-26,11.03,10.95,11.353,11.6105,10.1007,DOWN,0
2002-06-27,11.01,10.995,11.253,11.5999,10.1054,UP,1
2002-06-28,11.025,11.0,11.15,11.5906,10.11,DOWN,0
2002-07-01,10.95,11.0,11.024,11.5802,10.1155,DOWN,0
2002-07-02,10.5,11.0,10.903,11.5635,10.118,DOWN,0
2002-07-03,10.125,10.45,10.722,11.5405,10.1211,DOWN,0
2002-07-05,9.95,10.05,10.51,11.515,10.1259,DOWN,0
2002-07-08,9.9,10.0,10.285,11.4895,10.1334,DOWN,0
2002-07-09,9.56,9.9,10.007,11.4557,10.1452,DOWN,0
2002-07-10,9.495,9.475,9.806,11.4207,10.1564,DOWN,0
2002-07-11,9.4,9.4,9.661,11.3836,10.1639,UP,1
2002-07-12,9.505,9.28,9.572,11.3457,10.173,UP,1
2002-07-15,9.67,9.5,9.526,11.3101,10.1814,UP,1
2002-07-16,9.68,9.51,9.55,11.2737,10.1899,DOWN,0
2002-07-17,9.5,9.75,9.551,11.2339,10.1972,UP,1
2002-07-18,9.6,9.6,9.591,11.1972,10.2053,DOWN,0
2002-07-19,9.525,9.505,9.595,11.1583,10.2142,DOWN,0
2002-07-22,9.525,9.525,9.566,11.1194,10.2229,UP,1
2002-07-23,9.575,9.505,9.545,11.0814,10.2308,DOWN,0
2002-07-24,9.255,9.5,9.496,11.0369,10.2369,DOWN,0
2002-07-25,9.05,9.175,9.386,10.9879,10.2422,UP,1
2002-07-26,9.07,9.055,9.295,10.9365,10.2478,UP,1
2002-07-29,9.425,9.2,9.275,10.8885,10.2549,UP,1
2002-07-30,9.48,9.45,9.256,10.8362,10.2593,UP,1
2002-07-31,10.17,9.5,9.439,10.8004,10.2666,DOWN,0
2002-08-01,10.005,10.245,9.63,10.7605,10.2731,UP,1
2002-08-02,10.02,10.125,9.82,10.7209,10.2802,DOWN,0
2002-08-05,9.945,10.0695,9.924,10.6785,10.2878,UP,1
2002-08-06,10.0,9.95,10.028,10.6383,10.2958,UP,1
2002-08-07,10.02,10.105,9.998,10.5968,10.3045,DOWN,0
2002-08-08,10.02,9.995,10.001,10.5563,10.3121,DOWN,0
2002-08-09,9.99,10.0,9.995,10.5161,10.3195,UP,1
2002-08-12,10.025,9.9855,10.011,10.4769,10.327,DOWN,0
2002-08-13,9.715,9.945,9.954,10.4357,10.3333,DOWN,0
2002-08-14,9.62,9.55,9.874,10.3911,10.3385,UP,1
2002-08-15,9.695,9.645,9.809,10.3453,10.3445,UP,1
2002-08-16,9.79,9.71,9.769,10.3033,10.352,UP,1
2002-08-19,10.625,9.785,9.889,10.2764,10.3631,DOWN,0
2002-08-20,10.485,10.4,10.043,10.2468,10.3733,UP,1
2002-08-21,10.69,10.3495,10.257,10.2287,10.3845,DOWN,0
2002-08-22,10.48,10.485,10.414,10.2203,10.3949,DOWN,0
2002-08-23,10.3,10.38,10.516,10.2049,10.4043,DOWN,0
2002-08-26,10.27,10.245,10.445,10.1748,10.4133,UP,1
2002-08-27,10.465,10.1405,10.441,10.1441,10.4236,DOWN,0
2002-08-28,10.095,10.3955,10.322,10.1084,10.4317,DOWN,0
2002-08-29,10.095,10.0955,10.245,10.0812,10.44,DOWN,0
2002-08-30,10.09,10.095,10.203,10.0528,10.4478,DOWN,0
2002-09-03,9.29,10.0,10.007,10.0078,10.4529,UP,1
2002-09-04,9.875,9.2905,9.889,9.9737,10.46,DOWN,0
2002-09-05,9.84,9.845,9.838,9.9484,10.4666,UP,1
2002-09-06,10.225,9.82,9.864,9.9323,10.4751,DOWN,0
2002-09-09,10.15,10.15,9.876,9.9151,10.4834,UP,1
2002-09-10,10.42,10.16,10.102,9.903,10.4932,DOWN,0
2002-09-11,10.275,10.4,10.182,9.8895,10.5023,UP,1
2002-09-12,10.325,10.29,10.279,9.886,10.5109,UP,1
2002-09-13,10.37,10.29,10.308,9.8909,10.52,DOWN,0
2002-09-16,10.19,10.265,10.316,9.8957,10.5283,DOWN,0
2002-09-17,10.1,10.13,10.252,9.8997,10.5358,DOWN,0
2002-09-18,9.635,10.065,10.124,9.9012,10.5403,DOWN,0
2002-09-19,9.245,9.675,9.908,9.8962,10.5417,UP,1
2002-09-20,9.41,9.2445,9.716,9.8964,10.544,DOWN,0
2002-09-23,9.23,9.4055,9.524,9.8909,10.5452,DOWN,0
2002-09-24,9.185,9.2,9.341,9.8812,10.5461,UP,1
2002-09-25,9.275,9.185,9.269,9.8731,10.5474,UP,1
2002-09-26,9.395,9.3,9.299,9.871,10.5471,DOWN,0
2002-09-27,9.37,9.47,9.291,9.8664,10.5462,DOWN,0
2002-09-30,9.275,9.4,9.3,9.8614,10.5441,UP,1
2002-10-01,9.495,9.26,9.362,9.8608,10.5434,DOWN,0
2002-10-02,9.32,9.4995,9.371,9.8557,10.5412,UP,1
2002-10-03,9.335,9.375,9.359,9.8573,10.5379,UP,1
2002-10-04,9.395,9.335,9.364,9.8642,10.5323,DOWN,0
2002-10-07,9.15,9.35,9.339,9.8658,10.528,DOWN,0
2002-10-08,9.08,9.185,9.256,9.8589,10.522,DOWN,0
2002-10-09,9.0,9.13,9.192,9.8493,10.5144,UP,1
2002-10-10,9.175,9.005,9.16,9.8294,10.5076,UP,1
2002-10-11,9.275,9.1,9.136,9.8148,10.5012,DOWN,0
2002-10-14,9.245,9.155,9.155,9.7993,10.4946,UP,1
2002-10-15,9.41,9.3,9.221,9.7886,10.4883,DOWN,0
2002-10-16,9.2995,9.415,9.2809,9.7746,10.4815,UP,1
2002-10-17,9.495,9.33,9.3449,9.7641,10.4759,DOWN,0
2002-10-18,9.345,9.5,9.3589,9.7506,10.4694,DOWN,0
2002-10-21,9.345,9.42,9.3789,9.7377,10.4627,DOWN,0
2002-10-22,9.15,9.3,9.3269,9.7202,10.4561,UP,1
2002-10-23,9.175,9.15,9.302,9.7094,10.4514,DOWN,0
2002-10-24,9.12,9.175,9.227,9.6994,10.4464,UP,1
2002-10-25,9.2855,9.22,9.2151,9.6912,10.4412,UP,1
2002-10-28,10.01,9.38,9.3481,9.6956,10.4405,DOWN,0
2002-10-29,9.76,10.025,9.4701,9.6783,10.4394,UP,1
2002-10-30,10.395,10.155,9.7141,9.6765,10.4396,UP,1
2002-10-31,10.46,10.4,9.9821,9.6719,10.4422,UP,1
2002-11-01,10.5,10.485,10.225,9.6723,10.4451,UP,1
2002-11-04,10.96,10.5,10.415,9.6855,10.451,UP,1
2002-11-05,11.05,10.87,10.673,9.7011,10.4578,DOWN,0
2002-11-06,11.0,11.0,10.794,9.7118,10.4642,UP,1
2002-11-07,11.04,10.905,10.91,9.7307,10.4709,UP,1
2002-11-08,11.155,11.11,11.041,9.7519,10.4785,UP,1
2002-11-11,11.2,11.015,11.089,9.7741,10.4863,UP,1
2002-11-12,11.295,11.25,11.138,9.8142,10.4952,UP,1
2002-11-13,11.3,11.3,11.198,9.8427,10.5041,UP,1
2002-11-14,11.5,11.3,11.29,9.8759,10.5138,UP,1
2002-11-15,11.65,11.365,11.389,9.9044,10.5247,DOWN,0
2002-11-18,11.565,11.59,11.462,9.9327,10.5351,DOWN,0
2002-11-19,11.55,11.555,11.513,9.9553,10.546,UP,1
