ticker,MET US Equity,MET US Equity,MET US Equity,MET US Equity,MET US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-12-27,40.95,39.52,39.472,42.2714,45.2,DOWN,0
2018-12-28,40.62,41.09,39.726,42.2068,45.1686,UP,1
2018-12-31,41.06,40.85,40.212,42.1348,45.1391,UP,1
2019-01-02,41.67,40.61,40.898,42.0958,45.1108,DOWN,0
2019-01-03,40.87,41.36,41.034,42.0364,45.0797,UP,1
2019-01-04,42.28,41.7,41.3,42.024,45.0551,UP,1
2019-01-07,42.55,42.14,41.686,42.0242,45.0318,UP,1
2019-01-08,42.77,42.96,42.028,42.0748,45.0171,UP,1
2019-01-09,43.5,43.03,42.394,42.1294,45.0142,DOWN,0
2019-01-10,43.37,43.37,42.894,42.2056,45.0003,UP,1
2019-01-11,43.72,42.99,43.182,42.2808,44.9914,UP,1
2019-01-14,43.97,43.3,43.466,42.3456,44.9818,UP,1
2019-01-15,44.06,43.82,43.724,42.403,44.9726,UP,1
2019-01-16,44.87,44.64,43.998,42.4616,44.9719,UP,1
2019-01-17,45.05,44.7,44.334,42.4906,44.969,UP,1
2019-01-18,45.31,45.43,44.652,42.505,44.9663,DOWN,0
2019-01-22,44.87,44.98,44.832,42.5102,44.9605,DOWN,0
2019-01-23,44.48,45.09,44.916,42.4962,44.9565,UP,1
2019-01-24,45.02,44.51,44.946,42.4878,44.9539,UP,1
2019-01-25,45.47,45.52,45.03,42.4934,44.9489,DOWN,0
2019-01-28,45.13,45.05,44.994,42.5014,44.9443,DOWN,0
2019-01-29,44.86,44.89,44.992,42.4894,44.9335,UP,1
2019-01-30,45.23,44.95,45.142,42.4932,44.925,UP,1
2019-01-31,45.67,44.76,45.272,42.5106,44.9164,DOWN,0
2019-02-01,45.54,45.92,45.286,42.5422,44.9096,DOWN,0
2019-02-04,45.16,45.04,45.292,42.572,44.9004,UP,1
2019-02-05,45.2,45.18,45.36,42.6192,44.8892,DOWN,0
2019-02-06,45.2,44.83,45.354,42.6634,44.8778,DOWN,0
2019-02-07,43.52,43.86,44.924,42.6778,44.8584,DOWN,0
2019-02-08,42.71,43.21,44.358,42.6562,44.8339,UP,1
2019-02-11,43.28,43.01,43.982,42.6416,44.8111,UP,1
2019-02-12,44.31,43.69,43.804,42.626,44.7918,DOWN,0
2019-02-13,44.22,44.52,43.608,42.6226,44.771,DOWN,0
2019-02-14,43.8,43.56,43.664,42.606,44.7516,UP,1
2019-02-15,44.86,44.26,44.094,42.6068,44.7394,DOWN,0
2019-02-19,44.74,44.46,44.386,42.6532,44.7379,UP,1
2019-02-20,45.05,44.81,44.534,42.7308,44.7398,DOWN,0
2019-02-21,44.76,45.0,44.642,42.8134,44.7325,DOWN,0
2019-02-22,44.74,44.76,44.83,42.916,44.7214,UP,1
2019-02-25,45.26,45.14,44.91,43.0366,44.715,DOWN,0
2019-02-26,44.65,44.95,44.892,43.1382,44.7053,UP,1
2019-02-27,45.0,44.62,44.882,43.2478,44.6958,UP,1
2019-02-28,45.19,45.0,44.968,43.3738,44.6879,UP,1
2019-03-01,45.55,45.64,45.13,43.5072,44.6809,UP,1
2019-03-04,45.66,45.62,45.21,43.628,44.6718,DOWN,0
2019-03-05,45.55,45.78,45.39,43.7542,44.6601,DOWN,0
2019-03-06,44.94,45.43,45.378,43.866,44.6439,DOWN,0
2019-03-07,44.32,44.53,45.204,43.9798,44.6266,DOWN,0
2019-03-08,44.16,43.85,44.926,44.0982,44.6069,UP,1
2019-03-11,44.57,44.44,44.708,44.1858,44.5875,DOWN,0
2019-03-12,44.57,44.67,44.512,44.2582,44.5681,UP,1
2019-03-13,44.7,44.63,44.464,44.3398,44.5516,UP,1
2019-03-14,44.84,44.74,44.568,44.4154,44.5374,UP,1
2019-03-15,45.31,44.76,44.798,44.4882,44.5382,UP,1
2019-03-18,45.72,45.38,45.028,44.5852,44.5355,DOWN,0
2019-03-19,45.04,45.92,45.122,44.6404,44.5308,DOWN,0
2019-03-20,43.38,44.89,44.858,44.657,44.5144,DOWN,0
2019-03-21,43.22,43.1,44.534,44.666,44.4988,DOWN,0
2019-03-22,41.79,42.67,43.83,44.6318,44.4758,UP,1
2019-03-25,41.87,41.88,43.06,44.6018,44.4494,UP,1
2019-03-26,42.46,42.33,42.544,44.5766,44.4262,UP,1
2019-03-27,42.5,42.36,42.368,44.5472,44.4017,DOWN,0
2019-03-28,42.47,42.48,42.218,44.5154,44.376,UP,1
2019-03-29,42.57,42.93,42.374,44.4694,44.3514,UP,1
2019-04-01,44.13,42.75,42.826,44.451,44.3371,DOWN,0
2019-04-02,43.93,44.11,43.12,44.4234,44.3229,UP,1
2019-04-03,44.19,44.35,43.458,44.4098,44.3123,UP,1
2019-04-04,44.74,44.35,43.912,44.415,44.3028,UP,1
2019-04-05,45.06,44.86,44.41,44.4158,44.2995,DOWN,0
2019-04-08,45.01,44.9,44.586,44.4066,44.2956,DOWN,0
2019-04-09,44.3,44.76,44.66,44.39,44.2888,UP,1
2019-04-10,44.83,44.25,44.788,44.3894,44.2844,UP,1
2019-04-11,45.28,45.07,44.896,44.3904,44.2848,UP,1
2019-04-12,45.86,45.97,45.056,44.3942,44.2891,DOWN,0
2019-04-15,45.25,45.79,45.104,44.3884,44.2958,UP,1
2019-04-16,46.19,45.49,45.482,44.409,44.3071,DOWN,0
2019-04-17,45.81,46.37,45.678,44.4212,44.3181,DOWN,0
2019-04-18,45.32,45.67,45.686,44.4236,44.3268,DOWN,0
2019-04-22,45.21,45.26,45.556,44.4574,44.3359,UP,1
2019-04-23,45.43,45.05,45.592,44.5118,44.3452,DOWN,0
2019-04-24,44.93,45.25,45.34,44.5448,44.3512,DOWN,0
2019-04-25,44.71,44.75,45.12,44.5528,44.3474,UP,1
2019-04-26,45.1,44.8,45.076,44.5704,44.3484,UP,1
2019-04-29,45.72,45.3,45.178,44.6088,44.3565,UP,1
2019-04-30,46.13,45.84,45.318,44.6342,44.3662,DOWN,0
2019-05-01,45.71,46.03,45.474,44.6536,44.3738,UP,1
2019-05-02,47.41,46.7,46.014,44.7008,44.3886,UP,1
2019-05-03,48.0,47.78,46.594,44.7656,44.4077,DOWN,0
2019-05-06,47.59,46.68,46.968,44.8226,44.4208,DOWN,0
2019-05-07,47.29,47.03,47.2,44.8632,44.4364,DOWN,0
2019-05-08,47.28,46.98,47.514,44.9158,44.454,UP,1
2019-05-09,47.48,46.67,47.528,44.9654,44.4685,UP,1
2019-05-10,47.92,47.17,47.512,45.02,44.4835,DOWN,0
2019-05-13,46.73,47.0,47.34,45.0436,44.4936,UP,1
2019-05-14,47.5,46.78,47.382,45.0804,44.505,DOWN,0
2019-05-15,47.17,47.23,47.36,45.1128,44.513,UP,1
2019-05-16,47.64,47.38,47.392,45.1668,44.5224,DOWN,0
2019-05-17,47.33,47.06,47.274,45.227,44.5304,UP,1
2019-05-20,47.52,47.31,47.432,45.2942,44.5399,UP,1
2019-05-21,48.13,47.89,47.558,45.3654,44.5496,DOWN,0
2019-05-22,48.13,47.86,47.75,45.4366,44.5636,DOWN,0
2019-05-23,47.25,47.49,47.672,45.4876,44.5703,UP,1
2019-05-24,47.83,47.48,47.772,45.5474,44.5792,DOWN,0
2019-05-28,47.18,47.71,47.704,45.5848,44.5832,UP,1
2019-05-29,47.34,46.8,47.546,45.6172,44.5893,UP,1
2019-05-30,47.35,47.54,47.39,45.6634,44.6028,DOWN,0
2019-05-31,46.21,46.72,47.182,45.72,44.6117,UP,1
2019-06-03,47.06,46.02,47.028,45.7968,44.6215,UP,1
2019-06-04,48.02,47.73,47.196,45.9214,44.6373,DOWN,0
2019-06-05,48.02,48.07,47.332,46.0444,44.6496,UP,1
2019-06-06,48.38,48.17,47.538,46.1628,44.6618,DOWN,0
2019-06-07,48.33,47.67,47.962,46.2794,44.6728,UP,1
2019-06-10,48.42,48.63,48.234,46.3984,44.6809,UP,1
2019-06-11,48.55,48.87,48.34,46.518,44.6916,DOWN,0
2019-06-12,48.42,48.49,48.42,46.6038,44.7038,UP,1
2019-06-13,48.51,48.44,48.446,46.6954,44.7143,UP,1
2019-06-14,48.81,48.52,48.542,46.7878,44.723,DOWN,0
2019-06-17,48.34,48.87,48.526,46.8598,44.73,UP,1
2019-06-18,48.71,48.35,48.558,46.9328,44.7387,UP,1
2019-06-19,48.75,49.04,48.624,47.0076,44.7517,UP,1
2019-06-20,49.36,49.11,48.794,47.1088,44.7691,DOWN,0
2019-06-21,48.91,49.37,48.814,47.1904,44.783,UP,1
2019-06-24,49.09,48.9,48.964,47.2666,44.7968,DOWN,0
2019-06-25,48.73,49.01,48.968,47.324,44.8113,UP,1
2019-06-26,48.87,48.89,48.992,47.3964,44.827,UP,1
2019-06-27,49.15,48.97,48.95,47.4556,44.8448,UP,1
2019-06-28,49.67,49.57,49.102,47.5328,44.8671,UP,1
2019-07-01,50.49,50.04,49.382,47.6362,44.895,DOWN,0
2019-07-02,50.0,50.4,49.636,47.732,44.9174,UP,1
2019-07-03,50.47,50.12,49.956,47.8328,44.9371,UP,1
2019-07-05,50.7,50.66,50.266,47.9482,44.9597,DOWN,0
2019-07-08,50.54,50.42,50.44,48.0648,44.9783,DOWN,0
2019-07-09,50.38,50.18,50.418,48.1704,44.9916,DOWN,0
2019-07-10,50.32,50.55,50.482,48.2624,45.0011,UP,1
2019-07-11,50.42,50.47,50.472,48.3482,45.0093,UP,1
2019-07-12,50.92,50.52,50.516,48.4524,45.0223,DOWN,0
2019-07-15,50.78,50.9,50.564,48.5198,45.0366,DOWN,0
2019-07-16,50.5,50.45,50.588,48.5698,45.0531,DOWN,0
2019-07-17,49.96,50.42,50.516,48.6172,45.0684,UP,1
2019-07-18,50.0,50.04,50.432,48.6714,45.0848,DOWN,0
2019-07-19,49.72,50.2,50.192,48.7202,45.0996,UP,1
2019-07-22,49.76,49.66,49.988,48.7658,45.1166,UP,1
2019-07-23,50.14,49.9,49.916,48.8102,45.1322,UP,1
2019-07-24,50.37,49.96,49.998,48.883,45.1452,DOWN,0
2019-07-25,50.14,50.37,50.026,48.9358,45.1595,UP,1
2019-07-26,50.69,50.16,50.22,49.0062,45.1741,DOWN,0
2019-07-29,50.0,50.3,50.268,49.0534,45.1869,UP,1
2019-07-30,50.01,49.83,50.242,49.107,45.2062,DOWN,0
2019-07-31,49.42,49.9,50.052,49.145,45.2345,DOWN,0
2019-08-01,48.33,49.85,49.69,49.149,45.257,DOWN,0
2019-08-02,47.29,48.28,49.01,49.1322,45.2746,DOWN,0
2019-08-05,45.57,46.05,48.124,49.0986,45.2832,UP,1
2019-08-06,46.85,45.8,47.492,49.079,45.2941,DOWN,0
2019-08-07,46.33,45.86,46.874,49.062,45.3077,UP,1
2019-08-08,47.17,46.95,46.642,49.0586,45.3243,DOWN,0
2019-08-09,46.91,47.02,46.566,49.0498,45.3444,DOWN,0
2019-08-12,45.89,46.29,46.63,49.0434,45.3611,UP,1
2019-08-13,46.93,45.98,46.646,49.0408,45.3946,DOWN,0
2019-08-14,44.87,45.65,46.354,48.9778,45.4151,DOWN,0
2019-08-15,44.73,45.0,45.866,48.912,45.4409,UP,1
2019-08-16,45.35,45.09,45.554,48.8514,45.4679,UP,1
2019-08-19,45.77,46.23,45.53,48.8002,45.4931,DOWN,0
2019-08-20,45.37,45.44,45.218,48.7392,45.514,UP,1
2019-08-21,45.76,45.84,45.396,48.6834,45.5331,UP,1
2019-08-22,46.21,46.05,45.692,48.6392,45.5461,DOWN,0
2019-08-23,44.59,45.75,45.54,48.5608,45.5461,UP,1
2019-08-26,44.84,45.06,45.354,48.4814,45.5473,DOWN,0
2019-08-27,43.86,45.12,45.052,48.3918,45.5407,DOWN,0
2019-08-28,43.71,43.47,44.642,48.2918,45.532,UP,1
2019-08-29,44.13,44.31,44.226,48.1994,45.5267,UP,1
2019-08-30,44.3,44.54,44.168,48.0982,45.5246,DOWN,0
2019-09-03,43.93,43.86,43.986,47.9986,45.5169,UP,1
2019-09-04,44.49,44.44,44.112,47.9066,45.5142,UP,1
2019-09-05,45.95,45.29,44.56,47.851,45.5199,UP,1
2019-09-06,46.23,46.01,44.98,47.7982,45.5313,UP,1
2019-09-09,46.4,46.64,45.4,47.7432,45.5449,UP,1
2019-09-10,47.42,46.69,46.098,47.6982,45.5678,UP,1
2019-09-11,47.97,47.5,46.794,47.6478,45.5927,DOWN,0
2019-09-12,47.87,47.46,47.178,47.6052,45.6181,UP,1
2019-09-13,48.37,48.4,47.606,47.5632,45.641,DOWN,0
2019-09-16,47.55,47.92,47.836,47.5002,45.6587,DOWN,0
2019-09-17,47.43,47.07,47.838,47.438,45.6704,UP,1
2019-09-18,47.85,47.19,47.814,47.3874,45.6877,UP,1
2019-09-19,47.86,47.77,47.812,47.3382,45.7038,DOWN,0
2019-09-20,47.44,48.02,47.626,47.2786,45.7169,UP,1
2019-09-23,47.73,46.92,47.662,47.2148,45.7435,DOWN,0
2019-09-24,47.33,47.87,47.642,47.1458,45.7743,UP,1
2019-09-25,47.37,47.33,47.546,47.0832,45.808,DOWN,0
2019-09-26,47.08,47.37,47.39,47.0256,45.8453,UP,1
2019-09-27,47.36,47.58,47.374,46.9728,45.886,DOWN,0
2019-09-30,47.16,47.54,47.26,46.9216,45.9239,DOWN,0
2019-10-01,46.03,47.57,47.0,46.847,45.9565,DOWN,0
2019-10-02,44.39,45.53,46.404,46.732,45.984,UP,1
2019-10-03,44.56,44.23,45.9,46.6158,46.0124,UP,1
2019-10-04,45.41,44.58,45.51,46.5212,46.0413,DOWN,0
2019-10-07,44.95,45.41,45.068,46.4064,46.0699,DOWN,0
2019-10-08,43.83,44.34,44.628,46.283,46.0923,UP,1
2019-10-09,44.37,44.19,44.624,46.1702,46.121,UP,1
2019-10-10,44.96,44.77,44.704,46.081,46.1546,UP,1
2019-10-11,45.84,45.92,44.79,46.0312,46.1828,DOWN,0
2019-10-14,45.75,45.43,44.95,46.0004,46.2068,UP,1
2019-10-15,46.19,45.97,45.422,46.0128,46.2347,DOWN,0
2019-10-16,45.96,46.11,45.74,45.995,46.2592,DOWN,0
2019-10-17,45.9,46.32,45.928,45.9864,46.2803,UP,1
2019-10-18,46.1,45.98,45.98,45.965,46.3065,UP,1
2019-10-21,46.54,46.55,46.138,45.9576,46.3278,DOWN,0
2019-10-22,46.51,46.45,46.202,45.97,46.3476,UP,1
2019-10-23,46.55,46.44,46.32,45.9624,46.3665,DOWN,0
2019-10-24,46.28,46.61,46.396,45.9906,46.3804,UP,1
2019-10-25,46.32,46.02,46.44,46.0224,46.3951,UP,1
2019-10-28,46.81,46.54,46.494,46.0516,46.4106,DOWN,0
2019-10-29,46.68,46.62,46.528,46.0698,46.4241,DOWN,0
2019-10-30,46.29,46.63,46.476,46.0882,46.4353,UP,1
2019-10-31,46.79,45.99,46.578,46.1088,46.4449,UP,1
2019-11-01,47.26,47.01,46.766,46.1298,46.4559,UP,1
2019-11-04,47.59,47.21,46.922,46.1898,46.4673,UP,1
2019-11-05,48.38,47.75,47.262,46.2606,46.4849,UP,1
2019-11-06,48.6,48.36,47.724,46.3554,46.5055,UP,1
2019-11-07,49.04,49.07,48.174,46.462,46.5256,UP,1
2019-11-08,49.32,49.1,48.586,46.5658,46.5448,DOWN,0
2019-11-11,49.22,48.82,48.912,46.6642,46.5653,UP,1
2019-11-12,49.58,49.31,49.152,46.7772,46.5889,DOWN,0
2019-11-13,49.26,49.12,49.284,46.8726,46.609,UP,1
2019-11-14,49.3,49.15,49.336,46.9396,46.6272,DOWN,0
2019-11-15,49.27,49.61,49.326,47.0004,46.6458,DOWN,0
2019-11-18,49.12,49.07,49.306,47.0548,46.6656,UP,1
2019-11-19,49.15,49.27,49.22,47.0894,46.6854,DOWN,0
2019-11-20,48.94,48.94,49.156,47.1088,46.7041,UP,1
2019-11-21,48.97,49.13,49.09,47.1308,46.7313,UP,1
2019-11-22,49.6,49.06,49.156,47.1554,46.7658,UP,1
2019-11-25,49.95,49.75,49.322,47.2034,46.7991,DOWN,0
2019-11-26,49.77,49.81,49.446,47.2502,46.8264,UP,1
2019-11-27,49.91,50.05,49.64,47.2914,46.8549,DOWN,0
2019-11-29,49.91,49.74,49.828,47.3324,46.8854,DOWN,0
2019-12-02,49.35,50.17,49.778,47.3706,46.9079,DOWN,0
2019-12-03,48.35,48.8,49.458,47.383,46.9259,UP,1
2019-12-04,48.66,48.59,49.236,47.4096,46.944,UP,1
2019-12-05,48.93,48.93,49.04,47.4408,46.9648,UP,1
2019-12-06,49.5,49.55,48.958,47.4892,46.9886,UP,1
2019-12-09,49.57,49.23,49.002,47.5334,47.0102,DOWN,0
2019-12-10,49.29,49.32,49.19,47.576,47.0334,DOWN,0
2019-12-11,49.09,49.38,49.276,47.6372,47.0538,UP,1
2019-12-12,50.54,49.14,49.598,47.7602,47.0806,DOWN,0
2019-12-13,50.38,50.68,49.774,47.8766,47.1047,UP,1
2019-12-16,50.48,50.93,49.956,47.978,47.1288,UP,1
2019-12-17,51.17,50.48,50.332,48.1024,47.1569,DOWN,0
2019-12-18,51.13,51.28,50.74,48.2484,47.1879,DOWN,0
2019-12-19,50.8,51.14,50.792,48.377,47.2203,UP,1
2019-12-20,51.36,51.33,50.988,48.505,47.2563,DOWN,0
2019-12-23,50.99,51.49,51.09,48.608,47.2884,DOWN,0
2019-12-24,50.99,51.09,51.054,48.7128,47.3205,UP,1
2019-12-26,51.24,51.06,51.076,48.8138,47.3532,DOWN,0
2019-12-27,50.83,51.34,51.082,48.9112,47.3831,DOWN,0
2019-12-30,50.7,51.14,50.95,49.0072,47.4101,UP,1
2019-12-31,50.97,50.73,50.946,49.1046,47.4363,UP,1
2020-01-02,51.62,51.28,51.072,49.2062,47.4692,DOWN,0
2020-01-03,51.09,50.99,51.042,49.2978,47.5078,DOWN,0
2020-01-06,50.95,50.63,51.066,49.3858,47.5464,UP,1
2020-01-07,51.29,51.01,51.184,49.486,47.5939,UP,1
2020-01-08,51.83,51.47,51.356,49.5962,47.6437,UP,1
2020-01-09,52.37,52.18,51.506,49.7074,47.6933,UP,1
2020-01-10,52.47,52.4,51.782,49.8232,47.7431,UP,1
2020-01-13,52.58,52.62,52.108,49.949,47.7937,DOWN,0
2020-01-14,52.19,52.4,52.288,50.057,47.8418,DOWN,0
2020-01-15,51.85,52.02,52.292,50.1488,47.8804,UP,1
2020-01-16,52.2,52.23,52.258,50.241,47.9217,UP,1
2020-01-17,52.61,52.34,52.286,50.3256,47.9638,DOWN,0
2020-01-21,51.76,52.19,52.122,50.3888,47.9989,UP,1
2020-01-22,51.9,52.0,52.064,50.446,48.0331,DOWN,0
2020-01-23,51.8,51.67,52.054,50.4956,48.0671,DOWN,0
2020-01-24,51.27,51.9,51.868,50.5366,48.1019,DOWN,0
2020-01-27,50.09,50.09,51.364,50.5468,48.1282,UP,1
2020-01-28,50.55,50.35,51.122,50.5726,48.1546,DOWN,0
2020-01-29,50.49,50.78,50.84,50.5964,48.1777,UP,1
2020-01-30,51.28,50.0,50.736,50.6366,48.2079,DOWN,0
2020-01-31,49.71,50.63,50.424,50.6484,48.2255,DOWN,0
2020-02-03,49.69,49.75,50.344,50.6592,48.2449,UP,1
2020-02-04,50.2,50.53,50.274,50.6844,48.2693,UP,1
2020-02-05,51.53,51.16,50.482,50.7356,48.3009,UP,1
2020-02-06,51.87,51.83,50.6,50.781,48.3331,DOWN,0
2020-02-07,51.58,51.52,50.974,50.8136,48.3663,UP,1
2020-02-10,51.88,51.4,51.412,50.8558,48.4022,UP,1
2020-02-11,52.39,52.19,51.85,50.9054,48.4386,UP,1
2020-02-12,52.47,52.71,52.038,50.9566,48.4724,DOWN,0
2020-02-13,52.38,52.32,52.14,51.0172,48.5036,DOWN,0
2020-02-14,52.28,52.44,52.28,51.0958,48.5365,DOWN,0
2020-02-18,51.83,52.03,52.27,51.1592,48.5586,DOWN,0
2020-02-19,51.79,52.01,52.15,51.2164,48.5775,UP,1
2020-02-20,52.28,51.84,52.112,51.272,48.601,DOWN,0
2020-02-21,51.23,51.98,51.882,51.3052,48.6207,DOWN,0
2020-02-24,49.38,49.29,51.302,51.307,48.6312,DOWN,0
2020-02-25,47.58,49.45,50.452,51.2768,48.6317,DOWN,0
2020-02-26,46.92,47.96,49.478,51.2044,48.6267,DOWN,0
2020-02-27,43.89,45.78,47.8,51.0746,48.6125,DOWN,0
2020-02-28,42.72,42.11,46.098,50.9194,48.5886,UP,1
2020-03-02,44.56,42.93,45.134,50.7872,48.5755,DOWN,0
2020-03-03,42.57,44.39,44.132,50.616,48.5502,UP,1
2020-03-04,43.83,43.4,43.514,50.4766,48.5327,DOWN,0
2020-03-05,40.62,42.1,42.86,50.2618,48.4982,DOWN,0
2020-03-06,39.18,38.78,42.152,50.0256,48.4534,DOWN,0
2020-03-09,32.66,35.42,39.772,49.659,48.3761,UP,1
2020-03-10,35.02,34.51,38.262,49.3346,48.3149,DOWN,0
2020-03-11,33.3,33.63,36.156,48.984,48.2423,DOWN,0
2020-03-12,28.3,30.12,33.692,48.536,48.1479,UP,1
2020-03-13,31.93,30.98,32.242,48.1552,48.0708,DOWN,0
2020-03-16,26.8,26.87,31.07,47.6588,47.9681,UP,1
2020-03-17,28.43,27.71,29.752,47.2056,47.8792,DOWN,0
2020-03-18,28.18,25.96,28.728,46.7502,47.7848,DOWN,0
2020-03-19,26.8,27.5,28.428,46.2604,47.6787,DOWN,0
2020-03-20,24.38,27.45,26.918,45.7114,47.5605,DOWN,0
2020-03-23,23.53,24.02,26.264,45.1346,47.4362,UP,1
2020-03-24,27.61,24.99,26.1,44.6374,47.3326,UP,1
2020-03-25,29.74,28.34,26.412,44.1806,47.2392,UP,1
2020-03-26,32.53,30.14,27.558,43.7874,47.1591,DOWN,0
2020-03-27,30.87,30.73,28.856,43.3678,47.0714,UP,1
2020-03-30,32.03,30.72,30.556,42.9644,46.989,DOWN,0
2020-03-31,30.57,31.33,31.148,42.5236,46.8978,DOWN,0
2020-04-01,27.9,28.46,30.78,42.0464,46.7956,UP,1
2020-04-02,28.05,27.48,29.884,41.5694,46.6923,DOWN,0
2020-04-03,27.72,27.79,29.254,41.0878,46.5871,UP,1
2020-04-06,30.63,29.95,28.974,40.675,46.4935,UP,1
2020-04-07,31.58,32.85,29.176,40.3048,46.4068,UP,1
2020-04-08,33.47,31.97,30.29,39.9632,46.3287,UP,1
2020-04-09,35.46,34.41,31.772,39.6626,46.2624,DOWN,0
2020-04-13,34.32,34.86,33.092,39.3234,46.1896,UP,1
2020-04-14,34.43,35.14,33.852,39.0178,46.116,DOWN,0
2020-04-15,32.47,32.58,34.03,38.6734,46.03,DOWN,0
2020-04-16,30.95,32.22,33.526,38.2884,45.9323,UP,1
2020-04-17,33.06,32.56,33.046,37.919,45.8476,DOWN,0
2020-04-20,32.55,31.81,32.692,37.5326,45.758,DOWN,0
2020-04-21,31.46,31.33,32.098,37.1302,45.6618,UP,1
2020-04-22,31.76,32.37,31.956,36.7278,45.5679,UP,1
2020-04-23,31.9,32.08,32.146,36.318,45.4755,UP,1
2020-04-24,33.3,32.25,32.194,35.9346,45.3904,UP,1
2020-04-27,34.42,33.59,32.568,35.5754,45.3104,UP,1
2020-04-28,35.18,35.99,33.312,35.2334,45.2317,UP,1
2020-04-29,37.48,36.95,34.456,34.9464,45.1652,DOWN,0
2020-04-30,36.08,36.4,35.292,34.6322,45.0931,DOWN,0
2020-05-01,34.68,35.0,35.568,34.2802,45.0167,DOWN,0
2020-05-04,34.18,34.0,35.52,33.9392,44.9376,UP,1
2020-05-05,34.27,34.67,35.338,33.637,44.8604,DOWN,0
2020-05-06,32.97,34.77,34.436,33.3448,44.7764,UP,1
2020-05-07,34.44,33.43,34.108,33.0952,44.6979,UP,1
2020-05-08,35.22,35.24,34.216,32.9218,44.6222,DOWN,0
2020-05-11,33.97,34.55,34.174,32.7468,44.5413,DOWN,0
2020-05-12,32.37,34.33,33.794,32.503,44.4497,DOWN,0
2020-05-13,30.77,32.0,33.354,32.267,44.3536,UP,1
2020-05-14,31.83,30.06,32.832,32.027,44.2627,DOWN,0
2020-05-15,31.72,31.41,32.132,31.849,44.1742,UP,1
2020-05-18,33.42,33.3,32.022,31.7338,44.0996,DOWN,0
2020-05-19,32.39,33.21,32.026,31.7284,44.0251,UP,1
2020-05-20,33.16,33.0,32.504,31.6912,43.9631,UP,1
2020-05-21,33.49,33.0,32.836,31.695,43.8963,DOWN,0
2020-05-22,33.34,33.54,33.16,31.7958,43.8313,UP,1
2020-05-26,36.1,35.0,33.696,31.8792,43.776,UP,1
2020-05-27,36.93,38.0,34.604,32.0818,43.7261,DOWN,0
2020-05-28,36.46,37.51,35.264,32.2424,43.6789,DOWN,0
2020-05-29,36.01,35.82,35.768,32.399,43.6243,UP,1
2020-06-01,36.37,35.82,36.374,32.5904,43.5818,UP,1
2020-06-02,36.39,36.79,36.432,32.8306,43.5401,UP,1
2020-06-03,37.88,37.39,36.622,33.1176,43.5028,UP,1
2020-06-04,39.34,37.53,37.198,33.3522,43.4706,UP,1
2020-06-05,40.74,42.42,38.144,33.5722,43.4475,UP,1
2020-06-08,43.0,41.67,39.47,33.7816,43.4337,DOWN,0
2020-06-09,41.55,41.56,40.502,33.9952,43.4104,DOWN,0
2020-06-10,39.5,41.25,40.826,34.1446,43.3849,DOWN,0
2020-06-11,35.93,36.84,40.144,34.2518,43.3404,UP,1
2020-06-12,37.45,37.55,39.486,34.4428,43.3083,UP,1
2020-06-15,38.07,35.8,38.5,34.6432,43.2801,UP,1
2020-06-16,38.69,40.24,37.928,34.8626,43.2529,DOWN,0
2020-06-17,37.82,38.73,37.592,35.0064,43.2205,UP,1
2020-06-18,38.11,37.44,38.028,35.137,43.1914,DOWN,0
2020-06-19,37.32,39.06,38.002,35.214,43.1556,DOWN,0
2020-06-22,36.93,36.96,37.774,35.2434,43.1105,UP,1
2020-06-23,37.04,37.82,37.444,35.2978,43.0645,DOWN,0
2020-06-24,35.53,36.45,36.986,35.3198,43.0102,UP,1
2020-06-25,36.34,35.33,36.632,35.3972,42.9548,DOWN,0
2020-06-26,35.07,35.79,36.182,35.4796,42.8903,UP,1
2020-06-29,35.57,35.52,35.91,35.5298,42.8288,UP,1
2020-06-30,36.52,35.35,35.806,35.6092,42.7695,DOWN,0
2020-07-01,35.51,36.51,35.802,35.6902,42.7093,UP,1
2020-07-02,35.65,36.5,35.664,35.768,42.6504,UP,1
2020-07-06,37.09,36.69,36.068,35.8718,42.5966,DOWN,0
2020-07-07,36.02,36.59,36.158,35.9262,42.5374,UP,1
2020-07-08,36.77,36.19,36.208,35.9732,42.4841,DOWN,0
2020-07-09,35.39,36.74,36.184,35.9774,42.4224,UP,1
2020-07-10,36.94,35.48,36.442,35.9666,42.3704,UP,1
2020-07-13,37.41,37.5,36.506,35.9932,42.3206,UP,1
2020-07-14,37.89,37.34,36.88,36.0574,42.2747,UP,1
2020-07-15,38.64,38.72,37.254,36.1466,42.2311,UP,1
2020-07-16,38.73,38.24,37.922,36.2358,42.1889,DOWN,0
2020-07-17,38.47,38.73,38.228,36.3458,42.1511,DOWN,0
2020-07-20,37.78,38.23,38.302,36.4126,42.1181,UP,1
2020-07-21,38.32,38.02,38.388,36.4746,42.0869,UP,1
2020-07-22,38.42,38.04,38.344,36.5636,42.0519,UP,1
2020-07-23,38.56,38.21,38.31,36.6874,42.02,DOWN,0
2020-07-24,38.22,38.73,38.26,36.8364,41.9919,DOWN,0
2020-07-27,37.8,38.02,38.264,36.9558,41.9591,DOWN,0
2020-07-28,37.59,37.62,38.118,37.0732,41.9222,UP,1
2020-07-29,38.68,37.61,38.17,37.1784,41.8864,DOWN,0
