ticker,NDAQ US Equity,NDAQ US Equity,NDAQ US Equity,NDAQ US Equity,NDAQ US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2003-02-07,3.0633,3.0333,3.0447,3.2887,,DOWN,0
2003-02-10,3.0,3.0667,3.038,3.2927,,DOWN,0
2003-02-11,2.7,3.0,2.9647,3.2907,,DOWN,0
2003-02-12,2.6333,2.7167,2.8847,3.2874,,UP,1
2003-02-13,2.6667,2.5667,2.8127,3.2787,,DOWN,0
2003-02-14,2.6667,2.6667,2.7333,3.2654,,DOWN,0
2003-02-18,2.6667,2.6667,2.6667,3.2521,,UP,1
2003-02-19,2.7,2.6667,2.6667,3.2384,,DOWN,0
2003-02-20,2.65,2.75,2.67,3.2244,,DOWN,0
2003-02-21,2.65,2.6333,2.6667,3.2074,,UP,1
2003-02-24,2.6667,2.6667,2.6667,3.1894,,DOWN,0
2003-02-25,2.5833,2.5833,2.65,3.1714,,UP,1
2003-02-26,2.59,2.59,2.628,3.1525,,UP,1
2003-02-27,2.6333,2.59,2.6247,3.1345,,DOWN,0
2003-02-28,2.5833,2.59,2.6113,3.1122,,DOWN,0
2003-03-03,2.5833,2.5833,2.5947,3.0905,,UP,1
2003-03-04,2.6,2.6333,2.598,3.0689,,UP,1
2003-03-06,2.6333,2.5867,2.6067,3.0481,,DOWN,0
2003-03-07,2.5733,2.5533,2.5947,3.0259,,DOWN,0
2003-03-10,2.5733,2.5533,2.5927,3.0037,,DOWN,0
2003-03-11,2.3,2.25,2.536,2.9797,,DOWN,0
2003-03-12,2.3,2.3333,2.476,2.9537,,UP,1
2003-03-13,2.3333,2.3333,2.416,2.9304,,DOWN,0
2003-03-14,2.3333,2.3333,2.368,2.9069,,DOWN,0
2003-03-17,2.3333,2.3333,2.32,2.8869,,UP,1
2003-03-18,2.4,2.3333,2.34,2.8666,,DOWN,0
2003-03-19,2.3967,2.4,2.3593,2.8462,,DOWN,0
2003-03-20,2.3833,2.3333,2.3693,2.8245,,DOWN,0
2003-03-21,2.3333,2.3,2.3693,2.8025,,DOWN,0
2003-03-24,2.3167,2.3167,2.366,2.7809,,UP,1
2003-03-25,2.3333,2.3667,2.3527,2.7642,,DOWN,0
2003-03-26,2.3333,2.3333,2.34,2.7492,,DOWN,0
2003-03-27,2.3333,2.3333,2.33,2.7291,,DOWN,0
2003-03-28,2.3167,2.3167,2.3267,2.7141,,DOWN,0
2003-03-31,2.3167,2.3167,2.3267,2.6951,,UP,1
2003-04-01,2.3333,2.3333,2.3267,2.6768,,DOWN,0
2003-04-03,2.1667,2.3167,2.2933,2.6568,,DOWN,0
2003-04-04,2.0,2.17,2.2267,2.6335,,UP,1
2003-04-07,2.05,2.01,2.1733,2.6121,,UP,1
2003-04-08,2.0667,2.05,2.1233,2.5918,,DOWN,0
2003-04-09,1.79,2.0567,2.0147,2.5663,,UP,1
2003-04-10,1.8333,1.8333,1.948,2.541,,DOWN,0
2003-04-11,1.7733,1.8,1.9027,2.5151,,DOWN,0
2003-04-14,1.7726,1.8,1.8472,2.4899,,DOWN,0
2003-04-15,1.7594,1.7667,1.7857,2.4644,,DOWN,0
2003-04-16,1.75,1.75,1.7777,2.4387,,DOWN,0
2003-04-17,1.75,1.75,1.7611,2.413,,DOWN,0
2003-04-21,1.75,1.75,1.7564,2.3867,,UP,1
2003-04-22,1.7667,1.75,1.7552,2.3614,,DOWN,0
2003-04-23,1.75,1.75,1.7533,2.3358,,DOWN,0
2003-04-24,1.75,1.75,1.7533,2.3096,,UP,1
2003-04-25,1.9667,1.75,1.7967,2.2889,,DOWN,0
2003-04-28,1.9067,1.9,1.828,2.273,,UP,1
2003-04-29,2.0133,1.8833,1.8773,2.2606,3.0782,UP,1
2003-04-30,2.1,2.0,1.9473,2.2493,3.0637,DOWN,0
2003-05-01,2.0667,2.15,2.0107,2.2373,3.0488,UP,1
2003-05-02,2.15,2.0833,2.0473,2.227,3.0346,DOWN,0
2003-05-05,2.1167,2.1633,2.0893,2.2153,3.0202,UP,1
2003-05-06,2.1333,2.1333,2.1133,2.205,3.0075,DOWN,0
2003-05-07,2.1333,2.1333,2.12,2.1946,2.9923,DOWN,0
2003-05-08,2.13,2.1,2.1327,2.1839,2.9771,DOWN,0
2003-05-09,2.0833,2.0867,2.1193,2.1739,2.9626,UP,1
2003-05-12,2.11,2.13,2.118,2.1643,2.9519,DOWN,0
2003-05-13,2.1,2.1233,2.1113,2.1536,2.9415,UP,1
2003-05-14,2.1167,2.1,2.108,2.1443,2.9313,DOWN,0
2003-05-15,2.1167,2.1,2.1053,2.135,2.9223,DOWN,0
2003-05-16,2.1,2.1,2.1087,2.125,2.9153,UP,1
2003-05-19,2.1167,2.1167,2.11,2.1146,2.9089,DOWN,0
2003-05-20,2.0667,2.1067,2.1033,2.1045,2.9022,DOWN,0
2003-05-21,2.05,2.0567,2.09,2.094,2.8949,DOWN,0
2003-05-22,2.0233,2.0367,2.0713,2.0885,2.8881,DOWN,0
2003-05-23,1.9533,2.0167,2.042,2.0816,2.8794,UP,1
2003-05-27,1.9667,1.9833,2.012,2.0742,2.8701,UP,1
2003-05-28,2.0,1.9833,1.9987,2.0676,2.8601,UP,1
2003-05-29,2.0167,1.9833,1.992,2.0612,2.8505,UP,1
2003-05-30,2.0667,2.0033,2.0007,2.0546,2.8411,UP,1
2003-06-02,2.1067,2.0667,2.0313,2.0488,2.8316,DOWN,0
2003-06-03,2.0667,2.1,2.0513,2.0424,2.8219,DOWN,0
2003-06-04,2.0667,2.0833,2.0647,2.0371,2.812,UP,1
2003-06-05,2.1,2.0833,2.0813,2.0328,2.8023,UP,1
2003-06-06,2.13,2.0667,2.094,2.0287,2.7927,DOWN,0
2003-06-09,2.1,2.1067,2.0927,2.024,2.7828,DOWN,0
2003-06-10,2.1,2.1,2.0993,2.0194,2.773,DOWN,0
2003-06-11,2.0733,2.1,2.1007,2.0145,2.7632,UP,1
2003-06-12,2.08,2.1,2.0967,2.0098,2.7534,UP,1
2003-06-13,2.1333,2.1,2.0973,2.0058,2.7446,UP,1
2003-06-16,2.4333,2.1333,2.164,2.0111,2.7374,DOWN,0
2003-06-17,2.3333,2.4667,2.2107,2.0178,2.7295,UP,1
2003-06-18,2.3667,2.35,2.2693,2.0241,2.723,DOWN,0
2003-06-19,2.3,2.3733,2.3133,2.0288,2.716,UP,1
2003-06-20,2.3833,2.3833,2.3633,2.0406,2.7098,DOWN,0
2003-06-23,2.3333,2.3667,2.3433,2.0506,2.704,UP,1
2003-06-24,2.3833,2.3667,2.3533,2.0628,2.6991,DOWN,0
2003-06-25,2.3667,2.3833,2.3533,2.0747,2.6939,UP,1
2003-06-26,2.6,2.3833,2.4133,2.0915,2.6902,UP,1
2003-06-27,2.75,2.65,2.4867,2.1115,2.6875,DOWN,0
2003-06-30,2.6833,2.8167,2.5567,2.1302,2.6854,DOWN,0
2003-07-01,2.5833,2.6833,2.5967,2.1469,2.6828,UP,1
2003-07-02,2.7167,2.65,2.6667,2.1659,2.6802,UP,1
2003-07-03,2.75,2.6667,2.6967,2.1859,2.6776,DOWN,0
2003-07-07,2.6667,2.7167,2.68,2.2042,2.6745,UP,1
2003-07-08,2.8667,2.7,2.7167,2.2222,2.6721,UP,1
2003-07-09,3.0933,2.9333,2.8187,2.2459,2.671,DOWN,0
2003-07-10,3.0167,3.13,2.8787,2.266,2.6695,UP,1
2003-07-11,3.0533,3.06,2.9393,2.2851,2.6681,UP,1
2003-07-14,3.1833,3.0667,3.0427,2.3074,2.6676,UP,1
2003-07-15,3.2533,3.25,3.12,2.3295,2.6674,DOWN,0
2003-07-16,3.17,3.3,3.1353,2.3505,2.6669,DOWN,0
2003-07-17,3.0167,3.0333,3.1353,2.3682,2.6663,DOWN,0
2003-07-18,2.9667,2.9667,3.118,2.3849,2.665,DOWN,0
2003-07-21,2.8667,2.9667,3.0547,2.3996,2.6636,DOWN,0
2003-07-22,2.7667,2.8667,2.9573,2.4133,2.6615,UP,1
2003-07-23,2.8167,2.7833,2.8867,2.4274,2.6594,DOWN,0
2003-07-24,2.8167,2.8167,2.8467,2.4417,2.6577,DOWN,0
2003-07-25,2.8167,2.8167,2.8167,2.4557,2.6562,UP,1
2003-07-28,2.8333,2.85,2.81,2.4701,2.6545,UP,1
2003-07-29,2.85,2.8167,2.8267,2.4851,2.653,UP,1
2003-07-30,2.8667,2.8333,2.8367,2.5001,2.6514,DOWN,0
2003-07-31,2.8667,2.8333,2.8467,2.5161,2.6498,DOWN,0
2003-08-01,2.8333,2.85,2.85,2.5317,2.6481,DOWN,0
2003-08-04,2.75,2.8167,2.8333,2.5463,2.6465,DOWN,0
2003-08-05,2.7167,2.8167,2.8067,2.5615,2.645,DOWN,0
2003-08-06,2.3333,2.7333,2.7,2.5689,2.6417,DOWN,0
2003-08-07,2.2167,2.2667,2.57,2.5732,2.6378,UP,1
2003-08-08,2.3333,2.1833,2.47,2.5795,2.6345,UP,1
2003-08-11,2.3833,2.3333,2.3967,2.5859,2.632,UP,1
2003-08-12,2.4167,2.4,2.3367,2.5921,2.6301,DOWN,0
2003-08-13,2.4,2.4167,2.35,2.5987,2.6284,UP,1
2003-08-14,2.4667,2.3833,2.4,2.6067,2.627,UP,1
2003-08-15,2.4833,2.3533,2.43,2.6144,2.626,DOWN,0
2003-08-18,2.3833,2.4833,2.43,2.6195,2.6246,DOWN,0
2003-08-19,2.3333,2.3667,2.4133,2.6241,2.6232,DOWN,0
2003-08-20,2.3333,2.3,2.4,2.6288,2.6228,UP,1
2003-08-21,2.4,2.3667,2.3867,2.6353,2.6228,UP,1
2003-08-22,2.4333,2.3833,2.3767,2.6424,2.6233,DOWN,0
2003-08-25,2.37,2.3833,2.374,2.6471,2.6222,UP,1
2003-08-26,2.4133,2.37,2.39,2.6467,2.6217,DOWN,0
2003-08-27,2.4,2.4133,2.4033,2.6481,2.6212,DOWN,0
2003-08-28,2.37,2.37,2.3973,2.6481,2.6206,UP,1
2003-08-29,2.4167,2.4,2.394,2.6505,2.6202,UP,1
2003-09-02,2.5,2.3833,2.42,2.6528,2.6202,DOWN,0
2003-09-03,2.5,2.5,2.4373,2.6561,2.62,UP,1
2003-09-04,2.5167,2.5333,2.4607,2.6588,2.6201,UP,1
2003-09-05,2.55,2.5167,2.4967,2.6625,2.6197,DOWN,0
2003-09-08,2.55,2.5533,2.5233,2.6615,2.6192,DOWN,0
2003-09-09,2.54,2.55,2.5313,2.6573,2.618,UP,1
2003-09-10,2.55,2.55,2.5413,2.6546,2.6166,DOWN,0
2003-09-11,2.5333,2.55,2.5447,2.6536,2.6153,UP,1
2003-09-12,2.5833,2.5333,2.5513,2.6509,2.6141,DOWN,0
2003-09-15,2.5667,2.5667,2.5547,2.6473,2.6131,UP,1
2003-09-16,2.6167,2.6333,2.57,2.6463,2.6122,UP,1
2003-09-17,2.6667,2.6333,2.5933,2.6423,2.6115,UP,1
2003-09-18,2.75,2.6667,2.6367,2.6354,2.6113,DOWN,0
2003-09-19,2.7167,2.7,2.6633,2.6294,2.6109,UP,1
2003-09-22,2.7667,2.7,2.7033,2.6237,2.6092,UP,1
2003-09-23,2.8,2.7967,2.74,2.616,2.6065,DOWN,0
2003-09-24,2.8,2.7833,2.7667,2.6069,2.6039,DOWN,0
2003-09-25,2.7667,2.7833,2.77,2.5989,2.6008,DOWN,0
2003-09-26,2.75,2.7667,2.7767,2.5935,2.5978,DOWN,0
2003-09-29,2.6833,2.6833,2.76,2.5879,2.5937,DOWN,0
2003-09-30,2.6833,2.6833,2.7367,2.5842,2.5893,UP,1
2003-10-01,2.7,2.7,2.7167,2.5829,2.5854,DOWN,0
2003-10-03,2.69,2.6833,2.7013,2.5803,2.5811,UP,1
2003-10-06,2.6967,2.69,2.6907,2.5779,2.577,DOWN,0
2003-10-07,2.6667,2.6967,2.6873,2.5749,2.5718,UP,1
2003-10-08,2.7167,2.6867,2.694,2.5726,2.567,DOWN,0
2003-10-09,2.7167,2.7167,2.6973,2.5699,2.5622,DOWN,0
2003-10-10,2.7067,2.7233,2.7007,2.5667,2.5574,DOWN,0
2003-10-13,2.7067,2.7,2.7027,2.5635,2.5525,UP,1
2003-10-14,2.8167,2.7333,2.7327,2.5632,2.5482,UP,1
2003-10-15,2.8333,2.8167,2.756,2.5649,2.5448,UP,1
2003-10-16,2.8833,2.8333,2.7893,2.5682,2.5413,UP,1
2003-10-17,2.96,2.9,2.84,2.5807,2.5386,UP,1
2003-10-20,2.9667,2.9333,2.892,2.5957,2.5359,UP,1
2003-10-21,2.9833,2.9833,2.9253,2.6087,2.5341,DOWN,0
2003-10-22,2.94,2.9967,2.9467,2.6199,2.5317,DOWN,0
2003-10-23,2.94,2.94,2.958,2.6303,2.5293,DOWN,0
2003-10-24,2.94,2.94,2.954,2.6411,2.5267,DOWN,0
2003-10-27,2.9333,2.95,2.9473,2.6505,2.5242,DOWN,0
2003-10-28,2.9333,2.9333,2.9373,2.6595,2.5219,DOWN,0
2003-10-29,2.9333,2.9667,2.936,2.6705,2.5207,DOWN,0
2003-10-30,2.9333,2.9333,2.9347,2.6825,2.52,DOWN,0
2003-10-31,2.9333,2.9667,2.9333,2.6945,2.5179,DOWN,0
2003-11-03,2.9167,2.9333,2.93,2.7048,2.5172,UP,1
2003-11-04,2.9633,2.94,2.936,2.7154,2.5157,UP,1
2003-11-05,2.9833,2.9833,2.946,2.7277,2.5143,UP,1
2003-11-06,3.0167,2.9833,2.9627,2.7397,2.5136,UP,1
2003-11-07,3.05,3.0333,2.986,2.7527,2.513,DOWN,0
2003-11-10,3.04,3.05,3.0107,2.7661,2.5126,UP,1
2003-11-11,3.0833,3.0467,3.0347,2.7795,2.5126,DOWN,0
2003-11-12,3.0667,3.0333,3.0513,2.7908,2.5126,DOWN,0
2003-11-13,3.0667,3.06,3.0613,2.8021,2.5125,UP,1
2003-11-14,3.0833,3.0833,3.068,2.8135,2.5126,DOWN,0
2003-11-17,3.0333,3.0667,3.0667,2.8231,2.5125,DOWN,0
2003-11-18,3.0333,3.0367,3.0567,2.8328,2.5125,DOWN,0
2003-11-19,3.0167,3.0167,3.0467,2.8423,2.5125,DOWN,0
2003-11-20,3.0,3.0167,3.0333,2.8513,2.5123,DOWN,0
2003-11-21,3.0,3.0333,3.0167,2.8607,2.512,DOWN,0
2003-11-24,3.0,3.0167,3.01,2.869,2.5118,DOWN,0
2003-11-25,3.0,3.0,3.0033,2.8777,2.5117,DOWN,0
2003-11-26,2.95,2.9333,2.99,2.8843,2.5111,UP,1
2003-11-28,2.9667,2.9533,2.9833,2.8903,2.5109,DOWN,0
2003-12-01,2.95,2.95,2.9733,2.8943,2.5122,DOWN,0
2003-12-02,2.95,2.95,2.9633,2.899,2.5138,DOWN,0
2003-12-03,2.9167,2.9167,2.9467,2.902,2.515,DOWN,0
2003-12-04,2.9167,2.9167,2.94,2.9043,2.5163,UP,1
2003-12-05,3.0,2.9167,2.9467,2.9083,2.5179,DOWN,0
2003-12-08,2.95,2.95,2.9467,2.912,2.5192,DOWN,0
2003-12-09,2.9167,2.9167,2.94,2.9153,2.5205,DOWN,0
2003-12-10,2.85,2.9167,2.9267,2.9187,2.5215,UP,1
2003-12-11,2.8667,2.95,2.9167,2.9223,2.5225,DOWN,0
2003-12-15,2.8333,2.9,2.8833,2.925,2.5238,UP,1
2003-12-16,2.85,2.8533,2.8633,2.9282,2.5251,DOWN,0
2003-12-17,2.85,2.85,2.85,2.9313,2.5261,DOWN,0
2003-12-18,2.85,2.85,2.85,2.9349,2.5275,UP,1
2003-12-19,2.9667,2.8667,2.87,2.9399,2.5294,DOWN,0
2003-12-22,2.9167,2.8833,2.8867,2.9439,2.531,UP,1
2003-12-23,3.0,2.9833,2.9167,2.9498,2.5328,DOWN,0
2003-12-24,3.0,2.95,2.9467,2.9557,2.5349,UP,1
2003-12-26,3.07,3.0833,2.9907,2.9607,2.5374,UP,1
2003-12-29,3.1,3.1,3.0173,2.9661,2.5414,DOWN,0
2003-12-30,3.07,3.07,3.048,2.9698,2.5453,UP,1
2003-12-31,3.15,3.1167,3.078,2.9736,2.5494,DOWN,0
2004-01-02,3.0833,3.0,3.0947,2.9759,2.5531,DOWN,0
2004-01-05,2.9167,3.0,3.064,2.9746,2.556,UP,1
2004-01-06,2.9333,2.9167,3.0307,2.9745,2.5587,DOWN,0
2004-01-07,2.9167,2.9167,3.0,2.974,2.5613,UP,1
2004-01-08,3.0667,2.9167,2.9833,2.9765,2.5647,UP,1
2004-01-09,3.4417,3.0833,3.055,2.9867,2.5703,UP,1
2004-01-12,3.7833,3.5667,3.2283,3.0037,2.5776,DOWN,0
2004-01-13,3.6333,3.8167,3.3683,3.0177,2.5841,DOWN,0
2004-01-14,3.5333,3.7667,3.4917,3.0297,2.5901,UP,1
2004-01-15,3.65,3.6333,3.6083,3.044,2.5967,DOWN,0
2004-01-16,3.6,3.65,3.64,3.0577,2.6031,UP,1
2004-01-20,3.6667,3.6,3.6167,3.0718,2.6098,DOWN,0
2004-01-21,3.65,3.6667,3.62,3.0851,2.6164,DOWN,0
2004-01-22,3.65,3.6567,3.6433,3.0978,2.6238,DOWN,0
2004-01-23,3.4667,3.6833,3.6067,3.1061,2.6312,UP,1
2004-01-26,3.5,3.5333,3.5867,3.1153,2.6384,DOWN,0
2004-01-27,3.42,3.4667,3.5373,3.122,2.6452,DOWN,0
2004-01-28,3.1667,3.42,3.4407,3.124,2.6521,DOWN,0
2004-01-29,2.9167,3.1167,3.294,3.121,2.6575,UP,1
2004-01-30,2.95,2.9333,3.1907,3.1184,2.6634,UP,1
2004-02-02,2.9867,2.95,3.088,3.1174,2.6694,UP,1
2004-02-03,3.0167,2.9833,3.0073,3.1171,2.6757,DOWN,0
2004-02-04,3.0,3.0,2.974,3.1168,2.682,UP,1
2004-02-05,3.0333,3.0,2.9973,3.1174,2.6884,DOWN,0
2004-02-06,3.0333,3.0067,3.014,3.1181,2.6948,DOWN,0
2004-02-09,3.0333,3.0167,3.0233,3.1188,2.7011,DOWN,0
2004-02-10,3.0167,3.0167,3.0233,3.1191,2.7075,UP,1
2004-02-11,3.0333,3.0167,3.03,3.1208,2.7139,DOWN,0
2004-02-12,3.0333,3.05,3.03,3.1221,2.7192,UP,1
2004-02-13,3.05,3.0333,3.0333,3.1241,2.7249,DOWN,0
2004-02-17,3.05,3.05,3.0367,3.1261,2.7301,DOWN,0
2004-02-18,3.05,3.05,3.0433,3.1288,2.7349,DOWN,0
2004-02-19,3.0333,3.05,3.0433,3.1311,2.7397,DOWN,0
2004-02-20,3.0167,3.0167,3.04,3.1314,2.744,UP,1
2004-02-23,3.0333,3.0333,3.0367,3.1331,2.7486,DOWN,0
2004-02-24,3.0,3.0167,3.0267,3.1348,2.753,DOWN,0
2004-02-25,3.0,3.0167,3.0167,3.1378,2.7573,DOWN,0
2004-02-26,2.9733,3.0,3.0047,3.1399,2.7615,DOWN,0
2004-02-27,2.9733,2.9667,2.996,3.1427,2.766,DOWN,0
2004-03-01,2.9667,2.9667,2.9827,3.145,2.7702,UP,1
2004-03-02,2.9833,2.98,2.9793,3.1477,2.7747,UP,1
2004-03-03,3.0,3.0133,2.9793,3.1507,2.7791,UP,1
2004-03-04,3.0067,3.0133,2.986,3.1515,2.7835,UP,1
2004-03-05,3.05,3.0067,3.0013,3.1542,2.7883,DOWN,0
2004-03-08,3.0167,3.1,3.0113,3.1545,2.7928,DOWN,0
2004-03-09,3.0167,3.0167,3.018,3.1548,2.7975,DOWN,0
2004-03-10,3.0167,3.0167,3.0213,3.1538,2.8024,DOWN,0
2004-03-11,3.01,3.0167,3.022,3.152,2.8073,DOWN,0
2004-03-12,3.0,3.0,3.012,3.1506,2.8125,DOWN,0
2004-03-15,3.0,3.0,3.0087,3.1476,2.8177,DOWN,0
2004-03-16,2.9833,2.9833,3.002,3.1456,2.8226,DOWN,0
2004-03-17,2.9667,2.9833,2.992,3.1466,2.8274,DOWN,0
2004-03-18,2.9167,2.9167,2.9733,3.1462,2.8316,DOWN,0
2004-03-19,2.85,2.9167,2.9433,3.1449,2.8353,UP,1
2004-03-22,2.8533,2.8533,2.914,3.1406,2.8393,UP,1
2004-03-23,2.95,2.9467,2.9073,3.1308,2.8437,UP,1
2004-03-24,2.9633,2.9633,2.9067,3.1144,2.848,DOWN,0
2004-03-25,2.8667,2.87,2.8967,3.0991,2.8517,DOWN,0
2004-03-26,2.8533,2.85,2.8973,3.0855,2.8554,UP,1
2004-03-29,2.9,2.87,2.9067,3.0705,2.8594,DOWN,0
2004-03-30,2.8667,2.9,2.89,3.0558,2.8634,DOWN,0
2004-03-31,2.8667,2.8533,2.8707,3.0398,2.8673,DOWN,0
2004-04-01,2.8533,2.8533,2.868,3.0239,2.8709,DOWN,0
2004-04-05,2.85,2.9333,2.8673,3.0079,2.873,UP,1
2004-04-06,2.8833,2.8767,2.864,2.9962,2.8758,DOWN,0
2004-04-07,2.8333,2.85,2.8573,2.9829,2.8781,UP,1
2004-04-08,2.85,2.8333,2.854,2.9715,2.8809,DOWN,0
2004-04-12,2.8167,2.8333,2.8467,2.9645,2.883,DOWN,0
2004-04-13,2.7667,2.8,2.83,2.9615,2.8852,DOWN,0
2004-04-14,2.7167,2.75,2.7967,2.9568,2.8869,DOWN,0
2004-04-15,2.5333,2.6833,2.7367,2.9477,2.8877,UP,1
2004-04-16,2.5667,2.6333,2.68,2.9387,2.8875,DOWN,0
2004-04-19,2.5167,2.5167,2.62,2.9291,2.8864,UP,1
2004-04-21,2.5833,2.5167,2.5833,2.9201,2.8859,DOWN,0
2004-04-22,2.5833,2.5833,2.5567,2.9111,2.8859,UP,1
2004-04-23,2.629,2.6167,2.5758,2.903,2.8854,UP,1
2004-04-26,2.65,2.65,2.5925,2.8956,2.8849,DOWN,0
2004-04-27,2.65,2.6667,2.6191,2.888,2.8848,DOWN,0
2004-04-28,2.5,2.5833,2.6025,2.8773,2.883,DOWN,0
2004-04-29,2.5,2.5,2.5858,2.8663,2.88,UP,1
2004-05-03,2.5833,2.6167,2.5767,2.857,2.8779,DOWN,0
2004-05-04,2.5833,2.59,2.5633,2.8476,2.8755,DOWN,0
2004-05-05,2.5667,2.5667,2.5467,2.8383,2.8724,DOWN,0
2004-05-06,2.5667,2.5667,2.56,2.8293,2.869,DOWN,0
2004-05-07,2.5567,2.55,2.5713,2.8198,2.8659,DOWN,0
2004-05-10,2.5333,2.55,2.5613,2.8104,2.8635,DOWN,0
2004-05-11,2.4333,2.4333,2.5313,2.7991,2.8609,UP,1
2004-05-12,2.5199,2.4333,2.522,2.79,2.8591,DOWN,0
2004-05-14,2.4167,2.4167,2.492,2.7789,2.8574,DOWN,0
2004-05-17,2.3667,2.3667,2.454,2.7669,2.8551,UP,1
2004-05-18,2.4,2.4133,2.4273,2.7552,2.853,DOWN,0
2004-05-19,2.4,2.4167,2.4206,2.7432,2.851,DOWN,0
2004-05-20,2.3833,2.3833,2.3933,2.7308,2.8487,DOWN,0
2004-05-21,2.3667,2.3833,2.3833,2.7171,2.8463,UP,1
2004-05-24,2.3733,2.3667,2.3847,2.7042,2.8438,UP,1
2004-05-25,2.4333,2.3933,2.3913,2.6926,2.8417,DOWN,0
2004-05-26,2.4167,2.45,2.3947,2.6806,2.8396,UP,1
2004-05-27,2.45,2.45,2.408,2.6694,2.8381,DOWN,0
2004-05-28,2.4167,2.4067,2.418,2.6577,2.8366,DOWN,0
2004-06-01,2.4067,2.4167,2.4247,2.6458,2.8369,DOWN,0
2004-06-02,2.4067,2.4067,2.4193,2.6343,2.8379,DOWN,0
2004-06-03,2.4067,2.44,2.4173,2.6231,2.8383,UP,1
2004-06-04,2.4333,2.44,2.414,2.6134,2.8385,DOWN,0
2004-06-08,2.4333,2.5,2.4173,2.6051,2.8386,DOWN,0
2004-06-09,2.4167,2.4167,2.4193,2.5964,2.8387,DOWN,0
2004-06-10,2.41,2.4067,2.42,2.5856,2.8384,DOWN,0
2004-06-14,2.3833,2.3833,2.4153,2.574,2.8379,DOWN,0
2004-06-15,2.3,2.3833,2.3887,2.5626,2.8375,DOWN,0
2004-06-17,2.3,2.2933,2.362,2.5516,2.8373,UP,1
2004-06-18,2.3033,2.3,2.3393,2.5396,2.8372,DOWN,0
2004-06-21,2.2933,2.3033,2.316,2.5282,2.8366,DOWN,0
2004-06-22,2.2,2.2867,2.2793,2.5148,2.8355,UP,1
2004-06-23,2.25,2.2,2.2693,2.5028,2.8349,DOWN,0
2004-06-24,2.21,2.2333,2.2513,2.49,2.8338,DOWN,0
2004-06-25,2.2033,2.21,2.2313,2.4764,2.8329,DOWN,0
2004-06-28,2.2,2.2033,2.2127,2.4637,2.832,DOWN,0
2004-06-29,2.1567,2.2,2.204,2.4498,2.8307,DOWN,0
2004-06-30,2.1,2.15,2.174,2.4355,2.8287,DOWN,0
2004-07-01,2.0967,2.0833,2.1513,2.4221,2.8267,UP,1
2004-07-02,2.1167,2.0967,2.134,2.4101,2.8247,UP,1
2004-07-06,2.13,2.1133,2.12,2.402,2.8226,DOWN,0
2004-07-07,2.1067,2.1067,2.11,2.3928,2.8204,DOWN,0
2004-07-08,2.0833,2.0667,2.1067,2.3842,2.8181,UP,1
2004-07-09,2.1,2.1,2.1073,2.3745,2.8158,DOWN,0
2004-07-12,2.1,2.09,2.104,2.3648,2.8137,DOWN,0
2004-07-13,2.1,2.1,2.098,2.3543,2.8113,DOWN,0
2004-07-14,2.1,2.1,2.0967,2.3433,2.8089,UP,1
2004-07-15,2.1167,2.1167,2.1033,2.3326,2.8064,UP,1
2004-07-16,2.1367,2.1367,2.1107,2.3253,2.8038,DOWN,0
2004-07-19,2.1333,2.1233,2.1173,2.318,2.8007,UP,1
2004-07-20,2.1367,2.1233,2.1247,2.3091,2.7978,DOWN,0
2004-07-21,2.1,2.1233,2.1247,2.2994,2.7945,UP,1
2004-07-22,2.1233,2.1167,2.126,2.2905,2.7911,DOWN,0
2004-07-23,2.1,2.1,2.1187,2.2812,2.7876,DOWN,0
2004-07-26,2.1,2.1,2.112,2.2721,2.7842,DOWN,0
2004-07-27,2.0967,2.1,2.104,2.2633,2.781,DOWN,0
2004-07-28,2.0767,2.0833,2.0993,2.2562,2.7779,UP,1
2004-07-29,2.1,2.0833,2.0947,2.2478,2.775,DOWN,0
2004-07-30,2.1,2.0767,2.0947,2.2415,2.772,DOWN,0
2004-08-02,2.1,2.09,2.0947,2.2361,2.7691,DOWN,0
2004-08-03,2.0833,2.0833,2.092,2.2298,2.766,DOWN,0
2004-08-04,2.0833,2.0833,2.0933,2.2235,2.7631,UP,1
2004-08-05,2.1,2.1067,2.0933,2.2178,2.76,DOWN,0
2004-08-06,2.0867,2.1,2.0907,2.2122,2.7569,DOWN,0
2004-08-09,2.0867,2.0867,2.088,2.2065,2.7538,DOWN,0
2004-08-10,2.0833,2.0567,2.088,2.1995,2.7506,DOWN,0
2004-08-11,2.0667,2.04,2.0847,2.1925,2.7469,DOWN,0
2004-08-12,2.02,2.0667,2.0687,2.1839,2.7428,DOWN,0
2004-08-13,1.9667,2.0167,2.0447,2.1749,2.7382,DOWN,0
2004-08-16,1.9667,2.0,2.0207,2.1661,2.7333,DOWN,0
2004-08-17,1.9667,2.01,1.9973,2.1573,2.7283,UP,1
2004-08-18,2.0,1.95,1.984,2.1491,2.7234,DOWN,0
2004-08-19,2.0,2.0,1.98,2.1405,2.7187,UP,1
2004-08-20,2.05,2.0167,1.9967,2.1328,2.7142,DOWN,0
2004-08-23,2.0333,2.0167,2.01,2.1251,2.7097,DOWN,0
2004-08-24,2.0333,2.0167,2.0233,2.1176,2.7052,DOWN,0
2004-08-25,2.0333,2.0167,2.03,2.1106,2.7007,DOWN,0
