ticker,PSX US Equity,PSX US Equity,PSX US Equity,PSX US Equity,PSX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-02-23,78.61,79.0,78.636,83.4624,80.5212,DOWN,0
2017-02-24,78.03,78.39,78.542,83.277,80.5151,UP,1
2017-02-27,78.86,78.2,78.582,83.0908,80.5124,DOWN,0
2017-02-28,78.19,78.78,78.414,82.9262,80.5121,UP,1
2017-03-01,79.37,78.91,78.612,82.7822,80.5173,DOWN,0
2017-03-02,78.33,79.28,78.556,82.5996,80.5155,UP,1
2017-03-03,78.34,78.5,78.618,82.423,80.5157,UP,1
2017-03-06,78.72,78.16,78.59,82.2586,80.5186,DOWN,0
2017-03-07,77.48,78.61,78.448,82.0726,80.5178,DOWN,0
2017-03-08,77.25,77.61,78.024,81.8664,80.5145,DOWN,0
2017-03-09,76.84,77.02,77.726,81.6488,80.5096,UP,1
2017-03-10,78.86,77.18,77.83,81.4712,80.5054,UP,1
2017-03-13,79.01,78.91,77.888,81.309,80.4998,DOWN,0
2017-03-14,78.51,78.5,78.094,81.1462,80.4922,UP,1
2017-03-15,80.15,78.94,78.674,81.021,80.4898,DOWN,0
2017-03-16,79.69,80.06,79.244,80.879,80.4864,UP,1
2017-03-17,79.94,79.86,79.46,80.7326,80.4819,DOWN,0
2017-03-20,79.41,79.88,79.54,80.586,80.4748,DOWN,0
2017-03-21,78.6,79.49,79.558,80.45,80.4671,UP,1
2017-03-22,78.83,78.3,79.294,80.3462,80.4575,DOWN,0
2017-03-23,78.48,78.57,79.052,80.2406,80.4433,DOWN,0
2017-03-24,77.27,78.42,78.518,80.0882,80.4178,DOWN,0
2017-03-27,77.25,76.97,78.086,79.9464,80.3984,UP,1
2017-03-28,77.92,77.41,77.95,79.839,80.3876,UP,1
2017-03-29,78.32,77.81,77.848,79.7342,80.3852,UP,1
2017-03-30,78.59,78.38,77.87,79.6234,80.3837,UP,1
2017-03-31,79.22,78.49,78.26,79.548,80.3841,DOWN,0
2017-04-03,78.29,79.09,78.468,79.453,80.3784,UP,1
2017-04-04,78.43,78.5,78.57,79.3776,80.378,DOWN,0
2017-04-05,77.57,78.74,78.42,79.2452,80.3706,DOWN,0
2017-04-06,76.88,77.59,78.078,79.0828,80.3582,UP,1
2017-04-07,77.15,76.96,77.664,78.941,80.3463,UP,1
2017-04-10,78.05,77.51,77.616,78.8466,80.3322,DOWN,0
2017-04-11,77.88,77.81,77.506,78.7576,80.3285,DOWN,0
2017-04-12,77.38,78.13,77.468,78.6728,80.3309,DOWN,0
2017-04-13,76.67,77.26,77.426,78.5912,80.3205,UP,1
2017-04-17,77.01,76.66,77.398,78.5104,80.307,DOWN,0
2017-04-18,75.93,76.65,76.974,78.43,80.29,DOWN,0
2017-04-19,75.33,75.94,76.464,78.3538,80.2677,UP,1
2017-04-20,75.75,75.5,76.138,78.2978,80.2568,UP,1
2017-04-21,76.35,75.6,76.074,78.2476,80.2567,UP,1
2017-04-24,77.51,77.12,76.174,78.2128,80.2729,UP,1
2017-04-25,78.08,77.6,76.604,78.1772,80.2891,UP,1
2017-04-26,78.11,77.93,77.16,78.1414,80.3036,DOWN,0
2017-04-27,78.05,78.01,77.62,78.1028,80.3118,UP,1
2017-04-28,79.56,79.6,78.262,78.0924,80.3284,DOWN,0
2017-05-01,79.56,79.52,78.672,78.1136,80.3431,DOWN,0
2017-05-02,79.26,79.93,78.908,78.1256,80.3611,UP,1
2017-05-03,79.59,78.91,79.204,78.1368,80.3808,DOWN,0
2017-05-04,78.24,79.3,79.242,78.134,80.3933,UP,1
2017-05-05,79.35,78.33,79.2,78.1488,80.4134,UP,1
2017-05-08,79.64,79.07,79.216,78.181,80.436,DOWN,0
2017-05-09,79.6,79.54,79.284,78.1958,80.457,UP,1
2017-05-10,79.75,79.77,79.316,78.227,80.4834,DOWN,0
2017-05-11,79.52,79.9,79.572,78.23,80.4999,UP,1
2017-05-12,79.79,79.47,79.66,78.2592,80.5218,UP,1
2017-05-15,80.12,80.29,79.756,78.2948,80.5412,DOWN,0
2017-05-16,78.54,79.44,79.544,78.2912,80.5536,DOWN,0
2017-05-17,77.67,78.33,79.128,78.295,80.5706,DOWN,0
2017-05-18,77.55,77.38,78.734,78.301,80.5776,UP,1
2017-05-19,78.25,77.66,78.426,78.3292,80.5756,UP,1
2017-05-22,78.55,78.31,78.112,78.323,80.5806,DOWN,0
2017-05-23,78.14,78.75,78.032,78.3056,80.5799,UP,1
2017-05-24,78.28,78.11,78.154,78.301,80.5784,DOWN,0
2017-05-25,77.42,78.51,78.128,78.2464,80.5819,UP,1
2017-05-26,77.44,77.63,77.966,78.2014,80.5844,DOWN,0
2017-05-30,77.0,77.28,77.656,78.1426,80.5786,DOWN,0
2017-05-31,76.11,76.9,77.25,78.0766,80.5651,UP,1
2017-06-01,76.62,76.38,76.918,78.037,80.5552,DOWN,0
2017-06-02,76.37,76.17,76.708,77.9878,80.5472,UP,1
2017-06-05,76.86,76.19,76.592,77.9554,80.5429,UP,1
2017-06-06,77.04,76.69,76.6,77.9508,80.5384,DOWN,0
2017-06-07,76.96,76.64,76.77,77.945,80.5329,UP,1
2017-06-08,77.4,76.83,76.926,77.9346,80.5351,UP,1
2017-06-09,79.57,77.36,77.566,77.9596,80.5438,UP,1
2017-06-12,80.21,79.63,78.236,77.992,80.5565,UP,1
2017-06-13,80.63,80.29,78.954,78.0202,80.5643,DOWN,0
2017-06-14,78.78,80.59,79.318,78.03,80.5651,UP,1
2017-06-15,79.08,78.61,79.654,78.043,80.5661,UP,1
2017-06-16,80.94,79.43,79.928,78.1104,80.5741,UP,1
2017-06-19,81.24,80.99,80.134,78.1976,80.5881,DOWN,0
2017-06-20,79.55,80.3,79.918,78.2456,80.5944,DOWN,0
2017-06-21,78.89,79.55,79.94,78.2624,80.5945,UP,1
2017-06-22,78.91,79.02,79.906,78.283,80.5935,UP,1
2017-06-23,80.27,78.82,79.772,78.3408,80.5969,DOWN,0
2017-06-26,80.24,80.28,79.572,78.4122,80.5977,UP,1
2017-06-27,80.54,80.39,79.77,78.4828,80.6111,UP,1
2017-06-28,81.79,81.0,80.35,78.6,80.6258,UP,1
2017-06-29,81.87,82.1,80.942,78.7308,80.6489,UP,1
2017-06-30,82.69,82.32,81.426,78.8696,80.6775,UP,1
2017-07-03,83.34,82.97,82.046,79.0094,80.6987,DOWN,0
2017-07-05,82.33,83.25,82.404,79.1058,80.7149,DOWN,0
2017-07-06,81.89,82.4,82.424,79.182,80.7226,UP,1
2017-07-07,82.6,81.92,82.57,79.2718,80.7377,DOWN,0
2017-07-10,82.46,82.48,82.524,79.36,80.7497,DOWN,0
2017-07-11,82.36,82.28,82.328,79.416,80.7613,DOWN,0
2017-07-12,82.24,82.83,82.31,79.4696,80.7746,DOWN,0
2017-07-13,81.72,81.94,82.276,79.5188,80.7859,UP,1
2017-07-14,82.2,81.86,82.196,79.571,80.7998,DOWN,0
2017-07-17,81.81,81.92,82.066,79.6424,80.8029,UP,1
2017-07-18,81.96,82.09,81.986,79.6946,80.8163,UP,1
2017-07-19,82.92,81.95,82.122,79.7602,80.8282,DOWN,0
2017-07-20,82.36,82.97,82.25,79.8154,80.8379,UP,1
2017-07-21,82.85,82.31,82.38,79.8774,80.8531,DOWN,0
2017-07-24,82.65,82.69,82.548,79.94,80.8609,UP,1
2017-07-25,84.45,83.21,83.046,80.0332,80.8793,DOWN,0
2017-07-26,83.7,84.69,83.202,80.1048,80.8958,UP,1
2017-07-27,84.51,83.53,83.632,80.2242,80.9119,DOWN,0
2017-07-28,83.65,84.24,83.792,80.3438,80.9273,UP,1
2017-07-31,83.75,83.88,84.012,80.4678,80.947,UP,1
2017-08-01,85.63,84.04,84.248,80.6154,80.9794,UP,1
2017-08-02,86.67,85.45,84.842,80.7778,81.0162,DOWN,0
2017-08-03,85.65,86.77,85.07,80.928,81.0488,DOWN,0
2017-08-04,85.6,85.69,85.46,81.0744,81.0788,DOWN,0
2017-08-07,85.07,85.53,85.724,81.2274,81.1058,DOWN,0
2017-08-08,85.02,84.84,85.602,81.379,81.1322,DOWN,0
2017-08-09,84.49,85.0,85.166,81.5288,81.1529,DOWN,0
2017-08-10,83.64,84.42,84.764,81.6794,81.1682,DOWN,0
2017-08-11,83.44,83.09,84.332,81.8158,81.1816,UP,1
2017-08-14,83.88,83.6,84.094,81.966,81.1957,DOWN,0
2017-08-15,83.68,83.75,83.826,82.1024,81.2141,DOWN,0
2017-08-16,83.03,83.31,83.534,82.2222,81.2286,DOWN,0
2017-08-17,80.89,82.67,82.984,82.3008,81.2273,UP,1
2017-08-18,81.56,80.8,82.608,82.384,81.2339,UP,1
2017-08-21,81.9,81.41,82.212,82.4306,81.2517,UP,1
2017-08-22,82.23,82.12,81.922,82.471,81.2674,UP,1
2017-08-23,82.36,81.97,81.788,82.5056,81.2862,UP,1
2017-08-24,83.87,82.06,82.384,82.6074,81.3059,DOWN,0
2017-08-25,83.42,84.3,82.756,82.6942,81.3236,UP,1
2017-08-28,83.65,84.11,83.106,82.7484,81.3296,DOWN,0
2017-08-29,83.5,83.5,83.36,82.7936,81.3316,UP,1
2017-08-30,83.6,83.5,83.608,82.8746,81.3385,UP,1
2017-08-31,83.81,83.97,83.596,82.973,81.3408,UP,1
2017-09-01,84.43,83.87,83.798,83.0834,81.3444,DOWN,0
2017-09-05,83.24,84.32,83.716,83.1428,81.3456,UP,1
2017-09-06,83.36,83.64,83.688,83.2052,81.3433,UP,1
2017-09-07,84.04,83.48,83.776,83.2752,81.3453,UP,1
2017-09-08,84.7,84.03,83.954,83.3334,81.3445,UP,1
2017-09-11,85.19,84.9,84.106,83.3998,81.346,UP,1
2017-09-12,85.73,85.2,84.604,83.4606,81.3494,UP,1
2017-09-13,86.35,85.89,85.202,83.5208,81.3567,DOWN,0
2017-09-14,86.24,86.18,85.642,83.599,81.3674,UP,1
2017-09-15,87.67,86.3,86.236,83.7146,81.3938,UP,1
2017-09-18,88.31,87.61,86.86,83.8288,81.42,UP,1
2017-09-19,89.09,88.37,87.532,83.9614,81.4405,DOWN,0
2017-09-20,89.07,89.03,88.076,84.0956,81.4615,UP,1
2017-09-21,89.14,88.9,88.656,84.2336,81.48,UP,1
2017-09-22,89.89,89.14,89.1,84.397,81.5049,UP,1
2017-09-25,91.01,89.97,89.64,84.5732,81.5249,UP,1
2017-09-26,91.35,91.15,90.092,84.764,81.5435,UP,1
2017-09-27,91.8,91.39,90.638,84.9608,81.5667,DOWN,0
2017-09-28,91.79,91.98,91.168,85.1382,81.5891,DOWN,0
2017-09-29,91.61,91.66,91.512,85.3232,81.6063,UP,1
2017-10-02,92.38,91.36,91.786,85.5138,81.6361,UP,1
2017-10-03,93.63,93.8,92.242,85.7334,81.6714,DOWN,0
2017-10-04,93.43,93.39,92.568,85.913,81.7013,DOWN,0
2017-10-05,93.33,93.53,92.876,86.1056,81.7321,DOWN,0
2017-10-06,92.82,92.77,93.118,86.2718,81.7615,UP,1
2017-10-09,93.32,93.45,93.306,86.4652,81.7942,UP,1
2017-10-10,93.47,93.66,93.274,86.6596,81.8237,UP,1
2017-10-11,93.68,93.47,93.324,86.8206,81.8535,UP,1
2017-10-12,94.34,93.45,93.526,86.974,81.8865,UP,1
2017-10-13,94.43,94.69,93.848,87.1496,81.9231,DOWN,0
2017-10-16,90.87,93.5,93.358,87.255,81.9442,DOWN,0
2017-10-17,90.63,90.69,92.79,87.3662,81.9653,DOWN,0
2017-10-18,90.24,90.74,92.102,87.4706,81.9825,UP,1
2017-10-19,90.39,89.71,91.312,87.5886,81.9982,UP,1
2017-10-20,90.8,90.79,90.586,87.7318,82.0185,UP,1
2017-10-23,91.24,90.89,90.66,87.8878,82.0477,UP,1
2017-10-24,91.83,91.28,90.9,88.0468,82.0867,DOWN,0
2017-10-25,91.71,91.82,91.194,88.2074,82.1265,DOWN,0
2017-10-26,91.18,91.51,91.352,88.3704,82.1579,UP,1
2017-10-27,91.99,91.05,91.59,88.5924,82.1962,DOWN,0
2017-10-30,91.02,91.58,91.546,88.7816,82.2348,UP,1
2017-10-31,91.08,90.94,91.396,88.9652,82.2724,UP,1
2017-11-01,92.3,91.03,91.514,89.1666,82.3133,UP,1
2017-11-02,93.46,92.21,91.97,89.3886,82.3656,UP,1
2017-11-03,93.58,93.33,92.288,89.5828,82.4183,UP,1
2017-11-06,94.43,93.59,92.97,89.803,82.4795,UP,1
2017-11-07,94.57,94.67,93.668,90.0214,82.5314,DOWN,0
2017-11-08,94.55,94.52,94.118,90.2424,82.5791,DOWN,0
2017-11-09,94.42,93.61,94.31,90.4588,82.63,DOWN,0
2017-11-10,93.66,94.31,94.326,90.6558,82.6845,DOWN,0
2017-11-13,93.32,93.66,94.104,90.8336,82.7394,DOWN,0
2017-11-14,92.83,92.59,93.756,91.0254,82.7955,DOWN,0
2017-11-15,92.57,92.2,93.36,91.2096,82.8546,DOWN,0
2017-11-16,92.46,92.0,92.968,91.378,82.9116,UP,1
2017-11-17,92.65,92.24,92.766,91.537,82.9751,DOWN,0
2017-11-20,92.62,92.49,92.626,91.6856,83.0425,UP,1
2017-11-21,93.62,92.93,92.784,91.8434,83.1179,DOWN,0
2017-11-22,93.29,93.67,92.928,91.9822,83.19,UP,1
2017-11-24,93.64,93.33,93.164,92.1302,83.262,DOWN,0
2017-11-27,92.81,93.54,93.196,92.233,83.3267,UP,1
2017-11-28,94.05,93.46,93.482,92.3478,83.3975,UP,1
2017-11-29,94.91,94.05,93.74,92.4642,83.4721,UP,1
2017-11-30,97.56,95.0,94.594,92.634,83.5595,UP,1
2017-12-01,97.57,97.98,95.38,92.8026,83.6549,DOWN,0
2017-12-04,97.53,96.99,96.324,92.9554,83.7492,UP,1
2017-12-05,98.27,97.75,97.168,93.1006,83.8454,DOWN,0
2017-12-06,97.59,98.12,97.704,93.2254,83.9415,UP,1
2017-12-07,97.86,97.5,97.764,93.3466,84.0377,UP,1
2017-12-08,99.55,98.52,98.16,93.5018,84.1453,UP,1
2017-12-11,99.72,99.37,98.598,93.664,84.2496,DOWN,0
2017-12-12,99.07,99.88,98.758,93.7978,84.354,UP,1
2017-12-13,99.99,99.33,99.238,93.925,84.4571,DOWN,0
2017-12-14,99.55,99.85,99.576,94.0474,84.5632,UP,1
2017-12-15,99.92,100.0,99.65,94.1792,84.6711,UP,1
2017-12-18,99.98,99.92,99.702,94.3224,84.7774,DOWN,0
2017-12-19,99.14,100.04,99.716,94.4388,84.8857,UP,1
2017-12-20,100.72,99.65,99.862,94.5838,85.0031,DOWN,0
2017-12-21,100.08,100.67,99.968,94.7118,85.1193,UP,1
2017-12-22,100.89,100.65,100.162,94.8428,85.2294,UP,1
2017-12-26,101.64,101.14,100.494,94.987,85.3426,UP,1
2017-12-27,102.06,101.81,101.078,95.2108,85.4603,DOWN,0
2017-12-28,101.96,102.1,101.326,95.4374,85.5694,DOWN,0
2017-12-29,101.15,102.25,101.54,95.6556,85.6767,UP,1
2018-01-02,101.75,101.66,101.712,95.8828,85.7857,UP,1
2018-01-03,102.43,101.45,101.87,96.1154,85.9008,DOWN,0
2018-01-04,102.15,102.4,101.888,96.3336,86.0186,UP,1
2018-01-05,102.16,102.2,101.928,96.5402,86.1352,DOWN,0
2018-01-08,102.06,102.5,102.11,96.7472,86.2531,DOWN,0
2018-01-09,101.72,101.9,102.104,96.958,86.3754,UP,1
2018-01-10,102.08,101.92,102.034,97.1598,86.4995,UP,1
2018-01-11,102.37,102.62,102.078,97.3868,86.6218,UP,1
2018-01-12,104.97,102.54,102.64,97.6646,86.755,DOWN,0
2018-01-16,103.5,104.54,102.928,97.8886,86.8796,UP,1
2018-01-17,106.16,103.95,103.816,98.1426,87.0143,DOWN,0
2018-01-18,105.29,106.43,104.458,98.3768,87.1493,UP,1
2018-01-19,105.63,105.53,105.11,98.6008,87.2853,UP,1
2018-01-22,106.66,105.59,105.448,98.8426,87.4307,UP,1
2018-01-23,106.9,106.9,106.128,99.0896,87.5808,DOWN,0
2018-01-24,104.63,107.22,105.822,99.2938,87.7182,DOWN,0
2018-01-25,104.17,105.01,105.598,99.504,87.8488,UP,1
2018-01-26,106.59,104.62,105.79,99.7694,87.9924,DOWN,0
2018-01-29,104.25,106.12,105.308,99.9978,88.1267,DOWN,0
2018-01-30,102.28,103.05,104.384,100.192,88.2548,UP,1
2018-01-31,102.4,102.6,103.938,100.3908,88.3817,DOWN,0
2018-02-01,100.86,102.33,103.276,100.555,88.5064,DOWN,0
2018-02-02,97.01,101.1,101.36,100.6428,88.6148,DOWN,0
2018-02-05,95.21,95.82,99.552,100.6746,88.7121,UP,1
2018-02-06,96.88,92.88,98.472,100.7464,88.8147,DOWN,0
2018-02-07,95.61,96.82,97.114,100.7858,88.9052,DOWN,0
2018-02-08,92.44,95.49,95.43,100.7784,88.977,UP,1
2018-02-09,92.6,93.12,94.548,100.7494,89.0495,UP,1
2018-02-12,93.59,93.46,94.224,100.723,89.1272,UP,1
2018-02-13,93.76,93.24,93.6,100.647,89.1982,DOWN,0
2018-02-14,93.33,93.39,93.144,100.5622,89.267,DOWN,0
2018-02-15,92.77,93.98,93.21,100.467,89.3346,DOWN,0
2018-02-16,91.99,91.78,93.088,100.3414,89.3966,DOWN,0
2018-02-20,90.99,91.95,92.568,100.2094,89.4603,DOWN,0
2018-02-21,89.58,91.06,91.732,100.0438,89.5115,UP,1
2018-02-22,90.13,90.1,91.092,99.8554,89.5639,UP,1
2018-02-23,91.83,90.59,90.904,99.6976,89.6251,UP,1
2018-02-26,92.52,92.62,91.01,99.5666,89.6889,DOWN,0
2018-02-27,92.12,92.77,91.236,99.4092,89.7519,DOWN,0
2018-02-28,90.37,92.95,91.394,99.2256,89.8048,UP,1
2018-03-01,90.87,90.54,91.542,99.0446,89.8586,UP,1
2018-03-02,91.37,90.07,91.45,98.8724,89.9227,UP,1
2018-03-05,93.06,91.02,91.558,98.7508,89.9997,UP,1
2018-03-06,93.93,93.55,91.92,98.615,90.0816,UP,1
2018-03-07,94.22,93.03,92.69,98.4978,90.1614,UP,1
2018-03-08,95.19,94.23,93.554,98.3838,90.2446,UP,1
2018-03-09,95.91,96.0,94.462,98.2692,90.3335,DOWN,0
2018-03-12,94.99,95.71,94.848,98.1278,90.417,DOWN,0
2018-03-13,94.55,95.11,94.972,97.9796,90.5027,DOWN,0
2018-03-14,94.21,94.84,94.97,97.8408,90.5865,UP,1
2018-03-15,94.46,94.64,94.824,97.695,90.6738,UP,1
2018-03-16,95.79,94.61,94.8,97.5622,90.7722,DOWN,0
2018-03-19,94.4,95.14,94.682,97.4072,90.8611,UP,1
2018-03-20,95.1,94.68,94.792,97.266,90.9548,UP,1
2018-03-21,96.15,95.34,95.18,97.1478,91.0512,DOWN,0
2018-03-22,94.7,95.23,95.228,97.0074,91.1395,DOWN,0
2018-03-23,93.39,95.12,94.748,96.8336,91.2217,UP,1
2018-03-26,96.0,94.73,95.068,96.7062,91.3147,DOWN,0
2018-03-27,95.71,96.33,95.19,96.521,91.3954,DOWN,0
2018-03-28,94.33,95.77,94.826,96.3376,91.466,UP,1
2018-03-29,95.92,94.93,95.07,96.1328,91.5424,DOWN,0
2018-04-02,94.95,95.83,95.382,95.926,91.6233,UP,1
2018-04-03,96.18,95.4,95.418,95.737,91.7088,DOWN,0
2018-04-04,95.99,94.99,95.474,95.5236,91.784,UP,1
2018-04-05,97.77,96.75,96.162,95.341,91.8667,DOWN,0
2018-04-06,96.97,97.46,96.372,95.1878,91.9538,UP,1
2018-04-09,97.74,97.33,96.93,95.0592,92.048,UP,1
2018-04-10,100.25,99.11,97.744,94.9324,92.1547,UP,1
2018-04-11,102.55,99.95,99.056,94.8984,92.2661,UP,1
2018-04-12,102.63,102.78,100.028,94.9054,92.3781,UP,1
2018-04-13,103.74,103.28,101.382,94.9322,92.4941,UP,1
2018-04-16,106.82,104.27,103.198,95.0514,92.6192,UP,1
2018-04-17,107.86,107.34,104.72,95.2684,92.7492,UP,1
2018-04-18,108.89,108.34,105.988,95.542,92.8802,UP,1
2018-04-19,110.64,109.06,107.59,95.8172,93.0167,UP,1
2018-04-20,110.99,110.41,109.04,96.1248,93.16,UP,1
2018-04-23,111.45,110.98,109.966,96.505,93.3078,DOWN,0
2018-04-24,109.23,111.95,110.24,96.8376,93.4409,UP,1
2018-04-25,109.79,108.57,110.42,97.1616,93.5776,UP,1
2018-04-26,112.52,110.24,110.796,97.5368,93.7284,DOWN,0
2018-04-27,111.34,110.76,110.866,97.897,93.8739,DOWN,0
2018-04-30,111.31,111.88,110.838,98.2678,94.0218,UP,1
2018-05-01,111.85,111.67,111.362,98.665,94.1701,UP,1
2018-05-02,114.52,111.44,112.308,99.1356,94.3336,UP,1
2018-05-03,115.59,114.1,112.922,99.6558,94.5018,UP,1
2018-05-04,115.61,115.7,113.776,100.1654,94.6652,DOWN,0
2018-05-07,115.41,115.95,114.596,100.637,94.8305,UP,1
2018-05-08,116.25,115.4,115.476,101.1116,94.9975,UP,1
2018-05-09,117.5,117.0,116.072,101.6192,95.1717,UP,1
2018-05-10,117.96,118.15,116.546,102.171,95.3393,DOWN,0
2018-05-11,117.76,118.13,116.976,102.7088,95.5096,UP,1
2018-05-14,118.29,118.25,117.552,103.2472,95.6785,UP,1
2018-05-15,118.32,118.0,117.966,103.7524,95.8518,DOWN,0
2018-05-16,118.16,117.92,118.098,104.237,96.0239,UP,1
2018-05-17,121.87,118.77,118.88,104.79,96.2051,DOWN,0
2018-05-18,120.33,121.17,119.394,105.2928,96.3734,UP,1
2018-05-21,121.44,121.0,120.024,105.8034,96.5523,DOWN,0
2018-05-22,118.75,121.47,120.11,106.2786,96.7181,UP,1
2018-05-23,118.95,117.99,120.268,106.7666,96.8875,DOWN,0
2018-05-24,118.82,118.0,119.658,107.2588,97.0565,DOWN,0
2018-05-25,115.6,116.96,118.712,107.6816,97.212,UP,1
2018-05-29,116.81,116.36,117.786,108.102,97.3779,UP,1
2018-05-30,119.18,118.24,117.872,108.5976,97.5566,DOWN,0
2018-05-31,116.49,119.19,117.38,109.0254,97.7196,UP,1
2018-06-01,119.0,117.39,117.416,109.4824,97.8962,UP,1
2018-06-04,119.2,119.4,118.136,109.9724,98.0771,DOWN,0
2018-06-05,118.83,119.0,118.54,110.4812,98.2668,DOWN,0
2018-06-06,116.65,118.78,118.034,110.8942,98.4422,UP,1
2018-06-07,117.44,117.29,118.224,111.3288,98.6199,DOWN,0
2018-06-08,116.84,117.12,117.792,111.779,98.793,UP,1
2018-06-11,117.02,116.94,117.356,112.201,98.9663,DOWN,0
2018-06-12,115.55,116.7,116.7,112.613,99.1247,UP,1
2018-06-13,115.75,115.55,116.52,113.0044,99.2863,DOWN,0
2018-06-14,115.55,116.61,116.142,113.3956,99.4458,DOWN,0
2018-06-15,114.3,115.12,115.634,113.7262,99.5998,UP,1
2018-06-18,114.94,114.25,115.218,114.0856,99.7565,DOWN,0
2018-06-19,114.58,113.68,115.024,114.4224,99.9104,UP,1
2018-06-20,114.59,115.17,114.792,114.7092,100.0612,DOWN,0
2018-06-21,111.45,113.98,113.972,114.8872,100.2022,UP,1
2018-06-22,112.02,113.41,113.516,115.075,100.3455,DOWN,0
2018-06-25,110.45,111.94,112.618,115.2092,100.4776,UP,1
2018-06-26,110.81,110.79,111.864,115.289,100.6081,DOWN,0
2018-06-27,110.71,111.37,111.088,115.346,100.7357,UP,1
2018-06-28,111.74,110.76,111.146,115.403,100.8658,UP,1
2018-06-29,112.31,112.27,111.204,115.4364,100.9956,DOWN,0
2018-07-02,110.61,111.75,111.236,115.4288,101.1174,DOWN,0
2018-07-03,110.51,111.91,111.176,115.41,101.2316,DOWN,0
2018-07-05,110.15,111.58,111.064,115.4284,101.3408,UP,1
2018-07-06,111.18,109.7,110.952,115.4562,101.4513,UP,1
2018-07-09,112.59,111.55,111.008,115.4576,101.5689,UP,1
2018-07-10,113.19,113.05,111.524,115.4946,101.6891,DOWN,0
2018-07-11,110.66,112.53,111.554,115.4816,101.793,UP,1
2018-07-12,111.14,111.11,111.752,115.4674,101.8936,UP,1
2018-07-13,111.81,111.0,111.878,115.4132,101.9959,DOWN,0
2018-07-16,111.32,111.59,111.624,115.3278,102.0935,DOWN,0
2018-07-17,111.06,111.11,111.198,115.2368,102.1899,DOWN,0
2018-07-18,110.9,110.76,111.246,115.1466,102.2863,DOWN,0
2018-07-19,110.9,110.96,111.198,115.0396,102.3789,DOWN,0
2018-07-20,110.36,110.85,110.908,114.8968,102.4626,UP,1
2018-07-23,110.44,111.03,110.732,114.7464,102.5476,UP,1
2018-07-24,111.22,110.89,110.764,114.6156,102.6371,UP,1
2018-07-25,112.35,111.55,111.054,114.4968,102.7347,UP,1
2018-07-26,116.0,112.48,112.074,114.4504,102.8481,UP,1
2018-07-27,118.79,117.79,113.76,114.463,102.9747,UP,1
2018-07-30,122.15,119.57,116.102,114.4686,103.1171,UP,1
2018-07-31,123.34,122.6,118.526,114.5288,103.2621,DOWN,0
2018-08-01,123.01,122.55,120.658,114.5602,103.405,DOWN,0
2018-08-02,122.05,122.08,121.868,114.6262,103.5609,DOWN,0
2018-08-03,121.66,121.99,122.442,114.6804,103.716,UP,1
2018-08-06,122.54,121.72,122.52,114.7548,103.8775,UP,1
2018-08-07,122.72,122.99,122.396,114.8972,104.0392,UP,1
2018-08-08,122.98,122.44,122.39,115.0206,104.2001,DOWN,0
2018-08-09,122.18,123.09,122.416,115.0806,104.3548,UP,1
2018-08-10,122.59,121.73,122.602,115.2026,104.5086,DOWN,0
2018-08-13,121.57,122.85,122.408,115.254,104.6579,DOWN,0
2018-08-14,120.94,121.93,122.052,115.2888,104.8067,DOWN,0
2018-08-15,115.38,120.09,120.532,115.2198,104.9236,DOWN,0
2018-08-16,114.94,115.77,119.084,115.1856,105.0432,UP,1
2018-08-17,115.44,115.33,117.654,115.1456,105.165,UP,1
2018-08-20,116.08,114.69,116.556,115.1304,105.2839,UP,1
2018-08-21,116.51,116.58,115.67,115.1202,105.3992,UP,1
2018-08-22,117.02,117.03,115.998,115.1496,105.5164,UP,1
2018-08-23,118.37,116.93,116.684,115.202,105.6361,UP,1
2018-08-24,119.25,118.61,117.446,115.276,105.7595,UP,1
2018-08-27,120.03,119.74,118.236,115.3906,105.8869,DOWN,0
2018-08-28,119.75,120.25,118.884,115.4868,106.0135,UP,1
2018-08-29,120.44,120.05,119.568,115.604,106.1474,DOWN,0
2018-08-30,119.55,120.75,119.804,115.7032,106.2786,DOWN,0
2018-08-31,118.51,118.91,119.656,115.8444,106.407,UP,1
2018-09-04,118.96,118.61,119.442,115.9832,106.5389,DOWN,0
2018-09-05,117.99,118.66,119.09,116.134,106.6666,DOWN,0
2018-09-06,116.7,117.53,118.342,116.2518,106.7868,DOWN,0
2018-09-07,114.3,116.15,117.292,116.3236,106.8952,DOWN,0
2018-09-10,113.95,114.65,116.38,116.3678,106.9969,DOWN,0
2018-09-11,112.55,112.12,115.098,116.3726,107.0932,DOWN,0
2018-09-12,112.16,113.27,113.932,116.4036,107.1858,UP,1
2018-09-13,113.02,112.44,113.196,116.4538,107.2868,UP,1
2018-09-14,113.6,112.97,113.056,116.5228,107.3846,DOWN,0
2018-09-17,112.81,113.65,112.828,116.5554,107.4741,UP,1
2018-09-18,113.3,113.41,112.978,116.5696,107.5528,DOWN,0
2018-09-19,109.36,113.12,112.418,116.493,107.6117,UP,1
2018-09-20,110.33,109.86,111.88,116.4864,107.6757,UP,1
2018-09-21,111.66,109.89,111.492,116.4968,107.7427,UP,1
2018-09-24,113.46,112.2,111.622,116.5298,107.822,UP,1
2018-09-25,114.88,113.99,111.938,116.601,107.9071,DOWN,0
