ticker,ITW US Equity,ITW US Equity,ITW US Equity,ITW US Equity,ITW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-02-28,144.08,145.15,137.7058,144.714,133.4496,UP,1
2019-03-01,144.41,145.04,137.7004,144.63,133.7758,DOWN,0
2019-03-04,144.34,145.47,137.6923,144.494,134.1182,DOWN,0
2019-03-05,143.66,144.2,137.689,144.358,134.4792,DOWN,0
2019-03-06,142.55,143.93,137.6729,143.808,134.8262,DOWN,0
2019-03-07,140.75,142.26,137.6427,143.142,135.1604,DOWN,0
2019-03-08,140.65,139.69,137.5973,142.39,135.5944,UP,1
2019-03-11,143.63,140.51,137.5791,142.248,135.9952,UP,1
2019-03-12,143.98,143.81,137.5587,142.312,136.356,UP,1
2019-03-13,145.23,144.74,137.5481,142.848,136.7662,DOWN,0
2019-03-14,144.9,144.83,137.5354,143.678,137.1304,DOWN,0
2019-03-15,143.18,145.26,137.5312,144.184,137.462,UP,1
2019-03-18,145.38,143.57,137.5295,144.534,137.9006,UP,1
2019-03-19,145.99,146.02,137.5409,144.936,138.2768,DOWN,0
2019-03-20,145.66,145.7,137.5344,145.022,138.6458,UP,1
2019-03-21,146.47,145.04,137.5358,145.336,138.975,DOWN,0
2019-03-22,141.65,145.98,137.5158,145.03,139.2082,UP,1
2019-03-25,142.04,141.6,137.4901,144.362,139.4202,UP,1
2019-03-26,143.25,143.25,137.4653,143.814,139.679,DOWN,0
2019-03-27,142.63,143.24,137.4396,143.208,139.9282,UP,1
2019-03-28,142.85,142.22,137.408,142.484,140.1834,UP,1
2019-03-29,143.53,143.72,137.376,142.86,140.4546,UP,1
2019-04-01,148.34,144.51,137.3742,144.12,140.768,UP,1
2019-04-02,148.74,148.73,137.3735,145.218,141.0094,UP,1
2019-04-03,150.12,149.64,137.3808,146.716,141.3684,UP,1
2019-04-04,151.76,150.49,137.411,148.498,141.7814,UP,1
2019-04-05,152.2,152.0,137.4564,150.232,142.2068,UP,1
2019-04-08,153.91,151.63,137.5111,151.346,142.62,DOWN,0
2019-04-09,150.99,152.77,137.5623,151.796,143.0188,UP,1
2019-04-10,151.69,151.53,137.6134,152.11,143.3538,UP,1
2019-04-11,154.33,152.19,137.6803,152.624,143.7282,UP,1
2019-04-12,156.4,155.44,137.7575,153.464,144.11,DOWN,0
2019-04-15,155.62,156.66,137.8307,153.806,144.5338,UP,1
2019-04-16,157.75,156.05,137.9266,155.158,144.9206,DOWN,0
2019-04-17,156.15,158.07,138.0147,156.05,145.2868,UP,1
2019-04-18,158.33,156.59,138.1133,156.85,145.702,DOWN,0
2019-04-22,157.19,158.06,138.2031,157.008,146.1454,UP,1
2019-04-23,157.93,157.26,138.2883,157.47,146.5896,DOWN,0
2019-04-24,156.81,158.09,138.3741,157.282,147.0012,DOWN,0
2019-04-25,151.21,152.06,138.4117,156.294,147.2526,UP,1
2019-04-26,153.59,152.69,138.4593,155.346,147.528,UP,1
2019-04-29,155.01,154.28,138.5263,154.91,147.8532,UP,1
2019-04-30,155.63,155.27,138.5921,154.45,148.0816,DOWN,0
2019-05-01,154.35,156.18,138.6451,153.958,148.3036,UP,1
2019-05-02,154.6,153.92,138.709,154.636,148.5234,UP,1
2019-05-03,157.41,155.62,138.7801,155.4,148.8072,DOWN,0
2019-05-06,155.33,154.14,138.8388,155.464,149.0172,DOWN,0
2019-05-07,151.64,155.68,138.8697,154.666,149.1496,DOWN,0
2019-05-08,151.13,151.55,138.891,154.022,149.2854,UP,1
2019-05-09,151.56,148.97,138.9675,153.414,149.4106,UP,1
2019-05-10,152.76,151.15,139.0403,152.484,149.5842,DOWN,0
2019-05-13,147.69,148.96,139.0885,150.956,149.6498,UP,1
2019-05-14,148.95,148.6,139.127,150.418,149.742,UP,1
2019-05-15,150.94,147.59,139.1806,150.38,149.8876,UP,1
2019-05-16,152.47,152.1,139.2443,150.562,150.086,DOWN,0
2019-05-17,150.6,150.73,139.2807,150.13,150.283,DOWN,0
2019-05-20,149.42,149.67,139.3319,150.476,150.4584,UP,1
2019-05-21,151.21,150.63,139.3928,150.928,150.61,DOWN,0
2019-05-22,149.96,150.84,139.4449,150.732,150.7296,DOWN,0
2019-05-23,146.29,147.98,139.4735,149.496,150.7508,DOWN,0
2019-05-24,145.72,146.94,139.5004,148.52,150.7672,DOWN,0
2019-05-28,142.39,146.7,139.5103,147.114,150.7514,DOWN,0
2019-05-29,141.41,141.53,139.5248,145.154,150.672,DOWN,0
2019-05-30,140.86,141.61,139.5468,143.334,150.5694,DOWN,0
2019-05-31,139.64,139.75,139.5655,142.004,150.449,UP,1
2019-06-03,140.26,139.97,139.5803,140.912,150.3248,UP,1
2019-06-04,145.17,141.79,139.6132,141.468,150.3952,UP,1
2019-06-05,147.17,146.27,139.6543,142.62,150.4978,UP,1
2019-06-06,148.05,147.23,139.6974,144.058,150.5938,UP,1
2019-06-07,151.14,148.77,139.7617,146.358,150.764,UP,1
2019-06-10,152.22,152.45,139.8325,148.75,150.9514,UP,1
2019-06-11,152.4,153.71,139.9137,150.196,151.1288,DOWN,0
2019-06-12,150.5,152.25,139.9905,150.862,151.172,UP,1
2019-06-13,151.98,151.36,140.0726,151.648,151.2368,DOWN,0
2019-06-14,149.05,151.18,140.1272,151.23,151.2154,DOWN,0
2019-06-17,147.39,149.61,140.1725,150.264,151.128,UP,1
2019-06-18,149.21,148.18,140.2251,149.626,151.0682,UP,1
2019-06-19,149.54,149.62,140.28,149.434,150.9808,UP,1
2019-06-20,152.18,152.4,140.3465,149.474,151.0046,DOWN,0
2019-06-21,151.93,152.38,140.4114,150.05,151.0094,UP,1
2019-06-24,152.05,152.23,140.4649,150.982,150.9638,DOWN,0
2019-06-25,150.82,151.99,140.5136,151.304,150.8522,DOWN,0
2019-06-26,150.07,149.51,140.5608,151.41,150.7412,DOWN,0
2019-06-27,149.08,149.27,140.594,150.79,150.5678,UP,1
2019-06-28,150.81,149.37,140.6404,150.566,150.461,UP,1
2019-07-01,151.55,152.77,140.6898,150.466,150.3254,DOWN,0
2019-07-02,149.74,151.3,140.7245,150.25,150.1764,UP,1
2019-07-03,150.1,150.47,140.7505,150.256,150.0198,DOWN,0
2019-07-05,147.98,148.6,140.7594,150.036,149.8432,DOWN,0
2019-07-08,146.24,147.39,140.7587,149.122,149.7438,UP,1
2019-07-09,146.41,145.03,140.757,148.094,149.6002,DOWN,0
2019-07-10,146.15,147.06,140.7478,147.376,149.423,UP,1
2019-07-11,146.87,146.19,140.74,146.73,149.2478,UP,1
2019-07-12,151.48,147.68,140.7673,147.43,149.1904,DOWN,0
2019-07-15,151.26,151.58,140.806,148.434,149.1236,UP,1
2019-07-16,153.45,150.41,140.8586,149.842,149.0444,DOWN,0
2019-07-17,150.32,153.06,140.9003,150.676,148.9442,DOWN,0
2019-07-18,150.0,150.19,140.9447,151.302,148.9114,UP,1
2019-07-19,151.28,151.07,140.9854,151.262,148.9144,UP,1
2019-07-22,151.92,151.67,141.0215,151.394,148.9216,UP,1
2019-07-23,156.93,153.0,141.0876,152.09,149.005,UP,1
2019-07-24,158.71,155.5,141.1636,153.768,149.2254,DOWN,0
2019-07-25,158.64,158.5,141.2518,155.496,149.4192,DOWN,0
2019-07-26,155.63,155.0,141.3266,156.366,149.513,UP,1
2019-07-29,155.74,155.81,141.4209,157.13,149.5784,UP,1
2019-07-30,155.89,154.59,141.5354,156.922,149.6842,DOWN,0
2019-07-31,154.23,155.82,141.6598,156.026,149.7804,DOWN,0
2019-08-01,151.41,153.68,141.7635,154.58,149.7844,UP,1
2019-08-02,151.67,151.17,141.8656,153.788,149.8186,DOWN,0
2019-08-05,146.68,149.09,141.9336,151.976,149.8264,UP,1
2019-08-06,148.98,147.89,142.0184,150.594,149.8916,UP,1
2019-08-07,149.02,146.82,142.1214,149.552,150.0242,UP,1
2019-08-08,150.85,150.03,142.2405,149.44,150.213,DOWN,0
2019-08-09,149.53,150.38,142.3515,149.012,150.3864,DOWN,0
2019-08-12,147.86,148.72,142.458,149.248,150.5508,UP,1
2019-08-13,151.88,147.47,142.6182,149.828,150.7832,DOWN,0
2019-08-14,146.59,149.02,142.7378,149.342,150.8116,UP,1
2019-08-15,146.62,147.39,142.8504,148.496,150.8006,UP,1
2019-08-16,150.22,147.86,142.9724,148.634,150.844,UP,1
2019-08-19,153.03,152.31,143.089,149.668,150.8818,DOWN,0
2019-08-20,152.16,152.68,143.212,149.724,150.8806,DOWN,0
2019-08-21,152.13,153.79,143.3253,150.832,150.8752,DOWN,0
2019-08-22,151.81,152.84,143.4308,151.87,150.9014,DOWN,0
2019-08-23,146.36,151.0,143.5078,151.098,150.789,DOWN,0
2019-08-26,145.3,147.9,143.5758,149.552,150.714,DOWN,0
2019-08-27,145.0,146.62,143.6318,148.12,150.6662,UP,1
2019-08-28,145.3,144.0,143.6892,146.754,150.588,UP,1
2019-08-29,148.15,147.29,143.7672,146.022,150.5602,UP,1
2019-08-30,149.86,149.69,143.8605,146.722,150.5138,DOWN,0
2019-09-03,145.06,148.02,143.9209,146.674,150.3764,UP,1
2019-09-04,146.79,146.74,143.9888,147.032,150.2712,UP,1
2019-09-05,151.48,148.74,144.0701,148.268,150.2844,UP,1
2019-09-06,152.49,152.35,144.1545,149.136,150.3328,UP,1
2019-09-09,153.71,153.06,144.2531,149.906,150.4254,UP,1
2019-09-10,157.36,153.74,144.3716,152.366,150.5564,UP,1
2019-09-11,159.54,157.59,144.499,154.916,150.7162,UP,1
2019-09-12,159.85,159.82,144.6272,156.59,150.9184,DOWN,0
2019-09-13,159.77,160.9,144.7466,158.046,151.1118,DOWN,0
2019-09-16,156.79,158.23,144.8511,158.662,151.288,UP,1
2019-09-17,157.48,156.25,144.9483,158.686,151.5128,DOWN,0
2019-09-18,157.3,156.52,145.0553,158.238,151.7306,DOWN,0
2019-09-19,155.87,157.34,145.1394,157.442,151.925,DOWN,0
2019-09-20,155.06,156.16,145.2175,156.5,152.0888,DOWN,0
2019-09-23,154.3,149.17,145.3252,156.002,152.1452,DOWN,0
2019-09-24,152.22,154.39,145.4201,154.95,152.1644,UP,1
2019-09-25,154.61,152.38,145.5458,154.412,152.1876,UP,1
2019-09-26,155.32,154.55,145.6691,154.302,152.2876,DOWN,0
2019-09-27,154.94,155.21,145.7881,154.278,152.3864,UP,1
2019-09-30,156.49,155.64,145.9095,154.716,152.4906,DOWN,0
2019-10-01,152.73,157.7,146.007,154.818,152.5068,DOWN,0
2019-10-02,149.14,150.76,146.0974,153.724,152.351,UP,1
2019-10-03,149.83,148.74,146.2061,152.626,152.1734,UP,1
2019-10-04,151.5,150.26,146.3275,151.938,152.0306,DOWN,0
2019-10-07,150.2,151.09,146.4505,150.68,151.922,DOWN,0
2019-10-08,146.4,148.31,146.5564,149.414,151.7352,UP,1
2019-10-09,148.19,147.85,146.6772,149.224,151.5812,UP,1
2019-10-10,149.9,148.35,146.8319,149.238,151.4946,UP,1
2019-10-11,154.53,152.07,146.9866,149.844,151.557,DOWN,0
2019-10-14,153.94,153.5,147.1266,150.592,151.6024,UP,1
2019-10-15,155.77,153.58,147.2819,152.466,151.7842,DOWN,0
2019-10-16,155.76,155.78,147.4272,153.98,151.9198,UP,1
2019-10-17,156.96,156.74,147.579,155.392,152.0786,UP,1
2019-10-18,158.31,156.92,147.7533,156.148,152.2278,UP,1
2019-10-21,159.49,159.15,147.9149,157.258,152.427,UP,1
2019-10-22,161.58,159.71,148.0868,158.42,152.7014,UP,1
2019-10-23,161.63,161.12,148.2449,159.594,152.8964,DOWN,0
2019-10-24,160.13,161.61,148.3956,160.228,153.1672,UP,1
2019-10-25,171.81,164.11,148.5974,162.928,153.671,DOWN,0
2019-10-28,169.94,173.56,148.7956,165.018,154.0654,UP,1
2019-10-29,172.43,168.88,149.0069,167.188,154.4534,DOWN,0
2019-10-30,170.21,171.81,149.2075,168.904,154.8144,DOWN,0
2019-10-31,168.58,168.85,149.4005,170.594,155.1434,UP,1
2019-11-01,172.79,170.92,149.6011,170.79,155.563,UP,1
2019-11-04,175.5,173.68,149.7953,171.902,156.1458,UP,1
2019-11-05,176.18,175.74,150.0153,172.652,156.7634,UP,1
2019-11-06,177.55,175.73,150.2475,174.12,157.4144,DOWN,0
2019-11-07,176.51,178.12,150.4754,175.706,158.0386,DOWN,0
2019-11-08,176.41,176.03,150.6912,176.43,158.6038,DOWN,0
2019-11-11,175.24,175.48,150.9122,176.378,159.1114,DOWN,0
2019-11-12,174.77,175.8,151.1113,176.096,159.7056,DOWN,0
2019-11-13,173.38,173.6,151.3002,175.262,160.2374,UP,1
2019-11-14,173.66,172.94,151.4819,174.692,160.681,UP,1
2019-11-15,175.16,175.03,151.6856,174.442,161.1344,UP,1
2019-11-18,175.84,174.0,151.8727,174.562,161.577,DOWN,0
2019-11-19,174.46,176.55,152.0558,174.5,161.919,DOWN,0
2019-11-20,172.44,173.34,152.2302,174.312,162.177,UP,1
2019-11-21,172.62,172.42,152.4182,174.104,162.4324,UP,1
2019-11-22,173.56,173.56,152.6074,173.784,162.7082,UP,1
2019-11-25,175.18,174.45,152.8021,173.652,163.076,UP,1
2019-11-26,175.37,174.9,152.9858,173.834,163.4338,DOWN,0
2019-11-27,175.11,175.37,153.1622,174.368,163.79,DOWN,0
2019-11-29,174.33,175.42,153.3401,174.71,164.1592,DOWN,0
2019-12-02,172.08,174.67,153.4795,174.414,164.4996,DOWN,0
2019-12-03,170.71,170.35,153.6168,173.52,164.8278,UP,1
2019-12-04,171.64,171.95,153.7569,172.774,165.2162,UP,1
2019-12-05,172.75,171.92,153.9046,172.302,165.579,UP,1
2019-12-06,174.19,174.49,154.0514,172.274,165.9564,UP,1
2019-12-09,174.43,173.89,154.1984,172.744,166.3462,UP,1
2019-12-10,174.45,174.43,154.349,173.492,166.7054,UP,1
2019-12-11,176.87,175.12,154.5068,174.538,167.1882,UP,1
2019-12-12,179.1,176.8,154.6819,175.808,167.7874,DOWN,0
2019-12-13,177.27,179.16,154.8462,176.424,168.3362,UP,1
2019-12-16,177.47,178.42,155.0119,177.032,168.8556,UP,1
2019-12-17,177.8,177.49,155.1826,177.702,169.4076,UP,1
2019-12-18,178.89,178.02,155.3643,178.106,170.0574,DOWN,0
2019-12-19,178.46,178.68,155.5528,177.978,170.6628,UP,1
2019-12-20,180.31,180.38,155.7511,178.586,171.271,UP,1
2019-12-23,181.07,180.41,155.9383,179.306,171.8018,DOWN,0
2019-12-24,180.18,181.1,156.1193,179.782,172.3266,UP,1
2019-12-26,181.28,180.69,156.2996,180.26,172.8368,DOWN,0
2019-12-27,181.13,181.89,156.4807,180.794,173.3442,DOWN,0
2019-12-30,179.91,180.26,156.6643,180.714,173.8032,DOWN,0
2019-12-31,179.63,179.4,156.8356,180.426,174.2296,UP,1
2020-01-02,181.68,180.15,157.0141,180.726,174.6734,DOWN,0
2020-01-03,179.11,178.71,157.1813,180.292,175.024,DOWN,0
2020-01-06,178.54,178.04,157.3416,179.774,175.3622,DOWN,0
2020-01-07,177.81,177.66,157.5225,179.354,175.7158,UP,1
2020-01-08,178.74,178.26,157.706,179.176,175.8544,UP,1
2020-01-09,179.63,179.45,157.8878,178.766,176.0482,DOWN,0
2020-01-10,178.24,179.51,158.0659,178.592,176.1644,UP,1
2020-01-13,179.82,178.59,158.2508,178.848,176.3566,DOWN,0
2020-01-14,178.64,179.7,158.4263,179.014,176.5578,DOWN,0
2020-01-15,178.41,178.41,158.5767,178.948,176.6702,UP,1
2020-01-16,179.79,179.53,158.7319,178.98,176.756,UP,1
2020-01-17,180.43,180.14,158.8835,179.418,176.841,DOWN,0
2020-01-21,177.88,179.22,159.0141,179.03,176.8476,DOWN,0
2020-01-22,177.51,179.09,159.1406,178.804,176.8676,UP,1
2020-01-23,179.6,176.37,159.2691,179.042,176.9314,DOWN,0
2020-01-24,176.3,180.0,159.3956,178.344,176.9526,DOWN,0
2020-01-27,173.37,173.02,159.504,176.932,176.9246,UP,1
2020-01-28,175.86,174.22,159.6117,176.528,176.9742,DOWN,0
2020-01-29,175.81,176.82,159.7087,176.188,177.0172,UP,1
2020-01-30,177.9,173.97,159.8201,175.848,177.072,DOWN,0
2020-01-31,174.98,177.9,159.9063,175.584,177.0548,UP,1
2020-02-03,176.46,175.58,160.0078,176.202,177.0948,UP,1
2020-02-04,182.03,179.37,160.1263,177.436,177.2866,UP,1
2020-02-05,185.76,184.8,160.2691,179.426,177.5494,UP,1
2020-02-06,186.07,186.14,160.4098,181.06,177.7996,DOWN,0
2020-02-07,183.54,184.68,160.5435,182.772,177.9668,UP,1
2020-02-10,183.84,183.06,160.7066,184.248,178.1362,UP,1
2020-02-11,187.13,184.79,160.8743,185.268,178.3766,UP,1
2020-02-12,189.67,187.76,161.0476,186.05,178.6834,DOWN,0
2020-02-13,189.07,188.63,161.2148,186.65,179.0232,DOWN,0
2020-02-14,187.86,189.0,161.3824,187.514,179.3662,DOWN,0
2020-02-18,186.48,187.5,161.5418,188.042,179.663,UP,1
2020-02-19,187.53,186.92,161.6924,188.122,179.9586,UP,1
2020-02-20,190.0,187.22,161.8657,188.188,180.2748,DOWN,0
2020-02-21,189.58,188.76,162.0554,188.29,180.5778,DOWN,0
2020-02-24,183.06,183.79,162.2151,187.33,180.75,DOWN,0
2020-02-25,177.59,184.02,162.3452,185.552,180.7644,DOWN,0
2020-02-26,175.99,179.53,162.4614,183.244,180.7022,DOWN,0
2020-02-27,170.13,172.25,162.5736,179.27,180.5594,DOWN,0
2020-02-28,167.78,163.85,162.6677,174.91,180.3656,UP,1
2020-03-02,173.28,168.92,162.7795,172.954,180.2752,DOWN,0
2020-03-03,168.86,172.97,162.8614,171.208,180.0746,UP,1
2020-03-04,177.4,171.66,162.9954,171.49,180.0534,DOWN,0
2020-03-05,167.71,171.56,163.0869,171.006,179.8014,DOWN,0
2020-03-06,164.11,162.71,163.1514,170.272,179.4622,DOWN,0
2020-03-09,154.52,151.66,163.1742,166.52,178.949,UP,1
2020-03-10,164.62,160.04,163.2658,165.672,178.6158,DOWN,0
2020-03-11,158.43,159.18,163.3294,161.878,178.1618,DOWN,0
2020-03-12,140.19,148.0,163.3184,156.374,177.3674,UP,1
2020-03-13,156.45,147.02,163.3936,154.842,176.9038,DOWN,0
2020-03-16,149.22,139.27,163.4354,153.782,176.2546,UP,1
2020-03-17,159.5,152.06,163.5347,152.758,175.8624,DOWN,0
2020-03-18,141.76,149.15,163.5422,149.424,175.1268,DOWN,0
2020-03-19,136.33,140.17,163.498,148.652,174.2972,DOWN,0
2020-03-20,125.78,138.87,163.391,142.518,173.238,DOWN,0
2020-03-23,118.09,122.12,163.2412,136.292,172.0072,UP,1
2020-03-24,137.7,122.57,163.174,131.932,171.1964,UP,1
2020-03-25,143.53,138.05,163.1306,132.286,170.4706,UP,1
2020-03-26,150.49,147.58,163.121,135.118,169.9076,DOWN,0
2020-03-27,143.3,142.72,163.085,138.622,169.2054,DOWN,0
2020-03-30,142.35,141.81,163.0369,143.474,168.4566,DOWN,0
2020-03-31,142.12,140.05,163.0022,144.358,167.6904,DOWN,0
2020-04-01,137.27,135.38,162.9516,143.106,166.8782,UP,1
2020-04-02,141.6,136.92,162.9136,141.328,166.16,DOWN,0
2020-04-03,140.41,141.85,162.8679,140.75,165.3762,UP,1
2020-04-06,151.04,147.77,162.8622,142.488,164.871,UP,1
2020-04-07,152.27,156.49,162.8639,144.518,164.449,UP,1
2020-04-08,158.8,153.89,162.8977,148.824,164.1078,UP,1
2020-04-09,159.28,160.64,162.94,152.36,163.7772,DOWN,0
2020-04-13,151.93,158.08,162.9493,154.664,163.2578,UP,1
2020-04-14,156.06,155.74,162.9842,155.668,162.8794,DOWN,0
2020-04-15,152.7,151.81,162.9936,155.754,162.4042,UP,1
2020-04-16,153.32,151.66,163.0025,154.658,161.83,UP,1
2020-04-17,158.58,157.75,163.0467,154.518,161.2864,DOWN,0
2020-04-20,155.21,155.62,163.0722,155.174,160.6692,DOWN,0
2020-04-21,151.77,150.26,163.0912,154.316,160.0338,UP,1
2020-04-22,155.54,155.62,163.1377,154.884,159.4678,DOWN,0
2020-04-23,155.12,156.48,163.1812,155.244,158.8276,UP,1
2020-04-24,158.23,156.4,163.2416,155.174,158.1988,UP,1
2020-04-27,163.23,159.32,163.3234,156.778,157.682,UP,1
2020-04-28,166.48,166.6,163.3984,159.72,157.2544,UP,1
2020-04-29,167.51,170.4,163.4797,162.114,156.875,DOWN,0
2020-04-30,162.5,164.32,163.5249,163.59,156.3744,DOWN,0
2020-05-01,159.45,160.23,163.5706,163.834,155.7634,DOWN,0
2020-05-04,158.34,158.0,163.6123,162.856,155.1386,UP,1
2020-05-05,159.69,152.96,163.6543,161.498,154.6712,DOWN,0
2020-05-06,158.78,160.47,163.6886,159.752,154.295,DOWN,0
2020-05-07,156.95,160.76,163.6887,158.642,153.9142,UP,1
2020-05-08,161.01,159.43,163.7002,158.954,153.7318,UP,1
2020-05-11,161.89,159.27,163.7165,159.664,153.614,DOWN,0
2020-05-12,154.71,162.32,163.7119,158.668,153.2426,DOWN,0
2020-05-13,152.49,154.03,163.6956,157.41,152.9152,UP,1
2020-05-14,154.85,150.38,163.6904,156.99,152.4642,UP,1
2020-05-15,155.68,153.83,163.6977,155.924,152.2236,UP,1
2020-05-18,164.71,162.49,163.7642,156.488,152.2356,DOWN,0
2020-05-19,161.3,163.86,163.8123,157.806,152.3712,UP,1
2020-05-20,165.0,163.5,163.9039,160.308,152.3788,DOWN,0
2020-05-21,164.1,163.67,163.9795,162.158,152.4922,DOWN,0
2020-05-22,163.75,164.27,164.0532,163.772,152.9634,UP,1
2020-05-26,173.1,168.51,164.1644,165.45,153.2964,UP,1
2020-05-27,176.24,175.56,164.298,168.438,153.8368,DOWN,0
2020-05-28,172.91,177.29,164.4232,170.02,154.105,DOWN,0
2020-05-29,172.46,171.76,164.5261,171.692,154.719,DOWN,0
2020-06-01,171.23,172.94,164.6493,173.188,155.417,UP,1
2020-06-02,172.28,172.63,164.7776,173.024,156.347,UP,1
2020-06-03,178.45,173.63,164.9188,173.466,157.5542,UP,1
2020-06-04,178.72,176.52,165.0472,174.628,158.3746,UP,1
2020-06-05,182.87,184.65,165.2008,176.71,159.1614,DOWN,0
2020-06-08,180.23,182.0,165.3413,178.51,159.7562,DOWN,0
2020-06-09,178.03,177.84,165.4724,179.66,160.4508,DOWN,0
2020-06-10,174.5,177.99,165.6131,178.87,161.0938,DOWN,0
2020-06-11,165.17,170.14,165.7124,176.16,161.5548,DOWN,0
2020-06-12,164.94,170.21,165.8121,172.574,162.1082,UP,1
2020-06-15,164.95,161.16,165.9104,169.518,162.5752,UP,1
2020-06-16,169.4,171.25,166.0166,167.792,163.155,UP,1
2020-06-17,172.43,170.86,166.1295,167.378,163.5828,DOWN,0
2020-06-18,170.49,169.44,166.2566,168.442,163.9472,UP,1
2020-06-19,170.88,173.89,166.377,169.63,164.1888,UP,1
2020-06-22,171.69,169.85,166.4781,170.978,164.437,UP,1
2020-06-23,172.57,173.61,166.5785,171.612,164.8498,DOWN,0
2020-06-24,169.03,170.12,166.6551,170.932,165.1092,UP,1
2020-06-25,170.96,168.4,166.7231,171.026,165.4744,DOWN,0
2020-06-26,167.82,169.84,166.7645,170.414,165.7644,UP,1
2020-06-29,170.4,169.29,166.8172,170.156,166.0008,UP,1
2020-06-30,174.85,170.01,166.8927,170.612,166.3936,DOWN,0
2020-07-01,172.44,174.85,166.9709,171.294,166.807,UP,1
2020-07-02,174.6,174.99,167.0565,172.022,167.1882,UP,1
2020-07-06,177.66,177.23,167.1583,173.99,167.639,DOWN,0
2020-07-07,175.33,176.84,167.2556,174.976,167.981,DOWN,0
2020-07-08,174.32,175.19,167.3519,174.87,168.2028,DOWN,0
2020-07-09,173.29,173.9,167.4468,175.04,168.339,UP,1
2020-07-10,174.06,173.63,167.556,174.932,168.47,UP,1
2020-07-13,174.78,174.75,167.6569,174.356,168.7156,UP,1
2020-07-14,179.43,175.06,167.7774,175.176,169.1152,UP,1
2020-07-15,182.21,182.14,167.9138,176.754,169.5926,DOWN,0
2020-07-16,181.61,181.75,168.0394,178.418,170.031,UP,1
2020-07-17,182.08,182.79,168.1861,180.022,170.497,DOWN,0
2020-07-20,178.34,180.92,168.3321,180.734,170.9248,UP,1
2020-07-21,181.94,179.02,168.4927,181.236,171.3434,UP,1
2020-07-22,182.62,181.36,168.6483,181.318,171.758,UP,1
2020-07-23,183.81,182.85,168.8163,181.758,172.34,UP,1
2020-07-24,184.79,184.36,169.0083,182.3,172.986,UP,1
2020-07-27,187.72,184.58,169.2059,184.176,173.6434,DOWN,0
2020-07-28,185.12,186.95,169.382,184.812,174.2322,UP,1
2020-07-29,187.49,185.92,169.5468,185.786,174.6878,DOWN,0
2020-07-30,185.67,185.44,169.7055,186.158,175.1752,DOWN,0
2020-07-31,184.99,184.23,169.8516,186.198,175.575,UP,1
2020-08-03,185.92,185.84,170.0024,185.838,176.0114,DOWN,0
2020-08-04,185.09,185.89,170.143,185.832,176.4382,UP,1
2020-08-05,188.53,186.3,170.2941,186.04,176.7468,DOWN,0
2020-08-06,187.95,188.33,170.4364,186.496,176.981,UP,1
2020-08-07,190.55,188.01,170.5813,187.608,177.3338,UP,1
2020-08-10,195.83,190.89,170.7523,189.59,177.8012,UP,1
2020-08-11,196.32,196.66,170.9332,191.836,178.303,UP,1
2020-08-12,198.53,198.41,171.0668,193.836,178.828,DOWN,0
2020-08-13,197.51,196.84,171.2047,195.748,179.2092,DOWN,0
2020-08-14,196.13,197.01,171.3232,196.864,179.5574,UP,1
2020-08-17,196.57,196.74,171.455,197.012,179.8314,DOWN,0
2020-08-18,196.29,196.91,171.5935,197.006,180.1526,DOWN,0
2020-08-19,195.77,196.97,171.7084,196.454,180.5074,DOWN,0
2020-08-20,193.74,193.72,171.7996,195.7,180.8922,UP,1
2020-08-21,195.14,193.9,171.8944,195.502,181.4916,UP,1
2020-08-24,197.27,195.67,171.993,195.642,182.1382,UP,1
2020-08-25,197.38,198.45,172.0974,195.86,182.7868,UP,1
2020-08-26,198.9,196.85,172.2098,196.486,183.3768,DOWN,0
2020-08-27,198.67,200.0,172.327,197.472,183.9016,UP,1
2020-08-28,200.66,198.79,172.4564,198.576,184.505,DOWN,0
2020-08-31,197.55,199.67,172.5773,198.632,185.0384,UP,1
2020-09-01,201.02,197.63,172.7141,199.36,185.625,UP,1
2020-09-02,201.95,200.59,172.848,199.97,186.2126,DOWN,0
2020-09-03,194.63,202.68,172.942,199.162,186.7246,DOWN,0
2020-09-04,193.9,196.92,173.0392,197.81,187.1834,DOWN,0
2020-09-08,190.89,192.83,173.1314,196.478,187.6448,UP,1
2020-09-09,195.14,192.53,173.244,195.302,188.1396,DOWN,0
2020-09-10,191.94,195.56,173.3359,193.3,188.4814,UP,1
2020-09-11,195.46,192.69,173.4373,193.466,188.9418,UP,1
2020-09-14,198.22,197.16,173.5516,194.33,189.4142,UP,1
2020-09-15,198.64,198.3,173.6692,195.88,189.8338,UP,1
2020-09-16,199.5,199.98,173.7951,196.752,190.3172,UP,1
2020-09-17,200.94,196.67,173.9394,198.552,190.8496,DOWN,0
2020-09-18,199.11,200.69,174.0814,199.282,191.366,DOWN,0
2020-09-21,191.51,196.29,174.1807,197.94,191.715,UP,1
2020-09-22,193.09,191.78,174.2824,196.83,192.0812,DOWN,0
2020-09-23,190.84,193.04,174.3657,195.098,192.3094,UP,1
2020-09-24,192.34,190.41,174.4552,193.378,192.512,UP,1
2020-09-25,192.63,190.91,174.5461,192.082,192.7324,UP,1
2020-09-28,195.68,194.82,174.6402,192.916,193.0044,DOWN,0
2020-09-29,193.47,194.86,174.712,192.992,193.307,DOWN,0
