ticker,HD US Equity,HD US Equity,HD US Equity,HD US Equity,HD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-10-18,180.44,184.26,192.1911,188.566,201.4092,DOWN,0
2018-10-19,179.85,180.34,192.1378,186.042,201.0446,DOWN,0
2018-10-22,178.75,180.82,192.0691,183.558,200.6936,DOWN,0
2018-10-23,178.53,175.77,192.0015,180.548,200.3814,DOWN,0
2018-10-24,176.97,178.58,191.9209,178.908,200.0588,UP,1
2018-10-25,179.07,177.52,191.8572,178.634,199.7604,DOWN,0
2018-10-26,172.23,176.88,191.745,177.11,199.2972,UP,1
2018-10-29,173.2,173.74,191.6289,176.0,198.85,UP,1
2018-10-30,176.24,173.16,191.5285,175.542,198.4162,DOWN,0
2018-10-31,175.88,177.98,191.4088,175.324,197.9292,UP,1
2018-11-01,180.46,176.84,191.3195,175.602,197.559,DOWN,0
2018-11-02,179.93,182.47,191.2125,177.142,197.1544,UP,1
2018-11-05,182.19,181.02,191.1011,178.94,196.7722,DOWN,0
2018-11-06,182.01,181.93,190.9867,180.094,196.3728,UP,1
2018-11-07,187.23,183.79,190.8917,182.364,196.078,UP,1
2018-11-08,188.0,187.13,190.8049,183.872,195.8044,DOWN,0
2018-11-09,185.99,188.32,190.6987,185.084,195.539,DOWN,0
2018-11-12,179.43,185.23,190.5712,184.532,195.1122,DOWN,0
2018-11-13,179.0,177.3,190.4572,183.93,194.5906,UP,1
2018-11-14,179.9,182.61,190.3522,182.464,194.1056,DOWN,0
2018-11-15,177.36,179.01,190.2395,180.336,193.535,DOWN,0
2018-11-16,177.02,173.99,190.1547,178.542,192.9508,DOWN,0
2018-11-19,173.59,176.71,190.1071,177.374,192.2088,DOWN,0
2018-11-20,169.05,169.25,189.9972,175.384,191.3128,UP,1
2018-11-21,169.3,170.0,189.8872,173.264,190.4592,DOWN,0
2018-11-23,168.85,169.39,189.8254,171.562,189.6472,UP,1
2018-11-26,169.82,170.2,189.7539,170.122,188.8622,UP,1
2018-11-27,173.22,169.11,189.6997,170.048,188.1586,UP,1
2018-11-28,177.43,172.91,189.6682,171.724,187.4868,DOWN,0
2018-11-29,175.66,176.8,189.6231,172.996,186.7664,UP,1
2018-11-30,180.32,175.75,189.5983,175.29,186.1516,UP,1
2018-12-03,181.74,183.29,189.5722,177.674,185.5386,DOWN,0
2018-12-04,175.3,181.06,189.5151,178.09,184.8848,UP,1
2018-12-06,175.96,173.5,189.4796,177.796,184.2548,DOWN,0
2018-12-07,172.79,175.35,189.4162,177.222,183.5602,DOWN,0
2018-12-10,171.69,173.39,189.3329,175.496,182.8572,UP,1
2018-12-11,172.21,174.3,189.2517,173.59,182.1584,UP,1
2018-12-12,174.21,173.75,189.1978,173.372,181.4906,DOWN,0
2018-12-13,173.87,174.31,189.1558,172.954,180.873,DOWN,0
2018-12-14,172.29,172.98,189.1191,172.854,180.244,DOWN,0
2018-12-17,167.97,171.51,189.0666,172.11,179.6264,UP,1
2018-12-18,170.04,168.9,189.0081,171.676,179.0996,DOWN,0
2018-12-19,167.56,170.92,188.9377,170.346,178.4826,DOWN,0
2018-12-20,164.16,166.28,188.8656,168.404,177.8508,DOWN,0
2018-12-21,160.48,162.81,188.7783,166.042,177.1864,DOWN,0
2018-12-24,158.14,160.16,188.6582,164.076,176.5544,UP,1
2018-12-26,168.28,159.46,188.6011,163.724,176.0706,UP,1
2018-12-27,170.32,166.44,188.5609,164.276,175.6536,DOWN,0
2018-12-28,170.22,171.22,188.525,165.488,175.1864,UP,1
2018-12-31,171.82,171.47,188.4937,167.756,174.9194,UP,1
2019-01-02,172.41,169.71,188.461,170.61,174.7588,DOWN,0
2019-01-03,168.61,171.84,188.4185,170.676,174.534,UP,1
2019-01-04,173.62,170.18,188.3958,171.336,174.4314,UP,1
2019-01-07,177.04,173.83,188.3909,172.7,174.4016,UP,1
2019-01-08,177.89,178.57,188.4039,173.914,174.42,UP,1
2019-01-09,179.73,177.87,188.4436,175.378,174.4332,DOWN,0
2019-01-10,179.06,178.03,188.457,177.468,174.5698,UP,1
2019-01-11,179.41,177.93,188.4806,178.626,174.694,DOWN,0
2019-01-14,178.81,177.59,188.5009,178.98,174.7454,DOWN,0
2019-01-15,176.47,176.08,188.492,178.696,174.7572,UP,1
2019-01-16,177.04,177.09,188.5127,178.158,174.6888,DOWN,0
2019-01-17,174.87,174.01,188.5183,177.32,174.5876,UP,1
2019-01-18,179.58,176.98,188.529,177.354,174.5354,DOWN,0
2019-01-22,177.11,177.49,188.5189,177.014,174.4374,DOWN,0
2019-01-23,176.89,176.59,188.5311,177.098,174.2306,UP,1
2019-01-24,177.29,177.0,188.555,177.148,174.0164,UP,1
2019-01-25,180.4,179.78,188.5895,178.254,173.9046,DOWN,0
2019-01-28,179.83,178.97,188.6244,178.304,173.9126,DOWN,0
2019-01-29,179.69,178.96,188.656,178.82,173.9264,UP,1
2019-01-30,182.18,180.47,188.7029,179.878,173.972,UP,1
2019-01-31,183.53,181.5,188.7484,181.126,174.0954,UP,1
2019-02-01,184.37,184.03,188.7957,181.92,174.2424,UP,1
2019-02-04,186.43,184.3,188.8286,183.24,174.4992,DOWN,0
2019-02-05,186.39,186.89,188.8752,184.58,174.846,DOWN,0
2019-02-06,184.72,186.69,188.9137,185.088,175.1544,DOWN,0
2019-02-07,184.07,183.74,188.9458,185.196,175.4588,UP,1
2019-02-08,184.54,183.05,188.9872,185.23,175.7532,DOWN,0
2019-02-11,182.92,185.0,189.0148,184.528,175.9472,UP,1
2019-02-12,185.52,183.84,189.0138,184.354,176.109,UP,1
2019-02-13,188.41,186.3,189.0236,185.092,176.364,DOWN,0
2019-02-14,187.71,187.5,189.0381,185.82,176.5118,UP,1
2019-02-15,192.39,189.87,189.0769,187.39,176.7248,DOWN,0
2019-02-19,192.33,191.71,189.109,189.272,177.0654,DOWN,0
2019-02-20,191.85,192.39,189.1523,190.538,177.3832,DOWN,0
2019-02-21,191.82,191.85,189.1863,191.22,177.7638,UP,1
2019-02-22,192.39,191.69,189.2304,192.156,178.1778,DOWN,0
2019-02-25,189.98,192.75,189.2551,191.674,178.5332,DOWN,0
2019-02-26,188.3,185.59,189.2648,190.868,178.815,DOWN,0
2019-02-27,183.67,187.9,189.2474,189.232,179.011,UP,1
2019-02-28,185.14,183.6,189.2215,187.896,179.268,UP,1
2019-03-01,185.17,185.82,189.192,186.452,179.612,DOWN,0
2019-03-04,183.81,186.2,189.1711,185.218,179.8874,UP,1
2019-03-05,184.0,184.24,189.1592,184.358,180.2162,UP,1
2019-03-06,184.45,184.53,189.1548,184.514,180.622,DOWN,0
2019-03-07,182.51,184.39,189.1303,183.988,181.0626,DOWN,0
2019-03-08,181.23,181.49,189.0875,183.2,181.5244,UP,1
2019-03-11,182.44,182.0,189.0653,182.926,181.8076,UP,1
2019-03-12,184.0,183.43,189.052,182.926,182.0812,DOWN,0
2019-03-13,181.14,183.24,189.0219,182.264,182.2996,UP,1
2019-03-14,181.61,181.28,188.9957,182.084,182.4954,UP,1
2019-03-15,182.23,182.3,188.9819,182.284,182.6918,UP,1
2019-03-18,183.42,182.53,188.9635,182.48,182.988,UP,1
2019-03-19,184.13,184.19,188.9514,182.506,183.1982,UP,1
2019-03-20,186.1,184.3,188.9452,183.498,183.3794,UP,1
2019-03-21,189.97,185.5,188.9382,185.17,183.621,DOWN,0
2019-03-22,188.75,189.31,188.9223,186.474,183.8014,UP,1
2019-03-25,189.68,188.75,188.9027,187.726,184.0138,DOWN,0
2019-03-26,189.34,190.69,188.8686,188.768,184.2124,DOWN,0
2019-03-27,189.25,189.65,188.8232,189.398,184.4212,UP,1
2019-03-28,190.06,189.91,188.7753,189.416,184.693,UP,1
2019-03-29,191.89,190.85,188.7282,190.044,184.99,UP,1
2019-04-01,195.64,192.99,188.7048,191.236,185.4054,DOWN,0
2019-04-02,194.31,195.5,188.678,192.23,185.7,UP,1
2019-04-03,198.61,194.98,188.6684,194.102,186.13,UP,1
2019-04-04,200.45,199.0,188.6672,196.18,186.6012,UP,1
2019-04-05,202.06,200.86,188.6814,198.214,187.0966,UP,1
2019-04-08,203.55,201.37,188.7038,199.796,187.5596,DOWN,0
2019-04-09,200.9,202.26,188.7067,201.114,187.981,DOWN,0
2019-04-10,199.43,201.26,188.7168,201.278,188.3758,UP,1
2019-04-11,201.48,199.9,188.7423,201.484,188.7618,UP,1
2019-04-12,203.85,202.13,188.7798,201.842,189.1682,UP,1
2019-04-15,204.86,204.16,188.829,202.104,189.578,DOWN,0
2019-04-16,204.47,205.25,188.8753,202.818,189.9388,UP,1
2019-04-17,206.55,205.34,188.9325,204.242,190.342,DOWN,0
2019-04-18,205.66,206.02,188.9907,205.078,190.7608,DOWN,0
2019-04-22,204.78,204.11,189.0465,205.264,191.175,UP,1
2019-04-23,206.05,205.14,189.1047,205.502,191.6052,UP,1
2019-04-24,206.72,206.16,189.1659,205.952,192.0812,DOWN,0
2019-04-25,206.5,206.01,189.218,205.942,192.5008,DOWN,0
2019-04-26,203.61,205.88,189.248,205.532,192.8048,DOWN,0
2019-04-29,202.16,203.31,189.2741,205.008,193.0938,UP,1
2019-04-30,203.7,201.55,189.3028,204.538,193.32,DOWN,0
2019-05-01,198.8,203.2,189.3034,202.954,193.4494,UP,1
2019-05-02,201.01,199.3,189.314,201.856,193.6326,DOWN,0
2019-05-03,200.56,202.0,189.3113,201.246,193.8074,DOWN,0
2019-05-06,199.63,198.74,189.3046,200.74,193.9522,DOWN,0
2019-05-07,194.77,196.75,189.2653,198.954,194.048,UP,1
2019-05-08,195.17,194.49,189.2289,198.228,194.1854,DOWN,0
2019-05-09,194.58,193.31,189.1907,196.942,194.4036,DOWN,0
2019-05-10,194.58,193.21,189.1536,195.746,194.5924,DOWN,0
2019-05-13,190.34,191.0,189.1003,193.888,194.6958,UP,1
2019-05-14,191.62,190.5,189.0614,193.258,194.852,UP,1
2019-05-15,191.76,190.81,189.0345,192.576,195.0072,UP,1
2019-05-16,192.38,192.47,189.01,192.136,195.1658,UP,1
2019-05-17,192.58,190.86,188.9853,191.736,195.3672,DOWN,0
2019-05-20,190.95,191.13,188.9586,191.858,195.5616,UP,1
2019-05-21,191.45,187.13,188.9375,191.824,195.7418,DOWN,0
2019-05-22,188.91,190.49,188.9039,191.254,195.84,UP,1
2019-05-23,192.0,188.45,188.8854,191.178,196.0572,UP,1
2019-05-24,193.59,192.54,188.8681,191.38,196.2968,DOWN,0
2019-05-28,191.55,194.38,188.8358,191.5,196.4832,DOWN,0
2019-05-29,189.99,190.28,188.7953,191.208,196.6146,UP,1
2019-05-30,191.08,190.13,188.7692,191.642,196.7536,DOWN,0
2019-05-31,189.85,189.64,188.7478,191.212,196.8286,DOWN,0
2019-06-03,189.57,189.52,188.7301,190.408,196.8206,UP,1
2019-06-04,195.25,191.58,188.7364,191.148,196.9506,UP,1
2019-06-05,196.69,194.01,188.7429,192.488,197.0908,UP,1
2019-06-06,197.17,196.65,188.751,193.706,197.2474,UP,1
2019-06-07,197.3,197.2,188.7478,195.196,197.4084,UP,1
2019-06-10,198.05,198.56,188.7369,196.892,197.5682,DOWN,0
2019-06-11,198.01,199.02,188.7321,197.444,197.6906,UP,1
2019-06-12,198.94,198.81,188.726,197.894,197.7566,UP,1
2019-06-13,202.35,199.95,188.7313,198.93,197.9174,UP,1
2019-06-14,205.77,201.31,188.7502,200.624,198.0606,UP,1
2019-06-17,206.98,207.0,188.7753,202.41,198.1912,UP,1
2019-06-18,207.48,208.1,188.8043,204.304,198.2996,UP,1
2019-06-19,207.94,207.9,188.8477,206.104,198.3874,UP,1
2019-06-20,211.25,209.57,188.9001,207.884,198.5944,DOWN,0
2019-06-21,209.39,211.26,188.9216,208.608,198.7936,DOWN,0
2019-06-24,205.5,208.15,188.9284,208.312,198.874,DOWN,0
2019-06-25,204.74,206.3,188.9226,207.764,198.8918,UP,1
2019-06-26,206.42,205.34,188.9236,207.46,198.923,UP,1
2019-06-27,207.02,207.61,188.9052,206.614,198.974,UP,1
2019-06-28,207.97,207.77,188.8758,206.33,199.0024,UP,1
2019-07-01,210.28,209.7,188.8673,207.286,199.0948,DOWN,0
2019-07-02,210.14,210.24,188.8708,208.366,199.202,UP,1
2019-07-03,212.1,209.82,188.8859,209.502,199.323,DOWN,0
2019-07-05,211.46,209.97,188.9012,210.39,199.4178,UP,1
2019-07-08,212.91,210.98,188.9107,211.378,199.546,DOWN,0
2019-07-09,212.0,211.93,188.9123,211.722,199.7138,DOWN,0
2019-07-10,210.75,210.72,188.9107,211.844,199.8856,UP,1
2019-07-11,214.04,212.25,188.919,212.232,200.0924,UP,1
2019-07-12,218.23,215.0,188.9702,213.586,200.481,UP,1
2019-07-15,218.7,218.95,189.0264,214.744,200.8348,DOWN,0
2019-07-16,217.26,217.3,189.0751,215.796,201.1688,DOWN,0
2019-07-17,215.61,216.73,189.1189,216.768,201.4884,DOWN,0
2019-07-18,214.44,215.5,189.1554,216.848,201.8818,DOWN,0
2019-07-19,213.04,214.67,189.1826,215.81,202.2392,DOWN,0
2019-07-22,211.27,213.0,189.2152,214.324,202.573,UP,1
2019-07-23,213.08,212.57,189.2619,213.488,202.943,UP,1
2019-07-24,214.71,213.19,189.3412,213.308,203.4304,UP,1
2019-07-25,215.55,214.28,189.437,213.53,203.909,UP,1
2019-07-26,216.91,215.53,189.5295,214.304,204.412,UP,1
2019-07-29,218.04,216.79,189.641,215.658,204.9252,DOWN,0
2019-07-30,217.36,217.52,189.7593,216.514,205.4208,DOWN,0
2019-07-31,213.69,216.35,189.879,216.31,205.8756,DOWN,0
2019-08-01,212.83,214.14,189.9808,215.766,206.3032,DOWN,0
2019-08-02,212.15,211.86,190.0857,214.814,206.768,DOWN,0
2019-08-05,204.94,209.53,190.1425,212.194,207.0268,UP,1
2019-08-06,208.8,205.01,190.2607,210.482,207.331,DOWN,0
2019-08-07,207.91,206.04,190.398,209.326,207.6582,UP,1
2019-08-08,211.57,209.7,190.5566,209.074,208.0898,DOWN,0
2019-08-09,210.02,211.45,190.713,208.648,208.4686,DOWN,0
2019-08-12,207.01,208.1,190.8554,209.062,208.8118,UP,1
2019-08-13,208.33,206.31,191.0122,208.968,209.187,DOWN,0
2019-08-14,201.59,204.46,191.1248,207.704,209.3138,UP,1
2019-08-15,201.79,203.0,191.2726,205.748,209.4158,UP,1
2019-08-16,203.65,203.75,191.4248,204.474,209.5454,UP,1
2019-08-19,207.95,206.98,191.5834,204.662,209.7584,UP,1
2019-08-20,217.09,213.5,191.7894,206.414,210.1392,UP,1
2019-08-21,220.4,218.73,191.9891,210.176,210.587,UP,1
2019-08-22,221.02,220.05,192.1946,214.022,211.0286,DOWN,0
2019-08-23,217.47,219.9,192.371,216.786,211.331,UP,1
2019-08-26,218.65,218.46,192.5542,218.926,211.5886,DOWN,0
2019-08-27,218.21,219.55,192.7091,219.15,211.8132,UP,1
2019-08-28,221.95,217.88,192.8788,219.46,212.1026,UP,1
2019-08-29,227.32,223.9,193.0855,220.72,212.4902,UP,1
2019-08-30,227.91,228.43,193.3279,222.808,212.8234,DOWN,0
2019-09-03,224.07,226.45,193.5532,223.892,213.117,UP,1
2019-09-04,224.15,223.95,193.7745,225.08,213.49,UP,1
2019-09-05,228.15,226.3,194.0284,226.32,213.9582,UP,1
2019-09-06,231.13,228.7,194.299,227.082,214.4524,UP,1
2019-09-09,232.87,231.5,194.5954,228.074,214.9694,UP,1
2019-09-10,233.0,232.25,194.9151,229.86,215.47,DOWN,0
2019-09-11,232.66,232.93,195.2319,231.562,215.9176,UP,1
2019-09-12,233.8,233.42,195.5567,232.692,216.3908,UP,1
2019-09-13,233.98,234.33,195.8775,233.262,216.8284,DOWN,0
2019-09-16,230.99,232.73,196.1663,232.886,217.219,DOWN,0
2019-09-17,230.21,226.79,196.4302,232.328,217.565,UP,1
2019-09-18,230.83,230.37,196.7061,231.962,217.9416,DOWN,0
2019-09-19,228.12,231.15,196.9451,230.826,218.289,DOWN,0
2019-09-20,224.67,227.99,197.1597,228.964,218.5016,UP,1
2019-09-23,226.25,224.16,197.4145,228.016,218.662,DOWN,0
2019-09-24,225.41,228.14,197.6617,227.056,218.7962,UP,1
2019-09-25,228.1,226.59,197.9383,226.51,219.013,UP,1
2019-09-26,229.79,229.68,198.2288,226.844,219.2966,UP,1
2019-09-27,229.86,231.61,198.517,227.882,219.605,UP,1
2019-09-30,232.02,230.19,198.8061,229.036,219.9846,DOWN,0
2019-10-01,231.08,233.01,199.0921,230.17,220.3808,DOWN,0
2019-10-02,225.55,230.6,199.3584,229.66,220.6302,UP,1
2019-10-03,226.81,225.0,199.6526,229.064,220.8722,UP,1
2019-10-04,227.93,227.17,199.9421,228.678,221.1198,DOWN,0
2019-10-07,226.74,227.51,200.238,227.622,221.3164,DOWN,0
2019-10-08,226.67,225.36,200.5505,226.74,221.489,UP,1
2019-10-09,228.94,228.5,200.8928,227.418,221.7206,UP,1
2019-10-10,231.61,229.34,201.2602,228.378,222.079,UP,1
2019-10-11,234.66,234.32,201.5921,229.724,222.5156,DOWN,0
2019-10-14,234.18,234.22,201.9114,231.212,222.9562,UP,1
2019-10-15,235.62,234.69,202.2384,233.002,223.5698,UP,1
2019-10-16,235.9,235.42,202.5588,234.394,224.1118,UP,1
2019-10-17,236.77,236.36,202.8806,235.426,224.689,UP,1
2019-10-18,237.93,236.99,203.2272,236.08,225.2162,DOWN,0
2019-10-21,236.7,238.26,203.5426,236.584,225.7498,UP,1
2019-10-22,237.2,237.3,203.8434,236.9,226.3536,DOWN,0
2019-10-23,234.67,236.66,204.1273,236.654,226.8804,DOWN,0
2019-10-24,233.89,234.81,204.3981,236.078,227.5264,UP,1
2019-10-25,234.38,233.49,204.6747,235.368,228.1782,UP,1
2019-10-28,236.8,234.95,204.9616,235.388,228.8412,DOWN,0
2019-10-29,234.14,236.84,205.2383,234.776,229.365,UP,1
2019-10-30,236.24,233.51,205.5371,235.09,229.748,DOWN,0
2019-10-31,234.58,236.86,205.8248,235.228,230.0316,UP,1
2019-11-01,237.34,236.07,206.1372,235.82,230.358,DOWN,0
2019-11-04,234.92,238.27,206.4139,235.444,230.707,DOWN,0
2019-11-05,232.2,234.74,206.6893,235.056,230.978,UP,1
2019-11-06,234.01,232.83,206.9749,234.61,231.294,DOWN,0
2019-11-07,232.94,234.0,207.2532,234.282,231.5138,DOWN,0
2019-11-08,232.84,232.8,207.5154,233.382,231.6242,DOWN,0
2019-11-11,231.8,230.5,207.7752,232.758,231.702,UP,1
2019-11-12,233.12,232.15,208.0424,232.942,231.883,UP,1
2019-11-13,234.8,232.09,208.3055,233.1,232.096,UP,1
2019-11-14,236.55,235.0,208.5706,233.822,232.264,UP,1
2019-11-15,237.29,237.69,208.8352,234.712,232.3872,UP,1
2019-11-18,238.85,238.44,209.0973,236.122,232.5068,DOWN,0
2019-11-19,225.86,230.6,209.2946,234.67,232.364,DOWN,0
2019-11-20,220.9,224.55,209.4755,231.89,232.1288,DOWN,0
2019-11-21,218.54,221.94,209.6479,228.288,231.8236,DOWN,0
2019-11-22,218.03,218.5,209.8153,224.436,231.5046,UP,1
2019-11-25,218.4,218.0,209.9927,220.346,231.2528,UP,1
2019-11-26,220.76,218.76,210.1689,219.326,231.0638,UP,1
2019-11-27,223.0,221.68,210.3419,219.746,230.9072,DOWN,0
2019-11-29,220.51,223.3,210.5059,220.14,230.755,DOWN,0
2019-12-02,217.62,220.9,210.632,220.058,230.614,DOWN,0
2019-12-03,214.0,216.45,210.7404,219.178,230.369,UP,1
2019-12-04,214.1,213.5,210.8516,217.846,230.1428,DOWN,0
2019-12-05,213.0,214.36,210.9575,215.846,229.8408,UP,1
2019-12-06,214.28,214.21,211.067,214.6,229.5306,UP,1
2019-12-09,216.53,214.29,211.1997,214.382,229.264,DOWN,0
2019-12-10,215.9,216.52,211.3377,214.762,228.9416,DOWN,0
2019-12-11,212.0,211.03,211.4794,214.342,228.56,UP,1
2019-12-12,212.04,212.5,211.6139,214.15,228.2898,UP,1
2019-12-13,214.08,212.12,211.7584,214.11,228.0352,UP,1
2019-12-16,215.53,214.43,211.917,213.91,227.7872,UP,1
2019-12-17,217.72,216.02,212.0856,214.274,227.6068,UP,1
2019-12-18,218.0,218.21,212.2534,215.474,227.4334,UP,1
2019-12-19,220.22,218.48,212.4419,217.11,227.259,UP,1
2019-12-20,221.19,220.59,212.6417,218.532,227.0506,DOWN,0
2019-12-23,219.21,222.0,212.8256,219.268,226.7416,UP,1
2019-12-24,220.67,219.5,213.0089,219.858,226.4714,UP,1
2019-12-26,220.82,220.74,213.2073,220.422,226.1754,DOWN,0
2019-12-27,219.97,221.2,213.3991,220.372,225.8568,DOWN,0
2019-12-30,217.31,220.37,213.5745,219.596,225.4676,UP,1
2019-12-31,218.38,217.1,213.7493,219.43,225.0766,UP,1
2020-01-02,219.66,219.08,213.927,219.228,224.7358,DOWN,0
2020-01-03,218.93,217.14,214.0911,218.85,224.3704,UP,1
2020-01-06,219.96,216.49,214.2411,218.848,224.0762,DOWN,0
2020-01-07,218.52,219.5,214.3899,219.09,223.7688,UP,1
2020-01-08,221.79,218.8,214.5505,219.772,223.517,UP,1
2020-01-09,225.19,222.64,214.7297,220.878,223.2848,DOWN,0
2020-01-10,224.22,224.75,214.9046,221.936,223.0864,DOWN,0
2020-01-13,223.34,224.5,215.071,222.612,222.8284,DOWN,0
2020-01-14,222.81,222.48,215.2256,223.47,222.593,UP,1
2020-01-15,224.59,222.28,215.3703,224.03,222.338,UP,1
2020-01-16,228.82,225.93,215.5429,224.756,222.216,UP,1
2020-01-17,231.91,229.61,215.7094,226.294,222.2102,UP,1
2020-01-21,232.95,231.53,215.8719,228.216,222.189,DOWN,0
2020-01-22,232.9,233.79,216.0261,230.234,222.1882,UP,1
2020-01-23,233.65,232.13,216.1766,232.046,222.2044,DOWN,0
2020-01-24,232.0,234.46,216.3321,232.682,222.2084,DOWN,0
2020-01-27,231.19,228.2,216.4909,232.538,222.1698,UP,1
2020-01-28,233.86,231.82,216.6528,232.72,222.151,UP,1
2020-01-29,234.02,234.9,216.8036,232.944,222.1004,DOWN,0
2020-01-30,232.79,232.0,216.9433,232.772,222.0104,DOWN,0
2020-01-31,228.1,232.96,217.0614,231.992,221.7954,UP,1
2020-02-03,231.54,230.3,217.1864,232.062,221.909,UP,1
2020-02-04,235.0,234.03,217.3331,232.29,222.191,UP,1
2020-02-05,238.11,237.1,217.4997,233.108,222.5824,UP,1
2020-02-06,238.84,238.0,217.6637,234.318,222.9986,DOWN,0
2020-02-07,237.3,238.84,217.8166,236.158,223.3766,UP,1
2020-02-10,240.61,236.6,217.9871,237.972,223.7736,UP,1
2020-02-11,241.64,240.61,218.1773,239.3,224.1464,DOWN,0
2020-02-12,241.59,242.13,218.3744,239.996,224.568,UP,1
2020-02-13,242.36,240.97,218.5677,240.7,225.0628,UP,1
2020-02-14,245.03,243.44,218.7989,242.246,225.6834,DOWN,0
2020-02-18,243.94,244.84,219.0135,242.912,226.2802,DOWN,0
2020-02-19,243.64,244.91,219.2289,243.312,226.893,UP,1
2020-02-20,247.02,243.69,219.4659,244.398,227.5478,DOWN,0
2020-02-21,245.34,246.5,219.7187,244.994,228.124,DOWN,0
2020-02-24,239.7,238.48,219.9414,243.928,228.6,DOWN,0
2020-02-25,237.38,246.1,220.1554,242.616,229.1076,DOWN,0
2020-02-26,235.28,239.1,220.3589,240.944,229.5724,DOWN,0
2020-02-27,224.73,231.07,220.5308,236.486,229.7854,DOWN,0
2020-02-28,217.84,218.63,220.6619,230.986,229.8316,UP,1
2020-03-02,229.94,219.98,220.8528,229.034,230.076,DOWN,0
2020-03-03,227.94,230.03,221.0306,227.146,230.2748,UP,1
2020-03-04,241.08,233.01,221.2731,228.306,230.692,DOWN,0
2020-03-05,234.81,236.6,221.4924,230.322,230.9644,DOWN,0
2020-03-06,228.51,227.57,221.6777,232.456,231.1504,DOWN,0
2020-03-09,210.46,213.87,221.7855,228.56,230.9462,UP,1
2020-03-10,225.7,217.21,221.954,228.112,231.0438,DOWN,0
2020-03-11,212.89,217.3,222.0505,222.474,230.9022,DOWN,0
2020-03-12,190.59,195.41,222.0457,213.63,230.3678,UP,1
2020-03-13,205.67,200.45,222.1241,209.062,230.1136,DOWN,0
2020-03-16,164.96,181.97,221.9935,199.962,229.0196,UP,1
2020-03-17,173.64,168.21,221.9124,189.55,228.1138,DOWN,0
2020-03-18,155.63,159.8,221.7427,178.098,226.8272,UP,1
2020-03-19,161.13,153.16,221.5721,172.206,225.6794,DOWN,0
2020-03-20,152.15,162.78,221.3494,161.502,224.2866,UP,1
2020-03-23,162.39,150.06,221.1755,160.988,223.0306,UP,1
2020-03-24,184.72,173.39,221.1126,163.204,222.2406,DOWN,0
2020-03-25,181.76,184.42,221.0312,168.43,221.409,UP,1
2020-03-26,195.21,183.49,221.0172,175.246,220.857,DOWN,0
2020-03-27,190.55,188.49,220.9752,182.926,220.1762,UP,1
2020-03-30,196.1,190.57,220.944,189.668,219.5218,DOWN,0
2020-03-31,186.71,194.8,220.8487,190.066,218.6178,DOWN,0
2020-04-01,178.63,175.91,220.7069,189.44,217.5314,UP,1
2020-04-02,181.31,174.95,220.5761,186.66,216.4996,DOWN,0
2020-04-03,178.7,179.56,220.4299,184.29,215.4006,UP,1
2020-04-06,191.33,188.0,220.3303,183.336,214.5872,UP,1
2020-04-07,192.29,202.92,220.2448,184.452,213.8092,UP,1
2020-04-08,194.82,194.21,220.1914,187.69,213.0284,UP,1
2020-04-09,201.53,199.8,220.1753,191.734,212.3786,DOWN,0
2020-04-13,198.79,200.45,220.1372,195.752,211.6986,UP,1
2020-04-14,207.17,201.88,220.1379,198.92,211.28,DOWN,0
2020-04-15,198.48,198.67,220.0905,200.158,210.6188,UP,1
2020-04-16,199.85,199.12,220.0383,201.164,209.9158,UP,1
2020-04-17,209.42,207.17,220.0347,202.742,209.342,DOWN,0
2020-04-20,206.05,206.13,220.0045,204.194,208.6862,DOWN,0
2020-04-21,200.61,200.75,219.9502,202.882,207.9524,UP,1
2020-04-22,204.17,201.89,219.9065,204.02,207.2236,DOWN,0
2020-04-23,202.32,203.32,219.8581,204.514,206.4372,UP,1
2020-04-24,212.18,204.73,219.8653,205.066,205.849,UP,1
2020-04-27,217.76,215.04,219.8839,207.408,205.357,DOWN,0
2020-04-28,217.63,223.99,219.8809,210.812,204.809,UP,1
2020-04-29,221.81,221.34,219.8964,214.34,204.3664,DOWN,0
2020-04-30,219.83,216.79,219.9093,217.842,203.8902,DOWN,0
2020-05-01,218.57,216.77,219.9241,219.12,203.3212,UP,1
2020-05-04,221.84,216.68,219.9611,219.936,202.8512,UP,1
2020-05-05,225.61,224.94,220.0239,221.532,202.5694,DOWN,0
2020-05-06,223.92,227.37,220.0872,221.954,202.3002,UP,1
2020-05-07,229.45,226.51,220.169,223.878,202.1836,UP,1
2020-05-08,234.43,232.7,220.2676,227.05,202.3776,UP,1
2020-05-11,236.56,231.77,220.3727,229.994,202.752,DOWN,0
2020-05-12,232.9,238.57,220.4526,231.452,202.8112,DOWN,0
2020-05-13,230.1,233.04,220.5129,232.688,202.8544,UP,1
2020-05-14,234.48,226.37,220.5985,233.694,202.7224,UP,1
2020-05-15,239.33,232.79,220.7267,234.674,202.8128,UP,1
2020-05-18,245.35,245.84,220.8893,236.432,203.1496,DOWN,0
2020-05-19,238.1,240.45,221.019,237.472,203.7024,UP,1
2020-05-20,238.19,242.0,221.1853,239.09,203.9522,UP,1
2020-05-21,240.88,237.62,221.3457,240.37,204.512,UP,1
2020-05-22,241.88,240.7,221.5155,240.88,205.5378,UP,1
