ticker,FTNT US Equity,FTNT US Equity,FTNT US Equity,FTNT US Equity,FTNT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2015-02-23,6.664,6.752,6.678,6.1956,5.2861,UP,1
2015-02-24,6.744,6.686,6.7068,6.2197,5.2991,UP,1
2015-02-25,6.848,6.75,6.7448,6.2432,5.313,DOWN,0
2015-02-26,6.81,6.84,6.7668,6.267,5.3261,DOWN,0
2015-02-27,6.722,6.8,6.7576,6.2888,5.3391,UP,1
2015-03-02,6.82,6.716,6.7888,6.3133,5.3524,DOWN,0
2015-03-03,6.806,6.82,6.8012,6.3355,5.3653,DOWN,0
2015-03-04,6.738,6.786,6.7792,6.3518,5.3778,UP,1
2015-03-05,6.848,6.732,6.7868,6.3683,5.3905,DOWN,0
2015-03-06,6.721,6.826,6.7866,6.3802,5.4029,UP,1
2015-03-09,6.746,6.74,6.7718,6.3915,5.4152,DOWN,0
2015-03-10,6.58,6.674,6.7266,6.3984,5.4263,UP,1
2015-03-11,6.676,6.61,6.7142,6.4066,5.4378,UP,1
2015-03-12,6.79,6.678,6.7026,6.4178,5.4496,DOWN,0
2015-03-13,6.638,6.766,6.686,6.4266,5.4605,UP,1
2015-03-16,6.82,6.68,6.7008,6.4404,5.4719,UP,1
2015-03-17,6.852,6.8,6.7552,6.4543,5.4837,UP,1
2015-03-18,6.97,6.89,6.814,6.4716,5.4964,UP,1
2015-03-19,7.095,6.958,6.875,6.4937,5.5097,DOWN,0
2015-03-20,7.062,7.12,6.9598,6.5134,5.5224,DOWN,0
2015-03-23,6.917,7.03,6.9792,6.5269,5.5342,DOWN,0
2015-03-24,6.83,6.94,6.9748,6.5392,5.5454,DOWN,0
2015-03-25,6.62,6.868,6.9048,6.5483,5.5553,UP,1
2015-03-26,6.728,6.58,6.8314,6.5592,5.5656,UP,1
2015-03-27,6.916,6.75,6.8022,6.5739,5.5764,UP,1
2015-03-30,7.034,6.948,6.8256,6.5935,5.5882,DOWN,0
2015-03-31,6.99,7.018,6.8576,6.6096,5.5995,DOWN,0
2015-04-01,6.812,6.994,6.896,6.6217,5.6094,UP,1
2015-04-02,6.878,6.814,6.926,6.6345,5.6194,UP,1
2015-04-06,6.88,6.842,6.9188,6.6463,5.6294,UP,1
2015-04-07,6.909,6.884,6.8938,6.6568,5.6393,DOWN,0
2015-04-08,6.898,7.006,6.8754,6.665,5.6495,UP,1
2015-04-09,7.046,6.982,6.9222,6.6761,5.6605,UP,1
2015-04-10,7.123,7.072,6.9712,6.6929,5.6722,DOWN,0
2015-04-13,6.852,6.912,6.9656,6.7131,5.682,DOWN,0
2015-04-14,6.834,6.852,6.9506,6.7302,5.6918,UP,1
2015-04-15,6.967,6.912,6.9644,6.7494,5.7019,DOWN,0
2015-04-16,6.911,6.936,6.9374,6.7656,5.7113,DOWN,0
2015-04-17,6.743,6.878,6.8614,6.7763,5.7199,UP,1
2015-04-20,6.926,6.85,6.8762,6.7879,5.7294,UP,1
2015-04-21,7.616,7.6,7.0326,6.813,5.7422,DOWN,0
2015-04-22,7.614,7.652,7.162,6.8393,5.7554,UP,1
2015-04-23,7.744,7.6,7.3286,6.8653,5.7703,DOWN,0
2015-04-24,7.736,7.798,7.5272,6.8888,5.7847,DOWN,0
2015-04-27,7.64,7.744,7.67,6.9097,5.7988,UP,1
2015-04-28,7.712,7.66,7.6892,6.931,5.8131,DOWN,0
2015-04-29,7.684,7.672,7.7032,6.9527,5.8273,DOWN,0
2015-04-30,7.548,7.67,7.664,6.9705,5.841,UP,1
2015-05-01,7.676,7.63,7.652,6.99,5.8552,UP,1
2015-05-04,7.746,7.672,7.6732,7.0096,5.8702,DOWN,0
2015-05-05,7.568,7.71,7.6444,7.0277,5.8841,UP,1
2015-05-06,7.588,7.612,7.6252,7.0446,5.898,UP,1
2015-05-07,7.68,7.588,7.6516,7.0612,5.9121,UP,1
2015-05-08,7.802,7.734,7.6768,7.081,5.9271,DOWN,0
2015-05-11,7.794,7.78,7.6864,7.1025,5.9401,DOWN,0
2015-05-12,7.73,7.712,7.7188,7.1207,5.9533,DOWN,0
2015-05-13,7.688,7.776,7.7388,7.1383,5.9664,UP,1
2015-05-14,7.77,7.778,7.7568,7.159,5.9802,DOWN,0
2015-05-15,7.728,7.772,7.742,7.1766,5.9933,UP,1
2015-05-18,7.908,7.768,7.7648,7.2003,6.0083,DOWN,0
2015-05-19,7.824,7.948,7.7836,7.2219,6.0232,DOWN,0
2015-05-20,7.758,7.868,7.7976,7.2454,6.0376,DOWN,0
2015-05-21,7.758,7.794,7.7952,7.2671,6.0519,UP,1
2015-05-22,7.858,7.75,7.8212,7.2884,6.0667,DOWN,0
2015-05-26,7.858,7.966,7.8112,7.3128,6.0813,UP,1
2015-05-27,7.886,7.86,7.8236,7.3341,6.0959,UP,1
2015-05-28,8.036,7.882,7.8792,7.3578,6.1109,DOWN,0
2015-05-29,8.012,8.048,7.93,7.3787,6.1261,DOWN,0
2015-06-01,7.972,8.05,7.9528,7.3962,6.1403,DOWN,0
2015-06-02,7.946,7.91,7.9704,7.4139,6.1546,UP,1
2015-06-03,8.016,7.99,7.9964,7.4359,6.1696,DOWN,0
2015-06-04,7.9,8.016,7.9692,7.4573,6.1837,UP,1
2015-06-05,8.208,7.966,8.0084,7.489,6.1992,DOWN,0
2015-06-08,8.116,8.294,8.0372,7.5168,6.2145,UP,1
2015-06-09,8.152,8.172,8.0784,7.5415,6.2298,UP,1
2015-06-10,8.24,8.19,8.1232,7.5656,6.2455,DOWN,0
2015-06-11,8.2,8.24,8.1832,7.5898,6.2611,UP,1
2015-06-12,8.244,8.19,8.1904,7.6185,6.2765,DOWN,0
2015-06-15,8.214,8.164,8.21,7.6452,6.292,UP,1
2015-06-16,8.495,8.272,8.2786,7.6775,6.3091,UP,1
2015-06-17,8.578,8.496,8.3462,7.7109,6.3262,UP,1
2015-06-18,8.747,8.654,8.4556,7.7478,6.3435,DOWN,0
2015-06-19,8.624,8.778,8.5316,7.7794,6.3602,UP,1
2015-06-22,8.71,8.728,8.6308,7.8111,6.3776,DOWN,0
2015-06-23,8.642,8.738,8.6602,7.8469,6.3944,DOWN,0
2015-06-24,8.341,8.364,8.6128,7.8771,6.4096,UP,1
2015-06-25,8.394,8.372,8.5422,7.9056,6.4256,DOWN,0
2015-06-26,8.344,8.4,8.4862,7.9343,6.441,DOWN,0
2015-06-29,8.119,8.142,8.368,7.9618,6.4557,UP,1
2015-06-30,8.266,8.196,8.2928,7.9886,6.4706,DOWN,0
2015-07-01,8.256,8.368,8.2758,8.0014,6.4862,DOWN,0
2015-07-02,8.246,8.292,8.2462,8.014,6.5013,DOWN,0
2015-07-06,7.994,7.946,8.1762,8.019,6.515,UP,1
2015-07-07,8.122,8.128,8.1768,8.0268,6.5288,DOWN,0
2015-07-08,8.114,8.008,8.1464,8.0362,6.543,UP,1
2015-07-09,8.276,8.28,8.1504,8.0475,6.5583,UP,1
2015-07-10,8.29,8.346,8.1592,8.0596,6.5742,UP,1
2015-07-13,8.302,8.392,8.2208,8.0747,6.5899,UP,1
2015-07-14,8.522,8.336,8.3008,8.0916,6.6075,DOWN,0
2015-07-15,8.428,8.504,8.3636,8.1053,6.6243,UP,1
2015-07-16,8.552,8.5,8.4188,8.125,6.6415,DOWN,0
2015-07-17,8.482,8.576,8.4572,8.1428,6.6587,DOWN,0
2015-07-20,8.48,8.482,8.4928,8.1588,6.6763,UP,1
2015-07-21,8.592,8.494,8.5068,8.1746,6.6943,DOWN,0
2015-07-22,8.46,8.612,8.5132,8.188,6.711,UP,1
2015-07-23,9.366,9.442,8.676,8.2207,6.7327,UP,1
2015-07-24,9.598,9.46,8.8992,8.2589,6.7564,DOWN,0
2015-07-27,9.42,9.522,9.0872,8.2919,6.7785,UP,1
2015-07-28,9.424,9.486,9.2536,8.3258,6.8013,UP,1
2015-07-29,9.472,9.44,9.456,8.3571,6.8251,UP,1
2015-07-30,9.516,9.462,9.486,8.3909,6.8492,UP,1
2015-07-31,9.548,9.51,9.476,8.4267,6.8729,DOWN,0
2015-08-03,9.53,9.528,9.498,8.4622,6.8965,UP,1
2015-08-04,9.536,9.522,9.5204,8.4957,6.9204,UP,1
2015-08-05,9.766,9.572,9.5792,8.5339,6.9446,DOWN,0
2015-08-06,9.328,9.748,9.5416,8.5627,6.9662,UP,1
2015-08-07,9.38,9.316,9.508,8.5896,6.9878,UP,1
2015-08-10,9.508,10.062,9.5036,8.6195,7.0102,DOWN,0
2015-08-11,9.386,9.422,9.4736,8.6478,7.0317,DOWN,0
2015-08-12,9.296,9.322,9.3796,8.6748,7.0525,UP,1
2015-08-13,9.3,9.308,9.374,8.7005,7.0735,UP,1
2015-08-14,9.344,9.248,9.3668,8.7294,7.0945,UP,1
2015-08-17,9.57,9.3,9.3792,8.7566,7.1166,DOWN,0
2015-08-18,9.55,9.598,9.412,8.7853,7.1386,DOWN,0
2015-08-19,9.468,9.442,9.4464,8.8116,7.1599,DOWN,0
2015-08-20,8.922,9.358,9.3708,8.8252,7.1782,DOWN,0
2015-08-21,8.572,8.768,9.2164,8.8327,7.1946,DOWN,0
2015-08-24,8.184,7.6,8.9392,8.8315,7.2091,DOWN,0
2015-08-25,8.128,8.562,8.6548,8.8298,7.2231,UP,1
2015-08-26,8.508,8.342,8.4628,8.83,7.2386,UP,1
2015-08-27,8.532,8.632,8.3848,8.8291,7.2541,UP,1
2015-08-28,8.592,8.466,8.3888,8.826,7.2699,DOWN,0
2015-08-31,8.428,8.562,8.4376,8.8221,7.2849,DOWN,0
2015-09-01,8.172,8.204,8.4464,8.8113,7.2988,UP,1
2015-09-02,8.382,8.31,8.4212,8.8061,7.3136,UP,1
2015-09-03,8.43,8.374,8.4008,8.8079,7.3289,DOWN,0
2015-09-04,8.35,8.296,8.3524,8.807,7.3437,UP,1
2015-09-08,8.66,8.45,8.3988,8.8133,7.3602,DOWN,0
2015-09-09,8.602,8.682,8.4848,8.823,7.3762,UP,1
2015-09-10,8.812,8.668,8.5708,8.8339,7.3931,UP,1
2015-09-11,8.866,8.798,8.658,8.8461,7.4101,DOWN,0
2015-09-14,8.794,8.864,8.7468,8.8571,7.4267,UP,1
2015-09-15,8.946,8.806,8.804,8.8761,7.4439,UP,1
2015-09-16,8.98,8.926,8.8796,8.8933,7.4613,UP,1
2015-09-17,9.036,8.956,8.9244,8.9117,7.4791,DOWN,0
2015-09-18,8.96,8.908,8.9432,8.9254,7.4965,UP,1
2015-09-21,9.12,9.03,9.0084,8.942,7.5146,DOWN,0
2015-09-22,9.078,8.984,9.0348,8.9575,7.5324,UP,1
2015-09-23,9.198,8.996,9.0784,8.971,7.5505,DOWN,0
2015-09-24,9.18,9.156,9.1072,8.9861,7.5687,DOWN,0
2015-09-25,9.022,9.298,9.1196,8.9955,7.5859,DOWN,0
2015-09-28,8.566,8.994,9.0088,8.9972,7.6011,DOWN,0
2015-09-29,8.448,8.622,8.8828,8.9965,7.615,UP,1
2015-09-30,8.496,8.534,8.7424,8.9946,7.6293,UP,1
2015-10-01,8.608,8.498,8.628,8.9976,7.6442,UP,1
2015-10-02,8.736,8.492,8.5708,8.985,7.6599,UP,1
2015-10-05,8.838,8.802,8.6252,8.9698,7.6756,DOWN,0
2015-10-06,8.69,8.838,8.6736,8.9552,7.6894,DOWN,0
2015-10-07,8.61,8.724,8.6964,8.9389,7.7024,DOWN,0
2015-10-08,8.558,8.608,8.6864,8.9206,7.7146,UP,1
2015-10-09,8.6,8.542,8.6592,8.9023,7.7266,DOWN,0
2015-10-12,8.56,8.608,8.6036,8.8825,7.7383,DOWN,0
2015-10-13,8.32,8.51,8.5296,8.8583,7.7485,UP,1
2015-10-14,8.374,8.312,8.4824,8.8351,7.7593,UP,1
2015-10-15,8.648,8.378,8.5004,8.8127,7.7715,UP,1
2015-10-16,8.698,8.656,8.52,8.8001,7.7843,UP,1
2015-10-19,8.736,8.722,8.5552,8.7872,7.7972,DOWN,0
2015-10-20,8.678,8.718,8.6268,8.7706,7.8101,DOWN,0
2015-10-21,8.382,8.7,8.6284,8.7506,7.8221,UP,1
2015-10-22,8.648,8.508,8.6284,8.7376,7.8349,DOWN,0
2015-10-23,6.982,7.3,8.2852,8.6912,7.8386,DOWN,0
2015-10-26,6.946,7.008,7.9272,8.6433,7.8423,DOWN,0
2015-10-27,6.764,6.91,7.5444,8.5872,7.8453,UP,1
2015-10-28,6.994,6.79,7.2668,8.536,7.8493,DOWN,0
2015-10-29,6.812,6.942,6.8996,8.4829,7.8525,UP,1
2015-10-30,6.872,6.822,6.8776,8.4419,7.8566,UP,1
2015-11-02,6.954,6.892,6.8792,8.4096,7.8604,DOWN,0
2015-11-03,6.932,6.916,6.9128,8.3845,7.864,UP,1
2015-11-04,7.02,6.934,6.918,8.3624,7.8679,DOWN,0
2015-11-05,6.662,6.908,6.888,8.3254,7.8698,UP,1
2015-11-06,6.81,6.63,6.8756,8.291,7.8719,DOWN,0
2015-11-09,6.688,6.8,6.8224,8.2529,7.8729,DOWN,0
2015-11-10,6.676,6.64,6.7712,8.2179,7.8739,DOWN,0
2015-11-11,6.584,6.67,6.684,8.1861,7.8754,UP,1
2015-11-12,6.654,6.548,6.6824,8.1516,7.8794,DOWN,0
2015-11-13,6.634,6.618,6.6472,8.1156,7.8827,UP,1
2015-11-16,6.68,6.634,6.6456,8.0822,7.8861,UP,1
2015-11-17,6.682,6.704,6.6468,8.0427,7.889,UP,1
2015-11-18,6.808,6.728,6.6916,8.0068,7.892,UP,1
2015-11-19,6.884,6.668,6.7376,7.9682,7.8947,UP,1
2015-11-20,6.95,6.902,6.8008,7.9299,7.8976,UP,1
2015-11-23,7.008,6.966,6.8664,7.8942,7.9012,UP,1
2015-11-24,7.15,6.988,6.96,7.8583,7.9047,UP,1
2015-11-25,7.352,7.18,7.0688,7.8257,7.9087,DOWN,0
2015-11-27,7.338,7.348,7.1596,7.7918,7.9124,DOWN,0
2015-11-30,7.204,7.344,7.2104,7.7566,7.9152,UP,1
2015-12-01,7.22,7.25,7.2528,7.7186,7.9183,DOWN,0
2015-12-02,7.18,7.206,7.2588,7.6807,7.9209,DOWN,0
2015-12-03,6.94,7.19,7.1764,7.6355,7.9221,UP,1
2015-12-04,7.044,6.95,7.1176,7.5928,7.9234,DOWN,0
2015-12-07,6.898,7.054,7.0564,7.5503,7.9246,UP,1
2015-12-08,6.904,6.81,6.9932,7.5171,7.9254,DOWN,0
2015-12-09,6.542,6.904,6.8656,7.479,7.9239,DOWN,0
2015-12-10,6.36,6.528,6.7496,7.4362,7.9216,DOWN,0
2015-12-11,6.108,6.29,6.5624,7.3862,7.9186,DOWN,0
2015-12-14,6.084,6.074,6.3996,7.3332,7.9149,UP,1
2015-12-15,6.118,6.136,6.2424,7.2788,7.9114,UP,1
2015-12-16,6.39,6.19,6.212,7.2328,7.9097,DOWN,0
2015-12-17,6.284,6.4,6.1968,7.1863,7.9069,DOWN,0
2015-12-18,6.244,6.288,6.224,7.14,7.9045,UP,1
2015-12-21,6.332,6.3,6.2736,7.0946,7.9024,DOWN,0
2015-12-22,6.308,6.334,6.3116,7.0496,7.9011,UP,1
2015-12-23,6.378,6.33,6.3092,7.0108,7.8996,DOWN,0
2015-12-24,6.354,6.356,6.3232,6.9704,7.8974,UP,1
2015-12-28,6.358,6.34,6.346,6.9246,7.896,DOWN,0
2015-12-29,6.356,6.382,6.3508,6.8777,7.8937,DOWN,0
2015-12-30,6.29,6.32,6.3472,6.8288,7.8909,DOWN,0
2015-12-31,6.234,6.28,6.3184,6.7799,7.8872,DOWN,0
2016-01-04,6.046,6.108,6.2568,6.7332,7.8819,DOWN,0
2016-01-05,5.968,6.042,6.1788,6.6796,7.8765,DOWN,0
2016-01-06,5.9,5.876,6.0876,6.658,7.8714,DOWN,0
2016-01-07,5.834,5.78,5.9964,6.6357,7.8664,DOWN,0
2016-01-08,5.722,5.838,5.894,6.6149,7.8619,DOWN,0
2016-01-11,5.67,5.762,5.8188,6.5884,7.8566,UP,1
2016-01-12,5.746,5.708,5.7744,6.5671,7.8508,DOWN,0
2016-01-13,5.678,5.9,5.73,6.5432,7.844,UP,1
2016-01-14,5.858,5.75,5.7348,6.5213,7.8383,DOWN,0
2016-01-15,5.656,5.668,5.7216,6.4958,7.8326,DOWN,0
2016-01-19,5.292,5.696,5.646,6.4612,7.8246,DOWN,0
2016-01-20,5.198,4.814,5.5364,6.4319,7.8162,UP,1
2016-01-21,5.345,5.256,5.4698,6.4026,7.8084,UP,1
2016-01-22,5.55,5.422,5.4082,6.3799,7.8017,DOWN,0
2016-01-25,5.442,5.518,5.3654,6.3552,7.7936,DOWN,0
2016-01-26,5.374,5.304,5.3818,6.331,7.7849,DOWN,0
2016-01-27,5.166,5.3211,5.3754,6.3012,7.7765,UP,1
2016-01-28,5.272,5.264,5.3608,6.274,7.7687,UP,1
2016-01-29,5.628,6.0,5.3764,6.2529,7.762,UP,1
2016-02-01,5.678,5.596,5.4236,6.2329,7.7558,DOWN,0
2016-02-02,5.412,5.638,5.4312,6.2049,7.7491,DOWN,0
2016-02-03,5.278,5.43,5.4536,6.1728,7.7409,UP,1
2016-02-04,5.344,5.276,5.468,6.1407,7.7295,DOWN,0
2016-02-05,5.022,5.304,5.3468,6.101,7.7166,DOWN,0
2016-02-08,4.846,4.944,5.1804,6.0549,7.7021,DOWN,0
2016-02-09,4.768,4.74,5.0516,6.0032,7.6872,UP,1
2016-02-10,4.782,4.81,4.9524,5.9521,7.673,DOWN,0
2016-02-11,4.766,4.698,4.8368,5.9033,7.6582,UP,1
2016-02-12,4.822,4.846,4.7968,5.8554,7.6439,UP,1
2016-02-16,5.084,4.916,4.8444,5.8135,7.6316,UP,1
2016-02-17,5.236,5.094,4.938,5.7794,7.6194,DOWN,0
2016-02-18,5.118,5.192,5.0052,5.7409,7.6063,UP,1
2016-02-19,5.218,5.1,5.0956,5.7073,7.5945,UP,1
2016-02-22,5.314,5.242,5.194,5.6755,7.5831,DOWN,0
2016-02-23,5.31,5.312,5.2392,5.6508,7.5713,UP,1
2016-02-24,5.46,5.242,5.284,5.6328,7.5596,UP,1
2016-02-25,5.612,5.5,5.3828,5.6229,7.5487,UP,1
2016-02-26,5.622,5.7,5.4636,5.6137,7.5381,UP,1
2016-02-29,5.68,5.66,5.5368,5.6049,7.5281,UP,1
2016-03-01,5.922,5.75,5.6592,5.5955,7.5188,DOWN,0
2016-03-02,5.87,5.898,5.7412,5.5873,7.5096,DOWN,0
2016-03-03,5.754,5.982,5.7696,5.5775,7.4988,DOWN,0
2016-03-04,5.702,5.75,5.7856,5.5649,7.4882,DOWN,0
2016-03-07,5.684,5.652,5.7864,5.5524,7.4778,DOWN,0
2016-03-08,5.438,5.638,5.6896,5.5336,7.4662,UP,1
2016-03-09,5.534,5.468,5.6224,5.5172,7.4546,DOWN,0
2016-03-10,5.5,5.562,5.5716,5.5,7.4428,UP,1
2016-03-11,5.704,5.552,5.572,5.487,7.4319,DOWN,0
2016-03-14,5.602,5.66,5.5556,5.4732,7.4197,DOWN,0
2016-03-15,5.52,5.59,5.572,5.4589,7.4073,UP,1
2016-03-16,5.658,5.452,5.5968,5.4512,7.3957,UP,1
2016-03-17,5.798,5.622,5.6564,5.4478,7.3849,DOWN,0
2016-03-18,5.74,5.81,5.6636,5.4446,7.3736,UP,1
2016-03-21,5.932,5.91,5.7296,5.4465,7.3637,DOWN,0
2016-03-22,5.792,5.894,5.784,5.4479,7.3516,DOWN,0
2016-03-23,5.686,5.78,5.7896,5.4483,7.3395,UP,1
2016-03-24,5.706,5.644,5.7712,5.4475,7.3273,UP,1
2016-03-28,5.728,5.736,5.7688,5.4485,7.3147,UP,1
2016-03-29,5.816,5.718,5.7456,5.4476,7.3028,UP,1
2016-03-30,5.88,5.858,5.7632,5.4521,7.291,UP,1
2016-03-31,6.126,5.98,5.8512,5.4688,7.2805,UP,1
2016-04-01,6.2,6.05,5.95,5.4888,7.2691,DOWN,0
2016-04-04,6.2,6.196,6.0444,5.5059,7.2572,DOWN,0
2016-04-05,6.128,6.14,6.1068,5.5175,7.2441,UP,1
2016-04-06,6.134,6.148,6.1576,5.5313,7.2316,DOWN,0
2016-04-07,6.07,6.1,6.1464,5.5452,7.2184,UP,1
2016-04-08,6.072,6.144,6.1208,5.5634,7.2056,DOWN,0
2016-04-11,5.988,6.09,6.0784,5.5777,7.1938,DOWN,0
2016-04-12,5.758,5.908,6.0044,5.5803,7.1806,UP,1
2016-04-13,5.958,5.83,5.9692,5.5859,7.1687,DOWN,0
2016-04-14,5.886,5.932,5.9324,5.5954,7.1575,UP,1
2016-04-15,5.928,5.874,5.9036,5.6084,7.1458,UP,1
2016-04-18,6.054,5.898,5.9168,5.6226,7.1348,DOWN,0
2016-04-19,6.004,6.082,5.966,5.6422,7.1236,UP,1
2016-04-20,6.158,5.952,6.006,5.6684,7.1144,DOWN,0
2016-04-21,6.156,6.164,6.06,5.6962,7.1046,UP,1
2016-04-22,6.228,6.088,6.12,5.7251,7.0952,UP,1
2016-04-25,6.258,6.21,6.1608,5.755,7.0851,DOWN,0
2016-04-26,6.19,6.244,6.198,5.7823,7.0746,UP,1
2016-04-27,6.67,6.6,6.3004,5.814,7.0664,DOWN,0
2016-04-28,6.466,6.658,6.3624,5.8386,7.0561,UP,1
2016-04-29,6.502,6.472,6.4172,5.8663,7.0465,UP,1
2016-05-02,6.572,6.504,6.48,5.8934,7.0366,DOWN,0
2016-05-03,6.43,6.488,6.528,5.9157,7.0264,UP,1
2016-05-04,6.432,6.368,6.4804,5.9382,7.0161,DOWN,0
2016-05-05,6.412,6.444,6.4696,5.9572,7.0052,DOWN,0
2016-05-06,6.398,6.32,6.4488,5.9729,6.9949,UP,1
2016-05-09,6.412,6.384,6.4168,5.9887,6.9801,UP,1
2016-05-10,6.554,6.438,6.4416,6.0062,6.9649,DOWN,0
2016-05-11,6.496,6.52,6.4544,6.0177,6.9503,DOWN,0
2016-05-12,6.444,6.526,6.4608,6.0292,6.9354,UP,1
2016-05-13,6.466,6.442,6.4744,6.0434,6.9204,UP,1
2016-05-16,6.524,6.48,6.4968,6.0598,6.9054,UP,1
2016-05-17,6.546,6.514,6.4952,6.0771,6.8904,UP,1
2016-05-18,6.564,6.504,6.5088,6.0996,6.8756,UP,1
2016-05-19,6.664,6.572,6.5528,6.1222,6.8612,UP,1
2016-05-20,6.742,6.706,6.608,6.147,6.8461,DOWN,0
2016-05-23,6.734,6.748,6.65,6.1676,6.8331,UP,1
2016-05-24,6.834,6.77,6.7076,6.1923,6.8204,UP,1
2016-05-25,6.866,6.838,6.768,6.2192,6.8072,UP,1
2016-05-26,6.912,6.854,6.8176,6.2443,6.7948,DOWN,0
2016-05-27,6.794,6.792,6.828,6.2642,6.7823,UP,1
2016-05-31,6.842,6.81,6.8496,6.2862,6.77,UP,1
2016-06-01,6.902,6.8,6.8632,6.3056,6.7578,UP,1
2016-06-02,6.934,6.9,6.8768,6.3285,6.7446,DOWN,0
2016-06-03,6.92,6.93,6.8784,6.3532,6.7315,DOWN,0
2016-06-06,6.92,6.956,6.9036,6.3774,6.7187,DOWN,0
2016-06-07,6.894,6.92,6.914,6.4008,6.7086,UP,1
2016-06-08,6.956,6.9,6.9248,6.4236,6.7005,DOWN,0
2016-06-09,6.892,6.93,6.9164,6.4438,6.694,DOWN,0
2016-06-10,6.74,6.852,6.8804,6.4561,6.6871,UP,1
2016-06-13,6.79,6.684,6.8544,6.4679,6.6785,DOWN,0
2016-06-14,6.75,6.782,6.8256,6.4789,6.6696,UP,1
2016-06-15,6.812,6.762,6.7968,6.4926,6.6607,DOWN,0
2016-06-16,6.674,6.738,6.7532,6.5034,6.6519,DOWN,0
2016-06-17,6.668,6.694,6.7388,6.5153,6.6444,UP,1
2016-06-20,6.708,6.752,6.7224,6.528,6.636,UP,1
2016-06-21,6.752,6.734,6.7228,6.5433,6.6277,DOWN,0
2016-06-22,6.666,6.742,6.6936,6.5615,6.6192,UP,1
2016-06-23,6.864,6.718,6.7316,6.5796,6.6103,DOWN,0
2016-06-24,6.382,6.546,6.6744,6.5895,6.5992,DOWN,0
2016-06-27,5.994,6.3,6.5316,6.5908,6.5851,UP,1
2016-06-28,6.026,6.088,6.3864,6.5903,6.5709,UP,1
2016-06-29,6.22,6.034,6.2972,6.5946,6.558,UP,1
2016-06-30,6.318,6.248,6.188,6.5978,6.5449,UP,1
2016-07-01,6.336,6.3,6.1788,6.6014,6.5316,DOWN,0
2016-07-05,6.314,6.3,6.2428,6.6031,6.518,UP,1
2016-07-06,6.336,6.256,6.3048,6.6047,6.5049,UP,1
2016-07-07,6.42,6.364,6.3448,6.6093,6.4914,UP,1
2016-07-08,6.692,6.49,6.4196,6.6097,6.4795,UP,1
2016-07-11,6.722,6.75,6.4968,6.6148,6.4671,UP,1
2016-07-12,6.774,6.696,6.5888,6.6203,6.4551,DOWN,0
2016-07-13,6.764,6.802,6.6744,6.6241,6.4438,UP,1
2016-07-14,6.798,6.848,6.75,6.6315,6.4349,UP,1
2016-07-15,6.824,6.796,6.7764,6.6393,6.4268,UP,1
2016-07-18,6.826,6.832,6.7972,6.6476,6.4185,DOWN,0
2016-07-19,6.778,6.806,6.798,6.6552,6.4093,UP,1
2016-07-20,6.984,6.8,6.842,6.6666,6.4006,DOWN,0
2016-07-21,6.942,6.954,6.8708,6.6744,6.3911,UP,1
2016-07-22,7.152,6.992,6.9364,6.6875,6.3834,UP,1
2016-07-25,7.314,7.152,7.034,6.7049,6.3769,DOWN,0
2016-07-26,7.297,7.286,7.1378,6.7215,6.3706,UP,1
2016-07-27,7.33,7.32,7.207,6.7377,6.3643,UP,1
2016-07-28,7.434,7.35,7.3054,6.7554,6.3586,DOWN,0
2016-07-29,6.938,6.75,7.2626,6.7629,6.3517,UP,1
2016-08-01,6.97,6.962,7.1938,6.769,6.3447,DOWN,0
2016-08-02,6.802,6.968,7.0948,6.7702,6.3355,UP,1
2016-08-03,6.834,6.79,6.9956,6.7722,6.3261,DOWN,0
2016-08-04,6.762,6.848,6.8612,6.7708,6.3163,DOWN,0
2016-08-05,6.692,6.738,6.812,6.7673,6.3063,DOWN,0
2016-08-08,6.672,6.7,6.7524,6.7625,6.2978,DOWN,0
2016-08-09,6.638,6.664,6.7196,6.7594,6.2877,DOWN,0
2016-08-10,6.584,6.628,6.6696,6.7542,6.2858,DOWN,0
2016-08-11,6.57,6.604,6.6312,6.7476,6.2839,DOWN,0
2016-08-12,6.526,6.572,6.598,6.7394,6.2827,UP,1
2016-08-15,6.58,6.542,6.5796,6.7326,6.2806,UP,1
2016-08-16,6.972,6.544,6.6464,6.7337,6.2814,DOWN,0
2016-08-17,6.892,6.946,6.708,6.7336,6.2815,UP,1
2016-08-18,7.014,6.9,6.7968,6.7348,6.2818,DOWN,0
2016-08-19,6.98,7.012,6.8876,6.7365,6.2821,UP,1
2016-08-22,6.986,6.946,6.9688,6.7415,6.2819,UP,1
2016-08-23,7.154,7.048,7.0052,6.7487,6.2843,DOWN,0
2016-08-24,7.082,7.106,7.0432,6.7554,6.2857,UP,1
2016-08-25,7.116,7.068,7.0636,6.7615,6.2878,UP,1
2016-08-26,7.14,7.118,7.0956,6.7708,6.2902,DOWN,0
2016-08-29,7.134,7.14,7.1252,6.7801,6.2929,UP,1
2016-08-30,7.27,7.276,7.1484,6.7913,6.296,DOWN,0
2016-08-31,7.228,7.18,7.1776,6.8009,6.299,UP,1
2016-09-01,7.328,7.222,7.22,6.8141,6.3022,UP,1
2016-09-02,7.366,7.36,7.2652,6.8241,6.3056,DOWN,0
2016-09-06,7.358,7.364,7.31,6.8437,6.3084,UP,1
