ticker,MCHP US Equity,MCHP US Equity,MCHP US Equity,MCHP US Equity,MCHP US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-05-26,11.2188,11.6667,10.6139,11.4882,13.2163,UP,1
2000-05-30,12.5,11.6944,10.6364,11.5715,13.184,UP,1
2000-05-31,12.6146,12.4722,10.659,11.8722,13.161,DOWN,0
2000-06-01,12.4306,13.0556,10.6815,12.075,13.1222,UP,1
2000-06-02,13.8472,13.0,10.7125,12.5222,13.1094,UP,1
2000-06-05,14.1389,13.5278,10.7434,13.1063,13.1097,DOWN,0
2000-06-06,13.3333,14.0833,10.7713,13.2729,13.0858,UP,1
2000-06-07,13.5139,13.4583,10.8002,13.4528,13.063,DOWN,0
2000-06-08,13.3056,13.7778,10.8277,13.6278,13.0544,UP,1
2000-06-09,13.375,13.5556,10.8541,13.5333,13.0599,DOWN,0
2000-06-12,12.6389,13.3611,10.878,13.2333,13.0527,UP,1
2000-06-13,12.9028,12.5,10.9024,13.1472,13.0185,DOWN,0
2000-06-14,12.8611,13.0799,10.9261,13.0167,13.0272,UP,1
2000-06-15,12.9028,12.8611,10.9501,12.9361,13.0277,UP,1
2000-06-16,13.2222,13.3333,10.9756,12.9056,13.0024,UP,1
2000-06-19,13.7361,13.1389,11.0048,13.125,12.9791,UP,1
2000-06-20,14.2222,14.0278,11.0347,13.3889,12.9402,DOWN,0
2000-06-21,13.9583,14.1597,11.0625,13.6083,12.9252,DOWN,0
2000-06-22,13.0556,14.0417,11.0843,13.6389,12.8816,DOWN,0
2000-06-23,12.8194,13.125,11.1052,13.5583,12.86,DOWN,0
2000-06-26,12.8056,13.1806,11.1259,13.3722,12.8389,DOWN,0
2000-06-27,12.1944,12.8542,11.1453,12.9667,12.8489,UP,1
2000-06-28,12.4028,12.1493,11.1644,12.6556,12.8308,UP,1
2000-06-29,12.8194,12.3472,11.1856,12.6083,12.7978,UP,1
2000-06-30,12.9479,12.8056,11.2077,12.634,12.7942,UP,1
2000-07-03,13.4028,12.9306,11.2305,12.7535,12.8001,DOWN,0
2000-07-05,11.7361,13.2639,11.2455,12.6618,12.779,UP,1
2000-07-06,11.9306,11.5278,11.2635,12.5674,12.7462,UP,1
2000-07-07,12.4028,12.1389,11.2822,12.484,12.7409,UP,1
2000-07-10,12.4861,12.5903,11.3037,12.3917,12.7231,DOWN,0
2000-07-11,12.4167,12.5278,11.3267,12.1944,12.6956,UP,1
2000-07-12,13.4722,12.5556,11.3531,12.5417,12.6895,UP,1
2000-07-13,14.5556,13.4444,11.3856,13.0667,12.722,UP,1
2000-07-14,15.2222,15.75,11.4224,13.6306,12.7601,DOWN,0
2000-07-17,14.8889,15.1806,11.4587,14.1111,12.7976,UP,1
2000-07-18,14.9583,15.0,11.4945,14.6194,12.8312,DOWN,0
2000-07-19,14.7639,14.9028,11.5288,14.8778,12.8745,UP,1
2000-07-20,15.7604,14.8194,11.5677,15.1188,12.9464,DOWN,0
2000-07-21,14.8889,15.7153,11.601,15.0521,13.0183,UP,1
2000-07-24,15.375,14.8889,11.6376,15.1493,13.0778,UP,1
2000-07-25,15.9722,15.7778,11.6786,15.3521,13.1497,DOWN,0
2000-07-26,15.2083,15.8611,11.7152,15.441,13.215,DOWN,0
2000-07-27,14.3194,15.1528,11.7487,15.1528,13.2389,DOWN,0
2000-07-28,13.8889,14.1111,11.7803,14.9528,13.2636,UP,1
2000-07-31,15.4306,14.0139,11.8195,14.9639,13.3369,DOWN,0
2000-08-01,14.5556,15.3472,11.8495,14.6806,13.3925,DOWN,0
2000-08-02,13.6389,14.5556,11.876,14.3667,13.4236,UP,1
2000-08-03,14.6111,13.1667,11.9084,14.425,13.4936,DOWN,0
2000-08-04,14.1806,14.8333,11.9385,14.4833,13.5489,UP,1
2000-08-07,15.0278,14.1111,11.9716,14.4028,13.6172,UP,1
2000-08-08,15.2361,15.2222,12.0047,14.5389,13.6976,UP,1
2000-08-09,15.5694,15.4306,12.0384,14.925,13.759,DOWN,0
2000-08-10,14.8889,16.1111,12.0676,14.9806,13.8044,DOWN,0
2000-08-11,14.6944,14.8056,12.0976,15.0833,13.8497,UP,1
2000-08-14,15.4444,14.8472,12.1294,15.1667,13.8817,DOWN,0
2000-08-15,15.375,15.5278,12.1569,15.1944,13.9064,DOWN,0
2000-08-16,14.9167,15.25,12.1834,15.0639,13.9381,UP,1
2000-08-17,15.0694,14.9722,12.2116,15.1,13.9692,UP,1
2000-08-18,15.1667,14.9722,12.237,15.1944,14.0064,DOWN,0
2000-08-21,14.5,15.5,12.2585,15.0056,14.0289,UP,1
2000-08-22,14.5556,14.5694,12.2802,14.8417,14.0672,DOWN,0
2000-08-23,14.0972,14.6528,12.3,14.6778,14.0911,UP,1
2000-08-24,14.7361,14.2361,12.3246,14.6111,14.1286,DOWN,0
2000-08-25,14.4583,14.9931,12.3486,14.4694,14.1597,UP,1
2000-08-28,14.9028,14.4444,12.3749,14.55,14.1933,UP,1
2000-08-29,15.3472,14.875,12.4032,14.7083,14.2256,DOWN,0
2000-08-30,15.3194,15.6667,12.4323,14.9528,14.2475,DOWN,0
2000-08-31,15.125,15.5417,12.459,15.0306,14.2708,UP,1
2000-09-01,15.8611,15.3333,12.4911,15.3111,14.3269,DOWN,0
2000-09-05,15.25,16.4028,12.5174,15.3806,14.3756,DOWN,0
2000-09-06,14.4444,15.2708,12.54,15.2,14.4083,UP,1
2000-09-07,15.0243,14.5972,12.5662,15.141,14.4649,DOWN,0
2000-09-08,14.2361,14.9722,12.5905,14.9632,14.5016,UP,1
2000-09-11,14.3472,14.2222,12.6141,14.6604,14.5322,DOWN,0
2000-09-12,14.2222,14.6944,12.6366,14.4549,14.5576,DOWN,0
2000-09-13,13.9444,14.0139,12.6592,14.3549,14.5685,UP,1
2000-09-14,14.625,14.0278,12.6854,14.275,14.6263,DOWN,0
2000-09-15,14.2917,14.5556,12.7071,14.2861,14.6735,DOWN,0
2000-09-18,13.9757,14.4444,12.7243,14.2118,14.7049,UP,1
2000-09-19,14.2778,14.2083,12.7423,14.2229,14.7408,UP,1
2000-09-20,14.9444,14.2292,12.7629,14.4229,14.7913,DOWN,0
2000-09-21,14.1111,14.8472,12.781,14.3201,14.8041,DOWN,0
2000-09-22,13.2778,13.5556,12.7963,14.1174,14.7785,DOWN,0
2000-09-25,12.6389,13.3889,12.8076,13.85,14.7269,DOWN,0
2000-09-26,11.7049,12.75,12.8141,13.3354,14.6632,UP,1
2000-09-27,11.7292,12.3229,12.8214,12.6924,14.5986,DOWN,0
2000-09-28,11.125,11.5833,12.8311,12.0951,14.5258,DOWN,0
2000-09-29,11.0208,10.6198,12.8413,11.6438,14.431,UP,1
2000-10-02,12.3958,11.3958,12.8554,11.5951,14.3812,DOWN,0
2000-10-03,10.8542,12.1979,12.8606,11.425,14.2908,DOWN,0
2000-10-04,10.6458,10.5833,12.8651,11.2083,14.1842,UP,1
2000-10-05,12.1875,10.8125,12.8751,11.4208,14.1238,DOWN,0
2000-10-06,10.6875,12.0521,12.8779,11.3542,14.0512,DOWN,0
2000-10-09,10.3385,10.6667,12.88,10.9427,13.9802,DOWN,0
2000-10-10,9.2083,10.2292,12.8764,10.6135,13.8557,UP,1
2000-10-11,9.375,9.0208,12.8735,10.3594,13.7521,UP,1
2000-10-12,9.6458,9.8958,12.8706,9.851,13.6723,UP,1
2000-10-13,10.5208,9.6667,12.8729,9.8177,13.5905,DOWN,0
2000-10-16,9.7083,10.5417,12.8708,9.6917,13.501,DOWN,0
2000-10-17,8.9792,9.7292,12.8653,9.6458,13.38,DOWN,0
2000-10-18,8.9167,8.1667,12.8632,9.5542,13.2536,UP,1
2000-10-19,10.7031,9.5833,12.8696,9.7656,13.1563,UP,1
2000-10-20,11.5,10.875,12.8813,9.9615,13.0885,DOWN,0
2000-10-23,11.1042,11.5208,12.8922,10.2406,13.0167,DOWN,0
2000-10-24,10.0208,11.3333,12.8944,10.449,12.9083,DOWN,0
2000-10-25,9.25,9.8542,12.8945,10.5156,12.7858,UP,1
2000-10-26,9.9167,9.375,12.8942,10.3583,12.6858,DOWN,0
2000-10-27,9.2083,9.9167,12.8875,9.9,12.5685,UP,1
2000-10-30,9.5417,9.5,12.8858,9.5875,12.456,UP,1
2000-10-31,10.5417,9.5,12.8897,9.6917,12.3769,DOWN,0
2000-11-01,9.6042,10.0469,12.8878,9.7625,12.2778,UP,1
2000-11-02,9.6667,9.8333,12.8841,9.7125,12.1892,DOWN,0
2000-11-03,9.5208,9.6875,12.8826,9.775,12.0849,UP,1
2000-11-06,9.6667,9.7292,12.883,9.8,11.9891,DOWN,0
2000-11-07,9.2083,9.6458,12.879,9.5333,11.8752,DOWN,0
2000-11-08,8.9531,9.4167,12.8761,9.4031,11.7473,DOWN,0
2000-11-09,8.8125,8.6875,12.8742,9.2323,11.6172,DOWN,0
2000-11-10,8.1875,8.4583,12.872,8.9656,11.4784,UP,1
2000-11-13,8.6875,8.0417,12.8689,8.7698,11.335,UP,1
2000-11-14,9.4167,9.5,12.8693,8.8115,11.2183,UP,1
2000-11-15,9.7708,9.2083,12.8706,8.975,11.1248,DOWN,0
2000-11-16,9.151,9.7292,12.8649,9.0427,11.0074,UP,1
2000-11-17,9.3333,9.2396,12.8613,9.2719,10.9093,DOWN,0
2000-11-20,9.1458,9.2292,12.8555,9.3635,10.8053,DOWN,0
2000-11-21,8.5,9.5417,12.8454,9.1802,10.6908,DOWN,0
2000-11-22,8.3333,8.25,12.8342,8.8927,10.5786,UP,1
2000-11-24,8.7083,8.5729,12.8225,8.8042,10.4603,DOWN,0
2000-11-27,8.2708,9.2708,12.8108,8.5917,10.3399,DOWN,0
2000-11-28,7.8854,8.1667,12.7955,8.3396,10.2181,DOWN,0
2000-11-29,7.6875,7.9583,12.7807,8.1771,10.0863,UP,1
2000-11-30,7.7917,6.5417,12.7662,8.0688,9.9432,UP,1
2000-12-01,8.0833,7.8333,12.7513,7.9438,9.8226,UP,1
2000-12-04,8.25,8.0938,12.7396,7.9396,9.7221,UP,1
2000-12-05,8.9167,8.2917,12.7319,8.1458,9.6476,DOWN,0
2000-12-06,8.8958,8.6875,12.7214,8.3875,9.5915,DOWN,0
2000-12-07,8.5625,8.4167,12.7044,8.5417,9.5281,UP,1
2000-12-08,9.8333,8.9167,12.6969,8.8917,9.5023,DOWN,0
2000-12-11,8.9375,9.0,12.6823,9.0292,9.4606,DOWN,0
2000-12-12,8.3542,8.3542,12.6547,8.9167,9.3798,DOWN,0
2000-12-13,7.5833,8.3958,12.6238,8.6542,9.3144,DOWN,0
2000-12-14,7.2083,7.5,12.5912,8.3833,9.2456,DOWN,0
2000-12-15,6.7083,7.0417,12.5499,7.7583,9.136,UP,1
2000-12-18,6.9375,6.8125,12.5067,7.3583,9.061,DOWN,0
2000-12-19,6.8542,6.9583,12.4607,7.0583,8.9914,DOWN,0
2000-12-20,6.6667,6.5833,12.4168,6.875,8.9405,UP,1
2000-12-21,6.7917,6.7865,12.3745,6.7917,8.8889,UP,1
2000-12-22,7.3542,6.8958,12.3344,6.9208,8.843,DOWN,0
2000-12-26,7.0,7.3542,12.2976,6.9333,8.7726,UP,1
2000-12-27,7.4375,7.0,12.2677,7.05,8.7272,UP,1
2000-12-28,7.8958,7.4167,12.2412,7.2958,8.7055,DOWN,0
2000-12-29,7.3125,7.8854,12.2102,7.4,8.6734,DOWN,0
2001-01-02,7.2708,7.3125,12.176,7.3833,8.6048,UP,1
2001-01-03,9.0,7.2083,12.1522,7.7833,8.5548,DOWN,0
2001-01-04,8.9792,8.8542,12.1252,8.0917,8.5123,DOWN,0
2001-01-05,8.2292,9.0,12.0939,8.1583,8.4765,DOWN,0
2001-01-08,8.1042,8.2083,12.0638,8.3167,8.4535,DOWN,0
2001-01-09,7.9167,8.25,12.0308,8.4458,8.4135,UP,1
2001-01-10,8.1667,7.9375,11.9984,8.2792,8.3927,UP,1
2001-01-11,8.9792,8.1667,11.9746,8.2792,8.3815,DOWN,0
2001-01-12,8.75,9.0521,11.9528,8.3833,8.3456,DOWN,0
2001-01-16,8.5,8.6875,11.9303,8.4625,8.3235,UP,1
2001-01-17,9.2917,8.7708,11.9037,8.7375,8.316,UP,1
2001-01-18,9.9792,9.4583,11.8915,9.1,8.3252,DOWN,0
2001-01-19,9.2083,10.0417,11.8731,9.1458,8.316,DOWN,0
2001-01-22,8.875,9.0,11.8451,9.1708,8.3094,DOWN,0
2001-01-23,8.6875,8.9792,11.814,9.2083,8.3041,UP,1
2001-01-24,8.875,8.6875,11.7776,9.125,8.3053,DOWN,0
2001-01-25,8.7708,8.8125,11.7479,8.8833,8.317,UP,1
2001-01-26,9.25,8.7292,11.7179,8.8917,8.3282,UP,1
2001-01-29,9.7292,9.375,11.6971,9.0625,8.3345,UP,1
2001-01-30,9.7708,9.7708,11.6766,9.2792,8.3345,UP,1
2001-01-31,10.0208,9.8125,11.6683,9.5083,8.3519,UP,1
2001-02-01,10.1875,10.125,11.6527,9.7917,8.369,DOWN,0
2001-02-02,9.4583,10.1458,11.6276,9.8333,8.3752,DOWN,0
2001-02-05,8.875,9.2917,11.6064,9.6625,8.3827,UP,1
2001-02-06,9.0417,8.9167,11.586,9.5167,8.3969,DOWN,0
2001-02-07,8.9167,8.9375,11.5666,9.2958,8.401,UP,1
2001-02-08,9.1667,9.0208,11.5446,9.0917,8.419,DOWN,0
2001-02-09,8.9375,9.2083,11.526,8.9875,8.44,UP,1
2001-02-12,9.1667,9.0,11.5049,9.0458,8.4696,DOWN,0
2001-02-13,8.8542,9.4792,11.4802,9.0083,8.4908,UP,1
2001-02-14,9.625,8.8438,11.4595,9.15,8.5217,UP,1
2001-02-15,10.3542,9.7083,11.4466,9.3875,8.5638,DOWN,0
2001-02-16,9.5938,9.625,11.428,9.5188,8.5773,DOWN,0
2001-02-20,9.3333,9.7292,11.4096,9.5521,8.586,DOWN,0
2001-02-21,9.0417,9.1667,11.3884,9.5896,8.5956,UP,1
2001-02-22,9.1458,9.0208,11.3711,9.4938,8.5819,UP,1
2001-02-23,9.2083,9.0833,11.3563,9.2646,8.5873,DOWN,0
2001-02-26,8.9583,9.2708,11.3447,9.1375,8.5994,DOWN,0
2001-02-27,8.2708,8.8958,11.324,8.925,8.6131,DOWN,0
2001-02-28,7.9583,8.0417,11.3019,8.7083,8.6281,DOWN,0
2001-03-01,7.7292,7.7083,11.2809,8.425,8.6485,UP,1
2001-03-02,8.0,7.5625,11.2552,8.1833,8.6698,UP,1
2001-03-05,8.7292,7.8333,11.2356,8.1375,8.7073,UP,1
2001-03-06,9.0,8.8542,11.2218,8.2833,8.754,UP,1
2001-03-07,9.2083,9.1458,11.2089,8.5333,8.8023,DOWN,0
2001-03-08,9.0208,9.1458,11.1936,8.7917,8.8356,DOWN,0
2001-03-09,8.6875,8.8229,11.1815,8.9292,8.8694,DOWN,0
2001-03-12,8.2708,8.4792,11.1658,8.8375,8.886,UP,1
2001-03-13,8.3542,8.3958,11.1495,8.7083,8.8952,UP,1
2001-03-14,8.4375,8.1042,11.1356,8.5542,8.9177,DOWN,0
2001-03-15,8.3958,8.6875,11.1151,8.4292,8.9402,DOWN,0
2001-03-16,8.3333,8.0417,11.0937,8.3583,8.9269,UP,1
2001-03-19,8.7292,8.4375,11.0752,8.45,8.9219,DOWN,0
2001-03-20,8.375,8.8958,11.0478,8.4542,8.9248,UP,1
2001-03-21,8.6875,8.3958,11.0205,8.5042,8.9365,UP,1
2001-03-22,9.7917,8.8125,11.0028,8.7833,8.974,DOWN,0
2001-03-23,9.5833,10.0833,10.9832,9.0333,9.0023,DOWN,0
2001-03-26,9.4167,9.75,10.9637,9.1708,9.011,DOWN,0
2001-03-27,9.3542,9.3021,10.9436,9.3667,9.0231,DOWN,0
2001-03-28,8.7917,9.1667,10.9244,9.3875,9.029,DOWN,0
2001-03-29,8.6875,8.7083,10.9033,9.1667,9.0169,DOWN,0
2001-03-30,8.4375,8.6458,10.8812,8.9375,8.986,DOWN,0
2001-04-02,7.9583,8.2708,10.8565,8.6458,8.961,DOWN,0
2001-04-03,7.6458,7.7917,10.8286,8.3042,8.9365,DOWN,0
2001-04-04,7.4792,7.6458,10.7973,8.0417,8.9123,UP,1
2001-04-05,8.2708,7.7917,10.7676,7.9583,8.9002,DOWN,0
2001-04-06,7.9167,8.1458,10.7373,7.8542,8.8831,DOWN,0
2001-04-09,7.6267,8.0667,10.7102,7.7878,8.8507,UP,1
2001-04-10,8.5167,7.93,10.6887,7.962,8.8264,UP,1
2001-04-11,9.14,9.08,10.6704,8.2942,8.8138,UP,1
2001-04-12,9.4567,8.9167,10.6567,8.5313,8.8025,DOWN,0
2001-04-16,9.16,9.3083,10.6405,8.78,8.782,DOWN,0
2001-04-17,8.96,8.9167,10.6212,9.0467,8.772,UP,1
2001-04-18,10.0,9.4233,10.6064,9.3433,8.7945,UP,1
2001-04-19,10.2167,9.9667,10.5905,9.5587,8.818,DOWN,0
2001-04-20,10.03,10.0633,10.582,9.6733,8.8403,DOWN,0
2001-04-23,9.8167,9.8967,10.5714,9.8047,8.8533,DOWN,0
2001-04-24,9.15,9.36,10.5551,9.8427,8.8575,UP,1
2001-04-25,9.35,9.1167,10.5394,9.7127,8.8612,DOWN,0
2001-04-26,9.0367,9.3667,10.5225,9.4767,8.8648,UP,1
2001-04-27,9.21,9.0533,10.5012,9.3127,8.8565,UP,1
2001-04-30,9.6433,9.395,10.4767,9.278,8.8423,UP,1
2001-05-01,9.7167,9.6333,10.4491,9.3913,8.8448,DOWN,0
2001-05-02,9.71,9.75,10.4232,9.4633,8.8523,DOWN,0
2001-05-03,9.1967,9.5833,10.3944,9.4953,8.8554,DOWN,0
2001-05-04,9.0933,9.1033,10.3661,9.472,8.8544,DOWN,0
2001-05-07,9.0133,9.06,10.3324,9.346,8.8505,UP,1
2001-05-08,9.0167,9.1133,10.303,9.206,8.8516,DOWN,0
2001-05-09,8.9133,8.9667,10.2707,9.0467,8.8645,DOWN,0
2001-05-10,8.77,9.12,10.2347,8.9613,8.8807,UP,1
2001-05-11,8.9033,8.755,10.2031,8.9233,8.9042,DOWN,0
2001-05-14,8.4133,8.8333,10.1736,8.8033,8.9125,DOWN,0
2001-05-15,8.3567,8.3667,10.146,8.6713,8.905,UP,1
2001-05-16,8.5267,8.3633,10.1114,8.594,8.8955,UP,1
2001-05-17,8.9967,8.47,10.0836,8.6393,8.8913,DOWN,0
2001-05-18,8.8333,8.94,10.0596,8.6253,8.8876,UP,1
2001-05-21,9.6667,8.9167,10.0349,8.876,8.9071,DOWN,0
2001-05-22,9.2267,9.6167,10.0101,9.05,8.9263,DOWN,0
2001-05-23,8.5833,9.1633,9.9779,9.0613,8.9308,DOWN,0
2001-05-24,8.3733,8.5933,9.9436,8.9367,8.9296,DOWN,0
2001-05-25,8.3233,8.4833,9.9074,8.8347,8.9281,DOWN,0
2001-05-29,7.7867,8.3167,9.8718,8.4587,8.9172,DOWN,0
2001-05-30,7.4833,7.6867,9.8358,8.11,8.8923,UP,1
2001-05-31,7.65,7.6233,9.7968,7.9233,8.8778,UP,1
2001-06-01,7.93,7.75,9.7596,7.8347,8.8626,DOWN,0
2001-06-04,7.9033,8.1067,9.7245,7.7507,8.8248,UP,1
2001-06-05,8.1567,8.0017,9.69,7.8247,8.7963,DOWN,0
2001-06-06,7.9533,8.1783,9.6539,7.9187,8.767,UP,1
2001-06-07,8.79,7.8867,9.6253,8.1467,8.7558,DOWN,0
2001-06-08,8.7067,8.8967,9.5961,8.302,8.7541,DOWN,0
2001-06-11,8.4233,8.7117,9.5677,8.406,8.7488,DOWN,0
2001-06-12,8.3533,8.2567,9.5358,8.4453,8.7471,DOWN,0
2001-06-13,8.3333,8.4167,9.5052,8.5213,8.7546,DOWN,0
2001-06-14,7.7767,8.1917,9.4696,8.3187,8.7572,UP,1
2001-06-15,8.75,7.95,9.4366,8.3273,8.7826,DOWN,0
2001-06-18,8.66,8.7533,9.4033,8.3747,8.7904,DOWN,0
2001-06-19,8.64,8.93,9.3709,8.432,8.8049,UP,1
2001-06-20,8.6833,8.5167,9.335,8.502,8.826,UP,1
2001-06-21,9.02,8.6167,9.3038,8.7507,8.8361,UP,1
2001-06-22,9.2,9.05,9.2776,8.8407,8.8373,UP,1
2001-06-25,9.42,9.0533,9.2496,8.9927,8.8365,DOWN,0
2001-06-26,9.27,9.25,9.2247,9.1187,8.8387,DOWN,0
2001-06-27,9.0367,9.19,9.1982,9.1893,8.8403,UP,1
2001-06-28,9.95,9.13,9.1768,9.3753,8.8393,UP,1
2001-06-29,11.1433,9.9667,9.1628,9.764,8.8578,DOWN,0
2001-07-02,10.4233,10.9833,9.1418,9.9647,8.8657,UP,1
2001-07-03,10.4367,10.39,9.1225,10.198,8.8781,DOWN,0
2001-07-05,10.1433,10.25,9.1034,10.4193,8.8979,DOWN,0
2001-07-06,9.7433,10.0433,9.0807,10.378,8.9058,UP,1
2001-07-09,10.0433,10.0133,9.0562,10.158,8.9259,UP,1
2001-07-10,10.1267,10.1833,9.0363,10.0987,8.9443,UP,1
2001-07-11,10.3167,10.12,9.0215,10.0747,8.9577,UP,1
2001-07-12,11.2267,10.65,9.0144,10.2913,8.9879,DOWN,0
2001-07-13,11.1633,11.2167,9.0117,10.5753,9.017,DOWN,0
2001-07-16,10.74,11.3333,9.0068,10.7147,9.0479,UP,1
2001-07-17,10.7867,10.7133,9.0051,10.8467,9.0817,DOWN,0
2001-07-18,10.7467,10.7667,9.0037,10.9327,9.1164,UP,1
2001-07-19,11.3633,10.9167,8.9985,10.96,9.1633,DOWN,0
2001-07-20,11.2,11.1567,9.0003,10.9673,9.2091,UP,1
2001-07-23,11.45,11.1833,9.0043,11.1093,9.2627,DOWN,0
2001-07-24,11.0367,11.4,8.9985,11.1593,9.3053,DOWN,0
2001-07-25,10.9433,10.9867,8.9998,11.1987,9.3559,UP,1
2001-07-26,11.8633,10.9467,9.0074,11.2987,9.4261,UP,1
2001-07-27,12.25,11.7367,9.0226,11.5087,9.5005,UP,1
2001-07-30,12.3067,12.2967,9.0373,11.68,9.5667,DOWN,0
2001-07-31,12.1,12.2933,9.0496,11.8927,9.6321,UP,1
2001-08-01,12.35,12.3167,9.0587,12.174,9.6857,UP,1
2001-08-02,12.7933,12.4167,9.0741,12.36,9.7571,DOWN,0
2001-08-03,12.4133,12.8,9.0913,12.3927,9.8337,DOWN,0
2001-08-06,12.07,12.25,9.1071,12.3453,9.9076,DOWN,0
2001-08-07,11.8567,11.7533,9.1128,12.2967,9.9783,DOWN,0
2001-08-08,11.37,11.7533,9.1122,12.1007,10.0499,DOWN,0
2001-08-09,11.2167,11.3933,9.1128,11.7853,10.1246,UP,1
2001-08-10,11.3833,11.1667,9.1196,11.5793,10.1993,UP,1
2001-08-13,11.89,11.4667,9.1328,11.5433,10.2785,UP,1
2001-08-14,12.03,11.9133,9.1433,11.578,10.361,DOWN,0
2001-08-15,11.5233,12.0033,9.1549,11.6087,10.4283,DOWN,0
2001-08-16,11.1667,11.5,9.163,11.5987,10.4926,DOWN,0
2001-08-17,10.5167,11.0067,9.1629,11.4253,10.5271,UP,1
2001-08-20,10.7433,10.6167,9.1686,11.196,10.5679,DOWN,0
2001-08-21,10.0667,10.7767,9.1706,10.8033,10.6007,UP,1
2001-08-22,11.02,10.1867,9.1781,10.7027,10.6541,DOWN,0
2001-08-23,10.8933,11.05,9.1842,10.648,10.7053,UP,1
2001-08-24,11.5633,11.02,9.196,10.8573,10.781,UP,1
2001-08-27,12.1533,11.49,9.212,11.1393,10.8491,DOWN,0
2001-08-28,11.8667,12.2633,9.2273,11.4993,10.9132,DOWN,0
2001-08-29,11.74,11.9333,9.245,11.6433,10.9752,UP,1
2001-08-30,11.8033,11.6233,9.2606,11.8253,11.0376,UP,1
2001-08-31,11.8967,11.75,9.273,11.892,11.0951,DOWN,0
2001-09-04,11.68,12.0,9.2826,11.7973,11.1447,DOWN,0
2001-09-05,11.0533,11.5633,9.2921,11.6347,11.1774,UP,1
2001-09-06,11.1333,11.0167,9.3011,11.5133,11.2147,UP,1
2001-09-07,11.3533,11.0,9.3121,11.4233,11.261,DOWN,0
2001-09-10,11.2,11.3,9.3256,11.284,11.286,DOWN,0
2001-09-17,10.1367,10.7067,9.3346,10.9753,11.2659,DOWN,0
2001-09-18,9.4167,10.1367,9.3382,10.648,11.2457,DOWN,0
2001-09-19,8.99,9.42,9.3418,10.2193,11.2168,DOWN,0
2001-09-20,8.6067,8.89,9.3454,9.67,11.1861,UP,1
2001-09-21,8.7,8.1,9.3504,9.17,11.1652,UP,1
2001-09-24,9.1133,8.9667,9.357,8.9653,11.1466,UP,1
2001-09-25,9.15,9.1567,9.3624,8.912,11.1271,DOWN,0
2001-09-26,8.4533,9.2167,9.3634,8.8047,11.0898,DOWN,0
2001-09-27,8.4467,8.4933,9.361,8.7727,11.0342,UP,1
2001-09-28,8.9333,8.5767,9.3612,8.8193,10.9896,DOWN,0
2001-10-01,8.5767,8.84,9.3613,8.712,10.9463,DOWN,0
2001-10-02,8.4033,8.6633,9.3542,8.5627,10.8987,UP,1
2001-10-03,8.7,8.3167,9.353,8.612,10.8577,UP,1
2001-10-04,9.4867,8.8133,9.3586,8.82,10.8202,DOWN,0
2001-10-05,9.4467,9.4333,9.3679,8.9227,10.7851,UP,1
2001-10-08,9.6667,9.34,9.3802,9.1407,10.7495,DOWN,0
2001-10-09,9.2867,10.31,9.3931,9.3173,10.7145,UP,1
2001-10-10,10.0533,9.2633,9.4087,9.588,10.6967,UP,1
2001-10-11,11.3167,10.2633,9.431,9.954,10.6857,DOWN,0
2001-10-12,11.0833,11.1533,9.4531,10.2813,10.6624,DOWN,0
2001-10-15,10.5833,10.7,9.4721,10.4647,10.6279,UP,1
2001-10-16,10.86,10.7,9.4896,10.7793,10.6031,DOWN,0
2001-10-17,10.36,11.3333,9.5064,10.8407,10.5633,DOWN,0
2001-10-18,10.06,10.3333,9.5195,10.5893,10.5087,UP,1
2001-10-19,10.3167,10.0333,9.5316,10.436,10.4667,UP,1
2001-10-22,10.8033,10.2967,9.5491,10.48,10.4414,DOWN,0
2001-10-23,10.6567,10.8833,9.566,10.4393,10.4174,UP,1
2001-10-24,11.1133,10.6333,9.5766,10.59,10.4123,UP,1
2001-10-25,11.22,10.6667,9.5878,10.822,10.4123,UP,1
2001-10-26,11.3767,11.0867,9.6035,11.034,10.4122,DOWN,0
2001-10-29,10.5167,11.3233,9.6156,10.9767,10.3847,DOWN,0
2001-10-30,10.11,10.3933,9.6265,10.8673,10.3463,UP,1
2001-10-31,10.4067,10.2667,9.6377,10.726,10.324,UP,1
2001-11-01,10.75,10.5767,9.6466,10.632,10.3157,UP,1
2001-11-02,11.05,10.6333,9.6581,10.5667,10.3263,UP,1
2001-11-05,11.1933,11.2333,9.6716,10.702,10.3353,UP,1
2001-11-06,12.0833,11.16,9.6855,11.0967,10.3757,DOWN,0
2001-11-07,11.97,11.8033,9.6955,11.4093,10.3947,DOWN,0
2001-11-08,11.7167,12.1667,9.708,11.6027,10.4111,DOWN,0
2001-11-09,11.5733,11.7533,9.7215,11.7073,10.4113,UP,1
2001-11-12,12.0967,11.5667,9.7385,11.888,10.4102,UP,1
2001-11-13,12.4233,12.3067,9.7563,11.956,10.4213,DOWN,0
2001-11-14,12.1367,12.4467,9.7731,11.9893,10.4293,UP,1
2001-11-15,12.1767,12.05,9.7877,12.0813,10.4367,DOWN,0
2001-11-16,12.0867,12.18,9.7995,12.184,10.4405,DOWN,0
2001-11-19,11.9267,12.1833,9.8103,12.15,10.4455,DOWN,0
2001-11-20,11.38,11.9167,9.8171,11.9413,10.452,UP,1
