ticker,ROL US Equity,ROL US Equity,ROL US Equity,ROL US Equity,ROL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-02-08,0.9328,0.9108,0.936,0.9182,0.9,DOWN,0
2000-02-09,0.9291,0.9328,0.9357,0.9225,0.8999,UP,1
2000-02-10,0.9364,0.9291,0.9355,0.9269,0.8999,UP,1
2000-02-11,0.9584,0.9328,0.9353,0.935,0.9008,DOWN,0
2000-02-14,0.9438,0.9584,0.9351,0.9401,0.9012,UP,1
2000-02-15,0.9474,0.9401,0.9348,0.943,0.902,DOWN,0
2000-02-16,0.9438,0.9401,0.9345,0.946,0.9027,UP,1
2000-02-17,0.9511,0.9364,0.9344,0.9489,0.9032,DOWN,0
2000-02-18,0.9438,0.9474,0.9342,0.946,0.9037,DOWN,0
2000-02-22,0.9438,0.9401,0.9341,0.946,0.9041,UP,1
2000-02-23,0.9474,0.9438,0.934,0.946,0.9043,DOWN,0
2000-02-24,0.9291,0.9438,0.9337,0.943,0.9042,DOWN,0
2000-02-25,0.9108,0.9291,0.9334,0.935,0.9035,DOWN,0
2000-02-28,0.9035,0.9072,0.933,0.9269,0.9029,UP,1
2000-02-29,0.9474,0.8999,0.9329,0.9277,0.9033,DOWN,0
2000-03-01,0.9474,0.9474,0.9329,0.9277,0.904,DOWN,0
2000-03-02,0.9401,0.9474,0.9327,0.9299,0.9045,DOWN,0
2000-03-03,0.9255,0.9328,0.9326,0.9328,0.9051,DOWN,0
2000-03-06,0.8852,0.9291,0.9322,0.9291,0.9049,DOWN,0
2000-03-07,0.8852,0.8852,0.9318,0.9167,0.9049,UP,1
2000-03-08,0.8962,0.8852,0.9315,0.9064,0.9051,UP,1
2000-03-09,0.9035,0.8889,0.9311,0.8991,0.9055,DOWN,0
2000-03-10,0.8999,0.9072,0.9309,0.894,0.9057,DOWN,0
2000-03-13,0.8962,0.8925,0.9306,0.8962,0.9062,UP,1
2000-03-14,0.8999,0.8889,0.9302,0.8991,0.9066,DOWN,0
2000-03-15,0.8925,0.8999,0.9298,0.8984,0.9067,UP,1
2000-03-16,0.9218,0.8852,0.9296,0.9021,0.9075,DOWN,0
2000-03-17,0.8962,0.8779,0.9294,0.9013,0.9078,UP,1
2000-03-20,0.9035,0.8925,0.9291,0.9028,0.9082,DOWN,0
2000-03-21,0.8999,0.9035,0.9287,0.9028,0.9083,UP,1
2000-03-22,0.9035,0.8999,0.9283,0.905,0.9084,DOWN,0
2000-03-23,0.8596,0.8962,0.9277,0.8925,0.9077,DOWN,0
2000-03-24,0.834,0.8523,0.927,0.8801,0.9064,DOWN,0
2000-03-27,0.7609,0.834,0.9259,0.8516,0.9038,DOWN,0
2000-03-28,0.7609,0.7609,0.925,0.8238,0.9011,UP,1
2000-03-29,0.7682,0.7645,0.924,0.7967,0.8988,UP,1
2000-03-30,0.8487,0.7755,0.9235,0.7945,0.8981,UP,1
2000-03-31,0.8706,0.845,0.923,0.8018,0.8977,DOWN,0
2000-04-03,0.8487,0.8633,0.9225,0.8194,0.8972,DOWN,0
2000-04-04,0.8267,0.8413,0.9218,0.8326,0.8966,UP,1
2000-04-05,0.8523,0.823,0.9214,0.8494,0.8964,DOWN,0
2000-04-06,0.8523,0.856,0.9208,0.8501,0.8961,DOWN,0
2000-04-07,0.8413,0.845,0.9203,0.8443,0.8958,DOWN,0
2000-04-10,0.8157,0.8377,0.9197,0.8377,0.8953,DOWN,0
2000-04-11,0.8157,0.8194,0.919,0.8355,0.8935,UP,1
2000-04-12,0.8304,0.8121,0.9184,0.8311,0.8922,DOWN,0
2000-04-13,0.8194,0.8267,0.9179,0.8245,0.8904,UP,1
2000-04-14,0.823,0.823,0.9174,0.8209,0.8886,UP,1
2000-04-17,0.8779,0.8304,0.917,0.8333,0.8878,DOWN,0
2000-04-18,0.8669,0.8706,0.9164,0.8435,0.8868,DOWN,0
2000-04-19,0.7901,0.8633,0.9155,0.8355,0.8839,DOWN,0
2000-04-20,0.7901,0.7938,0.9145,0.8296,0.8811,DOWN,0
2000-04-24,0.7682,0.7828,0.9134,0.8187,0.8778,UP,1
2000-04-25,0.8194,0.7609,0.9127,0.807,0.875,UP,1
2000-04-26,0.8267,0.8267,0.9122,0.7989,0.8726,UP,1
2000-04-27,0.8413,0.834,0.9116,0.8091,0.8705,DOWN,0
2000-04-28,0.8413,0.8413,0.9109,0.8194,0.8685,UP,1
2000-05-01,0.845,0.845,0.9102,0.8348,0.8664,DOWN,0
2000-05-02,0.8304,0.8377,0.9094,0.8369,0.8641,DOWN,0
2000-05-03,0.8194,0.8304,0.9087,0.8355,0.8616,UP,1
2000-05-04,0.834,0.8194,0.908,0.834,0.8593,DOWN,0
2000-05-05,0.8267,0.8377,0.9074,0.8311,0.8573,DOWN,0
2000-05-08,0.823,0.8304,0.9068,0.8267,0.8555,DOWN,0
2000-05-09,0.823,0.8304,0.9062,0.8252,0.8539,DOWN,0
2000-05-10,0.8048,0.8157,0.9052,0.8223,0.8511,UP,1
2000-05-11,0.8121,0.7974,0.9043,0.8179,0.8484,DOWN,0
2000-05-12,0.8011,0.8048,0.9033,0.8128,0.8456,DOWN,0
2000-05-15,0.7609,0.8084,0.9021,0.8004,0.8423,DOWN,0
2000-05-16,0.7572,0.7609,0.901,0.7872,0.8397,DOWN,0
2000-05-17,0.7499,0.7499,0.8998,0.7762,0.837,DOWN,0
2000-05-18,0.6914,0.7462,0.8985,0.7521,0.8329,UP,1
2000-05-19,0.695,0.6987,0.8973,0.7309,0.8288,DOWN,0
2000-05-22,0.6731,0.695,0.8959,0.7133,0.8242,DOWN,0
2000-05-23,0.6658,0.6731,0.8945,0.695,0.8196,DOWN,0
2000-05-24,0.6658,0.6621,0.8931,0.6782,0.8149,UP,1
2000-05-25,0.6804,0.6621,0.8918,0.676,0.8107,UP,1
2000-05-26,0.6987,0.6877,0.8906,0.6767,0.8062,UP,1
2000-05-30,0.7133,0.6987,0.8894,0.6848,0.8026,DOWN,0
2000-05-31,0.695,0.7206,0.8881,0.6906,0.7984,UP,1
2000-06-01,0.7096,0.7023,0.887,0.6994,0.7946,UP,1
2000-06-02,0.7535,0.717,0.886,0.714,0.7916,DOWN,0
2000-06-05,0.7353,0.7609,0.8848,0.7214,0.7891,UP,1
2000-06-06,0.7426,0.7316,0.8837,0.7272,0.7873,UP,1
2000-06-07,0.7645,0.7426,0.8827,0.7411,0.7873,DOWN,0
2000-06-08,0.7645,0.7609,0.8818,0.7521,0.7874,DOWN,0
2000-06-09,0.7609,0.7572,0.8808,0.7535,0.7873,UP,1
2000-06-12,0.7682,0.7682,0.8799,0.7601,0.7857,UP,1
2000-06-13,0.7938,0.7645,0.8792,0.7704,0.7841,DOWN,0
2000-06-14,0.7828,0.7938,0.8785,0.774,0.7828,DOWN,0
2000-06-15,0.7718,0.7828,0.8778,0.7755,0.7817,UP,1
2000-06-16,0.7974,0.7645,0.8771,0.7828,0.7806,UP,1
2000-06-19,0.8084,0.7974,0.8765,0.7909,0.7797,UP,1
2000-06-20,0.8194,0.8084,0.8759,0.796,0.7793,UP,1
2000-06-21,0.8487,0.8194,0.8754,0.8091,0.78,DOWN,0
2000-06-22,0.823,0.8413,0.8748,0.8194,0.7801,DOWN,0
2000-06-23,0.8121,0.8194,0.874,0.8223,0.7797,UP,1
2000-06-26,0.8267,0.8121,0.8733,0.826,0.7799,DOWN,0
2000-06-27,0.7901,0.8304,0.8724,0.8201,0.7792,UP,1
2000-06-28,0.834,0.7901,0.8719,0.8172,0.7783,UP,1
2000-06-29,0.8523,0.834,0.8715,0.823,0.7781,UP,1
2000-06-30,0.8706,0.8487,0.8712,0.8348,0.7797,DOWN,0
2000-07-03,0.856,0.8669,0.8709,0.8406,0.781,DOWN,0
2000-07-05,0.856,0.8487,0.8706,0.8538,0.7827,UP,1
2000-07-06,0.8669,0.8596,0.8704,0.8604,0.7837,DOWN,0
2000-07-07,0.856,0.8706,0.8701,0.8611,0.7843,DOWN,0
2000-07-10,0.856,0.856,0.8698,0.8582,0.7846,UP,1
2000-07-11,0.8706,0.8596,0.8696,0.8611,0.7851,UP,1
2000-07-12,0.8779,0.8706,0.8695,0.8655,0.7858,UP,1
2000-07-13,0.8889,0.8743,0.8694,0.8699,0.787,DOWN,0
2000-07-14,0.8889,0.8852,0.8693,0.8765,0.7884,UP,1
2000-07-17,0.9035,0.8925,0.8693,0.886,0.7898,DOWN,0
2000-07-18,0.8889,0.9072,0.8693,0.8896,0.791,DOWN,0
2000-07-19,0.8779,0.8889,0.8692,0.8896,0.7921,UP,1
2000-07-20,0.8852,0.8743,0.8691,0.8889,0.7933,DOWN,0
2000-07-21,0.8706,0.8889,0.869,0.8852,0.7947,UP,1
2000-07-24,0.8852,0.8706,0.8689,0.8816,0.7961,DOWN,0
2000-07-25,0.8816,0.8889,0.8688,0.8801,0.7977,UP,1
2000-07-26,0.8889,0.8779,0.8686,0.8823,0.8003,DOWN,0
2000-07-27,0.8816,0.8852,0.8685,0.8816,0.8028,DOWN,0
2000-07-28,0.8743,0.8816,0.8683,0.8823,0.8053,UP,1
2000-07-31,0.8852,0.8743,0.8682,0.8823,0.8091,DOWN,0
2000-08-01,0.8816,0.8816,0.8681,0.8823,0.8129,DOWN,0
2000-08-02,0.8706,0.8779,0.8679,0.8786,0.8168,UP,1
2000-08-03,0.8816,0.8706,0.8678,0.8786,0.8211,UP,1
2000-08-04,0.8852,0.8816,0.8677,0.8808,0.8255,DOWN,0
2000-08-07,0.8596,0.8852,0.8676,0.8757,0.8291,DOWN,0
2000-08-08,0.8487,0.8633,0.8672,0.8691,0.8321,DOWN,0
2000-08-09,0.8487,0.8487,0.8669,0.8647,0.8348,DOWN,0
2000-08-10,0.845,0.8413,0.8666,0.8574,0.8378,UP,1
2000-08-11,0.856,0.845,0.8663,0.8516,0.8407,UP,1
2000-08-14,0.8633,0.8523,0.866,0.8523,0.8429,DOWN,0
2000-08-15,0.856,0.8633,0.8657,0.8538,0.8454,UP,1
2000-08-16,0.8596,0.856,0.8654,0.856,0.8477,UP,1
2000-08-17,0.8743,0.8633,0.8652,0.8618,0.8499,DOWN,0
2000-08-18,0.8669,0.8706,0.8649,0.864,0.8519,DOWN,0
2000-08-21,0.8633,0.8633,0.8645,0.864,0.854,DOWN,0
2000-08-22,0.856,0.8596,0.8641,0.864,0.8557,UP,1
2000-08-23,0.8596,0.8487,0.8636,0.864,0.8571,UP,1
2000-08-24,0.8743,0.8633,0.8632,0.864,0.8589,DOWN,0
2000-08-25,0.8633,0.8779,0.8628,0.8633,0.8607,DOWN,0
2000-08-28,0.8596,0.8633,0.8624,0.8626,0.862,UP,1
2000-08-29,0.8669,0.8633,0.8621,0.8647,0.8631,UP,1
2000-08-30,0.8706,0.8706,0.8617,0.8669,0.8642,UP,1
2000-08-31,0.8779,0.8706,0.8612,0.8677,0.8647,DOWN,0
2000-09-01,0.8706,0.8779,0.8607,0.8691,0.8657,DOWN,0
2000-09-05,0.8669,0.8669,0.8603,0.8706,0.8668,DOWN,0
2000-09-06,0.8669,0.8633,0.8598,0.8706,0.8676,UP,1
2000-09-07,0.8743,0.8633,0.8595,0.8713,0.8693,DOWN,0
2000-09-08,0.8743,0.8743,0.8592,0.8706,0.8701,DOWN,0
2000-09-11,0.8743,0.8743,0.8589,0.8713,0.8705,UP,1
2000-09-12,0.8779,0.8743,0.8586,0.8735,0.8707,DOWN,0
2000-09-13,0.8706,0.8779,0.8583,0.8743,0.871,UP,1
2000-09-14,0.8779,0.8706,0.858,0.875,0.8714,DOWN,0
2000-09-15,0.8743,0.8816,0.8578,0.875,0.8716,DOWN,0
2000-09-18,0.834,0.8706,0.8573,0.8669,0.8711,UP,1
2000-09-19,0.8633,0.8413,0.8571,0.864,0.8713,UP,1
2000-09-20,0.8706,0.8633,0.8569,0.864,0.8713,DOWN,0
2000-09-21,0.8633,0.8633,0.8566,0.8611,0.871,DOWN,0
2000-09-22,0.8596,0.8596,0.8563,0.8582,0.8704,DOWN,0
2000-09-25,0.8523,0.8596,0.8559,0.8618,0.8696,UP,1
2000-09-26,0.8596,0.8523,0.8555,0.8611,0.8688,DOWN,0
2000-09-27,0.8596,0.856,0.8552,0.8589,0.8682,UP,1
2000-09-28,0.8633,0.856,0.8548,0.8589,0.8679,UP,1
2000-09-29,0.8669,0.8633,0.8544,0.8604,0.8675,DOWN,0
2000-10-02,0.8596,0.8669,0.8541,0.8618,0.8673,DOWN,0
2000-10-03,0.8596,0.8633,0.8538,0.8618,0.8668,UP,1
2000-10-04,0.8743,0.8633,0.8536,0.8647,0.8666,DOWN,0
2000-10-05,0.8706,0.8669,0.8535,0.8662,0.8663,DOWN,0
2000-10-06,0.8706,0.8706,0.8534,0.8669,0.8661,DOWN,0
2000-10-09,0.8669,0.8706,0.8533,0.8684,0.8659,UP,1
2000-10-10,0.8779,0.8706,0.8532,0.8721,0.8658,DOWN,0
2000-10-11,0.8779,0.8779,0.8532,0.8728,0.8657,UP,1
2000-10-12,0.8816,0.8779,0.8532,0.875,0.8659,UP,1
2000-10-13,0.8962,0.8816,0.8533,0.8801,0.8662,DOWN,0
2000-10-16,0.8962,0.8962,0.8534,0.886,0.8664,UP,1
2000-10-17,0.8999,0.8925,0.8534,0.8904,0.8672,UP,1
2000-10-18,0.9072,0.8925,0.8536,0.8962,0.8684,UP,1
2000-10-19,0.9364,0.9108,0.8538,0.9072,0.8702,UP,1
2000-10-20,0.9511,0.9328,0.8542,0.9182,0.8723,UP,1
2000-10-23,0.9657,0.9474,0.8545,0.9321,0.8745,UP,1
2000-10-24,0.9877,0.9657,0.855,0.9496,0.877,UP,1
2000-10-25,0.9986,0.984,0.8555,0.9679,0.8798,UP,1
2000-10-26,1.0206,0.9986,0.8561,0.9847,0.883,UP,1
2000-10-27,1.0535,1.0242,0.8569,1.0052,0.8866,UP,1
2000-10-30,1.0608,1.0535,0.8577,1.0242,0.8905,DOWN,0
2000-10-31,1.0572,1.0535,0.8586,1.0381,0.8944,UP,1
2000-11-01,1.0608,1.0572,0.8595,1.0506,0.8985,UP,1
2000-11-02,1.0974,1.0608,0.8605,1.0659,0.9032,DOWN,0
2000-11-03,1.0681,1.0901,0.8615,1.0689,0.9071,UP,1
2000-11-06,1.0718,1.0718,0.8626,1.0711,0.9113,DOWN,0
2000-11-07,1.0608,1.0718,0.8636,1.0718,0.9153,UP,1
2000-11-08,1.0791,1.0608,0.8646,1.0754,0.9195,DOWN,0
2000-11-09,1.0754,1.0791,0.8657,1.0711,0.9236,DOWN,0
2000-11-10,1.0681,1.0754,0.8669,1.0711,0.9274,UP,1
2000-11-13,1.0791,1.0645,0.8677,1.0725,0.9316,DOWN,0
2000-11-14,1.0754,1.0791,0.8686,1.0754,0.9358,UP,1
2000-11-15,1.0828,1.0681,0.8695,1.0762,0.9401,DOWN,0
2000-11-16,1.0645,1.0754,0.8703,1.074,0.9439,UP,1
2000-11-17,1.0791,1.0754,0.8711,1.0762,0.948,DOWN,0
2000-11-20,1.0718,1.0754,0.8718,1.0747,0.952,UP,1
2000-11-21,1.0901,1.0754,0.8726,1.0776,0.9562,UP,1
2000-11-22,1.112,1.0864,0.8735,1.0835,0.961,UP,1
2000-11-24,1.1706,1.112,0.8747,1.1047,0.9669,UP,1
2000-11-27,1.2583,1.1632,0.8762,1.1406,0.9746,DOWN,0
2000-11-28,1.1706,1.2474,0.8773,1.1603,0.9813,UP,1
2000-11-29,1.2291,1.1632,0.8787,1.1881,0.9886,DOWN,0
2000-11-30,1.2254,1.2181,0.8801,1.2108,0.9957,UP,1
2000-12-01,1.2437,1.2218,0.8816,1.2254,1.0033,DOWN,0
2000-12-04,1.2218,1.2437,0.883,1.2181,1.0106,DOWN,0
2000-12-05,1.1852,1.2071,0.8842,1.221,1.0172,DOWN,0
2000-12-06,1.1779,1.1925,0.8854,1.2108,1.0236,UP,1
2000-12-07,1.2437,1.1779,0.8869,1.2144,1.0313,UP,1
2000-12-08,1.2547,1.2437,0.8887,1.2166,1.0391,UP,1
2000-12-11,1.2803,1.2547,0.8905,1.2283,1.0474,DOWN,0
2000-12-12,1.2364,1.2766,0.892,1.2386,1.0549,DOWN,0
2000-12-13,1.2071,1.2364,0.8933,1.2444,1.0618,UP,1
2000-12-14,1.2327,1.2035,0.8947,1.2422,1.069,DOWN,0
2000-12-15,1.1852,1.2181,0.896,1.2283,1.0753,DOWN,0
2000-12-18,1.1742,1.1888,0.8975,1.2071,1.0814,UP,1
2000-12-19,1.1998,1.1742,0.8991,1.1998,1.088,DOWN,0
2000-12-20,1.1449,1.1925,0.9003,1.1874,1.0934,UP,1
2000-12-21,1.1852,1.1449,0.9017,1.1779,1.0995,UP,1
2000-12-22,1.2254,1.1852,0.9033,1.1859,1.1064,DOWN,0
2000-12-26,1.1632,1.2254,0.9047,1.1837,1.1117,DOWN,0
2000-12-27,1.1413,1.1596,0.9059,1.172,1.1166,UP,1
2000-12-28,1.2327,1.1413,0.9076,1.1896,1.1233,DOWN,0
2000-12-29,1.1742,1.2181,0.9088,1.1874,1.1286,DOWN,0
2001-01-02,1.123,1.1815,0.91,1.1669,1.1324,UP,1
2001-01-03,1.1376,1.1303,0.9111,1.1618,1.1361,DOWN,0
2001-01-04,1.112,1.134,0.9122,1.1559,1.139,DOWN,0
2001-01-05,1.112,1.112,0.9133,1.1318,1.1415,UP,1
2001-01-08,1.1157,1.112,0.9145,1.1201,1.1439,UP,1
2001-01-09,1.1267,1.112,0.916,1.1208,1.146,UP,1
2001-01-10,1.1596,1.1267,0.918,1.1252,1.1481,DOWN,0
2001-01-11,1.1523,1.1596,0.9199,1.1332,1.1499,DOWN,0
2001-01-12,1.1523,1.1523,0.9219,1.1413,1.1518,DOWN,0
2001-01-16,1.1486,1.1449,0.9234,1.1479,1.1536,DOWN,0
2001-01-17,1.0974,1.1413,0.9245,1.142,1.1536,DOWN,0
2001-01-18,1.0864,1.1047,0.9257,1.1274,1.1539,DOWN,0
2001-01-19,1.0754,1.0864,0.9269,1.112,1.154,DOWN,0
2001-01-22,1.0718,1.0828,0.928,1.0959,1.1542,DOWN,0
2001-01-23,1.0681,1.0681,0.9291,1.0798,1.154,DOWN,0
2001-01-24,1.0535,1.0754,0.9302,1.0711,1.1536,DOWN,0
2001-01-25,1.0169,1.0535,0.9312,1.0572,1.1526,DOWN,0
2001-01-26,0.9877,1.0206,0.932,1.0396,1.1507,UP,1
2001-01-29,0.992,0.9932,0.9328,1.0236,1.1491,UP,1
2001-01-30,0.995,0.995,0.9337,1.009,1.1473,UP,1
2001-01-31,1.033,0.995,0.9348,1.0049,1.1467,DOWN,0
2001-02-01,1.0295,1.033,0.9355,1.0074,1.1457,UP,1
2001-02-02,1.0547,1.033,0.9365,1.0208,1.1453,UP,1
2001-02-05,1.0675,1.0535,0.9379,1.0359,1.1449,UP,1
2001-02-06,1.0769,1.0675,0.9393,1.0523,1.1442,UP,1
2001-02-07,1.0886,1.0769,0.9409,1.0634,1.1425,DOWN,0
2001-02-08,1.0705,1.0886,0.9421,1.0716,1.1388,UP,1
2001-02-09,1.0898,1.074,0.9435,1.0787,1.1372,DOWN,0
2001-02-12,1.0816,1.0921,0.9447,1.0815,1.1342,UP,1
2001-02-13,1.146,1.0874,0.9462,1.0953,1.1326,DOWN,0
2001-02-14,1.1319,1.1471,0.9476,1.1039,1.1304,UP,1
2001-02-15,1.1647,1.1296,0.9493,1.1228,1.1293,DOWN,0
2001-02-16,1.1512,1.1793,0.951,1.1351,1.1286,DOWN,0
2001-02-20,1.1296,1.1483,0.9524,1.1447,1.1276,UP,1
2001-02-21,1.1694,1.1442,0.9541,1.1494,1.1261,DOWN,0
2001-02-22,1.1395,1.1706,0.9557,1.1509,1.1238,UP,1
2001-02-23,1.1501,1.1395,0.9574,1.148,1.1212,UP,1
2001-02-26,1.1665,1.1524,0.9592,1.151,1.1198,DOWN,0
2001-02-27,1.143,1.1647,0.9608,1.1537,1.1185,UP,1
2001-02-28,1.1823,1.143,0.9627,1.1563,1.1175,DOWN,0
2001-03-01,1.1676,1.177,0.9648,1.1619,1.1172,UP,1
2001-03-02,1.1776,1.1682,0.9669,1.1674,1.1172,DOWN,0
2001-03-05,1.1776,1.1823,0.969,1.1696,1.1168,UP,1
2001-03-06,1.1852,1.1793,0.9715,1.178,1.1176,UP,1
2001-03-07,1.2156,1.1852,0.9741,1.1847,1.1182,UP,1
2001-03-08,1.2168,1.2174,0.9768,1.1945,1.118,UP,1
2001-03-09,1.232,1.2144,0.9796,1.2054,1.1194,DOWN,0
2001-03-12,1.194,1.2466,0.9823,1.2087,1.1205,DOWN,0
2001-03-13,1.1741,1.191,0.9847,1.2065,1.1193,DOWN,0
2001-03-14,1.153,1.1706,0.987,1.194,1.1189,DOWN,0
2001-03-15,1.1518,1.1518,0.9892,1.181,1.1194,DOWN,0
2001-03-16,1.1313,1.153,0.9914,1.1608,1.1193,UP,1
2001-03-19,1.1471,1.1325,0.9936,1.1515,1.12,DOWN,0
2001-03-20,1.1173,1.1501,0.9954,1.1401,1.1201,DOWN,0
2001-03-21,1.1091,1.115,0.9973,1.1313,1.12,DOWN,0
2001-03-22,1.0857,1.1068,0.999,1.1181,1.1192,UP,1
2001-03-23,1.1471,1.0869,1.0009,1.1213,1.1189,DOWN,0
2001-03-26,1.1413,1.1442,1.0028,1.1201,1.1187,UP,1
2001-03-27,1.1717,1.1372,1.0048,1.131,1.1191,DOWN,0
2001-03-28,1.1442,1.1694,1.0067,1.138,1.119,DOWN,0
2001-03-29,1.1237,1.1413,1.0084,1.1456,1.1195,UP,1
2001-03-30,1.1296,1.1237,1.0101,1.1421,1.1204,UP,1
2001-04-02,1.1577,1.1296,1.012,1.1454,1.122,UP,1
2001-04-03,1.1618,1.1577,1.0138,1.1434,1.1238,DOWN,0
2001-04-04,1.1565,1.1588,1.0156,1.1459,1.1256,UP,1
2001-04-05,1.2086,1.1588,1.0175,1.1628,1.1287,DOWN,0
2001-04-06,1.1881,1.2086,1.0192,1.1745,1.1321,DOWN,0
2001-04-09,1.1659,1.1881,1.0209,1.1762,1.1357,DOWN,0
2001-04-10,1.1407,1.1413,1.0226,1.172,1.1387,DOWN,0
2001-04-11,1.1237,1.1413,1.0241,1.1654,1.1413,UP,1
2001-04-12,1.1249,1.1255,1.0257,1.1487,1.1431,DOWN,0
2001-04-16,1.1237,1.1237,1.0272,1.1358,1.145,UP,1
2001-04-17,1.136,1.1249,1.0286,1.1298,1.1466,DOWN,0
2001-04-18,1.1313,1.1354,1.0299,1.1279,1.1479,DOWN,0
2001-04-19,1.1267,1.1296,1.0313,1.1285,1.1489,DOWN,0
2001-04-20,1.074,1.1261,1.0324,1.1183,1.1486,DOWN,0
2001-04-23,1.0594,1.0711,1.0333,1.1055,1.1484,DOWN,0
2001-04-24,1.0272,1.0623,1.0342,1.0837,1.1471,UP,1
2001-04-25,1.0652,1.0301,1.0352,1.0705,1.1468,UP,1
2001-04-26,1.0798,1.0711,1.0363,1.0611,1.1455,UP,1
2001-04-27,1.1062,1.0822,1.0374,1.0675,1.1449,DOWN,0
2001-04-30,1.0921,1.115,1.0384,1.0741,1.1435,UP,1
2001-05-01,1.1097,1.0945,1.0395,1.0906,1.1427,UP,1
2001-05-02,1.1138,1.112,1.0406,1.1003,1.1423,DOWN,0
2001-05-03,1.0915,1.1091,1.0416,1.1027,1.1408,UP,1
2001-05-04,1.136,1.0886,1.0429,1.1086,1.1407,DOWN,0
2001-05-07,1.1179,1.136,1.044,1.1138,1.1401,DOWN,0
2001-05-08,1.0945,1.112,1.0452,1.1107,1.1386,DOWN,0
2001-05-09,1.074,1.1003,1.0461,1.1028,1.1373,UP,1
2001-05-10,1.0898,1.0769,1.0471,1.1024,1.1354,DOWN,0
2001-05-11,1.0652,1.0857,1.048,1.0883,1.1334,DOWN,0
2001-05-14,1.0611,1.0652,1.0489,1.0769,1.131,UP,1
2001-05-15,1.0623,1.0611,1.0499,1.0705,1.1287,UP,1
2001-05-16,1.1091,1.0652,1.051,1.0775,1.1272,DOWN,0
2001-05-17,1.0874,1.1091,1.052,1.077,1.1246,DOWN,0
2001-05-18,1.0711,1.0828,1.053,1.0782,1.1217,UP,1
2001-05-21,1.1237,1.074,1.0542,1.0907,1.1196,DOWN,0
2001-05-22,1.112,1.119,1.0554,1.1007,1.1179,DOWN,0
2001-05-23,1.088,1.115,1.0565,1.0965,1.1162,DOWN,0
2001-05-24,1.0816,1.0886,1.0577,1.0953,1.1148,UP,1
2001-05-25,1.0839,1.0781,1.0588,1.0979,1.1134,DOWN,0
2001-05-29,1.0828,1.0839,1.06,1.0897,1.1124,UP,1
2001-05-30,1.0898,1.0833,1.0612,1.0852,1.1113,UP,1
2001-05-31,1.1032,1.0927,1.0624,1.0883,1.111,DOWN,0
2001-06-01,1.0933,1.1003,1.0636,1.0906,1.1107,UP,1
2001-06-04,1.1138,1.0904,1.0649,1.0966,1.1113,UP,1
2001-06-05,1.1267,1.1167,1.0661,1.1054,1.1108,DOWN,0
2001-06-06,1.1126,1.1208,1.0674,1.1099,1.1103,DOWN,0
2001-06-07,1.1056,1.1091,1.0686,1.1104,1.1089,DOWN,0
2001-06-08,1.0997,1.1032,1.0698,1.1117,1.1081,UP,1
2001-06-11,1.1091,1.1003,1.071,1.1107,1.1078,DOWN,0
2001-06-12,1.0986,1.1091,1.0721,1.1051,1.1071,UP,1
2001-06-13,1.105,1.1062,1.0734,1.1036,1.1061,DOWN,0
2001-06-14,1.0781,1.105,1.0745,1.0981,1.1044,UP,1
2001-06-15,1.1179,1.0681,1.0757,1.1017,1.1036,DOWN,0
2001-06-18,1.115,1.1173,1.0769,1.1029,1.1018,DOWN,0
2001-06-19,1.1079,1.115,1.0781,1.1048,1.1002,UP,1
2001-06-20,1.1267,1.1109,1.0794,1.1091,1.0994,DOWN,0
2001-06-21,1.1231,1.1267,1.0806,1.1181,1.099,DOWN,0
2001-06-22,1.0915,1.1179,1.0818,1.1128,1.0984,DOWN,0
2001-06-25,1.0886,1.0886,1.0828,1.1076,1.0977,UP,1
2001-06-26,1.1021,1.0915,1.084,1.1064,1.0972,UP,1
2001-06-27,1.1255,1.105,1.0852,1.1062,1.097,UP,1
2001-06-28,1.1267,1.1237,1.0865,1.1069,1.0969,UP,1
2001-06-29,1.1653,1.1237,1.0879,1.1216,1.0977,UP,1
2001-07-02,1.1782,1.1676,1.0894,1.1395,1.0998,UP,1
2001-07-03,1.1811,1.1793,1.091,1.1553,1.1022,DOWN,0
2001-07-05,1.1793,1.177,1.0927,1.1661,1.1053,DOWN,0
2001-07-06,1.1559,1.1764,1.0942,1.172,1.1071,UP,1
2001-07-09,1.1588,1.153,1.0956,1.1707,1.1087,DOWN,0
2001-07-10,1.115,1.153,1.0969,1.158,1.1088,DOWN,0
2001-07-11,1.1114,1.1144,1.0981,1.1441,1.1092,UP,1
2001-07-12,1.1384,1.1144,1.0996,1.1359,1.1098,UP,1
2001-07-13,1.17,1.1401,1.1011,1.1387,1.1109,DOWN,0
2001-07-16,1.153,1.1706,1.1026,1.1375,1.1121,DOWN,0
2001-07-17,1.1413,1.1436,1.104,1.1428,1.1122,DOWN,0
2001-07-18,1.1337,1.1413,1.1053,1.1473,1.1126,UP,1
2001-07-19,1.1588,1.1296,1.1068,1.1514,1.1139,UP,1
2001-07-20,1.2027,1.1588,1.1085,1.1579,1.1164,DOWN,0
2001-07-23,1.1787,1.1998,1.11,1.1631,1.1182,DOWN,0
2001-07-24,1.1571,1.1823,1.1115,1.1662,1.12,UP,1
2001-07-25,1.1735,1.1588,1.113,1.1742,1.1223,UP,1
2001-07-26,1.2086,1.1735,1.1147,1.1841,1.1252,DOWN,0
