ticker,OKE US Equity,OKE US Equity,OKE US Equity,OKE US Equity,OKE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-09-15,29.8749,29.7961,28.5962,29.3444,30.5613,UP,1
2011-09-16,29.8837,30.0106,28.633,29.5037,30.499,DOWN,0
2011-09-19,29.7392,29.2928,28.6668,29.685,30.4351,UP,1
2011-09-20,29.7918,29.8793,28.6998,29.7778,30.3826,DOWN,0
2011-09-21,29.0695,29.7392,28.7286,29.6718,30.3171,DOWN,0
2011-09-22,28.1722,28.1984,28.7526,29.3313,30.2347,UP,1
2011-09-23,28.1766,27.9796,28.7755,28.9898,30.1535,UP,1
2011-09-26,28.6668,28.4523,28.8002,28.7754,30.0755,UP,1
2011-09-27,29.5729,29.3453,28.8294,28.7316,30.0196,DOWN,0
2011-09-28,29.2227,29.6998,28.8568,28.7622,29.9489,UP,1
2011-09-29,29.6211,29.8662,28.8851,29.052,29.8889,DOWN,0
2011-09-30,28.9076,29.2402,28.9119,29.1982,29.8021,DOWN,0
2011-10-03,28.251,28.8419,28.9353,29.115,29.7048,DOWN,0
2011-10-04,28.1065,27.9533,28.9573,28.8218,29.6087,UP,1
2011-10-05,28.8113,28.2597,28.9813,28.7395,29.5312,UP,1
2011-10-06,29.5379,28.7018,29.0086,28.7228,29.4756,UP,1
2011-10-07,29.7305,29.8312,29.0363,28.8874,29.4313,UP,1
2011-10-10,31.2144,30.2514,29.071,29.4801,29.4184,DOWN,0
2011-10-11,30.8905,30.9386,29.1041,30.0369,29.3993,DOWN,0
2011-10-12,30.8248,31.1706,29.1368,30.4396,29.3898,DOWN,0
2011-10-13,30.7241,30.549,29.1686,30.6769,29.399,UP,1
2011-10-14,30.9299,31.1312,29.2013,30.9167,29.4532,UP,1
2011-10-17,31.0874,31.0043,29.2354,30.8913,29.5173,UP,1
2011-10-18,31.6258,31.1312,29.27,31.0384,29.6306,DOWN,0
2011-10-19,31.4551,31.6696,29.3055,31.1645,29.7037,UP,1
2011-10-20,31.6609,31.5514,29.3426,31.3518,29.7919,UP,1
2011-10-21,32.243,32.0767,29.3819,31.6145,29.8581,UP,1
2011-10-24,32.7158,32.1774,29.4234,31.9401,29.9318,DOWN,0
2011-10-25,32.3087,32.5363,29.4633,32.0767,29.981,UP,1
2011-10-26,32.6195,32.6414,29.5026,32.3096,30.0365,UP,1
2011-10-27,33.5956,33.3286,29.545,32.6965,30.1097,DOWN,0
2011-10-28,33.5737,33.4862,29.5865,32.9627,30.1979,DOWN,0
2011-10-31,33.2892,33.2192,29.6265,33.0774,30.288,DOWN,0
2011-11-01,32.2868,32.3043,29.6614,33.073,30.3615,UP,1
2011-11-02,33.1141,33.0879,29.701,33.1719,30.4346,UP,1
2011-11-03,33.7138,33.1929,29.7421,33.1955,30.5104,UP,1
2011-11-04,33.9371,33.2454,29.7837,33.2682,30.5994,DOWN,0
2011-11-07,33.9327,34.0027,29.8243,33.3969,30.6757,UP,1
2011-11-08,34.1253,33.9064,29.8668,33.7646,30.7374,DOWN,0
2011-11-09,33.0134,33.4205,29.9025,33.7445,30.7764,UP,1
2011-11-10,33.7751,33.4162,29.9421,33.7567,30.8312,UP,1
2011-11-11,34.4536,34.099,29.9857,33.86,30.899,DOWN,0
2011-11-14,34.2347,34.3266,30.028,33.9204,30.9836,UP,1
2011-11-15,34.8256,34.4798,30.0725,34.0605,31.0888,DOWN,0
2011-11-16,34.7819,34.4798,30.1176,34.4142,31.1774,UP,1
2011-11-17,34.8125,34.6812,30.1622,34.6217,31.275,UP,1
2011-11-18,34.8694,34.9176,30.2074,34.7048,31.3906,DOWN,0
2011-11-21,34.4098,34.4623,30.2492,34.7398,31.5021,UP,1
2011-11-22,34.4973,34.4317,30.2914,34.6742,31.6055,DOWN,0
2011-11-23,33.8758,34.1953,30.3312,34.493,31.6911,UP,1
2011-11-25,34.0246,33.8889,30.3705,34.3354,31.7741,UP,1
2011-11-28,34.9132,35.0007,30.4131,34.3441,31.8747,UP,1
2011-11-29,35.2634,35.0708,30.4567,34.5149,31.9851,UP,1
2011-11-30,36.4015,36.1651,30.5046,34.8957,32.1173,UP,1
2011-12-01,36.4058,36.2351,30.5509,35.4017,32.2641,DOWN,0
2011-12-02,36.384,36.7516,30.5948,35.8736,32.4283,UP,1
2011-12-05,36.721,36.7692,30.6369,36.2351,32.5992,DOWN,0
2011-12-06,36.3927,36.6904,30.6802,36.461,32.7537,DOWN,0
2011-12-07,36.3095,36.3927,30.7231,36.4426,32.8884,DOWN,0
2011-12-08,35.4735,36.1126,30.7624,36.2561,33.0134,UP,1
2011-12-09,36.5547,35.6923,30.8051,36.2903,33.1521,DOWN,0
2011-12-12,36.0425,36.2789,30.844,36.1546,33.2948,UP,1
2011-12-13,36.0557,36.419,30.8853,36.0872,33.4509,DOWN,0
2011-12-14,35.5041,35.8499,30.9234,35.9261,33.5989,UP,1
2011-12-15,36.0994,35.8368,30.9621,36.0513,33.7446,DOWN,0
2011-12-16,35.92,36.1476,31.0005,35.9243,33.8723,UP,1
2011-12-19,36.1301,36.1126,31.0409,35.9418,34.0003,UP,1
2011-12-20,37.0143,36.7341,31.0839,36.1336,34.1163,UP,1
2011-12-21,37.4608,36.988,31.1282,36.5249,34.2477,DOWN,0
2011-12-22,37.4564,37.6577,31.1732,36.7963,34.3803,UP,1
2011-12-23,37.8591,37.4651,31.2195,37.1841,34.523,UP,1
2011-12-27,37.951,37.7322,31.2679,37.5483,34.6634,DOWN,0
2011-12-28,37.6008,38.0035,31.3184,37.6656,34.7937,UP,1
2011-12-29,37.951,37.7891,31.372,37.7637,34.9202,DOWN,0
2011-12-30,37.9466,37.7847,31.4227,37.8617,35.05,UP,1
2012-01-03,38.2662,38.5244,31.4739,37.9431,35.1821,DOWN,0
2012-01-04,38.2355,38.2837,31.5203,38.0,35.302,UP,1
2012-01-05,38.2749,38.0911,31.5671,38.1349,35.4132,DOWN,0
2012-01-06,38.1743,38.2793,31.6134,38.1795,35.5305,DOWN,0
2012-01-09,37.9773,38.183,31.66,38.1856,35.6376,UP,1
2012-01-10,38.5901,38.31,31.7084,38.2504,35.7375,UP,1
2012-01-11,38.6776,38.5901,31.7579,38.3388,35.8396,DOWN,0
2012-01-12,38.3669,38.682,31.8068,38.3572,35.9411,UP,1
2012-01-13,38.8746,38.0911,31.8569,38.4973,36.0729,DOWN,0
2012-01-17,38.5288,39.0891,31.9031,38.6076,36.1812,UP,1
2012-01-18,38.844,38.5551,31.9499,38.6584,36.2838,DOWN,0
2012-01-19,38.7302,38.914,31.9957,38.6689,36.3797,DOWN,0
2012-01-20,38.485,38.7477,32.0408,38.6925,36.4707,UP,1
2012-01-23,38.4894,38.4369,32.0882,38.6155,36.558,DOWN,0
2012-01-24,38.1918,38.3318,32.1353,38.5481,36.6616,UP,1
2012-01-25,38.3669,38.0211,32.1839,38.4527,36.7534,UP,1
2012-01-26,38.5288,38.4106,32.2345,38.4124,36.8349,DOWN,0
2012-01-27,37.2507,38.3012,32.2798,38.1655,36.8952,DOWN,0
2012-01-30,36.6116,36.9486,32.3219,37.7899,36.9309,DOWN,0
2012-01-31,36.4015,36.6816,32.3628,37.4319,36.9633,DOWN,0
2012-02-01,35.7755,35.7274,32.3993,36.9136,36.9826,DOWN,0
2012-02-02,35.4122,35.8455,32.4358,36.2903,36.9934,UP,1
2012-02-03,35.7624,35.2459,32.4738,35.9926,37.0205,UP,1
2012-02-06,35.7755,35.561,32.507,35.8254,37.0461,UP,1
2012-02-07,36.1388,35.6136,32.5413,35.7729,37.0913,DOWN,0
2012-02-08,35.8718,36.152,32.5736,35.7921,37.1283,DOWN,0
2012-02-09,35.7668,35.8718,32.6026,35.8631,37.1453,DOWN,0
2012-02-10,35.4603,35.5566,32.6298,35.8026,37.1493,UP,1
2012-02-13,35.6967,35.5917,32.657,35.7869,37.1352,DOWN,0
2012-02-14,35.5742,35.6967,32.6818,35.674,37.1185,DOWN,0
2012-02-15,35.2152,35.6223,32.7052,35.5426,37.0952,UP,1
2012-02-16,36.0557,35.3465,32.7333,35.6004,37.0819,DOWN,0
2012-02-17,35.9331,36.3533,32.7654,35.695,37.0727,UP,1
2012-02-21,36.4452,36.0819,32.7998,35.8447,37.0754,UP,1
2012-02-22,36.4803,36.1957,32.8301,36.0259,37.0955,UP,1
2012-02-23,36.8392,36.5109,32.8603,36.3507,37.1012,DOWN,0
2012-02-24,36.7122,36.8873,32.8887,36.482,37.1146,DOWN,0
2012-02-27,36.4803,36.4671,32.9186,36.5914,37.1231,DOWN,0
2012-02-28,35.9287,36.4584,32.9462,36.4881,37.1316,UP,1
2012-02-29,36.1738,36.0338,32.9756,36.4268,37.1331,DOWN,0
2012-03-01,36.1563,36.187,33.0052,36.2903,37.1378,UP,1
2012-03-02,36.2395,36.152,33.0352,36.1957,37.14,UP,1
2012-03-05,36.384,36.1082,33.0625,36.1765,37.1274,DOWN,0
2012-03-06,36.1301,36.1738,33.0885,36.2167,37.1008,DOWN,0
2012-03-07,36.0338,36.1432,33.1143,36.1887,37.0723,UP,1
2012-03-08,36.1563,36.1738,33.1419,36.1887,37.0383,UP,1
2012-03-09,36.4452,36.2132,33.1714,36.2299,37.0082,UP,1
2012-03-12,36.9836,36.6116,33.2021,36.3498,36.9958,UP,1
2012-03-13,37.2113,37.1281,33.235,36.566,36.981,DOWN,0
2012-03-14,36.7298,37.2069,33.2654,36.7052,36.9567,DOWN,0
2012-03-15,36.5809,36.7385,33.2928,36.7902,36.923,DOWN,0
2012-03-16,36.2658,36.5547,33.32,36.7543,36.8836,UP,1
2012-03-19,36.3533,36.2614,33.3485,36.6282,36.8451,DOWN,0
2012-03-20,36.257,36.1826,33.3773,36.4374,36.8068,DOWN,0
2012-03-21,36.0163,36.2176,33.4077,36.2947,36.7676,DOWN,0
2012-03-22,35.6836,35.8237,33.4352,36.1152,36.7094,UP,1
2012-03-23,35.9725,35.6967,33.4638,36.0565,36.6553,UP,1
2012-03-26,36.1563,36.1826,33.4925,36.0171,36.6111,DOWN,0
2012-03-27,36.0644,36.1388,33.5217,35.9786,36.5549,DOWN,0
2012-03-28,35.8193,35.9594,33.5501,35.9392,36.5007,UP,1
2012-03-29,35.8455,35.5566,33.5768,35.9716,36.4408,DOWN,0
2012-03-30,35.7449,35.9637,33.6051,35.9261,36.3811,DOWN,0
2012-04-02,35.723,35.6136,33.634,35.8394,36.3258,UP,1
2012-04-03,35.8499,35.7449,33.6614,35.7965,36.273,DOWN,0
2012-04-04,35.4341,35.5829,33.6839,35.7195,36.2179,UP,1
2012-04-05,35.4997,35.3465,33.7042,35.6503,36.1605,DOWN,0
2012-04-09,35.3159,35.1452,33.7232,35.5645,36.0963,DOWN,0
2012-04-10,34.7381,35.3159,33.7386,35.3675,36.046,UP,1
2012-04-11,35.2546,35.0664,33.7545,35.2485,36.0189,DOWN,0
2012-04-12,35.224,35.2677,33.7698,35.2065,35.9953,DOWN,0
2012-04-13,35.1145,35.1714,33.7852,35.1294,35.9821,DOWN,0
2012-04-16,35.0182,35.2546,33.7986,35.0699,35.9742,UP,1
2012-04-17,35.4954,35.1714,33.8141,35.2213,35.9689,DOWN,0
2012-04-18,35.4253,35.364,33.8263,35.2555,35.9619,UP,1
2012-04-19,35.4297,35.3947,33.8388,35.2966,35.9477,UP,1
2012-04-20,36.257,35.5172,33.8548,35.5251,35.9554,DOWN,0
2012-04-23,35.9725,35.8937,33.8696,35.716,35.9595,UP,1
2012-04-24,36.1957,35.9462,33.8859,35.8561,35.9742,UP,1
2012-04-25,36.9267,36.4627,33.9085,36.1563,35.9988,UP,1
2012-04-26,37.1894,36.7735,33.9327,36.5083,36.0311,UP,1
2012-04-27,37.4214,37.3863,33.9583,36.7411,36.0753,UP,1
2012-04-30,37.5965,37.3951,33.9852,37.0659,36.1061,UP,1
2012-05-01,37.986,37.6665,34.0123,37.424,36.1471,DOWN,0
2012-05-02,37.9072,37.6446,34.04,37.6201,36.1764,DOWN,0
2012-05-03,37.8985,37.881,34.0657,37.7619,36.2047,UP,1
2012-05-04,37.916,37.6621,34.0921,37.8608,36.2263,DOWN,0
2012-05-07,37.7934,37.8897,34.1149,37.9002,36.2479,DOWN,0
2012-05-08,37.5571,37.6008,34.1371,37.8144,36.2694,DOWN,0
2012-05-09,37.3163,37.2507,34.1591,37.6963,36.2972,UP,1
2012-05-10,37.9598,37.5746,34.1855,37.7085,36.3329,DOWN,0
2012-05-11,37.8416,37.7978,34.2131,37.6936,36.3666,DOWN,0
2012-05-14,37.0362,37.5527,34.2385,37.5422,36.3826,DOWN,0
2012-05-15,36.9267,37.0931,34.2639,37.4161,36.3934,DOWN,0
2012-05-16,36.883,37.0187,34.2891,37.3294,36.4085,DOWN,0
2012-05-17,35.9681,36.8611,34.3124,36.9311,36.4072,DOWN,0
2012-05-18,35.7055,36.0381,34.3396,36.5039,36.3981,UP,1
2012-05-21,36.5722,35.7405,34.3814,36.4111,36.4007,UP,1
2012-05-22,36.8479,36.6947,34.4262,36.3953,36.398,DOWN,0
2012-05-23,36.2483,36.7254,34.4776,36.2684,36.3787,UP,1
2012-05-24,36.6203,36.3314,34.5217,36.3988,36.3765,DOWN,0
2012-05-25,36.5941,36.6772,34.5684,36.5766,36.3768,UP,1
2012-05-29,37.0712,36.756,34.6091,36.6764,36.3929,DOWN,0
2012-05-30,36.4233,36.7604,34.6461,36.5914,36.3943,DOWN,0
2012-05-31,36.327,36.419,34.6785,36.6072,36.3957,DOWN,0
2012-06-01,34.9307,35.8674,34.7039,36.2693,36.374,DOWN,0
2012-06-04,34.5718,34.8694,34.7271,35.8648,36.3517,UP,1
2012-06-05,35.1583,34.6155,34.7571,35.4822,36.3355,UP,1
2012-06-06,36.1738,35.3246,34.794,35.4323,36.3358,DOWN,0
2012-06-07,36.1738,36.7429,34.8318,35.4017,36.338,DOWN,0
2012-06-08,36.1388,36.0425,34.8652,35.6433,36.3444,DOWN,0
2012-06-11,36.06,36.3402,34.8959,35.941,36.3487,UP,1
2012-06-12,36.8129,36.0688,34.9325,36.2719,36.37,DOWN,0
2012-06-13,36.8042,36.7429,34.966,36.398,36.3917,UP,1
2012-06-14,37.0843,36.9005,34.9962,36.5801,36.4163,UP,1
2012-06-15,37.5658,37.3732,35.0287,36.8655,36.459,UP,1
2012-06-18,38.0211,37.5308,35.0636,37.2577,36.5094,UP,1
2012-06-19,38.5026,38.1786,35.1008,37.5956,36.5731,DOWN,0
2012-06-20,38.1086,38.45,35.1414,37.8565,36.6405,DOWN,0
2012-06-21,37.0405,38.1086,35.1787,37.8477,36.6763,UP,1
2012-06-22,37.2857,37.1806,35.2134,37.7917,36.7175,DOWN,0
2012-06-25,36.3752,36.8917,35.2456,37.4625,36.7427,DOWN,0
2012-06-26,36.1038,36.3927,35.2807,36.9828,36.7644,UP,1
2012-06-27,36.3489,36.1126,35.3183,36.6308,36.7815,UP,1
2012-06-28,36.3752,36.1563,35.3535,36.4978,36.8005,UP,1
2012-06-29,37.0405,36.883,35.3907,36.4487,36.8327,UP,1
2012-07-02,37.4082,37.2769,35.4284,36.6553,36.8557,UP,1
2012-07-03,37.6446,37.4695,35.4672,36.9635,36.8892,DOWN,0
2012-07-05,37.5658,37.4257,35.5063,37.2069,36.9166,DOWN,0
2012-07-06,37.452,37.1631,35.5446,37.4222,36.9271,DOWN,0
2012-07-09,37.2944,37.2944,35.5857,37.473,36.9292,DOWN,0
2012-07-10,36.9968,37.3119,35.6299,37.3907,36.9207,UP,1
2012-07-11,37.0581,37.0143,35.6743,37.2734,36.9099,UP,1
2012-07-12,37.5833,37.2682,35.7188,37.2769,36.9019,UP,1
2012-07-13,37.8985,37.6008,35.7605,37.3662,36.9017,UP,1
2012-07-16,38.0035,37.7934,35.8044,37.508,36.9038,UP,1
2012-07-17,38.3887,38.1699,35.8482,37.7864,36.9133,UP,1
2012-07-18,38.5201,38.1874,35.8963,38.0788,36.9278,UP,1
2012-07-19,38.6076,38.5026,35.9481,38.2837,36.9488,DOWN,0
2012-07-20,38.5726,38.3275,36.0004,38.4185,36.9739,DOWN,0
2012-07-23,38.4763,38.4063,36.0487,38.5131,36.9843,DOWN,0
2012-07-24,37.9598,38.4325,36.0908,38.4273,36.9866,DOWN,0
2012-07-25,37.7497,38.0998,36.1309,38.2732,37.0009,UP,1
2012-07-26,38.1699,38.3975,36.1657,38.1856,37.0257,UP,1
2012-07-27,39.6757,38.345,36.2096,38.4063,37.0816,UP,1
2012-07-30,39.7019,39.6144,36.254,38.6514,37.1563,DOWN,0
2012-07-31,38.9665,39.6319,36.2952,38.8527,37.2215,UP,1
2012-08-01,39.1154,38.7302,36.3362,39.1259,37.2724,DOWN,0
2012-08-02,38.5551,38.2924,36.3735,39.2029,37.3065,UP,1
2012-08-03,39.1504,39.1854,36.4111,39.0979,37.3645,UP,1
2012-08-06,39.3868,39.343,36.4508,39.0348,37.4199,DOWN,0
2012-08-07,39.2467,39.5706,36.4887,39.0909,37.4729,DOWN,0
2012-08-08,39.0804,39.0366,36.5229,39.0839,37.5131,UP,1
2012-08-09,39.0891,38.9315,36.5548,39.1907,37.5664,UP,1
2012-08-10,39.1767,38.9403,36.5891,39.1959,37.6234,DOWN,0
2012-08-13,38.9053,39.0804,36.6205,39.0996,37.7029,DOWN,0
2012-08-14,38.844,38.9578,36.6468,39.0191,37.7884,DOWN,0
2012-08-15,38.844,38.914,36.6731,38.9718,37.8621,UP,1
2012-08-16,38.9841,38.9578,36.7016,38.9508,37.9183,DOWN,0
2012-08-17,38.7827,39.0979,36.7341,38.872,37.9705,UP,1
2012-08-20,38.8702,38.809,36.7628,38.865,38.0251,UP,1
2012-08-21,38.9578,38.879,36.7891,38.8878,38.083,DOWN,0
2012-08-22,38.949,38.8527,36.8141,38.9088,38.1258,DOWN,0
2012-08-23,38.809,38.8265,36.8385,38.8737,38.1659,UP,1
2012-08-24,39.0366,38.7039,36.8631,38.9245,38.2049,UP,1
2012-08-27,39.1066,39.0103,36.8935,38.9718,38.2357,DOWN,0
2012-08-28,38.9315,38.9665,36.9193,38.9665,38.2539,UP,1
2012-08-29,39.1767,38.9928,36.9429,39.0121,38.2674,DOWN,0
2012-08-30,38.9578,38.9928,36.9665,39.0418,38.2844,UP,1
2012-08-31,38.9841,39.2029,36.9873,39.0313,38.3233,UP,1
2012-09-04,39.3955,38.9753,37.0104,39.0891,38.3655,DOWN,0
2012-09-05,39.2905,39.4918,37.0328,39.1609,38.4238,UP,1
2012-09-06,39.9033,39.4656,37.058,39.3062,38.4998,UP,1
2012-09-07,40.0521,39.9208,37.0862,39.5251,38.5738,UP,1
2012-09-10,40.1834,40.1922,37.1146,39.765,38.65,UP,1
2012-09-11,40.4023,40.2447,37.1472,39.9663,38.7172,UP,1
2012-09-12,40.5424,40.4811,37.1798,40.2167,38.7799,UP,1
2012-09-13,41.1114,40.5249,37.2108,40.4583,38.8492,UP,1
2012-09-14,41.2252,41.0852,37.2406,40.6929,38.9224,DOWN,0
2012-09-17,41.1289,41.0764,37.2643,40.882,38.996,DOWN,0
2012-09-18,40.9363,41.1289,37.2869,40.9888,39.0688,UP,1
2012-09-19,41.0676,40.9626,37.3103,41.0939,39.1502,UP,1
2012-09-20,41.1289,40.8313,37.3324,41.0974,39.2316,UP,1
2012-09-21,41.2427,41.3653,37.3566,41.1009,39.3048,UP,1
2012-09-24,41.8556,41.199,37.3844,41.2462,39.384,DOWN,0
2012-09-25,41.2427,42.3808,37.4132,41.3075,39.4487,UP,1
2012-09-26,41.8468,41.3215,37.4397,41.4633,39.5179,UP,1
2012-09-27,42.0482,41.9343,37.4697,41.6472,39.5885,UP,1
2012-09-28,42.2933,41.8643,37.5009,41.8573,39.6622,DOWN,0
2012-10-01,42.0919,42.3983,37.5338,41.9046,39.7326,UP,1
2012-10-02,42.1094,42.232,37.5639,42.0779,39.8052,UP,1
2012-10-03,42.7485,42.1882,37.598,42.2583,39.901,UP,1
2012-10-04,42.9936,42.9061,37.6323,42.4474,40.0059,UP,1
2012-10-05,43.2388,43.16,37.6635,42.6365,40.1073,DOWN,0
2012-10-08,42.9586,43.1775,37.6909,42.8098,40.1729,DOWN,0
2012-10-09,42.6172,42.9849,37.7167,42.9114,40.2312,DOWN,0
2012-10-10,42.0744,42.6347,37.7378,42.7765,40.2934,DOWN,0
2012-10-11,41.9781,42.3458,37.758,42.5734,40.3506,DOWN,0
2012-10-12,41.8468,42.1357,37.7792,42.295,40.4165,UP,1
2012-10-15,41.8818,41.8293,37.7988,42.0797,40.4711,UP,1
2012-10-16,42.267,42.0219,37.8204,42.0096,40.5287,UP,1
2012-10-17,42.801,42.4158,37.8431,42.155,40.5998,DOWN,0
2012-10-18,42.3808,42.766,37.8638,42.2355,40.6658,DOWN,0
2012-10-19,41.6892,42.3633,37.8809,42.204,40.7178,DOWN,0
2012-10-22,41.2778,41.4879,37.8964,42.0832,40.7598,DOWN,0
2012-10-23,40.9713,40.9713,37.9114,41.824,40.8012,UP,1
2012-10-24,41.3128,41.0589,37.925,41.5264,40.8505,UP,1
2012-10-25,41.3653,41.4791,37.9385,41.3233,40.901,DOWN,0
2012-10-26,41.269,41.3215,37.953,41.2392,40.9467,UP,1
2012-10-31,41.4091,41.4791,37.9656,41.2655,40.9992,DOWN,0
2012-11-01,40.9451,41.3916,37.9777,41.2602,41.0407,DOWN,0
2012-11-02,39.9996,41.2077,37.9835,40.9976,41.0615,DOWN,0
2012-11-05,39.7019,39.9471,37.9884,40.6649,41.0766,UP,1
2012-11-06,40.0959,39.6844,37.9964,40.4303,41.1023,DOWN,0
2012-11-07,39.6056,39.807,38.002,40.0696,41.1137,DOWN,0
2012-11-08,39.0716,39.4918,38.0064,39.6949,41.113,UP,1
2012-11-09,39.3255,38.844,38.0112,39.5601,41.1209,DOWN,0
2012-11-12,38.6776,39.273,38.0119,39.3552,41.1109,UP,1
2012-11-13,38.9753,38.4763,38.0206,39.1311,41.1112,UP,1
2012-11-14,39.0453,39.0628,38.0327,39.0191,41.1125,UP,1
2012-11-15,39.0891,39.1066,38.0462,39.0226,41.1063,UP,1
2012-11-16,39.9733,39.1241,38.0671,39.1521,41.12,UP,1
2012-11-19,40.1834,40.236,38.091,39.4533,41.1256,UP,1
2012-11-20,40.306,40.2097,38.1137,39.7194,41.1307,DOWN,0
2012-11-21,40.271,40.4461,38.1362,39.9646,41.1324,DOWN,0
2012-11-23,40.2535,40.3323,38.1568,40.1974,41.1294,DOWN,0
2012-11-26,40.2097,40.1397,38.1785,40.2447,41.1228,DOWN,0
2012-11-27,39.9033,40.2184,38.1991,40.1887,41.0986,DOWN,0
2012-11-28,39.2905,39.6582,38.2183,39.9856,41.0599,DOWN,0
2012-11-29,38.844,39.3167,38.234,39.7002,41.0142,UP,1
2012-11-30,39.2817,38.8702,38.2526,39.5058,40.9811,DOWN,0
2012-12-03,39.0804,39.3868,38.2719,39.28,40.9414,DOWN,0
2012-12-04,39.0016,38.9928,38.2866,39.0996,40.8989,DOWN,0
2012-12-05,38.879,39.0278,38.3014,39.0173,40.8516,DOWN,0
2012-12-06,38.2312,38.9053,38.3103,38.8948,40.7791,DOWN,0
2012-12-07,37.6446,38.2487,38.3161,38.5673,40.7071,DOWN,0
2012-12-10,37.6008,37.7322,38.3199,38.2714,40.6222,UP,1
2012-12-11,38.2487,37.6446,38.3276,38.1209,40.5462,DOWN,0
2012-12-12,38.1611,38.3275,38.336,37.9773,40.4636,DOWN,0
2012-12-13,37.7934,38.1524,38.3453,37.8897,40.3776,DOWN,0
2012-12-14,37.5571,37.6183,38.3522,37.8722,40.2866,UP,1
2012-12-17,38.2749,37.6096,38.3628,38.007,40.1971,DOWN,0
2012-12-18,38.0998,38.3187,38.3721,37.9773,40.0992,DOWN,0
2012-12-19,38.0386,38.1961,38.3804,37.9528,39.9952,UP,1
2012-12-20,38.3887,38.0473,38.3917,38.0718,39.9038,DOWN,0
2012-12-21,38.0035,38.6689,38.4015,38.1611,39.8115,DOWN,0
2012-12-24,37.8547,37.9072,38.41,38.0771,39.7271,DOWN,0
2012-12-26,37.1193,37.881,38.4134,37.881,39.63,DOWN,0
2012-12-27,36.9092,37.0756,38.413,37.6551,39.5312,DOWN,0
2012-12-28,36.8304,36.6991,38.4111,37.3435,39.4302,UP,1
2012-12-31,37.4257,36.7166,38.4146,37.2279,39.3334,UP,1
2013-01-02,38.6164,37.9423,38.4248,37.3802,39.2497,DOWN,0
2013-01-03,38.5201,38.6339,38.4361,37.6604,39.1725,UP,1
2013-01-04,38.844,38.6251,38.4485,38.0473,39.1155,DOWN,0
2013-01-07,38.7915,38.5989,38.4612,38.4395,39.0658,UP,1
2013-01-08,39.0716,38.7127,38.4765,38.7687,39.0278,DOWN,0
2013-01-09,38.809,39.0716,38.4921,38.8072,38.9778,UP,1
2013-01-10,39.2642,38.9315,38.5086,38.956,38.9357,UP,1
2013-01-11,39.3167,39.2117,38.5244,39.0506,38.8967,UP,1
2013-01-14,39.4743,39.6669,38.5414,39.1872,38.858,UP,1
2013-01-15,39.7194,39.378,38.5609,39.3167,38.8335,UP,1
2013-01-16,39.7369,39.5531,38.5804,39.5023,38.8282,UP,1
2013-01-17,40.6036,39.8332,38.6047,39.7702,38.8463,UP,1
2013-01-18,41.0939,40.6474,38.6315,40.1257,38.8662,UP,1
2013-01-22,41.269,41.0151,38.6586,40.4846,38.8995,UP,1
2013-01-23,41.4178,41.1552,38.6885,40.8243,38.9464,UP,1
2013-01-24,41.4528,41.4791,38.7183,41.1674,38.989,UP,1
2013-01-25,41.5141,41.4791,38.7493,41.3495,39.0457,DOWN,0
2013-01-28,41.4704,41.6104,38.7829,41.4248,39.0956,UP,1
2013-01-29,41.5404,41.2602,38.8144,41.4791,39.1455,DOWN,0
2013-01-30,41.0852,41.4966,38.8437,41.4126,39.1854,UP,1
2013-01-31,41.1552,40.9888,38.8739,41.353,39.209,UP,1
2013-02-01,41.4266,41.3828,38.9059,41.3355,39.2339,DOWN,0
2013-02-04,41.2077,41.269,38.9345,41.283,39.2519,UP,1
2013-02-05,41.3828,41.304,38.9643,41.2515,39.2742,UP,1
2013-02-06,41.6892,41.3215,38.9956,41.3723,39.3029,UP,1
2013-02-07,41.8643,41.8205,39.0236,41.5141,39.336,DOWN,0
2013-02-08,41.8643,41.803,39.0531,41.6017,39.3752,DOWN,0
2013-02-11,41.8468,41.7067,39.0813,41.7295,39.4263,UP,1
2013-02-12,42.1707,41.7768,39.1075,41.8871,39.4929,DOWN,0
2013-02-13,41.9781,42.1445,39.1315,41.9448,39.5468,DOWN,0
2013-02-14,41.6805,41.8906,39.1528,41.9081,39.5988,UP,1
2013-02-15,41.803,41.5929,39.1738,41.8958,39.6548,UP,1
2013-02-19,41.9781,41.838,39.1938,41.9221,39.7168,DOWN,0
2013-02-20,41.4616,41.8818,39.2115,41.7803,39.7814,DOWN,0
2013-02-21,41.0239,41.3828,39.2272,41.5894,39.849,UP,1
2013-02-22,41.5054,41.1114,39.2451,41.5544,39.9271,DOWN,0
2013-02-25,40.4461,41.7067,39.2584,41.283,39.971,DOWN,0
2013-02-26,38.8177,40.271,39.2647,40.6509,39.9842,UP,1
2013-02-27,39.5181,38.6776,39.2757,40.2622,40.0187,DOWN,0
2013-02-28,39.3868,39.3693,39.2828,39.9348,40.0553,DOWN,0
2013-03-01,39.0716,39.2467,39.289,39.448,40.0712,UP,1
2013-03-04,39.5794,39.0278,39.3017,39.2747,40.1008,UP,1
2013-03-05,39.6844,39.7982,39.3155,39.448,40.1337,UP,1
2013-03-06,39.7107,39.6757,39.3296,39.4866,40.1601,DOWN,0
2013-03-07,39.6494,39.7632,39.348,39.5391,40.1931,DOWN,0
