ticker,CVX US Equity,CVX US Equity,CVX US Equity,CVX US Equity,CVX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2016-10-04,101.27,102.71,96.6409,102.012,101.083,UP,1
2016-10-05,102.23,101.99,96.703,102.028,101.074,DOWN,0
2016-10-06,102.18,102.32,96.7677,102.21,101.0724,UP,1
2016-10-07,102.27,102.5,96.8277,102.08,101.082,UP,1
2016-10-10,103.98,103.21,96.8786,102.386,101.112,DOWN,0
2016-10-11,103.04,103.78,96.9335,102.74,101.1906,DOWN,0
2016-10-12,102.15,102.74,96.9925,102.724,101.2418,DOWN,0
2016-10-13,100.79,101.49,97.0402,102.446,101.2454,UP,1
2016-10-14,101.08,101.48,97.0951,102.208,101.2592,UP,1
2016-10-17,101.36,100.94,97.1521,101.684,101.2762,UP,1
2016-10-18,101.79,101.99,97.2168,101.434,101.288,UP,1
2016-10-19,102.27,102.47,97.2801,101.458,101.307,DOWN,0
2016-10-20,101.87,101.64,97.3591,101.674,101.3416,DOWN,0
2016-10-21,101.3,101.06,97.4505,101.718,101.3396,DOWN,0
2016-10-24,100.66,101.56,97.5432,101.578,101.3096,UP,1
2016-10-25,100.77,100.75,97.6432,101.374,101.2696,UP,1
2016-10-26,101.19,100.32,97.7384,101.158,101.241,DOWN,0
2016-10-27,99.92,101.51,97.8313,100.768,101.195,UP,1
2016-10-28,103.82,101.12,97.9231,101.272,101.2004,UP,1
2016-10-31,104.75,103.82,98.0285,102.09,101.249,UP,1
2016-11-01,106.48,105.51,98.1533,103.232,101.3398,DOWN,0
2016-11-02,105.39,105.65,98.2854,104.072,101.414,DOWN,0
2016-11-03,105.39,105.53,98.4071,105.166,101.4778,DOWN,0
2016-11-04,104.78,105.25,98.5133,105.358,101.5356,UP,1
2016-11-07,106.85,106.0,98.6431,105.778,101.6462,UP,1
2016-11-08,107.29,106.57,98.7589,105.94,101.751,UP,1
2016-11-09,107.64,106.04,98.8807,106.39,101.8698,UP,1
2016-11-10,107.79,107.54,98.99,106.87,102.014,DOWN,0
2016-11-11,106.64,107.48,99.0909,107.242,102.1426,DOWN,0
2016-11-14,106.59,106.15,99.1974,107.19,102.2558,UP,1
2016-11-15,108.96,107.49,99.336,107.524,102.3864,DOWN,0
2016-11-16,108.35,108.2,99.4546,107.666,102.4958,DOWN,0
2016-11-17,108.12,109.0,99.5713,107.732,102.5758,UP,1
2016-11-18,109.2,108.57,99.7029,108.244,102.7344,UP,1
2016-11-21,110.18,110.36,99.8238,108.962,102.893,UP,1
2016-11-22,110.62,110.79,99.9623,109.294,103.1168,UP,1
2016-11-23,111.0,110.4,100.1021,109.824,103.3684,DOWN,0
2016-11-25,111.0,110.54,100.2422,110.4,103.5984,DOWN,0
2016-11-28,110.5,110.95,100.3675,110.66,103.8516,DOWN,0
2016-11-29,109.34,109.1,100.4902,110.492,104.0776,UP,1
2016-11-30,111.56,112.05,100.6064,110.68,104.3548,UP,1
2016-12-01,113.29,112.79,100.7392,111.138,104.628,DOWN,0
2016-12-02,113.0,113.2,100.8717,111.538,104.8884,UP,1
2016-12-05,113.25,113.39,100.9939,112.088,105.169,DOWN,0
2016-12-06,112.76,112.39,101.1331,112.772,105.4486,UP,1
2016-12-07,114.44,113.04,101.279,113.348,105.7578,UP,1
2016-12-08,115.17,114.73,101.4283,113.724,106.0182,UP,1
2016-12-09,115.81,114.99,101.5856,114.286,106.309,UP,1
2016-12-12,117.15,117.77,101.7542,115.066,106.5936,UP,1
2016-12-13,117.42,117.9,101.9106,115.998,106.893,DOWN,0
2016-12-14,115.96,116.71,102.0547,116.302,107.1868,UP,1
2016-12-15,117.05,115.63,102.2023,116.678,107.4832,UP,1
2016-12-16,118.08,117.84,102.3531,117.132,107.8012,DOWN,0
2016-12-19,117.65,118.37,102.488,117.232,108.1088,UP,1
2016-12-20,117.95,117.85,102.634,117.338,108.3882,DOWN,0
2016-12-21,117.91,118.34,102.7595,117.728,108.6856,UP,1
2016-12-22,118.77,117.94,102.8836,118.072,109.018,DOWN,0
2016-12-23,118.42,118.41,103.0028,118.14,109.3706,DOWN,0
2016-12-27,118.22,118.5,103.1226,118.254,109.7134,DOWN,0
2016-12-28,117.91,118.31,103.2408,118.246,110.0444,DOWN,0
2016-12-29,117.82,118.01,103.3529,118.228,110.365,DOWN,0
2016-12-30,117.7,117.44,103.457,118.014,110.6736,UP,1
2017-01-03,117.85,118.38,103.5578,117.9,110.9932,DOWN,0
2017-01-04,117.82,118.41,103.6647,117.82,111.3236,DOWN,0
2017-01-05,117.31,118.0,103.7737,117.7,111.6566,DOWN,0
2017-01-06,116.84,117.45,103.89,117.504,111.978,DOWN,0
2017-01-09,115.84,116.29,103.9949,117.132,112.271,DOWN,0
2017-01-10,114.96,115.56,104.0963,116.554,112.5718,UP,1
2017-01-11,115.93,115.15,104.1994,116.176,112.814,UP,1
2017-01-12,116.16,116.5,104.3039,115.946,113.0422,UP,1
2017-01-13,116.38,115.86,104.4088,115.854,113.2402,DOWN,0
2017-01-17,116.28,116.4,104.5189,115.942,113.458,DOWN,0
2017-01-18,115.94,115.68,104.6315,116.138,113.669,DOWN,0
2017-01-19,115.58,115.89,104.746,116.068,113.885,UP,1
2017-01-20,115.6,116.32,104.8498,115.956,114.06,DOWN,0
2017-01-23,115.39,115.12,104.9528,115.758,114.222,UP,1
2017-01-24,116.37,115.85,105.053,115.776,114.3966,UP,1
2017-01-25,117.24,116.9,105.163,116.036,114.5856,DOWN,0
2017-01-26,116.55,117.5,105.2582,116.23,114.7838,DOWN,0
2017-01-27,113.79,113.53,105.3392,115.868,114.9278,DOWN,0
2017-01-30,111.82,113.15,105.4084,115.154,114.985,DOWN,0
2017-01-31,111.35,111.89,105.479,114.15,115.045,DOWN,0
2017-02-01,111.0,111.2,105.5405,112.902,115.1026,UP,1
2017-02-02,112.21,111.17,105.599,112.034,115.1628,UP,1
2017-02-03,113.57,112.41,105.6584,111.99,115.2306,DOWN,0
2017-02-06,112.98,113.28,105.7163,112.222,115.2778,DOWN,0
2017-02-07,111.39,112.98,105.7632,112.23,115.2856,UP,1
2017-02-08,111.58,111.13,105.8136,112.346,115.2972,UP,1
2017-02-09,112.26,111.91,105.8634,112.356,115.3324,UP,1
2017-02-10,113.05,112.75,105.9094,112.252,115.4066,UP,1
2017-02-13,113.91,113.36,105.967,112.438,115.4536,DOWN,0
2017-02-14,112.52,112.68,106.0187,112.664,115.4382,UP,1
2017-02-15,112.57,112.21,106.065,112.862,115.4296,DOWN,0
2017-02-16,110.68,112.99,106.1118,112.546,115.3782,DOWN,0
2017-02-17,110.33,110.42,106.1605,112.002,115.3296,UP,1
2017-02-21,111.72,110.73,106.212,111.564,115.2752,DOWN,0
2017-02-22,110.38,111.19,106.2546,111.136,115.1794,UP,1
2017-02-23,111.02,111.34,106.3079,110.826,115.0836,DOWN,0
2017-02-24,110.12,110.9,106.3522,110.714,114.943,UP,1
2017-02-27,111.75,110.65,106.4052,110.998,114.8296,UP,1
2017-02-28,112.5,111.66,106.4571,111.154,114.7604,UP,1
2017-03-01,113.88,112.92,106.5228,111.854,114.697,DOWN,0
2017-03-02,113.36,113.67,106.5782,112.322,114.6026,UP,1
2017-03-03,113.55,113.76,106.6422,113.008,114.5206,DOWN,0
2017-03-06,113.17,113.25,106.7077,113.292,114.425,DOWN,0
2017-03-07,111.81,113.54,106.7675,113.154,114.303,DOWN,0
2017-03-08,109.61,111.68,106.8166,112.3,114.1198,UP,1
2017-03-09,110.04,109.31,106.8699,111.636,113.9522,UP,1
2017-03-10,110.61,111.4,106.922,111.048,113.8,DOWN,0
2017-03-13,109.35,110.51,106.9599,110.284,113.6288,DOWN,0
2017-03-14,107.36,108.47,106.9892,109.394,113.4196,UP,1
2017-03-15,108.88,108.08,107.0235,109.248,113.2432,DOWN,0
2017-03-16,107.86,108.81,107.0578,108.812,113.0434,DOWN,0
2017-03-17,107.68,108.0,107.0906,108.226,112.8406,DOWN,0
2017-03-20,107.66,107.27,107.1262,107.888,112.6476,UP,1
2017-03-21,108.04,108.06,107.1631,108.024,112.4716,UP,1
2017-03-22,108.39,107.65,107.1992,107.926,112.3226,DOWN,0
2017-03-23,107.87,108.29,107.222,107.928,112.1808,UP,1
2017-03-24,107.99,107.93,107.2465,107.99,112.022,DOWN,0
2017-03-27,106.28,107.0,107.2638,107.714,111.8244,UP,1
2017-03-28,107.17,106.28,107.2898,107.54,111.6402,UP,1
2017-03-29,108.07,106.95,107.3196,107.476,111.476,DOWN,0
2017-03-30,107.78,108.15,107.3521,107.458,111.3128,DOWN,0
2017-03-31,107.37,107.7,107.3858,107.334,111.1486,UP,1
2017-04-03,107.8,107.22,107.4195,107.638,110.9926,UP,1
2017-04-04,108.66,107.88,107.4549,107.936,110.858,DOWN,0
2017-04-05,108.64,109.65,107.4851,108.05,110.7034,UP,1
2017-04-06,109.29,109.12,107.5153,108.352,110.5444,DOWN,0
2017-04-07,108.86,109.38,107.5482,108.65,110.3906,UP,1
2017-04-10,109.43,109.12,107.5731,108.976,110.3034,DOWN,0
2017-04-11,108.97,109.53,107.6085,109.038,110.2464,DOWN,0
2017-04-12,108.97,109.36,107.6515,109.104,110.1988,DOWN,0
2017-04-13,106.1,108.64,107.6739,108.466,110.1008,UP,1
2017-04-17,106.17,106.17,107.6876,107.928,109.98,DOWN,0
2017-04-18,105.68,105.81,107.6919,107.178,109.8222,DOWN,0
2017-04-19,104.23,105.89,107.6923,106.23,109.6472,UP,1
2017-04-20,104.88,104.4,107.6988,105.412,109.517,UP,1
2017-04-21,104.89,104.8,107.7004,105.17,109.3832,UP,1
2017-04-24,105.93,105.79,107.7148,105.122,109.2566,UP,1
2017-04-25,106.73,106.3,107.7246,105.332,109.1302,DOWN,0
2017-04-26,106.08,106.4,107.728,105.702,108.9736,DOWN,0
2017-04-27,105.47,105.96,107.7215,105.82,108.8326,UP,1
2017-04-28,106.7,107.05,107.7217,106.182,108.7152,DOWN,0
2017-05-01,105.92,106.26,107.7178,106.18,108.62,DOWN,0
2017-05-02,105.36,106.11,107.7095,105.906,108.5206,UP,1
2017-05-03,106.72,105.36,107.7126,106.034,108.4206,DOWN,0
2017-05-04,104.81,106.24,107.7065,105.902,108.3092,UP,1
2017-05-05,105.79,104.92,107.7075,105.72,108.2046,UP,1
2017-05-08,106.68,105.93,107.7139,105.872,108.1358,DOWN,0
2017-05-09,105.08,106.51,107.711,105.816,108.0024,UP,1
2017-05-10,106.5,105.819,107.7282,105.772,107.8824,DOWN,0
2017-05-11,106.21,107.08,107.7458,106.052,107.729,DOWN,0
2017-05-12,105.96,106.06,107.7643,106.086,107.581,UP,1
2017-05-15,106.85,107.15,107.7896,106.12,107.447,UP,1
2017-05-16,107.25,107.57,107.8135,106.554,107.3286,DOWN,0
2017-05-17,104.7,105.53,107.8414,106.194,107.1864,UP,1
2017-05-18,105.17,104.55,107.8693,105.986,107.0976,UP,1
2017-05-19,106.52,105.52,107.8989,106.098,107.0272,DOWN,0
2017-05-22,106.12,107.09,107.9275,105.952,106.9374,UP,1
2017-05-23,106.27,106.07,107.9563,105.756,106.8758,DOWN,0
2017-05-24,106.22,106.1,107.9814,106.06,106.853,DOWN,0
2017-05-25,105.11,106.1,108.0004,106.048,106.7776,DOWN,0
2017-05-26,104.72,105.05,108.0233,105.688,106.7148,DOWN,0
2017-05-30,104.06,104.35,108.0366,105.276,106.6424,DOWN,0
2017-05-31,103.48,103.55,108.0432,104.718,106.5588,UP,1
2017-06-01,104.27,103.69,108.0507,104.328,106.4834,DOWN,0
2017-06-02,103.11,103.82,108.0531,103.928,106.3778,UP,1
2017-06-05,103.19,102.8,108.058,103.622,106.2842,UP,1
2017-06-06,104.17,103.11,108.0611,103.644,106.2078,DOWN,0
2017-06-07,103.77,103.97,108.0683,103.702,106.1576,UP,1
2017-06-08,104.0,103.44,108.0786,103.648,106.0942,UP,1
2017-06-09,106.4,104.01,108.1022,104.306,106.0608,UP,1
2017-06-12,108.04,107.42,108.1314,105.276,106.066,UP,1
2017-06-13,108.13,108.34,108.1626,106.068,106.0812,DOWN,0
2017-06-14,106.6,107.91,108.189,106.634,106.0572,DOWN,0
2017-06-15,106.33,106.5,108.2104,107.1,106.0106,UP,1
2017-06-16,108.35,106.94,108.2437,107.49,106.0048,DOWN,0
2017-06-19,107.46,108.31,108.2781,107.374,105.9682,DOWN,0
2017-06-20,106.48,106.25,108.3094,107.044,105.9206,DOWN,0
2017-06-21,104.49,105.89,108.3272,106.622,105.8218,DOWN,0
2017-06-22,104.45,104.48,108.3373,106.246,105.7314,UP,1
2017-06-23,105.0,104.25,108.3479,105.576,105.652,DOWN,0
2017-06-26,104.14,105.03,108.348,104.912,105.6128,DOWN,0
2017-06-27,104.07,104.73,108.362,104.43,105.5708,UP,1
2017-06-28,104.28,104.43,108.3722,104.388,105.5428,DOWN,0
2017-06-29,104.12,104.38,108.3956,104.322,105.5406,UP,1
2017-06-30,104.33,104.53,108.4252,104.188,105.5296,UP,1
2017-07-03,106.3,104.24,108.4592,104.62,105.5578,DOWN,0
2017-07-05,104.62,105.99,108.4931,104.73,105.5316,DOWN,0
2017-07-06,103.82,104.67,108.522,104.638,105.4734,DOWN,0
2017-07-07,103.49,103.59,108.5509,104.512,105.4216,DOWN,0
2017-07-10,103.04,103.44,108.568,104.254,105.373,UP,1
2017-07-11,103.12,103.15,108.5837,103.618,105.3014,UP,1
2017-07-12,103.89,104.0,108.607,103.472,105.2608,UP,1
2017-07-13,104.13,103.8,108.6338,103.534,105.2362,UP,1
2017-07-14,104.44,104.38,108.6611,103.724,105.1906,DOWN,0
2017-07-17,104.21,104.32,108.6714,103.958,105.1786,DOWN,0
2017-07-18,103.72,104.6,108.6836,104.078,105.1372,UP,1
2017-07-19,104.46,103.56,108.6913,104.192,105.0928,UP,1
2017-07-20,104.63,105.0,108.7022,104.292,105.0838,DOWN,0
2017-07-21,103.25,104.18,108.7121,104.054,105.0188,DOWN,0
2017-07-24,103.2,103.18,108.717,103.852,104.9586,UP,1
2017-07-25,104.39,104.45,108.728,103.986,104.9272,UP,1
2017-07-26,105.12,104.63,108.7423,104.118,104.8926,UP,1
2017-07-27,106.11,104.88,108.7529,104.414,104.8698,UP,1
2017-07-28,108.12,106.71,108.7783,105.388,104.9382,UP,1
2017-07-31,109.19,108.39,108.8135,106.586,105.0186,UP,1
2017-08-01,110.78,109.54,108.8635,107.864,105.1038,DOWN,0
2017-08-02,110.46,110.39,108.9104,108.932,105.1906,DOWN,0
2017-08-03,109.43,110.23,108.9507,109.596,105.2538,UP,1
2017-08-04,110.11,109.43,108.9923,109.994,105.3316,DOWN,0
2017-08-07,109.78,109.81,109.0299,110.112,105.425,UP,1
2017-08-08,110.35,110.0,109.0723,110.026,105.5376,UP,1
2017-08-09,110.89,110.74,109.1202,110.112,105.6742,DOWN,0
2017-08-10,110.11,111.23,109.1675,110.248,105.8068,DOWN,0
2017-08-11,109.23,110.2,109.2098,110.072,105.906,DOWN,0
2017-08-14,108.71,109.26,109.2474,109.858,106.018,DOWN,0
2017-08-15,108.57,108.75,109.2906,109.502,106.1256,DOWN,0
2017-08-16,106.84,107.63,109.3057,108.692,106.179,DOWN,0
2017-08-17,105.92,106.61,109.3116,107.854,106.222,UP,1
2017-08-18,106.48,105.84,109.3116,107.304,106.2716,DOWN,0
2017-08-21,105.78,106.48,109.3135,106.718,106.2592,UP,1
2017-08-22,106.36,105.99,109.3184,106.276,106.2256,UP,1
2017-08-23,106.61,106.21,109.3275,106.23,106.1952,UP,1
2017-08-24,107.44,106.5,109.3305,106.534,106.212,UP,1
2017-08-25,108.23,107.82,109.3352,106.884,106.25,DOWN,0
2017-08-28,107.76,108.54,109.3358,107.28,106.2382,UP,1
2017-08-29,107.86,107.43,109.3361,107.58,106.2462,DOWN,0
2017-08-30,107.73,107.58,109.3416,107.804,106.2712,DOWN,0
2017-08-31,107.62,108.0,109.3467,107.84,106.3338,UP,1
2017-09-01,108.76,107.68,109.3457,107.946,106.42,UP,1
2017-09-05,109.44,109.36,109.3512,108.282,106.5088,UP,1
2017-09-06,111.79,110.0,109.3695,109.068,106.6618,UP,1
2017-09-07,111.8,112.18,109.3825,109.882,106.8164,DOWN,0
2017-09-08,110.78,111.59,109.3855,110.514,106.9464,UP,1
2017-09-11,112.52,111.83,109.395,111.266,107.1144,DOWN,0
2017-09-12,112.49,112.82,109.4025,111.876,107.2776,UP,1
2017-09-13,114.18,112.49,109.4184,112.354,107.4352,UP,1
2017-09-14,114.45,114.26,109.4381,112.884,107.6318,UP,1
2017-09-15,114.63,114.83,109.4646,113.654,107.848,UP,1
2017-09-18,115.19,114.42,109.4827,114.188,108.082,UP,1
2017-09-19,116.34,115.25,109.498,114.958,108.348,UP,1
2017-09-20,116.37,116.5,109.5148,115.396,108.613,UP,1
2017-09-21,116.47,116.22,109.5309,115.8,108.8646,UP,1
2017-09-22,117.29,116.41,109.5536,116.332,109.1278,UP,1
2017-09-25,117.99,117.23,109.5713,116.892,109.3988,DOWN,0
2017-09-26,117.52,117.79,109.5831,117.128,109.665,DOWN,0
2017-09-27,117.45,117.46,109.5913,117.344,109.9396,UP,1
2017-09-28,117.62,117.17,109.5936,117.574,110.2028,DOWN,0
2017-09-29,117.5,117.17,109.594,117.616,110.4602,DOWN,0
2017-10-02,117.43,116.42,109.6014,117.504,110.7438,UP,1
2017-10-03,117.82,117.08,109.6052,117.564,111.0362,DOWN,0
2017-10-04,117.58,117.82,109.6027,117.59,111.3,UP,1
2017-10-05,118.58,117.45,109.6074,117.782,111.5692,DOWN,0
2017-10-06,117.03,117.95,109.6028,117.688,111.7876,UP,1
2017-10-09,117.71,117.34,109.6018,117.744,111.9794,UP,1
2017-10-10,118.8,118.4,109.6019,117.94,112.1716,UP,1
2017-10-11,119.33,119.21,109.6065,118.29,112.3426,DOWN,0
2017-10-12,119.14,118.49,109.6111,118.402,112.5162,UP,1
2017-10-13,119.16,119.79,109.6173,118.828,112.7108,UP,1
2017-10-16,120.13,119.84,109.6289,119.312,112.9112,UP,1
2017-10-17,120.22,120.23,109.6415,119.596,113.12,DOWN,0
2017-10-18,118.15,119.4,109.643,119.36,113.276,UP,1
2017-10-19,118.2,118.06,109.6449,119.172,113.4222,UP,1
2017-10-20,118.64,118.61,109.6515,119.068,113.5928,UP,1
2017-10-23,118.93,118.72,109.662,118.828,113.7868,UP,1
2017-10-24,119.23,119.48,109.6789,118.63,113.9972,DOWN,0
2017-10-25,118.44,119.0,109.6963,118.688,114.1946,DOWN,0
2017-10-26,118.44,118.78,109.7089,118.736,114.4266,DOWN,0
2017-10-27,113.54,116.13,109.6958,117.716,114.579,UP,1
2017-10-30,114.39,113.17,109.6858,116.808,114.7372,UP,1
2017-10-31,115.89,114.45,109.6839,116.14,114.9394,UP,1
2017-11-01,115.9,116.3,109.6837,115.632,115.1302,DOWN,0
2017-11-02,115.33,116.21,109.6824,115.01,115.3046,DOWN,0
2017-11-03,114.99,115.48,109.6794,115.3,115.4556,UP,1
2017-11-06,117.04,115.37,109.6876,115.83,115.6318,UP,1
2017-11-07,117.24,117.38,109.692,116.1,115.8214,DOWN,0
2017-11-08,116.67,116.78,109.6891,116.254,115.9976,UP,1
2017-11-09,117.24,115.9,109.6926,116.636,116.1878,DOWN,0
2017-11-10,117.18,116.71,109.7095,117.074,116.379,UP,1
2017-11-13,117.23,117.22,109.7366,117.112,116.5484,DOWN,0
2017-11-14,116.92,116.82,109.7644,117.048,116.698,DOWN,0
2017-11-15,116.45,116.21,109.7917,117.004,116.7912,DOWN,0
2017-11-16,114.57,115.25,109.8035,116.47,116.8466,UP,1
2017-11-17,114.71,114.67,109.8092,115.976,116.9252,UP,1
2017-11-20,114.72,114.77,109.8179,115.474,116.9692,UP,1
2017-11-21,115.17,115.14,109.8368,115.124,117.0228,UP,1
2017-11-22,115.91,115.49,109.8584,115.016,117.0574,UP,1
2017-11-24,116.51,116.55,109.8797,115.404,117.0986,DOWN,0
2017-11-27,115.59,115.85,109.8924,115.58,117.1178,UP,1
2017-11-28,116.45,115.92,109.9051,115.926,117.143,UP,1
2017-11-29,117.18,116.2,109.9284,116.328,117.1598,UP,1
2017-11-30,118.99,117.26,109.9605,116.944,117.2122,UP,1
2017-12-01,119.51,119.81,110.0046,117.544,117.273,UP,1
2017-12-04,120.84,119.81,110.0572,118.594,117.344,DOWN,0
2017-12-05,120.39,120.77,110.1005,119.382,117.392,DOWN,0
2017-12-06,119.61,120.3,110.1467,119.868,117.4338,UP,1
2017-12-07,119.63,120.0,110.1897,119.996,117.4774,UP,1
2017-12-08,119.92,120.01,110.2387,120.078,117.5234,UP,1
2017-12-11,120.42,120.29,110.2821,119.994,117.5818,DOWN,0
2017-12-12,119.68,120.63,110.318,119.852,117.6268,UP,1
2017-12-13,119.93,119.43,110.3482,119.916,117.669,DOWN,0
2017-12-14,119.53,119.81,110.3791,119.896,117.708,UP,1
2017-12-15,119.73,120.44,110.41,119.858,117.731,DOWN,0
2017-12-18,119.7,119.92,110.4426,119.714,117.7844,UP,1
2017-12-19,119.84,120.32,110.4828,119.746,117.827,UP,1
2017-12-20,120.89,120.28,110.5392,119.938,117.8688,UP,1
2017-12-21,124.82,121.39,110.6131,120.996,117.9786,UP,1
2017-12-22,124.98,124.85,110.6849,122.046,118.0954,UP,1
2017-12-26,125.98,125.23,110.7681,123.302,118.2318,DOWN,0
2017-12-27,125.55,125.96,110.859,124.444,118.3402,UP,1
2017-12-28,125.58,125.69,110.9425,125.382,118.4474,DOWN,0
2017-12-29,125.19,125.36,111.0292,125.456,118.5882,UP,1
2018-01-02,127.58,125.71,111.1287,125.976,118.7758,UP,1
2018-01-03,128.51,127.46,111.2329,126.482,118.9732,DOWN,0
2018-01-04,128.11,127.95,111.3333,126.994,119.1568,DOWN,0
2018-01-05,127.9,127.97,111.4308,127.458,119.3302,UP,1
2018-01-08,128.53,127.86,111.5341,128.126,119.532,DOWN,0
2018-01-09,127.84,128.43,111.6334,128.178,119.72,UP,1
2018-01-10,128.66,128.31,111.7453,128.208,120.0224,UP,1
2018-01-11,132.57,128.92,111.8723,129.1,120.386,UP,1
2018-01-12,133.6,132.19,111.9999,130.24,120.7402,DOWN,0
2018-01-16,132.01,133.67,112.1211,130.936,121.0624,UP,1
2018-01-17,132.36,132.19,112.246,131.84,121.403,DOWN,0
2018-01-18,131.59,132.35,112.365,132.426,121.735,DOWN,0
2018-01-19,131.3,131.83,112.4782,132.172,122.0202,UP,1
2018-01-22,132.56,131.3,112.5978,131.964,122.3266,DOWN,0
2018-01-23,131.02,132.38,112.7064,131.766,122.6136,UP,1
2018-01-24,131.39,131.38,112.8191,131.572,122.8966,DOWN,0
2018-01-25,130.65,131.76,112.9252,131.384,123.166,UP,1
2018-01-26,131.19,130.71,113.0363,131.362,123.4452,DOWN,0
2018-01-29,128.48,130.06,113.1338,130.546,123.6764,DOWN,0
2018-01-30,125.23,127.61,113.2295,129.388,123.852,UP,1
2018-01-31,125.35,125.42,113.3254,128.18,124.0676,UP,1
2018-02-01,125.57,125.6,113.4248,127.164,124.2848,DOWN,0
2018-02-02,118.58,123.95,113.4966,124.642,124.362,DOWN,0
2018-02-05,112.62,116.99,113.5353,121.47,124.311,UP,1
2018-02-06,117.18,111.2,113.5967,119.86,124.3364,DOWN,0
2018-02-07,115.29,117.4,113.6435,117.848,124.312,DOWN,0
2018-02-08,112.3,115.17,113.6714,115.194,124.2462,UP,1
2018-02-09,113.5,113.34,113.7085,114.178,124.1872,UP,1
2018-02-12,113.98,114.8,113.751,114.45,124.1232,DOWN,0
2018-02-13,113.29,113.34,113.784,113.672,124.0092,UP,1
2018-02-14,113.63,112.5,113.8225,113.34,123.8916,DOWN,0
2018-02-15,112.53,112.86,113.8584,113.386,123.7254,DOWN,0
2018-02-16,112.14,112.35,113.8855,113.114,123.5604,DOWN,0
2018-02-20,110.98,112.28,113.9163,112.514,123.3878,DOWN,0
2018-02-21,109.06,111.14,113.9327,111.668,123.1764,UP,1
2018-02-22,109.89,109.55,113.9487,110.92,122.9758,UP,1
2018-02-23,112.59,110.46,113.9863,110.932,122.8192,UP,1
2018-02-26,114.6,113.18,114.0268,111.424,122.7176,DOWN,0
2018-02-27,113.61,114.87,114.0638,111.95,122.5912,DOWN,0
2018-02-28,111.92,115.02,114.0936,112.522,122.439,UP,1
2018-03-01,112.04,111.53,114.1195,112.952,122.2852,DOWN,0
2018-03-02,111.64,111.5,114.1415,112.762,122.124,UP,1
2018-03-05,113.15,111.4,114.1837,112.472,121.9902,UP,1
2018-03-06,113.65,113.85,114.2261,112.48,121.8454,UP,1
2018-03-07,113.84,112.95,114.2627,112.864,121.6258,DOWN,0
2018-03-08,113.35,114.6,114.2989,113.126,121.3932,UP,1
2018-03-09,117.22,114.31,114.3536,114.242,121.218,DOWN,0
2018-03-12,116.79,117.5,114.4065,114.97,121.0428,DOWN,0
2018-03-13,116.46,117.23,114.4632,115.532,120.8604,DOWN,0
2018-03-14,115.13,116.98,114.5153,115.79,120.6592,UP,1
2018-03-15,115.58,115.36,114.5729,116.236,120.4192,DOWN,0
2018-03-16,115.4,115.4,114.6325,115.872,120.157,DOWN,0
2018-03-19,113.89,115.07,114.6806,115.292,119.8726,UP,1
2018-03-20,114.5,114.55,114.7375,114.9,119.6046,UP,1
2018-03-21,117.04,114.98,114.8068,115.282,119.3748,DOWN,0
2018-03-22,113.7,115.55,114.8544,114.906,119.092,DOWN,0
2018-03-23,112.98,114.37,114.9005,114.422,118.7784,UP,1
2018-03-26,115.35,114.24,114.9572,114.714,118.434,DOWN,0
2018-03-27,114.66,115.75,114.9985,114.746,118.0552,DOWN,0
2018-03-28,112.1,114.93,115.0188,113.758,117.657,UP,1
2018-03-29,114.04,112.29,115.0484,113.826,117.2906,DOWN,0
2018-04-02,112.24,113.89,115.0766,113.678,116.9036,UP,1
2018-04-03,114.83,112.52,115.1191,113.574,116.5742,DOWN,0
2018-04-04,114.48,113.05,115.1497,113.538,116.2126,UP,1
2018-04-05,117.29,114.88,115.1989,114.576,115.938,DOWN,0
2018-04-06,114.76,116.38,115.2403,114.72,115.6054,UP,1
2018-04-09,115.98,115.3,115.2977,115.468,115.312,UP,1
2018-04-10,118.85,117.6,115.3697,116.272,115.0652,UP,1
2018-04-11,119.25,118.69,115.441,117.226,114.8806,DOWN,0
2018-04-12,119.23,119.71,115.5164,117.614,114.7606,UP,1
2018-04-13,119.92,119.52,115.5957,118.646,114.652,UP,1
2018-04-16,120.7,120.6,115.6778,119.59,114.5546,UP,1
2018-04-17,121.46,120.94,115.7645,120.112,114.6122,UP,1
2018-04-18,123.82,122.46,115.8619,121.026,114.8362,DOWN,0
2018-04-19,123.71,123.97,115.949,121.922,114.9668,DOWN,0
2018-04-20,122.31,123.38,116.0374,122.4,115.1072,UP,1
2018-04-23,123.58,122.0,116.1362,122.976,115.3328,DOWN,0
2018-04-24,122.54,124.36,116.2315,123.192,115.5136,UP,1
2018-04-25,122.72,122.34,116.3299,122.972,115.6884,UP,1
2018-04-26,124.22,122.67,116.4354,123.074,115.907,UP,1
2018-04-27,126.62,125.5,116.549,123.936,116.1668,DOWN,0
2018-04-30,125.11,127.02,116.6539,124.242,116.4184,DOWN,0
2018-05-01,124.86,124.03,116.756,124.706,116.6728,UP,1
2018-05-02,125.49,124.2,116.8624,125.26,116.963,UP,1
2018-05-03,126.01,124.59,116.9739,125.618,117.302,DOWN,0
2018-05-04,125.53,125.21,117.0792,125.4,117.6148,DOWN,0
2018-05-07,124.94,126.59,117.1808,125.366,117.8618,UP,1
2018-05-08,126.57,124.93,117.2974,125.708,118.1012,UP,1
