ticker,COO US Equity,COO US Equity,COO US Equity,COO US Equity,COO US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2016-11-25,170.7,168.81,168.1043,170.934,177.957,DOWN,0
2016-11-28,168.33,170.33,168.278,170.2,177.5534,UP,1
2016-11-29,170.15,169.6,168.4393,169.57,177.187,DOWN,0
2016-11-30,164.49,169.28,168.5651,168.468,176.7486,DOWN,0
2016-12-01,159.5,164.73,168.6648,166.634,176.215,UP,1
2016-12-02,162.12,159.92,168.7712,164.918,175.7674,UP,1
2016-12-05,163.96,161.52,168.8785,164.044,175.4272,UP,1
2016-12-06,165.71,163.61,169.0017,163.156,175.1776,UP,1
2016-12-07,168.39,165.24,169.1365,163.936,174.9794,DOWN,0
2016-12-08,167.8,168.27,169.2507,165.596,174.7578,UP,1
2016-12-09,170.62,168.0,169.3797,167.296,174.6494,UP,1
2016-12-12,174.2,171.06,169.5359,169.344,174.5482,UP,1
2016-12-13,175.31,174.79,169.6852,171.264,174.4994,DOWN,0
2016-12-14,175.19,175.93,169.8441,172.624,174.4656,UP,1
2016-12-15,176.06,175.05,169.9993,174.276,174.4434,DOWN,0
2016-12-16,175.21,176.66,170.1122,175.194,174.3738,DOWN,0
2016-12-19,175.07,175.2,170.2268,175.368,174.2576,UP,1
2016-12-20,175.39,175.13,170.3591,175.384,174.1258,DOWN,0
2016-12-21,174.62,174.86,170.4926,175.27,174.0258,DOWN,0
2016-12-22,173.1,174.6,170.613,174.678,173.9022,UP,1
2016-12-23,175.43,173.73,170.7378,174.722,173.839,UP,1
2016-12-27,177.44,175.93,170.8806,175.196,173.836,DOWN,0
2016-12-28,175.34,177.31,171.0275,175.186,173.776,UP,1
2016-12-29,175.49,175.3,171.1755,175.36,173.6722,DOWN,0
2016-12-30,174.93,176.29,171.3276,175.726,173.5912,UP,1
2017-01-03,175.15,175.68,171.4534,175.67,173.5042,UP,1
2017-01-04,178.14,175.0,171.5913,175.81,173.4914,DOWN,0
2017-01-05,176.37,177.99,171.7238,176.016,173.4128,UP,1
2017-01-06,177.21,176.35,171.8668,176.36,173.3248,UP,1
2017-01-09,178.08,177.61,172.0132,176.99,173.3624,UP,1
2017-01-10,181.8,177.15,172.175,178.32,173.4928,DOWN,0
2017-01-11,177.76,181.08,172.2906,178.244,173.5408,DOWN,0
2017-01-12,177.4,177.18,172.3973,178.45,173.568,UP,1
2017-01-13,179.54,177.63,172.5252,178.916,173.6834,UP,1
2017-01-17,182.08,178.25,172.6476,179.716,173.8482,UP,1
2017-01-18,183.01,183.0,172.7793,179.958,174.0356,DOWN,0
2017-01-19,181.91,182.86,172.9117,180.788,174.1574,DOWN,0
2017-01-20,181.53,182.15,173.0218,181.614,174.1836,DOWN,0
2017-01-23,180.67,181.03,173.1439,181.84,174.139,DOWN,0
2017-01-24,180.14,180.43,173.2685,181.452,174.1066,UP,1
2017-01-25,180.5,180.93,173.3963,180.95,174.1112,UP,1
2017-01-26,181.12,180.5,173.5246,180.792,174.1882,UP,1
2017-01-27,183.44,181.01,173.6678,181.174,174.4544,DOWN,0
2017-01-30,181.76,183.51,173.8078,181.392,174.6506,UP,1
2017-01-31,184.61,181.59,173.9497,182.286,174.9028,UP,1
2017-02-01,185.71,184.0,174.0923,183.328,175.129,UP,1
2017-02-02,187.01,185.12,174.2401,184.506,175.4292,UP,1
2017-02-03,188.1,187.78,174.3869,185.438,175.7252,DOWN,0
2017-02-06,187.51,188.1,174.5313,186.588,176.0754,UP,1
2017-02-07,188.12,188.04,174.6826,187.29,176.4644,UP,1
2017-02-08,188.95,187.78,174.8405,187.938,176.8294,UP,1
2017-02-09,190.5,189.37,174.9976,188.636,177.2728,UP,1
2017-02-10,191.0,191.64,175.1624,189.216,177.6898,UP,1
2017-02-13,191.24,191.11,175.3396,189.962,178.2248,UP,1
2017-02-14,191.65,189.98,175.5325,190.668,178.8678,DOWN,0
2017-02-15,191.31,190.88,175.716,191.14,179.4516,DOWN,0
2017-02-16,190.51,191.88,175.897,191.142,179.9826,UP,1
2017-02-17,195.91,190.58,176.1102,192.124,180.5866,DOWN,0
2017-02-21,195.46,195.39,176.3191,192.968,181.128,DOWN,0
2017-02-22,194.97,195.43,176.5274,193.632,181.6714,UP,1
2017-02-23,196.92,195.38,176.7363,194.754,182.1974,UP,1
2017-02-24,199.72,197.15,176.9546,196.596,182.7078,DOWN,0
2017-02-27,198.94,199.72,177.1742,197.202,183.1804,UP,1
2017-02-28,199.14,198.51,177.3929,197.938,183.6594,UP,1
2017-03-01,200.76,200.0,177.6168,199.096,184.1534,UP,1
2017-03-02,201.14,200.63,177.8209,199.94,184.672,DOWN,0
2017-03-03,194.46,199.28,178.0022,198.888,185.0598,UP,1
2017-03-06,194.53,193.95,178.1834,198.006,185.4426,DOWN,0
2017-03-07,193.46,193.61,178.3543,196.87,185.8194,UP,1
2017-03-08,194.05,194.2,178.5228,195.528,186.2384,UP,1
2017-03-09,194.61,194.52,178.6903,194.222,186.622,DOWN,0
2017-03-10,194.32,195.46,178.8469,194.194,186.9596,UP,1
2017-03-13,194.45,194.32,178.996,194.178,187.3418,DOWN,0
2017-03-14,193.5,194.47,179.1539,194.186,187.702,UP,1
2017-03-15,194.69,193.86,179.3148,194.314,188.0972,DOWN,0
2017-03-16,193.73,194.17,179.4694,194.138,188.4688,UP,1
2017-03-17,195.14,194.12,179.617,194.302,188.8088,UP,1
2017-03-20,196.24,195.28,179.7611,194.66,189.2062,DOWN,0
2017-03-21,195.34,196.48,179.9108,195.028,189.5688,UP,1
2017-03-22,199.79,195.45,180.0944,196.048,190.003,DOWN,0
2017-03-23,199.7,199.56,180.2678,197.242,190.361,UP,1
2017-03-24,199.8,199.95,180.4422,198.174,190.8018,UP,1
2017-03-27,199.82,198.82,180.6153,198.89,191.2502,DOWN,0
2017-03-28,199.06,199.42,180.7944,199.634,191.6406,UP,1
2017-03-29,199.33,198.51,180.9794,199.542,191.9856,DOWN,0
2017-03-30,198.14,198.58,181.1552,199.23,192.2882,UP,1
2017-03-31,199.89,198.71,181.342,199.248,192.6478,DOWN,0
2017-04-03,199.63,199.78,181.5254,199.21,193.0098,UP,1
2017-04-04,199.8,199.35,181.715,199.358,193.3924,DOWN,0
2017-04-05,197.34,199.51,181.8803,198.96,193.7364,DOWN,0
2017-04-06,197.04,197.0,182.0377,198.74,194.0672,DOWN,0
2017-04-07,197.0,197.14,182.2,198.162,194.3848,UP,1
2017-04-10,197.04,197.1,182.3522,197.644,194.6568,UP,1
2017-04-11,197.4,196.22,182.5052,197.164,194.9696,DOWN,0
2017-04-12,197.06,198.68,182.6756,197.108,195.2186,DOWN,0
2017-04-13,196.29,196.36,182.8145,196.958,195.4302,UP,1
2017-04-17,196.62,196.82,182.9484,196.882,195.6224,UP,1
2017-04-18,196.89,196.03,183.075,196.852,195.7982,UP,1
2017-04-19,198.23,197.75,183.1794,197.018,196.0126,UP,1
2017-04-20,200.5,198.47,183.2948,197.706,196.2602,DOWN,0
2017-04-21,199.14,199.99,183.4022,198.276,196.464,UP,1
2017-04-24,201.54,200.27,183.5174,199.26,196.6848,DOWN,0
2017-04-25,201.32,202.25,183.6148,200.146,196.8912,DOWN,0
2017-04-26,199.99,201.51,183.7043,200.498,197.0662,DOWN,0
2017-04-27,199.37,200.35,183.8084,200.272,197.2206,UP,1
2017-04-28,200.33,199.24,183.9159,200.51,197.401,UP,1
2017-05-01,201.05,200.79,184.0264,200.412,197.6118,UP,1
2017-05-02,202.12,201.26,184.1449,200.572,197.736,UP,1
2017-05-03,202.22,202.0,184.2681,201.018,197.8712,UP,1
2017-05-04,204.89,202.83,184.4068,202.122,198.0696,UP,1
2017-05-05,205.71,205.28,184.544,203.198,198.2454,UP,1
2017-05-08,206.4,205.77,184.694,204.268,198.379,UP,1
2017-05-09,207.65,206.58,184.8445,205.374,198.5532,DOWN,0
2017-05-10,207.34,207.34,185.0011,206.398,198.7172,UP,1
2017-05-11,207.4,206.33,185.1424,206.9,198.85,UP,1
2017-05-12,207.59,207.14,185.2836,207.276,198.979,UP,1
2017-05-15,209.87,207.58,185.4283,207.97,199.2872,UP,1
2017-05-16,210.46,210.86,185.5682,208.532,199.6058,DOWN,0
2017-05-17,209.41,208.89,185.7022,208.946,199.9248,UP,1
2017-05-18,210.39,210.05,185.8443,209.544,200.2516,UP,1
2017-05-19,212.62,210.25,186.0009,210.55,200.6118,UP,1
2017-05-22,217.34,212.09,186.1788,212.044,201.0722,DOWN,0
2017-05-23,217.08,216.91,186.3498,213.368,201.5248,UP,1
2017-05-24,217.67,217.79,186.5317,215.02,202.0082,UP,1
2017-05-25,218.32,217.76,186.7126,216.606,202.4808,DOWN,0
2017-05-26,217.46,218.33,186.8938,217.574,202.9554,UP,1
2017-05-30,218.2,216.52,187.0736,217.746,203.4166,UP,1
2017-05-31,218.75,218.52,187.2633,218.08,203.8668,UP,1
2017-06-01,219.79,219.2,187.4523,218.504,204.3558,UP,1
2017-06-02,238.32,227.645,187.7373,222.504,205.1264,UP,1
2017-06-05,240.89,239.35,188.0427,227.19,205.9502,UP,1
2017-06-06,241.62,240.53,188.3439,231.874,206.7866,UP,1
2017-06-07,243.1,242.8,188.6401,236.744,207.6522,DOWN,0
2017-06-08,241.76,241.98,188.928,241.138,208.5062,DOWN,0
2017-06-09,237.43,241.5,189.1862,240.96,209.2682,DOWN,0
2017-06-12,236.75,237.13,189.4448,240.132,210.0404,UP,1
2017-06-13,240.88,237.37,189.7302,239.984,210.8602,DOWN,0
2017-06-14,238.99,241.88,190.0055,239.162,211.6474,UP,1
2017-06-15,239.84,237.93,190.2719,238.778,212.4482,DOWN,0
2017-06-16,238.95,240.08,190.5348,239.082,213.2804,UP,1
2017-06-19,242.11,239.52,190.8157,240.154,214.1818,UP,1
2017-06-20,242.79,242.81,191.1028,240.536,215.0976,UP,1
2017-06-21,243.86,243.24,191.3925,241.51,216.034,UP,1
2017-06-22,245.06,244.04,191.6763,242.554,216.9872,UP,1
2017-06-23,246.19,245.66,191.9645,244.002,217.9698,UP,1
2017-06-26,246.76,246.55,192.2646,244.932,218.9792,DOWN,0
2017-06-27,243.25,245.68,192.5567,245.024,219.9118,DOWN,0
2017-06-28,242.35,244.95,192.8347,244.722,220.821,DOWN,0
2017-06-29,237.12,241.03,193.0913,243.134,221.5988,UP,1
2017-06-30,239.42,238.27,193.3607,241.78,222.3772,DOWN,0
2017-07-03,236.38,239.42,193.5931,239.704,223.122,UP,1
2017-07-05,238.03,236.48,193.8407,238.66,223.8518,DOWN,0
2017-07-06,236.19,237.45,194.0793,237.428,224.5492,UP,1
2017-07-07,242.73,237.18,194.3609,238.55,225.404,UP,1
2017-07-10,244.14,242.31,194.6507,239.494,226.2994,UP,1
2017-07-11,244.53,244.34,194.9509,241.124,227.1834,UP,1
2017-07-12,247.91,245.41,195.2856,243.1,228.1206,DOWN,0
2017-07-13,246.45,248.45,195.6269,245.152,229.0072,UP,1
2017-07-14,250.36,246.96,195.9872,246.678,229.97,UP,1
2017-07-17,251.98,251.44,196.3527,248.246,230.9118,UP,1
2017-07-18,253.2,251.84,196.7385,249.98,231.8616,UP,1
2017-07-19,254.9,254.71,197.1167,251.378,232.8316,DOWN,0
2017-07-20,254.0,254.89,197.4979,252.888,233.7586,DOWN,0
2017-07-21,248.41,250.9,197.8556,252.498,234.58,UP,1
2017-07-24,250.62,248.33,198.2228,252.226,235.4444,UP,1
2017-07-25,250.83,250.76,198.5835,251.752,236.3092,DOWN,0
2017-07-26,247.01,250.49,198.9142,250.174,237.052,DOWN,0
2017-07-27,246.64,247.38,199.2375,248.702,237.7756,DOWN,0
2017-07-28,246.6,246.04,199.5724,248.34,238.5194,DOWN,0
2017-07-31,243.87,247.0,199.8953,246.99,239.189,UP,1
2017-08-01,245.29,245.13,200.2288,245.882,239.8424,DOWN,0
2017-08-02,244.27,245.44,200.5622,245.334,240.381,UP,1
2017-08-03,244.78,244.07,200.8944,244.962,240.935,DOWN,0
2017-08-04,243.72,244.9,201.2096,244.386,241.456,UP,1
2017-08-07,244.63,243.95,201.5379,244.538,241.9822,DOWN,0
2017-08-08,243.59,244.63,201.8583,244.198,242.5048,DOWN,0
2017-08-09,242.71,242.98,202.178,243.886,242.995,DOWN,0
2017-08-10,239.99,241.29,202.4764,242.928,243.4198,UP,1
2017-08-11,240.92,241.29,202.773,242.368,243.8424,UP,1
2017-08-14,243.28,243.87,203.1084,242.098,243.9416,DOWN,0
2017-08-15,242.92,243.72,203.4466,241.964,243.9822,UP,1
2017-08-16,244.57,243.08,203.7926,242.336,244.0412,UP,1
2017-08-17,245.18,244.31,204.1383,243.374,244.0828,DOWN,0
2017-08-18,245.05,245.75,204.4947,244.2,244.1486,UP,1
2017-08-21,247.7,245.19,204.864,245.084,244.354,UP,1
2017-08-22,249.12,247.35,205.2414,246.324,244.6014,DOWN,0
2017-08-23,246.36,248.16,205.5941,246.682,244.711,DOWN,0
2017-08-24,245.66,247.03,205.9213,246.778,244.8444,UP,1
2017-08-25,246.33,246.61,206.2385,247.034,244.9742,UP,1
2017-08-28,247.63,247.25,206.5678,247.02,245.1478,DOWN,0
2017-08-29,246.15,247.15,206.8972,246.426,245.2286,DOWN,0
2017-08-30,246.11,246.55,207.2414,246.376,245.295,UP,1
2017-08-31,250.83,245.91,207.6449,247.41,245.4344,DOWN,0
2017-09-01,236.18,245.0,207.9661,245.38,245.2568,UP,1
2017-09-05,239.91,236.25,208.3056,243.836,245.1312,UP,1
2017-09-06,241.14,240.47,208.6393,242.834,245.0188,UP,1
2017-09-07,244.81,241.5,209.0034,242.574,245.05,UP,1
2017-09-08,251.48,244.82,209.3943,242.704,245.2326,UP,1
2017-09-11,253.39,252.81,209.8112,246.146,245.558,DOWN,0
2017-09-12,250.03,253.39,210.218,248.17,245.7702,DOWN,0
2017-09-13,246.6,249.65,210.5975,249.262,245.9746,UP,1
2017-09-14,247.04,246.26,210.9911,249.708,246.1548,DOWN,0
2017-09-15,245.21,247.77,211.3664,248.454,246.3352,UP,1
2017-09-18,249.11,245.68,211.7895,247.598,246.4628,DOWN,0
2017-09-19,235.99,248.83,212.1719,244.79,246.2998,UP,1
2017-09-20,236.11,236.5,212.5419,242.692,246.1314,DOWN,0
2017-09-21,232.41,236.0,212.8841,239.766,245.8214,UP,1
2017-09-22,239.77,232.96,213.2544,238.678,245.6878,UP,1
2017-09-25,239.85,238.98,213.6117,236.826,245.4776,DOWN,0
2017-09-26,235.85,239.19,213.952,236.798,245.155,DOWN,0
2017-09-27,235.42,235.85,214.276,236.66,244.7994,DOWN,0
2017-09-28,231.6,235.65,214.563,236.498,244.3334,UP,1
2017-09-29,237.11,231.16,214.872,235.966,243.9956,UP,1
2017-10-02,240.56,237.9,215.1988,236.108,243.8386,DOWN,0
2017-10-03,240.12,240.02,215.5191,236.962,243.6286,UP,1
2017-10-04,241.03,239.81,215.8482,238.084,243.4326,UP,1
2017-10-05,241.67,241.35,216.1812,240.098,243.3258,DOWN,0
2017-10-06,241.33,241.31,216.5109,240.942,243.2196,DOWN,0
2017-10-09,236.62,240.62,216.8209,240.154,243.02,DOWN,0
2017-10-10,233.97,236.58,217.1253,238.924,242.822,UP,1
2017-10-11,237.52,233.37,217.4357,238.222,242.6666,UP,1
2017-10-12,237.67,237.38,217.7369,237.422,242.5346,DOWN,0
2017-10-13,236.0,236.85,218.0402,236.356,242.359,UP,1
2017-10-16,236.95,235.88,218.3475,236.422,242.2236,DOWN,0
2017-10-17,235.98,237.8,218.6527,236.824,242.0506,DOWN,0
2017-10-18,235.78,236.55,218.9559,236.476,241.8944,UP,1
2017-10-19,236.08,236.55,219.2456,236.158,241.7618,DOWN,0
2017-10-20,235.35,236.97,219.5405,236.028,241.669,UP,1
2017-10-23,237.31,236.12,219.841,236.1,241.5968,UP,1
2017-10-24,239.55,238.14,220.1483,236.814,241.5222,DOWN,0
2017-10-25,237.9,237.85,220.4288,237.238,241.4218,UP,1
2017-10-26,240.41,237.63,220.7421,238.104,241.3386,UP,1
2017-10-27,244.43,240.71,221.0772,239.92,241.3236,DOWN,0
2017-10-30,242.75,244.27,221.3933,241.008,241.2776,DOWN,0
2017-10-31,240.26,242.51,221.6842,241.15,241.1288,DOWN,0
2017-11-01,233.97,240.54,221.939,240.364,240.8258,DOWN,0
2017-11-02,226.9,233.06,222.1639,237.662,240.4366,UP,1
2017-11-03,229.27,226.22,222.4026,234.63,240.1088,DOWN,0
2017-11-06,227.64,228.43,222.6375,231.608,239.735,UP,1
2017-11-07,229.33,227.7,222.8834,229.422,239.369,UP,1
2017-11-08,230.48,229.67,223.1333,228.724,239.0556,UP,1
2017-11-09,231.95,230.58,223.3875,229.734,238.7724,DOWN,0
2017-11-10,229.06,230.97,223.6156,229.692,238.337,UP,1
2017-11-13,237.07,229.15,223.8921,231.578,238.3548,DOWN,0
2017-11-14,236.78,236.22,224.153,233.068,238.2922,DOWN,0
2017-11-15,234.66,236.8,224.3977,233.904,238.1626,UP,1
2017-11-16,239.45,235.88,224.6599,235.404,238.0554,DOWN,0
2017-11-17,238.65,238.32,224.9127,237.322,237.7988,UP,1
2017-11-20,239.94,239.44,225.1748,237.896,237.5298,UP,1
2017-11-21,240.11,241.22,225.4348,238.562,237.3314,DOWN,0
2017-11-22,238.9,240.85,225.6845,239.41,237.1774,UP,1
2017-11-24,242.29,239.16,225.9435,239.978,237.0824,UP,1
2017-11-27,243.29,243.41,226.2049,240.906,237.044,DOWN,0
2017-11-28,243.25,244.28,226.465,241.568,236.9268,DOWN,0
2017-11-29,242.59,242.97,226.7197,242.064,237.0588,DOWN,0
2017-11-30,241.18,243.43,226.969,242.52,237.1602,DOWN,0
2017-12-01,238.1,241.6,227.207,241.682,237.274,DOWN,0
2017-12-04,229.74,238.64,227.3761,238.972,237.0734,UP,1
2017-12-05,231.89,231.1,227.5583,236.7,236.9142,UP,1
2017-12-06,234.07,231.42,227.7538,234.996,236.8786,UP,1
2017-12-07,238.8,234.95,227.9632,234.52,236.9462,DOWN,0
2017-12-08,226.56,227.49,228.0974,232.212,236.8454,UP,1
2017-12-11,228.45,226.94,228.2449,231.954,236.6722,UP,1
2017-12-12,229.66,228.81,228.3975,231.508,236.4542,DOWN,0
2017-12-13,224.19,228.88,228.5147,229.532,236.1356,UP,1
2017-12-14,224.86,223.89,228.6333,226.744,235.8122,UP,1
2017-12-15,229.3,226.69,228.8075,227.292,235.5648,DOWN,0
2017-12-18,224.06,229.75,228.9551,226.414,235.2194,DOWN,0
2017-12-19,223.88,224.48,229.1072,225.258,234.9646,UP,1
2017-12-20,224.61,223.93,229.26,225.342,234.7774,DOWN,0
2017-12-21,221.77,224.44,229.3958,224.724,234.4624,DOWN,0
2017-12-22,219.8,221.25,229.5232,222.824,234.105,UP,1
2017-12-26,220.44,219.36,229.6532,222.1,233.7938,UP,1
2017-12-27,221.19,220.96,229.7916,221.562,233.4786,DOWN,0
2017-12-28,220.18,221.54,229.9191,220.676,233.1626,DOWN,0
2017-12-29,217.88,220.41,230.0398,219.898,232.8046,UP,1
2018-01-02,220.62,217.92,230.1672,220.062,232.4954,UP,1
2018-01-03,226.74,220.83,230.3197,221.322,232.3232,DOWN,0
2018-01-04,223.55,227.64,230.4608,221.794,232.048,UP,1
2018-01-05,230.5,226.25,230.6143,223.858,231.867,UP,1
2018-01-08,231.65,230.3,230.7741,226.612,231.742,UP,1
2018-01-09,234.25,232.02,230.9463,229.338,231.6188,DOWN,0
2018-01-10,230.99,233.09,231.1022,230.188,231.35,DOWN,0
2018-01-11,228.64,230.28,231.2501,231.206,231.0678,UP,1
2018-01-12,230.84,228.88,231.4076,231.274,230.8794,UP,1
2018-01-16,230.96,231.75,231.5717,231.136,230.8192,UP,1
2018-01-17,235.19,232.35,231.7482,231.324,230.985,UP,1
2018-01-18,235.52,235.64,231.9277,232.23,231.11,UP,1
2018-01-19,240.65,235.82,232.1319,234.632,231.3702,UP,1
2018-01-22,241.31,240.73,232.3518,236.726,231.6098,DOWN,0
2018-01-23,238.7,241.7,232.5601,238.274,231.7742,UP,1
2018-01-24,239.33,239.0,232.7717,239.102,231.9218,UP,1
2018-01-25,243.79,240.21,233.0055,240.756,232.2164,UP,1
2018-01-26,245.58,244.19,233.2464,241.742,232.3866,DOWN,0
2018-01-29,243.6,246.06,233.4791,242.2,232.523,DOWN,0
2018-01-30,242.86,240.79,233.7119,243.032,232.687,UP,1
2018-01-31,244.67,242.72,233.9522,244.1,232.7914,DOWN,0
2018-02-01,243.61,243.35,234.1858,244.064,232.8906,DOWN,0
2018-02-02,241.32,241.18,234.4012,243.212,232.9182,DOWN,0
2018-02-05,230.99,241.16,234.5537,240.69,232.7358,DOWN,0
2018-02-06,229.28,227.48,234.7044,237.974,232.5434,UP,1
2018-02-07,230.47,228.35,234.849,235.134,232.307,DOWN,0
2018-02-08,223.17,230.04,234.9583,231.046,231.9046,UP,1
2018-02-09,226.76,222.27,235.0921,228.134,231.5748,DOWN,0
2018-02-12,226.76,227.78,235.2291,227.288,231.2582,DOWN,0
2018-02-13,225.82,226.63,235.3565,226.596,230.951,UP,1
2018-02-14,229.79,224.8,235.5002,226.46,230.7848,UP,1
2018-02-15,232.53,230.55,235.6523,228.332,230.8406,DOWN,0
2018-02-16,232.47,232.9,235.8035,229.474,230.8522,DOWN,0
2018-02-20,230.37,231.51,235.9309,230.196,230.7782,DOWN,0
2018-02-21,229.14,230.94,236.0481,230.86,230.585,DOWN,0
2018-02-22,227.97,230.66,236.1559,230.496,230.6132,UP,1
2018-02-23,230.54,229.39,236.2704,230.098,230.655,UP,1
2018-02-26,232.84,230.51,236.3979,230.172,230.7186,DOWN,0
2018-02-27,232.18,233.06,236.5218,230.534,230.8784,DOWN,0
2018-02-28,230.52,233.0,236.6364,230.81,230.9916,DOWN,0
2018-03-01,226.87,230.29,236.7214,230.59,230.943,UP,1
2018-03-02,234.38,226.7,236.841,231.358,231.1494,UP,1
2018-03-05,236.5,232.94,236.9765,232.09,231.4018,UP,1
2018-03-06,240.4,236.58,237.1265,233.734,231.7176,UP,1
2018-03-07,246.23,238.42,237.2946,236.876,232.2068,UP,1
2018-03-08,248.58,247.71,237.4508,241.218,232.7824,UP,1
2018-03-09,251.43,251.53,237.6225,244.628,233.4022,DOWN,0
2018-03-12,240.95,252.0,237.7389,245.518,233.7974,DOWN,0
2018-03-13,236.86,241.35,237.8316,244.81,234.131,DOWN,0
2018-03-14,233.89,236.85,237.9138,242.342,234.4512,UP,1
2018-03-15,234.01,234.36,237.9928,239.428,234.719,UP,1
2018-03-16,235.69,233.88,238.0775,236.28,234.898,DOWN,0
2018-03-19,232.85,235.51,238.1428,234.66,235.084,DOWN,0
2018-03-20,232.02,233.71,238.1113,233.692,235.1144,DOWN,0
2018-03-21,228.34,232.58,238.0486,232.582,235.0482,DOWN,0
2018-03-22,224.78,227.06,237.9644,230.736,234.8588,DOWN,0
2018-03-23,218.74,225.73,237.8426,227.346,234.6138,UP,1
2018-03-26,226.84,220.1,237.768,226.144,234.5778,DOWN,0
2018-03-27,225.09,226.93,237.7062,224.758,234.4628,UP,1
2018-03-28,225.15,225.55,237.6482,224.12,234.3466,UP,1
2018-03-29,228.81,226.12,237.5879,224.926,234.219,DOWN,0
2018-04-02,221.67,228.01,237.5013,225.512,233.942,DOWN,0
2018-04-03,221.31,221.93,237.4086,224.406,233.5552,DOWN,0
2018-04-04,221.21,221.01,237.32,223.63,233.1532,UP,1
2018-04-05,223.55,222.25,237.2272,223.31,232.8502,DOWN,0
2018-04-06,217.98,222.75,237.1031,221.144,232.4232,UP,1
2018-04-09,219.83,218.66,236.983,220.776,231.944,UP,1
2018-04-10,223.34,222.14,236.8744,221.182,231.4992,DOWN,0
2018-04-11,220.61,221.66,236.7465,221.062,231.0394,UP,1
2018-04-12,221.02,220.42,236.6177,220.556,230.6026,UP,1
2018-04-13,221.37,221.52,236.5084,221.234,230.1366,UP,1
2018-04-16,228.0,224.13,236.4366,222.868,229.8244,DOWN,0
2018-04-17,227.34,229.11,236.3877,223.668,229.5448,DOWN,0
2018-04-18,226.99,227.59,236.3255,224.944,229.4648,DOWN,0
2018-04-19,225.22,226.58,236.2698,225.784,229.3836,DOWN,0
2018-04-20,225.12,225.25,236.2052,226.534,229.2766,UP,1
2018-04-23,225.56,226.55,236.152,226.046,229.3244,DOWN,0
2018-04-24,223.23,226.73,236.0546,225.224,229.2538,UP,1
2018-04-25,227.59,222.35,235.9718,225.344,229.2704,UP,1
2018-04-26,229.6,227.73,235.8971,226.22,229.346,UP,1
2018-04-27,230.74,229.35,235.8113,227.344,229.365,DOWN,0
2018-04-30,228.71,231.95,235.7226,227.974,229.2886,UP,1
2018-05-01,230.09,228.82,235.6212,229.346,229.241,DOWN,0
2018-05-02,226.85,229.41,235.4956,229.198,229.1706,DOWN,0
2018-05-03,225.28,224.73,235.356,228.334,229.0934,UP,1
2018-05-04,226.56,224.42,235.2143,227.498,229.0652,DOWN,0
2018-05-07,225.57,227.46,235.0721,226.87,228.9658,UP,1
2018-05-08,226.8,226.04,234.9641,226.212,228.845,DOWN,0
2018-05-09,226.49,226.63,234.8434,226.14,228.7312,UP,1
2018-05-10,231.42,227.52,234.7464,227.368,228.7492,UP,1
2018-05-11,234.32,231.1,234.6829,228.92,228.8982,UP,1
2018-05-14,235.17,234.28,234.6256,230.84,228.914,DOWN,0
2018-05-15,232.24,233.63,234.5538,231.928,228.8288,DOWN,0
2018-05-16,231.54,232.63,234.4921,232.938,228.6516,DOWN,0
2018-05-17,230.81,231.97,234.4197,232.816,228.3432,UP,1
2018-05-18,233.31,230.64,234.3649,232.614,228.0378,UP,1
2018-05-21,236.49,234.09,234.3235,232.878,227.739,DOWN,0
2018-05-22,232.04,236.14,234.2651,232.838,227.5608,DOWN,0
2018-05-23,231.92,231.5,234.2015,232.914,227.462,DOWN,0
2018-05-24,229.59,232.65,234.1315,232.67,227.376,DOWN,0
2018-05-25,227.75,229.54,234.0567,231.558,227.2508,DOWN,0
2018-05-29,224.5,225.4,233.9793,229.16,227.027,UP,1
2018-05-30,229.73,225.43,233.9233,228.698,226.9646,DOWN,0
2018-05-31,226.31,228.86,233.8385,227.576,226.8504,UP,1
2018-06-01,228.11,227.62,233.7644,227.28,226.8458,DOWN,0
2018-06-04,226.3,227.99,233.6731,226.99,226.8762,DOWN,0
2018-06-05,224.89,226.19,233.5716,227.068,226.9992,UP,1
2018-06-06,228.93,225.46,233.491,226.908,227.041,DOWN,0
2018-06-07,226.5,228.86,233.385,226.946,227.0692,UP,1
2018-06-08,232.21,237.05,233.3005,227.766,227.2104,DOWN,0
2018-06-11,221.97,231.19,233.1785,226.9,227.0736,UP,1
2018-06-12,228.0,221.73,233.0902,227.522,227.2002,DOWN,0
2018-06-13,226.83,228.25,232.9927,227.102,227.3106,UP,1
2018-06-14,235.15,227.5,232.9303,228.832,227.5894,UP,1
2018-06-15,237.03,235.13,232.8847,229.796,227.859,DOWN,0
2018-06-18,234.6,235.26,232.8272,232.322,228.1914,DOWN,0
2018-06-19,233.54,233.54,232.7407,233.43,228.4656,DOWN,0
2018-06-20,231.84,233.37,232.719,234.432,228.6356,UP,1
2018-06-21,233.98,232.08,232.6894,234.198,228.903,UP,1
2018-06-22,237.23,234.63,232.6698,234.238,229.2272,DOWN,0
2018-06-25,234.0,237.58,232.6158,234.118,229.4798,UP,1
2018-06-26,234.81,234.0,232.5324,234.372,229.616,DOWN,0
2018-06-27,232.5,234.51,232.428,234.504,229.7192,UP,1
2018-06-28,234.79,232.5,232.3518,234.666,229.8752,UP,1
2018-06-29,235.45,234.55,232.296,234.31,230.0798,UP,1
