ticker,NDSN US Equity,NDSN US Equity,NDSN US Equity,NDSN US Equity,NDSN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-01-23,149.87,149.77,125.3199,149.676,137.056,DOWN,0
2018-01-24,147.59,150.35,125.4467,149.558,137.5346,UP,1
2018-01-25,148.29,148.52,125.5782,149.376,138.023,UP,1
2018-01-26,150.1,148.63,125.7137,149.168,138.5488,DOWN,0
2018-01-29,146.61,149.21,125.8463,148.492,138.9754,DOWN,0
2018-01-30,144.73,143.67,125.9752,147.464,139.3916,DOWN,0
2018-01-31,143.72,145.48,126.0927,146.69,139.748,UP,1
2018-02-01,144.22,143.09,126.2097,145.876,140.0988,DOWN,0
2018-02-02,141.72,143.54,126.3129,144.2,140.3798,DOWN,0
2018-02-05,135.58,140.5,126.3825,141.994,140.5278,UP,1
2018-02-06,139.09,132.52,126.4705,140.866,140.7472,DOWN,0
2018-02-07,137.63,138.87,126.5419,139.648,140.9272,DOWN,0
2018-02-08,133.65,137.53,126.5943,137.534,141.039,UP,1
2018-02-09,136.46,135.29,126.6509,136.482,141.1882,UP,1
2018-02-12,136.91,136.98,126.7073,136.748,141.4132,UP,1
2018-02-13,137.27,135.55,126.7676,136.384,141.5914,UP,1
2018-02-14,139.63,136.29,126.8367,136.784,141.8128,DOWN,0
2018-02-15,139.0,140.17,126.8994,137.854,142.0424,DOWN,0
2018-02-16,138.89,138.95,126.9605,138.34,142.2958,DOWN,0
2018-02-20,138.57,138.7,127.0139,138.672,142.539,UP,1
2018-02-21,139.33,138.36,127.0687,139.084,142.7812,UP,1
2018-02-22,141.41,140.77,127.1358,139.44,143.0632,DOWN,0
2018-02-23,136.55,136.95,127.1782,138.95,143.2938,UP,1
2018-02-26,138.55,136.78,127.2185,138.882,143.5804,DOWN,0
2018-02-27,137.54,138.81,127.2564,138.676,143.793,DOWN,0
2018-02-28,134.07,138.44,127.2802,137.624,143.5972,DOWN,0
2018-03-01,133.9,134.08,127.3009,136.122,143.3792,UP,1
2018-03-02,134.8,132.34,127.3197,135.772,143.2318,UP,1
2018-03-05,135.94,134.22,127.3611,135.25,143.1028,UP,1
2018-03-06,136.54,136.76,127.4051,135.05,142.9716,UP,1
2018-03-07,137.66,135.28,127.4469,135.768,142.831,UP,1
2018-03-08,137.7,138.44,127.4801,136.528,142.6954,UP,1
2018-03-09,139.98,138.18,127.5714,137.564,142.5986,DOWN,0
2018-03-12,139.69,140.11,127.6648,138.314,142.4818,UP,1
2018-03-13,140.1,140.44,127.7642,139.026,142.347,DOWN,0
2018-03-14,139.22,140.51,127.8627,139.338,142.2034,DOWN,0
2018-03-15,139.02,139.65,127.9644,139.602,142.0354,UP,1
2018-03-16,139.27,139.09,128.0813,139.46,141.8384,UP,1
2018-03-19,139.52,139.0,128.1918,139.426,141.6252,UP,1
2018-03-20,141.89,139.71,128.3145,139.784,141.4762,DOWN,0
2018-03-21,140.78,141.64,128.4348,140.096,141.3236,DOWN,0
2018-03-22,135.27,139.61,128.5321,139.346,141.0912,DOWN,0
2018-03-23,133.95,135.41,128.6305,138.282,140.857,UP,1
2018-03-26,137.45,136.11,128.7391,137.868,140.6574,DOWN,0
2018-03-27,134.65,137.81,128.8359,136.42,140.3812,DOWN,0
2018-03-28,134.0,134.39,128.9283,135.064,140.1364,UP,1
2018-03-29,136.34,134.99,129.0244,135.278,139.8996,DOWN,0
2018-04-02,132.71,136.07,129.1064,135.03,139.5698,UP,1
2018-04-03,135.39,133.65,129.1948,134.618,139.2548,UP,1
2018-04-04,135.76,133.37,129.285,134.84,138.9702,UP,1
2018-04-05,136.51,136.65,129.3719,135.342,138.703,DOWN,0
2018-04-06,131.38,135.34,129.4349,134.35,138.3788,UP,1
2018-04-09,132.3,132.69,129.5031,134.268,138.059,UP,1
2018-04-10,136.01,134.31,129.5825,134.392,137.7772,DOWN,0
2018-04-11,135.22,135.16,129.6495,134.284,137.5494,UP,1
2018-04-12,136.82,135.67,129.7233,134.346,137.3912,DOWN,0
2018-04-13,136.71,137.44,129.8045,135.412,137.251,UP,1
2018-04-16,139.5,137.49,129.8964,136.852,137.1566,UP,1
2018-04-17,140.62,140.0,130.0041,137.774,137.1346,UP,1
2018-04-18,141.06,140.83,130.1028,138.942,137.2442,UP,1
2018-04-19,141.52,140.73,130.2092,139.882,137.2928,DOWN,0
2018-04-20,139.85,140.8,130.3042,140.51,137.3372,DOWN,0
2018-04-23,137.91,139.01,130.3972,140.192,137.4224,DOWN,0
2018-04-24,135.21,138.66,130.4695,139.11,137.3974,DOWN,0
2018-04-25,132.72,135.35,130.5304,137.442,137.3136,DOWN,0
2018-04-26,131.96,132.99,130.5761,135.53,137.2074,DOWN,0
2018-04-27,130.99,132.24,130.615,133.758,137.0346,DOWN,0
2018-04-30,128.6,131.31,130.6476,131.896,136.8266,DOWN,0
2018-05-01,127.49,128.48,130.6744,130.352,136.5986,DOWN,0
2018-05-02,127.25,127.85,130.6962,129.258,136.3722,UP,1
2018-05-03,127.61,126.96,130.7252,128.388,136.1378,UP,1
2018-05-04,129.77,126.95,130.7557,128.144,135.905,UP,1
2018-05-07,131.06,129.91,130.7918,128.636,135.7952,UP,1
2018-05-08,131.72,131.05,130.8305,129.482,135.6586,UP,1
2018-05-09,132.54,132.19,130.8666,130.54,135.5586,DOWN,0
2018-05-10,132.36,132.68,130.8959,131.49,135.5244,DOWN,0
2018-05-11,132.25,132.86,130.9349,131.986,135.4914,UP,1
2018-05-14,133.29,132.7,130.9727,132.432,135.4612,DOWN,0
2018-05-15,132.21,132.22,131.009,132.53,135.3866,UP,1
2018-05-16,134.18,132.51,131.0449,132.858,135.3394,DOWN,0
2018-05-17,134.05,134.24,131.081,133.196,135.2672,UP,1
2018-05-18,134.96,134.13,131.1161,133.738,135.2124,UP,1
2018-05-21,139.62,135.98,131.1768,135.004,135.2052,DOWN,0
2018-05-22,129.25,131.11,131.1815,134.412,134.9964,DOWN,0
2018-05-23,127.0,128.17,131.171,132.976,134.7344,UP,1
2018-05-24,128.65,126.65,131.1726,131.896,134.523,DOWN,0
2018-05-25,127.56,128.38,131.1683,130.416,134.2938,DOWN,0
2018-05-29,127.53,126.81,131.1723,127.998,134.059,UP,1
2018-05-30,128.41,127.87,131.1759,127.83,133.8368,DOWN,0
2018-05-31,125.63,128.5,131.1548,127.556,133.5116,UP,1
2018-06-01,126.72,127.29,131.1458,127.17,133.2304,UP,1
2018-06-04,129.16,127.22,131.1519,127.49,133.1082,UP,1
2018-06-05,130.87,129.5,131.1787,128.158,133.0466,UP,1
2018-06-06,131.46,130.5,131.2154,128.768,132.9268,UP,1
2018-06-07,131.63,131.93,131.2479,129.968,132.8664,UP,1
2018-06-08,132.92,131.64,131.355,131.208,132.8448,DOWN,0
2018-06-11,132.35,133.28,131.4719,131.846,132.765,DOWN,0
2018-06-12,131.64,132.34,131.5873,132.0,132.7436,DOWN,0
2018-06-13,129.07,131.81,131.6884,131.522,132.6172,UP,1
2018-06-14,129.54,129.72,131.7902,131.104,132.4928,UP,1
2018-06-15,130.55,129.91,131.9014,130.63,132.3736,UP,1
2018-06-18,131.0,129.99,132.0131,130.36,132.366,DOWN,0
2018-06-19,129.56,129.6,132.1144,129.944,132.3112,UP,1
2018-06-20,130.54,129.85,132.2158,130.238,132.2018,DOWN,0
2018-06-21,130.42,130.22,132.3221,130.414,132.1058,UP,1
2018-06-22,130.49,131.21,132.4272,130.402,131.9792,DOWN,0
2018-06-25,129.49,130.05,132.5283,130.1,131.8348,DOWN,0
2018-06-26,128.55,130.04,132.6232,129.898,131.6158,DOWN,0
2018-06-27,126.26,129.05,132.6983,129.042,131.3286,UP,1
2018-06-28,127.71,126.48,132.7729,128.5,131.0616,UP,1
2018-06-29,128.41,128.4,132.8521,128.084,130.7994,UP,1
2018-07-02,128.42,127.21,132.9299,127.87,130.5708,DOWN,0
2018-07-03,127.38,128.36,133.0008,127.636,130.3602,UP,1
2018-07-05,130.24,128.1,133.0795,128.432,130.2608,DOWN,0
2018-07-06,129.05,130.0,133.1517,128.7,130.1874,UP,1
2018-07-09,132.36,129.76,133.2259,129.49,130.1954,DOWN,0
2018-07-10,131.95,132.93,133.3024,130.196,130.2146,DOWN,0
2018-07-11,130.0,131.39,133.3663,130.72,130.2426,UP,1
2018-07-12,130.98,130.51,133.4301,130.868,130.3124,UP,1
2018-07-13,131.48,131.11,133.4972,131.354,130.397,DOWN,0
2018-07-16,128.94,131.4,133.5481,130.67,130.4236,UP,1
2018-07-17,130.06,129.09,133.6036,130.292,130.4294,UP,1
2018-07-18,131.08,130.22,133.6665,130.508,130.4298,DOWN,0
2018-07-19,131.05,130.63,133.7255,130.522,130.4164,UP,1
2018-07-20,131.41,130.87,133.783,130.508,130.3938,DOWN,0
2018-07-23,128.85,130.9,133.8218,130.49,130.3236,UP,1
2018-07-24,129.65,129.5,133.8612,130.408,130.2716,DOWN,0
2018-07-25,129.57,129.52,133.8999,130.106,130.1972,UP,1
2018-07-26,133.0,129.97,133.9545,130.496,130.213,DOWN,0
2018-07-27,132.67,133.33,134.0064,130.748,130.1828,DOWN,0
2018-07-30,131.74,132.91,134.0533,131.326,130.1366,UP,1
2018-07-31,134.11,132.41,134.1142,132.218,130.1196,DOWN,0
2018-08-01,132.6,134.33,134.1665,132.824,129.9792,UP,1
2018-08-02,132.88,132.18,134.2148,132.8,130.0518,UP,1
2018-08-03,133.09,133.18,134.2647,132.884,130.1736,UP,1
2018-08-06,133.44,133.17,134.3151,133.224,130.2694,UP,1
2018-08-07,133.95,133.72,134.3704,133.192,130.3972,DOWN,0
2018-08-08,133.44,133.94,134.4143,133.36,130.5154,DOWN,0
2018-08-09,133.08,133.62,134.4523,133.4,130.6088,UP,1
2018-08-10,133.43,132.67,134.4912,133.468,130.7648,DOWN,0
2018-08-13,131.54,133.76,134.5212,133.088,130.8612,UP,1
2018-08-14,133.92,132.44,134.5551,133.082,130.9564,DOWN,0
2018-08-15,132.89,132.84,134.5888,132.972,130.9968,UP,1
2018-08-16,135.33,133.52,134.6428,133.422,131.0742,DOWN,0
2018-08-17,134.99,135.41,134.6843,133.734,131.1414,DOWN,0
2018-08-20,134.69,134.95,134.7259,134.364,131.1768,DOWN,0
2018-08-21,133.75,124.59,134.7623,134.33,131.2048,DOWN,0
2018-08-22,133.71,134.17,134.7972,134.494,131.2462,UP,1
2018-08-23,134.33,133.67,134.8353,134.294,131.3514,UP,1
2018-08-24,135.89,134.5,134.88,134.474,131.4784,UP,1
2018-08-27,137.79,136.0,134.939,135.094,131.6232,UP,1
2018-08-28,138.15,137.96,135.0114,135.974,131.7662,UP,1
2018-08-29,139.35,138.06,135.0888,137.102,131.962,DOWN,0
2018-08-30,138.13,139.0,135.1604,137.862,132.1138,UP,1
2018-08-31,139.02,137.7,135.2291,138.488,132.2858,UP,1
2018-09-04,139.22,139.03,135.3056,138.774,132.4604,UP,1
2018-09-05,141.18,138.69,135.382,139.38,132.6942,UP,1
2018-09-06,142.92,141.02,135.4632,140.094,132.9816,DOWN,0
2018-09-07,142.34,142.61,135.5366,140.936,133.3032,UP,1
2018-09-10,142.54,143.45,135.6084,141.64,133.5998,DOWN,0
2018-09-11,141.81,142.15,135.6768,142.158,133.8678,UP,1
2018-09-12,143.76,142.73,135.7525,142.674,134.1746,UP,1
2018-09-13,144.65,144.5,135.8354,143.02,134.52,UP,1
2018-09-14,144.94,141.5,135.9151,143.54,134.814,UP,1
2018-09-17,145.41,144.36,136.0139,144.114,135.1412,DOWN,0
2018-09-18,145.39,146.01,136.099,144.83,135.4018,DOWN,0
2018-09-19,144.54,144.66,136.1789,144.986,135.6536,UP,1
2018-09-20,145.3,145.31,136.2678,145.116,135.9596,DOWN,0
2018-09-21,145.27,141.85,136.3631,145.182,136.2454,DOWN,0
2018-09-24,144.42,145.24,136.4531,144.984,136.5042,DOWN,0
2018-09-25,143.36,145.17,136.5338,144.578,136.7926,DOWN,0
2018-09-26,140.77,143.53,136.6011,143.824,137.0068,DOWN,0
2018-09-27,139.8,140.81,136.675,142.724,137.1812,DOWN,0
2018-09-28,138.9,139.94,136.7484,141.45,137.3382,DOWN,0
2018-10-01,137.53,139.64,136.8015,140.072,137.4606,UP,1
2018-10-02,138.87,137.06,136.7766,139.174,137.661,UP,1
2018-10-03,139.35,139.73,136.7493,138.89,137.855,DOWN,0
2018-10-04,137.58,138.87,136.7264,138.446,138.0152,DOWN,0
2018-10-05,136.36,138.14,136.6962,137.938,138.0824,DOWN,0
2018-10-08,135.13,135.76,136.6564,137.458,138.1316,DOWN,0
2018-10-09,133.32,135.02,136.5995,136.348,138.1632,DOWN,0
2018-10-10,128.13,132.67,136.5178,134.104,138.0436,DOWN,0
2018-10-11,124.91,128.0,136.4182,131.57,137.8898,UP,1
2018-10-12,125.55,127.37,136.3183,129.408,137.7432,UP,1
2018-10-15,126.38,125.65,136.216,127.658,137.609,UP,1
2018-10-16,129.53,126.98,136.1317,126.9,137.5308,DOWN,0
2018-10-17,128.44,129.71,136.0368,126.962,137.4206,DOWN,0
2018-10-18,125.52,128.39,135.9188,127.084,137.2622,DOWN,0
2018-10-19,122.82,125.75,135.782,126.538,137.057,DOWN,0
2018-10-22,121.86,123.26,135.6446,125.634,136.8256,DOWN,0
2018-10-23,118.0,119.33,135.4925,123.328,136.5548,DOWN,0
2018-10-24,113.09,118.08,135.3235,120.258,136.1382,UP,1
2018-10-25,115.21,114.03,135.1713,118.196,135.7846,UP,1
2018-10-26,115.99,113.7,135.0141,116.83,135.3978,DOWN,0
2018-10-29,115.51,117.37,134.8493,115.56,135.0082,UP,1
2018-10-30,120.26,115.52,134.7194,116.012,134.7196,UP,1
2018-10-31,122.67,121.71,134.5919,117.928,134.498,UP,1
2018-11-01,126.83,123.21,134.48,120.252,134.3604,UP,1
2018-11-02,127.99,128.07,134.3643,122.652,134.2336,DOWN,0
2018-11-05,126.77,128.08,134.2482,124.904,134.0512,DOWN,0
2018-11-06,126.36,126.73,134.1306,126.124,133.8226,UP,1
2018-11-07,129.72,126.99,134.0413,127.534,133.654,UP,1
2018-11-08,130.04,129.68,133.95,128.176,133.4678,DOWN,0
2018-11-09,128.22,129.26,133.8406,128.222,133.2696,DOWN,0
2018-11-12,124.7,127.78,133.7311,127.808,132.9832,DOWN,0
2018-11-13,124.66,125.13,133.6307,127.468,132.692,UP,1
2018-11-14,125.83,125.88,133.5413,126.69,132.385,UP,1
2018-11-15,127.82,125.13,133.4593,126.246,132.083,DOWN,0
2018-11-16,127.33,126.82,133.3873,126.068,131.7828,DOWN,0
2018-11-19,125.11,126.81,133.335,126.15,131.4342,DOWN,0
2018-11-20,121.74,123.45,133.2482,125.566,131.0328,UP,1
2018-11-21,124.58,122.14,133.183,125.316,130.6492,DOWN,0
2018-11-23,123.81,123.31,133.1338,124.514,130.2324,UP,1
2018-11-26,124.9,125.08,133.076,124.028,129.8316,DOWN,0
2018-11-27,118.55,120.8,132.9842,122.716,129.2944,UP,1
2018-11-28,121.2,119.23,132.9038,122.608,128.8106,DOWN,0
2018-11-29,118.0,117.43,132.7957,121.292,128.2798,UP,1
2018-11-30,120.41,117.76,132.7027,120.612,127.782,UP,1
2018-12-03,121.91,123.06,132.6178,120.014,127.3148,DOWN,0
2018-12-04,116.13,121.67,132.5056,119.53,126.749,DOWN,0
2018-12-06,115.51,113.36,132.3865,118.392,126.192,DOWN,0
2018-12-07,113.47,115.68,132.2468,117.486,125.646,DOWN,0
2018-12-10,113.1,113.45,132.1296,116.024,125.112,DOWN,0
2018-12-11,110.68,114.84,131.9902,113.778,124.5476,UP,1
2018-12-12,112.07,111.0,131.8629,112.966,124.0384,UP,1
2018-12-13,119.16,118.57,131.7883,113.696,123.6442,DOWN,0
2018-12-14,118.55,117.24,131.7116,114.712,123.2282,DOWN,0
2018-12-17,114.78,118.49,131.6115,115.048,122.7722,UP,1
2018-12-18,116.29,115.76,131.5132,116.17,122.3708,DOWN,0
2018-12-19,114.78,116.42,131.4044,116.712,121.9638,DOWN,0
2018-12-20,114.74,113.58,131.2898,115.828,121.5922,DOWN,0
2018-12-21,113.46,115.2,131.1686,114.81,121.2988,DOWN,0
2018-12-24,111.87,112.43,131.0281,114.228,121.038,UP,1
2018-12-26,117.42,112.47,130.9167,114.454,120.8754,UP,1
2018-12-27,117.81,115.23,130.8053,115.06,120.704,DOWN,0
2018-12-28,117.6,118.1,130.6972,115.632,120.4654,UP,1
2018-12-31,119.35,118.22,130.5988,116.81,120.2836,DOWN,0
2019-01-02,117.07,116.99,130.4878,117.85,120.1146,DOWN,0
2019-01-03,112.76,114.73,130.354,116.918,119.9134,UP,1
2019-01-04,116.77,114.35,130.2284,116.71,119.8116,UP,1
2019-01-07,116.95,117.1,130.1093,116.58,119.7906,UP,1
2019-01-08,120.03,118.7,130.0331,116.716,119.9294,UP,1
2019-01-09,122.99,120.94,129.9783,117.9,120.085,UP,1
2019-01-10,124.48,122.7,129.9134,120.244,120.2548,DOWN,0
2019-01-11,122.74,123.72,129.8539,121.438,120.3994,DOWN,0
2019-01-14,122.38,121.41,129.7958,122.524,120.4418,UP,1
2019-01-15,122.58,122.39,129.727,123.034,120.44,UP,1
2019-01-16,123.65,122.47,129.6817,123.166,120.3764,UP,1
2019-01-17,125.07,123.2,129.6301,123.284,120.318,UP,1
2019-01-18,128.28,125.0,129.5927,124.392,120.3482,DOWN,0
2019-01-22,125.41,127.08,129.5372,124.998,120.3292,DOWN,0
2019-01-23,124.96,126.3,129.5051,125.474,120.234,UP,1
2019-01-24,126.32,125.19,129.4752,126.008,120.1596,UP,1
2019-01-25,127.7,127.58,129.4336,126.534,120.1492,DOWN,0
2019-01-28,127.62,126.9,129.3956,126.402,120.2076,UP,1
2019-01-29,128.07,128.67,129.3519,126.934,120.2758,UP,1
2019-01-30,129.19,129.28,129.3143,127.78,120.343,UP,1
2019-01-31,129.64,128.93,129.265,128.444,120.3794,UP,1
2019-02-01,130.66,129.55,129.2152,129.036,120.446,UP,1
2019-02-04,132.24,131.05,129.1711,129.96,120.5886,UP,1
2019-02-05,133.06,132.66,129.1288,130.958,120.815,UP,1
2019-02-06,134.04,132.34,129.0997,131.928,121.0042,DOWN,0
2019-02-07,132.34,133.09,129.0719,132.468,121.1748,UP,1
2019-02-08,132.59,131.98,129.0588,132.854,121.3286,UP,1
2019-02-11,133.13,132.66,129.0608,133.032,121.6202,UP,1
2019-02-12,136.41,134.39,129.0831,133.702,121.9244,UP,1
2019-02-13,137.26,136.84,129.1144,134.346,122.3096,UP,1
2019-02-14,138.2,136.44,129.1624,135.518,122.6654,UP,1
2019-02-15,139.67,138.5,129.2233,136.934,123.0206,DOWN,0
2019-02-19,139.26,139.33,129.2834,138.16,123.4832,DOWN,0
2019-02-20,138.82,139.93,129.3394,138.642,123.9494,DOWN,0
2019-02-21,135.09,135.0,129.366,138.208,124.3818,UP,1
2019-02-22,137.47,135.04,129.3981,138.062,124.8692,UP,1
2019-02-25,138.63,137.42,129.4326,137.854,125.4282,DOWN,0
2019-02-26,136.74,138.25,129.4536,137.35,125.9216,DOWN,0
2019-02-27,136.69,136.66,129.4753,136.924,126.2722,DOWN,0
2019-02-28,135.76,136.84,129.4928,137.058,126.6164,DOWN,0
2019-03-01,135.47,136.63,129.5037,136.658,127.0302,UP,1
2019-03-04,136.43,135.96,129.5248,136.218,127.433,UP,1
2019-03-05,136.95,136.36,129.5387,136.26,127.8764,DOWN,0
2019-03-06,135.79,137.13,129.5474,136.08,128.2974,DOWN,0
2019-03-07,133.24,135.99,129.5388,135.576,128.693,DOWN,0
2019-03-08,131.95,132.1,129.5004,134.872,129.0946,UP,1
2019-03-11,132.41,131.82,129.5162,134.068,129.3944,DOWN,0
2019-03-12,132.35,132.41,129.543,133.148,129.6852,DOWN,0
2019-03-13,132.29,133.01,129.5612,132.448,129.979,DOWN,0
2019-03-14,131.23,132.36,129.5795,132.046,130.2166,DOWN,0
2019-03-15,130.39,131.53,129.5938,131.734,130.483,UP,1
2019-03-18,132.97,130.54,129.6166,131.846,130.8872,DOWN,0
2019-03-19,132.92,133.18,129.6531,131.96,131.2102,DOWN,0
2019-03-20,131.74,132.73,129.6782,131.85,131.506,UP,1
2019-03-21,133.81,131.18,129.7014,132.366,131.7816,DOWN,0
2019-03-22,127.95,132.87,129.6868,131.878,131.8808,UP,1
2019-03-25,128.56,127.88,129.6723,130.996,131.9624,UP,1
2019-03-26,130.29,129.71,129.6656,130.47,132.1134,DOWN,0
2019-03-27,129.88,130.46,129.6504,130.098,132.2634,UP,1
2019-03-28,131.56,129.95,129.6465,129.648,132.443,UP,1
2019-03-29,132.52,132.47,129.6509,130.562,132.6204,UP,1
2019-04-01,135.84,133.17,129.6847,132.018,132.8358,UP,1
2019-04-02,136.45,136.05,129.7193,133.25,132.9992,UP,1
2019-04-03,137.38,137.0,129.7534,134.75,133.2386,UP,1
2019-04-04,137.72,137.65,129.787,135.982,133.4938,UP,1
2019-04-05,138.96,137.14,129.834,137.27,133.7466,UP,1
2019-04-08,139.88,138.26,129.8807,138.078,133.9902,DOWN,0
2019-04-09,138.84,139.17,129.9228,138.556,134.2146,UP,1
2019-04-10,140.89,138.97,129.9748,139.258,134.471,UP,1
2019-04-11,141.42,141.13,130.0345,139.998,134.7156,UP,1
2019-04-12,144.24,142.0,130.1129,141.054,135.0076,DOWN,0
2019-04-15,144.09,143.69,130.2021,141.896,135.2762,UP,1
2019-04-16,144.95,145.0,130.2883,143.118,135.5304,DOWN,0
2019-04-17,144.38,145.6,130.3681,143.816,135.7568,UP,1
2019-04-18,146.1,145.04,130.4565,144.752,135.998,DOWN,0
2019-04-22,145.76,145.48,130.5484,145.056,136.2664,UP,1
2019-04-23,148.12,146.36,130.6378,145.862,136.577,DOWN,0
2019-04-24,147.38,148.1,130.7295,146.348,136.862,DOWN,0
2019-04-25,143.61,146.49,130.7857,146.194,137.006,UP,1
2019-04-26,145.08,143.45,130.8514,145.99,137.1624,UP,1
2019-04-29,146.6,145.4,130.9344,146.158,137.3304,DOWN,0
2019-04-30,145.95,145.48,131.0092,145.724,137.456,DOWN,0
2019-05-01,144.29,146.67,131.0733,145.106,137.5566,UP,1
2019-05-02,145.31,144.01,131.1551,145.446,137.6864,UP,1
2019-05-03,148.86,146.24,131.2491,146.202,137.9618,DOWN,0
2019-05-06,147.62,146.16,131.3318,146.406,138.1648,DOWN,0
2019-05-07,145.1,146.14,131.4021,146.236,138.2942,DOWN,0
2019-05-08,144.36,144.8,131.4668,146.25,138.4466,DOWN,0
2019-05-09,143.27,143.07,131.5389,145.842,138.5782,DOWN,0
2019-05-10,142.96,142.34,131.6055,144.662,138.7222,DOWN,0
2019-05-13,137.96,140.26,131.6474,142.73,138.772,DOWN,0
2019-05-14,137.73,138.32,131.6711,141.256,138.798,UP,1
2019-05-15,137.95,136.27,131.6975,139.974,138.818,UP,1
2019-05-16,138.26,138.43,131.7301,138.972,138.8674,DOWN,0
2019-05-17,135.23,136.7,131.7357,137.426,138.9072,DOWN,0
2019-05-20,130.59,133.39,131.7256,135.952,138.88,UP,1
2019-05-21,133.86,128.25,131.7305,135.178,138.909,DOWN,0
2019-05-22,131.23,132.94,131.7212,133.834,138.8866,DOWN,0
2019-05-23,128.73,130.0,131.6977,131.928,138.8154,DOWN,0
2019-05-24,127.97,129.24,131.6678,130.476,138.7502,DOWN,0
2019-05-28,126.9,128.22,131.6351,129.738,138.6804,UP,1
2019-05-29,127.23,126.02,131.6058,128.412,138.5656,UP,1
2019-05-30,127.26,127.24,131.575,127.618,138.4524,DOWN,0
2019-05-31,125.62,125.64,131.5454,126.996,138.33,UP,1
2019-06-03,125.7,125.41,131.5043,126.542,138.1678,UP,1
2019-06-04,129.41,126.59,131.4869,127.044,138.197,UP,1
2019-06-05,130.87,130.06,131.4646,127.772,138.2432,UP,1
2019-06-06,131.34,130.78,131.4463,128.588,138.2642,UP,1
2019-06-07,132.34,132.12,131.4346,129.932,138.3134,UP,1
2019-06-10,134.57,133.19,131.4387,131.706,138.3736,DOWN,0
2019-06-11,133.54,135.76,131.4378,132.532,138.394,DOWN,0
2019-06-12,133.24,133.14,131.4324,133.006,138.342,UP,1
2019-06-13,133.85,133.71,131.4222,133.508,138.29,DOWN,0
2019-06-14,130.12,133.65,131.3838,133.064,138.1448,DOWN,0
2019-06-17,129.28,130.12,131.3395,132.006,137.976,UP,1
2019-06-18,132.38,129.93,131.3046,131.774,137.8444,UP,1
2019-06-19,133.0,132.43,131.279,131.726,137.7068,UP,1
2019-06-20,135.81,134.77,131.2629,132.118,137.6462,DOWN,0
2019-06-21,135.72,135.71,131.2454,133.238,137.5428,DOWN,0
2019-06-24,135.16,135.61,131.2153,134.414,137.4176,DOWN,0
2019-06-25,134.54,135.26,131.1734,134.846,137.2236,UP,1
2019-06-26,135.95,135.27,131.1415,135.436,137.0608,UP,1
2019-06-27,138.69,136.42,131.1222,136.012,136.9356,UP,1
2019-06-28,141.31,139.03,131.1197,137.13,136.8742,UP,1
2019-07-01,141.62,143.25,131.109,138.422,136.7846,DOWN,0
2019-07-02,139.99,140.11,131.0857,139.512,136.6692,UP,1
2019-07-03,140.84,140.58,131.0652,140.49,136.5236,DOWN,0
2019-07-05,138.66,139.61,131.0315,140.484,136.3492,DOWN,0
2019-07-08,136.3,137.78,130.986,139.482,136.203,DOWN,0
2019-07-09,135.17,135.37,130.9392,138.192,136.0048,DOWN,0
2019-07-10,134.44,135.97,130.8849,137.082,135.7616,UP,1
2019-07-11,135.78,134.56,130.8374,136.07,135.5582,UP,1
2019-07-12,138.87,136.45,130.8097,136.112,135.4498,UP,1
2019-07-15,138.98,138.96,130.7878,136.648,135.3232,UP,1
2019-07-16,139.88,139.32,130.7833,137.59,135.1436,DOWN,0
2019-07-17,138.19,139.48,130.7753,138.34,134.955,DOWN,0
2019-07-18,136.81,138.43,130.7648,138.546,134.7892,UP,1
2019-07-19,137.51,137.38,130.7647,138.274,134.6522,UP,1
2019-07-22,138.39,137.7,130.7623,138.156,134.5546,UP,1
2019-07-23,140.19,138.83,130.7665,138.218,134.4992,UP,1
2019-07-24,143.05,139.68,130.7939,139.19,134.601,DOWN,0
2019-07-25,141.4,143.78,130.8191,140.108,134.6744,UP,1
2019-07-26,141.83,140.55,130.8526,140.972,134.752,DOWN,0
2019-07-29,139.71,141.92,130.8845,141.236,134.781,UP,1
2019-07-30,142.52,138.72,130.9565,141.702,134.9268,DOWN,0
2019-07-31,141.66,142.8,131.0402,141.424,135.1482,DOWN,0
2019-08-01,138.53,142.14,131.1051,140.85,135.2416,DOWN,0
2019-08-02,135.41,138.0,131.1503,139.566,135.3252,DOWN,0
2019-08-05,132.0,132.32,131.1626,138.024,135.3906,UP,1
2019-08-06,133.29,132.88,131.1869,136.178,135.497,UP,1
2019-08-07,134.47,131.52,131.2316,134.74,135.6484,UP,1
2019-08-08,139.24,136.12,131.3137,134.882,135.8886,DOWN,0
2019-08-09,138.28,138.71,131.3958,135.456,136.109,DOWN,0
2019-08-12,136.21,137.43,131.4869,136.298,136.3208,UP,1
2019-08-13,138.88,135.93,131.6158,137.416,136.5844,DOWN,0
2019-08-14,133.45,136.32,131.707,137.212,136.6652,DOWN,0
2019-08-15,132.28,133.88,131.7885,135.82,136.6934,UP,1
2019-08-16,136.84,133.87,131.8951,135.532,136.8034,UP,1
2019-08-19,137.2,138.7,131.9798,135.73,136.9006,DOWN,0
2019-08-20,135.48,136.5,132.0439,135.05,136.9188,DOWN,0
2019-08-21,133.06,126.5,132.075,134.972,136.9092,UP,1
2019-08-22,134.82,133.85,132.1092,135.48,136.9408,DOWN,0
