ticker,UHS US Equity,UHS US Equity,UHS US Equity,UHS US Equity,UHS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-12-27,116.7,115.98,121.9102,115.488,126.2094,DOWN,0
2018-12-28,116.2,116.86,121.8749,115.654,126.041,UP,1
2018-12-31,116.56,116.86,121.8386,116.062,125.8594,UP,1
2019-01-02,117.44,115.3,121.8082,116.866,125.6806,DOWN,0
2019-01-03,115.98,117.76,121.7728,116.576,125.4844,UP,1
2019-01-04,118.56,117.3,121.7511,116.948,125.3318,DOWN,0
2019-01-07,118.3,118.56,121.7215,117.368,125.1868,UP,1
2019-01-08,122.0,119.84,121.7163,118.456,125.1864,UP,1
2019-01-09,124.31,122.79,121.732,119.83,125.2416,UP,1
2019-01-10,125.67,124.1,121.7592,121.768,125.4428,UP,1
2019-01-11,125.73,125.23,121.7857,123.202,125.5824,DOWN,0
2019-01-14,125.25,125.06,121.805,124.592,125.6706,UP,1
2019-01-15,127.03,125.1,121.8481,125.598,125.78,UP,1
2019-01-16,129.64,127.43,121.9144,126.664,125.903,UP,1
2019-01-17,130.52,129.16,121.9768,127.634,126.0442,UP,1
2019-01-18,131.97,131.1,122.0399,128.882,126.2016,DOWN,0
2019-01-22,130.61,131.01,122.0846,129.954,126.295,DOWN,0
2019-01-23,130.44,131.06,122.1443,130.636,126.314,DOWN,0
2019-01-24,129.83,130.42,122.1977,130.674,126.3056,UP,1
2019-01-25,131.14,130.84,122.2531,130.798,126.2986,DOWN,0
2019-01-28,130.43,130.55,122.3099,130.49,126.3056,UP,1
2019-01-29,132.56,131.3,122.3722,130.88,126.3998,UP,1
2019-01-30,133.02,132.74,122.4391,131.396,126.5144,DOWN,0
2019-01-31,132.53,132.92,122.499,131.936,126.6048,UP,1
2019-02-01,135.53,132.74,122.5725,132.814,126.6554,DOWN,0
2019-02-04,134.68,135.21,122.6384,133.664,126.727,UP,1
2019-02-05,134.91,135.05,122.7054,134.134,126.8232,UP,1
2019-02-06,135.06,134.44,122.7781,134.542,126.9108,DOWN,0
2019-02-07,132.94,134.69,122.8421,134.624,126.9328,DOWN,0
2019-02-08,131.49,132.5,122.897,133.816,126.9176,UP,1
2019-02-11,132.7,131.58,122.9503,133.42,126.9178,UP,1
2019-02-12,133.35,133.13,123.0419,133.108,126.8826,UP,1
2019-02-13,134.11,134.02,123.1408,132.918,126.8076,DOWN,0
2019-02-14,133.73,133.49,123.2384,133.076,126.7224,UP,1
2019-02-15,135.53,134.79,123.341,133.884,126.6934,DOWN,0
2019-02-19,135.27,134.94,123.4289,134.398,126.707,DOWN,0
2019-02-20,134.32,135.18,123.5137,134.592,126.7606,UP,1
2019-02-21,134.55,134.79,123.5976,134.68,126.9272,UP,1
2019-02-22,136.04,134.92,123.6909,135.142,127.1016,DOWN,0
2019-02-25,134.4,136.44,123.7831,134.916,127.2082,DOWN,0
2019-02-26,133.63,134.91,123.8649,134.588,127.2554,DOWN,0
2019-02-27,133.26,133.37,123.9424,134.376,127.2812,UP,1
2019-02-28,138.83,133.47,124.0447,135.232,127.6348,UP,1
2019-03-01,140.8,140.33,124.1552,136.184,128.081,DOWN,0
2019-03-04,137.24,138.89,124.2543,136.752,128.4318,DOWN,0
2019-03-05,137.23,138.23,124.3481,137.472,128.8552,DOWN,0
2019-03-06,132.83,137.23,124.4187,137.386,129.2044,DOWN,0
2019-03-07,129.52,132.6,124.477,135.524,129.5044,DOWN,0
2019-03-08,129.19,128.8,124.5293,133.202,129.8198,UP,1
2019-03-11,129.7,129.92,124.5843,131.694,130.0652,UP,1
2019-03-12,131.09,130.18,124.6571,130.466,130.353,UP,1
2019-03-13,132.69,131.72,124.7408,130.438,130.6828,UP,1
2019-03-14,134.12,132.97,124.828,131.358,131.034,UP,1
2019-03-15,134.24,134.02,124.9211,132.368,131.37,UP,1
2019-03-18,135.84,134.45,125.0154,133.596,131.7672,DOWN,0
2019-03-19,135.43,136.12,125.1176,134.464,132.1046,DOWN,0
2019-03-20,134.02,135.43,125.217,134.73,132.419,UP,1
2019-03-21,136.57,132.9,125.3224,135.22,132.7104,DOWN,0
2019-03-22,135.31,135.4,125.4183,135.434,132.9304,DOWN,0
2019-03-25,134.37,134.8,125.5099,135.14,133.1044,DOWN,0
2019-03-26,134.14,134.6,125.5979,134.882,133.2726,DOWN,0
2019-03-27,132.77,133.69,125.6853,134.632,133.423,UP,1
2019-03-28,133.51,133.07,125.7691,134.02,133.5526,UP,1
2019-03-29,133.77,134.37,125.8579,133.712,133.6352,UP,1
2019-04-01,134.75,134.89,125.9558,133.788,133.7198,DOWN,0
2019-04-02,133.75,134.41,126.0516,133.71,133.7554,UP,1
2019-04-03,134.25,134.63,126.1454,134.006,133.8282,DOWN,0
2019-04-04,133.97,134.52,126.2395,134.098,133.8988,UP,1
2019-04-05,134.72,134.38,126.3377,134.288,133.9966,DOWN,0
2019-04-08,133.0,134.95,126.4206,133.938,134.0338,UP,1
2019-04-09,133.85,132.32,126.5122,133.958,134.1022,UP,1
2019-04-10,134.49,133.96,126.6096,134.006,134.1408,DOWN,0
2019-04-11,132.42,135.14,126.6987,133.696,134.1288,UP,1
2019-04-12,132.8,133.31,126.7898,133.312,134.1342,DOWN,0
2019-04-15,132.74,132.78,126.886,133.26,134.0784,DOWN,0
2019-04-16,126.33,133.89,126.957,131.756,133.9114,DOWN,0
2019-04-17,122.66,126.5,127.0131,129.39,133.6664,UP,1
2019-04-18,124.51,122.69,127.0807,127.808,133.4554,DOWN,0
2019-04-22,122.9,124.44,127.1382,125.828,133.2546,UP,1
2019-04-23,128.08,123.18,127.2217,124.896,133.1864,UP,1
2019-04-24,130.31,128.0,127.3129,125.692,133.1386,UP,1
2019-04-25,131.7,129.6,127.4022,127.5,133.1056,DOWN,0
2019-04-26,129.23,128.79,127.4722,128.444,133.008,DOWN,0
2019-04-29,127.21,128.45,127.5341,129.306,132.8776,DOWN,0
2019-04-30,126.87,127.66,127.5958,129.064,132.7044,DOWN,0
2019-05-01,124.75,126.8,127.6458,127.952,132.494,DOWN,0
2019-05-02,124.0,124.32,127.6923,126.412,132.2876,DOWN,0
2019-05-03,123.0,124.63,127.7324,125.166,132.0566,UP,1
2019-05-06,124.49,121.27,127.7915,124.622,131.8256,DOWN,0
2019-05-07,122.95,124.22,127.8424,123.838,131.5966,DOWN,0
2019-05-08,122.02,122.53,127.8891,123.292,131.3644,UP,1
2019-05-09,122.89,121.61,127.9261,123.07,131.157,DOWN,0
2019-05-10,122.79,123.14,127.9684,123.028,130.8362,DOWN,0
2019-05-13,121.84,120.75,127.987,122.498,130.457,UP,1
2019-05-14,122.54,122.0,127.9751,122.416,130.163,DOWN,0
2019-05-15,121.86,121.8,127.9595,122.384,129.8556,DOWN,0
2019-05-16,121.7,122.0,127.9432,122.146,129.633,UP,1
2019-05-17,121.88,120.72,127.9421,121.964,129.4802,UP,1
2019-05-20,123.25,121.21,127.9512,122.246,129.3614,UP,1
2019-05-21,124.81,123.4,127.9622,122.7,129.2636,UP,1
2019-05-22,125.44,124.56,127.9685,123.416,129.1506,DOWN,0
2019-05-23,122.96,124.67,127.9615,123.668,128.956,UP,1
2019-05-24,123.09,122.44,127.9532,123.91,128.7354,DOWN,0
2019-05-28,122.49,122.83,127.9514,123.758,128.5004,DOWN,0
2019-05-29,119.58,121.98,127.931,122.712,128.1752,UP,1
2019-05-30,120.09,119.63,127.9094,121.642,127.8684,DOWN,0
2019-05-31,119.55,119.35,127.885,120.96,127.579,UP,1
2019-06-03,121.46,119.55,127.8668,120.634,127.2768,UP,1
2019-06-04,122.41,122.55,127.8515,120.618,127.0188,DOWN,0
2019-06-05,121.41,123.19,127.8317,120.984,126.7596,DOWN,0
2019-06-06,121.11,121.51,127.7983,121.188,126.499,UP,1
2019-06-07,123.71,121.51,127.7804,122.02,126.3178,DOWN,0
2019-06-10,123.58,124.35,127.7563,122.444,126.1192,DOWN,0
2019-06-11,123.0,124.17,127.7264,122.562,125.9038,UP,1
2019-06-12,123.91,122.97,127.7074,123.062,125.687,UP,1
2019-06-13,123.95,123.79,127.6867,123.63,125.491,DOWN,0
2019-06-14,122.75,124.04,127.6632,123.438,125.261,UP,1
2019-06-17,123.42,123.34,127.6432,123.406,125.05,UP,1
2019-06-18,123.93,123.78,127.6209,123.592,124.8342,UP,1
2019-06-19,125.28,124.18,127.6011,123.866,124.6798,DOWN,0
2019-06-20,124.36,125.81,127.5721,123.948,124.49,UP,1
2019-06-21,125.31,124.36,127.558,124.46,124.3064,UP,1
2019-06-24,126.45,125.52,127.5547,125.066,124.187,UP,1
2019-06-25,128.64,126.59,127.5643,126.008,124.1038,DOWN,0
2019-06-26,127.07,128.87,127.565,126.366,123.9904,UP,1
2019-06-27,128.15,127.67,127.5789,127.124,124.0268,UP,1
2019-06-28,130.39,128.36,127.6111,128.14,124.1814,DOWN,0
2019-07-01,130.07,131.17,127.6412,128.864,124.2926,DOWN,0
2019-07-02,130.0,130.3,127.6612,129.136,124.4346,UP,1
2019-07-03,131.09,129.99,127.6873,129.94,124.4948,UP,1
2019-07-05,131.38,130.51,127.7141,130.586,124.5162,UP,1
2019-07-08,131.71,131.23,127.7338,130.85,124.5164,DOWN,0
2019-07-09,128.89,130.83,127.7475,130.614,124.5096,UP,1
2019-07-10,129.66,128.92,127.762,130.546,124.5586,UP,1
2019-07-11,131.24,131.12,127.7845,130.576,124.646,UP,1
2019-07-12,132.9,130.88,127.814,130.88,124.809,UP,1
2019-07-15,133.76,132.9,127.8528,131.29,125.0042,UP,1
2019-07-16,133.97,133.99,127.8909,132.306,125.2236,DOWN,0
2019-07-17,132.88,133.73,127.9236,132.95,125.3914,UP,1
2019-07-18,133.18,132.88,127.9503,133.338,125.596,DOWN,0
2019-07-19,132.63,133.21,127.97,133.284,125.8082,UP,1
2019-07-22,132.67,132.65,128.0059,133.066,126.0038,UP,1
2019-07-23,133.71,132.73,128.0496,133.014,126.2222,UP,1
2019-07-24,137.0,133.84,128.109,133.838,126.5254,DOWN,0
2019-07-25,136.97,136.76,128.1674,134.596,126.814,UP,1
2019-07-26,151.89,145.6,128.2952,138.448,127.4146,UP,1
2019-07-29,152.65,149.72,128.4206,142.444,128.0336,UP,1
2019-07-30,152.87,150.02,128.5556,146.276,128.6534,DOWN,0
2019-07-31,150.86,152.78,128.7057,149.048,129.2056,DOWN,0
2019-08-01,147.16,151.1,128.8288,151.086,129.6526,DOWN,0
2019-08-02,146.45,146.71,128.9465,149.998,130.0728,DOWN,0
2019-08-05,143.34,145.04,129.0401,148.136,130.4804,UP,1
2019-08-06,146.39,144.36,129.1438,146.84,130.9464,DOWN,0
2019-08-07,146.14,146.05,129.2426,145.896,131.4194,UP,1
2019-08-08,146.46,146.82,129.346,145.756,131.957,UP,1
2019-08-09,146.94,146.49,129.4497,145.854,132.494,DOWN,0
2019-08-12,146.69,147.01,129.5554,146.524,133.0368,UP,1
2019-08-13,148.97,147.13,129.6902,147.04,133.587,DOWN,0
2019-08-14,145.83,147.48,129.8116,146.978,134.0554,DOWN,0
2019-08-15,145.37,146.01,129.9604,146.76,134.5346,UP,1
2019-08-16,147.35,145.97,130.1034,146.842,135.0594,UP,1
2019-08-19,148.2,148.82,130.2402,147.144,135.5492,DOWN,0
2019-08-20,145.64,147.53,130.3606,146.478,135.9904,UP,1
2019-08-21,147.14,146.76,130.4788,146.74,136.4732,DOWN,0
2019-08-22,145.95,147.17,130.5913,146.856,136.914,DOWN,0
2019-08-23,143.48,145.2,130.6882,146.082,137.3046,UP,1
2019-08-26,144.23,144.48,130.7796,145.288,137.7342,DOWN,0
2019-08-27,140.68,144.89,130.8356,144.296,138.0794,UP,1
2019-08-28,142.6,140.02,130.8973,143.388,138.4528,UP,1
2019-08-29,144.24,143.76,130.9611,143.046,138.832,UP,1
2019-08-30,144.58,145.21,131.0336,143.266,139.2364,UP,1
2019-09-03,145.91,143.61,131.1239,143.602,139.6484,UP,1
2019-09-04,146.26,147.17,131.2187,144.718,140.0446,DOWN,0
2019-09-05,145.14,148.0,131.3044,145.226,140.3746,UP,1
2019-09-06,148.26,145.84,131.3807,146.03,140.7984,UP,1
2019-09-09,149.52,148.32,131.4728,147.018,141.2258,UP,1
2019-09-10,155.37,149.46,131.5991,148.91,141.7254,DOWN,0
2019-09-11,155.11,154.59,131.7213,150.68,142.2262,DOWN,0
2019-09-12,152.96,155.5,131.8269,152.244,142.6854,DOWN,0
2019-09-13,152.52,153.66,131.9282,153.096,143.114,UP,1
2019-09-16,153.89,151.64,132.0342,153.97,143.5642,DOWN,0
2019-09-17,151.87,153.64,132.118,153.27,143.9674,UP,1
2019-09-18,151.99,151.74,132.1887,152.646,144.4294,DOWN,0
2019-09-19,150.01,151.82,132.2488,152.056,144.8364,UP,1
2019-09-20,150.12,150.46,132.3145,151.576,145.214,DOWN,0
2019-09-23,149.97,149.25,132.3914,150.792,145.5554,DOWN,0
2019-09-24,148.45,150.27,132.4754,150.108,145.8492,DOWN,0
2019-09-25,147.35,148.45,132.5811,149.18,146.1168,DOWN,0
2019-09-26,146.56,147.83,132.6773,148.49,146.3904,UP,1
2019-09-27,146.83,147.27,132.7661,147.832,146.6634,UP,1
2019-09-30,148.75,147.06,132.8535,147.588,146.9858,DOWN,0
2019-10-01,147.11,148.46,132.9292,147.32,147.2746,DOWN,0
2019-10-02,146.23,146.24,133.0546,147.096,147.525,DOWN,0
2019-10-03,145.37,146.11,133.189,146.858,147.6924,UP,1
2019-10-04,146.13,146.1,133.3211,146.718,147.8756,DOWN,0
2019-10-07,145.07,145.81,133.4662,145.982,147.7392,DOWN,0
2019-10-08,143.2,144.39,133.6053,145.2,147.5502,UP,1
2019-10-09,145.12,144.18,133.7583,144.978,147.3952,UP,1
2019-10-10,145.83,144.83,133.9204,145.07,147.2946,UP,1
2019-10-11,146.13,146.69,134.0639,145.07,147.274,DOWN,0
2019-10-14,143.99,145.55,134.2003,144.854,147.2248,UP,1
2019-10-15,145.25,144.82,134.3456,145.264,147.263,DOWN,0
2019-10-16,144.72,145.45,134.4864,145.184,147.2296,UP,1
2019-10-17,146.3,145.31,134.6307,145.278,147.2328,DOWN,0
2019-10-18,146.09,145.32,134.7812,145.27,147.2254,DOWN,0
2019-10-21,145.32,146.69,134.915,145.536,147.193,UP,1
2019-10-22,146.38,145.92,135.0554,145.762,147.1868,DOWN,0
2019-10-23,144.56,146.58,135.1682,145.73,147.0986,UP,1
2019-10-24,144.7,145.18,135.2702,145.41,147.076,DOWN,0
2019-10-25,137.93,137.95,135.3315,143.778,146.9272,UP,1
2019-10-28,138.08,137.7,135.3932,142.33,146.7418,UP,1
2019-10-29,138.81,138.9,135.461,140.816,146.554,UP,1
2019-10-30,139.07,138.27,135.5212,139.718,146.4226,DOWN,0
2019-10-31,137.46,139.05,135.5603,138.27,146.229,UP,1
2019-11-01,138.75,138.53,135.6015,138.434,146.085,UP,1
2019-11-04,139.53,139.13,135.6393,138.724,146.006,UP,1
2019-11-05,139.86,140.36,135.6855,138.934,145.9186,UP,1
2019-11-06,139.92,140.13,135.7329,139.104,145.9034,DOWN,0
2019-11-07,139.67,140.96,135.7821,139.546,145.8448,UP,1
2019-11-08,141.13,139.74,135.8321,140.022,145.7826,DOWN,0
2019-11-11,139.24,140.3,135.8761,139.964,145.6758,UP,1
2019-11-12,140.57,139.06,135.9162,140.106,145.569,UP,1
2019-11-13,141.56,140.06,135.9589,140.434,145.475,DOWN,0
2019-11-14,141.19,141.71,136.0022,140.738,145.396,UP,1
2019-11-15,144.27,140.55,136.0459,141.366,145.3162,DOWN,0
2019-11-18,141.76,143.82,136.0813,141.87,145.161,UP,1
2019-11-19,141.79,141.93,136.1157,142.114,144.8894,DOWN,0
2019-11-20,140.5,141.28,136.1429,141.902,144.5972,UP,1
2019-11-21,140.59,140.79,136.1811,141.782,144.3498,DOWN,0
2019-11-22,139.32,140.66,136.2203,140.792,144.0858,UP,1
2019-11-25,141.32,140.33,136.2634,140.704,143.8344,DOWN,0
2019-11-26,139.76,141.75,136.2954,140.298,143.5922,UP,1
2019-11-27,140.29,140.59,136.3263,140.256,143.3582,DOWN,0
2019-11-29,139.49,139.45,136.3551,140.036,143.1478,UP,1
2019-12-02,139.82,140.04,136.3766,140.136,142.9418,UP,1
2019-12-03,140.33,138.79,136.4019,139.938,142.749,UP,1
2019-12-04,141.02,140.27,136.4354,140.19,142.6004,UP,1
2019-12-05,141.84,141.08,136.4718,140.5,142.4902,UP,1
2019-12-06,144.71,142.83,136.5152,141.544,142.4532,DOWN,0
2019-12-09,143.72,144.54,136.5618,142.324,142.391,UP,1
2019-12-10,144.58,143.83,136.6165,143.174,142.3076,UP,1
2019-12-11,144.7,144.64,136.6737,143.91,142.2594,UP,1
2019-12-12,146.27,144.92,136.7109,144.796,142.2602,DOWN,0
2019-12-13,144.34,146.07,136.7286,144.722,142.2396,DOWN,0
2019-12-16,141.67,144.75,136.7508,144.312,142.1504,DOWN,0
2019-12-17,141.52,140.4,136.7722,143.7,142.0794,UP,1
2019-12-18,141.65,141.74,136.8163,143.09,142.0484,UP,1
2019-12-19,144.03,142.4,136.8889,142.642,142.0266,UP,1
2019-12-20,144.31,144.67,136.9645,142.636,141.9962,DOWN,0
2019-12-23,143.79,144.99,137.0349,143.06,141.9494,DOWN,0
2019-12-24,143.32,143.41,137.0961,143.42,141.936,DOWN,0
2019-12-26,142.84,143.44,137.1468,143.658,141.8878,UP,1
2019-12-27,143.35,142.84,137.193,143.522,141.8604,DOWN,0
2019-12-30,142.65,143.89,137.235,143.19,141.7874,UP,1
2019-12-31,143.46,142.5,137.2731,143.124,141.7348,DOWN,0
2020-01-02,142.31,144.26,137.3075,142.922,141.6746,DOWN,0
2020-01-03,141.97,140.76,137.3473,142.748,141.5864,DOWN,0
2020-01-06,141.86,141.11,137.3737,142.45,141.5324,UP,1
2020-01-07,142.43,141.23,137.4093,142.406,141.487,UP,1
2020-01-08,145.08,142.66,137.4629,142.73,141.63,DOWN,0
2020-01-09,144.33,145.32,137.5138,143.134,141.755,UP,1
2020-01-10,146.05,144.76,137.5802,143.95,141.8998,DOWN,0
2020-01-13,144.88,146.41,137.6371,144.554,142.016,UP,1
2020-01-14,145.46,144.23,137.6955,145.16,142.176,DOWN,0
2020-01-15,144.3,145.12,137.7433,145.004,142.287,DOWN,0
2020-01-16,143.94,144.96,137.7942,144.926,142.3752,UP,1
2020-01-17,145.03,144.46,137.8481,144.722,142.4786,DOWN,0
2020-01-21,144.99,145.28,137.9032,144.744,142.58,UP,1
2020-01-22,145.58,145.51,137.9575,144.768,142.6982,UP,1
2020-01-23,147.78,145.43,138.0314,145.464,142.8312,DOWN,0
2020-01-24,147.26,147.91,138.0985,146.128,142.9916,DOWN,0
2020-01-27,144.98,145.57,138.1509,146.118,143.0798,UP,1
2020-01-28,145.22,146.4,138.2149,146.164,143.153,DOWN,0
2020-01-29,143.9,145.91,138.2704,145.828,143.2072,DOWN,0
2020-01-30,140.93,143.29,138.3114,144.458,143.1404,DOWN,0
2020-01-31,137.11,140.26,138.3653,142.428,143.0474,UP,1
2020-02-03,137.26,137.98,138.4383,140.884,142.9568,UP,1
2020-02-04,138.49,138.64,138.5082,139.538,142.9166,UP,1
2020-02-05,142.0,139.52,138.6037,139.158,142.9448,DOWN,0
2020-02-06,141.08,142.65,138.6687,139.188,142.98,DOWN,0
2020-02-07,138.13,141.0,138.7078,139.392,142.9162,UP,1
2020-02-10,139.61,137.97,138.7473,139.862,142.9132,UP,1
2020-02-11,141.68,140.01,138.8096,140.5,142.941,DOWN,0
2020-02-12,140.31,142.27,138.8751,140.162,142.9574,UP,1
2020-02-13,141.5,139.81,138.9482,140.246,142.991,DOWN,0
2020-02-14,139.93,141.69,139.0241,140.606,142.983,DOWN,0
2020-02-18,139.09,139.97,139.0996,140.502,142.9444,DOWN,0
2020-02-19,139.03,139.55,139.1797,139.972,142.8882,UP,1
2020-02-20,140.03,139.13,139.2574,139.916,142.7946,UP,1
2020-02-21,142.72,139.69,139.3563,140.16,142.7746,DOWN,0
2020-02-24,141.23,140.23,139.4523,140.42,142.7076,DOWN,0
2020-02-25,135.48,141.79,139.5153,139.698,142.5232,DOWN,0
2020-02-26,135.21,136.24,139.5774,138.934,142.302,DOWN,0
2020-02-27,128.24,134.13,139.6094,136.576,141.98,DOWN,0
2020-02-28,123.74,124.8,139.6154,132.78,141.6214,UP,1
2020-03-02,131.82,124.4,139.6652,130.898,141.4274,DOWN,0
2020-03-03,125.34,131.24,139.6834,128.87,141.1012,UP,1
2020-03-04,131.71,129.6,139.7325,128.17,140.8548,DOWN,0
2020-03-05,127.57,127.64,139.7541,128.036,140.52,DOWN,0
2020-03-06,125.97,123.35,139.7599,128.482,140.1636,DOWN,0
2020-03-09,114.59,120.97,139.7057,125.036,139.589,UP,1
2020-03-10,119.56,117.63,139.6887,123.88,139.1234,DOWN,0
2020-03-11,110.14,116.47,139.6239,119.566,138.4592,DOWN,0
2020-03-12,99.8,102.35,139.5105,114.012,137.6022,UP,1
2020-03-13,105.09,105.24,139.438,109.836,136.8348,DOWN,0
2020-03-16,81.7,95.64,139.2461,103.258,135.6226,DOWN,0
2020-03-17,80.76,83.45,139.0521,95.498,134.3984,DOWN,0
2020-03-18,67.69,75.26,138.7833,87.008,132.915,UP,1
2020-03-19,84.84,66.67,138.5954,84.016,131.7632,DOWN,0
2020-03-20,75.42,86.75,138.3655,78.082,130.37,DOWN,0
2020-03-23,71.84,75.17,138.1191,76.11,128.9202,UP,1
2020-03-24,78.16,76.86,137.8914,75.59,127.5624,UP,1
2020-03-25,87.95,78.99,137.7132,79.642,126.4238,UP,1
2020-03-26,91.84,89.95,137.5574,81.042,125.3514,DOWN,0
2020-03-27,88.99,88.95,137.3828,83.756,124.2452,UP,1
2020-03-30,100.13,89.2,137.2637,89.414,123.369,DOWN,0
2020-03-31,99.08,100.73,137.1454,93.598,122.45,DOWN,0
2020-04-01,87.92,93.91,136.9679,93.592,121.3086,UP,1
2020-04-02,88.71,85.43,136.7918,92.966,120.1712,DOWN,0
2020-04-03,85.38,88.3,136.5923,92.244,118.9232,UP,1
2020-04-06,96.5,89.86,136.453,91.518,117.908,UP,1
2020-04-07,98.39,101.89,136.3184,91.38,116.9762,UP,1
2020-04-08,106.99,99.67,136.2211,95.194,116.2116,DOWN,0
2020-04-09,104.51,108.0,136.1004,98.354,115.4238,DOWN,0
2020-04-13,100.72,103.38,135.9687,101.422,114.6196,UP,1
2020-04-14,107.55,103.0,135.8657,103.632,114.0284,DOWN,0
2020-04-15,103.09,102.32,135.7292,104.572,113.345,DOWN,0
2020-04-16,101.67,103.11,135.5872,103.508,112.6086,UP,1
2020-04-17,107.79,105.4,135.4761,104.164,111.9244,DOWN,0
2020-04-20,102.69,105.05,135.3341,104.558,111.1566,DOWN,0
2020-04-21,97.78,99.3,135.1661,102.604,110.3496,UP,1
2020-04-22,98.1,100.32,134.9981,101.606,109.5194,UP,1
2020-04-23,101.2,99.01,134.8596,101.512,108.7098,UP,1
2020-04-24,101.65,102.03,134.7196,100.284,107.9366,UP,1
2020-04-27,105.08,103.15,134.5888,100.762,107.2082,UP,1
2020-04-28,105.37,103.38,134.4511,102.28,106.517,UP,1
2020-04-29,110.53,106.39,134.335,104.766,105.9458,DOWN,0
2020-04-30,105.69,107.77,134.1936,105.664,105.279,DOWN,0
2020-05-01,99.15,102.98,134.0249,105.164,104.4614,DOWN,0
2020-05-04,98.43,97.71,133.8512,103.834,103.5756,UP,1
2020-05-05,101.9,100.3,133.6975,103.14,102.789,DOWN,0
2020-05-06,95.6,102.18,133.5122,100.154,101.9914,UP,1
2020-05-07,96.53,97.09,133.3263,98.322,101.2178,UP,1
2020-05-08,102.06,98.66,133.1516,98.904,100.6942,DOWN,0
2020-05-11,98.47,100.79,132.9591,98.912,100.1888,DOWN,0
2020-05-12,93.52,99.18,132.6672,97.236,99.4228,DOWN,0
2020-05-13,91.8,93.09,132.363,96.476,98.752,DOWN,0
2020-05-14,91.48,90.37,132.056,95.466,97.9474,UP,1
2020-05-15,92.63,91.14,131.7649,93.58,97.2486,UP,1
2020-05-18,100.13,96.22,131.5297,93.912,96.7318,UP,1
2020-05-19,100.51,99.4,131.3,95.31,96.4502,UP,1
2020-05-20,103.28,101.51,131.0997,97.606,96.1246,UP,1
2020-05-21,105.57,102.8,130.8956,100.424,96.0332,DOWN,0
2020-05-22,104.17,105.9,130.6858,102.732,96.1206,UP,1
2020-05-26,106.38,107.73,130.4854,103.982,96.1464,UP,1
2020-05-27,110.43,108.42,130.3028,105.966,96.721,DOWN,0
2020-05-28,107.25,111.88,130.1056,106.76,97.2508,DOWN,0
2020-05-29,105.45,106.59,129.888,106.736,98.006,DOWN,0
2020-06-01,104.59,105.0,129.6818,106.82,98.401,DOWN,0
2020-06-02,104.03,104.69,129.4751,106.35,98.9732,UP,1
2020-06-03,104.43,105.27,129.2605,105.15,99.625,DOWN,0
2020-06-04,102.91,102.83,129.0341,104.282,100.12,UP,1
2020-06-05,109.16,105.48,128.8517,105.024,100.5442,UP,1
2020-06-08,111.21,110.53,128.672,106.348,100.9316,DOWN,0
2020-06-09,109.22,113.17,128.4884,107.386,101.3362,DOWN,0
2020-06-10,102.45,108.73,128.2832,106.99,101.3826,DOWN,0
2020-06-11,94.9,98.34,128.0366,105.388,101.299,UP,1
2020-06-12,95.58,98.8,127.8111,102.672,101.4522,UP,1
2020-06-15,100.53,92.51,127.6007,100.536,101.6886,UP,1
2020-06-16,102.0,103.89,127.3895,99.092,102.021,DOWN,0
2020-06-17,96.86,102.37,127.1509,97.974,102.0282,UP,1
2020-06-18,97.77,96.01,126.9102,98.548,102.0158,DOWN,0
2020-06-19,96.7,99.79,126.6624,98.772,101.81,DOWN,0
2020-06-22,96.11,96.32,126.4173,97.888,101.642,DOWN,0
2020-06-23,95.54,97.31,126.1537,96.596,101.5384,DOWN,0
2020-06-24,89.3,93.67,125.8526,95.084,101.1734,UP,1
2020-06-25,90.44,88.74,125.5279,93.618,100.9204,DOWN,0
2020-06-26,89.34,90.41,125.1991,92.146,100.6738,UP,1
2020-06-29,92.27,90.57,124.8956,91.378,100.3634,UP,1
2020-06-30,92.89,91.57,124.5975,90.848,100.1674,UP,1
2020-07-01,93.18,93.31,124.2939,91.624,100.0754,UP,1
2020-07-02,93.61,95.03,124.0026,92.258,99.9856,UP,1
2020-07-06,94.82,95.46,123.7168,93.354,99.858,DOWN,0
2020-07-07,91.17,93.48,123.4226,93.134,99.6484,DOWN,0
2020-07-08,90.7,91.74,123.1255,92.696,99.3608,DOWN,0
2020-07-09,88.61,89.75,122.8187,91.782,99.0256,UP,1
2020-07-10,89.76,88.18,122.5252,91.012,98.6102,UP,1
2020-07-13,90.08,89.9,122.2389,90.064,98.298,UP,1
2020-07-14,92.68,89.69,121.9695,90.366,98.1686,UP,1
2020-07-15,97.95,94.9,121.7251,91.816,98.159,UP,1
2020-07-16,98.4,97.39,121.4733,93.774,98.089,DOWN,0
2020-07-17,97.6,99.03,121.2258,95.342,98.129,DOWN,0
2020-07-20,96.03,97.6,120.9748,96.532,98.119,UP,1
2020-07-21,100.2,96.69,120.7489,98.036,98.0818,UP,1
2020-07-22,106.01,102.12,120.5483,99.648,98.2326,UP,1
2020-07-23,107.5,105.76,120.3605,101.468,98.5122,UP,1
2020-07-24,108.08,108.21,120.1849,103.564,98.8378,UP,1
2020-07-27,109.37,107.1,120.0061,106.232,99.1956,DOWN,0
2020-07-28,109.07,112.0,119.8223,108.006,99.5244,UP,1
2020-07-29,113.12,110.16,119.6573,109.428,99.7842,DOWN,0
