ticker,NEE US Equity,NEE US Equity,NEE US Equity,NEE US Equity,NEE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-05-15,6.0781,5.9453,5.8165,5.9703,5.6152,DOWN,0
2000-05-16,5.8984,6.0469,5.8118,5.9828,5.6383,DOWN,0
2000-05-17,5.8438,5.8828,5.8068,5.9703,5.6569,UP,1
2000-05-18,5.9531,5.875,5.8024,5.9438,5.6727,UP,1
2000-05-19,5.9766,5.9219,5.7977,5.95,5.6852,DOWN,0
2000-05-22,5.9531,5.9688,5.7931,5.925,5.6948,UP,1
2000-05-23,6.0156,5.9688,5.7889,5.9484,5.7098,UP,1
2000-05-24,6.0859,5.9766,5.7851,5.9969,5.7269,UP,1
2000-05-25,6.1094,6.0313,5.7816,6.0281,5.7381,UP,1
2000-05-26,6.2188,6.0781,5.7793,6.0766,5.75,DOWN,0
2000-05-30,6.1406,6.2188,5.7763,6.1141,5.7631,UP,1
2000-05-31,6.2109,6.1484,5.774,6.1531,5.7797,DOWN,0
2000-06-01,6.1953,6.1875,5.7715,6.175,5.8002,DOWN,0
2000-06-02,6.1797,6.1484,5.7693,6.1891,5.8219,DOWN,0
2000-06-05,5.9375,6.1563,5.7648,6.1328,5.8344,UP,1
2000-06-06,6.0781,5.9453,5.7606,6.1203,5.8477,DOWN,0
2000-06-07,6.0234,6.0938,5.7563,6.0828,5.8516,UP,1
2000-06-08,6.0391,6.0234,5.7518,6.0516,5.8587,UP,1
2000-06-09,6.0938,6.0547,5.747,6.0344,5.8691,UP,1
2000-06-12,6.1016,6.1094,5.7429,6.0672,5.8761,DOWN,0
2000-06-13,6.0469,6.125,5.7387,6.0609,5.8819,DOWN,0
2000-06-14,5.9609,6.0391,5.7348,6.0484,5.8878,UP,1
2000-06-15,6.1016,5.9531,5.7315,6.0609,5.8944,DOWN,0
2000-06-16,6.0625,6.0781,5.7279,6.0547,5.9005,DOWN,0
2000-06-19,5.9219,6.0625,5.7238,6.0188,5.9045,UP,1
2000-06-20,5.9688,5.9297,5.7193,6.0031,5.9075,UP,1
2000-06-21,6.0938,5.9922,5.7159,6.0297,5.9114,UP,1
2000-06-22,6.1328,6.1094,5.713,6.0359,5.9172,UP,1
2000-06-23,6.2188,6.1172,5.7101,6.0672,5.9234,UP,1
2000-06-26,6.2266,6.1875,5.707,6.1281,5.9303,DOWN,0
2000-06-27,6.1875,6.1953,5.704,6.1719,5.9403,UP,1
2000-06-28,6.2944,6.1875,5.7016,6.212,5.9573,DOWN,0
2000-06-29,6.1406,6.2578,5.6985,6.2136,5.9718,UP,1
2000-06-30,6.1875,6.1875,5.696,6.2073,5.9834,UP,1
2000-07-03,6.2266,6.1563,5.6935,6.2073,5.995,DOWN,0
2000-07-05,6.2031,6.2969,5.691,6.2105,6.0054,UP,1
2000-07-06,6.2813,6.2422,5.6894,6.2078,6.0132,UP,1
2000-07-07,6.375,6.2656,5.6885,6.2547,6.0231,UP,1
2000-07-10,6.625,6.4375,5.6896,6.3422,6.0418,UP,1
2000-07-11,6.6406,6.5703,5.6912,6.425,6.0615,UP,1
2000-07-12,6.6797,6.625,5.693,6.5203,6.0817,UP,1
2000-07-13,6.7656,6.6484,5.6955,6.6172,6.104,DOWN,0
2000-07-14,6.7656,6.7656,5.698,6.6953,6.1256,DOWN,0
2000-07-17,6.7305,6.7344,5.7002,6.7164,6.1457,DOWN,0
2000-07-18,6.6016,6.7344,5.7012,6.7086,6.1644,UP,1
2000-07-19,6.6875,6.6328,5.702,6.7102,6.1807,DOWN,0
2000-07-20,6.6484,6.7344,5.7032,6.6867,6.1969,DOWN,0
2000-07-21,6.5938,6.6953,5.7042,6.6523,6.2107,UP,1
2000-07-24,6.6094,6.5625,5.7058,6.6281,6.2211,UP,1
2000-07-25,6.6797,6.6406,5.7077,6.6438,6.2358,DOWN,0
2000-07-26,6.6113,6.6484,5.7099,6.6285,6.2465,DOWN,0
2000-07-27,6.6094,6.625,5.7122,6.6207,6.2607,DOWN,0
2000-07-28,6.6016,6.6094,5.7147,6.6223,6.2758,DOWN,0
2000-07-31,6.0313,5.8906,5.7136,6.5066,6.2774,UP,1
2000-08-01,6.2891,6.0938,5.7143,6.4285,6.2837,UP,1
2000-08-02,6.5313,6.375,5.7161,6.4125,6.2952,UP,1
2000-08-03,6.6504,6.6094,5.7189,6.4207,6.3079,DOWN,0
2000-08-04,6.625,6.6563,5.7217,6.4254,6.3187,UP,1
2000-08-07,6.7207,6.625,5.7253,6.5633,6.3309,UP,1
2000-08-08,6.7422,6.8281,5.729,6.6539,6.3414,DOWN,0
2000-08-09,6.5781,6.7734,5.7317,6.6633,6.3501,DOWN,0
2000-08-10,6.5254,6.5625,5.7341,6.6383,6.3564,UP,1
2000-08-11,6.6738,6.5313,5.7369,6.648,6.366,DOWN,0
2000-08-14,6.6719,6.5781,5.739,6.6383,6.3758,UP,1
2000-08-15,6.7031,6.6797,5.7411,6.6305,6.3912,UP,1
2000-08-16,6.7979,6.7344,5.7438,6.6744,6.4056,UP,1
2000-08-17,6.8438,6.8594,5.7466,6.7381,6.422,UP,1
2000-08-18,6.875,6.8125,5.7499,6.7783,6.4387,DOWN,0
2000-08-21,6.7969,6.8281,5.7534,6.8033,6.4527,UP,1
2000-08-22,6.8047,6.8047,5.7568,6.8236,6.4668,UP,1
2000-08-23,6.8359,6.7344,5.761,6.8313,6.4826,DOWN,0
2000-08-24,6.7578,6.8281,5.7653,6.8141,6.4985,DOWN,0
2000-08-25,6.6953,6.7578,5.7695,6.7781,6.5104,DOWN,0
2000-08-28,6.6484,6.6563,5.7734,6.7484,6.5221,DOWN,0
2000-08-29,6.625,6.6172,5.7773,6.7125,6.5362,UP,1
2000-08-30,6.6875,6.5938,5.7817,6.6828,6.5506,DOWN,0
2000-08-31,6.6719,6.6563,5.7859,6.6656,6.5621,UP,1
2000-09-01,6.7734,6.7031,5.7906,6.6813,6.5749,UP,1
2000-09-05,6.8516,6.8203,5.7962,6.7219,6.5876,UP,1
2000-09-06,7.0313,6.8203,5.803,6.8031,6.6037,UP,1
2000-09-07,7.1875,7.0547,5.811,6.9031,6.6237,UP,1
2000-09-08,7.2451,7.1484,5.8198,7.0178,6.6427,UP,1
2000-09-11,7.3696,7.25,5.8292,7.137,6.6673,UP,1
2000-09-12,7.5391,7.7031,5.8397,7.2745,6.6943,UP,1
2000-09-13,7.625,7.6484,5.8515,7.3933,6.7223,UP,1
2000-09-14,7.6445,7.7188,5.8624,7.4847,6.7511,UP,1
2000-09-15,7.7759,7.6953,5.8737,7.5908,6.781,UP,1
2000-09-18,7.8203,7.8203,5.8853,7.681,6.8099,DOWN,0
2000-09-19,7.5859,7.8203,5.8955,7.6903,6.8291,UP,1
2000-09-20,7.6016,7.6094,5.906,7.6856,6.8483,DOWN,0
2000-09-21,7.5781,7.5781,5.917,7.6724,6.8663,UP,1
2000-09-22,7.625,7.5938,5.9284,7.6422,6.8835,UP,1
2000-09-25,7.7109,7.6641,5.9407,7.6203,6.9024,UP,1
2000-09-26,7.9141,7.7109,5.9541,7.6859,6.9261,UP,1
2000-09-27,7.9946,7.9141,5.9679,7.7646,6.9539,DOWN,0
2000-09-28,7.9922,8.0156,5.9813,7.8474,6.98,UP,1
2000-09-29,8.2212,8.0156,5.9958,7.9666,7.0115,UP,1
2000-10-02,8.5313,8.2266,6.0118,8.1307,7.0502,DOWN,0
2000-10-03,8.0313,8.4844,6.0252,8.1541,7.0787,DOWN,0
2000-10-04,7.9844,8.0781,6.0388,8.1521,7.1048,DOWN,0
2000-10-05,7.7969,7.9219,6.0514,8.113,7.1285,UP,1
2000-10-06,7.9766,7.875,6.0648,8.0641,7.1558,UP,1
2000-10-09,8.0469,7.9688,6.0783,7.9672,7.1847,UP,1
2000-10-10,8.1719,8.0625,6.0922,7.9953,7.2275,UP,1
2000-10-11,8.25,8.1719,6.1067,8.0484,7.2668,DOWN,0
2000-10-12,8.1484,8.2031,6.1209,8.1188,7.2991,UP,1
2000-10-13,8.4375,8.1172,6.1364,8.2109,7.3348,UP,1
2000-10-16,8.5,8.3594,6.1522,8.3016,7.3723,DOWN,0
2000-10-17,8.4609,8.4688,6.1687,8.3594,7.4071,DOWN,0
2000-10-18,8.4375,8.4531,6.1846,8.3969,7.4411,DOWN,0
2000-10-19,8.125,8.3359,6.1982,8.3922,7.472,DOWN,0
2000-10-20,8.125,8.0781,6.2117,8.3297,7.504,DOWN,0
2000-10-23,8.1172,8.0938,6.2244,8.2531,7.5329,DOWN,0
2000-10-24,7.9531,8.125,6.2365,8.1516,7.5585,DOWN,0
2000-10-25,7.8984,8.0469,6.2486,8.0438,7.5824,DOWN,0
2000-10-26,7.7109,7.8828,6.2592,7.9609,7.6006,UP,1
2000-10-27,8.0938,7.6328,6.2721,7.9547,7.6256,UP,1
2000-10-30,8.2656,8.0938,6.2862,7.9844,7.6535,DOWN,0
2000-10-31,8.25,8.2734,6.301,8.0438,7.6825,DOWN,0
2000-11-01,8.25,8.25,6.3151,8.1141,7.7114,DOWN,0
2000-11-02,8.0625,8.2188,6.3287,8.1844,7.736,DOWN,0
2000-11-03,7.9766,8.0625,6.341,8.1609,7.7603,UP,1
2000-11-06,8.0859,8.0156,6.3541,8.125,7.7881,DOWN,0
2000-11-07,8.0391,8.1172,6.3679,8.0828,7.816,DOWN,0
2000-11-08,8.0156,8.0625,6.3815,8.0359,7.8438,UP,1
2000-11-09,8.125,8.0313,6.3962,8.0484,7.8725,UP,1
2000-11-10,8.1563,8.125,6.4112,8.0844,7.9022,UP,1
2000-11-13,8.25,8.1875,6.426,8.1172,7.9317,DOWN,0
2000-11-14,8.1875,8.2188,6.4412,8.1469,7.9585,UP,1
2000-11-15,8.25,8.1719,6.4564,8.1938,7.9828,UP,1
2000-11-16,8.2969,8.2813,6.4711,8.2281,8.005,UP,1
2000-11-17,8.3438,8.3125,6.4868,8.2656,8.027,UP,1
2000-11-20,8.3828,8.3438,6.5027,8.2922,8.0473,DOWN,0
2000-11-21,8.2891,8.3594,6.518,8.3125,8.0623,DOWN,0
2000-11-22,8.25,8.2734,6.5335,8.3125,8.0748,DOWN,0
2000-11-24,8.1641,8.2266,6.5491,8.2859,8.0851,DOWN,0
2000-11-27,8.1406,8.1172,6.5642,8.2453,8.0924,UP,1
2000-11-28,8.2813,8.1563,6.5802,8.225,8.1017,UP,1
2000-11-29,8.2891,8.2656,6.5961,8.225,8.1157,DOWN,0
2000-11-30,8.2813,8.2969,6.6119,8.2313,8.1293,DOWN,0
2000-12-01,8.2188,8.25,6.6274,8.2422,8.1421,DOWN,0
2000-12-04,8.1406,8.25,6.6429,8.2422,8.1524,DOWN,0
2000-12-05,8.1406,8.1563,6.658,8.2141,8.161,DOWN,0
2000-12-06,8.125,8.2031,6.6735,8.1813,8.1653,UP,1
2000-12-07,8.1328,8.1563,6.6905,8.1516,8.168,DOWN,0
2000-12-08,8.0859,8.1641,6.7079,8.125,8.1699,DOWN,0
2000-12-11,7.9375,8.0781,6.7237,8.0844,8.1642,UP,1
2000-12-12,8.0625,7.9375,6.7399,8.0688,8.1548,UP,1
2000-12-13,8.1563,8.0469,6.7566,8.075,8.1573,DOWN,0
2000-12-14,8.0156,8.125,6.7724,8.0516,8.158,UP,1
2000-12-15,8.1953,8.0078,6.789,8.0734,8.1659,UP,1
2000-12-18,8.2969,8.2266,6.8068,8.1453,8.1723,UP,1
2000-12-19,8.4609,8.2969,6.8245,8.225,8.1806,UP,1
2000-12-20,8.7578,8.4844,6.8425,8.3453,8.1923,UP,1
2000-12-21,8.8594,8.7422,6.86,8.5141,8.2045,DOWN,0
2000-12-22,8.8516,8.8594,6.8769,8.6453,8.2186,UP,1
2000-12-26,9.0625,8.8047,6.8959,8.7984,8.2311,DOWN,0
2000-12-27,8.9922,9.0313,6.9147,8.9047,8.2409,DOWN,0
2000-12-28,8.8438,8.9609,6.9312,8.9219,8.2486,UP,1
2000-12-29,8.9688,8.875,6.9479,8.9438,8.2592,DOWN,0
2001-01-02,8.7813,8.8594,6.9644,8.9297,8.2723,DOWN,0
2001-01-03,8.3906,8.8047,6.9794,8.7953,8.2777,DOWN,0
2001-01-04,7.8906,8.4063,6.993,8.575,8.2731,UP,1
2001-01-05,7.9219,7.9219,7.0072,8.3906,8.2725,UP,1
2001-01-08,7.9609,7.9844,7.0204,8.1891,8.2738,DOWN,0
2001-01-09,7.8984,7.9609,7.0328,8.0125,8.2775,DOWN,0
2001-01-10,7.7969,7.8828,7.0427,7.8938,8.2716,DOWN,0
2001-01-11,7.1797,7.8594,7.0502,7.7516,8.2498,UP,1
2001-01-12,7.2969,7.2344,7.0588,7.6266,8.2308,DOWN,0
2001-01-16,7.25,7.1406,7.0663,7.4844,8.2108,UP,1
2001-01-17,7.4531,7.2656,7.0748,7.3953,8.1986,UP,1
2001-01-18,7.4922,7.4219,7.0839,7.3344,8.1889,DOWN,0
2001-01-19,7.3672,7.4922,7.0919,7.3719,8.1745,UP,1
2001-01-22,7.6016,7.4922,7.1011,7.4328,8.1658,DOWN,0
2001-01-23,7.5156,7.6016,7.1101,7.4859,8.1558,UP,1
2001-01-24,7.5469,7.5938,7.1187,7.5047,8.1442,UP,1
2001-01-25,7.5859,7.5781,7.1271,7.5234,8.1328,DOWN,0
2001-01-26,7.5,7.5859,7.1354,7.55,8.1178,DOWN,0
2001-01-29,7.4875,7.5013,7.1433,7.5272,8.1038,DOWN,0
2001-01-30,7.4688,7.5188,7.1513,7.5178,8.0882,DOWN,0
2001-01-31,7.25,7.3875,7.1591,7.4584,8.0673,DOWN,0
2001-02-01,7.1738,7.2688,7.1677,7.376,8.0438,UP,1
2001-02-02,7.29,7.2688,7.1771,7.334,8.022,UP,1
2001-02-05,7.3125,7.3213,7.1856,7.299,8.0025,UP,1
2001-02-06,7.435,7.3138,7.1945,7.2922,7.9862,UP,1
2001-02-07,7.4925,7.4375,7.2036,7.3407,7.9727,UP,1
2001-02-08,7.625,7.4925,7.2123,7.431,7.9624,UP,1
2001-02-09,7.775,7.6,7.2217,7.528,7.9523,DOWN,0
2001-02-12,7.715,7.8063,7.2319,7.6085,7.9408,UP,1
2001-02-13,7.725,7.715,7.2422,7.6665,7.9297,DOWN,0
2001-02-14,7.725,7.7563,7.2525,7.713,7.9198,DOWN,0
2001-02-15,7.725,7.725,7.2629,7.733,7.9115,UP,1
2001-02-16,7.8875,7.775,7.2739,7.7555,7.9064,UP,1
2001-02-20,8.0688,7.8688,7.2856,7.8262,7.9053,UP,1
2001-02-21,8.1125,8.0262,7.2978,7.9038,7.9049,DOWN,0
2001-02-22,8.0675,8.1138,7.3088,7.9723,7.9045,DOWN,0
2001-02-23,8.0163,8.1375,7.3197,8.0305,7.9061,UP,1
2001-02-26,8.0262,8.0475,7.3303,8.0582,7.9054,UP,1
2001-02-27,8.2625,8.0575,7.3412,8.097,7.9075,DOWN,0
2001-02-28,8.1313,8.2375,7.3521,8.1007,7.9098,UP,1
2001-03-01,8.1688,8.1563,7.3625,8.121,7.9093,UP,1
2001-03-02,8.17,8.1688,7.3739,8.1517,7.9068,DOWN,0
2001-03-05,8.1538,8.2,7.3855,8.1772,7.9006,DOWN,0
2001-03-06,8.1188,8.1375,7.3963,8.1485,7.8878,UP,1
2001-03-07,8.125,8.1,7.407,8.1473,7.8731,UP,1
2001-03-08,8.1738,8.1313,7.4181,8.1482,7.8596,UP,1
2001-03-09,8.1962,8.1813,7.429,8.1535,7.8423,DOWN,0
2001-03-12,8.125,8.225,7.4392,8.1477,7.8249,DOWN,0
2001-03-13,8.0625,8.2125,7.449,8.1365,7.8093,DOWN,0
2001-03-14,7.9963,8.025,7.4579,8.1108,7.7898,UP,1
2001-03-15,8.0813,8.025,7.4676,8.0922,7.7758,DOWN,0
2001-03-16,8.0313,7.9875,7.4767,8.0592,7.7687,DOWN,0
2001-03-19,7.7263,7.5625,7.4843,7.9795,7.7654,DOWN,0
2001-03-20,7.4713,7.5,7.4908,7.8612,7.7564,DOWN,0
2001-03-21,7.405,7.45,7.4981,7.743,7.7452,DOWN,0
2001-03-22,7.1438,7.4,7.5035,7.5555,7.7301,UP,1
2001-03-23,7.1663,7.1438,7.5092,7.3825,7.7175,UP,1
2001-03-26,7.4325,7.25,7.5161,7.3237,7.7226,UP,1
2001-03-27,7.67,7.46,7.524,7.3635,7.7301,DOWN,0
2001-03-28,7.5363,7.6388,7.5312,7.3897,7.7358,UP,1
2001-03-29,7.65,7.525,7.5392,7.491,7.7397,UP,1
2001-03-30,7.6625,7.7125,7.5477,7.5902,7.7431,DOWN,0
2001-04-02,7.6513,7.6563,7.5555,7.634,7.7488,UP,1
2001-04-03,7.6825,7.6563,7.5636,7.6365,7.7504,DOWN,0
2001-04-04,7.6,7.625,7.572,7.6492,7.7521,DOWN,0
2001-04-05,7.4875,7.5375,7.5796,7.6167,7.7509,DOWN,0
2001-04-06,7.35,7.5,7.5858,7.5542,7.7462,UP,1
2001-04-09,7.5,7.3063,7.5927,7.524,7.7462,UP,1
2001-04-10,7.7,7.625,7.6001,7.5275,7.7505,DOWN,0
2001-04-11,7.5613,7.6875,7.6068,7.5197,7.7523,DOWN,0
2001-04-12,7.5188,7.5925,7.6134,7.526,7.7577,UP,1
2001-04-16,7.6125,7.5188,7.62,7.5785,7.7665,UP,1
2001-04-17,7.8625,7.6438,7.6286,7.651,7.7779,DOWN,0
2001-04-18,7.675,7.8938,7.636,7.646,7.7852,DOWN,0
2001-04-19,7.5838,7.6875,7.6428,7.6505,7.7881,DOWN,0
2001-04-20,7.5563,7.4688,7.6496,7.658,7.7894,DOWN,0
2001-04-23,7.4838,7.5563,7.6556,7.6322,7.7866,UP,1
2001-04-24,7.5125,7.5125,7.6613,7.5622,7.7813,DOWN,0
2001-04-25,7.4675,7.525,7.6655,7.5207,7.7764,UP,1
2001-04-26,7.4938,7.4875,7.6698,7.5027,7.7718,DOWN,0
2001-04-27,7.4375,7.4938,7.6736,7.479,7.766,UP,1
2001-04-30,7.4875,7.4375,7.6772,7.4797,7.7612,DOWN,0
2001-05-01,7.3813,7.4938,7.6803,7.4535,7.7511,DOWN,0
2001-05-02,7.37,7.4625,7.6834,7.434,7.7371,DOWN,0
2001-05-03,7.2088,7.3813,7.6865,7.377,7.7191,DOWN,0
2001-05-04,6.9313,7.1563,7.6877,7.2757,7.6963,UP,1
2001-05-07,7.0125,6.9375,7.6895,7.1807,7.6763,UP,1
2001-05-08,7.1175,7.0438,7.6921,7.128,7.6581,UP,1
2001-05-09,7.2125,7.0925,7.6952,7.0965,7.6371,DOWN,0
2001-05-10,7.18,7.2125,7.6977,7.0907,7.6181,UP,1
2001-05-11,7.1963,7.1688,7.7006,7.1437,7.5986,UP,1
2001-05-14,7.25,7.2188,7.7038,7.1912,7.5802,DOWN,0
2001-05-15,7.14,7.25,7.7065,7.1957,7.5599,DOWN,0
2001-05-16,7.1313,7.0375,7.712,7.1795,7.5402,UP,1
2001-05-17,7.1625,7.1313,7.7163,7.176,7.5209,DOWN,0
2001-05-18,7.1313,7.175,7.7193,7.163,7.5001,DOWN,0
2001-05-21,7.1,7.1563,7.7216,7.133,7.4782,UP,1
2001-05-22,7.2438,7.1313,7.7247,7.1537,7.4606,DOWN,0
2001-05-23,7.2188,7.1875,7.7272,7.1712,7.4437,UP,1
2001-05-24,7.2338,7.2,7.7296,7.1855,7.4284,DOWN,0
2001-05-25,7.225,7.2563,7.7329,7.2042,7.4113,DOWN,0
2001-05-29,7.1625,7.2125,7.7361,7.2167,7.3939,UP,1
2001-05-30,7.18,7.2,7.7386,7.204,7.383,UP,1
2001-05-31,7.2813,7.1775,7.7416,7.2165,7.3792,DOWN,0
2001-06-01,7.255,7.35,7.7444,7.2207,7.3762,UP,1
2001-06-04,7.3313,7.3,7.7471,7.242,7.38,UP,1
2001-06-05,7.37,7.325,7.7497,7.2835,7.384,UP,1
2001-06-06,7.395,7.3813,7.7523,7.3265,7.3833,UP,1
2001-06-07,7.405,7.3813,7.7553,7.3512,7.378,UP,1
2001-06-08,7.4488,7.4056,7.7586,7.39,7.3762,UP,1
2001-06-11,7.575,7.4488,7.7622,7.4387,7.3747,UP,1
2001-06-12,7.6163,7.5625,7.7665,7.488,7.3738,DOWN,0
2001-06-13,7.3813,7.5875,7.77,7.4852,7.3684,DOWN,0
2001-06-14,7.2713,7.3563,7.7731,7.4585,7.3602,UP,1
2001-06-15,7.4613,7.2188,7.7773,7.461,7.3574,UP,1
2001-06-18,7.475,7.475,7.7812,7.441,7.3572,UP,1
2001-06-19,7.5763,7.475,7.7857,7.433,7.3617,DOWN,0
2001-06-20,7.5625,7.575,7.7897,7.4692,7.3629,DOWN,0
2001-06-21,7.525,7.5563,7.793,7.52,7.3594,UP,1
2001-06-22,7.5875,7.5188,7.7958,7.5452,7.36,DOWN,0
2001-06-25,7.5563,7.575,7.7977,7.5615,7.3607,DOWN,0
2001-06-26,7.5488,7.5563,7.7992,7.556,7.3594,UP,1
2001-06-27,7.5925,7.5488,7.8003,7.562,7.354,DOWN,0
2001-06-28,7.4938,7.6,7.8001,7.5557,7.3504,UP,1
2001-06-29,7.5263,7.4975,7.7996,7.5435,7.3492,DOWN,0
2001-07-02,7.4988,7.5063,7.7988,7.532,7.3481,UP,1
2001-07-03,7.515,7.5,7.7975,7.5252,7.3487,UP,1
2001-07-05,7.5338,7.54,7.7961,7.5135,7.3491,DOWN,0
2001-07-06,7.4925,7.5338,7.7956,7.5132,7.3496,DOWN,0
2001-07-09,7.4588,7.4938,7.7949,7.4997,7.3489,UP,1
2001-07-10,7.4813,7.4688,7.7944,7.4962,7.3498,DOWN,0
2001-07-11,7.3938,7.4813,7.7933,7.472,7.3479,DOWN,0
2001-07-12,7.3275,7.3625,7.7914,7.4307,7.3469,DOWN,0
2001-07-13,7.2913,7.3375,7.7883,7.3905,7.3453,UP,1
2001-07-16,7.2988,7.2875,7.7848,7.3585,7.3471,DOWN,0
2001-07-17,7.1888,7.3,7.7808,7.3,7.3522,UP,1
2001-07-18,7.2175,7.1775,7.7757,7.2647,7.3563,UP,1
2001-07-19,7.3288,7.2425,7.7697,7.265,7.3606,DOWN,0
2001-07-20,7.1263,7.3688,7.7652,7.232,7.3588,DOWN,0
2001-07-23,6.8563,7.0038,7.7596,7.1435,7.3524,DOWN,0
2001-07-24,6.6275,6.8563,7.7537,7.0312,7.341,UP,1
2001-07-25,6.8875,6.6588,7.7483,6.9652,7.3337,DOWN,0
2001-07-26,6.8438,6.8875,7.7423,6.8682,7.3278,DOWN,0
2001-07-27,6.7938,6.875,7.7354,6.8017,7.3211,UP,1
2001-07-30,6.8925,6.8188,7.7286,6.809,7.3157,DOWN,0
2001-07-31,6.75,6.9,7.7216,6.8335,7.308,DOWN,0
2001-08-01,6.75,6.7513,7.7131,6.806,7.301,UP,1
2001-08-02,6.7938,6.7688,7.7046,6.796,7.292,UP,1
2001-08-03,6.8725,6.8125,7.6967,6.8117,7.2851,DOWN,0
2001-08-06,6.7313,6.8725,7.6881,6.7795,7.2751,UP,1
2001-08-07,6.8075,6.7188,7.6816,6.791,7.2667,DOWN,0
2001-08-08,6.7313,6.8075,7.6746,6.7872,7.2581,DOWN,0
2001-08-09,6.6875,6.7313,7.6674,6.766,7.2482,DOWN,0
2001-08-10,6.675,6.6888,7.661,6.7265,7.2361,DOWN,0
2001-08-13,6.675,6.6763,7.6549,6.7152,7.2245,UP,1
2001-08-14,6.6875,6.675,7.6498,6.6912,7.2116,UP,1
2001-08-15,6.69,6.7188,7.6428,6.683,7.198,UP,1
2001-08-16,6.7675,6.6813,7.6353,6.699,7.1855,DOWN,0
2001-08-17,6.7375,6.7425,7.6277,6.7115,7.1721,UP,1
2001-08-20,6.8563,6.7388,7.6208,6.7477,7.1603,DOWN,0
2001-08-21,6.81,6.8663,7.6145,6.7722,7.145,UP,1
2001-08-22,6.8688,6.8125,7.609,6.808,7.13,UP,1
2001-08-23,6.8775,6.8688,7.6029,6.83,7.12,UP,1
2001-08-24,6.9188,6.8788,7.5973,6.8662,7.1129,UP,1
2001-08-27,6.9363,6.9275,7.5919,6.8822,7.1024,UP,1
2001-08-28,6.965,6.9425,7.5861,6.9132,7.0922,DOWN,0
2001-08-29,6.8938,6.925,7.5798,6.9182,7.0786,DOWN,0
2001-08-30,6.8563,6.8938,7.5728,6.914,7.0644,DOWN,0
2001-08-31,6.7938,6.8438,7.5659,6.889,7.0498,UP,1
2001-09-04,6.8363,6.8063,7.5588,6.869,7.0348,DOWN,0
2001-09-05,6.8313,6.8438,7.5515,6.8422,7.0203,UP,1
2001-09-06,6.925,6.8625,7.5444,6.8485,7.0078,UP,1
2001-09-07,7.015,6.9188,7.5375,6.8802,6.9963,DOWN,0
2001-09-10,6.95,7.0188,7.5309,6.9115,6.9854,DOWN,0
2001-09-17,6.9188,6.9625,7.5242,6.928,6.9732,UP,1
2001-09-18,6.9375,6.9188,7.5181,6.9492,6.962,DOWN,0
2001-09-19,6.85,6.9563,7.5116,6.9342,6.9487,UP,1
2001-09-20,6.8813,6.8688,7.5046,6.9075,6.9357,DOWN,0
2001-09-21,6.705,6.8625,7.4967,6.8585,6.9199,DOWN,0
2001-09-24,6.6063,6.705,7.4883,6.796,6.9029,UP,1
2001-09-25,6.6563,6.6188,7.4805,6.7397,6.8864,DOWN,0
2001-09-26,6.57,6.6263,7.4726,6.6837,6.8699,DOWN,0
2001-09-27,6.4875,6.5438,7.4644,6.605,6.8531,UP,1
2001-09-28,6.6938,6.475,7.4572,6.6027,6.8411,UP,1
2001-10-01,6.7125,6.67,7.4501,6.624,6.8294,DOWN,0
2001-10-02,6.6613,6.7125,7.443,6.625,6.8189,UP,1
2001-10-03,6.7588,6.6063,7.4371,6.6627,6.8097,UP,1
2001-10-04,6.7938,6.8,7.4308,6.724,6.799,UP,1
2001-10-05,6.8388,6.805,7.4242,6.753,6.7932,DOWN,0
2001-10-08,6.8013,6.875,7.4181,6.7707,6.7921,DOWN,0
2001-10-09,6.655,6.8013,7.4104,6.7695,6.7927,UP,1
2001-10-10,6.715,6.675,7.4025,6.7607,6.7892,DOWN,0
2001-10-11,6.6125,6.72,7.3933,6.7245,6.7846,DOWN,0
2001-10-12,6.6063,6.6,7.3825,6.678,6.7809,UP,1
2001-10-15,6.6375,6.6063,7.3714,6.6452,6.7758,UP,1
2001-10-16,6.7538,6.65,7.3609,6.665,6.7758,DOWN,0
2001-10-17,6.6688,6.7838,7.3489,6.6557,6.7742,DOWN,0
2001-10-18,6.565,6.6875,7.3368,6.6462,6.7696,UP,1
2001-10-19,6.63,6.5625,7.3257,6.651,6.7648,UP,1
2001-10-22,6.655,6.6125,7.3142,6.6545,6.7633,DOWN,0
2001-10-23,6.55,6.6563,7.303,6.6137,6.7581,UP,1
2001-10-24,6.5925,6.58,7.294,6.5985,6.7553,UP,1
2001-10-25,6.6813,6.5813,7.288,6.6217,6.7552,DOWN,0
2001-10-26,6.6063,6.6925,7.2814,6.617,6.7538,UP,1
2001-10-29,6.7275,6.6313,7.2752,6.6315,6.7549,DOWN,0
2001-10-30,6.6775,6.7313,7.2691,6.657,6.7547,DOWN,0
2001-10-31,6.6375,6.6938,7.2633,6.666,6.7536,UP,1
2001-11-01,6.75,6.6625,7.2612,6.6797,6.7533,DOWN,0
2001-11-02,6.7038,6.75,7.2582,6.6992,6.7526,UP,1
2001-11-05,6.9375,6.675,7.2566,6.7412,6.7542,UP,1
2001-11-06,7.0163,6.9375,7.2545,6.809,6.7584,DOWN,0
2001-11-07,6.9363,7.0125,7.2517,6.8687,6.7597,UP,1
2001-11-08,7.0575,6.95,7.2501,6.9302,6.7633,DOWN,0
