ticker,D US Equity,D US Equity,D US Equity,D US Equity,D US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-05-08,21.9375,21.8438,21.5596,21.8563,19.9689,UP,1
2000-05-09,21.9688,21.9375,21.5575,21.9313,20.0383,UP,1
2000-05-10,22.9688,22.0938,21.5602,22.1813,20.1308,UP,1
2000-05-11,23.3438,22.9688,21.5656,22.4,20.237,DOWN,0
2000-05-12,22.75,23.2813,21.5697,22.5938,20.3258,UP,1
2000-05-15,23.0,22.75,21.5746,22.8063,20.4183,DOWN,0
2000-05-16,22.9375,22.9688,21.5775,23.0,20.5139,DOWN,0
2000-05-17,22.0938,22.8125,21.5749,22.825,20.5914,UP,1
2000-05-18,22.7188,22.1563,21.5746,22.7,20.6783,UP,1
2000-05-19,23.0938,22.7188,21.576,22.7688,20.7733,UP,1
2000-05-22,23.4375,23.1563,21.5789,22.8563,20.8789,DOWN,0
2000-05-23,22.75,23.4375,21.5783,22.8188,20.9752,DOWN,0
2000-05-24,22.7188,22.5313,21.5775,22.9438,21.0783,DOWN,0
2000-05-25,22.5313,22.75,21.576,22.9063,21.1614,UP,1
2000-05-26,23.0313,22.5313,21.5781,22.8938,21.2345,DOWN,0
2000-05-30,22.5938,23.375,21.5775,22.725,21.3133,UP,1
2000-05-31,22.875,22.7813,21.5781,22.75,21.3927,UP,1
2000-06-01,22.9063,22.7813,21.5785,22.7875,21.4727,DOWN,0
2000-06-02,22.5,22.7813,21.5769,22.7813,21.5445,DOWN,0
2000-06-05,21.9375,22.375,21.5724,22.5625,21.6014,UP,1
2000-06-06,22.125,21.875,21.5688,22.4688,21.6683,DOWN,0
2000-06-07,21.875,22.125,21.5617,22.2688,21.7275,UP,1
2000-06-08,21.9375,21.7813,21.5547,22.075,21.7975,UP,1
2000-06-09,22.3125,22.125,21.5489,22.0375,21.8738,UP,1
2000-06-12,22.4375,22.3438,21.5438,22.1375,21.9413,DOWN,0
2000-06-13,22.4375,22.5,21.5386,22.2,22.0056,DOWN,0
2000-06-14,22.125,22.25,21.5341,22.25,22.0625,UP,1
2000-06-15,22.3125,22.1563,21.53,22.325,22.1119,DOWN,0
2000-06-16,22.2813,22.3125,21.5264,22.3188,22.1575,DOWN,0
2000-06-19,21.7813,22.2188,21.5213,22.1875,22.1994,UP,1
2000-06-20,22.2188,22.0625,21.5172,22.1438,22.2569,DOWN,0
2000-06-21,22.2188,22.75,21.5149,22.1625,22.2987,DOWN,0
2000-06-22,22.1563,22.125,21.5124,22.1313,22.3319,DOWN,0
2000-06-23,22.1563,22.0625,21.5096,22.1063,22.3506,UP,1
2000-06-26,22.2188,22.0,21.5055,22.1938,22.3481,DOWN,0
2000-06-27,21.8438,22.1875,21.4992,22.1188,22.3506,UP,1
2000-06-28,22.0488,21.5625,21.4935,22.0848,22.356,DOWN,0
2000-06-29,21.9688,22.0313,21.4878,22.0473,22.3666,DOWN,0
2000-06-30,21.4375,21.7813,21.4801,21.9035,22.371,UP,1
2000-07-03,21.8125,21.4375,21.4728,21.8223,22.3779,DOWN,0
2000-07-05,21.5,21.875,21.4643,21.7535,22.3647,UP,1
2000-07-06,22.0938,21.5625,21.46,21.7625,22.3485,UP,1
2000-07-07,22.5625,22.0938,21.4584,21.8813,22.3347,UP,1
2000-07-10,22.875,22.5,21.4601,22.1688,22.3372,UP,1
2000-07-11,23.0938,22.875,21.4645,22.425,22.3491,DOWN,0
2000-07-12,23.0625,23.0938,21.4681,22.7375,22.3666,UP,1
2000-07-13,23.375,22.8125,21.475,22.9938,22.4022,UP,1
2000-07-14,23.5313,23.375,21.4814,23.1875,22.4385,UP,1
2000-07-17,23.5469,23.4063,21.4863,23.3219,22.4644,UP,1
2000-07-18,23.7188,23.5938,21.4905,23.4469,22.5032,UP,1
2000-07-19,24.0313,23.75,21.4935,23.6406,22.545,DOWN,0
2000-07-20,23.9375,23.9375,21.4977,23.7531,22.5844,DOWN,0
2000-07-21,23.8125,23.9688,21.5008,23.8094,22.6013,DOWN,0
2000-07-24,23.5625,23.6875,21.5042,23.8125,22.6057,UP,1
2000-07-25,23.8438,23.625,21.5089,23.8375,22.6275,DOWN,0
2000-07-26,23.5,23.8125,21.5139,23.7313,22.6375,DOWN,0
2000-07-27,23.5,23.5,21.52,23.6438,22.6488,DOWN,0
2000-07-28,23.0938,23.4688,21.5238,23.5,22.6688,DOWN,0
2000-07-31,22.7188,23.1875,21.5228,23.3313,22.6688,UP,1
2000-08-01,23.4063,22.7813,21.5275,23.2438,22.675,UP,1
2000-08-02,23.875,23.4063,21.5322,23.3188,22.6838,UP,1
2000-08-03,24.4141,24.2188,21.5401,23.5016,22.7171,UP,1
2000-08-04,24.8125,24.4375,21.5496,23.8453,22.7589,UP,1
2000-08-07,25.3203,24.6875,21.5623,24.3656,22.8147,UP,1
2000-08-08,25.4375,25.25,21.5757,24.7719,22.8629,DOWN,0
2000-08-09,25.2422,25.125,21.5879,25.0453,22.9158,DOWN,0
2000-08-10,25.0391,24.8125,21.5992,25.1703,22.9591,UP,1
2000-08-11,25.4375,25.1875,21.61,25.2953,23.0097,UP,1
2000-08-14,25.9375,25.4063,21.6206,25.4188,23.0785,UP,1
2000-08-15,26.0625,25.7813,21.6306,25.5438,23.161,DOWN,0
2000-08-16,25.8848,25.8125,21.6394,25.6723,23.2362,UP,1
2000-08-17,26.2188,25.75,21.6494,25.9082,23.323,DOWN,0
2000-08-18,25.9063,26.0938,21.6578,26.002,23.4024,DOWN,0
2000-08-21,25.7813,25.875,21.6652,25.9707,23.4718,UP,1
2000-08-22,25.9688,25.7813,21.6738,25.952,23.5424,UP,1
2000-08-23,26.1875,25.75,21.6848,26.0125,23.6174,DOWN,0
2000-08-24,25.8438,26.0625,21.6944,25.9375,23.6918,DOWN,0
2000-08-25,25.25,25.8438,21.7017,25.8063,23.7505,UP,1
2000-08-28,25.4375,25.25,21.7095,25.7375,23.8137,DOWN,0
2000-08-29,25.3438,25.4063,21.7159,25.6125,23.8849,UP,1
2000-08-30,25.6875,25.0625,21.7244,25.5125,23.9543,UP,1
2000-08-31,26.4453,25.6563,21.736,25.6328,24.0388,UP,1
2000-09-01,26.5098,26.5,21.7471,25.8848,24.1259,UP,1
2000-09-05,26.9688,26.25,21.7613,26.191,24.2221,UP,1
2000-09-06,27.3125,26.9688,21.7781,26.5848,24.324,UP,1
2000-09-07,27.7188,27.3438,21.7985,26.991,24.4415,UP,1
2000-09-08,28.5742,27.75,21.8269,27.4168,24.572,UP,1
2000-09-11,29.375,28.625,21.8589,27.9898,24.7202,DOWN,0
2000-09-12,28.9375,29.2188,21.8895,28.3836,24.8702,UP,1
2000-09-13,29.1875,29.0,21.9237,28.7586,25.0177,DOWN,0
2000-09-14,29.125,29.0,21.9559,29.0398,25.1702,UP,1
2000-09-15,29.4473,29.4375,21.9907,29.2145,25.3172,UP,1
2000-09-18,29.5528,29.3438,22.0269,29.25,25.457,DOWN,0
2000-09-19,27.9063,29.9063,22.055,29.0438,25.5577,DOWN,0
2000-09-20,27.3438,27.9375,22.0816,28.675,25.6427,DOWN,0
2000-09-21,27.2813,27.625,22.1076,28.3063,25.727,UP,1
2000-09-22,27.5,27.4063,22.1364,27.9168,25.8095,DOWN,0
2000-09-25,27.5,27.1875,22.1659,27.5063,25.8889,UP,1
2000-09-26,28.2813,27.5,22.1995,27.5813,25.9836,UP,1
2000-09-27,28.5723,28.25,22.2351,27.827,26.0807,UP,1
2000-09-28,28.7813,28.6875,22.2716,28.127,26.1757,UP,1
2000-09-29,29.041,28.9063,22.3095,28.4352,26.2777,DOWN,0
2000-10-02,28.5938,28.9688,22.3487,28.6539,26.3734,DOWN,0
2000-10-03,27.6563,28.5,22.3845,28.5289,26.4552,DOWN,0
2000-10-04,26.4688,27.6563,22.4145,28.1082,26.5077,DOWN,0
2000-10-05,25.5,26.3438,22.4396,27.452,26.5477,UP,1
2000-10-06,26.8438,26.3125,22.4725,27.0125,26.6146,UP,1
2000-10-09,27.0313,26.8438,22.506,26.7,26.6934,UP,1
2000-10-10,27.8125,27.25,22.5443,26.7313,26.7952,UP,1
2000-10-11,27.9688,28.2188,22.584,27.0313,26.8865,UP,1
2000-10-12,28.0,28.0,22.6246,27.5313,26.969,UP,1
2000-10-13,28.5938,28.1875,22.6685,27.8813,27.0526,UP,1
2000-10-16,29.125,28.625,22.716,28.3,27.1388,UP,1
2000-10-17,29.2188,29.125,22.7668,28.5813,27.2168,DOWN,0
2000-10-18,28.5313,29.3125,22.8118,28.6938,27.2787,UP,1
2000-10-19,29.0,28.5313,22.8565,28.8938,27.3538,UP,1
2000-10-20,29.5313,28.9688,22.9028,29.0813,27.4437,UP,1
2000-10-23,29.6875,29.5313,22.9498,29.1938,27.5287,DOWN,0
2000-10-24,29.5313,29.75,22.996,29.2563,27.6005,DOWN,0
2000-10-25,29.1875,29.4375,23.0403,29.3875,27.663,DOWN,0
2000-10-26,28.5,29.125,23.0803,29.2875,27.7154,UP,1
2000-10-27,29.125,28.5,23.122,29.2063,27.7735,UP,1
2000-10-30,29.9375,29.125,23.1676,29.2563,27.8541,DOWN,0
2000-10-31,29.7813,29.9375,23.2126,29.3063,27.9341,UP,1
2000-11-01,30.2813,29.875,23.2584,29.525,28.0204,DOWN,0
2000-11-02,29.625,30.3125,23.3004,29.75,28.0891,DOWN,0
2000-11-03,29.0,29.375,23.3396,29.725,28.1522,DOWN,0
2000-11-06,29.0,29.0,23.3785,29.5375,28.2272,UP,1
2000-11-07,29.0313,28.875,23.4187,29.3875,28.2991,DOWN,0
2000-11-08,28.875,29.0313,23.4564,29.1063,28.3697,UP,1
2000-11-09,29.0313,28.875,23.4951,28.9875,28.4366,UP,1
2000-11-10,29.5,29.0625,23.541,29.0875,28.4977,UP,1
2000-11-13,29.8438,29.5,23.5859,29.2563,28.5644,DOWN,0
2000-11-14,29.25,29.8125,23.6295,29.3,28.61,UP,1
2000-11-15,29.6563,29.375,23.6743,29.4563,28.6569,UP,1
2000-11-16,30.375,29.875,23.7214,29.725,28.71,UP,1
2000-11-17,31.3438,30.4688,23.7751,30.0938,28.7654,UP,1
2000-11-20,31.4375,31.7188,23.8301,30.4125,28.8066,DOWN,0
2000-11-21,29.75,29.9375,23.8768,30.5125,28.8229,UP,1
2000-11-22,30.0,29.75,23.9251,30.5813,28.8391,UP,1
2000-11-24,30.1563,30.0625,23.9739,30.5375,28.8598,DOWN,0
2000-11-27,29.9063,30.1563,24.0223,30.25,28.8689,UP,1
2000-11-28,29.9375,30.0313,24.0712,29.95,28.8766,UP,1
2000-11-29,30.2188,29.6875,24.1207,30.0438,28.9229,DOWN,0
2000-11-30,30.0,30.2188,24.169,30.0438,28.976,DOWN,0
2000-12-01,29.625,29.875,24.2151,29.9375,29.0229,UP,1
2000-12-04,30.0625,29.75,24.2637,29.9688,29.0741,DOWN,0
2000-12-05,29.2813,29.9375,24.3085,29.8375,29.1098,UP,1
2000-12-06,29.375,29.75,24.3579,29.6688,29.1316,UP,1
2000-12-07,29.9688,29.5,24.4112,29.6625,29.1596,UP,1
2000-12-08,30.0938,29.625,24.4689,29.7563,29.1858,DOWN,0
2000-12-11,30.0313,30.0938,24.5265,29.75,29.2056,UP,1
2000-12-12,30.0938,30.2813,24.5853,29.9125,29.2356,UP,1
2000-12-13,30.8125,30.0938,24.6492,30.2,29.2988,DOWN,0
2000-12-14,30.5,30.875,24.7101,30.3063,29.3794,UP,1
2000-12-15,30.75,30.5,24.772,30.4375,29.4844,UP,1
2000-12-18,31.0313,30.875,24.8364,30.6375,29.5681,DOWN,0
2000-12-19,31.0313,31.4375,24.9004,30.825,29.6481,UP,1
2000-12-20,31.875,31.1563,24.9679,31.0375,29.7294,UP,1
2000-12-21,32.3438,32.1875,25.0379,31.4063,29.8169,UP,1
2000-12-22,32.6875,32.25,25.1106,31.7938,29.9106,UP,1
2000-12-26,33.625,32.875,25.189,32.3125,30.0113,DOWN,0
2000-12-27,33.5625,33.5,25.269,32.8188,30.1,DOWN,0
2000-12-28,33.4688,33.625,25.3445,33.1375,30.185,UP,1
2000-12-29,33.5,33.4688,25.4151,33.3688,30.2844,DOWN,0
2001-01-02,32.7813,32.875,25.4857,33.3875,30.36,DOWN,0
2001-01-03,30.2188,32.75,25.5423,32.7063,30.3738,DOWN,0
2001-01-04,28.0,30.5,25.5878,31.5938,30.34,UP,1
2001-01-05,28.2188,28.125,25.6343,30.5438,30.3138,UP,1
2001-01-08,29.3438,28.75,25.6856,29.7125,30.3169,DOWN,0
2001-01-09,29.3125,29.25,25.7382,29.0188,30.3331,UP,1
2001-01-10,29.375,29.9375,25.7905,28.85,30.3381,DOWN,0
2001-01-11,28.2188,29.375,25.8394,28.8938,30.3038,UP,1
2001-01-12,29.125,28.2188,25.8926,29.075,30.2906,DOWN,0
2001-01-16,28.2188,28.75,25.9384,28.85,30.2494,UP,1
2001-01-17,29.0313,28.25,25.9874,28.7938,30.2375,UP,1
2001-01-18,29.5,29.0313,26.0385,28.8188,30.2475,UP,1
2001-01-19,30.2813,29.3125,26.0907,29.2313,30.2731,UP,1
2001-01-22,30.5,30.2813,26.1432,29.5063,30.3025,UP,1
2001-01-23,31.0,30.5938,26.1998,30.0625,30.345,UP,1
2001-01-24,31.3438,31.0938,26.2598,30.525,30.3913,UP,1
2001-01-25,31.8125,31.625,26.3182,30.9875,30.4375,DOWN,0
2001-01-26,31.4375,31.875,26.3729,31.2188,30.4694,UP,1
2001-01-29,31.525,31.44,26.4244,31.4238,30.5149,DOWN,0
2001-01-30,31.0,31.62,26.4677,31.4238,30.5418,DOWN,0
2001-01-31,30.9,31.0,26.5136,31.335,30.5523,DOWN,0
2001-02-01,30.5,30.75,26.5572,31.0725,30.5354,UP,1
2001-02-02,30.81,30.62,26.6041,30.947,30.5228,UP,1
2001-02-05,31.065,30.925,26.6533,30.855,30.5491,UP,1
2001-02-06,31.12,31.15,26.7015,30.879,30.5715,UP,1
2001-02-07,31.62,31.195,26.7489,31.023,30.6008,UP,1
2001-02-08,32.145,31.725,26.7951,31.352,30.6456,UP,1
2001-02-09,32.9,32.125,26.8433,31.77,30.7048,DOWN,0
2001-02-12,32.685,32.895,26.893,32.094,30.7542,DOWN,0
2001-02-13,32.37,32.81,26.9423,32.344,30.8016,DOWN,0
2001-02-14,32.34,32.375,26.9931,32.488,30.8558,DOWN,0
2001-02-15,32.325,32.24,27.0468,32.524,30.9011,UP,1
2001-02-16,32.585,32.65,27.1011,32.461,30.9672,UP,1
2001-02-20,33.205,32.75,27.1559,32.565,31.0438,DOWN,0
2001-02-21,32.98,33.45,27.2119,32.687,31.104,UP,1
2001-02-22,33.2,33.1,27.2682,32.859,31.1661,DOWN,0
2001-02-23,32.66,33.5,27.3216,32.926,31.2187,UP,1
2001-02-26,32.955,32.745,27.3716,33.0,31.2759,UP,1
2001-02-27,33.1,33.175,27.4203,32.979,31.3217,DOWN,0
2001-02-28,32.78,33.125,27.4705,32.939,31.3673,DOWN,0
2001-03-01,32.575,32.5,27.5184,32.814,31.4038,UP,1
2001-03-02,32.595,32.625,27.5666,32.801,31.435,UP,1
2001-03-05,32.725,32.72,27.6198,32.755,31.4689,UP,1
2001-03-06,32.8,32.85,27.6702,32.695,31.4874,UP,1
2001-03-07,33.205,32.8,27.7208,32.78,31.5046,UP,1
2001-03-08,33.735,33.205,27.7723,33.012,31.5256,DOWN,0
2001-03-09,33.445,33.775,27.8257,33.182,31.522,DOWN,0
2001-03-12,32.6,32.775,27.8751,33.157,31.5027,DOWN,0
2001-03-13,32.0,32.725,27.9225,32.997,31.4734,DOWN,0
2001-03-14,31.15,31.375,27.9631,32.586,31.4264,UP,1
2001-03-15,32.13,31.375,28.0108,32.265,31.4133,DOWN,0
2001-03-16,32.05,32.13,28.0566,31.986,31.45,DOWN,0
2001-03-19,31.95,32.05,28.1018,31.856,31.529,DOWN,0
2001-03-20,31.305,32.1,28.1459,31.717,31.5907,DOWN,0
2001-03-21,30.59,31.31,28.1891,31.605,31.6156,DOWN,0
2001-03-22,30.15,30.55,28.2293,31.209,31.6324,DOWN,0
2001-03-23,29.825,30.025,28.269,30.764,31.6414,UP,1
2001-03-26,30.375,30.15,28.3112,30.449,31.6845,UP,1
2001-03-27,31.475,30.5,28.357,30.483,31.7315,DOWN,0
2001-03-28,31.46,31.375,28.4021,30.657,31.7963,UP,1
2001-03-29,31.615,31.35,28.448,30.95,31.848,UP,1
2001-03-30,32.235,31.95,28.4986,31.432,31.9027,UP,1
2001-04-02,32.875,32.475,28.5514,31.932,31.9546,UP,1
2001-04-03,33.44,33.0,28.6072,32.325,32.0134,UP,1
2001-04-04,33.645,33.74,28.6665,32.762,32.0663,UP,1
2001-04-05,33.675,33.645,28.7238,33.174,32.1129,DOWN,0
2001-04-06,32.95,33.9,28.7774,33.317,32.1356,UP,1
2001-04-09,33.67,32.95,28.835,33.476,32.1803,UP,1
2001-04-10,34.2,34.075,28.8952,33.628,32.2338,DOWN,0
2001-04-11,34.035,34.075,28.9543,33.706,32.2945,DOWN,0
2001-04-12,33.75,34.2,29.0138,33.721,32.3515,DOWN,0
2001-04-16,33.5,33.75,29.0711,33.831,32.4115,UP,1
2001-04-17,34.25,33.65,29.1325,33.947,32.4803,DOWN,0
2001-04-18,33.81,34.55,29.1943,33.869,32.5352,DOWN,0
2001-04-19,32.9,33.91,29.2498,33.642,32.5708,UP,1
2001-04-20,33.05,33.0,29.3075,33.502,32.5994,UP,1
2001-04-23,34.44,33.325,29.3693,33.69,32.6453,UP,1
2001-04-24,34.78,34.125,29.4303,33.796,32.6829,DOWN,0
2001-04-25,34.5,34.78,29.4885,33.934,32.7192,UP,1
2001-04-26,34.75,34.65,29.5468,34.304,32.7668,DOWN,0
2001-04-27,34.12,34.75,29.602,34.518,32.8024,UP,1
2001-04-30,34.245,34.12,29.6564,34.479,32.8408,DOWN,0
2001-05-01,33.745,34.125,29.7075,34.272,32.864,DOWN,0
2001-05-02,33.035,33.745,29.7549,33.979,32.8606,DOWN,0
2001-05-03,32.75,32.91,29.8001,33.579,32.856,UP,1
2001-05-04,33.225,32.7,29.846,33.4,32.8565,DOWN,0
2001-05-07,33.05,33.1,29.8916,33.161,32.8643,DOWN,0
2001-05-08,32.64,33.0,29.9357,32.94,32.858,DOWN,0
2001-05-09,32.63,32.64,29.9811,32.859,32.8486,UP,1
2001-05-10,32.865,32.75,30.0262,32.882,32.8503,UP,1
2001-05-11,32.9,32.75,30.0732,32.817,32.8568,UP,1
2001-05-14,33.41,33.0,30.1227,32.889,32.8731,DOWN,0
2001-05-15,33.225,33.4,30.1734,33.006,32.8831,UP,1
2001-05-16,33.52,33.4,30.2274,33.184,32.8975,DOWN,0
2001-05-17,33.375,33.645,30.2772,33.286,32.9009,DOWN,0
2001-05-18,33.04,33.255,30.3231,33.314,32.887,UP,1
2001-05-21,33.495,33.275,30.3685,33.331,32.888,DOWN,0
2001-05-22,33.295,33.5,30.4109,33.345,32.9019,UP,1
2001-05-23,33.69,33.385,30.4527,33.379,32.9357,DOWN,0
2001-05-24,33.65,33.69,30.4938,33.434,32.9857,DOWN,0
2001-05-25,32.88,33.45,30.532,33.402,33.0007,DOWN,0
2001-05-29,32.75,32.755,30.5705,33.253,33.0147,UP,1
2001-05-30,32.985,32.425,30.6083,33.191,33.0354,UP,1
2001-05-31,33.15,32.975,30.6443,33.083,33.0723,DOWN,0
2001-06-01,32.9,33.15,30.6785,32.933,33.1185,DOWN,0
2001-06-04,32.795,32.9,30.7131,32.916,33.1714,DOWN,0
2001-06-05,32.185,32.75,30.7429,32.803,33.2186,DOWN,0
2001-06-06,30.98,32.2,30.7683,32.402,33.2307,UP,1
2001-06-07,30.995,31.05,30.7943,31.971,33.2211,UP,1
2001-06-08,31.25,31.3,30.8207,31.641,33.2169,UP,1
2001-06-11,31.955,31.25,30.8496,31.473,33.2237,UP,1
2001-06-12,32.165,31.84,30.8812,31.469,33.2223,DOWN,0
2001-06-13,31.025,32.125,30.9101,31.478,33.1853,DOWN,0
2001-06-14,30.605,31.025,30.9359,31.4,33.1286,UP,1
2001-06-15,31.05,30.675,30.9644,31.36,33.0767,UP,1
2001-06-18,31.345,31.55,30.9927,31.238,33.0301,UP,1
2001-06-19,31.525,31.5,31.0181,31.11,33.0016,DOWN,0
2001-06-20,31.345,31.75,31.0423,31.174,32.9551,DOWN,0
2001-06-21,30.125,31.525,31.0581,31.078,32.8736,UP,1
2001-06-22,30.625,30.125,31.0746,30.993,32.8054,DOWN,0
2001-06-25,30.44,30.625,31.0882,30.812,32.7392,DOWN,0
2001-06-26,30.275,30.25,31.0967,30.562,32.6747,UP,1
2001-06-27,30.57,30.475,31.1027,30.407,32.6011,DOWN,0
2001-06-28,30.185,30.45,31.109,30.419,32.5286,DOWN,0
2001-06-29,30.065,30.2,31.1133,30.307,32.4719,DOWN,0
2001-07-02,29.94,30.075,31.1174,30.207,32.4097,DOWN,0
2001-07-03,29.875,29.975,31.1196,30.127,32.3184,UP,1
2001-07-05,30.795,29.83,31.1258,30.172,32.2387,UP,1
2001-07-06,31.105,30.76,31.1418,30.356,32.1708,UP,1
2001-07-09,31.26,31.45,31.1613,30.595,32.101,DOWN,0
2001-07-10,31.22,31.385,31.181,30.851,32.043,DOWN,0
2001-07-11,30.345,31.345,31.1953,30.945,31.965,UP,1
2001-07-12,30.84,30.55,31.212,30.954,31.9069,UP,1
2001-07-13,30.895,30.775,31.225,30.912,31.8641,DOWN,0
2001-07-16,30.875,30.875,31.2365,30.835,31.8266,DOWN,0
2001-07-17,30.745,30.75,31.2464,30.74,31.777,UP,1
2001-07-18,30.75,30.745,31.2549,30.821,31.731,DOWN,0
2001-07-19,30.56,30.8,31.2647,30.765,31.6894,DOWN,0
2001-07-20,29.99,31.05,31.2764,30.584,31.6366,DOWN,0
2001-07-23,29.525,30.25,31.2917,30.314,31.5698,DOWN,0
2001-07-24,28.625,29.155,31.3073,29.89,31.4843,UP,1
2001-07-25,29.875,28.35,31.3225,29.715,31.4136,UP,1
2001-07-26,30.1,29.675,31.3378,29.623,31.3511,DOWN,0
2001-07-27,29.745,29.975,31.3475,29.574,31.2756,UP,1
2001-07-30,30.22,29.87,31.3587,29.713,31.2125,UP,1
2001-07-31,30.245,30.2,31.37,30.037,31.1566,UP,1
2001-08-01,30.485,30.12,31.3794,30.159,31.0964,UP,1
2001-08-02,31.115,30.485,31.3894,30.362,31.0528,DOWN,0
2001-08-03,31.045,31.115,31.3985,30.622,30.9999,DOWN,0
2001-08-06,30.365,30.5,31.4077,30.651,30.9342,UP,1
2001-08-07,30.645,30.475,31.4159,30.731,30.8895,DOWN,0
2001-08-08,30.07,30.5,31.4186,30.648,30.8359,UP,1
2001-08-09,30.3,30.0,31.4216,30.485,30.7822,UP,1
2001-08-10,30.75,30.15,31.4277,30.426,30.7342,DOWN,0
2001-08-13,30.6,30.5,31.4348,30.473,30.6882,DOWN,0
2001-08-14,30.555,30.4,31.4451,30.455,30.6434,UP,1
2001-08-15,30.56,30.32,31.4522,30.553,30.6109,UP,1
2001-08-16,30.875,30.435,31.4569,30.668,30.6088,UP,1
2001-08-17,31.0,30.85,31.463,30.718,30.6089,UP,1
2001-08-20,31.37,30.9,31.4685,30.872,30.6113,DOWN,0
2001-08-21,31.02,31.37,31.4754,30.965,30.5926,UP,1
2001-08-22,31.25,31.02,31.4867,31.103,30.5743,UP,1
2001-08-23,31.5,31.205,31.4992,31.228,30.5838,UP,1
2001-08-24,31.7,31.5,31.5125,31.368,30.6057,UP,1
2001-08-27,31.88,31.7,31.5276,31.47,30.6223,DOWN,0
2001-08-28,31.765,31.885,31.5412,31.619,30.6307,DOWN,0
2001-08-29,31.475,31.45,31.5511,31.664,30.6297,DOWN,0
2001-08-30,31.38,31.72,31.5588,31.64,30.6304,UP,1
2001-08-31,31.475,31.385,31.5699,31.595,30.6574,UP,1
2001-09-04,31.61,31.075,31.5797,31.541,30.6771,DOWN,0
2001-09-05,31.25,31.59,31.5841,31.438,30.6933,UP,1
2001-09-06,31.355,31.25,31.5841,31.414,30.7149,DOWN,0
2001-09-07,31.315,31.35,31.5835,31.401,30.7298,DOWN,0
2001-09-10,30.13,29.75,31.5854,31.132,30.7287,DOWN,0
2001-09-17,30.12,30.13,31.586,30.834,30.7298,UP,1
2001-09-18,30.75,30.5,31.589,30.734,30.746,DOWN,0
2001-09-19,30.6,30.735,31.5924,30.583,30.7605,DOWN,0
2001-09-20,29.88,30.6,31.5922,30.296,30.7422,DOWN,0
2001-09-21,29.49,29.375,31.5885,30.168,30.7099,UP,1
2001-09-24,29.495,29.49,31.586,30.043,30.6746,DOWN,0
2001-09-25,28.705,29.55,31.5814,29.634,30.6243,DOWN,0
2001-09-26,28.4,28.71,31.5731,29.194,30.5854,UP,1
2001-09-27,28.45,28.25,31.5689,28.908,30.5376,UP,1
2001-09-28,29.675,29.25,31.5704,28.945,30.5132,UP,1
2001-10-01,29.85,29.55,31.5698,29.016,30.4927,UP,1
2001-10-02,30.0,29.75,31.5694,29.275,30.4778,UP,1
2001-10-03,30.715,29.9,31.5728,29.738,30.4771,UP,1
2001-10-04,31.025,30.715,31.5774,30.253,30.4864,UP,1
2001-10-05,31.245,31.025,31.5796,30.567,30.5115,DOWN,0
2001-10-08,30.76,30.75,31.5809,30.749,30.5362,DOWN,0
2001-10-09,30.415,30.65,31.5792,30.832,30.572,UP,1
2001-10-10,30.55,30.415,31.5768,30.799,30.5855,DOWN,0
2001-10-11,30.225,30.5,31.5728,30.639,30.588,DOWN,0
2001-10-12,29.935,29.88,31.5631,30.377,30.5918,DOWN,0
2001-10-15,29.695,29.995,31.5498,30.164,30.5813,UP,1
2001-10-16,30.475,29.7,31.5388,30.176,30.5859,DOWN,0
2001-10-17,30.3,30.625,31.5221,30.126,30.5822,DOWN,0
2001-10-18,29.89,30.4,31.5038,30.059,30.5577,UP,1
2001-10-19,30.57,29.8,31.4893,30.186,30.5482,DOWN,0
2001-10-22,30.56,30.5,31.4746,30.359,30.5521,DOWN,0
2001-10-23,30.31,30.565,31.4622,30.326,30.5454,DOWN,0
2001-10-24,30.15,30.425,31.4619,30.296,30.547,UP,1
2001-10-25,30.65,30.075,31.4751,30.448,30.554,DOWN,0
2001-10-26,30.55,30.5,31.4868,30.444,30.55,UP,1
2001-10-29,30.64,30.45,31.4933,30.46,30.5508,DOWN,0
2001-10-30,30.625,30.75,31.4998,30.523,30.5522,DOWN,0
2001-10-31,30.56,30.525,31.5058,30.605,30.5522,UP,1
2001-11-01,30.875,30.4,31.519,30.65,30.5522,DOWN,0
2001-11-02,30.42,30.83,31.5255,30.624,30.5406,UP,1
2001-11-05,30.95,31.0,31.5392,30.686,30.5322,DOWN,0
2001-11-06,30.935,30.75,31.5487,30.748,30.5305,DOWN,0
2001-11-07,30.35,30.85,31.5529,30.706,30.5125,UP,1
2001-11-08,31.19,30.625,31.5575,30.769,30.5063,UP,1
2001-11-09,31.355,31.0,31.5618,30.956,30.4994,DOWN,0
2001-11-12,31.27,31.355,31.5631,31.02,30.4872,UP,1
2001-11-13,31.4,31.125,31.5634,31.113,30.4799,DOWN,0
2001-11-14,30.27,31.275,31.5557,31.097,30.4558,DOWN,0
2001-11-15,29.925,30.425,31.5481,30.844,30.4267,UP,1
2001-11-16,29.935,29.8,31.5402,30.56,30.3959,DOWN,0
2001-11-19,29.6,29.935,31.5332,30.226,30.3557,UP,1
2001-11-20,30.175,29.6,31.5296,29.981,30.3342,DOWN,0
2001-11-21,29.72,29.985,31.5257,29.871,30.3015,UP,1
2001-11-23,29.98,29.625,31.5215,29.882,30.2748,DOWN,0
