ticker,AAL US Equity,AAL US Equity,AAL US Equity,AAL US Equity,AAL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2020-05-04,9.82,9.41,11.272,13.6495,24.6603,DOWN,0
2020-05-05,9.51,10.26,10.922,13.3307,24.5425,DOWN,0
2020-05-06,9.25,9.58,10.246,13.0533,24.4242,UP,1
2020-05-07,9.54,9.3,9.752,12.7979,24.3033,UP,1
2020-05-08,10.14,9.78,9.652,12.5887,24.181,DOWN,0
2020-05-11,10.1,9.92,9.708,12.4097,24.0732,DOWN,0
2020-05-12,9.65,10.01,9.736,12.2255,23.9652,DOWN,0
2020-05-13,9.11,9.52,9.708,12.0507,23.8571,UP,1
2020-05-14,9.15,8.77,9.63,11.8631,23.7493,DOWN,0
2020-05-15,9.04,8.85,9.41,11.7231,23.6419,UP,1
2020-05-18,9.87,9.62,9.364,11.6011,23.5421,DOWN,0
2020-05-19,9.64,10.14,9.362,11.4989,23.443,UP,1
2020-05-20,9.87,9.91,9.514,11.3563,23.3497,UP,1
2020-05-21,9.89,9.87,9.662,11.2289,23.2574,DOWN,0
2020-05-22,9.7,10.02,9.794,11.1539,23.1627,UP,1
2020-05-26,11.14,10.27,10.048,11.0905,23.073,UP,1
2020-05-27,11.98,12.43,10.516,11.0117,22.989,DOWN,0
2020-05-28,10.98,11.78,10.738,10.9197,22.9057,DOWN,0
2020-05-29,10.5,10.48,10.86,10.8967,22.8207,UP,1
2020-06-01,11.11,10.79,11.142,10.9131,22.7457,UP,1
2020-06-02,11.22,11.4,11.158,10.9299,22.6748,UP,1
2020-06-03,11.85,11.56,11.132,10.9619,22.6051,UP,1
2020-06-04,16.72,12.85,12.28,11.0179,22.5582,UP,1
2020-06-05,18.59,21.25,13.898,11.0819,22.522,UP,1
2020-06-08,20.31,19.86,15.738,11.1749,22.4914,DOWN,0
2020-06-09,18.55,18.45,17.204,11.2651,22.4515,DOWN,0
2020-06-10,17.02,17.69,18.238,11.3605,22.4095,DOWN,0
2020-06-11,14.38,14.61,17.77,11.4043,22.3555,UP,1
2020-06-12,16.74,16.82,17.4,11.5253,22.3169,DOWN,0
2020-06-15,16.7,15.27,16.678,11.6581,22.2738,UP,1
2020-06-16,17.03,18.36,16.374,11.8109,22.2273,DOWN,0
2020-06-17,16.98,16.76,16.366,11.9605,22.1807,DOWN,0
2020-06-18,16.49,16.37,16.788,12.0859,22.1306,DOWN,0
2020-06-19,16.0,16.89,16.64,12.1793,22.0756,DOWN,0
2020-06-22,14.92,14.9,16.284,12.2275,22.0117,DOWN,0
2020-06-23,14.0,13.76,15.678,12.2763,21.9428,DOWN,0
2020-06-24,13.04,13.59,14.89,12.2982,21.8658,UP,1
2020-06-25,13.17,12.53,14.226,12.3158,21.786,DOWN,0
2020-06-26,12.38,13.2,13.502,12.342,21.6991,UP,1
2020-06-29,13.32,12.57,13.182,12.377,21.616,DOWN,0
2020-06-30,13.07,13.1,12.996,12.4172,21.5316,DOWN,0
2020-07-01,12.81,13.48,12.95,12.4534,21.4568,DOWN,0
2020-07-02,12.5,13.35,12.816,12.498,21.3761,UP,1
2020-07-06,12.8,12.8,12.9,12.549,21.2971,DOWN,0
2020-07-07,11.91,12.51,12.618,12.581,21.2152,UP,1
2020-07-08,11.99,11.6,12.402,12.6204,21.1352,DOWN,0
2020-07-09,11.18,11.94,12.076,12.6188,21.0536,UP,1
2020-07-10,11.94,11.0,11.964,12.605,20.9783,DOWN,0
2020-07-13,11.63,12.13,11.73,12.5974,20.8993,DOWN,0
2020-07-14,11.57,11.32,11.662,12.616,20.8212,UP,1
2020-07-15,13.44,12.45,11.952,12.6884,20.7533,DOWN,0
2020-07-16,12.45,12.8,12.206,12.7472,20.6807,DOWN,0
2020-07-17,11.91,12.48,12.2,12.8004,20.6063,DOWN,0
2020-07-20,11.47,11.93,12.168,12.839,20.5368,DOWN,0
2020-07-21,11.47,11.57,12.148,12.8656,20.4678,DOWN,0
2020-07-22,11.36,11.38,11.732,12.8908,20.3954,UP,1
2020-07-23,11.77,11.27,11.596,12.9332,20.3251,DOWN,0
2020-07-24,11.39,11.67,11.492,12.9788,20.2508,DOWN,0
2020-07-27,11.39,11.48,11.476,13.0236,20.1724,UP,1
2020-07-28,11.77,11.37,11.536,13.0782,20.0954,DOWN,0
2020-07-29,11.4,11.8,11.544,13.1088,20.0156,DOWN,0
2020-07-30,11.18,11.22,11.426,13.1396,19.9334,DOWN,0
2020-07-31,11.12,11.16,11.372,13.1646,19.8477,DOWN,0
2020-08-03,11.08,11.07,11.31,13.1884,19.7628,UP,1
2020-08-04,11.47,11.21,11.25,13.2238,19.6805,UP,1
2020-08-05,12.56,11.84,11.482,13.2522,19.6022,UP,1
2020-08-06,13.04,13.04,11.854,13.2734,19.5243,DOWN,0
2020-08-07,13.03,12.86,12.236,13.3144,19.4482,UP,1
2020-08-10,14.0,13.29,12.82,13.3844,19.3767,DOWN,0
2020-08-11,13.73,15.02,13.272,13.4368,19.2983,DOWN,0
2020-08-12,13.54,14.03,13.468,13.4832,19.2117,DOWN,0
2020-08-13,13.3,13.19,13.52,13.5122,19.1214,UP,1
2020-08-14,13.33,13.11,13.58,13.4444,19.0335,DOWN,0
2020-08-17,12.62,13.32,13.304,13.325,18.9451,DOWN,0
2020-08-18,12.6,12.6,13.078,13.1708,18.8578,UP,1
2020-08-19,12.68,12.65,12.906,13.0534,18.7684,DOWN,0
2020-08-20,12.5,12.38,12.746,12.963,18.6762,DOWN,0
2020-08-21,12.16,12.4385,12.512,12.9186,18.5811,UP,1
2020-08-24,13.44,12.44,12.676,12.8526,18.4935,DOWN,0
2020-08-25,13.14,13.69,12.784,12.7814,18.4047,DOWN,0
2020-08-26,12.785,13.11,12.805,12.6965,18.3148,UP,1
2020-08-27,13.28,13.43,12.961,12.6225,18.2283,UP,1
2020-08-28,13.59,13.59,13.247,12.5645,18.1486,DOWN,0
2020-08-31,13.05,13.6,13.169,12.5055,18.0706,UP,1
2020-09-01,13.1,12.86,13.161,12.4691,17.9922,UP,1
2020-09-02,13.23,12.94,13.25,12.4537,17.9141,UP,1
2020-09-03,13.36,13.4,13.266,12.4601,17.8379,UP,1
2020-09-04,13.61,13.65,13.27,12.4689,17.7595,UP,1
2020-09-08,13.63,13.36,13.386,12.4939,17.6865,DOWN,0
2020-09-09,13.05,13.48,13.376,12.4885,17.6121,DOWN,0
2020-09-10,13.005,13.21,13.331,12.4872,17.5337,DOWN,0
2020-09-11,12.95,13.08,13.249,12.49,17.4535,UP,1
2020-09-14,13.26,13.02,13.179,12.5052,17.3746,DOWN,0
2020-09-15,13.14,13.2686,13.081,12.512,17.2955,UP,1
2020-09-16,13.8,13.21,13.231,12.5498,17.2208,DOWN,0
2020-09-17,13.63,13.5,13.356,12.5826,17.1486,DOWN,0
2020-09-18,13.19,13.51,13.404,12.6228,17.0781,DOWN,0
2020-09-21,12.21,12.82,13.194,12.6282,17.0022,UP,1
2020-09-22,12.34,12.3,13.034,12.6424,16.9277,DOWN,0
2020-09-23,11.93,12.53,12.66,12.6496,16.8487,DOWN,0
2020-09-24,11.77,11.74,12.288,12.6162,16.7701,UP,1
2020-09-25,12.29,11.76,12.108,12.613,16.6966,UP,1
2020-09-28,12.76,12.74,12.218,12.63,16.6261,DOWN,0
2020-09-29,12.25,12.59,12.2,12.6456,16.5487,UP,1
2020-09-30,12.29,12.32,12.272,12.662,16.4728,UP,1
2020-10-01,12.58,12.45,12.434,12.6864,16.3961,UP,1
2020-10-02,13.0,12.05,12.576,12.711,16.3197,UP,1
2020-10-05,13.12,13.09,12.648,12.7456,16.2453,DOWN,0
2020-10-06,12.53,13.28,12.704,12.7684,16.1652,UP,1
2020-10-07,13.07,12.98,12.86,12.7944,16.0853,UP,1
2020-10-08,13.155,13.33,12.975,12.8295,16.0046,UP,1
2020-10-09,13.2,13.25,13.015,12.8699,15.9247,DOWN,0
2020-10-12,12.92,13.14,12.975,12.9059,15.841,DOWN,0
2020-10-13,12.22,12.59,12.913,12.9287,15.7599,UP,1
2020-10-14,12.36,12.35,12.771,12.9465,15.6802,DOWN,0
2020-10-15,12.23,12.22,12.586,12.9399,15.5979,UP,1
2020-10-16,12.46,12.3064,12.438,12.9283,15.5148,UP,1
2020-10-19,12.56,12.64,12.366,12.9189,15.4393,UP,1
2020-10-20,12.8,12.75,12.482,12.8949,15.3667,DOWN,0
2020-10-21,12.745,12.69,12.559,12.8752,15.2943,UP,1
2020-10-22,13.15,12.6,12.743,12.8674,15.2209,DOWN,0
2020-10-23,12.6,13.07,12.771,12.8534,15.1441,DOWN,0
2020-10-26,11.8,12.39,12.619,12.8228,15.0665,DOWN,0
2020-10-27,11.23,11.77,12.305,12.795,14.9857,DOWN,0
2020-10-28,10.95,10.89,11.946,12.762,14.9028,UP,1
2020-10-29,11.16,10.96,11.548,12.7316,14.8207,UP,1
2020-10-30,11.28,11.06,11.284,12.7072,14.736,DOWN,0
2020-11-02,11.19,11.32,11.162,12.6878,14.6499,UP,1
2020-11-03,11.25,11.34,11.166,12.644,14.5702,DOWN,0
2020-11-04,11.005,11.21,11.177,12.6013,14.4886,UP,1
2020-11-05,11.6,11.12,11.265,12.5776,14.4026,DOWN,0
2020-11-06,11.46,11.44,11.301,12.5412,14.3217,UP,1
2020-11-09,13.2,14.33,11.703,12.5334,14.2572,DOWN,0
2020-11-10,12.38,12.85,11.929,12.52,14.1846,DOWN,0
2020-11-11,12.04,12.4,12.136,12.4988,14.1108,DOWN,0
2020-11-12,11.74,11.97,12.164,12.469,14.0309,UP,1
2020-11-13,12.24,11.91,12.32,12.4466,13.9579,UP,1
2020-11-16,12.79,12.87,12.238,12.4302,13.886,DOWN,0
2020-11-17,12.7,12.48,12.302,12.4116,13.8074,UP,1
2020-11-18,12.74,12.91,12.442,12.4054,13.7256,UP,1
2020-11-19,12.79,12.73,12.652,12.4011,13.648,DOWN,0
2020-11-20,12.53,12.8,12.71,12.3927,13.5688,UP,1
2020-11-23,13.56,12.75,12.864,12.3987,13.4926,UP,1
2020-11-24,14.82,14.32,13.288,12.4323,13.4175,UP,1
2020-11-25,14.94,14.77,13.728,12.4551,13.3399,UP,1
2020-11-27,14.98,15.12,14.166,12.4821,13.2643,DOWN,0
2020-11-30,14.13,14.92,14.486,12.5009,13.189,UP,1
2020-12-01,14.27,14.42,14.628,12.5421,13.1172,UP,1
2020-12-02,14.86,14.16,14.636,12.5925,13.0498,UP,1
2020-12-03,16.09,15.19,14.866,12.6757,12.9877,UP,1
2020-12-04,16.4,16.4,15.15,12.7683,12.9306,UP,1
2020-12-07,17.21,16.54,15.766,12.8667,12.8894,UP,1
2020-12-08,17.63,17.47,16.438,12.9641,12.862,DOWN,0
2020-12-09,17.16,18.37,16.898,13.0623,12.8362,UP,1
2020-12-10,17.99,16.75,17.278,13.1763,12.8232,DOWN,0
2020-12-11,17.05,17.82,17.408,13.2657,12.8132,DOWN,0
2020-12-14,16.7,17.52,17.306,13.3397,12.8024,UP,1
2020-12-15,17.01,16.99,17.182,13.4175,12.7982,DOWN,0
2020-12-16,16.86,16.88,17.122,13.5041,12.7898,DOWN,0
2020-12-17,16.8,16.9477,16.884,13.5787,12.7936,DOWN,0
2020-12-18,16.51,16.735,16.776,13.6458,12.7963,DOWN,0
2020-12-21,16.1,15.77,16.656,13.7038,12.8031,DOWN,0
2020-12-22,15.48,16.34,16.35,13.755,12.7955,UP,1
2020-12-23,15.89,15.51,16.156,13.8284,12.7936,DOWN,0
2020-12-24,15.66,16.04,15.928,13.8944,12.8047,UP,1
2020-12-28,16.06,15.97,15.838,13.971,12.8134,DOWN,0
2020-12-29,15.86,16.32,15.79,14.039,12.8131,UP,1
2020-12-30,16.15,15.85,15.924,14.1108,12.816,DOWN,0
2020-12-31,15.77,16.08,15.9,14.1702,12.8366,DOWN,0
2021-01-04,15.13,15.85,15.794,14.2179,12.8608,UP,1
2021-01-05,15.43,14.92,15.668,14.2635,12.886,UP,1
2021-01-06,15.52,15.45,15.6,14.3219,12.9124,DOWN,0
2021-01-07,15.38,15.67,15.446,14.3935,12.9197,DOWN,0
2021-01-08,15.13,15.43,15.318,14.4715,12.9184,DOWN,0
2021-01-11,15.0,14.82,15.292,14.5525,12.9151,UP,1
2021-01-12,15.38,15.075,15.282,14.6369,12.9218,UP,1
2021-01-13,15.53,15.29,15.284,14.7219,12.9382,UP,1
2021-01-14,16.44,15.83,15.496,14.8269,12.9594,DOWN,0
2021-01-15,15.76,16.17,15.622,14.9171,12.9848,UP,1
2021-01-19,15.97,15.99,15.816,15.0164,13.0143,UP,1
2021-01-20,16.17,16.17,15.974,15.1078,13.0482,DOWN,0
2021-01-21,15.83,15.99,16.034,15.1952,13.0799,DOWN,0
2021-01-22,15.82,15.57,15.91,15.2476,13.1079,DOWN,0
2021-01-25,15.43,15.52,15.844,15.3086,13.1284,UP,1
2021-01-26,15.53,15.52,15.756,15.3784,13.1435,UP,1
2021-01-27,16.56,15.42,15.834,15.4748,13.1685,UP,1
2021-01-28,18.1,20.33,16.288,15.592,13.1992,DOWN,0
2021-01-29,17.17,18.69,16.558,15.6796,13.2236,DOWN,0
2021-02-01,16.84,17.25,16.84,15.7624,13.2525,DOWN,0
2021-02-02,16.59,17.03,17.052,15.8394,13.2776,UP,1
2021-02-03,17.6,16.61,17.26,15.9356,13.3103,DOWN,0
2021-02-04,17.4,17.475,17.12,16.033,13.3423,DOWN,0
2021-02-05,17.19,17.6,17.124,16.1056,13.3769,UP,1
2021-02-08,17.77,17.32,17.31,16.1646,13.4145,DOWN,0
2021-02-09,17.44,17.735,17.48,16.2146,13.4501,DOWN,0
2021-02-10,17.41,17.55,17.442,16.2632,13.4871,DOWN,0
2021-02-11,16.99,17.3,17.36,16.3204,13.5157,UP,1
2021-02-12,17.27,17.01,17.376,16.3804,13.5389,UP,1
2021-02-16,17.82,17.63,17.386,16.4396,13.568,UP,1
2021-02-17,17.99,17.69,17.496,16.4776,13.6047,DOWN,0
2021-02-18,17.71,17.83,17.556,16.5038,13.6442,UP,1
2021-02-19,18.68,17.9,17.894,16.5332,13.69,UP,1
2021-02-22,20.44,19.84,18.528,16.5894,13.746,UP,1
2021-02-23,20.66,20.68,19.096,16.6594,13.8016,UP,1
2021-02-24,21.82,20.87,19.862,16.736,13.86,DOWN,0
2021-02-25,20.86,22.13,20.492,16.8122,13.9138,UP,1
2021-02-26,20.94,20.61,20.944,16.897,13.9702,UP,1
2021-03-01,21.18,21.75,21.092,16.9804,14.0306,UP,1
2021-03-02,21.44,21.28,21.248,17.072,14.092,UP,1
2021-03-03,22.17,21.87,21.318,17.1794,14.1577,DOWN,0
2021-03-04,21.24,22.275,21.394,17.274,14.2145,DOWN,0
2021-03-05,20.45,21.4,21.296,17.361,14.2686,UP,1
2021-03-08,21.47,20.78,21.354,17.4808,14.3266,UP,1
2021-03-09,21.6,21.585,21.386,17.595,14.3851,UP,1
2021-03-10,21.75,21.67,21.302,17.7168,14.4454,UP,1
2021-03-11,22.15,22.0,21.484,17.8386,14.5004,UP,1
2021-03-12,23.37,22.18,22.068,17.9888,14.5574,UP,1
2021-03-15,25.17,24.55,22.808,18.1692,14.6283,DOWN,0
2021-03-16,24.47,25.11,23.382,18.3432,14.6982,UP,1
2021-03-17,25.16,24.12,24.064,18.5438,14.7684,DOWN,0
2021-03-18,24.7,25.12,24.574,18.7292,14.8358,UP,1
2021-03-19,24.97,24.68,24.894,18.9182,14.9014,DOWN,0
2021-03-22,23.83,24.62,24.626,19.0872,14.937,DOWN,0
2021-03-23,22.27,23.35,24.186,19.23,14.9554,DOWN,0
2021-03-24,21.81,22.79,23.516,19.3662,14.9629,UP,1
2021-03-25,22.77,21.25,23.13,19.514,14.984,UP,1
2021-03-26,22.93,23.14,22.722,19.662,15.0135,DOWN,0
2021-03-29,22.91,23.16,22.538,19.7914,15.0562,UP,1
2021-03-30,24.12,23.1,22.908,19.9586,15.0931,DOWN,0
2021-03-31,23.9,24.03,23.326,20.1172,15.1291,DOWN,0
2021-04-01,23.86,24.02,23.544,20.271,15.1632,UP,1
2021-04-05,24.23,24.46,23.804,20.439,15.1995,DOWN,0
2021-04-06,24.06,24.2,24.034,20.6038,15.2373,DOWN,0
2021-04-07,23.93,24.19,23.996,20.7738,15.277,DOWN,0
2021-04-08,23.65,23.88,23.946,20.9362,15.3206,DOWN,0
2021-04-09,23.54,23.445,23.882,21.0758,15.3683,DOWN,0
2021-04-12,22.91,23.232,23.618,21.172,15.4177,DOWN,0
2021-04-13,22.56,22.18,23.318,21.2798,15.4646,DOWN,0
2021-04-14,22.37,22.95,23.006,21.3904,15.5146,DOWN,0
2021-04-15,22.13,22.65,22.702,21.5012,15.5586,DOWN,0
2021-04-16,22.03,22.06,22.4,21.5898,15.6034,DOWN,0
2021-04-19,21.55,21.97,22.128,21.6728,15.6471,DOWN,0
2021-04-20,20.37,21.02,21.69,21.7364,15.6865,UP,1
2021-04-21,21.01,20.005,21.418,21.8012,15.7275,DOWN,0
2021-04-22,20.07,21.58,21.006,21.8538,15.7683,UP,1
2021-04-23,21.11,20.27,20.822,21.9278,15.8139,UP,1
2021-04-26,22.04,21.52,20.92,22.0288,15.8682,DOWN,0
2021-04-27,21.76,22.01,21.198,22.1186,15.9173,DOWN,0
2021-04-28,21.7,21.64,21.336,22.1962,15.9677,DOWN,0
2021-04-29,21.3,21.94,21.582,22.2624,16.0163,UP,1
2021-04-30,21.72,21.17,21.704,22.3426,16.0577,UP,1
2021-05-03,21.95,21.87,21.686,22.408,16.1052,DOWN,0
2021-05-04,21.42,21.78,21.618,22.4276,16.1528,UP,1
2021-05-05,21.57,21.35,21.592,22.4458,16.2033,DOWN,0
2021-05-06,21.49,21.51,21.63,22.4392,16.2534,UP,1
2021-05-07,22.0,21.4,21.686,22.462,16.3066,DOWN,0
2021-05-10,22.0,22.23,21.696,22.4832,16.3577,DOWN,0
2021-05-11,21.57,21.07,21.726,22.491,16.4086,DOWN,0
2021-05-12,20.76,21.36,21.564,22.4774,16.4555,UP,1
2021-05-13,21.21,20.88,21.508,22.4582,16.5027,UP,1
2021-05-14,22.4,21.43,21.588,22.4814,16.5577,UP,1
2021-05-17,23.35,22.32,21.858,22.5394,16.6185,UP,1
2021-05-18,23.56,23.54,22.256,22.5812,16.6807,DOWN,0
2021-05-19,22.97,22.97,22.698,22.6086,16.7402,DOWN,0
2021-05-20,22.6,23.175,22.976,22.6256,16.7958,DOWN,0
2021-05-21,22.57,22.71,23.01,22.634,16.8459,UP,1
2021-05-24,22.99,22.85,22.938,22.6264,16.8956,UP,1
2021-05-25,23.21,23.45,22.868,22.5872,16.9465,UP,1
2021-05-26,23.9,23.525,23.054,22.5758,16.996,UP,1
2021-05-27,24.43,24.03,23.42,22.5612,17.0495,DOWN,0
2021-05-28,24.24,24.39,23.754,22.552,17.103,UP,1
2021-06-01,24.67,24.68,24.09,22.546,17.1599,UP,1
2021-06-02,25.82,24.76,24.612,22.5858,17.2223,DOWN,0
2021-06-03,24.93,25.42,24.818,22.639,17.2839,DOWN,0
2021-06-04,24.3,25.13,24.792,22.6888,17.3424,DOWN,0
2021-06-07,24.25,24.49,24.794,22.7184,17.4002,DOWN,0
2021-06-08,24.22,24.42,24.704,22.7442,17.4588,DOWN,0
2021-06-09,23.85,24.37,24.31,22.763,17.5173,DOWN,0
2021-06-10,23.46,24.14,24.016,22.7498,17.5674,UP,1
2021-06-11,23.53,23.43,23.862,22.7424,17.6193,DOWN,0
2021-06-14,22.99,23.49,23.61,22.725,17.6704,DOWN,0
2021-06-15,22.79,22.97,23.324,22.6962,17.7179,UP,1
2021-06-16,22.83,22.74,23.12,22.6716,17.7641,DOWN,0
2021-06-17,22.23,22.83,22.874,22.6376,17.81,UP,1
2021-06-18,22.29,22.065,22.626,22.6104,17.856,UP,1
2021-06-21,22.45,22.3178,22.518,22.5886,17.9021,DOWN,0
2021-06-22,22.11,22.35,22.382,22.5726,17.9458,UP,1
2021-06-23,22.2,22.17,22.256,22.5654,17.9888,UP,1
2021-06-24,22.35,22.21,22.28,22.565,18.0324,DOWN,0
2021-06-25,22.22,22.33,22.266,22.5668,18.0782,DOWN,0
2021-06-28,21.39,22.09,22.054,22.554,18.1201,DOWN,0
2021-06-29,21.08,21.32,21.848,22.5446,18.1608,UP,1
2021-06-30,21.21,21.0918,21.65,22.5614,18.2005,UP,1
2021-07-01,21.51,21.4736,21.482,22.5714,18.2424,DOWN,0
2021-07-02,21.48,21.615,21.334,22.5996,18.2808,DOWN,0
2021-07-06,21.01,21.5,21.258,22.5976,18.3177,DOWN,0
2021-07-07,20.31,20.79,21.104,22.563,18.3533,UP,1
2021-07-08,20.35,19.88,20.932,22.5348,18.394,UP,1
2021-07-09,20.89,20.79,20.808,22.5186,18.4367,DOWN,0
2021-07-12,20.84,20.72,20.68,22.5094,18.4813,DOWN,0
2021-07-13,20.02,20.69,20.482,22.4754,18.5225,UP,1
2021-07-14,20.62,20.87,20.544,22.4488,18.5642,DOWN,0
2021-07-15,20.46,20.56,20.566,22.4296,18.6027,DOWN,0
2021-07-16,19.79,20.68,20.346,22.394,18.6404,DOWN,0
2021-07-19,18.97,18.83,19.972,22.3436,18.6738,UP,1
2021-07-20,20.56,19.05,20.08,22.3148,18.7137,UP,1
2021-07-21,21.4,20.79,20.236,22.3028,18.7557,DOWN,0
2021-07-22,21.16,21.06,20.376,22.2946,18.7959,UP,1
2021-07-23,21.2,21.35,20.658,22.3034,18.8392,UP,1
2021-07-26,22.08,21.03,21.28,22.3208,18.8843,DOWN,0
2021-07-27,21.46,21.9581,21.46,22.302,18.9258,UP,1
2021-07-28,21.63,21.61,21.506,22.2676,18.968,DOWN,0
2021-07-29,21.17,21.775,21.508,22.2198,19.0092,DOWN,0
2021-07-30,20.38,20.84,21.344,22.168,19.05,DOWN,0
2021-08-02,20.06,20.49,20.94,22.1172,19.0885,DOWN,0
2021-08-03,19.95,20.08,20.638,22.0648,19.1271,DOWN,0
2021-08-04,19.45,19.52,20.202,21.994,19.1621,UP,1
2021-08-05,20.91,19.47,20.15,21.948,19.2038,UP,1
2021-08-06,21.02,21.13,20.278,21.8904,19.2449,DOWN,0
2021-08-09,20.56,20.765,20.378,21.813,19.284,UP,1
2021-08-10,20.94,20.5,20.576,21.747,19.3229,UP,1
2021-08-11,21.23,20.625,20.932,21.6782,19.3661,DOWN,0
2021-08-12,20.43,21.0288,20.836,21.5704,19.4092,DOWN,0
2021-08-13,19.84,20.3681,20.6,21.4686,19.4523,DOWN,0
2021-08-16,19.76,19.631,20.44,21.3778,19.4963,DOWN,0
2021-08-17,19.34,19.36,20.12,21.2796,19.5372,DOWN,0
2021-08-18,19.14,19.34,19.702,21.178,19.5765,DOWN,0
2021-08-19,18.73,19.0,19.362,21.0756,19.6142,DOWN,0
2021-08-20,18.5,18.64,19.094,20.9764,19.6505,UP,1
2021-08-23,19.11,18.88,18.964,20.888,19.691,UP,1
2021-08-24,19.83,19.3986,19.062,20.8248,19.7322,UP,1
2021-08-25,20.15,19.77,19.264,20.772,19.7756,DOWN,0
2021-08-26,19.9,20.0,19.498,20.7134,19.8091,UP,1
2021-08-27,20.22,19.9893,19.842,20.6732,19.8483,DOWN,0
2021-08-30,19.51,20.29,19.922,20.6176,19.8857,UP,1
2021-08-31,19.94,19.47,19.944,20.5674,19.9267,DOWN,0
2021-09-01,19.64,20.01,19.842,20.518,19.9637,UP,1
2021-09-02,19.76,19.7268,19.814,20.4692,19.9985,DOWN,0
2021-09-03,19.37,19.68,19.644,20.4096,20.0319,UP,1
2021-09-07,19.53,19.36,19.648,20.3558,20.0658,DOWN,0
2021-09-08,19.13,19.53,19.486,20.3106,20.0975,UP,1
2021-09-09,20.2,19.1,19.598,20.293,20.1359,DOWN,0
2021-09-10,18.95,20.28,19.436,20.2478,20.1628,UP,1
2021-09-13,19.31,19.16,19.424,20.2038,20.1853,DOWN,0
2021-09-14,19.21,19.35,19.36,20.1584,20.2066,UP,1
2021-09-15,19.38,19.19,19.41,20.1258,20.2286,UP,1
2021-09-16,19.89,19.35,19.348,20.1174,20.2574,DOWN,0
2021-09-17,19.73,19.94,19.504,20.105,20.2847,UP,1
2021-09-20,20.33,19.72,19.708,20.0938,20.3121,DOWN,0
2021-09-21,19.76,20.42,19.818,20.0722,20.3304,UP,1
2021-09-22,20.52,19.93,20.046,20.0822,20.351,UP,1
2021-09-23,20.9,20.76,20.248,20.0878,20.3695,UP,1
2021-09-24,21.39,20.89,20.58,20.1064,20.3883,UP,1
2021-09-27,21.47,21.77,20.808,20.14,20.4098,DOWN,0
2021-09-28,21.43,21.35,21.142,20.1892,20.427,DOWN,0
2021-09-29,21.01,21.51,21.24,20.1982,20.4468,DOWN,0
2021-09-30,20.52,20.87,21.164,20.1806,20.4659,UP,1
2021-10-01,21.65,20.995,21.216,20.1904,20.4891,DOWN,0
2021-10-04,21.39,21.915,21.2,20.1942,20.5118,UP,1
2021-10-05,21.47,21.5,21.208,20.182,20.5351,DOWN,0
2021-10-06,20.54,20.7,21.114,20.1636,20.5553,DOWN,0
2021-10-07,20.17,20.84,21.044,20.1344,20.5756,DOWN,0
2021-10-08,20.07,20.24,20.728,20.1124,20.5986,UP,1
2021-10-11,20.13,19.98,20.476,20.1074,20.6198,UP,1
2021-10-12,20.29,20.2,20.24,20.112,20.6429,DOWN,0
2021-10-13,19.61,20.25,20.054,20.1052,20.6607,UP,1
2021-10-14,19.64,19.775,19.948,20.109,20.6796,UP,1
2021-10-15,19.98,20.015,19.93,20.0904,20.6987,DOWN,0
2021-10-18,19.84,19.92,19.872,20.0668,20.7191,DOWN,0
2021-10-19,19.53,19.93,19.72,20.0462,20.7411,DOWN,0
2021-10-20,19.52,19.59,19.702,20.0178,20.7615,UP,1
2021-10-21,19.89,19.62,19.752,19.991,20.7834,DOWN,0
2021-10-22,19.15,19.72,19.586,19.9654,20.8022,UP,1
2021-10-25,19.23,19.16,19.464,19.9532,20.8227,UP,1
2021-10-26,19.39,19.34,19.436,19.9458,20.8447,DOWN,0
2021-10-27,19.03,19.45,19.338,19.9396,20.8629,UP,1
2021-10-28,19.19,19.11,19.198,19.9406,20.8812,UP,1
2021-10-29,19.2,19.18,19.208,19.95,20.895,UP,1
2021-11-01,19.77,19.09,19.316,19.9754,20.9151,UP,1
2021-11-02,19.83,19.67,19.404,19.9898,20.9344,UP,1
2021-11-03,20.63,19.82,19.724,20.0058,20.9567,DOWN,0
2021-11-04,20.63,20.73,20.012,20.0154,20.9807,UP,1
2021-11-05,21.82,21.91,20.536,20.0538,21.0107,UP,1
2021-11-08,22.25,22.19,21.032,20.0944,21.0448,UP,1
2021-11-09,22.26,22.12,21.518,20.1494,21.0784,DOWN,0
2021-11-10,21.57,21.83,21.706,20.182,21.1035,DOWN,0
2021-11-11,21.33,21.6,21.846,20.2158,21.1196,DOWN,0
2021-11-12,20.29,21.34,21.54,20.2264,21.1352,UP,1
2021-11-15,20.32,20.4,21.154,20.2454,21.1526,DOWN,0
2021-11-16,19.84,20.23,20.67,20.2516,21.1689,UP,1
2021-11-17,19.86,19.71,20.328,20.2662,21.1802,DOWN,0
2021-11-18,19.39,19.87,19.94,20.25,21.1901,DOWN,0
2021-11-19,19.28,19.14,19.738,20.2566,21.2006,UP,1
2021-11-22,19.63,19.56,19.6,20.263,21.2099,DOWN,0
2021-11-23,19.47,19.7512,19.526,20.2682,21.22,DOWN,0
2021-11-24,19.46,19.325,19.446,20.2698,21.2303,DOWN,0
2021-11-26,17.75,18.27,19.118,20.227,21.2341,DOWN,0
2021-11-29,17.74,18.15,18.81,20.1872,21.2364,DOWN,0
