ticker,SYK US Equity,SYK US Equity,SYK US Equity,SYK US Equity,SYK US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-04-04,158.83,156.5,151.7663,158.612,161.2848,UP,1
2018-04-05,160.07,160.01,151.8597,159.032,161.2474,DOWN,0
2018-04-06,155.17,159.19,151.9307,157.882,161.061,UP,1
2018-04-09,157.05,156.44,152.0119,158.042,160.891,UP,1
2018-04-10,160.38,158.56,152.1077,158.3,160.7204,DOWN,0
2018-04-11,157.85,158.73,152.1914,158.104,160.5024,UP,1
2018-04-12,158.56,159.12,152.2846,157.802,160.3046,DOWN,0
2018-04-13,158.35,159.83,152.3784,158.438,160.184,UP,1
2018-04-16,162.06,160.3,152.4897,159.44,160.1296,UP,1
2018-04-17,163.65,162.93,152.6139,160.094,160.1576,UP,1
2018-04-18,164.71,163.89,152.7436,161.466,160.3638,DOWN,0
2018-04-19,163.55,164.2,152.8702,162.464,160.552,UP,1
2018-04-20,164.25,163.84,152.9928,163.644,160.7636,UP,1
2018-04-23,166.78,164.82,153.1303,164.588,161.139,DOWN,0
2018-04-24,164.71,167.1,153.2483,164.8,161.4088,UP,1
2018-04-25,165.38,163.99,153.3724,164.934,161.6432,UP,1
2018-04-26,168.11,165.96,153.5104,165.846,161.9142,UP,1
2018-04-27,170.67,170.22,153.642,167.13,162.2028,DOWN,0
2018-04-30,169.42,171.63,153.7731,167.658,162.4204,DOWN,0
2018-05-01,168.94,169.32,153.8908,168.504,162.6018,DOWN,0
2018-05-02,167.03,168.26,154.0019,168.834,162.7676,DOWN,0
2018-05-03,166.81,166.58,154.1091,168.574,162.9462,UP,1
2018-05-04,168.0,165.89,154.218,168.04,163.127,DOWN,0
2018-05-07,167.48,168.3,154.3184,167.652,163.2426,DOWN,0
2018-05-08,166.62,166.97,154.4205,167.188,163.2596,UP,1
2018-05-09,167.39,167.16,154.5233,167.26,163.325,UP,1
2018-05-10,168.97,167.73,154.6378,167.692,163.4612,UP,1
2018-05-11,169.48,168.8,154.7565,167.988,163.665,DOWN,0
2018-05-14,169.15,169.52,154.882,168.322,163.832,DOWN,0
2018-05-15,168.22,167.92,154.9841,168.642,163.9456,UP,1
2018-05-16,171.76,168.5,155.1074,169.516,164.1262,DOWN,0
2018-05-17,171.26,171.43,155.2243,169.974,164.2916,UP,1
2018-05-18,172.81,170.98,155.3627,170.64,164.4808,UP,1
2018-05-21,173.74,173.85,155.4995,171.558,164.6274,DOWN,0
2018-05-22,172.9,173.86,155.6314,172.494,164.7276,UP,1
2018-05-23,175.42,172.35,155.7748,173.226,164.8938,DOWN,0
2018-05-24,175.04,175.03,155.9193,173.982,165.067,DOWN,0
2018-05-25,173.78,174.81,156.0623,174.176,165.2136,DOWN,0
2018-05-29,172.34,172.61,156.2045,173.896,165.3102,UP,1
2018-05-30,175.07,173.11,156.3589,174.33,165.491,DOWN,0
2018-05-31,174.02,175.5,156.499,174.05,165.6412,UP,1
2018-06-01,175.46,175.19,156.6391,174.134,165.8558,UP,1
2018-06-04,176.37,175.73,156.7839,174.652,166.167,UP,1
2018-06-05,177.22,177.43,156.9432,175.628,166.56,UP,1
2018-06-06,179.78,177.43,157.1207,176.57,166.9476,DOWN,0
2018-06-07,178.15,179.84,157.2858,177.396,167.3398,UP,1
2018-06-08,178.95,178.2,157.453,178.094,167.7594,DOWN,0
2018-06-11,169.78,178.97,157.6101,176.776,167.9366,DOWN,0
2018-06-12,162.54,169.39,157.7289,173.84,168.0624,UP,1
2018-06-13,166.6,173.23,157.8625,171.204,168.2126,UP,1
2018-06-14,168.75,168.3,158.0084,169.324,168.411,DOWN,0
2018-06-15,168.38,169.24,158.1533,167.21,168.5772,UP,1
2018-06-18,170.25,167.22,158.3079,167.304,168.8788,DOWN,0
2018-06-19,169.73,169.1,158.4497,168.742,169.1324,DOWN,0
2018-06-20,169.54,170.26,158.5919,169.33,169.3156,UP,1
2018-06-21,169.81,169.69,158.7329,169.542,169.5548,UP,1
2018-06-22,172.0,170.41,158.8873,170.266,169.8236,DOWN,0
2018-06-25,170.28,171.19,159.0276,170.272,170.0622,UP,1
2018-06-26,172.25,170.36,159.1764,170.776,170.266,DOWN,0
2018-06-27,169.16,171.72,159.3037,170.7,170.3762,DOWN,0
2018-06-28,168.97,168.58,159.4309,170.532,170.4614,DOWN,0
2018-06-29,168.86,169.74,159.5601,169.904,170.5676,UP,1
2018-07-02,169.96,167.56,159.6874,169.84,170.6818,DOWN,0
2018-07-03,169.79,169.96,159.817,169.348,170.742,UP,1
2018-07-05,171.33,171.02,159.951,169.782,170.8744,UP,1
2018-07-06,173.11,171.88,160.1013,170.61,171.029,UP,1
2018-07-09,173.61,173.43,160.2558,171.56,171.139,UP,1
2018-07-10,174.38,174.18,160.4244,172.444,171.2132,DOWN,0
2018-07-11,173.42,173.52,160.587,173.17,171.2932,UP,1
2018-07-12,174.33,174.28,160.758,173.77,171.401,DOWN,0
2018-07-13,174.3,174.52,160.9241,174.008,171.5464,DOWN,0
2018-07-16,173.42,174.18,161.0863,173.97,171.6786,UP,1
2018-07-17,176.11,173.66,161.2658,174.316,171.8408,DOWN,0
2018-07-18,173.74,176.09,161.4244,174.38,171.966,DOWN,0
2018-07-19,172.86,173.22,161.5711,174.086,172.0908,UP,1
2018-07-20,174.3,172.42,161.7245,174.086,172.229,UP,1
2018-07-23,174.68,173.81,161.868,174.338,172.3432,DOWN,0
2018-07-24,172.92,175.4,161.9911,173.7,172.412,DOWN,0
2018-07-25,169.98,168.5,162.096,172.948,172.4286,UP,1
2018-07-26,171.39,170.24,162.2233,172.654,172.492,DOWN,0
2018-07-27,169.04,171.46,162.345,171.602,172.4376,DOWN,0
2018-07-30,164.99,168.74,162.4379,169.664,172.3122,DOWN,0
2018-07-31,163.25,165.84,162.5214,167.73,172.121,UP,1
2018-08-01,165.0,163.38,162.6129,166.734,171.9462,UP,1
2018-08-02,166.45,164.56,162.7087,165.746,171.8172,DOWN,0
2018-08-03,165.3,167.02,162.7913,164.998,171.6148,UP,1
2018-08-06,166.13,165.21,162.8787,165.226,171.4366,DOWN,0
2018-08-07,165.18,166.13,162.958,165.612,171.2646,UP,1
2018-08-08,166.16,165.5,163.0364,165.844,171.141,UP,1
2018-08-09,167.01,166.59,163.1218,165.956,170.9798,DOWN,0
2018-08-10,165.88,166.42,163.2028,166.072,170.817,UP,1
2018-08-13,166.11,166.05,163.2824,166.068,170.63,UP,1
2018-08-14,166.21,166.09,163.3694,166.274,170.4268,UP,1
2018-08-15,166.78,165.83,163.4046,166.398,170.218,UP,1
2018-08-16,168.69,168.0,163.4712,166.734,169.9962,UP,1
2018-08-17,169.98,168.6,163.5467,167.554,169.8328,DOWN,0
2018-08-20,168.9,170.31,163.6191,168.112,169.6318,DOWN,0
2018-08-21,168.3,169.34,163.6855,168.53,169.6022,UP,1
2018-08-22,169.55,167.76,163.7523,169.084,169.7424,DOWN,0
2018-08-23,169.4,169.73,163.8211,169.226,169.7984,UP,1
2018-08-24,169.98,169.4,163.8899,169.226,169.823,UP,1
2018-08-27,170.48,170.69,163.96,169.542,169.865,DOWN,0
2018-08-28,169.89,170.76,164.0263,169.86,169.8578,UP,1
2018-08-29,171.27,170.25,164.1103,170.204,169.8886,DOWN,0
2018-08-30,169.02,170.56,164.1766,170.128,169.8782,UP,1
2018-08-31,169.43,168.48,164.244,170.018,169.8706,DOWN,0
2018-09-04,168.6,169.5,164.313,169.642,169.8026,DOWN,0
2018-09-05,168.04,167.82,164.3708,169.272,169.7578,UP,1
2018-09-06,171.25,168.04,164.4501,169.268,169.7378,DOWN,0
2018-09-07,169.75,170.52,164.5251,169.414,169.7496,UP,1
2018-09-10,170.39,170.42,164.5984,169.606,169.778,UP,1
2018-09-11,171.76,170.22,164.6832,170.238,169.836,UP,1
2018-09-12,173.29,171.59,164.7763,171.288,169.9026,DOWN,0
2018-09-13,173.07,172.28,164.8661,171.652,169.9682,DOWN,0
2018-09-14,170.5,173.49,164.9397,171.802,169.9516,DOWN,0
2018-09-17,169.88,171.22,165.0186,171.7,169.887,UP,1
2018-09-18,174.1,169.75,165.1091,172.168,169.8968,DOWN,0
2018-09-19,173.53,173.97,165.1974,172.216,169.8798,DOWN,0
2018-09-20,173.49,174.0,165.303,172.3,169.8812,UP,1
2018-09-21,174.5,173.51,165.4154,173.1,169.8846,UP,1
2018-09-24,176.08,173.94,165.537,174.34,169.9202,DOWN,0
2018-09-25,175.77,176.26,165.6601,174.674,169.9672,UP,1
2018-09-26,175.78,175.89,165.7793,175.124,169.9606,DOWN,0
2018-09-27,175.04,175.76,165.891,175.434,169.9866,UP,1
2018-09-28,177.68,175.0,166.011,176.07,170.083,UP,1
2018-10-01,178.65,178.25,166.1377,176.584,170.17,DOWN,0
2018-10-02,177.38,178.62,166.2679,176.906,170.224,DOWN,0
2018-10-03,175.31,177.35,166.3732,176.812,170.2718,DOWN,0
2018-10-04,173.57,174.85,166.4636,176.518,170.3436,UP,1
2018-10-05,174.09,174.02,166.5578,175.8,170.3976,UP,1
2018-10-08,175.0,174.16,166.6589,175.07,170.5168,UP,1
2018-10-09,176.08,175.06,166.7688,174.81,170.7386,DOWN,0
2018-10-10,171.15,176.0,166.8538,173.978,170.8966,DOWN,0
2018-10-11,168.72,170.54,166.9264,173.008,170.971,UP,1
2018-10-12,171.04,171.06,167.0035,172.398,171.0628,DOWN,0
2018-10-15,169.41,170.66,167.0724,171.28,171.145,UP,1
2018-10-16,175.1,171.16,167.1737,171.084,171.3244,UP,1
2018-10-17,176.23,174.32,167.2654,172.1,171.5454,DOWN,0
2018-10-18,173.1,176.42,167.3369,172.976,171.6842,DOWN,0
2018-10-19,168.94,173.34,167.3879,172.556,171.7228,DOWN,0
2018-10-22,167.76,169.26,167.4214,172.226,171.7604,DOWN,0
2018-10-23,166.63,165.9,167.4383,170.532,171.7708,DOWN,0
2018-10-24,163.2,166.35,167.4504,167.926,171.7106,UP,1
2018-10-25,165.27,164.42,167.479,166.36,171.6804,DOWN,0
2018-10-26,160.38,164.0,167.4879,164.648,171.5142,UP,1
2018-10-29,161.75,162.64,167.5055,163.446,171.3496,UP,1
2018-10-30,162.04,162.19,167.5184,162.528,171.2124,UP,1
2018-10-31,162.22,163.53,167.5281,162.332,171.0908,UP,1
2018-11-01,166.57,163.12,167.5596,162.592,171.0312,DOWN,0
2018-11-02,165.37,167.47,167.58,163.59,170.9506,UP,1
2018-11-05,166.33,165.93,167.5991,164.506,170.8776,UP,1
2018-11-06,166.73,165.84,167.623,165.444,170.8026,UP,1
2018-11-07,169.75,168.09,167.6493,166.95,170.7998,UP,1
2018-11-08,171.29,169.59,167.678,167.894,170.8002,DOWN,0
2018-11-09,171.25,171.0,167.6897,169.07,170.8448,DOWN,0
2018-11-12,170.01,171.38,167.696,169.806,170.8564,DOWN,0
2018-11-13,167.82,170.12,167.6929,170.024,170.8408,DOWN,0
2018-11-14,166.0,168.45,167.701,169.274,170.8,UP,1
2018-11-15,168.72,164.94,167.7207,168.76,170.7494,UP,1
2018-11-16,172.16,167.87,167.7703,168.942,170.7976,DOWN,0
2018-11-19,167.72,171.98,167.8369,168.484,170.7442,DOWN,0
2018-11-20,165.95,166.71,167.8959,168.11,170.628,DOWN,0
2018-11-21,164.34,165.97,167.9493,167.778,170.449,UP,1
2018-11-23,164.8,163.77,168.0332,166.994,170.2836,UP,1
2018-11-26,165.91,165.07,168.1067,165.744,170.1918,UP,1
2018-11-27,167.07,165.54,168.1737,165.614,170.1356,UP,1
2018-11-28,171.68,167.2,168.2593,166.76,170.0872,DOWN,0
2018-11-29,170.91,170.8,168.3327,168.074,170.0348,UP,1
2018-11-30,175.46,171.36,168.4173,170.206,170.0742,DOWN,0
2018-12-03,173.89,175.65,168.4874,171.802,170.062,DOWN,0
2018-12-04,172.25,173.8,168.5549,172.838,169.9854,UP,1
2018-12-06,172.44,170.42,168.6277,172.99,169.9188,DOWN,0
2018-12-07,168.85,172.02,168.6772,172.578,169.7802,UP,1
2018-12-10,171.22,169.44,168.7248,171.73,169.7038,UP,1
2018-12-11,171.66,172.78,168.7542,171.284,169.5834,UP,1
2018-12-12,172.61,172.67,168.7967,171.356,169.4626,UP,1
2018-12-13,172.86,173.26,168.8502,171.44,169.3722,DOWN,0
2018-12-14,166.56,171.89,168.8865,170.982,169.1972,DOWN,0
2018-12-17,160.11,165.53,168.8831,168.76,168.928,UP,1
2018-12-18,161.48,163.55,168.8778,166.724,168.6758,DOWN,0
2018-12-19,158.0,161.81,168.8541,163.802,168.3358,DOWN,0
2018-12-20,153.79,157.16,168.8081,159.988,167.89,DOWN,0
2018-12-21,150.73,153.79,168.745,156.822,167.4816,DOWN,0
2018-12-24,145.0,150.04,168.638,153.8,167.0072,UP,1
2018-12-26,150.83,145.47,168.5527,151.67,166.603,UP,1
2018-12-27,154.6,149.28,168.4901,150.99,166.3068,UP,1
2018-12-28,154.8,155.0,168.4322,151.192,165.9008,UP,1
2018-12-31,156.75,155.3,168.3837,152.396,165.5112,DOWN,0
2019-01-02,154.5,155.87,168.3187,154.296,165.1392,DOWN,0
2019-01-03,152.46,155.02,168.2508,154.622,164.8096,UP,1
2019-01-04,157.06,154.24,168.2036,155.114,164.5956,DOWN,0
2019-01-07,157.0,156.78,168.1649,155.554,164.403,UP,1
2019-01-08,158.9,158.05,168.1554,155.984,164.317,UP,1
2019-01-09,159.8,160.03,168.1665,157.044,164.2076,UP,1
2019-01-10,161.34,159.01,168.1712,158.82,164.2268,DOWN,0
2019-01-11,159.49,160.06,168.176,159.306,164.1816,DOWN,0
2019-01-14,157.66,158.23,168.1744,159.438,164.094,UP,1
2019-01-15,162.14,157.52,168.1805,160.086,164.0924,UP,1
2019-01-16,163.4,161.84,168.2163,160.806,164.029,UP,1
2019-01-17,164.41,162.75,168.2429,161.42,164.0098,UP,1
2019-01-18,167.55,165.75,168.2865,163.032,164.0342,DOWN,0
2019-01-22,165.88,166.86,168.3155,164.676,164.0172,DOWN,0
2019-01-23,165.78,165.98,168.3686,165.404,163.9378,UP,1
2019-01-24,167.3,166.08,168.4198,166.184,163.858,DOWN,0
2019-01-25,165.76,168.08,168.4467,166.454,163.7482,DOWN,0
2019-01-28,162.0,164.72,168.4675,165.344,163.588,DOWN,0
2019-01-29,161.07,162.13,168.48,164.382,163.453,UP,1
2019-01-30,179.39,176.01,168.5852,167.104,163.7208,DOWN,0
2019-01-31,177.57,178.34,168.6628,169.158,163.8978,DOWN,0
2019-02-01,177.31,177.89,168.7311,171.468,164.0008,DOWN,0
2019-02-04,177.14,176.98,168.7932,174.496,164.1892,UP,1
2019-02-05,179.35,177.9,168.8722,178.152,164.4572,UP,1
2019-02-06,180.7,179.14,168.9545,178.414,164.7844,UP,1
2019-02-07,180.75,179.24,169.0243,179.05,165.1034,UP,1
2019-02-08,182.66,179.62,169.1141,180.12,165.4384,UP,1
2019-02-11,183.53,183.61,169.2048,181.398,165.7676,UP,1
2019-02-12,185.66,184.86,169.2926,182.66,166.0472,DOWN,0
2019-02-13,185.29,185.9,169.3657,183.578,166.3348,UP,1
2019-02-14,185.54,185.0,169.4463,184.536,166.5364,UP,1
2019-02-15,186.83,187.4,169.5357,185.37,166.7952,DOWN,0
2019-02-19,186.11,186.84,169.6311,185.886,167.0724,UP,1
2019-02-20,187.64,186.24,169.7353,186.282,167.3764,DOWN,0
2019-02-21,187.58,186.94,169.8332,186.74,167.751,UP,1
2019-02-22,188.67,187.85,169.9391,187.366,168.1,DOWN,0
2019-02-25,187.48,189.14,170.0434,187.496,168.4164,DOWN,0
2019-02-26,185.24,187.32,170.1327,187.322,168.669,UP,1
2019-02-27,186.77,184.33,170.2217,187.148,168.9472,UP,1
2019-02-28,188.51,186.48,170.3168,187.334,169.3862,UP,1
2019-03-01,191.58,189.62,170.429,187.916,170.0156,DOWN,0
2019-03-04,190.67,192.63,170.5412,188.554,170.5994,DOWN,0
2019-03-05,189.93,190.56,170.6321,189.492,171.238,DOWN,0
2019-03-06,188.34,190.01,170.7175,189.806,171.929,DOWN,0
2019-03-07,187.06,188.33,170.7887,189.516,172.6556,UP,1
2019-03-08,187.23,186.11,170.8562,188.646,173.5002,UP,1
2019-03-11,189.22,188.39,170.9378,188.356,174.268,UP,1
2019-03-12,190.8,189.78,171.0147,188.53,174.992,UP,1
2019-03-13,191.84,191.5,171.0987,189.23,175.7328,UP,1
2019-03-14,193.35,192.84,171.1965,190.488,176.4648,UP,1
2019-03-15,194.04,193.07,171.305,191.85,177.2556,DOWN,0
2019-03-18,193.58,194.61,171.3976,192.722,178.078,UP,1
2019-03-19,196.12,194.88,171.5081,193.786,178.8592,UP,1
2019-03-20,197.14,196.13,171.6165,194.846,179.662,UP,1
2019-03-21,198.0,196.06,171.7246,195.776,180.444,DOWN,0
2019-03-22,194.44,197.13,171.8107,195.856,181.1368,UP,1
2019-03-25,195.17,194.73,171.8877,196.174,181.8134,UP,1
2019-03-26,196.08,196.76,171.9773,196.166,182.5452,UP,1
2019-03-27,196.2,195.9,172.0636,195.978,183.316,DOWN,0
2019-03-28,196.12,196.21,172.1953,195.602,183.9956,UP,1
2019-03-29,197.52,197.01,172.3702,196.218,184.678,DOWN,0
2019-04-01,196.1,199.25,172.5177,196.404,185.3118,DOWN,0
2019-04-02,195.17,196.0,172.6498,196.222,185.8642,DOWN,0
2019-04-03,194.84,196.27,172.7821,195.95,186.4434,DOWN,0
2019-04-04,193.71,195.19,172.8994,195.468,187.002,UP,1
2019-04-05,195.24,194.3,173.0269,195.012,187.5608,UP,1
2019-04-08,195.74,195.43,173.1579,194.94,188.1604,UP,1
2019-04-09,195.97,195.07,173.2887,195.1,188.8398,UP,1
2019-04-10,196.14,195.65,173.4094,195.36,189.5412,DOWN,0
2019-04-11,195.33,196.26,173.5347,195.684,189.86,DOWN,0
2019-04-12,192.67,196.22,173.6368,195.17,190.162,UP,1
2019-04-15,193.42,193.13,173.7581,194.706,190.4842,DOWN,0
2019-04-16,189.04,194.72,173.8584,193.32,190.7222,DOWN,0
2019-04-17,180.24,189.42,173.9153,190.14,190.74,UP,1
2019-04-18,180.26,180.08,173.9668,187.126,190.7312,UP,1
2019-04-22,182.16,180.29,174.0287,185.024,190.7594,UP,1
2019-04-23,186.96,183.0,174.1068,183.732,190.8454,DOWN,0
2019-04-24,185.04,183.62,174.1665,182.932,190.8756,UP,1
2019-04-25,187.17,183.6,174.2343,184.318,190.9058,UP,1
2019-04-26,188.28,187.9,174.3038,185.922,190.9656,DOWN,0
2019-04-29,187.29,187.83,174.3731,186.948,191.0006,UP,1
2019-04-30,188.91,187.54,174.446,187.338,191.0422,DOWN,0
2019-05-01,186.7,188.75,174.508,187.67,191.054,UP,1
2019-05-02,188.85,186.92,174.5852,188.006,191.0782,UP,1
2019-05-03,190.71,191.15,174.6582,188.492,191.1408,UP,1
2019-05-06,191.02,187.33,174.7446,189.238,191.1878,DOWN,0
2019-05-07,187.53,189.24,174.8179,188.962,191.1888,UP,1
2019-05-08,188.05,187.74,174.8867,189.232,191.245,DOWN,0
2019-05-09,188.01,186.15,174.9533,189.064,191.2698,DOWN,0
2019-05-10,187.3,186.86,175.0252,188.382,191.2456,DOWN,0
2019-05-13,184.2,184.31,175.0963,187.018,191.098,DOWN,0
2019-05-14,184.18,184.49,175.1603,186.348,190.9682,UP,1
2019-05-15,185.67,183.5,175.2434,185.872,190.883,DOWN,0
2019-05-16,185.63,186.63,175.3466,185.396,190.8288,DOWN,0
2019-05-17,184.14,183.81,175.4511,184.764,190.7704,UP,1
2019-05-20,184.31,183.34,175.5476,184.786,190.712,UP,1
2019-05-21,185.45,185.59,175.6426,185.04,190.6366,UP,1
2019-05-22,185.95,185.72,175.7459,185.096,190.5396,DOWN,0
2019-05-23,184.5,185.41,175.8377,184.87,190.3928,UP,1
2019-05-24,184.77,184.99,175.9357,184.996,190.2212,DOWN,0
2019-05-28,181.98,184.94,176.0148,184.53,189.98,DOWN,0
2019-05-29,181.38,181.53,176.0866,183.716,189.736,UP,1
2019-05-30,183.75,181.67,176.176,183.276,189.4886,DOWN,0
2019-05-31,183.24,182.85,176.2616,183.024,189.2106,DOWN,0
2019-06-03,183.02,183.7,176.3456,182.674,188.911,UP,1
2019-06-04,186.45,186.0,176.444,183.568,188.7512,UP,1
2019-06-05,189.14,188.03,176.5462,185.12,188.6306,UP,1
2019-06-06,191.82,189.55,176.6554,186.734,188.5454,UP,1
2019-06-07,194.3,193.17,176.7824,188.946,188.5074,UP,1
2019-06-10,196.12,195.41,176.9215,191.566,188.5074,DOWN,0
2019-06-11,194.81,197.23,177.0478,193.238,188.4532,UP,1
2019-06-12,197.15,195.25,177.1866,194.84,188.4742,DOWN,0
2019-06-13,196.78,197.7,177.3206,195.832,188.5064,DOWN,0
2019-06-14,195.47,197.37,177.4455,196.066,188.519,UP,1
2019-06-17,196.39,195.65,177.578,196.12,188.5726,UP,1
2019-06-18,198.18,197.05,177.7126,196.794,188.6314,UP,1
2019-06-19,200.49,198.18,177.8699,197.462,188.7264,UP,1
2019-06-20,203.28,202.53,178.0392,198.762,188.8726,DOWN,0
2019-06-21,202.72,203.15,178.2098,200.212,189.0042,UP,1
2019-06-24,204.48,203.59,178.392,201.83,189.1872,DOWN,0
2019-06-25,203.8,204.49,178.5547,202.954,189.4098,DOWN,0
2019-06-26,202.37,203.52,178.7178,203.33,189.5888,UP,1
2019-06-27,202.54,202.83,178.8786,203.182,189.8588,UP,1
2019-06-28,205.58,203.0,179.0477,203.754,190.3656,UP,1
2019-07-01,206.54,207.64,179.2139,204.166,190.8912,DOWN,0
2019-07-02,205.8,206.0,179.3776,204.566,191.364,UP,1
2019-07-03,208.15,206.48,179.5658,205.722,191.7878,UP,1
2019-07-05,208.56,206.35,179.7592,206.926,192.2582,DOWN,0
2019-07-08,208.07,207.85,179.9291,207.424,192.6762,UP,1
2019-07-09,208.97,207.49,180.1063,207.91,193.09,UP,1
2019-07-10,209.06,208.73,180.2842,208.562,193.5254,UP,1
2019-07-11,210.84,208.81,180.4659,209.1,193.964,DOWN,0
2019-07-12,206.4,210.83,180.6175,208.668,194.358,DOWN,0
2019-07-15,205.49,207.1,180.7661,208.152,194.6908,DOWN,0
2019-07-16,205.4,206.27,180.9142,207.438,194.9846,UP,1
2019-07-17,207.95,206.31,181.0787,207.216,195.3232,UP,1
2019-07-18,210.45,206.78,181.2425,207.138,195.7816,DOWN,0
2019-07-19,208.02,210.93,181.3894,207.462,196.181,UP,1
2019-07-22,208.49,208.37,181.5449,208.062,196.5906,UP,1
2019-07-23,209.37,208.43,181.7152,208.856,197.032,UP,1
2019-07-24,213.57,210.0,181.9152,209.98,197.6194,DOWN,0
2019-07-25,212.66,213.19,182.1081,210.422,198.189,UP,1
2019-07-26,214.45,221.31,182.3054,211.708,198.7646,UP,1
2019-07-29,215.32,214.82,182.5015,213.074,199.3584,DOWN,0
2019-07-30,213.61,213.99,182.7138,213.922,199.9478,DOWN,0
2019-07-31,209.78,213.22,182.9191,213.164,200.4572,UP,1
2019-08-01,212.92,210.77,183.1285,213.216,201.0066,DOWN,0
2019-08-02,211.62,212.92,183.3396,212.65,201.52,DOWN,0
2019-08-05,205.66,209.66,183.4924,210.718,201.9432,UP,1
2019-08-06,211.21,207.16,183.6673,210.238,202.472,UP,1
2019-08-07,211.74,209.24,183.8605,210.63,203.0672,UP,1
2019-08-08,217.79,211.91,184.1047,211.604,203.7954,UP,1
2019-08-09,218.74,217.0,184.3596,213.028,204.4952,DOWN,0
2019-08-12,217.19,218.14,184.6124,215.334,205.1742,UP,1
2019-08-13,219.11,218.67,184.892,216.914,205.896,DOWN,0
2019-08-14,212.06,216.19,185.126,216.978,206.4082,UP,1
2019-08-15,215.3,212.53,185.4006,216.48,206.9314,UP,1
2019-08-16,217.0,217.24,185.6768,216.132,207.435,UP,1
2019-08-19,218.64,219.25,185.9598,216.422,207.9218,DOWN,0
2019-08-20,217.94,219.44,186.2384,216.188,208.3582,UP,1
2019-08-21,219.02,219.3,186.5006,217.58,208.8424,DOWN,0
2019-08-22,218.27,219.02,186.7651,218.174,209.2648,DOWN,0
2019-08-23,214.1,218.2,187.004,217.594,209.6112,UP,1
2019-08-26,217.14,215.86,187.256,217.294,210.0446,UP,1
2019-08-27,218.51,218.5,187.4998,217.408,210.487,UP,1
2019-08-28,219.49,216.86,187.7408,217.502,210.9132,UP,1
2019-08-29,221.82,221.18,187.9937,218.212,211.3398,DOWN,0
2019-08-30,220.66,223.2,188.2469,219.524,211.6874,DOWN,0
2019-09-03,218.12,219.12,188.4984,219.72,211.9954,UP,1
2019-09-04,219.0,219.14,188.7634,219.818,212.2858,UP,1
2019-09-05,220.22,220.94,189.0209,219.964,212.6142,UP,1
2019-09-06,221.4,220.11,189.2671,219.88,212.9948,DOWN,0
2019-09-09,217.18,221.93,189.5144,219.184,213.2876,DOWN,0
2019-09-10,213.69,215.94,189.7531,218.298,213.4498,UP,1
2019-09-11,217.95,213.39,190.0212,218.088,213.678,UP,1
2019-09-12,220.04,220.13,190.2974,218.052,213.9628,DOWN,0
2019-09-13,218.18,220.36,190.5587,217.408,214.1634,DOWN,0
2019-09-16,215.29,217.0,190.7998,217.03,214.298,UP,1
2019-09-17,218.4,216.0,191.0334,217.972,214.5046,UP,1
2019-09-18,220.48,218.66,191.2813,218.478,214.7348,UP,1
2019-09-19,221.05,220.91,191.5092,218.68,214.9746,UP,1
2019-09-20,221.2,221.82,191.7458,219.284,215.1818,DOWN,0
2019-09-23,220.19,219.77,191.9855,220.264,215.4576,DOWN,0
2019-09-24,217.99,221.36,192.2132,220.182,215.7076,DOWN,0
2019-09-25,217.95,217.51,192.4587,219.676,215.9586,DOWN,0
2019-09-26,216.39,219.04,192.6846,218.744,216.1274,DOWN,0
2019-09-27,213.61,217.17,192.8943,217.226,216.1906,UP,1
2019-09-30,216.3,214.21,193.1128,216.448,216.3562,DOWN,0
2019-10-01,212.72,216.5,193.3121,215.394,216.4408,DOWN,0
2019-10-02,209.1,210.99,193.5248,213.624,216.4354,UP,1
2019-10-03,213.13,208.4,193.7899,212.972,216.4266,UP,1
2019-10-04,215.49,213.97,194.0599,213.348,216.4832,DOWN,0
2019-10-07,212.94,214.45,194.3346,212.676,216.453,DOWN,0
2019-10-08,207.88,211.65,194.6051,211.708,216.3042,UP,1
2019-10-09,210.87,209.67,194.9058,212.062,216.2494,UP,1
2019-10-10,211.29,209.56,195.2372,211.694,216.2796,UP,1
2019-10-11,213.81,213.87,195.5521,211.358,216.2974,DOWN,0
2019-10-14,212.66,214.09,195.8424,211.302,216.3182,UP,1
2019-10-15,214.95,214.35,196.1432,212.716,216.504,UP,1
2019-10-16,215.75,214.4,196.4382,213.692,216.5948,DOWN,0
2019-10-17,215.56,215.75,196.7435,214.546,216.6712,DOWN,0
2019-10-18,215.32,215.7,197.0578,214.848,216.6218,DOWN,0
2019-10-21,215.07,216.25,197.3478,215.33,216.5484,DOWN,0
2019-10-22,209.76,215.6,197.6116,214.292,216.3998,UP,1
2019-10-23,210.46,210.74,197.8694,213.234,216.2268,UP,1
2019-10-24,211.41,210.91,198.1275,212.404,216.2138,UP,1
2019-10-25,211.62,211.37,198.3789,211.664,216.1402,UP,1
2019-10-28,213.72,211.64,198.65,211.394,216.0746,UP,1
2019-10-29,220.53,213.15,198.9644,213.548,216.1124,DOWN,0
2019-10-30,217.09,214.99,199.2391,214.874,216.0954,DOWN,0
2019-10-31,216.27,216.62,199.5035,215.846,216.0404,DOWN,0
2019-11-01,212.77,217.89,199.7453,216.076,215.9304,DOWN,0
2019-11-04,205.17,206.0,199.9334,214.366,215.7518,DOWN,0
