ticker,BA US Equity,BA US Equity,BA US Equity,BA US Equity,BA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-05-26,186.59,186.73,157.861,185.214,180.5374,UP,1
2017-05-30,186.88,186.76,158.1304,185.856,180.673,UP,1
2017-05-31,187.63,187.37,158.4031,186.684,180.8378,DOWN,0
2017-06-01,187.32,187.41,158.6664,187.098,181.065,UP,1
2017-06-02,190.23,187.82,158.9425,187.73,181.33,DOWN,0
2017-06-05,188.95,190.07,159.2137,188.202,181.5638,DOWN,0
2017-06-06,186.75,188.41,159.4724,188.176,181.7824,UP,1
2017-06-07,188.1,186.85,159.7407,188.27,182.0224,UP,1
2017-06-08,189.93,188.1,160.0154,188.792,182.2738,UP,1
2017-06-09,190.03,190.0,160.2949,188.752,182.5218,DOWN,0
2017-06-12,190.0,190.3,160.5784,188.962,182.7622,UP,1
2017-06-13,191.09,190.05,160.8689,189.83,183.0468,UP,1
2017-06-14,192.38,191.05,161.1697,190.686,183.3614,UP,1
2017-06-15,195.45,191.43,161.4825,191.79,183.6964,UP,1
2017-06-16,196.44,196.01,161.8106,193.072,184.0836,UP,1
2017-06-19,199.08,197.88,162.1587,194.888,184.5178,DOWN,0
2017-06-20,198.33,198.75,162.5009,196.336,184.9074,UP,1
2017-06-21,199.17,199.58,162.8409,197.694,185.3396,UP,1
2017-06-22,199.44,199.25,163.1732,198.492,185.757,UP,1
2017-06-23,202.23,199.26,163.5211,199.65,186.2806,DOWN,0
2017-06-26,199.98,202.77,163.8565,199.83,186.7678,DOWN,0
2017-06-27,198.89,199.8,164.2083,199.942,187.1652,UP,1
2017-06-28,199.62,199.5,164.5558,200.032,187.6006,DOWN,0
2017-06-29,197.46,199.62,164.8993,199.636,187.9818,UP,1
2017-06-30,197.75,198.5,165.2497,198.74,188.3508,UP,1
2017-07-03,198.59,198.07,165.6038,198.462,188.715,UP,1
2017-07-05,201.81,199.3,165.9794,199.046,189.11,DOWN,0
2017-07-06,201.48,201.64,166.3494,199.418,189.4694,UP,1
2017-07-07,202.37,202.24,166.7223,200.4,189.8826,UP,1
2017-07-10,203.96,202.32,167.0893,201.642,190.2974,UP,1
2017-07-11,206.27,204.0,167.4613,203.178,190.7262,UP,1
2017-07-12,206.44,206.95,167.8346,204.104,191.2072,DOWN,0
2017-07-13,206.23,206.8,168.2129,205.054,191.663,UP,1
2017-07-14,208.51,206.798,168.5988,206.282,192.1654,UP,1
2017-07-17,209.0,208.73,168.9827,207.29,192.684,DOWN,0
2017-07-18,208.24,209.11,169.3687,207.684,193.1486,UP,1
2017-07-19,210.88,209.43,169.7644,208.572,193.6458,DOWN,0
2017-07-20,210.28,211.1,170.1539,209.382,194.1132,UP,1
2017-07-21,212.14,209.99,170.5534,210.108,194.6924,UP,1
2017-07-24,212.18,212.0,170.941,210.744,195.2572,UP,1
2017-07-25,212.46,213.22,171.3312,211.588,195.8414,UP,1
2017-07-26,233.45,223.48,171.8292,216.102,196.8626,UP,1
2017-07-27,241.0,237.13,172.355,222.246,198.0286,UP,1
2017-07-28,241.27,240.82,172.8926,228.072,199.2784,UP,1
2017-07-31,242.46,241.85,173.4391,234.128,200.5796,DOWN,0
2017-08-01,239.44,243.38,173.9694,239.524,201.7532,DOWN,0
2017-08-02,237.95,239.06,174.4917,240.424,202.8388,UP,1
2017-08-03,238.25,237.06,175.0129,239.874,203.934,DOWN,0
2017-08-04,237.71,238.58,175.526,239.162,204.9832,UP,1
2017-08-07,240.23,237.6,176.0462,238.716,206.0464,DOWN,0
2017-08-08,239.5,239.91,176.5645,238.728,207.1046,DOWN,0
2017-08-09,234.31,238.01,177.0579,238.0,208.0532,DOWN,0
2017-08-10,232.88,234.03,177.5351,236.926,208.9582,UP,1
2017-08-11,234.88,232.76,178.0144,236.36,209.9094,UP,1
2017-08-14,237.15,236.01,178.4724,235.744,210.8478,UP,1
2017-08-15,239.17,237.21,178.9518,235.678,211.8522,DOWN,0
2017-08-16,237.59,239.7,179.4246,236.334,212.869,DOWN,0
2017-08-17,235.59,237.38,179.8904,236.876,213.8188,UP,1
2017-08-18,235.77,235.0,180.3572,237.054,214.7356,DOWN,0
2017-08-21,235.68,235.77,180.8319,236.76,215.6486,UP,1
2017-08-22,239.75,236.16,181.3305,236.876,216.6436,DOWN,0
2017-08-23,238.09,239.36,181.8233,236.976,217.5836,UP,1
2017-08-24,238.74,238.52,182.3018,237.606,218.5108,DOWN,0
2017-08-25,235.89,239.0,182.7703,237.63,219.3196,UP,1
2017-08-28,237.18,236.22,183.2307,237.93,220.1344,UP,1
2017-08-29,240.49,237.21,183.6947,238.078,220.9626,DOWN,0
2017-08-30,240.46,240.99,184.1544,238.552,221.8052,DOWN,0
2017-08-31,239.66,241.0,184.6028,238.736,222.615,UP,1
2017-09-01,240.33,239.66,185.0639,239.624,223.4328,DOWN,0
2017-09-05,237.0,240.3,185.5167,239.588,224.1282,DOWN,0
2017-09-06,234.62,237.53,185.9631,238.414,224.821,UP,1
2017-09-07,236.31,234.75,186.4129,237.584,225.5694,UP,1
2017-09-08,238.78,235.75,186.8717,237.408,226.3526,UP,1
2017-09-11,240.59,239.5,187.3271,237.46,227.2152,DOWN,0
2017-09-12,240.58,240.59,187.7813,238.176,228.0718,UP,1
2017-09-13,241.93,240.0,188.2407,239.638,228.9386,UP,1
2017-09-14,245.23,243.0,188.7181,241.422,229.807,UP,1
2017-09-15,249.0,247.36,189.2049,243.466,230.7574,UP,1
2017-09-18,253.08,249.97,189.7175,245.964,231.7716,DOWN,0
2017-09-19,252.46,253.08,190.2178,248.34,232.7416,UP,1
2017-09-20,255.46,253.26,190.7339,251.046,233.7254,UP,1
2017-09-21,256.04,256.13,191.2533,253.208,234.7174,UP,1
2017-09-22,256.45,256.31,191.7743,254.698,235.7218,DOWN,0
2017-09-25,254.32,256.97,192.2752,254.946,236.638,DOWN,0
2017-09-26,253.7,254.6,192.7668,255.194,237.532,UP,1
2017-09-27,255.28,255.27,193.2607,255.158,238.4728,DOWN,0
2017-09-28,254.27,254.11,193.7462,254.804,239.3406,DOWN,0
2017-09-29,254.21,253.85,194.234,254.356,240.2192,UP,1
2017-10-02,255.99,254.65,194.7416,254.69,241.0962,DOWN,0
2017-10-03,255.46,255.99,195.25,255.042,241.9618,UP,1
2017-10-04,255.76,256.12,195.7563,255.138,242.8278,UP,1
2017-10-05,258.89,255.28,196.2699,256.062,243.3366,DOWN,0
2017-10-06,258.58,258.0,196.7808,256.936,243.6882,DOWN,0
2017-10-09,258.39,259.0,197.2854,257.416,244.0306,UP,1
2017-10-10,260.93,259.74,197.8027,258.51,244.4,UP,1
2017-10-11,261.44,261.32,198.3209,259.646,244.84,UP,1
2017-10-12,261.91,260.95,198.843,260.25,245.3192,DOWN,0
2017-10-13,260.74,262.9,199.3662,260.682,245.769,DOWN,0
2017-10-16,259.75,261.5,199.8865,260.954,246.2098,DOWN,0
2017-10-17,258.62,256.49,200.4012,260.492,246.5776,UP,1
2017-10-18,260.04,258.47,200.9166,260.212,246.9884,DOWN,0
2017-10-19,259.04,258.98,201.4187,259.638,247.483,UP,1
2017-10-20,264.75,260.36,201.9489,260.44,248.1204,DOWN,0
2017-10-23,262.32,265.13,202.465,260.954,248.6692,UP,1
2017-10-24,266.0,263.24,203.0034,262.43,249.2462,DOWN,0
2017-10-25,258.42,264.78,203.5001,262.106,249.6312,UP,1
2017-10-26,259.27,259.72,203.9995,262.152,250.0648,DOWN,0
2017-10-27,256.46,258.26,204.4903,260.494,250.4822,UP,1
2017-10-30,259.25,255.45,204.9924,259.88,250.9518,DOWN,0
2017-10-31,257.98,259.34,205.494,258.276,251.3978,UP,1
2017-11-01,258.5,258.29,205.9949,258.292,251.7728,UP,1
2017-11-02,262.63,258.31,206.513,258.964,252.2636,DOWN,0
2017-11-03,261.75,262.42,207.0241,260.022,252.7238,UP,1
2017-11-06,264.07,262.62,207.5553,260.986,253.2874,UP,1
2017-11-07,266.13,264.07,208.0832,262.616,253.8664,DOWN,0
2017-11-08,265.57,266.14,208.5742,264.03,254.368,DOWN,0
2017-11-09,262.7,265.01,209.0421,264.044,254.8128,DOWN,0
2017-11-10,260.85,262.11,209.5079,263.864,255.2366,UP,1
2017-11-13,262.42,261.67,209.9921,263.534,255.6784,DOWN,0
2017-11-14,261.76,262.0,210.4838,262.66,256.1736,UP,1
2017-11-15,262.86,261.42,210.9783,262.118,256.7384,UP,1
2017-11-16,263.7,263.76,211.4855,262.318,257.2862,DOWN,0
2017-11-17,262.26,262.82,211.9848,262.6,257.7558,UP,1
2017-11-20,264.63,263.0,212.488,263.042,258.2366,UP,1
2017-11-21,266.99,266.24,212.9905,264.088,258.7648,DOWN,0
2017-11-22,265.15,267.0,213.4972,264.546,259.2292,UP,1
2017-11-24,265.88,265.26,214.0052,264.982,259.6422,DOWN,0
2017-11-27,265.58,265.38,214.5019,265.646,259.9738,UP,1
2017-11-28,267.99,267.0,215.0017,266.318,260.272,UP,1
2017-11-29,269.3,269.48,215.5057,266.78,260.6088,UP,1
2017-11-30,276.8,269.91,216.0432,269.11,261.0356,DOWN,0
2017-12-01,271.38,277.51,216.5461,270.21,261.3424,UP,1
2017-12-04,277.97,276.16,217.0724,272.688,261.7728,DOWN,0
2017-12-05,275.54,279.01,217.5723,274.198,262.1972,UP,1
2017-12-06,278.27,274.87,218.0868,275.992,262.6886,UP,1
2017-12-07,281.97,278.49,218.6124,277.026,263.2224,UP,1
2017-12-08,285.9,285.01,219.1547,279.93,263.855,DOWN,0
2017-12-11,283.16,286.21,219.6733,280.968,264.434,UP,1
2017-12-12,289.94,288.16,220.2219,283.848,265.113,UP,1
2017-12-13,291.84,290.5,220.7615,286.562,265.8406,UP,1
2017-12-14,293.88,293.35,221.316,288.944,266.603,UP,1
2017-12-15,293.94,295.87,221.8748,290.552,267.304,UP,1
2017-12-18,296.14,296.0,222.4508,293.148,268.0552,UP,1
2017-12-19,297.25,296.5,223.027,294.61,268.8324,UP,1
2017-12-20,297.9,298.7,223.6078,295.822,269.5718,DOWN,0
2017-12-21,295.03,298.05,224.1801,296.052,270.2436,UP,1
2017-12-22,295.1,296.33,224.7621,296.284,270.9074,UP,1
2017-12-26,295.36,295.54,225.3436,296.128,271.5998,UP,1
2017-12-27,295.62,296.41,225.9281,295.802,272.3172,UP,1
2017-12-28,296.35,295.81,226.5163,295.492,273.0718,DOWN,0
2017-12-29,294.91,296.94,227.0999,295.468,273.7692,UP,1
2018-01-02,296.84,295.75,227.6836,295.816,274.5252,UP,1
2018-01-03,297.8,295.94,228.2756,296.304,275.1862,DOWN,0
2018-01-04,296.67,297.94,228.8792,296.514,275.8732,UP,1
2018-01-05,308.84,296.77,229.5385,299.012,276.73,UP,1
2018-01-08,310.15,308.66,230.2029,302.06,277.7646,UP,1
2018-01-09,318.43,310.59,230.916,306.378,278.9478,UP,1
2018-01-10,320.26,317.49,231.6368,310.87,280.2238,UP,1
2018-01-11,328.12,322.13,232.3906,317.16,281.6012,UP,1
2018-01-12,336.21,330.38,233.1835,322.634,283.1658,DOWN,0
2018-01-16,335.16,339.9,233.9694,327.636,284.699,UP,1
2018-01-17,351.01,337.73,234.8401,334.152,286.4666,DOWN,0
2018-01-18,340.16,350.7,235.6577,338.132,288.0348,DOWN,0
2018-01-19,337.73,341.67,236.4528,340.054,289.508,UP,1
2018-01-22,338.0,335.29,237.2574,340.412,290.9454,DOWN,0
2018-01-23,335.59,338.34,238.0485,340.498,292.3458,DOWN,0
2018-01-24,334.69,336.2,238.8277,337.234,293.7856,UP,1
2018-01-25,343.11,336.21,239.6555,337.824,295.4308,UP,1
2018-01-26,343.22,344.33,240.4787,338.922,297.0468,DOWN,0
2018-01-29,340.82,341.23,241.3026,339.486,298.628,DOWN,0
2018-01-30,337.71,339.17,242.113,339.91,300.125,UP,1
2018-01-31,354.37,360.5,242.9898,343.846,301.9384,UP,1
2018-02-01,356.94,352.95,243.8852,346.612,303.832,DOWN,0
2018-02-02,348.91,354.0,244.7378,347.75,305.5176,DOWN,0
2018-02-05,328.88,342.67,245.4857,345.362,306.7554,UP,1
2018-02-06,340.91,320.0,246.2883,346.002,308.2706,UP,1
2018-02-07,348.12,340.52,247.1186,344.752,309.9154,DOWN,0
2018-02-08,329.66,348.0,247.8494,339.296,311.197,UP,1
2018-02-09,332.83,333.55,248.605,336.08,312.4938,UP,1
2018-02-12,343.8,336.57,249.4079,339.064,313.9838,DOWN,0
2018-02-13,343.16,340.45,250.1996,339.514,315.311,UP,1
2018-02-14,344.85,341.34,251.0119,338.86,316.7804,UP,1
2018-02-15,356.46,348.47,251.877,344.22,318.3502,DOWN,0
2018-02-16,355.04,356.59,252.7352,348.662,319.9402,DOWN,0
2018-02-20,353.35,352.0,253.5866,350.572,321.4418,DOWN,0
2018-02-21,352.37,352.56,254.4234,352.414,322.8498,UP,1
2018-02-22,355.92,354.65,255.2729,354.628,324.2502,UP,1
2018-02-23,356.66,358.18,256.1217,354.668,325.7202,UP,1
2018-02-26,363.48,359.5,257.0232,356.356,327.191,UP,1
2018-02-27,364.64,364.6,257.9267,358.614,328.647,DOWN,0
2018-02-28,362.21,366.8,258.8215,360.582,330.0136,DOWN,0
2018-03-01,349.69,362.33,259.658,359.336,331.1286,DOWN,0
2018-03-02,344.67,341.82,260.4678,356.938,332.0992,UP,1
2018-03-05,352.75,338.0,261.3377,354.792,333.2092,DOWN,0
2018-03-06,348.92,354.24,262.1953,351.648,334.2296,DOWN,0
2018-03-07,347.04,341.52,263.0267,348.614,335.2698,UP,1
2018-03-08,348.73,349.51,263.852,348.422,336.3424,UP,1
2018-03-09,354.52,352.65,264.7071,350.392,337.5256,DOWN,0
2018-03-12,344.19,355.2,265.5018,348.68,338.497,DOWN,0
2018-03-13,338.67,345.32,266.2598,346.63,339.3434,DOWN,0
2018-03-14,330.26,339.792,266.9782,343.274,340.0504,DOWN,0
2018-03-15,329.98,332.3,267.6937,339.524,340.7132,UP,1
2018-03-16,330.47,329.82,268.4079,334.714,341.3666,UP,1
2018-03-19,331.76,327.45,269.1301,332.228,342.0684,UP,1
2018-03-20,337.63,331.84,269.8671,332.02,342.6442,DOWN,0
2018-03-21,337.1,337.07,270.6078,333.388,343.1832,DOWN,0
2018-03-22,319.61,330.11,271.2721,331.314,343.2068,UP,1
2018-03-23,321.0,320.15,271.9366,329.42,343.2216,UP,1
2018-03-26,328.97,330.48,272.6318,328.862,343.2386,DOWN,0
2018-03-27,321.12,331.51,273.2873,325.56,342.9368,DOWN,0
2018-03-28,320.02,321.85,273.9374,322.144,342.634,UP,1
2018-03-29,327.88,323.38,274.6213,323.798,342.1714,DOWN,0
2018-04-02,322.44,325.2,275.2716,324.086,341.817,UP,1
2018-04-03,330.82,324.76,275.9485,324.456,341.6788,DOWN,0
2018-04-04,327.44,312.3,276.6035,325.72,341.4676,UP,1
2018-04-05,336.4,330.59,277.2901,328.996,341.4838,DOWN,0
2018-04-06,326.12,330.61,277.929,328.644,341.3124,DOWN,0
2018-04-09,322.48,332.25,278.5456,328.652,340.8998,UP,1
2018-04-10,334.83,331.35,279.2225,329.454,340.732,DOWN,0
2018-04-11,327.36,331.6,279.8482,329.438,340.4628,UP,1
2018-04-12,337.48,331.98,280.5357,329.654,340.4582,DOWN,0
2018-04-13,329.28,338.99,281.1876,330.286,339.9564,UP,1
2018-04-16,331.77,332.34,281.8484,332.144,339.453,UP,1
2018-04-17,336.72,334.73,282.5447,332.522,339.2092,UP,1
2018-04-18,341.0,338.33,283.2609,335.25,339.4516,DOWN,0
2018-04-19,340.64,340.19,283.9712,335.882,339.4462,DOWN,0
2018-04-20,338.67,340.73,284.6555,337.76,339.2572,UP,1
2018-04-23,338.84,339.55,285.3423,339.174,339.4408,DOWN,0
2018-04-24,329.06,343.17,285.9757,337.642,339.3654,UP,1
2018-04-25,342.86,338.12,286.6702,338.014,339.3466,DOWN,0
2018-04-26,342.79,344.01,287.3528,338.444,339.3392,DOWN,0
2018-04-27,340.88,341.25,288.025,338.886,339.2598,DOWN,0
2018-04-30,333.56,341.17,288.6617,337.83,338.8018,DOWN,0
2018-05-01,329.54,332.5,289.2668,337.926,338.2918,DOWN,0
2018-05-02,324.19,329.5,289.8428,334.192,337.7086,UP,1
2018-05-03,330.69,322.97,290.455,331.772,337.275,UP,1
2018-05-04,334.43,328.04,291.0728,330.482,336.8452,UP,1
2018-05-07,340.43,335.23,291.7235,331.856,336.5206,DOWN,0
2018-05-08,338.37,339.77,292.3547,333.622,336.0184,UP,1
2018-05-09,344.5,339.49,293.0163,337.684,335.6156,DOWN,0
2018-05-10,344.07,343.99,293.6743,340.36,335.2528,DOWN,0
2018-05-11,342.46,343.77,294.2194,341.966,335.1082,UP,1
2018-05-14,344.59,344.0,294.7373,342.798,335.1066,DOWN,0
2018-05-15,342.12,343.0,295.2416,343.548,334.894,DOWN,0
2018-05-16,340.97,342.0,295.7341,342.842,334.735,UP,1
2018-05-17,344.14,340.47,296.2576,342.856,334.677,UP,1
2018-05-18,351.23,345.6,296.824,344.61,334.727,UP,1
2018-05-21,363.92,358.46,297.4524,348.476,334.915,DOWN,0
2018-05-22,355.02,364.0,298.0389,351.056,335.1316,UP,1
2018-05-23,359.21,352.28,298.6338,354.704,335.5424,DOWN,0
2018-05-24,359.0,358.45,299.2313,357.676,336.1172,UP,1
2018-05-25,360.09,358.12,299.8602,359.448,336.7194,DOWN,0
2018-05-29,352.48,357.71,300.4582,357.16,337.1596,UP,1
2018-05-30,358.19,355.65,301.0748,357.794,337.6882,DOWN,0
2018-05-31,352.16,356.83,301.6498,356.384,337.9788,UP,1
2018-06-01,356.72,355.79,302.2376,355.928,338.3712,UP,1
2018-06-04,360.73,358.97,302.8533,356.056,339.1936,DOWN,0
2018-06-05,360.1,360.5,303.4758,357.58,339.9756,UP,1
2018-06-06,371.56,362.46,304.1548,360.254,340.8274,DOWN,0
2018-06-07,368.53,372.0,304.819,363.528,341.7756,UP,1
2018-06-08,369.5,368.14,305.4678,366.084,342.7652,UP,1
2018-06-11,370.94,371.0,306.132,368.126,343.6264,DOWN,0
2018-06-12,370.62,371.24,306.7914,370.23,344.59,DOWN,0
2018-06-13,363.85,370.67,307.4312,368.688,345.2506,DOWN,0
2018-06-14,362.42,366.15,308.0574,367.466,345.9502,DOWN,0
2018-06-15,357.88,358.15,308.6444,365.142,346.3798,DOWN,0
2018-06-18,354.74,353.19,309.2158,361.902,346.9522,DOWN,0
2018-06-19,341.12,347.17,309.7231,356.002,347.325,UP,1
2018-06-20,342.69,346.0,310.2349,351.77,347.4822,DOWN,0
2018-06-21,337.66,341.15,310.7382,346.818,347.6882,UP,1
2018-06-22,338.91,340.43,311.2596,343.024,347.7168,DOWN,0
2018-06-25,331.2,332.52,311.7341,338.316,347.7552,UP,1
2018-06-26,331.3,332.39,312.1967,336.352,347.7458,DOWN,0
2018-06-27,329.82,334.85,312.6428,333.778,347.6078,UP,1
2018-06-28,334.65,330.0,313.1132,333.176,347.4808,UP,1
2018-06-29,335.51,337.19,313.5811,332.496,347.3782,UP,1
2018-07-02,336.08,330.69,314.0353,333.472,347.3264,DOWN,0
2018-07-03,332.93,338.18,314.455,333.798,347.2082,UP,1
2018-07-05,333.18,336.15,314.8555,334.47,347.2906,UP,1
2018-07-06,334.64,332.84,315.2664,334.468,347.1262,UP,1
2018-07-09,341.92,337.5,315.6987,335.75,347.1088,UP,1
2018-07-10,347.16,342.78,316.1543,337.966,347.2344,DOWN,0
2018-07-11,340.6,341.73,316.575,339.5,347.3752,UP,1
2018-07-12,346.03,345.28,317.0336,342.07,347.705,UP,1
2018-07-13,350.79,347.0,317.519,345.3,348.237,UP,1
2018-07-16,356.1,353.97,318.0231,348.136,348.7452,UP,1
2018-07-17,356.88,357.61,318.5362,350.08,349.1942,UP,1
2018-07-18,360.23,359.0,319.0663,354.006,349.5902,DOWN,0
2018-07-19,355.33,357.69,319.563,355.866,349.9294,DOWN,0
2018-07-20,354.9,353.04,320.0602,356.688,350.1374,DOWN,0
2018-07-23,353.27,355.0,320.5477,356.122,350.3214,UP,1
2018-07-24,358.27,356.75,321.0446,356.4,350.6376,DOWN,0
2018-07-25,355.92,351.52,321.5313,355.538,350.8642,UP,1
2018-07-26,359.32,355.38,322.036,356.336,351.2082,UP,1
2018-07-27,360.65,361.06,322.5346,357.486,351.6018,DOWN,0
2018-07-30,351.06,361.99,322.9827,357.044,351.7402,UP,1
2018-07-31,356.3,354.38,323.4546,356.65,351.8416,DOWN,0
2018-08-01,352.76,354.09,323.9147,356.018,351.6184,DOWN,0
2018-08-02,349.73,348.62,324.3646,354.1,351.5126,DOWN,0
2018-08-03,348.44,349.5,324.8137,351.658,351.2972,DOWN,0
2018-08-06,346.57,347.37,325.2464,350.76,351.0486,UP,1
2018-08-07,350.76,348.05,325.705,349.652,350.862,DOWN,0
2018-08-08,347.78,350.5,326.1201,348.656,350.768,DOWN,0
2018-08-09,343.72,346.07,326.5271,347.454,350.4786,DOWN,0
2018-08-10,339.41,341.0,326.8942,345.648,350.2236,DOWN,0
2018-08-13,338.36,339.6,327.2939,344.006,349.8564,UP,1
2018-08-14,339.14,339.12,327.6932,341.682,349.4246,DOWN,0
2018-08-15,331.76,336.57,328.0697,338.478,348.8578,UP,1
2018-08-16,345.98,339.06,328.5034,338.93,348.3462,UP,1
2018-08-17,346.4,346.0,328.9455,340.328,347.9036,UP,1
2018-08-20,350.74,348.6,329.4067,342.804,347.5284,UP,1
2018-08-21,353.77,351.0,329.8624,345.73,347.185,DOWN,0
2018-08-22,350.03,354.32,330.3038,349.384,346.7732,DOWN,0
2018-08-23,347.48,349.15,330.7208,349.684,346.4458,UP,1
2018-08-24,349.38,348.77,331.1371,350.28,346.185,UP,1
2018-08-27,353.74,352.11,331.5779,350.88,346.1022,DOWN,0
2018-08-28,351.21,355.0,332.0205,350.368,346.0316,DOWN,0
2018-08-29,350.19,352.26,332.4672,350.4,346.213,DOWN,0
2018-08-30,346.9,350.35,332.8896,350.284,346.2972,DOWN,0
2018-08-31,342.79,345.05,333.2947,348.966,346.3998,UP,1
2018-09-04,346.25,341.6,333.7117,347.468,346.5466,UP,1
2018-09-05,346.68,345.77,334.1266,346.562,346.8562,UP,1
2018-09-06,351.27,347.55,334.5716,346.778,347.2556,DOWN,0
2018-09-07,349.28,348.82,334.9949,347.254,347.6448,DOWN,0
2018-09-10,341.86,349.49,335.3692,347.068,347.789,UP,1
2018-09-11,345.25,339.01,335.7697,346.868,347.9838,UP,1
2018-09-12,353.41,345.0,336.2074,348.214,348.3304,UP,1
2018-09-13,355.46,356.36,336.6568,349.052,348.781,UP,1
2018-09-14,359.8,356.44,337.1158,351.156,349.3134,DOWN,0
2018-09-17,355.96,359.28,337.5491,353.976,349.7398,UP,1
2018-09-18,363.58,357.3,337.983,357.642,350.173,UP,1
2018-09-19,365.22,363.58,338.4522,360.004,350.5342,UP,1
2018-09-20,367.46,368.74,338.8997,362.404,351.0714,UP,1
2018-09-21,372.23,369.4,339.3831,364.89,351.5954,DOWN,0
2018-09-24,367.99,371.0,339.8317,367.296,351.9394,DOWN,0
2018-09-25,367.23,369.08,340.258,368.026,352.162,DOWN,0
2018-09-26,365.03,367.5,340.6537,367.988,352.325,UP,1
2018-09-27,367.39,368.4,341.0748,367.974,352.4682,UP,1
2018-09-28,371.9,368.63,341.4846,367.908,352.7996,UP,1
2018-10-01,382.29,375.16,341.9369,370.768,353.3474,UP,1
2018-10-02,386.37,380.85,342.3993,374.596,354.0094,UP,1
2018-10-03,392.3,388.9,342.8911,380.05,354.69,DOWN,0
2018-10-04,389.99,390.74,343.3604,384.57,355.3714,DOWN,0
2018-10-05,386.47,389.0,343.8065,387.484,355.9144,DOWN,0
2018-10-08,385.77,383.84,344.2458,388.18,356.4168,DOWN,0
2018-10-09,385.44,384.37,344.6979,387.994,357.1044,DOWN,0
2018-10-10,367.47,382.96,345.0597,383.028,357.3278,DOWN,0
2018-10-11,358.11,363.44,345.3735,376.652,357.4348,UP,1
2018-10-12,360.11,366.01,345.6959,371.38,357.6424,DOWN,0
2018-10-15,358.88,359.46,346.0086,366.002,357.8512,UP,1
2018-10-16,368.25,360.45,346.3753,362.564,358.2848,DOWN,0
2018-10-17,365.5,368.0,346.7186,362.17,358.5796,DOWN,0
2018-10-18,359.35,364.82,347.0263,362.418,358.811,DOWN,0
2018-10-19,356.26,359.8,347.3243,361.648,359.0618,DOWN,0
2018-10-22,355.98,357.85,347.56,361.068,359.3932,DOWN,0
2018-10-23,350.05,349.5,347.7595,357.428,359.627,UP,1
2018-10-24,354.65,361.59,347.9406,355.258,359.9372,UP,1
2018-10-25,363.77,357.3,348.1581,356.142,360.5774,DOWN,0
2018-10-26,359.27,360.7,348.3139,356.744,360.8432,DOWN,0
2018-10-29,335.59,360.55,348.3108,352.666,360.627,UP,1
2018-10-30,349.91,330.35,348.3845,352.638,360.6104,UP,1
2018-10-31,354.86,352.51,348.4038,352.68,360.6322,UP,1
2018-11-01,363.07,357.47,348.5183,352.54,360.893,DOWN,0
2018-11-02,357.75,366.97,348.6184,352.236,361.0984,UP,1
2018-11-05,361.98,359.76,348.7383,357.514,361.3504,UP,1
2018-11-06,366.47,362.41,348.8927,360.826,361.605,UP,1
2018-11-07,372.02,367.64,349.0794,364.258,362.0212,DOWN,0
2018-11-08,370.77,369.33,349.2177,365.798,362.4328,DOWN,0
2018-11-09,369.34,367.83,349.3483,368.116,362.8816,DOWN,0
2018-11-12,357.03,370.21,349.4293,367.126,363.1664,DOWN,0
2018-11-13,349.51,349.55,349.4883,363.734,363.2316,DOWN,0
2018-11-14,344.72,352.09,349.4401,358.274,363.1924,DOWN,0
2018-11-15,341.57,341.12,349.3632,352.434,362.9984,DOWN,0
2018-11-16,335.95,339.0,349.2984,345.756,362.7318,DOWN,0
2018-11-19,320.94,335.55,349.2587,338.538,362.3134,DOWN,0
2018-11-20,317.7,302.1,349.1427,332.176,361.7624,DOWN,0
2018-11-21,317.32,325.07,348.9887,326.696,361.0406,DOWN,0
2018-11-23,312.32,315.0,348.902,320.846,360.1778,UP,1
2018-11-26,316.36,315.56,348.8196,316.928,359.309,UP,1
2018-11-27,318.03,315.28,348.6908,316.346,358.5504,UP,1
2018-11-28,333.5,325.72,348.6425,319.506,357.9488,UP,1
2018-11-29,342.56,335.97,348.631,324.554,357.4956,UP,1
2018-11-30,346.76,341.94,348.5825,331.442,357.0816,UP,1
2018-12-03,359.96,364.31,348.6071,340.162,356.8362,DOWN,0
2018-12-04,342.5,357.0,348.5529,345.056,356.3264,DOWN,0
2018-12-06,331.9,329.99,348.4505,344.736,355.6198,DOWN,0
2018-12-07,323.22,332.35,348.287,340.868,354.7836,UP,1
2018-12-10,326.35,321.27,348.1355,336.786,353.9628,DOWN,0
2018-12-11,322.03,333.25,347.9282,329.2,352.9654,UP,1
2018-12-12,326.69,327.38,347.7385,326.038,351.8534,DOWN,0
2018-12-13,325.47,328.4,347.5548,324.752,350.6354,DOWN,0
2018-12-14,318.75,322.45,347.4001,323.858,349.1644,DOWN,0
2018-12-17,316.13,316.91,347.2574,321.814,347.6872,UP,1
2018-12-18,328.06,325.46,347.1339,323.02,346.519,DOWN,0
2018-12-19,319.55,329.33,346.9871,321.592,345.1946,DOWN,0
2018-12-20,313.05,317.0,346.8171,319.108,343.7468,DOWN,0
2018-12-21,304.55,309.09,346.5962,316.268,342.4884,DOWN,0
2018-12-24,294.16,300.65,346.2944,311.874,341.2094,UP,1
2018-12-26,313.93,298.61,346.1431,309.048,340.2858,UP,1
2018-12-27,317.14,309.04,346.0355,308.566,339.451,DOWN,0
