ticker,DG US Equity,DG US Equity,DG US Equity,DG US Equity,DG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2016-04-14,82.71,83.21,82.786,78.9146,73.8071,UP,1
2016-04-15,82.8,82.49,82.884,79.0686,73.8324,UP,1
2016-04-18,83.74,83.02,83.178,79.2862,73.8577,DOWN,0
2016-04-19,83.49,83.86,83.206,79.5228,73.8808,DOWN,0
2016-04-20,82.54,83.49,83.056,79.7794,73.8996,UP,1
2016-04-21,82.97,82.96,83.108,80.0484,73.9177,DOWN,0
2016-04-22,81.44,82.62,82.836,80.2838,73.9328,UP,1
2016-04-25,82.0,81.65,82.488,80.5488,73.9519,UP,1
2016-04-26,82.3,82.06,82.25,80.7856,73.966,UP,1
2016-04-27,82.69,82.44,82.28,80.9786,73.9786,DOWN,0
2016-04-28,80.96,82.63,81.878,81.1124,73.9856,UP,1
2016-04-29,81.91,80.85,81.972,81.2986,73.9978,UP,1
2016-05-02,82.5,82.06,82.072,81.5086,74.0089,UP,1
2016-05-03,82.93,82.12,82.198,81.7116,74.0214,UP,1
2016-05-04,84.0,83.24,82.46,81.9094,74.0355,DOWN,0
2016-05-05,82.62,83.94,82.792,82.0602,74.0477,UP,1
2016-05-06,83.27,82.62,83.064,82.2002,74.062,UP,1
2016-05-09,85.08,83.55,83.58,82.3814,74.0883,DOWN,0
2016-05-10,84.32,84.93,83.858,82.5828,74.1129,DOWN,0
2016-05-11,83.1,82.94,83.678,82.7338,74.1339,UP,1
2016-05-12,83.69,83.05,83.892,82.9118,74.1589,DOWN,0
2016-05-13,81.54,83.33,83.546,83.0422,74.1712,UP,1
2016-05-16,82.88,81.87,83.106,83.2022,74.1851,DOWN,0
2016-05-17,81.17,82.46,82.476,83.334,74.1891,DOWN,0
2016-05-18,79.71,79.93,81.798,83.4434,74.188,UP,1
2016-05-19,82.0,80.6,81.46,83.5792,74.1979,DOWN,0
2016-05-20,81.62,82.22,81.476,83.547,74.2026,DOWN,0
2016-05-23,81.22,81.67,81.144,83.4712,74.2125,UP,1
2016-05-24,83.42,81.31,81.594,83.4234,74.2378,UP,1
2016-05-25,84.13,83.3,82.478,83.4052,74.2646,UP,1
2016-05-26,88.01,87.6,83.68,83.472,74.3111,UP,1
2016-05-27,89.88,88.89,85.332,83.5868,74.3693,UP,1
2016-05-31,89.9,90.57,87.068,83.704,74.4229,UP,1
2016-06-01,90.74,89.9,88.532,83.8264,74.4804,UP,1
2016-06-02,90.9,90.81,89.886,83.9664,74.5379,UP,1
2016-06-03,91.8,90.45,90.644,84.1122,74.5965,DOWN,0
2016-06-06,90.87,91.75,90.842,84.2506,74.6484,DOWN,0
2016-06-07,90.56,90.85,90.974,84.3402,74.7001,UP,1
2016-06-08,90.88,90.56,91.002,84.4342,74.7697,UP,1
2016-06-09,91.69,90.87,91.16,84.5452,74.8548,DOWN,0
2016-06-10,91.44,91.53,91.088,84.662,74.9433,DOWN,0
2016-06-13,90.74,91.14,91.062,84.7306,75.0135,DOWN,0
2016-06-14,90.58,90.38,91.066,84.8188,75.095,DOWN,0
2016-06-15,90.48,90.25,90.986,84.9352,75.1732,UP,1
2016-06-16,90.81,90.34,90.81,85.0594,75.2548,DOWN,0
2016-06-17,90.05,90.86,90.532,85.186,75.346,UP,1
2016-06-20,90.98,90.82,90.58,85.3594,75.4396,UP,1
2016-06-21,91.46,91.17,90.756,85.5432,75.5361,UP,1
2016-06-22,91.94,91.82,91.048,85.715,75.633,DOWN,0
2016-06-23,91.68,92.32,91.222,85.8828,75.7262,UP,1
2016-06-24,92.13,90.32,91.638,86.0712,75.8269,UP,1
2016-06-27,93.51,91.72,92.144,86.2854,75.945,DOWN,0
2016-06-28,92.9,94.0,92.432,86.4686,76.0577,UP,1
2016-06-29,93.8,93.33,92.804,86.6748,76.1812,UP,1
2016-06-30,94.0,94.08,93.268,86.904,76.3009,DOWN,0
2016-07-01,93.48,94.11,93.538,87.1142,76.4132,UP,1
2016-07-05,93.6,93.45,93.556,87.3574,76.5243,UP,1
2016-07-06,94.51,93.67,93.878,87.6076,76.6457,DOWN,0
2016-07-07,93.78,94.1,93.874,87.8372,76.7604,UP,1
2016-07-08,94.32,94.14,93.938,88.0698,76.876,DOWN,0
2016-07-11,94.24,94.73,94.09,88.3354,76.9885,DOWN,0
2016-07-12,93.04,94.21,93.978,88.558,77.092,DOWN,0
2016-07-13,92.43,93.05,93.562,88.7566,77.1951,UP,1
2016-07-14,92.63,93.35,93.332,88.9506,77.306,DOWN,0
2016-07-15,91.71,92.9,92.81,89.1048,77.4129,UP,1
2016-07-18,92.82,92.19,92.526,89.3088,77.5148,UP,1
2016-07-19,93.15,93.03,92.548,89.5064,77.6233,UP,1
2016-07-20,93.82,93.5,92.826,89.6812,77.7358,UP,1
2016-07-21,94.04,93.68,93.108,89.8756,77.8503,UP,1
2016-07-22,95.15,93.99,93.796,90.1166,77.9824,UP,1
2016-07-25,95.98,95.32,94.428,90.3624,78.1251,UP,1
2016-07-26,96.71,96.14,95.14,90.6658,78.2776,DOWN,0
2016-07-27,95.07,96.72,95.39,90.9096,78.4168,DOWN,0
2016-07-28,95.07,94.82,95.596,91.1876,78.5496,DOWN,0
2016-07-29,94.74,95.11,95.514,91.4882,78.6834,DOWN,0
2016-08-01,94.06,93.85,95.13,91.7294,78.8282,DOWN,0
2016-08-02,93.16,93.98,94.42,91.9602,78.962,UP,1
2016-08-03,93.77,92.58,94.16,92.2112,79.0951,DOWN,0
2016-08-04,93.12,93.85,93.77,92.4052,79.2253,UP,1
2016-08-05,94.37,93.41,93.696,92.61,79.362,DOWN,0
2016-08-08,92.99,94.32,93.482,92.7096,79.4892,DOWN,0
2016-08-09,92.04,92.76,93.258,92.7528,79.6147,UP,1
2016-08-10,93.02,92.44,93.108,92.8152,79.751,DOWN,0
2016-08-11,92.72,94.08,93.028,92.8548,79.8848,UP,1
2016-08-12,92.91,92.69,92.736,92.895,80.0227,DOWN,0
2016-08-15,92.13,92.2,92.564,92.9016,80.1459,DOWN,0
2016-08-16,89.49,91.76,92.054,92.874,80.2569,UP,1
2016-08-17,90.92,88.68,91.634,92.8812,80.3727,UP,1
2016-08-18,91.69,91.25,91.428,92.8974,80.4874,DOWN,0
2016-08-19,90.85,91.6,91.016,92.8806,80.599,DOWN,0
2016-08-22,90.8,91.12,90.75,92.8678,80.7141,UP,1
2016-08-23,91.49,91.13,91.15,92.8828,80.8304,UP,1
2016-08-24,91.79,91.6,91.324,92.907,80.9502,DOWN,0
2016-08-25,75.61,81.59,88.108,92.6096,80.9934,DOWN,0
2016-08-26,75.5,75.24,85.038,92.3034,81.0407,UP,1
2016-08-29,77.49,75.78,82.376,92.0522,81.1149,DOWN,0
2016-08-30,75.65,77.19,79.208,91.7456,81.1764,DOWN,0
2016-08-31,73.41,75.17,75.532,91.3846,81.2434,UP,1
2016-09-01,73.78,73.89,75.166,91.0214,81.3071,DOWN,0
2016-09-02,73.32,73.81,74.73,90.6542,81.3598,DOWN,0
2016-09-06,72.0,73.02,73.632,90.2516,81.4041,DOWN,0
2016-09-07,71.75,71.96,72.852,89.8164,81.4498,DOWN,0
2016-09-08,70.67,71.24,72.304,89.3718,81.4828,DOWN,0
2016-09-09,70.58,70.44,71.664,88.9074,81.5142,UP,1
2016-09-12,71.77,70.49,71.354,88.4628,81.545,DOWN,0
2016-09-13,70.38,71.57,71.03,88.0008,81.5711,UP,1
2016-09-14,71.51,70.42,70.982,87.559,81.6036,UP,1
2016-09-15,72.53,71.5,71.354,87.1194,81.6392,DOWN,0
2016-09-16,71.91,71.89,71.62,86.682,81.6701,DOWN,0
2016-09-19,71.83,71.92,71.632,86.2322,81.7025,DOWN,0
2016-09-20,71.72,71.93,71.9,85.7818,81.7205,UP,1
2016-09-21,72.18,71.62,72.034,85.3646,81.7358,DOWN,0
2016-09-22,71.89,72.39,71.906,84.9538,81.7473,UP,1
2016-09-23,72.09,71.27,71.942,84.543,81.7517,DOWN,0
2016-09-26,71.69,71.63,71.914,84.1426,81.7551,DOWN,0
2016-09-27,71.6,71.84,71.89,83.7182,81.7574,DOWN,0
2016-09-28,70.5,71.33,71.554,83.2652,81.7582,DOWN,0
2016-09-29,69.32,70.26,71.04,82.7752,81.7497,UP,1
2016-09-30,69.99,69.58,70.62,82.2942,81.7449,DOWN,0
2016-10-03,69.7,69.27,70.222,81.7852,81.7342,DOWN,0
2016-10-04,68.05,68.6,69.512,81.2266,81.7168,DOWN,0
2016-10-05,66.97,68.0,68.806,80.6318,81.6939,UP,1
2016-10-06,69.05,67.0,68.752,80.1114,81.6814,UP,1
2016-10-07,69.66,69.28,68.686,79.6032,81.6694,DOWN,0
2016-10-10,69.41,69.71,68.628,79.0966,81.6558,DOWN,0
2016-10-11,68.7,69.43,68.758,78.5894,81.6382,UP,1
2016-10-12,69.06,68.83,69.176,78.1074,81.6236,UP,1
2016-10-13,69.35,68.95,69.236,77.619,81.6069,DOWN,0
2016-10-14,68.98,69.25,69.1,77.1362,81.5913,DOWN,0
2016-10-17,68.49,69.32,68.916,76.6186,81.5744,UP,1
2016-10-18,68.69,68.89,68.914,76.1326,81.5558,UP,1
2016-10-19,68.7,68.8,68.842,75.6658,81.5351,DOWN,0
2016-10-20,67.98,68.88,68.568,75.165,81.5115,DOWN,0
2016-10-21,67.93,67.68,68.358,74.6692,81.4919,UP,1
2016-10-24,68.27,68.28,68.314,74.1764,81.476,DOWN,0
2016-10-25,68.17,68.09,68.21,73.6972,81.4686,UP,1
2016-10-26,68.27,68.41,68.124,73.2728,81.4563,DOWN,0
2016-10-27,67.45,68.47,68.018,72.8034,81.4512,UP,1
2016-10-28,68.34,67.57,68.1,72.3364,81.4509,UP,1
2016-10-31,69.09,68.41,68.264,71.9012,81.452,DOWN,0
2016-11-01,69.05,69.04,68.44,71.4662,81.4455,UP,1
2016-11-02,69.6,68.85,68.706,71.0284,81.4424,DOWN,0
2016-11-03,68.53,69.79,68.922,70.5632,81.431,DOWN,0
2016-11-04,68.53,68.57,68.96,70.4216,81.4143,UP,1
2016-11-07,69.77,69.13,69.096,70.307,81.4023,DOWN,0
2016-11-08,69.72,69.83,69.23,70.1516,81.3824,UP,1
2016-11-09,71.5,68.64,69.61,70.0686,81.3697,UP,1
2016-11-10,74.38,71.75,70.78,70.088,81.3746,UP,1
2016-11-11,74.7,74.4,72.014,70.1064,81.3728,UP,1
2016-11-14,76.66,75.0,73.392,70.1732,81.3744,UP,1
2016-11-15,76.85,76.59,74.818,70.2702,81.3769,DOWN,0
2016-11-16,76.64,77.71,75.846,70.368,81.3846,UP,1
2016-11-17,76.91,76.49,76.352,70.4928,81.4049,DOWN,0
2016-11-18,76.87,76.79,76.786,70.6186,81.4309,DOWN,0
2016-11-21,76.74,76.5,76.802,70.718,81.4661,UP,1
2016-11-22,79.3,77.51,77.292,70.8964,81.515,UP,1
2016-11-23,79.71,79.46,77.906,71.0604,81.5652,UP,1
2016-11-25,80.06,80.06,78.536,71.211,81.6217,DOWN,0
2016-11-28,78.66,79.77,78.894,71.346,81.6627,DOWN,0
2016-11-29,78.31,78.6,79.208,71.4756,81.6891,DOWN,0
2016-11-30,77.32,77.94,78.812,71.5876,81.7043,DOWN,0
2016-12-01,73.48,72.49,77.566,71.6136,81.7087,UP,1
2016-12-02,74.56,72.98,76.466,71.667,81.7215,UP,1
2016-12-05,76.37,74.94,76.008,71.7526,81.7395,DOWN,0
2016-12-06,75.69,76.62,75.484,71.8326,81.7474,UP,1
2016-12-07,77.1,75.44,75.44,71.9426,81.7575,DOWN,0
2016-12-08,76.92,77.04,76.128,72.071,81.7607,UP,1
2016-12-09,77.2,76.74,76.656,72.2286,81.7666,DOWN,0
2016-12-12,76.21,76.86,76.624,72.353,81.7764,DOWN,0
2016-12-13,75.96,76.04,76.678,72.4782,81.7785,DOWN,0
2016-12-14,75.89,76.11,76.436,72.635,81.784,UP,1
2016-12-15,77.11,76.03,76.474,72.8378,81.7944,DOWN,0
2016-12-16,77.1,77.0,76.454,72.9988,81.8055,DOWN,0
2016-12-19,75.95,76.62,76.402,73.1246,81.8124,UP,1
2016-12-20,77.27,76.2,76.664,73.2818,81.8275,UP,1
2016-12-21,77.43,77.0,76.972,73.4564,81.8386,DOWN,0
2016-12-22,74.36,77.0,76.422,73.5624,81.7943,DOWN,0
2016-12-23,74.14,74.52,75.83,73.6582,81.7399,UP,1
2016-12-27,74.53,74.47,75.546,73.7692,81.6835,DOWN,0
2016-12-28,74.02,74.81,74.896,73.8798,81.6284,UP,1
2016-12-29,74.13,73.9,74.236,73.9886,81.5757,DOWN,0
2016-12-30,74.07,74.1,74.178,74.096,81.5254,UP,1
2017-01-03,74.19,74.34,74.188,74.2202,81.4761,UP,1
2017-01-04,76.04,74.64,74.49,74.3824,81.4332,DOWN,0
2017-01-05,74.52,74.91,74.59,74.5074,81.3863,DOWN,0
2017-01-06,73.35,74.42,74.434,74.611,81.3305,UP,1
2017-01-09,73.73,73.17,74.366,74.7202,81.2794,UP,1
2017-01-10,74.25,73.74,74.378,74.8562,81.2203,DOWN,0
2017-01-11,73.42,74.48,73.854,74.9578,81.1565,UP,1
2017-01-12,73.59,73.35,73.668,75.0478,81.0937,DOWN,0
2017-01-13,73.09,72.96,73.616,75.1286,81.0312,UP,1
2017-01-17,74.33,73.35,73.736,75.2232,80.9663,DOWN,0
2017-01-18,72.44,73.85,73.374,75.3014,80.8976,DOWN,0
2017-01-19,71.01,72.24,72.892,75.351,80.8294,DOWN,0
2017-01-20,71.0,71.07,72.374,75.3756,80.7614,DOWN,0
2017-01-23,70.46,70.87,71.848,75.3904,80.6951,UP,1
2017-01-24,71.75,70.73,71.332,75.3954,80.6423,UP,1
2017-01-25,71.96,71.96,71.236,75.347,80.5907,DOWN,0
2017-01-26,71.69,71.65,71.372,75.2868,80.5324,DOWN,0
2017-01-27,70.31,72.1,71.234,75.1598,80.4675,UP,1
2017-01-30,72.0,70.22,71.542,75.0628,80.414,UP,1
2017-01-31,73.82,71.28,71.956,75.0064,80.3691,DOWN,0
2017-02-01,73.39,73.64,72.242,74.936,80.3173,UP,1
2017-02-02,73.5,73.59,72.604,74.8686,80.2674,DOWN,0
2017-02-03,73.14,73.49,73.17,74.7966,80.2204,DOWN,0
2017-02-06,72.26,72.56,73.222,74.6558,80.1668,UP,1
2017-02-07,72.8,72.67,73.018,74.5176,80.1236,UP,1
2017-02-08,75.07,73.09,73.354,74.4178,80.089,UP,1
2017-02-09,77.71,75.32,74.196,74.3988,80.066,DOWN,0
2017-02-10,76.79,77.76,74.926,74.3684,80.0365,DOWN,0
2017-02-13,76.02,77.4,75.678,74.3424,80.0118,UP,1
2017-02-14,77.14,76.02,76.546,74.4156,79.988,UP,1
2017-02-15,77.38,77.01,77.008,74.472,79.9624,DOWN,0
2017-02-16,76.02,77.62,76.67,74.465,79.9278,UP,1
2017-02-17,77.67,76.04,76.846,74.5046,79.8962,UP,1
2017-02-21,77.86,78.33,77.214,74.5198,79.8724,DOWN,0
2017-02-22,77.38,78.1,77.262,74.529,79.8429,DOWN,0
2017-02-23,75.92,77.73,76.97,74.5034,79.7971,UP,1
2017-02-24,77.35,76.32,77.236,74.5262,79.7623,DOWN,0
2017-02-27,76.79,77.31,77.06,74.5428,79.7307,DOWN,0
2017-02-28,73.02,75.15,76.092,74.4854,79.6774,UP,1
2017-03-01,73.35,74.75,75.286,74.4102,79.6364,UP,1
2017-03-02,74.07,73.37,74.916,74.3496,79.5924,DOWN,0
2017-03-03,73.12,73.48,74.07,74.293,79.5521,DOWN,0
2017-03-06,72.42,72.84,73.196,74.196,79.5157,DOWN,0
2017-03-07,71.36,72.22,72.864,74.0746,79.4625,UP,1
2017-03-08,72.53,71.56,72.7,74.038,79.417,UP,1
2017-03-09,73.63,72.6,72.612,74.0278,79.3791,DOWN,0
2017-03-10,72.89,73.39,72.566,73.995,79.3264,DOWN,0
2017-03-13,72.59,72.45,72.6,73.9664,79.2687,UP,1
2017-03-14,72.82,72.64,72.892,73.9402,79.1928,DOWN,0
2017-03-15,72.81,72.58,72.948,73.915,79.1074,UP,1
2017-03-16,73.2,71.9,72.862,73.8952,79.0239,DOWN,0
2017-03-17,72.33,73.31,72.75,73.821,78.9319,DOWN,0
2017-03-20,71.6,72.6,72.552,73.7626,78.8354,DOWN,0
2017-03-21,70.01,71.87,71.99,73.6958,78.7264,UP,1
2017-03-22,70.68,70.21,71.564,73.6348,78.6255,DOWN,0
2017-03-23,68.9,69.89,70.704,73.5278,78.5172,UP,1
2017-03-24,69.48,69.0,70.134,73.449,78.4102,DOWN,0
2017-03-27,68.97,69.14,69.608,73.3566,78.2966,DOWN,0
2017-03-28,68.55,68.77,69.316,73.2658,78.1821,UP,1
2017-03-29,70.69,68.62,69.318,73.193,78.0819,UP,1
2017-03-30,70.86,70.49,69.71,73.1614,77.9833,DOWN,0
2017-03-31,69.73,70.69,69.76,73.1358,77.8795,DOWN,0
2017-04-03,68.82,69.84,69.73,73.0922,77.7696,DOWN,0
2017-04-04,68.35,68.73,69.69,73.05,77.6611,UP,1
2017-04-05,68.5,68.5,69.252,72.985,77.5487,UP,1
2017-04-06,69.55,68.9,68.99,72.9368,77.4391,DOWN,0
2017-04-07,69.33,69.35,68.91,72.8896,77.3261,UP,1
2017-04-10,69.56,69.32,69.058,72.8746,77.2155,DOWN,0
2017-04-11,69.15,69.52,69.218,72.8176,77.1006,DOWN,0
2017-04-12,68.96,68.64,69.31,72.7204,76.9778,DOWN,0
2017-04-13,68.74,69.08,69.148,72.6274,76.857,UP,1
2017-04-17,69.12,68.91,69.106,72.5398,76.7336,DOWN,0
2017-04-18,69.07,69.03,69.008,72.4584,76.609,UP,1
2017-04-19,69.31,69.44,69.04,72.3994,76.4881,UP,1
2017-04-20,70.67,69.89,69.382,72.3568,76.3735,UP,1
2017-04-21,70.72,70.53,69.778,72.2698,76.2545,UP,1
2017-04-24,71.42,71.5,70.238,72.144,76.1427,UP,1
2017-04-25,71.55,71.5,70.734,72.0392,76.0289,UP,1
2017-04-26,72.6,71.84,71.392,71.9708,75.9207,UP,1
2017-04-27,73.22,72.79,71.902,71.8924,75.8216,DOWN,0
2017-04-28,72.71,73.38,72.3,71.799,75.723,DOWN,0
2017-05-01,72.05,73.0,72.426,71.7196,75.6201,UP,1
2017-05-02,73.77,72.06,72.87,71.6416,75.5304,UP,1
2017-05-03,73.99,73.8,73.148,71.5642,75.4362,DOWN,0
2017-05-04,73.37,74.14,73.178,71.484,75.3373,UP,1
2017-05-05,73.62,73.63,73.36,71.438,75.2363,UP,1
2017-05-08,73.69,73.67,73.688,71.3648,75.1346,DOWN,0
2017-05-09,73.69,73.28,73.672,71.3028,75.0273,UP,1
2017-05-10,73.91,73.58,73.656,71.3206,74.9169,DOWN,0
2017-05-11,72.06,73.25,73.394,71.2948,74.7937,DOWN,0
2017-05-12,71.58,71.59,72.986,71.245,74.6762,UP,1
2017-05-15,71.72,71.7,72.592,71.217,74.5595,DOWN,0
2017-05-16,70.94,71.72,72.042,71.1874,74.4405,DOWN,0
2017-05-17,70.67,70.82,71.394,71.1736,74.3235,UP,1
2017-05-18,71.13,70.79,71.208,71.1456,74.2134,UP,1
2017-05-19,71.95,71.38,71.282,71.112,74.1043,UP,1
2017-05-22,72.45,71.88,71.428,71.1032,74.0009,DOWN,0
2017-05-23,70.71,72.48,71.382,71.0656,73.8826,DOWN,0
2017-05-24,70.21,70.66,71.29,71.0134,73.7687,UP,1
2017-05-25,72.47,70.01,71.558,71.0066,73.6709,DOWN,0
2017-05-26,72.32,72.66,71.632,70.989,73.5674,UP,1
2017-05-30,73.02,72.11,71.746,71.0028,73.4689,UP,1
2017-05-31,73.39,73.16,72.282,71.0386,73.3713,UP,1
2017-06-01,78.19,75.82,73.878,71.2022,73.3016,UP,1
2017-06-02,78.91,78.61,75.166,71.3668,73.2487,DOWN,0
2017-06-05,78.31,78.6,76.364,71.555,73.1856,DOWN,0
2017-06-06,75.34,77.11,76.828,71.6722,73.1039,DOWN,0
2017-06-07,74.07,75.67,76.964,71.7742,73.02,DOWN,0
2017-06-08,73.69,74.54,76.064,71.877,72.9344,UP,1
2017-06-09,75.22,73.95,75.326,71.9676,72.8531,DOWN,0
2017-06-12,75.11,75.17,74.686,72.0526,72.7697,UP,1
2017-06-13,75.71,75.2,74.76,72.1722,72.7702,DOWN,0
2017-06-14,75.66,75.77,75.078,72.309,72.771,DOWN,0
2017-06-15,72.32,74.83,74.804,72.3884,72.7451,DOWN,0
2017-06-16,70.12,68.12,73.784,72.4208,72.7175,UP,1
2017-06-19,71.7,70.83,73.102,72.4638,72.7089,DOWN,0
2017-06-20,71.4,71.87,72.24,72.5052,72.697,UP,1
2017-06-21,71.73,71.38,71.454,72.5486,72.6891,DOWN,0
2017-06-22,71.08,71.5,71.206,72.5872,72.6845,DOWN,0
2017-06-23,69.75,70.93,71.132,72.603,72.6745,UP,1
2017-06-26,70.41,70.06,70.874,72.6364,72.6732,UP,1
2017-06-27,70.79,70.25,70.752,72.6698,72.6742,UP,1
2017-06-28,71.48,71.27,70.702,72.718,72.6728,DOWN,0
2017-06-29,70.84,71.48,70.654,72.7486,72.6751,UP,1
2017-06-30,72.09,71.3,71.122,72.777,72.678,DOWN,0
2017-07-03,71.93,72.53,71.426,72.8012,72.675,DOWN,0
2017-07-05,71.24,72.01,71.516,72.7976,72.6716,DOWN,0
2017-07-06,70.03,71.08,71.226,72.7672,72.6626,UP,1
2017-07-07,70.23,70.14,71.104,72.7198,72.6552,DOWN,0
2017-07-10,69.49,70.02,70.584,72.6452,72.6417,DOWN,0
2017-07-11,69.04,69.5,70.006,72.5718,72.6275,UP,1
2017-07-12,69.69,69.41,69.696,72.5246,72.6155,UP,1
2017-07-13,70.58,70.55,69.806,72.4608,72.6099,UP,1
2017-07-14,71.14,70.6,69.988,72.4038,72.6076,UP,1
2017-07-17,71.87,71.14,70.464,72.3738,72.6145,DOWN,0
2017-07-18,70.8,71.64,70.816,72.3174,72.6219,UP,1
2017-07-19,71.39,71.01,71.156,72.2714,72.6289,DOWN,0
2017-07-20,71.35,71.59,71.31,72.2246,72.6371,UP,1
2017-07-21,72.2,71.25,71.522,72.1904,72.6579,DOWN,0
2017-07-24,71.98,71.98,71.544,72.1888,72.6829,UP,1
2017-07-25,73.57,72.24,72.098,72.2286,72.7055,UP,1
2017-07-26,74.6,73.45,72.74,72.2862,72.7302,UP,1
2017-07-27,75.12,74.6,73.494,72.3698,72.7588,DOWN,0
2017-07-28,74.75,74.78,74.004,72.4514,72.789,UP,1
2017-07-31,75.16,75.13,74.64,72.532,72.8195,UP,1
2017-08-01,75.52,75.58,75.03,72.6034,72.8504,DOWN,0
2017-08-02,74.71,75.31,75.052,72.6486,72.879,DOWN,0
2017-08-03,74.49,74.84,74.926,72.7242,72.909,UP,1
2017-08-04,74.86,74.75,74.948,72.8172,72.9399,UP,1
2017-08-07,76.41,74.89,75.198,72.896,72.9784,UP,1
2017-08-08,76.69,76.51,75.432,72.9834,73.022,UP,1
2017-08-09,77.15,76.21,75.92,73.066,73.0681,DOWN,0
2017-08-10,75.58,76.32,76.138,73.1098,73.1046,DOWN,0
2017-08-11,75.49,75.39,76.264,73.0558,73.1412,UP,1
2017-08-14,76.57,76.23,76.296,73.009,73.1827,DOWN,0
2017-08-15,73.64,76.57,75.686,72.9156,73.2137,UP,1
2017-08-16,74.5,74.21,75.156,72.8988,73.2445,DOWN,0
2017-08-17,74.27,74.23,74.894,72.9028,73.2704,DOWN,0
2017-08-18,73.82,73.92,74.56,72.9054,73.2942,UP,1
2017-08-21,74.71,74.15,74.188,72.8952,73.3198,UP,1
2017-08-22,76.46,75.15,74.752,72.9222,73.3594,DOWN,0
2017-08-23,76.33,76.0,75.118,72.9346,73.3984,DOWN,0
2017-08-24,75.69,79.26,75.402,72.9352,73.428,UP,1
2017-08-25,77.67,76.39,76.172,73.0422,73.4678,DOWN,0
2017-08-28,77.37,77.74,76.704,73.1872,73.4971,DOWN,0
2017-08-29,76.89,76.68,76.79,73.291,73.5097,DOWN,0
2017-08-30,76.73,76.71,76.87,73.3976,73.5198,DOWN,0
2017-08-31,72.56,72.5,76.244,73.4142,73.4993,DOWN,0
2017-09-01,72.54,72.78,75.218,73.4434,73.4778,UP,1
2017-09-05,74.36,72.24,74.616,73.5356,73.4664,UP,1
2017-09-06,75.29,74.7,74.296,73.6332,73.4583,UP,1
2017-09-07,76.39,75.52,74.228,73.7452,73.4559,DOWN,0
2017-09-08,75.56,76.29,74.828,73.8268,73.45,UP,1
2017-09-11,75.97,75.79,75.514,73.9294,73.4333,UP,1
2017-09-12,76.96,76.09,76.034,74.0268,73.4196,UP,1
2017-09-13,77.84,76.97,76.544,74.145,73.4085,DOWN,0
2017-09-14,77.23,77.44,76.712,74.2648,73.4013,UP,1
2017-09-15,77.6,76.91,77.12,74.4162,73.3978,DOWN,0
2017-09-18,77.28,77.71,77.382,74.5572,73.3976,DOWN,0
2017-09-19,76.99,77.35,77.388,74.7072,73.4151,UP,1
2017-09-20,77.55,77.16,77.33,74.8774,73.4301,DOWN,0
2017-09-21,76.77,77.59,77.238,75.019,73.4321,UP,1
2017-09-22,77.66,76.77,77.25,75.1606,73.4419,UP,1
2017-09-25,79.34,77.18,77.662,75.3246,73.4531,DOWN,0
2017-09-26,79.33,79.08,78.13,75.4738,73.4652,UP,1
2017-09-27,79.93,79.27,78.606,75.6564,73.4788,UP,1
2017-09-28,80.02,79.78,79.256,75.829,73.4979,UP,1
2017-09-29,81.05,80.17,79.934,76.023,73.5233,UP,1
2017-10-02,81.9,80.99,80.446,76.217,73.5534,DOWN,0
2017-10-03,81.4,81.9,80.86,76.4054,73.5748,DOWN,0
2017-10-04,81.29,81.54,81.132,76.5598,73.5958,UP,1
2017-10-05,81.48,81.29,81.424,76.6974,73.6234,DOWN,0
2017-10-06,80.33,80.89,81.28,76.8016,73.6387,DOWN,0
2017-10-09,79.18,80.55,80.736,76.8902,73.6475,UP,1
2017-10-10,80.94,80.05,80.644,77.0058,73.6804,UP,1
2017-10-11,82.54,80.94,80.894,77.1462,73.7224,DOWN,0
2017-10-12,82.18,82.21,81.034,77.2956,73.7606,UP,1
2017-10-13,82.57,82.33,81.482,77.4572,73.8034,DOWN,0
2017-10-16,82.12,82.36,82.07,77.6024,73.8433,DOWN,0
2017-10-17,82.1,82.15,82.302,77.7162,73.8835,UP,1
2017-10-18,82.8,82.17,82.354,77.8384,73.9265,UP,1
2017-10-19,82.91,82.77,82.5,77.9536,73.9609,UP,1
2017-10-20,83.61,83.29,82.708,78.1142,74.0063,UP,1
2017-10-23,83.92,83.92,83.068,78.2828,74.0592,UP,1
2017-10-24,84.1,84.01,83.468,78.4334,74.111,DOWN,0
2017-10-25,83.97,84.01,83.702,78.64,74.1596,UP,1
2017-10-26,84.37,84.14,83.994,78.8374,74.2144,DOWN,0
2017-10-27,83.26,84.0,83.924,79.0172,74.2627,DOWN,0
2017-10-30,81.23,82.93,83.386,79.1654,74.3034,DOWN,0
2017-10-31,80.84,81.22,82.734,79.288,74.336,UP,1
2017-11-01,81.23,81.21,82.186,79.3834,74.3799,UP,1
2017-11-02,82.51,81.42,81.814,79.507,74.4374,DOWN,0
2017-11-03,81.87,81.9,81.536,79.6306,74.4918,DOWN,0
2017-11-06,80.68,81.62,81.426,79.6908,74.5429,DOWN,0
2017-11-07,80.66,80.65,81.39,79.7566,74.5874,UP,1
2017-11-08,80.7,80.71,81.284,79.8328,74.6311,UP,1
2017-11-09,81.91,80.18,81.164,79.9364,74.6822,UP,1
2017-11-10,84.15,82.01,81.62,80.1682,74.7514,DOWN,0
