ticker,NVR US Equity,NVR US Equity,NVR US Equity,NVR US Equity,NVR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-06-14,2457.97,2420.51,1853.8428,2411.396,2212.7772,DOWN,0
2017-06-15,2440.62,2442.0,1857.6422,2420.406,2219.3496,UP,1
2017-06-16,2444.68,2434.05,1861.4309,2434.124,2226.441,UP,1
2017-06-19,2467.82,2426.22,1865.336,2448.474,2234.1106,UP,1
2017-06-20,2477.37,2479.0,1869.2729,2457.692,2242.3298,UP,1
2017-06-21,2488.59,2477.8,1873.2358,2463.816,2250.7638,DOWN,0
2017-06-22,2452.09,2494.8,1876.9988,2466.11,2257.564,DOWN,0
2017-06-23,2426.6,2461.8,1880.6086,2462.494,2263.9068,UP,1
2017-06-26,2444.12,2426.6,1884.3647,2457.754,2270.4252,DOWN,0
2017-06-27,2434.18,2441.8,1888.2101,2449.116,2276.176,UP,1
2017-06-28,2445.18,2438.3,1892.0829,2440.434,2282.1692,DOWN,0
2017-06-29,2340.0,2443.49,1895.5029,2418.016,2285.813,UP,1
2017-06-30,2410.61,2328.4,1899.255,2414.818,2292.7236,DOWN,0
2017-07-03,2410.61,2413.11,1902.9854,2408.116,2299.0876,UP,1
2017-07-05,2422.44,2397.91,1906.8126,2405.768,2305.6364,UP,1
2017-07-06,2448.88,2414.95,1910.7666,2406.508,2312.9872,UP,1
2017-07-07,2497.79,2449.02,1915.0256,2438.066,2321.4096,UP,1
2017-07-10,2526.92,2475.0,1919.4049,2461.328,2329.828,DOWN,0
2017-07-11,2514.7,2521.54,1923.7034,2482.146,2337.897,UP,1
2017-07-12,2524.8,2520.0,1928.0709,2502.618,2345.913,UP,1
2017-07-13,2526.19,2528.9,1932.4705,2518.08,2354.0768,UP,1
2017-07-14,2530.8,2526.0,1936.9045,2524.682,2362.0884,UP,1
2017-07-17,2536.79,2529.65,1941.3636,2526.656,2369.8098,DOWN,0
2017-07-18,2483.21,2534.0,1945.58,2520.358,2376.2026,DOWN,0
2017-07-19,2482.73,2498.0,1949.7943,2511.944,2382.611,DOWN,0
2017-07-20,2447.29,2491.79,1953.8269,2496.164,2388.045,UP,1
2017-07-21,2648.45,2530.99,1958.9676,2519.694,2397.1056,UP,1
2017-07-24,2664.69,2652.61,1964.2003,2545.274,2406.6,UP,1
2017-07-25,2673.51,2672.25,1969.4081,2583.334,2416.2576,UP,1
2017-07-26,2678.94,2690.85,1974.7023,2622.576,2425.1314,DOWN,0
2017-07-27,2643.44,2680.55,1979.7945,2661.806,2432.707,DOWN,0
2017-07-28,2625.0,2634.0,1984.8195,2657.116,2440.5536,DOWN,0
2017-07-31,2610.44,2636.0,1989.788,2646.266,2447.5222,UP,1
2017-08-01,2646.01,2612.0,1994.9789,2640.766,2453.9228,UP,1
2017-08-02,2675.61,2644.55,2000.4034,2640.1,2460.2896,UP,1
2017-08-03,2704.7,2638.77,2006.0069,2652.352,2468.4636,DOWN,0
2017-08-04,2675.52,2704.7,2011.3725,2662.456,2475.8274,UP,1
2017-08-07,2695.57,2678.25,2016.7543,2679.482,2483.84,UP,1
2017-08-08,2733.42,2696.94,2022.5354,2696.964,2492.7958,UP,1
2017-08-09,2741.03,2719.83,2028.3395,2710.048,2501.9358,DOWN,0
2017-08-10,2665.93,2734.84,2033.7838,2702.294,2509.6068,UP,1
2017-08-11,2705.7,2663.0,2039.5273,2708.33,2517.361,UP,1
2017-08-14,2742.09,2712.01,2045.5177,2717.634,2525.565,DOWN,0
2017-08-15,2735.5,2740.92,2051.5963,2718.05,2533.2874,UP,1
2017-08-16,2760.18,2734.0,2057.7747,2721.88,2541.7078,DOWN,0
2017-08-17,2749.74,2752.11,2063.9084,2738.642,2549.1492,DOWN,0
2017-08-18,2683.55,2737.02,2069.7868,2734.212,2554.9088,UP,1
2017-08-21,2702.89,2676.17,2075.8153,2726.372,2561.4448,UP,1
2017-08-22,2711.88,2712.85,2081.8794,2721.648,2567.761,DOWN,0
2017-08-23,2691.54,2703.1,2087.8212,2707.92,2572.9662,DOWN,0
2017-08-24,2682.96,2695.0,2093.646,2694.564,2577.466,UP,1
2017-08-25,2694.11,2689.0,2099.5191,2696.676,2582.5358,DOWN,0
2017-08-28,2670.0,2698.0,2105.2691,2690.098,2587.0422,DOWN,0
2017-08-29,2645.36,2664.49,2110.9366,2676.794,2590.593,UP,1
2017-08-30,2659.33,2640.0,2116.5907,2670.352,2594.2322,UP,1
2017-08-31,2720.85,2666.18,2122.4575,2677.93,2598.8774,DOWN,0
2017-09-01,2708.21,2715.2,2128.2187,2680.75,2603.9998,DOWN,0
2017-09-05,2704.95,2705.95,2133.897,2687.74,2609.5668,DOWN,0
2017-09-06,2704.0,2712.0,2139.517,2699.468,2614.7644,UP,1
2017-09-07,2712.7,2708.9,2145.0874,2710.142,2620.3348,UP,1
2017-09-08,2751.7,2700.6,2150.8634,2716.312,2626.4652,UP,1
2017-09-11,2818.99,2769.0,2156.9827,2738.468,2636.045,DOWN,0
2017-09-12,2799.61,2824.9,2162.9999,2757.4,2643.825,DOWN,0
2017-09-13,2791.58,2797.92,2168.9528,2774.916,2651.4444,DOWN,0
2017-09-14,2778.83,2777.01,2174.8719,2788.142,2658.5722,DOWN,0
2017-09-15,2750.19,2779.0,2180.556,2787.84,2664.5984,UP,1
2017-09-18,2794.55,2790.0,2186.5537,2782.952,2670.5336,UP,1
2017-09-19,2835.95,2805.5,2192.827,2790.22,2676.7142,DOWN,0
2017-09-20,2795.44,2846.8,2198.9195,2790.992,2682.329,UP,1
2017-09-21,2808.49,2799.98,2205.0374,2796.924,2688.0028,UP,1
2017-09-22,2837.55,2810.0,2211.1637,2814.396,2694.23,DOWN,0
2017-09-25,2811.5,2836.4,2217.0862,2817.786,2699.844,UP,1
2017-09-26,2846.06,2816.0,2223.0381,2819.808,2706.0294,DOWN,0
2017-09-27,2843.49,2855.0,2229.0011,2829.418,2713.235,UP,1
2017-09-28,2873.37,2846.22,2235.0404,2842.394,2721.0478,DOWN,0
2017-09-29,2855.0,2859.05,2240.9447,2845.884,2729.202,DOWN,0
2017-10-02,2836.07,2862.0,2246.9458,2850.798,2732.9544,UP,1
2017-10-03,2894.24,2857.37,2253.3397,2860.434,2737.5454,UP,1
2017-10-04,2941.64,2899.99,2259.8549,2880.064,2742.908,DOWN,0
2017-10-05,2876.65,2926.2,2265.9742,2880.72,2746.8622,UP,1
2017-10-06,2890.89,2873.55,2272.1755,2887.898,2751.8112,DOWN,0
2017-10-09,2889.61,2893.56,2278.2968,2898.606,2757.1034,UP,1
2017-10-10,2905.0,2899.0,2284.4943,2900.758,2762.9946,UP,1
2017-10-11,2923.15,2906.27,2290.7601,2897.06,2768.5374,UP,1
2017-10-12,2928.11,2934.0,2296.9806,2907.352,2773.5874,UP,1
2017-10-13,2939.91,2941.0,2303.2852,2917.156,2778.2916,UP,1
2017-10-16,2945.56,2944.93,2309.613,2928.346,2783.6924,DOWN,0
2017-10-17,2902.98,2951.6,2315.7829,2927.942,2787.8406,DOWN,0
2017-10-18,2900.08,2904.05,2322.0333,2923.328,2791.1738,UP,1
2017-10-19,3127.53,2989.4,2329.2771,2963.212,2798.9038,UP,1
2017-10-20,3223.25,3149.8,2336.9464,3019.88,2810.0502,DOWN,0
2017-10-23,3190.04,3249.7,2344.5061,3068.776,2819.737,UP,1
2017-10-24,3205.91,3208.24,2352.1281,3129.362,2829.0134,DOWN,0
2017-10-25,3159.14,3224.95,2359.469,3181.174,2837.4862,UP,1
2017-10-26,3203.0,3160.35,2367.0302,3196.268,2846.3426,UP,1
2017-10-27,3240.0,3210.0,2374.712,3199.618,2856.1478,DOWN,0
2017-10-30,3240.0,3241.37,2382.412,3209.61,2867.2768,UP,1
2017-10-31,3281.37,3239.99,2390.4233,3224.702,2878.8464,DOWN,0
2017-11-01,3262.29,3300.0,2398.2999,3245.332,2889.8546,DOWN,0
2017-11-02,3199.93,3255.58,2405.9318,3244.718,2900.0224,UP,1
2017-11-03,3210.65,3199.99,2413.6183,3238.848,2910.5762,UP,1
2017-11-06,3263.58,3224.51,2421.5744,3243.564,2921.9656,DOWN,0
2017-11-07,3244.19,3260.0,2429.2954,3236.128,2933.4494,UP,1
2017-11-08,3295.47,3248.0,2436.3697,3242.764,2946.4516,UP,1
2017-11-09,3300.0,3277.38,2443.3611,3262.778,2959.265,DOWN,0
2017-11-10,3289.64,3299.0,2450.5093,3278.576,2970.6408,UP,1
2017-11-13,3300.0,3278.12,2457.6251,3285.86,2982.4766,UP,1
2017-11-14,3325.67,3275.01,2464.9635,3302.156,2994.891,DOWN,0
2017-11-15,3299.8,3316.05,2472.1778,3303.022,3006.807,DOWN,0
2017-11-16,3276.35,3305.66,2479.1845,3298.292,3018.08,DOWN,0
2017-11-17,3258.47,3276.26,2486.0546,3292.058,3028.2154,UP,1
2017-11-20,3317.31,3276.8,2493.2414,3295.52,3038.1818,UP,1
2017-11-21,3377.0,3329.75,2500.7475,3305.786,3049.7296,UP,1
2017-11-22,3417.22,3377.0,2508.3845,3329.27,3062.2424,DOWN,0
2017-11-24,3401.38,3434.99,2515.9656,3354.276,3074.6934,UP,1
2017-11-27,3404.02,3407.0,2523.4687,3383.386,3087.77,DOWN,0
2017-11-28,3397.01,3410.0,2530.9318,3399.326,3099.8192,UP,1
2017-11-29,3468.4,3400.1,2538.8523,3417.606,3112.4682,UP,1
2017-11-30,3475.0,3468.0,2546.7607,3429.162,3126.0594,UP,1
2017-12-01,3480.0,3479.9,2554.6741,3444.886,3139.4896,DOWN,0
2017-12-04,3456.42,3499.0,2562.4745,3455.366,3151.867,DOWN,0
2017-12-05,3400.52,3428.05,2569.8661,3456.068,3163.6474,DOWN,0
2017-12-06,3373.84,3384.06,2577.118,3437.156,3174.203,UP,1
2017-12-07,3387.93,3363.17,2584.4826,3419.742,3185.0918,UP,1
2017-12-08,3392.68,3393.03,2591.8031,3402.278,3195.478,UP,1
2017-12-11,3423.26,3385.5,2599.1468,3395.646,3206.8432,DOWN,0
2017-12-12,3368.97,3415.0,2606.3168,3389.336,3217.5012,UP,1
2017-12-13,3370.0,3381.5,2613.2775,3388.568,3227.0164,UP,1
2017-12-14,3405.54,3379.95,2620.5014,3392.09,3236.2944,DOWN,0
2017-12-15,3398.63,3393.07,2627.6665,3393.28,3246.734,UP,1
2017-12-18,3400.82,3416.07,2634.7556,3388.792,3256.9326,DOWN,0
2017-12-19,3387.63,3405.33,2641.7723,3392.524,3266.893,UP,1
2017-12-20,3420.0,3398.49,2648.7932,3402.524,3277.193,UP,1
2017-12-21,3496.2,3417.25,2656.2642,3420.656,3288.654,DOWN,0
2017-12-22,3480.0,3503.0,2663.4541,3436.93,3299.6918,DOWN,0
2017-12-26,3471.0,3480.01,2670.728,3450.966,3310.3136,DOWN,0
2017-12-27,3462.0,3468.6,2678.013,3465.84,3320.6424,UP,1
2017-12-28,3525.73,3465.71,2685.6066,3486.986,3333.0974,DOWN,0
2017-12-29,3508.22,3510.55,2692.856,3489.39,3345.2602,UP,1
2018-01-02,3529.61,3410.0,2700.2088,3499.312,3353.3018,UP,1
2018-01-03,3562.83,3542.0,2707.758,3517.678,3360.0934,DOWN,0
2018-01-04,3520.51,3550.0,2715.1742,3529.38,3366.7028,UP,1
2018-01-05,3567.0,3538.65,2722.8186,3537.634,3373.9246,UP,1
2018-01-08,3624.8,3575.43,2730.6808,3560.95,3383.2378,UP,1
2018-01-09,3625.0,3631.14,2738.5341,3580.028,3391.6778,DOWN,0
2018-01-10,3515.85,3606.92,2745.7826,3570.632,3397.1948,UP,1
2018-01-11,3550.89,3525.12,2753.237,3576.708,3403.4126,UP,1
2018-01-12,3558.23,3547.8,2760.6681,3574.954,3408.9498,DOWN,0
2018-01-16,3541.0,3578.05,2767.8824,3558.194,3414.524,UP,1
2018-01-17,3646.69,3554.49,2775.5815,3562.532,3423.4592,DOWN,0
2018-01-18,3610.23,3663.0,2783.0675,3581.408,3431.4508,UP,1
2018-01-19,3700.0,3628.7,2791.0075,3611.23,3440.1792,DOWN,0
2018-01-22,3655.0,3698.85,2798.832,3630.584,3448.3954,DOWN,0
2018-01-23,3640.42,3671.87,2806.6124,3650.468,3455.2944,DOWN,0
2018-01-24,3587.2,3648.19,2814.2163,3638.57,3461.0384,DOWN,0
2018-01-25,3350.0,3417.25,2820.6319,3586.524,3462.2456,DOWN,0
2018-01-26,3285.0,3374.99,2826.4965,3503.524,3461.9456,DOWN,0
2018-01-29,3177.89,3252.99,2831.8386,3408.102,3458.99,UP,1
2018-01-30,3206.77,3139.64,2837.2815,3321.372,3457.1294,DOWN,0
2018-01-31,3178.17,3266.8,2842.4391,3239.566,3455.1658,DOWN,0
2018-02-01,3144.24,3110.05,2847.4327,3198.414,3452.8812,DOWN,0
2018-02-02,3072.91,3116.0,2852.0082,3155.996,3447.9932,DOWN,0
2018-02-05,2918.56,3033.95,2856.2756,3104.13,3438.8244,UP,1
2018-02-06,3036.69,2852.0,2860.997,3070.114,3431.2138,DOWN,0
2018-02-07,2983.71,3033.27,2865.4406,3031.222,3422.8604,DOWN,0
2018-02-08,2788.97,2988.94,2868.9787,2960.168,3410.5594,UP,1
2018-02-09,2800.0,2822.46,2872.5954,2905.586,3398.6192,UP,1
2018-02-12,2873.51,2812.52,2876.4329,2896.576,3386.7214,UP,1
2018-02-13,2915.02,2864.0,2880.4518,2872.242,3375.5218,UP,1
2018-02-14,3060.01,2901.67,2885.1318,2887.502,3367.122,UP,1
2018-02-15,3077.0,3101.9,2889.9268,2945.108,3359.5336,UP,1
2018-02-16,3208.23,3079.83,2895.3169,3026.754,3355.6878,DOWN,0
2018-02-20,3194.63,3190.58,2900.5364,3090.978,3352.1036,DOWN,0
2018-02-21,3185.01,3188.0,2905.6436,3144.976,3348.0452,DOWN,0
2018-02-22,3093.68,3179.42,2910.3005,3151.71,3342.0652,DOWN,0
2018-02-23,2998.8,3090.0,2914.4165,3136.07,3333.576,DOWN,0
2018-02-26,2983.0,3005.35,2918.3544,3091.024,3325.8566,DOWN,0
2018-02-27,2906.07,2991.56,2921.9349,3033.312,3316.578,DOWN,0
2018-02-28,2843.17,2904.5,2925.1976,2964.944,3305.3306,UP,1
2018-03-01,2875.0,2856.0,2928.3964,2921.208,3294.858,UP,1
2018-03-02,2900.02,2862.07,2931.5732,2901.452,3284.842,DOWN,0
2018-03-05,2891.36,2878.85,2934.8666,2883.124,3274.9166,UP,1
2018-03-06,2959.97,2906.15,2938.3564,2893.904,3265.716,UP,1
2018-03-07,2989.02,2917.8,2941.6716,2923.074,3255.5724,UP,1
2018-03-08,3001.73,2991.55,2944.8939,2948.42,3246.007,UP,1
2018-03-09,3056.98,3022.56,2948.6988,2979.812,3237.7266,UP,1
2018-03-12,3090.0,3056.98,2952.6122,3019.54,3230.2866,UP,1
2018-03-13,3131.2,3109.0,2956.7935,3053.786,3222.396,DOWN,0
2018-03-14,3054.74,3133.5,2960.639,3066.93,3213.3264,DOWN,0
2018-03-15,3027.24,3063.15,2964.3551,3072.032,3203.279,UP,1
2018-03-16,3060.45,3030.0,2968.2454,3072.726,3193.2314,UP,1
2018-03-19,3128.46,3048.4,2972.2978,3080.418,3185.3904,DOWN,0
2018-03-20,3073.96,3135.47,2976.0082,3068.97,3175.5296,UP,1
2018-03-21,3104.55,3089.89,2979.784,3078.932,3165.1246,DOWN,0
2018-03-22,3011.22,3072.0,2983.1443,3075.728,3152.849,DOWN,0
2018-03-23,2989.84,3021.0,2986.2052,3061.606,3142.3288,UP,1
2018-03-26,3068.97,3038.91,2989.5722,3049.708,3132.6904,DOWN,0
2018-03-27,3028.13,3073.94,2992.8324,3040.542,3122.0884,DOWN,0
2018-03-28,2977.89,3015.43,2995.7415,3015.21,3110.8262,DOWN,0
2018-03-29,2800.0,2977.4,2997.5851,2972.966,3093.8924,UP,1
2018-04-02,2922.07,2930.0,2999.9056,2959.412,3080.1292,UP,1
2018-04-03,2989.36,2938.05,3002.6493,2943.49,3065.9164,UP,1
2018-04-04,3126.57,2951.57,3006.0587,2963.178,3055.3478,UP,1
2018-04-05,3185.22,3145.71,3009.6457,3004.644,3046.2438,DOWN,0
2018-04-06,3122.0,3147.1,3012.8689,3069.044,3036.9398,DOWN,0
2018-04-09,3116.44,3146.4,3016.0081,3107.918,3032.2686,UP,1
2018-04-10,3174.22,3145.1,3019.6188,3144.89,3030.053,DOWN,0
2018-04-11,3090.0,3182.85,3022.9358,3137.576,3028.2952,DOWN,0
2018-04-12,2988.02,3077.0,3025.6553,3098.136,3023.9202,UP,1
2018-04-13,3022.4,3001.71,3028.5964,3078.216,3020.8048,DOWN,0
2018-04-16,2999.99,3025.1,3031.3704,3054.926,3017.9198,UP,1
2018-04-17,3057.33,3002.2,3034.957,3031.548,3017.6082,DOWN,0
2018-04-18,3041.0,3067.13,3038.109,3021.748,3020.057,UP,1
2018-04-19,3052.23,3150.0,3041.3171,3034.59,3020.3678,UP,1
2018-04-20,3058.36,3083.0,3044.4967,3041.782,3021.8608,DOWN,0
2018-04-23,3049.57,3059.7,3047.5001,3051.698,3027.0728,UP,1
2018-04-24,3069.09,3060.25,3050.3566,3054.05,3032.4546,UP,1
2018-04-25,3101.2,3069.09,3053.228,3066.09,3037.0084,UP,1
2018-04-26,3144.12,3118.39,3056.3751,3084.468,3041.5904,UP,1
2018-04-27,3157.93,3184.96,3059.5408,3104.382,3043.5488,DOWN,0
2018-04-30,3100.0,3156.03,3062.4098,3114.468,3044.0088,UP,1
2018-05-01,3132.39,3075.6,3065.4178,3127.128,3042.492,DOWN,0
2018-05-02,3093.22,3121.51,3068.1999,3125.532,3040.4638,UP,1
2018-05-03,3163.07,3097.65,3071.5992,3129.322,3040.025,DOWN,0
2018-05-04,3158.59,3140.19,3074.9785,3129.454,3041.3232,DOWN,0
2018-05-07,3108.62,3162.93,3078.2852,3131.178,3043.5196,DOWN,0
2018-05-08,3089.76,3094.8,3080.4917,3122.652,3045.6548,DOWN,0
2018-05-09,3022.99,3089.0,3082.2832,3108.606,3047.9932,DOWN,0
2018-05-10,3022.0,3024.17,3084.0257,3080.392,3051.5698,UP,1
2018-05-11,3053.61,3014.0,3085.899,3059.396,3055.142,DOWN,0
2018-05-14,3052.0,3055.9,3087.9418,3048.072,3058.1816,DOWN,0
2018-05-15,2902.0,3025.16,3089.3268,3010.52,3058.3944,UP,1
2018-05-16,2917.0,2901.02,3090.8597,2989.322,3057.535,UP,1
2018-05-17,2980.32,2918.57,3092.5312,2980.986,3057.361,DOWN,0
2018-05-18,2963.65,2988.8,3093.9714,2962.994,3056.5994,UP,1
2018-05-21,3025.03,2981.45,3095.5731,2957.6,3055.9604,DOWN,0
2018-05-22,2955.09,3015.0,3096.9709,2968.218,3053.2622,UP,1
2018-05-23,2992.02,2952.33,3098.4532,2983.222,3050.4786,DOWN,0
2018-05-24,2975.05,3004.87,3099.6613,2982.168,3048.8848,UP,1
2018-05-25,3025.0,2983.46,3101.0812,2994.438,3048.84,UP,1
2018-05-29,3085.95,3024.0,3103.1812,3006.622,3049.35,DOWN,0
2018-05-30,3058.1,3090.0,3104.9432,3027.224,3047.9428,DOWN,0
2018-05-31,2990.54,3058.0,3106.1855,3026.928,3046.2744,UP,1
2018-06-01,3035.36,2996.12,3107.6848,3038.99,3044.8906,DOWN,0
2018-06-04,3033.94,3048.25,3109.0536,3040.778,3045.345,UP,1
2018-06-05,3067.13,3024.58,3110.6405,3037.014,3046.8908,UP,1
2018-06-06,3111.0,3084.0,3112.7778,3047.594,3047.7314,UP,1
2018-06-07,3125.29,3102.0,3114.8898,3074.544,3049.6746,UP,1
2018-06-08,3196.45,3120.0,3117.3126,3106.762,3054.0458,DOWN,0
2018-06-11,3161.23,3196.0,3119.6611,3132.22,3061.2704,UP,1
2018-06-12,3210.21,3172.1,3122.2973,3160.836,3067.0332,DOWN,0
2018-06-13,3104.38,3210.22,3124.3487,3159.512,3069.3336,UP,1
2018-06-14,3114.64,3108.55,3126.5719,3157.382,3069.095,UP,1
2018-06-15,3182.39,3106.99,3129.257,3154.57,3069.0384,DOWN,0
2018-06-18,3106.0,3134.0,3131.4904,3143.524,3068.7184,DOWN,0
2018-06-19,3099.0,3096.05,3133.3811,3121.282,3068.3696,UP,1
2018-06-20,3099.92,3114.35,3135.3397,3120.39,3066.8836,DOWN,0
2018-06-21,3065.51,3095.01,3137.1425,3110.564,3066.3938,DOWN,0
2018-06-22,3000.65,3060.55,3138.6258,3074.216,3066.6464,DOWN,0
2018-06-25,2965.14,2980.2,3139.888,3046.044,3065.5012,UP,1
2018-06-26,2973.1,2981.01,3140.995,3020.864,3064.9634,DOWN,0
2018-06-27,2940.92,2984.83,3141.6046,2989.064,3062.6352,UP,1
2018-06-28,2962.22,2932.2,3142.4177,2968.406,3061.0596,UP,1
2018-06-29,2970.35,2975.0,3143.3115,2962.346,3059.422,UP,1
2018-07-02,2990.64,2938.58,3144.3706,2967.446,3058.0676,UP,1
2018-07-03,3033.5,2998.12,3145.7871,2979.526,3057.7462,UP,1
2018-07-05,3063.2,3059.7,3147.1304,3003.982,3057.6284,DOWN,0
2018-07-06,3017.04,3053.91,3148.0358,3014.946,3055.9452,UP,1
2018-07-09,3067.0,3027.0,3149.3936,3034.276,3054.4028,UP,1
2018-07-10,3103.56,3060.5,3150.869,3056.86,3053.3154,DOWN,0
2018-07-11,3063.63,3077.23,3151.9994,3062.886,3052.588,UP,1
2018-07-12,3081.11,3057.05,3153.3474,3066.468,3051.5624,UP,1
2018-07-13,3102.72,3081.11,3154.6307,3083.604,3051.7524,DOWN,0
2018-07-16,3070.88,3076.01,3155.7677,3084.38,3049.9086,UP,1
2018-07-17,3168.2,3057.0,3157.2418,3097.308,3050.1008,DOWN,0
2018-07-18,3130.21,3154.78,3158.6179,3110.624,3050.5326,UP,1
2018-07-19,3173.29,3138.85,3160.304,3129.06,3052.2032,DOWN,0
2018-07-20,2910.0,3085.57,3160.3828,3090.516,3049.9434,DOWN,0
2018-07-23,2892.5,2905.36,3160.1371,3054.84,3047.3534,DOWN,0
2018-07-24,2817.53,2920.0,3159.8415,2984.706,3042.6318,DOWN,0
2018-07-25,2790.44,2823.86,3159.3392,2916.752,3037.4006,UP,1
2018-07-26,2845.31,2775.0,3159.1177,2851.156,3036.2668,DOWN,0
2018-07-27,2807.07,2840.45,3158.6281,2830.57,3034.0682,DOWN,0
2018-07-30,2710.55,2800.0,3157.5651,2794.18,3028.6728,UP,1
2018-07-31,2759.43,2712.83,3156.7217,2782.56,3024.5884,DOWN,0
2018-08-01,2725.0,2759.92,3155.6471,2769.472,3018.5878,UP,1
2018-08-02,2752.88,2708.71,3154.6837,2750.986,3014.5436,DOWN,0
2018-08-03,2690.61,2740.5,3153.6219,2727.694,3008.5154,UP,1
2018-08-06,2695.06,2683.11,3152.5968,2724.596,3002.9156,UP,1
2018-08-07,2747.02,2694.97,3150.6942,2722.114,2997.356,DOWN,0
2018-08-08,2726.09,2742.0,3148.2084,2722.332,2990.1588,UP,1
2018-08-09,2757.0,2735.68,3146.0432,2723.156,2984.1368,DOWN,0
2018-08-10,2723.47,2740.0,3143.631,2729.728,2978.7954,DOWN,0
2018-08-13,2665.47,2698.1,3141.1627,2723.81,2971.3976,UP,1
2018-08-14,2696.29,2665.16,3138.6291,2713.664,2964.6446,DOWN,0
2018-08-15,2670.25,2687.03,3135.7804,2702.496,2956.707,DOWN,0
2018-08-16,2650.0,2686.88,3132.8304,2681.096,2947.487,DOWN,0
2018-08-17,2627.75,2639.14,3129.5623,2661.952,2937.5362,DOWN,0
2018-08-20,2622.73,2616.04,3126.3645,2653.404,2926.0618,UP,1
2018-08-21,2750.95,2650.0,3124.1196,2664.336,2917.8562,DOWN,0
2018-08-22,2694.89,2737.0,3121.5408,2669.264,2907.5498,DOWN,0
2018-08-23,2658.0,2689.52,3118.5129,2670.864,2898.6222,DOWN,0
2018-08-24,2652.22,2649.97,3115.553,2675.758,2889.3738,UP,1
2018-08-27,2704.71,2650.32,3112.5992,2692.154,2879.8202,DOWN,0
2018-08-28,2670.05,2714.87,3109.4495,2675.974,2871.1012,DOWN,0
2018-08-29,2658.56,2668.0,3106.2941,2668.708,2862.2924,UP,1
2018-08-30,2679.62,2642.0,3103.1922,2673.032,2853.8864,DOWN,0
2018-08-31,2668.45,2671.52,3099.9061,2676.278,2845.9452,DOWN,0
2018-09-04,2638.06,2656.4,3096.5974,2662.948,2838.6934,UP,1
2018-09-05,2655.87,2630.65,3093.495,2660.112,2832.508,DOWN,0
2018-09-06,2653.88,2652.05,3090.472,2659.176,2826.1236,DOWN,0
2018-09-07,2607.2,2643.41,3086.9215,2644.692,2819.4492,DOWN,0
2018-09-10,2591.66,2615.6,3082.9948,2629.334,2812.038,UP,1
2018-09-11,2603.0,2574.15,3078.9237,2622.322,2804.691,UP,1
2018-09-12,2657.3,2599.0,3075.2033,2622.608,2798.0242,DOWN,0
2018-09-13,2638.17,2664.0,3071.374,2619.466,2790.1176,UP,1
2018-09-14,2643.0,2621.09,3067.604,2626.626,2781.7136,DOWN,0
2018-09-17,2620.98,2653.0,3063.3669,2632.49,2773.7924,UP,1
2018-09-18,2672.41,2613.1,3059.3539,2646.372,2765.9006,DOWN,0
2018-09-19,2617.81,2665.0,3055.043,2638.474,2756.1856,DOWN,0
2018-09-20,2608.53,2638.8,3050.8035,2632.546,2747.0836,DOWN,0
2018-09-21,2583.92,2591.0,3046.7205,2620.73,2737.1398,DOWN,0
2018-09-24,2572.0,2580.0,3042.7113,2610.934,2726.5254,DOWN,0
2018-09-25,2557.39,2570.0,3038.5586,2587.93,2716.2556,DOWN,0
2018-09-26,2520.2,2562.1,3034.1962,2568.408,2703.2956,UP,1
2018-09-27,2543.25,2520.0,3029.7962,2555.352,2691.5564,DOWN,0
2018-09-28,2470.8,2543.51,3025.3053,2532.728,2677.5066,UP,1
2018-10-01,2478.15,2475.35,3020.8461,2513.958,2668.8696,UP,1
2018-10-02,2479.76,2466.0,3016.2172,2498.432,2660.6148,DOWN,0
2018-10-03,2423.5,2486.0,3011.3415,2479.092,2652.7342,DOWN,0
2018-10-04,2388.65,2408.11,3006.2807,2448.172,2644.6984,UP,1
2018-10-05,2401.58,2393.0,3001.3504,2434.328,2635.8238,UP,1
2018-10-08,2447.82,2395.82,2996.4895,2428.262,2628.6388,DOWN,0
2018-10-09,2373.47,2436.26,2990.8759,2407.004,2621.8972,DOWN,0
2018-10-10,2349.29,2371.0,2985.2223,2392.162,2613.6944,DOWN,0
2018-10-11,2272.88,2322.0,2979.2317,2369.008,2604.652,DOWN,0
2018-10-12,2246.66,2299.9,2973.155,2338.024,2594.5276,DOWN,0
2018-10-15,2234.0,2242.27,2966.6964,2295.26,2585.3954,UP,1
2018-10-16,2262.52,2231.28,2960.4679,2273.07,2576.7446,DOWN,0
2018-10-17,2250.37,2245.0,2954.0717,2253.286,2566.8116,DOWN,0
2018-10-18,2165.43,2175.0,2947.0847,2231.796,2555.5984,UP,1
2018-10-19,2170.0,2184.94,2940.3321,2216.464,2543.8584,DOWN,0
2018-10-22,2129.9,2170.87,2933.1466,2195.644,2531.987,UP,1
2018-10-23,2173.24,2111.22,2925.8888,2177.788,2522.1424,DOWN,0
2018-10-24,2101.38,2171.62,2918.2707,2147.99,2510.2442,UP,1
2018-10-25,2164.26,2121.26,2911.5128,2147.756,2500.1244,UP,1
2018-10-26,2211.8,2133.6,2904.8173,2156.116,2491.3604,DOWN,0
2018-10-29,2174.5,2270.0,2897.8987,2165.036,2482.2954,UP,1
2018-10-30,2242.04,2165.6,2891.4039,2178.796,2474.6816,DOWN,0
