ticker,SBUX US Equity,SBUX US Equity,SBUX US Equity,SBUX US Equity,SBUX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2007-01-04,17.645,17.685,17.8091,17.747,18.408,DOWN,0
2007-01-05,17.57,17.56,17.8062,17.682,18.3764,DOWN,0
2007-01-08,17.505,17.455,17.8023,17.611,18.3444,DOWN,0
2007-01-09,17.43,17.5,17.7992,17.555,18.3083,DOWN,0
2007-01-10,17.375,17.35,17.7945,17.505,18.2672,UP,1
2007-01-11,17.905,17.25,17.7925,17.557,18.2451,UP,1
2007-01-12,17.95,17.92,17.7908,17.633,18.2226,UP,1
2007-01-16,18.11,18.0,17.7875,17.754,18.2073,UP,1
2007-01-17,18.145,18.13,17.7844,17.897,18.1943,DOWN,0
2007-01-18,17.885,18.265,17.7798,17.999,18.1788,DOWN,0
2007-01-19,17.77,17.765,17.7736,17.972,18.1694,DOWN,0
2007-01-22,17.645,17.75,17.766,17.911,18.1476,DOWN,0
2007-01-23,17.475,17.65,17.7597,17.784,18.1264,DOWN,0
2007-01-24,17.395,17.6,17.753,17.634,18.101,DOWN,0
2007-01-25,16.985,17.345,17.7433,17.454,18.0715,DOWN,0
2007-01-26,16.94,17.0825,17.7331,17.288,18.0324,UP,1
2007-01-29,17.28,17.035,17.7256,17.215,17.9936,DOWN,0
2007-01-30,17.28,17.595,17.7169,17.176,17.9543,UP,1
2007-01-31,17.47,17.315,17.7086,17.191,17.9141,DOWN,0
2007-02-01,17.205,17.5656,17.6999,17.235,17.8639,DOWN,0
2007-02-02,17.135,17.29,17.6892,17.274,17.8323,DOWN,0
2007-02-05,17.01,17.105,17.677,17.22,17.805,DOWN,0
2007-02-06,16.835,17.025,17.6641,17.131,17.7761,DOWN,0
2007-02-07,16.835,16.84,17.6515,17.004,17.749,DOWN,0
2007-02-08,16.71,16.8325,17.6385,16.905,17.7201,DOWN,0
2007-02-09,16.48,16.745,17.6255,16.774,17.6916,DOWN,0
2007-02-12,16.335,16.4475,17.6133,16.639,17.6651,DOWN,0
2007-02-13,16.33,16.39,17.6025,16.538,17.6347,UP,1
2007-02-14,16.67,16.375,17.5927,16.505,17.6151,DOWN,0
2007-02-15,16.61,16.67,17.5826,16.485,17.5953,DOWN,0
2007-02-16,16.505,16.7,17.5706,16.49,17.5679,DOWN,0
2007-02-20,16.41,16.5,17.5593,16.505,17.5277,DOWN,0
2007-02-21,16.2,16.315,17.5433,16.479,17.4831,UP,1
2007-02-22,16.505,16.205,17.5268,16.446,17.4484,DOWN,0
2007-02-23,16.375,16.5,17.5105,16.399,17.4117,DOWN,0
2007-02-26,16.0051,16.3,17.4944,16.299,17.3655,DOWN,0
2007-02-27,15.375,15.825,17.4758,16.092,17.3101,UP,1
2007-02-28,15.45,15.375,17.4617,15.942,17.2583,DOWN,0
2007-03-01,15.195,15.1,17.4485,15.68,17.1962,DOWN,0
2007-03-02,14.94,15.0,17.4325,15.393,17.1308,DOWN,0
2007-03-05,14.705,14.8,17.4133,15.133,17.0622,UP,1
2007-03-06,15.0,14.94,17.3973,15.058,16.9969,UP,1
2007-03-07,15.235,15.0,17.3835,15.015,16.9374,UP,1
2007-03-08,15.35,15.445,17.3695,15.046,16.8803,DOWN,0
2007-03-09,15.155,15.46,17.3547,15.089,16.8251,DOWN,0
2007-03-12,15.035,15.2,17.3409,15.155,16.7689,DOWN,0
2007-03-13,14.68,14.98,17.3262,15.091,16.7046,DOWN,0
2007-03-14,14.66,14.67,17.3109,14.976,16.6406,UP,1
2007-03-15,14.795,14.72,17.2963,14.865,16.5823,UP,1
2007-03-16,15.29,15.155,17.2855,14.892,16.5356,UP,1
2007-03-19,15.52,15.4675,17.2739,14.989,16.4931,UP,1
2007-03-20,15.69,15.59,17.2619,15.191,16.4555,UP,1
2007-03-21,16.135,15.845,17.2526,15.486,16.4281,DOWN,0
2007-03-22,15.82,16.195,17.2432,15.691,16.3959,DOWN,0
2007-03-23,15.71,15.875,17.2336,15.775,16.3626,UP,1
2007-03-26,15.975,16.075,17.2242,15.866,16.324,DOWN,0
2007-03-27,15.86,15.975,17.2129,15.9,16.2822,DOWN,0
2007-03-28,15.64,15.8,17.2014,15.801,16.2328,UP,1
2007-03-29,15.665,15.79,17.1911,15.77,16.1832,UP,1
2007-03-30,15.68,15.645,17.1817,15.764,16.1391,DOWN,0
2007-04-02,15.625,15.77,17.1701,15.694,16.0962,UP,1
2007-04-03,15.745,15.715,17.1569,15.671,16.0582,DOWN,0
2007-04-04,15.67,15.895,17.1437,15.677,16.0221,UP,1
2007-04-05,15.7,15.675,17.1323,15.684,15.9882,DOWN,0
2007-04-09,15.57,15.76,17.1206,15.662,15.9599,UP,1
2007-04-10,15.58,15.53,17.1074,15.653,15.9327,DOWN,0
2007-04-11,15.365,15.585,17.094,15.577,15.8944,DOWN,0
2007-04-12,15.335,15.365,17.0794,15.51,15.8555,UP,1
2007-04-13,15.38,15.395,17.0651,15.446,15.8137,UP,1
2007-04-16,15.525,15.385,17.0534,15.437,15.7801,DOWN,0
2007-04-17,15.52,15.51,17.0417,15.425,15.7478,DOWN,0
2007-04-18,15.49,15.52,17.0242,15.45,15.7174,DOWN,0
2007-04-19,15.39,15.405,17.0067,15.461,15.6885,UP,1
2007-04-20,15.83,15.615,16.9908,15.551,15.6684,DOWN,0
2007-04-23,15.785,15.83,16.9759,15.603,15.6499,DOWN,0
2007-04-24,15.67,15.775,16.9595,15.633,15.6337,UP,1
2007-04-25,15.92,15.665,16.949,15.719,15.6254,DOWN,0
2007-04-26,15.91,15.92,16.9395,15.823,15.617,DOWN,0
2007-04-27,15.75,15.905,16.9283,15.807,15.5986,DOWN,0
2007-04-30,15.51,15.725,16.9198,15.752,15.5766,DOWN,0
2007-05-01,15.505,15.58,16.9122,15.719,15.5566,UP,1
2007-05-02,15.625,15.54,16.9062,15.66,15.5409,UP,1
2007-05-03,15.81,15.775,16.8997,15.64,15.5331,DOWN,0
2007-05-04,15.35,15.935,16.8929,15.56,15.51,DOWN,0
2007-05-07,15.175,15.415,16.8842,15.493,15.486,DOWN,0
2007-05-08,15.09,15.16,16.8761,15.41,15.4677,DOWN,0
2007-05-09,15.02,15.105,16.8667,15.289,15.4606,DOWN,0
2007-05-10,14.77,14.955,16.8538,15.081,15.447,UP,1
2007-05-11,14.805,14.82,16.8393,14.972,15.4392,DOWN,0
2007-05-14,14.45,14.85,16.8265,14.827,15.4294,DOWN,0
2007-05-15,14.195,14.455,16.8136,14.648,15.4192,DOWN,0
2007-05-16,14.1,14.21,16.799,14.464,15.4012,UP,1
2007-05-17,14.235,14.19,16.7846,14.357,15.3812,UP,1
2007-05-18,14.475,14.315,16.7746,14.291,15.3637,UP,1
2007-05-21,14.64,14.555,16.7645,14.329,15.3534,DOWN,0
2007-05-22,14.505,14.66,16.7604,14.391,15.3428,DOWN,0
2007-05-23,14.445,14.585,16.7561,14.46,15.3381,DOWN,0
2007-05-24,14.155,14.45,16.7499,14.444,15.328,UP,1
2007-05-25,14.305,14.265,16.7456,14.41,15.3182,DOWN,0
2007-05-29,14.285,14.35,16.7431,14.339,15.2981,UP,1
2007-05-30,14.35,14.225,16.74,14.308,15.2747,UP,1
2007-05-31,14.405,14.435,16.7373,14.3,15.249,UP,1
2007-06-01,14.565,14.4,16.7352,14.382,15.2176,DOWN,0
2007-06-04,14.415,14.425,16.7318,14.404,15.1895,DOWN,0
2007-06-05,14.295,14.345,16.7267,14.406,15.1612,DOWN,0
2007-06-06,14.075,14.195,16.7188,14.351,15.1232,DOWN,0
2007-06-07,13.72,14.01,16.7096,14.214,15.0804,UP,1
2007-06-08,13.835,13.665,16.7021,14.068,15.0443,DOWN,0
2007-06-11,13.77,13.855,16.6955,13.939,15.0064,UP,1
2007-06-12,13.87,13.525,16.6906,13.854,14.9702,UP,1
2007-06-13,13.885,13.935,16.686,13.816,14.9354,DOWN,0
2007-06-14,13.805,13.855,16.6801,13.833,14.8966,UP,1
2007-06-15,13.885,13.97,16.6734,13.843,14.8609,DOWN,0
2007-06-18,13.83,13.985,16.6666,13.855,14.8235,DOWN,0
2007-06-19,13.795,13.81,16.6588,13.84,14.788,DOWN,0
2007-06-20,13.66,13.765,16.6495,13.795,14.7496,DOWN,0
2007-06-21,13.13,13.695,16.6358,13.66,14.7049,DOWN,0
2007-06-22,12.77,13.02,16.6197,13.437,14.6536,UP,1
2007-06-25,12.83,12.835,16.6051,13.237,14.6026,UP,1
2007-06-26,12.885,12.925,16.5917,13.055,14.5498,UP,1
2007-06-27,13.065,12.84,16.579,12.936,14.5007,UP,1
2007-06-28,13.225,13.25,16.5664,12.955,14.4554,DOWN,0
2007-06-29,13.12,13.29,16.5509,13.025,14.41,DOWN,0
2007-07-02,13.025,13.2,16.5334,13.064,14.3539,UP,1
2007-07-03,13.18,13.06,16.5167,13.123,14.3018,DOWN,0
2007-07-05,13.17,13.24,16.498,13.144,14.2518,UP,1
2007-07-06,13.275,13.195,16.4802,13.154,14.1989,DOWN,0
2007-07-09,13.17,13.26,16.4619,13.164,14.1441,DOWN,0
2007-07-10,13.055,13.11,16.4405,13.17,14.0902,DOWN,0
2007-07-11,12.995,13.04,16.4204,13.133,14.0399,DOWN,0
2007-07-12,12.98,13.085,16.4003,13.095,13.9894,UP,1
2007-07-13,13.035,12.995,16.3793,13.047,13.9376,UP,1
2007-07-16,13.04,13.01,16.3589,13.021,13.8822,DOWN,0
2007-07-17,12.9332,13.035,16.3374,12.9966,13.8339,UP,1
2007-07-18,13.25,12.91,16.3181,13.0476,13.7954,UP,1
2007-07-19,13.855,13.37,16.3022,13.2226,13.7707,DOWN,0
2007-07-20,13.85,13.995,16.2874,13.3856,13.7473,UP,1
2007-07-23,14.085,13.98,16.2728,13.5946,13.7336,UP,1
2007-07-24,14.1432,14.16,16.2536,13.8366,13.7203,DOWN,0
2007-07-25,13.98,14.17,16.2268,13.9826,13.7109,DOWN,0
2007-07-26,13.715,13.865,16.1993,13.9546,13.7013,DOWN,0
2007-07-27,13.4632,13.615,16.1707,13.8773,13.6886,UP,1
2007-07-30,13.49,13.42,16.143,13.7583,13.6737,DOWN,0
2007-07-31,13.34,13.61,16.1162,13.5976,13.651,UP,1
2007-08-01,13.6,13.255,16.0893,13.5216,13.6302,DOWN,0
2007-08-02,13.46,13.85,16.0617,13.4706,13.6093,DOWN,0
2007-08-03,13.155,13.46,16.0315,13.409,13.5835,UP,1
2007-08-06,13.445,13.215,16.0041,13.4,13.5693,UP,1
2007-08-07,13.5599,13.395,15.9774,13.444,13.5544,UP,1
2007-08-08,13.86,13.55,15.9523,13.496,13.5459,UP,1
2007-08-09,14.025,13.75,15.9288,13.609,13.5394,DOWN,0
2007-08-10,14.02,13.885,15.9031,13.782,13.5317,DOWN,0
2007-08-13,13.905,14.02,15.8771,13.874,13.5185,DOWN,0
2007-08-14,13.575,13.9,15.8489,13.877,13.5017,DOWN,0
2007-08-15,13.285,13.505,15.8181,13.762,13.4815,UP,1
2007-08-16,13.305,13.1,15.7896,13.618,13.4661,UP,1
2007-08-17,13.35,13.485,15.761,13.484,13.4587,UP,1
2007-08-20,13.455,13.35,15.7339,13.394,13.4511,UP,1
2007-08-21,13.675,13.4,15.7083,13.414,13.4492,UP,1
2007-08-22,13.77,13.715,15.6838,13.511,13.4472,DOWN,0
2007-08-23,13.76,13.805,15.6614,13.602,13.4447,UP,1
2007-08-24,13.795,13.72,15.6367,13.691,13.4445,DOWN,0
2007-08-27,13.685,13.755,15.6125,13.737,13.4405,DOWN,0
2007-08-28,13.44,13.705,15.5863,13.69,13.4327,UP,1
2007-08-29,13.74,13.465,15.5627,13.684,13.4316,DOWN,0
2007-08-30,13.675,13.5975,15.5366,13.667,13.4319,UP,1
2007-08-31,13.775,13.8,15.5094,13.663,13.4448,UP,1
2007-09-04,13.86,13.835,15.4825,13.698,13.4666,DOWN,0
2007-09-05,13.72,13.765,15.4537,13.754,13.4844,UP,1
2007-09-06,13.79,13.725,15.4241,13.764,13.5025,DOWN,0
2007-09-07,13.58,13.67,15.3984,13.745,13.5128,DOWN,0
2007-09-10,13.52,13.56,15.3741,13.694,13.5187,UP,1
2007-09-11,13.665,13.575,15.351,13.655,13.5296,DOWN,0
2007-09-12,13.665,13.61,15.3284,13.644,13.5424,UP,1
2007-09-13,13.74,13.65,15.3063,13.634,13.5536,UP,1
2007-09-14,13.82,13.645,15.2859,13.682,13.5666,DOWN,0
2007-09-17,13.65,13.755,15.2659,13.708,13.5741,UP,1
2007-09-18,13.915,13.68,15.2462,13.758,13.589,DOWN,0
2007-09-19,13.89,13.9,15.2274,13.803,13.6057,DOWN,0
2007-09-20,13.745,13.81,15.2081,13.804,13.6207,DOWN,0
2007-09-21,13.735,13.745,15.1874,13.787,13.6358,DOWN,0
2007-09-24,13.575,13.715,15.1632,13.772,13.6466,DOWN,0
2007-09-25,13.545,13.48,15.1388,13.698,13.6567,UP,1
2007-09-26,13.845,13.58,15.1168,13.689,13.6749,DOWN,0
2007-09-27,13.485,13.495,15.0932,13.637,13.6796,DOWN,0
2007-09-28,13.1,13.435,15.0671,13.51,13.6645,UP,1
2007-10-01,13.1601,13.135,15.0422,13.427,13.6507,UP,1
2007-10-02,13.3,13.135,15.0185,13.378,13.635,DOWN,0
2007-10-03,13.27,13.185,14.9933,13.263,13.6176,DOWN,0
2007-10-04,13.26,13.245,14.9686,13.218,13.6032,UP,1
2007-10-05,13.42,13.355,14.945,13.282,13.5973,DOWN,0
2007-10-08,13.33,13.34,14.9203,13.316,13.5946,UP,1
2007-10-09,13.3865,13.27,14.8962,13.3333,13.5925,DOWN,0
2007-10-10,13.275,13.255,14.8716,13.3343,13.5912,DOWN,0
2007-10-11,13.16,13.29,14.8478,13.3143,13.5824,UP,1
2007-10-12,13.17,13.13,14.8244,13.2643,13.5766,DOWN,0
2007-10-15,13.055,13.14,14.8002,13.2093,13.5746,DOWN,0
2007-10-16,13.035,13.04,14.7761,13.139,13.5664,UP,1
2007-10-17,13.2,13.05,14.7535,13.124,13.5592,UP,1
2007-10-18,13.33,13.175,14.7321,13.158,13.5486,DOWN,0
2007-10-19,13.05,13.33,14.7091,13.134,13.5291,UP,1
2007-10-22,13.095,12.97,14.6867,13.142,13.5106,DOWN,0
2007-10-23,13.07,13.035,14.6645,13.149,13.4939,DOWN,0
2007-10-24,13.035,12.95,14.6426,13.116,13.4831,UP,1
2007-10-25,13.085,13.1,14.6211,13.067,13.4791,DOWN,0
2007-10-26,13.085,13.185,14.597,13.074,13.4747,UP,1
2007-10-29,13.115,13.09,14.5728,13.078,13.47,DOWN,0
2007-10-30,13.075,13.015,14.5477,13.079,13.4624,UP,1
2007-10-31,13.34,13.07,14.5236,13.14,13.4557,DOWN,0
2007-11-01,12.915,13.2,14.4988,13.106,13.4386,DOWN,0
2007-11-02,12.765,13.0,14.4738,13.042,13.4187,DOWN,0
2007-11-05,12.48,12.64,14.4479,12.915,13.3924,DOWN,0
2007-11-06,12.475,12.5,14.4229,12.795,13.3682,DOWN,0
2007-11-07,12.055,12.325,14.3962,12.538,13.3405,DOWN,0
2007-11-08,11.7,11.945,14.3698,12.295,13.2997,DOWN,0
2007-11-09,11.285,11.525,14.3415,11.999,13.2519,UP,1
2007-11-12,11.57,11.31,14.313,11.817,13.2078,UP,1
2007-11-13,11.995,11.785,14.2866,11.721,13.1705,UP,1
2007-11-14,12.125,12.025,14.2598,11.735,13.1386,DOWN,0
2007-11-15,12.05,11.915,14.2341,11.805,13.1038,DOWN,0
2007-11-16,11.585,10.935,14.2063,11.865,13.0639,DOWN,0
2007-11-19,11.435,11.4,14.1784,11.838,13.0222,UP,1
2007-11-20,11.55,11.395,14.152,11.749,12.9799,DOWN,0
2007-11-21,11.405,11.315,14.1249,11.605,12.9347,UP,1
2007-11-23,11.535,11.4,14.099,11.502,12.8906,DOWN,0
2007-11-26,11.09,11.465,14.072,11.403,12.836,UP,1
2007-11-27,11.305,11.12,14.0469,11.377,12.7891,UP,1
2007-11-28,11.48,11.24,14.0226,11.363,12.7404,UP,1
2007-11-29,11.52,11.355,13.9969,11.386,12.693,UP,1
2007-11-30,11.695,11.58,13.9723,11.418,12.652,DOWN,0
2007-12-03,11.405,11.615,13.9468,11.481,12.6054,DOWN,0
2007-12-04,11.17,11.275,13.9206,11.454,12.5573,UP,1
2007-12-05,11.325,11.3,13.8962,11.423,12.5129,UP,1
2007-12-06,11.425,11.3,13.8708,11.404,12.4645,DOWN,0
2007-12-07,11.31,11.36,13.8455,11.327,12.421,UP,1
2007-12-10,11.365,11.31,13.8223,11.319,12.3863,DOWN,0
2007-12-11,10.9476,11.055,13.8002,11.2745,12.3421,DOWN,0
2007-12-12,10.94,11.09,13.7776,11.1975,12.2949,DOWN,0
2007-12-13,10.75,10.93,13.7554,11.0625,12.2445,DOWN,0
2007-12-14,10.625,10.615,13.7338,10.9255,12.1918,DOWN,0
2007-12-17,10.075,10.495,13.7107,10.6675,12.1249,UP,1
2007-12-18,10.3,10.075,13.6872,10.538,12.0643,DOWN,0
2007-12-19,10.015,10.16,13.6611,10.353,11.9969,UP,1
2007-12-20,10.265,10.075,13.6356,10.256,11.9367,UP,1
2007-12-21,10.53,10.305,13.6125,10.237,11.8841,UP,1
2007-12-24,10.61,10.56,13.5904,10.344,11.8329,DOWN,0
2007-12-26,10.41,10.5,13.569,10.366,11.78,DOWN,0
2007-12-27,10.23,10.28,13.5469,10.409,11.7239,DOWN,0
2007-12-28,10.065,10.175,13.5232,10.369,11.6612,UP,1
2007-12-31,10.235,9.995,13.498,10.31,11.5993,DOWN,0
2008-01-02,9.655,10.07,13.4686,10.119,11.5314,DOWN,0
2008-01-03,9.35,9.655,13.4369,9.907,11.4565,DOWN,0
2008-01-04,9.055,9.235,13.4015,9.672,11.3762,UP,1
2008-01-07,9.19,9.15,13.3684,9.497,11.2993,UP,1
2008-01-08,9.93,10.09,13.3395,9.436,11.2362,DOWN,0
2008-01-09,9.73,10.0,13.3083,9.451,11.1691,UP,1
2008-01-10,10.155,9.72,13.2797,9.612,11.1099,DOWN,0
2008-01-11,9.895,9.985,13.251,9.78,11.0463,DOWN,0
2008-01-14,9.775,9.95,13.2216,9.897,10.975,DOWN,0
2008-01-15,9.42,9.63,13.1903,9.795,10.9051,UP,1
2008-01-16,9.65,9.49,13.1604,9.779,10.8428,DOWN,0
2008-01-17,9.525,9.635,13.1293,9.653,10.7837,DOWN,0
2008-01-18,9.33,9.375,13.0976,9.54,10.7208,UP,1
2008-01-22,9.335,8.895,13.0658,9.452,10.6664,UP,1
2008-01-23,10.045,9.06,13.0381,9.577,10.6333,UP,1
2008-01-24,10.225,10.05,13.0114,9.692,10.6121,DOWN,0
2008-01-25,9.83,10.315,12.9837,9.753,10.5773,DOWN,0
2008-01-28,9.83,9.725,12.9562,9.853,10.534,UP,1
2008-01-29,9.985,9.93,12.9292,9.983,10.4912,DOWN,0
2008-01-30,9.61,10.0,12.8996,9.896,10.4424,DOWN,0
2008-01-31,9.455,9.085,12.8693,9.742,10.3998,UP,1
2008-02-01,9.61,9.485,12.8399,9.698,10.3633,DOWN,0
2008-02-04,9.595,9.665,12.8109,9.651,10.3242,DOWN,0
2008-02-05,9.255,9.45,12.778,9.505,10.2812,DOWN,0
2008-02-06,9.075,9.35,12.7445,9.398,10.232,UP,1
2008-02-07,9.265,9.005,12.7125,9.36,10.1955,DOWN,0
2008-02-08,9.13,9.23,12.6785,9.264,10.152,UP,1
2008-02-11,9.26,9.115,12.6453,9.197,10.1076,UP,1
2008-02-12,9.355,9.295,12.6133,9.217,10.0643,UP,1
2008-02-13,9.425,9.445,12.5829,9.287,10.0189,DOWN,0
2008-02-14,9.09,9.425,12.5508,9.252,9.9726,UP,1
2008-02-15,9.145,9.06,12.5184,9.255,9.9321,DOWN,0
2008-02-19,9.05,9.26,12.4846,9.213,9.8866,UP,1
2008-02-20,9.13,9.035,12.4535,9.168,9.8407,DOWN,0
2008-02-21,8.915,9.13,12.4222,9.066,9.7928,UP,1
2008-02-22,9.125,8.96,12.3924,9.073,9.748,UP,1
2008-02-25,9.25,9.125,12.3635,9.094,9.714,UP,1
2008-02-26,9.53,9.165,12.3373,9.19,9.6858,DOWN,0
2008-02-27,9.52,9.475,12.3109,9.268,9.6612,DOWN,0
2008-02-28,9.285,9.45,12.2851,9.342,9.6344,DOWN,0
2008-02-29,8.989,9.18,12.259,9.3148,9.6127,DOWN,0
2008-03-03,8.925,9.01,12.2332,9.2498,9.5852,UP,1
2008-03-04,8.95,8.9,12.2067,9.1338,9.5639,UP,1
2008-03-05,9.0699,9.0,12.1797,9.0438,9.54,DOWN,0
2008-03-06,8.8,9.0,12.1505,8.9468,9.5054,DOWN,0
2008-03-07,8.55,8.75,12.1207,8.859,9.4642,DOWN,0
2008-03-10,8.4,8.56,12.0905,8.754,9.424,UP,1
2008-03-11,8.87,8.515,12.0641,8.738,9.3968,DOWN,0
2008-03-12,8.805,8.87,12.0366,8.685,9.3716,UP,1
2008-03-13,8.815,8.675,12.0092,8.688,9.3432,DOWN,0
2008-03-14,8.695,8.645,11.981,8.717,9.324,DOWN,0
2008-03-17,8.63,8.485,11.9521,8.763,9.3096,UP,1
2008-03-18,9.12,8.71,11.9249,8.813,9.3109,DOWN,0
2008-03-19,8.75,9.17,11.8965,8.802,9.3021,UP,1
2008-03-20,8.765,8.82,11.8689,8.792,9.2788,UP,1
2008-03-24,8.945,8.775,11.8432,8.842,9.2631,UP,1
2008-03-25,8.995,8.96,11.8196,8.915,9.2399,DOWN,0
2008-03-26,8.83,8.97,11.7946,8.857,9.2186,DOWN,0
2008-03-27,8.81,8.88,11.7698,8.869,9.1993,DOWN,0
2008-03-28,8.525,8.875,11.7431,8.821,9.1814,UP,1
2008-03-31,8.75,8.53,11.7174,8.782,9.1634,UP,1
2008-04-01,9.25,8.915,11.6946,8.833,9.1579,UP,1
2008-04-02,9.3,9.25,11.6717,8.927,9.1573,DOWN,0
2008-04-03,9.17,9.25,11.6484,8.999,9.154,UP,1
2008-04-04,9.25,9.21,11.6257,9.144,9.1381,DOWN,0
2008-04-07,9.155,9.315,11.6031,9.225,9.1167,DOWN,0
2008-04-08,8.99,9.225,11.5824,9.173,9.0999,DOWN,0
2008-04-09,8.735,9.055,11.5623,9.06,9.078,UP,1
2008-04-10,8.775,8.75,11.542,8.981,9.0538,DOWN,0
2008-04-11,8.63,8.75,11.5207,8.857,9.0342,DOWN,0
2008-04-14,8.485,8.595,11.4978,8.723,9.0148,UP,1
2008-04-15,8.66,8.505,11.475,8.657,8.9958,UP,1
2008-04-16,8.84,8.69,11.4536,8.678,8.9807,DOWN,0
2008-04-17,8.83,8.85,11.4326,8.689,8.9722,UP,1
2008-04-18,9.14,8.955,11.4124,8.791,8.9735,DOWN,0
2008-04-21,9.025,9.11,11.3917,8.899,8.9687,DOWN,0
2008-04-22,8.85,8.95,11.3696,8.937,8.9631,UP,1
2008-04-23,8.925,8.865,11.3483,8.954,8.9564,DOWN,0
2008-04-24,7.995,7.95,11.323,8.787,8.9292,DOWN,0
2008-04-25,7.93,8.075,11.2977,8.545,8.8993,DOWN,0
2008-04-28,7.83,7.96,11.272,8.306,8.8741,UP,1
2008-04-29,8.1,7.83,11.2473,8.156,8.8532,UP,1
2008-04-30,8.115,8.15,11.2227,7.994,8.8345,UP,1
2008-05-01,8.325,7.98,11.1996,8.06,8.8184,DOWN,0
2008-05-02,8.23,8.5,11.1745,8.12,8.8047,DOWN,0
2008-05-05,8.17,8.2,11.1461,8.188,8.7856,UP,1
2008-05-06,8.18,8.11,11.1177,8.204,8.7642,DOWN,0
2008-05-07,7.975,8.2,11.0872,8.176,8.7331,DOWN,0
2008-05-08,7.925,8.005,11.0561,8.096,8.7012,UP,1
2008-05-09,7.93,7.89,11.0259,8.036,8.6741,UP,1
2008-05-12,8.02,7.95,10.9974,8.006,8.6547,DOWN,0
2008-05-13,7.975,8.04,10.9699,7.965,8.6357,DOWN,0
2008-05-14,7.96,7.97,10.9423,7.962,8.6159,UP,1
2008-05-15,8.035,7.915,10.9158,7.984,8.5952,UP,1
2008-05-16,8.5238,8.275,10.8904,8.1028,8.5897,UP,1
2008-05-19,8.535,8.525,10.8658,8.2058,8.5894,DOWN,0
2008-05-20,8.42,8.42,10.8421,8.2948,8.5898,DOWN,0
2008-05-21,8.34,8.465,10.8166,8.3708,8.5792,UP,1
2008-05-22,8.545,8.34,10.7915,8.4728,8.574,DOWN,0
2008-05-23,8.475,8.545,10.7646,8.463,8.5672,UP,1
2008-05-27,8.755,8.5,10.7382,8.507,8.5684,UP,1
2008-05-28,8.915,8.8,10.7127,8.606,8.5741,UP,1
2008-05-29,9.165,8.915,10.689,8.771,8.575,DOWN,0
2008-05-30,9.095,9.19,10.6666,8.881,8.5819,DOWN,0
2008-06-02,8.965,9.085,10.645,8.979,8.5859,DOWN,0
2008-06-03,8.875,8.965,10.6228,9.003,8.5845,UP,1
2008-06-04,9.06,8.86,10.6014,9.032,8.5858,UP,1
2008-06-05,9.26,9.075,10.5804,9.051,8.5944,DOWN,0
2008-06-06,8.835,9.175,10.5562,8.999,8.5949,DOWN,0
2008-06-09,8.76,8.855,10.5312,8.958,8.5996,UP,1
2008-06-10,8.92,8.665,10.507,8.967,8.603,DOWN,0
2008-06-11,8.785,8.97,10.4819,8.912,8.5937,UP,1
2008-06-12,8.91,8.88,10.458,8.842,8.5859,UP,1
2008-06-13,9.085,8.975,10.4363,8.892,8.5842,UP,1
2008-06-16,9.175,9.005,10.4134,8.975,8.5827,DOWN,0
2008-06-17,9.06,9.185,10.3904,9.003,8.5808,DOWN,0
2008-06-18,8.885,9.0,10.3659,9.023,8.5787,UP,1
2008-06-19,8.995,8.865,10.3416,9.04,8.5839,DOWN,0
2008-06-20,8.615,8.885,10.3161,8.946,8.5807,DOWN,0
2008-06-23,8.15,8.63,10.2879,8.741,8.5711,UP,1
2008-06-24,8.285,8.18,10.2614,8.586,8.5671,UP,1
2008-06-25,8.555,8.31,10.2366,8.52,8.565,DOWN,0
2008-06-26,8.14,8.375,10.2089,8.349,8.551,UP,1
2008-06-27,8.175,8.15,10.1815,8.261,8.5379,DOWN,0
2008-06-30,7.87,8.095,10.1521,8.205,8.5125,DOWN,0
2008-07-01,7.81,7.78,10.1221,8.11,8.4882,UP,1
2008-07-02,7.84,8.015,10.093,7.967,8.468,DOWN,0
2008-07-03,7.78,7.79,10.0624,7.895,8.4451,DOWN,0
2008-07-07,7.475,7.795,10.0303,7.755,8.4347,UP,1
2008-07-08,7.67,7.375,9.9999,7.715,8.4295,DOWN,0
2008-07-09,7.36,7.655,9.968,7.625,8.4201,DOWN,0
2008-07-10,7.185,7.375,9.9361,7.494,8.4018,DOWN,0
2008-07-11,7.03,7.09,9.9035,7.344,8.3801,DOWN,0
2008-07-14,7.0,7.105,9.8693,7.249,8.3536,DOWN,0
2008-07-15,6.79,6.88,9.8358,7.073,8.3248,UP,1
2008-07-16,7.17,6.765,9.8062,7.035,8.3048,UP,1
2008-07-17,7.195,6.92,9.7763,7.037,8.2851,DOWN,0
2008-07-18,7.17,7.195,9.7457,7.065,8.269,DOWN,0
2008-07-21,7.045,7.18,9.7146,7.074,8.2514,UP,1
2008-07-22,7.565,7.035,9.6861,7.229,8.2441,UP,1
2008-07-23,7.71,7.615,9.6575,7.337,8.2379,DOWN,0
2008-07-24,7.27,7.575,9.6272,7.352,8.2238,DOWN,0
2008-07-25,7.21,7.365,9.5964,7.36,8.2088,DOWN,0
2008-07-28,7.115,7.155,9.5656,7.374,8.1904,UP,1
2008-07-29,7.495,7.15,9.5372,7.36,8.1698,DOWN,0
