ticker,MA US Equity,MA US Equity,MA US Equity,MA US Equity,MA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2008-01-03,21.212,21.456,21.2406,19.3825,15.4155,DOWN,0
2008-01-04,20.119,20.482,21.0638,19.4883,15.4608,DOWN,0
2008-01-07,20.051,20.171,20.874,19.5947,15.5062,DOWN,0
2008-01-08,19.8,20.091,20.53,19.6879,15.5503,DOWN,0
2008-01-09,19.658,19.7,20.168,19.767,15.5943,DOWN,0
2008-01-10,19.599,19.088,19.8454,19.8443,15.6387,DOWN,0
2008-01-11,17.917,18.95,19.405,19.8884,15.675,DOWN,0
2008-01-14,17.822,18.055,18.9592,19.865,15.7105,DOWN,0
2008-01-15,17.5,17.375,18.4992,19.836,15.7449,UP,1
2008-01-16,17.553,17.32,18.0782,19.807,15.7791,UP,1
2008-01-17,17.688,17.428,17.696,19.7889,15.8133,DOWN,0
2008-01-18,17.462,17.858,17.605,19.7393,15.847,UP,1
2008-01-22,18.217,16.401,17.684,19.7047,15.8841,UP,1
2008-01-23,19.259,17.88,18.0358,19.707,15.9262,DOWN,0
2008-01-24,19.178,19.405,18.3608,19.7046,15.9671,UP,1
2008-01-25,19.343,19.351,18.6918,19.7277,16.0089,DOWN,0
2008-01-28,18.9,19.04,18.9794,19.7281,16.0485,UP,1
2008-01-29,19.146,18.901,19.1652,19.7374,16.0895,DOWN,0
2008-01-30,18.9,19.005,19.0934,19.7457,16.1293,UP,1
2008-01-31,20.7,20.602,19.3978,19.7899,16.178,UP,1
2008-02-01,21.542,21.067,19.8376,19.857,16.2311,UP,1
2008-02-04,21.6,21.5,20.3776,19.9247,16.2845,DOWN,0
2008-02-05,20.678,21.376,20.684,19.9765,16.3328,DOWN,0
2008-02-06,20.495,20.8,21.003,20.0242,16.3803,DOWN,0
2008-02-07,20.088,20.201,20.8806,20.0635,16.4266,UP,1
2008-02-08,20.561,20.3,20.6844,20.107,16.4748,UP,1
2008-02-11,20.611,20.708,20.4866,20.128,16.5236,DOWN,0
2008-02-12,20.4,20.879,20.431,20.1405,16.5685,UP,1
2008-02-13,20.476,20.64,20.4272,20.1488,16.615,DOWN,0
2008-02-14,20.223,20.401,20.4542,20.1495,16.6587,UP,1
2008-02-15,20.6,20.059,20.462,20.1699,16.6986,DOWN,0
2008-02-19,20.42,20.801,20.4238,20.1781,16.7332,UP,1
2008-02-20,20.822,20.05,20.5082,20.1825,16.77,DOWN,0
2008-02-21,20.448,20.625,20.5026,20.1723,16.8052,DOWN,0
2008-02-22,20.348,20.51,20.5276,20.1483,16.8384,DOWN,0
2008-02-25,19.845,20.135,20.3766,20.1102,16.8679,DOWN,0
2008-02-26,19.588,19.85,20.2102,20.0742,16.8964,DOWN,0
2008-02-27,19.119,19.4,19.8696,20.0102,16.9226,UP,1
2008-02-28,19.47,18.925,19.674,19.9665,16.9523,DOWN,0
2008-02-29,19.0,19.265,19.4044,19.9366,16.9795,DOWN,0
2008-03-03,18.856,18.83,19.2066,19.9102,17.0057,UP,1
2008-03-04,19.247,18.8,19.1384,19.8704,17.0339,DOWN,0
2008-03-05,19.1,19.275,19.1346,19.8389,17.0604,DOWN,0
2008-03-06,18.999,19.0,19.0404,19.7942,17.0856,UP,1
2008-03-07,19.251,18.758,19.0906,19.755,17.1125,DOWN,0
2008-03-10,19.15,19.212,19.1494,19.719,17.1382,UP,1
2008-03-11,19.584,19.49,19.2168,19.6907,17.1666,UP,1
2008-03-12,20.39,19.5,19.4748,19.6785,17.1991,UP,1
2008-03-13,20.972,19.899,19.8694,19.6675,17.2319,DOWN,0
2008-03-14,20.865,21.3,20.1922,19.6554,17.2626,DOWN,0
2008-03-17,20.152,20.19,20.3926,19.6342,17.2886,UP,1
2008-03-18,21.025,20.5,20.6808,19.6524,17.3182,DOWN,0
2008-03-19,20.839,21.551,20.7706,19.6681,17.3468,UP,1
2008-03-20,22.038,20.66,20.9838,19.7129,17.3824,DOWN,0
2008-03-24,21.65,22.23,21.1408,19.7527,17.4171,UP,1
2008-03-25,22.498,21.816,21.61,19.8107,17.4599,DOWN,0
2008-03-26,22.285,22.43,21.862,19.8981,17.4995,DOWN,0
2008-03-27,22.07,22.493,22.1082,19.983,17.5391,DOWN,0
2008-03-28,21.76,22.245,22.0526,20.0682,17.5752,UP,1
2008-03-31,22.299,21.8,22.1824,20.1631,17.6116,UP,1
2008-04-01,22.96,22.674,22.2748,20.2686,17.6512,DOWN,0
2008-04-02,22.375,22.937,22.2928,20.3668,17.6843,UP,1
2008-04-03,23.125,22.2,22.5038,20.465,17.7176,DOWN,0
2008-04-04,22.657,23.197,22.6832,20.533,17.7482,DOWN,0
2008-04-07,22.625,22.894,22.7484,20.6019,17.7796,UP,1
2008-04-08,23.147,22.53,22.7858,20.678,17.813,DOWN,0
2008-04-09,22.875,23.2,22.8858,20.7575,17.8432,UP,1
2008-04-10,22.892,23.121,22.8392,20.8324,17.8767,DOWN,0
2008-04-11,22.86,22.575,22.8798,20.9116,17.9101,DOWN,0
2008-04-14,22.71,22.752,22.8968,20.9518,17.9421,DOWN,0
2008-04-15,22.468,22.81,22.761,20.9703,17.972,UP,1
2008-04-16,23.047,22.657,22.7954,20.9993,18.0043,UP,1
2008-04-17,23.05,23.0,22.827,21.0467,18.0365,UP,1
2008-04-18,23.371,23.44,22.9292,21.1042,18.0722,UP,1
2008-04-21,23.6,23.467,23.1072,21.1745,18.1094,DOWN,0
2008-04-22,23.462,23.672,23.306,21.2325,18.1458,DOWN,0
2008-04-23,23.394,23.372,23.3754,21.2881,18.1821,UP,1
2008-04-24,23.955,23.462,23.5564,21.3592,18.2227,DOWN,0
2008-04-25,23.739,24.494,23.63,21.4245,18.2632,UP,1
2008-04-28,24.25,23.931,23.76,21.505,18.3005,UP,1
2008-04-29,27.398,26.106,24.5472,21.641,18.3529,UP,1
2008-04-30,27.816,27.6,25.4316,21.7889,18.4072,UP,1
2008-05-01,29.394,27.949,26.5194,21.9604,18.4695,DOWN,0
2008-05-02,28.504,29.808,27.4724,22.1215,18.5276,UP,1
2008-05-05,29.08,28.212,28.4384,22.2961,18.5893,UP,1
2008-05-06,29.602,29.094,28.8792,22.4913,18.6547,DOWN,0
2008-05-07,29.101,29.605,29.1362,22.6815,18.7164,UP,1
2008-05-08,29.341,29.405,29.1256,22.886,18.7837,DOWN,0
2008-05-09,28.685,29.155,29.1618,23.0703,18.8466,UP,1
2008-05-12,29.026,28.656,29.151,23.2708,18.9123,DOWN,0
2008-05-13,28.88,29.186,29.0066,23.4713,18.9797,DOWN,0
2008-05-14,28.646,29.2,28.9156,23.6592,19.0407,UP,1
2008-05-15,28.677,28.765,28.7828,23.8508,19.1036,DOWN,0
2008-05-16,28.34,28.8,28.7138,24.0376,19.1703,DOWN,0
2008-05-19,28.0,28.351,28.5086,24.2126,19.239,DOWN,0
2008-05-20,27.765,27.823,28.2856,24.3849,19.3122,UP,1
2008-05-21,27.865,27.74,28.1294,24.5505,19.3827,DOWN,0
2008-05-22,27.59,27.63,27.912,24.6945,19.4486,DOWN,0
2008-05-23,27.322,27.233,27.7084,24.8215,19.5112,UP,1
2008-05-27,27.876,27.401,27.6836,24.9617,19.5799,UP,1
2008-05-28,28.689,28.21,27.8684,25.1325,19.6541,UP,1
2008-05-29,30.9,29.465,28.4754,25.33,19.7403,DOWN,0
2008-05-30,30.865,31.099,29.1304,25.5305,19.8279,UP,1
2008-06-02,32.0,30.926,30.066,25.7297,19.9234,DOWN,0
2008-06-03,30.74,31.387,30.6388,25.9115,20.0121,DOWN,0
2008-06-04,29.74,30.745,30.849,26.0564,20.0923,UP,1
2008-06-05,30.616,29.951,30.7922,26.223,20.1764,DOWN,0
2008-06-06,29.573,30.228,30.5338,26.373,20.2542,DOWN,0
2008-06-09,29.14,29.71,29.9618,26.5206,20.3275,DOWN,0
2008-06-10,28.605,28.524,29.5348,26.6468,20.3994,DOWN,0
2008-06-11,27.921,28.744,29.171,26.746,20.4691,UP,1
2008-06-12,28.44,28.22,28.7358,26.8673,20.5421,UP,1
2008-06-13,29.246,28.62,28.6704,26.9897,20.6223,UP,1
2008-06-16,29.447,29.199,28.7318,27.1255,20.7028,DOWN,0
2008-06-17,29.221,29.984,28.855,27.2574,20.7827,UP,1
2008-06-18,29.309,29.1,29.1326,27.3807,20.8608,DOWN,0
2008-06-19,29.26,29.259,29.2966,27.5084,20.9379,DOWN,0
2008-06-20,28.401,29.0,29.1276,27.6185,21.0122,DOWN,0
2008-06-23,28.252,28.553,28.8886,27.7264,21.086,DOWN,0
2008-06-24,28.037,28.122,28.6518,27.8329,21.1611,UP,1
2008-06-25,28.979,29.11,28.5858,27.9631,21.2412,DOWN,0
2008-06-26,27.573,28.551,28.2484,28.0537,21.3129,DOWN,0
2008-06-27,27.172,27.501,28.0026,28.1361,21.3804,DOWN,0
2008-06-30,26.552,27.3,27.6626,28.1997,21.4434,DOWN,0
2008-07-01,26.335,26.25,27.3222,28.2544,21.5061,DOWN,0
2008-07-02,25.549,26.685,26.6362,28.2962,21.5655,DOWN,0
2008-07-03,25.374,25.813,26.1964,28.3358,21.6195,DOWN,0
2008-07-07,24.61,25.679,25.684,28.3489,21.6678,UP,1
2008-07-08,26.425,24.796,25.6586,28.4026,21.7252,DOWN,0
2008-07-09,25.125,26.244,25.4166,28.4201,21.7775,UP,1
2008-07-10,25.32,25.2,25.3708,28.3785,21.833,UP,1
2008-07-11,25.735,25.569,25.443,28.3369,21.8902,UP,1
2008-07-14,25.75,26.3,25.671,28.264,21.9475,DOWN,0
2008-07-15,25.037,25.5,25.3934,28.1947,21.9987,UP,1
2008-07-16,27.12,25.287,25.7924,28.1555,22.0603,UP,1
2008-07-17,28.6,27.495,26.4484,28.1354,22.1266,DOWN,0
2008-07-18,28.086,28.538,26.9186,28.1151,22.1905,DOWN,0
2008-07-21,26.79,28.414,27.1266,28.0641,22.246,UP,1
2008-07-22,27.385,25.9,27.5962,28.0381,22.3022,DOWN,0
2008-07-23,27.1,27.473,27.5922,27.9996,22.3564,DOWN,0
2008-07-24,25.848,27.013,27.0418,27.939,22.4045,UP,1
2008-07-25,26.355,25.907,26.6956,27.8931,22.4549,DOWN,0
2008-07-28,25.37,26.49,26.4116,27.827,22.4994,UP,1
2008-07-29,26.21,25.503,26.1766,27.7844,22.5495,UP,1
2008-07-30,27.073,26.799,26.1712,27.7659,22.6033,DOWN,0
2008-07-31,24.415,24.669,25.8846,27.6989,22.6464,DOWN,0
2008-08-01,23.727,24.047,25.359,27.6161,22.6872,DOWN,0
2008-08-04,23.092,23.299,24.9034,27.5261,22.7254,UP,1
2008-08-05,23.711,23.281,24.4036,27.4539,22.7671,DOWN,0
2008-08-06,23.2,23.5,23.629,27.3604,22.8073,DOWN,0
2008-08-07,22.5,22.693,23.246,27.2366,22.8465,UP,1
2008-08-08,23.213,22.495,23.1432,27.0829,22.8884,UP,1
2008-08-11,23.515,23.257,23.2278,26.9359,22.9323,DOWN,0
2008-08-12,23.092,23.3,23.104,26.7577,22.9721,UP,1
2008-08-13,23.35,22.881,23.134,26.6099,23.0103,UP,1
2008-08-14,23.588,23.203,23.3516,26.4869,23.0496,UP,1
2008-08-15,23.895,23.691,23.488,26.3525,23.0905,DOWN,0
2008-08-18,23.791,24.055,23.5432,26.2368,23.1145,UP,1
2008-08-19,23.857,23.9,23.6962,26.1312,23.139,UP,1
2008-08-20,24.332,23.957,23.8926,26.0457,23.1657,DOWN,0
2008-08-21,24.126,24.161,24.0002,25.9698,23.1933,UP,1
2008-08-22,24.164,24.357,24.054,25.8843,23.2144,DOWN,0
2008-08-25,23.42,24.004,23.9798,25.7678,23.2318,UP,1
2008-08-26,23.675,23.51,23.9434,25.6523,23.2545,UP,1
2008-08-27,23.697,23.576,23.8164,25.5418,23.2764,UP,1
2008-08-28,24.248,23.75,23.8408,25.4406,23.3067,UP,1
2008-08-29,24.255,24.1,23.859,25.3405,23.3336,DOWN,0
2008-09-02,23.92,24.588,23.959,25.2509,23.3598,DOWN,0
2008-09-03,22.963,23.9,23.8166,25.1451,23.3822,DOWN,0
2008-09-04,21.603,22.581,23.3978,25.0164,23.3978,UP,1
2008-09-05,22.144,21.294,22.977,24.8797,23.4175,DOWN,0
2008-09-08,21.941,23.036,22.5142,24.7671,23.4362,DOWN,0
2008-09-09,20.67,22.103,21.8642,24.6371,23.4491,UP,1
2008-09-10,21.332,20.72,21.538,24.5327,23.4652,UP,1
2008-09-11,22.56,20.8,21.7294,24.4572,23.4874,DOWN,0
2008-09-12,22.382,22.1,21.777,24.3938,23.5074,DOWN,0
2008-09-15,21.177,21.306,21.6242,24.3099,23.5154,UP,1
2008-09-16,21.481,20.71,21.7864,24.2473,23.524,DOWN,0
2008-09-17,19.6,21.002,21.44,24.1108,23.5217,UP,1
2008-09-18,20.853,19.85,21.0986,24.0254,23.525,UP,1
2008-09-19,22.518,22.123,21.1258,23.9693,23.5397,DOWN,0
2008-09-22,20.238,22.5,20.938,23.8594,23.5408,DOWN,0
2008-09-23,19.8,20.473,20.6018,23.7404,23.5368,DOWN,0
2008-09-24,19.435,20.002,20.5688,23.6283,23.5292,DOWN,0
2008-09-25,19.036,19.619,20.2054,23.4667,23.5167,DOWN,0
2008-09-26,18.507,18.3,19.4032,23.2648,23.5004,DOWN,0
2008-09-29,16.803,17.999,18.7162,23.0391,23.4775,UP,1
2008-09-30,17.733,16.843,18.3028,22.858,23.4546,DOWN,0
2008-10-01,17.134,17.723,17.8426,22.653,23.432,DOWN,0
2008-10-02,16.013,16.7,17.238,22.4312,23.4096,UP,1
2008-10-03,16.02,16.205,16.7406,22.2347,23.3888,UP,1
2008-10-06,16.741,15.116,16.7282,22.0424,23.3663,DOWN,0
2008-10-07,15.87,16.972,16.3556,21.8524,23.3423,UP,1
2008-10-08,16.354,15.122,16.1996,21.6553,23.3179,DOWN,0
2008-10-09,15.57,17.008,16.111,21.4252,23.2897,DOWN,0
2008-10-10,15.171,14.674,15.9412,21.2403,23.2608,UP,1
2008-10-13,17.36,16.045,16.065,21.113,23.2426,UP,1
2008-10-14,17.407,18.39,16.3724,20.9993,23.2246,DOWN,0
2008-10-15,15.355,17.048,16.1726,20.8322,23.1938,UP,1
2008-10-16,15.668,15.574,16.1922,20.6815,23.1648,UP,1
2008-10-17,15.675,14.979,16.293,20.545,23.1371,DOWN,0
2008-10-20,15.014,16.026,15.8238,20.3811,23.1116,DOWN,0
2008-10-21,14.978,14.99,15.338,20.2103,23.0862,DOWN,0
2008-10-22,14.093,14.498,15.0856,20.0303,23.0577,DOWN,0
2008-10-23,13.6,14.1,14.672,19.8353,23.0274,DOWN,0
2008-10-24,13.062,12.101,14.1494,19.6248,22.9947,DOWN,0
2008-10-27,12.635,12.763,13.6736,19.3996,22.9683,UP,1
2008-10-28,13.601,13.096,13.3982,19.1958,22.9472,DOWN,0
2008-10-29,13.573,13.574,13.2942,18.9901,22.9275,UP,1
2008-10-30,14.006,13.852,13.3754,18.7836,22.9098,UP,1
2008-10-31,14.782,14.143,13.7194,18.5967,22.8953,DOWN,0
2008-11-03,14.389,14.904,14.0702,18.4012,22.8799,UP,1
2008-11-04,17.024,15.9,14.7548,18.2733,22.8739,DOWN,0
2008-11-05,15.587,16.787,15.1576,18.1116,22.8556,DOWN,0
2008-11-06,14.33,15.275,15.2224,17.9242,22.8313,UP,1
2008-11-07,14.773,14.402,15.2206,17.7347,22.8085,DOWN,0
2008-11-10,14.285,15.05,15.1998,17.5353,22.7854,DOWN,0
2008-11-11,14.15,13.78,14.625,17.3399,22.7604,DOWN,0
2008-11-12,13.647,13.872,14.237,17.1536,22.7342,UP,1
2008-11-13,14.699,13.805,14.3108,17.0155,22.7042,DOWN,0
2008-11-14,14.368,14.445,14.2298,16.86,22.6683,DOWN,0
2008-11-17,13.574,14.14,14.0876,16.6927,22.6282,UP,1
2008-11-18,14.14,13.54,14.0856,16.5621,22.5955,DOWN,0
2008-11-19,12.954,13.823,13.947,16.3945,22.5578,DOWN,0
2008-11-20,12.109,12.515,13.429,16.1855,22.5179,UP,1
2008-11-21,12.654,12.4,13.0862,15.9909,22.4783,UP,1
2008-11-24,13.147,12.833,13.0008,15.8303,22.441,UP,1
2008-11-25,13.906,13.5,12.954,15.6788,22.4086,UP,1
2008-11-26,14.556,13.642,13.2744,15.5779,22.379,DOWN,0
2008-11-28,14.53,14.479,13.7586,15.4515,22.3505,DOWN,0
2008-12-01,13.099,14.097,13.8476,15.2631,22.313,UP,1
2008-12-02,13.397,13.239,13.8976,15.1263,22.2779,UP,1
2008-12-03,13.794,13.057,13.8752,15.0062,22.2427,DOWN,0
2008-12-04,13.327,13.461,13.6294,14.884,22.2071,UP,1
2008-12-05,14.012,13.082,13.5258,14.7835,22.1754,UP,1
2008-12-08,14.73,14.394,13.852,14.708,22.1499,DOWN,0
2008-12-09,14.321,14.5,14.0368,14.6583,22.1235,UP,1
2008-12-10,14.5,14.177,14.178,14.5937,22.1004,DOWN,0
2008-12-11,13.836,14.238,14.2798,14.5277,22.0723,UP,1
2008-12-12,13.881,13.21,14.2536,14.4851,22.0467,UP,1
2008-12-15,13.929,13.791,14.0934,14.4433,22.022,UP,1
2008-12-16,14.81,14.041,14.1912,14.4046,21.9999,UP,1
2008-12-17,14.868,14.725,14.2648,14.3846,21.9787,UP,1
2008-12-18,14.881,14.911,14.4738,14.3551,21.9581,UP,1
2008-12-19,15.234,15.075,14.7444,14.3484,21.938,DOWN,0
2008-12-22,14.52,15.298,14.8626,14.3354,21.9149,DOWN,0
2008-12-23,14.162,14.461,14.733,14.2714,21.8878,UP,1
2008-12-24,14.223,14.14,14.604,14.2078,21.8569,DOWN,0
2008-12-26,14.093,14.277,14.4464,14.1825,21.8225,DOWN,0
2008-12-29,13.934,14.002,14.1864,14.1478,21.7879,DOWN,0
2008-12-30,13.909,13.935,14.0642,14.1125,21.7567,UP,1
2008-12-31,14.293,13.948,14.0904,14.0981,21.723,UP,1
2009-01-02,14.978,14.41,14.2414,14.0981,21.6937,UP,1
2009-01-05,15.326,14.955,14.488,14.1228,21.6601,UP,1
2009-01-06,16.202,15.626,14.9416,14.1748,21.6329,DOWN,0
2009-01-07,15.207,15.81,15.2012,14.2177,21.5964,UP,1
2009-01-08,15.278,15.096,15.3982,14.2706,21.5614,DOWN,0
2009-01-09,15.004,15.35,15.4034,14.2986,21.5261,DOWN,0
2009-01-12,14.804,14.773,15.299,14.3232,21.4913,UP,1
2009-01-13,15.044,14.638,15.0674,14.344,21.455,DOWN,0
2009-01-14,14.53,14.757,14.932,14.339,21.4129,DOWN,0
2009-01-15,13.03,14.402,14.4824,14.3118,21.3661,DOWN,0
2009-01-16,12.822,12.995,14.046,14.2277,21.3146,DOWN,0
2009-01-20,11.918,12.619,13.4688,14.1544,21.2609,UP,1
2009-01-21,13.21,12.1,13.102,14.132,21.2139,DOWN,0
2009-01-22,12.885,12.804,12.773,14.0942,21.1626,DOWN,0
2009-01-23,12.545,12.189,12.676,14.0594,21.1109,DOWN,0
2009-01-26,12.312,12.444,12.574,14.0226,21.058,UP,1
2009-01-27,12.676,12.601,12.7256,14.0032,21.0071,UP,1
2009-01-28,13.366,13.256,12.7568,13.9766,20.9604,DOWN,0
2009-01-29,12.909,13.078,12.7616,13.9474,20.9126,UP,1
2009-01-30,13.578,13.236,12.9682,13.9475,20.8652,UP,1
2009-02-02,13.698,13.361,13.2454,13.9386,20.8185,UP,1
2009-02-03,13.97,13.801,13.5042,13.9589,20.7715,UP,1
2009-02-04,14.015,14.149,13.634,13.9971,20.7235,UP,1
2009-02-05,15.984,14.719,14.249,14.0637,20.6861,UP,1
2009-02-06,16.25,16.056,14.7834,14.1257,20.6504,DOWN,0
2009-02-09,16.202,16.224,15.2842,14.1716,20.6117,DOWN,0
2009-02-10,15.797,16.15,15.6496,14.1965,20.5719,UP,1
2009-02-11,16.398,15.999,16.1262,14.2338,20.5327,DOWN,0
2009-02-12,16.18,16.122,16.1654,14.2954,20.4766,UP,1
2009-02-13,16.19,16.349,16.1534,14.3513,20.4185,DOWN,0
2009-02-17,15.509,15.8,16.0148,14.3856,20.349,UP,1
2009-02-18,15.904,15.704,16.0362,14.4371,20.286,DOWN,0
2009-02-19,15.455,16.075,15.8476,14.466,20.2179,UP,1
2009-02-20,15.801,15.136,15.7718,14.4874,20.1489,DOWN,0
2009-02-23,15.258,16.05,15.5854,14.5062,20.0797,UP,1
2009-02-24,16.127,15.3,15.709,14.5387,20.0136,UP,1
2009-02-25,16.257,15.975,15.7796,14.5871,19.9515,DOWN,0
2009-02-26,15.57,16.45,15.8026,14.6209,19.8842,UP,1
2009-02-27,15.803,15.238,15.803,14.6584,19.8188,DOWN,0
2009-03-02,15.063,15.477,15.764,14.6634,19.7509,UP,1
2009-03-03,15.101,15.28,15.5588,14.6681,19.683,DOWN,0
2009-03-04,15.048,15.41,15.317,14.6714,19.6166,DOWN,0
2009-03-05,14.692,14.777,15.1414,14.6606,19.55,DOWN,0
2009-03-06,14.244,14.8,14.8296,14.6551,19.4824,DOWN,0
2009-03-09,14.244,14.025,14.6658,14.6567,19.4143,UP,1
2009-03-10,14.848,14.41,14.6152,14.6692,19.3506,DOWN,0
2009-03-11,14.784,15.023,14.5624,14.683,19.2879,UP,1
2009-03-12,15.707,14.791,14.7654,14.7185,19.2271,UP,1
2009-03-13,15.831,15.8,15.0828,14.7569,19.1628,DOWN,0
2009-03-16,15.369,16.0,15.3078,14.7785,19.0851,UP,1
2009-03-17,16.238,15.339,15.5858,14.8037,19.012,DOWN,0
2009-03-18,15.975,15.998,15.824,14.8166,18.9319,DOWN,0
2009-03-19,15.41,16.347,15.7646,14.8008,18.8552,UP,1
2009-03-20,15.553,15.531,15.709,14.8077,18.7843,UP,1
2009-03-23,16.289,15.85,15.893,14.8279,18.7126,DOWN,0
2009-03-24,16.288,16.014,15.903,14.8536,18.6462,UP,1
2009-03-25,16.453,16.183,15.9986,14.8866,18.5828,UP,1
2009-03-26,16.988,16.695,16.3142,14.9255,18.5247,DOWN,0
2009-03-27,16.747,16.539,16.553,14.9698,18.4688,DOWN,0
2009-03-30,16.305,16.434,16.5562,15.0353,18.4082,UP,1
2009-03-31,16.748,16.4,16.6482,15.1138,18.3457,DOWN,0
2009-04-01,16.008,16.339,16.5592,15.1956,18.2785,UP,1
2009-04-02,16.566,16.3,16.4748,15.2628,18.2152,UP,1
2009-04-03,17.405,16.5,16.6064,15.3532,18.1557,DOWN,0
2009-04-06,17.153,17.16,16.776,15.4453,18.0951,DOWN,0
2009-04-07,16.576,16.958,16.7416,15.5306,18.036,UP,1
2009-04-08,16.733,16.795,16.8866,15.6117,17.9784,UP,1
2009-04-09,17.246,17.088,17.0226,15.6893,17.9245,UP,1
2009-04-13,17.606,17.01,17.0628,15.7833,17.8676,DOWN,0
2009-04-14,16.61,17.5,16.9542,15.8439,17.8128,DOWN,0
2009-04-15,16.546,16.719,16.9482,15.9009,17.7597,DOWN,0
2009-04-16,16.17,16.1,16.8356,15.9449,17.7077,UP,1
2009-04-17,16.306,16.22,16.6476,15.9907,17.6576,DOWN,0
2009-04-20,15.185,15.976,16.1634,15.9747,17.6058,UP,1
2009-04-21,16.437,15.048,16.1288,15.9785,17.5611,DOWN,0
2009-04-22,16.077,16.113,16.035,15.976,17.5184,UP,1
2009-04-23,16.525,16.22,16.106,15.9905,17.4689,UP,1
2009-04-24,17.309,16.849,16.3066,16.0087,17.4299,DOWN,0
2009-04-27,16.555,16.816,16.5806,16.0162,17.386,UP,1
2009-04-28,16.754,16.437,16.644,16.0275,17.3411,UP,1
2009-04-29,17.821,17.038,16.9928,16.0738,17.3015,UP,1
2009-04-30,18.345,18.089,17.3568,16.1226,17.268,DOWN,0
2009-05-01,17.29,17.551,17.353,16.1593,17.2189,UP,1
2009-05-04,17.899,17.675,17.6218,16.2012,17.1654,UP,1
2009-05-05,18.341,17.607,17.9392,16.2629,17.1166,UP,1
2009-05-06,18.343,18.452,18.0436,16.3072,17.0744,DOWN,0
2009-05-07,18.078,18.499,17.9902,16.3436,17.0279,UP,1
2009-05-08,18.508,18.28,18.2338,16.4024,16.9849,DOWN,0
2009-05-11,18.098,18.16,18.2736,16.4483,16.9462,DOWN,0
2009-05-12,17.82,18.249,18.1694,16.5034,16.9035,DOWN,0
2009-05-13,17.076,17.4,17.916,16.5429,16.862,UP,1
2009-05-14,17.335,17.0,17.7674,16.5887,16.8176,DOWN,0
2009-05-15,17.313,17.276,17.5284,16.6411,16.7688,UP,1
2009-05-18,17.34,17.466,17.3768,16.703,16.7335,DOWN,0
2009-05-19,16.673,17.234,17.1474,16.7516,16.6982,UP,1
2009-05-20,16.963,16.894,17.1248,16.7939,16.6675,UP,1
2009-05-21,17.169,16.877,17.0916,16.8416,16.6348,DOWN,0
2009-05-22,16.836,16.835,16.9962,16.8642,16.603,UP,1
2009-05-26,16.861,16.7,16.9004,16.8848,16.5748,DOWN,0
2009-05-27,16.738,16.9,16.9134,16.9122,16.5424,UP,1
2009-05-28,17.211,16.875,16.963,16.9316,16.5109,UP,1
2009-05-29,17.633,17.17,17.0558,16.9648,16.4836,DOWN,0
2009-06-01,17.373,17.75,17.1632,17.004,16.4537,DOWN,0
2009-06-02,16.839,17.312,17.1588,17.0298,16.42,DOWN,0
2009-06-03,16.751,16.783,17.1614,17.039,16.3843,UP,1
2009-06-04,16.84,16.775,17.0872,17.05,16.3495,DOWN,0
2009-06-05,16.768,17.072,16.9142,17.0563,16.3141,DOWN,0
2009-06-08,16.597,16.631,16.759,17.0485,16.2754,UP,1
2009-06-09,16.818,16.603,16.7548,17.0499,16.2389,UP,1
2009-06-10,17.36,16.993,16.8766,17.071,16.2048,DOWN,0
2009-06-11,16.995,17.492,16.9076,17.076,16.1727,DOWN,0
2009-06-12,16.706,16.901,16.8952,17.0899,16.1379,DOWN,0
2009-06-15,16.647,16.525,16.9052,17.0916,16.1026,DOWN,0
2009-06-16,16.356,16.773,16.8128,17.0706,16.0632,UP,1
2009-06-17,16.426,16.287,16.626,17.056,16.024,DOWN,0
2009-06-18,16.339,16.321,16.4948,17.0513,15.9861,DOWN,0
2009-06-19,16.135,16.367,16.3806,17.0393,15.952,DOWN,0
2009-06-22,15.678,16.115,16.1868,17.008,15.9224,UP,1
2009-06-23,16.013,15.7,16.1182,16.9761,15.8917,UP,1
2009-06-24,16.106,16.13,16.0542,16.966,15.8625,UP,1
2009-06-25,16.428,16.15,16.072,16.9637,15.8413,UP,1
2009-06-26,16.891,16.404,16.2232,16.9781,15.8191,DOWN,0
2009-06-29,16.815,16.949,16.4506,16.9883,15.7904,DOWN,0
2009-06-30,16.731,16.9,16.5942,17.0192,15.7621,DOWN,0
2009-07-01,16.584,16.748,16.6898,17.0221,15.7392,UP,1
2009-07-02,16.628,16.253,16.7298,17.0332,15.7149,UP,1
2009-07-06,16.681,16.5,16.6878,17.0363,15.7003,DOWN,0
2009-07-07,16.1,16.69,16.5448,17.0121,15.6765,DOWN,0
2009-07-08,16.07,16.091,16.4126,17.0024,15.6443,UP,1
2009-07-09,16.28,16.183,16.3518,16.9929,15.6245,DOWN,0
2009-07-10,16.056,16.059,16.2374,16.9576,15.6058,UP,1
2009-07-13,16.552,16.056,16.2116,16.9218,15.5914,UP,1
2009-07-14,16.593,16.531,16.3102,16.9078,15.5792,UP,1
2009-07-15,17.237,16.728,16.5436,16.8946,15.5728,UP,1
2009-07-16,17.827,17.149,16.853,16.8843,15.5779,UP,1
2009-07-17,17.984,17.904,17.2386,16.8771,15.5792,UP,1
2009-07-20,18.142,18.052,17.5566,16.8784,15.5842,DOWN,0
