ticker,ABBV US Equity,ABBV US Equity,ABBV US Equity,ABBV US Equity,ABBV US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-03-21,112.45,113.08,113.154,112.6168,91.0578,DOWN,0
2018-03-22,98.1,104.19,109.788,112.574,91.209,DOWN,0
2018-03-23,97.46,98.99,106.538,112.5294,91.3525,DOWN,0
2018-03-26,95.28,99.49,103.188,112.4496,91.4851,DOWN,0
2018-03-27,92.01,95.5,99.06,112.283,91.5968,UP,1
2018-03-28,94.27,92.19,95.424,112.1186,91.7205,UP,1
2018-03-29,94.65,94.52,94.734,111.9244,91.8454,DOWN,0
2018-04-02,91.46,94.0,93.534,111.6774,91.9501,DOWN,0
2018-04-03,90.59,92.34,92.596,111.3964,92.0501,UP,1
2018-04-04,92.94,88.71,92.782,111.1254,92.1595,DOWN,0
2018-04-05,92.21,93.07,92.37,110.862,92.2639,DOWN,0
2018-04-06,89.78,91.45,91.396,110.5474,92.3567,UP,1
2018-04-09,90.48,91.39,91.2,110.191,92.4524,UP,1
2018-04-10,93.62,91.5,91.806,109.5992,92.5546,UP,1
2018-04-11,93.64,92.58,91.946,109.0258,92.6596,DOWN,0
2018-04-12,92.12,93.71,91.928,108.5506,92.7564,DOWN,0
2018-04-13,91.83,92.63,92.338,108.1428,92.8537,UP,1
2018-04-16,92.6,92.89,92.762,107.668,92.9521,UP,1
2018-04-17,93.59,93.2,92.756,107.2364,93.0576,UP,1
2018-04-18,94.32,94.0,92.892,106.9326,93.1667,DOWN,0
2018-04-19,93.01,94.43,93.07,106.5688,93.2696,DOWN,0
2018-04-20,92.6,93.41,93.224,106.1484,93.3702,UP,1
2018-04-23,93.17,92.93,93.338,105.8422,93.4774,DOWN,0
2018-04-24,91.36,92.95,92.892,105.4434,93.5741,UP,1
2018-04-25,91.87,90.96,92.402,105.0422,93.6742,UP,1
2018-04-26,97.44,94.0,93.288,104.7538,93.8022,UP,1
2018-04-27,98.73,97.44,94.514,104.4668,93.9365,DOWN,0
2018-04-30,96.55,99.05,95.19,104.0998,94.0561,UP,1
2018-05-01,102.07,102.1,97.332,103.7692,94.2009,DOWN,0
2018-05-02,100.37,101.17,99.032,103.417,94.3392,DOWN,0
2018-05-03,100.28,100.2,99.6,103.0644,94.4795,DOWN,0
2018-05-04,100.17,99.9,99.888,102.7166,94.6165,DOWN,0
2018-05-07,99.63,100.75,100.504,102.3342,94.7446,DOWN,0
2018-05-08,99.4,99.13,99.97,101.8914,94.8684,UP,1
2018-05-09,101.18,99.44,100.132,101.5498,95.0048,UP,1
2018-05-10,102.85,102.58,100.646,101.2902,95.1564,UP,1
2018-05-11,104.18,103.46,101.448,101.097,95.3144,UP,1
