ticker,ODFL US Equity,ODFL US Equity,ODFL US Equity,ODFL US Equity,ODFL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-02-13,90.4,87.76,73.5068,89.536,91.2917,UP,1
2018-02-14,92.3467,90.1267,73.6744,89.0707,91.4399,DOWN,0
2018-02-15,90.9667,92.94,73.8348,89.7027,91.556,UP,1
2018-02-16,91.0933,90.82,73.9978,90.5693,91.6805,DOWN,0
2018-02-20,90.1533,90.56,74.1578,90.992,91.7691,UP,1
2018-02-21,91.0667,90.5133,74.325,91.1253,91.862,UP,1
2018-02-22,92.7533,91.66,74.5041,91.2067,91.9771,UP,1
2018-02-23,93.0067,92.8533,74.6853,91.6147,92.1224,UP,1
2018-02-26,93.8667,93.9267,74.8717,92.1693,92.2788,DOWN,0
2018-02-27,92.56,94.1467,75.0545,92.6507,92.41,UP,1
2018-02-28,92.6133,92.6467,75.2376,92.96,92.5541,DOWN,0
2018-03-01,91.8867,92.8733,75.4154,92.7867,92.6661,UP,1
2018-03-02,92.5267,91.2667,75.5937,92.6907,92.7925,DOWN,0
2018-03-05,92.2,92.1267,75.7768,92.3573,92.9061,UP,1
2018-03-06,92.98,92.8733,75.9578,92.4413,93.0412,UP,1
2018-03-07,94.6867,92.5467,76.1446,92.856,93.2073,UP,1
2018-03-08,95.0067,95.12,76.3303,93.48,93.3384,UP,1
2018-03-09,98.3933,95.9533,76.5296,94.6533,93.5383,UP,1
2018-03-12,98.5933,98.6667,76.726,95.932,93.7287,UP,1
2018-03-13,98.9667,98.3533,76.9217,97.1293,93.9375,DOWN,0
2018-03-14,97.3,99.26,77.1113,97.652,94.1295,UP,1
2018-03-15,98.08,97.5867,77.3034,98.2667,94.2985,DOWN,0
2018-03-16,98.0533,97.9333,77.4959,98.1987,94.4652,UP,1
2018-03-19,98.58,97.8933,77.6888,98.196,94.6319,UP,1
2018-03-20,99.9733,98.4667,77.8877,98.3973,94.81,UP,1
2018-03-21,100.38,99.8867,78.085,99.0133,94.9781,DOWN,0
2018-03-22,97.76,99.2867,78.2674,98.9493,95.0737,DOWN,0
2018-03-23,95.8267,97.8667,78.4347,98.504,95.1517,UP,1
2018-03-26,98.4333,97.6267,78.6143,98.4747,95.2431,DOWN,0
2018-03-27,95.1667,99.16,78.7772,97.5133,95.2453,DOWN,0
2018-03-28,94.74,95.16,78.9345,96.3853,95.2444,UP,1
2018-03-29,97.98,95.0067,79.1062,96.4293,95.276,DOWN,0
2018-04-02,94.38,97.74,79.2642,96.14,95.2185,UP,1
2018-04-03,96.3667,95.6667,79.432,95.7267,95.1729,UP,1
2018-04-04,97.5133,94.7533,79.6039,96.196,95.1352,DOWN,0
2018-04-05,96.6933,98.14,79.771,96.5867,95.0793,DOWN,0
2018-04-06,93.8933,95.9133,79.9315,95.7693,94.9799,DOWN,0
2018-04-09,93.4467,94.92,80.0916,95.5827,94.8667,UP,1
2018-04-10,95.0467,94.6933,80.262,95.3187,94.7687,UP,1
2018-04-11,95.2667,94.5533,80.4312,94.8693,94.7011,UP,1
2018-04-12,96.9267,95.48,80.6076,94.916,94.6823,DOWN,0
2018-04-13,96.0333,97.72,80.7783,95.344,94.6503,UP,1
2018-04-16,98.4533,96.9533,80.9514,96.3453,94.656,UP,1
2018-04-17,99.7133,99.3267,81.1333,97.2787,94.7157,UP,1
2018-04-18,100.66,100.0,81.3191,98.3573,94.8721,DOWN,0
2018-04-19,99.9267,100.6733,81.4961,98.9573,94.9988,DOWN,0
2018-04-20,99.0067,100.2667,81.6657,99.552,95.0855,DOWN,0
2018-04-23,98.9867,99.48,81.8378,99.6587,95.3091,DOWN,0
2018-04-24,94.9067,99.6933,81.9862,98.6973,95.472,DOWN,0
2018-04-25,94.54,94.66,82.1317,97.4733,95.602,DOWN,0
2018-04-26,88.62,93.6,82.2495,95.212,95.5664,UP,1
2018-04-27,89.3267,88.7533,82.3661,93.276,95.506,DOWN,0
2018-04-30,89.24,90.4867,82.4815,91.3267,95.4715,DOWN,0
2018-05-01,87.8333,89.2267,82.5874,89.912,95.4063,UP,1
2018-05-02,88.6933,87.4067,82.6996,88.7427,95.3771,UP,1
2018-05-03,88.78,88.46,82.8158,88.7747,95.3313,UP,1
2018-05-04,89.54,88.1733,82.9364,88.8173,95.2671,UP,1
2018-05-07,91.9533,90.0533,83.0724,89.36,95.246,UP,1
2018-05-08,94.28,92.2133,83.2189,90.6493,95.2543,UP,1
2018-05-09,96.5133,94.2867,83.3727,92.2133,95.3333,UP,1
2018-05-10,96.7133,97.1533,83.5232,93.8,95.4153,UP,1
2018-05-11,98.06,97.0533,83.6788,95.504,95.5388,DOWN,0
2018-05-14,97.52,98.3267,83.8451,96.6173,95.6387,DOWN,0
2018-05-15,96.44,96.88,84.0005,97.0493,95.7235,UP,1
2018-05-16,97.0933,96.5333,84.1662,97.1653,95.8057,UP,1
2018-05-17,97.5733,96.8,84.3393,97.3373,95.8635,UP,1
2018-05-18,98.1733,97.5667,84.5159,97.36,95.9268,UP,1
2018-05-21,100.74,99.06,84.7043,98.004,95.9737,DOWN,0
2018-05-22,98.8533,101.12,84.8778,98.4867,95.9789,UP,1
2018-05-23,99.94,99.0467,85.0562,99.056,95.9984,UP,1
2018-05-24,102.36,100.1133,85.2455,100.0133,96.0996,UP,1
2018-05-25,102.7933,101.8933,85.4359,100.9373,96.1939,UP,1
2018-05-29,103.1333,102.6267,85.634,101.416,96.2955,UP,1
2018-05-30,105.6133,103.58,85.8411,102.768,96.4361,DOWN,0
2018-05-31,103.9733,105.5733,86.0352,103.5747,96.5161,UP,1
2018-06-01,106.24,105.06,86.2411,104.3507,96.6333,DOWN,0
2018-06-04,102.7467,106.44,86.4319,104.3413,96.7331,UP,1
2018-06-05,102.9267,102.4733,86.6284,104.3,96.8751,UP,1
2018-06-06,105.0333,103.6733,86.8376,104.184,97.0071,UP,1
2018-06-07,105.4667,105.4933,87.0522,104.4827,97.2131,UP,1
2018-06-08,107.0933,105.6,87.2708,104.6533,97.4601,UP,1
2018-06-11,107.7933,107.4533,87.4972,105.6627,97.6564,UP,1
2018-06-12,108.8067,108.1867,87.7293,106.8387,97.9449,DOWN,0
2018-06-13,107.9667,109.0,87.9511,107.4253,98.1769,DOWN,0
2018-06-14,106.8533,108.2133,88.1613,107.7027,98.3637,UP,1
2018-06-15,107.74,106.28,88.3695,107.832,98.5847,DOWN,0
2018-06-18,107.32,106.8867,88.5723,107.7373,98.8532,DOWN,0
2018-06-19,106.4,106.8133,88.7713,107.256,99.1123,UP,1
2018-06-20,108.7133,106.76,88.9808,107.4053,99.3856,DOWN,0
2018-06-21,107.2,106.5033,89.1827,107.4747,99.6243,DOWN,0
2018-06-22,105.2,108.1667,89.375,106.9667,99.7897,DOWN,0
2018-06-25,102.1867,104.6667,89.5519,105.94,99.9128,DOWN,0
2018-06-26,101.9333,102.32,89.7218,105.0467,99.9824,DOWN,0
2018-06-27,100.08,102.3333,89.8823,103.32,99.9897,DOWN,0
2018-06-28,99.9333,99.8467,90.0425,101.8667,99.9752,DOWN,0
2018-06-29,99.3067,100.98,90.2037,100.688,99.9628,UP,1
2018-07-02,99.4133,99.0467,90.3675,100.1333,99.9709,DOWN,0
2018-07-03,98.2933,99.6067,90.5245,99.4053,99.9571,DOWN,0
2018-07-05,97.5533,98.4867,90.674,98.9,100.01,UP,1
2018-07-06,98.26,98.1133,90.8238,98.5653,100.0844,UP,1
2018-07-09,101.2733,98.9067,90.9838,98.9587,100.3375,DOWN,0
2018-07-10,98.68,101.6467,91.1292,98.812,100.5245,DOWN,0
2018-07-11,97.26,97.6867,91.2629,98.6053,100.6849,UP,1
2018-07-12,98.3133,98.3667,91.3985,98.7573,100.8945,UP,1
2018-07-13,98.86,97.9733,91.5343,98.8773,101.0979,DOWN,0
2018-07-16,95.3,99.7867,91.648,97.6827,101.2283,UP,1
2018-07-17,97.1867,95.2267,91.7714,97.384,101.3812,UP,1
2018-07-18,98.8467,97.4267,91.8986,97.7013,101.5191,UP,1
2018-07-19,99.4333,98.22,92.0302,97.9253,101.6221,DOWN,0
2018-07-20,99.4,99.24,92.1639,98.0333,101.6799,UP,1
2018-07-23,100.6733,99.4533,92.3071,99.108,101.7591,DOWN,0
2018-07-24,95.0133,101.5,92.4222,98.6733,101.6981,UP,1
2018-07-25,98.64,96.94,92.5528,98.632,101.7205,DOWN,0
2018-07-26,96.1133,97.9533,92.6707,97.968,101.714,DOWN,0
2018-07-27,95.9,96.8467,92.789,97.268,101.6901,DOWN,0
2018-07-30,95.3267,96.12,92.9043,96.1987,101.6452,UP,1
2018-07-31,97.8667,95.5267,93.0289,96.7693,101.6391,DOWN,0
2018-08-01,96.1667,98.0067,93.1515,96.2747,101.5476,UP,1
2018-08-02,98.56,95.64,93.2834,96.764,101.5417,DOWN,0
2018-08-03,97.16,98.7067,93.4094,97.016,101.4861,UP,1
2018-08-06,97.6533,97.28,93.5322,97.4813,101.392,UP,1
2018-08-07,97.7067,97.9867,93.6519,97.4493,101.2903,UP,1
2018-08-08,98.1333,97.4667,93.7676,97.8427,101.1903,DOWN,0
2018-08-09,98.0667,98.1467,93.8853,97.744,101.0393,DOWN,0
2018-08-10,97.72,97.4467,93.9995,97.856,100.9143,DOWN,0
2018-08-13,96.1733,97.9333,94.1103,97.56,100.7129,UP,1
2018-08-14,96.88,96.5733,94.2039,97.3947,100.5956,DOWN,0
2018-08-15,96.6267,96.12,94.2742,97.0933,100.4696,UP,1
2018-08-16,97.4533,97.2067,94.3595,96.9707,100.318,UP,1
2018-08-17,97.8667,97.3867,94.445,97.0,100.166,UP,1
2018-08-20,99.0533,97.9067,94.5404,97.576,100.0052,UP,1
2018-08-21,99.72,99.0,94.6342,98.144,99.8437,DOWN,0
2018-08-22,99.2867,99.4667,94.7272,98.676,99.6533,DOWN,0
2018-08-23,98.4933,99.2933,94.8176,98.884,99.4639,DOWN,0
2018-08-24,97.7733,98.7267,94.9024,98.8653,99.2823,UP,1
2018-08-27,99.4533,98.36,94.9965,98.9453,99.1165,DOWN,0
2018-08-28,99.4533,99.8267,95.0967,98.892,98.9592,UP,1
2018-08-29,101.9733,99.9267,95.2102,99.4293,98.8707,UP,1
2018-08-30,102.1133,101.9933,95.3267,100.1533,98.7387,DOWN,0
2018-08-31,101.6,100.6667,95.4379,100.9187,98.6267,UP,1
2018-09-04,102.9933,101.1133,95.5618,101.6267,98.5825,UP,1
2018-09-05,105.8533,102.78,95.6941,102.9067,98.6559,UP,1
2018-09-06,110.2333,106.0267,95.8487,104.5587,98.8219,DOWN,0
2018-09-07,110.12,110.0,95.9979,106.16,99.0227,UP,1
2018-09-10,111.72,111.02,96.1457,108.184,99.2584,UP,1
2018-09-11,112.02,111.7067,96.295,109.9893,99.5127,DOWN,0
2018-09-12,111.0733,111.6667,96.4401,111.0333,99.7459,DOWN,0
2018-09-13,110.92,111.74,96.5836,111.1707,99.9984,DOWN,0
2018-09-14,110.5933,111.3067,96.7203,111.2653,100.2592,DOWN,0
2018-09-17,108.0867,110.5867,96.8373,110.5387,100.4557,UP,1
2018-09-18,108.5667,109.22,96.9493,109.848,100.6016,DOWN,0
2018-09-19,107.44,108.8267,97.0618,109.1213,100.7768,DOWN,0
2018-09-20,105.46,107.84,97.1633,108.0293,100.9408,DOWN,0
2018-09-21,104.5133,105.8067,97.2615,106.8133,101.0648,UP,1
2018-09-24,105.4267,104.52,97.36,106.2813,101.1961,UP,1
2018-09-25,106.6667,105.5867,97.4613,105.9013,101.4235,UP,1
2018-09-26,107.6733,106.94,97.5646,105.948,101.6332,DOWN,0
2018-09-27,107.1133,108.3867,97.6715,106.2787,101.7985,UP,1
2018-09-28,107.5067,106.82,97.7788,106.8773,101.96,UP,1
2018-10-01,107.7267,108.34,97.8874,107.3373,102.1265,DOWN,0
2018-10-02,104.2133,107.6067,97.9815,106.8467,102.1973,UP,1
2018-10-03,104.5267,104.4933,98.0727,106.2173,102.3876,DOWN,0
2018-10-04,102.98,104.24,98.1565,105.3907,102.4744,DOWN,0
2018-10-05,101.2467,103.2133,98.2302,104.1387,102.5771,DOWN,0
2018-10-08,100.5,100.8533,98.3015,102.6933,102.6691,DOWN,0
2018-10-09,98.9333,100.58,98.3643,101.6373,102.7412,DOWN,0
2018-10-10,92.6667,99.0133,98.3854,99.2653,102.6372,DOWN,0
2018-10-11,90.8733,92.0,98.3977,96.844,102.5313,UP,1
2018-10-12,91.0467,92.8667,98.4076,94.804,102.3811,DOWN,0
2018-10-15,90.3867,90.5733,98.4169,92.7813,102.2456,UP,1
2018-10-16,92.6667,91.7533,98.4417,91.528,102.1459,DOWN,0
2018-10-17,90.4067,92.6,98.4456,91.076,101.9999,DOWN,0
2018-10-18,88.1,90.1933,98.4375,90.5213,101.7992,DOWN,0
2018-10-19,88.04,89.0733,98.4265,89.92,101.5987,DOWN,0
2018-10-22,87.4267,86.6933,98.4083,89.328,101.3928,DOWN,0
2018-10-23,85.6133,85.6067,98.3765,87.9173,101.1816,DOWN,0
2018-10-24,82.34,85.94,98.3233,86.304,100.8908,UP,1
2018-10-25,83.1467,86.6667,98.2794,85.3133,100.6212,DOWN,0
2018-10-26,82.9267,81.5133,98.2247,84.2907,100.3307,DOWN,0
2018-10-29,80.4067,84.2867,98.1515,82.8867,99.9815,UP,1
2018-10-30,84.14,81.96,98.0982,82.592,99.6832,UP,1
2018-10-31,86.9467,85.1667,98.051,83.5133,99.4277,UP,1
2018-11-01,89.0533,87.4733,98.01,84.6947,99.2231,UP,1
2018-11-02,89.06,89.86,97.962,85.9213,99.0344,UP,1
2018-11-05,89.1667,89.26,97.9109,87.6733,98.8623,UP,1
2018-11-06,91.1667,88.8667,97.8693,89.0787,98.6965,UP,1
2018-11-07,93.5533,92.28,97.8427,90.4,98.5785,DOWN,0
2018-11-08,91.96,93.22,97.807,90.9813,98.3783,DOWN,0
2018-11-09,89.9933,91.38,97.7572,91.168,98.1359,DOWN,0
2018-11-12,88.2867,89.7,97.7054,90.992,97.8696,DOWN,0
2018-11-13,87.68,88.7467,97.6545,90.2947,97.5633,UP,1
2018-11-14,88.82,88.5133,97.6104,89.348,97.2227,UP,1
2018-11-15,90.7333,88.3133,97.5732,89.1027,96.8327,DOWN,0
2018-11-16,89.7667,90.26,97.5384,89.0573,96.4256,DOWN,0
2018-11-19,89.54,89.4067,97.5219,89.308,95.982,DOWN,0
2018-11-20,84.6333,87.9667,97.4771,88.6987,95.4343,UP,1
2018-11-21,86.4533,84.6333,97.436,88.2253,94.9419,DOWN,0
2018-11-23,86.0467,85.5467,97.4272,87.288,94.4444,UP,1
2018-11-26,88.9133,87.0,97.438,87.1173,94.0108,DOWN,0
2018-11-27,88.4333,88.5533,97.44,86.896,93.6177,UP,1
2018-11-28,91.54,89.0133,97.4457,88.2773,93.2772,DOWN,0
2018-11-29,90.0067,91.2867,97.434,88.988,92.9285,UP,1
2018-11-30,91.1533,90.0,97.4349,90.0093,92.6424,DOWN,0
2018-12-03,90.3267,92.8733,97.4311,90.292,92.3587,DOWN,0
2018-12-04,86.4467,89.6333,97.4125,89.8947,91.9791,UP,1
2018-12-06,89.46,84.8333,97.4045,89.4787,91.6349,DOWN,0
2018-12-07,85.8333,90.0,97.3699,88.644,91.1981,UP,1
2018-12-10,86.5,85.1667,97.3374,87.7133,90.7859,DOWN,0
2018-12-11,86.4667,88.1667,97.3004,86.9413,90.3651,UP,1
2018-12-12,86.82,88.3667,97.2717,87.016,89.9469,DOWN,0
2018-12-13,84.3467,86.9,97.2303,85.9933,89.5496,DOWN,0
2018-12-14,82.2867,83.3333,97.1823,85.284,89.1048,UP,1
2018-12-17,82.9467,81.9333,97.1344,84.5733,88.7041,UP,1
2018-12-18,83.58,83.9067,97.0913,83.996,88.3508,DOWN,0
2018-12-19,81.26,83.48,97.0327,82.884,87.966,DOWN,0
2018-12-20,80.5067,80.6,96.9618,82.116,87.5975,DOWN,0
2018-12-21,79.5533,81.1933,96.8846,81.5693,87.3352,DOWN,0
2018-12-24,77.0533,78.7933,96.7779,80.3907,87.0588,UP,1
2018-12-26,80.3067,77.2333,96.6864,79.736,86.844,UP,1
2018-12-27,82.18,79.1933,96.6025,79.92,86.6799,DOWN,0
2018-12-28,81.74,82.24,96.5247,80.1667,86.4613,UP,1
2018-12-31,82.3267,82.5267,96.4459,80.7213,86.2997,DOWN,0
2019-01-02,82.28,80.8333,96.3671,81.7667,86.1833,DOWN,0
2019-01-03,79.26,81.8133,96.2705,81.5573,86.0077,UP,1
2019-01-04,81.9933,80.6933,96.1806,81.52,85.8991,UP,1
2019-01-07,82.94,82.0133,96.0934,81.76,85.8456,UP,1
2019-01-08,85.4,84.2067,96.0316,82.3747,85.9068,UP,1
2019-01-09,85.44,85.74,95.9796,83.0067,85.9527,DOWN,0
2019-01-10,85.38,85.2267,95.9144,84.2307,86.0017,DOWN,0
2019-01-11,85.2267,85.1267,95.8647,84.8773,86.0981,DOWN,0
2019-01-14,83.9467,84.0933,95.8107,85.0787,86.0943,DOWN,0
2019-01-15,83.9067,84.2533,95.7403,84.78,86.0335,UP,1
2019-01-16,84.4667,83.9133,95.6908,84.5853,85.9417,UP,1
2019-01-17,86.82,84.4733,95.643,84.8733,85.8969,UP,1
2019-01-18,91.0867,87.9333,95.6109,86.0453,85.9353,DOWN,0
2019-01-22,88.6,89.7467,95.5704,86.976,85.884,DOWN,0
2019-01-23,87.2933,89.14,95.5374,87.6533,85.7588,UP,1
2019-01-24,87.72,87.9267,95.5088,88.304,85.674,UP,1
2019-01-25,89.7067,88.9333,95.4821,88.8813,85.6683,UP,1
2019-01-28,90.4467,89.1733,95.458,88.7533,85.7115,UP,1
2019-01-29,91.0333,90.76,95.4285,89.24,85.7785,UP,1
2019-01-30,93.0067,91.7733,95.4134,90.3827,85.8623,DOWN,0
2019-01-31,90.62,93.08,95.3742,90.9627,85.86,UP,1
2019-02-01,92.0067,90.5533,95.3357,91.4227,85.9048,UP,1
2019-02-04,94.26,91.9467,95.3037,92.1853,85.9992,UP,1
2019-02-05,94.4933,94.68,95.2765,92.8773,86.1964,DOWN,0
2019-02-06,92.66,94.5467,95.2448,92.808,86.3205,UP,1
2019-02-07,95.3267,94.52,95.2265,93.7493,86.5061,DOWN,0
2019-02-08,94.5,95.42,95.2245,94.248,86.6179,DOWN,0
2019-02-11,93.7267,95.0,95.2204,94.1413,86.7237,UP,1
2019-02-12,94.58,94.8267,95.2502,94.1587,86.7845,UP,1
2019-02-13,96.0,94.6933,95.2836,94.8267,86.9044,UP,1
2019-02-14,96.58,95.38,95.3203,95.0773,87.0129,UP,1
2019-02-15,97.58,97.0467,95.369,95.6933,87.158,UP,1
2019-02-19,99.6867,97.14,95.424,96.8853,87.4228,UP,1
2019-02-20,101.6667,100.0133,95.4884,98.3027,87.6669,DOWN,0
2019-02-21,101.3333,101.44,95.5474,99.3693,87.9769,DOWN,0
2019-02-22,101.24,101.6,95.5938,100.3013,88.2717,UP,1
2019-02-25,101.3133,101.6,95.629,101.048,88.5687,DOWN,0
2019-02-26,100.6667,100.6267,95.6497,101.244,88.8456,DOWN,0
2019-02-27,100.3067,100.3133,95.6677,100.972,89.1648,UP,1
2019-02-28,100.5133,100.3133,95.68,100.808,89.5293,UP,1
2019-03-01,101.74,101.12,95.7011,100.908,89.9052,DOWN,0
2019-03-04,99.0867,102.2267,95.7143,100.4627,90.2153,DOWN,0
2019-03-05,97.2533,98.7933,95.7151,99.78,90.5352,DOWN,0
2019-03-06,96.28,96.98,95.7086,98.9747,90.8507,DOWN,0
2019-03-07,93.9133,95.8533,95.6873,97.6547,91.1379,UP,1
2019-03-08,95.14,93.3533,95.6593,96.3347,91.4996,UP,1
2019-03-11,97.5267,94.6133,95.6527,96.0227,91.844,UP,1
2019-03-12,97.5733,97.7333,95.6409,96.0867,92.1519,UP,1
2019-03-13,99.0667,98.0,95.6244,96.644,92.4984,DOWN,0
2019-03-14,98.4667,98.8333,95.6028,97.5547,92.8212,DOWN,0
2019-03-15,98.0733,98.72,95.5775,98.1413,93.1371,UP,1
2019-03-18,99.5333,97.96,95.5471,98.5427,93.5425,DOWN,0
2019-03-19,96.0333,99.3333,95.5074,98.2347,93.8233,DOWN,0
2019-03-20,95.2533,95.7533,95.4524,97.472,94.0696,UP,1
2019-03-21,97.2133,94.9067,95.4248,97.2213,94.3059,DOWN,0
2019-03-22,95.1467,96.46,95.3859,96.636,94.5,DOWN,0
2019-03-25,94.7933,95.1533,95.3347,95.688,94.6883,UP,1
2019-03-26,96.2933,95.6267,95.2888,95.74,94.9096,DOWN,0
2019-03-27,95.9267,96.1667,95.233,95.8747,95.1492,UP,1
2019-03-28,96.9933,96.1733,95.179,95.8307,95.4109,DOWN,0
2019-03-29,96.26,97.4,95.1162,96.0533,95.6468,UP,1
2019-04-01,99.5133,97.34,95.074,96.9973,95.9007,DOWN,0
2019-04-02,99.06,99.4,95.035,97.5507,96.0601,UP,1
2019-04-03,99.96,99.5667,94.9961,98.3573,96.2873,UP,1
2019-04-04,101.4067,100.16,94.9665,99.24,96.5696,DOWN,0
2019-04-05,101.1667,101.42,94.9404,100.2213,96.8385,UP,1
2019-04-08,101.7933,100.8667,94.9058,100.6773,97.0803,DOWN,0
2019-04-09,100.4333,101.5467,94.8719,100.952,97.28,DOWN,0
2019-04-10,100.2067,100.72,94.847,101.0013,97.4635,UP,1
2019-04-11,102.1933,100.4667,94.847,101.1587,97.6472,UP,1
2019-04-12,102.4933,102.6,94.8498,101.424,97.8847,DOWN,0
2019-04-15,101.6467,102.7467,94.8576,101.3947,98.0775,UP,1
2019-04-16,103.22,101.0533,94.8741,101.952,98.2567,UP,1
2019-04-17,104.72,103.6667,94.9011,102.8547,98.4612,DOWN,0
2019-04-18,103.4867,105.0667,94.9215,103.1133,98.6777,UP,1
2019-04-22,103.9133,103.3267,94.9496,103.3973,98.8495,DOWN,0
2019-04-23,103.2133,104.5733,94.9779,103.7107,99.0237,UP,1
2019-04-24,105.96,103.6733,95.0164,104.2587,99.2684,DOWN,0
2019-04-25,101.5,106.6667,95.0175,103.6147,99.4068,UP,1
2019-04-26,102.58,101.2,95.037,103.4333,99.5384,DOWN,0
2019-04-29,99.86,101.74,95.05,102.6227,99.604,DOWN,0
2019-04-30,99.52,99.7,95.0561,101.884,99.6428,DOWN,0
2019-05-01,99.3067,99.3333,95.0583,100.5533,99.6352,UP,1
2019-05-02,100.0333,98.6667,95.082,100.26,99.6025,UP,1
2019-05-03,102.1933,100.66,95.107,100.1827,99.6197,UP,1
2019-05-06,102.4667,99.8867,95.1251,100.704,99.6443,DOWN,0
2019-05-07,98.4867,101.44,95.1204,100.4973,99.5877,DOWN,0
2019-05-08,97.0667,98.4467,95.1087,100.0493,99.5157,UP,1
2019-05-09,97.4667,95.9733,95.0927,99.536,99.4589,UP,1
2019-05-10,97.5867,97.34,95.1055,98.6147,99.4004,DOWN,0
2019-05-13,94.5733,95.7733,95.0852,97.036,99.2571,UP,1
2019-05-14,96.1933,94.7667,95.0856,96.5773,99.1992,UP,1
2019-05-15,96.72,95.2067,95.0897,96.508,99.1885,UP,1
2019-05-16,97.48,97.1933,95.1005,96.5107,99.2125,DOWN,0
2019-05-17,97.42,96.7533,95.0982,96.4773,99.2827,UP,1
2019-05-20,97.9467,96.56,95.1071,97.152,99.3388,DOWN,0
2019-05-21,97.26,98.2467,95.1006,97.3653,99.3335,DOWN,0
2019-05-22,95.82,97.06,95.0939,97.1853,99.2984,DOWN,0
2019-05-23,93.12,94.5067,95.0713,96.3133,99.1795,DOWN,0
2019-05-24,92.32,93.9,95.0443,95.2933,99.0565,DOWN,0
2019-05-28,91.3867,92.4533,95.0106,93.9813,98.9228,DOWN,0
2019-05-29,89.5067,91.0,94.9678,92.4307,98.7223,DOWN,0
2019-05-30,89.4733,89.6733,94.9266,91.1613,98.5911,DOWN,0
2019-05-31,88.2933,88.6533,94.8872,90.196,98.4519,DOWN,0
2019-06-03,87.7667,88.0333,94.8416,89.2853,98.2629,UP,1
2019-06-04,90.1533,89.1933,94.8092,89.0387,98.1631,UP,1
2019-06-05,90.4667,90.6333,94.7743,89.2307,98.0765,DOWN,0
2019-06-06,90.2533,90.18,94.7362,89.3867,97.9557,UP,1
2019-06-07,90.7733,90.8733,94.6948,89.8827,97.8527,UP,1
2019-06-10,92.7133,91.3333,94.6598,90.872,97.7671,UP,1
2019-06-11,93.8267,93.3667,94.6325,91.6067,97.7184,UP,1
2019-06-12,94.6667,93.8133,94.6134,92.4467,97.6215,DOWN,0
2019-06-13,94.3267,94.92,94.5961,93.2613,97.5268,UP,1
2019-06-14,94.6933,94.1067,94.5723,94.0453,97.4215,DOWN,0
2019-06-17,92.5867,94.64,94.538,94.02,97.2451,UP,1
2019-06-18,93.8867,92.94,94.4976,94.032,97.0995,UP,1
2019-06-19,94.6867,94.0,94.4604,94.036,96.9573,UP,1
2019-06-20,97.0533,95.9467,94.4377,94.5813,96.8897,UP,1
2019-06-21,97.3133,96.8933,94.4093,95.1053,96.8319,DOWN,0
2019-06-24,95.0133,97.6667,94.3551,95.5907,96.6883,DOWN,0
2019-06-25,94.7067,95.34,94.2775,95.7547,96.5325,UP,1
2019-06-26,95.6733,95.0467,94.2052,95.952,96.4131,UP,1
2019-06-27,98.1733,96.4867,94.1375,96.176,96.3121,UP,1
2019-06-28,99.5067,99.0,94.0749,96.6147,96.2079,UP,1
2019-07-01,99.98,100.1867,94.0195,97.608,96.1377,DOWN,0
2019-07-02,99.0467,99.98,93.9601,98.476,96.0404,UP,1
2019-07-03,99.6867,99.06,93.9056,99.2787,95.9699,UP,1
2019-07-05,100.0267,99.3267,93.8653,99.6493,95.8512,DOWN,0
2019-07-08,98.0733,99.1867,93.8128,99.3627,95.7827,DOWN,0
2019-07-09,97.5533,97.4733,93.7634,98.8773,95.6821,DOWN,0
2019-07-10,95.0467,97.8533,93.7113,98.0773,95.5859,UP,1
2019-07-11,95.2,93.5333,93.6647,97.18,95.4995,UP,1
2019-07-12,99.9667,95.1133,93.6374,97.168,95.5127,DOWN,0
2019-07-15,99.1133,100.1,93.5997,97.376,95.4943,UP,1
2019-07-16,102.3067,100.6,93.5728,98.3267,95.4965,UP,1
2019-07-17,102.4,101.6467,93.5493,99.7973,95.4952,UP,1
2019-07-18,102.4733,102.4,93.5241,101.252,95.5749,UP,1
2019-07-19,103.4667,103.1,93.5028,101.952,95.7029,UP,1
2019-07-22,104.12,103.4667,93.5023,102.9533,95.836,UP,1
2019-07-23,107.1667,104.4733,93.5155,103.9253,96.0276,UP,1
2019-07-24,109.3533,107.2467,93.5474,105.316,96.3232,DOWN,0
2019-07-25,108.68,109.6667,93.5846,106.5573,96.5729,UP,1
2019-07-26,109.8933,110.3067,93.6315,107.8427,96.8364,DOWN,0
2019-07-29,109.6867,109.8933,93.6853,108.956,97.0805,UP,1
2019-07-30,110.18,108.3867,93.7729,109.5587,97.3357,UP,1
2019-07-31,111.32,110.2267,93.8751,109.952,97.6032,DOWN,0
2019-08-01,110.9667,111.0333,93.9747,110.4093,97.8773,DOWN,0
2019-08-02,110.7067,110.6467,94.0763,110.572,98.1751,DOWN,0
2019-08-05,108.0667,108.5733,94.1533,110.248,98.474,UP,1
2019-08-06,109.9667,108.9733,94.2511,110.2053,98.8269,UP,1
2019-08-07,111.0133,108.8,94.3657,110.144,99.2195,UP,1
2019-08-08,112.5133,111.1467,94.488,110.4533,99.6796,DOWN,0
2019-08-09,110.0467,111.14,94.6011,110.3213,100.0911,UP,1
2019-08-12,110.7067,109.5467,94.7266,110.8493,100.5393,UP,1
2019-08-13,114.52,110.9467,94.8875,111.76,101.0744,DOWN,0
