ticker,APTV US Equity,APTV US Equity,APTV US Equity,APTV US Equity,APTV US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2016-05-23,55.4481,55.7747,55.8149,60.6374,63.0859,UP,1
2016-05-24,57.006,55.8082,55.9824,60.6039,63.0393,DOWN,0
2016-05-25,56.9557,57.3242,56.098,60.554,62.9842,DOWN,0
2016-05-26,56.2773,56.8971,56.3208,60.4711,62.9401,UP,1
2016-05-27,56.7714,56.16,56.4917,60.3819,62.9043,UP,1
2016-05-31,56.9222,56.9725,56.7865,60.3035,62.8663,DOWN,0
2016-06-01,56.1684,56.3024,56.619,60.2148,62.828,UP,1
2016-06-02,57.2405,56.1349,56.676,60.1323,62.7887,DOWN,0
2016-06-03,56.1768,56.8971,56.6559,60.0407,62.7435,UP,1
2016-06-06,56.562,56.361,56.614,59.9596,62.7039,UP,1
2016-06-07,57.2405,55.9757,56.6776,59.894,62.6776,UP,1
2016-06-08,57.8268,57.5923,57.0093,59.8122,62.6649,DOWN,0
2016-06-09,57.7347,57.274,57.1082,59.712,62.6583,DOWN,0
2016-06-10,56.3945,57.0897,57.1517,59.5832,62.6461,DOWN,0
2016-06-13,55.2135,55.9757,56.882,59.4531,62.6145,DOWN,0
2016-06-14,54.5686,54.8701,56.3476,59.3579,62.5731,UP,1
2016-06-15,55.1549,54.8031,55.8132,59.2715,62.5334,UP,1
2016-06-16,55.4816,54.5937,55.3626,59.1807,62.4945,UP,1
2016-06-17,55.6658,55.4313,55.2169,59.1013,62.4712,UP,1
2016-06-20,58.3712,57.2572,55.8484,59.0694,62.4582,DOWN,0
2016-06-21,57.9357,58.254,56.5218,59.0116,62.4411,DOWN,0
2016-06-22,57.8184,58.3629,57.0545,58.956,62.4286,UP,1
2016-06-23,59.2256,58.6225,57.8033,58.8604,62.4083,DOWN,0
2016-06-24,51.9888,55.8501,57.0679,58.6071,62.3514,DOWN,0
2016-06-27,49.4677,51.2769,55.2872,58.3196,62.2836,UP,1
2016-06-28,50.8581,50.4058,53.8717,58.0551,62.218,UP,1
2016-06-29,52.5584,51.4863,52.8197,57.8203,62.1611,DOWN,0
2016-06-30,52.4328,52.7678,51.4612,57.5852,62.1,UP,1
2016-07-01,53.2871,53.1782,51.7208,57.3779,62.0329,DOWN,0
2016-07-05,50.4142,52.6673,51.9101,57.1175,61.9532,UP,1
2016-07-06,51.0256,50.5901,51.9436,56.8642,61.8832,UP,1
2016-07-07,52.5081,51.1764,51.9336,56.61,61.8223,UP,1
2016-07-08,54.3173,53.2536,52.3105,56.4061,61.7821,UP,1
2016-07-11,54.6272,54.7612,52.5785,56.2424,61.7449,UP,1
2016-07-12,55.8417,55.3559,53.664,56.1258,61.7189,UP,1
2016-07-13,56.1181,55.8752,54.6825,56.0134,61.6927,UP,1
2016-07-14,56.2605,56.9557,55.433,55.9129,61.6793,DOWN,0
2016-07-15,56.1768,56.3275,55.8049,55.8623,61.6547,UP,1
2016-07-18,56.1935,55.4816,56.1181,55.8251,61.6172,DOWN,0
2016-07-19,55.9004,55.7496,56.1299,55.7628,61.5724,UP,1
2016-07-20,57.1735,55.9339,56.3409,55.7333,61.5317,UP,1
2016-07-21,57.5923,57.4164,56.6073,55.6908,61.4904,DOWN,0
2016-07-22,57.2572,57.5169,56.8234,55.6586,61.4498,DOWN,0
2016-07-25,57.2405,57.3326,57.0328,55.6363,61.402,UP,1
2016-07-26,58.1367,57.4164,57.48,55.6521,61.3539,DOWN,0
2016-07-27,57.9943,58.5639,57.6442,55.6632,61.3009,DOWN,0
2016-07-28,56.6793,56.1433,57.4616,55.6734,61.2418,UP,1
2016-07-29,56.8049,56.6542,57.3712,55.6819,61.1915,DOWN,0
2016-08-01,56.7882,56.7798,57.2807,55.7144,61.1397,DOWN,0
2016-08-02,54.711,56.3359,56.5956,55.6903,61.0748,DOWN,0
2016-08-03,53.6473,53.1866,55.7261,55.6543,61.0034,DOWN,0
2016-08-04,53.1782,53.9237,55.0259,55.5777,60.9277,UP,1
2016-08-05,55.4983,53.6054,54.7646,55.5486,60.8607,DOWN,0
2016-08-08,55.0125,55.4146,54.4095,55.5233,60.7927,DOWN,0
2016-08-09,54.9204,55.0795,54.4513,55.4863,60.7132,DOWN,0
2016-08-10,54.5937,55.0209,54.6406,55.4397,60.6299,UP,1
2016-08-11,54.7361,55.046,54.9522,55.411,60.5475,DOWN,0
2016-08-12,53.5886,54.5016,54.5703,55.338,60.4625,UP,1
2016-08-15,54.2587,53.7059,54.4195,55.2996,60.373,DOWN,0
2016-08-16,54.0493,54.0996,54.2453,55.2494,60.308,UP,1
2016-08-17,54.4011,54.3089,54.2068,55.1926,60.2316,UP,1
2016-08-18,54.5016,54.4597,54.1599,55.1261,60.1506,UP,1
2016-08-19,54.7026,54.2419,54.3827,55.0655,60.0747,DOWN,0
2016-08-22,54.4932,54.6021,54.4296,55.0274,60.0004,UP,1
2016-08-23,56.8385,56.5369,54.9874,55.0599,59.9358,UP,1
2016-08-24,57.5001,57.0813,55.6072,55.1186,59.8744,DOWN,0
2016-08-25,57.5001,57.0478,56.2069,55.1655,59.8172,UP,1
2016-08-26,58.3126,57.5839,56.9289,55.2221,59.7611,UP,1
2016-08-29,59.3345,58.2288,57.8972,55.2955,59.7063,DOWN,0
2016-08-30,58.9743,59.3512,58.3243,55.3075,59.655,UP,1
2016-08-31,59.1837,58.79,58.661,55.3325,59.6146,DOWN,0
2016-09-01,58.8822,59.4768,58.9374,55.3537,59.5691,DOWN,0
2016-09-02,58.7733,59.2674,59.0296,55.3447,59.525,UP,1
2016-09-06,59.0245,59.3847,58.9676,55.4854,59.4765,DOWN,0
2016-09-07,58.8738,59.0329,58.9475,55.6735,59.4193,UP,1
2016-09-08,59.1921,58.656,58.9492,55.8402,59.3542,DOWN,0
2016-09-09,56.9641,58.5722,58.5655,55.9283,59.2775,UP,1
2016-09-12,57.81,56.2103,58.3729,56.0359,59.2024,DOWN,0
2016-09-13,57.1065,57.073,57.9893,56.1123,59.1206,UP,1
2016-09-14,57.3242,56.7798,57.6794,56.2505,59.0404,UP,1
2016-09-15,57.8854,57.6425,57.4181,56.3877,58.9618,UP,1
2016-09-16,58.4382,57.5001,57.7129,56.5063,58.8828,DOWN,0
2016-09-19,58.2707,58.9743,57.805,56.5853,58.8113,DOWN,0
2016-09-20,57.6677,58.522,57.9173,56.6461,58.74,UP,1
2016-09-21,58.2288,58.1451,58.0982,56.6939,58.6633,UP,1
2016-09-22,58.8235,58.9659,58.2858,56.748,58.595,DOWN,0
2016-09-23,58.2205,58.5639,58.2422,56.7872,58.528,DOWN,0
2016-09-26,57.5923,57.9022,58.1066,56.8155,58.4625,DOWN,0
2016-09-27,57.2907,57.3661,58.0312,56.8374,58.3954,UP,1
2016-09-28,59.1586,57.5336,58.2171,56.9026,58.3478,DOWN,0
2016-09-29,58.3629,58.8654,58.125,56.9264,58.2956,UP,1
2016-09-30,59.7365,58.6728,58.4282,56.9693,58.2439,DOWN,0
2016-10-03,59.6527,59.5941,58.8403,57.0172,58.183,DOWN,0
2016-10-04,59.2256,59.8119,59.2272,57.0569,58.1296,UP,1
2016-10-05,60.1134,59.4517,59.4182,57.0964,58.0804,DOWN,0
2016-10-06,59.4936,59.9459,59.6444,57.1264,58.0259,DOWN,0
2016-10-07,58.7314,59.4936,59.4433,57.1675,57.9648,DOWN,0
2016-10-10,58.5974,59.1083,59.2323,57.2033,57.8929,DOWN,0
2016-10-11,56.7882,58.4047,58.7448,57.2033,57.8132,DOWN,0
2016-10-12,56.6793,56.9473,58.058,57.2427,57.7315,DOWN,0
2016-10-13,55.2052,55.9674,57.2003,57.2738,57.6405,UP,1
2016-10-14,55.2722,55.6826,56.5084,57.3157,57.5545,UP,1
2016-10-17,55.6323,55.2219,55.9154,57.3184,57.4736,DOWN,0
2016-10-18,53.6975,56.1935,55.2973,57.2921,57.3903,UP,1
2016-10-19,54.5518,53.9488,54.8718,57.2847,57.3211,DOWN,0
2016-10-20,53.9572,54.5518,54.6222,57.272,57.258,DOWN,0
2016-10-21,53.5384,53.4379,54.2754,57.248,57.2114,UP,1
2016-10-24,53.798,54.2168,53.9086,57.2522,57.1723,DOWN,0
2016-10-25,52.9604,53.6305,53.7612,57.2263,57.1195,UP,1
2016-10-26,53.8315,52.8264,53.6171,57.2219,57.0747,UP,1
2016-10-27,53.9823,53.9153,53.6221,57.2135,57.0509,UP,1
2016-10-28,54.2001,54.0158,53.7545,57.2075,57.0311,UP,1
2016-10-31,54.5016,54.376,53.8952,57.2035,57.0211,UP,1
2016-11-01,54.6105,54.7026,54.2252,57.2058,57.0121,UP,1
2016-11-02,55.8752,54.6607,54.6339,57.1866,57.0163,DOWN,0
2016-11-03,55.5653,55.8669,54.9505,57.1479,57.0215,UP,1
2016-11-04,55.9171,55.3978,55.2939,57.1162,57.0287,UP,1
2016-11-07,57.9189,56.6961,55.9774,57.1083,57.0491,UP,1
2016-11-08,58.723,57.6258,56.7999,57.0961,57.0647,DOWN,0
2016-11-09,54.9288,55.6993,56.6106,57.0152,57.062,UP,1
2016-11-10,55.6742,55.0711,56.6324,56.945,57.0718,DOWN,0
2016-11-11,54.6356,55.2805,56.3761,56.8601,57.073,UP,1
2016-11-14,55.7496,55.0209,55.9422,56.7996,57.0736,UP,1
2016-11-15,55.9255,55.8082,55.3827,56.7376,57.0854,DOWN,0
2016-11-16,55.7328,55.7077,55.5435,56.6748,57.1021,UP,1
2016-11-17,56.9976,55.6742,55.8082,56.6309,57.1265,UP,1
2016-11-18,57.1149,57.1232,56.3041,56.6339,57.1631,UP,1
2016-11-21,57.5169,57.4499,56.6575,56.628,57.212,DOWN,0
2016-11-22,56.1014,56.8217,56.6927,56.6079,57.2511,UP,1
2016-11-23,56.1684,55.892,56.7798,56.5848,57.285,UP,1
2016-11-25,56.5537,56.5118,56.691,56.5582,57.3222,DOWN,0
2016-11-28,55.5486,56.5369,56.3778,56.5004,57.3435,DOWN,0
2016-11-29,53.1363,52.6338,55.5017,56.3977,57.3449,UP,1
2016-11-30,53.6054,53.8148,55.0025,56.3165,57.3364,UP,1
2016-12-01,54.9706,54.1331,54.7629,56.2513,57.3375,DOWN,0
2016-12-02,53.3709,54.8869,54.1264,56.1423,57.3315,UP,1
2016-12-05,53.396,53.9907,53.6958,56.0458,57.3217,UP,1
2016-12-06,55.18,53.3541,54.1046,55.9975,57.3278,UP,1
2016-12-07,58.9324,55.4564,55.17,56.0303,57.3557,UP,1
2016-12-08,59.7616,58.9324,56.1282,56.0424,57.3753,UP,1
2016-12-09,59.904,59.569,57.4348,56.0732,57.3954,DOWN,0
2016-12-12,58.1116,59.8956,58.3779,56.0407,57.4067,UP,1
2016-12-13,58.6644,58.3042,59.0748,56.021,57.4116,DOWN,0
2016-12-14,57.6258,57.5839,58.8135,55.989,57.411,UP,1
2016-12-15,57.8352,57.542,58.4282,55.9434,57.4037,DOWN,0
2016-12-16,57.0395,58.1786,57.8553,55.8943,57.3894,DOWN,0
2016-12-19,56.6877,56.7966,57.5705,55.8535,57.3772,DOWN,0
2016-12-20,56.3527,57.1567,57.1082,55.8086,57.3702,UP,1
2016-12-21,57.9524,56.8468,57.1735,55.8318,57.3706,DOWN,0
2016-12-22,56.3275,57.4331,56.872,55.8248,57.3659,UP,1
2016-12-23,56.7882,56.294,56.8217,55.8565,57.3555,UP,1
2016-12-27,57.006,56.6626,56.8854,55.8911,57.3471,DOWN,0
2016-12-28,56.3778,57.5504,56.8904,55.9061,57.3317,UP,1
2016-12-29,56.4197,56.3694,56.5838,55.9605,57.3117,DOWN,0
2016-12-30,56.4113,56.7966,56.6006,55.9977,57.2876,UP,1
2017-01-03,56.5704,56.8217,56.557,56.0499,57.2663,UP,1
2017-01-04,58.6644,56.7044,56.8887,56.1525,57.2566,DOWN,0
2017-01-05,58.3042,58.5806,57.274,56.2426,57.2413,DOWN,0
2017-01-06,57.9357,58.5722,57.5772,56.3421,57.2272,DOWN,0
2017-01-09,57.006,58.0027,57.6961,56.4056,57.2091,UP,1
2017-01-10,59.0245,57.4331,58.187,56.5064,57.2016,UP,1
2017-01-11,59.9208,58.5974,58.4382,56.6208,57.1917,DOWN,0
2017-01-12,59.5187,59.9208,58.6811,56.7212,57.1755,UP,1
2017-01-13,59.9961,59.4685,59.0932,56.8289,57.1613,UP,1
2017-01-17,60.0464,59.8873,59.7013,56.9123,57.153,DOWN,0
2017-01-18,59.8873,60.0296,59.8739,56.9988,57.1558,UP,1
2017-01-19,60.3144,60.306,59.9526,57.0867,57.16,DOWN,0
2017-01-20,59.1837,60.1888,59.8856,57.112,57.1558,DOWN,0
2017-01-23,58.6895,58.9994,59.6243,57.1113,57.151,UP,1
2017-01-24,59.8454,59.2423,59.5841,57.2097,57.1505,UP,1
2017-01-25,61.4535,60.4568,59.8973,57.3253,57.1536,DOWN,0
2017-01-26,60.1888,60.9845,59.8722,57.4363,57.1515,DOWN,0
2017-01-27,59.4601,60.3228,59.9275,57.5105,57.1288,DOWN,0
2017-01-30,58.3796,59.4015,59.8655,57.5596,57.0974,UP,1
2017-01-31,58.6811,58.2623,59.6326,57.6186,57.0716,UP,1
2017-02-01,59.4685,59.1083,59.2356,57.668,57.0486,UP,1
2017-02-02,61.5708,61.8388,59.512,57.7571,57.0349,UP,1
2017-02-03,61.7634,62.0147,59.9727,57.842,57.0228,DOWN,0
2017-02-06,61.7551,61.7132,60.6478,57.9551,57.0133,UP,1
2017-02-07,62.0734,61.7551,61.3262,58.0732,57.0065,DOWN,0
2017-02-08,61.931,61.931,61.8187,58.1808,56.9977,DOWN,0
2017-02-09,61.7802,61.8388,61.8606,58.3054,56.9805,UP,1
2017-02-10,62.2492,61.9561,61.9578,58.4877,56.9692,UP,1
2017-02-13,63.6564,62.467,62.338,58.6887,56.9734,DOWN,0
2017-02-14,63.6229,63.3884,62.6479,58.8617,56.9832,UP,1
2017-02-15,63.8658,63.0366,63.0349,59.0716,56.9938,DOWN,0
2017-02-16,63.0031,63.7234,63.2795,59.2638,57.0024,UP,1
2017-02-17,63.2041,62.4921,63.4704,59.4242,57.0249,UP,1
2017-02-21,63.5224,63.2627,63.4436,59.516,57.0522,UP,1
2017-02-22,63.7736,63.1622,63.4738,59.5963,57.076,DOWN,0
2017-02-23,63.6396,63.6983,63.4286,59.671,57.101,UP,1
2017-02-24,64.2343,63.179,63.6748,59.7934,57.1236,UP,1
2017-02-27,64.6615,64.0752,63.9663,59.9134,57.1525,DOWN,0
2017-02-28,63.7653,64.561,64.0149,60.0362,57.1796,UP,1
2017-03-01,64.3013,64.6029,64.1204,60.1655,57.2144,UP,1
2017-03-02,64.8206,64.1003,64.3566,60.3211,57.2513,DOWN,0
2017-03-03,64.6447,64.7201,64.4387,60.4803,57.2936,DOWN,0
2017-03-06,63.5894,64.1254,64.2243,60.625,57.3297,UP,1
2017-03-07,63.6313,63.8909,64.1975,60.7386,57.372,UP,1
2017-03-08,64.1841,63.7569,64.174,60.8957,57.4134,DOWN,0
2017-03-09,63.8993,64.1506,63.9897,61.0379,57.4556,UP,1
2017-03-10,64.5694,64.494,63.9747,61.1892,57.4934,UP,1
2017-03-13,67.1742,66.0519,64.6916,61.4051,57.5445,UP,1
2017-03-14,67.8443,66.7554,65.5342,61.6336,57.6024,UP,1
2017-03-15,68.9248,67.8778,66.4824,61.8839,57.6631,DOWN,0
2017-03-16,68.908,69.7037,67.4841,62.1306,57.7231,DOWN,0
2017-03-17,68.5563,69.0839,68.2815,62.3285,57.785,DOWN,0
2017-03-20,67.9448,68.5814,68.4356,62.5213,57.8385,DOWN,0
2017-03-21,65.4656,68.2631,67.9599,62.6719,57.885,UP,1
2017-03-22,65.943,65.5242,67.3635,62.8506,57.9319,DOWN,0
2017-03-23,65.8341,65.7587,66.7487,62.9868,57.9748,UP,1
2017-03-24,66.0854,66.0016,66.2546,63.1101,58.0161,UP,1
2017-03-27,66.546,65.4656,65.9748,63.2507,58.0602,UP,1
2017-03-28,67.325,66.5796,66.3467,63.3972,58.1148,UP,1
2017-03-29,67.4171,67.4925,66.6415,63.5447,58.1759,UP,1
2017-03-30,67.8443,67.3585,67.0436,63.7038,58.2422,DOWN,0
2017-03-31,67.4171,67.7019,67.3099,63.8458,58.3036,DOWN,0
2017-04-03,65.5409,67.6182,67.1089,63.973,58.3538,DOWN,0
2017-04-04,63.6396,65.1305,66.3718,64.072,58.3937,DOWN,0
2017-04-05,62.8942,64.1924,65.4672,64.133,58.4163,UP,1
2017-04-06,62.9193,62.8188,64.4822,64.1623,58.4413,UP,1
2017-04-07,62.9361,62.8774,63.586,64.2172,58.4668,UP,1
2017-04-10,63.2627,62.9361,63.1304,64.2933,58.487,DOWN,0
2017-04-11,62.7434,63.2376,62.9511,64.3806,58.5408,DOWN,0
2017-04-12,62.2157,62.7434,62.8154,64.4513,58.6045,DOWN,0
2017-04-13,61.7718,62.1906,62.586,64.4973,58.6591,UP,1
2017-04-17,62.5759,61.8221,62.5139,64.5174,58.7092,DOWN,0
2017-04-18,62.2744,62.1487,62.3162,64.5276,58.7584,UP,1
2017-04-19,63.1287,62.8607,62.3933,64.5551,58.8076,UP,1
2017-04-20,65.2478,63.7485,62.9997,64.6186,58.8818,DOWN,0
2017-04-21,64.1589,64.9965,63.4771,64.6632,58.9474,UP,1
2017-04-24,66.3785,65.2143,64.2377,64.7551,59.0168,UP,1
2017-04-25,66.5209,67.3669,65.087,64.8406,59.0778,DOWN,0
2017-04-26,66.3785,66.3702,65.7369,64.895,59.1366,UP,1
2017-04-27,66.9732,67.2664,66.082,64.962,59.1922,UP,1
2017-04-28,67.3418,67.0402,66.7186,65.0315,59.2483,DOWN,0
2017-05-01,67.0067,67.3501,66.8442,65.1116,59.3021,DOWN,0
2017-05-02,65.7085,67.0486,66.6817,65.1617,59.3497,UP,1
2017-05-03,72.8782,70.9015,67.9817,65.3488,59.4332,UP,1
2017-05-04,73.7576,72.786,69.3386,65.5485,59.5224,DOWN,0
2017-05-05,73.4561,73.8749,70.5614,65.7448,59.6039,DOWN,0
2017-05-08,73.2132,73.1881,71.8027,65.9244,59.682,UP,1
2017-05-09,73.9335,73.3975,73.4477,66.1098,59.7653,DOWN,0
2017-05-10,73.5064,74.0173,73.5734,66.3047,59.8467,DOWN,0
2017-05-11,72.7609,73.3556,73.374,66.4738,59.9198,DOWN,0
2017-05-12,72.6102,72.7023,73.2048,66.6296,59.9929,UP,1
2017-05-15,72.6185,72.8196,73.0859,66.7891,60.0726,UP,1
2017-05-16,72.9201,73.1127,72.8832,66.9757,60.1531,DOWN,0
2017-05-17,71.3622,72.2165,72.4544,67.1303,60.226,DOWN,0
2017-05-18,71.3035,71.1109,72.1629,67.2727,60.309,UP,1
2017-05-19,71.9485,71.7056,72.0305,67.4337,60.4005,UP,1
2017-05-22,72.9536,72.3673,72.0976,67.6014,60.4994,DOWN,0
2017-05-23,72.3673,72.9201,71.987,67.7053,60.5837,UP,1
2017-05-24,72.4594,72.3924,72.2064,67.7976,60.6709,UP,1
2017-05-25,72.5599,72.6604,72.4577,67.8703,60.7591,UP,1
2017-05-26,73.2886,72.7609,72.7257,67.9579,60.8526,DOWN,0
2017-05-30,72.5348,72.9954,72.642,68.0375,60.9416,UP,1
2017-05-31,73.6823,72.585,72.905,68.1522,61.0421,UP,1
2017-06-01,74.6957,74.411,73.3523,68.3368,61.1443,DOWN,0
2017-06-02,74.5785,74.8968,73.756,68.5095,61.2469,DOWN,0
2017-06-05,73.8163,74.5031,73.8615,68.6692,61.344,UP,1
2017-06-06,74.4193,73.6739,74.2384,68.8358,61.4436,DOWN,0
2017-06-07,73.8749,74.4193,74.2769,68.9824,61.5394,DOWN,0
2017-06-08,72.0574,73.1295,73.7493,69.0771,61.6273,DOWN,0
2017-06-09,71.7726,72.1662,73.1881,69.1642,61.7019,DOWN,0
2017-06-12,71.3287,71.7223,72.6906,69.2339,61.7711,UP,1
2017-06-13,72.5515,71.8731,72.317,69.3365,61.8463,DOWN,0
2017-06-14,71.9736,72.8196,71.9367,69.4652,61.9146,DOWN,0
2017-06-15,71.9568,71.9903,71.9166,69.6315,61.9777,DOWN,0
2017-06-16,71.203,71.6804,71.8027,69.7977,62.0389,UP,1
2017-06-19,72.451,71.3873,72.0272,69.9884,62.1052,DOWN,0
2017-06-20,70.6251,71.982,71.6419,70.1421,62.1639,UP,1
2017-06-21,71.8731,71.7223,71.6218,70.3143,62.2294,DOWN,0
2017-06-22,71.8228,71.7391,71.595,70.4959,62.2934,UP,1
2017-06-23,72.0574,71.8563,71.7659,70.6928,62.3593,UP,1
2017-06-26,72.4845,72.0574,71.7726,70.907,62.4258,DOWN,0
2017-06-27,72.4426,71.7558,72.1361,71.1043,62.5032,UP,1
2017-06-28,72.8782,72.8949,72.3371,71.3164,62.5785,DOWN,0
2017-06-29,72.3924,72.8196,72.451,71.5017,62.655,UP,1
2017-06-30,73.4142,72.9703,72.7224,71.665,62.7354,UP,1
2017-07-03,73.5399,73.9419,72.9335,71.8526,62.8137,UP,1
2017-07-05,73.6236,73.5315,73.1697,71.9975,62.8896,DOWN,0
2017-07-06,72.6437,73.297,73.1228,72.12,62.9615,UP,1
2017-07-07,74.6455,72.7023,73.5734,72.2853,63.0464,UP,1
2017-07-10,76.1615,74.6874,74.1228,72.4691,63.136,UP,1
2017-07-11,76.8651,76.1531,74.7879,72.6596,63.2262,UP,1
2017-07-12,77.5603,77.2504,75.5752,72.8706,63.3229,DOWN,0
2017-07-13,76.8735,77.5603,76.4212,73.0939,63.4193,DOWN,0
2017-07-14,76.5803,76.9321,76.8081,73.168,63.5158,UP,1
2017-07-17,76.9991,76.7897,76.9756,73.2328,63.605,DOWN,0
2017-07-18,76.7311,77.0577,76.9488,73.2983,63.6968,UP,1
2017-07-19,77.8032,76.8818,76.9974,73.3901,63.7872,UP,1
2017-07-20,77.9791,78.2303,77.2185,73.471,63.8788,DOWN,0
2017-07-21,76.1615,76.7562,77.1348,73.5241,63.9635,DOWN,0
2017-07-24,75.8014,76.128,76.8952,73.5849,64.0419,UP,1
2017-07-25,76.1615,76.5384,76.7813,73.656,64.1253,DOWN,0
2017-07-26,75.9437,75.9437,76.4094,73.7225,64.2113,DOWN,0
2017-07-27,75.8097,76.2369,75.9756,73.7803,64.2974,DOWN,0
2017-07-28,75.3407,75.5836,75.8114,73.8598,64.3901,UP,1
2017-07-31,75.7343,75.7595,75.798,73.9484,64.4854,DOWN,0
2017-08-01,75.2402,75.994,75.6137,74.0143,64.5856,UP,1
2017-08-02,76.2369,72.9703,75.6724,74.0799,64.6904,UP,1
2017-08-03,77.7781,76.4212,76.066,74.1882,64.8012,UP,1
2017-08-04,78.0545,78.0628,76.6088,74.3001,64.9229,UP,1
2017-08-07,78.289,77.9707,77.1197,74.4146,65.0416,UP,1
2017-08-08,78.6659,78.1633,77.8049,74.5222,65.1652,DOWN,0
2017-08-09,77.7278,78.2471,78.103,74.6261,65.2861,DOWN,0
2017-08-10,76.3458,77.2252,77.8166,74.6793,65.3989,UP,1
2017-08-11,77.3425,76.5971,77.6742,74.7323,65.5208,UP,1
2017-08-14,78.3057,78.155,77.6775,74.8068,65.6431,DOWN,0
2017-08-15,78.1801,78.3476,77.5804,74.8941,65.7641,UP,1
2017-08-16,78.8167,78.6826,77.7982,74.982,65.8872,DOWN,0
2017-08-17,77.4095,78.289,78.0109,75.0527,66.0017,DOWN,0
2017-08-18,77.2839,77.175,77.9992,75.1572,66.1151,UP,1
2017-08-21,77.8199,77.5016,77.902,75.2782,66.2248,UP,1
2017-08-22,78.8837,77.8953,78.0427,75.4293,66.3414,UP,1
2017-08-23,78.892,78.3476,78.0578,75.5561,66.4563,UP,1
2017-08-24,79.1768,79.1768,78.4113,75.7002,66.5626,DOWN,0
2017-08-25,78.9507,79.939,78.7446,75.84,66.6637,UP,1
2017-08-28,79.1433,79.1684,79.0093,75.9989,66.7848,DOWN,0
2017-08-29,78.9507,78.5486,79.0227,76.1288,66.9012,UP,1
2017-08-30,79.6124,78.9842,79.1668,76.3086,67.0261,UP,1
2017-08-31,80.7431,80.0479,79.48,76.486,67.151,UP,1
2017-09-01,81.765,80.9022,80.0429,76.6848,67.2802,DOWN,0
2017-09-05,80.9022,81.6644,80.3947,76.8617,67.4061,UP,1
2017-09-06,81.0195,81.4215,80.8084,77.0324,67.5262,UP,1
2017-09-07,81.1368,81.187,81.1133,77.2063,67.6463,DOWN,0
2017-09-08,80.9609,81.1368,81.1569,77.368,67.7635,UP,1
2017-09-11,81.6561,81.5221,81.1351,77.5532,67.8913,UP,1
2017-09-12,81.9073,81.9827,81.3361,77.7231,68.02,UP,1
2017-09-13,82.0749,81.9157,81.5472,77.8938,68.1476,DOWN,0
2017-09-14,81.9911,82.1419,81.718,78.0612,68.2798,UP,1
2017-09-15,83.9175,82.0078,82.3094,78.2866,68.4337,UP,1
2017-09-18,84.2358,84.1102,82.8253,78.4784,68.5869,UP,1
2017-09-19,84.5122,84.462,83.3463,78.6455,68.7346,UP,1
2017-09-20,84.7216,84.7132,83.8757,78.8026,68.8913,DOWN,0
2017-09-21,84.6295,84.9394,84.4033,78.944,69.0475,UP,1
2017-09-22,86.0869,84.6211,84.8372,79.1282,69.202,UP,1
2017-09-25,86.6481,86.0701,85.3197,79.3296,69.3406,DOWN,0
2017-09-26,86.3633,86.6899,85.6899,79.5169,69.4736,DOWN,0
2017-09-27,82.7365,86.891,85.2929,79.637,69.5878,DOWN,0
2017-09-28,81.8655,82.4936,84.74,79.7182,69.7065,UP,1
2017-09-29,82.4183,81.8655,84.0063,79.807,69.8253,UP,1
2017-10-02,83.7165,82.4434,83.42,79.9581,69.9558,DOWN,0
2017-10-03,83.4401,84.1772,82.8354,80.1109,70.0838,UP,1
2017-10-04,85.6932,83.4317,83.4267,80.3015,70.2271,DOWN,0
2017-10-05,85.6932,85.978,84.1923,80.4965,70.3721,DOWN,0
2017-10-06,84.1353,85.3917,84.5357,80.663,70.511,DOWN,0
2017-10-09,83.8589,84.1939,84.5642,80.8334,70.6405,DOWN,0
2017-10-10,82.6025,82.6193,84.3966,80.9708,70.7719,UP,1
2017-10-11,83.1302,82.4266,83.884,81.1286,70.9036,DOWN,0
2017-10-12,82.167,81.9073,83.1788,81.2472,71.0294,DOWN,0
2017-10-13,81.6477,82.5607,82.6813,81.3245,71.1558,UP,1
2017-10-16,82.0665,82.0832,82.3228,81.4048,71.284,DOWN,0
2017-10-17,81.4467,82.0832,82.0916,81.4679,71.4092,UP,1
2017-10-18,81.8571,81.6226,81.837,81.5318,71.5356,DOWN,0
2017-10-19,81.7817,81.4467,81.7599,81.6128,71.6512,DOWN,0
2017-10-20,81.1116,82.2843,81.6527,81.7082,71.7652,UP,1
2017-10-23,81.8906,81.6226,81.6175,81.7991,71.885,UP,1
2017-10-24,82.3094,82.2172,81.7901,81.8792,72.0115,DOWN,0
2017-10-25,81.5807,82.0665,81.7348,81.9472,72.1243,UP,1
2017-10-26,82.9794,82.3345,81.9743,82.0305,72.2396,DOWN,0
2017-10-27,82.6947,82.9627,82.291,82.1362,72.3555,DOWN,0
2017-10-30,82.2926,82.2843,82.3714,82.2363,72.467,UP,1
2017-10-31,83.2391,82.3345,82.5573,82.3447,72.5829,DOWN,0
2017-11-01,83.2391,84.1772,82.889,82.4318,72.6997,DOWN,0
2017-11-02,83.1805,82.9627,82.9292,82.5176,72.814,DOWN,0
2017-11-03,81.1535,83.0632,82.621,82.5571,72.9239,UP,1
2017-11-06,81.4718,81.4885,82.4568,82.6076,73.0378,DOWN,0
2017-11-07,81.4634,81.4802,82.1017,82.654,73.1459,DOWN,0
