ticker,UNH US Equity,UNH US Equity,UNH US Equity,UNH US Equity,UNH US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2007-12-27,58.36,58.2,52.0159,58.658,53.1722,DOWN,0
2007-12-28,58.28,58.16,52.0371,58.692,53.3658,DOWN,0
2007-12-31,58.2,58.0,52.0624,58.534,53.5678,DOWN,0
2008-01-02,56.67,57.19,52.0743,58.092,53.7522,UP,1
2008-01-03,56.93,56.75,52.0884,57.688,53.9282,DOWN,0
2008-01-04,56.0,56.56,52.0933,57.216,54.0714,UP,1
2008-01-07,56.88,55.54,52.0992,56.936,54.2396,DOWN,0
2008-01-08,56.21,57.05,52.0977,56.538,54.3932,DOWN,0
2008-01-09,56.19,56.09,52.0943,56.442,54.5572,DOWN,0
2008-01-10,56.09,55.91,52.0955,56.274,54.72,DOWN,0
2008-01-11,55.91,55.69,52.101,56.256,54.8802,DOWN,0
2008-01-14,55.42,56.25,52.1139,55.964,55.0056,DOWN,0
2008-01-15,54.95,55.01,52.1238,55.712,55.1336,UP,1
2008-01-16,55.28,54.6,52.1315,55.53,55.2604,DOWN,0
2008-01-17,54.36,55.54,52.1303,55.184,55.3652,UP,1
2008-01-18,54.4,54.64,52.127,54.882,55.4614,DOWN,0
2008-01-22,51.22,51.5,52.1064,54.042,55.4888,DOWN,0
2008-01-23,50.35,49.82,52.0838,53.122,55.49,DOWN,0
2008-01-24,49.82,50.37,52.0617,52.03,55.453,UP,1
2008-01-25,50.0,49.88,52.046,51.158,55.4002,UP,1
2008-01-28,52.0,49.9,52.0404,50.678,55.3742,DOWN,0
2008-01-29,50.78,52.22,52.0295,50.59,55.329,DOWN,0
2008-01-30,50.16,50.51,52.0111,50.552,55.2718,UP,1
2008-01-31,50.84,50.07,51.9922,50.756,55.2202,DOWN,0
2008-02-01,50.1,50.85,51.9716,50.776,55.1524,DOWN,0
2008-02-04,49.9,49.91,51.9609,50.356,55.069,DOWN,0
2008-02-05,49.4,50.06,51.9419,50.08,54.9888,DOWN,0
2008-02-06,49.38,49.64,51.919,49.924,54.895,DOWN,0
2008-02-07,49.03,49.1,51.893,49.562,54.808,DOWN,0
2008-02-08,48.2,48.86,51.8693,49.182,54.6862,UP,1
2008-02-11,48.22,48.2,51.8469,48.846,54.5562,UP,1
2008-02-12,48.27,48.48,51.8225,48.62,54.4264,DOWN,0
2008-02-13,46.97,47.6,51.792,48.138,54.2658,DOWN,0
2008-02-14,46.61,46.89,51.7613,47.654,54.1054,UP,1
2008-02-15,47.74,46.34,51.7311,47.562,53.9736,UP,1
2008-02-19,48.08,48.19,51.7055,47.534,53.8416,UP,1
2008-02-20,48.1,47.81,51.6782,47.5,53.684,DOWN,0
2008-02-21,47.8,48.17,51.6509,47.666,53.507,DOWN,0
2008-02-22,47.36,47.99,51.6222,47.816,53.2968,UP,1
2008-02-25,47.98,47.3,51.5966,47.864,53.115,UP,1
2008-02-26,48.93,47.84,51.5762,48.034,52.9442,UP,1
2008-02-27,49.17,48.8,51.5541,48.248,52.787,DOWN,0
2008-02-28,48.01,48.91,51.53,48.29,52.6126,DOWN,0
2008-02-29,46.48,47.58,51.499,48.114,52.4104,DOWN,0
2008-03-03,46.35,46.23,51.4617,47.788,52.1934,UP,1
2008-03-04,46.76,46.01,51.4273,47.354,51.9814,UP,1
2008-03-05,47.22,47.28,51.396,46.964,51.7636,DOWN,0
2008-03-06,45.81,47.08,51.3576,46.524,51.5,DOWN,0
2008-03-07,45.21,45.6,51.3142,46.27,51.2266,DOWN,0
2008-03-10,45.07,45.16,51.2699,46.014,50.949,DOWN,0
2008-03-11,38.24,40.65,51.19,44.31,50.5466,DOWN,0
2008-03-12,36.68,35.75,51.1014,42.202,50.1146,UP,1
2008-03-13,38.28,37.7,51.0199,40.696,49.7162,DOWN,0
2008-03-14,37.19,38.64,50.933,39.092,49.3266,DOWN,0
2008-03-17,33.84,35.86,50.8284,36.846,48.8648,UP,1
2008-03-18,35.06,34.3,50.7276,36.21,48.446,UP,1
2008-03-19,35.55,34.52,50.6294,35.984,48.0194,DOWN,0
2008-03-20,35.32,35.73,50.5325,35.392,47.6016,UP,1
2008-03-24,35.71,35.33,50.4412,35.096,47.192,DOWN,0
2008-03-25,35.28,35.41,50.3508,35.384,46.7758,DOWN,0
2008-03-26,34.1,35.25,50.2529,35.192,46.3396,DOWN,0
2008-03-27,34.0,34.25,50.157,34.882,45.9112,UP,1
2008-03-28,34.4,34.24,50.064,34.698,45.5002,DOWN,0
2008-03-31,34.36,34.4,49.9703,34.428,45.0818,UP,1
2008-04-01,36.25,34.85,49.8868,34.622,44.7196,DOWN,0
2008-04-02,35.96,35.8,49.8021,34.994,44.3508,UP,1
2008-04-03,36.15,35.38,49.7185,35.424,44.0494,UP,1
2008-04-04,36.5,36.15,49.6373,35.844,43.7724,UP,1
2008-04-07,36.67,36.74,49.5631,36.306,43.5094,UP,1
2008-04-08,38.08,36.68,49.4947,36.672,43.271,DOWN,0
2008-04-09,37.28,38.28,49.4246,36.936,42.9766,DOWN,0
2008-04-10,36.6,36.99,49.3501,37.026,42.693,DOWN,0
2008-04-11,35.87,36.5,49.2705,36.9,42.4072,UP,1
2008-04-14,36.29,35.85,49.1932,36.824,42.1162,UP,1
2008-04-15,37.24,36.13,49.1189,36.656,41.859,DOWN,0
2008-04-16,35.8,37.27,49.0422,36.36,41.577,UP,1
2008-04-17,36.7,35.72,48.9646,36.38,41.323,UP,1
2008-04-18,37.25,36.84,48.8901,36.656,41.0804,UP,1
2008-04-21,37.81,37.04,48.8169,36.96,40.856,DOWN,0
2008-04-22,34.15,33.71,48.7226,36.342,40.575,UP,1
2008-04-23,34.73,34.06,48.6364,36.128,40.3052,DOWN,0
2008-04-24,33.59,34.5,48.5466,35.506,40.0116,UP,1
2008-04-25,33.99,33.81,48.4595,34.854,39.752,DOWN,0
2008-04-28,33.64,34.0,48.3622,34.02,39.4926,DOWN,0
2008-04-29,33.4,33.47,48.2643,33.87,39.2058,DOWN,0
2008-04-30,32.63,33.6,48.1627,33.45,38.8968,UP,1
2008-05-01,32.9,32.72,48.0622,33.312,38.5928,UP,1
2008-05-02,33.47,33.01,47.9617,33.208,38.3062,DOWN,0
2008-05-05,33.07,33.56,47.8676,33.094,38.0204,DOWN,0
2008-05-06,32.8,33.07,47.775,32.974,37.7168,DOWN,0
2008-05-07,32.66,32.74,47.6824,32.98,37.3914,UP,1
2008-05-08,33.0,32.75,47.5924,33.0,37.068,DOWN,0
2008-05-09,32.94,33.09,47.5011,32.894,36.7666,DOWN,0
2008-05-12,32.78,33.18,47.4139,32.836,36.4926,DOWN,0
2008-05-13,32.55,32.81,47.331,32.786,36.2166,DOWN,0
2008-05-14,32.02,32.54,47.2464,32.658,35.9218,DOWN,0
2008-05-15,31.7,32.1,47.1628,32.398,35.6114,UP,1
2008-05-16,32.32,32.11,47.0844,32.274,35.3416,UP,1
2008-05-19,33.44,32.58,47.0098,32.406,35.1062,UP,1
2008-05-20,34.05,33.65,46.9426,32.706,34.8858,UP,1
2008-05-21,34.16,34.0,46.8709,33.134,34.8042,UP,1
2008-05-22,35.3,34.5,46.8074,33.854,34.7766,DOWN,0
2008-05-23,34.75,35.5,46.7433,34.34,34.706,UP,1
2008-05-27,35.02,34.69,46.6868,34.656,34.6626,DOWN,0
2008-05-28,34.23,35.04,46.6205,34.692,34.6704,UP,1
2008-05-29,34.5,34.1,46.5478,34.76,34.6592,DOWN,0
2008-05-30,34.21,34.58,46.4765,34.542,34.6324,DOWN,0
2008-06-02,33.99,34.22,46.4008,34.39,34.6058,DOWN,0
2008-06-03,33.95,34.04,46.3263,34.176,34.5706,DOWN,0
2008-06-04,33.82,33.92,46.2464,34.094,34.5414,UP,1
2008-06-05,33.94,33.87,46.1683,33.982,34.5382,DOWN,0
2008-06-06,33.03,33.72,46.0857,33.746,34.5188,DOWN,0
2008-06-09,32.93,33.04,46.0071,33.534,34.4894,DOWN,0
2008-06-10,32.6,33.01,45.927,33.264,34.4542,DOWN,0
2008-06-11,31.95,32.49,45.8387,32.89,34.3682,DOWN,0
2008-06-12,31.01,32.04,45.7478,32.304,34.2692,DOWN,0
2008-06-13,30.74,30.3,45.6583,31.846,34.161,DOWN,0
2008-06-16,30.2,30.65,45.5659,31.3,34.035,DOWN,0
2008-06-17,30.0,30.28,45.4706,30.78,33.9016,UP,1
2008-06-18,30.22,29.97,45.3717,30.434,33.7444,DOWN,0
2008-06-19,27.89,27.1,45.2602,29.81,33.5566,DOWN,0
2008-06-20,27.12,27.84,45.1493,29.086,33.367,DOWN,0
2008-06-23,26.39,27.23,45.0333,28.324,33.1774,UP,1
2008-06-24,26.43,26.15,44.9195,27.61,32.9802,UP,1
2008-06-25,26.79,26.48,44.8078,26.924,32.7712,DOWN,0
2008-06-26,25.97,26.48,44.6898,26.54,32.5746,UP,1
2008-06-27,26.01,26.3,44.5725,26.318,32.3608,UP,1
2008-06-30,26.25,26.05,44.456,26.29,32.1408,DOWN,0
2008-07-01,25.63,26.12,44.3346,26.13,31.8972,DOWN,0
2008-07-02,25.12,27.02,44.2105,25.796,31.7166,DOWN,0
2008-07-03,22.96,24.5,44.0748,25.194,31.4812,UP,1
2008-07-07,23.31,22.71,43.9421,24.654,31.2756,DOWN,0
2008-07-08,23.28,22.78,43.8095,24.06,31.0614,DOWN,0
2008-07-09,22.93,23.35,43.6746,23.52,30.8472,DOWN,0
2008-07-10,22.58,22.9,43.5397,23.012,30.6308,DOWN,0
2008-07-11,22.16,21.76,43.4031,22.852,30.4214,UP,1
2008-07-14,22.18,22.19,43.2674,22.626,30.207,UP,1
2008-07-15,22.33,21.91,43.1328,22.436,29.9842,UP,1
2008-07-16,22.53,22.4,43.0033,22.356,29.7734,UP,1
2008-07-17,23.58,22.6,42.8805,22.556,29.589,UP,1
2008-07-18,23.9,23.72,42.7605,22.904,29.4138,DOWN,0
2008-07-21,23.83,24.13,42.6444,23.234,29.2304,UP,1
2008-07-22,26.21,24.4,42.5386,24.01,29.0958,UP,1
2008-07-23,27.76,27.92,42.4389,25.056,28.9954,DOWN,0
2008-07-24,27.02,27.74,42.3349,25.744,28.8848,UP,1
2008-07-25,27.45,27.02,42.2297,26.454,28.7934,DOWN,0
2008-07-28,26.78,27.47,42.117,27.044,28.695,UP,1
2008-07-29,27.53,26.85,42.0079,27.308,28.5992,DOWN,0
2008-07-30,27.28,27.65,41.8959,27.212,28.476,UP,1
2008-07-31,28.08,27.12,41.7916,27.424,28.3566,UP,1
2008-08-01,28.13,27.99,41.6898,27.56,28.236,UP,1
2008-08-04,28.96,28.7,41.5916,27.996,28.1092,UP,1
2008-08-05,30.45,28.96,41.5033,28.58,28.0232,DOWN,0
2008-08-06,29.86,30.41,41.4154,29.096,27.92,DOWN,0
2008-08-07,29.16,29.79,41.3205,29.312,27.8186,UP,1
2008-08-08,31.0,29.27,41.2313,29.886,27.7486,UP,1
2008-08-11,31.25,31.07,41.1452,30.344,27.6894,UP,1
2008-08-12,31.48,31.39,41.06,30.55,27.6392,UP,1
2008-08-13,31.61,31.49,40.9781,30.9,27.5924,UP,1
2008-08-14,31.89,31.71,40.8978,31.446,27.5538,UP,1
2008-08-15,33.01,31.94,40.8233,31.848,27.5352,DOWN,0
2008-08-18,32.13,33.25,40.7382,32.024,27.5172,DOWN,0
2008-08-19,30.97,31.97,40.6503,31.922,27.478,DOWN,0
2008-08-20,30.24,30.95,40.5568,31.648,27.4308,UP,1
2008-08-21,30.3,30.1,40.4627,31.33,27.3978,UP,1
2008-08-22,30.61,30.46,40.3678,30.85,27.3898,DOWN,0
2008-08-25,29.31,30.53,40.2651,30.286,27.3612,UP,1
2008-08-26,29.46,29.3,40.161,29.984,27.3464,DOWN,0
2008-08-27,29.43,29.45,40.0498,29.822,27.335,UP,1
2008-08-28,30.06,29.55,39.9369,29.774,27.3318,UP,1
2008-08-29,30.45,30.04,39.8226,29.742,27.383,DOWN,0
2008-09-02,29.28,30.49,39.7038,29.736,27.4262,UP,1
2008-09-03,29.68,29.18,39.5871,29.78,27.492,DOWN,0
2008-09-04,28.06,29.56,39.4603,29.506,27.5246,DOWN,0
2008-09-05,27.71,27.9,39.3314,29.036,27.543,UP,1
2008-09-08,29.16,28.66,39.2069,28.778,27.6068,DOWN,0
2008-09-09,28.48,29.07,39.0822,28.618,27.6562,UP,1
2008-09-10,29.31,28.51,38.9584,28.544,27.7174,UP,1
2008-09-11,29.96,28.52,38.8413,28.924,27.804,DOWN,0
2008-09-12,29.61,30.0,38.7179,29.304,27.8938,DOWN,0
2008-09-15,28.01,28.78,38.5844,29.074,27.9948,DOWN,0
2008-09-16,26.78,27.73,38.4445,28.734,28.0642,DOWN,0
2008-09-17,25.51,26.5,38.297,27.974,28.1088,UP,1
2008-09-18,26.57,25.85,38.1567,27.296,28.1816,UP,1
2008-09-19,26.79,29.94,38.019,26.732,28.2658,DOWN,0
2008-09-22,26.52,27.0,37.8782,26.434,28.353,DOWN,0
2008-09-23,26.0,26.27,37.7283,26.278,28.4294,DOWN,0
2008-09-24,25.1,26.01,37.5706,26.196,28.4848,UP,1
2008-09-25,25.5,25.19,37.4087,25.982,28.5442,UP,1
2008-09-26,25.81,25.0,37.2524,25.786,28.5888,DOWN,0
2008-09-29,21.0,25.26,37.0701,24.682,28.5308,UP,1
2008-09-30,25.39,23.68,36.9119,24.56,28.562,DOWN,0
2008-10-01,25.08,25.97,36.7536,24.556,28.5394,DOWN,0
2008-10-02,24.76,25.09,36.5945,24.408,28.4794,DOWN,0
2008-10-03,24.11,25.06,36.429,24.068,28.4212,DOWN,0
2008-10-06,22.26,23.77,36.2535,24.32,28.3174,DOWN,0
2008-10-07,20.52,22.5,36.0656,23.346,28.1922,DOWN,0
2008-10-08,19.2,20.26,35.8666,22.17,28.0256,DOWN,0
2008-10-09,17.8,20.13,35.6612,20.778,27.836,DOWN,0
2008-10-10,17.35,16.63,35.4532,19.426,27.6214,UP,1
2008-10-13,23.38,18.06,35.2783,19.65,27.5264,DOWN,0
2008-10-14,22.99,24.31,35.1019,20.144,27.407,DOWN,0
2008-10-15,21.67,22.58,34.9192,20.638,27.2314,UP,1
2008-10-16,22.63,23.62,34.749,21.604,27.0868,UP,1
2008-10-17,24.39,22.99,34.5863,23.012,26.9914,UP,1
2008-10-20,25.51,24.62,34.4339,23.438,26.8816,DOWN,0
2008-10-21,25.25,25.14,34.2757,23.89,26.7616,DOWN,0
2008-10-22,24.06,23.7,34.115,24.368,26.6132,DOWN,0
2008-10-23,23.93,24.26,33.9537,24.628,26.4596,DOWN,0
2008-10-24,22.91,22.18,33.7878,24.332,26.28,DOWN,0
2008-10-27,20.43,22.31,33.6104,23.316,26.0284,UP,1
2008-10-28,22.45,21.27,33.4455,22.756,25.8348,DOWN,0
2008-10-29,21.32,22.31,33.2774,22.208,25.6418,UP,1
2008-10-30,22.39,22.69,33.1129,21.9,25.4848,UP,1
2008-10-31,23.73,22.07,32.9598,22.064,25.3534,DOWN,0
2008-11-03,23.49,23.68,32.8052,22.676,25.211,DOWN,0
2008-11-04,22.82,24.3,32.6632,22.75,25.0812,DOWN,0
2008-11-05,22.77,22.58,32.5253,23.04,24.9474,DOWN,0
2008-11-06,22.16,22.6,32.387,22.994,24.802,UP,1
2008-11-07,22.43,22.41,32.2492,22.734,24.6494,DOWN,0
2008-11-10,21.44,22.52,32.0964,22.324,24.4692,DOWN,0
2008-11-11,20.16,21.08,31.9433,21.792,24.2868,DOWN,0
2008-11-12,18.87,20.0,31.7868,21.012,24.0706,UP,1
2008-11-13,20.84,18.98,31.6368,20.748,23.9262,DOWN,0
2008-11-14,20.02,20.27,31.4864,20.266,23.7724,DOWN,0
2008-11-17,18.89,19.73,31.3314,19.756,23.567,UP,1
2008-11-18,19.03,18.58,31.1795,19.53,23.378,DOWN,0
2008-11-19,17.73,18.91,31.0213,19.302,23.1464,DOWN,0
2008-11-20,16.3,17.6,30.8576,18.394,22.8732,UP,1
2008-11-21,17.15,16.72,30.7024,17.82,22.624,UP,1
2008-11-24,19.07,17.57,30.5566,17.856,22.4452,UP,1
2008-11-25,20.73,19.59,30.4189,18.196,22.3242,UP,1
2008-11-26,20.98,19.93,30.289,18.846,22.2336,UP,1
2008-11-28,21.01,20.81,30.161,19.788,22.1224,DOWN,0
2008-12-01,20.12,21.67,30.0229,20.382,21.989,UP,1
2008-12-02,20.32,20.5,29.8841,20.632,21.865,UP,1
2008-12-03,20.38,19.84,29.7455,20.562,21.7526,DOWN,0
2008-12-04,19.9,20.04,29.606,20.346,21.6486,UP,1
2008-12-05,21.41,19.52,29.4762,20.426,21.5668,UP,1
2008-12-08,21.45,21.98,29.3436,20.692,21.4796,DOWN,0
2008-12-09,20.78,21.23,29.2028,20.784,21.4752,UP,1
2008-12-10,21.57,21.0,29.0648,21.022,21.3988,UP,1
2008-12-11,23.49,21.31,28.9422,21.74,21.367,UP,1
2008-12-12,23.54,22.82,28.8275,22.166,21.3426,UP,1
2008-12-15,23.78,23.65,28.7147,22.632,21.336,UP,1
2008-12-16,24.35,23.06,28.6026,23.346,21.3778,DOWN,0
2008-12-17,23.9,23.96,28.486,23.812,21.4454,UP,1
2008-12-18,24.91,24.16,28.3815,24.096,21.5596,UP,1
2008-12-19,26.49,25.02,28.2879,24.686,21.7334,DOWN,0
2008-12-22,25.74,26.47,28.1913,25.078,21.9012,UP,1
2008-12-23,25.98,25.93,28.13,25.404,21.9532,DOWN,0
2008-12-24,25.96,26.16,28.0764,25.816,22.0126,UP,1
2008-12-26,26.3,26.08,28.0165,26.094,22.1052,DOWN,0
2008-12-29,25.57,26.41,27.9584,25.91,22.164,UP,1
2008-12-30,27.04,25.82,27.9244,26.17,22.217,DOWN,0
2008-12-31,26.6,27.06,27.8821,26.294,22.2388,UP,1
2009-01-02,27.59,26.7,27.8423,26.62,22.2856,DOWN,0
2009-01-05,27.14,27.4,27.8014,26.788,22.3472,DOWN,0
2009-01-06,26.5,27.11,27.7553,26.974,22.3986,DOWN,0
2009-01-07,26.3,26.71,27.7104,26.826,22.4664,UP,1
2009-01-08,26.71,26.1,27.6735,26.848,22.592,DOWN,0
2009-01-09,26.45,26.75,27.6357,26.62,22.672,DOWN,0
2009-01-12,25.62,26.58,27.5918,26.316,22.758,DOWN,0
2009-01-13,25.36,24.92,27.5468,26.088,22.8174,DOWN,0
2009-01-14,24.08,24.7,27.486,25.644,22.8244,UP,1
2009-01-15,24.89,24.06,27.4306,25.28,22.8524,UP,1
2009-01-16,25.5,25.39,27.3774,25.09,22.906,DOWN,0
2009-01-20,24.16,25.41,27.3157,24.798,22.9338,UP,1
2009-01-21,25.05,24.21,27.2576,24.736,22.9916,UP,1
2009-01-22,27.19,25.44,27.2031,25.358,23.0868,UP,1
2009-01-23,28.04,27.17,27.1569,25.988,23.2188,UP,1
2009-01-26,28.15,28.16,27.1147,26.518,23.3786,UP,1
2009-01-27,29.08,28.27,27.0807,27.502,23.5828,UP,1
2009-01-28,29.99,29.61,27.0492,28.49,23.7658,DOWN,0
2009-01-29,28.69,29.68,27.0065,28.79,23.9392,DOWN,0
2009-01-30,28.33,28.76,26.9691,28.848,24.128,UP,1
2009-02-02,29.15,28.0,26.9314,29.048,24.3304,UP,1
2009-02-03,29.74,29.61,26.8938,29.18,24.5706,DOWN,0
2009-02-04,28.98,29.8,26.8497,28.978,24.8242,DOWN,0
2009-02-05,28.8,28.66,26.8229,29.0,25.0572,UP,1
2009-02-06,28.94,28.77,26.794,29.122,25.2546,UP,1
2009-02-09,29.52,29.62,26.7736,29.196,25.4304,DOWN,0
2009-02-10,27.97,29.27,26.7435,28.842,25.5702,UP,1
2009-02-11,28.55,27.8,26.7181,28.756,25.721,UP,1
2009-02-12,29.48,27.8,26.6985,28.892,25.9082,DOWN,0
2009-02-13,28.96,29.42,26.6801,28.896,26.081,DOWN,0
2009-02-17,28.42,28.19,26.6577,28.676,26.2418,DOWN,0
2009-02-18,28.33,28.44,26.632,28.748,26.4104,UP,1
2009-02-19,28.65,28.58,26.6099,28.768,26.5552,DOWN,0
2009-02-20,27.98,28.13,26.5858,28.468,26.6858,DOWN,0
2009-02-23,23.82,26.6,26.5416,27.44,26.7466,UP,1
2009-02-24,24.21,23.77,26.4977,26.598,26.7994,DOWN,0
2009-02-25,23.03,24.1,26.4481,25.538,26.7902,DOWN,0
2009-02-26,20.07,23.34,26.3846,23.822,26.7208,DOWN,0
2009-02-27,19.65,20.19,26.3201,22.156,26.6382,DOWN,0
2009-03-02,17.48,19.19,26.2474,20.888,26.5008,UP,1
2009-03-03,17.8,17.74,26.1779,19.606,26.3788,UP,1
2009-03-04,17.96,18.11,26.1061,18.592,26.2398,DOWN,0
2009-03-05,16.35,17.52,26.0206,17.848,26.037,UP,1
2009-03-06,17.9,16.57,25.9399,17.498,25.8802,DOWN,0
2009-03-09,17.79,17.67,25.858,17.56,25.7164,UP,1
2009-03-10,19.31,17.64,25.7781,17.862,25.5834,DOWN,0
2009-03-11,19.12,19.42,25.6999,18.094,25.4398,UP,1
2009-03-12,20.41,19.03,25.6269,18.906,25.3366,UP,1
2009-03-13,21.36,20.51,25.5625,19.598,25.223,DOWN,0
2009-03-16,20.68,21.63,25.4934,20.176,25.1046,UP,1
2009-03-17,21.54,21.11,25.4301,20.622,24.9836,UP,1
2009-03-18,21.95,21.32,25.3699,21.188,24.8798,DOWN,0
2009-03-19,21.3,22.29,25.3066,21.366,24.7758,DOWN,0
2009-03-20,20.63,21.71,25.2407,21.22,24.6624,UP,1
2009-03-23,22.05,21.2,25.1812,21.494,24.5692,DOWN,0
2009-03-24,21.12,21.68,25.1217,21.41,24.4626,UP,1
2009-03-25,21.18,21.29,25.0629,21.256,24.3738,UP,1
2009-03-26,21.62,21.17,25.008,21.32,24.299,DOWN,0
2009-03-27,21.08,21.3,24.9537,21.41,24.239,DOWN,0
2009-03-30,20.54,20.45,24.9013,21.108,24.152,UP,1
2009-03-31,20.93,20.85,24.8523,21.07,24.0606,DOWN,0
2009-04-01,20.68,20.61,24.8047,20.97,23.991,UP,1
2009-04-02,21.07,21.17,24.76,20.86,23.9114,DOWN,0
2009-04-03,20.54,21.05,24.7116,20.752,23.7784,UP,1
2009-04-06,21.93,20.33,24.6818,21.03,23.6562,UP,1
2009-04-07,23.45,21.4,24.6635,21.534,23.5622,DOWN,0
2009-04-08,22.86,24.12,24.6458,21.97,23.4378,UP,1
2009-04-09,23.86,23.56,24.633,22.528,23.3152,UP,1
2009-04-13,24.37,24.12,24.6209,23.294,23.2288,UP,1
2009-04-14,24.5,24.18,24.6135,23.808,23.1522,UP,1
2009-04-15,25.11,24.34,24.609,24.14,23.0714,DOWN,0
2009-04-16,24.36,25.32,24.5996,24.44,22.9638,DOWN,0
2009-04-17,24.14,24.32,24.5921,24.496,22.867,UP,1
2009-04-20,24.21,23.52,24.5876,24.464,22.7752,DOWN,0
2009-04-21,22.8,25.38,24.5868,24.124,22.6524,UP,1
2009-04-22,22.81,22.86,24.5843,23.664,22.5182,UP,1
2009-04-23,23.16,23.1,24.5837,23.424,22.422,DOWN,0
2009-04-24,23.06,23.43,24.5843,23.208,22.3122,DOWN,0
2009-04-27,23.01,23.2,24.5865,22.968,22.1828,UP,1
2009-04-28,23.89,23.0,24.5951,23.186,22.0814,DOWN,0
2009-04-29,23.87,24.05,24.6036,23.398,21.9904,DOWN,0
2009-04-30,23.52,24.4,24.6095,23.47,21.8942,DOWN,0
2009-05-01,22.97,23.56,24.6117,23.452,21.7806,UP,1
2009-05-04,23.72,22.98,24.6124,23.594,21.6954,UP,1
2009-05-05,25.56,23.62,24.6207,23.928,21.7302,UP,1
2009-05-06,25.93,25.74,24.6312,24.34,21.7646,UP,1
2009-05-07,28.39,25.8,24.6421,25.314,21.8718,UP,1
2009-05-08,28.87,28.74,24.6477,26.494,22.0478,DOWN,0
2009-05-11,27.59,28.26,24.6505,27.268,22.2066,DOWN,0
2009-05-12,27.32,27.06,24.6499,27.62,22.4034,UP,1
2009-05-13,27.66,27.07,24.6543,27.966,22.6006,UP,1
2009-05-14,27.8,27.67,24.6556,27.848,22.7974,DOWN,0
2009-05-15,27.51,27.74,24.6568,27.576,23.0206,UP,1
2009-05-18,27.81,27.69,24.6554,27.62,23.2188,DOWN,0
2009-05-19,27.46,27.71,24.6521,27.648,23.4122,UP,1
2009-05-20,27.78,27.68,24.6462,27.672,23.5816,DOWN,0
2009-05-21,26.92,27.36,24.6285,27.496,23.7376,DOWN,0
2009-05-22,26.3,26.95,24.6107,27.254,23.8554,UP,1
2009-05-26,27.19,26.21,24.6009,27.13,23.972,UP,1
2009-05-27,27.49,26.95,24.5833,27.136,24.1082,DOWN,0
2009-05-28,27.19,27.46,24.563,27.018,24.2212,DOWN,0
2009-05-29,26.6,27.27,24.5386,26.954,24.3142,UP,1
2009-06-01,27.5,26.9,24.5181,27.194,24.4382,UP,1
2009-06-02,28.1,27.72,24.4991,27.376,24.5876,DOWN,0
2009-06-03,27.5,27.29,24.4716,27.378,24.6966,DOWN,0
2009-06-04,27.27,27.73,24.4473,27.394,24.8196,DOWN,0
2009-06-05,27.1,27.63,24.4279,27.494,24.938,DOWN,0
2009-06-08,26.05,26.99,24.407,27.204,25.0266,DOWN,0
2009-06-09,25.98,26.38,24.3854,26.78,25.1246,DOWN,0
2009-06-10,25.73,26.02,24.361,26.426,25.2284,DOWN,0
2009-06-11,24.05,23.75,24.3347,25.782,25.2908,UP,1
2009-06-12,24.21,23.8,24.3084,25.204,25.3614,DOWN,0
2009-06-15,23.51,24.01,24.2788,24.696,25.4102,UP,1
2009-06-16,24.02,23.65,24.2486,24.304,25.4798,DOWN,0
2009-06-17,24.02,24.03,24.2165,23.962,25.5216,UP,1
2009-06-18,25.45,24.08,24.1973,24.242,25.5616,DOWN,0
2009-06-19,25.43,25.93,24.1761,24.486,25.613,DOWN,0
2009-06-22,24.56,25.09,24.1586,24.696,25.627,DOWN,0
2009-06-23,24.54,24.49,24.1427,24.8,25.6304,UP,1
2009-06-24,24.81,24.6,24.121,24.958,25.6366,UP,1
2009-06-25,24.99,24.64,24.1035,24.866,25.6342,DOWN,0
2009-06-26,24.77,24.93,24.0808,24.734,25.6424,UP,1
2009-06-29,25.12,24.8,24.0566,24.846,25.662,DOWN,0
2009-06-30,24.98,25.01,24.0335,24.934,25.6774,UP,1
2009-07-01,25.16,25.09,24.0192,25.004,25.7246,DOWN,0
2009-07-02,23.91,24.93,24.0049,24.788,25.7466,UP,1
2009-07-06,24.09,23.91,23.9978,24.652,25.7652,UP,1
2009-07-07,25.17,24.05,23.9908,24.662,25.8074,DOWN,0
2009-07-08,24.67,25.26,23.9802,24.6,25.8406,UP,1
2009-07-09,24.94,24.88,23.9723,24.556,25.8616,DOWN,0
2009-07-10,24.67,24.9,23.9656,24.708,25.8776,UP,1
2009-07-13,25.01,24.72,23.9652,24.892,25.9074,DOWN,0
2009-07-14,24.77,25.57,23.9615,24.812,25.9434,UP,1
2009-07-15,24.91,25.06,23.957,24.86,25.9672,UP,1
2009-07-16,25.25,24.8,23.9783,24.922,25.961,DOWN,0
2009-07-17,25.09,25.26,23.9768,25.006,25.9442,DOWN,0
2009-07-20,24.84,25.25,23.9756,24.972,25.8732,UP,1
2009-07-21,25.59,25.48,23.9797,25.136,25.8076,UP,1
