ticker,HII US Equity,HII US Equity,HII US Equity,HII US Equity,HII US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2016-06-23,163.0,163.59,161.336,153.1348,132.2833,DOWN,0
2016-06-24,160.72,158.16,161.53,153.4768,132.513,DOWN,0
2016-06-27,159.1,160.0,161.224,153.7994,132.7323,UP,1
2016-06-28,160.85,159.71,161.134,154.1374,132.9589,UP,1
2016-06-29,164.45,162.5,161.624,154.537,133.2059,UP,1
2016-06-30,168.03,164.75,162.63,155.0164,133.4646,UP,1
2016-07-01,168.33,169.34,164.152,155.508,133.7242,UP,1
2016-07-05,170.3,168.29,166.392,156.03,133.9993,UP,1
2016-07-06,172.4,170.49,168.702,156.6178,134.3033,DOWN,0
2016-07-07,171.33,172.37,170.078,157.1568,134.6058,UP,1
2016-07-08,172.52,171.83,170.976,157.6788,134.9234,UP,1
2016-07-11,173.86,173.02,172.082,158.2528,135.2565,DOWN,0
2016-07-12,173.14,174.88,172.65,158.8202,135.5868,UP,1
2016-07-13,173.15,173.64,172.8,159.3638,135.9239,DOWN,0
2016-07-14,171.97,174.38,172.928,159.8842,136.2639,DOWN,0
2016-07-15,171.61,172.36,172.746,160.4138,136.5952,DOWN,0
2016-07-18,170.33,172.62,172.04,160.7978,136.9111,DOWN,0
2016-07-19,169.42,170.04,171.296,161.0822,137.2294,UP,1
2016-07-20,169.67,169.94,170.6,161.3884,137.5431,DOWN,0
2016-07-21,168.82,170.0,169.97,161.6414,137.8457,UP,1
2016-07-22,169.13,168.32,169.474,161.9506,138.1498,DOWN,0
2016-07-25,168.51,169.01,169.11,162.2484,138.4413,UP,1
2016-07-26,170.82,169.59,169.39,162.62,138.738,UP,1
2016-07-27,171.52,171.09,169.76,162.965,139.0281,UP,1
2016-07-28,172.56,171.67,170.508,163.3378,139.3314,UP,1
2016-07-29,172.58,172.53,171.198,163.7028,139.6467,UP,1
2016-08-01,172.74,172.25,172.044,164.0768,139.9674,DOWN,0
2016-08-02,172.6,172.56,172.4,164.4384,140.2889,UP,1
2016-08-03,174.09,173.14,172.914,164.8378,140.6281,DOWN,0
2016-08-04,172.79,174.09,172.96,165.2624,140.9689,DOWN,0
2016-08-05,169.98,172.45,172.44,165.6256,141.2927,DOWN,0
2016-08-08,167.76,170.14,171.444,165.8964,141.6053,UP,1
2016-08-09,169.28,168.1,170.78,166.1886,141.9184,DOWN,0
2016-08-10,166.9,169.08,169.342,166.4584,142.2092,UP,1
2016-08-11,167.87,167.86,168.358,166.6834,142.5104,DOWN,0
2016-08-12,166.8,167.47,167.722,166.8846,142.7937,UP,1
2016-08-15,169.28,167.62,168.026,167.1184,143.0766,DOWN,0
2016-08-16,165.24,168.58,167.218,167.2548,143.3337,UP,1
2016-08-17,165.88,164.6,167.014,167.41,143.5634,UP,1
2016-08-18,167.44,165.85,166.928,167.5032,143.7952,UP,1
2016-08-19,167.77,167.46,167.122,167.5836,144.0259,UP,1
2016-08-22,168.46,168.18,166.958,167.6896,144.2663,DOWN,0
2016-08-23,167.39,169.11,167.388,167.8474,144.4526,DOWN,0
2016-08-24,166.63,167.29,167.538,167.9942,144.6408,UP,1
2016-08-25,166.75,166.43,167.4,168.134,144.8366,DOWN,0
2016-08-26,165.86,167.25,167.018,168.2662,145.0251,UP,1
2016-08-29,166.99,165.68,166.724,168.411,145.2072,DOWN,0
2016-08-30,165.42,166.3,166.33,168.5068,145.3943,DOWN,0
2016-08-31,165.17,165.14,166.038,168.5842,145.5827,UP,1
2016-09-01,165.96,165.17,165.88,168.6634,145.7553,UP,1
2016-09-02,166.71,166.0,166.05,168.7376,145.9301,UP,1
2016-09-06,167.04,166.24,166.06,168.864,146.1081,DOWN,0
2016-09-07,166.46,166.35,166.268,169.0112,146.27,UP,1
2016-09-08,166.59,166.73,166.552,169.126,146.4304,DOWN,0
2016-09-09,162.92,165.8,165.944,169.0954,146.5766,UP,1
2016-09-12,164.08,162.0,165.418,169.0164,146.7278,DOWN,0
2016-09-13,160.9,163.28,164.19,168.8678,146.8708,DOWN,0
2016-09-14,159.47,161.33,162.792,168.6512,147.0043,UP,1
2016-09-15,159.89,159.25,161.452,168.401,147.1491,DOWN,0
2016-09-16,156.36,159.49,160.14,168.1016,147.2622,DOWN,0
2016-09-19,154.67,156.88,158.258,167.7446,147.3795,DOWN,0
2016-09-20,149.11,150.4,155.9,167.2496,147.4745,UP,1
2016-09-21,150.05,149.17,154.016,166.7878,147.5594,UP,1
2016-09-22,154.03,151.15,152.844,166.4054,147.6669,DOWN,0
2016-09-23,153.46,153.14,152.264,166.0352,147.7813,UP,1
2016-09-26,154.52,153.27,152.234,165.6934,147.9106,DOWN,0
2016-09-27,153.85,154.96,153.182,165.3638,148.0374,UP,1
2016-09-28,154.81,153.91,154.134,165.0716,148.1786,DOWN,0
2016-09-29,152.53,154.7,153.834,164.7288,148.3092,UP,1
2016-09-30,153.42,154.15,153.826,164.4208,148.4415,UP,1
2016-10-03,153.52,153.25,153.626,164.1086,148.5662,UP,1
2016-10-04,153.8,153.64,153.616,163.8144,148.7002,UP,1
2016-10-05,154.62,154.48,153.578,163.4904,148.8461,UP,1
2016-10-06,156.06,154.37,154.284,163.1812,148.9902,DOWN,0
2016-10-07,155.28,155.8,154.656,162.8356,149.1278,UP,1
2016-10-10,156.29,155.28,155.21,162.5098,149.2672,DOWN,0
2016-10-11,154.14,155.85,155.278,162.1378,149.3906,UP,1
2016-10-12,155.94,154.5,155.542,161.8046,149.5288,DOWN,0
2016-10-13,155.59,155.06,155.448,161.4346,149.6594,UP,1
2016-10-14,156.6,156.04,155.712,161.1108,149.8042,UP,1
2016-10-17,159.27,156.95,156.308,160.8966,149.9663,UP,1
2016-10-18,160.58,159.93,157.596,160.753,150.1481,DOWN,0
2016-10-19,159.07,160.94,158.222,160.5488,150.3084,DOWN,0
2016-10-20,157.19,159.19,158.542,160.3546,150.4569,DOWN,0
2016-10-21,155.68,156.49,158.358,160.1108,150.6109,UP,1
2016-10-24,155.98,157.4,157.7,159.8944,150.7547,UP,1
2016-10-25,156.6,156.06,156.904,159.6408,150.9053,UP,1
2016-10-26,159.29,155.82,156.948,159.5218,151.0567,DOWN,0
2016-10-27,159.13,159.53,157.336,159.3868,151.2378,UP,1
2016-10-28,160.07,159.09,158.214,159.2394,151.4133,UP,1
2016-10-31,161.36,160.51,159.29,159.1112,151.6019,UP,1
2016-11-01,161.57,161.67,160.284,158.9734,151.8007,DOWN,0
2016-11-02,159.97,162.55,160.42,158.825,151.9907,DOWN,0
2016-11-03,148.74,155.0,158.342,158.4672,152.1273,DOWN,0
2016-11-04,146.75,148.88,155.678,158.0672,152.2468,UP,1
2016-11-07,148.94,147.93,153.194,157.7288,152.3822,UP,1
2016-11-08,150.42,147.97,150.964,157.3974,152.5104,UP,1
2016-11-09,167.59,153.62,152.488,157.4408,152.7375,UP,1
2016-11-10,172.9,169.44,157.32,157.5954,152.9898,UP,1
2016-11-11,174.61,173.5,162.892,157.7684,153.2234,UP,1
2016-11-14,176.95,179.0,168.494,157.9732,153.4746,DOWN,0
2016-11-15,171.25,178.41,172.66,158.0574,153.7079,UP,1
2016-11-16,174.38,171.29,174.018,158.2158,153.9517,UP,1
2016-11-17,176.91,175.11,174.82,158.4222,154.2065,DOWN,0
2016-11-18,176.12,176.28,175.122,158.6862,154.4602,UP,1
2016-11-21,176.2,177.14,174.972,158.9286,154.7153,UP,1
2016-11-22,178.92,176.33,176.506,159.289,154.9826,DOWN,0
2016-11-23,177.72,178.55,177.174,159.654,155.224,UP,1
2016-11-25,180.8,179.18,177.952,160.0722,155.4859,DOWN,0
2016-11-28,180.02,180.55,178.732,160.5454,155.7295,UP,1
2016-11-29,180.55,180.0,179.602,161.063,155.9605,DOWN,0
2016-11-30,178.76,181.55,179.57,161.656,156.18,UP,1
2016-12-01,179.29,178.91,179.884,162.2408,156.4114,UP,1
2016-12-02,180.85,179.27,179.894,162.7772,156.6506,UP,1
2016-12-05,183.3,182.43,180.55,163.374,156.8944,UP,1
2016-12-06,183.87,182.43,181.214,163.961,157.1494,UP,1
2016-12-07,183.94,184.37,182.25,164.5628,157.4048,DOWN,0
2016-12-08,181.2,184.08,182.632,165.0906,157.6408,UP,1
2016-12-09,181.5,180.55,182.762,165.67,157.8806,DOWN,0
2016-12-12,178.2,179.33,181.742,166.1656,158.1163,DOWN,0
2016-12-13,176.54,179.2,180.276,166.626,158.3349,DOWN,0
2016-12-14,176.23,176.74,178.734,167.0746,158.5587,UP,1
2016-12-15,179.69,175.56,178.432,167.576,158.7895,UP,1
2016-12-16,182.4,179.61,178.612,168.1028,159.0324,UP,1
2016-12-19,184.21,183.59,179.814,168.6814,159.2921,UP,1
2016-12-20,187.96,183.52,182.098,169.3148,159.5815,DOWN,0
2016-12-21,184.85,188.28,183.822,169.929,159.8473,UP,1
2016-12-22,187.9,185.69,185.464,170.5682,160.1271,DOWN,0
2016-12-23,187.01,187.48,186.386,171.1966,160.3919,DOWN,0
2016-12-27,185.45,188.17,186.634,171.7736,160.6561,DOWN,0
2016-12-28,184.11,185.64,185.864,172.2704,160.905,UP,1
2016-12-29,184.65,184.1,185.824,172.7518,161.1512,DOWN,0
2016-12-30,184.19,185.22,185.082,173.2542,161.3842,UP,1
2017-01-03,189.05,185.0,185.49,173.8914,161.6369,UP,1
2017-01-04,191.87,190.0,186.774,174.6152,161.907,UP,1
2017-01-05,195.61,192.11,189.074,175.4078,162.1971,DOWN,0
2017-01-06,193.55,196.0,190.854,176.1468,162.4729,DOWN,0
2017-01-09,190.45,193.9,192.106,176.77,162.7385,UP,1
2017-01-10,191.3,191.25,192.556,177.4134,163.0098,DOWN,0
2017-01-11,190.34,191.39,192.25,178.0188,163.2706,UP,1
2017-01-12,191.07,193.77,191.342,178.613,163.5336,UP,1
2017-01-13,191.58,192.19,190.948,179.2132,163.8068,DOWN,0
2017-01-17,189.61,192.0,190.78,179.806,164.0676,UP,1
2017-01-18,190.94,189.75,190.708,180.65,164.3328,UP,1
2017-01-19,194.82,192.44,191.604,181.6114,164.6201,UP,1
2017-01-20,195.71,195.69,192.532,182.5468,164.8952,DOWN,0
2017-01-23,193.54,196.25,192.924,183.4092,165.1682,UP,1
2017-01-24,194.76,193.06,193.954,183.9526,165.4449,DOWN,0
2017-01-25,192.72,195.41,194.31,184.349,165.7131,UP,1
2017-01-26,194.3,192.78,194.206,184.7428,165.978,DOWN,0
2017-01-27,191.53,193.93,193.37,185.0344,166.22,UP,1
2017-01-30,192.61,192.15,193.184,185.4616,166.4649,UP,1
2017-01-31,193.96,192.71,193.024,185.8532,166.7199,DOWN,0
2017-02-01,192.79,194.97,193.038,186.1708,166.9641,UP,1
2017-02-02,194.75,192.34,193.128,186.5434,167.2155,UP,1
2017-02-03,199.28,195.3,194.678,187.005,167.4916,UP,1
2017-02-06,199.45,199.91,196.046,187.4156,167.7701,DOWN,0
2017-02-07,199.01,200.26,197.056,187.8414,168.0441,DOWN,0
2017-02-08,198.64,198.96,198.226,188.1982,168.3223,UP,1
2017-02-09,198.87,198.81,199.05,188.5752,168.5947,UP,1
2017-02-10,200.35,199.26,199.264,188.9712,168.8644,UP,1
2017-02-13,201.19,200.87,199.612,189.4198,169.1445,UP,1
2017-02-14,202.59,200.32,200.328,189.8858,169.4336,UP,1
2017-02-15,205.7,203.44,201.74,190.3828,169.7323,UP,1
2017-02-16,209.94,208.95,203.954,190.9156,170.0522,UP,1
2017-02-17,211.91,211.0,206.266,191.4764,170.3861,UP,1
2017-02-21,212.66,211.91,208.56,192.0508,170.6938,UP,1
2017-02-22,215.26,213.78,211.094,192.732,170.9941,DOWN,0
2017-02-23,214.35,216.22,212.824,193.389,171.2941,UP,1
2017-02-24,216.98,214.3,214.232,194.1646,171.5981,UP,1
2017-02-27,218.13,215.97,215.476,194.9964,171.9204,UP,1
2017-02-28,218.5,218.89,216.644,195.8418,172.2448,UP,1
2017-03-01,219.47,218.51,217.486,196.6374,172.581,DOWN,0
2017-03-02,218.32,219.0,218.28,197.3558,172.9012,UP,1
2017-03-03,218.82,218.35,218.648,198.048,173.2257,DOWN,0
2017-03-06,218.03,218.22,218.628,198.6494,173.5442,DOWN,0
2017-03-07,217.77,217.93,218.482,199.3078,173.8629,DOWN,0
2017-03-08,215.38,217.73,217.664,199.8574,174.1672,DOWN,0
2017-03-09,213.7,215.23,216.74,200.3912,174.4651,DOWN,0
2017-03-10,211.7,213.8,215.316,200.9162,174.7658,UP,1
2017-03-13,213.25,211.69,214.36,201.499,175.0729,DOWN,0
2017-03-14,211.49,212.34,213.104,202.0358,175.3593,UP,1
2017-03-15,211.63,212.5,212.354,202.5846,175.6441,DOWN,0
2017-03-16,210.16,212.28,211.646,203.0068,175.9278,UP,1
2017-03-17,213.72,210.74,212.05,203.4438,176.2133,DOWN,0
2017-03-20,211.31,213.72,211.662,203.7578,176.4861,DOWN,0
2017-03-21,207.12,211.5,210.788,204.0292,176.7338,UP,1
2017-03-22,208.86,207.11,210.234,204.3974,176.986,DOWN,0
2017-03-23,207.94,208.86,209.79,204.7302,177.2351,DOWN,0
2017-03-24,204.93,207.52,208.032,205.022,177.4459,DOWN,0
2017-03-27,202.08,202.75,206.186,205.2422,177.6375,UP,1
2017-03-28,202.46,201.33,205.254,205.4598,177.834,DOWN,0
2017-03-29,202.13,202.46,203.908,205.7102,178.0471,UP,1
2017-03-30,202.39,201.79,202.798,205.9392,178.2627,DOWN,0
2017-03-31,200.24,202.45,201.86,206.0476,178.465,UP,1
2017-04-03,201.84,200.08,201.812,206.1702,178.678,UP,1
2017-04-04,202.06,201.97,201.732,206.3406,178.8895,DOWN,0
2017-04-05,198.67,202.43,201.04,206.4188,179.0797,UP,1
2017-04-06,200.44,198.58,200.65,206.5732,179.2754,UP,1
2017-04-07,203.8,202.0,201.362,206.7632,179.4844,UP,1
2017-04-10,203.89,204.41,201.772,207.0104,179.6889,UP,1
2017-04-11,205.62,204.09,202.484,207.2706,179.9134,DOWN,0
2017-04-12,203.65,207.76,203.48,207.4644,180.1361,DOWN,0
2017-04-13,202.97,202.89,203.986,207.668,180.3467,DOWN,0
2017-04-17,200.79,203.41,203.384,207.7888,180.5285,DOWN,0
2017-04-18,199.29,200.68,202.464,207.789,180.6848,UP,1
2017-04-19,200.05,199.82,201.35,207.801,180.8434,DOWN,0
2017-04-20,200.05,200.43,200.63,207.8218,180.9921,DOWN,0
2017-04-21,199.63,200.2,199.962,207.8416,181.1283,UP,1
2017-04-24,203.72,201.74,200.548,207.9386,181.2902,UP,1
2017-04-25,205.0,203.5,201.69,208.0316,181.4526,DOWN,0
2017-04-26,203.08,205.03,202.296,208.0694,181.5987,DOWN,0
2017-04-27,202.19,203.18,202.724,208.0614,181.744,DOWN,0
2017-04-28,200.89,202.59,202.976,207.9652,181.8827,DOWN,0
2017-05-01,199.54,200.85,202.14,207.7572,182.0205,UP,1
2017-05-02,200.66,199.35,201.272,207.5322,182.1658,UP,1
2017-05-03,201.05,200.58,200.866,207.3,182.3194,DOWN,0
2017-05-04,188.21,197.37,198.07,206.759,182.4133,UP,1
2017-05-05,195.5,189.94,196.992,206.382,182.5425,DOWN,0
2017-05-08,195.31,195.43,196.146,205.9486,182.6749,UP,1
2017-05-09,195.99,195.21,195.212,205.5058,182.8092,UP,1
2017-05-10,196.47,195.38,194.296,205.0652,182.949,DOWN,0
2017-05-11,195.58,196.71,195.77,204.5874,183.0728,DOWN,0
2017-05-12,194.09,195.13,195.488,204.1028,183.1857,UP,1
2017-05-15,197.3,193.47,195.886,203.6724,183.3094,DOWN,0
2017-05-16,196.27,197.16,195.942,203.2372,183.4278,DOWN,0
2017-05-17,191.15,195.26,194.878,202.7048,183.5199,DOWN,0
2017-05-18,190.34,190.14,193.83,202.204,183.6086,UP,1
2017-05-19,195.49,191.3,194.11,201.8398,183.7156,UP,1
2017-05-22,195.93,198.32,193.836,201.5244,183.8313,UP,1
2017-05-23,196.03,196.15,193.788,201.18,183.9615,DOWN,0
2017-05-24,195.25,196.04,194.608,200.8552,184.099,UP,1
2017-05-25,197.44,195.5,196.028,200.5714,184.2398,DOWN,0
2017-05-26,196.32,196.77,196.194,200.2946,184.3869,DOWN,0
2017-05-30,194.08,196.83,195.824,199.9018,184.5179,UP,1
2017-05-31,195.81,194.24,195.78,199.5918,184.663,DOWN,0
2017-06-01,194.29,196.84,195.588,199.3352,184.788,DOWN,0
2017-06-02,193.79,194.09,194.858,199.0338,184.9308,DOWN,0
2017-06-05,191.18,192.69,193.83,198.6986,185.0573,DOWN,0
2017-06-06,188.83,190.19,192.78,198.3766,185.1642,UP,1
2017-06-07,189.88,189.0,191.594,198.1326,185.2748,UP,1
2017-06-08,192.51,189.67,191.238,197.9336,185.395,UP,1
2017-06-09,193.47,192.56,191.174,197.7604,185.5254,UP,1
2017-06-12,194.77,193.2,191.892,197.608,185.6661,UP,1
2017-06-13,196.67,195.1,193.46,197.5366,185.8157,UP,1
2017-06-14,196.77,196.92,194.838,197.4352,185.9703,DOWN,0
2017-06-15,195.56,195.19,195.448,197.3052,186.1131,DOWN,0
2017-06-16,185.98,193.79,193.95,197.0514,186.2159,UP,1
2017-06-19,187.16,189.22,192.428,196.7858,186.3259,DOWN,0
2017-06-20,186.27,186.03,190.348,196.4352,186.4274,UP,1
2017-06-21,186.58,186.52,188.31,196.089,186.5268,DOWN,0
2017-06-22,185.54,186.55,186.306,195.6874,186.6193,UP,1
2017-06-23,186.84,185.46,186.478,195.3512,186.7212,DOWN,0
2017-06-26,186.29,186.92,186.304,195.0176,186.8197,UP,1
2017-06-27,186.97,185.76,186.444,194.7412,186.9399,UP,1
2017-06-28,187.36,187.81,186.6,194.5026,187.0563,DOWN,0
2017-06-29,185.22,187.5,186.536,194.206,187.1779,UP,1
2017-06-30,186.16,186.13,186.4,193.9282,187.3114,UP,1
2017-07-03,191.54,186.36,187.45,193.7664,187.4696,UP,1
2017-07-05,192.97,192.2,188.65,193.5514,187.6527,DOWN,0
2017-07-06,191.38,192.37,189.454,193.279,187.8362,UP,1
2017-07-07,192.9,192.43,190.99,193.0754,188.0552,UP,1
2017-07-10,193.28,192.72,192.414,192.8972,188.2713,UP,1
2017-07-11,194.88,193.86,193.082,192.777,188.4756,UP,1
2017-07-12,199.4,195.5,194.368,192.7742,188.7053,DOWN,0
2017-07-13,198.39,200.0,195.77,192.7288,188.9246,DOWN,0
2017-07-14,198.15,198.66,196.82,192.6708,189.1461,UP,1
2017-07-17,198.28,198.24,197.82,192.8722,189.3635,DOWN,0
2017-07-18,197.38,198.08,198.32,192.9098,189.5877,UP,1
2017-07-19,198.49,198.11,198.138,192.9734,189.8131,UP,1
2017-07-20,199.19,199.3,198.298,193.0374,190.0414,UP,1
2017-07-21,201.35,198.83,198.938,193.135,190.2792,UP,1
2017-07-24,201.66,201.4,199.614,193.2566,190.5144,UP,1
2017-07-25,203.62,202.08,200.862,193.4472,190.7522,DOWN,0
2017-07-26,203.49,204.65,201.862,193.571,190.9932,DOWN,0
2017-07-27,202.84,203.91,202.592,193.7024,191.226,UP,1
2017-07-28,205.65,203.02,203.452,193.9924,191.4835,UP,1
2017-07-31,206.11,206.02,204.342,194.3078,191.7344,UP,1
2017-08-01,206.59,207.23,204.936,194.5298,191.9894,UP,1
2017-08-02,208.21,206.26,205.88,194.7754,192.2474,UP,1
2017-08-03,213.93,209.0,208.098,195.1334,192.5207,UP,1
2017-08-04,213.95,213.97,209.758,195.5074,192.7876,DOWN,0
2017-08-07,213.54,214.02,211.244,195.8294,193.0599,UP,1
2017-08-08,214.0,213.75,212.726,196.183,193.344,UP,1
2017-08-09,214.76,213.82,214.036,196.5966,193.6394,DOWN,0
2017-08-10,213.08,214.62,213.866,196.942,193.9249,UP,1
2017-08-11,213.16,214.83,213.708,197.3194,194.2077,UP,1
2017-08-14,215.01,214.82,214.002,197.7438,194.4863,DOWN,0
2017-08-15,214.33,215.14,214.068,198.2068,194.7623,DOWN,0
2017-08-16,210.82,214.41,213.28,198.6466,195.016,DOWN,0
2017-08-17,208.44,210.38,212.352,199.0178,195.2514,DOWN,0
2017-08-18,205.22,208.38,210.764,199.272,195.4697,DOWN,0
2017-08-21,203.92,204.96,208.546,199.481,195.6894,UP,1
2017-08-22,207.73,205.33,207.226,199.7402,195.9844,DOWN,0
2017-08-23,206.84,206.7,206.43,199.9436,196.2848,UP,1
2017-08-24,209.37,207.38,206.616,200.1956,196.587,DOWN,0
2017-08-25,208.94,210.03,207.36,200.4632,196.8796,DOWN,0
2017-08-28,206.12,209.68,207.8,200.866,197.0722,UP,1
2017-08-29,208.8,205.76,208.014,201.2988,197.2517,UP,1
2017-08-30,210.55,209.3,208.756,201.7844,197.4314,UP,1
2017-08-31,213.96,211.22,209.674,202.332,197.6165,UP,1
2017-09-01,215.03,214.39,210.892,202.9218,197.8354,DOWN,0
2017-09-05,213.34,215.47,212.336,203.4518,198.0302,DOWN,0
2017-09-06,211.6,213.93,212.896,203.958,198.2036,DOWN,0
2017-09-07,209.93,211.27,212.772,204.4172,198.3727,UP,1
2017-09-08,210.43,209.22,212.066,204.8786,198.5438,UP,1
2017-09-11,211.78,210.89,211.416,205.4098,198.7081,UP,1
2017-09-12,213.56,212.21,211.46,205.9578,198.8873,DOWN,0
2017-09-13,210.43,213.16,211.226,206.3356,199.0355,DOWN,0
2017-09-14,210.15,210.98,211.27,206.6792,199.1861,UP,1
2017-09-15,212.41,210.22,211.666,207.0998,199.3454,UP,1
2017-09-18,215.57,213.56,212.424,207.5532,199.5295,UP,1
2017-09-19,217.07,215.7,213.126,208.029,199.7184,UP,1
2017-09-20,218.12,217.12,214.664,208.4938,199.9047,UP,1
2017-09-21,219.18,218.75,216.47,208.8894,200.0841,UP,1
2017-09-22,220.37,219.41,218.062,209.329,200.2666,UP,1
2017-09-25,220.48,220.16,219.044,209.7756,200.4493,UP,1
2017-09-26,222.21,220.0,220.072,210.2542,200.6544,UP,1
2017-09-27,223.46,223.05,221.14,210.7758,200.8642,DOWN,0
2017-09-28,223.06,223.35,221.916,211.2672,201.0885,UP,1
2017-09-29,226.44,223.45,223.13,211.8122,201.338,UP,1
2017-10-02,229.93,227.49,225.02,212.3838,201.6065,UP,1
2017-10-03,232.0,231.41,226.978,212.9906,201.868,UP,1
2017-10-04,234.14,231.21,229.114,213.601,202.1267,UP,1
2017-10-05,234.16,233.29,231.334,214.2144,202.3765,UP,1
2017-10-06,235.83,234.16,233.212,214.8742,202.6158,UP,1
2017-10-09,235.94,236.16,234.414,215.48,202.8713,DOWN,0
2017-10-10,234.88,236.84,234.99,216.0554,203.1062,DOWN,0
2017-10-11,233.93,234.45,234.948,216.6022,203.3408,UP,1
2017-10-12,235.44,234.17,235.204,217.1468,203.5907,DOWN,0
2017-10-13,234.4,235.59,234.918,217.5562,203.8422,UP,1
2017-10-16,235.93,234.23,234.916,217.9958,204.0986,DOWN,0
2017-10-17,235.23,236.07,234.986,218.4296,204.3538,DOWN,0
2017-10-18,234.89,236.11,235.178,218.8474,204.583,DOWN,0
2017-10-19,234.81,234.01,235.052,219.2484,204.7977,UP,1
2017-10-20,235.42,235.71,235.256,219.6952,204.9967,DOWN,0
2017-10-23,234.58,236.76,234.986,220.1236,205.2019,UP,1
2017-10-24,235.93,234.63,235.126,220.542,205.4293,DOWN,0
2017-10-25,234.0,235.5,234.948,220.9354,205.6428,DOWN,0
2017-10-26,231.82,234.41,234.35,221.3554,205.8502,UP,1
2017-10-27,233.46,232.54,233.958,221.8558,206.0621,DOWN,0
2017-10-30,232.15,232.58,233.472,222.3944,206.265,UP,1
2017-10-31,232.83,232.4,232.852,222.9726,206.4811,UP,1
2017-11-01,233.66,233.18,232.784,223.4912,206.6947,UP,1
2017-11-02,234.57,233.76,233.334,224.0458,206.8934,UP,1
2017-11-03,235.07,234.75,233.656,224.5598,207.0902,UP,1
2017-11-06,236.21,234.74,234.468,225.1052,207.3036,DOWN,0
2017-11-07,233.35,236.66,234.572,225.6498,207.4965,UP,1
2017-11-08,251.96,235.0,238.232,226.513,207.7927,DOWN,0
2017-11-09,242.55,250.28,239.828,227.153,208.034,DOWN,0
2017-11-10,240.66,242.95,240.946,227.687,208.2796,DOWN,0
2017-11-13,239.18,240.33,241.54,228.17,208.5125,DOWN,0
2017-11-14,237.53,238.9,242.376,228.6538,208.7303,DOWN,0
2017-11-15,235.56,237.12,239.096,229.133,208.9442,UP,1
2017-11-16,235.82,237.0,237.75,229.6508,209.1495,DOWN,0
2017-11-17,232.87,235.47,236.192,230.0996,209.3175,UP,1
2017-11-20,234.35,233.95,235.226,230.551,209.492,UP,1
2017-11-21,236.64,235.22,235.048,231.0126,209.6801,DOWN,0
2017-11-22,234.07,236.88,234.75,231.4854,209.8573,UP,1
2017-11-24,234.45,235.0,234.476,231.9714,210.0352,UP,1
2017-11-27,235.05,233.79,234.912,232.4242,210.2087,UP,1
2017-11-28,241.11,236.03,236.264,232.935,210.4083,DOWN,0
2017-11-29,239.68,241.16,236.872,233.3872,210.5937,UP,1
2017-11-30,241.67,240.45,238.392,233.8582,210.7736,DOWN,0
2017-12-01,235.99,241.67,238.7,234.1944,210.9038,DOWN,0
2017-12-04,234.31,237.95,238.552,234.4732,211.0158,DOWN,0
2017-12-05,232.79,234.87,236.888,234.7194,211.1165,UP,1
2017-12-06,233.65,232.85,235.682,234.9482,211.2084,UP,1
2017-12-07,235.86,233.57,234.52,235.1962,211.316,UP,1
2017-12-08,237.01,236.49,234.724,235.4752,211.4161,DOWN,0
2017-12-11,234.1,237.06,234.682,235.6284,211.496,DOWN,0
2017-12-12,233.54,234.3,234.832,235.7006,211.5712,UP,1
2017-12-13,235.09,234.38,235.12,235.7624,211.6493,DOWN,0
2017-12-14,233.88,234.99,234.724,235.7572,211.7271,UP,1
2017-12-15,238.83,234.82,235.088,235.8506,211.8271,DOWN,0
2017-12-18,238.6,239.55,235.988,235.906,211.93,DOWN,0
2017-12-19,238.0,238.36,236.88,235.9472,212.0311,UP,1
2017-12-20,238.02,240.22,237.466,236.01,212.1443,DOWN,0
2017-12-21,235.38,238.36,237.766,236.039,212.2527,UP,1
2017-12-22,237.44,236.2,237.488,236.079,212.3814,DOWN,0
2017-12-26,236.8,237.06,237.128,236.127,212.4992,UP,1
2017-12-27,237.59,237.22,237.046,236.1602,212.6297,UP,1
2017-12-28,239.45,238.87,237.332,236.2446,212.7688,DOWN,0
2017-12-29,235.7,239.5,237.396,236.2608,212.8965,DOWN,0
2018-01-02,228.01,235.46,235.51,236.1248,212.9679,UP,1
2018-01-03,229.39,229.02,234.028,236.0042,213.0583,UP,1
2018-01-04,232.66,230.5,233.042,235.9658,213.186,UP,1
2018-01-05,233.75,233.3,231.902,235.9222,213.3105,UP,1
2018-01-08,236.04,233.6,231.97,235.963,213.451,UP,1
2018-01-09,239.2,236.68,234.208,236.1106,213.6223,DOWN,0
2018-01-10,237.33,238.06,235.796,236.188,213.7986,UP,1
2018-01-11,239.27,237.52,237.118,236.3304,213.9826,UP,1
2018-01-12,247.43,240.98,239.854,236.6224,214.2091,DOWN,0
2018-01-16,235.15,247.6,239.676,236.6522,214.3729,UP,1
2018-01-17,237.24,237.03,239.284,236.7056,214.5579,DOWN,0
2018-01-18,236.88,237.91,239.194,236.7418,214.7331,UP,1
2018-01-19,242.12,237.97,239.764,236.86,214.9334,DOWN,0
2018-01-22,238.88,241.49,238.054,236.9706,215.1345,DOWN,0
2018-01-23,235.04,239.32,238.032,236.6322,215.3075,UP,1
2018-01-24,238.14,234.99,238.212,236.544,215.4792,UP,1
2018-01-25,241.25,238.48,239.086,236.5558,215.666,UP,1
