ticker,CL US Equity,CL US Equity,CL US Equity,CL US Equity,CL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-05-07,62.82,63.87,71.8341,63.598,69.1912,DOWN,0
2018-05-08,62.28,63.01,71.7792,63.054,69.0154,DOWN,0
2018-05-09,61.91,62.53,71.7295,62.808,68.8552,UP,1
2018-05-10,62.48,62.36,71.6816,62.64,68.7254,UP,1
2018-05-11,62.71,62.81,71.6302,62.44,68.6024,DOWN,0
2018-05-14,62.04,62.7,71.5756,62.284,68.4578,DOWN,0
2018-05-15,61.65,61.79,71.5212,62.158,68.2894,UP,1
2018-05-16,62.09,61.63,71.4706,62.194,68.1384,UP,1
2018-05-17,62.29,62.21,71.4236,62.156,67.9906,DOWN,0
2018-05-18,62.22,62.32,71.3766,62.058,67.8146,UP,1
2018-05-21,62.25,62.49,71.3298,62.1,67.6348,UP,1
2018-05-22,62.41,62.48,71.2845,62.252,67.4614,UP,1
2018-05-23,62.72,62.4,71.2394,62.378,67.2984,DOWN,0
2018-05-24,62.49,62.73,71.1933,62.418,67.1484,UP,1
2018-05-25,63.75,63.24,71.1542,62.724,67.0322,DOWN,0
2018-05-29,63.56,63.67,71.1143,62.986,66.911,UP,1
2018-05-30,64.39,63.74,71.0799,63.382,66.7976,DOWN,0
2018-05-31,63.09,64.23,71.0381,63.456,66.6656,DOWN,0
2018-06-01,62.69,63.25,70.9926,63.496,66.5456,UP,1
2018-06-04,62.71,62.69,70.9465,63.288,66.4234,DOWN,0
2018-06-05,62.29,62.75,70.9014,63.034,66.3016,UP,1
2018-06-06,62.57,62.32,70.8592,62.67,66.1892,UP,1
2018-06-07,62.76,62.32,70.8149,62.604,66.0588,UP,1
2018-06-08,63.34,62.95,70.7734,62.734,65.9096,UP,1
2018-06-11,63.75,63.35,70.7361,62.942,65.751,DOWN,0
2018-06-12,63.73,63.75,70.7008,63.23,65.6226,DOWN,0
2018-06-13,63.06,63.78,70.6604,63.328,65.4648,UP,1
2018-06-14,63.31,63.02,70.6224,63.438,65.298,UP,1
2018-06-15,64.73,63.28,70.5896,63.716,65.1564,DOWN,0
2018-06-18,63.31,64.21,70.5514,63.628,64.9898,UP,1
2018-06-19,64.0,64.01,70.5132,63.682,64.8414,DOWN,0
2018-06-20,63.9,63.82,70.4762,63.85,64.6848,DOWN,0
2018-06-21,63.49,63.68,70.4381,63.886,64.527,UP,1
2018-06-22,64.63,63.55,70.4038,63.866,64.4008,UP,1
2018-06-25,65.11,64.32,70.3715,64.226,64.271,UP,1
2018-06-26,65.14,65.11,70.3381,64.454,64.125,DOWN,0
2018-06-27,64.71,65.15,70.3016,64.616,63.9746,UP,1
2018-06-28,64.93,64.65,70.2665,64.904,63.8316,DOWN,0
2018-06-29,64.81,65.0,70.2323,64.94,63.7324,DOWN,0
2018-07-02,64.58,64.6,70.1945,64.834,63.6736,UP,1
2018-07-03,64.67,65.16,70.1564,64.74,63.6396,UP,1
2018-07-05,65.96,64.94,70.1243,64.99,63.6262,DOWN,0
2018-07-06,65.78,65.98,70.0891,65.16,63.6136,DOWN,0
2018-07-09,65.0,65.45,70.0514,65.198,63.5818,UP,1
2018-07-10,65.73,65.1,70.0232,65.428,63.5648,DOWN,0
2018-07-11,65.24,65.73,69.9934,65.542,63.565,DOWN,0
2018-07-12,65.17,65.22,69.9543,65.384,63.5684,UP,1
2018-07-13,65.75,65.24,69.9161,65.378,63.6206,DOWN,0
2018-07-16,65.62,65.58,69.8788,65.502,63.6666,DOWN,0
2018-07-17,65.56,65.04,69.8408,65.468,63.7036,DOWN,0
2018-07-18,64.81,65.11,69.8006,65.382,63.7434,UP,1
2018-07-19,65.75,65.35,69.7646,65.498,63.8128,UP,1
2018-07-20,65.95,65.65,69.7322,65.538,63.8936,DOWN,0
2018-07-23,65.84,65.96,69.697,65.582,63.9608,DOWN,0
2018-07-24,65.27,65.52,69.6573,65.524,64.012,UP,1
2018-07-25,65.95,65.31,69.6234,65.752,64.0902,UP,1
2018-07-26,66.94,66.02,69.5963,65.99,64.196,DOWN,0
2018-07-27,66.66,65.92,69.5651,66.132,64.2874,DOWN,0
2018-07-30,66.46,65.43,69.5238,66.256,64.3708,UP,1
2018-07-31,67.01,66.5,69.483,66.604,64.4666,DOWN,0
2018-08-01,66.08,66.83,69.4335,66.63,64.5432,UP,1
2018-08-02,67.24,66.14,69.3909,66.69,64.6398,UP,1
2018-08-03,67.5,67.37,69.3536,66.858,64.7354,DOWN,0
2018-08-06,67.38,67.45,69.3183,67.042,64.8332,DOWN,0
2018-08-07,67.23,67.4,69.2888,67.086,64.9028,DOWN,0
2018-08-08,66.59,67.07,69.2601,67.188,64.9634,DOWN,0
2018-08-09,65.93,66.46,69.2288,66.926,64.9942,DOWN,0
2018-08-10,65.43,65.76,69.1968,66.512,65.041,UP,1
2018-08-13,65.55,65.47,69.1674,66.146,65.0982,DOWN,0
2018-08-14,65.52,65.56,69.139,65.804,65.1544,UP,1
2018-08-15,65.83,65.44,69.1161,65.652,65.2252,UP,1
2018-08-16,66.72,66.06,69.1037,65.81,65.3082,UP,1
2018-08-17,67.5,66.72,69.089,66.224,65.403,UP,1
2018-08-20,67.66,67.62,69.0745,66.646,65.4894,DOWN,0
2018-08-21,67.4,67.56,69.0568,67.022,65.5624,DOWN,0
2018-08-22,66.99,67.4,69.041,67.254,65.6276,DOWN,0
2018-08-23,66.57,66.72,69.0226,67.224,65.6978,UP,1
2018-08-24,66.88,66.55,69.0025,67.1,65.7692,UP,1
2018-08-27,67.09,67.14,68.9716,66.986,65.8164,DOWN,0
2018-08-28,66.78,67.28,68.9409,66.862,65.8858,UP,1
2018-08-29,66.96,66.87,68.9097,66.856,65.945,DOWN,0
2018-08-30,66.24,66.75,68.8724,66.79,65.9918,UP,1
2018-08-31,66.41,66.2,68.8371,66.696,66.0502,DOWN,0
2018-09-04,65.23,65.74,68.8009,66.324,66.0622,UP,1
2018-09-05,66.59,65.05,68.7707,66.286,66.0918,UP,1
2018-09-06,67.0,66.33,68.7462,66.294,66.129,UP,1
2018-09-07,67.01,66.7,68.7209,66.448,66.175,UP,1
2018-09-10,67.16,67.01,68.6956,66.598,66.2196,UP,1
2018-09-11,67.18,66.8,68.6728,66.988,66.267,UP,1
2018-09-12,67.98,67.08,68.6526,67.266,66.335,UP,1
2018-09-13,68.16,68.07,68.6334,67.498,66.4048,DOWN,0
2018-09-14,67.99,68.19,68.6096,67.694,66.4454,UP,1
2018-09-17,68.81,68.0,68.5936,68.024,66.506,DOWN,0
2018-09-18,68.26,68.76,68.5726,68.24,66.5712,DOWN,0
2018-09-19,67.93,68.25,68.5471,68.23,66.6152,UP,1
2018-09-20,68.79,68.3,68.5184,68.356,66.6862,UP,1
2018-09-21,69.09,68.79,68.4909,68.576,66.7646,DOWN,0
2018-09-24,67.94,68.98,68.4594,68.402,66.8084,DOWN,0
2018-09-25,67.14,68.14,68.4291,68.178,66.8388,DOWN,0
2018-09-26,67.1,67.25,68.398,68.012,66.8696,DOWN,0
2018-09-27,66.73,67.05,68.3658,67.6,66.908,UP,1
2018-09-28,66.95,66.73,68.3381,67.172,66.932,UP,1
2018-10-01,67.07,66.96,68.3067,66.998,66.9544,UP,1
2018-10-02,67.39,67.14,68.2774,67.048,66.9854,DOWN,0
2018-10-03,65.92,67.53,68.2368,66.812,66.9984,DOWN,0
2018-10-04,64.92,65.44,68.1914,66.45,66.9778,DOWN,0
2018-10-05,64.71,64.77,68.1407,66.002,66.9332,UP,1
2018-10-08,65.35,64.66,68.0949,65.658,66.907,DOWN,0
2018-10-09,65.07,65.47,68.0469,65.194,66.8792,DOWN,0
2018-10-10,63.83,64.54,67.9903,64.776,66.8156,DOWN,0
2018-10-11,62.35,63.87,67.9247,64.262,66.741,UP,1
2018-10-12,62.54,62.64,67.8605,63.828,66.647,UP,1
2018-10-15,62.55,62.42,67.7976,63.268,66.548,UP,1
2018-10-16,62.61,62.71,67.7334,62.776,66.4526,UP,1
2018-10-17,63.55,62.17,67.6754,62.72,66.379,DOWN,0
2018-10-18,62.64,62.8,67.6144,62.778,66.3,UP,1
2018-10-19,64.52,64.42,67.5603,63.174,66.2718,DOWN,0
2018-10-22,63.64,64.56,67.5014,63.392,66.236,DOWN,0
2018-10-23,63.4,63.24,67.4408,63.55,66.193,UP,1
2018-10-24,64.64,63.38,67.3858,63.768,66.1754,DOWN,0
2018-10-25,63.82,64.82,67.3308,64.004,66.1352,DOWN,0
2018-10-26,59.58,61.49,67.2559,63.016,65.9924,DOWN,0
2018-10-29,57.88,59.13,67.1722,61.864,65.8,UP,1
2018-10-30,60.19,58.31,67.0961,61.222,65.6506,DOWN,0
2018-10-31,59.55,60.1,67.0104,60.204,65.4936,UP,1
2018-11-01,60.08,59.63,66.9277,59.456,65.3554,UP,1
2018-11-02,60.29,60.91,66.8416,59.598,65.2298,DOWN,0
2018-11-05,60.23,60.16,66.7559,60.068,65.0968,UP,1
2018-11-06,60.51,60.27,66.6739,60.132,64.9652,UP,1
2018-11-07,61.33,60.79,66.5966,60.488,64.8562,DOWN,0
2018-11-08,60.9,61.08,66.5145,60.652,64.735,UP,1
2018-11-09,63.8,61.15,66.4657,61.354,64.6862,DOWN,0
2018-11-12,61.35,62.98,66.4035,61.578,64.585,UP,1
2018-11-13,61.86,61.56,66.3395,61.848,64.5176,UP,1
2018-11-14,62.47,62.3,66.2806,62.076,64.4352,DOWN,0
2018-11-15,62.4,62.18,66.226,62.376,64.3432,UP,1
2018-11-16,63.24,62.44,66.18,62.264,64.2678,DOWN,0
2018-11-19,62.77,62.98,66.1448,62.548,64.18,DOWN,0
2018-11-20,62.31,62.94,66.1043,62.638,64.0826,DOWN,0
2018-11-21,61.92,62.55,66.0631,62.528,63.9614,DOWN,0
2018-11-23,61.78,61.85,66.0272,62.404,63.8338,UP,1
2018-11-26,62.74,62.02,65.9921,62.304,63.7288,UP,1
2018-11-27,63.24,62.73,65.9574,62.398,63.6174,DOWN,0
2018-11-28,62.83,63.03,65.92,62.502,63.5088,UP,1
2018-11-29,63.04,62.72,65.8871,62.726,63.411,UP,1
2018-11-30,63.52,62.83,65.8486,63.074,63.3056,UP,1
2018-12-03,63.76,63.46,65.8101,63.278,63.199,DOWN,0
2018-12-04,63.08,64.01,65.7754,63.246,63.1018,UP,1
2018-12-06,63.23,62.85,65.7458,63.326,63.0236,DOWN,0
2018-12-07,62.71,63.29,65.7124,63.26,62.9358,UP,1
2018-12-10,63.54,63.0,65.6786,63.264,62.872,UP,1
2018-12-11,64.55,63.98,65.646,63.422,62.824,UP,1
2018-12-12,65.28,64.89,65.6228,63.862,62.7882,UP,1
2018-12-13,65.47,65.36,65.6053,64.31,62.7498,DOWN,0
2018-12-14,65.17,65.11,65.5869,64.802,62.7348,DOWN,0
2018-12-17,62.92,65.15,65.5551,64.678,62.6948,DOWN,0
2018-12-18,62.46,63.39,65.5171,64.26,62.6498,DOWN,0
2018-12-19,61.88,62.43,65.4783,63.58,62.5804,DOWN,0
2018-12-20,60.98,61.74,65.4348,62.682,62.4986,DOWN,0
2018-12-21,59.91,60.61,65.3792,61.63,62.4202,DOWN,0
2018-12-24,58.04,59.96,65.3132,60.654,62.334,UP,1
2018-12-26,59.4,58.2,65.2548,60.042,62.2712,UP,1
2018-12-27,59.69,58.99,65.1989,59.604,62.214,DOWN,0
2018-12-28,59.62,59.84,65.1471,59.332,62.1542,DOWN,0
2018-12-31,59.52,59.34,65.0969,59.254,62.0736,DOWN,0
2019-01-02,59.25,59.24,65.045,59.496,62.0058,DOWN,0
2019-01-03,58.97,59.19,64.9896,59.41,61.8948,UP,1
2019-01-04,59.52,59.11,64.9387,59.376,61.8124,UP,1
2019-01-07,59.88,59.44,64.8947,59.428,61.742,UP,1
2019-01-08,60.55,60.02,64.8533,59.634,61.6602,UP,1
2019-01-09,61.3,61.97,64.8179,60.044,61.6098,UP,1
2019-01-10,61.82,61.02,64.7861,60.614,61.6546,UP,1
2019-01-11,62.1,62.26,64.7502,61.13,61.739,DOWN,0
2019-01-14,61.61,61.81,64.7042,61.476,61.7674,UP,1
2019-01-15,62.22,61.65,64.6569,61.81,61.8208,DOWN,0
2019-01-16,62.13,61.85,64.6168,61.976,61.8618,DOWN,0
2019-01-17,62.0,62.12,64.5721,62.012,61.896,UP,1
2019-01-18,62.63,62.43,64.527,62.118,61.944,DOWN,0
2019-01-22,61.74,62.13,64.4766,62.144,61.9686,UP,1
2019-01-23,62.35,61.93,64.4302,62.17,61.989,DOWN,0
2019-01-24,62.2,62.17,64.3841,62.184,62.015,DOWN,0
2019-01-25,61.84,60.96,64.3346,62.152,61.9758,UP,1
2019-01-28,62.74,61.71,64.2914,62.174,62.0036,UP,1
2019-01-29,63.69,62.7,64.2552,62.564,62.0402,UP,1
2019-01-30,63.95,63.66,64.2169,62.884,62.0698,UP,1
2019-01-31,64.68,63.76,64.1781,63.38,62.1154,UP,1
2019-02-01,65.05,64.9,64.1422,64.022,62.1516,UP,1
2019-02-04,65.19,65.29,64.1078,64.512,62.2,DOWN,0
2019-02-05,64.74,65.27,64.0826,64.722,62.2486,UP,1
2019-02-06,65.33,64.52,64.0717,64.998,62.3168,DOWN,0
2019-02-07,65.05,64.84,64.0651,65.072,62.3822,UP,1
2019-02-08,65.69,64.92,64.0604,65.2,62.4412,UP,1
2019-02-11,65.79,65.59,64.0573,65.32,62.4922,UP,1
2019-02-12,66.02,66.11,64.0544,65.576,62.556,DOWN,0
2019-02-13,65.94,65.9,64.0512,65.698,62.614,DOWN,0
2019-02-14,65.45,65.63,64.0523,65.778,62.6526,UP,1
2019-02-15,66.48,66.0,64.0597,65.936,62.707,UP,1
2019-02-19,66.72,66.44,64.0776,66.122,62.7798,DOWN,0
2019-02-20,66.51,66.85,64.0936,66.22,62.8454,UP,1
2019-02-21,66.7,66.47,64.1085,66.372,62.9252,UP,1
2019-02-22,66.9,66.71,64.1289,66.662,62.9924,DOWN,0
2019-02-25,66.52,67.0,64.1501,66.67,63.0318,DOWN,0
2019-02-26,66.49,66.65,64.173,66.624,63.056,DOWN,0
2019-02-27,65.87,66.05,64.19,66.496,63.064,DOWN,0
2019-02-28,65.87,66.03,64.2058,66.33,63.078,UP,1
2019-03-01,66.0,65.92,64.2256,66.15,63.1396,UP,1
2019-03-04,66.03,66.31,64.2475,66.052,63.211,DOWN,0
2019-03-05,65.72,66.06,64.2656,65.898,63.2878,DOWN,0
2019-03-06,65.61,65.72,64.2822,65.846,63.3804,DOWN,0
2019-03-07,65.34,65.24,64.2978,65.74,63.489,UP,1
2019-03-08,65.35,65.43,64.3133,65.61,63.6352,UP,1
2019-03-11,65.85,65.3,64.3305,65.574,63.7642,DOWN,0
2019-03-12,65.74,65.97,64.3456,65.578,63.8852,UP,1
2019-03-13,66.52,65.81,64.3658,65.76,64.0232,DOWN,0
2019-03-14,66.25,66.44,64.3783,65.942,64.1578,UP,1
2019-03-15,67.2,66.36,64.3965,66.312,64.3168,DOWN,0
2019-03-18,66.29,67.25,64.406,66.4,64.4632,DOWN,0
2019-03-19,65.75,66.21,64.4193,66.402,64.5878,DOWN,0
2019-03-20,65.11,65.88,64.4314,66.12,64.6924,UP,1
2019-03-21,65.83,65.0,64.447,66.036,64.798,UP,1
2019-03-22,66.0,65.78,64.4655,65.796,64.892,UP,1
2019-03-25,66.26,65.91,64.484,65.79,64.9808,UP,1
2019-03-26,66.92,66.61,64.5048,66.024,65.0772,UP,1
2019-03-27,67.01,67.03,64.5231,66.404,65.1852,UP,1
2019-03-28,67.37,67.12,64.5412,66.712,65.2882,UP,1
2019-03-29,68.54,67.5,64.5653,67.22,65.4164,DOWN,0
2019-04-01,68.3,68.38,64.5915,67.628,65.5424,UP,1
2019-04-02,68.37,68.21,64.6168,67.918,65.6572,DOWN,0
2019-04-03,67.82,68.22,64.6322,68.08,65.7788,DOWN,0
2019-04-04,67.55,68.0,64.6534,68.116,65.8828,UP,1
2019-04-05,67.92,67.54,64.673,67.992,65.9972,UP,1
2019-04-08,68.02,68.05,64.6936,67.936,66.1208,UP,1
2019-04-09,68.11,67.81,64.7167,67.884,66.2282,DOWN,0
2019-04-10,68.11,68.05,64.7342,67.942,66.3166,DOWN,0
2019-04-11,68.09,68.31,64.7491,68.05,66.3994,UP,1
2019-04-12,68.77,68.01,64.7672,68.22,66.4812,DOWN,0
2019-04-15,68.71,68.51,64.7872,68.358,66.5544,UP,1
2019-04-16,69.04,68.72,64.8078,68.544,66.6314,DOWN,0
2019-04-17,68.68,68.89,64.8271,68.658,66.7102,UP,1
2019-04-18,69.35,69.0,64.851,68.91,66.7906,UP,1
2019-04-22,69.6,69.37,64.8756,69.076,66.8816,DOWN,0
2019-04-23,69.01,69.33,64.8909,69.136,66.948,DOWN,0
2019-04-24,68.86,68.59,64.9063,69.1,67.0094,DOWN,0
2019-04-25,68.69,68.5,64.9247,69.102,67.0628,UP,1
2019-04-26,71.3,69.58,64.9526,69.492,67.17,UP,1
2019-04-29,71.38,71.25,64.9833,69.848,67.2886,UP,1
2019-04-30,72.79,71.51,65.0214,70.604,67.4148,DOWN,0
2019-05-01,71.29,72.08,65.0491,71.09,67.5062,UP,1
2019-05-02,71.82,71.31,65.0801,71.716,67.6124,UP,1
2019-05-03,71.95,71.86,65.112,71.846,67.7174,DOWN,0
2019-05-06,71.69,71.53,65.1464,71.908,67.8132,DOWN,0
2019-05-07,70.51,71.27,65.1702,71.452,67.893,UP,1
2019-05-08,70.99,70.62,65.1954,71.392,67.983,DOWN,0
2019-05-09,70.85,70.74,65.2205,71.198,68.0826,UP,1
2019-05-10,71.5,70.56,65.2516,71.108,68.1952,UP,1
2019-05-13,71.56,70.88,65.2797,71.082,68.3064,DOWN,0
2019-05-14,71.15,71.5,65.3007,71.21,68.4088,UP,1
2019-05-15,71.34,71.18,65.3241,71.28,68.5212,UP,1
2019-05-16,72.5,71.75,65.3543,71.61,68.659,DOWN,0
2019-05-17,71.97,71.96,65.3791,71.704,68.7916,DOWN,0
2019-05-20,71.7,72.08,65.4072,71.732,68.9186,DOWN,0
2019-05-21,71.53,71.71,65.4287,71.808,69.0322,DOWN,0
2019-05-22,71.53,71.27,65.4488,71.846,69.148,UP,1
2019-05-23,71.75,71.37,65.4707,71.696,69.2526,DOWN,0
2019-05-24,71.2,71.9,65.4905,71.542,69.3516,DOWN,0
2019-05-28,70.11,71.29,65.5081,71.224,69.4098,DOWN,0
2019-05-29,69.97,69.92,65.5283,70.912,69.4834,UP,1
2019-05-30,70.85,70.2,65.5554,70.776,69.5854,DOWN,0
2019-05-31,69.62,70.51,65.5758,70.35,69.6756,UP,1
2019-06-03,70.69,69.7,65.6016,70.248,69.7728,UP,1
2019-06-04,70.82,71.01,65.6266,70.39,69.8692,UP,1
2019-06-05,71.92,71.12,65.6526,70.78,69.9824,UP,1
2019-06-06,73.11,72.11,65.6806,71.232,70.1062,UP,1
2019-06-07,73.99,73.2,65.7123,72.106,70.2458,DOWN,0
2019-06-10,73.03,73.86,65.7404,72.574,70.359,UP,1
2019-06-11,73.33,73.19,65.7721,73.076,70.4548,DOWN,0
2019-06-12,73.05,73.63,65.8045,73.302,70.5498,DOWN,0
2019-06-13,72.75,73.08,65.8339,73.23,70.6374,UP,1
2019-06-14,73.35,72.87,65.8652,73.102,70.748,UP,1
2019-06-17,73.41,73.35,65.8983,73.178,70.8652,DOWN,0
2019-06-18,72.89,73.98,65.928,73.09,70.9646,UP,1
2019-06-19,73.53,72.7,65.9644,73.186,71.0748,UP,1
2019-06-20,73.6,73.81,66.0004,73.356,71.1846,DOWN,0
2019-06-21,72.95,73.68,66.039,73.276,71.2814,UP,1
2019-06-24,73.97,73.54,66.0759,73.388,71.399,DOWN,0
2019-06-25,73.91,73.87,66.1104,73.592,71.5018,DOWN,0
2019-06-26,72.35,73.72,66.1371,73.356,71.5746,DOWN,0
2019-06-27,72.14,72.34,66.162,73.064,71.6366,DOWN,0
2019-06-28,71.67,72.52,66.1845,72.808,71.6964,UP,1
2019-07-01,72.08,71.96,66.205,72.43,71.751,UP,1
2019-07-02,72.74,72.12,66.2279,72.196,71.8138,UP,1
2019-07-03,74.0,73.09,66.2579,72.526,71.9136,DOWN,0
2019-07-05,73.14,73.49,66.2796,72.726,71.9992,UP,1
2019-07-08,73.38,73.13,66.3052,73.068,72.093,DOWN,0
2019-07-09,73.11,72.69,66.3311,73.274,72.1292,UP,1
2019-07-10,73.49,73.42,66.3546,73.424,72.1714,UP,1
2019-07-11,73.89,73.78,66.3786,73.402,72.1934,UP,1
2019-07-12,74.38,73.99,66.4108,73.65,72.2552,DOWN,0
2019-07-15,74.0,74.42,66.4451,73.774,72.2988,UP,1
2019-07-16,74.5,74.21,66.4821,74.052,72.3498,DOWN,0
2019-07-17,73.75,73.95,66.5172,74.104,72.391,UP,1
2019-07-18,73.88,73.74,66.5518,74.102,72.4584,DOWN,0
2019-07-19,72.7,73.77,66.58,73.766,72.4926,DOWN,0
2019-07-22,72.35,72.84,66.6048,73.436,72.5226,DOWN,0
2019-07-23,72.28,72.88,66.6366,72.992,72.5382,DOWN,0
2019-07-24,71.28,71.84,66.6684,72.498,72.5326,UP,1
2019-07-25,71.93,71.13,66.7045,72.108,72.5482,UP,1
2019-07-26,73.69,71.92,66.7462,72.306,72.5952,UP,1
2019-07-29,75.57,73.85,66.7987,72.95,72.6566,DOWN,0
2019-07-30,74.74,75.51,66.8532,73.442,72.712,DOWN,0
2019-07-31,71.74,74.59,66.9002,73.534,72.7128,DOWN,0
2019-08-01,71.26,71.63,66.9438,73.4,72.7074,DOWN,0
2019-08-02,71.2,71.3,66.987,72.902,72.7008,DOWN,0
2019-08-05,68.8,70.99,67.018,71.548,72.6418,UP,1
2019-08-06,69.85,69.08,67.0495,70.57,72.6148,UP,1
2019-08-07,70.44,69.44,67.0885,70.31,72.6214,UP,1
2019-08-08,71.71,70.67,67.1244,70.4,72.6562,DOWN,0
2019-08-09,71.52,71.8,67.1638,70.464,72.6696,DOWN,0
2019-08-12,70.73,71.4,67.2005,70.85,72.6918,UP,1
2019-08-13,71.69,70.87,67.2357,71.218,72.7118,DOWN,0
2019-08-14,70.52,71.01,67.2692,71.234,72.7058,UP,1
2019-08-15,71.37,70.87,67.3282,71.166,72.6948,UP,1
2019-08-16,72.28,71.69,67.4002,71.318,72.6782,UP,1
2019-08-19,73.08,73.01,67.4646,71.788,72.66,DOWN,0
2019-08-20,72.54,72.96,67.5296,71.958,72.6502,UP,1
2019-08-21,72.61,73.0,67.5922,72.376,72.6358,UP,1
2019-08-22,73.04,72.66,67.656,72.71,72.6356,DOWN,0
2019-08-23,72.23,73.11,67.716,72.7,72.6252,UP,1
2019-08-26,72.77,72.66,67.7773,72.638,72.6136,UP,1
2019-08-27,73.44,73.28,67.8378,72.818,72.6142,UP,1
2019-08-28,74.0,73.5,67.9033,73.096,72.6364,UP,1
2019-08-29,74.2,74.47,67.9553,73.328,72.6498,DOWN,0
2019-08-30,74.15,74.47,68.0193,73.712,72.6608,UP,1
2019-09-03,74.31,73.67,68.0816,74.02,72.688,UP,1
2019-09-04,74.87,74.83,68.1436,74.306,72.706,DOWN,0
2019-09-05,74.29,75.0,68.203,74.364,72.7136,UP,1
2019-09-06,74.7,74.41,68.2603,74.464,72.7606,DOWN,0
2019-09-09,73.19,74.6,68.3124,74.272,72.7816,DOWN,0
2019-09-10,72.12,72.51,68.3615,73.834,72.7906,UP,1
2019-09-11,72.85,71.95,68.4161,73.43,72.806,DOWN,0
2019-09-12,72.29,73.37,68.4687,73.03,72.797,DOWN,0
2019-09-13,70.71,71.6,68.5085,72.232,72.7312,DOWN,0
2019-09-16,69.43,70.1,68.5395,71.48,72.657,UP,1
2019-09-17,69.86,69.57,68.5746,71.028,72.5866,UP,1
2019-09-18,70.75,70.18,68.6132,70.608,72.5394,UP,1
2019-09-19,70.95,70.94,68.6503,70.34,72.4886,DOWN,0
2019-09-20,70.95,71.02,68.6863,70.388,72.4298,UP,1
2019-09-23,71.5,70.85,68.7284,70.802,72.3722,UP,1
2019-09-24,72.49,71.96,68.7747,71.328,72.342,DOWN,0
2019-09-25,72.24,72.54,68.8223,71.626,72.2968,UP,1
2019-09-26,72.72,72.3,68.8682,71.98,72.2762,UP,1
2019-09-27,73.26,73.14,68.9118,72.442,72.2638,UP,1
2019-09-30,73.51,73.15,68.9529,72.844,72.28,DOWN,0
2019-10-01,71.73,72.78,68.9842,72.692,72.2676,DOWN,0
2019-10-02,70.52,71.4,69.011,72.348,72.2324,UP,1
2019-10-03,70.87,70.81,69.0507,71.978,72.2242,UP,1
2019-10-04,72.07,70.97,69.0988,71.74,72.227,DOWN,0
2019-10-07,71.62,71.97,69.1475,71.362,72.1856,DOWN,0
2019-10-08,70.68,71.49,69.196,71.152,72.0878,DOWN,0
2019-10-09,70.63,70.88,69.2496,71.174,72.0056,UP,1
2019-10-10,70.77,69.96,69.3132,71.154,71.9862,DOWN,0
2019-10-11,70.51,71.11,69.3688,70.842,71.9712,DOWN,0
2019-10-14,69.41,70.61,69.4174,70.4,71.9354,DOWN,0
2019-10-15,68.4,69.43,69.4613,69.944,71.9274,DOWN,0
2019-10-16,67.85,68.38,69.5029,69.388,71.8874,UP,1
2019-10-17,68.08,68.16,69.5471,68.85,71.8402,DOWN,0
2019-10-18,68.03,68.01,69.5924,68.354,71.7666,UP,1
2019-10-21,68.3,68.0,69.6363,68.132,71.7022,DOWN,0
2019-10-22,67.06,68.55,69.6722,67.864,71.6288,UP,1
2019-10-23,67.54,66.82,69.7071,67.802,71.5458,UP,1
2019-10-24,68.34,67.75,69.7423,67.854,71.5022,UP,1
2019-10-25,68.41,68.4,69.7753,67.93,71.443,DOWN,0
2019-10-28,67.35,68.64,69.8015,67.74,71.3444,UP,1
2019-10-29,67.92,67.17,69.8331,67.912,71.2412,UP,1
2019-10-30,68.58,67.98,69.8649,68.12,71.162,UP,1
2019-10-31,68.6,68.42,69.8972,68.172,71.0818,DOWN,0
2019-11-01,66.81,67.44,69.9213,67.852,70.9572,DOWN,0
2019-11-04,65.41,66.53,69.9352,67.464,70.8208,UP,1
2019-11-05,65.96,65.17,69.9563,67.072,70.6846,UP,1
2019-11-06,66.52,66.31,69.9771,66.66,70.5462,UP,1
2019-11-07,66.87,66.58,70.0005,66.314,70.4036,DOWN,0
2019-11-08,66.63,66.76,70.0244,66.278,70.2522,DOWN,0
2019-11-11,66.54,66.4,70.0434,66.504,70.1,UP,1
2019-11-12,66.64,66.67,70.0582,66.64,69.9466,UP,1
2019-11-13,66.88,67.0,70.0728,66.712,69.7868,DOWN,0
2019-11-14,66.64,66.63,70.0826,66.666,69.6338,DOWN,0
2019-11-15,66.37,66.66,70.0892,66.614,69.4672,UP,1
2019-11-18,67.13,66.81,70.0989,66.732,69.346,UP,1
2019-11-19,67.16,67.13,70.111,66.836,69.2468,UP,1
2019-11-20,67.21,67.23,70.1204,66.902,69.134,DOWN,0
2019-11-21,66.75,67.52,70.1289,66.924,69.0232,DOWN,0
2019-11-22,66.71,66.61,70.134,66.992,68.9432,UP,1
2019-11-25,66.98,66.83,70.14,66.962,68.8942,UP,1
2019-11-26,67.79,67.2,70.1488,67.088,68.8528,DOWN,0
2019-11-27,67.68,67.79,70.1575,67.182,68.7914,UP,1
2019-11-29,67.82,67.81,70.1694,67.396,68.7288,DOWN,0
2019-12-02,67.57,68.0,70.1748,67.568,68.6612,DOWN,0
2019-12-03,67.3,67.63,70.1777,67.632,68.5772,UP,1
2019-12-04,68.08,67.12,70.1856,67.69,68.489,DOWN,0
2019-12-05,67.82,67.86,70.1912,67.718,68.4006,UP,1
