ticker,MCK US Equity,MCK US Equity,MCK US Equity,MCK US Equity,MCK US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-08-02,123.99,124.61,147.9271,124.834,139.1658,UP,1
2018-08-03,126.21,123.9,147.8261,125.298,138.7534,UP,1
2018-08-06,126.75,125.36,147.7288,125.468,138.4078,DOWN,0
2018-08-07,126.75,126.82,147.6128,125.698,138.0266,DOWN,0
2018-08-08,124.06,126.57,147.4792,125.552,137.6834,DOWN,0
2018-08-09,123.88,124.0,147.3571,125.53,137.2724,DOWN,0
2018-08-10,123.14,123.5,147.224,124.916,136.8964,UP,1
2018-08-13,126.03,123.01,147.0973,124.772,136.5722,UP,1
2018-08-14,126.68,126.21,147.013,124.758,136.2498,DOWN,0
2018-08-15,126.42,125.93,146.967,125.23,135.9028,UP,1
2018-08-16,127.09,127.5,146.9273,125.872,135.5318,UP,1
2018-08-17,129.38,126.82,146.8848,127.12,135.2068,UP,1
2018-08-20,130.65,129.34,146.8397,128.044,134.9124,DOWN,0
2018-08-21,130.39,130.55,146.8064,128.786,134.616,DOWN,0
2018-08-22,129.72,130.03,146.7669,129.446,134.2996,DOWN,0
2018-08-23,129.36,129.84,146.7377,129.9,133.8964,UP,1
2018-08-24,129.67,129.81,146.7014,129.958,133.4898,UP,1
2018-08-27,130.32,130.04,146.6512,129.892,133.0962,DOWN,0
2018-08-28,130.0,130.44,146.6006,129.814,132.7754,DOWN,0
2018-08-29,130.0,130.16,146.5626,129.87,132.4406,DOWN,0
2018-08-30,129.98,129.67,146.5222,129.994,132.0902,DOWN,0
2018-08-31,128.75,128.69,146.4851,129.81,131.736,DOWN,0
2018-09-04,123.9,128.31,146.4103,128.526,131.2364,DOWN,0
2018-09-05,123.43,123.18,146.314,127.212,130.7836,UP,1
2018-09-06,125.5,123.31,146.2308,126.312,130.395,UP,1
2018-09-07,129.74,124.57,146.1883,126.264,130.0966,UP,1
2018-09-10,130.36,129.82,146.1258,126.586,129.9878,DOWN,0
2018-09-11,130.08,129.88,146.0472,127.822,129.9214,UP,1
2018-09-12,130.29,130.05,145.9753,129.194,129.8296,DOWN,0
2018-09-13,129.61,131.2,145.8991,130.016,129.7304,DOWN,0
2018-09-14,128.56,130.0,145.8032,129.78,129.5808,UP,1
2018-09-17,131.78,128.67,145.7215,130.064,129.4588,UP,1
2018-09-18,133.08,131.54,145.6482,130.664,129.355,UP,1
2018-09-19,134.27,133.23,145.5876,131.46,129.27,UP,1
2018-09-20,135.85,134.54,145.5014,132.708,129.293,DOWN,0
2018-09-21,134.95,135.92,145.4227,133.986,129.2724,DOWN,0
2018-09-24,132.64,134.93,145.3335,134.158,129.1934,DOWN,0
2018-09-25,131.72,132.8,145.2421,133.886,129.1162,UP,1
2018-09-26,131.96,131.5,145.139,133.424,129.0638,DOWN,0
2018-09-27,131.69,131.98,145.0284,132.592,129.0108,UP,1
2018-09-28,132.65,131.5,144.9189,132.132,128.9876,DOWN,0
2018-10-01,132.32,132.97,144.8045,132.068,128.976,UP,1
2018-10-02,132.53,132.55,144.6811,132.23,128.974,DOWN,0
2018-10-03,130.5,133.26,144.5206,131.938,128.9444,UP,1
2018-10-04,132.26,130.54,144.3806,132.052,128.9226,UP,1
2018-10-05,134.08,132.29,144.2512,132.338,129.063,UP,1
2018-10-08,136.05,133.84,144.1282,133.084,129.3062,UP,1
2018-10-09,136.84,135.98,144.0155,133.946,129.525,DOWN,0
2018-10-10,135.5,136.8,143.9008,134.946,129.723,DOWN,0
2018-10-11,129.24,135.35,143.7525,134.342,129.812,UP,1
2018-10-12,130.79,130.0,143.6163,133.684,129.948,UP,1
2018-10-15,131.37,130.38,143.4845,132.748,130.0512,UP,1
2018-10-16,133.44,132.04,143.372,132.068,130.185,UP,1
2018-10-17,135.04,133.43,143.2522,131.976,130.3508,DOWN,0
2018-10-18,132.7,135.0,143.1319,132.668,130.5236,DOWN,0
2018-10-19,132.39,132.95,143.0185,132.988,130.6938,DOWN,0
2018-10-22,126.73,129.63,142.8664,132.06,130.7656,UP,1
2018-10-23,127.29,125.25,142.7071,130.83,130.7908,DOWN,0
2018-10-24,121.58,126.81,142.5118,128.138,130.6888,UP,1
2018-10-25,121.99,120.02,142.3184,125.996,130.6002,DOWN,0
2018-10-26,118.39,120.97,142.0988,123.196,130.4262,UP,1
2018-10-29,120.77,120.25,141.8714,122.004,130.254,UP,1
2018-10-30,124.12,121.25,141.6387,121.37,130.1234,UP,1
2018-10-31,124.76,124.89,141.3984,122.006,130.0108,UP,1
2018-11-01,129.09,125.48,141.1849,123.426,129.9982,DOWN,0
2018-11-02,125.41,129.66,140.9602,124.83,129.9192,UP,1
2018-11-05,127.12,125.66,140.731,126.1,129.8682,UP,1
2018-11-06,128.6,126.67,140.521,126.996,129.8338,UP,1
2018-11-07,132.72,129.06,140.3117,128.588,129.8882,DOWN,0
2018-11-08,132.57,132.03,140.0985,129.284,129.9396,DOWN,0
2018-11-09,130.81,132.58,139.869,130.364,129.9562,DOWN,0
2018-11-12,130.47,130.84,139.6397,131.034,129.9906,DOWN,0
2018-11-13,130.15,130.77,139.4317,131.344,130.1156,DOWN,0
2018-11-14,128.89,130.62,139.2317,130.578,130.2248,DOWN,0
2018-11-15,127.47,128.18,139.0377,129.558,130.2642,DOWN,0
2018-11-16,123.89,127.1,138.8611,128.174,130.1472,UP,1
2018-11-19,126.19,123.93,138.7301,127.318,130.0638,DOWN,0
2018-11-20,122.55,125.73,138.5803,125.798,129.9132,DOWN,0
2018-11-21,121.81,122.44,138.4252,124.382,129.7436,DOWN,0
2018-11-23,121.16,121.09,138.2798,123.12,129.5746,DOWN,0
2018-11-26,120.64,122.29,138.1384,122.47,129.4162,UP,1
2018-11-27,125.69,120.43,138.0217,122.37,129.2944,UP,1
2018-11-28,127.16,125.72,137.9266,123.292,129.176,DOWN,0
2018-11-29,127.01,126.99,137.8178,124.332,129.0308,DOWN,0
2018-11-30,124.5,126.94,137.6968,125.0,128.8038,UP,1
2018-12-03,127.16,123.03,137.5801,126.304,128.648,DOWN,0
2018-12-04,125.05,126.5,137.4611,126.176,128.4962,UP,1
2018-12-06,126.4,124.0,137.3452,126.024,128.3898,DOWN,0
2018-12-07,124.94,125.64,137.2194,125.61,128.2494,DOWN,0
2018-12-10,123.1,124.84,137.0717,125.33,128.0776,DOWN,0
2018-12-11,122.15,123.84,136.9098,124.328,127.8676,UP,1
2018-12-12,123.33,121.99,136.7581,123.984,127.6878,DOWN,0
2018-12-13,122.86,123.33,136.6262,123.276,127.4944,DOWN,0
2018-12-14,116.66,121.29,136.4768,121.62,127.2176,DOWN,0
2018-12-17,111.9,115.25,136.2868,119.38,126.8104,DOWN,0
2018-12-18,109.19,113.13,136.0762,116.788,126.3126,UP,1
2018-12-19,110.63,108.97,135.8735,114.248,125.8042,DOWN,0
2018-12-20,109.86,111.99,135.6641,111.648,125.2646,DOWN,0
2018-12-21,108.34,108.44,135.4359,109.984,124.7214,DOWN,0
2018-12-24,108.23,108.32,135.1981,109.25,124.3012,UP,1
2018-12-26,110.78,108.32,134.963,109.568,123.901,UP,1
2018-12-27,111.06,109.77,134.7298,109.654,123.4948,DOWN,0
2018-12-28,110.04,111.45,134.5028,109.69,123.0268,UP,1
2018-12-31,110.47,110.37,134.2854,110.116,122.5354,UP,1
2019-01-02,113.07,109.86,134.0891,111.084,122.1428,DOWN,0
2019-01-03,112.94,112.45,133.9157,111.516,121.7538,UP,1
2019-01-04,114.33,113.56,133.7783,112.17,121.5058,UP,1
2019-01-07,115.36,114.48,133.6405,113.234,121.2672,UP,1
2019-01-08,117.71,116.06,133.5206,114.682,121.1898,UP,1
2019-01-09,118.26,118.07,133.4167,115.72,121.1152,UP,1
2019-01-10,122.04,118.08,133.3304,117.54,121.1882,UP,1
2019-01-11,122.16,121.3,133.2475,119.106,121.216,DOWN,0
2019-01-14,121.69,121.02,133.1526,120.372,121.1674,UP,1
2019-01-15,123.05,121.77,133.0635,121.44,121.1332,UP,1
2019-01-16,123.6,122.96,132.9825,122.508,121.0234,UP,1
2019-01-17,124.39,123.45,132.9018,122.978,121.003,UP,1
2019-01-18,126.67,125.04,132.8284,123.88,120.994,DOWN,0
2019-01-22,125.87,125.89,132.7447,124.716,120.9394,UP,1
2019-01-23,126.12,126.08,132.6767,125.33,120.8074,DOWN,0
2019-01-24,125.47,125.9,132.6039,125.704,120.6654,UP,1
2019-01-25,127.05,126.86,132.5232,126.236,120.5902,DOWN,0
2019-01-28,125.77,126.42,132.4366,126.056,120.4962,DOWN,0
2019-01-29,125.29,126.17,132.3434,125.94,120.399,DOWN,0
2019-01-30,124.97,125.3,132.254,125.71,120.3206,UP,1
2019-01-31,128.25,125.23,132.1558,126.266,120.3362,DOWN,0
2019-02-01,127.33,123.56,132.045,126.322,120.405,UP,1
2019-02-04,132.26,127.69,131.9599,127.62,120.5264,DOWN,0
2019-02-05,131.77,132.56,131.8832,128.916,120.7108,UP,1
2019-02-06,132.62,131.34,131.8151,130.446,120.927,DOWN,0
2019-02-07,130.6,132.81,131.7264,130.916,121.1158,DOWN,0
2019-02-08,128.49,130.15,131.6244,131.148,121.2728,UP,1
2019-02-11,130.43,128.74,131.518,130.782,121.3676,UP,1
2019-02-12,134.0,131.66,131.4182,131.228,121.5044,UP,1
2019-02-13,134.17,134.3,131.2984,131.538,121.6476,UP,1
2019-02-14,134.39,133.56,131.1893,132.296,121.8454,UP,1
2019-02-15,135.56,135.32,131.0961,133.71,122.0134,UP,1
2019-02-19,136.3,135.37,131.0044,134.884,122.2384,DOWN,0
2019-02-20,134.04,135.19,130.9417,134.892,122.3912,DOWN,0
2019-02-21,131.95,134.09,130.8673,134.448,122.5314,DOWN,0
2019-02-22,131.49,131.95,130.8034,133.868,122.6992,DOWN,0
2019-02-25,130.18,132.41,130.7342,132.792,122.8598,DOWN,0
2019-02-26,127.15,130.09,130.6459,130.962,122.9362,UP,1
2019-02-27,127.42,126.98,130.5467,129.638,123.0274,DOWN,0
2019-02-28,127.16,127.28,130.4365,128.68,123.2374,DOWN,0
2019-03-01,124.53,127.61,130.304,127.288,123.49,DOWN,0
2019-03-04,120.1,124.53,130.1566,125.272,123.7082,DOWN,0
2019-03-05,117.16,120.4,129.9916,123.274,123.8388,DOWN,0
2019-03-06,113.51,116.97,129.8042,120.492,123.9118,DOWN,0
2019-03-07,112.28,113.34,129.621,117.516,123.9906,DOWN,0
2019-03-08,111.86,112.13,129.4478,114.982,124.0632,UP,1
2019-03-11,113.48,112.29,129.283,113.658,124.1172,UP,1
2019-03-12,115.61,113.99,129.1269,113.348,124.2082,UP,1
2019-03-13,117.47,116.28,128.9941,114.14,124.3568,UP,1
2019-03-14,117.72,117.46,128.8536,115.228,124.5018,UP,1
2019-03-15,119.26,118.04,128.7438,116.708,124.6256,UP,1
2019-03-18,121.37,119.81,128.6285,118.286,124.7942,UP,1
2019-03-19,122.52,121.57,128.5314,119.668,124.958,DOWN,0
2019-03-20,120.65,122.69,128.4235,120.304,125.0638,UP,1
2019-03-21,122.23,120.32,128.3206,121.206,125.1542,DOWN,0
2019-03-22,118.54,121.81,128.1945,121.062,125.1598,DOWN,0
2019-03-25,115.65,118.76,128.0445,119.918,125.032,UP,1
2019-03-26,115.85,115.85,127.8956,118.584,124.9058,DOWN,0
2019-03-27,115.71,115.42,127.7473,117.596,124.7862,DOWN,0
2019-03-28,115.29,116.12,127.5977,116.208,124.631,UP,1
2019-03-29,117.06,116.02,127.4553,115.912,124.5002,UP,1
2019-04-01,118.84,118.0,127.3019,116.55,124.3892,DOWN,0
2019-04-02,114.79,116.74,127.1259,116.338,124.1516,UP,1
2019-04-03,115.08,115.8,126.9513,116.212,123.9358,DOWN,0
2019-04-04,115.01,115.35,126.7961,116.156,123.7136,UP,1
2019-04-05,116.7,115.51,126.6459,116.084,123.5382,UP,1
2019-04-08,116.82,116.71,126.4925,115.68,123.3336,DOWN,0
2019-04-09,115.8,116.28,126.3392,115.882,123.1342,DOWN,0
2019-04-10,115.27,116.07,126.1712,115.92,122.9338,DOWN,0
2019-04-11,114.19,115.67,126.0118,115.756,122.7182,UP,1
2019-04-12,116.05,114.87,125.8674,115.626,122.4742,UP,1
2019-04-15,117.21,116.49,125.7301,115.704,122.2718,DOWN,0
2019-04-16,116.61,118.01,125.6342,115.866,121.9588,DOWN,0
2019-04-17,112.49,117.17,125.5296,115.31,121.5732,UP,1
2019-04-18,114.1,112.56,125.4257,115.292,121.2028,DOWN,0
2019-04-22,112.47,113.78,125.3152,114.576,120.8402,UP,1
2019-04-23,115.2,112.52,125.211,114.174,120.5744,UP,1
2019-04-24,115.33,115.23,125.0983,113.918,120.2724,DOWN,0
2019-04-25,115.21,115.08,124.983,114.462,119.8966,UP,1
2019-04-26,117.58,115.78,124.8783,115.158,119.5648,UP,1
2019-04-29,118.37,117.7,124.7966,116.338,119.2444,UP,1
2019-04-30,119.25,119.04,124.713,117.148,118.9182,DOWN,0
2019-05-01,119.01,119.66,124.6251,117.884,118.5724,UP,1
2019-05-02,122.63,119.08,124.5603,119.368,118.3442,UP,1
2019-05-03,123.48,122.94,124.5048,120.548,118.1748,UP,1
2019-05-06,124.92,122.24,124.4577,121.858,118.0434,UP,1
2019-05-07,125.68,123.67,124.4171,123.144,117.9534,UP,1
2019-05-08,131.7,127.0,124.4111,125.682,118.0444,UP,1
2019-05-09,134.6,131.47,124.4209,128.076,118.188,DOWN,0
2019-05-10,130.86,133.59,124.4153,129.552,118.262,DOWN,0
2019-05-13,126.45,129.39,124.3808,129.858,118.3004,DOWN,0
2019-05-14,125.61,126.61,124.3736,129.844,118.4106,UP,1
2019-05-15,126.31,125.57,124.3857,128.766,118.5936,DOWN,0
2019-05-16,125.58,127.0,124.3841,126.962,118.835,DOWN,0
2019-05-17,125.0,124.39,124.3811,125.79,119.0894,UP,1
2019-05-20,126.4,124.29,124.3891,125.78,119.3802,UP,1
2019-05-21,128.33,126.56,124.4108,126.324,119.6772,UP,1
2019-05-22,129.63,128.25,124.4279,126.988,119.9576,DOWN,0
2019-05-23,129.09,129.12,124.4396,127.69,120.19,UP,1
2019-05-24,129.92,129.17,124.4555,128.674,120.434,UP,1
2019-05-28,130.1,129.48,124.4857,129.414,120.6508,DOWN,0
2019-05-29,125.39,129.62,124.4932,128.826,120.7312,DOWN,0
2019-05-30,123.85,125.49,124.4968,127.67,120.7578,DOWN,0
2019-05-31,122.14,122.38,124.4773,126.28,120.7876,UP,1
2019-06-03,124.56,122.28,124.4667,125.208,120.8342,UP,1
2019-06-04,127.56,126.14,124.4724,124.7,121.0146,DOWN,0
2019-06-05,127.37,128.41,124.4738,125.096,121.249,UP,1
2019-06-06,128.15,127.04,124.4677,125.956,121.495,UP,1
2019-06-07,130.28,128.9,124.4658,127.584,121.7864,UP,1
2019-06-10,132.75,131.14,124.4776,129.222,122.1356,DOWN,0
2019-06-11,132.6,133.39,124.492,130.23,122.4464,UP,1
2019-06-12,134.02,132.21,124.5153,131.56,122.75,UP,1
2019-06-13,134.84,134.47,124.5412,132.898,123.151,DOWN,0
2019-06-14,133.13,135.0,124.5552,133.468,123.512,UP,1
2019-06-17,133.83,133.84,124.5744,133.684,123.8884,DOWN,0
2019-06-18,133.47,135.17,124.5917,133.858,124.2238,UP,1
2019-06-19,134.93,133.77,124.6165,134.04,124.586,DOWN,0
2019-06-20,134.45,135.75,124.645,133.962,124.959,DOWN,0
2019-06-21,133.06,134.45,124.6908,133.948,125.3148,DOWN,0
2019-06-24,131.13,133.27,124.7293,133.408,125.6536,UP,1
2019-06-25,131.8,131.81,124.7608,133.074,125.9686,DOWN,0
2019-06-26,130.19,131.75,124.763,132.126,126.2282,UP,1
2019-06-27,133.92,131.03,124.7808,132.02,126.5744,UP,1
2019-06-28,134.39,133.84,124.8024,132.286,127.0124,DOWN,0
2019-07-01,134.24,135.0,124.8221,132.908,127.4152,UP,1
2019-07-02,135.86,133.95,124.8534,133.72,127.883,UP,1
2019-07-03,140.74,136.99,124.9143,135.83,128.3938,DOWN,0
2019-07-05,140.03,140.6,124.9555,137.052,128.8878,UP,1
2019-07-08,140.48,139.53,124.9925,138.27,129.3932,DOWN,0
2019-07-09,139.24,139.57,125.0174,139.27,129.8264,UP,1
2019-07-10,141.01,139.86,125.0432,140.3,130.2792,UP,1
2019-07-11,143.82,145.91,125.0875,140.916,130.7706,UP,1
2019-07-12,144.6,144.03,125.1473,141.83,131.2824,DOWN,0
2019-07-15,142.72,144.85,125.2023,142.278,131.6842,UP,1
2019-07-16,142.96,142.77,125.2573,143.022,132.0738,DOWN,0
2019-07-17,138.63,141.83,125.292,142.546,132.348,UP,1
2019-07-18,139.68,137.84,125.3272,141.718,132.628,DOWN,0
2019-07-19,138.9,139.93,125.3601,140.578,132.772,DOWN,0
2019-07-22,138.76,139.43,125.3912,139.786,132.8552,DOWN,0
2019-07-23,138.11,138.83,125.4293,138.816,133.0002,UP,1
2019-07-24,140.37,138.5,125.4698,139.164,133.2786,DOWN,0
2019-07-25,138.12,140.37,125.49,138.852,133.5288,UP,1
2019-07-26,138.95,138.74,125.5045,138.862,133.7816,UP,1
2019-07-29,141.28,138.94,125.5267,139.366,134.0956,UP,1
2019-07-30,142.52,140.0,125.5618,140.248,134.446,DOWN,0
2019-07-31,138.95,142.08,125.6104,139.964,134.697,UP,1
2019-08-01,148.25,144.73,125.6977,141.99,135.0954,DOWN,0
2019-08-02,148.13,148.0,125.7815,143.826,135.4654,DOWN,0
2019-08-05,144.66,146.52,125.8376,144.502,135.7768,DOWN,0
2019-08-06,139.0,144.66,125.8574,143.798,135.9584,UP,1
2019-08-07,139.21,137.62,125.8899,143.85,136.1406,UP,1
2019-08-08,140.5,139.53,125.9305,142.3,136.4428,DOWN,0
2019-08-09,140.19,140.5,125.9978,140.712,136.7696,UP,1
2019-08-12,142.71,139.91,126.0749,140.322,137.181,UP,1
2019-08-13,146.31,143.05,126.1985,141.784,137.616,DOWN,0
2019-08-14,141.86,144.64,126.2979,142.314,137.902,DOWN,0
2019-08-15,141.27,141.86,126.4123,142.468,138.18,UP,1
2019-08-16,145.29,142.12,126.5349,143.488,138.5228,UP,1
2019-08-19,145.96,146.68,126.6441,144.138,138.8364,DOWN,0
2019-08-20,144.78,146.0,126.7442,143.832,139.077,UP,1
2019-08-21,146.49,144.99,126.8312,144.758,139.3548,UP,1
2019-08-22,147.76,147.77,126.9429,146.056,139.6296,DOWN,0
2019-08-23,144.85,146.85,127.0316,145.968,139.8298,UP,1
2019-08-26,147.08,146.14,127.124,146.192,140.1088,DOWN,0
2019-08-27,138.75,147.26,127.1541,144.986,140.2072,DOWN,0
2019-08-28,138.1,138.1,127.1818,143.308,140.2998,DOWN,0
2019-08-29,137.96,139.29,127.2175,141.348,140.3604,UP,1
2019-08-30,138.27,138.67,127.2565,140.032,140.4368,UP,1
2019-09-03,139.15,137.59,127.3015,138.446,140.5586,UP,1
2019-09-04,140.54,140.61,127.3598,138.804,140.7468,UP,1
2019-09-05,141.37,142.22,127.4293,139.458,140.9382,UP,1
2019-09-06,143.6,142.04,127.5278,140.586,141.2064,UP,1
2019-09-09,143.79,143.79,127.6158,141.69,141.4038,DOWN,0
2019-09-10,142.84,143.15,127.7173,142.428,141.5728,UP,1
2019-09-11,148.53,143.86,127.8509,144.026,141.8586,DOWN,0
2019-09-12,146.1,148.58,127.9756,144.972,142.0634,DOWN,0
2019-09-13,143.53,146.21,128.09,144.958,142.1192,UP,1
2019-09-16,144.16,142.0,128.1824,145.032,142.2018,DOWN,0
2019-09-17,143.75,144.66,128.2653,145.214,142.2672,DOWN,0
2019-09-18,143.72,143.57,128.3489,144.252,142.3568,UP,1
2019-09-19,145.7,144.63,128.4549,144.172,142.4506,UP,1
2019-09-20,146.82,147.07,128.5532,144.83,142.5106,DOWN,0
2019-09-23,142.93,146.53,128.6426,144.584,142.4772,DOWN,0
2019-09-24,140.31,143.6,128.7121,143.896,142.429,UP,1
2019-09-25,142.3,140.03,128.7989,143.612,142.4158,DOWN,0
2019-09-26,139.17,142.88,128.8793,142.306,142.4266,DOWN,0
2019-09-27,135.53,139.71,128.9462,140.048,142.3436,UP,1
2019-09-30,136.66,135.0,129.0128,138.794,142.2988,DOWN,0
2019-10-01,135.8,137.44,129.0775,137.892,142.2396,DOWN,0
2019-10-02,131.09,134.63,129.1497,135.65,142.0992,UP,1
2019-10-03,131.1,131.07,129.2457,134.036,141.9138,DOWN,0
2019-10-04,130.68,130.36,129.3531,133.066,141.765,DOWN,0
2019-10-07,130.23,130.58,129.4511,131.78,141.5906,UP,1
2019-10-08,130.27,129.57,129.5532,130.674,141.3704,UP,1
2019-10-09,132.23,130.87,129.6726,130.902,141.1646,UP,1
2019-10-10,132.81,132.05,129.7955,131.244,141.0418,UP,1
2019-10-11,134.74,133.78,129.9153,132.056,140.7716,DOWN,0
2019-10-14,134.1,134.73,130.0305,132.83,140.491,UP,1
2019-10-15,138.17,135.91,130.1712,134.41,140.3612,UP,1
2019-10-16,144.84,145.58,130.343,136.932,140.478,UP,1
2019-10-17,150.51,145.18,130.5302,140.472,140.704,UP,1
2019-10-18,152.26,149.64,130.7268,143.976,140.9392,DOWN,0
2019-10-21,147.35,149.79,130.8919,146.626,141.0824,DOWN,0
2019-10-22,146.92,146.62,131.0497,148.376,141.1666,DOWN,0
2019-10-23,146.06,145.74,131.1915,148.62,141.1616,DOWN,0
2019-10-24,145.6,146.78,131.3282,147.638,141.2364,UP,1
2019-10-25,145.96,145.01,131.4478,146.378,141.3302,DOWN,0
2019-10-28,145.48,146.22,131.5644,146.004,141.334,UP,1
2019-10-29,149.4,145.64,131.7029,146.5,141.4028,DOWN,0
2019-10-30,136.79,142.43,131.7716,144.646,141.243,DOWN,0
2019-10-31,133.0,135.45,131.8186,142.126,140.9732,UP,1
2019-11-01,137.11,134.02,131.8822,140.356,140.7602,UP,1
2019-11-04,137.6,137.28,131.9369,138.78,140.6152,UP,1
2019-11-05,137.77,138.17,131.9964,136.454,140.429,DOWN,0
2019-11-06,135.65,138.03,132.044,136.226,140.367,UP,1
2019-11-07,137.31,137.91,132.1032,137.088,140.3512,UP,1
2019-11-08,140.2,136.77,132.169,137.706,140.396,UP,1
2019-11-11,140.34,138.95,132.2418,138.254,140.4374,UP,1
2019-11-12,144.83,141.46,132.3395,139.666,140.551,UP,1
2019-11-13,145.7,143.82,132.4432,141.676,140.6542,DOWN,0
2019-11-14,144.65,145.7,132.5252,143.144,140.7198,UP,1
2019-11-15,148.32,144.48,132.6301,144.768,140.8142,UP,1
2019-11-18,149.59,148.34,132.7168,146.618,140.9302,UP,1
2019-11-19,150.25,149.75,132.8092,147.702,141.0784,UP,1
2019-11-20,150.7,149.72,132.8996,148.702,141.1218,UP,1
2019-11-21,152.26,150.61,133.0079,150.224,141.245,UP,1
2019-11-22,152.61,152.85,133.1285,151.082,141.4266,UP,1
2019-11-25,153.27,152.88,133.2427,151.818,141.6088,DOWN,0
2019-11-26,145.8,152.83,133.3017,150.928,141.6498,UP,1
2019-11-27,146.29,145.16,133.3623,150.046,141.7012,DOWN,0
2019-11-29,144.64,145.21,133.4135,148.522,141.68,DOWN,0
2019-12-02,143.51,144.41,133.4533,146.702,141.6138,DOWN,0
2019-12-03,141.79,142.14,133.4807,144.406,141.591,UP,1
2019-12-04,142.96,142.0,133.5253,143.838,141.644,DOWN,0
2019-12-05,140.61,142.82,133.5686,142.702,141.6102,UP,1
2019-12-06,142.27,141.74,133.6225,142.228,141.6722,UP,1
2019-12-09,142.88,142.35,133.686,142.102,141.8192,DOWN,0
2019-12-10,142.75,142.67,133.764,142.294,141.941,UP,1
2019-12-11,143.36,143.15,133.8437,142.374,142.0922,UP,1
2019-12-12,143.93,143.45,133.9276,143.038,142.349,DOWN,0
2019-12-13,140.6,143.07,134.0079,142.704,142.539,UP,1
2019-12-16,142.2,140.97,134.1184,142.568,142.7694,DOWN,0
2019-12-17,137.9,142.0,134.2221,141.598,142.9228,DOWN,0
2019-12-18,136.99,137.75,134.3395,140.324,143.0572,DOWN,0
2019-12-19,135.61,137.2,134.4562,138.66,143.1248,UP,1
2019-12-20,137.64,136.54,134.5851,138.068,143.2214,DOWN,0
2019-12-23,137.6,137.97,134.7057,137.148,143.2786,UP,1
2019-12-24,138.81,137.24,134.8217,137.33,143.3728,UP,1
2019-12-26,139.31,139.51,134.9309,137.794,143.3956,UP,1
2019-12-27,139.44,139.34,135.0395,138.56,143.2876,DOWN,0
2019-12-30,137.17,139.52,135.129,138.466,143.0208,UP,1
2019-12-31,138.32,136.7,135.2138,138.61,142.742,UP,1
2020-01-02,138.69,139.11,135.2946,138.586,142.5688,DOWN,0
2020-01-03,136.72,136.53,135.375,138.068,142.3648,UP,1
2020-01-06,138.16,136.04,135.4546,137.812,142.2068,DOWN,0
2020-01-07,137.85,137.02,135.5512,137.948,142.0518,UP,1
2020-01-08,140.56,138.0,135.6757,138.396,141.9438,UP,1
2020-01-09,141.3,140.63,135.803,138.918,141.8602,UP,1
2020-01-10,143.81,144.52,135.9435,140.336,141.7484,DOWN,0
2020-01-13,143.65,143.53,136.0853,141.434,141.8856,UP,1
2020-01-14,150.67,148.49,136.2533,143.998,142.239,UP,1
2020-01-15,154.03,150.68,136.4293,146.692,142.5774,UP,1
2020-01-16,156.26,154.99,136.6366,149.684,142.9506,UP,1
2020-01-17,156.33,156.8,136.8429,152.188,143.3218,DOWN,0
2020-01-21,155.27,155.8,137.0442,154.512,143.7142,UP,1
2020-01-22,155.74,155.67,137.2394,155.526,144.0828,DOWN,0
2020-01-23,155.11,155.17,137.4308,155.742,144.381,DOWN,0
2020-01-24,152.62,155.5,137.6149,155.014,144.6266,DOWN,0
2020-01-27,150.63,149.94,137.7917,153.874,144.7426,UP,1
2020-01-28,152.12,151.11,137.9814,153.244,144.871,DOWN,0
2020-01-29,149.34,152.32,138.1478,151.964,144.9648,DOWN,0
2020-01-30,147.2,148.5,138.2978,150.382,144.9424,DOWN,0
2020-01-31,142.61,146.87,138.4278,148.38,144.8028,UP,1
2020-02-03,143.9,143.03,138.5848,147.034,144.6758,UP,1
2020-02-04,149.25,148.01,138.7606,146.46,144.6468,UP,1
2020-02-05,152.15,150.01,138.959,147.022,144.6446,UP,1
2020-02-06,158.32,154.78,139.1746,149.246,144.7588,DOWN,0
2020-02-07,156.32,160.15,139.3795,151.988,144.8198,UP,1
2020-02-10,162.14,161.61,139.6142,155.636,145.1466,UP,1
2020-02-11,164.65,162.34,139.8495,158.716,145.5138,UP,1
2020-02-12,168.02,165.21,140.0978,161.89,145.9814,DOWN,0
2020-02-13,167.91,166.27,140.3411,163.808,146.4694,UP,1
2020-02-14,168.03,167.09,140.5862,166.15,146.9942,DOWN,0
2020-02-18,167.63,168.38,140.8112,167.248,147.4876,UP,1
2020-02-19,168.01,167.92,141.0338,167.92,148.0356,UP,1
2020-02-20,170.78,168.2,141.2631,168.472,148.6058,UP,1
2020-02-21,170.96,169.75,141.4895,169.082,149.1674,DOWN,0
2020-02-24,165.56,167.03,141.6588,168.588,149.6236,DOWN,0
2020-02-25,160.85,167.2,141.7901,167.232,149.9734,DOWN,0
2020-02-26,158.98,161.84,141.9307,165.426,150.2744,DOWN,0
2020-02-27,147.71,156.0,142.037,160.812,150.4166,DOWN,0
2020-02-28,139.86,143.37,142.1082,154.592,150.3698,UP,1
2020-03-02,150.41,141.57,142.2287,151.562,150.62,DOWN,0
2020-03-03,147.8,150.56,142.3398,148.952,150.8362,UP,1
2020-03-04,152.26,153.07,142.4761,147.608,151.1692,DOWN,0
2020-03-05,145.12,149.48,142.5697,147.09,151.3188,DOWN,0
