ticker,CLX US Equity,CLX US Equity,CLX US Equity,CLX US Equity,CLX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-12-21,148.78,148.43,134.9374,148.19,135.781,UP,1
2017-12-22,149.52,149.39,134.9946,148.568,136.1568,UP,1
2017-12-26,149.69,149.55,135.0519,148.886,136.5248,DOWN,0
2017-12-27,149.29,150.0,135.1101,149.134,136.8744,DOWN,0
2017-12-28,149.0,149.09,135.1618,149.256,137.217,DOWN,0
2017-12-29,148.74,148.64,135.2155,149.248,137.5726,DOWN,0
2018-01-02,144.99,148.79,135.2527,148.342,137.87,DOWN,0
2018-01-03,143.43,145.6,135.2826,147.09,138.1832,UP,1
2018-01-04,145.69,144.75,135.3235,146.37,138.5256,UP,1
2018-01-05,145.73,145.76,135.3663,145.716,138.896,UP,1
2018-01-08,146.44,145.2,135.4107,145.256,139.283,DOWN,0
2018-01-09,146.16,146.5,135.4525,145.49,139.649,DOWN,0
2018-01-10,144.43,145.45,135.49,145.69,139.997,DOWN,0
2018-01-11,141.99,144.1,135.5151,144.95,140.3304,DOWN,0
2018-01-12,140.96,141.97,135.5401,143.996,140.619,UP,1
2018-01-16,142.41,141.45,135.5757,143.19,140.9068,UP,1
2018-01-17,144.32,142.96,135.6232,142.822,141.2076,DOWN,0
2018-01-18,143.14,144.38,135.6662,142.564,141.5082,UP,1
2018-01-19,143.86,143.64,135.7118,142.938,141.8308,UP,1
2018-01-22,144.48,143.77,135.7629,143.642,142.1264,DOWN,0
2018-01-23,143.52,143.66,135.8157,143.864,142.3758,DOWN,0
2018-01-24,142.25,143.56,135.8609,143.45,142.6072,UP,1
2018-01-25,146.13,142.32,135.923,144.048,142.8888,DOWN,0
2018-01-26,142.64,145.0,135.9635,143.804,143.04,DOWN,0
2018-01-29,140.96,142.4,135.9951,143.1,143.153,UP,1
2018-01-30,141.76,141.0,136.0346,142.748,143.3326,DOWN,0
2018-01-31,141.69,141.93,136.0678,142.636,143.4756,DOWN,0
2018-02-01,140.33,141.58,136.0915,141.476,143.612,DOWN,0
2018-02-02,130.91,134.92,136.0685,139.13,143.5384,DOWN,0
2018-02-05,127.0,130.2,136.0252,136.338,143.3754,UP,1
2018-02-06,130.63,125.62,136.0069,134.112,143.289,DOWN,0
2018-02-07,127.82,130.81,135.9714,131.338,143.1376,DOWN,0
2018-02-08,127.76,127.38,135.9294,128.824,142.9794,UP,1
2018-02-09,128.8,128.57,135.9056,128.402,142.8162,DOWN,0
2018-02-12,127.95,128.83,135.8753,128.592,142.5908,UP,1
2018-02-13,128.53,127.43,135.8495,128.172,142.3756,UP,1
2018-02-14,128.8,128.31,135.8261,128.368,142.1588,UP,1
2018-02-15,131.03,129.27,135.8308,129.022,141.9196,UP,1
2018-02-16,131.7,130.63,135.8333,129.602,141.6604,DOWN,0
2018-02-20,128.78,131.24,135.8154,129.768,141.335,DOWN,0
2018-02-21,126.29,128.85,135.7824,129.32,140.976,UP,1
2018-02-22,127.3,126.55,135.7593,129.02,140.6174,UP,1
2018-02-23,129.43,127.95,135.7443,128.7,140.305,UP,1
2018-02-26,131.52,129.91,135.7362,128.664,140.0324,DOWN,0
2018-02-27,130.19,131.43,135.724,128.946,139.704,DOWN,0
2018-02-28,129.08,130.84,135.7086,129.504,139.3604,UP,1
2018-03-01,129.77,129.08,135.6937,129.998,139.0032,UP,1
2018-03-02,130.94,129.02,135.6949,130.3,138.66,UP,1
2018-03-05,132.93,130.95,135.7034,130.582,138.3576,DOWN,0
2018-03-06,132.33,132.86,135.7113,131.01,138.0364,DOWN,0
2018-03-07,130.55,131.76,135.7033,131.304,137.6718,UP,1
2018-03-08,132.98,130.69,135.7053,131.946,137.341,DOWN,0
2018-03-09,131.57,133.21,135.7048,132.072,136.9786,DOWN,0
2018-03-12,130.37,131.61,135.6927,131.56,136.6002,UP,1
2018-03-13,131.19,130.89,135.673,131.332,136.244,DOWN,0
2018-03-14,128.57,131.28,135.6409,130.936,135.8406,DOWN,0
2018-03-15,127.14,128.49,135.602,129.768,135.4836,UP,1
2018-03-16,128.49,127.25,135.5658,129.152,135.1848,UP,1
2018-03-19,128.52,128.4,135.5295,128.782,134.8414,DOWN,0
2018-03-20,128.12,128.8,135.487,128.168,134.4892,DOWN,0
2018-03-21,124.81,127.88,135.4265,127.416,134.0566,UP,1
2018-03-22,125.51,124.53,135.3688,127.09,133.6436,DOWN,0
2018-03-23,124.4,125.85,135.303,126.272,133.243,DOWN,0
2018-03-26,124.22,125.13,135.2416,125.412,132.8876,UP,1
2018-03-27,126.38,124.19,135.1878,125.064,132.596,UP,1
2018-03-28,130.31,126.77,135.1534,126.164,132.354,UP,1
2018-03-29,133.11,131.04,135.1315,127.684,132.1298,DOWN,0
2018-04-02,128.69,132.44,135.0794,128.542,131.8408,DOWN,0
2018-04-03,128.34,128.79,135.0203,129.366,131.5304,UP,1
2018-04-04,130.05,127.41,134.9731,130.1,131.2418,UP,1
2018-04-05,130.25,129.94,134.9186,130.088,130.9764,DOWN,0
2018-04-06,128.51,130.04,134.8605,129.168,130.7016,DOWN,0
2018-04-09,127.97,129.0,134.8037,129.024,130.3384,DOWN,0
2018-04-10,126.99,128.4,134.7417,128.754,130.0254,DOWN,0
2018-04-11,126.39,126.95,134.6791,128.022,129.734,DOWN,0
2018-04-12,124.67,126.64,134.606,126.906,129.3922,UP,1
2018-04-13,125.53,124.86,134.5489,126.31,129.069,UP,1
2018-04-16,127.17,125.67,134.5038,126.15,128.8058,DOWN,0
2018-04-17,126.84,127.56,134.4719,126.12,128.7244,DOWN,0
2018-04-18,126.72,126.84,134.4393,126.186,128.7188,DOWN,0
2018-04-19,119.16,123.5,134.3662,125.084,128.4894,DOWN,0
2018-04-20,114.88,119.21,134.2701,122.954,128.2306,DOWN,0
2018-04-23,114.8,115.5,134.1752,120.48,127.9714,UP,1
2018-04-24,114.96,114.0,134.0781,118.104,127.6946,UP,1
2018-04-25,116.42,114.67,133.9927,116.044,127.464,DOWN,0
2018-04-26,116.15,116.43,133.9136,115.442,127.2164,UP,1
2018-04-27,118.31,116.05,133.8476,116.128,127.0066,DOWN,0
2018-04-30,117.2,118.75,133.7795,116.608,126.73,DOWN,0
2018-05-01,116.82,116.81,133.7041,116.98,126.4324,DOWN,0
2018-05-02,116.0,115.0,133.6268,116.896,126.1768,UP,1
2018-05-03,118.49,115.63,133.5616,117.364,126.0208,UP,1
2018-05-04,120.29,118.39,133.5104,117.76,125.8806,UP,1
2018-05-07,120.83,120.65,133.4601,118.486,125.7086,DOWN,0
2018-05-08,118.71,120.72,133.3925,118.864,125.4524,UP,1
2018-05-09,120.33,119.21,133.3375,119.73,125.2552,DOWN,0
2018-05-10,120.31,120.92,133.2747,120.094,125.0798,UP,1
2018-05-11,120.54,120.72,133.2103,120.144,124.8952,DOWN,0
2018-05-14,119.04,120.27,133.1346,119.786,124.6572,DOWN,0
2018-05-15,117.4,117.7,133.0578,119.524,124.3466,UP,1
2018-05-16,118.38,117.51,132.9822,119.134,124.0676,DOWN,0
2018-05-17,118.33,118.41,132.9082,118.738,123.8232,DOWN,0
2018-05-18,117.33,117.98,132.835,118.096,123.5102,UP,1
2018-05-21,119.01,117.8,132.7564,118.09,123.259,UP,1
2018-05-22,119.56,119.36,132.6818,118.522,123.0428,DOWN,0
2018-05-23,119.44,119.83,132.6015,118.734,122.8078,UP,1
2018-05-24,119.69,119.88,132.5267,119.006,122.6302,UP,1
2018-05-25,122.58,119.82,132.4685,120.056,122.539,UP,1
2018-05-29,124.14,122.21,132.4195,121.082,122.452,UP,1
2018-05-30,126.09,124.25,132.3784,122.388,122.4034,DOWN,0
2018-05-31,120.83,125.6,132.3047,122.666,122.2576,DOWN,0
2018-06-01,120.44,121.11,132.2254,122.816,122.1702,UP,1
2018-06-04,121.23,120.54,132.1469,122.546,122.0846,UP,1
2018-06-05,121.4,121.77,132.068,121.998,122.0246,UP,1
2018-06-06,121.93,121.23,131.989,121.166,121.9788,UP,1
2018-06-07,124.55,122.15,131.9176,121.91,121.9422,UP,1
2018-06-08,126.75,124.42,131.8562,123.172,121.871,UP,1
2018-06-11,127.92,126.77,131.8022,124.51,121.7672,DOWN,0
2018-06-12,127.61,127.91,131.7553,125.752,121.7456,DOWN,0
2018-06-13,126.99,127.93,131.7029,126.764,121.7186,UP,1
2018-06-14,127.89,127.1,131.6548,127.432,121.6754,UP,1
2018-06-15,128.85,127.88,131.6122,127.852,121.6474,DOWN,0
2018-06-18,126.93,128.18,131.5601,127.654,121.6158,UP,1
2018-06-19,127.56,126.7,131.5053,127.644,121.6076,DOWN,0
2018-06-20,126.81,127.43,131.4494,127.608,121.604,UP,1
2018-06-21,126.95,127.0,131.3925,127.42,121.6152,UP,1
2018-06-22,128.91,127.0,131.3552,127.432,121.7,UP,1
2018-06-25,132.41,129.0,131.3371,128.528,121.8376,DOWN,0
2018-06-26,131.17,132.04,131.3228,129.25,121.9176,DOWN,0
2018-06-27,130.63,131.19,131.3008,130.014,121.9934,UP,1
2018-06-28,133.86,131.08,131.2922,131.396,122.1362,UP,1
2018-06-29,135.25,133.59,131.2981,132.664,122.458,DOWN,0
2018-07-02,133.52,134.19,131.292,132.886,122.8308,DOWN,0
2018-07-03,132.83,133.79,131.2752,133.218,123.1914,UP,1
2018-07-05,134.99,133.02,131.2661,134.09,123.592,UP,1
2018-07-06,135.44,135.37,131.2557,134.406,123.9724,DOWN,0
2018-07-09,131.9,135.0,131.2384,133.736,124.2874,UP,1
2018-07-10,132.48,132.15,131.2441,133.528,124.5708,UP,1
2018-07-11,133.28,132.85,131.2614,133.618,124.8924,UP,1
2018-07-12,133.45,133.46,131.2763,133.31,125.225,UP,1
2018-07-13,134.46,134.0,131.2921,133.114,125.5942,DOWN,0
2018-07-16,134.2,134.6,131.3164,133.574,125.9084,UP,1
2018-07-17,135.02,134.27,131.3414,134.082,126.203,DOWN,0
2018-07-18,129.53,131.21,131.3295,133.332,126.377,UP,1
2018-07-19,130.34,127.75,131.3338,132.71,126.6096,UP,1
2018-07-20,131.8,130.45,131.3436,132.178,126.839,DOWN,0
2018-07-23,130.69,131.79,131.3406,131.476,127.0466,DOWN,0
2018-07-24,129.63,130.05,131.344,130.398,127.2284,UP,1
2018-07-25,130.31,129.83,131.3498,130.554,127.4538,UP,1
2018-07-26,131.76,130.67,131.3695,130.838,127.741,UP,1
2018-07-27,132.72,131.01,131.387,131.022,128.0278,UP,1
2018-07-30,134.62,132.02,131.4074,131.808,128.3536,UP,1
2018-07-31,135.17,134.07,131.4296,132.916,128.7104,DOWN,0
2018-08-01,134.16,134.81,131.444,133.686,129.0134,UP,1
2018-08-02,142.44,137.5,131.4971,135.822,129.471,UP,1
2018-08-03,143.08,142.4,131.5532,137.894,129.9438,UP,1
2018-08-06,143.52,143.11,131.616,139.674,130.4204,DOWN,0
2018-08-07,141.48,142.97,131.6728,140.936,130.7984,DOWN,0
2018-08-08,140.86,141.34,131.7382,142.276,131.1328,DOWN,0
2018-08-09,140.21,141.03,131.7964,141.83,131.4152,DOWN,0
2018-08-10,140.21,140.09,131.8614,141.256,131.8028,UP,1
2018-08-13,141.22,140.93,131.9321,140.796,132.2184,UP,1
2018-08-14,141.84,141.29,132.002,140.868,132.6306,UP,1
2018-08-15,144.97,142.54,132.0917,141.69,133.102,UP,1
2018-08-16,146.77,145.27,132.1989,143.002,133.5988,UP,1
2018-08-17,147.53,146.89,132.3039,144.466,134.0584,UP,1
2018-08-20,148.23,147.73,132.405,145.868,134.488,DOWN,0
2018-08-21,146.55,147.81,132.4913,146.81,134.8606,DOWN,0
2018-08-22,145.16,146.7,132.5766,146.848,135.2116,UP,1
2018-08-23,145.88,144.78,132.6673,146.67,135.5894,DOWN,0
2018-08-24,145.67,145.63,132.7472,146.298,135.945,DOWN,0
2018-08-27,144.68,146.33,132.8153,145.588,136.2616,UP,1
2018-08-28,144.73,145.0,132.8856,145.224,136.6176,UP,1
2018-08-29,144.78,144.71,132.9492,145.148,136.962,UP,1
2018-08-30,145.0,144.77,132.9988,144.972,137.3258,DOWN,0
2018-08-31,144.98,144.85,133.0472,144.834,137.6864,UP,1
2018-09-04,146.12,144.98,133.1139,145.122,138.0306,UP,1
2018-09-05,148.46,145.22,133.1835,145.868,138.3516,UP,1
2018-09-06,149.72,147.58,133.2645,146.856,138.7226,UP,1
2018-09-07,150.74,149.15,133.3453,148.004,139.1248,DOWN,0
2018-09-10,150.56,151.0,133.4223,149.12,139.4588,DOWN,0
2018-09-11,150.16,150.91,133.4984,149.928,139.757,UP,1
2018-09-12,150.84,150.23,133.5756,150.404,140.1034,UP,1
2018-09-13,151.21,151.24,133.6533,150.702,140.471,UP,1
2018-09-14,151.38,151.21,133.7254,150.83,140.7988,UP,1
2018-09-17,151.93,151.34,133.789,151.104,141.1286,DOWN,0
2018-09-18,151.85,152.51,133.8518,151.442,141.5276,DOWN,0
2018-09-19,150.66,151.94,133.9069,151.406,141.8912,UP,1
2018-09-20,151.88,150.52,133.9513,151.54,142.2632,UP,1
2018-09-21,152.47,152.34,133.9904,151.758,142.6436,DOWN,0
2018-09-24,149.95,152.37,134.0149,151.362,142.9534,DOWN,0
2018-09-25,149.64,152.09,134.0419,150.92,143.2622,UP,1
2018-09-26,150.37,150.06,134.0676,150.862,143.5692,DOWN,0
2018-09-27,149.28,150.37,134.0887,150.342,143.9642,UP,1
2018-09-28,150.41,149.18,134.115,149.93,144.3656,UP,1
2018-10-01,150.43,150.48,134.1341,150.026,144.7382,UP,1
2018-10-02,152.26,150.32,134.1641,150.55,145.1696,DOWN,0
2018-10-03,147.21,152.18,134.162,149.918,145.5212,DOWN,0
2018-10-04,146.58,146.05,134.1544,149.378,145.8466,UP,1
2018-10-05,149.58,146.96,134.1621,149.212,146.203,UP,1
2018-10-08,149.88,148.96,134.1695,149.102,146.5462,UP,1
2018-10-09,150.3,149.95,134.1771,148.71,146.8598,DOWN,0
2018-10-10,147.55,146.97,134.1673,148.778,147.1074,DOWN,0
2018-10-11,142.18,147.55,134.1297,147.898,147.2678,UP,1
2018-10-12,144.84,143.51,134.1075,146.95,147.3158,UP,1
2018-10-15,146.61,145.18,134.0955,146.296,147.3864,UP,1
2018-10-16,148.69,147.49,134.0953,145.974,147.4898,UP,1
2018-10-17,149.43,148.41,134.1175,146.35,147.6488,DOWN,0
2018-10-18,149.0,149.4,134.1453,147.714,147.8116,UP,1
2018-10-19,152.57,151.04,134.1797,149.26,148.0588,DOWN,0
2018-10-22,150.85,152.72,134.2053,150.108,148.2716,DOWN,0
2018-10-23,150.13,150.18,134.2238,150.396,148.4498,UP,1
2018-10-24,152.96,150.59,134.2578,151.102,148.6722,DOWN,0
2018-10-25,151.59,152.88,134.2936,151.62,148.8046,DOWN,0
2018-10-26,147.82,150.07,134.3227,150.67,148.8256,UP,1
2018-10-29,149.76,148.51,134.3667,150.452,148.8702,UP,1
2018-10-30,152.82,149.68,134.4188,150.99,148.962,DOWN,0
2018-10-31,148.45,144.77,134.4394,150.088,149.0,UP,1
2018-11-01,153.73,148.22,134.4924,150.516,149.1714,UP,1
2018-11-02,154.2,153.69,134.5441,151.792,149.3378,UP,1
2018-11-05,156.96,154.27,134.6065,153.232,149.5636,UP,1
2018-11-06,158.1,156.94,134.6794,154.288,149.832,UP,1
2018-11-07,158.67,158.47,134.7615,156.332,150.1108,DOWN,0
2018-11-08,157.74,158.54,134.8195,157.134,150.37,UP,1
2018-11-09,158.77,157.76,134.9002,158.048,150.6454,UP,1
2018-11-12,161.07,158.39,135.0007,158.87,150.9672,DOWN,0
2018-11-13,159.86,161.02,135.0912,159.222,151.242,UP,1
2018-11-14,160.18,159.45,135.1837,159.524,151.4764,UP,1
2018-11-15,160.71,160.02,135.2856,160.118,151.6962,UP,1
2018-11-16,162.02,160.65,135.4411,160.768,151.9218,UP,1
2018-11-19,162.39,161.69,135.6181,161.032,152.1584,DOWN,0
2018-11-20,160.41,162.15,135.767,161.142,152.3634,DOWN,0
2018-11-21,159.71,160.06,135.9264,161.048,152.5408,UP,1
2018-11-23,162.83,160.0,136.1018,161.472,152.7732,UP,1
2018-11-26,163.33,162.6,136.2744,161.734,153.0122,UP,1
2018-11-27,166.36,163.72,136.4665,162.528,153.3008,DOWN,0
2018-11-28,165.42,165.9,136.6509,163.53,153.5722,UP,1
2018-11-29,166.05,165.08,136.8372,164.798,153.88,DOWN,0
2018-11-30,165.62,166.4,137.0101,165.356,154.1548,DOWN,0
2018-12-03,165.29,165.39,137.1781,165.748,154.4112,DOWN,0
2018-12-04,163.63,165.86,137.3523,165.202,154.6848,UP,1
2018-12-06,163.76,163.62,137.5397,164.87,154.9672,DOWN,0
2018-12-07,162.47,163.78,137.7155,164.154,155.2092,DOWN,0
2018-12-10,162.2,163.0,137.8794,163.47,155.4676,UP,1
2018-12-11,166.13,162.9,138.0524,163.638,155.782,DOWN,0
2018-12-12,163.84,166.72,138.2207,163.68,156.0502,UP,1
2018-12-13,165.08,164.21,138.4007,163.944,156.3066,DOWN,0
2018-12-14,164.52,164.91,138.5744,164.354,156.6528,DOWN,0
2018-12-17,156.74,163.87,138.7034,163.262,156.856,DOWN,0
2018-12-18,155.5,156.71,138.8163,161.136,156.9744,DOWN,0
2018-12-19,154.85,155.9,138.9289,159.338,157.0738,DOWN,0
2018-12-20,153.56,154.03,139.0439,157.034,157.139,UP,1
2018-12-21,154.51,153.13,139.1516,155.032,157.2782,DOWN,0
2018-12-24,145.37,154.68,139.2206,152.758,157.342,UP,1
2018-12-26,150.83,146.18,139.3229,151.824,157.4618,UP,1
2018-12-27,153.18,149.82,139.4328,151.49,157.5932,DOWN,0
2018-12-28,153.12,153.89,139.5556,151.402,157.6818,UP,1
2018-12-31,154.14,153.58,139.6906,151.328,157.776,DOWN,0
2019-01-02,151.13,152.99,139.8038,152.48,157.8186,UP,1
2019-01-03,152.03,151.31,139.9213,152.72,157.8078,UP,1
2019-01-04,153.06,152.35,140.046,152.696,157.852,UP,1
2019-01-07,154.88,152.48,140.1964,153.048,157.947,DOWN,0
2019-01-08,151.14,155.1,140.3245,152.448,157.9106,DOWN,0
2019-01-09,150.94,151.87,140.4572,152.41,157.8976,UP,1
2019-01-10,153.11,150.57,140.6017,152.626,158.0034,UP,1
2019-01-11,153.35,153.7,140.7365,152.684,158.0752,DOWN,0
2019-01-14,151.18,152.46,140.8409,151.944,158.0424,UP,1
2019-01-15,152.62,151.75,140.9384,152.24,158.1258,DOWN,0
2019-01-16,151.9,152.28,141.0545,152.432,158.0892,UP,1
2019-01-17,151.98,152.1,141.1727,152.206,158.0448,UP,1
2019-01-18,154.37,153.3,141.2943,152.41,157.993,DOWN,0
2019-01-22,151.18,153.6,141.3989,152.41,157.8546,UP,1
2019-01-23,151.7,152.04,141.5149,152.226,157.7152,DOWN,0
2019-01-24,149.17,151.01,141.6209,151.68,157.5438,DOWN,0
2019-01-25,147.69,148.83,141.7244,150.822,157.3222,DOWN,0
2019-01-28,146.74,146.97,141.8261,149.296,157.0356,DOWN,0
2019-01-29,145.97,147.0,141.9326,148.254,156.7578,DOWN,0
2019-01-30,145.65,145.9,142.0332,147.044,156.4672,UP,1
2019-01-31,148.38,145.12,142.1393,146.886,156.2206,UP,1
2019-02-01,149.86,150.0,142.2544,147.32,155.9774,UP,1
2019-02-04,158.38,155.96,142.4127,149.648,155.8972,DOWN,0
2019-02-05,152.76,157.49,142.5807,151.006,155.7442,UP,1
2019-02-06,153.83,152.59,142.7754,152.642,155.6266,DOWN,0
2019-02-07,153.19,153.38,142.9674,153.604,155.4338,UP,1
2019-02-08,155.66,152.65,143.1709,154.764,155.2804,DOWN,0
2019-02-11,155.49,155.65,143.3662,154.186,155.063,DOWN,0
2019-02-12,154.9,155.48,143.56,154.614,154.8526,UP,1
2019-02-13,156.31,154.56,143.75,155.11,154.6578,UP,1
2019-02-14,156.35,155.53,143.9457,155.742,154.4724,DOWN,0
2019-02-15,156.28,157.41,144.143,155.866,154.2922,DOWN,0
2019-02-19,156.01,156.26,144.3431,155.97,154.1398,DOWN,0
2019-02-20,155.28,156.17,144.527,156.046,153.9702,UP,1
2019-02-21,158.94,155.26,144.7203,156.572,153.8996,UP,1
2019-02-22,159.58,158.52,144.914,157.218,153.8472,DOWN,0
2019-02-25,157.6,160.0,145.1085,157.482,153.6766,UP,1
2019-02-26,158.03,157.87,145.297,157.886,153.5604,DOWN,0
2019-02-27,156.8,157.25,145.4794,158.19,153.3948,UP,1
2019-02-28,158.03,157.46,145.6669,158.008,153.265,DOWN,0
2019-03-01,157.8,158.21,145.8607,157.652,153.2862,UP,1
2019-03-04,157.97,158.07,146.0635,157.726,153.3356,DOWN,0
2019-03-05,156.76,157.75,146.2554,157.472,153.3738,UP,1
2019-03-06,156.84,156.41,146.448,157.48,153.4394,UP,1
2019-03-07,157.11,157.13,146.6469,157.296,153.4914,UP,1
2019-03-08,157.83,157.8,146.841,157.302,153.7406,UP,1
2019-03-11,159.07,157.71,147.0385,157.522,153.9054,UP,1
2019-03-12,159.19,159.09,147.2373,158.008,154.0256,UP,1
2019-03-13,160.13,159.14,147.4395,158.666,154.1658,DOWN,0
2019-03-14,159.83,160.41,147.6257,159.21,154.2796,UP,1
2019-03-15,160.67,159.75,147.8084,159.778,154.4704,DOWN,0
2019-03-18,159.47,160.61,147.9753,159.858,154.6192,DOWN,0
2019-03-19,156.87,157.96,148.1555,159.394,154.6954,DOWN,0
2019-03-20,155.95,157.35,148.333,158.558,154.7168,UP,1
2019-03-21,158.06,156.14,148.5172,158.204,154.8552,UP,1
2019-03-22,158.13,158.22,148.7008,157.696,154.999,UP,1
2019-03-25,158.15,157.63,148.8819,157.432,155.0998,UP,1
2019-03-26,159.95,158.94,149.0589,158.048,155.2318,UP,1
2019-03-27,160.33,159.71,149.2268,158.924,155.4148,UP,1
2019-03-28,161.31,161.15,149.3938,159.574,155.5886,DOWN,0
2019-03-29,160.46,160.56,149.558,160.04,155.7598,DOWN,0
2019-04-01,158.54,159.66,149.7158,160.118,155.891,DOWN,0
2019-04-02,157.64,158.0,149.8645,159.656,155.9564,DOWN,0
2019-04-03,156.94,157.31,150.005,158.978,156.0716,UP,1
2019-04-04,156.97,157.78,150.1552,158.11,156.177,DOWN,0
2019-04-05,155.6,156.42,150.2954,157.138,156.3056,DOWN,0
2019-04-08,153.39,152.46,150.4283,156.108,156.4196,DOWN,0
2019-04-09,152.94,152.97,150.5582,155.168,156.5436,UP,1
2019-04-10,153.79,152.64,150.6826,154.538,156.7,UP,1
2019-04-11,155.33,154.8,150.7972,154.21,156.8936,UP,1
2019-04-12,155.49,155.52,150.9188,154.188,157.0358,DOWN,0
2019-04-15,154.45,155.03,151.0379,154.4,157.1276,DOWN,0
2019-04-16,152.34,154.87,151.1303,154.28,157.0068,UP,1
2019-04-17,153.01,152.69,151.2191,154.124,157.0118,UP,1
2019-04-18,153.48,153.68,151.3189,153.754,157.0048,UP,1
2019-04-22,154.51,154.46,151.4273,153.558,157.0312,DOWN,0
2019-04-23,153.53,153.4,151.52,153.374,156.9886,UP,1
2019-04-24,154.22,153.8,151.6139,153.75,156.9632,UP,1
2019-04-25,155.09,153.59,151.7299,154.166,156.967,UP,1
2019-04-26,157.56,155.82,151.8553,154.982,156.992,DOWN,0
2019-04-29,156.38,157.06,151.9708,155.356,156.9926,UP,1
2019-04-30,159.73,155.83,152.1022,156.596,157.0616,DOWN,0
2019-05-01,148.16,153.59,152.1707,155.384,156.9046,UP,1
2019-05-02,148.74,148.1,152.2434,154.114,156.7738,DOWN,0
2019-05-03,148.18,148.96,152.3092,152.238,156.5586,UP,1
2019-05-06,148.25,148.22,152.4028,150.612,156.332,UP,1
2019-05-07,148.46,148.0,152.4934,148.358,156.1492,UP,1
2019-05-08,148.82,148.62,152.5785,148.49,155.965,DOWN,0
2019-05-09,146.96,148.82,152.6598,148.134,155.7682,UP,1
2019-05-10,148.19,146.37,152.7526,148.136,155.5714,UP,1
2019-05-13,149.14,147.08,152.8468,148.314,155.3982,DOWN,0
2019-05-14,147.23,148.31,152.9241,148.068,155.1834,UP,1
2019-05-15,148.32,147.38,153.0021,147.968,155.0146,UP,1
2019-05-16,148.72,148.57,153.0726,148.32,154.8522,DOWN,0
2019-05-17,147.05,148.02,153.132,148.092,154.651,DOWN,0
2019-05-20,146.72,145.5,153.1948,147.608,154.4288,UP,1
2019-05-21,148.18,147.69,153.2235,147.798,154.211,UP,1
2019-05-22,150.6,148.2,153.2611,148.254,154.0392,UP,1
2019-05-23,150.88,150.32,153.2979,148.686,153.8542,DOWN,0
2019-05-24,149.63,151.33,153.3387,149.202,153.6502,DOWN,0
2019-05-28,146.83,149.46,153.3685,149.224,153.3734,UP,1
2019-05-29,147.4,146.01,153.4045,149.068,153.132,UP,1
2019-05-30,149.64,147.14,153.4516,148.876,152.9874,DOWN,0
2019-05-31,148.81,149.4,153.4896,148.462,152.8446,UP,1
2019-06-03,152.58,148.91,153.5433,149.052,152.735,UP,1
2019-06-04,152.8,152.96,153.5824,150.246,152.6284,UP,1
2019-06-05,155.4,153.55,153.6256,151.846,152.5734,UP,1
2019-06-06,158.96,155.72,153.6827,153.71,152.5536,DOWN,0
2019-06-07,156.63,159.53,153.7247,155.274,152.4796,UP,1
2019-06-10,156.79,156.53,153.7759,156.116,152.3892,DOWN,0
2019-06-11,156.13,156.22,153.8308,156.782,152.3026,UP,1
2019-06-12,156.92,156.74,153.886,157.086,152.2702,DOWN,0
2019-06-13,155.98,157.41,153.9375,156.49,152.237,UP,1
2019-06-14,156.88,156.2,153.9985,156.54,152.2358,DOWN,0
2019-06-17,154.82,157.22,154.049,156.146,152.1928,DOWN,0
2019-06-18,153.64,155.31,154.0933,155.648,152.1536,DOWN,0
2019-06-19,153.08,153.35,154.1337,154.88,152.1474,UP,1
2019-06-20,154.58,153.08,154.1817,154.6,152.1802,UP,1
2019-06-21,154.92,154.85,154.2257,154.208,152.2028,UP,1
2019-06-24,155.21,155.5,154.2594,154.286,152.2004,UP,1
2019-06-25,155.77,154.74,154.2897,154.712,152.206,DOWN,0
2019-06-26,151.65,154.86,154.2942,154.426,152.15,UP,1
2019-06-27,152.27,151.28,154.3028,153.964,152.1486,UP,1
2019-06-28,153.11,152.49,154.3175,153.602,152.1506,DOWN,0
2019-07-01,152.8,153.77,154.3273,153.12,152.137,UP,1
2019-07-02,154.16,152.74,154.3421,152.798,152.13,UP,1
2019-07-03,156.95,154.77,154.3699,153.858,152.1984,DOWN,0
2019-07-05,155.77,156.05,154.3891,154.558,152.2294,UP,1
2019-07-08,156.88,156.14,154.4143,155.312,152.2652,DOWN,0
2019-07-09,155.45,156.43,154.4382,155.842,152.223,DOWN,0
2019-07-10,154.51,155.26,154.4514,155.912,152.1856,UP,1
2019-07-11,155.24,154.69,154.4652,155.57,152.0958,UP,1
2019-07-12,158.06,155.7,154.5058,156.028,152.2938,UP,1
2019-07-15,158.53,157.64,154.5502,156.358,152.4896,UP,1
2019-07-16,159.94,159.01,154.5981,157.256,152.7248,DOWN,0
2019-07-17,159.58,159.68,154.6496,158.27,152.9514,UP,1
2019-07-18,162.05,159.55,154.7078,159.632,153.2232,DOWN,0
2019-07-19,161.86,162.0,154.7649,160.392,153.484,DOWN,0
2019-07-22,161.59,161.94,154.8116,161.004,153.7766,UP,1
2019-07-23,164.4,162.85,154.8975,161.896,154.1008,DOWN,0
2019-07-24,163.59,164.5,154.9826,162.698,154.3898,DOWN,0
2019-07-25,163.55,162.69,155.0524,162.998,154.7162,UP,1
2019-07-26,166.33,164.69,155.1347,163.892,155.0764,DOWN,0
2019-07-29,165.37,165.56,155.21,164.648,155.4094,DOWN,0
