ticker,DD US Equity,DD US Equity,DD US Equity,DD US Equity,DD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-09-14,97.576,98.5293,97.8668,98.7086,96.8868,UP,1
2018-09-17,97.9175,97.576,97.8458,98.3557,96.969,DOWN,0
2018-09-18,96.7935,98.572,97.8178,97.7724,97.0055,UP,1
2018-09-19,97.7894,96.8077,97.8016,97.6272,97.0316,UP,1
2018-09-20,99.6391,98.7285,97.7867,97.9431,97.1378,DOWN,0
2018-09-21,99.1553,100.2793,97.7735,98.259,97.2357,DOWN,0
2018-09-24,97.0353,98.7854,97.753,98.0825,97.288,DOWN,0
2018-09-25,96.6796,97.0638,97.7287,98.0598,97.3515,DOWN,0
2018-09-26,95.1715,95.7264,97.7014,97.5362,97.3467,DOWN,0
2018-09-27,92.9519,95.328,97.6624,96.1987,97.3108,DOWN,0
2018-09-28,91.5006,92.5393,97.6163,94.6678,97.2587,UP,1
2018-10-01,92.2263,92.1551,97.5754,93.706,97.2303,DOWN,0
2018-10-02,92.2263,92.3401,97.5363,92.8153,97.2052,DOWN,0
2018-10-03,91.6145,92.5535,97.4964,92.1039,97.1332,DOWN,0
2018-10-04,91.0738,91.4437,97.4439,91.7283,97.0331,DOWN,0
2018-10-05,89.9071,90.7465,97.3854,91.4096,96.8891,DOWN,0
2018-10-08,89.8644,89.6368,97.3277,90.9372,96.7408,DOWN,0
2018-10-09,86.5635,89.3237,97.2508,89.8046,96.5357,DOWN,0
2018-10-10,84.4008,86.1224,97.1598,88.3619,96.2667,DOWN,0
2018-10-11,83.9171,84.0911,97.0712,86.9306,96.0112,UP,1
2018-10-12,84.8846,85.8805,96.9874,85.9261,95.8183,DOWN,0
2018-10-15,83.8602,84.9273,96.898,84.7252,95.594,UP,1
2018-10-16,85.7383,84.3297,96.82,84.5602,95.3806,DOWN,0
2018-10-17,84.7565,85.2403,96.7323,84.6313,95.1367,DOWN,0
2018-10-18,83.348,84.2301,96.6293,84.5175,94.8784,DOWN,0
2018-10-19,81.7971,81.5125,96.5087,83.9,94.5503,DOWN,0
2018-10-22,79.7767,82.2097,96.371,83.0833,94.2182,DOWN,0
2018-10-23,77.799,78.2828,96.2253,81.4955,93.8793,DOWN,0
2018-10-24,74.9534,77.614,96.0641,79.5348,93.4558,UP,1
2018-10-25,75.2949,75.9636,95.9127,77.9242,93.0706,DOWN,0
2018-10-26,73.9859,74.5408,95.7476,76.362,92.6414,UP,1
2018-10-29,74.0855,75.1668,95.5815,75.2237,92.1941,UP,1
2018-10-30,74.8823,74.057,95.4227,74.6404,91.7431,UP,1
2018-10-31,76.7177,76.0916,95.2673,74.9932,91.3188,UP,1
2018-11-01,82.9069,83.2768,95.1409,76.5156,91.0203,DOWN,0
2018-11-02,82.1386,83.4902,95.0109,78.1462,90.7249,DOWN,0
2018-11-05,81.9963,82.5939,94.8789,79.7283,90.3954,UP,1
2018-11-06,82.5512,81.8255,94.75,81.2621,90.0314,UP,1
2018-11-07,85.1265,83.661,94.6349,82.9439,89.721,DOWN,0
2018-11-08,84.5716,84.5147,94.5125,83.2768,89.3795,DOWN,0
2018-11-09,83.4902,84.7992,94.382,83.5471,89.0517,DOWN,0
2018-11-12,82.0959,83.5471,94.2528,83.5671,88.698,DOWN,0
2018-11-13,81.7686,82.2808,94.1271,83.4106,88.3494,UP,1
2018-11-14,82.4943,82.7646,94.0019,82.8841,88.0059,UP,1
2018-11-15,83.5614,81.7544,93.8968,82.6821,87.683,UP,1
2018-11-16,84.2159,83.2484,93.8136,82.8272,87.3753,DOWN,0
2018-11-19,82.2382,83.9882,93.7422,82.8557,87.0265,DOWN,0
2018-11-20,80.2036,80.9861,93.6318,82.5426,86.6363,UP,1
2018-11-21,81.0572,80.6019,93.5348,82.2552,86.2872,DOWN,0
2018-11-23,80.2889,79.9617,93.451,81.6007,85.9318,UP,1
2018-11-26,82.039,80.7727,93.3669,81.1654,85.621,DOWN,0
2018-11-27,81.356,81.3133,93.2626,80.9889,85.2898,UP,1
2018-11-28,81.4129,81.3987,93.1664,81.2308,84.9822,UP,1
2018-11-29,81.4414,81.0288,93.0661,81.3076,84.6552,UP,1
2018-11-30,82.3093,80.9861,92.9665,81.7117,84.3086,UP,1
2018-12-03,84.1732,84.7992,92.8756,82.1386,84.009,DOWN,0
2018-12-04,80.3743,83.8744,92.7679,81.9422,83.6758,DOWN,0
2018-12-06,79.5633,78.6527,92.6609,81.5723,83.3334,DOWN,0
2018-12-07,76.4758,79.8905,92.5316,80.5792,82.9595,UP,1
2018-12-10,76.5469,76.0347,92.3932,79.4267,82.6314,DOWN,0
2018-12-11,75.7786,78.1974,92.2452,77.7478,82.317,UP,1
2018-12-12,77.3295,77.1943,92.1171,77.1388,82.0191,DOWN,0
2018-12-13,76.5185,77.5856,91.9995,76.5299,81.7049,DOWN,0
2018-12-14,75.0957,75.7929,91.8859,76.2538,81.3745,DOWN,0
2018-12-17,73.5306,74.8396,91.7667,75.6506,81.0237,UP,1
2018-12-18,74.3985,74.37,91.6431,75.3745,80.7135,DOWN,0
2018-12-19,74.2135,74.6262,91.5106,74.7514,80.4005,DOWN,0
2018-12-20,72.62,73.3883,91.3745,73.9717,80.1216,DOWN,0
2018-12-21,71.9797,72.3212,91.2323,73.3485,79.8732,DOWN,0
2018-12-24,69.8455,71.6809,91.0677,72.6115,79.5917,UP,1
2018-12-26,74.3131,70.3151,90.9317,72.5944,79.3803,UP,1
2018-12-27,75.8782,72.7623,90.8091,72.9273,79.2207,DOWN,0
2018-12-28,75.4372,76.3762,90.6955,73.4908,79.0147,UP,1
2018-12-31,76.0916,75.5225,90.593,74.3131,78.8414,UP,1
2019-01-02,77.5714,74.6831,90.4974,75.8583,78.7258,DOWN,0
2019-01-03,74.7115,77.1161,90.3975,75.938,78.5841,UP,1
2019-01-04,77.8701,76.4616,90.3145,76.3364,78.546,UP,1
2019-01-07,77.9128,77.9697,90.2244,76.8315,78.5483,UP,1
2019-01-08,78.8092,78.8519,90.1516,77.375,78.6254,UP,1
2019-01-09,79.1364,79.0795,90.0987,77.688,78.7022,UP,1
2019-01-10,79.2218,78.2401,90.0361,78.5901,78.8069,DOWN,0
2019-01-11,78.6527,78.5958,89.9766,78.7466,78.8983,UP,1
2019-01-14,78.795,77.5856,89.9266,78.923,78.9765,DOWN,0
2019-01-15,78.2685,78.0267,89.8647,78.8149,79.0075,UP,1
2019-01-16,78.8234,77.9555,89.8174,78.7523,78.9259,UP,1
2019-01-17,81.1568,78.8661,89.7728,79.1393,78.9062,UP,1
2019-01-18,82.6081,81.9963,89.7327,79.9304,78.9185,DOWN,0
2019-01-22,80.0186,82.0674,89.6673,80.1751,78.8678,UP,1
2019-01-23,80.2889,80.1609,89.6155,80.5792,78.7711,DOWN,0
2019-01-24,80.1466,79.8052,89.5631,80.8438,78.6826,UP,1
2019-01-25,82.1812,81.3133,89.5053,81.0487,78.6564,UP,1
2019-01-28,82.7077,81.228,89.4583,81.0686,78.6686,UP,1
2019-01-29,83.2626,82.5085,89.4018,81.7174,78.6985,UP,1
2019-01-30,84.3439,83.3337,89.3528,82.5284,78.7355,DOWN,0
2019-01-31,76.5612,77.5002,89.2589,81.8113,78.5955,DOWN,0
2019-02-01,76.0774,76.0347,89.1587,80.5906,78.4327,DOWN,0
2019-02-04,75.5937,75.6363,89.0525,79.1677,78.2998,UP,1
2019-02-05,77.2014,75.5794,88.9652,77.9555,78.2398,DOWN,0
2019-02-06,75.7075,76.4545,88.8739,76.2282,78.1328,DOWN,0
2019-02-07,74.242,75.1099,88.7784,75.7644,78.0119,DOWN,0
2019-02-08,73.5733,73.5448,88.6968,75.2636,77.8425,UP,1
2019-02-11,73.9859,74.427,88.614,74.942,77.6951,UP,1
2019-02-12,75.9209,74.74,88.5381,74.6859,77.5853,DOWN,0
2019-02-13,75.6079,76.5612,88.4585,74.666,77.4686,DOWN,0
2019-02-14,74.9249,75.1526,88.3833,74.8026,77.3209,UP,1
2019-02-15,77.173,75.7075,88.3205,75.5225,77.1809,UP,1
2019-02-19,77.671,76.3762,88.2572,76.2595,77.1269,UP,1
2019-02-20,80.0186,77.671,88.2058,77.0791,77.136,DOWN,0
2019-02-21,78.6242,80.0755,88.1402,77.6823,77.179,DOWN,0
2019-02-22,78.2116,79.2076,88.0695,78.3397,77.2122,UP,1
2019-02-25,79.7909,78.5816,88.0115,78.8633,77.2925,DOWN,0
2019-02-26,79.5064,79.606,87.9393,79.2304,77.336,DOWN,0
2019-02-27,77.8559,78.8661,87.8523,78.7978,77.3628,DOWN,0
2019-02-28,75.7359,77.7279,87.7548,78.2202,77.3756,UP,1
2019-03-01,75.8924,76.5896,87.6539,77.7563,77.4228,UP,1
2019-03-04,77.1872,76.3335,87.5621,77.2356,77.4786,DOWN,0
2019-03-05,76.3762,76.8884,87.46,76.6095,77.5218,UP,1
2019-03-06,77.5002,76.6039,87.3626,76.5384,77.6195,UP,1
2019-03-07,77.5714,77.0307,87.2698,76.9055,77.7313,UP,1
2019-03-08,77.799,77.0876,87.1705,77.2868,77.8904,UP,1
2019-03-11,79.0795,78.4393,87.0859,77.6653,77.9857,DOWN,0
2019-03-12,79.0653,79.4921,87.0043,78.2031,78.0494,UP,1
2019-03-13,79.5348,79.6344,86.9298,78.61,78.1314,DOWN,0
2019-03-14,78.297,79.3356,86.8538,78.7551,78.1755,UP,1
2019-03-15,78.6527,78.297,86.7922,78.9259,78.1971,DOWN,0
2019-03-18,78.5531,78.6811,86.7241,78.8206,78.2739,DOWN,0
2019-03-19,78.3681,78.9942,86.6598,78.6811,78.2839,DOWN,0
2019-03-20,78.2685,78.1263,86.5804,78.4279,78.291,UP,1
2019-03-21,79.5633,77.6425,86.5007,78.6811,78.3061,DOWN,0
2019-03-22,76.7177,78.6811,86.4013,78.2941,78.2577,DOWN,0
2019-03-25,75.7929,76.3477,86.282,77.7421,78.1891,DOWN,0
2019-03-26,75.6648,76.8884,86.1665,77.2014,78.1294,DOWN,0
2019-03-27,74.9249,75.7502,86.0467,76.5327,78.052,UP,1
2019-03-28,75.0103,74.6973,85.9274,75.6221,77.9868,UP,1
2019-03-29,75.8498,72.9615,85.8103,75.4485,77.9273,UP,1
2019-04-01,77.4291,76.675,85.7096,75.7758,77.8528,DOWN,0
2019-04-02,77.2245,77.288,85.6093,76.0877,77.7451,UP,1
2019-04-03,79.0445,77.8171,85.5225,76.9116,77.7256,UP,1
2019-04-04,79.9545,79.2138,85.44,77.9005,77.7189,UP,1
2019-04-05,80.2085,80.3143,85.369,78.7722,77.7202,UP,1
2019-04-08,80.7164,79.6583,85.3038,79.4297,77.6909,UP,1
2019-04-09,80.8857,80.3143,85.2438,80.1619,77.6545,UP,1
2019-04-10,81.4783,80.6952,85.1746,80.6487,77.6188,UP,1
2019-04-11,82.3037,81.2032,85.1167,81.1185,77.578,UP,1
2019-04-12,83.5311,82.8327,85.0626,81.783,77.7174,DOWN,0
2019-04-15,82.3248,83.5311,85.0075,82.1047,77.8423,UP,1
2019-04-16,82.8539,82.0074,84.9512,82.4984,77.9875,UP,1
2019-04-17,82.9597,83.3618,84.897,82.7946,78.1027,DOWN,0
2019-04-18,82.5364,83.1079,84.8418,82.8412,78.2393,DOWN,0
2019-04-22,81.0973,81.8169,84.7838,82.3544,78.3764,DOWN,0
2019-04-23,81.0127,80.4625,84.7189,82.092,78.5252,UP,1
2019-04-24,81.0339,81.2878,84.655,81.728,78.6661,DOWN,0
2019-04-25,79.5736,80.6106,84.578,81.0508,78.7392,UP,1
2019-04-26,80.4201,79.362,84.4977,80.6275,78.8354,DOWN,0
2019-04-29,80.3355,80.5048,84.4277,80.4752,78.9436,UP,1
2019-04-30,81.3725,80.5259,84.3633,80.5471,79.0276,DOWN,0
2019-05-01,78.9599,81.2455,84.286,80.1323,79.0534,DOWN,0
2019-05-02,73.3728,78.0922,84.1853,78.8921,78.9205,UP,1
2019-05-03,73.8384,73.7114,84.0775,77.5758,78.8248,DOWN,0
2019-05-06,71.1506,71.9548,83.9595,75.7388,78.6835,DOWN,0
2019-05-07,68.0185,70.3253,83.8291,73.068,78.4481,DOWN,0
2019-05-08,67.045,68.1455,83.6961,70.6851,78.1989,DOWN,0
2019-05-09,65.5847,66.135,83.5566,69.1274,77.9534,UP,1
2019-05-10,66.6217,65.1403,83.4136,67.6841,77.7712,DOWN,0
2019-05-13,63.9975,64.8652,83.2532,66.2535,77.5333,UP,1
2019-05-14,65.098,64.3149,83.0932,65.6694,77.2915,DOWN,0
2019-05-15,63.7012,64.2303,82.9253,65.0006,77.038,UP,1
2019-05-16,65.1826,64.3149,82.7671,64.9202,76.7916,UP,1
2019-05-17,65.5424,64.4419,82.6056,64.7043,76.551,UP,1
2019-05-20,65.6694,64.8229,82.4504,65.0387,76.3084,UP,1
2019-05-21,67.701,66.6217,82.3163,65.5593,76.0809,DOWN,0
2019-05-22,67.1296,67.3413,82.1766,66.245,75.8422,DOWN,0
2019-05-23,65.4789,66.1773,82.0219,66.3043,75.561,UP,1
2019-05-24,65.7752,66.3678,81.866,66.3508,75.3106,DOWN,0
2019-05-28,65.1191,65.7752,81.7103,66.2408,75.0399,UP,1
2019-05-29,65.7964,64.3149,81.5483,65.8599,74.7848,UP,1
2019-05-30,65.9657,65.9868,81.3962,65.6271,74.5368,DOWN,0
2019-05-31,64.5901,64.8652,81.2454,65.4493,74.2632,UP,1
2019-06-03,76.1,65.67,81.1453,67.5142,74.1939,DOWN,0
2019-06-04,74.11,76.29,81.0431,69.3124,74.1418,UP,1
2019-06-05,74.86,74.13,80.9402,71.1251,74.1231,DOWN,0
2019-06-06,72.66,74.79,80.8212,72.464,74.063,UP,1
2019-06-07,73.64,73.52,80.7022,74.274,74.0373,UP,1
2019-06-10,73.75,74.68,80.5813,73.804,74.0121,DOWN,0
2019-06-11,73.73,74.3,80.4608,73.728,73.9697,DOWN,0
2019-06-12,73.46,73.51,80.3436,73.448,73.8903,UP,1
2019-06-13,74.83,73.48,80.2254,73.882,73.8424,UP,1
2019-06-14,75.08,74.77,80.097,74.17,73.7631,DOWN,0
2019-06-17,74.75,74.5,79.9675,74.37,73.6591,DOWN,0
2019-06-18,74.25,74.82,79.8305,74.474,73.5399,DOWN,0
2019-06-19,72.97,74.66,79.696,74.376,73.385,UP,1
2019-06-20,74.98,73.35,79.572,74.406,73.2668,DOWN,0
2019-06-21,74.64,75.2,79.4492,74.318,73.1301,UP,1
2019-06-24,74.7,74.5,79.3243,74.308,72.978,DOWN,0
2019-06-25,74.13,74.4,79.1964,74.284,72.79,DOWN,0
2019-06-26,73.84,74.34,79.0677,74.458,72.6203,DOWN,0
2019-06-27,73.83,74.11,78.9384,74.228,72.4398,UP,1
2019-06-28,75.07,73.93,78.8152,74.314,72.282,UP,1
2019-07-01,75.82,74.87,78.7017,74.538,72.1477,DOWN,0
2019-07-02,74.84,75.85,78.5856,74.68,72.0225,DOWN,0
2019-07-03,74.18,74.8,78.4687,74.748,71.8859,DOWN,0
2019-07-05,73.74,73.03,78.3478,74.73,71.74,DOWN,0
2019-07-08,72.11,73.42,78.2243,74.138,71.5907,DOWN,0
2019-07-09,70.0,71.42,78.0854,72.974,71.3823,DOWN,0
2019-07-10,69.65,70.57,77.9355,71.936,71.1686,DOWN,0
2019-07-11,69.5,69.57,77.7872,71.0,70.9312,UP,1
2019-07-12,71.52,69.92,77.6596,70.556,70.7824,UP,1
2019-07-15,71.94,71.51,77.5359,70.522,70.7537,UP,1
2019-07-16,72.32,72.0,77.4216,70.986,70.7234,DOWN,0
2019-07-17,71.3,72.55,77.3134,71.316,70.7263,UP,1
2019-07-18,71.58,70.98,77.2138,71.732,70.7976,DOWN,0
2019-07-19,71.57,71.67,77.1105,71.742,70.8881,UP,1
2019-07-22,71.97,71.75,77.0092,71.748,71.0158,UP,1
2019-07-23,73.24,71.67,76.9173,71.932,71.1481,UP,1
2019-07-24,74.23,72.82,76.8331,72.518,71.3528,DOWN,0
2019-07-25,73.15,73.41,76.7493,72.832,71.5138,UP,1
2019-07-26,73.21,73.0,76.6661,73.16,71.704,DOWN,0
2019-07-29,73.09,72.88,76.5987,73.384,71.8622,UP,1
2019-07-30,73.4,72.06,76.5437,73.416,72.0193,DOWN,0
2019-07-31,72.16,73.27,76.4849,73.002,72.1491,DOWN,0
2019-08-01,71.69,73.2,76.4189,72.71,72.2289,DOWN,0
2019-08-02,69.05,71.4,76.3449,71.878,72.2673,DOWN,0
2019-08-05,66.06,68.17,76.2465,70.472,72.2789,UP,1
2019-08-06,68.53,66.5,76.1654,69.498,72.334,UP,1
2019-08-07,69.77,67.14,76.0975,69.02,72.427,UP,1
2019-08-08,70.76,70.1827,76.0423,68.834,72.5263,DOWN,0
2019-08-09,69.04,70.24,75.9886,68.832,72.5878,DOWN,0
2019-08-12,67.94,68.12,75.9393,69.208,72.6548,UP,1
2019-08-13,68.48,68.49,75.9069,69.198,72.5024,DOWN,0
2019-08-14,65.78,67.22,75.8594,68.4,72.3358,DOWN,0
2019-08-15,65.17,66.2,75.8153,67.282,72.142,UP,1
2019-08-16,66.12,65.66,75.7755,66.698,72.0112,UP,1
2019-08-19,67.43,66.82,75.7382,66.596,71.887,DOWN,0
2019-08-20,67.1,67.13,75.6901,66.32,71.754,UP,1
2019-08-21,67.76,67.58,75.6144,66.716,71.6346,DOWN,0
2019-08-22,67.67,68.33,75.542,67.216,71.5188,DOWN,0
2019-08-23,66.0,66.93,75.4621,67.192,71.3422,DOWN,0
2019-08-26,64.26,66.51,75.3706,66.558,71.1258,DOWN,0
2019-08-27,63.96,64.55,75.2648,65.93,70.91,UP,1
2019-08-28,64.06,63.6,75.1622,65.19,70.7062,UP,1
2019-08-29,65.77,64.96,75.0736,64.81,70.5622,UP,1
2019-08-30,67.93,67.77,75.0028,65.196,70.4212,DOWN,0
2019-09-03,67.45,67.21,74.9312,65.834,70.2774,UP,1
2019-09-04,68.48,69.0,74.8611,66.738,70.153,UP,1
2019-09-05,68.94,69.24,74.788,67.714,70.0492,UP,1
2019-09-06,69.22,69.28,74.713,68.404,69.9568,UP,1
2019-09-09,70.51,69.39,74.6544,68.92,69.8904,UP,1
2019-09-10,71.4,70.89,74.6104,69.71,69.817,UP,1
2019-09-11,71.55,71.23,74.5628,70.324,69.7316,DOWN,0
2019-09-12,71.29,72.0,74.5178,70.794,69.6606,UP,1
2019-09-13,73.54,71.59,74.4753,71.658,69.6478,DOWN,0
2019-09-16,72.14,73.02,74.4293,71.984,69.6158,DOWN,0
2019-09-17,71.25,71.98,74.3785,71.954,69.5986,UP,1
2019-09-18,71.99,71.04,74.3312,72.042,69.6384,DOWN,0
2019-09-19,71.06,72.25,74.2749,71.996,69.6666,UP,1
2019-09-20,71.6,70.89,74.2121,71.608,69.7086,DOWN,0
2019-09-23,70.92,70.53,74.1648,71.364,69.6966,DOWN,0
2019-09-24,70.32,71.01,74.1186,71.178,69.6642,UP,1
2019-09-25,70.91,70.55,74.0908,70.962,69.636,DOWN,0
2019-09-26,70.1,70.89,74.0585,70.77,69.612,UP,1
2019-09-27,70.25,69.97,74.0309,70.5,69.5854,UP,1
2019-09-30,71.31,70.55,74.0008,70.578,69.5802,DOWN,0
2019-10-01,67.95,71.73,73.9579,70.104,69.4998,DOWN,0
2019-10-02,67.24,66.66,73.9187,69.37,69.3798,UP,1
2019-10-03,68.12,67.39,73.8916,68.974,69.2576,UP,1
2019-10-04,68.15,68.14,73.8604,68.554,69.1576,DOWN,0
2019-10-07,66.7,67.84,73.8228,67.632,69.0274,DOWN,0
2019-10-08,64.92,65.87,73.7843,67.026,68.864,DOWN,0
2019-10-09,64.81,65.72,73.7485,66.54,68.6922,DOWN,0
2019-10-10,63.14,64.86,73.7149,65.544,68.5118,UP,1
2019-10-11,65.16,63.83,73.6692,64.946,68.3812,DOWN,0
2019-10-14,64.8,64.75,73.6138,64.566,68.2962,UP,1
2019-10-15,65.56,64.84,73.5644,64.694,68.2862,UP,1
2019-10-16,66.61,65.53,73.517,65.054,68.2478,DOWN,0
2019-10-17,66.23,66.89,73.4603,65.672,68.177,DOWN,0
2019-10-18,65.53,66.2622,73.4144,65.746,68.0724,UP,1
2019-10-21,65.94,66.01,73.3547,65.974,68.0104,DOWN,0
2019-10-22,65.87,65.94,73.2945,66.036,67.969,UP,1
2019-10-23,66.64,66.18,73.2337,66.042,67.9322,DOWN,0
2019-10-24,66.26,66.99,73.1693,66.048,67.9418,UP,1
2019-10-25,66.85,66.32,73.1074,66.312,67.9754,UP,1
2019-10-28,67.59,67.26,73.0521,66.642,68.0048,DOWN,0
2019-10-29,67.34,66.96,72.9948,66.936,68.003,DOWN,0
2019-10-30,65.59,67.04,72.9314,66.726,67.9728,UP,1
2019-10-31,65.91,67.33,72.8669,66.656,67.9358,UP,1
2019-11-01,69.64,66.5,72.8093,67.214,67.9752,UP,1
2019-11-04,71.3,69.61,72.7527,67.956,68.0812,UP,1
2019-11-05,72.38,71.84,72.7145,68.964,68.2436,DOWN,0
2019-11-06,70.33,71.79,72.6648,69.912,68.371,UP,1
2019-11-07,71.61,71.05,72.6221,71.052,68.522,DOWN,0
2019-11-08,71.13,71.38,72.5668,71.35,68.6292,UP,1
2019-11-11,72.18,70.25,72.5142,71.526,68.7142,UP,1
2019-11-12,72.6,72.23,72.4609,71.57,68.8172,DOWN,0
2019-11-13,69.95,71.53,72.3889,71.494,68.8466,UP,1
2019-11-14,70.0,69.89,72.3561,71.172,68.8678,DOWN,0
2019-11-15,67.64,70.5,72.3139,70.474,68.8362,DOWN,0
2019-11-18,66.85,67.4,72.2702,69.408,68.763,DOWN,0
2019-11-19,66.01,67.15,72.2142,68.09,68.6552,DOWN,0
2019-11-20,65.05,66.03,72.1609,67.11,68.5252,UP,1
2019-11-21,65.69,65.01,72.1182,66.248,68.4132,UP,1
2019-11-22,65.83,65.83,72.0795,65.886,68.259,DOWN,0
2019-11-25,65.2,66.1,72.0355,65.556,68.1202,DOWN,0
2019-11-26,65.07,65.19,71.9813,65.368,67.9966,UP,1
2019-11-27,65.61,64.61,71.9313,65.48,67.869,DOWN,0
2019-11-29,64.81,65.21,71.8807,65.304,67.744,UP,1
2019-12-02,64.86,64.77,71.8191,65.11,67.6092,DOWN,0
2019-12-03,62.57,64.2,71.7436,64.584,67.4422,UP,1
2019-12-04,62.77,63.33,71.6574,64.124,67.2912,DOWN,0
2019-12-05,61.99,63.4,71.5742,63.4,67.1128,UP,1
2019-12-06,63.59,62.75,71.5011,63.156,66.9826,UP,1
2019-12-09,63.84,64.01,71.4214,62.952,66.8544,UP,1
2019-12-10,64.04,63.77,71.344,63.246,66.709,UP,1
2019-12-11,64.33,64.1,71.2764,63.558,66.6366,UP,1
2019-12-12,66.19,64.53,71.2287,64.398,66.6156,DOWN,0
2019-12-13,64.8,66.4,71.1732,64.64,66.5492,UP,1
2019-12-16,64.89,66.31,71.1117,64.85,66.484,DOWN,0
2019-12-17,64.22,64.77,71.0509,64.886,66.4344,DOWN,0
2019-12-18,63.91,64.95,70.983,64.802,66.4142,UP,1
2019-12-19,63.95,63.7,70.9149,64.354,66.397,DOWN,0
2019-12-20,63.55,64.23,70.8436,64.104,66.4052,UP,1
2019-12-23,63.92,63.61,70.7678,63.91,66.3804,DOWN,0
2019-12-24,63.78,63.49,70.6914,63.822,66.36,DOWN,0
2019-12-26,63.73,63.6,70.6124,63.786,66.3234,DOWN,0
2019-12-27,63.73,63.65,70.5396,63.742,66.2658,DOWN,0
2019-12-30,62.29,63.7,70.4577,63.49,66.187,UP,1
2019-12-31,64.2,62.03,70.386,63.546,66.1604,DOWN,0
2020-01-02,63.5,64.8,70.3116,63.49,66.1116,DOWN,0
2020-01-03,62.16,62.75,70.2311,63.176,66.0374,DOWN,0
2020-01-06,61.72,61.88,70.1419,62.774,65.939,DOWN,0
2020-01-07,60.77,61.92,70.0621,62.47,65.8292,UP,1
2020-01-08,61.5,61.38,69.9907,61.93,65.7222,DOWN,0
2020-01-09,60.95,61.46,69.9171,61.42,65.5894,DOWN,0
2020-01-10,59.71,61.11,69.841,60.93,65.4368,UP,1
2020-01-13,60.4,59.54,69.768,60.666,65.333,DOWN,0
2020-01-14,60.17,60.55,69.6896,60.546,65.2182,UP,1
2020-01-15,61.14,60.17,69.6081,60.474,65.0482,UP,1
2020-01-16,61.7,61.41,69.5305,60.624,64.8562,DOWN,0
2020-01-17,61.56,61.85,69.4431,60.994,64.6398,UP,1
2020-01-21,61.78,61.42,69.3522,61.27,64.4688,DOWN,0
2020-01-22,60.78,61.72,69.2551,61.392,64.2522,DOWN,0
2020-01-23,60.54,60.76,69.1542,61.272,64.0404,DOWN,0
2020-01-24,59.39,60.54,69.0467,60.81,63.7846,DOWN,0
2020-01-27,57.39,58.21,68.9263,59.976,63.4804,UP,1
2020-01-28,57.94,57.841,68.8045,59.208,63.2402,DOWN,0
2020-01-29,57.69,58.16,68.6752,58.59,62.994,DOWN,0
2020-01-30,52.72,55.24,68.5272,57.026,62.6956,DOWN,0
2020-01-31,51.18,52.2,68.3689,55.384,62.3822,UP,1
2020-02-03,51.81,51.46,68.2131,54.268,62.0982,UP,1
2020-02-04,52.7,52.43,68.0639,53.22,61.8512,UP,1
2020-02-05,54.08,53.27,67.9288,52.498,61.619,DOWN,0
2020-02-06,53.81,54.5,67.7928,52.716,61.3786,DOWN,0
2020-02-07,52.55,53.27,67.6504,52.99,61.1256,DOWN,0
2020-02-10,51.78,52.31,67.5114,52.984,60.8598,UP,1
2020-02-11,52.69,52.1,67.3728,52.982,60.6014,UP,1
2020-02-12,53.55,52.91,67.2389,52.876,60.3762,DOWN,0
2020-02-13,53.27,53.16,67.0983,52.768,60.1444,DOWN,0
2020-02-14,53.1,53.35,66.969,52.878,59.955,UP,1
2020-02-18,53.44,53.42,66.8694,53.21,59.7684,UP,1
2020-02-19,53.5,53.65,66.7677,53.372,59.5986,DOWN,0
2020-02-20,52.55,53.25,66.6747,53.172,59.3778,DOWN,0
2020-02-21,52.43,52.22,66.5967,53.004,59.1496,DOWN,0
2020-02-24,50.45,50.6,66.5138,52.474,58.8778,DOWN,0
2020-02-25,47.47,50.5,66.4232,51.28,58.5406,DOWN,0
2020-02-26,47.26,48.25,66.3264,50.032,58.162,DOWN,0
2020-02-27,45.07,45.82,66.2317,48.536,57.7674,DOWN,0
2020-02-28,42.9,43.12,66.1208,46.63,57.3276,UP,1
2020-03-02,44.95,43.06,66.027,45.53,56.9422,DOWN,0
2020-03-03,43.64,44.92,65.9193,44.764,56.5368,UP,1
2020-03-04,44.16,44.6,65.8124,44.144,56.141,DOWN,0
2020-03-05,42.42,42.63,65.6961,43.614,55.7184,DOWN,0
2020-03-06,40.5,41.04,65.5601,43.134,55.25,DOWN,0
2020-03-09,35.15,36.97,65.4002,41.174,54.6774,UP,1
2020-03-10,38.12,37.01,65.2634,40.07,54.1652,DOWN,0
2020-03-11,36.66,36.63,65.1179,38.57,53.6238,DOWN,0
2020-03-12,33.28,34.3,64.9587,36.742,53.0436,UP,1
2020-03-13,37.1,35.32,64.8152,36.062,52.5016,DOWN,0
2020-03-16,34.25,32.9,64.6566,35.882,51.9166,UP,1
2020-03-17,36.01,35.08,64.5137,35.46,51.3936,DOWN,0
2020-03-18,32.06,33.45,64.2935,34.54,50.8004,DOWN,0
2020-03-19,31.66,31.74,64.0813,34.216,50.2182,DOWN,0
2020-03-20,31.47,32.53,63.8643,33.09,49.6176,DOWN,0
2020-03-23,28.46,30.35,63.6433,31.932,48.9678,UP,1
2020-03-24,32.46,30.36,63.4374,31.222,48.4228,UP,1
2020-03-25,33.23,32.75,63.2348,31.456,47.8794,UP,1
