ticker,URI US Equity,URI US Equity,URI US Equity,URI US Equity,URI US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-06-24,129.61,129.57,127.047,128.854,127.5938,DOWN,0
2019-06-25,128.62,129.61,126.921,129.026,127.6314,UP,1
2019-06-26,130.57,129.86,126.8123,129.884,127.7354,UP,1
2019-06-27,131.97,131.55,126.6722,130.128,127.8538,UP,1
2019-06-28,132.63,132.83,126.4935,130.68,127.9912,UP,1
2019-07-01,134.3,136.0,126.3295,131.618,127.9572,DOWN,0
2019-07-02,131.8,133.84,126.1542,132.254,127.884,UP,1
2019-07-03,132.92,132.52,125.9741,132.724,127.7748,DOWN,0
2019-07-05,132.92,131.82,125.814,132.914,127.6354,DOWN,0
2019-07-08,131.92,131.85,125.6383,132.772,127.5232,DOWN,0
2019-07-09,131.41,130.35,125.4506,132.194,127.3434,DOWN,0
2019-07-10,130.48,132.18,125.2442,131.93,127.1342,UP,1
2019-07-11,131.33,130.55,125.0556,131.612,126.9424,UP,1
2019-07-12,136.34,132.13,124.897,132.296,126.8964,DOWN,0
2019-07-15,134.74,136.79,124.7277,132.86,126.8512,UP,1
2019-07-16,137.59,134.53,124.5764,134.096,126.7982,DOWN,0
2019-07-17,131.49,136.65,124.3884,134.298,126.677,DOWN,0
2019-07-18,121.11,123.5,124.176,132.254,126.4138,DOWN,0
2019-07-19,118.98,121.18,123.9575,128.782,126.1136,DOWN,0
2019-07-22,118.11,119.9,123.7461,125.456,125.8,UP,1
2019-07-23,121.86,118.26,123.5277,122.31,125.587,UP,1
2019-07-24,126.63,121.73,123.3449,121.338,125.5958,UP,1
2019-07-25,127.74,126.64,123.1875,122.664,125.6088,DOWN,0
2019-07-26,127.61,127.91,123.0452,124.39,125.5876,UP,1
2019-07-29,128.99,127.55,122.9265,126.566,125.5982,UP,1
2019-07-30,129.95,127.91,122.852,128.184,125.6706,DOWN,0
2019-07-31,126.55,129.66,122.7856,128.168,125.7206,DOWN,0
2019-08-01,120.88,125.64,122.7006,126.796,125.6036,DOWN,0
2019-08-02,117.28,119.36,122.5989,124.73,125.5014,DOWN,0
2019-08-05,113.35,114.19,122.4595,121.602,125.3986,UP,1
2019-08-06,114.38,115.23,122.3362,118.488,125.3154,DOWN,0
2019-08-07,113.41,111.77,122.3126,115.86,125.2836,UP,1
2019-08-08,117.85,114.68,122.3163,115.254,125.324,DOWN,0
2019-08-09,115.57,117.08,122.3196,114.912,125.3316,DOWN,0
2019-08-12,110.84,113.91,122.3017,114.41,125.3464,UP,1
2019-08-13,112.52,110.1,122.3294,114.038,125.3198,DOWN,0
2019-08-14,105.36,109.72,122.2995,112.428,125.0002,DOWN,0
2019-08-15,104.57,105.47,122.2762,109.772,124.704,UP,1
2019-08-16,107.99,105.77,122.2697,108.256,124.4888,UP,1
2019-08-19,110.64,110.34,122.2448,108.216,124.257,DOWN,0
2019-08-20,109.16,110.0,122.1903,107.544,123.9684,UP,1
2019-08-21,111.26,112.11,122.118,108.724,123.7486,DOWN,0
2019-08-22,109.85,112.06,122.0416,109.78,123.5146,DOWN,0
2019-08-23,104.96,108.25,121.9329,109.174,123.1382,UP,1
2019-08-26,106.26,107.2,121.8154,108.298,122.806,DOWN,0
2019-08-27,103.8,106.95,121.6778,107.226,122.4552,UP,1
2019-08-28,106.32,103.45,121.5758,106.238,122.0264,UP,1
2019-08-29,111.32,108.86,121.499,106.532,121.7272,UP,1
2019-08-30,112.56,112.95,121.456,108.052,121.3634,DOWN,0
2019-09-03,109.67,110.5,121.4065,108.734,120.9594,UP,1
2019-09-04,112.8,111.85,121.3721,110.534,120.6232,UP,1
2019-09-05,116.49,115.0,121.362,112.568,120.3806,UP,1
2019-09-06,116.89,116.61,121.3716,113.682,120.107,UP,1
2019-09-09,120.72,118.06,121.4125,115.314,119.882,UP,1
2019-09-10,124.05,120.34,121.4835,118.19,119.7104,UP,1
2019-09-11,127.62,126.56,121.5566,121.154,119.5768,UP,1
2019-09-12,128.0,125.95,121.6472,123.456,119.5008,UP,1
2019-09-13,128.87,129.8,121.715,125.852,119.4198,DOWN,0
2019-09-16,128.35,128.0,121.794,127.378,119.3284,DOWN,0
2019-09-17,126.9,127.04,121.8423,127.948,119.228,DOWN,0
2019-09-18,124.71,124.8,121.8862,127.366,119.094,UP,1
2019-09-19,125.1,125.65,121.9261,126.786,118.9864,UP,1
2019-09-20,126.44,129.48,121.962,126.3,118.8886,UP,1
2019-09-23,128.4,124.99,122.0725,126.31,118.7298,DOWN,0
2019-09-24,124.73,128.12,122.172,125.876,118.5296,UP,1
2019-09-25,127.89,124.71,122.2918,126.512,118.3356,DOWN,0
2019-09-26,127.57,127.26,122.4203,127.006,118.2572,DOWN,0
2019-09-27,124.79,128.25,122.535,126.676,118.3308,DOWN,0
2019-09-30,124.64,124.54,122.6167,125.924,118.444,DOWN,0
2019-10-01,119.57,125.83,122.6701,124.892,118.4732,DOWN,0
2019-10-02,115.98,117.3,122.721,122.51,118.3556,UP,1
2019-10-03,116.39,115.18,122.7759,120.274,118.1508,UP,1
2019-10-04,117.21,117.64,122.8393,118.758,117.9402,DOWN,0
2019-10-07,115.66,116.7,122.9131,116.962,117.7012,DOWN,0
2019-10-08,109.2,111.12,122.9523,114.888,117.3054,UP,1
2019-10-09,111.48,110.7,123.0121,113.988,116.936,UP,1
2019-10-10,113.32,111.63,123.0992,113.374,116.6714,UP,1
2019-10-11,118.4,116.77,123.1756,113.612,116.6218,UP,1
2019-10-14,118.68,117.32,123.2451,114.216,116.6498,UP,1
2019-10-15,120.68,119.05,123.341,116.512,116.7964,UP,1
2019-10-16,121.67,120.0,123.4367,118.55,116.9422,UP,1
2019-10-17,127.9,123.47,123.5481,121.466,117.232,UP,1
2019-10-18,128.66,127.82,123.6815,123.518,117.4482,UP,1
2019-10-21,129.67,129.5,123.7792,125.716,117.7302,UP,1
2019-10-22,132.4,129.42,123.8706,128.06,118.1614,UP,1
2019-10-23,133.67,131.9,123.9576,130.46,118.5844,DOWN,0
2019-10-24,132.0,134.48,124.0253,131.28,119.1172,UP,1
2019-10-25,135.38,131.2,124.1083,132.624,119.7334,UP,1
2019-10-28,136.0,135.8,124.201,133.89,120.2936,UP,1
2019-10-29,137.04,135.61,124.3025,134.818,120.8216,DOWN,0
2019-10-30,135.94,136.09,124.4015,135.272,121.3572,DOWN,0
2019-10-31,133.57,135.5,124.4818,135.586,121.8034,UP,1
2019-11-01,141.86,136.0,124.5942,136.882,122.4436,UP,1
2019-11-04,146.73,142.98,124.7113,139.028,123.279,UP,1
2019-11-05,146.98,147.72,124.855,141.016,124.0934,UP,1
2019-11-06,147.14,146.86,125.0106,143.256,124.9602,UP,1
2019-11-07,150.17,149.42,125.1448,146.576,125.8372,UP,1
2019-11-08,155.32,150.46,125.2851,149.268,126.7172,UP,1
2019-11-11,156.36,153.31,125.443,151.194,127.5932,DOWN,0
2019-11-12,154.46,156.36,125.5937,152.69,128.489,DOWN,0
2019-11-13,150.73,152.34,125.7075,153.408,129.2476,UP,1
2019-11-14,152.32,150.79,125.8428,153.838,129.9642,UP,1
2019-11-15,154.34,154.27,125.9828,153.642,130.7132,DOWN,0
2019-11-18,153.27,154.26,126.1022,153.024,131.3642,DOWN,0
2019-11-19,152.27,154.19,126.2178,152.586,131.9286,DOWN,0
2019-11-20,148.52,151.93,126.3159,152.144,132.3466,UP,1
2019-11-21,152.47,148.66,126.4484,152.174,132.836,UP,1
2019-11-22,154.51,152.25,126.5895,152.208,133.3488,UP,1
2019-11-25,157.02,155.38,126.7351,152.958,133.9222,DOWN,0
2019-11-26,156.29,156.11,126.8595,153.762,134.51,UP,1
2019-11-27,156.46,157.09,126.9811,155.35,135.145,DOWN,0
2019-11-29,153.05,155.7,127.0879,155.466,135.704,DOWN,0
2019-12-02,152.19,153.21,127.1745,155.002,136.219,DOWN,0
2019-12-03,149.37,148.02,127.2499,153.472,136.6384,UP,1
2019-12-04,150.53,151.6,127.3213,152.32,137.1544,UP,1
2019-12-05,153.13,151.74,127.4117,151.654,137.6592,UP,1
2019-12-06,157.26,156.18,127.5138,152.496,138.253,DOWN,0
2019-12-09,155.86,156.3,127.6116,153.23,138.8744,DOWN,0
2019-12-10,153.78,155.0,127.7063,154.112,139.4572,UP,1
2019-12-11,156.97,156.2,127.8129,155.4,140.2052,UP,1
2019-12-12,163.19,157.44,127.9559,157.412,141.1494,DOWN,0
2019-12-13,162.74,162.26,128.0911,158.508,142.0764,UP,1
2019-12-16,165.16,164.64,128.2545,160.368,143.0354,DOWN,0
2019-12-17,164.51,164.7,128.4248,162.514,144.0124,UP,1
2019-12-18,166.2,164.55,128.6156,164.36,145.1524,DOWN,0
2019-12-19,165.69,166.53,128.8111,164.86,146.2366,UP,1
2019-12-20,167.33,167.77,129.0316,165.778,147.3168,UP,1
2019-12-23,168.92,167.0,129.2561,166.53,148.3272,DOWN,0
2019-12-24,168.44,169.72,129.4718,167.316,149.3224,UP,1
2019-12-26,169.82,168.74,129.6992,168.04,150.3052,DOWN,0
2019-12-27,168.53,169.74,129.9333,168.608,151.2424,DOWN,0
2019-12-30,168.36,168.7,130.1744,168.814,152.0516,DOWN,0
2019-12-31,166.77,167.7,130.3933,168.384,152.8138,UP,1
2020-01-02,168.65,168.41,130.6332,168.426,153.5934,DOWN,0
2020-01-03,165.71,164.99,130.8812,167.604,154.2596,DOWN,0
2020-01-06,165.38,162.61,131.1128,166.974,154.8938,DOWN,0
2020-01-07,165.08,165.0,131.3834,166.318,155.5554,DOWN,0
2020-01-08,164.81,165.31,131.6518,165.926,156.144,DOWN,0
2020-01-09,163.23,165.91,131.91,164.842,156.6886,DOWN,0
2020-01-10,159.47,163.23,132.1537,163.594,157.1372,DOWN,0
2020-01-13,157.44,160.6,132.3781,162.006,157.5672,DOWN,0
2020-01-14,154.34,156.27,132.5785,159.858,157.9826,UP,1
2020-01-15,154.89,153.24,132.7624,157.874,158.2432,UP,1
2020-01-16,157.65,156.03,132.958,156.758,158.4616,UP,1
2020-01-17,158.72,158.46,133.1467,156.608,158.6964,DOWN,0
2020-01-21,154.99,157.9,133.309,156.118,158.8534,UP,1
2020-01-22,155.27,156.43,133.4686,156.304,158.9554,DOWN,0
2020-01-23,155.15,153.66,133.624,156.356,158.952,DOWN,0
2020-01-24,151.65,155.24,133.7844,155.156,158.8578,DOWN,0
2020-01-27,146.27,146.54,133.9098,152.666,158.694,UP,1
2020-01-28,150.5,148.25,134.0385,151.768,158.6894,UP,1
2020-01-29,152.26,151.5,134.1661,151.166,158.6882,DOWN,0
2020-01-30,141.58,150.05,134.2472,148.452,158.433,DOWN,0
2020-01-31,135.69,139.84,134.2954,145.26,158.0814,UP,1
2020-02-03,139.52,137.19,134.3642,143.91,157.8264,UP,1
2020-02-04,147.53,142.27,134.4218,143.316,157.8066,UP,1
2020-02-05,154.38,151.0,134.5164,143.74,157.8448,DOWN,0
2020-02-06,152.61,155.26,134.5876,145.946,157.8068,DOWN,0
2020-02-07,149.75,151.28,134.6369,148.758,157.6614,UP,1
2020-02-10,150.75,149.27,134.703,151.004,157.5506,UP,1
2020-02-11,154.05,152.59,134.7712,152.308,157.5024,UP,1
2020-02-12,158.87,156.95,134.8609,153.206,157.6188,UP,1
2020-02-13,160.08,157.47,134.9567,154.7,157.7766,DOWN,0
2020-02-14,156.86,159.99,135.0478,156.122,157.9264,DOWN,0
2020-02-18,153.98,155.25,135.1327,156.768,157.9954,DOWN,0
2020-02-19,153.55,154.85,135.1992,156.668,158.0038,UP,1
2020-02-20,155.72,152.76,135.2901,156.038,157.973,DOWN,0
2020-02-21,151.41,153.72,135.3758,154.304,157.884,DOWN,0
2020-02-24,141.95,143.73,135.4156,151.322,157.6474,DOWN,0
2020-02-25,134.64,142.66,135.4198,147.454,157.2008,DOWN,0
2020-02-26,131.72,136.65,135.4159,143.088,156.5714,DOWN,0
2020-02-27,129.64,126.32,135.4331,137.872,155.9094,UP,1
2020-02-28,132.48,124.54,135.4601,134.086,155.2558,UP,1
2020-03-02,135.8,134.52,135.4957,132.856,154.6816,DOWN,0
2020-03-03,128.64,135.41,135.4966,131.656,153.9304,UP,1
2020-03-04,130.16,131.06,135.5158,131.344,153.2198,DOWN,0
2020-03-05,119.82,125.36,135.4946,129.38,152.2696,DOWN,0
2020-03-06,115.67,114.05,135.4393,126.018,151.2046,DOWN,0
2020-03-09,98.96,100.99,135.3222,118.65,149.815,UP,1
2020-03-10,107.42,104.97,135.2668,114.406,148.567,DOWN,0
2020-03-11,99.72,102.34,135.1727,108.318,147.1908,DOWN,0
2020-03-12,83.23,91.02,135.0139,101.0,145.4882,UP,1
2020-03-13,91.01,90.2,134.8898,96.068,143.973,DOWN,0
2020-03-16,83.23,78.0,134.73,92.922,142.2646,DOWN,0
2020-03-17,81.43,85.1,134.5866,87.724,140.579,DOWN,0
2020-03-18,69.59,73.94,134.3653,81.698,138.6632,UP,1
2020-03-19,77.71,67.81,134.1472,80.594,136.9158,DOWN,0
2020-03-20,70.1,79.53,133.9008,76.412,135.0216,UP,1
2020-03-23,70.89,69.16,133.6615,73.944,133.1748,UP,1
2020-03-24,86.61,77.52,133.4834,74.98,131.7176,UP,1
2020-03-25,93.19,89.32,133.3314,79.7,130.4326,UP,1
2020-03-26,99.18,95.13,133.216,83.994,129.3294,DOWN,0
2020-03-27,90.15,92.1,133.059,88.004,128.0346,UP,1
2020-03-30,95.16,88.43,132.9159,92.858,126.7848,UP,1
2020-03-31,102.9,95.12,132.8161,96.116,125.6684,DOWN,0
2020-04-01,95.98,96.94,132.6893,96.674,124.4882,UP,1
2020-04-02,96.16,95.34,132.5313,96.07,123.306,DOWN,0
2020-04-03,91.07,92.33,132.3552,96.254,122.0244,UP,1
2020-04-06,103.18,97.08,132.2174,97.858,121.055,UP,1
2020-04-07,107.93,111.02,132.1077,98.864,120.2882,UP,1
2020-04-08,111.64,109.08,132.0178,101.996,119.511,DOWN,0
2020-04-09,107.71,113.12,131.9133,104.306,118.62,DOWN,0
2020-04-13,103.76,103.37,131.7792,106.844,117.8636,UP,1
2020-04-14,108.64,107.0,131.6626,107.936,117.3226,DOWN,0
2020-04-15,103.79,103.56,131.5184,107.108,116.608,DOWN,0
2020-04-16,98.55,103.37,131.3396,104.49,115.6284,UP,1
2020-04-17,105.05,102.18,131.2059,103.958,114.6418,DOWN,0
2020-04-20,100.6,101.89,131.0443,103.326,113.6016,DOWN,0
2020-04-21,97.67,97.16,130.868,101.132,112.56,UP,1
2020-04-22,100.62,101.78,130.7115,100.498,111.5574,UP,1
2020-04-23,103.73,102.2,130.5731,101.534,110.551,UP,1
2020-04-24,106.05,105.42,130.451,101.734,109.4946,UP,1
2020-04-27,111.03,105.54,130.3495,103.82,108.5136,UP,1
2020-04-28,116.55,115.73,130.2505,107.596,107.7074,UP,1
2020-04-29,127.98,121.11,130.2167,113.068,107.1874,UP,1
2020-04-30,128.5,126.22,130.1713,118.022,106.6864,DOWN,0
2020-05-01,119.28,125.55,130.1102,120.668,105.9576,DOWN,0
2020-05-04,116.75,116.14,130.0884,121.812,105.2644,DOWN,0
2020-05-05,113.87,119.41,130.0629,121.276,104.7028,DOWN,0
2020-05-06,110.81,114.33,130.0264,117.842,104.2262,UP,1
2020-05-07,112.73,112.86,129.9807,114.688,103.8464,UP,1
2020-05-08,119.58,115.16,129.9455,114.748,103.6452,DOWN,0
2020-05-11,116.52,117.08,129.8894,114.702,103.326,DOWN,0
2020-05-12,110.18,117.12,129.8022,113.964,102.8136,DOWN,0
2020-05-13,108.77,109.95,129.7011,113.556,102.4162,UP,1
2020-05-14,116.06,107.3,129.6317,114.222,102.1342,UP,1
2020-05-15,118.57,114.51,129.5918,114.02,102.1092,UP,1
2020-05-18,129.33,126.3,129.634,116.582,102.3824,DOWN,0
2020-05-19,124.75,128.01,129.6714,119.496,102.8982,UP,1
2020-05-20,128.02,128.46,129.7447,123.346,103.3102,DOWN,0
2020-05-21,127.72,128.42,129.8114,125.678,103.8702,UP,1
2020-05-22,130.56,127.76,129.8972,128.076,104.8168,UP,1
2020-05-26,137.17,135.5,129.9938,129.644,105.74,UP,1
2020-05-27,140.48,141.63,130.1183,132.79,106.885,DOWN,0
2020-05-28,137.62,142.11,130.2522,134.71,108.0088,UP,1
2020-05-29,138.89,135.37,130.3841,136.944,109.3948,UP,1
2020-06-01,139.96,138.95,130.5571,138.824,110.6398,UP,1
2020-06-02,143.13,142.0,130.7499,140.016,112.1004,UP,1
2020-06-03,149.79,145.35,130.9589,141.878,113.6784,UP,1
2020-06-04,151.38,148.94,131.1626,144.63,114.9738,UP,1
2020-06-05,161.36,160.04,131.4236,149.124,116.3372,DOWN,0
2020-06-08,158.28,162.66,131.6587,152.788,117.5192,DOWN,0
2020-06-09,158.25,154.41,131.9007,155.812,118.8812,DOWN,0
2020-06-10,155.6,158.22,132.1539,156.974,120.09,DOWN,0
2020-06-11,142.05,144.14,132.3328,155.108,120.873,UP,1
2020-06-12,143.49,149.25,132.5313,151.534,121.8232,UP,1
2020-06-15,147.04,136.85,132.7349,149.286,122.8408,UP,1
2020-06-16,158.29,157.5,132.9697,149.294,124.1852,DOWN,0
2020-06-17,155.56,157.84,133.1847,149.286,125.2328,DOWN,0
2020-06-18,153.81,154.8,133.4054,151.638,126.1504,UP,1
2020-06-19,155.51,157.6,133.619,154.042,127.0278,UP,1
2020-06-22,157.11,154.46,133.8221,156.056,128.0158,DOWN,0
2020-06-23,153.98,158.02,134.0075,155.194,129.0202,DOWN,0
2020-06-24,142.43,152.26,134.1161,152.568,129.696,UP,1
2020-06-25,144.34,141.28,134.2175,150.674,130.507,DOWN,0
2020-06-26,140.4,143.3,134.2814,147.652,131.344,UP,1
2020-06-29,147.72,143.11,134.38,145.774,132.1974,UP,1
2020-06-30,149.04,147.07,134.4809,144.786,133.1662,DOWN,0
2020-07-01,145.8,150.0,134.5681,145.46,134.1288,UP,1
2020-07-02,147.91,149.31,134.6732,146.174,135.0746,UP,1
2020-07-06,150.74,150.84,134.8033,148.242,136.0148,DOWN,0
2020-07-07,147.57,149.12,134.9157,148.212,136.8452,UP,1
2020-07-08,148.65,147.32,135.0267,148.134,137.5976,DOWN,0
2020-07-09,143.66,149.03,135.103,147.706,138.1398,UP,1
2020-07-10,147.83,143.96,135.2185,147.69,138.5368,UP,1
2020-07-13,152.2,151.13,135.3401,147.982,139.0108,UP,1
2020-07-14,157.15,151.16,135.488,149.898,139.7682,UP,1
2020-07-15,160.8,160.29,135.668,152.328,140.6492,DOWN,0
2020-07-16,158.44,160.08,135.837,155.284,141.5406,UP,1
2020-07-17,159.08,159.46,136.0346,157.534,142.506,DOWN,0
2020-07-20,157.24,158.0,136.2409,158.542,143.3962,UP,1
2020-07-21,160.3,159.15,136.4604,159.172,144.2106,UP,1
2020-07-22,162.75,158.88,136.6881,159.562,145.1352,UP,1
2020-07-23,163.49,162.83,136.9273,160.572,146.2014,DOWN,0
2020-07-24,160.88,163.61,137.1857,160.932,147.2436,UP,1
2020-07-27,163.29,160.07,137.4447,162.142,148.1882,DOWN,0
2020-07-28,158.33,161.24,137.6698,161.748,148.9834,UP,1
2020-07-29,163.42,158.69,137.8949,161.882,149.6652,DOWN,0
2020-07-30,156.91,161.36,138.086,160.566,150.3084,DOWN,0
2020-07-31,155.37,157.35,138.2595,159.464,150.8554,UP,1
2020-08-03,159.63,156.7,138.4493,158.732,151.4936,UP,1
2020-08-04,160.84,159.15,138.614,159.234,152.0992,UP,1
2020-08-05,169.56,162.5,138.8185,160.462,152.747,DOWN,0
2020-08-06,168.65,169.22,139.0134,162.81,153.3104,UP,1
2020-08-07,173.59,167.74,139.2193,166.454,154.0298,UP,1
2020-08-10,181.26,174.15,139.4573,170.78,154.8772,DOWN,0
2020-08-11,175.62,183.32,139.6754,173.736,155.5904,UP,1
2020-08-12,178.6,178.03,139.8915,175.544,156.2998,DOWN,0
2020-08-13,178.37,178.13,140.1033,177.488,156.8714,UP,1
2020-08-14,179.33,177.79,140.3148,178.636,157.4304,DOWN,0
2020-08-17,179.08,179.21,140.5305,178.2,157.7848,DOWN,0
2020-08-18,176.56,179.02,140.7454,178.388,158.1504,DOWN,0
2020-08-19,175.43,176.23,140.9133,177.754,158.494,DOWN,0
2020-08-20,174.55,172.64,141.0524,176.99,158.873,UP,1
2020-08-21,175.06,174.85,141.1928,176.136,159.5332,UP,1
2020-08-24,176.97,177.38,141.3419,175.714,160.2028,DOWN,0
2020-08-25,176.82,178.07,141.4752,175.766,160.7984,UP,1
2020-08-26,177.59,175.68,141.5865,176.198,161.1844,UP,1
2020-08-27,179.02,178.0,141.6998,177.092,161.6536,UP,1
2020-08-28,182.53,179.49,141.8402,178.586,162.228,DOWN,0
2020-08-31,177.05,181.85,141.9718,178.602,162.6588,UP,1
2020-09-01,182.54,176.02,142.1229,179.746,163.1674,UP,1
2020-09-02,184.58,182.49,142.2741,181.144,163.7794,DOWN,0
2020-09-03,174.39,183.0,142.3797,180.218,164.4186,UP,1
2020-09-04,176.43,177.69,142.5005,178.998,165.0604,DOWN,0
2020-09-08,172.37,171.61,142.6197,178.062,165.6998,UP,1
2020-09-09,175.89,174.89,142.7368,176.732,166.2632,DOWN,0
2020-09-10,171.96,176.9,142.8241,174.208,166.7216,UP,1
2020-09-11,174.63,173.46,142.9121,174.256,167.2982,UP,1
2020-09-14,176.58,177.49,143.0136,174.286,167.8716,DOWN,0
2020-09-15,176.56,177.92,143.1141,175.124,168.388,UP,1
2020-09-16,181.55,177.19,143.2566,176.256,169.0676,DOWN,0
2020-09-17,180.78,178.28,143.3995,178.02,169.7102,DOWN,0
2020-09-18,176.2,180.06,143.5337,178.334,170.361,DOWN,0
2020-09-21,167.48,171.2,143.6184,176.514,170.754,UP,1
2020-09-22,167.97,167.7,143.6926,174.796,171.0694,DOWN,0
2020-09-23,161.98,168.32,143.7162,170.882,171.166,UP,1
2020-09-24,166.63,161.25,143.7701,168.052,171.2826,UP,1
2020-09-25,168.14,164.91,143.8419,166.44,171.4766,UP,1
2020-09-28,175.73,172.13,143.9357,168.09,171.8096,DOWN,0
2020-09-29,174.21,174.89,143.9908,169.338,172.149,UP,1
2020-09-30,174.5,175.56,144.0496,171.842,172.433,UP,1
2020-10-01,175.35,176.58,144.1005,173.586,172.685,UP,1
2020-10-02,185.02,171.75,144.2031,176.962,173.1156,UP,1
2020-10-05,197.7,187.2,144.3606,181.356,173.852,DOWN,0
2020-10-06,193.87,197.97,144.5015,185.288,174.4636,UP,1
2020-10-07,198.96,197.82,144.6596,190.18,175.2762,UP,1
2020-10-08,199.49,201.0,144.8125,195.008,175.9976,DOWN,0
2020-10-09,196.94,201.15,144.955,197.392,176.7982,UP,1
2020-10-12,199.1,197.54,145.1014,197.672,177.6728,DOWN,0
2020-10-13,194.27,196.65,145.2301,197.752,178.3656,DOWN,0
2020-10-14,188.13,196.16,145.3289,195.586,178.9114,UP,1
2020-10-15,188.43,186.59,145.4372,193.374,179.2888,UP,1
2020-10-16,192.94,189.71,145.5587,192.574,179.7746,DOWN,0
2020-10-19,187.44,191.01,145.6673,190.242,180.0516,UP,1
2020-10-20,189.32,189.6,145.787,189.252,180.2128,DOWN,0
2020-10-21,186.87,188.44,145.896,189.0,180.4378,DOWN,0
2020-10-22,185.4,186.54,145.9989,188.394,180.5738,UP,1
2020-10-23,188.24,187.92,146.124,187.454,180.7712,DOWN,0
2020-10-26,182.12,184.63,146.2372,186.39,180.827,DOWN,0
2020-10-27,174.81,182.45,146.3241,183.488,180.7416,DOWN,0
2020-10-28,170.73,169.0,146.406,180.26,180.625,UP,1
2020-10-29,173.22,175.49,146.4977,177.824,180.5808,UP,1
2020-10-30,178.29,171.91,146.6009,175.834,180.6556,UP,1
2020-11-02,192.67,181.0,146.7706,177.944,181.0078,UP,1
2020-11-03,201.45,197.0,147.0029,183.272,181.4974,DOWN,0
2020-11-04,179.19,188.05,147.1225,184.964,181.5448,UP,1
2020-11-05,188.47,185.0,147.2891,188.014,181.7624,UP,1
2020-11-06,191.46,188.47,147.4882,190.648,182.0112,UP,1
2020-11-09,205.82,205.02,147.7859,193.278,182.477,UP,1
2020-11-10,209.27,205.08,148.0798,194.842,183.1214,DOWN,0
2020-11-11,207.25,209.97,148.3547,200.454,183.6156,DOWN,0
2020-11-12,201.92,204.56,148.6564,203.144,183.9624,UP,1
2020-11-13,207.27,205.3,149.0143,206.306,184.62,UP,1
2020-11-16,217.83,211.27,149.4059,208.708,185.448,DOWN,0
2020-11-17,214.62,214.0,149.7413,209.778,186.293,UP,1
2020-11-18,216.25,216.0,150.0507,211.578,187.1002,UP,1
2020-11-19,217.0,214.47,150.3726,214.594,188.001,UP,1
2020-11-20,219.8,222.84,150.7229,217.1,188.9044,UP,1
2020-11-23,226.31,223.56,151.1007,218.796,189.899,UP,1
2020-11-24,237.91,230.46,151.52,223.454,191.126,DOWN,0
2020-11-25,230.46,235.11,151.8779,226.296,192.1042,UP,1
2020-11-27,232.91,230.19,152.2421,229.478,193.1468,DOWN,0
2020-11-30,226.98,231.72,152.5927,230.914,194.1624,UP,1
2020-12-01,233.64,232.98,152.991,232.38,195.4856,DOWN,0
2020-12-02,231.4,232.6,153.3802,231.078,196.7542,UP,1
2020-12-03,236.95,231.61,153.7864,232.376,198.2536,UP,1
2020-12-04,245.62,239.3,154.2574,234.918,199.8334,UP,1
2020-12-07,246.48,243.45,154.7801,238.818,201.4002,DOWN,0
2020-12-08,243.0,244.64,155.3219,240.69,202.7456,UP,1
2020-12-09,246.75,249.6,155.897,243.76,204.1964,DOWN,0
2020-12-10,241.98,243.76,156.4587,244.766,205.546,DOWN,0
2020-12-11,240.76,240.18,157.0001,243.794,206.8542,DOWN,0
2020-12-14,238.89,245.09,157.5156,242.276,207.9316,UP,1
2020-12-15,238.98,231.73,158.0673,241.472,208.7572,DOWN,0
2020-12-16,232.49,240.42,158.5789,238.62,209.5296,DOWN,0
2020-12-17,229.16,229.68,159.1256,236.056,210.1336,DOWN,0
2020-12-18,227.54,228.68,159.685,233.412,210.6946,UP,1
2020-12-21,229.55,221.22,160.3379,231.544,211.3468,DOWN,0
2020-12-22,227.39,231.05,160.9378,229.226,211.9126,UP,1
2020-12-23,230.93,229.86,161.5938,228.914,212.6458,UP,1
2020-12-24,232.62,230.67,162.3408,229.606,213.5356,DOWN,0
2020-12-28,226.99,233.41,163.0207,229.496,214.3068,DOWN,0
2020-12-29,226.43,227.59,163.7367,228.872,214.9766,UP,1
2020-12-30,230.06,227.86,164.4798,229.406,215.829,UP,1
2020-12-31,231.91,229.73,165.2914,229.602,216.6808,DOWN,0
2021-01-04,229.65,234.0,166.0511,229.008,217.5364,UP,1
2021-01-05,235.57,229.2,166.8785,230.724,218.5398,UP,1
2021-01-06,256.55,248.15,167.8068,236.748,219.906,UP,1
2021-01-07,264.68,261.33,168.6971,243.672,221.5572,DOWN,0
2021-01-08,260.15,264.5,169.5319,249.32,223.264,DOWN,0
2021-01-11,257.45,255.15,170.3233,254.88,224.9984,UP,1
2021-01-12,262.14,259.18,171.1832,260.194,226.7768,DOWN,0
2021-01-13,254.45,260.8,171.9797,259.774,228.3,UP,1
2021-01-14,260.37,258.77,172.767,258.912,229.654,DOWN,0
2021-01-15,255.14,256.76,173.5628,257.91,230.7278,UP,1
2021-01-19,260.83,260.0,174.3862,258.586,232.3606,DOWN,0
2021-01-20,260.2,263.8,175.2318,258.198,233.7952,DOWN,0
2021-01-21,259.22,260.01,176.012,259.152,235.1504,DOWN,0
2021-01-22,258.59,255.37,176.7653,258.796,236.2058,DOWN,0
2021-01-25,253.52,256.51,177.4747,258.472,237.0908,DOWN,0
