ticker,SBAC US Equity,SBAC US Equity,SBAC US Equity,SBAC US Equity,SBAC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2001-01-05,34.688,36.516,37.875,40.6213,42.3537,UP,1
2001-01-08,35.25,35.0,36.7125,40.51,42.2868,DOWN,0
2001-01-09,35.0,35.313,35.85,40.3913,42.2305,UP,1
2001-01-10,36.438,34.922,35.6125,40.24,42.1674,UP,1
2001-01-11,41.5,36.484,36.575,40.145,42.1302,DOWN,0
2001-01-12,40.813,41.875,37.8,39.9588,42.1068,UP,1
2001-01-16,42.0,40.391,39.15,39.7625,42.1168,UP,1
2001-01-17,42.125,41.891,40.575,39.5025,42.1074,UP,1
2001-01-18,44.313,42.313,42.15,39.3288,42.1215,UP,1
2001-01-19,44.625,44.063,42.775,39.2009,42.1515,UP,1
2001-01-22,44.813,45.016,43.575,39.1378,42.1768,UP,1
2001-01-23,46.0,45.0,44.375,39.1078,42.1934,DOWN,0
2001-01-24,45.875,45.875,45.125,39.1303,42.1971,DOWN,0
2001-01-25,42.875,45.5,44.8375,39.1503,42.1959,DOWN,0
2001-01-26,42.813,42.578,44.475,39.2066,42.2168,UP,1
2001-01-29,43.188,41.875,44.15,39.2041,42.2334,UP,1
2001-01-30,45.0,43.438,43.95,39.2816,42.2659,UP,1
2001-01-31,45.313,45.234,43.8375,39.4363,42.313,UP,1
2001-02-01,45.625,45.375,44.3875,39.5838,42.3699,DOWN,0
2001-02-02,44.5,45.75,44.725,39.73,42.3918,UP,1
2001-02-05,45.063,44.5,45.1,39.8825,42.433,DOWN,0
2001-02-06,44.75,44.438,45.05,40.0775,42.4705,DOWN,0
2001-02-07,43.313,44.25,44.65,40.2188,42.4874,DOWN,0
2001-02-08,40.813,43.438,43.6875,40.275,42.5052,DOWN,0
2001-02-09,39.313,40.313,42.65,40.2438,42.5062,UP,1
2001-02-12,40.438,39.625,41.725,40.265,42.4946,DOWN,0
2001-02-13,40.25,40.672,40.825,40.325,42.4927,UP,1
2001-02-14,40.375,40.25,40.2375,40.34,42.489,DOWN,0
2001-02-15,40.016,40.984,40.0781,40.3966,42.4822,DOWN,0
2001-02-16,38.25,40.0,39.8656,40.4003,42.4634,DOWN,0
2001-02-20,36.25,38.156,39.0281,40.4253,42.4284,DOWN,0
2001-02-21,35.375,36.016,38.0531,40.4216,42.3816,DOWN,0
2001-02-22,33.25,35.438,36.6281,40.3653,42.3078,DOWN,0
2001-02-23,31.25,33.0,34.875,40.2741,42.2322,UP,1
2001-02-26,32.125,31.563,33.65,40.2016,42.1831,UP,1
2001-02-27,33.5,32.438,33.1,40.1528,42.1325,DOWN,0
2001-02-28,33.0,34.5,32.625,40.0666,42.0903,UP,1
2001-03-01,34.125,32.25,32.8,40.0091,42.0572,DOWN,0
2001-03-02,34.0,32.75,33.35,39.9478,42.0169,DOWN,0
2001-03-05,33.625,34.063,33.65,39.8828,41.9706,UP,1
2001-03-06,34.0,33.766,33.75,39.8328,41.9319,DOWN,0
2001-03-07,33.938,34.063,33.9375,39.7841,41.9016,DOWN,0
2001-03-08,33.75,34.0,33.8625,39.6166,41.8741,DOWN,0
2001-03-09,31.5,33.688,33.3625,39.3966,41.8366,DOWN,0
2001-03-12,27.063,31.0,32.05,39.0541,41.7744,DOWN,0
2001-03-13,25.75,27.688,30.4,38.6503,41.715,DOWN,0
2001-03-14,23.438,24.547,28.3,38.2978,41.6469,DOWN,0
2001-03-15,22.75,23.563,26.1,37.9666,41.5681,DOWN,0
2001-03-16,20.688,22.953,23.9375,37.6278,41.4853,UP,1
2001-03-19,21.063,21.25,22.7375,37.3153,41.4047,DOWN,0
2001-03-20,20.391,21.188,21.6656,37.0294,41.316,DOWN,0
2001-03-21,18.75,19.188,20.7281,36.6994,41.2191,DOWN,0
2001-03-22,15.813,18.813,19.3406,36.3156,41.1001,UP,1
2001-03-23,18.75,17.188,18.9531,35.9619,40.9832,UP,1
2001-03-26,19.172,18.75,18.575,35.5153,40.8716,UP,1
2001-03-27,19.875,19.016,18.4719,35.0966,40.7541,DOWN,0
2001-03-28,18.375,19.688,18.3969,34.6241,40.6259,DOWN,0
2001-03-29,18.125,18.375,18.8594,34.1441,40.4953,DOWN,0
2001-03-30,15.813,17.641,18.2719,33.5741,40.3513,UP,1
2001-04-02,16.375,16.25,17.7125,33.0091,40.2028,DOWN,0
2001-04-03,15.188,16.25,16.775,32.4166,40.0475,DOWN,0
2001-04-04,13.0,14.938,15.7,31.7566,39.8781,UP,1
2001-04-05,14.5,13.484,14.975,31.1291,39.7141,DOWN,0
2001-04-06,13.938,14.297,14.6,30.5503,39.5483,DOWN,0
2001-04-09,13.75,14.01,14.075,29.9691,39.3764,UP,1
2001-04-10,14.45,14.0,13.9275,29.3943,39.2093,UP,1
2001-04-11,16.68,14.75,14.6635,28.8279,39.0408,UP,1
2001-04-12,20.0,16.73,15.7635,28.3217,38.8802,DOWN,0
2001-04-16,19.65,20.0,16.906,27.8022,38.7103,UP,1
2001-04-17,21.49,19.65,18.454,27.342,38.5346,UP,1
2001-04-18,27.24,22.05,21.012,26.9855,38.4111,UP,1
2001-04-19,28.0,27.56,23.276,26.6505,38.2999,UP,1
2001-04-20,29.1,27.74,25.096,26.3663,38.1904,DOWN,0
2001-04-23,28.47,28.8,26.86,26.1194,38.0784,UP,1
2001-04-24,28.6,28.2,28.282,25.9052,37.9614,UP,1
2001-04-25,30.68,28.55,28.97,25.71,37.8616,UP,1
2001-04-26,32.8,30.36,29.93,25.561,37.7853,UP,1
2001-04-27,33.07,32.9,30.724,25.4149,37.6919,UP,1
2001-04-30,34.09,33.24,31.848,25.2964,37.6061,DOWN,0
2001-05-01,33.05,33.98,32.738,25.1924,37.5139,UP,1
2001-05-02,33.75,33.28,33.352,25.1424,37.4251,DOWN,0
2001-05-03,33.35,33.81,33.462,25.1019,37.3306,DOWN,0
2001-05-04,32.09,33.4,33.266,25.0787,37.2261,UP,1
2001-05-07,32.45,32.24,32.938,25.1027,37.1102,DOWN,0
2001-05-08,29.3,33.0,32.188,25.0462,37.0005,UP,1
2001-05-09,29.88,28.25,31.414,24.9738,36.8966,DOWN,0
2001-05-10,29.34,30.775,30.612,24.9006,36.8083,DOWN,0
2001-05-11,28.64,29.34,29.922,24.7909,36.7165,DOWN,0
2001-05-14,26.63,28.47,28.758,24.6435,36.6209,UP,1
2001-05-15,26.94,26.54,28.286,24.5098,36.5375,DOWN,0
2001-05-16,26.45,26.93,27.6,24.3588,36.4441,UP,1
2001-05-17,26.99,26.51,27.13,24.2199,36.3622,DOWN,0
2001-05-18,26.4,27.06,26.682,24.0729,36.2723,UP,1
2001-05-21,27.06,26.49,26.768,23.9841,36.1801,UP,1
2001-05-22,27.3,27.19,26.84,23.9888,36.0969,DOWN,0
2001-05-23,26.09,27.28,26.768,23.9956,36.0048,DOWN,0
2001-05-24,25.78,26.12,26.526,24.0425,35.9069,DOWN,0
2001-05-25,25.42,25.78,26.33,24.0959,35.8077,DOWN,0
2001-05-29,25.04,25.195,25.926,24.1829,35.7129,DOWN,0
2001-05-30,23.1,24.9,25.086,24.2237,35.6034,UP,1
2001-05-31,23.15,23.5,24.498,24.2788,35.4907,UP,1
2001-06-01,24.05,23.14,24.152,24.3848,35.3866,UP,1
2001-06-04,24.3,23.97,23.928,24.5546,35.2844,UP,1
2001-06-05,24.54,24.17,23.828,24.6704,35.1799,DOWN,0
2001-06-06,24.05,24.59,24.018,24.7679,35.0745,DOWN,0
2001-06-07,23.86,23.95,24.16,24.8476,34.9666,DOWN,0
2001-06-08,22.9,23.855,23.93,24.9381,34.8595,DOWN,0
2001-06-11,21.4,22.84,23.35,25.0036,34.7415,DOWN,0
2001-06-12,20.86,21.5,22.614,25.1046,34.619,DOWN,0
2001-06-13,20.73,20.85,21.95,25.1917,34.4964,DOWN,0
2001-06-14,19.58,20.35,21.094,25.2795,34.3711,DOWN,0
2001-06-15,19.05,19.65,20.324,25.4005,34.2458,DOWN,0
2001-06-18,16.81,19.05,19.406,25.4467,34.1073,UP,1
2001-06-19,17.55,17.0,18.744,25.519,33.9719,UP,1
2001-06-20,20.24,17.35,18.646,25.6488,33.8488,DOWN,0
2001-06-21,20.04,19.5,18.738,25.7606,33.7437,DOWN,0
2001-06-22,19.75,19.63,18.878,25.822,33.6296,UP,1
2001-06-25,19.89,20.0,19.494,25.8198,33.515,UP,1
2001-06-26,20.04,19.68,19.992,25.8276,33.4052,UP,1
2001-06-27,20.35,20.49,20.014,25.8048,33.2963,UP,1
2001-06-28,21.18,20.46,20.242,25.6836,33.1935,UP,1
2001-06-29,24.75,21.27,21.242,25.6186,33.1122,DOWN,0
2001-07-02,21.95,23.04,21.654,25.4756,33.0163,UP,1
2001-07-03,22.68,22.01,22.182,25.3598,32.9266,UP,1
2001-07-05,22.76,22.61,22.664,25.243,32.8392,DOWN,0
2001-07-06,21.97,22.6,22.822,25.0688,32.7465,UP,1
2001-07-09,22.1,21.9,22.292,24.8548,32.662,UP,1
2001-07-10,22.2,22.35,22.342,24.6374,32.5802,DOWN,0
2001-07-11,20.95,21.78,21.996,24.3746,32.4968,UP,1
2001-07-12,22.01,21.45,21.846,24.1538,32.4191,DOWN,0
2001-07-13,21.75,22.01,21.802,23.9138,32.3394,DOWN,0
2001-07-16,20.44,21.64,21.47,23.6556,32.2535,UP,1
2001-07-17,21.15,19.84,21.26,23.4368,32.1602,DOWN,0
2001-07-18,19.7,20.14,21.01,23.1818,32.049,DOWN,0
2001-07-19,18.4,19.0,20.288,22.9638,31.9529,UP,1
2001-07-20,18.54,18.08,19.646,22.737,31.8547,DOWN,0
2001-07-23,18.51,18.7,19.26,22.5204,31.7631,DOWN,0
2001-07-24,18.39,18.85,18.708,22.3154,31.6775,UP,1
2001-07-25,18.98,18.39,18.564,22.1624,31.6105,UP,1
2001-07-26,19.44,18.78,18.772,22.0124,31.5477,UP,1
2001-07-27,19.85,19.53,19.034,21.8804,31.4767,DOWN,0
2001-07-30,19.0,19.85,19.132,21.7206,31.3974,UP,1
2001-07-31,19.71,19.2,19.396,21.5868,31.3366,DOWN,0
2001-08-01,19.32,19.81,19.464,21.432,31.2619,DOWN,0
2001-08-02,18.91,19.33,19.358,21.2642,31.1783,DOWN,0
2001-08-03,18.87,18.77,19.162,21.1198,31.0889,UP,1
2001-08-06,19.1,18.74,19.182,20.9862,31.0119,DOWN,0
2001-08-07,19.0,19.25,19.04,20.8578,30.9297,DOWN,0
2001-08-08,18.59,19.0,18.894,20.7288,30.8336,UP,1
2001-08-09,19.24,18.47,18.96,20.6516,30.7361,DOWN,0
2001-08-10,17.8,18.95,18.746,20.5446,30.6185,UP,1
2001-08-13,18.19,17.8,18.564,20.4274,30.5054,DOWN,0
2001-08-14,17.43,18.15,18.25,20.29,30.3879,DOWN,0
2001-08-15,14.92,17.43,17.516,20.0976,30.2425,DOWN,0
2001-08-16,13.38,14.91,16.344,19.8842,30.0781,UP,1
2001-08-17,13.9,13.0,15.564,19.685,29.897,DOWN,0
2001-08-20,13.27,13.76,14.58,19.4924,29.7043,DOWN,0
2001-08-21,13.1,13.28,13.714,19.3264,29.4942,DOWN,0
2001-08-22,12.83,13.07,13.296,19.1658,29.2933,DOWN,0
2001-08-23,12.23,12.48,13.066,18.9958,29.0994,UP,1
2001-08-24,13.3,12.48,12.946,18.8702,28.926,UP,1
2001-08-27,13.83,13.21,13.058,18.7658,28.7577,DOWN,0
2001-08-28,13.19,13.88,13.076,18.6934,28.5999,UP,1
2001-08-29,13.5,13.4,13.21,18.6124,28.458,DOWN,0
2001-08-30,12.95,13.55,13.354,18.4666,28.3228,UP,1
2001-08-31,13.32,13.09,13.358,18.3322,28.1728,DOWN,0
2001-09-04,13.14,13.36,13.22,18.2,28.0329,DOWN,0
2001-09-05,12.0,13.34,12.982,18.0422,27.905,DOWN,0
2001-09-06,11.03,11.9,12.488,17.862,27.7689,DOWN,0
2001-09-07,11.02,10.89,12.102,17.6754,27.638,UP,1
2001-09-10,11.86,11.05,11.81,17.489,27.5102,UP,1
2001-09-17,12.0,12.0,11.582,17.234,27.3952,UP,1
2001-09-18,12.5,12.05,11.682,17.045,27.2764,UP,1
2001-09-19,12.65,13.0,12.006,16.8444,27.1497,DOWN,0
2001-09-20,12.1,12.4,12.222,16.6312,27.0058,UP,1
2001-09-21,12.85,11.45,12.42,16.4488,26.8732,UP,1
2001-09-24,13.59,13.0,12.738,16.2786,26.7549,DOWN,0
2001-09-25,13.55,13.68,12.948,16.1056,26.6245,DOWN,0
2001-09-26,13.25,13.6,13.068,15.9516,26.5048,DOWN,0
2001-09-27,12.73,13.0,13.194,15.766,26.3781,UP,1
2001-09-28,13.35,12.75,13.294,15.598,26.2699,DOWN,0
2001-10-01,13.19,13.35,13.214,15.453,26.158,UP,1
2001-10-02,15.5,13.05,13.604,15.34,26.0552,DOWN,0
2001-10-03,15.04,15.87,13.962,15.2468,25.9513,UP,1
2001-10-04,16.11,15.3,14.638,15.201,25.8531,DOWN,0
2001-10-05,15.0,16.265,14.968,15.1302,25.7485,DOWN,0
2001-10-08,14.96,15.0,15.322,15.0592,25.6367,DOWN,0
2001-10-09,14.7,15.0,15.162,14.9854,25.5252,DOWN,0
2001-10-10,14.05,14.7,14.964,14.8868,25.4101,UP,1
2001-10-11,14.33,14.39,14.608,14.7846,25.2974,DOWN,0
2001-10-12,12.78,14.27,14.164,14.6432,25.1788,DOWN,0
2001-10-15,12.45,12.75,13.662,14.5122,25.0592,DOWN,0
2001-10-16,12.02,12.58,13.126,14.3584,24.9087,DOWN,0
2001-10-17,11.47,12.15,12.61,14.2014,24.7535,DOWN,0
2001-10-18,10.62,11.25,11.868,14.0356,24.5857,DOWN,0
2001-10-19,9.97,10.77,11.306,13.8576,24.4058,DOWN,0
2001-10-22,9.45,9.98,10.706,13.6646,24.2478,DOWN,0
2001-10-23,9.3,9.45,10.162,13.4706,24.0977,DOWN,0
2001-10-24,8.5,9.29,9.568,13.2688,23.9521,UP,1
2001-10-25,10.0,8.6,9.444,13.084,23.8186,DOWN,0
2001-10-26,9.46,9.9,9.342,12.9172,23.6925,DOWN,0
2001-10-29,9.45,9.41,9.342,12.7424,23.5635,DOWN,0
2001-10-30,9.18,9.35,9.318,12.5774,23.4344,DOWN,0
2001-10-31,8.2,9.4,9.258,12.443,23.2932,UP,1
2001-11-01,8.54,8.16,8.966,12.3462,23.1284,UP,1
2001-11-02,8.83,8.46,8.84,12.2448,22.9685,UP,1
2001-11-05,9.21,8.96,8.792,12.1636,22.8046,DOWN,0
2001-11-06,7.8,8.99,8.516,12.0576,22.6329,DOWN,0
2001-11-07,6.25,7.65,8.126,11.926,22.4426,UP,1
2001-11-08,6.95,6.4,7.808,11.8204,22.2542,UP,1
2001-11-09,7.37,6.83,7.516,11.7018,22.067,UP,1
2001-11-12,7.86,7.44,7.246,11.5824,21.8763,UP,1
2001-11-13,8.88,8.28,7.462,11.4962,21.6914,UP,1
2001-11-14,10.17,8.98,8.246,11.4296,21.5278,DOWN,0
2001-11-15,9.81,10.21,8.818,11.3668,21.3628,UP,1
2001-11-16,10.665,9.74,9.477,11.3137,21.2002,UP,1
2001-11-19,11.6,10.9,10.225,11.2829,21.0332,DOWN,0
2001-11-20,11.13,11.72,10.675,11.2655,20.8623,DOWN,0
2001-11-21,10.8,10.94,10.801,11.2609,20.6882,UP,1
2001-11-23,11.2,10.7,11.079,11.2645,20.5217,UP,1
2001-11-26,11.7,11.37,11.286,11.2613,20.3549,UP,1
2001-11-27,12.99,11.51,11.564,11.2811,20.1961,DOWN,0
2001-11-28,12.41,12.67,11.82,11.2793,20.0415,DOWN,0
2001-11-29,11.75,12.39,12.01,11.2613,19.8962,UP,1
2001-11-30,11.83,11.7,12.136,11.2559,19.7588,DOWN,0
2001-12-03,11.15,11.95,12.026,11.2219,19.6124,UP,1
2001-12-04,11.23,11.01,11.674,11.1747,19.4673,UP,1
2001-12-05,12.3,11.25,11.652,11.1497,19.3269,UP,1
2001-12-06,12.5,12.3,11.802,11.1347,19.1893,UP,1
2001-12-07,12.55,12.45,11.946,11.1311,19.0608,DOWN,0
2001-12-10,11.52,12.5,12.02,11.0945,18.9372,DOWN,0
2001-12-11,11.27,11.7,12.028,11.0561,18.8167,DOWN,0
2001-12-12,11.08,11.09,11.784,10.9677,18.7058,DOWN,0
2001-12-13,10.748,11.0,11.4336,10.8819,18.6033,DOWN,0
2001-12-14,10.64,10.615,11.0516,10.7725,18.4959,DOWN,0
2001-12-17,10.49,10.59,10.8456,10.6823,18.3808,UP,1
2001-12-18,12.04,10.7,10.9996,10.6239,18.276,UP,1
2001-12-19,12.27,12.01,11.2376,10.5753,18.1667,UP,1
2001-12-20,12.79,12.27,11.646,10.5501,18.0607,UP,1
2001-12-21,13.2,12.75,12.158,10.5275,17.9586,DOWN,0
2001-12-24,12.554,13.04,12.5708,10.5229,17.8513,DOWN,0
2001-12-26,12.43,12.7,12.6488,10.5225,17.7438,UP,1
2001-12-27,12.86,12.43,12.7668,10.5393,17.6393,UP,1
2001-12-28,13.1,12.76,12.8288,10.5719,17.5473,DOWN,0
2001-12-31,13.02,13.1,12.7928,10.6199,17.4771,UP,1
2002-01-02,13.7,13.25,13.022,10.6945,17.4169,DOWN,0
2002-01-03,13.19,13.7,13.174,10.7693,17.3656,DOWN,0
2002-01-04,12.94,13.24,13.19,10.8421,17.3166,UP,1
2002-01-07,13.27,13.02,13.224,10.9375,17.2795,DOWN,0
2002-01-08,13.14,13.14,13.248,11.0003,17.2399,DOWN,0
2002-01-09,12.94,13.16,13.096,11.0699,17.2026,DOWN,0
2002-01-10,12.56,12.96,12.97,11.1321,17.1717,DOWN,0
2002-01-11,11.75,12.55,12.732,11.1835,17.1514,DOWN,0
2002-01-14,11.13,11.75,12.304,11.2421,17.1133,DOWN,0
2002-01-15,10.99,11.26,11.874,11.2911,17.0724,DOWN,0
2002-01-16,9.99,10.83,11.284,11.3143,17.0229,DOWN,0
2002-01-17,9.32,9.85,10.636,11.3165,16.9777,DOWN,0
2002-01-18,9.05,9.35,10.096,11.3415,16.9323,DOWN,0
2002-01-22,7.97,9.02,9.464,11.3759,16.8931,DOWN,0
2002-01-23,7.62,7.98,8.79,11.3893,16.8493,UP,1
2002-01-24,8.66,7.78,8.524,11.4151,16.8167,DOWN,0
2002-01-25,8.17,8.5,8.294,11.4213,16.7925,DOWN,0
2002-01-28,7.98,8.25,8.08,11.4033,16.7599,DOWN,0
2002-01-29,7.34,8.15,7.954,11.3467,16.7269,DOWN,0
2002-01-30,7.16,7.0,7.862,11.2937,16.694,DOWN,0
2002-01-31,6.95,7.26,7.52,11.2194,16.6565,DOWN,0
2002-02-01,6.51,7.1,7.188,11.1176,16.6056,DOWN,0
2002-02-04,6.0,6.7,6.792,11.015,16.5356,DOWN,0
2002-02-05,5.31,6.01,6.386,10.9052,16.4639,DOWN,0
2002-02-06,4.92,4.93,5.938,10.7796,16.3811,UP,1
2002-02-07,5.22,4.91,5.592,10.65,16.271,DOWN,0
2002-02-08,4.8,5.32,5.25,10.4862,16.155,UP,1
2002-02-11,4.85,4.75,5.02,10.335,16.0337,UP,1
2002-02-12,5.22,4.77,5.002,10.2044,15.9175,DOWN,0
2002-02-13,5.06,5.44,5.03,10.069,15.7998,DOWN,0
2002-02-14,4.79,5.1,4.944,9.9418,15.6703,DOWN,0
2002-02-15,4.41,4.85,4.866,9.8054,15.5284,DOWN,0
2002-02-19,3.83,4.35,4.662,9.636,15.3822,DOWN,0
2002-02-20,3.57,3.85,4.332,9.4574,15.2296,DOWN,0
2002-02-21,3.5,3.59,4.02,9.2764,15.0818,DOWN,0
2002-02-22,3.06,3.35,3.674,9.1072,14.9284,DOWN,0
2002-02-25,1.98,3.06,3.188,8.9214,14.7715,UP,1
2002-02-26,2.1,2.17,2.842,8.7418,14.6216,UP,1
2002-02-27,2.23,2.2,2.574,8.5715,14.4705,UP,1
2002-02-28,2.4,2.55,2.354,8.4067,14.336,UP,1
2002-03-01,2.6,2.55,2.262,8.2489,14.1996,UP,1
2002-03-04,2.65,2.61,2.396,8.0611,14.0661,DOWN,0
2002-03-05,2.62,2.57,2.5,7.8681,13.936,UP,1
2002-03-06,3.36,2.66,2.726,7.6795,13.8197,UP,1
2002-03-07,4.89,4.41,3.224,7.5133,13.7094,UP,1
2002-03-08,5.37,5.67,3.778,7.3696,13.604,DOWN,0
2002-03-11,5.32,5.48,4.312,7.2274,13.4957,DOWN,0
2002-03-12,4.89,4.6,4.766,7.068,13.3881,DOWN,0
2002-03-13,4.6,4.55,5.014,6.898,13.2758,DOWN,0
2002-03-14,4.49,4.9,4.934,6.7274,13.1618,DOWN,0
2002-03-15,4.13,4.41,4.686,6.536,13.052,UP,1
2002-03-18,4.15,4.28,4.452,6.3552,12.9438,DOWN,0
2002-03-19,4.05,4.14,4.284,6.1774,12.837,DOWN,0
2002-03-20,3.84,4.02,4.132,5.9888,12.731,DOWN,0
2002-03-21,3.5,3.89,3.934,5.796,12.633,UP,1
2002-03-22,3.721,3.56,3.8522,5.6116,12.5358,DOWN,0
2002-03-25,3.6,3.83,3.7422,5.4324,12.4336,DOWN,0
2002-03-26,3.47,3.51,3.6262,5.2668,12.3294,DOWN,0
2002-03-27,3.37,3.4,3.5322,5.1116,12.2236,DOWN,0
2002-03-28,3.29,3.41,3.4902,4.9576,12.1198,DOWN,0
2002-04-01,3.25,3.26,3.396,4.8228,12.0167,DOWN,0
2002-04-02,3.0,3.22,3.276,4.6964,11.9172,DOWN,0
2002-04-03,2.76,3.05,3.134,4.5706,11.824,DOWN,0
2002-04-04,2.56,2.8,2.972,4.4624,11.7325,UP,1
2002-04-05,2.97,2.95,2.908,4.3694,11.6437,DOWN,0
2002-04-08,2.71,2.92,2.8,4.2504,11.5594,UP,1
2002-04-09,2.82,2.75,2.764,4.1434,11.4782,DOWN,0
2002-04-10,2.55,2.82,2.722,4.0348,11.4069,DOWN,0
2002-04-11,2.41,2.59,2.692,3.9362,11.3312,UP,1
2002-04-12,2.5,2.41,2.598,3.843,11.2425,DOWN,0
2002-04-15,2.44,2.58,2.544,3.7528,11.1545,UP,1
2002-04-16,2.97,2.55,2.574,3.682,11.0706,UP,1
2002-04-17,3.19,3.1,2.702,3.6258,10.9871,DOWN,0
2002-04-18,3.169,3.16,2.8538,3.583,10.9028,DOWN,0
2002-04-19,3.15,3.16,2.9838,3.5476,10.8168,DOWN,0
2002-04-22,2.76,3.01,3.0478,3.4984,10.7247,UP,1
2002-04-23,3.0,2.76,3.0538,3.4624,10.6159,UP,1
2002-04-24,3.17,3.08,3.0498,3.4288,10.522,UP,1
2002-04-25,3.25,3.15,3.066,3.3894,10.4249,DOWN,0
2002-04-26,3.1,3.28,3.056,3.3502,10.3266,DOWN,0
2002-04-29,2.85,3.05,3.074,3.3114,10.231,UP,1
2002-04-30,2.889,2.9,3.0518,3.281,10.1349,DOWN,0
2002-05-01,2.87,2.83,2.9918,3.2618,10.0383,DOWN,0
2002-05-02,2.8,2.87,2.9018,3.2464,9.9475,DOWN,0
2002-05-03,2.42,2.78,2.7658,3.2248,9.8496,UP,1
2002-05-06,2.6,2.56,2.7158,3.2156,9.7538,DOWN,0
2002-05-07,2.35,2.58,2.608,3.223,9.6634,UP,1
2002-05-08,2.47,2.54,2.528,3.2304,9.57,DOWN,0
2002-05-09,2.27,2.47,2.422,3.2312,9.4828,DOWN,0
2002-05-10,2.04,2.29,2.346,3.224,9.401,UP,1
2002-05-13,2.147,2.09,2.2554,3.2149,9.3191,DOWN,0
2002-05-14,2.05,2.18,2.1954,3.2029,9.2368,DOWN,0
2002-05-15,2.041,2.04,2.1096,3.1913,9.155,UP,1
2002-05-16,2.05,2.07,2.0656,3.1651,9.0704,DOWN,0
2002-05-17,2.04,2.05,2.0656,3.1081,8.9834,DOWN,0
2002-05-20,2.001,2.04,2.0364,3.0408,8.8941,UP,1
2002-05-21,2.05,2.04,2.0364,2.9754,8.8094,DOWN,0
2002-05-22,2.05,2.03,2.0382,2.9186,8.7211,UP,1
2002-05-23,2.09,2.05,2.0462,2.8684,8.6349,DOWN,0
2002-05-24,1.99,2.05,2.0362,2.8184,8.5503,DOWN,0
2002-05-28,1.8,1.88,1.996,2.7718,8.465,DOWN,0
2002-05-29,1.68,1.82,1.922,2.7224,8.3779,DOWN,0
2002-05-30,1.5,1.68,1.812,2.6714,8.2904,DOWN,0
2002-05-31,1.47,1.51,1.688,2.624,8.2048,DOWN,0
2002-06-03,1.34,1.48,1.558,2.5808,8.1153,UP,1
2002-06-04,1.39,1.37,1.476,2.5341,8.0332,DOWN,0
2002-06-05,1.37,1.39,1.414,2.4895,7.9491,DOWN,0
2002-06-06,1.25,1.39,1.364,2.4451,7.8682,UP,1
2002-06-07,1.3,1.25,1.33,2.4037,7.8001,DOWN,0
2002-06-10,1.15,1.29,1.292,2.3609,7.739,UP,1
2002-06-11,1.228,1.21,1.2596,2.3205,7.6756,DOWN,0
2002-06-12,1.2,1.26,1.2256,2.2845,7.6153,DOWN,0
2002-06-13,1.2,1.21,1.2156,2.2533,7.5558,DOWN,0
2002-06-14,1.18,1.15,1.1916,2.2257,7.4975,UP,1
2002-06-17,1.56,1.18,1.2736,2.1975,7.4442,UP,1
2002-06-18,1.7,1.55,1.368,2.1773,7.3862,UP,1
2002-06-19,1.8,1.71,1.488,2.1569,7.326,UP,1
2002-06-20,1.9,1.81,1.628,2.1439,7.2696,DOWN,0
2002-06-21,1.88,1.9,1.768,2.1333,7.2115,DOWN,0
2002-06-24,1.84,1.85,1.824,2.1201,7.1559,DOWN,0
2002-06-25,1.742,1.8,1.8324,2.1061,7.098,DOWN,0
2002-06-26,1.5,1.681,1.7724,2.0767,7.0398,DOWN,0
2002-06-27,1.47,1.5,1.6864,2.0423,6.9872,DOWN,0
2002-06-28,1.41,1.41,1.5924,2.0072,6.9391,UP,1
2002-07-01,1.47,1.44,1.5184,1.9736,6.8913,DOWN,0
2002-07-02,1.28,1.44,1.426,1.944,6.8384,UP,1
2002-07-03,1.34,1.32,1.394,1.9108,6.7851,UP,1
2002-07-05,1.45,1.39,1.39,1.8764,6.7299,DOWN,0
2002-07-08,1.32,1.47,1.372,1.8378,6.6732,DOWN,0
2002-07-09,1.29,1.31,1.336,1.8016,6.6192,DOWN,0
2002-07-10,1.2,1.28,1.32,1.7686,6.5609,DOWN,0
2002-07-11,1.156,1.26,1.2832,1.7339,6.4988,UP,1
2002-07-12,1.18,1.16,1.2292,1.7001,6.4369,DOWN,0
2002-07-15,1.16,1.2,1.1972,1.6673,6.3765,UP,1
2002-07-16,1.46,1.28,1.2312,1.6481,6.3201,UP,1
2002-07-17,1.75,1.57,1.3412,1.6311,6.2621,DOWN,0
2002-07-18,1.65,1.67,1.44,1.6171,6.2044,UP,1
2002-07-19,1.69,1.69,1.542,1.6015,6.1354,UP,1
2002-07-22,1.77,1.66,1.664,1.5915,6.069,DOWN,0
2002-07-23,1.7,1.8,1.712,1.5847,5.997,UP,1
2002-07-24,1.73,1.65,1.708,1.5764,5.9306,DOWN,0
2002-07-25,1.71,1.7,1.72,1.5696,5.8644,DOWN,0
2002-07-26,1.62,1.72,1.706,1.5611,5.799,UP,1
2002-07-29,1.661,1.6,1.6842,1.5534,5.737,UP,1
2002-07-30,1.75,1.65,1.6942,1.5476,5.6741,DOWN,0
2002-07-31,1.749,1.75,1.698,1.5425,5.619,DOWN,0
2002-08-01,1.61,1.74,1.678,1.5337,5.5648,DOWN,0
2002-08-02,1.43,1.65,1.64,1.5213,5.5118,UP,1
2002-08-05,1.44,1.49,1.5958,1.5083,5.4617,DOWN,0
