ticker,ROST US Equity,ROST US Equity,ROST US Equity,ROST US Equity,ROST US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-02-28,1.9375,1.7266,2.5044,1.7156,1.8624,DOWN,0
2000-02-29,1.8125,1.9219,2.4983,1.7516,1.8535,UP,1
2000-03-01,1.8203,1.7969,2.4921,1.7844,1.8393,UP,1
2000-03-02,2.1953,1.8828,2.4878,1.8953,1.8371,DOWN,0
2000-03-03,2.1094,2.1836,2.4831,1.975,1.8355,UP,1
2000-03-06,2.1875,2.1094,2.4788,2.025,1.8366,DOWN,0
2000-03-07,2.1172,2.1914,2.4743,2.0859,1.835,DOWN,0
2000-03-08,2.1016,2.1016,2.4698,2.1422,1.8331,DOWN,0
2000-03-09,2.0781,2.0938,2.4655,2.1188,1.83,DOWN,0
2000-03-10,2.0547,2.0781,2.4617,2.1078,1.8275,UP,1
2000-03-13,2.0664,2.0547,2.4577,2.0836,1.8238,UP,1
2000-03-14,2.1797,2.0781,2.4542,2.0961,1.8226,UP,1
2000-03-15,2.3672,2.1855,2.4521,2.1492,1.8265,UP,1
2000-03-16,2.7578,2.3594,2.4515,2.2852,1.8401,DOWN,0
2000-03-17,2.5625,2.6563,2.4496,2.3867,1.8488,DOWN,0
2000-03-20,2.4375,2.5547,2.4471,2.4609,1.8596,UP,1
2000-03-21,2.6406,2.4727,2.4458,2.5531,1.8749,DOWN,0
2000-03-22,2.5547,2.6406,2.4443,2.5906,1.8879,DOWN,0
2000-03-23,2.5547,2.5703,2.4428,2.55,1.9026,DOWN,0
2000-03-24,2.5313,2.5469,2.4417,2.5438,1.9192,UP,1
2000-03-27,2.6328,2.5313,2.441,2.5828,1.9392,UP,1
2000-03-28,2.6406,2.6172,2.4404,2.5828,1.958,UP,1
2000-03-29,2.9063,2.6875,2.4407,2.6531,1.9841,DOWN,0
2000-03-30,2.7734,2.8281,2.44,2.6969,2.0089,UP,1
2000-03-31,3.0078,2.7813,2.4403,2.7922,2.0365,DOWN,0
2000-04-03,2.7969,2.9141,2.4393,2.825,2.0588,DOWN,0
2000-04-04,2.7344,2.8125,2.4382,2.8438,2.0821,DOWN,0
2000-04-05,2.7031,2.7031,2.437,2.8031,2.1048,UP,1
2000-04-06,2.7344,2.7109,2.4356,2.7953,2.1265,UP,1
2000-04-07,2.7578,2.6563,2.4343,2.7453,2.1493,UP,1
2000-04-10,2.8359,2.6953,2.4334,2.7531,2.1738,UP,1
2000-04-11,2.9766,2.7969,2.4327,2.8016,2.2015,DOWN,0
2000-04-12,2.9609,2.9063,2.4319,2.8531,2.229,UP,1
2000-04-13,2.9688,2.9844,2.431,2.9,2.257,DOWN,0
2000-04-14,2.8281,2.9141,2.4289,2.9141,2.2748,DOWN,0
2000-04-17,2.7031,2.7656,2.4267,2.8875,2.2913,DOWN,0
2000-04-18,2.6641,2.7031,2.424,2.825,2.3071,UP,1
2000-04-19,2.7969,2.6719,2.4224,2.7922,2.3248,DOWN,0
2000-04-20,2.625,2.7656,2.4196,2.7234,2.3395,DOWN,0
2000-04-24,2.6094,2.625,2.417,2.6797,2.3545,UP,1
2000-04-25,2.625,2.6328,2.4146,2.6641,2.3702,DOWN,0
2000-04-26,2.5938,2.6406,2.4119,2.65,2.3854,DOWN,0
2000-04-27,2.5,2.5703,2.4084,2.5906,2.4001,UP,1
2000-04-28,2.5938,2.4844,2.4052,2.5844,2.418,UP,1
2000-05-01,2.6797,2.5781,2.4024,2.5984,2.4398,DOWN,0
2000-05-02,2.625,2.6758,2.3997,2.5984,2.4596,DOWN,0
2000-05-03,2.4531,2.5156,2.3964,2.5703,2.476,UP,1
2000-05-04,2.5625,2.5313,2.3929,2.5828,2.4941,UP,1
2000-05-05,2.6328,2.5547,2.3902,2.5906,2.514,DOWN,0
2000-05-08,2.625,2.625,2.3877,2.5797,2.5323,UP,1
2000-05-09,2.7188,2.6172,2.3861,2.5984,2.5479,DOWN,0
2000-05-10,2.6719,2.6875,2.3841,2.6422,2.5651,UP,1
2000-05-11,2.7109,2.7188,2.3822,2.6719,2.5829,UP,1
2000-05-12,2.7813,2.7109,2.3811,2.7016,2.5946,UP,1
2000-05-15,2.8672,2.793,2.3804,2.75,2.6098,DOWN,0
2000-05-16,2.8203,2.8594,2.3795,2.7703,2.6224,DOWN,0
2000-05-17,2.5938,2.8594,2.3778,2.7547,2.632,UP,1
2000-05-18,2.6016,2.6367,2.3766,2.7328,2.642,UP,1
2000-05-19,2.625,2.582,2.3756,2.7016,2.6529,UP,1
2000-05-22,2.6719,2.6172,2.375,2.6625,2.6652,UP,1
2000-05-23,2.6875,2.7109,2.3749,2.6359,2.6777,DOWN,0
2000-05-24,2.4922,2.6953,2.3743,2.6156,2.6839,UP,1
2000-05-25,2.5547,2.5313,2.3735,2.6063,2.6877,DOWN,0
2000-05-26,2.5234,2.5469,2.3727,2.5859,2.683,UP,1
2000-05-30,2.623,2.625,2.3723,2.5762,2.6842,UP,1
2000-05-31,2.6406,2.625,2.3722,2.5668,2.6882,DOWN,0
2000-06-01,2.375,2.5742,2.371,2.5434,2.6829,DOWN,0
2000-06-02,2.3203,2.3945,2.3691,2.4965,2.6782,DOWN,0
2000-06-05,2.3203,2.3359,2.3674,2.4559,2.6736,DOWN,0
2000-06-06,2.3047,2.3398,2.3656,2.3922,2.669,DOWN,0
2000-06-07,2.2422,2.2969,2.3635,2.3125,2.6612,DOWN,0
2000-06-08,2.0859,2.2969,2.3607,2.2547,2.6501,UP,1
2000-06-09,2.0938,2.1641,2.3579,2.2094,2.6339,DOWN,0
2000-06-12,2.0234,2.1172,2.3548,2.15,2.6189,DOWN,0
2000-06-13,1.9688,2.0469,2.3516,2.0828,2.5981,DOWN,0
2000-06-14,1.8672,1.9922,2.3479,2.0078,2.5795,UP,1
2000-06-15,2.0,1.9375,2.3449,1.9906,2.5648,UP,1
2000-06-16,2.0469,2.0,2.3422,1.9813,2.5517,DOWN,0
2000-06-19,1.9844,2.0313,2.3394,1.9734,2.5367,UP,1
2000-06-20,2.0391,2.0156,2.3366,1.9875,2.5223,DOWN,0
2000-06-21,1.9609,2.0391,2.3337,2.0063,2.5048,UP,1
2000-06-22,2.0391,1.9648,2.3312,2.0141,2.4861,UP,1
2000-06-23,2.1172,2.0313,2.329,2.0281,2.4692,UP,1
2000-06-26,2.1406,2.1641,2.3269,2.0594,2.4526,UP,1
2000-06-27,2.2422,2.1563,2.3253,2.1,2.4409,UP,1
2000-06-28,2.2891,2.2109,2.3238,2.1656,2.4326,DOWN,0
2000-06-29,2.1797,2.2813,2.3219,2.1938,2.4229,DOWN,0
2000-06-30,2.1328,2.1719,2.3201,2.1969,2.4096,UP,1
2000-07-03,2.1641,2.125,2.3184,2.2016,2.4004,DOWN,0
2000-07-05,2.1016,2.2188,2.3166,2.1734,2.3903,DOWN,0
2000-07-06,1.8516,1.8828,2.3142,2.0859,2.3748,DOWN,0
2000-07-07,1.8516,1.8672,2.3115,2.0203,2.36,UP,1
2000-07-10,1.8672,1.875,2.309,1.9672,2.3473,UP,1
2000-07-11,1.875,1.8672,2.3062,1.9094,2.3329,UP,1
2000-07-12,2.0156,1.8672,2.3037,1.8922,2.3196,DOWN,0
2000-07-13,2.0,2.0234,2.3011,1.9219,2.3071,UP,1
2000-07-14,2.1094,2.0,2.299,1.9734,2.3003,DOWN,0
2000-07-17,2.0313,2.082,2.2966,2.0063,2.2896,DOWN,0
2000-07-18,1.9844,1.9766,2.2936,2.0281,2.2767,DOWN,0
2000-07-19,1.9219,1.9844,2.2895,2.0094,2.2626,DOWN,0
2000-07-20,1.875,1.9453,2.2849,1.9844,2.2457,UP,1
2000-07-21,1.9375,1.8789,2.281,1.95,2.2311,UP,1
2000-07-24,1.9922,1.9531,2.2765,1.9422,2.2167,DOWN,0
2000-07-25,1.9375,1.9922,2.2724,1.9328,2.1998,UP,1
2000-07-26,2.0137,1.9453,2.2683,1.9512,2.1827,UP,1
2000-07-27,2.0156,2.0234,2.264,1.9793,2.1666,DOWN,0
2000-07-28,1.9375,2.0,2.2593,1.9793,2.1535,DOWN,0
2000-07-31,1.9219,1.9297,2.2546,1.9652,2.1399,UP,1
2000-08-01,1.9453,1.9219,2.2511,1.9668,2.1263,DOWN,0
2000-08-02,1.9063,1.9453,2.2474,1.9453,2.111,DOWN,0
2000-08-03,1.875,1.8594,2.2436,1.9172,2.0948,UP,1
2000-08-04,1.8828,1.875,2.2405,1.9063,2.0826,UP,1
2000-08-07,2.0078,1.8789,2.2372,1.9234,2.0716,UP,1
2000-08-08,2.0234,2.0078,2.2343,1.9391,2.0616,UP,1
2000-08-09,2.0938,2.0273,2.2319,1.9766,2.0511,DOWN,0
2000-08-10,2.0078,2.0781,2.2296,2.0031,2.0384,UP,1
2000-08-11,2.0547,2.0,2.2275,2.0375,2.032,UP,1
2000-08-14,2.1055,2.0664,2.2253,2.057,2.0277,DOWN,0
2000-08-15,2.0742,2.1328,2.2228,2.0672,2.0228,DOWN,0
2000-08-16,1.8906,1.9219,2.2193,2.0266,2.0145,DOWN,0
2000-08-17,1.8438,1.8594,2.2155,1.9938,2.0065,UP,1
2000-08-18,1.8828,1.8359,2.2118,1.9594,2.0025,DOWN,0
2000-08-21,1.875,1.8789,2.2087,1.9133,1.9981,UP,1
2000-08-22,1.9531,1.875,2.206,1.8891,1.9967,UP,1
2000-08-23,1.9922,1.9531,2.2038,1.9094,1.9971,DOWN,0
2000-08-24,1.9297,1.9688,2.2014,1.9266,1.9984,UP,1
2000-08-25,1.9609,1.9219,2.1993,1.9422,1.9976,DOWN,0
2000-08-28,1.9297,1.9766,2.1972,1.9531,1.9953,UP,1
2000-08-29,1.9375,1.957,2.1952,1.95,1.9943,DOWN,0
2000-08-30,1.9375,1.9297,2.1932,1.9391,1.9923,DOWN,0
2000-08-31,1.8906,1.9063,2.1907,1.9313,1.9909,UP,1
2000-09-01,2.0,1.918,2.1894,1.9391,1.9901,DOWN,0
2000-09-05,1.9844,1.9766,2.188,1.95,1.9875,UP,1
2000-09-06,1.9922,1.9961,2.187,1.9609,1.9845,DOWN,0
2000-09-07,1.8828,1.9766,2.1851,1.95,1.9773,UP,1
2000-09-08,2.0547,1.8711,2.1842,1.9828,1.9726,DOWN,0
2000-09-11,2.0156,2.0,2.1831,1.9859,1.9693,DOWN,0
2000-09-12,2.0,2.0,2.182,1.9891,1.9667,DOWN,0
2000-09-13,1.9609,2.0,2.1806,1.9828,1.9626,DOWN,0
2000-09-14,1.9531,1.9531,2.1784,1.9969,1.9596,DOWN,0
2000-09-15,1.9453,1.9375,2.1757,1.975,1.9615,DOWN,0
2000-09-18,1.8906,1.9414,2.1729,1.95,1.9623,DOWN,0
2000-09-19,1.8438,1.875,2.1697,1.9188,1.9618,DOWN,0
2000-09-20,1.8438,1.8398,2.1669,1.8953,1.9612,DOWN,0
2000-09-21,1.8047,1.8203,2.1641,1.8656,1.957,DOWN,0
2000-09-22,1.7813,1.793,2.1613,1.8328,1.9526,DOWN,0
2000-09-25,1.7813,1.7656,2.1583,1.8109,1.9461,DOWN,0
2000-09-26,1.7656,1.7578,2.1549,1.7953,1.9407,DOWN,0
2000-09-27,1.7578,1.7617,2.1521,1.7781,1.9362,UP,1
2000-09-28,1.7813,1.7617,2.1491,1.7734,1.9334,UP,1
2000-09-29,1.7969,1.7656,2.147,1.7766,1.9318,UP,1
2000-10-02,1.8125,1.7969,2.1447,1.7828,1.9293,DOWN,0
2000-10-03,1.7578,1.8125,2.1409,1.7813,1.9246,UP,1
2000-10-04,1.8203,1.75,2.1385,1.7938,1.9223,UP,1
2000-10-05,1.875,1.8125,2.1369,1.8125,1.9195,DOWN,0
2000-10-06,1.7266,1.8594,2.1349,1.7984,1.9138,UP,1
2000-10-09,1.7656,1.7188,2.1327,1.7891,1.9103,DOWN,0
2000-10-10,1.75,1.7363,2.1305,1.7875,1.9069,DOWN,0
2000-10-11,1.7266,1.75,2.1279,1.7688,1.9025,DOWN,0
2000-10-12,1.6641,1.7402,2.1254,1.7266,1.8977,UP,1
2000-10-13,1.7734,1.6348,2.123,1.7359,1.8956,DOWN,0
2000-10-16,1.6719,1.75,2.1201,1.7172,1.8914,DOWN,0
2000-10-17,1.6563,1.6719,2.1175,1.6984,1.8844,DOWN,0
2000-10-18,1.6328,1.6484,2.1153,1.6797,1.8766,UP,1
2000-10-19,1.7422,1.6563,2.1134,1.6953,1.8695,DOWN,0
2000-10-20,1.6797,1.7344,2.1123,1.6766,1.863,UP,1
2000-10-23,1.6953,1.7031,2.1114,1.6813,1.8558,DOWN,0
2000-10-24,1.6719,1.6953,2.1102,1.6844,1.8471,DOWN,0
2000-10-25,1.6563,1.6719,2.1094,1.6891,1.8388,DOWN,0
2000-10-26,1.625,1.6563,2.109,1.6656,1.8334,UP,1
2000-10-27,1.6328,1.6172,2.109,1.6563,1.8292,DOWN,0
2000-10-30,1.6328,1.6289,2.1087,1.6438,1.8242,UP,1
2000-10-31,1.6484,1.627,2.1089,1.6391,1.8197,UP,1
2000-11-01,1.7305,1.6445,2.1099,1.6539,1.8152,UP,1
2000-11-02,2.0625,1.7656,2.1121,1.7414,1.8166,UP,1
2000-11-03,2.0938,2.0469,2.1142,1.8336,1.8199,DOWN,0
2000-11-06,2.0781,2.0996,2.1167,1.9227,1.8223,UP,1
2000-11-07,2.1543,2.0801,2.1196,2.0238,1.8268,UP,1
2000-11-08,2.2422,2.125,2.1226,2.1262,1.8329,DOWN,0
2000-11-09,2.1172,2.2148,2.1251,2.1371,1.8364,DOWN,0
2000-11-10,2.0781,2.1094,2.1274,2.134,1.8402,UP,1
2000-11-13,2.2578,2.0684,2.1308,2.1699,1.8454,DOWN,0
2000-11-14,2.1172,2.2578,2.1334,2.1625,1.848,UP,1
2000-11-15,2.125,2.125,2.1362,2.1391,1.8507,DOWN,0
2000-11-16,2.0938,2.1113,2.137,2.1344,1.8549,DOWN,0
2000-11-17,2.0859,2.0703,2.138,2.1359,1.8555,DOWN,0
2000-11-20,2.0,2.0391,2.1386,2.0844,1.8552,DOWN,0
2000-11-21,1.9922,1.9844,2.139,2.0594,1.855,UP,1
2000-11-22,2.0,1.9883,2.1396,2.0344,1.8558,DOWN,0
2000-11-24,1.9922,1.9922,2.1402,2.0141,1.8566,UP,1
2000-11-27,2.0469,1.9863,2.1413,2.0063,1.8586,DOWN,0
2000-11-28,1.9297,2.0313,2.1418,1.9922,1.8594,UP,1
2000-11-29,1.9375,1.9375,2.1426,1.9813,1.8613,DOWN,0
2000-11-30,1.9219,1.9375,2.1438,1.9656,1.8629,UP,1
2000-12-01,1.9531,1.9141,2.1456,1.9578,1.8658,UP,1
2000-12-04,2.0,1.9531,2.1474,1.9484,1.8702,UP,1
2000-12-05,2.0469,2.0156,2.1495,1.9719,1.8755,UP,1
2000-12-06,2.1016,2.0313,2.1517,2.0047,1.8822,DOWN,0
2000-12-07,2.1016,2.1094,2.154,2.0406,1.8891,UP,1
2000-12-08,2.1875,2.0938,2.1564,2.0875,1.8972,DOWN,0
2000-12-11,2.0703,2.1563,2.157,2.1016,1.9027,DOWN,0
2000-12-12,2.0703,2.0625,2.1583,2.1063,1.9079,DOWN,0
2000-12-13,2.0156,2.0723,2.1593,2.0891,1.913,DOWN,0
2000-12-14,1.9922,2.0156,2.1583,2.0672,1.9164,DOWN,0
2000-12-15,1.9688,1.9922,2.1576,2.0234,1.9183,UP,1
2000-12-18,1.9844,1.9766,2.1566,2.0063,1.9235,UP,1
2000-12-19,2.0,1.9863,2.156,1.9922,1.9282,DOWN,0
2000-12-20,1.9297,1.9844,2.1551,1.975,1.9318,UP,1
2000-12-21,1.9922,1.9375,2.1547,1.975,1.9371,UP,1
2000-12-22,2.0859,2.0,2.1549,1.9984,1.9455,DOWN,0
2000-12-26,2.0547,2.1016,2.1548,2.0125,1.9511,UP,1
2000-12-27,2.1328,2.0332,2.1546,2.0391,1.9604,DOWN,0
2000-12-28,2.125,2.1328,2.1533,2.0781,1.9697,DOWN,0
2000-12-29,2.1094,2.1172,2.1501,2.1016,1.9793,DOWN,0
2001-01-02,2.1016,2.123,2.1478,2.1047,1.9864,UP,1
2001-01-03,2.1895,2.1172,2.1466,2.1316,1.9966,UP,1
2001-01-04,2.3984,2.1992,2.1454,2.1848,2.0107,DOWN,0
2001-01-05,2.3906,2.3457,2.1445,2.2379,2.0251,UP,1
2001-01-08,2.4297,2.4844,2.1439,2.302,2.0405,DOWN,0
2001-01-09,2.3281,2.4063,2.1429,2.3473,2.0546,UP,1
2001-01-10,2.4473,2.3281,2.142,2.3988,2.0709,UP,1
2001-01-11,2.5,2.416,2.1413,2.4191,2.0882,DOWN,0
2001-01-12,2.4922,2.5,2.1392,2.4395,2.1051,UP,1
2001-01-16,2.5742,2.4766,2.1382,2.4684,2.122,UP,1
2001-01-17,2.6953,2.6016,2.1366,2.5418,2.1346,DOWN,0
2001-01-18,2.6094,2.7031,2.1357,2.5742,2.145,DOWN,0
2001-01-19,2.4375,2.6094,2.1342,2.5617,2.1521,UP,1
2001-01-22,2.5645,2.4414,2.1335,2.5762,2.1604,UP,1
2001-01-23,2.625,2.5625,2.133,2.5863,2.168,DOWN,0
2001-01-24,2.6094,2.5723,2.1322,2.5691,2.1779,UP,1
2001-01-25,2.6406,2.6113,2.1313,2.5754,2.1891,DOWN,0
2001-01-26,2.5586,2.6406,2.1292,2.5996,2.1951,UP,1
2001-01-29,2.7188,2.5547,2.1279,2.6305,2.2071,DOWN,0
2001-01-30,2.7188,2.7188,2.1267,2.6492,2.219,UP,1
2001-01-31,2.8594,2.7188,2.1269,2.6992,2.2343,DOWN,0
2001-02-01,2.8438,2.8672,2.1276,2.7398,2.2495,DOWN,0
2001-02-02,2.7109,2.8281,2.1278,2.7703,2.2637,UP,1
2001-02-05,2.75,2.7813,2.1276,2.7766,2.2789,UP,1
2001-02-06,2.7969,2.7207,2.1284,2.7922,2.2948,UP,1
2001-02-07,2.9844,2.7891,2.1303,2.8172,2.3146,DOWN,0
2001-02-08,2.7969,2.9375,2.1312,2.8078,2.3296,DOWN,0
2001-02-09,2.5859,2.7734,2.1311,2.7828,2.3428,DOWN,0
2001-02-12,2.5859,2.584,2.1315,2.75,2.3557,UP,1
2001-02-13,2.5938,2.5859,2.1315,2.7094,2.3692,DOWN,0
2001-02-14,2.5859,2.6016,2.1311,2.6297,2.3818,DOWN,0
2001-02-15,2.5859,2.5781,2.1309,2.5875,2.3936,UP,1
2001-02-16,2.6484,2.5879,2.1319,2.6,2.4056,UP,1
2001-02-20,2.8438,2.6484,2.1333,2.6516,2.4204,DOWN,0
2001-02-21,2.6953,2.7852,2.1336,2.6719,2.4323,DOWN,0
2001-02-22,2.6797,2.6953,2.1338,2.6906,2.4421,DOWN,0
2001-02-23,2.6797,2.6797,2.1337,2.7094,2.4543,UP,1
2001-02-26,2.8359,2.6875,2.1345,2.7469,2.4696,DOWN,0
2001-02-27,2.7578,2.8281,2.1347,2.7297,2.4845,DOWN,0
2001-02-28,2.625,2.7539,2.1339,2.7156,2.4971,DOWN,0
2001-03-01,2.5938,2.6328,2.1326,2.6984,2.5096,UP,1
2001-03-02,2.6016,2.5938,2.1315,2.6828,2.522,UP,1
2001-03-05,2.6094,2.625,2.1315,2.6375,2.5342,UP,1
2001-03-06,2.6563,2.6094,2.1318,2.6172,2.5487,UP,1
2001-03-07,2.6953,2.6582,2.1322,2.6313,2.5628,UP,1
2001-03-08,2.7188,2.6855,2.1324,2.6563,2.5754,DOWN,0
2001-03-09,2.7188,2.709,2.1326,2.6797,2.5887,DOWN,0
2001-03-12,2.6328,2.6797,2.1333,2.6844,2.5987,DOWN,0
2001-03-13,2.6016,2.627,2.1335,2.6734,2.6082,DOWN,0
2001-03-14,2.5156,2.5,2.1335,2.6375,2.6164,DOWN,0
2001-03-15,2.5078,2.4922,2.1329,2.5953,2.6245,DOWN,0
2001-03-16,2.4531,2.5234,2.1319,2.5422,2.6298,UP,1
2001-03-19,2.5703,2.4453,2.1329,2.5297,2.6332,UP,1
2001-03-20,2.5938,2.5508,2.1343,2.5281,2.6373,DOWN,0
2001-03-21,2.5547,2.5938,2.1355,2.5359,2.6398,DOWN,0
2001-03-22,2.4688,2.5352,2.1363,2.5281,2.6426,UP,1
2001-03-23,2.4844,2.4844,2.1375,2.5344,2.6433,DOWN,0
2001-03-26,2.4766,2.502,2.1394,2.5156,2.6429,DOWN,0
2001-03-27,2.4609,2.4844,2.1413,2.4891,2.6422,DOWN,0
2001-03-28,2.3594,2.4492,2.143,2.45,2.6379,UP,1
2001-03-29,2.4063,2.3438,2.1451,2.4375,2.6321,DOWN,0
2001-03-30,2.3438,2.4063,2.1475,2.4094,2.6268,UP,1
2001-04-02,2.3828,2.3672,2.1494,2.3906,2.6257,DOWN,0
2001-04-03,2.3203,2.375,2.1508,2.3625,2.6209,UP,1
2001-04-04,2.4063,2.3145,2.1529,2.3719,2.6165,UP,1
2001-04-05,2.5156,2.4004,2.1553,2.3938,2.6146,DOWN,0
2001-04-06,2.4297,2.4453,2.1576,2.4109,2.6104,UP,1
2001-04-09,2.4888,2.4675,2.1599,2.4321,2.609,DOWN,0
2001-04-10,2.425,2.4906,2.1614,2.4531,2.6031,DOWN,0
2001-04-11,2.26,2.4188,2.162,2.4238,2.5939,UP,1
2001-04-12,2.3375,2.2912,2.1625,2.3882,2.5835,UP,1
2001-04-16,2.4,2.39,2.1631,2.3823,2.5746,UP,1
2001-04-17,2.4813,2.3313,2.1646,2.3808,2.57,UP,1
2001-04-18,2.6525,2.4975,2.1672,2.4263,2.5681,UP,1
2001-04-19,2.7225,2.6825,2.17,2.5188,2.5666,DOWN,0
2001-04-20,2.71,2.725,2.173,2.5933,2.5611,DOWN,0
2001-04-23,2.6513,2.6813,2.177,2.6435,2.5582,DOWN,0
2001-04-24,2.6138,2.6363,2.1808,2.67,2.5588,UP,1
2001-04-25,2.6225,2.6188,2.1846,2.664,2.5595,UP,1
2001-04-26,2.77,2.6288,2.1891,2.6735,2.563,UP,1
2001-04-27,2.8125,2.7513,2.193,2.694,2.5675,DOWN,0
2001-04-30,2.7475,2.8175,2.1968,2.7133,2.5708,UP,1
2001-05-01,2.8075,2.75,2.2003,2.752,2.574,DOWN,0
2001-05-02,2.73,2.8063,2.2038,2.7735,2.5717,DOWN,0
2001-05-03,2.73,2.6988,2.2075,2.7655,2.5724,DOWN,0
2001-05-04,2.7188,2.7338,2.2115,2.7468,2.5732,UP,1
2001-05-07,2.7225,2.6875,2.2157,2.7418,2.574,DOWN,0
2001-05-08,2.6938,2.7125,2.2195,2.719,2.5712,DOWN,0
2001-05-09,2.6388,2.6463,2.2227,2.7008,2.5688,UP,1
2001-05-10,2.815,2.6388,2.2271,2.7177,2.5726,UP,1
2001-05-11,2.82,2.8125,2.2312,2.738,2.5771,UP,1
2001-05-14,2.8225,2.7763,2.2352,2.758,2.5815,UP,1
2001-05-15,2.9162,2.8275,2.2401,2.8025,2.5877,UP,1
2001-05-16,3.0688,2.8788,2.2458,2.8885,2.5959,DOWN,0
2001-05-17,3.0225,3.0625,2.2512,2.93,2.6025,UP,1
2001-05-18,3.0563,3.0238,2.257,2.9772,2.6092,UP,1
2001-05-21,3.0863,3.0238,2.263,3.03,2.6166,DOWN,0
2001-05-22,3.04,3.1,2.2688,3.0548,2.6247,DOWN,0
2001-05-23,3.0,3.05,2.2738,3.041,2.6327,DOWN,0
2001-05-24,2.9875,2.9938,2.2786,3.034,2.6421,DOWN,0
2001-05-25,2.97,3.0025,2.283,3.0168,2.6514,DOWN,0
2001-05-29,2.925,2.9638,2.2875,2.9845,2.6608,DOWN,0
2001-05-30,2.8938,2.925,2.2917,2.9553,2.6673,UP,1
2001-05-31,2.9888,2.8725,2.2962,2.953,2.6752,UP,1
2001-06-01,3.0975,2.9875,2.3013,2.975,2.686,DOWN,0
2001-06-04,3.0563,3.0663,2.3071,2.9923,2.6978,UP,1
2001-06-05,3.085,3.0813,2.3133,3.0243,2.7098,DOWN,0
2001-06-06,3.0488,3.085,2.3191,3.0553,2.7212,DOWN,0
2001-06-07,3.0225,3.0044,2.3249,3.062,2.7325,UP,1
2001-06-08,3.0563,3.0275,2.3304,3.0538,2.7464,DOWN,0
2001-06-11,3.0,3.0125,2.3354,3.0425,2.7583,DOWN,0
2001-06-12,3.0,2.9987,2.3408,3.0255,2.7714,DOWN,0
2001-06-13,2.92,2.9987,2.3456,2.9998,2.7821,UP,1
2001-06-14,2.945,2.92,2.3507,2.9843,2.7946,DOWN,0
2001-06-15,2.8975,2.9338,2.3554,2.9525,2.8045,UP,1
2001-06-18,2.9263,2.925,2.3604,2.9378,2.8127,UP,1
2001-06-19,3.0,2.9263,2.3659,2.9378,2.8241,UP,1
2001-06-20,3.0375,2.995,2.3711,2.9612,2.8351,UP,1
2001-06-21,3.15,3.0113,2.377,3.0022,2.8496,DOWN,0
2001-06-22,3.1338,3.1513,2.3827,3.0495,2.867,DOWN,0
2001-06-25,2.985,3.185,2.3882,3.0612,2.88,UP,1
2001-06-26,3.0175,2.9875,2.393,3.0647,2.8923,UP,1
2001-06-27,3.0325,2.9963,2.3981,3.0637,2.9034,UP,1
2001-06-28,3.0838,3.0125,2.4035,3.0505,2.912,DOWN,0
2001-06-29,2.9938,3.0888,2.4087,3.0225,2.9174,UP,1
2001-07-02,3.0825,3.0225,2.4143,3.042,2.9249,UP,1
2001-07-03,3.1213,3.0888,2.4202,3.0628,2.9343,DOWN,0
2001-07-05,3.0,3.075,2.4257,3.0562,2.942,DOWN,0
2001-07-06,2.9475,2.9925,2.4312,3.029,2.9485,UP,1
2001-07-09,2.9838,2.9425,2.4369,3.027,2.9528,DOWN,0
2001-07-10,2.72,2.9813,2.4415,2.9545,2.9509,UP,1
2001-07-11,2.8238,2.7188,2.4467,2.895,2.9524,UP,1
2001-07-12,2.8737,2.775,2.4522,2.8697,2.9538,UP,1
2001-07-13,2.9038,2.8713,2.4579,2.861,2.9572,UP,1
2001-07-16,2.9313,2.86,2.4638,2.8505,2.9613,DOWN,0
2001-07-17,2.8875,2.9138,2.4693,2.884,2.9646,DOWN,0
2001-07-18,2.8575,2.8737,2.4746,2.8907,2.9673,UP,1
2001-07-19,2.8975,2.875,2.48,2.8955,2.9714,UP,1
2001-07-20,2.9313,2.8863,2.4859,2.901,2.9773,UP,1
2001-07-23,2.9362,2.8963,2.4915,2.902,2.9797,DOWN,0
2001-07-24,2.8813,2.9313,2.4965,2.9007,2.9809,DOWN,0
2001-07-25,2.8788,2.8813,2.5023,2.905,2.982,UP,1
2001-07-26,2.88,2.88,2.5078,2.9015,2.9813,DOWN,0
2001-07-27,2.8713,2.8813,2.5134,2.8895,2.9774,UP,1
2001-07-30,2.8875,2.8719,2.5192,2.8797,2.9747,UP,1
2001-07-31,2.94,2.8725,2.5256,2.8915,2.9723,DOWN,0
2001-08-01,2.92,2.955,2.5314,2.8997,2.969,UP,1
2001-08-02,2.9538,2.9138,2.5378,2.9145,2.9673,DOWN,0
2001-08-03,2.9413,2.9588,2.5442,2.9285,2.9661,DOWN,0
2001-08-06,2.9263,2.9425,2.5507,2.9362,2.9649,UP,1
2001-08-07,2.9638,2.91,2.5568,2.941,2.9648,UP,1
2001-08-08,3.0125,2.9588,2.5634,2.9595,2.9665,UP,1
2001-08-09,3.1475,3.12,2.5707,2.9982,2.9716,UP,1
2001-08-10,3.2863,3.1263,2.5788,3.0672,2.9775,UP,1
2001-08-13,3.3638,3.2875,2.5873,3.1547,2.9829,UP,1
2001-08-14,3.4138,3.375,2.5962,3.2447,2.99,UP,1
2001-08-15,3.46,3.4188,2.6054,3.3342,2.9975,UP,1
