ticker,LRCX US Equity,LRCX US Equity,LRCX US Equity,LRCX US Equity,LRCX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-08-21,174.39,172.26,192.4742,172.54,177.448,DOWN,0
2018-08-22,173.08,173.43,192.3042,172.59,177.171,DOWN,0
2018-08-23,172.77,172.59,192.1347,172.286,176.9346,DOWN,0
2018-08-24,172.46,174.04,191.9511,172.796,176.7604,UP,1
2018-08-27,176.21,173.0,191.7759,173.782,176.7164,DOWN,0
2018-08-28,174.14,173.23,191.6152,173.732,176.7152,DOWN,0
2018-08-29,172.62,173.28,191.4413,173.64,176.7006,DOWN,0
2018-08-30,172.47,172.5,191.2575,173.58,176.6592,UP,1
2018-08-31,173.09,172.28,191.0798,173.706,176.6,DOWN,0
2018-09-04,171.96,171.75,190.9003,172.856,176.5452,UP,1
2018-09-05,172.04,170.61,190.6944,172.436,176.5658,DOWN,0
2018-09-06,160.05,170.3,190.4423,169.922,176.2882,DOWN,0
2018-09-07,159.58,158.6,190.1647,167.344,176.0838,DOWN,0
2018-09-10,159.46,161.43,189.8674,164.618,175.8556,DOWN,0
2018-09-11,155.4,155.0,189.5686,161.306,175.5066,DOWN,0
2018-09-12,150.37,150.25,189.2363,156.972,175.053,UP,1
2018-09-13,153.12,152.0,188.9472,155.586,174.7704,UP,1
2018-09-14,153.46,153.76,188.6488,154.362,174.4032,DOWN,0
2018-09-17,152.1,152.84,188.4361,152.89,173.968,UP,1
2018-09-18,153.65,152.36,188.2427,152.54,173.5006,DOWN,0
2018-09-19,153.19,155.36,188.0696,153.104,173.0364,UP,1
2018-09-20,155.28,154.86,187.9423,153.536,172.7568,UP,1
2018-09-21,155.68,153.51,187.8181,153.98,172.444,DOWN,0
2018-09-24,154.74,154.96,187.6706,154.508,172.103,DOWN,0
2018-09-25,151.29,155.01,187.4813,154.036,171.693,DOWN,0
2018-09-26,148.81,148.05,187.293,153.16,171.1244,UP,1
2018-09-27,150.57,150.21,187.1181,152.218,170.5094,UP,1
2018-09-28,151.7,150.48,186.9687,151.422,169.9788,DOWN,0
2018-10-01,150.24,150.63,186.8134,150.522,169.4274,UP,1
2018-10-02,151.08,149.5,186.6583,150.48,168.9522,UP,1
2018-10-03,152.17,151.84,186.4875,151.152,168.5278,DOWN,0
2018-10-04,149.01,150.97,186.2872,150.84,168.052,DOWN,0
2018-10-05,147.9,148.77,186.0962,150.08,167.4648,DOWN,0
2018-10-08,146.08,147.2,185.8824,149.248,166.586,DOWN,0
2018-10-09,144.47,145.62,185.6766,147.926,165.7186,DOWN,0
2018-10-10,139.78,142.4,185.442,145.448,164.7014,DOWN,0
2018-10-11,137.62,140.78,185.2086,143.17,163.728,UP,1
2018-10-12,143.61,142.98,184.9998,142.312,162.8582,DOWN,0
2018-10-15,142.51,142.0,184.7846,141.598,161.9626,UP,1
2018-10-16,145.27,144.22,184.5906,141.758,161.1018,UP,1
2018-10-17,147.18,152.5,184.3801,143.238,160.3272,DOWN,0
2018-10-18,145.09,145.68,184.1431,144.732,159.4286,UP,1
2018-10-19,145.2,145.62,183.9022,145.05,158.6428,DOWN,0
2018-10-22,144.27,146.73,183.6415,145.402,157.9662,UP,1
2018-10-23,146.39,139.6,183.3841,145.626,157.331,DOWN,0
2018-10-24,139.31,144.25,183.0928,144.052,156.5834,UP,1
2018-10-25,142.56,141.0,182.8473,143.546,155.978,DOWN,0
2018-10-26,139.1,138.46,182.5972,142.326,155.2742,DOWN,0
2018-10-29,135.78,140.78,182.3335,140.628,154.5916,UP,1
2018-10-30,139.27,135.83,182.0779,139.204,153.9514,UP,1
2018-10-31,141.73,141.66,181.7612,139.688,153.2982,UP,1
2018-11-01,151.86,142.64,181.4932,141.548,152.8738,DOWN,0
2018-11-02,151.51,152.93,181.2131,144.03,152.4486,DOWN,0
2018-11-05,147.61,151.32,180.9052,146.396,151.9516,UP,1
2018-11-06,152.07,146.78,180.5902,148.956,151.4688,DOWN,0
2018-11-07,151.69,153.99,180.3,150.948,151.0198,DOWN,0
2018-11-08,151.68,149.87,180.0622,150.912,150.601,DOWN,0
2018-11-09,147.85,149.57,179.7886,150.18,150.1086,DOWN,0
2018-11-12,142.91,145.55,179.5233,149.24,149.505,UP,1
2018-11-13,143.95,145.07,179.2876,147.616,148.9448,DOWN,0
2018-11-14,142.74,145.62,179.0437,145.826,148.3588,UP,1
2018-11-15,146.4,142.17,178.8302,144.77,148.0858,UP,1
2018-11-16,148.0,142.52,178.6749,144.8,147.8542,DOWN,0
2018-11-19,143.74,146.89,178.5418,144.966,147.5398,DOWN,0
2018-11-20,143.45,140.24,178.3674,144.866,147.3008,UP,1
2018-11-21,144.52,145.92,178.2318,145.222,147.1838,DOWN,0
2018-11-23,143.94,142.89,178.1404,144.73,147.0002,UP,1
2018-11-26,146.8,146.5,178.045,144.49,146.867,UP,1
2018-11-27,146.83,145.41,177.9144,145.108,146.7616,UP,1
2018-11-28,153.84,147.59,177.8208,147.186,146.7654,DOWN,0
2018-11-29,152.75,152.32,177.6695,148.832,146.7566,UP,1
2018-11-30,156.96,153.0,177.5258,151.436,146.7902,UP,1
2018-12-03,161.02,161.0,177.3913,154.28,146.897,DOWN,0
2018-12-04,149.69,158.53,177.1726,154.852,146.796,DOWN,0
2018-12-06,145.73,145.0,176.9551,153.23,146.6848,DOWN,0
2018-12-07,138.03,145.62,176.7034,150.286,146.4692,DOWN,0
2018-12-10,137.82,137.31,176.427,146.458,146.2142,UP,1
2018-12-11,138.29,140.41,176.1263,141.912,145.946,UP,1
2018-12-12,138.45,141.07,175.8512,139.664,145.7102,UP,1
2018-12-13,138.76,139.51,175.5857,138.27,145.4638,DOWN,0
2018-12-14,135.37,136.13,175.3122,137.738,145.1278,UP,1
2018-12-17,135.68,135.03,175.018,137.31,144.8612,UP,1
2018-12-18,137.93,137.03,174.7141,137.238,144.6618,DOWN,0
2018-12-19,131.12,135.59,174.33,135.772,144.3626,DOWN,0
2018-12-20,128.31,132.12,173.9129,133.682,144.0394,DOWN,0
2018-12-21,127.16,129.11,173.485,132.04,143.787,DOWN,0
2018-12-24,123.28,126.57,172.9766,129.56,143.5002,UP,1
2018-12-26,130.84,124.97,172.4876,128.142,143.2448,UP,1
2018-12-27,133.28,127.91,172.0341,128.574,143.0602,UP,1
2018-12-28,135.42,133.6,171.598,129.996,142.8632,UP,1
2018-12-31,136.17,136.78,171.1635,131.798,142.643,UP,1
2019-01-02,138.3,133.46,170.7454,134.802,142.5072,DOWN,0
2019-01-03,131.63,135.2,170.3156,134.96,142.2358,UP,1
2019-01-04,138.06,134.09,169.9103,135.916,142.1116,UP,1
2019-01-07,139.29,138.47,169.4853,136.69,141.9696,DOWN,0
2019-01-08,136.93,140.23,169.0959,136.842,141.922,UP,1
2019-01-09,144.0,138.71,168.8027,137.982,141.9508,UP,1
2019-01-10,144.57,143.09,168.4508,140.57,142.0602,DOWN,0
2019-01-11,144.11,143.95,168.1582,141.78,142.2268,DOWN,0
2019-01-14,140.43,142.25,167.8793,142.008,142.25,DOWN,0
2019-01-15,140.0,141.32,167.5635,142.622,142.2154,DOWN,0
2019-01-16,138.75,140.14,167.2879,141.572,141.9532,UP,1
2019-01-17,141.76,137.97,167.0069,141.01,141.7582,UP,1
2019-01-18,147.55,143.29,166.7363,141.698,141.757,DOWN,0
2019-01-22,139.89,146.35,166.4606,141.59,141.5134,DOWN,0
2019-01-23,139.33,140.67,166.204,141.456,141.2662,UP,1
2019-01-24,161.2,150.25,166.0444,145.946,141.4566,UP,1
2019-01-25,165.49,163.03,165.871,150.692,141.8094,UP,1
2019-01-28,166.06,160.0,165.697,154.394,142.2724,DOWN,0
2019-01-29,164.99,169.34,165.4919,159.414,142.6932,UP,1
2019-01-30,170.93,167.43,165.3278,165.734,143.257,DOWN,0
2019-01-31,169.58,169.61,165.158,167.41,143.7206,UP,1
2019-02-01,172.77,170.2,164.9602,168.866,144.216,UP,1
2019-02-04,173.16,172.45,164.8071,170.286,144.8044,UP,1
2019-02-05,173.69,172.58,164.7236,172.026,145.4092,UP,1
2019-02-06,177.1,174.33,164.6496,173.26,146.0608,DOWN,0
2019-02-07,175.72,175.015,164.5689,174.488,146.6964,DOWN,0
2019-02-08,175.3,172.68,164.5163,174.994,147.2664,UP,1
2019-02-11,175.92,175.63,164.4625,175.546,147.8482,UP,1
2019-02-12,179.25,178.0,164.4068,176.658,148.3564,UP,1
2019-02-13,181.01,180.08,164.3755,177.44,148.9216,UP,1
2019-02-14,181.33,180.06,164.3569,178.562,149.409,DOWN,0
2019-02-15,181.09,182.02,164.3104,179.72,149.8104,DOWN,0
2019-02-19,180.31,180.94,164.2643,180.598,150.4228,UP,1
2019-02-20,182.21,181.17,164.2282,181.19,151.1524,DOWN,0
2019-02-21,178.82,182.19,164.145,180.752,151.9682,UP,1
2019-02-22,179.22,176.44,164.0737,180.33,152.7962,UP,1
2019-02-25,179.6,182.3,163.9974,180.032,153.6224,DOWN,0
2019-02-26,178.56,178.89,163.8916,179.682,154.4246,DOWN,0
2019-02-27,177.2,177.64,163.7575,178.68,155.1934,DOWN,0
2019-02-28,176.09,176.16,163.6302,178.134,156.0078,UP,1
2019-03-01,176.75,177.67,163.4938,177.64,156.8292,UP,1
2019-03-04,177.77,177.35,163.3717,177.274,157.626,DOWN,0
2019-03-05,173.54,176.96,163.2049,176.27,158.4744,DOWN,0
2019-03-06,169.19,173.5,163.0342,174.668,159.292,DOWN,0
2019-03-07,167.16,168.51,162.8925,172.882,160.092,UP,1
2019-03-08,168.83,164.7,162.7373,171.298,161.003,UP,1
2019-03-11,172.01,169.63,162.5825,170.146,161.8264,UP,1
2019-03-12,172.06,172.86,162.4262,169.85,162.602,DOWN,0
2019-03-13,170.41,173.11,162.2564,170.094,163.3018,UP,1
2019-03-14,176.53,171.0,162.1289,171.968,164.109,UP,1
2019-03-15,182.39,181.34,162.0395,174.68,164.9908,DOWN,0
2019-03-18,180.2,181.82,161.9313,176.318,165.9622,DOWN,0
2019-03-19,179.35,180.28,161.8372,177.776,166.788,DOWN,0
2019-03-20,175.74,179.17,161.7025,178.842,167.517,UP,1
2019-03-21,183.8,175.79,161.5985,180.296,168.4544,DOWN,0
2019-03-22,179.45,182.31,161.4866,179.708,169.1634,DOWN,0
2019-03-25,179.09,179.03,161.384,179.486,169.8538,UP,1
2019-03-26,180.05,179.74,161.3401,179.626,170.5726,DOWN,0
2019-03-27,177.64,180.17,161.2881,180.006,171.3168,DOWN,0
2019-03-28,175.68,177.77,161.248,178.382,172.0304,UP,1
2019-03-29,179.01,177.77,161.2084,178.294,172.8356,UP,1
2019-04-01,184.7,182.0,161.2089,179.416,173.6944,DOWN,0
2019-04-02,184.26,185.07,161.2244,180.258,174.4286,UP,1
2019-04-03,191.54,187.63,161.29,183.038,175.4616,DOWN,0
2019-04-04,191.03,189.59,161.3742,186.108,176.4956,UP,1
2019-04-05,195.15,193.21,161.4832,189.336,177.1746,DOWN,0
2019-04-08,193.58,193.6,161.5784,191.112,177.7364,DOWN,0
2019-04-09,190.46,191.82,161.6504,192.352,178.2244,UP,1
2019-04-10,190.84,189.8,161.7311,192.212,178.7414,UP,1
2019-04-11,191.31,191.31,161.8326,192.268,179.149,UP,1
2019-04-12,194.08,194.11,161.9334,192.054,179.639,DOWN,0
2019-04-15,192.81,193.375,162.0484,191.9,180.0398,UP,1
2019-04-16,194.62,194.5,162.1672,192.732,180.469,UP,1
2019-04-17,196.29,197.34,162.2844,193.822,180.921,DOWN,0
2019-04-18,194.77,196.73,162.393,194.514,181.2744,UP,1
2019-04-22,195.22,196.29,162.5328,194.742,181.6644,DOWN,0
2019-04-23,194.78,195.0,162.6476,195.136,182.054,UP,1
2019-04-24,195.44,195.15,162.7555,195.3,182.4444,UP,1
2019-04-25,205.08,203.0,162.8958,197.058,182.961,UP,1
2019-04-26,206.39,203.0,163.0458,199.382,183.4686,DOWN,0
2019-04-29,206.12,206.73,163.2301,201.562,183.9644,UP,1
2019-04-30,207.43,206.23,163.4106,204.092,184.4912,DOWN,0
2019-05-01,203.96,208.04,163.5715,205.796,184.9642,UP,1
2019-05-02,206.84,203.96,163.7467,206.148,185.4568,UP,1
2019-05-03,207.78,207.39,163.8994,206.426,186.036,DOWN,0
2019-05-06,204.54,200.33,164.0155,206.11,186.5424,DOWN,0
2019-05-07,199.94,200.89,164.1241,204.612,186.9492,DOWN,0
2019-05-08,199.71,198.5,164.2336,203.762,187.3722,DOWN,0
2019-05-09,198.63,196.0,164.3525,202.12,187.8008,DOWN,0
2019-05-10,197.9,197.09,164.4751,200.144,188.237,DOWN,0
2019-05-13,188.3,191.3,164.5526,196.896,188.468,UP,1
2019-05-14,192.44,190.46,164.6285,195.396,188.7614,UP,1
2019-05-15,195.48,191.16,164.6558,194.55,189.2002,DOWN,0
2019-05-16,194.46,192.04,164.6889,193.716,189.7056,DOWN,0
2019-05-17,194.16,193.09,164.7065,192.968,190.2456,DOWN,0
2019-05-20,183.67,188.64,164.6934,192.042,190.5424,UP,1
2019-05-21,186.91,186.61,164.6924,190.936,190.8404,UP,1
2019-05-22,187.18,185.38,164.6919,189.276,191.1428,DOWN,0
2019-05-23,185.45,183.8,164.6776,187.474,191.4436,DOWN,0
2019-05-24,181.9,186.78,164.6575,185.022,191.551,DOWN,0
2019-05-28,178.92,183.54,164.602,184.072,191.4816,DOWN,0
2019-05-29,177.6,177.13,164.5676,182.21,191.4296,UP,1
2019-05-30,178.62,177.95,164.5702,180.498,191.415,DOWN,0
2019-05-31,174.61,176.31,164.5525,178.33,191.3924,DOWN,0
2019-06-03,172.43,175.48,164.5312,176.436,191.165,UP,1
2019-06-04,180.42,174.54,164.5691,176.736,191.1844,UP,1
2019-06-05,182.32,181.16,164.6093,177.68,191.249,UP,1
2019-06-06,184.64,182.35,164.6829,178.884,191.3408,UP,1
2019-06-07,186.68,185.63,164.7599,181.298,191.5216,UP,1
2019-06-10,191.17,188.09,164.8438,185.046,191.8314,DOWN,0
2019-06-11,189.92,194.91,164.928,186.946,192.0496,DOWN,0
2019-06-12,179.88,183.37,164.9636,186.458,191.9532,UP,1
2019-06-13,180.19,180.84,165.0022,185.568,191.8718,DOWN,0
2019-06-14,176.8,176.32,165.0052,183.592,191.577,DOWN,0
2019-06-17,172.51,176.79,164.997,179.86,191.2066,UP,1
2019-06-18,180.44,174.98,165.0361,177.964,190.9124,UP,1
2019-06-19,181.42,181.66,165.0809,178.272,190.6692,UP,1
2019-06-20,183.96,185.08,165.1352,179.026,190.5392,DOWN,0
2019-06-21,183.03,182.69,165.1906,180.272,190.383,DOWN,0
2019-06-24,181.27,182.09,165.2367,182.024,190.1822,DOWN,0
2019-06-25,175.82,181.23,165.3156,181.1,189.817,UP,1
2019-06-26,181.28,179.37,165.4241,181.072,189.5864,UP,1
2019-06-27,186.13,182.89,165.5574,181.506,189.4166,UP,1
2019-06-28,187.84,189.69,165.7196,182.468,189.2476,UP,1
2019-07-01,191.34,194.57,165.9245,184.482,189.179,DOWN,0
2019-07-02,187.19,190.97,166.0948,186.756,189.0184,DOWN,0
2019-07-03,184.86,187.39,166.2518,187.472,188.82,DOWN,0
2019-07-05,183.64,183.18,166.4095,186.974,188.584,DOWN,0
2019-07-08,181.4,179.2,166.5483,185.686,188.1104,UP,1
2019-07-09,183.08,180.09,166.6977,184.034,187.6442,UP,1
2019-07-10,184.22,185.35,166.8424,183.44,187.2062,UP,1
2019-07-11,184.89,185.74,166.9885,183.446,186.7554,UP,1
2019-07-12,191.24,186.47,167.171,184.966,186.501,UP,1
2019-07-15,192.75,192.36,167.3783,187.236,186.2192,DOWN,0
2019-07-16,189.81,191.07,167.5833,188.582,185.8598,UP,1
2019-07-17,191.72,190.45,167.789,190.082,185.6034,UP,1
2019-07-18,198.23,193.08,168.0217,192.75,185.5692,UP,1
2019-07-19,198.47,200.29,168.2628,194.196,185.5444,UP,1
2019-07-22,207.21,202.88,168.5435,197.088,185.716,UP,1
2019-07-23,209.76,207.6,168.8314,201.078,185.9532,UP,1
2019-07-24,216.98,210.0,169.1713,206.13,186.5268,DOWN,0
2019-07-25,210.75,213.68,169.4855,208.634,186.893,DOWN,0
2019-07-26,210.75,211.45,169.8089,211.09,187.1984,UP,1
2019-07-29,210.82,210.31,170.1406,211.812,187.5256,UP,1
2019-07-30,211.32,208.63,170.4983,212.124,187.8688,DOWN,0
2019-07-31,208.61,210.7,170.8533,210.45,188.3676,DOWN,0
2019-08-01,205.76,207.89,171.164,209.452,188.7446,DOWN,0
2019-08-02,204.09,204.32,171.4719,208.12,189.0828,DOWN,0
2019-08-05,193.53,197.76,171.7132,204.662,189.2444,UP,1
2019-08-06,194.52,197.23,171.9499,201.302,189.4968,UP,1
2019-08-07,196.43,192.45,172.2066,198.866,189.847,UP,1
2019-08-08,201.48,201.01,172.488,198.01,190.3246,DOWN,0
2019-08-09,195.32,199.34,172.7433,196.256,190.6586,UP,1
2019-08-12,196.31,194.39,172.9929,196.812,191.0926,UP,1
2019-08-13,205.69,196.31,173.3248,199.046,191.7578,DOWN,0
2019-08-14,198.5,199.35,173.6045,199.46,192.1194,UP,1
2019-08-15,198.93,199.73,173.9036,198.95,192.4516,UP,1
2019-08-16,205.11,198.93,174.2503,200.908,192.861,UP,1
2019-08-19,208.05,210.0,174.5942,203.256,193.2884,DOWN,0
2019-08-20,206.76,208.21,174.9193,203.47,193.6002,UP,1
2019-08-21,207.99,209.11,175.2,205.368,193.9616,UP,1
2019-08-22,210.46,208.18,175.4947,207.674,194.5732,DOWN,0
2019-08-23,200.39,207.65,175.7586,206.73,194.9772,UP,1
2019-08-26,201.34,204.32,176.005,205.388,195.468,DOWN,0
2019-08-27,199.77,203.43,176.2454,203.99,196.0132,UP,1
2019-08-28,203.28,199.66,176.5034,203.048,196.47,UP,1
2019-08-29,207.66,207.0,176.8024,202.488,196.9948,UP,1
2019-08-30,210.51,211.38,177.1404,204.512,197.5258,UP,1
2019-09-03,212.94,211.0,177.4854,206.832,198.124,UP,1
2019-09-04,221.6,215.28,177.8797,211.198,198.9306,UP,1
2019-09-05,226.74,227.17,178.2814,215.89,199.949,UP,1
2019-09-06,227.92,227.11,178.681,219.942,200.8818,UP,1
2019-09-09,230.34,229.72,179.114,223.908,201.766,UP,1
2019-09-10,231.94,229.65,179.5564,227.708,202.648,UP,1
2019-09-11,234.01,232.18,180.0039,230.19,203.5014,UP,1
2019-09-12,234.87,235.0,180.4585,231.816,204.455,UP,1
2019-09-13,235.56,236.63,180.9023,233.344,205.469,DOWN,0
2019-09-16,234.94,232.79,181.3429,234.264,206.495,UP,1
2019-09-17,236.78,234.19,181.7576,235.232,207.6026,UP,1
2019-09-18,237.64,235.01,182.182,235.958,208.6938,DOWN,0
2019-09-19,236.86,238.8,182.5815,236.356,209.7466,DOWN,0
2019-09-20,235.31,237.21,182.953,236.306,210.755,UP,1
2019-09-23,238.24,235.0,183.3957,236.966,211.695,DOWN,0
2019-09-24,235.86,239.2,183.8464,236.782,212.5572,UP,1
2019-09-25,241.6,232.99,184.3642,237.574,213.593,UP,1
2019-09-26,242.83,241.85,184.8893,238.768,214.6152,DOWN,0
2019-09-27,230.08,238.81,185.3482,237.722,215.2522,UP,1
2019-09-30,231.11,229.73,185.8115,236.296,215.905,DOWN,0
2019-10-01,230.39,233.0,186.2697,235.202,216.3686,DOWN,0
2019-10-02,228.0,227.18,186.7328,232.482,216.7334,UP,1
2019-10-03,229.05,229.32,187.1997,229.726,216.9748,UP,1
2019-10-04,233.27,230.17,187.6764,230.364,217.4252,DOWN,0
2019-10-07,232.14,233.17,188.1815,230.57,217.853,DOWN,0
2019-10-08,227.7,229.87,188.6784,230.032,218.1906,UP,1
2019-10-09,233.13,232.0,189.2083,231.058,218.6268,UP,1
2019-10-10,234.62,232.59,189.765,232.172,219.147,UP,1
2019-10-11,237.09,239.81,190.2962,232.936,219.7736,DOWN,0
2019-10-14,236.28,236.42,190.8112,233.764,220.4174,UP,1
2019-10-15,242.05,237.76,191.3444,236.634,221.3878,DOWN,0
2019-10-16,234.76,238.0,191.8373,236.96,222.1926,UP,1
2019-10-17,236.1,238.89,192.3263,237.256,222.986,DOWN,0
2019-10-18,233.7,235.7,192.8367,236.578,223.6304,UP,1
2019-10-21,238.46,236.98,193.3387,237.014,224.4932,DOWN,0
2019-10-22,234.91,239.59,193.8168,235.586,225.2652,DOWN,0
2019-10-23,233.18,232.57,194.298,235.27,225.815,UP,1
2019-10-24,265.6,252.45,194.906,241.17,227.157,UP,1
2019-10-25,270.05,265.0,195.5334,248.44,228.5794,UP,1
2019-10-28,281.25,272.54,196.2191,256.998,230.1022,DOWN,0
2019-10-29,276.49,280.47,196.8994,265.314,231.471,UP,1
2019-10-30,277.56,276.41,197.5872,274.19,232.887,DOWN,0
2019-10-31,271.04,276.79,198.2487,275.278,234.148,UP,1
2019-11-01,278.26,273.82,198.9312,276.92,235.504,DOWN,0
2019-11-04,278.1,280.0,199.5839,276.29,237.0582,DOWN,0
2019-11-05,277.95,279.55,200.2742,276.582,238.5904,DOWN,0
2019-11-06,275.51,276.46,200.9551,276.172,240.1052,DOWN,0
2019-11-07,274.11,278.25,201.5197,276.786,241.5218,DOWN,0
2019-11-08,272.68,271.3,202.0556,275.67,242.8222,DOWN,0
2019-11-11,271.26,269.66,202.5816,274.302,244.0372,DOWN,0
2019-11-12,270.01,275.6,203.1067,272.714,245.1786,UP,1
2019-11-13,272.46,268.87,203.6144,272.104,246.1958,UP,1
2019-11-14,275.09,271.8,204.1419,272.3,247.1628,UP,1
2019-11-15,283.68,280.14,204.6965,274.5,248.278,DOWN,0
2019-11-18,282.7,282.76,205.2442,276.788,249.3252,DOWN,0
2019-11-19,276.76,284.57,205.7595,278.138,250.2216,DOWN,0
2019-11-20,274.13,275.98,206.2447,278.472,251.024,DOWN,0
2019-11-21,263.9,265.72,206.6856,276.234,251.6046,DOWN,0
2019-11-22,261.98,265.48,207.119,271.894,252.133,UP,1
2019-11-25,269.01,264.07,207.5844,269.156,252.8144,UP,1
2019-11-26,269.56,270.0,208.036,267.716,253.47,UP,1
2019-11-27,270.94,270.8,208.4856,267.078,254.136,DOWN,0
2019-11-29,266.83,270.8,208.9131,267.664,254.7354,DOWN,0
2019-12-02,262.94,266.48,209.3224,267.856,255.288,DOWN,0
2019-12-03,257.84,256.79,209.71,265.622,255.68,UP,1
2019-12-04,262.87,262.75,210.1133,264.284,256.2202,UP,1
2019-12-05,264.82,264.65,210.5433,263.06,256.6846,UP,1
2019-12-06,269.86,268.0,210.9965,263.666,257.2252,DOWN,0
2019-12-09,268.02,271.31,211.4386,264.682,257.984,UP,1
2019-12-10,268.99,268.5,211.8908,266.912,258.7416,UP,1
2019-12-11,275.4,268.75,212.3818,269.418,259.6418,UP,1
2019-12-12,284.7,274.45,212.9248,273.394,260.7758,DOWN,0
2019-12-13,281.95,283.89,213.4508,275.812,261.8338,UP,1
2019-12-16,284.25,286.15,213.9832,279.058,262.8534,UP,1
2019-12-17,290.57,286.5,214.5684,283.374,264.022,DOWN,0
2019-12-18,288.02,290.41,215.1625,285.898,265.2284,UP,1
2019-12-19,293.29,290.61,215.7932,287.616,266.4316,UP,1
2019-12-20,297.41,297.79,216.4361,290.708,267.6874,DOWN,0
2019-12-23,294.45,298.38,217.0483,292.748,268.8346,UP,1
2019-12-24,294.48,295.69,217.6604,293.53,269.9986,UP,1
2019-12-26,294.92,294.97,218.2829,294.91,271.056,DOWN,0
2019-12-27,293.7,295.92,218.8688,294.992,272.2348,DOWN,0
2019-12-30,292.54,292.51,219.4195,294.018,273.3636,DOWN,0
2019-12-31,292.4,291.5,219.9805,293.608,274.5376,UP,1
2020-01-02,297.89,295.78,220.5732,294.29,275.7262,DOWN,0
2020-01-03,294.69,292.05,221.168,294.244,276.9218,DOWN,0
2020-01-06,289.19,289.79,221.6949,293.342,278.042,UP,1
2020-01-07,296.24,291.74,222.2789,294.082,278.6548,UP,1
2020-01-08,299.97,297.48,222.8833,295.596,279.2532,DOWN,0
2020-01-09,297.93,302.12,223.4727,295.604,279.5868,DOWN,0
2020-01-10,294.34,299.11,224.0562,295.534,279.9438,UP,1
2020-01-13,297.29,294.38,224.6642,297.154,280.3384,UP,1
2020-01-14,300.76,300.14,225.273,298.058,280.9328,DOWN,0
2020-01-15,298.34,299.28,225.8412,297.732,281.3344,UP,1
2020-01-16,305.95,301.82,226.4496,299.336,281.8914,UP,1
2020-01-17,308.0,307.05,227.0319,302.068,282.4924,UP,1
2020-01-21,308.68,308.19,227.6202,304.346,283.1558,UP,1
2020-01-22,311.34,311.0,228.2011,306.462,283.9004,UP,1
2020-01-23,312.42,312.0,228.7953,309.278,284.6952,DOWN,0
2020-01-24,306.54,315.89,229.3757,309.396,285.4008,DOWN,0
2020-01-27,293.79,297.03,229.8905,306.554,285.8764,UP,1
2020-01-28,301.69,298.78,230.4424,305.156,286.461,DOWN,0
2020-01-29,298.22,302.23,230.9631,302.532,286.9236,UP,1
2020-01-30,310.95,318.4,231.5538,302.238,287.469,DOWN,0
2020-01-31,298.21,308.0,232.0717,300.572,287.7792,UP,1
2020-02-03,308.44,300.0,232.6325,303.502,288.4128,UP,1
2020-02-04,325.4,316.56,233.2856,308.244,289.4382,UP,1
2020-02-05,325.62,331.23,233.9376,313.724,290.6726,DOWN,0
2020-02-06,323.52,326.0,234.5813,316.238,291.9034,DOWN,0
2020-02-07,315.4,320.63,235.1811,319.676,292.8312,UP,1
2020-02-10,319.83,313.98,235.7549,321.954,293.8366,UP,1
2020-02-11,325.67,322.87,236.3513,322.008,294.9312,UP,1
2020-02-12,334.62,328.0,236.9938,323.808,296.287,UP,1
2020-02-13,341.58,335.05,237.6645,327.42,297.8598,DOWN,0
2020-02-14,339.3,341.49,238.3412,332.2,299.489,DOWN,0
2020-02-18,325.34,323.24,238.9337,333.302,300.7384,UP,1
2020-02-19,333.85,331.18,239.5641,334.938,302.119,DOWN,0
2020-02-20,328.49,331.95,240.1838,333.712,303.2916,DOWN,0
2020-02-21,316.8,326.22,240.7681,328.756,304.2672,DOWN,0
2020-02-24,300.46,299.2,241.2719,320.988,304.8966,DOWN,0
2020-02-25,292.22,305.82,241.7398,314.364,305.233,UP,1
2020-02-26,296.6,296.24,242.2333,306.914,305.471,DOWN,0
2020-02-27,285.7,285.64,242.7203,298.356,305.546,UP,1
2020-02-28,293.43,275.82,243.2253,293.682,305.7296,UP,1
2020-03-02,300.33,296.64,243.7495,293.656,305.9248,DOWN,0
2020-03-03,291.46,300.3,244.2345,293.504,305.9936,UP,1
2020-03-04,306.24,298.87,244.7949,295.432,306.2526,DOWN,0
2020-03-05,299.13,297.85,245.3722,298.118,306.287,DOWN,0
2020-03-06,294.41,290.77,245.9097,298.314,306.2862,DOWN,0
2020-03-09,267.6,273.0,246.3118,291.768,305.7486,UP,1
2020-03-10,287.57,275.68,246.8224,290.99,305.6016,DOWN,0
2020-03-11,276.63,278.54,247.2961,285.068,305.2602,DOWN,0
2020-03-12,237.85,257.07,247.5907,272.812,304.1664,UP,1
2020-03-13,261.78,254.0,248.0116,266.286,303.554,DOWN,0
2020-03-16,213.54,223.82,248.1862,255.474,301.867,UP,1
2020-03-17,229.3,217.07,248.4597,243.82,300.5592,DOWN,0
2020-03-18,194.14,203.44,248.5682,227.322,298.6582,UP,1
2020-03-19,195.01,190.52,248.6412,218.754,296.6336,DOWN,0
2020-03-20,187.89,200.01,248.669,203.976,294.392,UP,1
2020-03-23,192.85,190.68,248.7101,199.838,292.2904,UP,1
2020-03-24,230.64,209.49,248.9299,200.106,291.0164,UP,1
2020-03-25,233.55,231.82,249.1418,207.988,289.7416,UP,1
