ticker,EL US Equity,EL US Equity,EL US Equity,EL US Equity,EL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2016-11-28,78.44,78.17,90.513,78.084,84.3148,UP,1
2016-11-29,78.61,78.57,90.463,78.242,84.1394,DOWN,0
2016-11-30,77.7,78.83,90.4011,78.236,83.9474,DOWN,0
2016-12-01,75.91,77.43,90.3244,77.862,83.7006,DOWN,0
2016-12-02,75.84,76.12,90.2455,77.3,83.4426,UP,1
2016-12-05,77.16,76.38,90.1727,77.044,83.2228,UP,1
2016-12-06,77.46,77.41,90.1014,76.814,83.0056,UP,1
2016-12-07,78.33,77.83,90.0329,76.94,82.7844,UP,1
2016-12-08,79.29,78.5,89.966,77.616,82.6012,UP,1
2016-12-09,79.71,79.41,89.9056,78.39,82.458,DOWN,0
2016-12-12,78.23,79.7,89.8401,78.604,82.2514,UP,1
2016-12-13,78.73,78.34,89.7717,78.858,82.0646,DOWN,0
2016-12-14,77.96,78.79,89.7023,78.784,81.8752,DOWN,0
2016-12-15,77.58,77.9,89.6292,78.442,81.6678,DOWN,0
2016-12-16,76.13,76.98,89.5471,77.726,81.4242,UP,1
2016-12-19,76.28,76.57,89.4703,77.336,81.1932,UP,1
2016-12-20,77.63,76.74,89.3998,77.116,80.9952,UP,1
2016-12-21,78.12,77.55,89.3294,77.148,80.812,UP,1
2016-12-22,78.78,78.38,89.2644,77.388,80.624,DOWN,0
2016-12-23,78.38,78.8,89.1908,77.838,80.4286,DOWN,0
2016-12-27,78.23,78.33,89.1128,78.228,80.2466,DOWN,0
2016-12-28,77.22,78.09,89.0299,78.146,80.0402,UP,1
2016-12-29,77.27,77.53,88.9507,77.976,79.8322,DOWN,0
2016-12-30,76.49,77.31,88.8634,77.518,79.61,UP,1
2017-01-03,77.33,77.26,88.7791,77.308,79.4306,UP,1
2017-01-04,78.7,77.53,88.702,77.402,79.2744,DOWN,0
2017-01-05,78.6,78.19,88.6291,77.678,79.1138,UP,1
2017-01-06,79.16,78.64,88.558,78.056,78.9734,DOWN,0
2017-01-09,78.24,78.8,88.4828,78.406,78.823,DOWN,0
2017-01-10,77.35,78.4,88.4016,78.41,78.6516,UP,1
2017-01-11,78.33,76.63,88.3224,78.336,78.49,UP,1
2017-01-12,79.14,78.74,88.246,78.444,78.3302,DOWN,0
2017-01-13,78.79,78.98,88.1684,78.37,78.18,UP,1
2017-01-17,79.85,79.35,88.0894,78.692,78.145,DOWN,0
2017-01-18,79.27,79.99,88.0082,79.076,78.139,DOWN,0
2017-01-19,78.89,79.23,87.9272,79.188,78.1364,UP,1
2017-01-20,79.63,78.99,87.8469,79.286,78.1178,UP,1
2017-01-23,79.65,79.53,87.7725,79.458,78.1046,UP,1
2017-01-24,80.79,79.78,87.7004,79.646,78.1126,UP,1
2017-01-25,82.01,81.05,87.6342,80.194,78.1886,DOWN,0
2017-01-26,81.96,82.21,87.5703,80.808,78.2606,DOWN,0
2017-01-27,80.96,81.58,87.5025,81.074,78.3278,DOWN,0
2017-01-30,80.87,81.11,87.4333,81.318,78.3902,UP,1
2017-01-31,81.21,80.92,87.3646,81.402,78.4742,DOWN,0
2017-02-01,79.92,80.9,87.2853,80.984,78.5104,UP,1
2017-02-02,82.0,82.91,87.2106,80.992,78.6022,UP,1
2017-02-03,83.02,82.06,87.1428,81.404,78.7062,DOWN,0
2017-02-06,82.82,82.99,87.0875,81.794,78.808,UP,1
2017-02-07,83.4,83.18,87.0347,82.232,78.9204,DOWN,0
2017-02-08,82.49,83.11,86.9736,82.746,78.9972,UP,1
2017-02-09,82.66,82.37,86.9084,82.878,79.0816,DOWN,0
2017-02-10,82.59,82.56,86.8405,82.792,79.1612,DOWN,0
2017-02-13,82.59,82.81,86.7679,82.746,79.259,UP,1
2017-02-14,83.25,82.35,86.7048,82.716,79.4058,UP,1
2017-02-15,83.54,83.33,86.6368,82.926,79.5598,DOWN,0
2017-02-16,83.27,83.36,86.5867,83.048,79.682,UP,1
2017-02-17,85.0,83.68,86.546,83.53,79.8328,DOWN,0
2017-02-21,84.64,85.2,86.5028,83.94,79.959,DOWN,0
2017-02-22,84.2,84.53,86.4538,84.13,80.0572,DOWN,0
2017-02-23,84.02,84.6,86.4052,84.226,80.1434,DOWN,0
2017-02-24,83.75,83.72,86.3463,84.322,80.2538,DOWN,0
2017-02-27,82.97,83.42,86.2865,83.916,80.3386,DOWN,0
2017-02-28,82.85,83.0,86.2277,83.558,80.4364,UP,1
2017-03-01,84.05,83.18,86.1846,83.528,80.5658,DOWN,0
2017-03-02,82.92,85.0,86.1353,83.308,80.7016,UP,1
2017-03-03,82.95,82.79,86.0899,83.148,80.835,DOWN,0
2017-03-06,82.71,82.53,86.051,83.096,80.9366,UP,1
2017-03-07,82.77,82.48,86.0098,83.08,81.0296,UP,1
2017-03-08,82.93,82.84,85.972,82.856,81.1126,DOWN,0
2017-03-09,82.88,83.3,85.9328,82.848,81.2026,UP,1
2017-03-10,85.78,84.21,85.901,83.414,81.3536,DOWN,0
2017-03-13,85.37,85.44,85.8676,83.946,81.5166,DOWN,0
2017-03-14,84.78,84.96,85.8343,84.348,81.6668,UP,1
2017-03-15,85.33,84.75,85.801,84.828,81.8436,UP,1
2017-03-16,85.58,85.25,85.77,85.368,82.0086,UP,1
2017-03-17,85.96,85.71,85.7348,85.404,82.1538,UP,1
2017-03-20,86.51,85.77,85.7014,85.632,82.312,DOWN,0
2017-03-21,86.48,86.98,85.6684,85.972,82.4584,UP,1
2017-03-22,86.53,86.38,85.6358,86.212,82.6242,DOWN,0
2017-03-23,86.52,86.41,85.6028,86.4,82.8076,DOWN,0
2017-03-24,86.01,86.56,85.5684,86.41,82.9612,DOWN,0
2017-03-27,85.82,85.49,85.5361,86.272,83.0948,DOWN,0
2017-03-28,85.61,85.53,85.5064,86.098,83.2312,DOWN,0
2017-03-29,85.52,85.66,85.4776,85.896,83.3446,DOWN,0
2017-03-30,85.34,85.42,85.447,85.66,83.466,DOWN,0
2017-03-31,84.79,85.26,85.4159,85.416,83.584,DOWN,0
2017-04-03,83.5,84.73,85.3749,84.952,83.6614,UP,1
2017-04-04,85.06,84.34,85.3405,84.842,83.7696,UP,1
2017-04-05,85.24,85.11,85.3013,84.786,83.8586,DOWN,0
2017-04-06,84.37,84.86,85.2576,84.592,83.9058,DOWN,0
2017-04-07,84.15,84.36,85.2104,84.464,83.9496,UP,1
2017-04-10,84.72,84.34,85.1593,84.708,84.0248,UP,1
2017-04-11,84.85,84.61,85.1349,84.666,84.1044,UP,1
2017-04-12,84.92,84.37,85.1233,84.602,84.1786,UP,1
2017-04-13,84.94,84.76,85.107,84.716,84.279,UP,1
2017-04-17,85.36,85.09,85.0853,84.958,84.3462,UP,1
2017-04-18,86.29,85.17,85.0616,85.272,84.4116,DOWN,0
2017-04-19,85.62,86.34,85.0306,85.426,84.4676,UP,1
2017-04-20,86.03,85.75,85.0042,85.648,84.5202,DOWN,0
2017-04-21,85.18,85.96,84.9749,85.696,84.574,UP,1
2017-04-24,85.99,85.709,84.9471,85.822,84.6406,UP,1
2017-04-25,87.38,86.27,84.919,86.04,84.7364,UP,1
2017-04-26,87.81,87.41,84.8916,86.478,84.8408,DOWN,0
2017-04-27,87.42,87.72,84.8623,86.756,84.9242,DOWN,0
2017-04-28,87.14,87.21,84.8315,87.148,84.9962,UP,1
2017-05-01,87.18,87.68,84.7972,87.386,85.0744,UP,1
2017-05-02,87.48,87.11,84.7626,87.406,85.124,UP,1
2017-05-03,91.3,90.15,84.7493,88.104,85.2572,UP,1
2017-05-04,91.86,91.46,84.7411,88.992,85.4104,UP,1
2017-05-05,92.86,91.38,84.7379,90.136,85.5872,DOWN,0
2017-05-08,92.61,92.58,84.7367,91.222,85.7644,UP,1
2017-05-09,92.98,92.77,84.7354,92.322,85.9646,UP,1
2017-05-10,94.08,93.45,84.74,92.878,86.1892,DOWN,0
2017-05-11,92.9,93.73,84.7392,93.086,86.3662,UP,1
2017-05-12,92.93,93.08,84.7418,93.1,86.5664,DOWN,0
2017-05-15,92.61,92.98,84.7443,93.1,86.7596,DOWN,0
2017-05-16,91.9,92.79,84.7393,92.884,86.9434,UP,1
2017-05-17,92.1,91.86,84.7327,92.488,87.13,DOWN,0
2017-05-18,91.38,91.96,84.7232,92.184,87.299,UP,1
2017-05-19,92.37,91.53,84.7159,92.072,87.4888,UP,1
2017-05-22,92.95,92.11,84.7122,92.14,87.6322,DOWN,0
2017-05-23,91.99,93.22,84.7043,92.158,87.7646,UP,1
2017-05-24,93.03,92.34,84.703,92.344,87.9296,UP,1
2017-05-25,93.59,93.25,84.7042,92.786,88.0948,UP,1
2017-05-26,93.7,93.35,84.7082,93.052,88.2572,UP,1
2017-05-30,93.99,93.41,84.7155,93.26,88.4178,UP,1
2017-05-31,94.14,93.99,84.7207,93.69,88.5704,UP,1
2017-06-01,94.56,94.34,84.7275,93.996,88.732,UP,1
2017-06-02,96.13,95.0,84.746,94.504,88.924,UP,1
2017-06-05,96.3,95.98,84.7624,95.024,89.1196,DOWN,0
2017-06-06,96.23,96.3,84.7681,95.472,89.324,UP,1
2017-06-07,96.51,96.16,84.792,95.946,89.5378,DOWN,0
2017-06-08,96.05,96.47,84.8153,96.244,89.7466,UP,1
2017-06-09,96.35,95.99,84.8392,96.288,89.9632,DOWN,0
2017-06-12,96.01,96.33,84.8668,96.23,90.1766,UP,1
2017-06-13,96.64,96.02,84.8938,96.312,90.4136,UP,1
2017-06-14,97.16,96.76,84.9251,96.442,90.6868,UP,1
2017-06-15,97.55,96.74,84.9585,96.742,90.9366,DOWN,0
2017-06-16,97.5,97.55,84.9967,96.972,91.1818,UP,1
2017-06-19,98.19,97.6,85.0415,97.408,91.4582,DOWN,0
2017-06-20,97.05,98.21,85.082,97.49,91.7162,UP,1
2017-06-21,97.33,97.47,85.1205,97.524,91.9684,UP,1
2017-06-22,97.48,97.4,85.1606,97.51,92.221,DOWN,0
2017-06-23,96.99,97.34,85.2045,97.408,92.4624,DOWN,0
2017-06-26,96.5,97.43,85.2465,97.07,92.6936,DOWN,0
2017-06-27,96.41,96.29,85.2908,96.942,92.9146,UP,1
2017-06-28,96.81,96.9,85.331,96.838,93.125,DOWN,0
2017-06-29,95.62,96.43,85.3699,96.466,93.325,UP,1
2017-06-30,95.98,95.96,85.4123,96.264,93.524,DOWN,0
2017-07-03,95.81,96.07,85.452,96.126,93.7366,DOWN,0
2017-07-05,95.72,95.78,85.492,95.988,93.9312,DOWN,0
2017-07-06,94.84,95.34,85.5293,95.594,94.0804,DOWN,0
2017-07-07,94.28,95.19,85.5642,95.326,94.2098,DOWN,0
2017-07-10,94.27,94.31,85.5943,94.984,94.3468,DOWN,0
2017-07-11,93.86,94.4,85.6199,94.594,94.4812,UP,1
2017-07-12,94.52,94.48,85.6518,94.354,94.628,UP,1
2017-07-13,94.73,94.75,85.6838,94.332,94.773,UP,1
2017-07-14,95.31,94.89,85.7134,94.538,94.8532,UP,1
2017-07-17,96.2,95.19,85.7522,94.924,94.94,UP,1
2017-07-18,96.29,96.25,85.7993,95.41,95.0086,UP,1
2017-07-19,96.94,96.46,85.8412,95.894,95.0952,UP,1
2017-07-20,97.11,97.3,85.8864,96.37,95.1778,UP,1
2017-07-21,97.95,96.76,85.939,96.898,95.2552,DOWN,0
2017-07-24,97.75,97.82,85.988,97.208,95.3522,UP,1
2017-07-25,98.75,98.12,86.0402,97.7,95.4686,UP,1
2017-07-26,98.92,98.75,86.0956,98.096,95.5948,UP,1
2017-07-27,99.53,99.24,86.1556,98.58,95.7474,DOWN,0
2017-07-28,99.0,99.3,86.2142,98.79,95.8854,DOWN,0
2017-07-31,98.99,99.26,86.2683,99.038,96.0376,DOWN,0
2017-08-01,98.61,98.97,86.3206,99.01,96.1624,DOWN,0
2017-08-02,98.49,98.24,86.3764,98.924,96.2732,DOWN,0
2017-08-03,98.17,98.43,86.4295,98.652,96.3968,UP,1
2017-08-04,98.58,98.35,86.4841,98.568,96.5078,UP,1
2017-08-07,100.53,98.44,86.5487,98.876,96.6466,UP,1
2017-08-08,101.06,100.34,86.6225,99.366,96.7938,UP,1
2017-08-09,103.77,100.85,86.7088,100.422,96.9894,DOWN,0
2017-08-10,101.69,103.02,86.7841,101.126,97.1404,DOWN,0
2017-08-11,99.65,101.9,86.8515,101.34,97.2422,UP,1
2017-08-14,101.13,100.09,86.9283,101.46,97.3422,DOWN,0
2017-08-15,101.04,101.48,87.0039,101.456,97.437,UP,1
2017-08-16,101.07,100.87,87.0772,100.916,97.5338,DOWN,0
2017-08-17,98.32,101.15,87.1332,100.242,97.57,UP,1
2017-08-18,105.92,102.81,87.2313,101.496,97.7674,UP,1
2017-08-21,106.48,105.39,87.3557,102.566,97.97,DOWN,0
2017-08-22,105.21,107.09,87.4839,103.4,98.154,DOWN,0
2017-08-23,104.45,105.0,87.611,104.076,98.3102,UP,1
2017-08-24,106.01,104.79,87.7383,105.614,98.4872,UP,1
2017-08-25,106.5,105.26,87.8692,105.73,98.6662,DOWN,0
2017-08-28,105.96,105.0,87.9971,105.626,98.8354,DOWN,0
2017-08-29,105.7,105.56,88.1345,105.724,98.9856,DOWN,0
2017-08-30,105.66,105.65,88.271,105.966,99.1578,UP,1
2017-08-31,106.99,106.0,88.418,106.162,99.351,UP,1
2017-09-01,107.93,107.0,88.5689,106.448,99.56,UP,1
2017-09-05,107.95,107.46,88.7236,106.846,99.7792,UP,1
2017-09-06,108.07,108.31,88.8734,107.32,100.0106,UP,1
2017-09-07,108.23,108.56,89.0275,107.834,100.247,UP,1
2017-09-08,108.81,108.2,89.1824,108.198,100.487,DOWN,0
2017-09-11,108.74,109.18,89.3375,108.36,100.7494,UP,1
2017-09-12,108.9,108.54,89.4931,108.55,101.0078,UP,1
2017-09-13,109.66,109.3,89.6481,108.868,101.2848,UP,1
2017-09-14,110.01,109.41,89.806,109.224,101.5706,DOWN,0
2017-09-15,109.69,110.37,89.9614,109.4,101.8676,UP,1
2017-09-18,110.27,110.04,90.1242,109.706,102.1874,UP,1
2017-09-19,110.35,110.27,90.2964,109.996,102.509,DOWN,0
2017-09-20,110.23,110.37,90.4684,110.11,102.8364,DOWN,0
2017-09-21,108.25,109.96,90.6238,109.758,103.111,DOWN,0
2017-09-22,107.58,108.63,90.7744,109.336,103.368,UP,1
2017-09-25,107.98,107.79,90.9227,108.878,103.6214,DOWN,0
2017-09-26,107.96,108.01,91.066,108.4,103.8566,UP,1
2017-09-27,108.52,108.1,91.2101,108.058,104.1012,DOWN,0
2017-09-28,106.35,108.3,91.3507,107.678,104.2894,UP,1
2017-09-29,107.84,106.76,91.4962,107.73,104.504,UP,1
2017-10-02,108.2,108.26,91.6474,107.774,104.709,UP,1
2017-10-03,108.45,108.27,91.8018,107.872,104.923,UP,1
2017-10-04,109.94,109.05,91.9708,108.156,105.1468,UP,1
2017-10-05,110.02,109.9,92.1395,108.89,105.3688,DOWN,0
2017-10-06,109.74,109.72,92.3001,109.27,105.573,DOWN,0
2017-10-09,109.63,109.74,92.4576,109.556,105.7856,DOWN,0
2017-10-10,109.59,109.98,92.6117,109.784,105.9976,UP,1
2017-10-11,109.73,109.84,92.7684,109.742,106.22,DOWN,0
2017-10-12,109.49,109.58,92.9247,109.636,106.44,UP,1
2017-10-13,111.0,109.86,93.0936,109.888,106.6966,UP,1
2017-10-16,111.28,111.75,93.2637,110.218,106.9506,DOWN,0
2017-10-17,110.51,111.01,93.4338,110.402,107.1502,DOWN,0
2017-10-18,109.98,110.69,93.597,110.452,107.3286,DOWN,0
2017-10-19,109.7,109.46,93.752,110.494,107.4472,DOWN,0
2017-10-20,108.8,109.47,93.903,110.054,107.5894,UP,1
2017-10-23,109.07,108.98,94.0526,109.612,107.7778,UP,1
2017-10-24,110.24,108.81,94.2126,109.558,107.96,UP,1
2017-10-25,111.12,110.29,94.3814,109.786,108.1616,UP,1
2017-10-26,111.79,111.16,94.5487,110.204,108.376,UP,1
2017-10-27,111.87,111.33,94.7124,110.818,108.647,DOWN,0
2017-10-30,110.85,111.61,94.8727,111.174,108.7456,UP,1
2017-10-31,111.81,111.15,95.0325,111.488,108.8522,UP,1
2017-11-01,122.12,120.15,95.2467,113.688,109.1904,DOWN,0
2017-11-02,120.15,121.67,95.453,115.36,109.5044,UP,1
2017-11-03,121.71,120.43,95.6634,117.328,109.8184,DOWN,0
2017-11-06,121.12,121.42,95.8708,119.382,110.1108,UP,1
2017-11-07,122.22,120.63,96.0779,121.464,110.436,UP,1
2017-11-08,123.08,122.5,96.2833,121.656,110.7836,UP,1
2017-11-09,123.78,122.67,96.4924,122.382,111.146,UP,1
2017-11-10,124.61,123.82,96.7106,122.962,111.4984,UP,1
2017-11-13,126.32,124.81,96.9379,124.002,111.8662,DOWN,0
2017-11-14,126.02,125.75,97.1619,124.762,112.2276,DOWN,0
2017-11-15,124.61,125.38,97.3854,125.068,112.5584,UP,1
2017-11-16,125.64,125.16,97.6036,125.44,112.9066,DOWN,0
2017-11-17,124.69,125.48,97.8119,125.456,113.2242,UP,1
2017-11-20,125.18,125.14,98.0237,125.228,113.553,UP,1
2017-11-21,125.5,124.8,98.2342,125.124,113.885,UP,1
2017-11-22,125.84,125.88,98.451,125.37,114.2086,UP,1
2017-11-24,126.19,126.0,98.6686,125.48,114.5322,DOWN,0
2017-11-27,125.15,126.1,98.8814,125.572,114.8414,UP,1
2017-11-28,125.31,125.73,99.095,125.598,115.1422,DOWN,0
2017-11-29,123.93,124.53,99.2984,125.284,115.4138,UP,1
2017-11-30,124.83,123.87,99.5049,125.082,115.7058,DOWN,0
2017-12-01,124.77,124.73,99.7124,124.798,116.0362,UP,1
2017-12-04,125.34,125.35,99.9141,124.836,116.3914,DOWN,0
2017-12-05,124.5,123.92,100.1134,124.674,116.7218,DOWN,0
2017-12-06,124.47,124.28,100.3147,124.782,117.052,UP,1
2017-12-07,125.18,124.53,100.5205,124.852,117.3852,UP,1
2017-12-08,125.63,125.16,100.7299,125.024,117.7708,DOWN,0
2017-12-11,125.47,125.31,100.9424,125.05,118.1234,DOWN,0
2017-12-12,124.95,125.1,101.1529,125.14,118.4584,UP,1
2017-12-13,127.95,124.95,101.3724,125.836,118.8484,DOWN,0
2017-12-14,127.81,127.66,101.5969,126.362,119.2058,UP,1
2017-12-15,129.62,128.59,101.8302,127.16,119.5978,DOWN,0
2017-12-18,129.39,129.87,102.0636,127.944,119.9908,DOWN,0
2017-12-19,127.84,129.24,102.289,128.522,120.355,DOWN,0
2017-12-20,127.69,128.04,102.5128,128.47,120.717,DOWN,0
2017-12-21,127.58,128.15,102.7363,128.424,121.074,UP,1
2017-12-22,127.75,128.09,102.9461,128.05,121.4392,UP,1
2017-12-26,128.85,127.78,103.1635,127.942,121.7962,DOWN,0
2017-12-27,127.75,128.64,103.3784,127.924,122.1256,UP,1
2017-12-28,127.89,127.62,103.5912,127.964,122.4732,DOWN,0
2017-12-29,127.24,127.8,103.7995,127.896,122.8184,UP,1
2018-01-02,127.59,127.64,104.0076,127.864,123.1762,UP,1
2018-01-03,129.62,127.55,104.2232,128.018,123.5926,UP,1
2018-01-04,130.23,130.0,104.4419,128.514,124.0158,DOWN,0
2018-01-05,129.99,130.22,104.6592,128.934,124.4108,UP,1
2018-01-08,130.97,129.78,104.8815,129.68,124.8078,UP,1
2018-01-09,131.7,131.3,105.11,130.502,125.206,DOWN,0
2018-01-10,130.32,131.3,105.3325,130.642,125.575,DOWN,0
2018-01-11,129.09,130.59,105.5499,130.414,125.9398,DOWN,0
2018-01-12,128.53,129.16,105.7649,130.122,126.2742,UP,1
2018-01-16,128.66,129.2,105.9815,129.66,126.405,UP,1
2018-01-17,132.06,129.28,106.2179,129.732,126.6432,DOWN,0
2018-01-18,130.98,132.21,106.4553,129.864,126.8286,UP,1
2018-01-19,134.45,131.58,106.7022,130.936,127.0952,UP,1
2018-01-22,134.87,133.74,106.9503,132.204,127.3482,UP,1
2018-01-23,136.72,134.76,107.2121,133.816,127.621,DOWN,0
2018-01-24,136.25,136.82,107.4726,134.654,127.8704,UP,1
2018-01-25,137.17,136.96,107.7348,135.892,128.1216,UP,1
2018-01-26,137.71,136.87,107.9991,136.544,128.3494,DOWN,0
2018-01-29,136.6,137.76,108.2575,136.89,128.561,UP,1
2018-01-30,136.63,136.0,108.516,136.872,128.8014,DOWN,0
2018-01-31,134.96,136.96,108.764,136.614,128.9878,DOWN,0
2018-02-01,134.56,135.13,109.0053,136.092,129.1852,DOWN,0
2018-02-02,134.39,138.74,109.2492,135.428,129.3694,DOWN,0
2018-02-05,134.3,133.4,109.4905,134.968,129.5454,UP,1
2018-02-06,137.22,132.89,109.7507,135.086,129.773,DOWN,0
2018-02-07,134.71,136.83,109.9943,135.036,129.9434,DOWN,0
2018-02-08,131.46,135.13,110.2147,134.416,130.0696,UP,1
2018-02-09,134.75,132.18,110.4494,134.488,130.2584,UP,1
2018-02-12,137.03,135.41,110.6975,135.034,130.5204,UP,1
2018-02-13,137.5,136.38,110.9493,135.09,130.7738,UP,1
2018-02-14,139.73,137.17,111.212,136.094,131.073,DOWN,0
2018-02-15,139.63,140.0,111.4728,137.728,131.3588,UP,1
2018-02-16,141.04,139.21,111.7215,138.986,131.6896,DOWN,0
2018-02-20,139.35,140.74,111.9589,139.45,131.9872,UP,1
2018-02-21,139.82,139.37,112.1937,139.914,132.28,UP,1
2018-02-22,140.15,140.1,112.4314,139.998,132.5704,UP,1
2018-02-23,142.39,140.69,112.6785,140.55,132.9088,UP,1
2018-02-26,143.29,142.62,112.9245,141.0,133.2756,DOWN,0
2018-02-27,139.78,142.59,113.1589,141.086,133.5122,DOWN,0
2018-02-28,138.44,139.85,113.3865,140.81,133.7248,UP,1
2018-03-01,138.54,138.26,113.6161,140.488,133.9032,UP,1
2018-03-02,140.65,137.41,113.8599,140.14,134.1284,UP,1
2018-03-05,141.64,140.1,114.1076,139.81,134.4044,UP,1
2018-03-06,142.68,142.16,114.3641,140.39,134.7042,UP,1
2018-03-07,143.55,141.53,114.62,141.412,135.0236,UP,1
2018-03-08,144.39,143.6,114.8772,142.582,135.3564,UP,1
2018-03-09,145.05,145.25,115.1425,143.462,135.6804,UP,1
2018-03-12,145.37,145.0,115.4042,144.208,136.0328,UP,1
2018-03-13,145.78,146.0,115.6651,144.828,136.3906,DOWN,0
2018-03-14,145.09,145.78,115.9221,145.136,136.7476,DOWN,0
2018-03-15,144.12,145.38,116.1727,145.082,137.0782,UP,1
2018-03-16,146.27,144.14,116.4334,145.326,137.4112,DOWN,0
2018-03-19,145.86,146.3,116.6899,145.424,137.7238,UP,1
2018-03-20,148.2,146.0,116.9502,145.908,138.088,DOWN,0
2018-03-21,146.13,147.83,117.1994,146.116,138.3912,DOWN,0
2018-03-22,144.5,145.84,117.4407,146.192,138.6472,DOWN,0
2018-03-23,143.8,144.6,117.6772,145.698,138.9168,UP,1
2018-03-26,148.21,145.15,117.938,146.168,139.2992,DOWN,0
2018-03-27,146.69,148.65,118.1897,145.866,139.6624,DOWN,0
2018-03-28,146.03,147.24,118.4398,145.846,140.0098,UP,1
2018-03-29,149.72,146.8,118.7052,146.89,140.363,DOWN,0
2018-04-02,147.67,149.43,118.9577,147.664,140.6968,UP,1
2018-04-03,149.38,148.56,119.2169,147.898,140.9954,UP,1
2018-04-04,150.5,148.05,119.4819,148.66,141.308,UP,1
2018-04-05,151.48,150.95,119.7483,149.75,141.6032,DOWN,0
2018-04-06,150.25,150.75,120.0143,149.856,141.8832,UP,1
2018-04-09,150.33,151.18,120.2793,150.388,142.1464,UP,1
2018-04-10,152.3,152.0,120.5534,150.972,142.4382,UP,1
2018-04-11,152.42,151.88,120.8306,151.356,142.7546,DOWN,0
2018-04-12,151.49,153.21,121.1055,151.358,143.0518,DOWN,0
2018-04-13,148.81,151.46,121.3675,151.07,143.3288,UP,1
2018-04-16,150.82,150.12,121.6376,151.168,143.654,UP,1
2018-04-17,153.11,151.73,121.925,151.33,144.0284,DOWN,0
2018-04-18,152.5,153.61,122.2076,151.346,144.3924,DOWN,0
2018-04-19,151.83,151.76,122.4877,151.414,144.6846,DOWN,0
2018-04-20,148.73,151.59,122.7528,151.398,144.965,DOWN,0
2018-04-23,147.95,149.35,123.0183,150.824,145.2948,DOWN,0
2018-04-24,146.87,148.75,123.2813,149.576,145.5372,DOWN,0
2018-04-25,146.49,146.57,123.5424,148.374,145.7264,UP,1
2018-04-26,147.59,147.21,123.811,147.526,145.9282,UP,1
2018-04-27,148.74,147.7,124.0821,147.528,146.1084,DOWN,0
2018-04-30,148.09,149.34,124.3489,147.556,146.2776,DOWN,0
2018-05-01,144.93,147.62,124.597,147.168,146.3554,DOWN,0
2018-05-02,132.59,140.0,124.779,144.388,146.2202,UP,1
2018-05-03,134.12,134.68,124.9681,141.694,146.1062,UP,1
2018-05-04,135.74,133.58,125.1621,139.094,146.018,DOWN,0
2018-05-07,133.79,135.73,125.3455,136.234,145.846,UP,1
2018-05-08,136.2,134.31,125.5368,134.488,145.7042,UP,1
2018-05-09,137.81,136.98,125.7371,135.532,145.6648,UP,1
2018-05-10,138.5,138.43,125.9358,136.408,145.666,UP,1
2018-05-11,140.19,138.5,126.1422,137.298,145.699,UP,1
2018-05-14,140.63,140.99,126.3477,138.666,145.6986,UP,1
2018-05-15,142.16,140.52,126.5635,139.858,145.709,UP,1
2018-05-16,144.7,142.4,126.792,141.236,145.7494,UP,1
2018-05-17,144.9,144.6,127.0235,142.516,145.7764,UP,1
2018-05-18,145.49,145.18,127.2585,143.576,145.7984,UP,1
2018-05-21,147.79,146.29,127.5066,145.008,145.8532,UP,1
2018-05-22,147.88,148.0,127.7531,146.152,145.9034,UP,1
2018-05-23,151.3,148.12,128.007,147.472,146.0138,DOWN,0
2018-05-24,150.53,151.0,128.2543,148.598,146.1226,UP,1
2018-05-25,150.82,150.0,128.4895,149.664,146.2566,DOWN,0
2018-05-29,150.13,150.21,128.7317,150.132,146.3338,UP,1
2018-05-30,151.19,151.11,128.9894,150.794,146.4404,DOWN,0
2018-05-31,149.44,151.15,129.231,150.422,146.4652,DOWN,0
2018-06-01,148.4,150.2,129.4678,149.996,146.5106,UP,1
2018-06-04,149.16,149.2,129.7082,149.664,146.6038,DOWN,0
2018-06-05,148.7,149.25,129.9601,149.378,146.7018,DOWN,0
2018-06-06,148.21,148.49,130.1716,148.782,146.7018,UP,1
2018-06-07,151.51,147.96,130.3967,149.196,146.7982,UP,1
2018-06-08,153.05,151.45,130.6359,150.126,146.9386,UP,1
2018-06-11,155.05,153.15,130.8889,151.304,147.0452,UP,1
2018-06-12,157.09,155.05,131.1443,152.982,147.2336,DOWN,0
2018-06-13,155.62,157.49,131.3899,154.464,147.3584,UP,1
2018-06-14,156.37,155.33,131.642,155.436,147.4758,UP,1
2018-06-15,158.03,157.35,131.9036,156.432,147.6068,DOWN,0
2018-06-18,157.05,158.03,132.1606,156.832,147.7428,DOWN,0
2018-06-19,155.0,155.67,132.4006,156.414,147.8362,DOWN,0
2018-06-20,153.07,155.95,132.6263,155.904,147.8516,DOWN,0
2018-06-21,151.87,153.15,132.8459,155.004,147.8406,UP,1
2018-06-22,152.93,152.63,133.0702,153.984,147.8694,DOWN,0
2018-06-25,145.62,148.89,133.2572,151.698,147.8056,UP,1
2018-06-26,146.74,145.69,133.4468,150.046,147.724,DOWN,0
2018-06-27,144.99,147.62,133.6281,148.43,147.5616,DOWN,0
2018-06-28,142.55,144.99,133.7963,146.566,147.3626,UP,1
2018-06-29,142.69,144.0,133.9615,144.518,147.1798,UP,1
2018-07-02,142.74,142.23,134.1251,143.942,147.06,DOWN,0
