ticker,UPS US Equity,UPS US Equity,UPS US Equity,UPS US Equity,UPS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-11-08,111.5,110.84,108.818,116.0496,113.5265,DOWN,0
2018-11-09,109.51,111.89,109.522,115.7828,113.4104,DOWN,0
2018-11-12,107.72,109.75,109.702,115.4796,113.2958,UP,1
2018-11-13,109.4,108.07,109.852,115.1808,113.2023,UP,1
2018-11-14,109.5,110.46,109.526,114.8776,113.1132,UP,1
2018-11-15,110.45,108.97,109.316,114.6126,113.0679,DOWN,0
2018-11-16,110.09,109.44,109.432,114.3546,113.036,UP,1
2018-11-19,111.29,110.11,110.146,114.0936,113.0259,DOWN,0
2018-11-20,108.51,110.29,109.968,113.8024,113.0049,UP,1
2018-11-21,108.77,109.0,109.822,113.5118,112.9892,DOWN,0
2018-11-23,108.69,108.83,109.47,113.2916,112.9863,UP,1
2018-11-26,110.64,109.91,109.58,113.0966,113.0075,UP,1
2018-11-27,111.51,110.11,109.624,112.945,113.0335,UP,1
2018-11-28,113.55,111.64,110.632,112.8512,113.0635,DOWN,0
2018-11-29,113.26,113.11,111.53,112.7514,113.0968,UP,1
2018-11-30,115.29,113.74,112.85,112.6748,113.1317,DOWN,0
2018-12-03,115.27,116.62,113.776,112.6104,113.176,DOWN,0
2018-12-04,106.77,113.6,112.828,112.3992,113.1863,UP,1
2018-12-06,108.04,106.14,111.726,112.2348,113.203,DOWN,0
2018-12-07,105.32,108.03,110.138,112.0072,113.2042,DOWN,0
2018-12-10,104.4,104.66,107.96,111.7606,113.1982,DOWN,0
2018-12-11,103.58,105.78,105.622,111.4972,113.1757,DOWN,0
2018-12-12,101.21,104.67,104.51,111.1722,113.1533,DOWN,0
2018-12-13,100.78,101.33,103.058,110.848,113.1352,DOWN,0
2018-12-14,98.66,99.87,101.726,110.4656,113.0963,DOWN,0
2018-12-17,96.87,98.4,100.22,110.0568,113.0538,UP,1
2018-12-18,97.28,97.88,98.96,109.6576,113.0112,DOWN,0
2018-12-19,94.32,93.71,97.582,109.1684,112.9338,DOWN,0
2018-12-20,93.94,94.48,96.214,108.6888,112.8574,DOWN,0
2018-12-21,93.5,93.55,95.182,108.2258,112.7809,DOWN,0
2018-12-24,89.89,93.03,93.786,107.7484,112.6785,UP,1
2018-12-26,96.61,90.83,93.652,107.3678,112.617,UP,1
2018-12-27,97.78,95.24,94.344,107.008,112.5592,DOWN,0
2018-12-28,96.53,98.18,94.862,106.589,112.4981,UP,1
2018-12-31,97.53,96.86,95.668,106.1794,112.4371,DOWN,0
2019-01-02,97.21,96.12,97.132,105.829,112.3686,DOWN,0
2019-01-03,94.45,96.47,96.7,105.3882,112.2986,UP,1
2019-01-04,97.74,96.19,96.692,105.0302,112.2471,DOWN,0
2019-01-07,97.41,97.48,96.868,104.6936,112.1959,UP,1
2019-01-08,97.42,98.46,96.846,104.4834,112.1608,UP,1
2019-01-09,97.92,97.59,96.988,104.2854,112.1421,UP,1
2019-01-10,98.91,97.4,97.88,104.1574,112.1181,DOWN,0
2019-01-11,97.91,98.29,97.914,104.013,112.0968,UP,1
2019-01-14,99.14,97.33,98.26,103.8544,112.0791,DOWN,0
2019-01-15,97.56,99.14,98.288,103.6748,112.0436,DOWN,0
2019-01-16,96.99,97.9,98.102,103.4642,112.0094,UP,1
2019-01-17,99.58,96.95,98.236,103.336,111.9796,UP,1
2019-01-18,101.6,100.43,98.974,103.2316,111.9555,UP,1
2019-01-22,102.68,101.5,99.682,103.1122,111.933,DOWN,0
2019-01-23,100.92,103.04,100.354,102.908,111.911,DOWN,0
2019-01-24,99.7,100.36,100.896,102.672,111.8865,UP,1
2019-01-25,100.83,100.7,101.146,102.4984,111.8605,DOWN,0
2019-01-28,100.33,99.87,100.892,102.3506,111.8317,UP,1
2019-01-29,101.3,100.37,100.616,102.1886,111.8033,DOWN,0
2019-01-30,101.19,101.89,100.67,102.0224,111.773,UP,1
2019-01-31,105.4,105.5,101.81,101.9214,111.7537,UP,1
2019-02-01,106.09,105.72,102.862,101.8414,111.7366,UP,1
2019-02-04,106.58,106.0,104.112,101.7472,111.715,UP,1
2019-02-05,107.66,106.81,105.384,101.7302,111.7049,UP,1
2019-02-06,108.82,107.45,106.91,101.7312,111.7062,DOWN,0
2019-02-07,107.94,108.35,107.418,101.7162,111.7004,UP,1
2019-02-08,108.1,107.39,107.82,101.6654,111.6998,UP,1
2019-02-11,108.93,108.21,108.29,101.6138,111.7011,UP,1
2019-02-12,110.66,109.56,108.89,101.556,111.688,UP,1
2019-02-13,112.01,111.0,109.528,101.531,111.6781,DOWN,0
2019-02-14,111.8,111.41,110.3,101.4612,111.6696,DOWN,0
2019-02-15,110.87,110.93,110.854,101.3732,111.6617,DOWN,0
2019-02-19,110.77,110.9,111.222,101.4532,111.6598,UP,1
2019-02-20,111.07,110.93,111.304,101.5138,111.6661,UP,1
2019-02-21,111.76,110.77,111.254,101.6426,111.6683,DOWN,0
2019-02-22,110.36,111.89,110.966,101.7618,111.6595,UP,1
2019-02-25,110.86,109.9,110.964,101.9074,111.6575,UP,1
2019-02-26,111.04,110.72,111.018,102.104,111.6557,UP,1
2019-02-27,111.13,110.93,111.03,102.311,111.6414,DOWN,0
2019-02-28,110.2,110.74,110.718,102.5418,111.6151,UP,1
2019-03-01,112.13,110.94,111.072,102.847,111.5941,DOWN,0
2019-03-04,110.48,112.72,110.996,103.111,111.5684,DOWN,0
2019-03-05,109.97,109.89,110.782,103.424,111.5367,DOWN,0
2019-03-06,108.85,109.83,110.326,103.7222,111.498,DOWN,0
2019-03-07,106.86,108.65,109.658,103.9894,111.4554,DOWN,0
2019-03-08,106.68,106.19,108.568,104.3252,111.4034,UP,1
2019-03-11,108.83,106.87,108.238,104.5696,111.3707,UP,1
2019-03-12,109.01,109.08,108.046,104.7942,111.3394,UP,1
2019-03-13,110.86,109.72,108.448,105.0808,111.3155,UP,1
2019-03-14,110.88,111.16,109.252,105.3478,111.2925,DOWN,0
2019-03-15,109.52,110.85,109.82,105.594,111.2709,UP,1
2019-03-18,110.69,109.55,110.192,105.9188,111.2409,DOWN,0
2019-03-19,110.35,110.8,110.46,106.171,111.2121,DOWN,0
2019-03-20,107.92,108.33,109.872,106.3812,111.1654,UP,1
2019-03-21,109.8,107.27,109.656,106.6288,111.1296,DOWN,0
2019-03-22,107.35,109.27,109.222,106.8174,111.0823,DOWN,0
2019-03-25,106.9,107.07,108.464,106.9772,111.0317,UP,1
2019-03-26,108.41,107.69,108.076,107.1872,110.9928,UP,1
2019-03-27,108.98,108.5,108.288,107.384,110.9547,UP,1
2019-03-28,110.3,109.31,108.388,107.6388,110.9219,UP,1
2019-03-29,111.74,111.0,109.266,107.9338,110.8889,UP,1
2019-04-01,114.43,113.19,110.772,108.2308,110.8744,DOWN,0
2019-04-02,113.68,114.38,111.826,108.4724,110.8569,UP,1
2019-04-03,114.35,114.5,112.9,108.7058,110.8448,DOWN,0
2019-04-04,113.97,114.3,113.634,108.9668,110.8308,UP,1
2019-04-05,114.33,114.16,114.152,109.2594,110.8283,DOWN,0
2019-04-08,113.97,113.73,114.06,109.5222,110.8299,DOWN,0
2019-04-09,112.91,113.07,113.906,109.7738,110.8274,UP,1
2019-04-10,113.08,113.17,113.652,110.0094,110.8243,UP,1
2019-04-11,113.49,113.2,113.556,110.2554,110.8407,UP,1
2019-04-12,114.46,113.94,113.582,110.4366,110.8652,DOWN,0
2019-04-15,113.64,114.72,113.516,110.5876,110.8915,UP,1
2019-04-16,113.94,113.69,113.722,110.7348,110.9318,UP,1
2019-04-17,114.49,114.42,114.004,110.8714,110.9731,DOWN,0
2019-04-18,114.15,114.53,114.136,110.978,111.0144,DOWN,0
2019-04-22,113.62,113.58,113.968,111.0916,111.0537,DOWN,0
2019-04-23,113.6,113.34,113.96,111.2016,111.0903,UP,1
2019-04-24,114.43,113.6,114.058,111.3116,111.1323,DOWN,0
2019-04-25,105.13,109.59,112.186,111.201,111.115,DOWN,0
2019-04-26,103.95,104.91,110.146,111.0398,111.0922,UP,1
2019-04-29,104.84,104.01,108.39,110.9006,111.0797,UP,1
2019-04-30,106.22,104.68,106.914,110.8076,111.0682,DOWN,0
2019-05-01,104.62,106.06,104.952,110.6846,111.0464,UP,1
2019-05-02,105.51,104.62,105.028,110.5734,111.0207,UP,1
2019-05-03,106.65,106.14,105.568,110.4712,110.9986,DOWN,0
2019-05-06,104.62,104.55,105.524,110.3564,110.9609,DOWN,0
2019-05-07,102.09,103.88,104.698,110.181,110.9072,DOWN,0
2019-05-08,101.85,102.24,104.144,109.9972,110.8561,DOWN,0
2019-05-09,100.75,101.08,103.192,109.7896,110.7963,DOWN,0
2019-05-10,100.63,100.21,101.988,109.5982,110.7372,DOWN,0
2019-05-13,99.35,98.62,100.934,109.3426,110.633,UP,1
2019-05-14,99.76,99.65,100.468,109.1282,110.5374,UP,1
2019-05-15,101.54,99.41,100.406,108.9596,110.4518,DOWN,0
2019-05-16,101.31,101.6,100.518,108.8088,110.3648,DOWN,0
2019-05-17,99.4,99.54,100.272,108.6596,110.2624,DOWN,0
2019-05-20,98.52,98.6,100.106,108.4964,110.1582,UP,1
2019-05-21,99.41,99.35,100.036,108.308,110.0623,DOWN,0
2019-05-22,97.5,98.72,99.228,108.0778,109.954,DOWN,0
2019-05-23,96.17,96.92,98.2,107.784,109.8371,DOWN,0
2019-05-24,95.85,96.41,97.49,107.4834,109.7163,DOWN,0
2019-05-28,94.07,95.88,96.6,107.1744,109.5838,UP,1
2019-05-29,94.77,93.96,95.672,106.856,109.4533,UP,1
2019-05-30,95.75,95.4,95.322,106.564,109.3357,DOWN,0
2019-05-31,92.92,94.38,94.672,106.264,109.2095,UP,1
2019-06-03,94.13,92.84,94.328,105.9506,109.0852,UP,1
2019-06-04,97.66,95.48,95.046,105.7568,108.9733,UP,1
2019-06-05,98.21,98.33,95.734,105.583,108.8588,DOWN,0
2019-06-06,98.0,98.22,96.184,105.3748,108.7398,UP,1
2019-06-07,98.23,98.69,97.246,105.1598,108.6182,UP,1
2019-06-10,100.09,99.15,98.438,104.9556,108.5036,DOWN,0
2019-06-11,100.01,100.99,98.908,104.721,108.3943,UP,1
2019-06-12,100.4,99.58,99.346,104.4404,108.2877,UP,1
2019-06-13,102.02,101.0,100.15,104.2072,108.1841,DOWN,0
2019-06-14,101.62,101.85,100.828,103.9526,108.073,DOWN,0
2019-06-17,101.4,101.65,101.09,103.7012,107.9662,UP,1
2019-06-18,102.15,101.89,101.518,103.4576,107.8596,DOWN,0
2019-06-19,101.56,102.26,101.75,103.2094,107.7532,UP,1
2019-06-20,103.4,102.75,102.026,103.0192,107.6558,DOWN,0
2019-06-21,102.17,103.41,102.136,102.801,107.5449,DOWN,0
2019-06-24,99.72,101.65,101.8,102.5256,107.4203,DOWN,0
2019-06-25,97.13,99.72,100.796,102.179,107.2874,UP,1
2019-06-26,99.97,97.61,100.478,101.9056,107.1723,UP,1
2019-06-27,101.7,100.34,100.138,101.6608,107.0591,UP,1
2019-06-28,103.27,102.24,100.358,101.4364,106.9601,DOWN,0
2019-07-01,102.97,104.58,101.008,101.2128,106.8585,DOWN,0
2019-07-02,102.0,103.13,101.982,100.9804,106.77,UP,1
2019-07-03,103.2,102.22,102.628,100.7724,106.684,DOWN,0
2019-07-05,102.42,102.79,102.772,100.5322,106.6007,DOWN,0
2019-07-08,101.92,101.71,102.502,100.468,106.5191,DOWN,0
2019-07-09,101.73,101.63,102.254,100.4236,106.4364,DOWN,0
2019-07-10,101.62,102.43,102.178,100.3592,106.3489,UP,1
2019-07-11,103.33,101.64,102.204,100.3014,106.2731,UP,1
2019-07-12,105.91,103.7,102.902,100.3272,106.216,DOWN,0
2019-07-15,105.79,105.72,103.676,100.3328,106.1637,DOWN,0
2019-07-16,105.61,106.25,104.452,100.312,106.1082,DOWN,0
2019-07-17,102.23,105.08,104.574,100.2642,106.0358,UP,1
2019-07-18,102.8,101.91,104.468,100.2784,105.966,UP,1
2019-07-19,103.31,103.21,103.948,100.3076,105.8953,UP,1
2019-07-22,104.01,103.91,103.592,100.3728,105.8303,UP,1
2019-07-23,105.27,104.48,103.524,100.4656,105.7678,UP,1
2019-07-24,114.39,110.07,105.956,100.7664,105.7532,UP,1
2019-07-25,118.25,115.3,109.046,101.1362,105.7582,UP,1
2019-07-26,120.58,117.48,112.5,101.517,105.7673,DOWN,0
2019-07-29,118.75,119.38,115.448,101.8658,105.7714,UP,1
2019-07-30,119.81,117.68,118.356,102.274,105.7872,DOWN,0
2019-07-31,119.47,119.65,119.372,102.693,105.8158,DOWN,0
2019-08-01,116.98,118.87,119.118,103.0444,105.8225,UP,1
2019-08-02,117.2,116.65,118.442,103.4384,105.8296,DOWN,0
2019-08-05,114.85,115.48,117.662,103.812,105.8165,UP,1
2019-08-06,115.0,115.61,116.7,104.195,105.8014,UP,1
2019-08-07,115.41,113.64,115.888,104.6218,105.8048,UP,1
2019-08-08,117.55,116.54,116.002,105.0774,105.8101,DOWN,0
2019-08-09,115.75,117.25,115.712,105.4774,105.8107,DOWN,0
2019-08-12,114.89,115.13,115.72,105.9168,105.8139,UP,1
2019-08-13,115.83,114.4,115.886,106.3508,105.8534,DOWN,0
2019-08-14,114.04,114.76,115.612,106.6784,105.8845,DOWN,0
2019-08-15,113.9,114.7,114.882,106.9922,105.9275,UP,1
2019-08-16,115.3,113.9,114.792,107.3382,105.9783,UP,1
2019-08-19,116.79,116.68,115.172,107.7094,106.0269,DOWN,0
2019-08-20,115.04,116.25,115.014,108.0084,106.0694,UP,1
2019-08-21,115.93,116.32,115.392,108.3268,106.1115,DOWN,0
2019-08-22,115.22,116.34,115.656,108.6232,106.1576,DOWN,0
2019-08-23,111.28,114.33,114.852,108.8084,106.1799,UP,1
2019-08-26,114.36,113.04,114.366,109.0632,106.2085,DOWN,0
2019-08-27,114.13,114.67,114.184,109.3178,106.2235,UP,1
2019-08-28,116.33,113.87,114.264,109.6014,106.2476,UP,1
2019-08-29,118.37,117.81,114.894,109.9376,106.2919,UP,1
2019-08-30,118.66,119.59,116.37,110.2428,106.3466,DOWN,0
2019-09-03,117.33,117.66,116.964,110.546,106.3863,UP,1
2019-09-04,119.47,118.57,118.032,110.941,106.4361,UP,1
2019-09-05,121.2,120.12,119.006,111.4224,106.4899,DOWN,0
2019-09-06,120.08,121.52,119.348,111.8246,106.5398,UP,1
2019-09-09,121.66,121.0,119.948,112.2238,106.5917,UP,1
2019-09-10,122.4,121.2,120.962,112.6064,106.6611,UP,1
2019-09-11,122.85,122.43,121.638,113.004,106.7315,DOWN,0
2019-09-12,122.56,122.82,121.91,113.4152,106.8009,UP,1
2019-09-13,122.67,123.19,122.428,113.8046,106.861,DOWN,0
2019-09-16,122.57,122.06,122.61,114.2076,106.9163,DOWN,0
2019-09-17,122.39,121.72,122.608,114.617,106.9605,DOWN,0
2019-09-18,121.04,119.12,122.246,115.0032,106.9994,DOWN,0
2019-09-19,119.12,120.61,121.558,115.3532,107.0186,UP,1
2019-09-20,120.7,119.83,121.164,115.7006,107.0457,DOWN,0
2019-09-23,119.05,119.8,120.46,115.9634,107.1071,DOWN,0
2019-09-24,117.99,119.22,119.58,116.2074,107.1569,UP,1
2019-09-25,119.05,118.23,119.182,116.4762,107.2255,DOWN,0
2019-09-26,118.45,119.0,119.048,116.8006,107.2958,UP,1
2019-09-27,118.95,119.0,118.698,117.1236,107.3726,UP,1
2019-09-30,119.82,119.31,118.852,117.4538,107.4657,DOWN,0
2019-10-01,115.81,120.25,118.416,117.6898,107.5408,DOWN,0
2019-10-02,115.24,114.89,117.654,117.8892,107.6237,UP,1
2019-10-03,115.9,115.4,117.144,117.9194,107.7189,UP,1
2019-10-04,117.49,116.14,116.852,117.9042,107.8199,DOWN,0
2019-10-07,115.57,116.7,116.002,117.804,107.9262,DOWN,0
2019-10-08,112.74,114.41,115.388,117.6838,108.0202,UP,1
2019-10-09,113.86,114.0,115.112,117.5648,108.122,UP,1
2019-10-10,115.28,114.04,114.988,117.481,108.2489,UP,1
2019-10-11,116.02,116.88,114.694,117.4618,108.346,DOWN,0
2019-10-14,115.87,115.94,114.754,117.4352,108.4364,UP,1
2019-10-15,116.48,116.09,115.502,117.4678,108.5362,UP,1
2019-10-16,117.5,116.15,116.23,117.5178,108.636,UP,1
2019-10-17,118.39,117.81,116.852,117.5774,108.7419,DOWN,0
2019-10-18,117.35,118.44,117.118,117.5734,108.8564,UP,1
2019-10-21,118.52,117.7,117.648,117.6288,108.9603,DOWN,0
2019-10-22,116.1,115.83,117.572,117.653,109.0538,DOWN,0
2019-10-23,115.15,115.4,117.102,117.6394,109.1424,DOWN,0
2019-10-24,114.01,114.8,116.226,117.6388,109.2229,UP,1
2019-10-25,115.72,114.0,115.9,117.6752,109.3069,UP,1
2019-10-28,116.25,116.08,115.446,117.6942,109.3986,UP,1
2019-10-29,116.91,116.64,115.608,117.6966,109.4875,DOWN,0
2019-10-30,116.88,116.87,115.954,117.7334,109.5841,DOWN,0
2019-10-31,115.17,116.04,116.186,117.7182,109.675,UP,1
2019-11-01,119.51,116.46,116.944,117.804,109.7746,UP,1
2019-11-04,123.02,120.0,118.298,118.0388,109.8817,DOWN,0
2019-11-05,121.39,123.32,119.194,118.1794,109.9753,UP,1
2019-11-06,121.95,121.38,120.208,118.3358,110.0804,UP,1
2019-11-07,123.49,122.35,121.872,118.479,110.1994,UP,1
2019-11-08,124.3,123.52,122.83,118.5976,110.3167,DOWN,0
2019-11-11,123.14,123.41,122.854,118.6872,110.4308,DOWN,0
2019-11-12,123.01,123.0,123.178,118.8008,110.5393,UP,1
2019-11-13,123.02,122.62,123.392,118.8718,110.6485,UP,1
2019-11-14,124.08,122.74,123.51,118.9294,110.7419,DOWN,0
2019-11-15,123.73,123.54,123.396,119.0024,110.8301,DOWN,0
2019-11-18,122.77,123.53,123.322,119.0246,110.911,DOWN,0
2019-11-19,120.54,123.46,122.828,118.9874,110.9754,DOWN,0
2019-11-20,119.01,120.2,122.026,118.9106,111.0264,UP,1
2019-11-21,119.52,118.79,121.114,118.8498,111.0843,DOWN,0
2019-11-22,119.32,119.96,120.232,118.7828,111.1404,UP,1
2019-11-25,120.3,119.84,119.738,118.7374,111.1972,UP,1
2019-11-26,121.2,120.37,119.87,118.7136,111.2499,DOWN,0
2019-11-27,119.87,121.44,120.042,118.6902,111.2892,DOWN,0
2019-11-29,119.73,120.02,120.084,118.7024,111.3289,DOWN,0
2019-12-02,118.22,120.09,119.864,118.6528,111.3656,DOWN,0
2019-12-03,116.93,116.83,119.19,118.6104,111.3964,DOWN,0
2019-12-04,116.47,117.22,118.244,118.58,111.4234,DOWN,0
2019-12-05,115.01,116.08,117.272,118.4992,111.4397,UP,1
2019-12-06,117.53,116.0,116.832,118.4808,111.4755,UP,1
2019-12-09,118.14,117.0,116.816,118.4646,111.5119,UP,1
2019-12-10,118.54,118.13,117.138,118.439,111.5494,DOWN,0
2019-12-11,116.79,118.54,117.202,118.4586,111.5777,UP,1
2019-12-12,116.95,115.18,117.59,118.4928,111.6115,UP,1
2019-12-13,118.62,118.03,117.808,118.5472,111.6439,UP,1
2019-12-16,119.12,119.12,118.004,118.5798,111.6871,UP,1
2019-12-17,120.29,120.03,118.354,118.6742,111.7387,DOWN,0
2019-12-18,117.95,118.54,118.586,118.7784,111.7842,UP,1
2019-12-19,118.56,118.36,118.908,118.8724,111.8427,DOWN,0
2019-12-20,117.4,119.89,118.664,118.9148,111.8963,UP,1
2019-12-23,118.94,118.23,118.628,118.9732,111.9469,DOWN,0
2019-12-24,118.33,117.43,118.236,119.0224,111.9935,UP,1
2019-12-26,119.04,119.09,118.454,119.0736,112.0344,DOWN,0
2019-12-27,118.94,119.45,118.53,119.1024,112.0747,DOWN,0
2019-12-30,116.44,119.22,118.338,119.0634,112.1093,UP,1
2019-12-31,117.06,116.04,117.962,119.0576,112.1411,DOWN,0
2020-01-02,116.79,117.68,117.654,119.023,112.1733,DOWN,0
2020-01-03,116.72,114.97,117.19,119.0354,112.2173,DOWN,0
2020-01-06,116.2,115.45,116.642,119.0564,112.2493,DOWN,0
2020-01-07,116.0,115.86,116.554,119.0962,112.2926,UP,1
2020-01-08,116.66,115.38,116.474,119.115,112.3414,UP,1
2020-01-09,116.93,117.03,116.502,119.1286,112.384,DOWN,0
2020-01-10,115.87,117.07,116.332,119.1078,112.4184,UP,1
2020-01-13,116.75,116.12,116.442,119.1052,112.4507,UP,1
2020-01-14,117.27,116.75,116.696,119.1472,112.4783,UP,1
2020-01-15,117.93,117.51,116.95,119.1156,112.4958,UP,1
2020-01-16,118.61,118.51,117.286,119.0274,112.5205,DOWN,0
2020-01-17,118.6,118.74,117.832,118.9716,112.5417,DOWN,0
2020-01-21,117.39,118.21,117.96,118.8804,112.5588,DOWN,0
2020-01-22,117.26,117.79,117.958,118.7558,112.5735,DOWN,0
2020-01-23,116.93,117.03,117.758,118.6084,112.5883,DOWN,0
2020-01-24,116.66,117.04,117.368,118.4788,112.607,DOWN,0
2020-01-27,114.92,114.95,116.632,118.317,112.6162,UP,1
2020-01-28,115.37,115.45,116.228,118.164,112.6256,UP,1
2020-01-29,115.76,115.76,115.928,117.9976,112.6321,DOWN,0
2020-01-30,108.0,112.26,114.142,117.683,112.6039,DOWN,0
2020-01-31,103.52,107.84,111.514,117.298,112.5518,DOWN,0
2020-02-03,102.03,104.16,108.936,116.9278,112.4895,UP,1
2020-02-04,103.38,103.34,106.538,116.6152,112.4357,UP,1
2020-02-05,106.04,104.63,104.594,116.3456,112.3978,UP,1
2020-02-06,106.51,106.6,104.296,116.0894,112.3623,DOWN,0
2020-02-07,103.12,106.05,104.216,115.7458,112.3058,DOWN,0
2020-02-10,103.07,103.4,104.424,115.3832,112.2955,UP,1
2020-02-11,104.87,103.42,104.722,115.0832,112.3001,UP,1
2020-02-12,105.54,105.77,104.622,114.7994,112.3036,DOWN,0
2020-02-13,105.24,104.99,104.368,114.5398,112.2987,UP,1
2020-02-14,105.95,104.99,104.934,114.3202,112.3053,UP,1
2020-02-18,106.42,105.95,105.604,114.1192,112.3099,UP,1
2020-02-19,106.76,106.98,105.982,113.9542,112.3104,DOWN,0
2020-02-20,106.48,106.48,106.17,113.7332,112.3197,DOWN,0
2020-02-21,102.94,105.62,105.71,113.4292,112.324,DOWN,0
2020-02-24,98.49,99.76,104.218,113.0282,112.3072,DOWN,0
2020-02-25,93.9,99.07,101.714,112.5704,112.2729,DOWN,0
2020-02-26,93.73,95.08,99.108,112.106,112.2384,DOWN,0
2020-02-27,90.24,91.51,95.86,111.5384,112.1929,UP,1
2020-02-28,90.49,88.63,93.37,110.9658,112.1465,UP,1
2020-03-02,92.75,92.05,92.222,110.415,112.1026,DOWN,0
2020-03-03,91.3,94.86,91.702,109.882,112.0525,UP,1
2020-03-04,95.82,92.29,92.12,109.4272,112.0346,DOWN,0
2020-03-05,92.99,92.78,92.67,108.939,112.007,UP,1
2020-03-06,94.0,90.27,93.372,108.4402,111.9799,DOWN,0
2020-03-09,87.18,88.44,92.258,107.8172,111.9283,UP,1
2020-03-10,92.82,90.48,92.562,107.2928,111.9116,DOWN,0
2020-03-11,87.99,89.82,90.996,106.6738,111.8723,DOWN,0
2020-03-12,86.17,82.22,89.632,106.0684,111.8328,UP,1
2020-03-13,94.23,91.0,89.678,105.6118,111.8301,DOWN,0
2020-03-16,87.06,85.86,89.654,105.0172,111.7866,UP,1
2020-03-17,96.79,89.05,90.448,104.6186,111.806,UP,1
2020-03-18,99.26,91.0,92.702,104.2798,111.8316,DOWN,0
2020-03-19,96.25,98.67,94.718,103.8848,111.8246,DOWN,0
2020-03-20,93.46,96.15,94.564,103.4208,111.8008,DOWN,0
2020-03-23,91.9,94.18,95.532,102.9202,111.7703,UP,1
2020-03-24,95.26,93.93,95.226,102.508,111.7555,DOWN,0
2020-03-25,94.5,95.63,94.274,102.063,111.7275,UP,1
2020-03-26,99.78,94.5,94.98,101.7132,111.7264,DOWN,0
2020-03-27,97.52,95.6,95.792,101.305,111.712,UP,1
2020-03-30,97.84,98.13,96.98,100.8896,111.6911,DOWN,0
2020-03-31,93.42,96.91,96.612,100.386,111.6501,DOWN,0
2020-04-01,90.39,90.91,95.79,99.846,111.595,UP,1
2020-04-02,93.04,89.76,94.442,99.3616,111.5495,DOWN,0
2020-04-03,90.0,92.17,92.938,98.823,111.4917,UP,1
2020-04-06,95.68,93.21,92.506,98.4034,111.4531,DOWN,0
2020-04-07,92.91,96.25,92.404,97.9632,111.4068,UP,1
2020-04-08,98.79,97.0,94.084,97.6316,111.4021,DOWN,0
2020-04-09,98.69,98.58,95.214,97.2902,111.4099,DOWN,0
2020-04-13,98.42,98.58,96.898,97.0986,111.4022,UP,1
2020-04-14,101.4,100.56,98.042,97.0562,111.4007,DOWN,0
2020-04-15,99.92,99.94,99.444,97.014,111.3839,UP,1
2020-04-16,102.22,100.18,100.13,96.9908,111.3802,UP,1
2020-04-17,102.75,102.16,100.942,96.925,111.3839,DOWN,0
2020-04-20,101.2,101.74,101.498,96.8188,111.3739,DOWN,0
2020-04-21,100.62,100.36,101.342,96.7688,111.3649,DOWN,0
2020-04-22,97.61,101.5,100.88,96.6596,111.3434,UP,1
2020-04-23,99.45,98.36,100.326,96.5512,111.332,UP,1
2020-04-24,100.18,100.19,99.812,96.444,111.3248,UP,1
2020-04-27,102.55,101.0,100.082,96.3902,111.3209,DOWN,0
2020-04-28,96.43,99.25,99.244,96.1998,111.2735,DOWN,0
2020-04-29,96.11,96.1,98.944,95.9936,111.2251,DOWN,0
2020-04-30,94.66,95.6,97.986,95.7516,111.1703,DOWN,0
2020-05-01,91.9,93.23,96.33,95.46,111.1187,DOWN,0
2020-05-04,90.44,91.61,93.908,95.21,111.0569,UP,1
2020-05-05,92.71,91.53,93.164,95.0944,111.0039,UP,1
2020-05-06,92.93,93.14,92.528,95.075,110.9485,DOWN,0
2020-05-07,92.83,93.99,92.162,95.057,110.8863,UP,1
2020-05-08,94.83,93.54,92.748,95.1488,110.7885,DOWN,0
2020-05-11,93.91,94.21,93.442,95.2172,110.6668,DOWN,0
2020-05-12,92.85,94.76,93.47,95.2192,110.5281,DOWN,0
2020-05-13,90.74,92.56,93.032,95.208,110.3881,UP,1
2020-05-14,91.69,90.0,92.804,95.1254,110.2475,DOWN,0
2020-05-15,91.03,90.84,92.044,95.0862,110.1053,UP,1
2020-05-18,96.1,93.33,92.482,95.1282,110.0009,UP,1
2020-05-19,96.43,95.93,93.198,95.3132,109.897,UP,1
2020-05-20,97.18,97.5,94.486,95.4004,109.8087,UP,1
2020-05-21,97.31,96.73,95.61,95.5868,109.7202,DOWN,0
2020-05-22,96.72,96.79,96.748,95.7978,109.6268,UP,1
2020-05-26,97.07,98.15,96.942,95.8546,109.5244,UP,1
2020-05-27,99.62,97.78,97.58,96.1058,109.4437,UP,1
2020-05-28,99.72,100.0,98.088,96.1644,109.3679,DOWN,0
2020-05-29,99.71,99.33,98.568,96.1734,109.2873,DOWN,0
2020-06-01,99.28,99.48,99.08,96.234,109.2135,UP,1
2020-06-02,101.17,99.75,99.9,96.3882,109.1498,UP,1
2020-06-03,103.65,102.6,100.706,96.6232,109.0916,DOWN,0
2020-06-04,103.2,103.3,101.402,96.782,109.0236,UP,1
2020-06-05,106.65,104.98,102.79,97.025,108.9817,UP,1
2020-06-08,110.45,106.67,105.024,97.2384,108.9543,DOWN,0
2020-06-09,107.83,109.08,106.356,97.4446,108.9173,DOWN,0
2020-06-10,106.63,107.89,106.952,97.6204,108.8941,DOWN,0
2020-06-11,100.47,103.47,106.406,97.7614,108.8246,UP,1
