ticker,ADBE US Equity,ADBE US Equity,ADBE US Equity,ADBE US Equity,ADBE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-03-13,219.76,223.0,167.6776,219.014,198.5954,DOWN,0
2018-03-14,218.44,220.75,168.0604,219.33,199.4594,UP,1
2018-03-15,218.87,220.0,168.4427,219.824,200.2828,UP,1
2018-03-16,225.55,227.18,168.8611,220.712,201.173,DOWN,0
2018-03-19,222.18,224.48,169.2651,220.96,201.9522,UP,1
2018-03-20,229.75,223.19,169.6965,222.958,202.8404,DOWN,0
2018-03-21,226.85,228.76,170.1128,224.64,203.6766,DOWN,0
2018-03-22,220.52,223.86,170.5002,224.97,204.353,DOWN,0
2018-03-23,215.02,219.52,170.8572,222.864,204.9112,UP,1
2018-03-26,228.91,218.83,171.2886,224.21,205.711,DOWN,0
2018-03-27,213.8,229.9,171.6674,221.02,206.086,DOWN,0
2018-03-28,212.54,213.72,172.0438,218.158,206.4876,UP,1
2018-03-29,216.08,213.35,172.4288,217.27,206.8794,DOWN,0
2018-04-02,212.28,214.81,172.7989,216.722,207.201,UP,1
2018-04-03,215.93,214.78,173.191,214.126,207.605,UP,1
2018-04-04,225.05,210.71,173.627,216.376,208.1492,DOWN,0
2018-04-05,223.54,227.94,174.043,218.576,208.6182,DOWN,0
2018-04-06,218.61,221.89,174.4315,219.082,209.0348,UP,1
2018-04-09,219.17,220.08,174.8061,220.46,209.468,UP,1
2018-04-10,224.53,222.61,175.2103,222.18,209.9326,DOWN,0
2018-04-11,223.63,222.93,175.6014,221.896,210.4406,UP,1
2018-04-12,226.96,225.72,176.0114,222.58,211.0418,DOWN,0
2018-04-13,224.06,228.85,176.419,223.67,211.5278,UP,1
2018-04-16,226.52,226.08,176.8326,225.14,212.0706,UP,1
2018-04-17,231.16,228.56,177.2822,226.466,212.781,DOWN,0
2018-04-18,231.1,231.7,177.7305,227.96,213.5976,DOWN,0
2018-04-19,227.62,230.11,178.1765,228.092,214.2606,DOWN,0
2018-04-20,225.24,227.0,178.5967,228.328,214.9186,UP,1
2018-04-23,225.3,226.39,179.0194,228.084,215.7214,DOWN,0
2018-04-24,217.89,227.0,179.3978,225.43,216.3194,DOWN,0
2018-04-25,217.32,218.16,179.7677,222.674,216.8228,UP,1
2018-04-26,221.91,219.77,180.1626,221.532,217.3914,DOWN,0
2018-04-27,221.9,223.08,180.5425,220.864,217.8868,DOWN,0
2018-04-30,221.6,223.27,180.9253,220.124,218.2594,UP,1
2018-05-01,224.08,220.77,181.3149,221.362,218.7098,DOWN,0
2018-05-02,221.1,224.3,181.6884,222.118,219.0722,UP,1
2018-05-03,226.05,220.01,182.0792,222.946,219.5514,UP,1
2018-05-04,228.51,223.89,182.4771,224.268,220.0694,UP,1
2018-05-07,230.99,229.54,182.8824,226.146,220.4944,UP,1
2018-05-08,234.56,229.74,183.3076,228.242,220.9426,UP,1
2018-05-09,239.74,235.0,183.7586,231.97,221.561,UP,1
2018-05-10,241.15,240.46,184.2233,234.99,222.2014,UP,1
2018-05-11,241.88,241.03,184.6838,237.664,222.9184,DOWN,0
2018-05-14,238.37,242.0,185.1447,239.14,223.49,DOWN,0
2018-05-15,236.6,235.64,185.594,239.548,223.9988,UP,1
2018-05-16,237.39,236.59,186.0485,239.078,224.5064,DOWN,0
2018-05-17,236.85,237.32,186.496,238.218,224.9062,UP,1
2018-05-18,238.09,236.24,186.9508,237.46,225.34,UP,1
2018-05-21,238.1,239.85,187.4023,237.406,225.6798,UP,1
2018-05-22,238.79,241.15,187.8577,237.844,226.0368,UP,1
2018-05-23,243.91,236.32,188.3351,239.148,226.5198,UP,1
2018-05-24,245.15,243.79,188.8218,240.808,227.054,DOWN,0
2018-05-25,243.56,245.0,189.2978,241.902,227.5478,DOWN,0
2018-05-29,242.19,242.99,189.7842,242.72,227.8806,UP,1
2018-05-30,247.4,244.4,190.2888,244.442,228.385,UP,1
2018-05-31,249.28,247.11,190.7894,245.516,228.7756,UP,1
2018-06-01,251.31,250.55,191.2942,246.748,229.2648,UP,1
2018-06-04,253.34,252.85,191.8019,248.704,229.9212,DOWN,0
2018-06-05,252.7,254.0,192.3242,250.806,230.6748,UP,1
2018-06-06,253.95,253.75,192.8541,252.116,231.1756,DOWN,0
2018-06-07,247.51,253.24,193.3454,251.762,231.8498,UP,1
2018-06-08,251.21,246.86,193.8402,251.742,232.6232,DOWN,0
2018-06-11,251.0,251.76,194.3397,251.274,233.3216,UP,1
2018-06-12,252.59,252.65,194.8486,251.252,234.1278,UP,1
2018-06-13,256.13,253.7,195.372,251.688,234.9318,UP,1
2018-06-14,258.1,257.15,195.9035,253.806,235.5928,DOWN,0
2018-06-15,251.82,251.28,196.4019,253.928,236.1584,UP,1
2018-06-18,255.69,250.52,196.912,254.866,236.9,DOWN,0
2018-06-19,251.74,251.83,197.3949,254.696,237.5514,DOWN,0
2018-06-20,251.24,253.5,197.8758,253.718,238.0856,DOWN,0
2018-06-21,248.83,252.0,198.3486,251.864,238.5896,DOWN,0
2018-06-22,243.63,248.11,198.7979,250.226,238.923,DOWN,0
2018-06-25,239.68,240.15,199.219,247.024,239.2354,UP,1
2018-06-26,242.25,240.67,199.6535,245.126,239.55,DOWN,0
2018-06-27,237.68,243.46,200.0576,242.414,239.6804,UP,1
2018-06-28,239.81,236.59,200.4751,240.61,239.8546,UP,1
2018-06-29,243.81,241.88,200.9129,240.646,240.1784,DOWN,0
2018-07-02,243.26,241.05,201.3545,241.362,240.5388,DOWN,0
2018-07-03,242.01,244.72,201.7921,241.314,240.873,UP,1
2018-07-05,244.18,243.04,202.2341,242.614,241.3988,UP,1
2018-07-06,248.19,244.48,202.6921,244.29,242.0162,UP,1
2018-07-09,249.77,249.9,203.1911,245.482,242.5734,DOWN,0
2018-07-10,248.63,250.47,203.6878,246.556,243.108,DOWN,0
2018-07-11,248.12,246.65,204.1859,247.778,243.6384,UP,1
2018-07-12,254.87,249.94,204.7374,249.916,244.2542,UP,1
2018-07-13,258.59,254.64,205.3033,251.996,245.004,DOWN,0
2018-07-16,254.68,258.63,205.8446,252.978,245.5766,UP,1
2018-07-17,258.31,252.68,206.402,254.914,246.1726,UP,1
2018-07-18,259.78,257.86,206.955,257.246,246.7484,DOWN,0
2018-07-19,257.68,258.0,207.5037,257.808,247.2108,DOWN,0
2018-07-20,257.54,258.17,208.0484,257.598,247.5668,UP,1
2018-07-23,259.47,257.66,208.606,258.556,247.9332,DOWN,0
2018-07-24,257.49,261.04,209.1422,258.392,248.2454,UP,1
2018-07-25,263.17,258.35,209.7024,259.07,248.7414,DOWN,0
2018-07-26,261.93,261.92,210.2546,259.92,249.248,DOWN,0
2018-07-27,254.81,262.05,210.7679,259.374,249.5964,DOWN,0
2018-07-30,242.32,254.42,211.2112,255.944,249.7058,UP,1
2018-07-31,244.68,244.93,211.6666,253.382,249.8376,UP,1
2018-08-01,248.01,245.0,212.137,250.35,250.0358,UP,1
2018-08-02,252.22,245.697,212.6458,248.408,250.3044,UP,1
2018-08-03,253.28,252.575,213.1603,248.102,250.4918,UP,1
2018-08-06,254.11,252.74,213.6658,250.46,250.671,DOWN,0
2018-08-07,253.39,254.5,214.0741,252.202,250.8676,UP,1
2018-08-08,253.83,252.95,214.4651,253.366,251.1004,DOWN,0
2018-08-09,253.8,254.55,214.8733,253.682,251.2284,DOWN,0
2018-08-10,253.7,252.0,215.2839,253.766,251.3168,DOWN,0
2018-08-13,253.54,254.16,215.6924,253.652,251.3614,UP,1
2018-08-14,256.05,254.38,216.1039,254.184,251.4156,DOWN,0
2018-08-15,250.52,253.8,216.4699,253.522,251.372,DOWN,0
2018-08-16,248.89,252.79,216.8342,252.54,251.2708,DOWN,0
2018-08-17,245.7,248.39,217.1869,250.94,251.2346,UP,1
2018-08-20,249.76,246.08,217.5544,250.184,251.2056,UP,1
2018-08-21,251.5,250.45,217.9072,249.274,251.2156,UP,1
2018-08-22,255.54,250.59,218.2734,250.278,251.2746,UP,1
2018-08-23,257.0,254.62,218.6544,251.9,251.292,UP,1
2018-08-24,261.51,258.33,219.0576,255.062,251.3602,UP,1
2018-08-27,262.4,263.0,219.4493,257.59,251.5718,UP,1
2018-08-28,263.04,263.7,219.8549,259.898,251.7188,UP,1
2018-08-29,268.36,263.0,220.2881,262.462,252.0512,DOWN,0
2018-08-30,266.43,266.72,220.711,264.348,252.355,DOWN,0
2018-08-31,263.51,265.55,221.1219,264.748,252.6486,UP,1
2018-09-04,266.68,263.67,221.5549,265.604,253.1096,DOWN,0
2018-09-05,256.14,265.61,221.9241,264.224,253.4388,UP,1
2018-09-06,259.75,256.95,222.3117,262.502,253.7888,UP,1
2018-09-07,260.87,258.0,222.7043,261.39,254.2526,UP,1
2018-09-10,265.37,264.27,223.1104,261.762,254.7638,UP,1
2018-09-11,267.0,265.3,223.5309,261.826,255.2276,UP,1
2018-09-12,267.79,267.83,223.9476,264.156,255.7182,UP,1
2018-09-13,268.52,267.13,224.3652,265.91,256.2484,UP,1
2018-09-14,274.69,269.0,224.8116,268.674,256.8586,DOWN,0
2018-09-17,268.25,275.0,225.2686,269.25,257.2598,UP,1
2018-09-18,270.79,267.61,225.7152,270.008,257.6802,DOWN,0
2018-09-19,264.88,271.14,226.142,269.426,258.0052,UP,1
2018-09-20,266.34,266.47,226.6315,268.99,258.3696,DOWN,0
2018-09-21,260.88,266.15,227.0982,266.228,258.4898,UP,1
2018-09-24,264.09,260.0,227.5511,265.396,258.5998,UP,1
2018-09-25,267.84,264.6,228.0172,264.806,258.863,UP,1
2018-09-26,268.47,268.56,228.4917,265.524,259.0662,UP,1
2018-09-27,269.91,270.0,228.9697,266.238,259.2688,UP,1
2018-09-28,269.95,269.75,229.4568,268.052,259.5142,UP,1
2018-10-01,275.49,271.76,229.9501,270.332,259.8732,DOWN,0
2018-10-02,272.0,274.71,230.4351,271.164,260.1238,DOWN,0
2018-10-03,270.51,273.25,230.9001,271.572,260.3842,DOWN,0
2018-10-04,263.71,269.5,231.3349,270.332,260.395,DOWN,0
2018-10-05,263.22,263.96,231.7762,268.986,260.4208,DOWN,0
2018-10-08,254.69,261.84,232.1784,264.826,260.4184,DOWN,0
2018-10-09,254.16,254.16,232.5764,261.258,260.6552,DOWN,0
2018-10-10,237.91,252.52,232.8909,254.738,260.5198,UP,1
2018-10-11,238.59,236.41,233.2117,249.714,260.3314,UP,1
2018-10-12,248.87,247.74,233.5792,246.844,260.2644,DOWN,0
2018-10-15,238.01,248.34,233.8915,243.508,259.959,UP,1
2018-10-16,260.67,252.5,234.3187,244.81,260.0902,DOWN,0
2018-10-17,258.91,261.21,234.7247,249.01,260.2006,DOWN,0
2018-10-18,250.35,256.19,235.0713,251.362,260.131,DOWN,0
2018-10-19,245.03,252.73,235.3803,250.594,259.9556,UP,1
2018-10-22,251.06,246.0,235.7089,253.204,259.9028,UP,1
2018-10-23,251.76,246.19,236.0425,251.422,259.8672,DOWN,0
2018-10-24,238.44,250.61,236.3012,247.328,259.515,UP,1
2018-10-25,252.92,242.17,236.6303,247.842,259.563,DOWN,0
2018-10-26,245.8,243.85,236.9147,247.996,259.5012,DOWN,0
2018-10-29,239.75,250.67,237.1382,245.734,259.3822,DOWN,0
2018-10-30,238.41,238.99,237.3679,243.064,259.1552,UP,1
2018-10-31,245.76,245.41,237.6143,244.528,259.0404,DOWN,0
2018-11-01,245.28,245.69,237.8597,243.0,258.8352,DOWN,0
2018-11-02,239.64,246.57,238.0792,241.768,258.488,UP,1
2018-11-05,239.89,240.0,238.2895,241.796,258.0556,UP,1
2018-11-06,240.56,240.48,238.4918,242.226,257.6188,UP,1
2018-11-07,253.43,244.8,238.7701,243.76,257.4266,DOWN,0
2018-11-08,249.96,253.31,239.0323,244.696,257.0586,DOWN,0
2018-11-09,244.84,247.56,239.25,245.736,256.6268,DOWN,0
2018-11-12,236.67,244.14,239.4422,245.092,256.09,UP,1
2018-11-13,238.74,238.38,239.6514,244.728,255.5312,DOWN,0
2018-11-14,235.22,242.16,239.8287,241.086,255.1128,UP,1
2018-11-15,239.95,233.98,240.0316,239.084,254.7168,DOWN,0
2018-11-16,238.89,239.52,240.2478,237.894,254.2772,DOWN,0
2018-11-19,219.69,237.5,240.3949,234.498,253.3636,UP,1
2018-11-20,219.73,209.41,240.5212,230.696,252.4182,UP,1
2018-11-21,225.98,225.33,240.6894,228.848,251.582,DOWN,0
2018-11-23,225.56,222.71,240.8914,225.97,250.7228,UP,1
2018-11-26,231.96,229.19,241.1113,224.584,249.8682,UP,1
2018-11-27,232.25,230.77,241.3118,227.096,249.1482,UP,1
2018-11-28,249.21,237.9,241.5904,232.992,248.7166,DOWN,0
2018-11-29,249.09,246.36,241.8502,237.614,248.4008,UP,1
2018-11-30,250.89,250.23,242.0898,242.68,248.0918,UP,1
2018-12-03,255.26,260.71,242.3583,247.34,247.9794,DOWN,0
2018-12-04,245.82,253.22,242.5725,250.054,247.614,UP,1
2018-12-06,250.63,240.0,242.8152,250.338,247.2698,DOWN,0
2018-12-07,238.0,248.39,242.9922,248.12,246.6604,UP,1
2018-12-10,244.09,237.46,243.1639,246.76,246.144,UP,1
2018-12-11,245.34,251.43,243.3299,244.776,245.6518,UP,1
2018-12-12,245.55,249.99,243.5135,244.722,245.053,UP,1
2018-12-13,248.08,248.15,243.7083,244.212,244.5746,DOWN,0
2018-12-14,230.0,240.76,243.8281,242.612,243.7644,DOWN,0
2018-12-17,221.38,226.93,243.8861,238.07,242.9178,UP,1
2018-12-18,226.18,222.53,243.9612,234.238,242.177,DOWN,0
2018-12-19,224.65,225.92,244.0244,230.058,241.5762,DOWN,0
2018-12-20,218.65,223.0,244.0333,224.172,240.866,DOWN,0
2018-12-21,208.8,219.55,243.9953,219.932,240.2838,DOWN,0
2018-12-24,205.16,206.9,243.9156,216.688,239.6152,UP,1
2018-12-26,222.95,206.53,243.9256,216.042,239.0968,UP,1
2018-12-27,225.14,219.99,243.9525,216.14,238.8394,DOWN,0
2018-12-28,223.13,227.58,243.976,217.036,238.0886,UP,1
2018-12-31,226.24,225.56,244.0128,220.524,237.4352,DOWN,0
2019-01-02,224.57,219.91,244.0079,224.406,236.9196,DOWN,0
2019-01-03,215.7,220.88,243.9755,222.956,236.333,UP,1
2019-01-04,226.19,219.84,243.9577,223.166,235.8356,UP,1
2019-01-07,229.26,229.95,243.9697,224.392,235.3856,UP,1
2019-01-08,232.68,232.65,244.0306,225.68,235.2704,UP,1
2019-01-09,235.43,234.01,244.1326,227.852,234.9206,UP,1
2019-01-10,237.77,233.77,244.1769,232.266,234.76,DOWN,0
2019-01-11,237.55,235.71,244.2957,234.538,234.716,DOWN,0
2019-01-14,234.56,235.33,244.4058,235.598,234.639,UP,1
2019-01-15,242.36,237.9,244.5371,237.534,234.571,DOWN,0
2019-01-16,241.95,243.6,244.6855,238.838,234.5044,UP,1
2019-01-17,244.4,240.13,244.8278,240.164,234.5996,UP,1
2019-01-18,247.51,247.45,244.9401,242.156,234.752,DOWN,0
2019-01-22,243.85,245.13,245.0417,244.014,234.8178,UP,1
2019-01-23,245.14,244.91,245.1743,244.57,234.652,DOWN,0
2019-01-24,242.56,245.62,245.2913,244.692,234.504,UP,1
2019-01-25,244.95,244.99,245.3934,244.802,234.5062,DOWN,0
2019-01-28,241.85,241.0,245.4845,243.67,234.6098,DOWN,0
2019-01-29,238.27,241.81,245.541,242.554,234.6004,UP,1
2019-01-30,242.67,240.16,245.6341,242.06,234.7494,UP,1
2019-01-31,247.82,243.0,245.7406,243.112,234.9068,DOWN,0
2019-02-01,247.38,247.82,245.8217,243.598,235.0766,UP,1
2019-02-04,254.74,248.56,245.9399,246.176,235.7776,UP,1
2019-02-05,254.82,256.74,246.0759,249.486,236.4794,DOWN,0
2019-02-06,254.35,255.06,246.2214,251.822,237.0468,DOWN,0
2019-02-07,253.74,251.33,246.3636,253.006,237.6104,UP,1
2019-02-08,257.0,251.39,246.5592,254.93,238.1112,UP,1
2019-02-11,258.39,258.89,246.7645,255.66,238.634,UP,1
2019-02-12,261.37,260.15,246.9618,256.97,238.8772,DOWN,0
2019-02-13,260.23,263.13,247.1535,258.146,239.1,DOWN,0
2019-02-14,260.14,259.4,247.3462,259.426,239.285,DOWN,0
2019-02-15,259.45,260.34,247.523,259.916,239.3688,DOWN,0
2019-02-19,257.81,258.98,247.7066,259.8,239.6086,UP,1
2019-02-20,258.1,258.13,247.8668,259.146,239.758,DOWN,0
2019-02-21,257.76,257.3,248.0131,258.652,240.1532,UP,1
2019-02-22,258.9,257.61,248.1526,258.404,240.4494,DOWN,0
2019-02-25,258.62,261.5,248.2729,258.238,240.715,UP,1
2019-02-26,261.22,258.0,248.3803,258.92,241.0284,UP,1
2019-02-27,262.9,259.77,248.4891,259.88,241.3248,DOWN,0
2019-02-28,262.5,262.4,248.5922,260.828,241.9748,UP,1
2019-03-01,264.01,265.75,248.7204,261.85,242.8274,DOWN,0
2019-03-04,258.16,266.7,248.8282,261.758,243.467,DOWN,0
2019-03-05,257.38,259.0,248.9281,260.99,244.1216,DOWN,0
2019-03-06,256.4,257.4,249.0259,259.69,244.8766,DOWN,0
2019-03-07,255.46,255.77,249.1127,258.282,245.8098,DOWN,0
2019-03-08,254.74,251.49,249.1959,256.428,246.8014,UP,1
2019-03-11,260.96,255.98,249.3068,256.988,247.5616,UP,1
2019-03-12,263.51,261.86,249.4048,258.214,248.329,UP,1
2019-03-13,264.38,265.5,249.5009,259.81,249.154,UP,1
2019-03-14,267.69,265.26,249.6216,262.256,249.983,DOWN,0
2019-03-15,257.09,258.03,249.6961,262.726,250.6334,UP,1
2019-03-18,257.76,257.11,249.7479,262.086,251.4746,UP,1
2019-03-19,260.42,259.43,249.8036,261.468,252.1592,DOWN,0
2019-03-20,259.74,260.54,249.8457,260.54,252.7688,UP,1
2019-03-21,264.18,259.0,249.8999,259.838,253.3988,DOWN,0
2019-03-22,259.69,263.47,249.9349,260.358,253.884,UP,1
2019-03-25,262.27,259.21,249.9765,261.26,254.374,UP,1
2019-03-26,265.59,265.05,250.0669,262.294,254.9348,DOWN,0
2019-03-27,262.34,265.53,250.1225,262.814,255.4904,UP,1
2019-03-28,263.53,263.5,250.1852,262.684,255.9138,UP,1
2019-03-29,266.49,265.47,250.2547,264.044,256.4046,UP,1
2019-04-01,272.17,269.85,250.3349,266.024,256.96,DOWN,0
2019-04-02,271.35,272.89,250.4011,267.176,257.4368,UP,1
2019-04-03,271.5,273.71,250.4995,269.008,257.9898,DOWN,0
2019-04-04,267.89,270.98,250.5605,269.88,258.4448,DOWN,0
2019-04-05,267.45,269.44,250.6391,270.072,258.9426,UP,1
2019-04-08,268.81,266.96,250.7269,269.4,259.4198,UP,1
2019-04-09,268.99,267.12,250.8277,268.928,259.9626,UP,1
2019-04-10,271.58,269.47,250.9675,268.944,260.6288,UP,1
2019-04-11,271.9,271.95,251.1286,269.746,261.2134,DOWN,0
2019-04-12,271.86,273.01,251.2766,270.628,261.6942,UP,1
2019-04-15,272.22,271.86,251.4493,271.31,262.191,DOWN,0
2019-04-16,271.43,273.07,251.6074,271.798,262.5248,DOWN,0
2019-04-17,269.45,272.17,251.7356,271.372,262.8174,UP,1
2019-04-18,270.57,270.09,251.8722,271.106,263.1418,UP,1
2019-04-22,272.21,269.82,252.0232,271.176,263.5112,UP,1
2019-04-23,278.49,272.54,252.1947,272.43,263.941,DOWN,0
2019-04-24,275.45,279.22,252.331,273.234,264.2822,UP,1
2019-04-25,277.66,278.4,252.4705,274.876,264.608,UP,1
2019-04-26,281.96,278.18,252.6371,277.154,265.0426,UP,1
2019-04-29,286.14,286.46,252.8272,279.94,265.5626,UP,1
2019-04-30,289.25,286.1,252.9991,282.092,266.1586,DOWN,0
2019-05-01,283.35,291.0,253.1229,283.672,266.6694,DOWN,0
2019-05-02,279.64,283.14,253.2477,284.068,267.1002,UP,1
2019-05-03,285.58,282.56,253.3841,284.792,267.6566,DOWN,0
2019-05-06,283.66,277.6,253.5035,284.296,268.1518,DOWN,0
2019-05-07,277.07,278.82,253.6004,281.86,268.5208,DOWN,0
2019-05-08,276.77,275.83,253.6966,280.544,268.8318,DOWN,0
2019-05-09,275.79,274.16,253.7782,279.774,269.0896,UP,1
2019-05-10,278.48,273.58,253.8831,278.354,269.4092,DOWN,0
2019-05-13,267.7,270.565,253.9058,275.162,269.483,UP,1
2019-05-14,271.86,269.43,253.9554,274.12,269.757,UP,1
2019-05-15,276.82,269.82,254.0655,274.13,270.1458,UP,1
2019-05-16,283.55,278.63,254.2716,275.682,270.6888,DOWN,0
2019-05-17,279.85,281.68,254.4475,275.956,271.1766,DOWN,0
2019-05-20,275.45,276.1,254.5847,277.506,271.5908,UP,1
2019-05-21,278.07,278.21,254.7139,278.748,271.933,UP,1
2019-05-22,281.82,277.42,254.8566,279.748,272.2992,DOWN,0
2019-05-23,274.25,278.29,254.9573,277.888,272.4966,UP,1
2019-05-24,274.77,273.54,255.0642,276.872,272.6382,UP,1
2019-05-28,278.25,276.49,255.1863,277.432,273.0614,DOWN,0
2019-05-29,273.38,275.29,255.2842,276.494,273.3738,UP,1
2019-05-30,274.51,274.43,255.3883,275.032,273.6556,DOWN,0
2019-05-31,270.9,271.28,255.4751,274.362,273.8788,DOWN,0
2019-06-03,259.03,270.51,255.49,271.214,273.7758,UP,1
2019-06-04,268.71,263.27,255.5809,269.306,273.9562,UP,1
2019-06-05,272.86,272.78,255.7008,269.202,274.168,UP,1
2019-06-06,274.8,273.72,255.8463,269.26,274.3522,UP,1
2019-06-07,278.16,275.87,255.9883,270.712,274.6686,UP,1
2019-06-10,280.34,280.98,256.1325,274.974,275.0048,DOWN,0
2019-06-11,275.99,283.91,256.2347,276.43,275.1948,UP,1
2019-06-12,276.84,276.13,256.3339,277.226,275.2882,DOWN,0
2019-06-13,276.3,278.59,256.4079,277.526,275.3872,DOWN,0
2019-06-14,274.28,275.91,256.4673,276.75,275.4428,UP,1
2019-06-17,275.6,274.63,256.5301,275.802,275.597,UP,1
2019-06-18,276.78,280.37,256.5722,275.96,275.7836,UP,1
2019-06-19,291.21,287.0,256.6961,278.834,276.2316,UP,1
2019-06-20,302.11,293.25,256.8891,283.996,276.894,DOWN,0
2019-06-21,299.33,301.46,257.0523,289.006,277.449,UP,1
2019-06-24,299.87,300.0,257.271,293.86,278.0084,DOWN,0
2019-06-25,287.97,299.21,257.4121,296.098,278.3306,UP,1
2019-06-26,288.72,291.26,257.5513,295.6,278.6606,UP,1
2019-06-27,293.23,290.04,257.6906,293.824,279.0966,UP,1
2019-06-28,294.65,294.5,257.8289,292.888,279.6006,UP,1
2019-07-01,300.97,299.55,257.9948,293.108,280.2086,UP,1
2019-07-02,301.39,301.19,258.1591,295.792,280.7922,UP,1
2019-07-03,305.7,302.0,258.3142,299.188,281.3364,DOWN,0
2019-07-05,303.98,304.01,258.4928,301.338,281.907,DOWN,0
2019-07-08,302.92,302.76,258.6535,302.992,282.4122,UP,1
2019-07-09,304.2,300.56,258.8501,303.638,282.857,UP,1
2019-07-10,306.98,305.1,259.0533,304.756,283.2738,UP,1
2019-07-11,307.6,307.39,259.2869,305.136,283.6408,UP,1
2019-07-12,309.42,308.01,259.5135,306.224,284.1622,DOWN,0
2019-07-15,308.76,310.0,259.7181,307.392,284.7446,DOWN,0
2019-07-16,305.7,308.0,259.9043,307.692,285.147,UP,1
2019-07-17,309.39,307.13,260.1017,308.174,285.6616,UP,1
2019-07-18,310.08,307.21,260.3023,308.67,286.3218,DOWN,0
2019-07-19,306.87,311.56,260.4592,308.16,286.9238,UP,1
2019-07-22,308.55,308.39,260.642,308.118,287.579,DOWN,0
2019-07-23,307.88,309.91,260.8288,308.554,288.167,UP,1
2019-07-24,310.27,305.81,261.0616,308.73,289.0184,DOWN,0
2019-07-25,308.73,308.66,261.2892,308.46,289.7558,UP,1
2019-07-26,311.27,309.97,261.5721,309.34,290.4448,DOWN,0
2019-07-29,307.22,311.94,261.8374,309.074,290.9182,DOWN,0
2019-07-30,303.64,305.07,262.166,308.226,291.394,DOWN,0
2019-07-31,298.86,303.61,262.4674,305.944,291.8622,DOWN,0
2019-08-01,298.44,299.15,262.7152,303.886,292.2696,DOWN,0
2019-08-02,293.71,295.57,262.9937,300.374,292.5074,DOWN,0
2019-08-05,280.36,285.04,263.0922,295.002,292.6296,UP,1
2019-08-06,286.21,283.63,263.2287,291.516,292.8584,UP,1
2019-08-07,289.02,282.24,263.422,289.548,293.0738,UP,1
2019-08-08,297.78,292.75,263.6858,289.416,293.5618,DOWN,0
2019-08-09,294.83,296.14,263.9046,289.64,293.9682,DOWN,0
2019-08-12,288.65,293.14,264.0891,291.298,294.3232,UP,1
2019-08-13,293.17,288.23,264.3627,292.69,295.006,DOWN,0
2019-08-14,283.66,287.6,264.5164,291.618,295.305,DOWN,0
2019-08-15,282.71,285.64,264.701,288.604,295.502,UP,1
2019-08-16,287.45,285.58,264.9395,287.128,295.755,UP,1
2019-08-19,287.97,291.32,265.1873,286.992,295.9512,DOWN,0
2019-08-20,285.71,287.97,265.387,285.5,296.0586,UP,1
2019-08-21,291.53,288.54,265.6183,287.074,296.3694,DOWN,0
2019-08-22,287.69,292.57,265.8585,288.07,296.5864,DOWN,0
2019-08-23,282.44,289.23,266.0713,287.068,296.7092,UP,1
2019-08-26,288.74,284.86,266.3122,287.222,296.9984,UP,1
2019-08-27,289.45,290.66,266.4923,287.97,297.2754,DOWN,0
2019-08-28,282.13,286.55,266.6531,286.09,297.3824,UP,1
2019-08-29,286.63,285.71,266.8621,285.878,297.2908,DOWN,0
2019-08-30,284.51,287.41,267.1013,286.292,296.9388,DOWN,0
2019-09-03,282.45,284.25,267.3198,285.034,296.6012,UP,1
2019-09-04,284.6,286.04,267.5667,284.064,296.2958,UP,1
2019-09-05,287.75,287.83,267.8057,285.188,296.2914,DOWN,0
2019-09-06,284.94,288.2,268.036,284.85,296.2158,DOWN,0
2019-09-09,279.3,286.52,268.334,283.808,295.9372,DOWN,0
2019-09-10,276.14,277.58,268.6161,282.546,295.567,UP,1
2019-09-11,277.78,277.66,268.8751,281.182,295.1032,UP,1
2019-09-12,278.02,281.0,269.1374,279.236,294.6358,UP,1
2019-09-13,278.35,278.22,269.3693,277.918,294.0888,UP,1
2019-09-16,282.93,276.62,269.6227,278.644,293.6678,UP,1
2019-09-17,284.69,284.04,269.8001,280.354,293.3032,DOWN,0
2019-09-18,279.72,275.35,269.9533,280.742,292.8136,UP,1
2019-09-19,281.26,280.17,270.1051,281.39,292.2992,DOWN,0
2019-09-20,277.91,281.6,270.2184,281.302,291.7054,DOWN,0
2019-09-23,277.44,275.93,270.3765,280.204,291.0658,DOWN,0
2019-09-24,272.47,279.58,270.4857,277.76,290.34,UP,1
2019-09-25,277.43,271.9,270.6828,277.302,289.7746,UP,1
2019-09-26,283.81,278.46,270.8814,277.812,289.263,DOWN,0
2019-09-27,277.54,284.63,271.0424,277.738,288.6122,DOWN,0
2019-09-30,276.25,277.54,271.1959,277.5,287.9998,DOWN,0
2019-10-01,272.71,278.99,271.3191,277.548,287.283,DOWN,0
2019-10-02,266.66,271.18,271.5024,275.394,286.4586,UP,1
2019-10-03,272.4,266.92,271.7575,273.112,285.7012,UP,1
2019-10-04,276.96,273.11,272.0114,272.996,285.0658,DOWN,0
2019-10-07,276.9,276.32,272.2726,273.126,284.3784,DOWN,0
2019-10-08,270.83,274.46,272.5335,272.75,283.6506,UP,1
2019-10-09,274.27,273.52,272.8609,274.272,283.0632,UP,1
2019-10-10,274.98,274.06,273.21,274.788,282.5856,UP,1
2019-10-11,278.29,278.37,273.4867,275.054,282.1826,DOWN,0
