ticker,FTV US Equity,FTV US Equity,FTV US Equity,FTV US Equity,FTV US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2020-11-20,71.32,71.56,71.49,65.9943,57.6378,UP,1
2020-11-23,71.68,71.98,71.394,66.1297,57.6645,UP,1
2020-11-24,73.0,72.43,71.664,66.2986,57.6975,DOWN,0
2020-11-25,71.87,72.88,71.84,66.45,57.7266,DOWN,0
2020-11-27,71.43,71.99,71.86,66.5834,57.7608,DOWN,0
2020-11-30,70.13,69.57,71.622,66.7185,57.7862,UP,1
2020-12-01,70.55,70.77,71.396,66.9192,57.8143,DOWN,0
2020-12-02,69.65,70.25,70.726,67.0951,57.8412,DOWN,0
2020-12-03,68.83,69.51,70.118,67.2727,57.8643,UP,1
2020-12-04,71.28,70.01,70.088,67.4818,57.9038,DOWN,0
2020-12-07,69.39,71.52,69.94,67.6292,57.9474,DOWN,0
2020-12-08,68.4,68.92,69.51,67.7308,57.9956,UP,1
2020-12-09,69.64,68.72,69.508,67.8491,58.048,DOWN,0
2020-12-10,68.93,68.94,69.528,67.9532,58.0987,DOWN,0
2020-12-11,68.55,68.38,68.982,68.0643,58.1523,DOWN,0
2020-12-14,68.26,69.25,68.756,68.1351,58.1983,UP,1
2020-12-15,69.4,68.85,68.956,68.2009,58.2552,DOWN,0
2020-12-16,68.92,69.58,68.812,68.2641,58.2985,UP,1
2020-12-17,69.33,69.35,68.892,68.2954,58.3602,UP,1
2020-12-18,69.83,69.52,69.148,68.3242,58.43,DOWN,0
2020-12-21,69.81,68.55,69.458,68.324,58.5194,DOWN,0
2020-12-22,68.46,69.39,69.27,68.3392,58.6005,UP,1
2020-12-23,69.35,69.06,69.356,68.3978,58.6988,UP,1
2020-12-24,69.64,69.81,69.418,68.4506,58.814,DOWN,0
2020-12-28,68.97,70.13,69.246,68.4816,58.9092,DOWN,0
2020-12-29,68.37,69.37,68.958,68.5062,59.0343,UP,1
2020-12-30,69.57,68.63,69.18,68.5822,59.162,UP,1
2020-12-31,70.82,69.39,69.474,68.6808,59.3277,DOWN,0
2021-01-04,68.81,71.0,69.308,68.7406,59.4792,DOWN,0
2021-01-05,68.5,68.87,69.214,68.7802,59.6311,UP,1
2021-01-06,71.07,69.28,69.754,68.8716,59.8108,UP,1
2021-01-07,72.55,71.54,70.35,69.0322,59.9649,UP,1
2021-01-08,72.58,72.81,70.702,69.2108,60.1192,DOWN,0
2021-01-11,71.09,71.8,71.158,69.3964,60.2586,DOWN,0
2021-01-12,71.09,71.22,71.676,69.5728,60.4065,DOWN,0
2021-01-13,70.2,71.21,71.502,69.7448,60.5397,UP,1
2021-01-14,70.53,70.61,71.098,69.889,60.6616,DOWN,0
2021-01-15,70.22,70.15,70.626,69.9936,60.7829,UP,1
2021-01-19,70.38,70.84,70.484,70.1088,60.9007,DOWN,0
2021-01-20,70.2,70.34,70.306,70.1538,61.0247,DOWN,0
2021-01-21,70.06,70.2,70.278,70.1876,61.1357,DOWN,0
2021-01-22,69.32,69.93,70.036,70.1674,61.2379,DOWN,0
2021-01-25,67.86,68.8,69.564,70.1286,61.3237,DOWN,0
2021-01-26,67.0,68.0,68.888,70.0686,61.4035,DOWN,0
2021-01-27,66.14,66.14,68.076,70.0012,61.4857,UP,1
2021-01-28,66.79,67.08,67.422,69.918,61.5646,DOWN,0
2021-01-29,66.08,66.48,66.774,69.7964,61.6547,UP,1
2021-02-01,66.63,66.48,66.528,69.696,61.7504,DOWN,0
2021-02-02,66.57,67.04,66.442,69.6076,61.8309,DOWN,0
2021-02-03,66.25,66.49,66.464,69.506,61.9168,DOWN,0
2021-02-04,66.08,66.18,66.322,69.4012,62.0137,UP,1
2021-02-05,68.9,67.71,66.886,69.3456,62.1168,DOWN,0
2021-02-08,67.68,69.04,67.096,69.2392,62.2102,UP,1
2021-02-09,68.24,67.75,67.43,69.1666,62.2991,UP,1
2021-02-10,70.24,69.0,68.228,69.1428,62.3828,UP,1
2021-02-11,70.53,70.61,69.118,69.1508,62.465,UP,1
2021-02-12,71.52,70.3,69.642,69.1702,62.5485,DOWN,0
2021-02-16,69.8,71.26,70.066,69.1732,62.6299,DOWN,0
2021-02-17,67.6,68.73,69.938,69.1486,62.7139,DOWN,0
2021-02-18,66.69,67.2,69.228,69.0568,62.7924,UP,1
2021-02-19,67.19,67.04,68.56,69.0128,62.8844,DOWN,0
2021-02-22,67.09,66.54,67.674,68.9866,62.9784,UP,1
2021-02-23,67.44,67.23,67.202,68.9426,63.0734,UP,1
2021-02-24,67.64,67.5,67.21,68.9168,63.1638,DOWN,0
2021-02-25,66.31,67.38,67.134,68.872,63.2494,DOWN,0
2021-02-26,65.82,66.53,66.86,68.8232,63.3437,UP,1
2021-03-01,67.98,66.74,67.038,68.7948,63.4559,UP,1
2021-03-02,68.09,67.88,67.168,68.7782,63.5632,DOWN,0
2021-03-03,67.73,67.95,67.186,68.7462,63.6709,DOWN,0
2021-03-04,66.45,67.72,67.214,68.6786,63.7557,UP,1
2021-03-05,67.12,67.06,67.474,68.6248,63.8442,UP,1
2021-03-08,68.84,67.62,67.646,68.6324,63.9413,UP,1
2021-03-09,69.2,69.23,67.868,68.6294,64.0436,UP,1
2021-03-10,69.46,69.35,68.214,68.6258,64.1462,DOWN,0
2021-03-11,68.18,69.52,68.56,68.61,64.2305,DOWN,0
2021-03-12,67.59,68.02,68.654,68.5944,64.3023,UP,1
2021-03-15,68.74,67.48,68.634,68.5778,64.3887,DOWN,0
2021-03-16,66.89,68.77,68.172,68.4992,64.4683,UP,1
2021-03-17,67.48,66.93,67.776,68.4726,64.5457,UP,1
2021-03-18,68.14,67.53,67.768,68.4654,64.6187,DOWN,0
2021-03-19,67.68,67.8,67.786,68.3976,64.6767,UP,1
2021-03-22,68.21,67.55,67.68,68.3108,64.7357,DOWN,0
2021-03-23,67.7,67.85,67.842,68.2132,64.779,UP,1
2021-03-24,69.26,68.22,68.198,68.1766,64.831,UP,1
2021-03-25,70.23,69.54,68.616,68.1594,64.8913,UP,1
2021-03-26,71.26,70.55,69.332,68.1806,64.9681,DOWN,0
2021-03-29,70.42,71.01,69.774,68.1784,65.0574,UP,1
2021-03-30,71.41,70.41,70.516,68.2022,65.1483,DOWN,0
2021-03-31,70.64,71.2,70.792,68.2074,65.2323,UP,1
2021-04-01,70.9,71.43,70.926,68.2214,65.3033,UP,1
2021-04-05,71.94,71.56,71.062,68.259,65.3791,DOWN,0
2021-04-06,71.2,71.81,71.218,68.2966,65.4501,UP,1
2021-04-07,71.4,71.15,71.216,68.3674,65.5234,DOWN,0
2021-04-08,70.25,71.27,71.138,68.4324,65.5887,UP,1
2021-04-09,70.96,70.43,71.15,68.5288,65.658,UP,1
2021-04-12,73.56,71.22,71.474,68.6642,65.7498,DOWN,0
2021-04-13,72.97,73.26,71.828,68.802,65.8318,DOWN,0
2021-04-14,72.37,72.9,72.022,68.9168,65.9162,DOWN,0
2021-04-15,72.21,72.44,72.414,69.0296,65.9933,UP,1
2021-04-16,72.38,72.9,72.698,69.1522,66.0723,DOWN,0
2021-04-19,72.35,72.13,72.456,69.2776,66.152,UP,1
2021-04-20,72.56,72.55,72.374,69.3508,66.2299,UP,1
2021-04-21,73.91,72.61,72.682,69.4754,66.3103,DOWN,0
2021-04-22,73.52,73.73,72.944,69.581,66.3934,UP,1
2021-04-23,73.96,73.83,73.26,69.6554,66.4777,DOWN,0
2021-04-26,73.68,74.1,73.526,69.7184,66.5648,UP,1
2021-04-27,74.2,73.6,73.854,69.772,66.6546,UP,1
2021-04-28,74.23,74.21,73.918,69.8606,66.743,UP,1
2021-04-29,74.86,74.69,74.186,70.0058,66.8282,DOWN,0
2021-04-30,70.82,72.485,73.558,70.0884,66.8846,UP,1
2021-05-03,71.25,71.35,73.072,70.1696,66.9411,UP,1
2021-05-04,71.84,71.14,72.6,70.2646,66.9989,DOWN,0
2021-05-05,71.69,71.91,72.092,70.3496,67.0615,UP,1
2021-05-06,72.45,72.11,71.61,70.4458,67.1261,UP,1
2021-05-07,72.82,72.53,72.01,70.576,67.1912,DOWN,0
2021-05-10,71.63,73.27,72.086,70.6922,67.2461,DOWN,0
2021-05-11,70.15,71.44,71.748,70.7356,67.3,DOWN,0
2021-05-12,68.38,70.0,71.086,70.7414,67.3413,UP,1
2021-05-13,69.47,68.55,70.49,70.7762,67.3917,UP,1
2021-05-14,70.61,69.83,70.048,70.8594,67.437,DOWN,0
2021-05-17,70.58,70.31,69.838,70.9286,67.4882,DOWN,0
2021-05-18,69.24,70.62,69.656,70.9366,67.541,DOWN,0
2021-05-19,69.12,68.14,69.804,70.935,67.5957,UP,1
2021-05-20,70.5,70.1,70.01,70.9558,67.6578,UP,1
2021-05-21,71.57,71.01,70.202,71.0236,67.7229,UP,1
2021-05-24,71.96,72.0,70.478,71.111,67.7871,DOWN,0
2021-05-25,71.63,71.88,70.956,71.1688,67.8433,UP,1
2021-05-26,71.95,71.71,71.522,71.27,67.9026,UP,1
2021-05-27,72.27,72.43,71.876,71.3658,67.9568,UP,1
2021-05-28,72.52,72.25,72.066,71.4534,68.0061,DOWN,0
2021-06-01,72.19,73.07,72.112,71.5436,68.0587,UP,1
2021-06-02,73.44,72.16,72.474,71.6482,68.1182,UP,1
2021-06-03,73.55,73.03,72.794,71.7652,68.1788,DOWN,0
2021-06-04,73.46,73.77,73.032,71.8492,68.2447,DOWN,0
2021-06-07,72.74,73.54,73.076,71.8994,68.3099,DOWN,0
2021-06-08,72.03,72.71,73.044,71.9148,68.3695,DOWN,0
2021-06-09,71.07,71.91,72.57,71.9278,68.425,DOWN,0
2021-06-10,70.47,71.23,71.954,71.909,68.4763,UP,1
2021-06-11,71.44,70.93,71.55,71.925,68.5385,DOWN,0
2021-06-14,71.11,71.44,71.224,71.9292,68.5972,UP,1
2021-06-15,71.52,71.12,71.122,71.9208,68.6587,DOWN,0
2021-06-16,70.18,71.49,70.944,71.9004,68.7051,DOWN,0
2021-06-17,69.5,70.04,70.75,71.8624,68.7511,DOWN,0
2021-06-18,68.95,68.56,70.252,71.8364,68.7882,UP,1
2021-06-21,69.52,69.05,69.934,71.8076,68.825,UP,1
2021-06-22,69.59,69.48,69.548,71.7282,68.8665,DOWN,0
2021-06-23,69.07,69.63,69.326,71.6502,68.9016,UP,1
2021-06-24,69.48,69.25,69.322,71.5924,68.9411,UP,1
2021-06-25,69.93,69.9,69.518,71.5468,68.9744,UP,1
2021-06-28,70.21,70.16,69.656,71.5034,69.0058,DOWN,0
2021-06-29,70.17,70.32,69.772,71.4598,69.0332,DOWN,0
2021-06-30,69.74,69.94,69.906,71.4034,69.0574,UP,1
2021-07-01,70.59,69.89,70.128,71.337,69.0876,UP,1
2021-07-02,70.72,70.78,70.286,71.281,69.1196,DOWN,0
2021-07-06,69.74,70.7,70.192,71.1966,69.1445,UP,1
2021-07-07,70.7,69.59,70.298,71.137,69.1812,DOWN,0
2021-07-08,69.57,69.815,70.264,71.0444,69.2265,UP,1
2021-07-09,70.68,70.41,70.282,70.9734,69.2756,DOWN,0
2021-07-12,70.45,70.97,70.228,70.8852,69.3281,UP,1
2021-07-13,70.58,71.07,70.396,70.8804,69.3769,UP,1
2021-07-14,70.77,70.99,70.41,70.8708,69.4206,DOWN,0
2021-07-15,70.4,70.42,70.576,70.842,69.456,DOWN,0
2021-07-16,69.91,70.62,70.422,70.8064,69.4869,DOWN,0
2021-07-19,68.37,68.78,70.006,70.7248,69.5102,UP,1
2021-07-20,69.8,68.69,69.85,70.6644,69.5442,DOWN,0
2021-07-21,69.56,69.88,69.608,70.623,69.5684,DOWN,0
2021-07-22,69.16,69.75,69.36,70.6032,69.5836,UP,1
2021-07-23,69.31,69.59,69.24,70.6218,69.6014,DOWN,0
2021-07-26,68.97,69.37,69.36,70.6118,69.6074,DOWN,0
2021-07-27,68.77,68.51,69.154,70.575,69.6093,UP,1
2021-07-28,68.84,68.95,69.01,70.5402,69.6044,UP,1
2021-07-29,69.04,69.11,68.986,70.5362,69.6111,UP,1
2021-07-30,72.66,71.92,69.656,70.607,69.6423,UP,1
2021-08-02,73.5,73.3,70.562,70.667,69.6748,UP,1
2021-08-03,74.57,73.67,71.722,70.727,69.7105,DOWN,0
2021-08-04,73.6,74.15,72.674,70.7598,69.7428,DOWN,0
2021-08-05,73.51,73.99,73.568,70.7974,69.7815,UP,1
2021-08-06,74.49,73.7,73.934,70.8482,69.8245,DOWN,0
2021-08-09,74.15,74.26,74.064,70.8858,69.8662,UP,1
2021-08-10,74.51,74.18,74.052,70.9256,69.9061,UP,1
2021-08-11,74.98,74.64,74.328,70.9814,69.9485,UP,1
2021-08-12,75.61,75.0,74.748,71.0248,70.004,UP,1
2021-08-13,75.96,75.96,75.042,71.073,70.0655,DOWN,0
2021-08-16,75.66,75.84,75.344,71.117,70.1348,DOWN,0
2021-08-17,74.76,75.44,75.394,71.1574,70.1972,DOWN,0
2021-08-18,73.92,74.31,75.182,71.1952,70.2588,DOWN,0
2021-08-19,73.46,73.36,74.752,71.243,70.3095,DOWN,0
2021-08-20,73.43,73.47,74.246,71.3022,70.3517,DOWN,0
2021-08-23,73.11,73.82,73.736,71.3356,70.3942,UP,1
2021-08-24,73.7,73.3,73.524,71.3874,70.4229,UP,1
2021-08-25,74.36,73.8,73.612,71.4442,70.4529,DOWN,0
2021-08-26,73.46,74.08,73.612,71.5098,70.4685,UP,1
2021-08-27,74.07,73.84,73.74,71.6012,70.4899,UP,1
2021-08-30,74.12,74.26,73.942,71.7046,70.5105,DOWN,0
2021-08-31,73.87,74.07,73.976,71.7916,70.5323,UP,1
2021-09-01,73.91,74.02,73.886,71.878,70.5471,UP,1
2021-09-02,74.95,74.36,74.184,71.9956,70.561,UP,1
2021-09-03,75.5,74.85,74.47,72.116,70.5803,DOWN,0
2021-09-07,73.77,75.52,74.4,72.1928,70.5942,UP,1
2021-09-08,74.16,73.53,74.458,72.2718,70.6083,UP,1
2021-09-09,75.78,74.31,74.832,72.384,70.6306,DOWN,0
2021-09-10,75.31,76.17,74.904,72.4954,70.6488,DOWN,0
2021-09-13,74.87,75.87,74.778,72.581,70.6581,UP,1
2021-09-14,74.98,75.38,75.02,72.6662,70.6737,DOWN,0
2021-09-15,74.7,74.93,75.128,72.7654,70.69,DOWN,0
2021-09-16,74.21,74.54,74.814,72.8356,70.7104,DOWN,0
2021-09-17,72.74,73.57,74.3,72.899,70.7214,DOWN,0
2021-09-20,71.73,71.39,73.672,72.92,70.7318,UP,1
2021-09-21,72.23,71.84,73.122,72.9556,70.7488,UP,1
2021-09-22,73.2,73.0,72.822,73.008,70.7584,UP,1
2021-09-23,73.61,73.39,72.702,73.0648,70.7795,DOWN,0
2021-09-24,73.26,73.58,72.806,73.122,70.8038,UP,1
2021-09-27,73.29,73.09,73.118,73.1896,70.822,DOWN,0
2021-09-28,72.5,72.95,73.172,73.2722,70.8399,DOWN,0
2021-09-29,72.33,72.63,72.998,73.3228,70.8588,DOWN,0
2021-09-30,70.57,72.46,72.39,73.343,70.8703,UP,1
2021-10-01,71.02,70.94,71.942,73.3802,70.8784,UP,1
2021-10-04,71.09,71.19,71.502,73.4158,70.8893,DOWN,0
2021-10-05,70.94,71.21,71.19,73.4552,70.8973,DOWN,0
2021-10-06,70.42,70.11,70.808,73.4882,70.9003,UP,1
2021-10-07,71.43,71.05,70.98,73.54,70.9084,DOWN,0
2021-10-08,70.76,71.08,70.928,73.5744,70.9199,DOWN,0
2021-10-11,70.47,71.09,70.804,73.5306,70.9255,DOWN,0
2021-10-12,69.95,70.48,70.606,73.4596,70.927,UP,1
2021-10-13,71.07,69.95,70.736,73.3896,70.9375,UP,1
2021-10-14,72.31,71.73,70.912,73.3638,70.9572,UP,1
2021-10-15,72.66,72.88,71.292,73.3468,70.9727,DOWN,0
2021-10-18,72.62,72.08,71.722,73.3094,70.9817,UP,1
2021-10-19,73.85,73.11,72.502,73.3034,71.0069,UP,1
2021-10-20,74.42,74.08,73.172,73.3016,71.0365,UP,1
2021-10-21,74.85,73.99,73.68,73.299,71.0554,DOWN,0
2021-10-22,74.4,74.98,74.028,73.2748,71.0646,DOWN,0
2021-10-25,74.38,74.4,74.38,73.2432,71.0736,UP,1
2021-10-26,74.48,74.54,74.506,73.2196,71.0906,DOWN,0
2021-10-27,74.07,74.62,74.436,73.2058,71.1055,UP,1
2021-10-28,74.96,74.32,74.458,73.2266,71.1293,UP,1
2021-10-29,75.71,72.205,74.72,73.2716,71.1552,UP,1
2021-11-01,76.6,75.72,75.164,73.335,71.1871,UP,1
2021-11-02,76.99,77.0,75.666,73.4126,71.2201,DOWN,0
2021-11-03,76.73,76.6,76.198,73.4732,71.2528,UP,1
2021-11-04,78.06,76.89,76.818,73.5472,71.2928,UP,1
2021-11-05,78.71,78.71,77.418,73.6522,71.3397,DOWN,0
2021-11-08,78.11,79.14,77.72,73.733,71.391,UP,1
2021-11-09,78.63,78.17,78.048,73.8232,71.4491,DOWN,0
2021-11-10,78.59,78.71,78.42,73.9176,71.5114,DOWN,0
2021-11-11,77.62,78.53,78.332,73.9918,71.5655,UP,1
2021-11-12,78.25,77.98,78.24,74.0578,71.6264,DOWN,0
2021-11-15,78.03,78.48,78.224,74.1084,71.6834,UP,1
2021-11-16,78.56,78.2,78.21,74.2042,71.7433,UP,1
2021-11-17,79.07,78.48,78.306,74.3024,71.8074,DOWN,0
2021-11-18,78.77,79.15,78.536,74.3622,71.8709,UP,1
2021-11-19,79.13,78.92,78.712,74.4386,71.922,DOWN,0
2021-11-22,78.66,79.27,78.838,74.5144,71.9769,DOWN,0
2021-11-23,78.37,78.96,78.8,74.5822,72.0276,DOWN,0
2021-11-24,78.03,77.87,78.592,74.6488,72.0665,DOWN,0
2021-11-26,75.72,76.39,77.982,74.679,72.0925,UP,1
2021-11-29,76.23,76.36,77.402,74.7488,72.116,DOWN,0
2021-11-30,73.87,75.71,76.444,74.7916,72.1364,DOWN,0
2021-12-01,73.54,74.85,75.478,74.8178,72.1661,UP,1
2021-12-02,74.25,73.77,74.722,74.8388,72.2039,UP,1
2021-12-03,74.53,74.43,74.484,74.8572,72.2406,DOWN,0
2021-12-06,74.52,75.13,74.142,74.8824,72.2777,UP,1
2021-12-07,75.1,75.26,74.388,74.9186,72.316,UP,1
2021-12-08,75.65,75.28,74.81,74.9816,72.3561,DOWN,0
2021-12-09,75.14,75.51,74.988,75.0378,72.4002,UP,1
2021-12-10,75.16,75.45,75.114,75.1296,72.4469,DOWN,0
2021-12-13,74.92,75.11,75.194,75.2076,72.4816,DOWN,0
2021-12-14,74.01,74.68,74.976,75.266,72.5112,UP,1
2021-12-15,75.29,74.28,74.904,75.353,72.549,UP,1
2021-12-16,75.34,75.68,74.944,75.4514,72.5935,DOWN,0
2021-12-17,72.89,75.09,74.49,75.4806,72.6223,DOWN,0
2021-12-20,71.5,72.23,73.806,75.4954,72.6356,UP,1
2021-12-21,72.59,71.99,73.522,75.5378,72.6526,UP,1
2021-12-22,72.65,72.64,72.994,75.5918,72.6685,UP,1
2021-12-23,74.5,72.9,72.826,75.6604,72.7001,UP,1
2021-12-27,75.37,74.78,73.322,75.7216,72.739,UP,1
2021-12-28,75.63,75.5,74.148,75.781,72.7735,UP,1
2021-12-29,75.81,75.75,74.792,75.8448,72.8181,UP,1
2021-12-30,76.03,76.09,75.468,75.8884,72.8608,UP,1
2021-12-31,76.29,75.95,75.826,75.9258,72.9016,DOWN,0
2022-01-03,73.57,75.66,75.466,75.9002,72.931,UP,1
2022-01-04,73.87,73.94,75.114,75.8896,72.9593,DOWN,0
2022-01-05,72.31,74.21,74.414,75.8482,72.9824,UP,1
2022-01-06,72.45,72.6,73.698,75.8076,72.9983,DOWN,0
2022-01-07,71.95,72.35,72.83,75.7652,73.0069,UP,1
2022-01-10,72.09,71.52,72.534,75.7078,73.0111,UP,1
2022-01-11,73.42,72.38,72.444,75.662,73.0261,UP,1
2022-01-12,73.75,73.73,72.732,75.605,73.0378,DOWN,0
2022-01-13,73.53,74.04,72.948,75.5358,73.0522,DOWN,0
2022-01-14,72.5,72.72,73.058,75.4512,73.0602,UP,1
2022-01-18,72.76,71.51,73.192,75.3452,73.0643,DOWN,0
2022-01-19,72.24,73.02,72.956,75.2158,73.0695,DOWN,0
2022-01-20,71.31,72.53,72.468,75.0798,73.0691,UP,1
2022-01-21,71.76,71.07,72.114,74.9424,73.0766,UP,1
2022-01-24,71.96,70.94,72.006,74.8098,73.0816,DOWN,0
2022-01-25,69.88,70.86,71.43,74.655,73.0632,DOWN,0
2022-01-26,69.63,70.56,70.908,74.4826,73.0465,DOWN,0
2022-01-27,68.66,69.96,70.378,74.2952,73.028,UP,1
2022-01-28,69.71,68.31,69.968,74.1182,73.0155,UP,1
2022-01-31,70.54,69.46,69.684,73.9476,73.0063,UP,1
2022-02-01,70.63,70.2,69.834,73.7848,72.9977,UP,1
2022-02-02,71.62,70.59,70.232,73.6346,72.993,DOWN,0
2022-02-03,66.05,69.22,69.71,73.3824,72.9537,DOWN,0
2022-02-04,64.39,65.16,68.646,73.1028,72.908,DOWN,0
2022-02-07,63.88,64.26,67.314,72.8198,72.8576,UP,1
2022-02-08,65.57,63.88,66.302,72.6168,72.8171,UP,1
2022-02-09,66.48,66.38,65.274,72.4218,72.7785,DOWN,0
2022-02-10,65.76,65.1,65.216,72.2596,72.7361,DOWN,0
2022-02-11,65.26,65.775,65.39,72.094,72.6881,DOWN,0
2022-02-14,65.05,65.17,65.624,71.91,72.6593,UP,1
2022-02-15,65.69,65.98,65.648,71.7332,72.6315,DOWN,0
2022-02-16,65.36,65.19,65.424,71.55,72.5991,DOWN,0
2022-02-17,63.37,64.83,64.946,71.3154,72.5575,UP,1
2022-02-18,63.75,63.72,64.644,71.0774,72.514,DOWN,0
2022-02-22,63.7,63.03,64.374,70.8486,72.4684,DOWN,0
2022-02-23,62.56,63.87,63.748,70.5966,72.423,UP,1
2022-02-24,64.37,61.42,63.55,70.3856,72.3941,UP,1
2022-02-25,65.49,64.13,63.974,70.2152,72.3797,DOWN,0
2022-02-28,64.75,64.43,64.174,70.0044,72.3561,DOWN,0
2022-03-01,63.36,64.6,64.106,69.7648,72.3198,UP,1
2022-03-02,64.2,63.77,64.434,69.591,72.2879,DOWN,0
2022-03-03,62.88,64.43,64.136,69.4186,72.2561,DOWN,0
2022-03-04,60.6,61.7,63.158,69.1788,72.2135,DOWN,0
2022-03-07,57.78,60.6,61.764,68.8814,72.1499,DOWN,0
2022-03-08,56.29,57.79,60.35,68.5172,72.0735,UP,1
2022-03-09,58.49,57.79,59.208,68.1796,72.0062,DOWN,0
2022-03-10,56.48,57.48,57.928,67.7966,71.9304,DOWN,0
2022-03-11,56.24,56.98,57.056,67.4052,71.8519,UP,1
2022-03-14,56.96,57.95,56.892,67.0238,71.7753,UP,1
2022-03-15,56.99,57.3,57.032,66.6378,71.6977,UP,1
2022-03-16,59.58,57.5,57.25,66.358,71.6346,UP,1
2022-03-17,61.0,60.0,58.154,66.1006,71.5724,UP,1
2022-03-18,61.9,61.02,59.286,65.8924,71.5142,DOWN,0
2022-03-21,61.38,61.59,60.17,65.671,71.4538,UP,1
2022-03-22,61.42,61.6,61.056,65.4604,71.3972,DOWN,0
2022-03-23,60.31,60.88,61.202,65.2248,71.3386,UP,1
2022-03-24,61.32,60.55,61.266,64.9828,71.2898,UP,1
2022-03-25,61.55,61.48,61.196,64.7388,71.2452,UP,1
2022-03-28,62.08,61.42,61.336,64.5098,71.1984,UP,1
2022-03-29,63.28,63.07,61.708,64.3254,71.1593,DOWN,0
2022-03-30,62.13,62.68,62.072,64.1128,71.1123,DOWN,0
2022-03-31,60.93,61.88,61.994,63.8866,71.0661,DOWN,0
2022-04-01,60.63,61.38,61.81,63.673,71.0217,UP,1
2022-04-04,60.91,60.72,61.576,63.456,70.9815,DOWN,0
2022-04-05,59.85,60.91,60.89,63.2138,70.9332,DOWN,0
2022-04-06,59.28,58.94,60.32,63.0018,70.8816,UP,1
2022-04-07,59.75,59.0,60.084,62.8042,70.835,DOWN,0
2022-04-08,59.46,59.82,59.85,62.6202,70.7849,DOWN,0
2022-04-11,58.85,59.35,59.438,62.403,70.7295,DOWN,0
2022-04-12,58.61,59.06,59.19,62.1644,70.6715,UP,1
2022-04-13,59.15,58.42,59.164,61.9348,70.6164,DOWN,0
2022-04-14,58.18,59.33,58.85,61.666,70.5586,DOWN,0
2022-04-18,57.86,57.74,58.53,61.5022,70.495,UP,1
2022-04-19,59.08,58.01,58.576,61.396,70.4368,UP,1
2022-04-20,59.96,59.7,58.846,61.3176,70.3879,DOWN,0
2022-04-21,59.7,60.65,58.956,61.2002,70.3329,DOWN,0
2022-04-22,57.8,59.19,58.88,61.0266,70.274,UP,1
2022-04-25,57.85,57.36,58.878,60.8684,70.2099,DOWN,0
2022-04-26,56.91,57.18,58.444,60.7014,70.1422,UP,1
2022-04-27,57.73,56.82,57.998,60.555,70.0779,UP,1
2022-04-28,58.64,58.0,57.786,60.414,70.0173,DOWN,0
2022-04-29,57.5,58.1,57.726,60.2568,69.9528,UP,1
2022-05-02,58.77,57.47,57.91,60.1648,69.8971,UP,1
2022-05-03,59.59,58.55,58.446,60.0816,69.8532,UP,1
2022-05-04,62.71,60.12,59.442,60.0618,69.8177,DOWN,0
2022-05-05,61.08,61.67,59.93,60.0322,69.7753,DOWN,0
2022-05-06,60.78,60.71,60.586,59.9604,69.7334,DOWN,0
2022-05-09,59.23,59.86,60.678,59.8352,69.683,DOWN,0
2022-05-10,58.41,59.69,60.442,59.7084,69.6302,DOWN,0
2022-05-11,57.58,58.29,59.416,59.5928,69.5743,DOWN,0
2022-05-12,57.53,57.18,58.706,59.4594,69.5177,UP,1
2022-05-13,58.5,57.89,58.25,59.3718,69.465,DOWN,0
2022-05-16,58.12,57.99,58.028,59.3222,69.3923,UP,1
2022-05-17,59.6,59.05,58.266,59.3586,69.3228,DOWN,0
2022-05-18,57.79,58.89,58.308,59.3886,69.2389,UP,1
2022-05-19,58.58,57.37,58.518,59.3904,69.1638,DOWN,0
2022-05-20,58.27,59.1,58.472,59.4262,69.0876,UP,1
2022-05-23,58.67,58.9,58.582,59.4748,69.0085,UP,1
2022-05-24,58.97,58.53,58.456,59.515,68.9326,UP,1
2022-05-25,59.14,58.36,58.726,59.558,68.8558,UP,1
2022-05-26,60.6,60.0,59.13,59.5784,68.7839,UP,1
2022-05-27,62.0,61.19,59.876,59.5984,68.7158,DOWN,0
2022-05-31,61.77,61.09,60.496,59.5958,68.6449,DOWN,0
2022-06-01,61.37,62.23,60.976,59.5956,68.5734,UP,1
2022-06-02,63.14,61.68,61.776,59.63,68.5153,DOWN,0
2022-06-03,62.58,62.47,62.172,59.6754,68.4586,UP,1
2022-06-06,63.0,63.36,62.372,59.709,68.4063,UP,1
2022-06-07,63.67,62.58,62.752,59.7514,68.3575,DOWN,0
2022-06-08,62.97,63.12,63.072,59.7692,68.3068,DOWN,0
2022-06-09,61.13,62.73,62.67,59.7262,68.244,DOWN,0
2022-06-10,59.16,60.06,61.986,59.6668,68.168,DOWN,0
2022-06-13,57.08,57.75,60.802,59.5898,68.0861,DOWN,0
2022-06-14,56.07,57.08,59.282,59.4986,67.9961,UP,1
2022-06-15,56.64,56.55,58.016,59.4132,67.9087,DOWN,0
2022-06-16,53.75,55.37,56.54,59.2912,67.8081,DOWN,0
2022-06-17,53.56,53.65,55.42,59.1768,67.7063,UP,1
2022-06-21,54.07,54.44,54.818,59.0632,67.6019,UP,1
2022-06-22,54.54,53.27,54.512,58.9648,67.4971,UP,1
2022-06-23,54.77,54.45,54.138,58.8832,67.4021,UP,1
