ticker,ABC US Equity,ABC US Equity,ABC US Equity,ABC US Equity,ABC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-05-09,4.5181,4.5485,4.4186,4.4908,3.9256,DOWN,0
2000-05-10,4.412,4.3968,4.4102,4.4969,3.9432,DOWN,0
2000-05-11,4.412,4.412,4.4034,4.4939,3.9593,DOWN,0
2000-05-12,4.2907,4.412,4.394,4.4302,3.9726,UP,1
2000-05-15,4.3665,4.2907,4.3818,4.3999,3.9905,UP,1
2000-05-16,4.8517,4.3514,4.3711,4.4666,4.0202,DOWN,0
2000-05-17,4.8062,4.8214,4.3613,4.5454,4.053,UP,1
2000-05-18,4.8669,4.7304,4.3533,4.6364,4.0875,UP,1
2000-05-19,5.3369,4.8365,4.3486,4.8456,4.1312,DOWN,0
2000-05-22,5.3065,5.3369,4.3445,5.0336,4.1743,UP,1
2000-05-23,5.5491,5.3065,4.3413,5.1731,4.2228,UP,1
2000-05-24,6.1859,5.5643,4.3413,5.4491,4.2883,DOWN,0
2000-05-25,6.1404,6.1556,4.3409,5.7038,4.3447,DOWN,0
2000-05-26,6.0343,6.1404,4.3398,5.8433,4.3862,UP,1
2000-05-30,6.0495,5.9433,4.3389,5.9918,4.4305,DOWN,0
2000-05-31,5.8827,6.0191,4.3367,6.0585,4.4708,UP,1
2000-06-01,6.1556,5.9433,4.3352,6.0525,4.5163,DOWN,0
2000-06-02,6.1253,6.1556,4.332,6.0495,4.5612,DOWN,0
2000-06-05,5.913,6.0798,4.3274,6.0252,4.6064,UP,1
2000-06-06,6.3678,6.0343,4.3266,6.0889,4.661,DOWN,0
2000-06-07,6.2162,6.3224,4.3249,6.1556,4.7128,DOWN,0
2000-06-08,6.0191,6.3072,4.3224,6.1283,4.7607,UP,1
2000-06-09,6.2466,5.9736,4.3213,6.1525,4.8129,UP,1
2000-06-12,6.3527,6.2466,4.3208,6.2405,4.8696,UP,1
2000-06-13,7.0956,6.3527,4.3241,6.386,4.9387,DOWN,0
2000-06-14,6.6711,7.035,4.3254,6.477,5.0012,UP,1
2000-06-15,6.944,6.6862,4.3288,6.662,5.0646,UP,1
2000-06-16,7.1411,6.9591,4.3323,6.8409,5.1294,DOWN,0
2000-06-19,6.9743,7.1411,4.3354,6.9652,5.1874,UP,1
2000-06-20,7.0653,6.6711,4.3386,6.9591,5.2474,DOWN,0
2000-06-21,7.0501,7.0046,4.3421,7.035,5.3129,DOWN,0
2000-06-22,6.9137,7.1866,4.345,7.0289,5.3684,DOWN,0
2000-06-23,6.8985,6.9137,4.3483,6.9804,5.4218,UP,1
2000-06-26,7.2624,6.8985,4.3539,7.038,5.4806,DOWN,0
2000-06-27,6.8075,7.2624,4.3579,6.9864,5.5337,UP,1
2000-06-28,7.2017,6.8682,4.3643,7.0168,5.5934,UP,1
2000-06-29,7.5504,7.2472,4.3727,7.1441,5.6574,DOWN,0
2000-06-30,7.5239,7.5808,4.3807,7.2692,5.7202,DOWN,0
2000-07-03,7.3988,7.5656,4.3879,7.2965,5.7806,UP,1
2000-07-05,7.4292,7.3988,4.3971,7.4208,5.8424,UP,1
2000-07-06,8.2327,7.4746,4.4101,7.627,5.9164,UP,1
2000-07-07,8.4146,8.2327,4.4239,7.7998,5.9922,UP,1
2000-07-10,8.4298,8.3843,4.4367,7.981,6.0662,DOWN,0
2000-07-11,7.9446,8.3692,4.4466,8.0902,6.1281,DOWN,0
2000-07-12,7.7475,8.0659,4.4555,8.1539,6.1884,DOWN,0
2000-07-13,7.4595,7.7475,4.4636,7.9992,6.25,DOWN,0
2000-07-14,7.3837,7.5201,4.4709,7.793,6.31,UP,1
2000-07-17,7.4595,7.323,4.4794,7.599,6.3706,UP,1
2000-07-18,7.4746,7.4595,4.4881,7.505,6.428,DOWN,0
2000-07-19,7.1866,7.4898,4.4971,7.3928,6.4813,UP,1
2000-07-20,7.4746,7.2775,4.5078,7.3958,6.5405,UP,1
2000-07-21,7.5201,7.7172,4.519,7.4231,6.6026,UP,1
2000-07-24,7.5959,7.5201,4.5339,7.4504,6.6663,DOWN,0
2000-07-25,7.3533,7.6414,4.5453,7.4261,6.7276,UP,1
2000-07-26,7.6566,7.3533,4.5595,7.5201,6.7934,UP,1
2000-07-27,8.0053,7.7627,4.5766,7.6263,6.8564,UP,1
2000-07-28,8.4298,8.6117,4.5969,7.8082,6.9289,UP,1
2000-07-31,8.4753,8.2479,4.6177,7.9841,7.0011,UP,1
2000-08-01,8.5056,8.4753,4.6388,8.2145,7.0644,DOWN,0
2000-08-02,8.3995,8.5056,4.6594,8.3631,7.1263,UP,1
2000-08-03,8.6421,8.3388,4.682,8.4905,7.1882,UP,1
2000-08-04,8.733,8.6421,4.7059,8.5511,7.2391,UP,1
2000-08-07,9.1879,8.7179,4.7316,8.6936,7.3,DOWN,0
2000-08-08,9.1727,9.203,4.7627,8.827,7.3628,DOWN,0
2000-08-09,8.9756,9.1121,4.7924,8.9423,7.4213,DOWN,0
2000-08-10,8.8543,8.9756,4.8214,8.9847,7.4808,UP,1
2000-08-11,9.0363,8.915,4.8501,9.0454,7.5384,DOWN,0
2000-08-14,8.9756,8.915,4.8773,9.0029,7.5954,DOWN,0
2000-08-15,8.8998,8.9756,4.9036,8.9483,7.6551,DOWN,0
2000-08-16,8.5966,8.8998,4.93,8.8725,7.6997,UP,1
2000-08-17,8.9301,8.6117,4.9582,8.8877,7.754,DOWN,0
2000-08-18,8.6572,8.9301,4.9856,8.8119,7.8067,UP,1
2000-08-21,9.1576,8.5663,5.0156,8.8483,7.865,DOWN,0
2000-08-22,8.8847,9.0969,5.0447,8.8452,7.9156,DOWN,0
2000-08-23,8.7027,8.8847,5.0728,8.8665,7.9478,DOWN,0
2000-08-24,8.5359,8.7179,5.0998,8.7876,7.985,DOWN,0
2000-08-25,8.445,8.5359,5.1256,8.7452,8.0151,DOWN,0
2000-08-28,8.3388,8.4601,5.1516,8.5814,8.039,DOWN,0
2000-08-29,8.1569,8.2479,5.1765,8.4359,8.0627,UP,1
2000-08-30,8.2934,8.1569,5.2019,8.354,8.0872,UP,1
2000-08-31,8.5208,8.3085,5.2288,8.351,8.1166,DOWN,0
2000-09-01,8.445,8.4753,5.2555,8.351,8.1473,DOWN,0
2000-09-05,8.354,8.354,5.2805,8.354,8.1764,DOWN,0
2000-09-06,8.0963,8.3388,5.3044,8.3419,8.1931,UP,1
2000-09-07,8.2327,8.0053,5.3294,8.3297,8.2216,UP,1
2000-09-08,8.2934,8.2479,5.356,8.2843,8.2434,DOWN,0
2000-09-11,8.1872,8.3692,5.382,8.2327,8.2561,UP,1
2000-09-12,8.6876,8.2024,5.4105,8.2994,8.2794,UP,1
2000-09-13,8.824,8.7179,5.4397,8.445,8.3079,UP,1
2000-09-14,8.8998,8.824,5.4692,8.5784,8.3373,UP,1
2000-09-15,9.4153,8.7785,5.5012,8.8028,8.361,DOWN,0
2000-09-18,8.8392,9.3243,5.5307,8.9332,8.3695,UP,1
2000-09-19,9.1727,8.9756,5.5623,9.0302,8.3843,UP,1
2000-09-20,9.5972,9.2182,5.5958,9.1849,8.4174,DOWN,0
2000-09-21,9.4456,9.5214,5.6287,9.294,8.4513,UP,1
2000-09-22,10.2568,9.4456,5.6657,9.4623,8.5073,UP,1
2000-09-25,11.0149,10.6737,5.7064,9.8974,8.5799,UP,1
2000-09-26,11.0679,10.9769,5.7461,10.2765,8.6521,DOWN,0
2000-09-27,10.7192,10.9163,5.7846,10.5009,8.717,UP,1
2000-09-28,11.3711,11.4015,5.8256,10.886,8.8007,UP,1
2000-09-29,11.4015,11.2953,5.8668,11.1149,8.8792,UP,1
2000-10-02,11.9321,11.5228,5.9113,11.2984,8.9674,DOWN,0
2000-10-03,11.735,11.8866,5.9544,11.4318,9.0502,DOWN,0
2000-10-04,11.5834,11.5834,5.9969,11.6046,9.1348,UP,1
2000-10-05,11.735,11.5682,6.0398,11.6774,9.2164,DOWN,0
2000-10-06,11.5834,11.6744,6.0821,11.7138,9.288,DOWN,0
2000-10-09,11.1286,11.6592,6.1215,11.5531,9.3419,UP,1
2000-10-10,11.3711,11.1437,6.1615,11.4803,9.3998,DOWN,0
2000-10-11,11.2499,11.3105,6.1994,11.4136,9.4547,DOWN,0
2000-10-12,10.5827,11.2499,6.2345,11.1831,9.4984,UP,1
2000-10-13,10.9618,10.5827,6.2709,11.0588,9.5448,UP,1
2000-10-16,11.0224,10.8405,6.3076,11.0376,9.5906,UP,1
2000-10-17,11.1589,10.9315,6.3445,10.9951,9.63,DOWN,0
2000-10-18,11.1437,11.0982,6.3826,10.9739,9.6694,DOWN,0
2000-10-19,10.7344,10.9769,6.4174,11.0042,9.7046,UP,1
2000-10-20,10.8405,10.6737,6.4512,10.98,9.7443,UP,1
2000-10-23,11.1134,10.8405,6.4837,10.9982,9.7859,DOWN,0
2000-10-24,10.7344,10.9921,6.5137,10.9133,9.821,DOWN,0
2000-10-25,9.946,10.5827,6.539,10.6737,9.842,UP,1
2000-10-26,10.2947,9.9308,6.5661,10.5858,9.8759,DOWN,0
2000-10-27,10.1885,10.3856,6.5883,10.4554,9.9011,UP,1
2000-10-30,10.7192,10.1279,6.615,10.3766,9.9423,DOWN,0
2000-10-31,10.5373,10.5676,6.6419,10.3371,9.9699,UP,1
2000-11-01,10.704,10.3856,6.6696,10.4887,10.0063,DOWN,0
2000-11-02,9.9005,10.5827,6.6946,10.4099,10.0303,DOWN,0
2000-11-03,9.8702,9.9005,6.7206,10.3462,10.0569,UP,1
2000-11-06,9.9308,9.8702,6.7467,10.1885,10.0867,UP,1
2000-11-07,10.1734,9.946,6.7748,10.1158,10.1234,UP,1
2000-11-08,10.795,10.1431,6.8068,10.134,10.1761,UP,1
2000-11-09,11.1286,10.795,6.8397,10.3796,10.2328,UP,1
2000-11-10,11.3257,11.1892,6.8736,10.6707,10.2889,DOWN,0
2000-11-13,11.0073,11.1892,6.9066,10.886,10.3402,UP,1
2000-11-14,11.174,10.886,6.9398,11.0861,10.3966,UP,1
2000-11-15,11.2499,11.1437,6.9732,11.1771,10.4596,DOWN,0
2000-11-16,11.0224,11.2499,7.0056,11.1559,10.5154,UP,1
2000-11-17,11.6289,11.265,7.0413,11.2165,10.5821,UP,1
2000-11-20,11.7047,11.4773,7.0776,11.356,10.6525,DOWN,0
2000-11-21,11.6744,11.4318,7.1143,11.4561,10.7122,DOWN,0
2000-11-22,11.6592,11.4015,7.1517,11.5379,10.7689,UP,1
2000-11-24,11.9624,11.5228,7.1908,11.7259,10.8302,UP,1
2000-11-27,12.4628,11.9473,7.2331,11.8927,10.8911,DOWN,0
2000-11-28,12.0989,12.4325,7.2738,11.9715,10.9563,DOWN,0
2000-11-29,12.0383,12.1292,7.3147,12.0443,11.0136,DOWN,0
2000-11-30,11.9473,11.8866,7.3551,12.1019,11.0606,DOWN,0
2000-12-01,11.8563,11.8866,7.3941,12.0807,11.1089,DOWN,0
2000-12-04,11.1589,11.5531,7.4308,11.8199,11.1269,DOWN,0
2000-12-05,10.9315,11.2195,7.4664,11.5864,11.1252,DOWN,0
2000-12-06,10.2795,10.795,7.499,11.2347,11.1095,DOWN,0
2000-12-07,10.0673,9.855,7.5311,10.8587,11.0964,UP,1
2000-12-08,10.3705,10.0673,7.566,10.5615,11.0764,UP,1
2000-12-11,10.5221,10.4615,7.601,10.4342,11.0588,DOWN,0
2000-12-12,9.9611,10.4615,7.6332,10.2401,11.0194,UP,1
2000-12-13,10.1885,10.0521,7.6661,10.2219,10.9885,UP,1
2000-12-14,10.4615,10.0673,7.7003,10.3007,10.966,UP,1
2000-12-15,11.1589,10.7647,7.7387,10.4584,10.9545,UP,1
2000-12-18,11.6744,11.2195,7.7802,10.6889,10.9563,UP,1
2000-12-19,12.0231,11.6137,7.8245,11.1013,10.9742,DOWN,0
2000-12-20,11.6289,11.9624,7.867,11.3893,10.9794,UP,1
2000-12-21,11.7199,11.6137,7.9098,11.641,10.9888,UP,1
2000-12-22,12.1141,11.9018,7.9546,11.8321,11.0194,UP,1
2000-12-26,12.2808,12.0989,8.0004,11.9534,11.0458,UP,1
2000-12-27,12.5689,12.2202,8.0487,12.0625,11.0767,UP,1
2000-12-28,12.766,12.5386,8.0959,12.2899,11.1089,DOWN,0
2000-12-29,12.2505,12.857,8.1374,12.3961,11.131,DOWN,0
2001-01-02,12.1141,12.1899,8.1788,12.3961,11.1586,UP,1
2001-01-03,12.3566,12.0989,8.2212,12.4112,11.1889,DOWN,0
2001-01-04,11.3408,12.3415,8.2585,12.1656,11.1935,DOWN,0
2001-01-05,10.9466,11.2802,8.2938,11.8017,11.1977,UP,1
2001-01-08,11.6137,10.9163,8.3336,11.6744,11.2311,UP,1
2001-01-09,11.6441,11.4621,8.3737,11.5804,11.258,UP,1
2001-01-10,12.0686,11.6441,8.4159,11.5228,11.2956,DOWN,0
2001-01-11,11.6592,11.9473,8.4561,11.5864,11.3144,UP,1
2001-01-12,11.917,11.6592,8.4975,11.7805,11.342,DOWN,0
2001-01-16,11.8563,11.8866,8.5391,11.829,11.3651,UP,1
2001-01-17,11.8866,12.0079,8.5804,11.8775,11.4048,DOWN,0
2001-01-18,10.9011,11.826,8.6172,11.6441,11.4254,DOWN,0
2001-01-19,10.2037,10.8405,8.6493,11.353,11.4309,UP,1
2001-01-22,10.704,10.2644,8.6833,11.1104,11.4415,UP,1
2001-01-23,11.3257,10.5827,8.7196,11.0042,11.4521,DOWN,0
2001-01-24,11.0376,11.265,8.7544,10.8344,11.4503,UP,1
2001-01-25,11.4924,11.0376,8.793,10.9527,11.4536,DOWN,0
2001-01-26,11.447,11.4015,8.8296,11.2013,11.4624,UP,1
2001-01-29,11.8308,11.3408,8.8676,11.4267,11.4756,DOWN,0
2001-01-30,11.6416,11.7532,8.9042,11.4899,11.4834,DOWN,0
2001-01-31,11.6028,11.5252,8.9414,11.6029,11.495,DOWN,0
2001-02-01,11.5228,11.7411,8.978,11.609,11.4929,UP,1
2001-02-02,11.9109,11.7411,9.0158,11.7018,11.497,UP,1
2001-02-05,12.1365,11.8866,9.0545,11.7629,11.5062,UP,1
2001-02-06,12.5416,12.1365,9.0953,11.9429,11.5239,DOWN,0
2001-02-07,12.4082,12.5174,9.1357,12.104,11.5328,UP,1
2001-02-08,12.4325,12.3718,9.1752,12.2859,11.5322,UP,1
2001-02-09,12.6872,12.4082,9.2155,12.4412,11.544,UP,1
2001-02-12,12.9831,12.6144,9.2568,12.6105,11.5629,UP,1
2001-02-13,13.3421,13.1602,9.2992,12.7706,11.5908,DOWN,0
2001-02-14,13.3009,13.2451,9.3421,12.9492,11.6197,DOWN,0
2001-02-15,12.9298,13.1238,9.3848,13.0486,11.6551,UP,1
2001-02-16,13.2791,12.8085,9.4293,13.167,11.702,UP,1
2001-02-20,13.4222,13.3397,9.4743,13.2548,11.7649,DOWN,0
2001-02-21,13.2694,13.2451,9.5176,13.2403,11.8289,DOWN,0
2001-02-22,13.2524,13.2694,9.5612,13.2306,11.8866,DOWN,0
2001-02-23,13.2209,13.2815,9.6048,13.2888,11.9405,UP,1
2001-02-26,13.5847,13.1602,9.6506,13.3499,12.013,UP,1
2001-02-27,13.6599,13.5969,9.6969,13.3975,12.0824,DOWN,0
2001-02-28,13.0316,13.6454,9.7406,13.3499,12.1338,UP,1
2001-03-01,13.1384,13.1238,9.7844,13.3271,12.1734,UP,1
2001-03-02,13.6114,13.199,9.8282,13.4052,12.2122,UP,1
2001-03-05,13.985,13.9001,9.8741,13.4853,12.2514,DOWN,0
2001-03-06,13.8152,13.888,9.9189,13.5163,12.2951,DOWN,0
2001-03-07,13.3713,13.8152,9.959,13.5842,12.3282,DOWN,0
2001-03-08,13.068,13.3276,9.9978,13.5702,12.3472,DOWN,0
2001-03-09,13.0462,13.0147,10.0353,13.4571,12.3625,DOWN,0
2001-03-12,12.4688,12.9904,10.0667,13.1539,12.3605,DOWN,0
2001-03-13,12.2966,12.5295,10.0975,12.8502,12.3512,DOWN,0
2001-03-14,12.202,12.2966,10.1284,12.6163,12.3502,DOWN,0
2001-03-15,12.0273,12.2626,10.1582,12.4082,12.3484,DOWN,0
2001-03-16,11.7605,11.8866,10.1876,12.1511,12.3365,DOWN,0
2001-03-19,10.9648,11.1589,10.2117,11.8503,12.329,UP,1
2001-03-20,11.0352,11.0861,10.2362,11.598,12.3308,UP,1
2001-03-21,11.0376,11.1346,10.2618,11.3651,12.3193,DOWN,0
2001-03-22,10.5257,11.0376,10.2826,11.0648,12.2969,UP,1
2001-03-23,10.7683,10.6737,10.3054,10.8663,12.2709,DOWN,0
2001-03-26,10.7028,10.795,10.3288,10.8139,12.2518,UP,1
2001-03-27,10.892,10.7028,10.352,10.7853,12.2313,UP,1
2001-03-28,11.3166,10.9406,10.3769,10.8411,12.2205,UP,1
2001-03-29,12.105,11.2875,10.4019,11.1569,12.2248,DOWN,0
2001-03-30,11.8988,12.0443,10.4281,11.383,12.2448,DOWN,0
2001-04-02,11.8139,11.9594,10.4524,11.6052,12.277,DOWN,0
2001-04-03,11.7387,11.7775,10.4754,11.7746,12.2977,UP,1
2001-04-04,11.7678,11.7532,10.4994,11.8648,12.3065,UP,1
2001-04-05,12.4931,11.8042,10.5265,11.9424,12.3356,DOWN,0
2001-04-06,12.3888,12.4325,10.5532,12.0404,12.3536,UP,1
2001-04-09,12.5295,12.3718,10.5813,12.1836,12.3752,UP,1
2001-04-10,12.7308,12.5174,10.6104,12.382,12.3932,DOWN,0
2001-04-11,12.6362,12.7599,10.6373,12.5557,12.4131,UP,1
2001-04-12,12.6775,12.612,10.6666,12.5926,12.4346,DOWN,0
2001-04-16,12.6362,12.7599,10.6938,12.642,12.4569,UP,1
2001-04-17,12.7842,12.6605,10.72,12.693,12.4743,DOWN,0
2001-04-18,12.481,12.8206,10.7448,12.643,12.4812,UP,1
2001-04-19,12.544,12.481,10.7705,12.6246,12.4813,DOWN,0
2001-04-20,12.4761,12.6047,10.7957,12.5843,12.4826,UP,1
2001-04-23,12.5901,12.4203,10.8175,12.5751,12.4858,DOWN,0
2001-04-24,12.5465,12.3961,10.8382,12.5275,12.483,UP,1
2001-04-25,12.6387,12.5174,10.8592,12.5591,12.4761,DOWN,0
2001-04-26,12.5004,12.7842,10.882,12.5504,12.4592,UP,1
2001-04-27,12.8376,12.561,10.9075,12.6226,12.45,UP,1
2001-04-30,13.0996,12.8812,10.9357,12.7245,12.4534,DOWN,0
2001-05-01,12.8715,13.051,10.9631,12.7895,12.4452,DOWN,0
2001-05-02,12.675,12.8715,10.9892,12.7968,12.4303,DOWN,0
2001-05-03,12.6629,12.6508,11.0151,12.8293,12.4181,UP,1
2001-05-04,12.8982,12.6629,11.0437,12.8415,12.4111,DOWN,0
2001-05-07,12.6508,12.8448,11.0696,12.7517,12.3997,DOWN,0
2001-05-08,12.3476,12.7721,11.0937,12.6469,12.3749,UP,1
2001-05-09,12.447,12.4082,11.1179,12.6013,12.3507,UP,1
2001-05-10,12.5877,12.5174,11.1441,12.5863,12.3418,UP,1
2001-05-11,12.6168,12.5295,11.1689,12.53,12.3313,UP,1
2001-05-14,12.7236,12.7114,11.1925,12.5445,12.3136,DOWN,0
2001-05-15,12.5804,12.7842,11.2133,12.5911,12.2855,UP,1
2001-05-16,12.7478,12.5659,11.2346,12.6513,12.2642,UP,1
2001-05-17,13.364,12.8085,11.2589,12.8065,12.264,UP,1
2001-05-18,13.4465,13.3058,11.2842,12.9724,12.2716,DOWN,0
2001-05-21,13.3543,13.4489,11.3077,13.0986,12.2777,DOWN,0
2001-05-22,13.347,13.33,11.3308,13.2519,12.2953,DOWN,0
2001-05-23,13.0753,13.3179,11.3502,13.3174,12.3109,UP,1
2001-05-24,13.4731,13.0996,11.3717,13.3392,12.3363,DOWN,0
2001-05-25,13.4416,13.7182,11.3941,13.3383,12.3646,UP,1
2001-05-29,13.7545,13.4513,11.4186,13.4183,12.4045,DOWN,0
2001-05-30,13.5847,13.7545,11.4413,13.4659,12.4569,UP,1
2001-05-31,13.9996,13.6575,11.4664,13.6507,12.5161,UP,1
2001-06-01,14.3222,14.0141,11.4935,13.8205,12.5818,UP,1
2001-06-04,14.7637,14.361,11.5244,14.0849,12.6666,DOWN,0
2001-06-05,14.3076,14.7491,11.5512,14.1956,12.7374,DOWN,0
2001-06-06,13.9122,14.4338,11.5775,14.2611,12.8016,UP,1
2001-06-07,14.0845,13.9244,11.6022,14.278,12.8654,UP,1
2001-06-08,14.2737,14.0917,11.6291,14.2683,12.9246,DOWN,0
2001-06-11,14.0796,14.213,11.656,14.1315,12.9641,DOWN,0
2001-06-12,13.689,14.1184,11.6818,14.0078,12.9999,UP,1
2001-06-13,13.7667,13.7497,11.7084,13.9787,13.0389,DOWN,0
2001-06-14,13.7157,13.7303,11.7352,13.9049,13.0785,UP,1
2001-06-15,14.361,13.7788,11.7663,13.9224,13.1303,DOWN,0
2001-06-18,14.3319,14.361,11.7965,13.9729,13.1671,DOWN,0
2001-06-19,14.2227,14.361,11.825,14.0796,13.2038,UP,1
2001-06-20,14.7273,14.2227,11.8564,14.2717,13.2477,UP,1
2001-06-21,14.9723,14.8462,11.8895,14.523,13.2926,DOWN,0
2001-06-22,14.3222,15.1615,11.9206,14.5153,13.3263,DOWN,0
2001-06-25,13.8273,14.2155,11.9486,14.4144,13.3493,UP,1
2001-06-26,13.8564,13.7788,11.9764,14.3411,13.3737,DOWN,0
2001-06-27,13.8273,13.8637,12.0046,14.1611,13.3945,UP,1
2001-06-28,13.9607,13.888,12.031,13.9588,13.4241,DOWN,0
2001-06-29,13.4271,13.8758,12.054,13.7798,13.4418,UP,1
2001-07-02,13.512,13.4149,12.077,13.7167,13.4625,UP,1
2001-07-03,13.6793,13.5726,12.0984,13.6813,13.4843,DOWN,0
2001-07-05,13.4974,13.5847,12.1216,13.6153,13.5033,DOWN,0
2001-07-06,13.3421,13.4659,12.1425,13.4916,13.5174,UP,1
2001-07-09,13.4004,13.3421,12.1615,13.4862,13.5354,DOWN,0
2001-07-10,13.3421,13.4513,12.181,13.4523,13.5455,DOWN,0
2001-07-11,13.2815,13.2936,12.1961,13.3727,13.5491,DOWN,0
2001-07-12,13.2524,13.2572,12.2073,13.3237,13.5567,UP,1
2001-07-13,13.5241,13.2524,12.2196,13.3601,13.5737,UP,1
2001-07-16,13.6187,13.4877,12.2341,13.4038,13.5928,UP,1
2001-07-17,13.9559,13.5969,12.247,13.5265,13.614,UP,1
2001-07-18,14.1063,13.9122,12.2605,13.6915,13.6431,DOWN,0
2001-07-19,13.8758,14.1281,12.2702,13.8162,13.6737,UP,1
2001-07-20,14.0359,13.9365,12.2818,13.9185,13.7054,DOWN,0
2001-07-23,13.7303,14.0359,12.2925,13.9408,13.7283,DOWN,0
2001-07-24,13.4149,13.609,12.3009,13.8327,13.7443,UP,1
2001-07-25,13.4222,13.2209,12.3101,13.6958,13.7582,UP,1
2001-07-26,13.9486,13.4222,12.3242,13.7104,13.7856,UP,1
2001-07-27,14.2179,13.9486,12.3384,13.7468,13.815,UP,1
2001-07-30,14.4265,14.1669,12.3543,13.886,13.8362,DOWN,0
2001-07-31,14.1039,14.4823,12.3719,14.0238,13.8494,DOWN,0
2001-08-01,13.8734,14.1548,12.3865,14.1141,13.8598,DOWN,0
2001-08-02,13.6575,13.9244,12.3996,14.0558,13.866,UP,1
2001-08-03,13.7788,13.6575,12.4127,13.968,13.8801,UP,1
2001-08-06,13.8322,13.8152,12.4262,13.8491,13.8872,DOWN,0
2001-08-07,13.5847,13.8322,12.4404,13.7453,13.8901,DOWN,0
2001-08-08,13.4537,13.5362,12.4535,13.6614,13.8841,UP,1
2001-08-09,13.5969,13.4537,12.4659,13.6493,13.8843,UP,1
2001-08-10,13.9365,13.5969,12.4819,13.6808,13.8831,UP,1
2001-08-13,13.9947,13.985,12.5022,13.7133,13.8765,DOWN,0
2001-08-14,13.9704,14.0699,12.5205,13.7904,13.8606,DOWN,0
2001-08-15,13.8273,14.0093,12.5387,13.8652,13.851,UP,1
2001-08-16,13.8637,13.8273,12.5545,13.9185,13.8501,UP,1
2001-08-17,14.3125,13.9486,12.5733,13.9937,13.8546,DOWN,0
2001-08-20,14.2761,14.1912,12.5912,14.05,13.8547,UP,1
2001-08-21,14.5308,14.1912,12.6143,14.1621,13.8637,UP,1
2001-08-22,14.8947,14.6521,12.6395,14.3756,13.8878,DOWN,0
2001-08-23,14.7977,14.8753,12.6638,14.5623,13.9084,UP,1
2001-08-24,15.0863,14.9068,12.6884,14.7171,13.9358,UP,1
2001-08-27,15.768,15.768,12.7132,15.0155,13.964,DOWN,0
2001-08-28,15.671,16.0348,12.7359,15.2435,13.9908,DOWN,0
2001-08-29,15.4041,15.5254,12.7563,15.3454,14.0144,DOWN,0
2001-08-30,15.2416,15.4599,12.7775,15.4342,14.0247,UP,1
2001-08-31,15.6321,15.113,12.7998,15.5434,14.0379,UP,1
2001-09-04,15.8505,15.5982,12.8228,15.5599,14.0684,UP,1
2001-09-05,15.882,15.8505,12.8471,15.6021,14.1095,UP,1
2001-09-06,16.1828,15.8844,12.8699,15.7578,14.1561,DOWN,0
2001-09-07,15.7437,16.0955,12.8901,15.8582,14.1944,DOWN,0
2001-09-10,15.7389,15.7437,12.9104,15.8796,14.23,DOWN,0
2001-09-17,15.5303,15.1009,12.9297,15.8155,14.272,UP,1
2001-09-18,15.768,15.5303,12.9488,15.7927,14.3171,DOWN,0
2001-09-19,15.6467,15.7559,12.9647,15.6855,14.3565,UP,1
2001-09-20,15.9402,15.6467,12.9839,15.7248,14.4053,DOWN,0
2001-09-21,15.7704,15.8893,13.0026,15.7311,14.4539,UP,1
2001-09-24,16.0567,16.0106,13.0231,15.8364,14.507,UP,1
2001-09-25,16.5418,16.2532,13.0465,15.9912,14.571,DOWN,0
2001-09-26,16.5297,16.6025,13.0734,16.1678,14.636,UP,1
2001-09-27,16.7868,16.5782,13.1027,16.3371,14.7067,UP,1
2001-09-28,17.2114,16.9567,13.1373,16.6253,14.7804,DOWN,0
2001-10-01,17.1386,17.2672,13.1727,16.8417,14.8508,DOWN,0
2001-10-02,16.9809,17.2963,13.2057,16.9295,14.9113,DOWN,0
2001-10-03,16.5443,16.9324,13.2358,16.9324,14.9601,UP,1
2001-10-04,16.8063,16.5807,13.2701,16.9363,15.0187,UP,1
2001-10-05,16.8718,16.7456,13.3035,16.8684,15.0754,DOWN,0
2001-10-08,16.7383,16.8111,13.3349,16.7883,15.1356,UP,1
2001-10-09,16.8063,16.6898,13.3631,16.7534,15.2034,UP,1
2001-10-10,16.8572,16.8087,13.389,16.816,15.2721,DOWN,0
2001-10-11,16.5176,16.9445,13.4115,16.7582,15.3235,DOWN,0
2001-10-12,16.258,16.4933,13.4346,16.6355,15.3643,UP,1
2001-10-15,16.5952,16.1804,13.459,16.6068,15.4077,UP,1
2001-10-16,16.9688,17.0052,13.4833,16.6394,15.465,DOWN,0
2001-10-17,16.896,16.9809,13.5064,16.6471,15.5254,UP,1
2001-10-18,16.9688,16.9057,13.5284,16.7374,15.5916,UP,1
2001-10-19,17.1726,17.0294,13.5504,16.9203,15.6595,UP,1
2001-10-22,17.2963,17.1143,13.5756,17.0605,15.7288,DOWN,0
2001-10-23,16.8718,17.4661,13.5994,17.0411,15.7945,DOWN,0
2001-10-24,16.4594,16.9081,13.6199,16.9537,15.8546,UP,1
2001-10-25,16.6874,16.2168,13.6467,16.8975,15.9165,DOWN,0
2001-10-26,16.1683,16.748,13.6728,16.6966,15.9611,DOWN,0
2001-10-29,16.0154,16.1683,13.6948,16.4404,16.0015,DOWN,0
2001-10-30,15.2828,15.7195,13.713,16.1227,16.0278,UP,1
