ticker,MU US Equity,MU US Equity,MU US Equity,MU US Equity,MU US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-05-20,34.62,34.75,40.8583,36.982,40.9442,UP,1
2019-05-21,35.64,35.29,40.7695,36.408,40.8764,DOWN,0
2019-05-22,34.73,35.2,40.6791,35.672,40.786,DOWN,0
2019-05-23,33.82,33.89,40.5848,34.974,40.6858,UP,1
2019-05-24,34.0,34.16,40.4896,34.562,40.5976,DOWN,0
2019-05-28,32.94,34.15,40.3874,34.226,40.4656,UP,1
2019-05-29,33.29,32.32,40.2925,33.756,40.3392,UP,1
2019-05-30,33.32,33.43,40.2023,33.474,40.1982,DOWN,0
2019-05-31,32.61,32.6,40.1086,33.232,40.0478,UP,1
2019-06-03,32.69,32.945,40.019,32.97,39.8218,UP,1
2019-06-04,34.49,33.36,39.954,33.28,39.6792,DOWN,0
2019-06-05,33.34,35.2,39.8852,33.29,39.535,UP,1
2019-06-06,33.47,33.26,39.817,33.32,39.398,UP,1
2019-06-07,33.99,33.55,39.7466,33.596,39.2932,UP,1
2019-06-10,34.94,34.6,39.6716,34.046,39.2052,DOWN,0
2019-06-11,34.84,35.8,39.5946,34.116,39.0754,DOWN,0
2019-06-12,32.96,34.01,39.5109,34.04,38.8896,UP,1
2019-06-13,33.38,33.08,39.4243,34.022,38.7084,DOWN,0
2019-06-14,32.66,32.45,39.3272,33.756,38.4836,DOWN,0
2019-06-17,32.43,32.54,39.2277,33.254,38.2744,UP,1
2019-06-18,34.29,32.9,39.14,33.144,38.0938,DOWN,0
2019-06-19,33.94,34.69,39.0459,33.34,37.9146,UP,1
2019-06-20,34.15,34.84,38.954,33.494,37.7632,DOWN,0
2019-06-21,33.25,33.7,38.8606,33.612,37.5848,DOWN,0
2019-06-24,33.19,33.2,38.7789,33.764,37.403,DOWN,0
2019-06-25,32.68,33.35,38.719,33.442,37.2164,UP,1
2019-06-26,37.04,35.87,38.6799,34.062,37.1208,UP,1
2019-06-27,38.07,36.85,38.6458,34.846,37.027,UP,1
2019-06-28,38.59,39.36,38.6207,35.914,36.9358,UP,1
2019-07-01,40.11,41.155,38.6126,37.298,36.87,DOWN,0
2019-07-02,39.6,39.62,38.5925,38.682,36.794,DOWN,0
2019-07-03,39.59,39.62,38.5689,39.192,36.7304,DOWN,0
2019-07-05,39.42,38.95,38.5481,39.462,36.6582,UP,1
2019-07-08,40.41,39.03,38.5235,39.826,36.6114,UP,1
2019-07-09,41.35,40.13,38.505,40.074,36.5964,UP,1
2019-07-10,42.9,42.23,38.4892,40.734,36.6122,UP,1
2019-07-11,43.48,43.22,38.4829,41.512,36.6406,UP,1
2019-07-12,44.51,43.75,38.4796,42.53,36.6928,DOWN,0
2019-07-15,44.4,44.69,38.4784,43.328,36.7296,DOWN,0
2019-07-16,43.06,44.05,38.472,43.67,36.7242,UP,1
2019-07-17,43.37,43.0,38.4639,43.764,36.749,UP,1
2019-07-18,44.67,43.61,38.4611,44.002,36.8372,UP,1
2019-07-19,45.52,45.13,38.4629,44.204,36.9526,UP,1
2019-07-22,47.19,46.5,38.4701,44.762,37.111,DOWN,0
2019-07-23,46.95,46.78,38.4791,45.54,37.2712,UP,1
2019-07-24,47.99,46.95,38.4982,46.464,37.4834,DOWN,0
2019-07-25,47.77,48.4,38.5192,47.084,37.6686,DOWN,0
2019-07-26,47.49,47.94,38.5413,47.478,37.8502,DOWN,0
2019-07-29,46.82,46.87,38.564,47.404,38.0404,UP,1
2019-07-30,47.46,46.88,38.5933,47.506,38.2684,DOWN,0
2019-07-31,44.89,46.71,38.6079,46.886,38.4738,DOWN,0
2019-08-01,43.6,45.0,38.6135,46.052,38.633,UP,1
2019-08-02,44.08,42.64,38.6222,45.37,38.82,DOWN,0
2019-08-05,41.94,42.4,38.6159,44.394,38.9824,UP,1
2019-08-06,42.62,42.67,38.6172,43.426,39.1548,DOWN,0
2019-08-07,41.75,42.01,38.6195,42.798,39.331,UP,1
2019-08-08,42.63,42.09,38.6304,42.604,39.5178,DOWN,0
2019-08-09,41.52,42.04,38.6392,42.092,39.6818,UP,1
2019-08-12,42.13,41.05,38.6564,42.13,39.8722,UP,1
2019-08-13,44.17,42.62,38.7001,42.44,40.1018,DOWN,0
2019-08-14,42.04,42.88,38.7264,42.498,40.2528,UP,1
2019-08-15,42.24,42.34,38.7606,42.42,40.4308,UP,1
2019-08-16,43.55,42.64,38.8051,42.826,40.6324,UP,1
2019-08-19,45.01,44.67,38.8501,43.402,40.8528,DOWN,0
2019-08-20,44.23,44.85,38.8826,43.414,41.0386,DOWN,0
2019-08-21,44.17,44.81,38.9029,43.84,41.2252,UP,1
2019-08-22,44.78,44.5,38.9252,44.348,41.4616,DOWN,0
2019-08-23,42.96,43.89,38.9404,44.23,41.6532,UP,1
2019-08-26,43.43,43.74,38.9585,43.914,41.8686,DOWN,0
2019-08-27,42.44,43.71,38.9661,43.556,42.0688,UP,1
2019-08-28,43.15,42.1,38.9796,43.352,42.246,UP,1
2019-08-29,44.67,43.99,39.0074,43.33,42.4606,UP,1
2019-08-30,45.27,45.12,39.0466,43.792,42.683,DOWN,0
2019-09-03,44.99,44.6,39.0823,44.104,42.9178,UP,1
2019-09-04,46.81,46.45,39.1262,44.978,43.1902,UP,1
2019-09-05,49.03,47.9,39.1718,46.154,43.5172,DOWN,0
2019-09-06,48.97,48.86,39.2194,47.014,43.7558,UP,1
2019-09-09,49.13,49.54,39.2809,47.786,43.977,UP,1
2019-09-10,49.39,49.365,39.3473,48.666,44.193,UP,1
2019-09-11,50.48,50.02,39.4178,49.4,44.4004,DOWN,0
2019-09-12,50.44,50.8,39.488,49.682,44.6172,UP,1
2019-09-13,50.5,50.51,39.5576,49.988,44.8354,DOWN,0
2019-09-16,50.15,49.53,39.6234,50.192,45.05,UP,1
2019-09-17,50.84,50.18,39.684,50.482,45.2586,DOWN,0
2019-09-18,50.48,51.0,39.7469,50.482,45.4412,DOWN,0
2019-09-19,49.82,51.165,39.8032,50.358,45.5796,DOWN,0
2019-09-20,49.16,50.34,39.8488,50.09,45.6932,UP,1
2019-09-23,49.6,49.54,39.9124,49.98,45.795,DOWN,0
2019-09-24,48.51,49.74,39.9666,49.514,45.8772,UP,1
2019-09-25,49.47,48.47,40.0374,49.312,46.0054,DOWN,0
2019-09-26,48.6,49.38,40.1064,49.068,46.11,DOWN,0
2019-09-27,43.21,45.9,40.1464,47.878,46.0808,DOWN,0
2019-09-30,42.85,43.0,40.1805,46.528,46.0274,DOWN,0
2019-10-01,42.3,43.1,40.2169,45.286,45.9296,DOWN,0
2019-10-02,41.98,41.82,40.2558,43.788,45.8302,UP,1
2019-10-03,43.46,42.0,40.3037,42.76,45.7396,UP,1
2019-10-04,44.55,43.71,40.3559,43.028,45.6752,DOWN,0
2019-10-07,44.16,44.3,40.4197,43.29,45.6086,DOWN,0
2019-10-08,42.635,43.6,40.4765,43.357,45.5249,UP,1
2019-10-09,42.875,43.18,40.5392,43.536,45.4332,UP,1
2019-10-10,43.28,42.87,40.6105,43.5,45.401,UP,1
2019-10-11,45.1,44.39,40.6816,43.61,45.431,DOWN,0
2019-10-14,44.86,44.96,40.7462,43.75,45.4466,UP,1
2019-10-15,46.455,45.21,40.8207,44.514,45.5369,DOWN,0
2019-10-16,45.16,45.99,40.8878,44.971,45.5877,UP,1
2019-10-17,45.5,45.77,40.9516,45.415,45.6627,DOWN,0
2019-10-18,43.47,44.83,41.0139,45.089,45.6795,UP,1
2019-10-21,45.22,43.96,41.0765,45.161,45.7535,DOWN,0
2019-10-22,44.66,45.3,41.1298,44.802,45.8041,DOWN,0
2019-10-23,44.66,44.05,41.1844,44.702,45.8139,UP,1
2019-10-24,47.1,45.9,41.2427,45.022,45.9151,UP,1
2019-10-25,48.03,47.28,41.3033,45.934,46.0309,UP,1
2019-10-28,48.69,48.5,41.3667,46.628,46.1337,DOWN,0
2019-10-29,48.11,48.8,41.4339,47.318,46.1957,DOWN,0
2019-10-30,47.88,48.22,41.5034,47.962,46.2687,DOWN,0
2019-10-31,47.55,47.28,41.5732,48.052,46.3363,UP,1
2019-11-01,48.38,47.48,41.6457,48.122,46.4083,UP,1
2019-11-04,49.59,49.39,41.7149,48.302,46.5409,DOWN,0
2019-11-05,48.68,49.62,41.7889,48.416,46.6459,DOWN,0
2019-11-06,47.68,48.15,41.8561,48.376,46.7507,UP,1
2019-11-07,48.4,48.52,41.9152,48.546,46.8557,DOWN,0
2019-11-08,47.19,47.56,41.9563,48.308,46.9061,DOWN,0
2019-11-11,46.26,46.72,41.9972,47.642,46.9259,UP,1
2019-11-12,46.9,46.8,42.0448,47.286,46.9641,DOWN,0
2019-11-13,46.3,46.5,42.0851,47.01,46.9539,UP,1
2019-11-14,46.8,46.12,42.128,46.69,46.9093,UP,1
2019-11-15,47.71,47.6,42.1685,46.794,46.8841,UP,1
2019-11-18,47.82,47.95,42.2103,47.106,46.8579,DOWN,0
2019-11-19,46.58,48.11,42.2463,47.042,46.8017,DOWN,0
2019-11-20,45.57,46.15,42.2666,46.896,46.7035,DOWN,0
2019-11-21,45.55,45.3,42.2974,46.646,46.6057,UP,1
2019-11-22,45.87,45.93,42.3339,46.278,46.5131,UP,1
2019-11-25,47.52,46.1,42.3786,46.218,46.4605,DOWN,0
2019-11-26,46.715,47.65,42.4101,46.245,46.378,UP,1
2019-11-27,48.16,47.35,42.4425,46.763,46.3316,DOWN,0
2019-11-29,47.51,47.94,42.4689,47.155,46.2854,DOWN,0
2019-12-02,46.39,47.57,42.4909,47.259,46.23,DOWN,0
2019-12-03,45.23,45.12,42.5073,46.801,46.1426,UP,1
2019-12-04,46.3,46.18,42.5277,46.718,46.0984,UP,1
2019-12-05,46.62,46.71,42.5532,46.41,46.0414,UP,1
2019-12-06,47.93,47.44,42.58,46.494,46.028,DOWN,0
2019-12-09,46.45,47.565,42.5985,46.506,46.0928,UP,1
2019-12-10,47.46,47.04,42.621,46.952,46.185,UP,1
2019-12-11,49.26,47.75,42.6607,47.544,46.3242,UP,1
2019-12-12,50.97,49.36,42.7111,48.414,46.504,UP,1
2019-12-13,51.2,51.02,42.7592,49.068,46.6588,UP,1
2019-12-16,52.94,52.76,42.8186,50.366,46.8266,UP,1
2019-12-17,53.0,53.99,42.8837,51.474,47.0034,UP,1
2019-12-18,53.04,53.0,42.9592,52.23,47.2115,UP,1
2019-12-19,54.53,55.01,43.0427,52.942,47.4446,UP,1
2019-12-20,55.06,54.9,43.1248,53.714,47.6802,UP,1
2019-12-23,55.4,55.23,43.2066,54.206,47.8862,UP,1
2019-12-24,55.42,55.45,43.2875,54.69,48.0974,DOWN,0
2019-12-26,55.105,55.45,43.3689,55.103,48.2704,DOWN,0
2019-12-27,54.03,55.24,43.447,55.003,48.4478,DOWN,0
2019-12-30,53.21,53.77,43.5153,54.633,48.602,UP,1
2019-12-31,53.78,52.91,43.5862,54.309,48.8082,UP,1
2020-01-02,55.39,54.85,43.6613,54.303,49.0116,DOWN,0
2020-01-03,54.53,54.16,43.7333,54.188,49.209,DOWN,0
2020-01-06,53.565,53.75,43.7811,54.095,49.3871,UP,1
2020-01-07,58.27,55.38,43.8644,55.107,49.6105,DOWN,0
2020-01-08,57.52,58.09,43.9492,55.855,49.8003,DOWN,0
2020-01-09,57.31,58.32,44.0342,56.239,49.9727,DOWN,0
2020-01-10,56.67,57.47,44.1214,56.667,50.1439,UP,1
2020-01-13,57.45,57.01,44.2119,57.444,50.3353,UP,1
2020-01-14,57.52,57.8,44.2929,57.294,50.5347,DOWN,0
2020-01-15,56.17,57.03,44.3625,57.024,50.6905,UP,1
2020-01-16,57.68,56.8,44.4387,57.098,50.8523,DOWN,0
2020-01-17,57.66,58.02,44.5075,57.296,51.0319,UP,1
2020-01-21,58.97,57.37,44.5879,57.6,51.2577,UP,1
2020-01-22,59.17,59.515,44.6671,57.93,51.4731,UP,1
2020-01-23,59.2,60.33,44.7486,58.536,51.7133,DOWN,0
2020-01-24,57.76,60.0,44.8288,58.552,51.9433,DOWN,0
2020-01-27,55.41,55.15,44.895,58.102,52.1135,UP,1
2020-01-28,56.47,56.25,44.966,57.602,52.3169,DOWN,0
2020-01-29,55.3,55.99,45.0324,56.828,52.4869,DOWN,0
2020-01-30,55.03,54.18,45.0985,55.994,52.6333,DOWN,0
2020-01-31,53.09,55.15,45.1501,55.06,52.7387,UP,1
2020-02-03,53.78,53.2535,45.2033,54.734,52.8827,UP,1
2020-02-04,55.5,55.29,45.2638,54.54,53.0813,UP,1
2020-02-05,56.77,57.02,45.3307,54.834,53.3057,UP,1
2020-02-06,58.68,58.08,45.4102,55.564,53.5619,DOWN,0
2020-02-07,56.88,57.97,45.4794,56.322,53.7491,UP,1
2020-02-10,57.33,56.3,45.5523,57.032,53.9614,DOWN,0
2020-02-11,57.25,57.88,45.6281,57.382,54.1432,UP,1
2020-02-12,59.27,59.04,45.7139,57.882,54.3784,UP,1
2020-02-13,59.33,59.005,45.8002,58.012,54.6372,DOWN,0
2020-02-14,58.5,60.16,45.8832,58.336,54.9026,DOWN,0
2020-02-18,57.75,57.07,45.9592,58.42,55.1316,UP,1
2020-02-19,59.99,58.58,46.0425,58.968,55.399,DOWN,0
2020-02-20,59.0,59.88,46.1269,58.914,55.6204,DOWN,0
2020-02-21,56.99,58.63,46.2105,58.446,55.8312,DOWN,0
2020-02-24,55.01,53.31,46.2868,57.748,55.9822,DOWN,0
2020-02-25,52.1,54.84,46.3509,56.618,56.039,UP,1
2020-02-26,52.37,52.65,46.4181,55.094,56.067,DOWN,0
2020-02-27,50.58,50.63,46.4841,53.41,56.0546,UP,1
2020-02-28,52.56,48.65,46.5543,52.524,56.047,UP,1
2020-03-02,54.59,53.2,46.6353,52.44,56.0788,DOWN,0
2020-03-03,51.8,54.6,46.7077,52.38,56.054,UP,1
2020-03-04,55.29,53.02,46.8039,52.964,56.0692,DOWN,0
2020-03-05,53.72,53.45,46.8994,53.592,56.0424,DOWN,0
2020-03-06,51.47,52.2,46.9785,53.374,55.9638,DOWN,0
2020-03-09,45.97,45.48,47.0347,51.65,55.7748,UP,1
2020-03-10,47.86,48.15,47.1049,50.862,55.6299,DOWN,0
2020-03-11,43.72,46.2,47.1535,48.548,55.4237,DOWN,0
2020-03-12,38.81,39.4,47.1828,45.566,55.1357,UP,1
2020-03-13,42.99,41.57,47.2313,43.87,54.9199,DOWN,0
2020-03-16,34.47,37.35,47.2371,41.57,54.5015,UP,1
2020-03-17,37.38,35.49,47.2609,39.474,54.1585,DOWN,0
2020-03-18,34.69,34.26,47.2709,37.668,53.781,UP,1
2020-03-19,36.29,34.66,47.2799,37.164,53.3414,DOWN,0
2020-03-20,36.11,37.77,47.2938,35.788,52.9132,UP,1
2020-03-23,38.25,36.99,47.3177,36.544,52.532,UP,1
2020-03-24,43.27,41.82,47.3641,37.722,52.264,DOWN,0
2020-03-25,42.5,43.91,47.4019,39.284,51.965,UP,1
2020-03-26,44.79,44.9,47.4516,40.984,51.7104,DOWN,0
2020-03-27,43.48,43.25,47.5042,42.458,51.4566,UP,1
2020-03-30,44.52,44.17,47.56,43.712,51.1934,DOWN,0
2020-03-31,42.06,44.4,47.607,43.47,50.8814,DOWN,0
2020-04-01,39.89,40.5503,47.6442,42.948,50.4998,UP,1
2020-04-02,41.09,39.79,47.6782,42.208,50.1382,UP,1
2020-04-03,41.22,40.97,47.7146,41.756,49.7786,UP,1
2020-04-06,46.37,43.35,47.7757,42.126,49.5508,UP,1
2020-04-07,46.54,48.09,47.8422,43.022,49.3734,UP,1
2020-04-08,48.29,47.08,47.9177,44.702,49.2098,DOWN,0
2020-04-09,46.13,49.2997,47.9849,45.71,49.0264,UP,1
2020-04-13,46.17,44.9,48.0306,46.7,48.8492,UP,1
2020-04-14,47.62,47.0,48.0783,46.95,48.7398,DOWN,0
2020-04-15,46.43,46.4,48.1175,46.928,48.5928,DOWN,0
2020-04-16,45.53,47.02,48.1446,46.376,48.3934,UP,1
2020-04-17,45.7,46.78,48.1751,46.29,48.172,DOWN,0
2020-04-20,43.4,44.52,48.1942,45.736,47.8664,DOWN,0
2020-04-21,41.41,43.0,48.2041,44.494,47.557,UP,1
2020-04-22,43.91,43.11,48.2216,43.99,47.2886,DOWN,0
2020-04-23,43.77,43.82,48.2337,43.638,47.019,UP,1
2020-04-24,44.16,43.8,48.24,43.33,46.7168,UP,1
2020-04-27,45.28,44.9965,48.249,43.706,46.4358,UP,1
2020-04-28,45.31,46.21,48.253,44.486,46.172,UP,1
2020-04-29,49.83,46.58,48.2802,45.67,46.0136,DOWN,0
2020-04-30,47.89,49.48,48.3043,46.494,45.7716,DOWN,0
2020-05-01,45.06,46.36,48.3128,46.674,45.4928,DOWN,0
2020-05-04,44.46,44.19,48.3117,46.51,45.2422,UP,1
2020-05-05,45.41,45.45,48.3112,46.53,45.0502,UP,1
2020-05-06,46.08,46.07,48.3056,45.78,44.9298,UP,1
2020-05-07,46.59,47.1165,48.3038,45.52,44.8142,UP,1
2020-05-08,48.25,47.29,48.3051,46.158,44.7676,DOWN,0
2020-05-11,48.2,47.74,48.3073,46.906,44.6804,DOWN,0
2020-05-12,45.69,48.52,48.2983,46.962,44.5024,DOWN,0
2020-05-13,43.53,45.87,48.2818,46.452,44.337,UP,1
2020-05-14,45.73,43.06,48.2732,46.28,44.1458,DOWN,0
2020-05-15,44.41,43.28,48.2708,45.512,43.9596,UP,1
2020-05-18,45.92,45.83,48.2824,45.056,43.8486,DOWN,0
2020-05-19,45.12,45.78,48.2876,44.942,43.8316,UP,1
2020-05-20,46.64,46.51,48.3111,45.564,43.8072,DOWN,0
2020-05-21,45.22,46.5,48.3241,45.462,43.8372,DOWN,0
2020-05-22,44.94,45.148,48.34,45.568,43.9598,UP,1
2020-05-26,45.8,46.22,48.3559,45.544,44.016,UP,1
2020-05-27,49.45,45.95,48.3955,46.41,44.3156,DOWN,0
2020-05-28,46.47,48.7,48.4172,46.376,44.4974,UP,1
2020-05-29,47.91,46.62,48.4359,46.914,44.7618,DOWN,0
2020-06-01,46.34,47.49,48.4574,47.194,44.9628,UP,1
2020-06-02,46.82,46.49,48.4803,47.398,45.177,UP,1
2020-06-03,48.92,48.04,48.5072,47.292,45.3904,UP,1
2020-06-04,51.22,48.86,48.5382,48.242,45.5494,UP,1
2020-06-05,53.72,52.66,48.5857,49.404,45.7738,DOWN,0
2020-06-08,53.7,54.495,48.6333,50.876,45.952,DOWN,0
2020-06-09,53.15,52.65,48.6752,52.142,46.1454,DOWN,0
2020-06-10,52.47,52.92,48.7227,52.852,46.3044,DOWN,0
2020-06-11,48.52,50.42,48.7482,52.312,46.4336,UP,1
2020-06-12,48.69,50.285,48.7794,51.306,46.6096,UP,1
2020-06-15,49.24,47.36,48.8099,50.414,46.7726,UP,1
2020-06-16,51.02,51.16,48.8416,49.988,46.9686,DOWN,0
2020-06-17,50.96,51.3,48.8701,49.686,47.0604,DOWN,0
2020-06-18,50.48,50.5,48.8975,50.078,47.1392,UP,1
2020-06-19,50.83,51.16,48.9176,50.506,47.19,UP,1
2020-06-22,51.15,51.1,48.9282,50.888,47.2904,DOWN,0
2020-06-23,49.84,50.69,48.9326,50.652,47.3638,DOWN,0
2020-06-24,48.29,49.65,48.9284,50.118,47.3772,UP,1
2020-06-25,49.19,48.2404,48.9274,49.86,47.4324,DOWN,0
2020-06-26,48.49,49.15,48.9174,49.392,47.4916,UP,1
2020-06-29,49.145,48.69,48.911,48.991,47.5605,UP,1
2020-06-30,51.52,51.78,48.9161,49.327,47.7229,DOWN,0
2020-07-01,49.7,51.52,48.9138,49.609,47.8887,UP,1
2020-07-02,49.83,50.5,48.9088,49.737,48.0071,UP,1
2020-07-06,50.92,50.75,48.911,50.223,48.1501,DOWN,0
2020-07-07,49.09,50.52,48.9073,50.212,48.2487,UP,1
2020-07-08,49.71,49.56,48.9101,49.85,48.3373,UP,1
2020-07-09,49.98,49.85,48.912,49.906,48.4307,UP,1
2020-07-10,50.7,50.01,48.9229,50.08,48.4481,DOWN,0
2020-07-13,49.46,51.31,48.9229,49.788,48.4795,UP,1
2020-07-14,49.71,49.08,48.9284,49.912,48.5725,UP,1
2020-07-15,50.51,50.21,48.9649,50.072,48.6935,DOWN,0
2020-07-16,50.1,49.82,49.0012,50.096,48.7873,DOWN,0
2020-07-17,49.47,50.3066,49.037,49.85,48.8551,UP,1
2020-07-20,51.21,49.66,49.0832,50.2,48.9475,UP,1
2020-07-21,51.52,51.62,49.1235,50.562,49.0129,UP,1
2020-07-22,51.65,51.58,49.159,50.79,49.0819,UP,1
2020-07-23,52.64,51.74,49.2014,51.298,49.2209,DOWN,0
2020-07-24,50.02,51.28,49.2383,51.408,49.3507,UP,1
2020-07-27,51.59,50.6,49.2819,51.484,49.4679,DOWN,0
2020-07-28,50.09,51.26,49.3159,51.198,49.5815,UP,1
2020-07-29,50.39,50.39,49.3424,50.946,49.6709,UP,1
2020-07-30,50.74,49.74,49.3718,50.566,49.7833,DOWN,0
2020-07-31,50.055,50.62,49.3898,50.573,49.8516,UP,1
2020-08-03,50.39,50.39,49.4159,50.333,49.955,UP,1
2020-08-04,51.3,50.35,49.4449,50.575,50.0822,DOWN,0
2020-08-05,51.05,51.09,49.4828,50.707,50.1872,DOWN,0
2020-08-06,48.7,50.0,49.5002,50.299,50.1722,UP,1
2020-08-07,48.75,48.69,49.5207,50.038,50.2178,UP,1
2020-08-10,49.15,48.85,49.5431,49.79,50.2426,DOWN,0
2020-08-11,47.76,49.01,49.5464,49.082,50.271,UP,1
2020-08-12,48.48,48.38,49.5487,48.568,50.3042,DOWN,0
2020-08-13,46.14,47.16,49.5359,48.056,50.2486,DOWN,0
2020-08-14,45.6,45.6,49.5234,47.426,50.1362,DOWN,0
2020-08-17,45.22,45.9,49.5101,46.64,49.9662,DOWN,0
2020-08-18,44.4,45.06,49.4943,45.968,49.7802,DOWN,0
2020-08-19,44.05,44.3,49.4727,45.082,49.5982,DOWN,0
2020-08-20,42.985,42.68,49.4396,44.451,49.4085,DOWN,0
2020-08-21,42.66,42.85,49.4095,43.863,49.2913,UP,1
2020-08-24,43.76,43.12,49.3899,43.571,49.1927,UP,1
2020-08-25,45.1,44.88,49.3734,43.711,49.1099,DOWN,0
2020-08-26,44.96,45.6,49.3623,43.893,48.9887,DOWN,0
2020-08-27,44.62,44.55,49.3541,44.22,48.8619,UP,1
2020-08-28,45.69,44.62,49.348,44.826,48.7661,DOWN,0
2020-08-31,45.51,45.35,49.3441,45.176,48.6597,UP,1
2020-09-01,45.76,45.53,49.3389,45.308,48.5519,UP,1
2020-09-02,47.83,46.425,49.3395,45.882,48.5117,DOWN,0
2020-09-03,46.33,47.7597,49.3321,46.224,48.4725,UP,1
2020-09-04,46.48,46.19,49.3316,46.382,48.4183,DOWN,0
2020-09-08,45.03,44.99,49.3289,46.286,48.3491,UP,1
2020-09-09,45.15,45.88,49.3269,46.164,48.2692,DOWN,0
2020-09-10,44.87,45.47,49.3219,45.572,48.1362,UP,1
2020-09-11,46.09,45.23,49.3147,45.524,48.064,UP,1
2020-09-14,49.03,48.35,49.3263,46.034,48.048,UP,1
2020-09-15,49.05,49.37,49.3307,46.838,48.0106,UP,1
2020-09-16,50.21,49.11,49.3442,47.85,48.033,UP,1
2020-09-17,50.98,49.16,49.3672,49.072,48.0584,DOWN,0
2020-09-18,50.74,51.5,49.3947,50.002,48.0736,DOWN,0
2020-09-21,49.15,49.61,49.409,50.026,48.0426,UP,1
2020-09-22,49.7,49.27,49.4244,50.156,48.0474,UP,1
2020-09-23,49.85,51.01,49.434,50.084,48.0502,DOWN,0
2020-09-24,49.47,49.52,49.4491,49.782,48.0294,DOWN,0
2020-09-25,49.14,49.565,49.4575,49.462,48.0102,UP,1
2020-09-28,49.72,49.635,49.4598,49.576,48.0152,UP,1
2020-09-29,50.71,49.71,49.4585,49.778,48.0052,DOWN,0
2020-09-30,46.96,48.95,49.4373,49.2,47.914,UP,1
2020-10-01,47.92,47.1,49.4122,48.89,47.8394,DOWN,0
2020-10-02,46.55,46.86,49.3799,48.372,47.7176,UP,1
2020-10-05,47.6,46.99,49.3527,47.948,47.6692,DOWN,0
2020-10-06,47.32,47.55,49.3167,47.27,47.5838,UP,1
2020-10-07,48.41,48.42,49.2834,47.56,47.5502,UP,1
2020-10-08,49.9,48.99,49.2559,47.956,47.5404,DOWN,0
2020-10-09,49.89,50.24,49.2283,48.624,47.5234,UP,1
2020-10-12,50.68,50.58,49.2061,49.24,47.5359,UP,1
2020-10-13,51.85,51.89,49.1952,50.146,47.5651,DOWN,0
2020-10-14,51.63,52.005,49.1873,50.79,47.5717,UP,1
2020-10-15,51.94,50.76,49.1781,51.198,47.5895,DOWN,0
2020-10-16,51.61,52.15,49.1592,51.542,47.6477,UP,1
2020-10-19,52.63,51.97,49.1497,51.932,47.7253,UP,1
2020-10-20,53.53,53.14,49.1496,52.268,47.8129,DOWN,0
2020-10-21,53.31,53.3,49.1248,52.604,47.9239,UP,1
2020-10-22,54.38,53.29,49.1091,53.092,48.0419,DOWN,0
2020-10-23,52.85,54.0905,49.0868,53.34,48.1761,DOWN,0
2020-10-26,52.14,52.4,49.0641,53.242,48.3069,DOWN,0
2020-10-27,51.96,52.03,49.0367,52.928,48.4417,DOWN,0
2020-10-28,50.0,50.75,48.9991,52.266,48.5537,UP,1
2020-10-29,50.48,49.71,48.9706,51.486,48.6823,DOWN,0
2020-10-30,50.34,50.01,48.9339,50.984,48.8294,DOWN,0
2020-11-02,49.71,50.7865,48.8942,50.498,48.9704,UP,1
2020-11-03,51.08,50.13,48.8547,50.322,49.1168,UP,1
2020-11-04,51.96,51.73,48.8187,50.714,49.254,UP,1
2020-11-05,54.58,52.88,48.7956,51.534,49.4464,UP,1
2020-11-06,55.16,54.46,48.7826,52.498,49.6572,UP,1
2020-11-09,55.96,56.47,48.7853,53.748,49.8626,DOWN,0
2020-11-10,55.41,55.1292,48.78,54.614,50.0606,UP,1
2020-11-11,56.36,55.97,48.7853,55.494,50.2726,DOWN,0
2020-11-12,56.25,56.6,48.7914,55.828,50.441,UP,1
2020-11-13,57.93,56.79,48.8156,56.382,50.673,UP,1
2020-11-16,61.86,59.715,48.856,57.562,50.9806,UP,1
2020-11-17,61.99,61.0,48.8885,58.878,51.3198,DOWN,0
2020-11-18,60.74,61.5,48.9083,59.754,51.6316,UP,1
2020-11-19,61.83,60.035,48.9241,60.87,51.9708,DOWN,0
2020-11-20,61.4,61.48,48.9467,61.564,52.277,UP,1
2020-11-23,64.18,62.61,48.9809,62.028,52.58,DOWN,0
2020-11-24,63.95,64.288,49.0144,62.42,52.878,DOWN,0
2020-11-25,63.43,63.66,49.0352,62.958,53.1424,UP,1
2020-11-27,64.23,63.83,49.0597,63.438,53.4074,DOWN,0
2020-11-30,64.09,64.56,49.0877,63.976,53.6744,UP,1
2020-12-01,67.08,65.245,49.1343,64.556,54.033,UP,1
2020-12-02,69.11,67.61,49.1799,65.588,54.4212,UP,1
2020-12-03,69.9,70.57,49.2344,66.882,54.8222,UP,1
2020-12-04,73.34,71.105,49.3162,68.704,55.2996,DOWN,0
2020-12-07,72.61,73.29,49.4042,70.408,55.769,UP,1
2020-12-08,73.19,72.0,49.5096,71.63,56.2384,DOWN,0
2020-12-09,71.41,73.15,49.6048,72.09,56.6524,DOWN,0
2020-12-10,71.28,70.14,49.7083,72.366,57.1388,DOWN,0
2020-12-11,70.53,70.38,49.7982,71.804,57.591,UP,1
2020-12-14,71.54,71.4,49.8829,71.59,58.0908,UP,1
2020-12-15,73.15,72.81,49.9897,71.582,58.6018,DOWN,0
