ticker,GL US Equity,GL US Equity,GL US Equity,GL US Equity,GL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-02-15,86.12,86.91,81.8442,84.526,89.641,UP,1
2018-02-16,86.65,85.8,81.893,85.328,89.594,DOWN,0
2018-02-20,86.38,86.58,81.9414,85.898,89.541,DOWN,0
2018-02-21,86.17,86.2,81.9881,86.324,89.481,DOWN,0
2018-02-22,85.64,86.5,82.0332,86.192,89.3948,UP,1
2018-02-23,86.51,85.86,82.0855,86.27,89.3324,UP,1
2018-02-26,87.6,86.79,82.1429,86.46,89.289,DOWN,0
2018-02-27,86.99,87.5,82.2,86.582,89.2426,DOWN,0
2018-02-28,85.37,87.41,82.2506,86.422,89.1728,DOWN,0
2018-03-01,83.17,85.45,82.2864,85.928,89.044,DOWN,0
2018-03-02,82.96,82.35,82.323,85.218,88.9058,UP,1
2018-03-05,84.11,82.39,82.373,84.52,88.7852,UP,1
2018-03-06,84.72,84.22,82.4237,84.066,88.6712,UP,1
2018-03-07,84.84,83.91,82.4761,83.96,88.5578,UP,1
2018-03-08,85.62,85.13,82.5304,84.45,88.4564,UP,1
2018-03-09,87.34,86.06,82.5918,85.326,88.3906,DOWN,0
2018-03-12,87.02,87.15,82.6531,85.908,88.3172,DOWN,0
2018-03-13,86.38,87.53,82.7068,86.24,88.2216,DOWN,0
2018-03-14,85.24,86.84,82.7568,86.32,88.1122,UP,1
2018-03-15,85.54,85.42,82.8082,86.304,88.0188,UP,1
2018-03-16,85.59,85.47,82.8586,85.954,87.9212,DOWN,0
2018-03-19,85.44,85.66,82.9029,85.638,87.816,UP,1
2018-03-20,86.03,85.85,82.9507,85.568,87.7154,UP,1
2018-03-21,86.06,86.17,83.0017,85.732,87.61,DOWN,0
2018-03-22,83.83,85.05,83.0468,85.39,87.4452,DOWN,0
2018-03-23,80.91,84.11,83.0778,84.454,87.2082,UP,1
2018-03-26,84.12,82.37,83.122,84.19,87.0334,DOWN,0
2018-03-27,83.17,84.66,83.154,83.618,86.8518,UP,1
2018-03-28,83.7,83.41,83.1894,83.146,86.6974,UP,1
2018-03-29,84.17,84.16,83.2254,83.214,86.5402,DOWN,0
2018-04-02,82.2,84.2,83.2517,83.472,86.351,UP,1
2018-04-03,83.58,82.83,83.2847,83.364,86.1796,UP,1
2018-04-04,84.59,82.39,83.3214,83.648,86.0158,UP,1
2018-04-05,84.96,85.06,83.3574,83.9,85.8596,DOWN,0
2018-04-06,82.98,84.13,83.3862,83.662,85.6578,UP,1
2018-04-09,83.15,83.52,83.4213,83.852,85.4666,UP,1
2018-04-10,84.17,84.25,83.4639,83.97,85.2836,DOWN,0
2018-04-11,83.42,83.34,83.5026,83.736,85.1052,UP,1
2018-04-12,84.23,83.91,83.544,83.59,84.9632,UP,1
2018-04-13,84.34,84.88,83.5873,83.862,84.833,UP,1
2018-04-16,85.09,84.98,83.6287,84.25,84.72,UP,1
2018-04-17,85.36,85.69,83.6739,84.488,84.663,UP,1
2018-04-18,85.71,85.69,83.72,84.946,84.698,UP,1
2018-04-19,87.22,87.05,83.7698,85.544,84.774,DOWN,0
2018-04-20,87.18,87.22,83.8217,86.112,84.852,DOWN,0
2018-04-23,86.89,87.5,83.8725,86.472,84.9794,DOWN,0
2018-04-24,86.12,87.21,83.9149,86.624,85.049,UP,1
2018-04-25,86.47,86.17,83.958,86.776,85.1078,UP,1
2018-04-26,86.77,86.48,84.0046,86.686,85.1624,UP,1
2018-04-27,87.52,86.53,84.0532,86.754,85.1868,DOWN,0
2018-04-30,86.74,87.78,84.0957,86.724,85.1992,DOWN,0
2018-05-01,86.68,86.48,84.1384,86.836,85.1998,DOWN,0
2018-05-02,84.87,86.24,84.1709,86.516,85.1696,DOWN,0
2018-05-03,84.09,84.41,84.2009,85.98,85.128,UP,1
2018-05-04,85.46,83.64,84.2371,85.568,85.1244,DOWN,0
2018-05-07,85.44,85.55,84.2731,85.308,85.103,DOWN,0
2018-05-08,85.04,85.4,84.3067,84.98,85.0518,DOWN,0
2018-05-09,85.02,85.35,84.3394,85.01,85.0124,UP,1
2018-05-10,85.38,85.02,84.3723,85.268,85.0126,UP,1
2018-05-11,85.52,85.47,84.4101,85.28,85.0596,DOWN,0
2018-05-14,84.75,85.61,84.4399,85.142,85.0954,UP,1
2018-05-15,84.89,84.59,84.4699,85.112,85.111,UP,1
2018-05-16,85.3,84.72,84.5015,85.168,85.1226,UP,1
2018-05-17,85.67,85.26,84.5343,85.226,85.1392,DOWN,0
2018-05-18,85.64,85.63,84.5678,85.25,85.1396,UP,1
2018-05-21,86.58,85.92,84.6065,85.616,85.1244,UP,1
2018-05-22,86.99,86.6,84.6461,86.036,85.1238,DOWN,0
2018-05-23,86.58,86.65,84.6841,86.292,85.1278,DOWN,0
2018-05-24,86.21,86.27,84.7188,86.4,85.1472,DOWN,0
2018-05-25,85.71,85.96,84.7512,86.414,85.1506,DOWN,0
2018-05-29,83.13,84.53,84.7746,85.724,85.1014,UP,1
2018-05-30,85.1,83.99,84.8093,85.346,85.0946,DOWN,0
2018-05-31,84.83,84.89,84.8396,84.996,85.0706,UP,1
2018-06-01,85.78,85.87,84.8742,84.91,85.065,DOWN,0
2018-06-04,85.18,85.98,84.9064,84.804,85.092,DOWN,0
2018-06-05,84.93,84.98,84.9468,85.164,85.1724,UP,1
2018-06-06,85.52,85.3,84.9913,85.248,85.2004,UP,1
2018-06-07,85.66,85.78,85.037,85.414,85.2502,UP,1
2018-06-08,86.24,85.79,85.0811,85.506,85.301,DOWN,0
2018-06-11,85.68,86.51,85.123,85.606,85.3312,DOWN,0
2018-06-12,84.62,85.69,85.1606,85.544,85.3796,DOWN,0
2018-06-13,84.34,84.75,85.1938,85.308,85.3948,DOWN,0
2018-06-14,84.2,84.61,85.2287,85.016,85.387,UP,1
2018-06-15,84.48,83.76,85.2671,84.664,85.3774,DOWN,0
2018-06-18,84.12,84.03,85.303,84.352,85.4002,UP,1
2018-06-19,84.27,83.46,85.3395,84.282,85.4226,DOWN,0
2018-06-20,84.05,84.62,85.3721,84.224,85.4202,DOWN,0
2018-06-21,83.7,83.93,85.4113,84.124,85.4258,DOWN,0
2018-06-22,83.68,84.13,85.4494,83.964,85.4148,DOWN,0
2018-06-25,83.62,83.31,85.4941,83.864,85.4004,DOWN,0
2018-06-26,83.02,83.65,85.5289,83.614,85.359,DOWN,0
2018-06-27,81.36,82.83,85.5515,83.076,85.279,DOWN,0
2018-06-28,81.15,81.25,85.5683,82.566,85.1878,UP,1
2018-06-29,81.41,81.7,85.5896,82.112,85.0716,UP,1
2018-07-02,81.91,81.01,85.6145,81.77,84.9662,UP,1
2018-07-03,82.08,82.19,85.6388,81.582,84.87,UP,1
2018-07-05,82.29,82.39,85.6626,81.768,84.7934,UP,1
2018-07-06,82.79,82.03,85.6871,82.096,84.7198,UP,1
2018-07-09,84.86,83.3,85.7183,82.786,84.6816,DOWN,0
2018-07-10,84.77,84.9,85.7489,83.358,84.6266,DOWN,0
2018-07-11,83.79,84.22,85.7746,83.7,84.5676,DOWN,0
2018-07-12,83.39,84.39,85.797,83.92,84.5018,UP,1
2018-07-13,83.43,83.05,85.8198,84.048,84.473,UP,1
2018-07-16,84.46,83.58,85.8429,83.968,84.4804,UP,1
2018-07-17,84.56,84.48,85.867,83.926,84.4624,UP,1
2018-07-18,85.28,84.72,85.8929,84.224,84.4592,DOWN,0
2018-07-19,83.97,85.1,85.9111,84.34,84.4378,DOWN,0
2018-07-20,83.47,83.66,85.9264,84.348,84.4068,UP,1
2018-07-23,84.35,83.48,85.9466,84.326,84.3862,UP,1
2018-07-24,84.52,84.2,85.9651,84.318,84.3662,DOWN,0
2018-07-25,83.87,84.45,85.9804,84.036,84.3486,UP,1
2018-07-26,86.78,86.12,86.0117,84.598,84.3864,UP,1
2018-07-27,87.73,87.02,86.0457,85.45,84.435,UP,1
2018-07-30,88.17,87.84,86.081,86.214,84.485,DOWN,0
2018-07-31,88.07,88.55,86.1137,86.924,84.5336,DOWN,0
2018-08-01,87.21,88.49,86.1417,87.592,84.5462,DOWN,0
2018-08-02,86.38,86.87,86.1634,87.512,84.534,UP,1
2018-08-03,86.87,86.29,86.1883,87.34,84.5398,UP,1
2018-08-06,87.27,86.89,86.2138,87.16,84.561,UP,1
2018-08-07,87.53,87.53,86.2388,87.052,84.5974,UP,1
2018-08-08,88.02,87.52,86.2633,87.214,84.6952,DOWN,0
2018-08-09,87.53,87.98,86.2825,87.444,84.7438,DOWN,0
2018-08-10,86.61,86.75,86.2961,87.392,84.7794,DOWN,0
2018-08-13,86.31,86.53,86.3048,87.2,84.79,UP,1
2018-08-14,87.1,86.52,86.3149,87.114,84.8284,DOWN,0
2018-08-15,86.82,86.55,86.3242,86.874,84.8662,UP,1
2018-08-16,87.96,87.27,86.3414,86.96,84.915,UP,1
2018-08-17,88.18,87.78,86.3616,87.274,84.9654,UP,1
2018-08-20,88.35,88.4,86.3796,87.682,85.0076,UP,1
2018-08-21,89.19,88.54,86.3978,88.1,85.0778,DOWN,0
2018-08-22,88.77,88.98,86.4146,88.49,85.1608,DOWN,0
2018-08-23,87.75,88.71,86.4249,88.448,85.229,UP,1
2018-08-24,88.42,88.04,86.4411,88.496,85.3134,UP,1
2018-08-27,88.7,88.5,86.4584,88.566,85.3978,DOWN,0
2018-08-28,88.25,88.92,86.4772,88.378,85.4804,DOWN,0
2018-08-29,88.12,88.3,86.4965,88.248,85.5574,DOWN,0
2018-08-30,87.71,88.05,86.5116,88.24,85.6306,UP,1
2018-08-31,87.92,87.64,86.5253,88.14,85.715,UP,1
2018-09-04,88.23,87.81,86.5396,88.046,85.806,UP,1
2018-09-05,89.1,88.19,86.56,88.216,85.9156,DOWN,0
2018-09-06,88.61,89.04,86.5759,88.314,86.0274,DOWN,0
2018-09-07,88.39,88.65,86.5924,88.45,86.168,DOWN,0
2018-09-10,84.46,85.39,86.5884,87.758,86.2342,UP,1
2018-09-11,84.86,84.12,86.5868,87.084,86.3032,DOWN,0
2018-09-12,84.29,84.72,86.5825,86.122,86.3508,UP,1
2018-09-13,85.13,84.66,86.5794,85.426,86.4118,UP,1
2018-09-14,86.84,85.42,86.576,85.116,86.5028,DOWN,0
2018-09-17,85.77,87.1,86.5594,85.378,86.5624,UP,1
2018-09-18,85.97,85.87,86.545,85.6,86.5846,UP,1
2018-09-19,87.17,86.16,86.5382,86.176,86.6326,UP,1
2018-09-20,88.33,87.74,86.5328,86.816,86.7234,UP,1
2018-09-21,88.89,88.75,86.5323,87.226,86.8334,DOWN,0
2018-09-24,88.09,88.88,86.5276,87.69,86.9266,DOWN,0
2018-09-25,87.57,88.36,86.5196,88.01,86.9888,DOWN,0
2018-09-26,86.56,87.74,86.5026,87.888,87.0288,DOWN,0
2018-09-27,86.27,86.25,86.4858,87.476,87.0486,UP,1
2018-09-28,86.69,86.09,86.4704,87.036,87.103,DOWN,0
2018-10-01,86.52,87.22,86.4565,86.722,87.164,UP,1
2018-10-02,86.79,86.51,86.4461,86.566,87.2128,UP,1
2018-10-03,87.22,87.45,86.4342,86.698,87.2668,UP,1
2018-10-04,87.97,87.32,86.4247,87.038,87.3488,DOWN,0
2018-10-05,87.42,88.1,86.4111,87.184,87.3616,UP,1
2018-10-08,88.7,87.14,86.4025,87.62,87.381,UP,1
2018-10-09,88.85,88.47,86.3942,88.032,87.3946,DOWN,0
2018-10-10,87.36,88.96,86.3775,88.06,87.3804,DOWN,0
2018-10-11,83.58,87.15,86.3423,87.182,87.3078,UP,1
2018-10-12,83.98,84.36,86.3087,86.494,87.2598,DOWN,0
2018-10-15,83.79,83.79,86.2719,85.512,87.1982,UP,1
2018-10-16,84.74,84.22,86.242,84.69,87.1476,UP,1
2018-10-17,85.83,84.84,86.2201,84.384,87.1136,DOWN,0
2018-10-18,84.92,85.81,86.1924,84.652,87.0516,UP,1
2018-10-19,86.03,84.47,86.169,85.062,87.0216,DOWN,0
2018-10-22,84.66,86.04,86.137,85.236,86.9826,DOWN,0
2018-10-23,84.15,83.54,86.1011,85.118,86.9394,DOWN,0
2018-10-24,80.93,83.76,86.0454,84.138,86.816,UP,1
2018-10-25,83.07,82.22,85.997,83.768,86.741,DOWN,0
2018-10-26,82.69,83.0,85.9461,83.1,86.6356,UP,1
2018-10-29,83.04,83.43,85.9001,82.776,86.5328,UP,1
2018-10-30,84.78,83.52,85.8669,82.902,86.4614,DOWN,0
2018-10-31,84.66,85.59,85.83,83.648,86.3708,UP,1
2018-11-01,85.34,85.14,85.7984,84.102,86.3022,DOWN,0
2018-11-02,84.73,86.17,85.7613,84.51,86.2418,UP,1
2018-11-05,85.87,84.85,85.7268,85.076,86.1908,UP,1
2018-11-06,86.7,85.59,85.6964,85.46,86.1508,UP,1
2018-11-07,87.7,87.33,85.6696,86.068,86.1398,DOWN,0
2018-11-08,87.49,86.97,85.6435,86.498,86.1272,DOWN,0
2018-11-09,86.92,87.26,85.6115,86.936,86.1114,DOWN,0
2018-11-12,85.88,86.92,85.5792,86.938,86.0706,UP,1
2018-11-13,86.8,85.98,85.5565,86.958,86.042,DOWN,0
2018-11-14,86.45,87.47,85.5345,86.708,85.989,UP,1
2018-11-15,86.52,85.73,85.5134,86.514,85.9472,DOWN,0
2018-11-16,86.4,85.85,85.5044,86.41,85.9074,UP,1
2018-11-19,86.99,86.42,85.5195,86.632,85.958,DOWN,0
2018-11-20,85.67,86.42,85.5308,86.406,85.9742,UP,1
2018-11-21,86.1,85.75,85.5449,86.336,86.0104,DOWN,0
2018-11-23,86.06,85.41,85.5726,86.244,86.029,UP,1
2018-11-26,86.82,87.15,85.5935,86.328,86.0286,DOWN,0
2018-11-27,85.12,86.43,85.6014,85.954,86.0156,UP,1
2018-11-28,87.89,84.97,85.6207,86.398,86.054,DOWN,0
2018-11-29,87.32,87.12,85.6258,86.642,86.057,DOWN,0
2018-11-30,86.41,87.32,85.6272,86.712,86.0186,UP,1
2018-12-03,86.55,87.09,85.6267,86.658,85.9718,DOWN,0
2018-12-04,82.22,86.33,85.6059,86.078,85.8544,DOWN,0
2018-12-06,81.0,81.06,85.5801,84.7,85.723,DOWN,0
2018-12-07,80.25,80.9,85.5531,83.286,85.5968,DOWN,0
2018-12-10,78.92,80.15,85.5152,81.788,85.4498,DOWN,0
2018-12-11,78.05,79.85,85.4674,80.088,85.277,UP,1
2018-12-12,78.55,79.37,85.4252,79.354,85.1176,DOWN,0
2018-12-13,78.02,78.72,85.3885,78.758,84.9422,DOWN,0
2018-12-14,77.14,77.41,85.3583,78.136,84.7406,DOWN,0
2018-12-17,75.89,76.89,85.323,77.53,84.499,DOWN,0
2018-12-18,75.83,76.06,85.2816,77.086,84.2672,DOWN,0
2018-12-19,74.44,75.74,85.2302,76.264,83.982,DOWN,0
2018-12-20,73.82,73.94,85.1751,75.424,83.6814,DOWN,0
2018-12-21,72.53,73.51,85.1096,74.502,83.3848,DOWN,0
2018-12-24,70.61,71.98,85.026,73.446,83.1254,UP,1
2018-12-26,73.44,70.75,84.9581,72.968,82.9146,UP,1
2018-12-27,74.3,72.42,84.8977,72.94,82.7248,DOWN,0
2018-12-28,73.85,74.48,84.8407,72.946,82.507,UP,1
2018-12-31,74.53,74.1,84.7857,73.346,82.281,UP,1
2019-01-02,76.37,73.71,84.7396,74.498,82.11,DOWN,0
2019-01-03,75.01,75.88,84.6874,74.812,81.8896,UP,1
2019-01-04,77.67,76.24,84.6456,75.486,81.7498,UP,1
2019-01-07,77.96,77.38,84.6051,76.308,81.626,UP,1
2019-01-08,78.86,78.33,84.5803,77.174,81.5846,UP,1
2019-01-09,79.71,78.78,84.5743,77.842,81.5174,UP,1
2019-01-10,79.82,79.57,84.5528,78.804,81.46,UP,1
2019-01-11,80.08,79.415,84.5373,79.286,81.4008,DOWN,0
2019-01-14,80.02,79.37,84.5189,79.698,81.3056,UP,1
2019-01-15,80.5,79.91,84.5006,80.026,81.2224,UP,1
2019-01-16,81.26,81.03,84.4959,80.336,81.1408,UP,1
2019-01-17,81.7,80.78,84.4865,80.712,81.0802,UP,1
2019-01-18,81.98,82.28,84.4734,81.092,81.0024,DOWN,0
2019-01-22,81.07,81.7,84.454,81.302,80.8898,UP,1
2019-01-23,81.67,81.4,84.4474,81.536,80.7692,UP,1
2019-01-24,82.51,81.53,84.4442,81.786,80.6696,UP,1
2019-01-25,83.27,83.32,84.4397,82.1,80.5966,DOWN,0
2019-01-28,82.94,82.61,84.4373,82.292,80.5378,DOWN,0
2019-01-29,82.36,82.87,84.428,82.55,80.449,UP,1
2019-01-30,82.81,82.41,84.4203,82.778,80.3762,UP,1
2019-01-31,83.76,82.31,84.4137,83.028,80.321,UP,1
2019-02-01,84.05,84.01,84.4071,83.184,80.274,DOWN,0
2019-02-04,83.48,83.99,84.396,83.292,80.2038,DOWN,0
2019-02-05,83.48,83.7,84.3773,83.516,80.16,DOWN,0
2019-02-06,82.15,82.86,84.3521,83.384,80.081,DOWN,0
2019-02-07,81.52,81.65,84.3253,82.936,79.9902,DOWN,0
2019-02-08,81.02,81.09,84.2998,82.33,79.8742,UP,1
2019-02-11,81.39,81.41,84.2744,81.912,79.7996,UP,1
2019-02-12,82.74,82.07,84.2542,81.764,79.6966,DOWN,0
2019-02-13,82.58,82.99,84.2295,81.85,79.6018,DOWN,0
2019-02-14,81.83,81.83,84.205,81.912,79.5102,UP,1
2019-02-15,83.36,82.62,84.1884,82.38,79.4464,UP,1
2019-02-19,83.64,83.05,84.1822,82.83,79.4748,UP,1
2019-02-20,84.01,83.65,84.1818,83.084,79.535,DOWN,0
2019-02-21,83.2,84.06,84.1705,83.208,79.594,DOWN,0
2019-02-22,82.94,83.43,84.158,83.43,79.6744,DOWN,0
2019-02-25,82.62,83.44,84.1459,83.282,79.7658,DOWN,0
2019-02-26,82.61,82.28,84.1339,83.076,79.847,UP,1
2019-02-27,82.74,82.51,84.1207,82.822,79.9414,DOWN,0
2019-02-28,82.56,82.69,84.1059,82.694,80.0498,UP,1
2019-03-01,82.87,83.11,84.0965,82.68,80.1894,DOWN,0
2019-03-04,82.43,83.01,84.0842,82.642,80.3214,UP,1
2019-03-05,82.55,82.67,84.0704,82.63,80.4836,DOWN,0
2019-03-06,81.79,82.43,84.051,82.44,80.643,DOWN,0
2019-03-07,81.25,81.49,84.0291,82.178,80.8174,DOWN,0
2019-03-08,81.15,80.68,84.0019,81.834,81.0282,UP,1
2019-03-11,82.09,81.44,83.9774,81.766,81.2012,UP,1
2019-03-12,82.32,82.33,83.9561,81.72,81.3616,UP,1
2019-03-13,82.56,82.75,83.9379,81.874,81.5358,UP,1
2019-03-14,82.68,82.51,83.9227,82.16,81.6988,UP,1
2019-03-15,83.11,82.62,83.9226,82.552,81.8336,UP,1
2019-03-18,84.01,83.42,83.9172,82.936,82.0136,DOWN,0
2019-03-19,83.41,84.4,83.9101,83.154,82.1284,DOWN,0
2019-03-20,81.92,83.41,83.8908,83.026,82.2076,UP,1
2019-03-21,82.37,81.47,83.8767,82.964,82.2778,DOWN,0
2019-03-22,80.31,81.64,83.8536,82.404,82.2898,UP,1
2019-03-25,80.85,80.35,83.8303,81.772,82.3104,UP,1
2019-03-26,81.87,81.46,83.8113,81.464,82.3462,UP,1
2019-03-27,81.95,81.75,83.7899,81.47,82.3848,DOWN,0
2019-03-28,81.8,82.07,83.7705,81.356,82.4108,UP,1
2019-03-29,81.95,82.4,83.7571,81.684,82.4246,UP,1
2019-04-01,84.16,82.42,83.7562,82.346,82.4738,DOWN,0
2019-04-02,83.87,84.09,83.7546,82.746,82.5116,UP,1
2019-04-03,84.69,84.58,83.7556,83.294,82.584,DOWN,0
2019-04-04,84.57,84.56,83.7579,83.848,82.642,UP,1
2019-04-05,85.32,84.59,83.7631,84.522,82.6982,UP,1
2019-04-08,85.46,85.14,83.7702,84.782,82.742,DOWN,0
2019-04-09,84.22,84.94,83.7728,84.852,82.7676,UP,1
2019-04-10,85.02,84.28,83.7795,84.918,82.8208,UP,1
2019-04-11,85.45,85.31,83.7886,85.094,82.8736,UP,1
2019-04-12,86.84,86.52,83.8077,85.398,82.9352,DOWN,0
2019-04-15,86.12,86.63,83.8315,85.53,82.9766,UP,1
2019-04-16,87.1,86.47,83.8613,86.106,83.049,DOWN,0
2019-04-17,86.26,87.49,83.8855,86.354,83.1046,UP,1
2019-04-18,88.74,86.51,83.9197,87.012,83.2364,DOWN,0
2019-04-22,87.06,88.85,83.9446,87.056,83.3472,DOWN,0
2019-04-23,86.81,86.95,83.9672,87.194,83.463,DOWN,0
2019-04-24,86.35,86.63,83.985,87.044,83.5622,UP,1
2019-04-25,86.55,85.73,83.9934,87.102,83.6384,UP,1
2019-04-26,87.0,86.71,84.0046,86.754,83.7268,UP,1
2019-04-29,87.71,87.19,84.0242,86.884,83.8444,DOWN,0
2019-04-30,87.66,87.81,84.0455,87.054,83.9304,DOWN,0
2019-05-01,87.31,87.57,84.0649,87.246,84.0038,UP,1
2019-05-02,87.5,87.39,84.0801,87.436,84.0736,UP,1
2019-05-03,87.9,87.73,84.0968,87.616,84.1676,UP,1
2019-05-06,87.94,86.61,84.1101,87.662,84.2676,DOWN,0
2019-05-07,86.56,87.4,84.1231,87.442,84.3464,UP,1
2019-05-08,86.87,86.28,84.1401,87.354,84.4316,UP,1
2019-05-09,87.14,86.08,84.154,87.282,84.5196,UP,1
2019-05-10,88.24,86.77,84.1726,87.35,84.6332,DOWN,0
2019-05-13,86.3,86.82,84.1848,87.022,84.7018,UP,1
2019-05-14,87.31,86.45,84.1874,87.172,84.7994,DOWN,0
2019-05-15,86.75,86.51,84.1825,87.148,84.8834,UP,1
2019-05-16,87.39,87.16,84.1786,87.198,84.9954,DOWN,0
2019-05-17,87.39,86.52,84.1752,87.028,85.1182,UP,1
2019-05-20,88.3,87.28,84.1807,87.428,85.2612,UP,1
2019-05-21,88.82,88.78,84.1929,87.73,85.3958,DOWN,0
2019-05-22,88.45,88.46,84.2008,88.07,85.5184,DOWN,0
2019-05-23,86.66,87.45,84.1977,87.924,85.6004,UP,1
2019-05-24,87.19,86.89,84.196,87.884,85.6906,DOWN,0
2019-05-28,86.28,87.04,84.1873,87.48,85.754,UP,1
2019-05-29,86.81,86.03,84.1837,87.078,85.81,DOWN,0
2019-05-30,86.49,86.81,84.1831,86.686,85.8716,DOWN,0
2019-05-31,85.51,85.57,84.1791,86.456,85.9434,UP,1
2019-06-03,86.81,85.43,84.1777,86.38,86.0322,UP,1
2019-06-04,88.23,87.85,84.1847,86.77,86.1906,UP,1
2019-06-05,88.3,88.37,84.1864,87.068,86.3396,UP,1
2019-06-06,88.93,88.49,84.1902,87.556,86.4808,DOWN,0
2019-06-07,88.87,88.81,84.1928,88.228,86.6192,DOWN,0
2019-06-10,88.8,89.62,84.1908,88.626,86.7592,DOWN,0
2019-06-11,88.42,89.26,84.1891,88.664,86.8886,UP,1
2019-06-12,88.45,88.33,84.1926,88.694,86.9744,UP,1
2019-06-13,88.63,88.47,84.1936,88.634,87.0696,UP,1
2019-06-14,89.17,88.7,84.196,88.694,87.1592,DOWN,0
2019-06-17,88.32,89.22,84.1963,88.598,87.2342,UP,1
2019-06-18,88.79,88.37,84.1997,88.672,87.3036,DOWN,0
2019-06-19,88.6,88.73,84.2041,88.702,87.3664,UP,1
2019-06-20,89.37,89.21,84.2114,88.85,87.4694,DOWN,0
2019-06-21,88.08,89.49,84.2106,88.632,87.5306,UP,1
2019-06-24,88.34,88.14,84.2068,88.636,87.5884,DOWN,0
2019-06-25,88.25,88.42,84.205,88.528,87.6166,DOWN,0
2019-06-26,87.58,88.39,84.201,88.324,87.6458,UP,1
2019-06-27,88.44,87.82,84.2209,88.138,87.6726,UP,1
2019-06-28,89.46,89.03,84.2439,88.414,87.7366,UP,1
2019-07-01,91.13,90.07,84.2781,88.972,87.7844,DOWN,0
2019-07-02,90.51,91.17,84.305,89.424,87.8534,UP,1
2019-07-03,91.63,90.65,84.3289,90.234,87.9498,UP,1
2019-07-05,91.77,91.66,84.3589,90.9,88.0582,DOWN,0
2019-07-08,90.87,91.32,84.3834,91.182,88.1446,UP,1
2019-07-09,91.54,90.31,84.4053,91.264,88.2354,DOWN,0
2019-07-10,91.12,91.54,84.4192,91.386,88.3036,UP,1
2019-07-11,91.68,91.48,84.4332,91.396,88.384,UP,1
2019-07-12,92.05,91.85,84.453,91.452,88.4788,UP,1
2019-07-15,92.26,92.34,84.4764,91.73,88.574,DOWN,0
2019-07-16,91.91,92.42,84.5032,91.804,88.6542,DOWN,0
2019-07-17,91.31,91.76,84.5284,91.842,88.7216,UP,1
2019-07-18,91.83,91.22,84.5541,91.872,88.827,DOWN,0
2019-07-19,91.04,91.94,84.5767,91.67,88.9104,UP,1
2019-07-22,91.1,91.03,84.5982,91.438,88.9896,UP,1
2019-07-23,91.32,91.11,84.6187,91.32,89.0512,DOWN,0
2019-07-24,90.88,91.18,84.6333,91.234,89.1428,UP,1
2019-07-25,92.15,92.08,84.6569,91.298,89.2396,UP,1
2019-07-26,92.93,92.42,84.6781,91.676,89.3632,DOWN,0
2019-07-29,91.9,93.08,84.6933,91.836,89.4534,DOWN,0
2019-07-30,91.72,91.5,84.7151,91.916,89.54,DOWN,0
2019-07-31,91.32,91.71,84.7538,92.004,89.6004,DOWN,0
2019-08-01,88.61,91.1,84.777,91.296,89.5962,DOWN,0
2019-08-02,87.65,88.54,84.7963,90.24,89.5802,DOWN,0
2019-08-05,84.71,86.31,84.7961,88.802,89.5412,UP,1
2019-08-06,86.38,85.2,84.7989,87.734,89.525,DOWN,0
2019-08-07,85.99,84.91,84.8042,86.668,89.5192,UP,1
2019-08-08,88.1,86.86,84.8146,86.566,89.545,DOWN,0
2019-08-09,88.01,88.99,84.8313,86.638,89.5754,DOWN,0
2019-08-12,87.28,87.35,84.847,87.152,89.6108,UP,1
2019-08-13,88.5,86.87,84.8848,87.576,89.6446,DOWN,0
2019-08-14,85.07,87.34,84.8948,87.392,89.5814,UP,1
2019-08-15,85.81,85.42,84.9104,86.934,89.5316,UP,1
2019-08-16,87.17,86.24,84.9311,86.766,89.4964,UP,1
2019-08-19,87.7,88.62,84.9457,86.85,89.473,DOWN,0
2019-08-20,86.56,87.47,84.9552,86.462,89.4282,UP,1
2019-08-21,87.71,87.24,84.967,86.99,89.414,UP,1
2019-08-22,88.32,88.14,84.985,87.492,89.4114,DOWN,0
2019-08-23,86.13,88.15,84.9863,87.284,89.3614,UP,1
2019-08-26,87.12,86.9,84.9884,87.168,89.3204,DOWN,0
2019-08-27,86.52,87.68,84.9825,87.16,89.2844,UP,1
2019-08-28,87.08,85.91,84.9804,87.034,89.2502,UP,1
2019-08-29,88.07,86.92,84.9862,86.984,89.2396,UP,1
2019-08-30,89.26,88.89,85.0031,87.61,89.2374,DOWN,0
2019-09-03,88.14,88.25,85.0098,87.814,89.2386,UP,1
2019-09-04,88.76,89.02,85.0213,88.262,89.247,UP,1
2019-09-05,90.84,89.8,85.0429,89.014,89.2988,UP,1
2019-09-06,91.68,90.96,85.0693,89.736,89.3808,UP,1
2019-09-09,93.1,92.23,85.0999,90.504,89.474,UP,1
2019-09-10,94.27,93.3,85.1429,91.73,89.5702,UP,1
2019-09-11,95.13,94.32,85.188,93.004,89.6502,DOWN,0
2019-09-12,94.73,94.76,85.2314,93.782,89.7346,UP,1
2019-09-13,95.35,95.39,85.274,94.516,89.809,DOWN,0
2019-09-16,93.72,94.84,85.317,94.64,89.848,UP,1
2019-09-17,94.34,93.39,85.3493,94.654,89.9174,UP,1
2019-09-18,94.94,93.77,85.3874,94.616,89.9854,DOWN,0
2019-09-19,94.32,94.8,85.4269,94.534,90.0494,UP,1
