ticker,ETR US Equity,ETR US Equity,ETR US Equity,ETR US Equity,ETR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-06-26,101.21,103.22,90.2471,103.168,97.9322,UP,1
2019-06-27,101.66,101.4,90.3294,102.812,98.0976,UP,1
2019-06-28,102.93,101.51,90.4216,102.546,98.2982,DOWN,0
2019-07-01,102.0,102.81,90.5114,102.208,98.469,UP,1
2019-07-02,103.69,102.47,90.6088,102.298,98.67,UP,1
2019-07-03,104.54,103.79,90.7127,102.964,98.8748,DOWN,0
2019-07-05,104.34,103.49,90.8123,103.5,99.0688,UP,1
2019-07-08,104.37,104.46,90.9145,103.788,99.252,DOWN,0
2019-07-09,104.24,104.27,91.0262,104.236,99.4342,UP,1
2019-07-10,104.67,104.66,91.1371,104.432,99.6276,DOWN,0
2019-07-11,104.45,104.33,91.2465,104.414,99.7786,DOWN,0
2019-07-12,103.87,104.71,91.3576,104.32,99.9382,UP,1
2019-07-15,104.84,104.13,91.4809,104.414,100.1106,UP,1
2019-07-16,104.88,104.7,91.6099,104.542,100.2756,UP,1
2019-07-17,105.54,105.3,91.7379,104.716,100.4622,UP,1
2019-07-18,106.75,105.61,91.866,105.176,100.667,DOWN,0
2019-07-19,105.6,106.62,91.9908,105.522,100.8944,DOWN,0
2019-07-22,105.4,106.06,92.1086,105.634,101.1162,DOWN,0
2019-07-23,104.86,105.42,92.2313,105.63,101.2868,DOWN,0
2019-07-24,104.66,105.39,92.3486,105.454,101.4306,DOWN,0
2019-07-25,104.02,104.29,92.4549,104.908,101.5812,DOWN,0
2019-07-26,103.69,104.0,92.5551,104.526,101.7292,UP,1
2019-07-29,104.94,104.0,92.6627,104.434,101.8898,DOWN,0
2019-07-30,103.88,104.75,92.7673,104.238,102.0096,UP,1
2019-07-31,105.62,104.9,92.8894,104.43,102.163,UP,1
2019-08-01,106.96,105.16,93.0175,105.018,102.3486,DOWN,0
2019-08-02,106.72,107.02,93.1418,105.624,102.5132,DOWN,0
2019-08-05,104.91,107.0,93.2528,105.618,102.6244,UP,1
2019-08-06,106.55,104.98,93.3724,106.152,102.7756,DOWN,0
2019-08-07,105.92,105.95,93.4889,106.212,102.9554,UP,1
2019-08-08,107.04,105.84,93.6035,106.228,103.183,UP,1
2019-08-09,107.43,107.21,93.7238,106.37,103.4084,UP,1
2019-08-12,107.74,107.5,93.8468,106.936,103.6218,UP,1
2019-08-13,107.82,107.83,93.9588,107.19,103.8178,DOWN,0
2019-08-14,107.0,108.13,94.0763,107.406,104.009,UP,1
2019-08-15,109.0,107.02,94.2092,107.798,104.1842,UP,1
2019-08-16,109.19,109.06,94.3351,108.15,104.3484,UP,1
2019-08-19,109.79,109.25,94.4693,108.56,104.5322,UP,1
2019-08-20,110.21,110.4,94.6006,109.038,104.7394,UP,1
2019-08-21,111.67,110.16,94.7439,109.972,104.9828,DOWN,0
2019-08-22,111.31,111.68,94.8842,110.434,105.1828,DOWN,0
2019-08-23,109.84,111.41,95.0115,110.564,105.3592,UP,1
2019-08-26,111.54,110.04,95.1421,110.914,105.5492,UP,1
2019-08-27,112.1,112.04,95.2761,111.292,105.756,UP,1
2019-08-28,112.32,112.34,95.4121,111.422,105.9764,UP,1
2019-08-29,113.02,112.78,95.5494,111.764,106.1872,DOWN,0
2019-08-30,112.84,113.26,95.684,112.364,106.3752,UP,1
2019-09-03,115.18,113.09,95.8304,113.092,106.5936,UP,1
2019-09-04,115.57,115.44,95.9808,113.786,106.8312,DOWN,0
2019-09-05,114.5,114.74,96.1235,114.222,107.0564,DOWN,0
2019-09-06,113.55,114.14,96.2596,114.328,107.3032,DOWN,0
2019-09-09,112.59,113.9,96.3888,114.278,107.5218,DOWN,0
2019-09-10,112.25,112.3,96.5184,113.692,107.7082,UP,1
2019-09-11,112.91,112.25,96.6562,113.16,107.9264,UP,1
2019-09-12,113.89,113.83,96.7988,113.038,108.1304,DOWN,0
2019-09-13,113.52,113.27,96.9371,113.032,108.31,UP,1
2019-09-16,113.53,113.67,97.0733,113.22,108.4938,UP,1
2019-09-17,114.46,114.1,97.2152,113.662,108.6956,UP,1
2019-09-18,114.65,114.87,97.3591,114.01,108.9038,UP,1
2019-09-19,115.08,115.25,97.4992,114.248,109.112,UP,1
2019-09-20,115.21,115.93,97.6362,114.586,109.3272,UP,1
2019-09-23,115.63,115.31,97.7694,115.006,109.5624,UP,1
2019-09-24,117.09,116.06,97.9136,115.532,109.8074,DOWN,0
2019-09-25,116.88,116.87,98.0557,115.978,110.0474,UP,1
2019-09-26,117.55,117.2,98.1977,116.472,110.2876,DOWN,0
2019-09-27,117.5,117.67,98.3373,116.93,110.5026,DOWN,0
2019-09-30,117.36,117.43,98.4795,117.276,110.7378,DOWN,0
2019-10-01,117.32,117.04,98.6138,117.322,110.9762,DOWN,0
2019-10-02,116.45,117.28,98.7472,117.236,111.208,UP,1
2019-10-03,116.5,116.68,98.8958,117.026,111.4448,UP,1
2019-10-04,118.77,116.77,99.0542,117.28,111.7398,DOWN,0
2019-10-07,117.79,118.32,99.2089,117.366,112.0218,DOWN,0
2019-10-08,117.62,117.99,99.3603,117.426,112.2754,UP,1
2019-10-09,118.06,117.66,99.5168,117.748,112.559,DOWN,0
2019-10-10,117.79,117.65,99.6896,118.006,112.8024,DOWN,0
2019-10-11,117.23,117.73,99.8535,117.698,113.0078,DOWN,0
2019-10-14,116.61,117.5,100.0099,117.462,113.2056,DOWN,0
2019-10-15,115.55,116.61,100.1602,117.048,113.4184,UP,1
2019-10-16,116.04,115.47,100.31,116.644,113.6082,UP,1
2019-10-17,117.28,118.56,100.4764,116.542,113.8354,UP,1
2019-10-18,118.15,116.99,100.6463,116.726,114.0576,UP,1
2019-10-21,119.02,117.93,100.8174,117.208,114.2894,UP,1
2019-10-22,119.41,119.29,100.9925,117.98,114.5228,UP,1
2019-10-23,120.65,119.68,101.1662,118.902,114.7794,UP,1
2019-10-24,121.25,120.52,101.3452,119.696,115.0644,DOWN,0
2019-10-25,120.27,121.41,101.5134,120.12,115.2898,DOWN,0
2019-10-28,118.12,119.58,101.6749,119.94,115.4684,UP,1
2019-10-29,119.04,118.5,101.8466,119.866,115.6534,UP,1
2019-10-30,121.56,118.95,102.0212,120.048,115.8804,DOWN,0
2019-10-31,121.48,121.44,102.1966,120.094,116.0766,DOWN,0
2019-11-01,119.66,121.6,102.3647,119.972,116.2436,DOWN,0
2019-11-04,118.59,119.53,102.5262,120.066,116.4186,DOWN,0
2019-11-05,116.58,117.98,102.6758,119.574,116.5194,DOWN,0
2019-11-06,116.35,115.97,102.8182,118.532,116.6044,DOWN,0
2019-11-07,114.73,115.88,102.9487,117.182,116.6526,UP,1
2019-11-08,114.9,114.59,103.0877,116.23,116.6902,DOWN,0
2019-11-11,114.09,114.97,103.2256,115.33,116.7152,UP,1
2019-11-12,114.86,114.31,103.3669,114.986,116.7088,UP,1
2019-11-13,117.52,115.34,103.519,115.22,116.7478,DOWN,0
2019-11-14,116.89,117.67,103.6575,115.652,116.7956,DOWN,0
2019-11-15,116.71,116.92,103.7969,116.014,116.8588,UP,1
2019-11-18,116.89,117.0,103.9354,116.574,116.9448,DOWN,0
2019-11-19,116.19,116.59,104.0704,116.84,117.0236,UP,1
2019-11-20,117.06,116.38,104.2079,116.748,117.1066,DOWN,0
2019-11-21,115.9,116.94,104.3361,116.55,117.1468,DOWN,0
2019-11-22,115.72,116.23,104.4606,116.352,117.1908,DOWN,0
2019-11-25,115.38,115.73,104.5845,116.05,117.2278,UP,1
2019-11-26,116.47,115.52,104.7125,116.106,117.268,UP,1
2019-11-27,116.92,116.55,104.8503,116.078,117.3134,DOWN,0
2019-11-29,116.39,116.82,104.9838,116.176,117.3396,DOWN,0
2019-12-02,115.98,115.95,105.1144,116.228,117.355,UP,1
2019-12-03,116.92,116.8,105.2488,116.536,117.3808,UP,1
2019-12-04,118.11,116.71,105.3831,116.864,117.4012,UP,1
2019-12-05,118.42,117.92,105.5193,117.164,117.432,DOWN,0
2019-12-06,118.09,118.03,105.6459,117.504,117.4428,UP,1
2019-12-09,118.18,118.49,105.7745,117.944,117.4564,DOWN,0
2019-12-10,117.67,118.18,105.8994,118.094,117.4626,UP,1
2019-12-11,118.18,117.87,106.028,118.108,117.4798,DOWN,0
2019-12-12,116.92,117.95,106.1459,117.808,117.4892,UP,1
2019-12-13,118.3,116.77,106.2712,117.85,117.5252,UP,1
2019-12-16,119.12,117.6,106.4036,118.038,117.5322,DOWN,0
2019-12-17,118.82,119.25,106.5368,118.268,117.5528,UP,1
2019-12-18,119.66,119.02,106.6747,118.564,117.5936,DOWN,0
2019-12-19,119.51,119.42,106.8116,119.082,117.6226,UP,1
2019-12-20,120.17,119.89,106.95,119.456,117.6702,DOWN,0
2019-12-23,118.57,120.05,107.073,119.346,117.697,UP,1
2019-12-24,119.44,119.12,107.1958,119.47,117.7536,UP,1
2019-12-26,119.52,119.31,107.3183,119.442,117.833,UP,1
2019-12-27,119.86,119.52,107.4429,119.512,117.9094,DOWN,0
2019-12-30,119.28,119.37,107.566,119.334,117.9494,UP,1
2019-12-31,119.8,119.34,107.6926,119.58,117.9824,DOWN,0
2020-01-02,117.93,119.83,107.8163,119.278,117.9606,UP,1
2020-01-03,118.73,117.71,107.9421,119.12,117.947,UP,1
2020-01-06,119.15,118.99,108.0631,118.978,117.917,DOWN,0
2020-01-07,119.13,118.63,108.1782,118.948,117.8746,DOWN,0
2020-01-08,118.96,119.56,108.2939,118.78,117.8484,UP,1
2020-01-09,120.26,118.86,108.4126,119.246,117.8912,UP,1
2020-01-10,120.61,120.58,108.5359,119.622,117.9226,UP,1
2020-01-13,121.52,120.59,108.6682,120.096,117.9218,UP,1
2020-01-14,121.58,121.44,108.7979,120.586,117.9238,UP,1
2020-01-15,123.74,122.05,108.9448,121.542,118.0054,UP,1
2020-01-16,124.95,123.84,109.0989,122.48,118.1326,UP,1
2020-01-17,126.31,125.09,109.2602,123.62,118.3272,UP,1
2020-01-21,127.36,126.44,109.429,124.788,118.5474,UP,1
2020-01-22,127.89,128.0,109.5961,126.05,118.8106,UP,1
2020-01-23,129.95,127.9,109.7741,127.292,119.1116,UP,1
2020-01-24,130.73,129.8,109.9542,128.448,119.4444,DOWN,0
2020-01-27,129.55,130.67,110.129,129.096,119.7382,UP,1
2020-01-28,129.99,129.63,110.3039,129.622,119.9876,UP,1
2020-01-29,130.55,130.13,110.4804,130.154,120.2608,UP,1
2020-01-30,131.72,130.5,110.6638,130.508,120.561,DOWN,0
2020-01-31,131.52,131.7,110.8544,130.666,120.8536,UP,1
2020-02-03,132.19,131.91,111.0509,131.194,121.1736,DOWN,0
2020-02-04,130.56,132.14,111.2364,131.308,121.4436,DOWN,0
2020-02-05,130.56,130.37,111.421,131.31,121.7368,UP,1
2020-02-06,131.41,130.63,111.6065,131.248,122.0506,UP,1
2020-02-07,131.94,131.8,111.793,131.332,122.3818,UP,1
2020-02-10,132.89,132.14,111.9814,131.472,122.7102,DOWN,0
2020-02-11,132.89,133.07,112.1702,131.938,123.0296,DOWN,0
2020-02-12,131.56,131.28,112.353,132.138,123.333,UP,1
2020-02-13,133.24,131.67,112.5347,132.504,123.6782,UP,1
2020-02-14,134.13,133.64,112.7259,132.942,124.0224,UP,1
2020-02-18,134.78,134.71,112.9187,133.32,124.3558,DOWN,0
2020-02-19,133.09,135.0,113.101,133.36,124.6492,DOWN,0
2020-02-20,131.45,133.02,113.2772,133.338,124.9164,DOWN,0
2020-02-21,129.96,131.37,113.4445,132.682,125.152,DOWN,0
2020-02-24,129.74,129.77,113.622,131.804,125.3934,DOWN,0
2020-02-25,126.3,129.84,113.782,130.108,125.5558,DOWN,0
2020-02-26,125.65,126.26,113.9286,128.62,125.7304,DOWN,0
2020-02-27,120.8,125.29,114.0452,126.49,125.7804,DOWN,0
2020-02-28,116.91,118.78,114.1473,123.88,125.7362,UP,1
2020-03-02,124.12,117.4,114.2865,122.756,125.8422,DOWN,0
2020-03-03,121.89,124.48,114.4114,121.874,125.8868,UP,1
2020-03-04,128.36,123.61,114.5637,122.416,126.0638,DOWN,0
2020-03-05,127.46,126.05,114.7113,123.748,126.2096,DOWN,0
2020-03-06,124.28,123.96,114.8443,125.222,126.3238,DOWN,0
2020-03-09,115.4,118.18,114.9288,123.478,126.243,UP,1
2020-03-10,119.29,117.36,115.0285,122.958,126.2384,DOWN,0
2020-03-11,111.62,116.36,115.0917,119.61,126.0736,DOWN,0
2020-03-12,101.64,105.44,115.1152,114.446,125.7208,UP,1
2020-03-13,102.93,106.64,115.1516,110.176,125.3834,DOWN,0
2020-03-16,86.74,94.58,115.1045,104.444,124.7596,UP,1
2020-03-17,99.62,88.71,115.1172,100.51,124.3774,DOWN,0
2020-03-18,86.41,93.7,115.0592,95.468,123.7226,DOWN,0
2020-03-19,84.05,85.6,114.9922,91.95,123.021,DOWN,0
2020-03-20,79.99,85.72,114.891,87.362,122.2416,DOWN,0
2020-03-23,78.18,78.96,114.777,85.65,121.4,UP,1
2020-03-24,86.33,81.61,114.7056,82.992,120.7144,UP,1
2020-03-25,88.96,86.06,114.6512,83.502,120.0632,UP,1
2020-03-26,96.71,89.63,114.6372,86.034,119.5658,UP,1
2020-03-27,97.34,92.76,114.6174,89.504,119.0378,UP,1
2020-03-30,100.07,98.37,114.6126,93.882,118.5402,DOWN,0
2020-03-31,93.97,98.71,114.5723,95.41,117.8934,DOWN,0
2020-04-01,85.58,89.97,114.4914,94.734,117.0578,UP,1
2020-04-02,88.2,83.45,114.4259,93.032,116.264,DOWN,0
2020-04-03,83.38,87.2,114.3304,90.24,115.3326,UP,1
2020-04-06,93.0,87.41,114.2782,88.826,114.578,UP,1
2020-04-07,93.65,96.1,114.2251,88.762,113.86,UP,1
2020-04-08,100.52,93.82,114.2093,91.75,113.2706,UP,1
2020-04-09,102.91,102.08,114.2076,94.692,112.7178,DOWN,0
2020-04-13,97.89,101.66,114.191,97.594,112.0412,UP,1
2020-04-14,100.66,99.91,114.186,99.126,111.424,DOWN,0
2020-04-15,97.31,97.82,114.1579,99.858,110.7264,DOWN,0
2020-04-16,97.16,97.56,114.1337,99.186,110.0584,UP,1
2020-04-17,101.27,99.01,114.1216,98.858,109.4726,DOWN,0
2020-04-20,96.45,99.83,114.0812,98.57,108.7734,DOWN,0
2020-04-21,94.66,94.71,114.0328,97.37,108.0278,UP,1
2020-04-22,99.48,96.55,114.0083,97.804,107.3596,DOWN,0
2020-04-23,96.97,99.41,113.972,97.766,106.6412,UP,1
2020-04-24,97.53,97.09,113.9363,97.018,105.9606,UP,1
2020-04-27,101.31,99.75,113.9206,97.99,105.322,DOWN,0
2020-04-28,99.67,103.55,113.8996,98.992,104.6328,DOWN,0
2020-04-29,98.38,101.76,113.8673,98.772,103.9048,DOWN,0
2020-04-30,95.51,97.93,113.8204,98.48,103.1532,DOWN,0
2020-05-01,93.57,94.56,113.7606,97.688,102.3956,UP,1
2020-05-04,95.42,93.37,113.7039,96.51,101.7048,UP,1
2020-05-05,96.75,95.0,113.6597,95.926,101.045,DOWN,0
2020-05-06,92.67,96.25,113.596,94.784,100.3724,UP,1
2020-05-07,92.77,93.48,113.5356,94.236,99.7148,UP,1
2020-05-08,95.01,94.01,113.4873,94.524,99.199,UP,1
2020-05-11,96.22,96.77,113.4483,94.684,98.7852,DOWN,0
2020-05-12,96.0,96.24,113.4099,94.534,98.2228,DOWN,0
2020-05-13,94.11,95.29,113.3557,94.822,97.6672,UP,1
2020-05-14,94.94,92.94,113.311,95.256,96.9988,UP,1
2020-05-15,94.98,94.45,113.2578,95.25,96.3492,UP,1
2020-05-18,99.42,97.68,113.2201,95.89,95.852,DOWN,0
2020-05-19,96.56,98.94,113.1693,96.002,95.4752,UP,1
2020-05-20,97.59,97.57,113.1327,96.698,95.0412,UP,1
2020-05-21,97.63,97.51,113.0881,97.236,94.7614,UP,1
2020-05-22,97.96,97.55,113.0483,97.832,94.6878,UP,1
2020-05-26,99.74,100.29,113.0118,97.896,94.624,DOWN,0
2020-05-27,99.47,101.33,112.972,98.478,94.8786,UP,1
2020-05-28,103.07,100.95,112.9487,99.574,94.9476,DOWN,0
2020-05-29,101.82,102.75,112.9187,100.412,95.2558,UP,1
2020-06-01,102.68,101.62,112.8971,101.356,95.6284,UP,1
2020-06-02,103.53,102.72,112.8697,102.114,96.0992,UP,1
2020-06-03,104.04,104.11,112.844,103.028,96.6164,DOWN,0
2020-06-04,101.23,103.39,112.8012,102.66,96.9144,UP,1
2020-06-05,103.73,103.82,112.7688,103.042,97.2098,UP,1
2020-06-08,105.89,103.8,112.7399,103.684,97.3934,DOWN,0
2020-06-09,103.34,104.49,112.7,103.646,97.5134,DOWN,0
2020-06-10,102.19,103.81,112.6618,103.276,97.5558,DOWN,0
2020-06-11,96.77,100.01,112.5879,102.384,97.6118,DOWN,0
2020-06-12,96.42,98.75,112.5095,100.922,97.8286,UP,1
2020-06-15,97.19,94.34,112.4339,99.182,98.0084,UP,1
2020-06-16,97.92,100.06,112.3584,98.098,98.2992,DOWN,0
2020-06-17,97.07,98.84,112.2795,97.074,98.3806,UP,1
2020-06-18,97.5,96.48,112.1911,97.22,98.4576,DOWN,0
2020-06-19,94.52,99.06,112.0859,96.84,98.3376,UP,1
2020-06-22,96.97,94.35,111.9982,96.796,98.2188,DOWN,0
2020-06-23,95.0,97.9,111.9055,96.212,98.161,DOWN,0
2020-06-24,93.51,94.06,111.8101,95.5,98.018,DOWN,0
2020-06-25,92.36,93.4,111.7106,94.472,97.919,DOWN,0
2020-06-26,91.66,92.36,111.6044,93.9,97.809,UP,1
2020-06-29,93.77,92.45,111.5038,93.26,97.659,UP,1
2020-06-30,93.81,93.84,111.4052,93.022,97.6062,UP,1
2020-07-01,96.72,93.77,111.3212,93.664,97.6474,UP,1
2020-07-02,96.86,97.91,111.2332,94.564,97.595,DOWN,0
2020-07-06,96.4,97.84,111.1419,95.512,97.5836,DOWN,0
2020-07-07,95.85,95.51,111.0458,95.928,97.55,UP,1
2020-07-08,96.9,95.87,110.9542,96.546,97.4618,DOWN,0
2020-07-09,96.45,97.2,110.8583,96.492,97.3974,UP,1
2020-07-10,98.15,96.1,110.7636,96.75,97.3928,DOWN,0
2020-07-13,96.34,98.2,110.6609,96.738,97.4094,UP,1
2020-07-14,97.63,96.4,110.5613,97.094,97.4906,DOWN,0
2020-07-15,96.24,99.06,110.455,96.962,97.507,UP,1
2020-07-16,98.33,96.51,110.3599,97.338,97.5386,UP,1
2020-07-17,100.44,99.06,110.2755,97.796,97.694,DOWN,0
2020-07-20,98.39,100.0,110.1852,98.206,97.8064,UP,1
2020-07-21,99.55,100.19,110.1004,98.59,97.8972,UP,1
2020-07-22,103.13,99.3,110.0222,99.968,98.0354,UP,1
2020-07-23,104.02,103.22,109.9534,101.106,98.1958,DOWN,0
2020-07-24,102.66,104.18,109.8786,101.55,98.3668,DOWN,0
2020-07-27,101.73,102.41,109.7969,102.218,98.5026,UP,1
2020-07-28,102.67,101.25,109.7213,102.842,98.6564,UP,1
2020-07-29,104.13,103.49,109.6558,103.042,98.7506,UP,1
2020-07-30,104.64,103.1,109.596,103.166,98.9122,UP,1
2020-07-31,105.13,104.04,109.5439,103.66,99.063,DOWN,0
2020-08-03,102.62,105.13,109.4768,103.838,99.1628,UP,1
2020-08-04,103.16,102.5,109.4062,103.936,99.2668,DOWN,0
2020-08-05,100.36,103.4,109.3172,103.182,99.2792,UP,1
2020-08-06,102.29,100.27,109.2336,102.712,99.3356,UP,1
2020-08-07,104.67,102.03,109.1599,102.62,99.3676,UP,1
2020-08-10,105.7,105.14,109.0851,103.236,99.4452,DOWN,0
2020-08-11,102.11,105.88,108.9894,103.026,99.4338,DOWN,0
2020-08-12,101.65,101.63,108.8963,103.284,99.3962,UP,1
2020-08-13,101.73,101.19,108.8144,103.172,99.35,DOWN,0
2020-08-14,100.93,101.53,108.7238,102.424,99.344,DOWN,0
2020-08-17,100.6,100.96,108.619,101.404,99.2814,DOWN,0
2020-08-18,100.1,100.73,108.5121,101.002,99.1656,DOWN,0
2020-08-19,98.99,100.24,108.4088,100.47,99.0786,DOWN,0
2020-08-20,97.71,98.44,108.3044,99.666,98.989,UP,1
2020-08-21,98.13,98.13,108.2121,99.106,99.0162,UP,1
2020-08-24,98.64,98.5,108.1236,98.714,99.0606,DOWN,0
2020-08-25,97.82,99.06,108.039,98.258,99.0732,DOWN,0
2020-08-26,96.25,97.26,107.9458,97.71,99.0398,UP,1
2020-08-27,97.26,96.71,107.8616,97.62,99.0436,UP,1
2020-08-28,98.96,97.46,107.7821,97.786,99.0728,UP,1
2020-08-31,99.14,98.64,107.6902,97.886,99.1652,DOWN,0
2020-09-01,97.69,98.95,107.5942,97.86,99.1796,UP,1
2020-09-02,100.48,97.72,107.5131,98.706,99.2892,DOWN,0
2020-09-03,98.0,100.91,107.4186,98.854,99.379,DOWN,0
2020-09-04,97.9,98.55,107.3272,98.642,99.4898,UP,1
2020-09-08,97.95,97.79,107.2316,98.404,99.6156,UP,1
2020-09-09,98.37,98.35,107.144,98.54,99.7076,DOWN,0
2020-09-10,95.85,98.03,107.0446,97.614,99.7484,DOWN,0
2020-09-11,95.45,95.95,106.945,97.104,99.723,UP,1
2020-09-14,96.72,96.08,106.8462,96.868,99.7202,DOWN,0
2020-09-15,96.54,97.38,106.7443,96.586,99.723,UP,1
2020-09-16,96.84,96.3,106.6466,96.28,99.7428,UP,1
2020-09-17,97.63,96.1,106.5548,96.636,99.7574,DOWN,0
2020-09-18,95.43,97.43,106.4474,96.632,99.737,DOWN,0
2020-09-21,94.83,94.53,106.331,96.254,99.6706,UP,1
2020-09-22,97.28,94.82,106.2253,96.402,99.6894,DOWN,0
2020-09-23,95.17,97.34,106.1107,96.068,99.6402,UP,1
2020-09-24,95.78,94.88,105.9987,95.698,99.631,UP,1
2020-09-25,96.98,95.38,105.8952,96.008,99.604,DOWN,0
2020-09-28,96.68,97.6,105.7877,96.378,99.5288,DOWN,0
2020-09-29,95.78,96.95,105.682,96.078,99.4766,UP,1
2020-09-30,98.53,96.6,105.5832,96.75,99.4562,UP,1
2020-10-01,101.28,98.82,105.494,97.85,99.4192,UP,1
2020-10-02,103.65,100.5,105.4181,99.184,99.4118,UP,1
2020-10-05,104.81,103.42,105.3439,100.81,99.4548,UP,1
2020-10-06,106.05,105.25,105.2766,102.864,99.5412,DOWN,0
2020-10-07,104.7,106.9,105.1992,104.098,99.5818,UP,1
2020-10-08,107.21,105.11,105.1424,105.284,99.6434,DOWN,0
2020-10-09,105.85,107.3,105.0745,105.724,99.6676,UP,1
2020-10-12,106.2,105.97,105.0079,106.002,99.689,UP,1
2020-10-13,106.48,105.45,104.941,106.088,99.7662,DOWN,0
2020-10-14,105.76,106.54,104.8734,106.3,99.8182,DOWN,0
2020-10-15,105.32,104.75,104.801,105.922,99.9174,UP,1
2020-10-16,106.67,105.43,104.7447,106.086,100.005,DOWN,0
2020-10-19,105.34,106.33,104.6777,105.914,100.0184,UP,1
2020-10-20,106.22,105.92,104.6131,105.862,100.0288,UP,1
2020-10-21,106.86,105.72,104.5517,106.082,100.1238,UP,1
2020-10-22,108.04,107.01,104.4971,106.626,100.2516,UP,1
2020-10-23,108.95,108.75,104.4406,107.082,100.396,UP,1
2020-10-26,109.01,107.89,104.3826,107.816,100.5576,DOWN,0
2020-10-27,107.56,108.74,104.3128,108.084,100.6968,DOWN,0
2020-10-28,102.81,105.88,104.2189,107.274,100.751,DOWN,0
2020-10-29,101.48,102.34,104.1076,105.962,100.8008,DOWN,0
2020-10-30,101.22,101.12,103.989,104.416,100.871,UP,1
2020-11-02,105.34,102.78,103.8841,103.682,101.0152,UP,1
2020-11-03,108.19,106.76,103.7883,103.808,101.2062,DOWN,0
2020-11-04,105.75,107.35,103.6776,104.396,101.3648,UP,1
2020-11-05,106.82,106.52,103.5619,105.464,101.5762,DOWN,0
2020-11-06,104.91,106.63,103.4328,106.202,101.7292,UP,1
2020-11-09,109.15,109.73,103.3308,106.964,101.933,UP,1
2020-11-10,109.23,108.68,103.227,107.172,102.1348,UP,1
2020-11-11,109.83,109.81,103.1234,107.988,102.3776,DOWN,0
2020-11-12,107.75,109.08,103.0036,108.174,102.523,UP,1
2020-11-13,109.18,108.15,102.8919,109.028,102.7466,UP,1
2020-11-16,112.77,112.09,102.7948,109.752,103.044,DOWN,0
2020-11-17,111.96,112.27,102.7018,110.298,103.3242,DOWN,0
2020-11-18,110.19,112.61,102.5999,110.37,103.5606,DOWN,0
2020-11-19,108.97,110.22,102.4877,110.614,103.823,UP,1
2020-11-20,108.98,108.86,102.3729,110.574,104.0936,UP,1
2020-11-23,109.72,109.32,102.2571,109.964,104.3536,UP,1
2020-11-24,110.6,110.85,102.1456,109.692,104.6348,UP,1
2020-11-25,112.25,110.8,102.0491,110.104,104.943,DOWN,0
2020-11-27,111.51,112.37,101.9404,110.612,105.2206,DOWN,0
2020-11-30,108.85,110.98,101.814,110.586,105.489,DOWN,0
2020-12-01,108.85,109.68,101.6844,110.412,105.7694,DOWN,0
2020-12-02,108.61,108.27,101.562,110.014,105.996,DOWN,0
2020-12-03,106.64,108.02,101.4379,108.892,106.2254,UP,1
2020-12-04,106.73,106.95,101.3218,107.936,106.4444,DOWN,0
2020-12-07,106.61,105.84,101.2061,107.488,106.637,DOWN,0
2020-12-08,105.29,105.74,101.1011,106.776,106.8092,DOWN,0
2020-12-09,104.46,105.73,100.9951,105.946,106.9828,DOWN,0
2020-12-10,103.26,104.46,100.9074,105.27,107.0774,DOWN,0
2020-12-11,102.78,102.94,100.8368,104.48,107.1074,DOWN,0
2020-12-14,101.41,103.19,100.7232,103.44,107.0626,UP,1
2020-12-15,102.58,101.76,100.6267,102.898,107.018,DOWN,0
2020-12-16,100.5,102.38,100.4874,102.106,106.907,UP,1
2020-12-17,100.56,100.98,100.3529,101.566,106.8242,DOWN,0
2020-12-18,100.02,100.51,100.2316,101.014,106.6804,DOWN,0
2020-12-21,97.02,99.09,100.1397,100.136,106.5038,DOWN,0
2020-12-22,96.01,97.21,100.0233,98.822,106.3,DOWN,0
2020-12-23,95.47,96.6,99.9425,97.816,106.0798,DOWN,0
2020-12-24,95.35,95.6,99.9111,96.774,105.8716,UP,1
2020-12-28,95.66,95.65,99.8747,95.902,105.6784,UP,1
2020-12-29,96.74,96.22,99.9247,95.846,105.4798,UP,1
2020-12-30,98.64,96.62,99.9198,96.372,105.3458,UP,1
2020-12-31,99.84,98.35,99.987,97.246,105.2182,DOWN,0
2021-01-04,98.01,99.82,100.0568,97.778,105.0412,DOWN,0
2021-01-05,96.7,98.31,100.1403,97.986,104.8144,UP,1
2021-01-06,98.23,97.57,100.2406,98.284,104.6,DOWN,0
2021-01-07,94.84,98.21,100.2831,97.524,104.3166,UP,1
2021-01-08,95.49,94.88,100.3158,96.654,104.0752,DOWN,0
2021-01-11,94.39,95.01,100.3042,95.93,103.9068,DOWN,0
2021-01-12,92.7,93.93,100.281,95.13,103.7312,UP,1
2021-01-13,93.65,92.86,100.2489,94.214,103.5798,UP,1
2021-01-14,94.0,94.36,100.249,94.046,103.353,UP,1
2021-01-15,95.25,93.75,100.2974,93.998,103.0942,DOWN,0
2021-01-19,95.12,95.25,100.332,94.144,102.8816,DOWN,0
2021-01-20,94.72,94.4,100.3887,94.548,102.6396,DOWN,0
2021-01-21,93.67,94.8,100.392,94.552,102.4148,UP,1
2021-01-22,93.97,93.31,100.3936,94.546,102.1112,UP,1
2021-01-25,94.75,93.4,100.3648,94.446,101.8216,DOWN,0
2021-01-26,94.69,95.04,100.3237,94.36,101.5188,DOWN,0
