ticker,QRVO US Equity,QRVO US Equity,QRVO US Equity,QRVO US Equity,QRVO US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-11-11,102.29,103.42,102.068,79.9126,72.2062,UP,1
2019-11-12,102.58,102.5,102.324,80.5586,72.4008,UP,1
2019-11-13,103.89,100.64,102.822,81.189,72.5926,DOWN,0
2019-11-14,103.7,103.56,103.3,81.7596,72.7843,UP,1
2019-11-15,103.75,104.4,103.242,82.3256,72.9734,DOWN,0
2019-11-18,103.25,103.62,103.434,82.8706,73.1599,DOWN,0
2019-11-19,102.84,103.63,103.486,83.3914,73.3439,DOWN,0
2019-11-20,101.89,102.7,103.086,83.9038,73.5102,DOWN,0
2019-11-21,100.9,102.01,102.526,84.3658,73.682,UP,1
2019-11-22,101.72,101.34,102.12,84.85,73.8681,UP,1
2019-11-25,104.31,101.86,102.332,85.3918,74.0671,DOWN,0
2019-11-26,104.11,104.17,102.586,85.947,74.2618,UP,1
2019-11-27,105.03,104.4,103.214,86.5136,74.4624,DOWN,0
2019-11-29,104.21,104.18,103.876,87.094,74.6601,DOWN,0
2019-12-02,102.97,104.06,104.126,87.6338,74.8492,DOWN,0
2019-12-03,102.14,101.19,103.692,88.1294,75.0355,UP,1
2019-12-04,104.03,102.86,103.676,88.6756,75.2264,UP,1
2019-12-05,105.8,104.47,103.83,89.253,75.4251,UP,1
2019-12-06,106.62,106.55,104.312,89.8834,75.6192,UP,1
2019-12-09,108.44,109.85,105.406,90.5876,75.8179,UP,1
2019-12-10,109.86,109.07,106.95,91.302,76.0215,UP,1
2019-12-11,113.84,111.19,108.912,92.1154,76.2439,UP,1
2019-12-12,115.35,112.79,110.822,92.995,76.47,DOWN,0
2019-12-13,113.41,115.3,112.18,93.8066,76.6845,UP,1
2019-12-16,115.0,114.76,113.492,94.609,76.9093,DOWN,0
2019-12-17,114.35,115.64,114.39,95.4168,77.1317,UP,1
2019-12-18,115.29,114.47,114.68,96.2734,77.3628,UP,1
2019-12-19,117.28,115.27,115.066,97.1532,77.6075,DOWN,0
2019-12-20,116.67,118.3,115.718,97.9506,77.8479,UP,1
2019-12-23,116.94,117.09,116.106,98.7422,78.0858,UP,1
2019-12-24,117.96,117.24,116.828,99.5546,78.3294,DOWN,0
2019-12-26,117.6,117.89,117.29,100.3098,78.5719,DOWN,0
2019-12-27,116.84,118.1,117.202,101.0652,78.8129,DOWN,0
2019-12-30,116.21,116.82,117.11,101.8102,79.0456,UP,1
2019-12-31,116.23,115.67,116.968,102.583,79.2776,DOWN,0
2020-01-02,115.96,117.26,116.568,103.3272,79.5069,DOWN,0
2020-01-03,112.34,114.06,115.516,104.0074,79.723,DOWN,0
2020-01-06,111.64,110.83,114.476,104.6666,79.9117,DOWN,0
2020-01-07,111.23,111.28,113.48,105.303,80.1095,UP,1
2020-01-08,112.92,111.54,112.818,105.981,80.3198,DOWN,0
2020-01-09,111.96,113.93,112.018,106.6138,80.5238,UP,1
2020-01-10,113.42,113.5,112.234,107.2852,80.7381,UP,1
2020-01-13,115.74,113.86,113.054,108.003,80.9656,UP,1
2020-01-14,115.91,115.83,113.99,108.704,81.1865,DOWN,0
2020-01-15,112.5,115.36,113.906,109.0096,81.383,UP,1
2020-01-16,113.8,113.42,114.274,109.2554,81.5816,UP,1
2020-01-17,114.74,114.59,114.538,109.5242,81.7833,UP,1
2020-01-21,114.87,113.97,114.364,109.7936,81.9874,UP,1
2020-01-22,116.33,115.71,114.448,110.094,82.1946,UP,1
2020-01-23,118.68,116.47,115.684,110.3868,82.4118,DOWN,0
2020-01-24,113.39,115.88,115.602,110.6088,82.6026,DOWN,0
2020-01-27,109.98,111.1,114.65,110.7568,82.7714,UP,1
2020-01-28,113.56,110.92,114.388,110.9502,82.9589,DOWN,0
2020-01-29,112.57,114.03,113.636,111.1276,83.1358,DOWN,0
2020-01-30,111.79,121.61,112.258,111.2884,83.3128,DOWN,0
2020-01-31,105.86,110.78,110.752,111.3406,83.4506,UP,1
2020-02-03,107.56,106.16,110.268,111.435,83.6056,UP,1
2020-02-04,107.89,110.05,109.134,111.555,83.7616,UP,1
2020-02-05,111.32,109.6,108.884,111.7634,83.9382,DOWN,0
2020-02-06,109.77,111.4,108.48,111.9244,84.104,DOWN,0
2020-02-07,105.15,108.26,108.338,111.9412,84.2435,UP,1
2020-02-10,105.35,103.75,107.896,111.966,84.3838,UP,1
2020-02-11,108.59,106.45,108.036,112.0372,84.5518,UP,1
2020-02-12,111.73,110.0,108.118,112.1876,84.7332,DOWN,0
2020-02-13,109.17,110.15,107.998,112.3116,84.901,DOWN,0
2020-02-14,106.02,109.96,108.172,112.3892,85.0532,DOWN,0
2020-02-18,103.23,103.69,107.748,112.3732,85.1856,UP,1
2020-02-19,104.24,103.72,106.878,112.342,85.3309,DOWN,0
2020-02-20,101.56,103.93,104.844,112.2408,85.467,DOWN,0
2020-02-21,98.19,100.8,102.648,112.0358,85.5896,DOWN,0
2020-02-24,96.34,93.57,100.712,111.7654,85.6904,UP,1
2020-02-25,96.6,96.93,99.386,111.4206,85.7976,DOWN,0
2020-02-26,96.13,96.83,97.764,111.0362,85.9029,DOWN,0
2020-02-27,94.8,93.24,96.412,110.664,86.0216,UP,1
2020-02-28,100.58,91.81,96.89,110.3756,86.1602,DOWN,0
2020-03-02,100.44,101.09,97.71,110.0974,86.2957,DOWN,0
2020-03-03,98.3,103.0,98.05,109.7576,86.4466,UP,1
2020-03-04,102.38,100.2,99.3,109.4596,86.6389,DOWN,0
2020-03-05,97.3,99.96,99.8,109.0722,86.819,DOWN,0
2020-03-06,94.36,94.52,98.556,108.6206,86.9831,DOWN,0
2020-03-09,89.95,87.69,96.458,108.0604,87.1319,UP,1
2020-03-10,96.0,92.47,95.998,107.6284,87.3086,DOWN,0
2020-03-11,89.27,93.95,93.376,107.077,87.4435,DOWN,0
2020-03-12,76.82,83.12,89.28,106.2892,87.5239,UP,1
2020-03-13,83.8,82.4,87.168,105.6406,87.6325,DOWN,0
2020-03-16,70.7,72.9,83.318,104.7354,87.6767,UP,1
2020-03-17,79.88,72.38,80.094,104.0862,87.7702,DOWN,0
2020-03-18,73.02,73.47,76.844,103.3138,87.8258,UP,1
2020-03-19,73.85,72.26,76.25,102.5662,87.8742,DOWN,0
2020-03-20,70.85,75.37,73.66,101.7248,87.9112,DOWN,0
2020-03-23,69.36,71.24,73.392,100.8728,87.9408,UP,1
2020-03-24,78.79,73.41,73.174,100.1802,88.0128,DOWN,0
2020-03-25,77.74,79.03,74.118,99.4202,88.074,UP,1
2020-03-26,83.49,79.39,76.046,98.7718,88.1699,DOWN,0
2020-03-27,80.69,80.46,78.014,98.1356,88.2595,UP,1
2020-03-30,81.48,81.29,80.438,97.4892,88.3503,DOWN,0
2020-03-31,80.63,81.5,80.806,96.807,88.446,DOWN,0
2020-04-01,74.58,77.84,80.174,96.0012,88.5106,UP,1
2020-04-02,76.66,73.98,78.808,95.2078,88.5685,DOWN,0
2020-04-03,73.44,76.28,77.358,94.303,88.6077,UP,1
2020-04-06,82.61,77.05,77.584,93.6874,88.6965,DOWN,0
2020-04-07,81.85,86.04,77.828,93.1248,88.7863,UP,1
2020-04-08,87.02,82.59,80.316,92.594,88.8987,DOWN,0
2020-04-09,83.11,88.26,81.606,92.0048,88.997,UP,1
2020-04-13,84.73,82.88,83.864,91.4636,89.0924,UP,1
2020-04-14,89.83,87.02,85.308,91.143,89.2063,DOWN,0
2020-04-15,84.56,87.48,85.85,90.683,89.296,UP,1
2020-04-16,86.82,85.74,85.81,90.2616,89.3772,DOWN,0
2020-04-17,86.27,89.15,86.442,89.7606,89.4605,DOWN,0
2020-04-20,84.77,85.0,86.45,89.2606,89.5394,DOWN,0
2020-04-21,81.18,84.66,84.72,88.7812,89.6004,UP,1
2020-04-22,86.58,84.0,85.124,88.4058,89.6885,DOWN,0
2020-04-23,85.95,86.58,84.95,87.953,89.7701,UP,1
2020-04-24,89.89,86.61,85.674,87.5162,89.8729,UP,1
2020-04-27,91.28,90.93,86.976,87.1584,89.9825,UP,1
2020-04-28,93.14,92.69,89.368,86.9008,90.0969,UP,1
2020-04-29,99.39,96.28,91.93,86.824,90.2405,DOWN,0
2020-04-30,98.03,98.18,94.346,86.6998,90.3779,DOWN,0
2020-05-01,93.15,95.48,94.998,86.5316,90.491,UP,1
2020-05-04,94.14,93.0,95.57,86.4506,90.6055,UP,1
2020-05-05,97.71,96.27,96.484,86.478,90.7376,UP,1
2020-05-06,98.3,99.1912,96.266,86.512,90.8651,UP,1
2020-05-07,100.82,101.14,96.824,86.6058,90.9997,UP,1
2020-05-08,103.0,107.92,98.794,86.7698,91.1381,DOWN,0
2020-05-11,101.9,101.74,100.346,86.7962,91.2739,DOWN,0
2020-05-12,100.67,102.75,100.938,86.8008,91.4027,DOWN,0
2020-05-13,97.33,100.95,100.744,86.7814,91.5159,UP,1
2020-05-14,98.81,95.84,100.342,86.71,91.6326,DOWN,0
2020-05-15,94.71,94.03,98.684,86.6582,91.7396,UP,1
2020-05-18,99.04,97.7081,98.112,86.7518,91.8781,DOWN,0
2020-05-19,98.33,98.74,97.644,86.9194,92.0154,UP,1
2020-05-20,103.33,100.1,98.844,87.066,92.1913,DOWN,0
2020-05-21,98.97,103.12,98.876,87.26,92.3354,UP,1
2020-05-22,101.54,99.75,100.242,87.7544,92.4893,UP,1
2020-05-26,103.21,104.53,101.076,88.1426,92.645,UP,1
2020-05-27,105.68,103.83,102.546,88.8422,92.8259,DOWN,0
2020-05-28,100.77,104.85,102.034,89.26,92.9829,UP,1
2020-05-29,104.74,101.5,103.188,89.8944,93.1481,DOWN,0
2020-06-01,104.58,104.74,103.796,90.509,93.3221,UP,1
2020-06-02,109.68,106.0,105.09,91.2856,93.5199,UP,1
2020-06-03,112.99,110.75,106.552,92.1582,93.7268,UP,1
2020-06-04,113.4,112.82,109.078,92.8504,93.9337,UP,1
2020-06-05,115.67,116.45,111.264,93.609,94.1468,UP,1
2020-06-08,117.56,116.08,113.86,94.2904,94.3611,DOWN,0
2020-06-09,115.53,115.86,115.03,94.9872,94.5713,DOWN,0
2020-06-10,114.87,116.98,115.406,95.655,94.794,DOWN,0
2020-06-11,107.39,110.71,114.204,96.1902,94.9769,UP,1
2020-06-12,108.9,110.8,112.85,96.8766,95.1704,UP,1
2020-06-15,109.72,106.56,111.282,97.5378,95.3711,UP,1
2020-06-16,112.58,114.77,110.692,98.3206,95.5765,UP,1
2020-06-17,112.64,113.75,110.246,98.9212,95.7825,DOWN,0
2020-06-18,111.25,112.5,111.018,99.5092,95.9874,UP,1
2020-06-19,111.8,113.0,111.598,100.0048,96.1845,UP,1
2020-06-22,112.25,111.71,112.104,100.5876,96.3699,DOWN,0
2020-06-23,111.92,113.5,111.972,101.1314,96.5523,DOWN,0
2020-06-24,108.52,110.35,111.148,101.5052,96.7149,UP,1
2020-06-25,108.97,108.63,110.692,101.9934,96.8757,DOWN,0
2020-06-26,107.37,109.04,109.806,102.4044,97.0312,UP,1
2020-06-29,107.43,107.24,108.842,102.8276,97.1794,UP,1
2020-06-30,110.53,107.92,108.564,103.3428,97.3445,DOWN,0
2020-07-01,108.26,110.39,108.512,103.8844,97.4997,UP,1
2020-07-02,110.3,109.15,108.778,104.3588,97.6694,UP,1
2020-07-06,113.63,113.24,110.03,104.9124,97.8541,DOWN,0
2020-07-07,113.02,113.8,111.148,105.375,98.0432,UP,1
2020-07-08,113.03,113.89,111.648,105.81,98.2285,UP,1
2020-07-09,113.11,113.0,112.618,106.2094,98.4072,DOWN,0
2020-07-10,112.01,113.27,112.96,106.4618,98.5837,DOWN,0
2020-07-13,110.89,113.1188,112.412,106.719,98.7535,UP,1
2020-07-14,112.62,110.45,112.332,107.1084,98.9411,UP,1
2020-07-15,112.84,113.3,112.294,107.4824,99.1391,DOWN,0
2020-07-16,111.68,111.93,112.008,107.7618,99.3268,UP,1
2020-07-17,113.98,112.76,112.402,108.0754,99.5309,UP,1
2020-07-20,116.39,114.31,113.502,108.3868,99.756,UP,1
2020-07-21,116.74,117.56,114.326,108.6616,99.9755,UP,1
2020-07-22,118.43,117.2,115.444,108.9922,100.1933,DOWN,0
2020-07-23,118.15,118.86,116.738,109.3418,100.4142,DOWN,0
2020-07-24,111.92,117.33,116.326,109.6336,100.6115,UP,1
2020-07-27,115.15,113.91,116.078,109.9604,100.8208,DOWN,0
2020-07-28,113.39,113.64,115.408,110.334,101.0038,UP,1
2020-07-29,115.28,114.55,114.778,110.6588,101.1934,UP,1
2020-07-30,128.67,121.11,116.882,111.2656,101.45,DOWN,0
2020-07-31,128.15,130.0,120.128,111.762,101.6916,UP,1
2020-08-03,133.325,129.02,123.763,112.4491,101.9628,DOWN,0
2020-08-04,131.25,132.44,127.335,113.0433,102.2243,UP,1
2020-08-05,133.62,131.3,131.003,113.6515,102.5044,UP,1
2020-08-06,135.23,133.03,132.315,114.2425,102.7868,DOWN,0
2020-08-07,130.97,135.4,132.879,114.8465,103.05,DOWN,0
2020-08-10,129.47,130.59,132.108,115.3411,103.304,DOWN,0
2020-08-11,127.62,129.46,131.382,115.8019,103.545,UP,1
2020-08-12,131.43,128.89,130.944,116.2369,103.8071,UP,1
2020-08-13,132.0,132.03,130.298,116.6171,104.0655,DOWN,0
2020-08-14,131.68,133.0,130.44,116.9827,104.3246,UP,1
2020-08-17,133.81,131.4,131.308,117.3455,104.5944,DOWN,0
2020-08-18,132.61,134.59,132.306,117.6465,104.8532,DOWN,0
2020-08-19,132.46,132.32,132.512,117.9851,105.0294,DOWN,0
2020-08-20,130.72,130.63,132.256,118.3021,105.1754,DOWN,0
2020-08-21,130.67,131.0,132.054,118.7677,105.3223,UP,1
2020-08-24,131.94,132.15,131.68,119.2285,105.475,UP,1
2020-08-25,131.97,132.59,131.552,119.6735,105.6283,DOWN,0
2020-08-26,131.51,131.9,131.362,120.0521,105.7656,DOWN,0
2020-08-27,127.14,131.47,130.646,120.3421,105.8899,UP,1
2020-08-28,129.3,127.99,130.372,120.7031,106.0235,DOWN,0
2020-08-31,128.27,128.64,129.638,121.0325,106.1454,UP,1
2020-09-01,131.48,129.07,129.54,121.4171,106.2843,UP,1
2020-09-02,134.67,132.67,130.172,121.8721,106.4389,DOWN,0
2020-09-03,121.44,131.81,129.032,122.1305,106.5298,DOWN,0
2020-09-04,118.89,120.5,126.95,122.3289,106.6101,DOWN,0
2020-09-08,114.11,114.21,124.118,122.4637,106.6712,UP,1
2020-09-09,122.71,123.96,122.364,122.7693,106.7802,DOWN,0
2020-09-10,121.46,124.05,119.722,122.9879,106.8789,UP,1
2020-09-11,122.96,123.59,120.026,123.2819,106.9722,DOWN,0
2020-09-14,122.84,125.24,120.816,123.5327,107.0658,UP,1
2020-09-15,129.99,125.77,123.992,123.8599,107.1906,DOWN,0
2020-09-16,128.83,131.0,125.216,124.1761,107.3137,UP,1
2020-09-17,130.3,125.2,126.984,124.5215,107.4504,DOWN,0
2020-09-18,128.02,130.81,127.996,124.8197,107.5798,DOWN,0
2020-09-21,127.55,126.69,128.938,125.1305,107.6974,UP,1
2020-09-22,131.21,128.83,129.182,125.5369,107.8244,DOWN,0
2020-09-23,125.77,130.2594,128.57,125.7999,107.9202,DOWN,0
2020-09-24,124.99,125.26,127.508,126.0429,108.0029,UP,1
2020-09-25,125.63,124.93,127.03,126.3219,108.0818,UP,1
2020-09-28,128.43,128.04,127.206,126.6109,108.1547,UP,1
2020-09-29,130.77,128.24,127.118,126.8985,108.2318,DOWN,0
2020-09-30,129.01,130.53,127.766,127.1439,108.3098,UP,1
2020-10-01,135.09,132.0845,129.786,127.4771,108.4103,DOWN,0
2020-10-02,130.57,131.5,130.774,127.7255,108.4914,UP,1
2020-10-05,135.3,132.37,132.148,128.1931,108.5914,DOWN,0
2020-10-06,131.08,135.41,132.21,128.5117,108.6604,UP,1
2020-10-07,134.64,133.85,133.336,128.9367,108.7503,UP,1
2020-10-08,135.41,136.1,133.4,129.3393,108.8426,UP,1
2020-10-09,137.87,137.98,134.86,129.5233,108.9422,DOWN,0
2020-10-12,137.76,139.4,135.352,129.7155,109.043,DOWN,0
2020-10-13,135.17,138.0,136.17,129.7524,109.1346,DOWN,0
2020-10-14,135.15,134.98,136.272,129.8304,109.2293,UP,1
2020-10-15,135.96,132.41,136.382,129.8772,109.328,DOWN,0
2020-10-16,134.76,136.95,135.76,129.8678,109.422,DOWN,0
2020-10-19,134.54,136.5,135.116,129.9392,109.533,UP,1
2020-10-20,135.65,135.62,135.212,130.0628,109.653,DOWN,0
2020-10-21,135.26,135.8,135.234,130.2156,109.7732,DOWN,0
2020-10-22,135.0,135.42,135.042,130.287,109.8836,UP,1
2020-10-23,135.7,135.13,135.23,130.361,110.0023,DOWN,0
2020-10-26,134.45,135.49,135.212,130.4164,110.1074,DOWN,0
2020-10-27,131.28,134.12,134.338,130.3658,110.1851,DOWN,0
2020-10-28,124.96,129.2,132.278,130.2128,110.2304,UP,1
2020-10-29,129.71,125.39,131.22,130.1578,110.3164,DOWN,0
2020-10-30,127.36,127.16,129.552,130.0906,110.3842,UP,1
2020-11-02,127.94,129.89,128.25,130.036,110.4502,UP,1
2020-11-03,128.46,129.45,127.686,129.9664,110.5182,UP,1
2020-11-04,133.74,130.64,129.442,130.0018,110.6052,UP,1
2020-11-05,146.69,139.0,132.838,130.3054,110.7453,UP,1
2020-11-06,147.27,147.32,136.82,130.708,110.9147,UP,1
2020-11-09,149.48,154.43,141.128,131.1116,111.1122,DOWN,0
2020-11-10,140.93,146.4,143.622,131.3648,111.249,UP,1
2020-11-11,148.25,143.58,146.524,131.7002,111.4274,DOWN,0
2020-11-12,146.67,148.6,146.52,131.9402,111.6018,UP,1
2020-11-13,147.63,147.68,146.592,132.464,111.8107,UP,1
2020-11-16,150.38,147.84,146.772,133.0938,112.0248,DOWN,0
2020-11-17,148.44,150.29,148.274,133.7804,112.2275,DOWN,0
2020-11-18,144.37,147.33,147.498,134.2136,112.3928,UP,1
2020-11-19,146.86,143.64,147.536,134.7216,112.5782,UP,1
2020-11-20,147.39,147.89,147.488,135.2102,112.7894,UP,1
2020-11-23,149.2,149.53,147.252,135.7374,113.0087,UP,1
2020-11-24,151.75,150.46,147.914,136.1726,113.2245,DOWN,0
2020-11-25,148.24,150.7,148.688,136.5608,113.407,UP,1
2020-11-27,150.11,150.22,149.338,136.957,113.6117,UP,1
2020-11-30,156.68,152.15,151.196,137.5302,113.865,UP,1
2020-12-01,159.78,158.8,153.312,138.1748,114.1478,DOWN,0
2020-12-02,159.55,159.59,154.872,138.7416,114.4243,DOWN,0
2020-12-03,159.13,160.67,157.05,139.4088,114.7122,UP,1
2020-12-04,165.35,160.0,160.098,140.216,115.048,UP,1
2020-12-07,166.94,166.47,162.15,141.0422,115.401,UP,1
2020-12-08,169.96,168.87,164.186,141.8728,115.7678,DOWN,0
2020-12-09,160.38,167.7,164.352,142.465,116.089,DOWN,0
2020-12-10,158.33,159.46,164.192,143.0514,116.4067,DOWN,0
2020-12-11,152.64,156.77,161.65,143.4024,116.667,UP,1
2020-12-14,154.51,153.49,159.164,143.8812,116.9373,UP,1
2020-12-15,158.48,159.45,156.868,144.3448,117.2382,UP,1
2020-12-16,159.0,157.88,156.592,144.9032,117.5213,UP,1
2020-12-17,159.6,160.39,156.846,145.4024,117.8328,UP,1
2020-12-18,162.66,159.77,158.85,145.9474,118.1743,DOWN,0
2020-12-21,161.11,159.8346,160.17,146.4122,118.5301,UP,1
2020-12-22,163.26,163.0,161.126,146.9222,118.8664,UP,1
2020-12-23,165.1,166.17,162.346,147.5208,119.2456,UP,1
2020-12-24,167.11,166.04,163.848,148.16,119.697,DOWN,0
2020-12-28,166.44,170.03,164.604,148.7696,120.1102,DOWN,0
2020-12-29,163.77,166.98,165.136,149.3498,120.5756,UP,1
2020-12-30,167.37,164.55,165.958,150.0064,121.013,DOWN,0
2020-12-31,166.27,168.87,166.192,150.6188,121.4793,DOWN,0
2021-01-04,164.59,167.3,165.688,151.2054,121.933,UP,1
2021-01-05,169.25,164.4,166.25,151.8904,122.425,UP,1
2021-01-06,172.0,166.77,167.896,152.6164,122.9382,UP,1
2021-01-07,178.57,174.7,170.136,153.4988,123.4371,UP,1
2021-01-08,179.4,180.78,172.762,154.4612,123.9454,UP,1
2021-01-11,182.76,178.42,176.396,155.6172,124.4417,DOWN,0
2021-01-12,182.32,183.84,179.01,156.6694,124.9499,DOWN,0
2021-01-13,180.07,182.11,180.624,157.7236,125.4428,UP,1
2021-01-14,183.94,180.92,181.698,158.8436,125.9594,DOWN,0
2021-01-15,177.29,184.33,181.276,159.8202,126.4729,UP,1
2021-01-19,185.67,179.56,181.858,160.8588,127.018,UP,1
2021-01-20,186.03,188.48,182.6,161.6456,127.5809,DOWN,0
2021-01-21,184.12,188.42,183.41,162.3826,128.0885,DOWN,0
2021-01-22,180.66,182.77,182.754,163.0062,128.5825,UP,1
2021-01-25,180.92,183.29,183.48,163.806,129.052,DOWN,0
2021-01-26,174.94,180.33,181.334,164.3398,129.5112,DOWN,0
2021-01-27,165.64,172.0,177.256,164.7192,129.9157,UP,1
2021-01-28,169.8,168.4,174.392,165.1626,130.3156,UP,1
2021-01-29,170.88,182.02,172.436,165.5726,130.7472,UP,1
2021-02-01,183.3,174.36,172.912,166.2698,131.2296,DOWN,0
2021-02-02,179.33,185.2,173.79,166.969,131.6949,DOWN,0
2021-02-03,175.95,182.05,175.852,167.5508,132.1508,DOWN,0
2021-02-04,167.69,166.0,175.43,167.9568,132.5833,DOWN,0
2021-02-05,167.14,168.5,174.682,168.3156,132.9861,UP,1
2021-02-08,170.76,169.16,172.174,168.6958,133.4102,DOWN,0
2021-02-09,168.85,169.9,170.078,169.108,133.805,DOWN,0
2021-02-10,168.17,169.44,168.522,169.4692,134.1894,UP,1
2021-02-11,174.65,169.9,169.914,169.8286,134.597,UP,1
2021-02-12,176.0,173.1,171.686,170.153,134.98,UP,1
2021-02-16,177.03,178.19,172.94,170.5026,135.375,DOWN,0
2021-02-17,174.61,175.85,174.092,170.8122,135.7823,DOWN,0
2021-02-18,171.13,172.36,174.684,170.9278,136.1673,UP,1
2021-02-19,179.39,174.48,175.632,171.1768,136.5757,DOWN,0
2021-02-22,172.28,176.705,174.888,171.2232,136.9456,DOWN,0
2021-02-23,172.22,169.0,173.926,171.46,137.3026,UP,1
2021-02-24,179.15,170.34,174.834,171.8764,137.6833,DOWN,0
2021-02-25,168.95,175.815,174.398,172.2026,138.0186,UP,1
2021-02-26,174.73,170.93,173.466,172.607,138.3889,UP,1
2021-03-01,182.31,177.96,175.472,173.0836,138.8138,DOWN,0
2021-03-02,177.45,182.35,176.518,173.4526,139.207,DOWN,0
2021-03-03,171.66,176.62,175.02,173.6938,139.5917,DOWN,0
2021-03-04,165.34,171.42,174.298,173.7474,139.9232,UP,1
2021-03-05,171.42,168.43,173.636,173.9536,140.2887,DOWN,0
2021-03-08,162.9,171.2,169.754,173.9464,140.5865,UP,1
2021-03-09,170.9,166.23,168.444,174.0624,140.9462,DOWN,0
2021-03-10,165.37,170.85,167.186,174.0276,141.2653,UP,1
2021-03-11,174.95,173.44,169.108,174.1978,141.624,DOWN,0
2021-03-12,172.59,171.5,169.342,174.3742,141.9586,UP,1
2021-03-15,178.29,173.47,172.42,174.5926,142.3462,UP,1
2021-03-16,180.54,180.99,174.348,174.878,142.7252,UP,1
2021-03-17,184.54,177.42,178.182,175.277,143.125,DOWN,0
2021-03-18,176.08,180.5,178.408,175.4136,143.457,UP,1
2021-03-19,179.85,176.48,179.86,175.5706,143.7913,UP,1
2021-03-22,183.28,182.58,180.858,175.6648,144.1407,DOWN,0
2021-03-23,176.37,183.7,180.024,175.6042,144.4442,DOWN,0
2021-03-24,171.79,179.523,177.474,175.3848,144.7153,UP,1
2021-03-25,172.26,169.87,176.71,175.1836,144.999,UP,1
2021-03-26,182.5,171.59,177.24,175.2322,145.3371,DOWN,0
2021-03-29,178.89,180.75,176.362,175.1312,145.6946,DOWN,0
2021-03-30,177.63,177.63,176.614,175.138,146.0383,UP,1
2021-03-31,182.7,179.88,178.796,175.0786,146.4032,UP,1
2021-04-01,192.9,185.4908,182.924,175.216,146.8048,UP,1
2021-04-05,198.32,198.24,186.088,175.5,147.2332,DOWN,0
2021-04-06,194.98,197.32,189.306,175.7864,147.6518,DOWN,0
2021-04-07,193.69,194.51,192.518,176.0418,148.0613,DOWN,0
2021-04-08,193.52,196.22,194.682,176.4134,148.4676,DOWN,0
2021-04-09,191.86,192.3,194.474,176.9378,148.8673,UP,1
2021-04-12,192.56,191.51,193.322,177.393,149.2875,DOWN,0
2021-04-13,192.42,194.4,192.81,177.8238,149.7048,DOWN,0
2021-04-14,189.85,190.79,192.042,177.9548,150.1172,UP,1
2021-04-15,192.84,192.4,191.906,178.225,150.5442,DOWN,0
2021-04-16,192.27,192.98,191.988,178.5514,150.9529,DOWN,0
2021-04-19,188.44,190.62,191.164,178.9664,151.3538,DOWN,0
2021-04-20,183.95,187.04,189.47,179.3026,151.7221,UP,1
2021-04-21,189.21,183.2,189.342,179.6716,152.1,DOWN,0
2021-04-22,187.05,190.8136,188.184,180.0356,152.4701,UP,1
2021-04-23,193.92,189.4,188.514,180.5506,152.8746,UP,1
2021-04-26,198.97,194.44,190.62,181.037,153.3039,DOWN,0
2021-04-27,198.38,200.36,193.506,181.4846,153.7357,DOWN,0
2021-04-28,197.05,197.7379,195.074,181.885,154.1665,UP,1
2021-04-29,199.54,200.76,197.572,182.3836,154.6011,DOWN,0
2021-04-30,188.17,194.0,196.422,182.7244,154.9778,DOWN,0
2021-05-03,184.54,190.062,193.536,182.8274,155.3421,DOWN,0
2021-05-04,182.41,182.97,190.342,183.03,155.6842,UP,1
2021-05-05,182.56,183.28,187.444,183.2368,156.0151,UP,1
2021-05-06,184.69,183.5,184.474,183.3476,156.3548,DOWN,0
2021-05-07,184.18,186.47,183.676,183.6522,156.6836,DOWN,0
2021-05-10,171.47,179.74,181.062,183.587,156.9502,UP,1
2021-05-11,172.01,164.6944,178.982,183.381,157.2506,DOWN,0
2021-05-12,165.35,168.93,175.54,183.139,157.5016,UP,1
2021-05-13,166.85,167.2979,171.972,183.0428,157.7689,UP,1
2021-05-14,171.01,169.15,169.338,183.1562,158.0476,UP,1
2021-05-17,171.08,168.78,169.26,183.1494,158.2596,DOWN,0
2021-05-18,170.07,172.75,168.872,183.2928,158.4692,UP,1
2021-05-19,174.15,165.75,170.632,183.3578,158.6733,UP,1
2021-05-20,177.72,174.64,172.806,183.6048,158.9057,DOWN,0
2021-05-21,176.56,178.93,173.916,183.637,159.1204,UP,1
2021-05-24,178.63,176.94,175.426,183.7578,159.3374,UP,1
2021-05-25,180.62,180.74,177.536,183.8044,159.5856,DOWN,0
2021-05-26,179.47,180.19,178.6,183.783,159.8356,UP,1
2021-05-27,185.14,178.16,180.084,183.795,160.1232,DOWN,0
2021-05-28,182.72,185.28,181.316,183.9278,160.3797,UP,1
2021-06-01,182.98,185.45,182.186,183.9904,160.6346,UP,1
2021-06-02,185.31,182.92,183.124,184.031,160.9027,DOWN,0
2021-06-03,180.97,182.09,183.424,184.123,161.1385,UP,1
2021-06-04,184.76,182.67,183.348,184.3824,161.3993,DOWN,0
2021-06-07,183.86,183.25,183.576,184.6144,161.6563,UP,1
2021-06-08,184.27,185.55,183.834,184.6498,161.924,DOWN,0
2021-06-09,181.55,184.72,183.082,184.703,162.1784,UP,1
2021-06-10,182.91,182.39,183.47,184.8086,162.4333,UP,1
2021-06-11,183.31,183.25,183.18,184.8208,162.69,UP,1
2021-06-14,184.94,183.91,183.396,184.6616,162.9571,DOWN,0
