ticker,PANW US Equity,PANW US Equity,PANW US Equity,PANW US Equity,PANW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-09-01,48.89,48.27,44.768,44.7831,43.3514,DOWN,0
2017-09-05,48.01,48.427,45.7513,44.8206,43.3241,UP,1
2017-09-06,48.243,48.267,46.728,44.8714,43.2917,DOWN,0
2017-09-07,47.89,48.147,47.4527,44.9293,43.2623,UP,1
2017-09-08,48.01,48.433,48.2087,44.9816,43.2339,UP,1
2017-09-11,48.293,48.317,48.0893,45.0495,43.2425,DOWN,0
2017-09-12,47.853,48.293,48.058,45.1145,43.2489,UP,1
2017-09-13,48.047,47.703,48.0187,45.1892,43.2533,DOWN,0
2017-09-14,47.5,47.667,47.9407,45.247,43.2637,UP,1
2017-09-15,47.817,47.5,47.902,45.3191,43.2801,DOWN,0
2017-09-18,47.81,47.603,47.8053,45.3676,43.2952,DOWN,0
2017-09-19,47.623,48.0,47.7593,45.4029,43.3173,DOWN,0
2017-09-20,47.25,47.6,47.6,45.4222,43.3425,DOWN,0
2017-09-21,46.687,47.107,47.4373,45.4267,43.361,UP,1
2017-09-22,46.753,46.667,47.2247,45.4217,43.3792,DOWN,0
2017-09-25,46.08,46.667,46.8787,45.4169,43.394,UP,1
2017-09-26,46.657,46.333,46.6853,45.4257,43.4095,DOWN,0
2017-09-27,46.64,46.917,46.5633,45.4289,43.4259,UP,1
2017-09-28,46.897,46.42,46.6053,45.4284,43.4474,UP,1
2017-09-29,48.033,46.99,46.8613,45.459,43.4722,UP,1
2017-10-02,48.2,48.2,47.2853,45.4982,43.4995,DOWN,0
2017-10-03,48.117,48.273,47.5773,45.5309,43.5251,DOWN,0
2017-10-04,48.017,48.117,47.8527,45.5615,43.5496,UP,1
2017-10-05,48.5,48.087,48.1733,45.6066,43.5781,UP,1
2017-10-06,49.123,48.38,48.3913,45.6889,43.6131,DOWN,0
2017-10-09,48.807,49.2,48.5127,45.7737,43.647,UP,1
2017-10-10,50.173,50.013,48.924,45.8987,43.6894,DOWN,0
2017-10-11,49.667,50.0,49.254,46.0048,43.7254,DOWN,0
2017-10-12,49.413,49.353,49.4367,46.1174,43.7607,UP,1
2017-10-13,49.97,49.5,49.606,46.2385,43.8022,DOWN,0
2017-10-16,49.67,50.047,49.7787,46.3621,43.842,UP,1
2017-10-17,49.807,49.663,49.7053,46.485,43.8827,UP,1
2017-10-18,49.897,49.84,49.7513,46.6187,43.9206,DOWN,0
2017-10-19,49.777,49.457,49.824,46.7483,43.9561,UP,1
2017-10-20,49.87,50.017,49.804,46.8942,43.9855,DOWN,0
2017-10-23,49.41,49.833,49.752,47.0235,44.0075,UP,1
2017-10-24,49.747,49.407,49.74,47.1455,44.0334,DOWN,0
2017-10-25,49.517,49.573,49.664,47.2596,44.0565,UP,1
2017-10-26,49.6,49.597,49.6287,47.3654,44.0753,DOWN,0
2017-10-27,48.887,49.583,49.432,47.4727,44.0925,UP,1
2017-10-30,49.19,48.75,49.388,47.5881,44.1076,DOWN,0
2017-10-31,49.067,49.267,49.252,47.6956,44.1222,DOWN,0
2017-11-01,47.997,49.193,48.948,47.7725,44.1309,DOWN,0
2017-11-02,47.743,47.513,48.5767,47.8577,44.1331,UP,1
2017-11-03,48.787,47.877,48.5567,47.9552,44.1402,UP,1
2017-11-06,49.323,48.857,48.5833,48.0841,44.1521,DOWN,0
2017-11-07,48.897,49.333,48.5493,48.2002,44.1566,UP,1
2017-11-08,49.487,49.227,48.8473,48.3227,44.1605,DOWN,0
2017-11-09,46.333,48.49,48.5653,48.3641,44.1496,UP,1
2017-11-10,46.783,46.833,48.1647,48.4151,44.1415,DOWN,0
2017-11-13,46.223,46.667,47.5447,48.3618,44.1312,UP,1
2017-11-14,46.27,46.02,47.0193,48.327,44.1166,DOWN,0
2017-11-15,46.07,45.933,46.336,48.2835,44.1035,UP,1
2017-11-16,46.233,46.417,46.316,48.2504,44.092,UP,1
2017-11-17,47.573,46.497,46.474,48.2417,44.0782,DOWN,0
2017-11-20,47.51,47.83,46.7313,48.226,44.0663,UP,1
2017-11-21,49.8,50.77,47.4373,48.2649,44.0651,UP,1
2017-11-22,50.463,49.917,48.316,48.3133,44.0643,DOWN,0
2017-11-24,50.213,50.717,49.112,48.3675,44.0562,UP,1
2017-11-27,50.223,50.463,49.642,48.4157,44.0485,DOWN,0
2017-11-28,49.7,50.2,50.08,48.4535,44.0366,DOWN,0
2017-11-29,48.3,49.7,49.78,48.467,44.0166,UP,1
2017-11-30,48.583,48.427,49.404,48.4937,44.0006,DOWN,0
2017-12-01,47.923,48.53,48.946,48.5184,43.9853,DOWN,0
2017-12-04,47.63,49.0,48.4273,48.5359,43.9655,DOWN,0
2017-12-05,47.607,47.597,48.0087,48.5665,43.9439,DOWN,0
2017-12-06,47.123,47.19,47.7733,48.5758,43.9206,UP,1
2017-12-07,47.61,47.23,47.5787,48.5952,43.904,UP,1
2017-12-08,47.963,48.033,47.5867,48.6165,43.8888,UP,1
2017-12-11,48.053,48.187,47.6713,48.6169,43.8725,DOWN,0
2017-12-12,47.83,47.9,47.716,48.6095,43.8585,UP,1
2017-12-13,48.29,47.777,47.9493,48.613,43.9079,UP,1
2017-12-14,48.477,48.41,48.1227,48.6222,43.9562,UP,1
2017-12-15,49.087,48.723,48.3473,48.6339,44.009,UP,1
2017-12-18,49.417,49.333,48.62,48.6398,44.065,UP,1
2017-12-19,49.647,49.457,48.9833,48.6566,44.1228,DOWN,0
2017-12-20,49.14,49.75,49.1533,48.6359,44.1776,DOWN,0
2017-12-21,48.87,49.283,49.232,48.62,44.2302,DOWN,0
2017-12-22,48.717,48.747,49.158,48.6061,44.2757,UP,1
2017-12-26,48.73,48.517,49.0207,48.5813,44.3232,UP,1
2017-12-27,48.92,48.54,48.8753,48.5663,44.3734,UP,1
2017-12-28,48.957,48.95,48.8387,48.5493,44.4233,DOWN,0
2017-12-29,48.313,48.89,48.7273,48.5176,44.4699,UP,1
2018-01-02,49.517,48.667,48.8873,48.5124,44.5244,UP,1
2018-01-03,49.893,49.603,49.12,48.5129,44.5824,DOWN,0
2018-01-04,49.753,49.987,49.2867,48.5197,44.646,UP,1
2018-01-05,50.99,50.34,49.6933,48.5446,44.7148,UP,1
2018-01-08,51.217,50.737,50.274,48.5786,44.7844,DOWN,0
2018-01-09,50.763,51.507,50.5233,48.6019,44.8519,UP,1
2018-01-10,51.02,50.54,50.7487,48.6445,44.9207,UP,1
2018-01-11,51.387,50.993,51.0753,48.6885,44.9895,DOWN,0
2018-01-12,51.173,51.19,51.112,48.7306,45.0563,DOWN,0
2018-01-16,50.533,51.377,50.9753,48.7813,45.1198,UP,1
2018-01-17,51.41,50.887,51.1047,48.8547,45.1891,UP,1
2018-01-18,52.607,52.167,51.422,48.9311,45.2671,DOWN,0
2018-01-19,52.407,52.487,51.626,48.9927,45.3461,DOWN,0
2018-01-22,51.29,51.383,51.6493,49.0406,45.4225,UP,1
2018-01-23,53.177,52.57,52.178,49.1144,45.5036,DOWN,0
2018-01-24,52.76,53.147,52.448,49.2429,45.5804,DOWN,0
2018-01-25,52.427,53.057,52.412,49.3558,45.6552,UP,1
2018-01-26,53.237,52.6,52.578,49.4961,45.7322,DOWN,0
2018-01-29,52.24,53.283,52.768,49.6155,45.8045,DOWN,0
2018-01-30,51.477,51.953,52.428,49.7236,45.8748,UP,1
2018-01-31,52.623,51.793,52.4007,49.8514,45.9548,UP,1
2018-02-01,53.203,52.2,52.556,49.964,46.039,DOWN,0
2018-02-02,51.727,52.833,52.254,50.0483,46.1157,DOWN,0
2018-02-05,51.18,51.31,52.042,50.0759,46.1902,UP,1
2018-02-06,52.187,49.913,52.184,50.1104,46.2703,DOWN,0
2018-02-07,52.003,51.85,52.06,50.1462,46.3472,DOWN,0
2018-02-08,50.44,52.147,51.5073,50.1505,46.4154,UP,1
2018-02-09,51.29,51.537,51.42,50.1823,46.4898,UP,1
2018-02-12,51.75,51.807,51.534,50.2513,46.5653,UP,1
2018-02-13,52.297,51.65,51.556,50.3256,46.6461,UP,1
2018-02-14,52.79,52.197,51.7133,50.4229,46.7293,UP,1
2018-02-15,53.53,53.297,52.3313,50.5409,46.8138,UP,1
2018-02-16,54.027,53.66,52.8787,50.6693,46.8954,UP,1
2018-02-20,54.307,53.613,53.39,50.813,46.9742,UP,1
2018-02-21,54.8,55.687,53.8907,50.9568,47.0543,DOWN,0
2018-02-22,53.993,55.567,54.1313,51.0774,47.1296,UP,1
2018-02-23,55.18,54.333,54.4613,51.2199,47.2083,UP,1
2018-02-26,56.44,55.477,54.944,51.3921,47.2974,UP,1
2018-02-27,57.747,59.6,55.632,51.5813,47.3943,UP,1
2018-02-28,57.79,58.093,56.23,51.7675,47.4891,UP,1
2018-03-01,57.813,57.783,56.994,51.9421,47.5788,UP,1
2018-03-02,58.923,56.753,57.7427,52.1322,47.6757,UP,1
2018-03-05,60.09,58.67,58.4727,52.3411,47.7853,UP,1
2018-03-06,61.073,60.307,59.138,52.5797,47.9012,UP,1
2018-03-07,62.09,60.563,59.998,52.8441,48.0175,UP,1
2018-03-08,62.55,62.257,60.9453,53.1208,48.135,UP,1
2018-03-09,62.837,62.777,61.728,53.4029,48.2523,UP,1
2018-03-12,63.243,62.927,62.3587,53.6894,48.3719,DOWN,0
2018-03-13,62.747,63.273,62.6933,53.9652,48.4896,UP,1
2018-03-14,62.817,62.91,62.8387,54.2553,48.6069,UP,1
2018-03-15,63.003,63.05,62.9293,54.525,48.7269,DOWN,0
2018-03-16,62.487,62.92,62.8593,54.7769,48.8417,DOWN,0
2018-03-19,62.04,62.39,62.6187,55.0226,48.9202,UP,1
2018-03-20,62.62,62.17,62.5933,55.2552,49.0032,UP,1
2018-03-21,62.657,62.623,62.5613,55.484,49.0822,DOWN,0
2018-03-22,61.61,61.953,62.2827,55.7009,49.1584,DOWN,0
2018-03-23,60.587,61.607,61.9027,55.8923,49.2279,UP,1
2018-03-26,62.483,61.633,61.9913,56.1142,49.3083,DOWN,0
2018-03-27,59.813,63.073,61.43,56.287,49.384,DOWN,0
2018-03-28,58.967,59.603,60.692,56.4557,49.4572,UP,1
2018-03-29,60.507,59.323,60.4713,56.6376,49.5351,DOWN,0
2018-04-02,60.047,59.987,60.3633,56.7864,49.6122,UP,1
2018-04-03,61.457,60.44,60.158,56.9674,49.6994,UP,1
2018-04-04,63.08,60.427,60.8113,57.2032,49.7955,UP,1
2018-04-05,65.467,63.333,62.1113,57.449,49.8993,DOWN,0
2018-04-06,64.613,64.593,62.9327,57.6861,50.0018,DOWN,0
2018-04-09,62.64,65.157,63.4513,57.8903,50.0934,DOWN,0
2018-04-10,62.273,63.233,63.6147,58.0711,50.178,UP,1
2018-04-11,62.33,61.963,63.4647,58.2729,50.259,UP,1
2018-04-12,63.493,62.803,63.07,58.5132,50.3479,DOWN,0
2018-04-13,62.46,63.983,62.6393,58.7099,50.4353,UP,1
2018-04-16,63.007,62.987,62.7127,58.906,50.5233,UP,1
2018-04-17,63.967,63.49,63.0513,59.1508,50.6187,UP,1
2018-04-18,64.157,64.24,63.4167,59.4103,50.7164,DOWN,0
2018-04-19,64.007,63.907,63.5193,59.6467,50.8149,UP,1
2018-04-20,64.023,63.747,63.832,59.8871,50.912,UP,1
2018-04-23,64.09,64.203,64.0487,60.1601,51.0114,DOWN,0
2018-04-24,63.757,64.407,64.0067,60.4095,51.1032,DOWN,0
2018-04-25,63.517,63.44,63.8787,60.6448,51.1915,UP,1
2018-04-26,64.57,63.987,63.9913,60.8903,51.2829,DOWN,0
2018-04-27,64.157,64.77,64.018,61.1176,51.3714,UP,1
2018-04-30,64.17,64.04,64.034,61.3304,51.4573,UP,1
2018-05-01,64.707,63.917,64.224,61.544,51.5492,UP,1
2018-05-02,65.563,65.06,64.6333,61.7691,51.6459,DOWN,0
2018-05-03,64.473,65.083,64.614,61.9626,51.7359,UP,1
2018-05-04,65.12,64.313,64.8067,62.1851,51.8269,UP,1
2018-05-07,66.18,65.547,65.2087,62.4051,51.9253,UP,1
2018-05-08,67.267,66.033,65.7207,62.6217,52.0304,UP,1
2018-05-09,68.87,67.743,66.382,62.8441,52.1423,DOWN,0
2018-05-10,68.63,69.0,67.2133,63.0609,52.253,DOWN,0
2018-05-11,67.437,68.667,67.6767,63.2534,52.359,DOWN,0
2018-05-14,66.7,67.663,67.7807,63.4089,52.4675,UP,1
2018-05-15,67.413,66.58,67.81,63.5554,52.5817,DOWN,0
2018-05-16,66.593,67.503,67.3547,63.6658,52.695,UP,1
2018-05-17,66.673,66.27,66.9633,63.7575,52.8066,UP,1
2018-05-18,67.25,66.667,66.926,63.8515,52.9239,UP,1
2018-05-21,68.9,68.037,67.366,63.9727,53.0489,DOWN,0
2018-05-22,68.11,69.043,67.5053,64.0701,53.172,UP,1
2018-05-23,69.007,67.857,67.988,64.1953,53.2987,UP,1
2018-05-24,69.717,69.4,68.5967,64.3333,53.4312,UP,1
2018-05-25,69.763,69.843,69.0993,64.4685,53.5635,DOWN,0
2018-05-29,69.283,69.533,69.176,64.6044,53.6971,UP,1
2018-05-30,69.89,69.667,69.532,64.7614,53.8318,DOWN,0
2018-05-31,69.363,70.333,69.6033,64.8963,53.9604,UP,1
2018-06-01,69.73,70.0,69.606,65.0377,54.09,DOWN,0
2018-06-04,69.363,71.533,69.526,65.1928,54.2153,DOWN,0
2018-06-05,67.953,69.267,69.26,65.3401,54.3374,DOWN,0
2018-06-06,67.66,67.887,68.814,65.4437,54.4586,DOWN,0
2018-06-07,66.167,67.72,68.1747,65.5707,54.571,UP,1
2018-06-08,66.443,65.88,67.5173,65.7203,54.6824,DOWN,0
2018-06-11,66.237,66.457,66.892,65.8349,54.7962,UP,1
2018-06-12,69.14,66.847,67.1293,66.0167,54.9224,UP,1
2018-06-13,71.017,69.333,67.8007,66.2079,55.0631,UP,1
2018-06-14,71.853,71.017,68.938,66.3834,55.2069,DOWN,0
2018-06-15,71.533,71.163,69.956,66.5047,55.3477,DOWN,0
2018-06-18,70.613,71.197,70.8313,66.6247,55.4795,DOWN,0
2018-06-19,70.323,69.997,71.068,66.7784,55.6099,UP,1
2018-06-20,71.813,70.913,71.2273,66.9692,55.7245,DOWN,0
2018-06-21,70.9,72.127,71.0367,67.1406,55.839,DOWN,0
2018-06-22,69.197,70.907,70.5693,67.2547,55.9438,DOWN,0
2018-06-25,67.447,68.627,69.936,67.3544,56.0415,UP,1
2018-06-26,67.96,67.817,69.4633,67.4535,56.1413,DOWN,0
2018-06-27,67.04,68.467,68.5087,67.5149,56.235,UP,1
2018-06-28,68.307,66.66,67.99,67.5979,56.3373,UP,1
2018-06-29,68.49,68.46,67.8487,67.6876,56.4395,UP,1
2018-07-02,69.813,68.297,68.322,67.8034,56.5511,UP,1
2018-07-03,69.893,69.963,68.7087,67.9195,56.6615,DOWN,0
2018-07-05,69.49,70.17,69.1987,68.0341,56.7699,UP,1
2018-07-06,70.387,69.493,69.6147,68.1715,56.8837,DOWN,0
2018-07-09,69.633,70.777,69.8433,68.2728,56.9956,UP,1
2018-07-10,70.233,69.967,69.9273,68.3943,57.1133,UP,1
2018-07-11,70.93,69.77,70.1347,68.5295,57.2342,UP,1
2018-07-12,72.773,71.197,70.7913,68.6909,57.3677,DOWN,0
2018-07-13,71.983,72.827,71.1107,68.8193,57.4943,DOWN,0
2018-07-16,71.453,72.17,71.4747,68.9589,57.6184,UP,1
2018-07-17,72.193,71.327,71.8667,69.1003,57.7449,DOWN,0
2018-07-18,72.073,72.667,72.0953,69.2182,57.8651,DOWN,0
2018-07-19,71.527,72.2,71.846,69.3034,57.9817,DOWN,0
2018-07-20,71.353,71.957,71.72,69.3531,58.0979,DOWN,0
2018-07-23,70.547,71.19,71.5387,69.3914,58.2105,DOWN,0
2018-07-24,69.587,70.57,71.0173,69.4344,58.316,UP,1
2018-07-25,71.58,69.59,70.9187,69.532,58.4282,UP,1
2018-07-26,71.79,71.087,70.9713,69.6195,58.5432,DOWN,0
2018-07-27,69.323,71.873,70.5653,69.6741,58.6389,DOWN,0
2018-07-30,65.22,69.193,69.5,69.6451,58.7167,UP,1
2018-07-31,66.087,65.637,68.8,69.6218,58.8,UP,1
2018-08-01,66.727,66.857,67.8293,69.5783,58.8838,UP,1
2018-08-02,69.62,67.727,67.3953,69.6085,58.9836,DOWN,0
2018-08-03,68.987,69.3,67.328,69.6081,59.0795,UP,1
2018-08-06,70.47,68.833,68.378,69.6232,59.1823,UP,1
2018-08-07,70.8,70.467,69.3207,69.6439,59.2875,DOWN,0
2018-08-08,70.71,71.117,70.1173,69.6725,59.3917,UP,1
2018-08-09,71.033,70.833,70.4,69.6953,59.4998,DOWN,0
2018-08-10,70.873,70.633,70.7773,69.7255,59.6054,DOWN,0
2018-08-13,70.183,70.927,70.72,69.7346,59.7087,UP,1
2018-08-14,70.267,70.123,70.6133,69.7527,59.8121,DOWN,0
2018-08-15,68.277,69.773,70.1267,69.7591,59.909,UP,1
2018-08-16,70.167,69.0,69.9533,69.8093,60.0139,UP,1
2018-08-17,71.03,69.417,69.9847,69.9065,60.1237,DOWN,0
2018-08-20,70.873,71.3,70.1227,69.9951,60.2381,DOWN,0
2018-08-21,70.763,71.063,70.222,70.0857,60.3532,UP,1
2018-08-22,71.863,71.01,70.9393,70.1401,60.4686,UP,1
2018-08-23,72.237,72.193,71.3533,70.1645,60.5831,UP,1
2018-08-24,75.143,73.073,72.176,70.2303,60.7144,UP,1
2018-08-27,75.583,75.133,73.118,70.3113,60.8449,UP,1
2018-08-28,76.407,76.0,74.2467,70.4272,60.9952,UP,1
2018-08-29,77.077,76.333,75.2893,70.5623,61.1467,DOWN,0
2018-08-30,76.747,77.0,76.1913,70.6609,61.2993,UP,1
2018-08-31,77.05,76.39,76.5727,70.7839,61.4532,DOWN,0
2018-09-04,76.343,76.803,76.7247,70.9269,61.6046,DOWN,0
2018-09-05,74.077,76.167,76.2587,71.0595,61.7438,DOWN,0
2018-09-06,73.457,74.333,75.5347,71.1694,61.8732,UP,1
2018-09-07,75.87,77.283,75.3593,71.346,62.015,UP,1
2018-09-10,78.707,76.107,75.6907,71.554,62.1595,DOWN,0
2018-09-11,78.04,78.47,76.03,71.745,62.2974,UP,1
2018-09-12,78.743,78.04,76.9633,71.9236,62.4401,DOWN,0
2018-09-13,78.7,79.083,78.012,72.0997,62.5825,DOWN,0
2018-09-14,78.207,78.767,78.4793,72.2741,62.725,DOWN,0
2018-09-17,77.333,78.163,78.2047,72.413,62.8702,UP,1
2018-09-18,78.017,77.5,78.2,72.5807,63.0173,DOWN,0
2018-09-19,76.34,77.647,77.7193,72.7028,63.1594,UP,1
2018-09-20,76.67,77.153,77.3133,72.8176,63.3046,DOWN,0
2018-09-21,76.507,76.667,76.9733,72.8923,63.4491,UP,1
2018-09-24,76.887,75.72,76.884,72.9903,63.5979,DOWN,0
2018-09-25,76.56,76.997,76.5927,73.0925,63.7427,DOWN,0
2018-09-26,75.383,76.803,76.4013,73.1563,63.8798,DOWN,0
2018-09-27,75.257,75.67,76.1187,73.2199,64.0158,DOWN,0
2018-09-28,75.087,75.153,75.8347,73.2911,64.1521,DOWN,0
2018-10-01,74.937,75.61,75.4447,73.3628,64.2853,DOWN,0
2018-10-02,74.247,74.187,74.982,73.4368,64.4142,DOWN,0
2018-10-03,73.767,74.763,74.6587,73.5204,64.5376,DOWN,0
2018-10-04,73.107,73.933,74.2287,73.5509,64.656,DOWN,0
2018-10-05,71.903,72.873,73.592,73.5532,64.7673,DOWN,0
2018-10-08,70.793,71.667,72.7633,73.5826,64.8756,DOWN,0
2018-10-09,70.773,70.627,72.0687,73.6937,64.9851,DOWN,0
2018-10-10,67.46,71.237,70.8073,73.7211,65.0788,UP,1
2018-10-11,67.723,66.86,69.7307,73.7411,65.1738,UP,1
2018-10-12,70.65,69.93,69.48,73.7617,65.2824,DOWN,0
2018-10-15,69.733,70.61,69.268,73.7766,65.3863,DOWN,0
2018-10-16,68.333,68.4,68.78,73.7339,65.4864,UP,1
2018-10-17,68.683,68.667,69.0247,73.6915,65.5822,DOWN,0
2018-10-18,67.52,68.517,68.984,73.6277,65.6704,DOWN,0
2018-10-19,64.503,67.853,67.7547,73.4971,65.7441,UP,1
2018-10-22,64.797,64.823,66.7673,73.3756,65.8131,UP,1
2018-10-23,65.693,63.523,66.2393,73.2858,65.8855,DOWN,0
2018-10-24,61.917,65.823,64.886,73.1188,65.9413,UP,1
2018-10-25,63.54,62.32,64.09,73.0241,66.0039,DOWN,0
2018-10-26,61.803,61.94,63.55,72.8568,66.056,DOWN,0
2018-10-29,59.663,62.6,62.5233,72.6295,66.0984,DOWN,0
2018-10-30,59.22,59.487,61.2287,72.3964,66.1419,UP,1
2018-10-31,61.013,60.35,61.048,72.2014,66.1899,UP,1
2018-11-01,62.92,61.5,60.924,72.0225,66.2414,DOWN,0
2018-11-02,61.413,63.24,60.846,71.8061,66.2865,DOWN,0
2018-11-05,60.93,61.747,61.0993,71.5218,66.3347,UP,1
2018-11-06,61.267,60.767,61.5087,71.2355,66.3751,UP,1
2018-11-07,63.117,61.913,61.9293,70.9697,66.4269,DOWN,0
2018-11-08,62.813,63.367,61.908,70.6844,66.4788,DOWN,0
2018-11-09,61.03,62.233,61.8313,70.3701,66.5178,DOWN,0
2018-11-12,59.117,60.617,61.4687,70.0114,66.5522,DOWN,0
2018-11-13,58.933,59.443,61.002,69.6632,66.5895,DOWN,0
2018-11-14,58.927,59.42,60.164,69.3602,66.621,DOWN,0
2018-11-15,57.457,58.333,59.0927,69.0402,66.6423,DOWN,0
2018-11-16,56.537,57.353,58.194,68.6535,66.6663,DOWN,0
2018-11-19,54.48,56.567,57.2667,68.169,66.6828,UP,1
2018-11-20,55.25,53.867,56.53,67.7132,66.6981,UP,1
2018-11-21,55.647,56.653,55.874,67.2513,66.7163,DOWN,0
2018-11-23,55.467,55.113,55.476,66.7866,66.7415,UP,1
2018-11-26,56.773,56.177,55.5233,66.3579,66.7689,DOWN,0
2018-11-27,55.53,56.38,55.7333,65.9219,66.7878,UP,1
2018-11-28,58.847,56.533,56.4527,65.5385,66.8205,DOWN,0
2018-11-29,58.683,58.667,57.06,65.1853,66.85,DOWN,0
2018-11-30,57.65,61.483,57.4967,64.8049,66.8706,UP,1
2018-12-03,59.77,58.893,58.096,64.4702,66.8993,DOWN,0
2018-12-04,59.083,59.18,58.8067,64.1141,66.9232,UP,1
2018-12-06,60.593,57.667,59.156,63.7948,66.9522,DOWN,0
2018-12-07,58.363,60.447,59.092,63.4544,66.974,UP,1
2018-12-10,59.747,57.96,59.5113,63.1442,66.9969,UP,1
2018-12-11,61.473,61.047,59.852,62.8719,67.022,UP,1
2018-12-12,63.173,62.24,60.67,62.6367,67.0492,DOWN,0
2018-12-13,62.71,63.333,61.0933,62.4059,67.0738,DOWN,0
2018-12-14,61.343,61.543,61.6893,62.1575,67.0914,DOWN,0
2018-12-17,58.87,61.037,61.514,61.8727,67.0911,UP,1
2018-12-18,59.073,59.163,61.034,61.6161,67.0861,UP,1
2018-12-19,59.663,59.347,60.332,61.3935,67.079,UP,1
2018-12-20,59.813,59.333,59.7527,61.1743,67.0676,DOWN,0
2018-12-21,57.77,59.933,59.038,60.9805,67.0437,DOWN,0
2018-12-24,56.65,56.7,58.594,60.7591,67.0128,UP,1
2018-12-26,60.55,57.027,58.8893,60.5571,66.9993,UP,1
2018-12-27,60.757,59.54,59.108,60.3775,66.9894,UP,1
2018-12-28,61.377,61.08,59.4207,60.2384,66.9822,UP,1
2018-12-31,62.783,61.76,60.4233,60.1204,66.9811,DOWN,0
2019-01-02,61.07,61.68,61.3073,59.9914,66.974,DOWN,0
2019-01-03,59.9,60.457,61.1773,59.8993,66.9633,UP,1
2019-01-04,61.463,60.687,61.3187,59.8327,66.9575,UP,1
2019-01-07,62.45,61.76,61.5333,59.7678,66.9565,UP,1
2019-01-08,63.477,63.033,61.672,59.799,66.9658,UP,1
2019-01-09,64.37,63.407,62.332,59.8156,66.9847,UP,1
2019-01-10,65.333,63.987,63.4187,59.8862,66.999,DOWN,0
2019-01-11,65.323,65.403,64.1907,59.9994,67.0265,DOWN,0
2019-01-14,64.977,64.673,64.696,60.1145,67.0566,UP,1
2019-01-15,66.723,64.92,65.3453,60.2287,67.0877,UP,1
2019-01-16,67.1,67.077,65.8913,60.3123,67.1229,UP,1
2019-01-17,67.767,66.72,66.378,60.4394,67.1545,DOWN,0
2019-01-18,67.767,68.333,66.8667,60.5761,67.1779,DOWN,0
2019-01-22,67.667,69.41,67.4047,60.7041,67.1889,UP,1
2019-01-23,68.573,68.167,67.7747,60.8133,67.2087,UP,1
2019-01-24,70.157,69.647,68.386,60.9601,67.2463,DOWN,0
2019-01-25,69.907,70.457,68.814,61.1377,67.2845,DOWN,0
2019-01-28,69.203,68.867,69.1013,61.3394,67.3188,DOWN,0
2019-01-29,68.923,69.233,69.3527,61.5392,67.346,UP,1
2019-01-30,70.953,69.827,69.8287,61.7797,67.3884,UP,1
2019-01-31,71.607,70.913,70.1187,62.0627,67.4314,UP,1
2019-02-01,73.423,71.7,70.822,62.4005,67.4787,DOWN,0
2019-02-04,73.387,73.347,71.6587,62.7786,67.5249,DOWN,0
2019-02-05,72.977,73.637,72.4693,63.1331,67.5697,UP,1
2019-02-06,73.517,73.12,72.982,63.4905,67.6172,DOWN,0
2019-02-07,73.15,72.5,73.2907,63.8442,67.6625,UP,1
2019-02-08,74.873,72.32,73.5807,64.2062,67.7181,DOWN,0
2019-02-11,74.62,75.0,73.8273,64.588,67.7736,UP,1
2019-02-12,74.817,74.987,74.1953,64.9074,67.8248,DOWN,0
2019-02-13,74.053,75.083,74.3027,65.2148,67.8743,UP,1
2019-02-14,75.053,74.053,74.6833,65.5629,67.9287,UP,1
2019-02-15,75.59,75.08,74.8267,65.8793,67.9831,UP,1
2019-02-19,76.633,75.13,75.2293,66.2303,68.0385,DOWN,0
2019-02-20,75.547,76.247,75.3753,66.5293,68.0939,DOWN,0
2019-02-21,75.393,75.253,75.6433,66.8699,68.1452,UP,1
2019-02-22,76.7,75.76,75.9727,67.209,68.1978,UP,1
2019-02-25,77.96,78.67,76.4467,67.5387,68.2513,UP,1
2019-02-26,78.517,77.52,76.8233,67.8456,68.2995,UP,1
2019-02-27,84.96,86.013,78.706,68.2906,68.3812,DOWN,0
2019-02-28,82.09,84.66,80.0453,68.7055,68.4544,DOWN,0
2019-03-01,81.823,82.023,81.07,69.1646,68.5301,DOWN,0
2019-03-04,80.847,82.343,81.6473,69.6001,68.5972,DOWN,0
2019-03-05,78.113,79.487,81.5667,69.9691,68.6548,UP,1
2019-03-06,78.147,77.87,80.204,70.3357,68.7122,UP,1
2019-03-07,78.173,78.18,79.4207,70.7438,68.7668,UP,1
2019-03-08,78.21,77.513,78.698,71.175,68.8134,UP,1
2019-03-11,80.293,78.65,78.5873,71.5699,68.8743,DOWN,0
2019-03-12,80.073,80.633,78.9793,71.9562,68.9296,UP,1
2019-03-13,80.917,80.54,79.5333,72.347,68.9856,UP,1
2019-03-14,80.92,81.0,80.0827,72.7097,69.0414,DOWN,0
2019-03-15,79.907,81.077,80.422,73.0865,69.0945,UP,1
2019-03-18,80.337,79.713,80.4307,73.4952,69.1467,UP,1
2019-03-19,80.833,80.933,80.5827,73.8826,69.2041,UP,1
2019-03-20,81.94,81.083,80.7873,74.2724,69.2651,UP,1
2019-03-21,83.263,81.667,81.256,74.6681,69.3346,DOWN,0
2019-03-22,80.787,83.0,81.432,74.9965,69.3988,DOWN,0
2019-03-25,80.61,80.19,81.4867,75.302,69.4636,UP,1
2019-03-26,81.4,81.563,81.6,75.6235,69.5397,DOWN,0
