ticker,TPR US Equity,TPR US Equity,TPR US Equity,TPR US Equity,TPR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2008-01-15,24.62,24.9,26.676,32.8692,43.4908,UP,1
2008-01-16,25.73,24.46,26.358,32.6802,43.3685,DOWN,0
2008-01-17,24.93,25.76,25.57,32.5002,43.2383,UP,1
2008-01-18,25.19,25.12,25.238,32.336,43.106,UP,1
2008-01-22,27.49,23.68,25.592,32.2244,42.9865,UP,1
2008-01-23,29.19,27.37,26.506,32.1622,42.8759,UP,1
2008-01-24,30.94,29.69,27.548,32.1294,42.7734,DOWN,0
2008-01-25,30.43,31.17,28.648,32.0642,42.6693,UP,1
2008-01-28,30.7,30.41,29.75,31.9594,42.5585,UP,1
2008-01-29,31.01,31.0,30.454,31.8818,42.4536,DOWN,0
2008-01-30,30.7,31.26,30.756,31.8106,42.3423,UP,1
2008-01-31,32.06,30.17,30.98,31.7654,42.2414,UP,1
2008-02-01,32.64,32.12,31.422,31.7298,42.1409,DOWN,0
2008-02-04,31.23,32.94,31.528,31.6502,42.0379,DOWN,0
2008-02-05,29.85,30.73,31.296,31.5506,41.9182,UP,1
2008-02-06,29.87,29.99,31.13,31.4298,41.8008,UP,1
2008-02-07,30.35,29.76,30.788,31.3414,41.7013,UP,1
2008-02-08,30.46,30.25,30.352,31.2506,41.5998,UP,1
2008-02-11,30.68,30.51,30.242,31.1206,41.4968,UP,1
2008-02-12,31.44,30.81,30.56,31.0336,41.3978,UP,1
2008-02-13,32.28,31.73,31.042,30.9364,41.315,DOWN,0
2008-02-14,31.34,32.35,31.24,30.8356,41.2312,DOWN,0
2008-02-15,31.06,31.16,31.36,30.742,41.1435,DOWN,0
2008-02-19,30.25,31.34,31.274,30.6202,41.056,DOWN,0
2008-02-20,29.98,29.5,30.982,30.4864,40.9602,DOWN,0
2008-02-21,29.73,29.8,30.472,30.349,40.8679,UP,1
2008-02-22,30.03,29.75,30.21,30.2022,40.7753,UP,1
2008-02-25,30.97,30.11,30.192,30.1054,40.6835,UP,1
2008-02-26,32.5,30.77,30.642,30.0544,40.6054,UP,1
2008-02-27,32.51,32.38,31.148,30.0,40.5287,DOWN,0
2008-02-28,31.41,32.22,31.484,29.9442,40.449,DOWN,0
2008-02-29,30.32,31.01,31.542,29.8912,40.3701,UP,1
2008-03-03,30.76,30.32,31.5,29.8838,40.2866,DOWN,0
2008-03-04,30.04,30.31,31.008,29.8764,40.1973,DOWN,0
2008-03-05,29.9,30.47,30.486,29.8426,40.107,DOWN,0
2008-03-06,28.72,29.81,29.948,29.7876,40.0077,DOWN,0
2008-03-07,28.46,28.42,29.576,29.7252,39.9038,DOWN,0
2008-03-10,26.95,28.46,28.814,29.6466,39.7923,UP,1
2008-03-11,28.32,27.58,28.47,29.5944,39.6908,DOWN,0
2008-03-12,28.1,28.13,28.11,29.547,39.588,UP,1
2008-03-13,28.38,27.76,28.042,29.503,39.4844,DOWN,0
2008-03-14,28.03,28.54,27.956,29.4526,39.3688,DOWN,0
2008-03-17,26.93,26.98,27.952,29.397,39.2466,UP,1
2008-03-18,28.62,27.62,28.012,29.4076,39.133,DOWN,0
2008-03-19,27.81,28.7,27.954,29.398,39.0143,UP,1
2008-03-20,29.89,27.84,28.256,29.4312,38.9121,UP,1
2008-03-24,32.62,30.0,29.174,29.5372,38.8296,DOWN,0
2008-03-25,31.96,32.53,30.18,29.599,38.7501,DOWN,0
2008-03-26,31.04,31.86,30.664,29.6828,38.6602,DOWN,0
2008-03-27,30.88,31.18,31.278,29.786,38.5742,DOWN,0
2008-03-28,29.2,30.45,31.14,29.8776,38.4828,UP,1
2008-03-31,30.15,29.24,30.646,29.966,38.3891,UP,1
2008-04-01,32.09,30.66,30.672,30.1092,38.3052,DOWN,0
2008-04-02,31.63,32.05,30.79,30.238,38.2199,UP,1
2008-04-03,32.23,31.39,31.06,30.3328,38.1379,UP,1
2008-04-04,32.92,32.22,31.804,30.4074,38.0547,DOWN,0
2008-04-07,32.66,33.64,32.306,30.4418,37.9779,DOWN,0
2008-04-08,31.62,32.48,32.212,30.4656,37.8958,DOWN,0
2008-04-09,30.78,31.69,32.042,30.4672,37.8141,UP,1
2008-04-10,30.97,30.85,31.79,30.4664,37.7364,UP,1
2008-04-11,31.03,30.44,31.412,30.473,37.6585,DOWN,0
2008-04-14,30.79,31.0,31.038,30.4476,37.5762,UP,1
2008-04-15,31.26,31.02,30.966,30.42,37.4958,DOWN,0
2008-04-16,30.98,31.47,31.006,30.415,37.4138,UP,1
2008-04-17,32.0,31.0,31.212,30.458,37.3375,UP,1
2008-04-18,32.85,32.48,31.576,30.5176,37.2639,DOWN,0
2008-04-21,32.5,32.96,31.918,30.5606,37.1869,DOWN,0
2008-04-22,31.7,31.55,32.006,30.5854,37.0985,UP,1
2008-04-23,33.5,32.05,32.51,30.6418,37.0189,UP,1
2008-04-24,34.48,33.57,33.006,30.7026,36.9456,UP,1
2008-04-25,35.8,34.59,33.596,30.773,36.881,DOWN,0
2008-04-28,35.8,35.8,34.256,30.8622,36.8065,UP,1
2008-04-29,36.07,35.69,35.13,30.9624,36.7376,DOWN,0
2008-04-30,35.57,36.0,35.544,31.0688,36.6713,UP,1
2008-05-01,36.04,35.59,35.856,31.19,36.6059,DOWN,0
2008-05-02,35.84,36.46,35.864,31.3122,36.5402,DOWN,0
2008-05-05,35.28,35.65,35.76,31.4172,36.4672,UP,1
2008-05-06,35.7,35.24,35.686,31.5118,36.4014,DOWN,0
2008-05-07,35.11,35.97,35.594,31.564,36.3317,DOWN,0
2008-05-08,34.28,35.32,35.242,31.5994,36.2581,DOWN,0
2008-05-09,34.19,34.22,34.912,31.655,36.1885,UP,1
2008-05-12,34.86,34.35,34.828,31.7458,36.1287,UP,1
2008-05-13,35.24,34.56,34.736,31.8354,36.0771,UP,1
2008-05-14,37.05,35.47,35.124,31.9756,36.023,UP,1
2008-05-15,37.45,37.14,35.758,32.1266,35.9829,DOWN,0
2008-05-16,36.65,37.59,36.25,32.2852,35.9291,DOWN,0
2008-05-19,36.44,36.79,36.566,32.4448,35.8715,DOWN,0
2008-05-20,35.91,36.28,36.7,32.624,35.8213,DOWN,0
2008-05-21,34.09,36.04,36.108,32.7394,35.7581,UP,1
2008-05-22,34.25,34.19,35.468,32.8624,35.6866,DOWN,0
2008-05-23,33.7,34.03,34.878,32.9688,35.6237,UP,1
2008-05-27,34.36,34.03,34.462,33.0954,35.5747,UP,1
2008-05-28,35.63,34.8,34.406,33.2694,35.5279,UP,1
2008-05-29,37.2,35.63,35.028,33.441,35.4845,DOWN,0
2008-05-30,36.3,37.01,35.438,33.6108,35.4463,DOWN,0
2008-06-02,35.34,35.93,35.766,33.7198,35.406,UP,1
2008-06-03,36.01,35.54,36.096,33.7876,35.369,UP,1
2008-06-04,36.15,35.96,36.2,33.8714,35.3281,UP,1
2008-06-05,36.86,36.465,36.132,33.9878,35.2898,DOWN,0
2008-06-06,35.44,36.48,35.96,34.079,35.248,DOWN,0
2008-06-09,34.57,35.7,35.806,34.1864,35.2025,DOWN,0
2008-06-10,34.55,34.06,35.514,34.2744,35.1546,DOWN,0
2008-06-11,32.97,34.24,34.878,34.292,35.0944,DOWN,0
2008-06-12,32.7,33.11,34.046,34.3134,35.044,UP,1
2008-06-13,33.66,32.98,33.69,34.342,35.005,DOWN,0
2008-06-16,33.35,33.53,33.446,34.3506,34.9623,UP,1
2008-06-17,33.37,33.5,33.21,34.3648,34.914,DOWN,0
2008-06-18,32.35,33.21,33.086,34.3794,34.8531,UP,1
2008-06-19,32.38,32.29,33.022,34.4114,34.7928,DOWN,0
2008-06-20,31.13,32.01,32.516,34.4146,34.7194,DOWN,0
2008-06-23,30.05,31.32,31.856,34.395,34.6399,DOWN,0
2008-06-24,29.81,29.99,31.144,34.3754,34.5656,UP,1
2008-06-25,30.54,29.92,30.782,34.361,34.4987,DOWN,0
2008-06-26,29.64,30.16,30.234,34.3342,34.4175,DOWN,0
2008-06-27,29.29,29.84,29.866,34.28,34.3339,DOWN,0
2008-06-30,28.88,29.28,29.632,34.2006,34.2409,UP,1
2008-07-01,29.14,28.6,29.498,34.1334,34.1469,DOWN,0
2008-07-02,28.36,29.2,29.062,34.0666,34.0561,UP,1
2008-07-03,28.81,28.55,28.896,33.9728,33.961,DOWN,0
2008-07-07,27.94,28.98,28.626,33.842,33.8504,UP,1
2008-07-08,28.8,27.84,28.61,33.702,33.7507,DOWN,0
2008-07-09,26.8,28.72,28.142,33.522,33.6433,DOWN,0
2008-07-10,25.26,26.75,27.522,33.3058,33.5313,DOWN,0
2008-07-11,24.76,24.82,26.712,33.0896,33.4203,UP,1
2008-07-14,25.4,25.38,26.204,32.8768,33.3123,UP,1
2008-07-15,26.15,25.01,25.674,32.683,33.2051,UP,1
2008-07-16,27.24,26.24,25.762,32.5222,33.1049,UP,1
2008-07-17,28.45,27.31,26.4,32.3772,33.0118,DOWN,0
2008-07-18,28.03,28.53,27.054,32.2356,32.916,DOWN,0
2008-07-21,27.48,28.2,27.47,32.0996,32.8188,UP,1
2008-07-22,28.27,27.2,27.894,31.9812,32.7303,UP,1
2008-07-23,29.52,28.05,28.35,31.8744,32.6408,DOWN,0
2008-07-24,27.58,29.24,28.176,31.7212,32.5455,DOWN,0
2008-07-25,26.59,27.77,27.888,31.512,32.4529,DOWN,0
2008-07-28,26.38,26.55,27.668,31.2906,32.3583,DOWN,0
2008-07-29,26.0,25.23,27.214,31.0776,32.2669,DOWN,0
2008-07-30,25.76,26.01,26.462,30.864,32.1759,DOWN,0
2008-07-31,25.51,25.23,26.048,30.656,32.0947,DOWN,0
2008-08-01,24.85,25.68,25.7,30.4712,32.01,UP,1
2008-08-04,25.1,24.86,25.444,30.2882,31.92,UP,1
2008-08-05,26.81,25.33,25.606,30.1504,31.8405,UP,1
2008-08-06,27.66,26.62,25.986,30.0164,31.7724,DOWN,0
2008-08-07,27.4,27.41,26.364,29.8518,31.7021,UP,1
2008-08-08,29.89,27.57,27.372,29.7056,31.6685,UP,1
2008-08-11,30.79,29.83,28.51,29.5954,31.6405,DOWN,0
2008-08-12,30.69,30.85,29.286,29.5024,31.618,DOWN,0
2008-08-13,30.19,30.67,29.792,29.386,31.5882,UP,1
2008-08-14,31.06,30.01,30.524,29.2842,31.558,UP,1
2008-08-15,31.19,31.23,30.784,29.1708,31.5344,DOWN,0
2008-08-18,30.3,31.38,30.686,29.068,31.5031,DOWN,0
2008-08-19,29.4,30.12,30.428,28.9646,31.4744,DOWN,0
2008-08-20,28.31,29.47,30.052,28.8398,31.4401,UP,1
2008-08-21,28.37,28.05,29.514,28.7478,31.4123,DOWN,0
2008-08-22,28.33,28.65,28.942,28.6604,31.3869,DOWN,0
2008-08-25,26.4,28.06,28.162,28.5152,31.3536,UP,1
2008-08-26,28.18,27.23,27.918,28.4118,31.333,UP,1
2008-08-27,28.78,28.18,28.012,28.32,31.314,UP,1
2008-08-28,29.37,29.01,28.212,28.2604,31.2924,DOWN,0
2008-08-29,28.99,29.2,28.344,28.1926,31.2576,UP,1
2008-09-02,29.06,29.29,28.876,28.1512,31.2285,UP,1
2008-09-03,29.09,28.99,29.058,28.132,31.2026,DOWN,0
2008-09-04,28.64,28.96,29.03,28.1086,31.1742,DOWN,0
2008-09-05,28.6,28.25,28.876,28.0698,31.1451,UP,1
2008-09-08,30.68,29.8,29.214,28.0906,31.1225,DOWN,0
2008-09-09,29.59,30.86,29.32,28.0966,31.0963,DOWN,0
2008-09-10,29.3,29.74,29.362,28.105,31.0632,UP,1
2008-09-11,30.18,28.8,29.67,28.1258,31.0403,DOWN,0
2008-09-12,29.6,30.11,29.87,28.1506,31.0133,DOWN,0
2008-09-15,28.61,28.31,29.456,28.1466,30.9704,UP,1
2008-09-16,29.44,27.92,29.426,28.1766,30.9387,DOWN,0
2008-09-17,27.6,28.98,29.086,28.1526,30.891,UP,1
2008-09-18,28.52,28.15,28.754,28.187,30.8517,UP,1
2008-09-19,29.49,29.76,28.732,28.2716,30.8204,DOWN,0
2008-09-22,27.7,29.66,28.55,28.3304,30.7772,DOWN,0
2008-09-23,26.92,27.75,28.046,28.3608,30.7285,DOWN,0
2008-09-24,25.89,27.01,27.704,28.3556,30.6749,DOWN,0
2008-09-25,25.36,26.16,27.072,28.318,30.6149,UP,1
2008-09-26,25.99,24.99,26.372,28.2688,30.5658,DOWN,0
2008-09-29,23.8,25.81,25.592,28.1842,30.5095,UP,1
2008-09-30,25.04,24.11,25.216,28.1354,30.4586,DOWN,0
2008-10-01,23.96,24.96,24.83,28.0492,30.4074,DOWN,0
2008-10-02,22.54,23.64,24.266,27.9096,30.3552,DOWN,0
2008-10-03,21.55,23.01,23.378,27.789,30.3073,DOWN,0
2008-10-06,20.39,20.05,22.696,27.665,30.2572,DOWN,0
2008-10-07,18.74,20.7,21.436,27.5122,30.193,DOWN,0
2008-10-08,18.38,17.4,20.32,27.3598,30.1275,DOWN,0
2008-10-09,17.2,18.74,19.252,27.1886,30.0556,UP,1
2008-10-10,18.35,16.01,18.612,27.0454,29.993,UP,1
2008-10-13,20.24,19.51,18.582,26.9532,29.9395,DOWN,0
2008-10-14,19.25,21.28,18.684,26.8362,29.8834,DOWN,0
2008-10-15,16.23,18.43,18.254,26.6246,29.8117,UP,1
2008-10-16,17.68,16.25,18.35,26.425,29.7473,UP,1
2008-10-17,18.1,17.05,18.3,26.239,29.6893,UP,1
2008-10-20,18.63,18.72,17.978,26.0138,29.642,UP,1
2008-10-21,20.37,20.0,18.202,25.8054,29.6024,DOWN,0
2008-10-22,18.77,19.75,18.71,25.567,29.5551,UP,1
2008-10-23,19.09,18.85,18.992,25.345,29.5139,DOWN,0
2008-10-24,17.63,17.0,18.898,25.0764,29.4577,DOWN,0
2008-10-27,16.09,17.21,18.39,24.7744,29.4039,UP,1
2008-10-28,19.38,16.82,18.192,24.556,29.3722,DOWN,0
2008-10-29,18.63,19.26,18.164,24.3406,29.3423,UP,1
2008-10-30,19.52,19.25,18.25,24.1648,29.3112,UP,1
2008-10-31,20.6,19.06,18.844,24.0094,29.2896,DOWN,0
2008-11-03,20.22,20.55,19.67,23.8472,29.2647,DOWN,0
2008-11-04,20.15,20.89,19.824,23.7222,29.228,DOWN,0
2008-11-05,19.48,19.79,19.994,23.5482,29.1795,DOWN,0
2008-11-06,17.35,18.93,19.56,23.3196,29.1115,DOWN,0
2008-11-07,17.18,17.52,18.876,23.0758,29.0453,DOWN,0
2008-11-10,16.81,17.6,18.194,22.8322,28.9758,DOWN,0
2008-11-11,16.2,16.4,17.404,22.575,28.9018,DOWN,0
2008-11-12,15.31,15.74,16.57,22.2994,28.8248,UP,1
2008-11-13,17.49,15.41,16.598,22.0764,28.752,DOWN,0
2008-11-14,16.2,16.97,16.402,21.8284,28.6698,DOWN,0
2008-11-17,15.77,15.74,16.194,21.5302,28.5925,DOWN,0
2008-11-18,15.32,15.75,16.018,21.2448,28.5198,DOWN,0
2008-11-19,13.91,15.22,15.738,20.937,28.44,DOWN,0
2008-11-20,13.45,13.57,14.93,20.6024,28.3555,UP,1
2008-11-21,14.74,13.89,14.638,20.3052,28.2769,UP,1
2008-11-24,16.68,15.07,14.82,20.0666,28.2069,UP,1
2008-11-25,17.59,17.13,15.274,19.8296,28.1377,UP,1
2008-11-26,17.9,16.73,16.072,19.6356,28.0658,DOWN,0
2008-11-28,17.9,17.63,16.962,19.4232,27.9986,DOWN,0
2008-12-01,16.85,17.62,17.384,19.1704,27.9275,UP,1
2008-12-02,17.22,17.13,17.492,18.9608,27.8624,UP,1
2008-12-03,18.33,16.6,17.64,18.789,27.8041,DOWN,0
2008-12-04,18.05,18.0,17.67,18.6322,27.7457,UP,1
2008-12-05,19.69,17.69,18.028,18.5188,27.694,UP,1
2008-12-08,20.9,20.17,18.838,18.417,27.6437,DOWN,0
2008-12-09,20.04,20.66,19.402,18.3418,27.5814,UP,1
2008-12-10,21.24,20.33,19.984,18.2658,27.525,DOWN,0
2008-12-11,20.17,20.57,20.408,18.19,27.4688,UP,1
2008-12-12,20.25,19.35,20.52,18.1442,27.4185,DOWN,0
2008-12-15,19.87,20.4,20.314,18.1106,27.364,UP,1
2008-12-16,21.08,20.25,20.522,18.1244,27.3192,UP,1
2008-12-17,22.02,20.92,20.678,18.19,27.2798,DOWN,0
2008-12-18,21.76,21.8,20.996,18.2576,27.245,DOWN,0
2008-12-19,21.0,22.09,21.146,18.3336,27.2077,DOWN,0
2008-12-22,20.29,21.31,21.23,18.3724,27.1744,DOWN,0
2008-12-23,20.03,20.39,21.02,18.3682,27.133,UP,1
2008-12-24,20.36,20.11,20.688,18.3904,27.0943,DOWN,0
2008-12-26,20.36,20.49,20.408,18.473,27.0542,DOWN,0
2008-12-29,19.76,20.42,20.16,18.5146,27.0128,UP,1
2008-12-30,20.36,19.9,20.174,18.5598,26.98,UP,1
2008-12-31,20.77,20.34,20.322,18.6026,26.9407,UP,1
2009-01-02,22.02,20.84,20.654,18.6356,26.9118,DOWN,0
2009-01-05,21.9,21.85,20.962,18.6982,26.8718,UP,1
2009-01-06,21.91,21.72,21.392,18.7546,26.8183,DOWN,0
2009-01-07,21.56,21.5,21.632,18.8332,26.7663,DOWN,0
2009-01-08,20.9,21.18,21.658,18.9294,26.7156,DOWN,0
2009-01-09,18.11,19.42,20.876,18.904,26.6517,DOWN,0
2009-01-12,17.26,18.03,19.948,18.8766,26.592,DOWN,0
2009-01-13,17.18,17.24,19.002,18.8298,26.5272,DOWN,0
2009-01-14,16.05,16.52,17.9,18.7388,26.447,UP,1
2009-01-15,16.81,16.06,17.082,18.6706,26.3729,UP,1
2009-01-16,17.0,17.12,16.86,18.6076,26.2967,DOWN,0
2009-01-20,15.87,17.0,16.582,18.5354,26.2115,DOWN,0
2009-01-21,14.72,16.23,16.09,18.4828,26.1218,DOWN,0
2009-01-22,14.44,14.47,15.768,18.428,26.0359,DOWN,0
2009-01-23,14.4,14.1,15.286,18.3798,25.954,UP,1
2009-01-26,14.48,14.25,14.782,18.3454,25.8715,DOWN,0
2009-01-27,14.32,14.5,14.472,18.3256,25.788,UP,1
2009-01-28,15.38,14.82,14.604,18.2834,25.7109,DOWN,0
2009-01-29,14.85,15.09,14.686,18.2564,25.6289,DOWN,0
2009-01-30,14.6,14.92,14.726,18.233,25.547,DOWN,0
2009-02-02,13.97,14.38,14.624,18.206,25.4568,UP,1
2009-02-03,14.82,13.81,14.724,18.2242,25.3667,DOWN,0
2009-02-04,14.64,14.91,14.576,18.248,25.2774,UP,1
2009-02-05,14.91,14.66,14.588,18.2514,25.1934,UP,1
2009-02-06,15.87,15.18,14.842,18.2352,25.1053,DOWN,0
2009-02-09,15.13,15.89,15.074,18.186,25.0085,DOWN,0
2009-02-10,14.31,14.98,14.972,18.1142,24.9011,DOWN,0
2009-02-11,14.2,14.45,14.884,18.0402,24.7931,UP,1
2009-02-12,14.29,14.2,14.76,17.989,24.6842,DOWN,0
2009-02-13,13.97,14.2,14.38,17.924,24.5762,DOWN,0
2009-02-17,13.97,13.51,14.148,17.8368,24.4658,DOWN,0
2009-02-18,13.67,14.24,14.02,17.7492,24.355,UP,1
2009-02-19,13.75,13.82,13.93,17.6304,24.2473,DOWN,0
2009-02-20,13.74,13.47,13.82,17.4872,24.1375,DOWN,0
2009-02-23,13.36,13.87,13.698,17.3536,24.0288,UP,1
2009-02-24,14.27,13.5,13.758,17.2142,23.9287,DOWN,0
2009-02-25,13.86,14.19,13.796,17.088,23.8271,DOWN,0
2009-02-26,13.59,14.09,13.764,16.9548,23.7207,UP,1
2009-02-27,13.98,13.38,13.812,16.837,23.6144,DOWN,0
2009-03-02,13.0,13.55,13.74,16.6754,23.4942,UP,1
2009-03-03,13.01,13.22,13.488,16.4952,23.372,UP,1
2009-03-04,13.37,13.31,13.39,16.3274,23.2556,DOWN,0
2009-03-05,12.28,13.03,13.128,16.153,23.1348,DOWN,0
2009-03-06,11.8,12.46,12.692,15.9832,23.0142,DOWN,0
2009-03-09,11.73,11.61,12.438,15.8172,22.9024,UP,1
2009-03-10,13.15,11.87,12.466,15.673,22.7969,UP,1
2009-03-11,13.99,12.99,12.59,15.5456,22.6984,UP,1
2009-03-12,14.46,13.92,13.026,15.4396,22.5989,UP,1
2009-03-13,14.69,14.55,13.604,15.3262,22.4942,DOWN,0
2009-03-16,14.35,14.9,14.128,15.1978,22.3799,UP,1
2009-03-17,15.27,14.35,14.552,15.0628,22.2748,UP,1
2009-03-18,15.8,15.17,14.914,14.9408,22.1771,DOWN,0
2009-03-19,15.61,15.91,15.144,14.8148,22.0751,DOWN,0
2009-03-20,15.03,15.64,15.212,14.6842,21.9695,UP,1
2009-03-23,16.51,15.55,15.644,14.5964,21.8677,UP,1
2009-03-24,16.8,16.27,15.95,14.5702,21.7745,UP,1
2009-03-25,17.18,17.01,16.226,14.5686,21.6876,UP,1
2009-03-26,17.76,17.26,16.656,14.5802,21.6036,DOWN,0
2009-03-27,17.48,17.42,17.146,14.6088,21.5262,DOWN,0
2009-03-30,16.37,17.04,17.118,14.6,21.4445,UP,1
2009-03-31,16.7,16.53,17.098,14.594,21.3597,UP,1
2009-04-01,17.0,16.43,17.062,14.6166,21.278,UP,1
2009-04-02,17.92,17.5,17.094,14.6806,21.2007,UP,1
2009-04-03,18.65,17.98,17.328,14.7648,21.1322,DOWN,0
2009-04-06,17.86,18.37,17.626,14.834,21.0596,DOWN,0
2009-04-07,16.93,17.53,17.672,14.883,20.9886,UP,1
2009-04-08,17.65,17.05,17.802,14.9496,20.9266,UP,1
2009-04-09,18.86,18.3,17.99,15.0192,20.8719,DOWN,0
2009-04-13,18.47,18.66,17.954,15.0916,20.8115,DOWN,0
2009-04-14,18.25,18.19,18.032,15.1646,20.7546,DOWN,0
2009-04-15,18.22,17.995,18.29,15.2496,20.6992,UP,1
2009-04-16,18.89,18.64,18.538,15.331,20.6493,UP,1
2009-04-17,19.3,18.93,18.626,15.4242,20.6001,DOWN,0
2009-04-20,18.23,18.94,18.578,15.4906,20.5494,UP,1
2009-04-21,20.92,20.18,19.112,15.5916,20.51,UP,1
2009-04-22,22.8,19.8,20.028,15.745,20.4843,DOWN,0
2009-04-23,22.24,22.73,20.698,15.9036,20.4515,UP,1
2009-04-24,22.52,22.73,21.342,16.07,20.4301,DOWN,0
2009-04-27,22.14,22.02,22.124,16.227,20.4145,UP,1
2009-04-28,23.48,21.82,22.636,16.4172,20.4081,UP,1
2009-04-29,24.33,23.83,22.942,16.6244,20.4027,UP,1
2009-04-30,24.5,24.68,23.394,16.841,20.3945,UP,1
2009-05-01,24.85,24.47,23.86,17.063,20.3825,UP,1
2009-05-04,25.48,25.13,24.528,17.2978,20.3677,DOWN,0
2009-05-05,25.42,25.39,24.916,17.539,20.3546,UP,1
2009-05-06,25.86,25.73,25.222,17.7708,20.3465,UP,1
2009-05-07,25.92,26.21,25.506,18.012,20.3348,UP,1
2009-05-08,26.03,26.03,25.742,18.2608,20.3173,DOWN,0
2009-05-11,25.05,25.37,25.656,18.4822,20.3047,DOWN,0
2009-05-12,23.95,25.28,25.362,18.7012,20.2915,DOWN,0
2009-05-13,22.73,23.12,24.736,18.8956,20.2732,UP,1
2009-05-14,23.25,22.5,24.202,19.0932,20.2595,DOWN,0
2009-05-15,23.14,23.14,23.624,19.3104,20.2464,UP,1
2009-05-18,24.99,23.72,23.612,19.5742,20.2438,UP,1
2009-05-19,25.0,25.0,23.822,19.8396,20.2445,DOWN,0
2009-05-20,24.59,25.3,24.194,20.0684,20.242,DOWN,0
2009-05-21,24.09,24.18,24.362,20.2704,20.2284,UP,1
2009-05-22,24.35,24.22,24.604,20.4682,20.2118,UP,1
2009-05-26,25.51,24.25,24.708,20.6846,20.2024,DOWN,0
2009-05-27,25.45,25.56,24.798,20.9066,20.1802,DOWN,0
2009-05-28,25.41,25.99,24.962,21.1094,20.1533,UP,1
2009-05-29,26.27,25.55,25.398,21.3188,20.1312,UP,1
2009-06-01,28.36,26.81,26.2,21.5738,20.122,DOWN,0
2009-06-02,27.9,28.51,26.678,21.8312,20.1062,DOWN,0
2009-06-03,27.69,27.54,27.126,22.0548,20.0887,DOWN,0
2009-06-04,26.94,27.69,27.432,22.2576,20.0719,DOWN,0
2009-06-05,26.92,27.28,27.562,22.4524,20.0595,DOWN,0
2009-06-08,26.83,26.81,27.256,22.6338,20.0521,UP,1
2009-06-09,27.94,27.0,27.264,22.843,20.05,DOWN,0
2009-06-10,27.85,28.27,27.296,23.0726,20.0476,DOWN,0
2009-06-11,26.79,27.93,27.266,23.2744,20.0495,DOWN,0
2009-06-12,26.12,26.41,27.106,23.4568,20.0392,UP,1
2009-06-15,26.83,25.69,27.106,23.635,20.0295,DOWN,0
2009-06-16,26.24,26.91,26.766,23.7868,20.0138,UP,1
2009-06-17,26.27,26.2,26.45,23.955,20.0002,DOWN,0
2009-06-18,25.44,26.11,26.18,24.1252,19.9821,UP,1
2009-06-19,26.24,25.75,26.204,24.297,19.9679,UP,1
2009-06-22,26.46,26.2,26.13,24.449,19.957,DOWN,0
2009-06-23,25.13,26.49,25.908,24.5822,19.9396,UP,1
2009-06-24,25.36,25.48,25.726,24.7244,19.913,UP,1
2009-06-25,26.24,25.37,25.886,24.8848,19.8963,UP,1
2009-06-26,26.93,26.17,26.024,25.0456,19.8844,DOWN,0
2009-06-29,26.59,27.06,26.05,25.1914,19.8665,UP,1
2009-06-30,26.88,26.57,26.4,25.3644,19.8529,UP,1
2009-07-01,27.04,27.11,26.736,25.4868,19.845,DOWN,0
2009-07-02,25.8,26.67,26.648,25.5468,19.8268,DOWN,0
2009-07-06,25.18,25.61,26.298,25.6056,19.8147,DOWN,0
2009-07-07,24.03,25.27,25.786,25.6358,19.7923,UP,1
2009-07-08,24.2,24.12,25.25,25.677,19.7658,DOWN,0
2009-07-09,23.86,24.33,24.614,25.6846,19.7466,DOWN,0
2009-07-10,23.56,23.79,24.166,25.6692,19.7298,UP,1
2009-07-13,23.85,23.57,23.9,25.6562,19.7196,UP,1
2009-07-14,24.77,23.98,24.048,25.6546,19.7167,UP,1
2009-07-15,26.31,25.62,24.47,25.6712,19.7183,DOWN,0
2009-07-16,26.2,26.25,24.938,25.6868,19.7303,UP,1
2009-07-17,26.63,26.13,25.552,25.7022,19.7382,UP,1
2009-07-20,27.07,26.94,26.196,25.7252,19.7538,UP,1
2009-07-21,27.48,27.19,26.738,25.7542,19.7785,UP,1
2009-07-22,28.42,27.8,27.16,25.8216,19.8128,UP,1
2009-07-23,29.23,28.55,27.766,25.9272,19.857,UP,1
2009-07-24,29.31,29.09,28.302,26.0588,19.9099,DOWN,0
2009-07-27,28.43,28.66,28.574,26.1624,19.9601,DOWN,0
2009-07-28,28.05,26.85,28.688,26.2606,20.0144,UP,1
2009-07-29,28.89,28.13,28.782,26.3386,20.0671,UP,1
2009-07-30,29.17,29.19,28.77,26.422,20.1117,UP,1
2009-07-31,29.59,29.03,28.826,26.522,20.1634,UP,1
2009-08-03,29.9,29.88,29.12,26.6382,20.2318,DOWN,0
2009-08-04,29.31,29.59,29.372,26.7374,20.2899,DOWN,0
2009-08-05,29.3,29.45,29.454,26.8132,20.3459,UP,1
2009-08-06,29.43,29.3,29.506,26.8928,20.3999,UP,1
2009-08-07,30.39,29.7,29.666,26.9924,20.45,DOWN,0
2009-08-10,29.68,30.07,29.622,27.0606,20.5046,UP,1
2009-08-11,29.85,29.33,29.73,27.0904,20.5584,DOWN,0
2009-08-12,29.83,30.05,29.836,27.129,20.6194,DOWN,0
2009-08-13,29.17,30.22,29.784,27.1586,20.6848,DOWN,0
2009-08-14,28.55,29.57,29.416,27.1908,20.7306,DOWN,0
