ticker,LH US Equity,LH US Equity,LH US Equity,LH US Equity,LH US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-27,37.725,37.48,34.4324,38.421,36.0744,UP,1
2001-06-28,38.85,37.8,34.4674,38.291,36.1804,DOWN,0
2001-06-29,38.45,38.9,34.4966,38.051,36.2794,UP,1
2001-07-02,38.69,38.35,34.5288,38.239,36.3667,UP,1
2001-07-03,39.475,38.7,34.5647,38.638,36.4912,DOWN,0
2001-07-05,39.005,39.4,34.6141,38.894,36.5441,DOWN,0
2001-07-06,38.75,39.0,34.6592,38.874,36.5941,UP,1
2001-07-09,39.45,38.625,34.711,39.074,36.6606,UP,1
2001-07-10,40.75,39.49,34.7757,39.486,36.7561,DOWN,0
2001-07-11,39.285,40.675,34.8334,39.448,36.8368,UP,1
2001-07-12,40.655,39.35,34.8962,39.778,36.9349,UP,1
2001-07-13,41.99,40.625,34.9682,40.426,37.0597,UP,1
2001-07-16,42.6,41.99,35.0287,41.056,37.2087,UP,1
2001-07-17,43.2,42.6,35.0947,41.546,37.3757,DOWN,0
2001-07-18,42.39,43.45,35.157,42.167,37.5375,UP,1
2001-07-19,42.55,42.39,35.2122,42.546,37.7206,UP,1
2001-07-20,43.25,42.6,35.2716,42.798,37.9256,DOWN,0
2001-07-23,42.57,43.5,35.3307,42.792,38.1405,UP,1
2001-07-24,42.81,44.0,35.3923,42.714,38.3734,UP,1
2001-07-25,43.625,43.5,35.4585,42.961,38.6184,UP,1
2001-07-26,44.495,43.625,35.5398,43.35,38.8803,UP,1
2001-07-27,45.4,44.6,35.6245,43.78,39.1208,DOWN,0
2001-07-30,45.1,45.4,35.7047,44.286,39.3266,DOWN,0
2001-07-31,44.98,45.0,35.7846,44.72,39.5204,DOWN,0
2001-08-01,43.175,45.0,35.8489,44.63,39.7028,DOWN,0
2001-08-02,42.45,43.3,35.9087,44.221,39.8528,DOWN,0
2001-08-03,41.62,41.8,35.9623,43.465,40.0002,DOWN,0
2001-08-06,39.75,41.55,36.0113,42.395,40.1102,UP,1
2001-08-07,40.93,39.875,36.0597,41.585,40.2578,DOWN,0
2001-08-08,40.575,40.93,36.1145,41.065,40.3967,UP,1
2001-08-09,40.995,40.75,36.1783,40.774,40.5115,UP,1
2001-08-10,41.06,41.12,36.2198,40.662,40.6314,UP,1
2001-08-13,42.0,41.0,36.2687,41.112,40.7296,DOWN,0
2001-08-14,41.645,41.98,36.3118,41.255,40.7875,DOWN,0
2001-08-15,40.745,41.77,36.3543,41.289,40.8067,DOWN,0
2001-08-16,40.29,40.745,36.3903,41.148,40.8104,UP,1
2001-08-17,40.825,39.75,36.4258,41.101,40.8149,DOWN,0
2001-08-20,40.0,40.825,36.4572,40.701,40.795,UP,1
2001-08-21,41.1,40.0,36.4952,40.592,40.8085,UP,1
2001-08-22,41.5,41.1,36.5366,40.743,40.8565,UP,1
2001-08-23,42.1,41.5,36.5809,41.105,40.9166,UP,1
2001-08-24,42.425,42.15,36.6192,41.425,41.0005,UP,1
2001-08-27,43.15,42.35,36.6562,42.055,41.0725,DOWN,0
2001-08-28,41.475,43.125,36.6863,42.13,41.114,DOWN,0
2001-08-29,40.095,41.6,36.703,41.849,41.1366,DOWN,0
2001-08-30,39.95,40.075,36.7315,41.419,41.1656,DOWN,0
2001-08-31,38.95,39.95,36.7437,40.724,41.1546,UP,1
2001-09-04,40.3,39.0,36.7608,40.154,41.1676,DOWN,0
2001-09-05,37.375,39.025,36.7577,39.334,41.1601,UP,1
2001-09-06,37.725,37.38,36.7597,38.86,41.165,DOWN,0
2001-09-07,37.6,37.85,36.7719,38.39,41.1625,DOWN,0
2001-09-10,37.085,37.625,36.7916,38.017,41.1272,DOWN,0
2001-09-17,35.45,37.0,36.7988,37.047,41.0672,DOWN,0
2001-09-18,33.45,35.4,36.7922,36.262,40.9624,UP,1
2001-09-19,34.95,34.4,36.7957,35.707,40.8719,UP,1
2001-09-20,35.75,34.85,36.8066,35.337,40.8068,DOWN,0
2001-09-21,34.65,35.0,36.8071,34.85,40.7248,UP,1
2001-09-24,36.025,34.525,36.8096,34.965,40.6563,UP,1
2001-09-25,37.19,36.625,36.8184,35.713,40.5851,UP,1
2001-09-26,38.485,37.3,36.8225,36.42,40.5691,UP,1
2001-09-27,40.035,38.49,36.8465,37.277,40.5567,UP,1
2001-09-28,40.425,40.0,36.8738,38.432,40.5254,DOWN,0
2001-10-01,39.625,40.43,36.8944,39.152,40.4659,UP,1
2001-10-02,40.205,39.75,36.9108,39.755,40.406,UP,1
2001-10-03,40.45,40.7,36.92,40.148,40.3672,UP,1
2001-10-04,40.925,41.0,36.9365,40.326,40.3347,DOWN,0
2001-10-05,39.905,40.75,36.9427,40.222,40.2678,DOWN,0
2001-10-08,39.825,40.4,36.9456,40.262,40.2129,UP,1
2001-10-09,40.22,39.9,36.9504,40.265,40.1611,UP,1
2001-10-10,41.015,40.5,36.9507,40.378,40.1089,DOWN,0
2001-10-11,40.8,41.075,36.9507,40.353,40.035,UP,1
2001-10-12,41.175,40.675,36.9556,40.607,39.9505,DOWN,0
2001-10-15,41.1,41.075,36.9564,40.862,39.8705,UP,1
2001-10-16,41.88,41.4,36.9584,41.194,39.8085,DOWN,0
2001-10-17,41.875,41.885,36.9559,41.366,39.7825,DOWN,0
2001-10-18,41.4,41.85,36.9429,41.486,39.7615,UP,1
2001-10-19,42.3,41.4,36.9294,41.711,39.7751,UP,1
2001-10-22,43.63,42.175,36.9276,42.217,39.8527,DOWN,0
2001-10-23,43.35,44.25,36.9593,42.511,39.9011,DOWN,0
2001-10-24,42.7,43.325,36.9831,42.676,39.9436,DOWN,0
2001-10-25,42.62,42.355,37.0231,42.92,39.9761,UP,1
2001-10-26,43.45,42.5,37.0753,43.15,40.0239,UP,1
2001-10-29,43.81,43.5,37.1241,43.186,40.0601,DOWN,0
2001-10-30,43.4,43.815,37.1626,43.196,40.0952,DOWN,0
2001-10-31,43.1,43.405,37.1944,43.276,40.1423,DOWN,0
2001-11-01,42.6,43.03,37.2229,43.272,40.1885,UP,1
2001-11-02,43.075,42.725,37.2696,43.197,40.2335,UP,1
2001-11-05,43.835,43.075,37.3209,43.202,40.3102,UP,1
2001-11-06,44.29,43.71,37.38,43.38,40.374,DOWN,0
2001-11-07,42.35,44.1,37.4336,43.23,40.391,DOWN,0
2001-11-08,40.35,42.4,37.4838,42.78,40.356,DOWN,0
2001-11-09,39.925,40.4,37.5285,42.15,40.306,UP,1
2001-11-12,40.055,39.9,37.5644,41.394,40.2441,DOWN,0
2001-11-13,40.0,39.98,37.5906,40.536,40.2146,DOWN,0
2001-11-14,39.365,40.475,37.6162,39.939,40.2,UP,1
2001-11-15,39.74,38.55,37.6369,39.817,40.1958,DOWN,0
2001-11-16,39.445,39.8,37.6588,39.721,40.2057,UP,1
2001-11-19,40.125,39.445,37.6823,39.735,40.2022,UP,1
2001-11-20,41.095,40.5,37.7175,39.954,40.2766,DOWN,0
2001-11-21,40.74,41.6,37.7516,40.229,40.3369,UP,1
2001-11-23,40.9,41.0,37.7908,40.461,40.4029,DOWN,0
2001-11-26,40.45,41.0,37.8266,40.662,40.4702,DOWN,0
2001-11-27,38.7,40.325,37.8517,40.377,40.5352,DOWN,0
2001-11-28,38.0,38.3,37.8711,39.758,40.6262,UP,1
2001-11-29,38.625,38.225,37.8976,39.335,40.6997,DOWN,0
2001-11-30,38.45,38.5,37.9217,38.845,40.7537,UP,1
2001-12-03,38.535,38.2,37.9404,38.462,40.8314,UP,1
2001-12-04,38.75,38.9,37.9592,38.472,40.8859,UP,1
2001-12-05,39.125,38.75,37.9764,38.697,40.9246,DOWN,0
2001-12-06,38.9,38.8,37.9948,38.752,40.9329,DOWN,0
2001-12-07,38.125,38.7,38.0038,38.687,40.8947,DOWN,0
2001-12-10,37.125,38.0,38.0063,38.405,40.8287,UP,1
2001-12-11,38.01,37.24,38.012,38.257,40.7964,UP,1
2001-12-12,38.09,38.25,38.0184,38.05,40.7541,UP,1
2001-12-13,39.125,37.95,38.0303,38.095,40.7276,DOWN,0
2001-12-14,38.995,39.075,38.0319,38.269,40.689,DOWN,0
2001-12-17,38.835,38.975,38.0265,38.611,40.6676,UP,1
2001-12-18,39.365,38.835,38.0227,38.882,40.6584,UP,1
2001-12-19,39.375,39.3,38.0271,39.139,40.6415,DOWN,0
2001-12-20,39.175,39.25,38.0259,39.149,40.6047,UP,1
2001-12-21,39.65,39.3,38.0301,39.28,40.5817,UP,1
2001-12-24,40.1,39.6,38.0406,39.533,40.5602,UP,1
2001-12-26,40.445,40.05,38.0612,39.749,40.5471,DOWN,0
2001-12-27,39.88,40.3,38.083,39.85,40.5071,UP,1
2001-12-28,40.5,39.88,38.1075,40.115,40.4796,DOWN,0
2001-12-31,40.425,39.875,38.139,40.27,40.4601,DOWN,0
2002-01-02,39.415,40.3,38.1648,40.133,40.4024,DOWN,0
2002-01-03,38.795,39.005,38.1904,39.803,40.3057,UP,1
2002-01-04,39.34,38.775,38.2281,39.695,40.2255,DOWN,0
2002-01-07,38.92,39.5,38.2671,39.379,40.1499,DOWN,0
2002-01-08,38.575,38.92,38.3012,39.009,40.069,DOWN,0
2002-01-09,38.32,38.5,38.3377,38.79,39.9664,UP,1
2002-01-10,38.85,38.3,38.3911,38.801,39.8672,UP,1
2002-01-11,39.35,38.85,38.4481,38.803,39.7862,DOWN,0
2002-01-14,39.25,39.225,38.4956,38.869,39.7092,UP,1
2002-01-15,39.78,39.475,38.5497,39.11,39.6528,DOWN,0
2002-01-16,39.605,40.2,38.6006,39.367,39.5834,DOWN,0
2002-01-17,39.6,39.9,38.6548,39.517,39.4987,UP,1
2002-01-18,40.16,39.7,38.7077,39.679,39.4161,UP,1
2002-01-22,40.65,40.05,38.7607,39.959,39.3821,DOWN,0
2002-01-23,40.025,40.55,38.81,40.008,39.3756,UP,1
2002-01-24,40.2,40.02,38.8677,40.127,39.3811,UP,1
2002-01-25,40.36,39.35,38.9255,40.279,39.3872,DOWN,0
2002-01-28,40.125,40.35,38.976,40.272,39.3897,UP,1
2002-01-29,40.51,40.25,39.0304,40.244,39.4126,DOWN,0
2002-01-30,40.21,40.515,39.0813,40.281,39.422,UP,1
2002-01-31,40.7,40.2,39.1267,40.381,39.4471,UP,1
2002-02-01,40.855,40.725,39.1675,40.48,39.4617,UP,1
2002-02-04,41.12,41.0,39.2086,40.679,39.4622,UP,1
2002-02-05,41.455,41.12,39.2471,40.868,39.4765,DOWN,0
2002-02-06,41.25,41.575,39.2808,41.076,39.4835,UP,1
2002-02-07,41.66,41.13,39.3214,41.268,39.5077,UP,1
2002-02-08,43.75,42.125,39.3726,41.847,39.6087,DOWN,0
2002-02-11,43.275,43.87,39.4174,42.278,39.7142,DOWN,0
2002-02-12,43.13,43.075,39.4668,42.613,39.8043,UP,1
2002-02-13,43.53,43.5,39.5026,43.069,39.9059,UP,1
2002-02-14,44.0,44.25,39.5414,43.537,40.0152,DOWN,0
2002-02-15,43.55,43.25,39.5785,43.497,40.1112,DOWN,0
2002-02-19,41.995,42.775,39.6086,43.241,40.1686,UP,1
2002-02-20,42.2,42.12,39.6433,43.055,40.2346,DOWN,0
2002-02-21,41.75,40.125,39.6733,42.699,40.3071,DOWN,0
2002-02-22,41.475,41.5,39.702,42.194,40.3941,DOWN,0
2002-02-25,40.89,41.75,39.7307,41.662,40.4517,UP,1
2002-02-26,41.25,41.125,39.7627,41.513,40.5149,DOWN,0
2002-02-27,40.925,41.25,39.7958,41.258,40.5509,DOWN,0
2002-02-28,40.74,40.925,39.8325,41.056,40.5858,UP,1
2002-03-01,40.75,40.615,39.8713,40.911,40.6241,UP,1
2002-03-04,41.755,40.75,39.9209,41.084,40.6719,UP,1
2002-03-05,42.45,41.775,39.9773,41.324,40.7334,UP,1
2002-03-06,43.405,42.455,40.0375,41.82,40.818,DOWN,0
2002-03-07,43.0,43.625,40.0955,42.272,40.885,DOWN,0
2002-03-08,43.0,43.0,40.1436,42.722,40.943,DOWN,0
2002-03-11,42.65,43.0,40.1828,42.901,40.9871,UP,1
2002-03-12,43.175,42.35,40.2222,43.046,41.053,UP,1
2002-03-13,43.98,43.3,40.2719,43.161,41.1226,UP,1
2002-03-14,45.45,44.95,40.3244,43.651,41.2231,DOWN,0
2002-03-15,45.01,45.325,40.3782,44.053,41.335,UP,1
2002-03-18,45.9,45.025,40.4364,44.703,41.4771,DOWN,0
2002-03-19,45.865,46.025,40.498,45.241,41.6076,UP,1
2002-03-20,46.125,45.87,40.5605,45.67,41.7517,DOWN,0
2002-03-21,45.95,46.13,40.6139,45.77,41.8992,UP,1
2002-03-22,45.955,45.95,40.6684,45.959,42.0519,DOWN,0
2002-03-25,45.625,46.0,40.7111,45.904,42.1874,UP,1
2002-03-26,46.805,45.575,40.7514,46.092,42.3365,UP,1
2002-03-27,48.025,46.75,40.7925,46.472,42.512,DOWN,0
2002-03-28,47.93,48.15,40.8317,46.868,42.675,UP,1
2002-04-01,48.01,47.93,40.8687,47.279,42.8431,DOWN,0
2002-04-02,47.75,47.885,40.9025,47.704,43.0061,DOWN,0
2002-04-03,46.6,47.75,40.9334,47.663,43.1349,DOWN,0
2002-04-04,46.45,46.0,40.9701,47.348,43.2509,UP,1
2002-04-05,47.625,47.0,41.0128,47.287,43.4029,UP,1
2002-04-08,48.15,47.65,41.0624,47.315,43.5619,UP,1
2002-04-09,48.575,48.5,41.1075,47.48,43.7262,DOWN,0
2002-04-10,48.35,48.575,41.1522,47.83,43.8907,DOWN,0
2002-04-11,48.125,48.1,41.198,48.165,44.043,DOWN,0
2002-04-12,47.3,48.275,41.242,48.1,44.1848,UP,1
2002-04-15,47.9,47.3,41.284,48.05,44.3288,UP,1
2002-04-16,48.015,48.5,41.3259,47.938,44.472,UP,1
2002-04-17,48.35,48.015,41.3789,47.938,44.6166,UP,1
2002-04-18,49.2,48.25,41.4375,48.153,44.7715,UP,1
2002-04-19,50.3,49.5,41.5003,48.753,44.9525,DOWN,0
2002-04-22,49.55,50.305,41.5538,49.083,45.1103,DOWN,0
2002-04-23,47.25,47.0,41.5978,48.93,45.1803,UP,1
2002-04-24,47.525,47.2,41.642,48.765,45.2653,UP,1
2002-04-25,47.895,47.5,41.6841,48.504,45.3606,UP,1
2002-04-26,48.95,48.5,41.7338,48.234,45.469,DOWN,0
2002-04-29,48.895,48.825,41.7846,48.103,45.5669,UP,1
2002-04-30,49.6,48.9,41.8353,48.573,45.6879,UP,1
2002-05-01,51.2,49.6,41.8876,49.308,45.872,UP,1
2002-05-02,51.245,50.75,41.9474,49.978,46.0529,UP,1
2002-05-03,51.31,51.125,42.0006,50.45,46.2441,UP,1
2002-05-06,51.61,51.25,42.0487,50.993,46.4468,DOWN,0
2002-05-07,50.555,51.5,42.0885,51.184,46.6401,DOWN,0
2002-05-08,50.255,50.0,42.1238,50.995,46.8202,UP,1
2002-05-09,51.02,50.25,42.1669,50.95,47.0221,UP,1
2002-05-10,51.98,51.3,42.2141,51.084,47.2469,DOWN,0
2002-05-13,50.1,52.2,42.2483,50.782,47.4339,DOWN,0
2002-05-14,48.02,50.2,42.2756,50.275,47.5592,UP,1
2002-05-15,48.86,48.2,42.3058,49.996,47.6874,DOWN,0
2002-05-16,48.1,49.1,42.3282,49.412,47.7813,UP,1
2002-05-17,48.82,48.1,42.3498,48.78,47.8977,DOWN,0
2002-05-20,48.5,48.99,42.3653,48.46,48.0077,DOWN,0
2002-05-21,48.16,48.6,42.3806,48.488,48.1179,DOWN,0
2002-05-22,46.59,48.0,42.3887,48.034,48.1862,UP,1
2002-05-23,46.75,46.5,42.4066,47.764,48.2416,UP,1
2002-05-24,46.82,46.63,42.4284,47.364,48.269,UP,1
2002-05-28,47.61,46.0,42.4584,47.186,48.321,UP,1
2002-05-29,48.17,47.61,42.5005,47.188,48.3664,UP,1
2002-05-30,49.14,49.1,42.5415,47.698,48.4319,DOWN,0
2002-05-31,49.05,49.2,42.5839,48.158,48.4904,DOWN,0
2002-06-03,48.72,49.15,42.6225,48.538,48.5458,DOWN,0
2002-06-04,47.25,48.2,42.6535,48.466,48.5717,UP,1
2002-06-05,48.55,47.45,42.6862,48.542,48.6302,DOWN,0
2002-06-06,47.95,48.3,42.7177,48.304,48.6531,UP,1
2002-06-07,49.1,47.2,42.7595,48.314,48.6746,UP,1
2002-06-10,50.64,49.1,42.8113,48.698,48.7288,DOWN,0
2002-06-11,49.51,50.0,42.8547,49.15,48.7588,DOWN,0
2002-06-12,47.73,49.5,42.8933,48.986,48.7584,DOWN,0
2002-06-13,47.63,47.1,42.926,48.922,48.779,UP,1
2002-06-14,47.7,47.3,42.957,48.642,48.804,UP,1
2002-06-17,47.75,48.2,42.9852,48.064,48.8065,UP,1
2002-06-18,47.8,48.0,43.0121,47.722,48.7995,UP,1
2002-06-19,48.9,47.2,43.0409,47.956,48.806,DOWN,0
2002-06-20,48.5,49.05,43.076,48.13,48.809,DOWN,0
2002-06-21,45.81,48.51,43.1046,47.752,48.7627,DOWN,0
2002-06-24,44.84,45.75,43.129,47.17,48.7135,UP,1
2002-06-25,44.91,46.0,43.1588,46.592,48.6537,UP,1
2002-06-26,45.74,44.2,43.186,45.96,48.6082,UP,1
2002-06-27,46.15,46.6,43.2299,45.49,48.5642,DOWN,0
2002-06-28,45.65,46.3,43.2695,45.458,48.4932,DOWN,0
2002-07-01,42.96,45.2,43.2963,45.082,48.3464,DOWN,0
2002-07-02,40.3,41.0,43.3124,44.16,48.1614,UP,1
2002-07-03,42.1,40.05,43.3456,43.432,48.0584,UP,1
2002-07-05,43.75,43.0,43.3971,42.952,47.9829,DOWN,0
2002-07-08,43.06,43.99,43.4377,42.434,47.8862,DOWN,0
2002-07-09,40.5,42.7,43.4614,41.942,47.7172,DOWN,0
2002-07-10,39.1,40.6,43.4837,41.702,47.5213,DOWN,0
2002-07-11,38.98,38.9,43.4985,41.078,47.3089,UP,1
2002-07-12,39.1,38.98,43.508,40.148,47.0669,DOWN,0
2002-07-15,38.25,39.14,43.5068,39.186,46.807,DOWN,0
2002-07-16,38.25,37.38,43.4979,38.736,46.5458,UP,1
2002-07-17,40.45,38.55,43.498,39.006,46.3226,DOWN,0
2002-07-18,37.85,40.45,43.4892,38.78,46.0685,UP,1
2002-07-19,38.25,36.85,43.4794,38.61,45.8284,DOWN,0
2002-07-22,34.61,37.0,43.4502,37.882,45.5002,DOWN,0
2002-07-23,32.95,34.8,43.4103,36.822,45.1196,UP,1
2002-07-24,37.9,32.0,43.4003,36.312,44.8756,DOWN,0
2002-07-25,28.2,27.0,43.3422,34.382,44.4792,UP,1
2002-07-26,28.85,30.0,43.2853,32.502,44.079,UP,1
2002-07-29,30.98,30.0,43.2351,31.776,43.7366,UP,1
2002-07-30,33.0,31.1,43.1961,31.786,43.4202,UP,1
2002-07-31,34.3,33.0,43.1618,31.066,43.1362,DOWN,0
2002-08-01,32.86,34.1,43.1206,31.998,42.8302,DOWN,0
2002-08-02,32.25,32.01,43.0724,32.678,42.5434,DOWN,0
2002-08-05,31.5,32.3,43.0205,32.782,42.2384,UP,1
2002-08-06,32.58,32.0,42.9764,32.698,41.9536,UP,1
2002-08-07,33.29,33.1,42.9314,32.496,41.6672,UP,1
2002-08-08,34.23,33.3,42.8844,32.77,41.3884,UP,1
2002-08-09,34.26,34.23,42.8389,33.172,41.0908,DOWN,0
2002-08-12,33.7,34.01,42.7939,33.612,40.7838,DOWN,0
2002-08-13,32.9,33.95,42.7453,33.676,40.4674,DOWN,0
2002-08-14,32.75,32.9,42.6918,33.568,40.1774,UP,1
2002-08-15,34.0,32.7,42.6428,33.522,39.8864,UP,1
2002-08-16,34.7,34.0,42.5993,33.61,39.6214,DOWN,0
2002-08-19,34.3,34.15,42.5553,33.73,39.3254,DOWN,0
2002-08-20,33.9,34.4,42.5118,33.93,38.9906,DOWN,0
2002-08-21,32.45,34.15,42.4587,33.87,38.6494,UP,1
2002-08-22,32.69,32.5,42.4029,33.608,38.3486,DOWN,0
2002-08-23,31.75,32.69,42.3402,33.018,38.031,UP,1
2002-08-26,32.42,31.8,42.2906,32.642,37.7254,DOWN,0
2002-08-27,31.55,32.51,42.2466,32.172,37.4014,UP,1
2002-08-28,31.64,31.56,42.2052,32.01,37.0782,UP,1
2002-08-29,32.0,31.4,42.1649,31.872,36.7402,DOWN,0
2002-08-30,31.45,31.95,42.1221,31.812,36.3992,DOWN,0
2002-09-03,30.48,30.0,42.0777,31.424,36.0926,DOWN,0
2002-09-04,29.69,30.6,42.0275,31.052,35.7896,UP,1
2002-09-05,29.9,28.81,41.9797,30.704,35.4894,UP,1
2002-09-06,30.36,30.15,41.9309,30.376,35.1818,UP,1
2002-09-09,31.39,30.36,41.8824,30.364,34.8866,UP,1
2002-09-10,32.0,31.48,41.8387,30.668,34.6136,UP,1
2002-09-11,32.5,32.15,41.7967,31.23,34.4044,UP,1
2002-09-12,32.6,32.55,41.7574,31.77,34.2504,UP,1
2002-09-13,33.28,32.55,41.7303,32.354,34.074,DOWN,0
2002-09-16,33.07,32.7,41.7057,32.69,33.8604,DOWN,0
2002-09-17,32.92,33.45,41.6772,32.874,33.6576,UP,1
2002-09-18,33.92,32.93,41.6545,33.158,33.526,DOWN,0
2002-09-19,33.09,33.92,41.6273,33.256,33.4058,DOWN,0
2002-09-20,32.65,33.25,41.5968,33.13,33.2792,DOWN,0
2002-09-23,31.0,32.5,41.5562,32.716,33.1172,UP,1
2002-09-24,32.07,30.75,41.522,32.546,32.9936,UP,1
2002-09-25,33.29,32.3,41.4978,32.42,32.8944,DOWN,0
2002-09-26,33.2,33.5,41.4782,32.442,32.7494,UP,1
2002-09-27,34.0,33.2,41.4582,32.712,32.6724,DOWN,0
2002-09-30,33.78,33.9,41.4366,33.268,32.583,DOWN,0
2002-10-01,33.6,34.03,41.409,33.574,32.5628,DOWN,0
2002-10-02,33.25,33.5,41.3803,33.566,32.5688,DOWN,0
2002-10-03,33.18,33.5,41.352,33.562,32.4744,DOWN,0
2002-10-04,21.68,19.5,41.2636,31.098,32.344,DOWN,0
2002-10-07,20.8,21.69,41.1707,28.502,32.183,DOWN,0
2002-10-08,19.19,20.8,41.0708,25.62,31.9472,UP,1
2002-10-09,20.35,19.2,40.9743,23.04,31.6942,UP,1
2002-10-10,20.44,20.36,40.876,20.492,31.417,UP,1
2002-10-11,21.05,20.9,40.779,20.366,31.1808,UP,1
2002-10-14,21.81,20.8,40.6886,20.568,30.972,UP,1
2002-10-15,22.75,22.2,40.5999,21.28,30.797,DOWN,0
2002-10-16,21.25,22.75,40.504,21.46,30.5704,UP,1
2002-10-17,21.6,22.0,40.4149,21.692,30.3366,UP,1
2002-10-18,22.72,21.6,40.3346,22.026,30.1064,DOWN,0
2002-10-21,22.2,22.25,40.2489,22.104,29.8652,DOWN,0
2002-10-22,21.76,21.95,40.1631,21.906,29.6264,UP,1
2002-10-23,22.49,21.8,40.0826,22.154,29.4182,UP,1
2002-10-24,22.6,22.6,40.004,22.354,29.2152,DOWN,0
2002-10-25,21.2,22.0,39.9158,22.05,28.9592,DOWN,0
2002-10-28,20.5,21.4,39.8215,21.71,28.6752,DOWN,0
2002-10-29,19.6,20.05,39.7233,21.278,28.3812,UP,1
2002-10-30,21.0,20.0,39.6294,20.98,28.1232,UP,1
2002-10-31,24.1,22.6,39.5519,21.28,27.9562,DOWN,0
2002-11-01,23.48,24.1,39.4713,21.736,27.772,DOWN,0
2002-11-04,23.3,23.5,39.387,22.296,27.603,DOWN,0
2002-11-05,22.83,23.3,39.2979,22.942,27.4112,UP,1
2002-11-06,23.7,23.08,39.2162,23.482,27.2542,UP,1
2002-11-07,25.25,23.7,39.1415,23.712,27.1264,DOWN,0
2002-11-08,23.95,25.05,39.0594,23.806,26.9654,DOWN,0
2002-11-11,22.75,23.95,38.9726,23.696,26.7914,UP,1
2002-11-12,23.66,22.8,38.8883,23.862,26.655,DOWN,0
2002-11-13,23.09,23.66,38.8027,23.74,26.523,UP,1
2002-11-14,23.1,23.7,38.7147,23.31,26.387,UP,1
2002-11-15,23.98,23.2,38.6303,23.316,26.2594,DOWN,0
2002-11-18,23.65,23.98,38.543,23.496,26.1046,DOWN,0
2002-11-19,23.14,23.0,38.4514,23.392,25.9274,UP,1
2002-11-20,23.81,23.08,38.3642,23.536,25.7536,DOWN,0
2002-11-21,23.55,24.0,38.2737,23.626,25.5726,DOWN,0
2002-11-22,23.1,23.55,38.1704,23.45,25.369,DOWN,0
2002-11-25,22.9,23.1,38.0685,23.3,25.1656,DOWN,0
2002-11-26,22.84,22.65,37.9671,23.24,24.964,UP,1
2002-11-27,23.65,22.86,37.8677,23.208,24.7586,UP,1
2002-11-29,24.0,23.65,37.7677,23.298,24.5768,UP,1
2002-12-02,24.15,24.75,37.6707,23.508,24.4068,DOWN,0
2002-12-03,23.75,24.09,37.5795,23.678,24.2618,UP,1
2002-12-04,24.14,23.7,37.4892,23.938,24.1032,UP,1
2002-12-05,24.22,24.3,37.4015,24.052,23.9218,UP,1
2002-12-06,24.34,24.2,37.3158,24.12,23.7446,DOWN,0
2002-12-09,23.97,24.02,37.2312,24.084,23.544,UP,1
2002-12-10,24.05,24.01,37.1452,24.144,23.3494,DOWN,0
2002-12-11,24.05,23.8,37.0609,24.126,23.1584,DOWN,0
2002-12-12,23.72,23.9,36.9758,24.026,22.9678,DOWN,0
2002-12-13,23.0,23.5,36.887,23.758,22.7642,UP,1
2002-12-16,23.05,22.8,36.7935,23.574,22.7916,UP,1
2002-12-17,23.32,23.02,36.6978,23.428,22.842,DOWN,0
2002-12-18,23.0,23.2,36.5958,23.218,22.9182,DOWN,0
2002-12-19,22.67,23.0,36.4942,23.008,22.9646,UP,1
2002-12-20,22.85,22.65,36.3934,22.978,23.0128,UP,1
2002-12-23,23.58,23.05,36.2981,23.084,23.0634,DOWN,0
2002-12-24,23.56,23.59,36.2,23.132,23.0984,DOWN,0
2002-12-26,23.15,23.57,36.0959,23.162,23.1064,DOWN,0
2002-12-27,22.87,23.15,35.9829,23.202,23.1388,DOWN,0
2002-12-30,22.5,22.78,35.8704,23.132,23.1568,UP,1
2002-12-31,23.24,22.73,35.7571,23.064,23.1672,UP,1
2003-01-02,23.99,23.6,35.6477,23.15,23.203,DOWN,0
2003-01-03,23.88,23.83,35.5365,23.296,23.2454,UP,1
2003-01-06,24.25,23.85,35.428,23.572,23.2806,UP,1
2003-01-07,24.32,24.3,35.3198,23.936,23.315,UP,1
2003-01-08,24.94,24.32,35.2164,24.276,23.3898,UP,1
2003-01-09,26.61,25.19,35.1154,24.8,23.512,UP,1
2003-01-10,26.99,26.2,35.0102,25.422,23.6598,UP,1
2003-01-13,27.1,27.04,34.9061,25.992,23.7818,DOWN,0
2003-01-14,26.93,27.0,34.8007,26.514,23.8384,DOWN,0
2003-01-15,26.68,26.94,34.6953,26.862,23.9024,DOWN,0
2003-01-16,26.51,26.64,34.5949,26.842,23.9666,UP,1
2003-01-17,26.95,26.5,34.4974,26.834,24.049,DOWN,0
2003-01-21,26.43,26.99,34.3914,26.7,24.1036,UP,1
2003-01-22,26.48,26.41,34.2831,26.61,24.1282,UP,1
2003-01-23,26.9,26.68,34.1747,26.654,24.1872,DOWN,0
2003-01-24,25.88,26.91,34.0623,26.528,24.2498,DOWN,0
2003-01-27,24.87,25.75,33.9461,26.112,24.274,UP,1
2003-01-28,25.56,24.95,33.8374,25.938,24.3234,UP,1
2003-01-29,26.45,25.56,33.7301,25.932,24.3904,DOWN,0
2003-01-30,26.13,26.46,33.6207,25.778,24.4334,UP,1
2003-01-31,26.75,26.14,33.5127,25.952,24.4954,DOWN,0
