ticker,TDG US Equity,TDG US Equity,TDG US Equity,TDG US Equity,TDG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-11-02,344.16,347.35,329.9,350.8146,332.4966,UP,1
2018-11-05,347.17,345.2,336.916,350.6588,332.7482,UP,1
2018-11-06,355.15,347.98,344.464,350.5788,333.0221,UP,1
2018-11-07,360.51,357.84,350.516,350.6084,333.3051,DOWN,0
2018-11-08,357.63,360.51,352.924,350.6104,333.559,DOWN,0
2018-11-09,357.46,356.06,355.584,350.7704,333.7757,DOWN,0
2018-11-12,343.13,356.97,354.776,350.633,333.9049,UP,1
2018-11-13,345.64,342.9,352.874,350.5154,334.0463,DOWN,0
2018-11-14,339.96,348.14,348.764,350.2804,334.1615,UP,1
2018-11-15,344.43,337.81,346.124,350.094,334.3077,UP,1
2018-11-16,347.77,342.22,344.186,350.0186,334.5101,DOWN,0
2018-11-19,337.87,346.66,343.134,349.6646,334.7152,DOWN,0
2018-11-20,329.46,331.45,339.898,349.1146,334.9092,UP,1
2018-11-21,338.69,332.24,339.644,348.778,335.1421,UP,1
2018-11-23,341.11,336.25,338.98,348.433,335.4327,UP,1
2018-11-26,350.34,344.57,339.494,348.04,335.7716,DOWN,0
2018-11-27,348.48,347.48,341.616,347.6498,336.083,UP,1
2018-11-28,360.58,351.0,347.84,347.405,336.4569,UP,1
2018-11-29,367.37,360.14,353.576,347.3686,336.8418,DOWN,0
2018-11-30,361.67,367.81,357.688,347.2302,337.158,UP,1
2018-12-03,372.39,369.15,362.098,347.3106,337.5282,DOWN,0
2018-12-04,353.81,371.08,363.164,347.0726,337.8035,DOWN,0
2018-12-06,347.85,347.17,360.618,346.6526,338.0791,DOWN,0
2018-12-07,343.38,348.14,355.82,346.1228,338.3311,UP,1
2018-12-10,345.79,341.54,352.644,345.5856,338.5711,DOWN,0
2018-12-11,345.73,352.61,347.312,345.0542,338.824,UP,1
2018-12-12,353.56,350.99,347.262,344.722,339.1349,DOWN,0
2018-12-13,348.08,353.93,347.308,344.285,339.4337,DOWN,0
2018-12-14,346.8,344.8,347.992,343.7802,339.7449,DOWN,0
2018-12-17,339.85,345.34,346.804,343.2324,340.0184,UP,1
2018-12-18,342.85,342.84,346.228,342.8826,340.3048,DOWN,0
2018-12-19,333.35,343.73,342.186,342.4326,340.5511,DOWN,0
2018-12-20,324.32,331.58,337.434,341.8948,340.7376,DOWN,0
2018-12-21,322.73,323.62,332.62,341.5482,340.9212,DOWN,0
2018-12-24,314.51,318.71,327.552,341.4158,341.0337,UP,1
2018-12-26,332.49,316.0,325.48,341.5978,341.2562,DOWN,0
2018-12-27,331.86,327.14,325.182,341.6852,341.4679,UP,1
2018-12-28,335.28,333.71,327.374,341.4968,341.6687,UP,1
2018-12-31,340.06,338.74,330.84,341.3424,341.889,DOWN,0
2019-01-02,339.65,335.51,335.868,341.3922,342.0911,DOWN,0
2019-01-03,325.55,337.88,334.48,341.1594,342.2064,UP,1
2019-01-04,340.97,330.74,336.302,341.2832,342.3705,UP,1
2019-01-07,341.53,340.89,337.552,341.4566,342.5315,UP,1
2019-01-08,345.86,345.36,338.712,341.919,342.7471,UP,1
2019-01-09,346.5,346.81,340.082,342.2912,342.9656,UP,1
2019-01-10,349.89,344.41,344.95,342.9712,343.1681,DOWN,0
2019-01-11,349.5,347.5,346.656,343.7194,343.3899,DOWN,0
2019-01-14,348.06,345.79,347.962,344.3324,343.6263,UP,1
2019-01-15,348.89,348.17,348.568,344.7052,343.836,DOWN,0
2019-01-16,348.67,349.43,349.002,344.7668,344.074,UP,1
2019-01-17,349.05,347.0,348.834,344.8646,344.2919,UP,1
2019-01-18,355.89,351.72,350.112,345.039,344.5308,DOWN,0
2019-01-22,343.59,352.81,349.218,344.8078,344.6941,UP,1
2019-01-23,347.42,347.02,348.924,344.546,344.8994,UP,1
2019-01-24,348.76,346.41,348.942,344.3686,345.1272,UP,1
2019-01-25,351.86,352.39,349.504,344.2566,345.3553,DOWN,0
2019-01-28,350.77,347.47,348.48,344.4094,345.5754,UP,1
2019-01-29,375.72,356.93,354.906,345.011,345.9131,UP,1
2019-01-30,385.06,378.66,362.434,345.913,346.2923,UP,1
2019-01-31,391.0,384.34,370.882,346.8444,346.646,UP,1
2019-02-01,393.23,391.5,379.156,347.7536,346.994,UP,1
2019-02-04,402.63,393.77,389.528,349.0488,347.3753,UP,1
2019-02-05,418.07,428.75,397.998,350.821,347.8204,UP,1
2019-02-06,419.9,419.38,404.966,352.4452,348.2814,UP,1
2019-02-07,420.98,418.45,410.962,354.0426,348.7456,UP,1
2019-02-08,425.39,417.87,417.394,355.5436,349.2397,UP,1
2019-02-11,428.73,426.59,422.614,357.1486,349.7614,UP,1
2019-02-12,431.18,432.0,425.236,358.5606,350.2926,UP,1
2019-02-13,432.09,432.64,427.674,359.855,350.8514,DOWN,0
2019-02-14,429.77,427.2,429.432,361.217,351.3974,UP,1
2019-02-15,440.09,433.82,432.372,362.571,352.0261,DOWN,0
2019-02-19,436.54,438.33,433.934,364.2256,352.614,DOWN,0
2019-02-20,436.19,435.77,434.936,365.9924,353.1939,DOWN,0
2019-02-21,433.48,435.98,435.214,367.7944,353.7464,UP,1
2019-02-22,436.89,436.73,436.638,369.6164,354.2853,DOWN,0
2019-02-25,435.94,440.0,435.808,371.4206,354.8056,DOWN,0
2019-02-26,431.85,434.21,434.87,372.9864,355.2924,DOWN,0
2019-02-27,429.48,430.98,433.528,374.6144,355.7613,UP,1
2019-02-28,434.09,429.92,433.65,376.3602,356.2625,UP,1
2019-03-01,437.31,436.94,433.734,378.3094,356.7857,DOWN,0
2019-03-04,434.98,440.12,433.542,380.152,357.3337,DOWN,0
2019-03-05,428.99,433.99,432.97,382.0648,357.861,DOWN,0
2019-03-06,426.99,427.99,432.472,384.1182,358.3743,UP,1
2019-03-07,427.75,426.25,431.204,386.2186,358.8626,DOWN,0
2019-03-08,427.67,423.59,429.276,388.4818,359.3374,UP,1
2019-03-11,432.86,423.76,428.852,390.4892,359.8629,UP,1
2019-03-12,436.8,433.07,430.414,392.588,360.3783,UP,1
2019-03-13,439.94,438.0,433.004,394.6812,360.8993,UP,1
2019-03-14,442.58,439.32,435.97,396.7316,361.4417,DOWN,0
2019-03-15,439.87,442.75,438.41,398.736,361.9752,UP,1
2019-03-18,449.07,440.91,441.652,401.2064,362.5414,DOWN,0
2019-03-19,448.8,452.1,444.052,403.363,363.1149,DOWN,0
2019-03-20,445.62,449.2,445.188,405.4448,363.6508,UP,1
2019-03-21,453.73,444.07,447.418,407.6022,364.2298,DOWN,0
2019-03-22,444.71,452.45,448.386,409.5664,364.7719,UP,1
2019-03-25,447.01,444.5,447.974,411.5088,365.308,DOWN,0
2019-03-26,445.58,450.42,447.33,413.4304,365.8353,DOWN,0
2019-03-27,445.58,446.92,447.322,415.3808,366.3332,UP,1
2019-03-28,449.15,446.62,446.406,417.386,366.869,UP,1
2019-03-29,453.99,451.96,448.262,419.4924,367.4239,UP,1
2019-04-01,464.39,457.55,451.738,421.7992,368.0444,DOWN,0
2019-04-02,461.31,464.59,454.884,423.9076,368.6301,UP,1
2019-04-03,465.47,464.43,458.862,426.3452,369.2579,DOWN,0
2019-04-04,463.31,466.47,461.694,428.663,369.8736,DOWN,0
2019-04-05,462.78,464.21,463.452,430.9434,370.5016,DOWN,0
2019-04-08,462.32,459.01,463.038,433.1526,371.1085,DOWN,0
2019-04-09,454.37,458.52,461.65,435.2246,371.6765,UP,1
2019-04-10,456.96,454.27,459.948,436.8494,372.2501,UP,1
2019-04-11,461.52,457.09,459.59,438.3786,372.8681,UP,1
2019-04-12,463.38,464.96,459.71,439.8262,373.4893,DOWN,0
2019-04-15,458.16,464.93,458.878,441.1248,374.0883,DOWN,0
2019-04-16,458.13,459.13,459.63,442.2348,374.6949,DOWN,0
2019-04-17,456.24,459.85,459.486,442.9982,375.2504,UP,1
2019-04-18,469.28,457.1,461.038,443.9858,375.8837,DOWN,0
2019-04-22,467.33,466.91,461.828,444.9128,376.4982,UP,1
2019-04-23,479.7,470.0,466.136,445.999,377.1591,DOWN,0
2019-04-24,477.42,481.58,469.994,446.9728,377.8062,DOWN,0
2019-04-25,476.81,474.95,474.108,447.8854,378.4255,UP,1
2019-04-26,482.93,479.31,476.838,448.9022,379.0783,DOWN,0
2019-04-29,482.57,482.08,479.886,449.9582,379.7341,DOWN,0
2019-04-30,482.52,482.79,480.45,450.8068,380.3655,DOWN,0
2019-05-01,477.59,486.97,480.484,451.6278,380.949,UP,1
2019-05-02,478.59,476.9,480.84,452.4758,381.5368,DOWN,0
2019-05-03,478.35,480.65,479.924,453.3732,382.1142,DOWN,0
2019-05-06,475.29,468.94,478.468,454.1412,382.6902,DOWN,0
2019-05-07,469.05,470.77,475.774,454.8034,383.2209,UP,1
2019-05-08,481.54,472.31,476.564,455.7972,383.8042,DOWN,0
2019-05-09,473.05,474.19,475.456,456.6686,384.3788,UP,1
2019-05-10,473.86,470.03,474.558,457.464,384.9298,DOWN,0
2019-05-13,464.18,464.01,472.336,458.0014,385.3903,UP,1
2019-05-14,467.45,466.28,472.016,458.6508,385.8629,DOWN,0
2019-05-15,452.63,463.23,466.234,459.1236,386.2761,UP,1
2019-05-16,465.14,452.74,464.652,459.8866,386.7721,DOWN,0
2019-05-17,457.75,459.81,461.43,460.4866,387.1831,DOWN,0
2019-05-20,448.67,455.22,458.328,460.9066,387.5831,UP,1
2019-05-21,458.5,451.65,456.538,461.4194,388.0372,UP,1
2019-05-22,459.59,457.69,457.93,461.8752,388.4861,DOWN,0
2019-05-23,447.63,454.88,454.428,462.029,388.8792,DOWN,0
2019-05-24,445.9,450.26,452.058,462.0954,389.3252,UP,1
2019-05-28,448.51,446.14,452.026,462.2682,389.7803,DOWN,0
2019-05-29,446.46,445.5,449.618,462.216,390.2157,UP,1
2019-05-30,450.64,447.08,447.828,462.2528,390.6837,DOWN,0
2019-05-31,440.95,445.99,446.492,462.1594,391.1083,UP,1
2019-06-03,441.19,440.25,445.55,461.9086,391.5316,UP,1
2019-06-04,454.82,444.6,446.812,462.1108,392.0486,UP,1
2019-06-05,467.62,459.25,451.044,462.523,392.6159,UP,1
2019-06-06,468.53,467.2,454.622,462.982,393.1906,UP,1
2019-06-07,468.88,471.54,460.208,463.448,393.7523,UP,1
2019-06-10,474.67,474.08,466.904,463.9584,394.3261,DOWN,0
2019-06-11,467.15,476.24,469.37,464.2216,394.8768,UP,1
2019-06-12,469.11,464.78,469.668,464.316,395.4486,UP,1
2019-06-13,473.06,472.03,470.574,464.551,396.0391,DOWN,0
2019-06-14,472.86,472.28,471.37,464.6988,396.6077,DOWN,0
2019-06-17,471.54,473.18,470.744,464.8634,397.1702,UP,1
2019-06-18,480.86,474.98,473.486,465.225,397.7869,UP,1
2019-06-19,487.33,480.4,477.13,465.7252,398.4762,UP,1
2019-06-20,496.71,494.35,481.86,466.572,399.2098,UP,1
2019-06-21,497.46,498.19,486.78,467.382,399.9395,DOWN,0
2019-06-24,491.0,498.0,490.672,467.9716,400.6359,DOWN,0
2019-06-25,484.4,491.12,491.38,468.392,401.2892,DOWN,0
2019-06-26,478.5,483.8,489.614,468.7988,401.924,DOWN,0
2019-06-27,476.08,480.0,485.488,469.1578,402.5265,UP,1
2019-06-28,483.8,476.1,482.756,469.709,403.1607,UP,1
2019-07-01,484.48,489.88,481.452,470.013,403.8055,UP,1
2019-07-02,488.52,484.48,482.276,470.4368,404.4563,UP,1
2019-07-03,496.8,488.11,485.936,470.7788,405.0903,UP,1
2019-07-05,497.08,493.73,490.136,471.172,405.7358,DOWN,0
2019-07-08,491.32,495.36,491.64,471.4622,406.3283,DOWN,0
2019-07-09,483.76,483.95,491.496,471.4788,406.9011,UP,1
2019-07-10,489.76,489.61,491.744,471.6226,407.507,UP,1
2019-07-11,492.23,488.81,490.83,471.8168,408.1263,UP,1
2019-07-12,498.06,495.0,491.026,472.2262,408.788,UP,1
2019-07-15,498.37,498.85,492.436,472.6218,409.4356,DOWN,0
2019-07-16,497.83,498.86,495.25,473.0114,410.0754,DOWN,0
2019-07-17,488.8,495.91,495.058,473.2816,410.6562,DOWN,0
2019-07-18,488.11,486.1,494.234,473.6628,411.2352,DOWN,0
2019-07-19,483.59,491.86,491.34,473.7038,411.8023,UP,1
2019-07-22,484.24,482.81,488.514,473.9276,412.3739,UP,1
2019-07-23,493.46,487.78,487.64,474.3196,412.981,UP,1
2019-07-24,494.66,491.42,488.812,474.9292,413.6181,UP,1
2019-07-25,498.46,498.54,490.882,475.5494,414.3087,DOWN,0
2019-07-26,496.0,498.83,493.364,476.4168,415.0095,DOWN,0
2019-07-29,491.35,496.0,494.786,476.941,415.7102,DOWN,0
2019-07-30,486.52,489.34,493.398,477.5164,416.4425,DOWN,0
2019-07-31,485.44,486.89,491.554,478.2518,417.264,DOWN,0
2019-08-01,479.33,485.19,487.728,478.6684,418.0437,DOWN,0
2019-08-02,470.95,479.02,482.718,478.8956,418.761,DOWN,0
2019-08-05,461.33,462.27,476.714,479.1696,419.3442,UP,1
2019-08-06,524.39,506.1,484.288,480.7394,420.2272,UP,1
2019-08-07,537.33,526.87,494.666,482.5158,421.2281,UP,1
2019-08-08,550.83,538.19,508.966,484.6032,422.2963,DOWN,0
2019-08-09,544.73,547.69,523.722,486.485,423.346,DOWN,0
2019-08-12,541.86,542.54,539.828,488.5032,424.391,UP,1
2019-08-13,548.21,541.23,544.592,490.6436,425.5184,DOWN,0
2019-08-14,539.05,544.47,544.936,492.3282,426.5742,DOWN,0
2019-08-15,516.22,511.09,538.014,493.3002,427.5758,UP,1
2019-08-16,530.1,522.34,535.088,494.5316,428.6659,UP,1
2019-08-19,537.58,536.32,534.232,495.9056,429.7667,DOWN,0
2019-08-20,534.6,535.56,531.51,497.1042,430.7885,DOWN,0
2019-08-21,532.92,540.0,530.284,498.4196,431.7251,DOWN,0
2019-08-22,530.26,536.22,533.092,499.6426,432.6556,DOWN,0
2019-08-23,521.53,533.52,531.378,500.612,433.5274,UP,1
2019-08-26,521.75,525.82,528.212,501.5898,434.3604,DOWN,0
2019-08-27,512.51,514.89,523.794,502.4092,435.1204,UP,1
2019-08-28,521.2,512.58,521.45,503.216,435.9383,UP,1
2019-08-29,528.79,525.0,521.156,504.0452,436.7949,UP,1
2019-08-30,538.32,529.74,524.514,504.8774,437.7709,DOWN,0
2019-09-03,534.78,539.0,527.12,505.6238,438.7166,UP,1
2019-09-04,536.58,539.77,531.934,506.5354,439.6997,DOWN,0
2019-09-05,532.97,540.0,534.288,507.5068,440.6424,UP,1
2019-09-06,533.91,532.93,535.312,508.615,441.5731,DOWN,0
2019-09-09,513.58,534.22,530.364,509.365,442.4516,DOWN,0
2019-09-10,504.92,511.48,524.392,509.7874,443.3289,DOWN,0
2019-09-11,501.1,503.44,517.296,510.1198,444.141,UP,1
2019-09-12,514.76,503.71,513.654,510.6446,445.0092,UP,1
2019-09-13,519.82,516.03,510.836,511.105,445.8566,UP,1
2019-09-16,523.54,517.83,512.828,511.6342,446.7319,UP,1
2019-09-17,525.59,523.24,516.962,512.3196,447.557,UP,1
2019-09-18,530.38,525.8,522.818,513.252,448.372,UP,1
2019-09-19,531.28,529.91,526.122,514.0824,449.2201,DOWN,0
2019-09-20,527.26,532.94,527.61,514.783,449.9944,UP,1
2019-09-23,529.44,524.85,528.79,515.4106,450.8726,DOWN,0
2019-09-24,526.38,537.04,528.948,515.9708,451.7652,UP,1
2019-09-25,528.06,524.87,528.484,516.5754,452.6886,UP,1
2019-09-26,530.66,529.5,528.36,517.4126,453.613,DOWN,0
2019-09-27,518.19,534.81,526.546,518.0142,454.4753,UP,1
2019-09-30,520.67,518.98,524.792,518.7558,455.3108,DOWN,0
2019-10-01,506.47,521.62,520.81,519.2004,456.1028,DOWN,0
2019-10-02,499.76,501.84,515.15,519.3264,456.8676,UP,1
2019-10-03,507.23,499.37,510.464,519.5778,457.7045,UP,1
2019-10-04,513.61,509.28,509.548,519.8808,458.5583,UP,1
2019-10-07,514.42,510.31,508.298,520.2492,459.4636,DOWN,0
2019-10-08,508.66,510.51,508.736,520.5954,460.3853,UP,1
2019-10-09,509.15,511.61,510.614,521.048,461.3174,UP,1
2019-10-10,511.0,507.47,511.368,521.5592,462.2998,UP,1
2019-10-11,524.78,518.66,513.602,522.4682,463.2613,DOWN,0
2019-10-14,518.7,524.38,514.458,523.4232,464.1955,UP,1
2019-10-15,523.0,520.99,517.326,524.6566,465.1341,DOWN,0
2019-10-16,518.84,521.71,519.264,524.5456,466.028,UP,1
2019-10-17,526.55,518.84,522.374,524.33,466.9625,UP,1
2019-10-18,526.57,527.88,522.732,523.8448,467.9676,DOWN,0
2019-10-21,521.93,525.6,523.378,523.3888,468.8724,DOWN,0
2019-10-22,510.93,521.0,520.964,522.7702,469.7194,UP,1
2019-10-23,514.87,508.21,520.17,522.1034,470.5644,UP,1
2019-10-24,527.79,515.44,520.418,521.8782,471.4709,DOWN,0
2019-10-25,523.45,527.27,519.794,522.0228,472.3387,UP,1
2019-10-28,527.52,523.26,520.912,521.9712,473.2288,DOWN,0
2019-10-29,525.97,532.0,523.92,521.739,474.1183,UP,1
2019-10-30,531.96,526.06,527.338,521.6862,475.0337,DOWN,0
2019-10-31,526.28,532.2,527.036,521.5534,475.9217,UP,1
2019-11-01,538.28,531.03,530.002,521.7138,476.8679,DOWN,0
2019-11-04,533.04,539.5,531.106,521.944,477.7536,UP,1
2019-11-05,535.47,531.37,533.006,522.2184,478.713,UP,1
2019-11-06,536.42,535.55,533.898,522.6966,479.658,UP,1
2019-11-07,538.3,539.26,536.302,523.0386,480.6057,UP,1
2019-11-08,541.08,538.86,536.862,523.2844,481.5518,UP,1
2019-11-11,543.11,540.09,538.876,523.3802,482.5135,UP,1
2019-11-12,544.5,543.34,540.682,523.5746,483.3574,UP,1
2019-11-13,549.2,544.29,543.238,523.827,484.1781,UP,1
2019-11-14,559.77,547.76,547.532,524.363,485.022,UP,1
2019-11-15,559.78,561.33,551.272,524.8804,485.8547,UP,1
2019-11-18,567.68,562.0,556.186,525.9624,486.68,UP,1
2019-11-19,568.16,548.79,560.918,527.2272,487.4304,UP,1
2019-11-20,575.0,567.79,566.078,528.7052,488.2059,DOWN,0
2019-11-21,573.14,574.67,568.752,529.8728,488.9667,DOWN,0
2019-11-22,562.4,558.0,569.276,530.7244,489.6518,UP,1
2019-11-25,571.01,562.2,569.942,531.6738,490.3632,UP,1
2019-11-26,573.44,571.86,570.998,532.6308,491.0745,DOWN,0
2019-11-27,567.33,571.03,569.464,533.3698,491.7507,DOWN,0
2019-11-29,567.1,565.53,568.256,534.0862,492.4373,DOWN,0
2019-12-02,556.58,567.49,567.092,534.6726,493.0198,DOWN,0
2019-12-03,555.51,551.44,563.992,535.194,493.6147,UP,1
2019-12-04,563.0,558.3,561.904,535.9264,494.2487,UP,1
2019-12-05,565.05,563.66,561.448,536.6662,494.9066,UP,1
2019-12-06,570.11,569.29,562.05,537.4552,495.5727,DOWN,0
2019-12-09,564.01,568.96,563.536,538.3716,496.213,UP,1
2019-12-10,569.25,564.57,566.284,539.3432,496.9,UP,1
2019-12-11,570.05,570.6,567.694,540.6148,497.6029,DOWN,0
2019-12-12,567.58,569.23,568.2,541.9712,498.2703,UP,1
2019-12-13,575.81,569.59,569.34,543.3428,498.9628,DOWN,0
2019-12-16,575.34,580.0,571.606,544.5774,499.6646,DOWN,0
2019-12-17,570.32,573.19,571.82,545.6954,500.3713,DOWN,0
2019-12-18,567.44,570.44,571.298,546.871,501.0735,UP,1
2019-12-19,574.96,568.76,572.774,548.1872,501.8096,UP,1
2019-12-20,591.29,590.16,575.87,549.793,502.6277,UP,1
2019-12-23,593.03,592.19,579.408,551.158,503.4285,DOWN,0
2019-12-24,592.63,596.26,583.87,552.6366,504.2077,UP,1
2019-12-26,597.78,593.61,589.938,554.1322,504.9969,DOWN,0
2019-12-27,563.98,568.0,587.742,555.035,505.6039,DOWN,0
2019-12-30,562.01,564.38,581.886,555.7442,506.2145,DOWN,0
2019-12-31,560.0,561.47,575.28,556.4128,506.7692,UP,1
2020-01-02,567.44,560.8,570.242,557.323,507.3624,UP,1
2020-01-03,577.84,561.34,566.254,558.6612,508.0235,UP,1
2020-01-06,584.8,576.99,570.418,560.0598,508.6789,UP,1
2020-01-07,587.0,583.37,575.416,561.244,509.3903,DOWN,0
2020-01-08,585.63,590.92,580.542,562.4876,510.0834,UP,1
2020-01-09,595.41,590.43,586.136,563.8454,510.8326,UP,1
2020-01-10,595.47,595.74,589.662,565.2354,511.582,UP,1
2020-01-13,604.57,596.42,593.616,566.6876,512.3591,UP,1
2020-01-14,609.0,602.89,598.016,568.342,513.1342,UP,1
2020-01-15,619.66,625.48,604.822,569.9696,513.9105,UP,1
2020-01-16,633.33,622.85,612.406,571.9754,514.7706,UP,1
2020-01-17,636.66,635.64,620.644,573.9992,515.6266,UP,1
2020-01-21,643.8,633.66,628.49,576.1468,516.529,UP,1
2020-01-22,644.02,646.95,635.494,578.2612,517.4352,UP,1
2020-01-23,657.93,650.95,643.148,580.5982,518.4133,DOWN,0
2020-01-24,656.73,660.99,647.828,582.8706,519.4251,DOWN,0
2020-01-27,650.51,643.94,650.598,584.9908,520.3928,UP,1
2020-01-28,657.86,653.94,653.41,587.164,521.3745,DOWN,0
2020-01-29,654.18,663.25,655.442,589.0522,522.3285,DOWN,0
2020-01-30,653.88,647.06,654.632,590.9342,523.3071,DOWN,0
2020-01-31,643.28,649.78,651.942,592.4462,524.2328,UP,1
2020-02-03,652.28,646.49,652.296,594.1286,525.213,DOWN,0
2020-02-04,641.27,665.0,648.978,595.454,526.073,DOWN,0
2020-02-05,626.18,642.88,643.378,596.5148,526.8672,UP,1
2020-02-06,633.78,626.2,639.358,597.9424,527.6376,UP,1
2020-02-07,634.54,633.26,637.61,599.213,528.4232,UP,1
2020-02-10,643.27,634.54,635.808,600.6096,529.2555,UP,1
2020-02-11,650.05,646.63,637.564,602.264,530.0911,UP,1
2020-02-12,650.23,650.11,642.374,603.9266,530.9294,UP,1
2020-02-13,655.67,649.57,646.752,605.9084,531.7952,DOWN,0
2020-02-14,646.75,655.9,649.194,607.7332,532.641,DOWN,0
2020-02-18,641.46,643.07,648.832,609.3024,533.4553,DOWN,0
2020-02-19,641.26,644.27,647.074,610.8266,534.2699,DOWN,0
2020-02-20,634.32,640.11,643.892,612.1108,535.065,DOWN,0
2020-02-21,629.9,631.78,638.738,613.4286,535.8693,DOWN,0
2020-02-24,601.45,618.03,629.678,614.0726,536.4688,DOWN,0
2020-02-25,572.21,605.12,615.828,614.1158,536.9646,DOWN,0
2020-02-26,564.63,574.0,600.502,614.0568,537.4185,DOWN,0
2020-02-27,549.47,553.56,583.532,613.53,537.8449,UP,1
2020-02-28,557.81,530.67,569.114,613.1794,538.2968,UP,1
2020-03-02,568.46,559.7,562.516,613.1422,538.8759,DOWN,0
2020-03-03,557.07,565.86,559.488,612.9348,539.3356,UP,1
2020-03-04,577.44,565.4,562.05,612.9844,539.934,DOWN,0
2020-03-05,536.37,563.64,559.43,611.886,540.3725,DOWN,0
2020-03-06,503.11,518.48,548.49,610.0876,540.5956,DOWN,0
2020-03-09,452.01,461.45,525.2,607.2752,540.5577,UP,1
2020-03-10,495.64,468.51,512.914,605.2324,540.7977,DOWN,0
2020-03-11,462.17,474.97,489.86,603.1962,540.8791,DOWN,0
2020-03-12,407.01,420.18,463.988,600.0962,540.6716,UP,1
2020-03-13,414.72,436.22,446.31,597.1906,540.5129,DOWN,0
2020-03-16,338.44,331.91,423.596,592.6106,539.9518,DOWN,0
2020-03-17,315.01,342.93,387.47,587.354,539.3222,DOWN,0
2020-03-18,245.79,276.45,344.194,580.5738,538.3451,UP,1
2020-03-19,305.77,242.1,323.946,574.9492,537.5999,DOWN,0
2020-03-20,302.51,313.48,301.504,569.2868,536.7743,DOWN,0
2020-03-23,301.53,301.08,294.122,563.4092,535.9393,UP,1
2020-03-24,325.68,323.6,296.256,558.0134,535.2233,UP,1
2020-03-25,350.09,344.91,317.116,552.9238,534.6004,UP,1
2020-03-26,402.09,361.3,336.38,548.7856,534.2751,DOWN,0
2020-03-27,363.01,388.15,348.48,543.6526,533.7446,DOWN,0
2020-03-30,342.75,363.02,356.724,537.841,533.0931,DOWN,0
2020-03-31,320.19,339.87,355.626,531.5116,532.3297,DOWN,0
2020-04-01,272.54,302.58,340.116,524.0864,531.3347,UP,1
2020-04-02,284.47,270.01,316.592,516.8954,530.3528,DOWN,0
2020-04-03,270.31,282.67,298.052,509.143,529.2677,UP,1
2020-04-06,288.93,295.71,287.288,501.787,528.2288,DOWN,0
2020-04-07,286.43,314.6,280.536,494.5054,527.1736,UP,1
2020-04-08,328.25,296.9,291.678,487.9132,526.3599,UP,1
2020-04-09,344.54,340.41,303.692,481.7204,525.6606,DOWN,0
2020-04-13,313.6,340.54,312.35,474.9148,524.8361,UP,1
2020-04-14,318.16,325.01,318.196,468.4124,524.0465,DOWN,0
2020-04-15,316.94,308.1,324.298,461.7056,523.2122,DOWN,0
2020-04-16,300.9,315.77,318.828,454.8982,522.2943,UP,1
2020-04-17,337.4,330.99,317.4,449.1226,521.5387,DOWN,0
2020-04-20,316.4,335.0,317.96,442.775,520.6367,DOWN,0
2020-04-21,307.75,303.95,315.878,436.2392,519.69,DOWN,0
2020-04-22,304.26,315.65,313.342,429.459,518.7547,UP,1
2020-04-23,314.28,309.77,316.018,422.7436,517.9073,DOWN,0
2020-04-24,304.92,313.46,309.522,415.8374,516.9831,UP,1
2020-04-27,317.45,307.87,309.732,409.073,516.1092,UP,1
2020-04-28,336.65,329.02,315.512,402.871,515.3022,UP,1
2020-04-29,371.18,351.89,328.896,397.4654,514.6662,DOWN,0
2020-04-30,363.08,362.23,338.656,391.9018,513.9925,DOWN,0
2020-05-01,349.45,355.52,347.562,386.2044,513.2957,DOWN,0
2020-05-04,342.43,332.01,352.558,380.455,512.5673,DOWN,0
2020-05-05,324.59,351.39,350.146,374.9178,511.7723,DOWN,0
2020-05-06,319.47,329.17,339.804,369.863,510.9485,UP,1
2020-05-07,324.55,323.73,332.098,365.0614,510.1039,UP,1
2020-05-08,352.61,332.55,332.73,361.1242,509.3937,DOWN,0
2020-05-11,348.96,346.91,334.036,356.9472,508.6462,DOWN,0
2020-05-12,329.51,348.6,335.02,352.1682,507.8137,DOWN,0
2020-05-13,320.05,327.27,335.136,347.4278,506.9572,UP,1
2020-05-14,330.44,315.87,336.314,342.4878,506.1768,DOWN,0
2020-05-15,325.0,324.1,330.792,338.2604,505.3746,UP,1
2020-05-18,370.52,345.36,335.104,335.6086,504.8306,DOWN,0
2020-05-19,361.2,368.83,341.442,333.7924,504.2818,UP,1
2020-05-20,365.33,367.82,350.498,331.1862,503.8018,UP,1
2020-05-21,375.35,366.61,359.48,329.4498,503.0566,UP,1
2020-05-22,380.8,378.16,370.64,328.9256,502.274,UP,1
2020-05-26,403.06,409.38,377.148,328.6924,501.5351,UP,1
2020-05-27,435.38,415.85,391.984,330.6312,500.9884,DOWN,0
2020-05-28,431.13,443.44,405.144,332.9536,500.4347,DOWN,0
2020-05-29,424.82,423.19,415.038,336.5342,499.8178,UP,1
2020-06-01,438.79,423.77,426.636,339.1946,499.3165,DOWN,0
2020-06-02,432.44,442.22,432.512,341.7932,498.8976,UP,1
2020-06-03,469.9,442.29,439.416,345.1606,498.5966,UP,1
2020-06-04,481.73,468.21,449.536,348.2816,498.3173,UP,1
2020-06-05,490.78,520.0,462.728,351.0954,498.0982,UP,1
2020-06-08,494.94,513.0,473.958,352.9524,497.9083,DOWN,0
