ticker,NUE US Equity,NUE US Equity,NUE US Equity,NUE US Equity,NUE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-08-01,65.69,66.86,63.3979,67.0,65.254,DOWN,0
2018-08-02,64.54,64.85,63.4346,66.396,65.2438,DOWN,0
2018-08-03,64.47,64.72,63.4714,65.768,65.2488,DOWN,0
2018-08-06,64.01,64.26,63.505,65.128,65.2368,UP,1
2018-08-07,64.54,64.82,63.5346,64.65,65.2482,DOWN,0
2018-08-08,64.44,64.68,63.5568,64.4,65.2826,DOWN,0
2018-08-09,63.41,64.42,63.5766,64.174,65.2688,UP,1
2018-08-10,63.45,62.89,63.595,63.97,65.254,DOWN,0
2018-08-13,63.16,63.72,63.6158,63.8,65.2012,UP,1
2018-08-14,63.56,63.33,63.635,63.604,65.1598,DOWN,0
2018-08-15,61.11,62.53,63.6431,62.938,65.0564,UP,1
2018-08-16,61.76,61.48,63.6595,62.608,64.9462,UP,1
2018-08-17,62.38,61.68,63.6823,62.394,64.8656,UP,1
2018-08-20,62.55,62.65,63.701,62.272,64.7796,UP,1
2018-08-21,63.8,62.69,63.7278,62.32,64.714,DOWN,0
2018-08-22,63.79,63.95,63.7567,62.856,64.6484,DOWN,0
2018-08-23,62.02,63.49,63.7769,62.908,64.5534,UP,1
2018-08-24,62.52,62.77,63.8011,62.936,64.4332,UP,1
2018-08-27,63.71,62.96,63.8311,63.168,64.3704,UP,1
2018-08-28,63.83,64.15,63.8677,63.174,64.312,UP,1
2018-08-29,64.09,63.83,63.909,63.234,64.2844,DOWN,0
2018-08-30,62.79,63.66,63.9444,63.388,64.2226,DOWN,0
2018-08-31,62.5,62.45,63.9826,63.384,64.1752,DOWN,0
2018-09-04,62.21,61.76,64.019,63.084,64.0954,UP,1
2018-09-05,63.63,62.04,64.0632,63.044,64.0988,DOWN,0
2018-09-06,63.31,62.97,64.1057,62.888,64.0826,DOWN,0
2018-09-07,63.24,63.7,64.1441,62.978,64.0876,DOWN,0
2018-09-10,62.44,63.41,64.1764,62.966,64.0824,UP,1
2018-09-11,62.7,61.74,64.2092,63.064,64.0864,UP,1
2018-09-12,63.56,63.01,64.2473,63.05,64.1006,DOWN,0
2018-09-13,63.5,64.17,64.2856,63.088,64.137,DOWN,0
2018-09-14,62.58,63.4,64.3171,62.956,64.1286,UP,1
2018-09-17,63.05,62.72,64.3455,63.078,64.1228,UP,1
2018-09-18,64.27,63.5,64.3794,63.392,64.1248,UP,1
2018-09-19,64.84,64.75,64.4171,63.648,64.127,DOWN,0
2018-09-20,64.41,65.81,64.445,63.83,64.1368,DOWN,0
2018-09-21,64.38,64.54,64.4787,64.19,64.147,DOWN,0
2018-09-24,63.69,64.4,64.5075,64.318,64.1384,UP,1
2018-09-25,64.66,64.02,64.5378,64.396,64.1514,DOWN,0
2018-09-26,63.29,64.45,64.5534,64.086,64.1248,DOWN,0
2018-09-27,63.07,63.12,64.5624,63.818,64.074,UP,1
2018-09-28,63.45,62.97,64.5699,63.632,64.0496,UP,1
2018-10-01,64.3,63.78,64.5822,63.754,64.0106,UP,1
2018-10-02,65.3,64.21,64.611,63.882,63.9822,UP,1
2018-10-03,65.39,65.58,64.6374,64.302,63.9336,DOWN,0
2018-10-04,65.0,65.56,64.6523,64.688,63.874,DOWN,0
2018-10-05,64.29,64.69,64.6616,64.856,63.8086,UP,1
2018-10-08,64.72,64.23,64.666,64.94,63.7508,DOWN,0
2018-10-09,63.7,64.58,64.6618,64.62,63.6806,DOWN,0
2018-10-10,61.04,63.6,64.6442,63.75,63.5628,DOWN,0
2018-10-11,60.46,61.0,64.6229,62.842,63.4582,UP,1
2018-10-12,60.81,61.79,64.6039,62.146,63.3836,DOWN,0
2018-10-15,58.77,60.06,64.576,60.956,63.2696,UP,1
2018-10-16,58.95,59.0,64.5529,60.006,63.1684,UP,1
2018-10-17,59.09,59.04,64.5157,59.616,63.0594,DOWN,0
2018-10-18,58.3,58.79,64.4703,59.184,62.9366,UP,1
2018-10-19,58.39,58.41,64.4261,58.7,62.8362,UP,1
2018-10-22,59.18,58.53,64.3827,58.782,62.7508,DOWN,0
2018-10-23,58.62,57.64,64.3346,58.716,62.66,DOWN,0
2018-10-24,55.66,58.2,64.274,58.03,62.502,UP,1
2018-10-25,57.72,56.2,64.2179,57.914,62.4342,DOWN,0
2018-10-26,56.13,56.26,64.1477,57.462,62.3216,UP,1
2018-10-29,56.85,57.04,64.0868,56.996,62.211,UP,1
2018-10-30,57.91,56.92,64.0316,56.854,62.1182,UP,1
2018-10-31,59.12,58.7,63.9809,57.546,62.0246,UP,1
2018-11-01,60.01,59.68,63.9369,58.004,61.949,UP,1
2018-11-02,60.52,60.58,63.8959,58.882,61.919,UP,1
2018-11-05,61.36,60.79,63.8577,59.784,61.8958,UP,1
2018-11-06,62.43,61.29,63.825,60.688,61.8702,UP,1
2018-11-07,64.21,63.15,63.801,61.706,61.8778,DOWN,0
2018-11-08,64.12,63.92,63.7804,62.528,61.8784,DOWN,0
2018-11-09,62.78,63.3,63.7466,62.98,61.8782,DOWN,0
2018-11-12,62.16,62.51,63.7122,63.14,61.8714,UP,1
2018-11-13,63.08,62.27,63.6935,63.27,61.8888,DOWN,0
2018-11-14,62.1,63.35,63.6692,62.848,61.8582,UP,1
2018-11-15,62.85,61.84,63.6515,62.594,61.849,UP,1
2018-11-16,63.23,62.6,63.6465,62.684,61.8488,DOWN,0
2018-11-19,62.14,63.18,63.6445,62.68,61.8428,DOWN,0
2018-11-20,60.18,61.23,63.6274,62.1,61.7924,UP,1
2018-11-21,60.66,60.72,63.6161,61.812,61.7344,DOWN,0
2018-11-23,59.42,59.48,63.6113,61.126,61.6528,DOWN,0
2018-11-26,59.4,59.71,63.5994,60.36,61.5892,DOWN,0
2018-11-27,58.28,58.7,63.5736,59.588,61.4938,UP,1
2018-11-28,59.65,58.25,63.5515,59.482,61.4014,UP,1
2018-11-29,59.98,59.69,63.5254,59.346,61.3042,UP,1
2018-11-30,60.41,59.57,63.4996,59.544,61.2242,UP,1
2018-12-03,61.19,62.08,63.4628,59.902,61.1604,DOWN,0
2018-12-04,59.66,61.19,63.4233,60.178,61.0798,DOWN,0
2018-12-06,59.18,58.28,63.385,60.084,60.9702,DOWN,0
2018-12-07,57.51,59.62,63.3378,59.59,60.8546,DOWN,0
2018-12-10,56.98,57.4,63.288,58.904,60.7328,DOWN,0
2018-12-11,56.46,58.12,63.2309,57.958,60.593,DOWN,0
2018-12-12,56.3,57.36,63.1759,57.286,60.433,DOWN,0
2018-12-13,55.7,56.77,63.1274,56.59,60.241,UP,1
2018-12-14,56.39,55.3,63.0717,56.366,60.061,DOWN,0
2018-12-17,54.82,56.48,63.0064,55.934,59.8574,UP,1
2018-12-18,54.97,55.19,62.942,55.636,59.671,DOWN,0
2018-12-19,53.62,55.0,62.8712,55.1,59.449,DOWN,0
2018-12-20,52.26,53.7,62.7851,54.412,59.2202,DOWN,0
2018-12-21,51.93,52.26,62.7066,53.52,59.038,DOWN,0
2018-12-24,50.03,51.44,62.6209,52.562,58.8294,UP,1
2018-12-26,52.31,50.53,62.544,52.03,58.6594,UP,1
2018-12-27,52.46,51.59,62.4687,51.798,58.5332,DOWN,0
2018-12-28,51.9,52.24,62.3982,51.726,58.3922,DOWN,0
2018-12-31,51.81,51.95,62.3263,51.702,58.2466,UP,1
2019-01-02,52.21,50.87,62.2544,52.138,58.1248,DOWN,0
2019-01-03,51.3,51.76,62.1843,51.936,57.983,UP,1
2019-01-04,53.83,52.66,62.1324,52.21,57.876,DOWN,0
2019-01-07,53.42,54.27,62.0728,52.514,57.772,UP,1
2019-01-08,55.26,54.18,62.0436,53.204,57.764,UP,1
2019-01-09,55.92,55.99,62.026,53.946,57.728,UP,1
2019-01-10,56.49,55.78,62.0055,54.984,57.7352,UP,1
2019-01-11,56.59,56.19,61.9873,55.536,57.73,DOWN,0
2019-01-14,56.26,56.21,61.972,56.104,57.697,DOWN,0
2019-01-15,55.88,56.39,61.9459,56.228,57.6322,UP,1
2019-01-16,56.87,56.0,61.931,56.418,57.5694,UP,1
2019-01-17,57.74,56.62,61.9158,56.668,57.5138,UP,1
2019-01-18,58.73,58.18,61.9038,57.096,57.4612,DOWN,0
2019-01-22,57.7,58.12,61.8768,57.384,57.3666,DOWN,0
2019-01-23,57.28,57.86,61.8597,57.664,57.228,DOWN,0
2019-01-24,56.87,57.01,61.8414,57.664,57.083,UP,1
2019-01-25,58.1,57.85,61.8211,57.736,56.9894,UP,1
2019-01-28,58.5,57.66,61.8087,57.69,56.9162,UP,1
2019-01-29,60.13,60.21,61.7997,58.176,56.8572,UP,1
2019-01-30,60.34,60.27,61.7933,58.788,56.822,UP,1
2019-01-31,61.24,59.74,61.7872,59.662,56.7898,UP,1
2019-02-01,61.48,61.26,61.7739,60.338,56.7548,UP,1
2019-02-04,62.1,61.47,61.7573,61.058,56.754,DOWN,0
2019-02-05,61.38,61.93,61.7386,61.308,56.778,DOWN,0
2019-02-06,60.44,61.12,61.723,61.328,56.7736,DOWN,0
2019-02-07,59.34,59.98,61.7053,60.948,56.772,UP,1
2019-02-08,59.82,59.32,61.6931,60.616,56.7804,UP,1
2019-02-11,59.9,59.65,61.6767,60.176,56.8128,UP,1
2019-02-12,61.58,60.41,61.6689,60.216,56.8514,DOWN,0
2019-02-13,61.25,62.01,61.665,60.378,56.8768,DOWN,0
2019-02-14,59.73,60.7,61.6556,60.456,56.8632,DOWN,0
2019-02-15,59.5,60.62,61.6513,60.392,56.8294,UP,1
2019-02-19,59.89,59.25,61.6458,60.39,56.834,UP,1
2019-02-20,61.48,60.17,61.6471,60.37,56.88,DOWN,0
2019-02-21,61.06,61.44,61.6377,60.332,56.951,UP,1
2019-02-22,61.19,61.56,61.6294,60.624,57.0352,UP,1
2019-02-25,61.46,61.36,61.6236,61.016,57.1352,DOWN,0
2019-02-26,61.06,61.16,61.6154,61.25,57.2304,DOWN,0
2019-02-27,60.9,60.9,61.6006,61.134,57.3344,DOWN,0
2019-02-28,60.57,60.98,61.5879,61.036,57.418,DOWN,0
2019-03-01,60.37,60.78,61.5759,60.872,57.529,UP,1
2019-03-04,60.85,60.5,61.5652,60.75,57.6466,DOWN,0
2019-03-05,60.37,60.78,61.5421,60.612,57.7816,DOWN,0
2019-03-06,59.65,60.48,61.5116,60.362,57.9294,DOWN,0
2019-03-07,59.01,59.5,61.4789,60.05,58.071,DOWN,0
2019-03-08,57.79,58.47,61.442,59.534,58.2262,UP,1
2019-03-11,58.97,57.58,61.4116,59.158,58.3594,UP,1
2019-03-12,59.06,59.19,61.3858,58.896,58.4914,UP,1
2019-03-13,59.5,59.53,61.3602,58.866,58.6434,DOWN,0
2019-03-14,58.82,59.19,61.3345,58.828,58.7836,DOWN,0
2019-03-15,58.53,58.79,61.3135,58.976,58.91,UP,1
2019-03-18,58.91,58.87,61.2876,58.964,59.0622,UP,1
2019-03-19,58.97,59.28,61.2615,58.946,59.165,DOWN,0
2019-03-20,58.15,59.01,61.2232,58.676,59.2596,UP,1
2019-03-21,58.82,57.76,61.1892,58.676,59.3308,DOWN,0
2019-03-22,57.0,58.23,61.1428,58.37,59.3524,DOWN,0
2019-03-25,56.88,56.95,61.0908,57.964,59.3602,UP,1
2019-03-26,56.94,57.44,61.0435,57.558,59.3672,UP,1
2019-03-27,57.58,57.0,60.9971,57.444,59.3936,UP,1
2019-03-28,57.62,57.62,60.9498,57.204,59.4284,UP,1
2019-03-29,58.35,58.11,60.9062,57.474,59.458,UP,1
2019-04-01,59.71,59.21,60.8709,58.04,59.4974,DOWN,0
2019-04-02,59.49,59.92,60.8257,58.55,59.5126,UP,1
2019-04-03,60.58,60.09,60.7944,59.15,59.5702,UP,1
2019-04-04,60.7,60.72,60.7641,59.766,59.6386,DOWN,0
2019-04-05,60.69,60.89,60.7402,60.234,59.715,DOWN,0
2019-04-08,60.48,60.7,60.7132,60.388,59.7626,DOWN,0
2019-04-09,58.84,60.08,60.6831,60.258,59.7694,DOWN,0
2019-04-10,58.23,58.95,60.6432,59.788,59.7314,DOWN,0
2019-04-11,57.67,58.24,60.6143,59.182,59.678,UP,1
2019-04-12,58.54,58.4,60.5864,58.752,59.624,DOWN,0
2019-04-15,57.9,58.5,60.5609,58.236,59.5524,UP,1
2019-04-16,58.22,58.12,60.5385,58.112,59.4748,DOWN,0
2019-04-17,58.0,58.84,60.516,58.066,59.4072,DOWN,0
2019-04-18,57.5,58.02,60.4893,58.032,59.3484,DOWN,0
2019-04-22,56.98,57.53,60.4658,57.72,59.3012,UP,1
2019-04-23,58.62,57.68,60.4439,57.864,59.2772,DOWN,0
2019-04-24,58.32,58.37,60.4188,57.884,59.2456,DOWN,0
2019-04-25,57.4,58.28,60.3849,57.764,59.162,DOWN,0
2019-04-26,56.39,57.38,60.3432,57.542,59.0648,UP,1
2019-04-29,56.88,56.2,60.308,57.522,59.0078,UP,1
2019-04-30,57.07,56.79,60.274,57.212,58.9592,DOWN,0
2019-05-01,55.85,56.96,60.2327,56.718,58.8784,UP,1
2019-05-02,55.9,55.6,60.1921,56.418,58.7668,UP,1
2019-05-03,57.65,56.4,60.1573,56.67,58.6986,DOWN,0
2019-05-06,56.68,56.34,60.1126,56.63,58.6084,DOWN,0
2019-05-07,56.18,56.2,60.0702,56.452,58.5028,UP,1
2019-05-08,56.42,55.88,60.021,56.566,58.41,UP,1
2019-05-09,56.56,55.49,59.9702,56.698,58.3232,UP,1
2019-05-10,56.8,56.38,59.9151,56.528,58.2478,DOWN,0
2019-05-13,54.69,55.4,59.8487,56.13,58.1342,UP,1
2019-05-14,55.18,54.91,59.7868,55.93,58.0208,DOWN,0
2019-05-15,54.87,54.15,59.7231,55.62,57.9108,UP,1
2019-05-16,54.98,55.18,59.6619,55.304,57.8174,DOWN,0
2019-05-17,53.29,53.96,59.5937,54.602,57.703,DOWN,0
2019-05-20,52.62,52.93,59.5284,54.188,57.5996,UP,1
2019-05-21,53.68,53.1,59.4741,53.888,57.4938,DOWN,0
2019-05-22,52.88,53.24,59.4161,53.49,57.3702,DOWN,0
2019-05-23,51.39,51.9,59.353,52.772,57.208,DOWN,0
2019-05-24,51.16,52.0,59.2861,52.346,57.0548,DOWN,0
2019-05-28,51.01,51.16,59.219,52.024,56.9044,DOWN,0
2019-05-29,50.76,50.44,59.1557,51.44,56.7414,DOWN,0
2019-05-30,49.28,50.11,59.0849,50.72,56.5476,DOWN,0
2019-05-31,48.0,47.73,59.0091,50.042,56.3446,UP,1
2019-06-03,49.78,48.0,58.9402,49.766,56.1638,UP,1
2019-06-04,50.15,50.25,58.8854,49.594,56.0268,UP,1
2019-06-05,50.59,50.3,58.8295,49.56,55.901,DOWN,0
2019-06-06,50.42,50.7,58.7697,49.788,55.7706,UP,1
2019-06-07,50.84,50.46,58.7112,50.356,55.6358,UP,1
2019-06-10,50.94,51.11,58.6469,50.588,55.5022,UP,1
2019-06-11,51.74,52.12,58.5866,50.906,55.37,DOWN,0
2019-06-12,51.13,51.58,58.5322,51.014,55.1984,UP,1
2019-06-13,52.14,51.41,58.4803,51.358,55.0514,DOWN,0
2019-06-14,51.7,51.91,58.4202,51.53,54.8738,DOWN,0
2019-06-17,50.75,51.0,58.3548,51.492,54.6748,UP,1
2019-06-18,52.62,51.3,58.2975,51.668,54.5134,UP,1
2019-06-19,54.25,53.74,58.2548,52.292,54.3888,DOWN,0
2019-06-20,53.81,54.99,58.2113,52.626,54.2882,UP,1
2019-06-21,53.94,53.98,58.17,53.074,54.2024,DOWN,0
2019-06-24,53.74,53.78,58.1205,53.672,54.1238,UP,1
2019-06-25,54.29,54.03,58.0754,54.006,54.0388,UP,1
2019-06-26,55.12,54.83,58.0348,54.18,53.9832,DOWN,0
2019-06-27,54.57,54.99,57.9955,54.332,53.9102,UP,1
2019-06-28,55.1,54.9,57.9575,54.564,53.8522,UP,1
2019-07-01,55.67,55.59,57.918,54.95,53.8156,DOWN,0
2019-07-02,55.14,55.37,57.8762,55.12,53.7788,UP,1
2019-07-03,55.29,55.3,57.8398,55.154,53.7122,UP,1
2019-07-05,55.31,54.75,57.8011,55.302,53.652,DOWN,0
2019-07-08,54.55,55.05,57.7525,55.192,53.595,DOWN,0
2019-07-09,54.52,54.12,57.7009,54.962,53.5576,DOWN,0
2019-07-10,54.17,54.97,57.6497,54.768,53.5034,DOWN,0
2019-07-11,54.1,53.98,57.5983,54.53,53.444,UP,1
2019-07-12,55.17,54.4,57.5557,54.502,53.4304,UP,1
2019-07-15,55.23,55.54,57.5085,54.638,53.417,UP,1
2019-07-16,55.56,55.37,57.4699,54.846,53.3752,DOWN,0
2019-07-17,54.7,55.34,57.428,54.952,53.3356,DOWN,0
2019-07-18,54.69,55.08,57.3842,55.07,53.3058,UP,1
2019-07-19,56.71,55.47,57.3463,55.378,53.3116,DOWN,0
2019-07-22,56.27,57.05,57.3011,55.586,53.3058,UP,1
2019-07-23,56.58,56.6,57.2571,55.79,53.3014,DOWN,0
2019-07-24,56.58,56.05,57.215,56.166,53.3392,DOWN,0
2019-07-25,56.2,56.69,57.1745,56.468,53.3596,DOWN,0
2019-07-26,56.16,56.05,57.1317,56.358,53.3854,DOWN,0
2019-07-29,55.73,55.9,57.0919,56.25,53.4004,UP,1
2019-07-30,56.25,55.37,57.0679,56.184,53.4596,DOWN,0
2019-07-31,54.38,56.28,57.0375,55.744,53.4948,DOWN,0
2019-08-01,53.06,53.85,56.9988,55.116,53.4824,DOWN,0
2019-08-02,52.57,52.9,56.9678,54.398,53.4762,DOWN,0
2019-08-05,50.75,51.52,56.9268,53.402,53.4634,UP,1
2019-08-06,51.34,50.93,56.888,52.42,53.467,DOWN,0
2019-08-07,51.25,50.75,56.8528,51.794,53.4718,UP,1
2019-08-08,52.17,51.76,56.8217,51.616,53.5,DOWN,0
2019-08-09,51.06,51.71,56.7811,51.314,53.5356,DOWN,0
2019-08-12,49.36,50.82,56.7348,51.036,53.5628,UP,1
2019-08-13,50.17,49.2,56.7073,50.802,53.5706,DOWN,0
2019-08-14,48.49,49.28,56.6612,50.25,53.5374,DOWN,0
2019-08-15,47.71,48.7,56.6191,49.358,53.4798,UP,1
2019-08-16,48.76,48.01,56.5786,48.898,53.4466,UP,1
2019-08-19,49.91,49.68,56.5386,49.008,53.428,DOWN,0
2019-08-20,49.03,49.24,56.4882,48.78,53.3898,UP,1
2019-08-21,49.19,49.67,56.4341,48.92,53.3388,DOWN,0
2019-08-22,48.93,49.43,56.3761,49.164,53.2948,DOWN,0
2019-08-23,46.95,48.31,56.3041,48.802,53.191,UP,1
2019-08-26,47.4,47.42,56.2289,48.3,53.105,DOWN,0
2019-08-27,46.61,47.72,56.1409,47.816,53.0222,UP,1
2019-08-28,47.3,46.42,56.0568,47.438,52.9158,UP,1
2019-08-29,48.81,47.96,55.987,47.414,52.807,UP,1
2019-08-30,48.98,49.26,55.9211,47.82,52.7104,DOWN,0
2019-09-03,48.56,48.36,55.8485,48.052,52.6028,UP,1
2019-09-04,49.3,49.16,55.7845,48.59,52.514,UP,1
2019-09-05,50.35,50.0,55.722,49.2,52.4352,DOWN,0
2019-09-06,50.16,50.48,55.6566,49.47,52.336,UP,1
2019-09-09,51.23,50.47,55.6021,49.92,52.2692,UP,1
2019-09-10,52.63,51.51,55.5643,50.734,52.2198,UP,1
2019-09-11,53.26,52.64,55.5273,51.526,52.1716,UP,1
2019-09-12,53.69,53.42,55.4987,52.194,52.1426,DOWN,0
2019-09-13,53.6,54.39,55.4697,52.882,52.1088,DOWN,0
2019-09-16,53.16,52.3,55.4441,53.268,52.0658,DOWN,0
2019-09-17,53.09,52.22,55.4113,53.36,52.0366,DOWN,0
2019-09-18,52.89,52.8,55.3758,53.286,52.004,DOWN,0
2019-09-19,52.72,52.09,55.3374,53.092,51.975,DOWN,0
2019-09-20,52.62,52.78,55.2945,52.896,51.9454,UP,1
2019-09-23,52.86,51.69,55.2605,52.836,51.8992,DOWN,0
2019-09-24,50.63,52.54,55.2178,52.344,51.8072,UP,1
2019-09-25,51.68,50.5,55.1886,52.102,51.7296,DOWN,0
2019-09-26,49.34,50.64,55.1504,51.426,51.6224,UP,1
2019-09-27,50.01,49.83,55.1182,50.904,51.5288,UP,1
2019-09-30,50.91,49.86,55.0912,50.514,51.4128,DOWN,0
2019-10-01,50.41,51.52,55.0648,50.47,51.2956,DOWN,0
2019-10-02,49.32,49.8,55.0294,49.998,51.1504,UP,1
2019-10-03,49.57,49.04,55.0032,50.044,51.0102,UP,1
2019-10-04,50.08,49.71,54.9787,50.058,50.8878,DOWN,0
2019-10-07,49.68,50.02,54.959,49.812,50.7582,DOWN,0
2019-10-08,48.65,49.26,54.941,49.46,50.6166,UP,1
2019-10-09,48.8,49.13,54.9253,49.356,50.4676,UP,1
2019-10-10,50.21,49.29,54.9262,49.484,50.3842,UP,1
2019-10-11,52.68,51.18,54.9281,50.004,50.3766,DOWN,0
2019-10-14,51.73,51.71,54.9244,50.414,50.3598,UP,1
2019-10-15,52.81,51.57,54.929,51.246,50.401,DOWN,0
2019-10-16,51.52,52.37,54.9275,51.79,50.4046,UP,1
2019-10-17,51.75,52.15,54.9252,52.098,50.4146,DOWN,0
2019-10-18,51.68,51.91,54.9271,51.898,50.4048,UP,1
2019-10-21,51.79,52.72,54.9169,51.91,50.4194,UP,1
2019-10-22,53.14,52.13,54.9155,51.976,50.495,DOWN,0
2019-10-23,52.97,53.15,54.9041,52.266,50.551,DOWN,0
2019-10-24,52.71,53.32,54.888,52.458,50.6354,UP,1
2019-10-25,53.82,52.85,54.8747,52.886,50.7576,UP,1
2019-10-28,54.73,54.0,54.8654,53.474,50.877,DOWN,0
2019-10-29,54.63,54.58,54.8572,53.772,50.9714,DOWN,0
2019-10-30,54.36,54.1,54.8496,54.05,51.078,DOWN,0
2019-10-31,53.85,53.76,54.8345,54.278,51.1712,UP,1
2019-11-01,55.35,54.42,54.8226,54.584,51.2996,UP,1
2019-11-04,55.91,56.0,54.8085,54.82,51.4788,DOWN,0
2019-11-05,55.47,56.32,54.7973,54.988,51.6402,DOWN,0
2019-11-06,55.14,55.52,54.7866,55.144,51.8108,UP,1
2019-11-07,55.52,55.81,54.7799,55.478,51.9752,UP,1
2019-11-08,55.56,55.19,54.7671,55.52,52.1102,DOWN,0
2019-11-11,55.46,55.13,54.7519,55.43,52.2398,DOWN,0
2019-11-12,55.3,55.5,54.7278,55.396,52.3746,DOWN,0
2019-11-13,54.67,55.11,54.6994,55.302,52.482,DOWN,0
2019-11-14,54.49,54.41,54.6657,55.096,52.5648,UP,1
2019-11-15,54.95,54.85,54.6331,54.974,52.6606,UP,1
2019-11-18,55.46,54.85,54.5998,54.974,52.7452,DOWN,0
2019-11-19,54.8,55.87,54.5669,54.874,52.7886,DOWN,0
2019-11-20,54.1,54.39,54.5352,54.76,52.8054,UP,1
2019-11-21,54.24,54.27,54.5097,54.71,52.8164,UP,1
2019-11-22,55.24,54.6,54.4868,54.768,52.8492,UP,1
2019-11-25,55.92,55.48,54.4669,54.86,52.9044,UP,1
2019-11-26,56.01,55.83,54.4391,55.102,52.9628,UP,1
2019-11-27,56.4,56.01,54.4148,55.562,53.033,DOWN,0
2019-11-29,56.36,56.38,54.398,55.986,53.1058,UP,1
2019-12-02,56.64,56.55,54.3837,56.266,53.1862,DOWN,0
2019-12-03,55.28,55.58,54.3606,56.138,53.2346,UP,1
2019-12-04,55.83,55.77,54.3324,56.102,53.3386,UP,1
2019-12-05,56.49,56.0,54.3096,56.12,53.4348,UP,1
2019-12-06,57.61,57.3,54.2917,56.37,53.6002,UP,1
2019-12-09,57.75,58.0,54.2731,56.592,53.755,DOWN,0
2019-12-10,57.74,57.58,54.2565,57.084,53.8916,UP,1
2019-12-11,58.12,57.94,54.2426,57.542,54.0458,DOWN,0
2019-12-12,58.11,57.0,54.2303,57.866,54.2216,DOWN,0
2019-12-13,56.47,57.8,54.2108,57.638,54.3596,UP,1
2019-12-16,56.49,57.12,54.189,57.386,54.4878,UP,1
2019-12-17,57.17,56.44,54.173,57.272,54.6376,DOWN,0
2019-12-18,57.04,57.2,54.16,57.056,54.8054,DOWN,0
2019-12-19,56.53,57.16,54.1476,56.74,54.96,UP,1
2019-12-20,56.89,56.73,54.1431,56.824,55.0936,DOWN,0
2019-12-23,56.77,56.83,54.1321,56.88,55.1754,DOWN,0
2019-12-24,56.66,56.84,54.1201,56.778,55.274,UP,1
2019-12-26,56.8,56.84,54.1066,56.73,55.3538,DOWN,0
2019-12-27,56.68,56.93,54.0959,56.76,55.457,DOWN,0
2019-12-30,56.08,56.37,54.0836,56.598,55.5436,UP,1
2019-12-31,56.28,55.91,54.0705,56.5,55.6356,DOWN,0
2020-01-02,55.12,56.83,54.0512,56.192,55.7022,DOWN,0
2020-01-03,54.39,54.5,54.0324,55.71,55.7272,DOWN,0
2020-01-06,53.93,54.21,54.008,55.16,55.7464,DOWN,0
2020-01-07,53.81,53.75,53.992,54.706,55.7684,DOWN,0
2020-01-08,53.68,53.85,53.976,54.186,55.7656,DOWN,0
2020-01-09,53.5,53.75,53.9588,53.862,55.741,DOWN,0
2020-01-10,52.77,53.5,53.9348,53.538,55.7038,UP,1
2020-01-13,53.37,52.99,53.9135,53.426,55.684,UP,1
2020-01-14,54.0,53.38,53.8918,53.464,55.687,DOWN,0
2020-01-15,53.43,53.68,53.8604,53.414,55.6486,DOWN,0
2020-01-16,53.35,53.8,53.8297,53.384,55.5974,UP,1
2020-01-17,53.81,53.64,53.7958,53.592,55.5642,DOWN,0
2020-01-21,52.36,53.58,53.7541,53.39,55.5086,DOWN,0
2020-01-22,51.97,52.55,53.7105,52.984,55.4376,DOWN,0
2020-01-23,51.75,51.59,53.6669,52.648,55.3614,DOWN,0
2020-01-24,50.33,51.59,53.6243,52.044,55.2588,DOWN,0
2020-01-27,49.18,49.43,53.5791,51.118,55.1364,UP,1
2020-01-28,49.47,52.68,53.5381,50.54,55.0324,DOWN,0
2020-01-29,48.06,49.28,53.4857,49.758,54.9038,UP,1
2020-01-30,48.86,47.95,53.4405,49.18,54.782,DOWN,0
2020-01-31,47.49,48.02,53.3868,48.612,54.6226,UP,1
2020-02-03,47.94,47.67,53.3365,48.364,54.4854,UP,1
2020-02-04,48.84,48.91,53.2932,48.238,54.3802,UP,1
2020-02-05,49.52,49.62,53.2559,48.53,54.2858,DOWN,0
2020-02-06,49.05,50.0,53.2081,48.568,54.162,DOWN,0
2020-02-07,47.92,48.56,53.1561,48.654,54.002,DOWN,0
2020-02-10,47.66,47.65,53.1074,48.598,53.835,UP,1
2020-02-11,48.34,47.9,53.0671,48.498,53.6738,UP,1
2020-02-12,48.37,48.97,53.0246,48.268,53.514,DOWN,0
2020-02-13,47.95,47.95,52.979,48.048,53.3402,DOWN,0
2020-02-14,47.15,47.97,52.9355,47.894,53.1776,UP,1
2020-02-18,47.39,47.0,52.8929,47.84,53.0088,UP,1
2020-02-19,47.71,47.49,52.8432,47.714,52.8332,UP,1
2020-02-20,47.85,47.92,52.7991,47.61,52.638,UP,1
2020-02-21,48.57,47.51,52.761,47.734,52.4544,DOWN,0
2020-02-24,47.29,47.24,52.7154,47.762,52.2454,DOWN,0
2020-02-25,44.97,47.44,52.6574,47.278,51.9824,DOWN,0
2020-02-26,43.67,45.41,52.5918,46.47,51.6936,DOWN,0
2020-02-27,41.81,43.08,52.5274,45.262,51.4004,DOWN,0
2020-02-28,41.35,40.37,52.4582,43.818,51.0976,UP,1
2020-03-02,42.7,41.66,52.3974,42.9,50.8082,DOWN,0
2020-03-03,41.87,42.76,52.3318,42.28,50.5048,UP,1
2020-03-04,43.19,42.72,52.2813,42.184,50.238,DOWN,0
