ticker,AMZN US Equity,AMZN US Equity,AMZN US Equity,AMZN US Equity,AMZN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2007-02-05,1.858,1.863,1.7398,1.8797,1.9414,UP,1
2007-02-06,1.914,1.86,1.7403,1.8919,1.9371,UP,1
2007-02-07,1.949,1.925,1.741,1.905,1.9331,UP,1
2007-02-08,1.955,1.948,1.7419,1.909,1.9298,DOWN,0
2007-02-09,1.936,1.959,1.7427,1.9223,1.9277,UP,1
2007-02-12,1.943,1.94,1.7434,1.9392,1.9256,UP,1
2007-02-13,1.966,1.943,1.7443,1.9496,1.9243,UP,1
2007-02-14,2.007,1.961,1.7455,1.9612,1.9241,DOWN,0
2007-02-15,2.003,2.007,1.7469,1.9708,1.9248,UP,1
2007-02-16,2.016,1.995,1.7484,1.9869,1.926,UP,1
2007-02-20,2.076,2.007,1.7503,2.0135,1.9285,DOWN,0
2007-02-21,2.063,2.06,1.752,2.033,1.9309,DOWN,0
2007-02-22,2.05,2.07,1.7535,2.0416,1.9338,DOWN,0
2007-02-23,2.039,2.05,1.755,2.0488,1.9361,UP,1
2007-02-26,2.044,2.043,1.7565,2.0543,1.9383,DOWN,0
2007-02-27,1.942,2.01,1.7577,2.0275,1.9386,UP,1
2007-02-28,1.957,1.945,1.7591,2.0063,1.9393,DOWN,0
2007-03-01,1.943,1.966,1.7606,1.9848,1.9391,DOWN,0
2007-03-02,1.884,1.916,1.7618,1.9539,1.9368,DOWN,0
2007-03-05,1.852,1.858,1.7629,1.9156,1.9346,UP,1
2007-03-06,1.929,1.884,1.7647,1.9131,1.9337,DOWN,0
2007-03-07,1.918,1.934,1.7661,1.9053,1.9321,DOWN,0
2007-03-08,1.905,1.939,1.7671,1.8978,1.9303,UP,1
2007-03-09,1.942,1.924,1.7681,1.9093,1.9289,DOWN,0
2007-03-12,1.941,1.932,1.7694,1.9269,1.9279,DOWN,0
2007-03-13,1.891,1.915,1.7701,1.9193,1.9254,UP,1
2007-03-14,1.904,1.888,1.7707,1.9165,1.9233,DOWN,0
2007-03-15,1.889,1.905,1.7711,1.9133,1.9216,UP,1
2007-03-16,1.893,1.886,1.7719,1.9034,1.9208,UP,1
2007-03-19,1.923,1.9,1.7729,1.8998,1.9203,UP,1
2007-03-20,1.929,1.927,1.7737,1.9074,1.9205,UP,1
2007-03-21,1.99,1.927,1.775,1.9246,1.9228,DOWN,0
2007-03-22,1.975,1.974,1.7765,1.9417,1.9245,DOWN,0
2007-03-23,1.949,1.978,1.7779,1.953,1.9264,UP,1
2007-03-26,1.951,1.949,1.7792,1.9586,1.928,UP,1
2007-03-27,1.969,1.941,1.7806,1.9665,1.9292,DOWN,0
2007-03-28,1.967,1.955,1.782,1.9619,1.9298,UP,1
2007-03-29,1.991,1.983,1.7836,1.9651,1.9318,DOWN,0
2007-03-30,1.99,1.988,1.7852,1.9732,1.9346,UP,1
2007-04-02,2.021,1.993,1.7869,1.9873,1.938,UP,1
2007-04-03,2.06,2.021,1.7884,2.0055,1.9422,UP,1
2007-04-04,2.077,2.061,1.79,2.0274,1.9473,UP,1
2007-04-05,2.084,2.079,1.7917,2.0461,1.9517,DOWN,0
2007-04-09,2.083,2.086,1.7932,2.0648,1.9563,UP,1
2007-04-10,2.093,2.079,1.7945,2.0792,1.9613,DOWN,0
2007-04-11,2.084,2.087,1.7959,2.0841,1.9656,UP,1
2007-04-12,2.114,2.087,1.7973,2.0915,1.9708,UP,1
2007-04-13,2.121,2.109,1.7987,2.0988,1.9755,UP,1
2007-04-16,2.26,2.189,1.8009,2.1342,1.982,DOWN,0
2007-04-17,2.254,2.264,1.803,2.1663,1.9897,DOWN,0
2007-04-18,2.25,2.24,1.8046,2.1994,1.9975,DOWN,0
2007-04-19,2.232,2.231,1.8061,2.2231,2.0039,UP,1
2007-04-20,2.248,2.255,1.8077,2.2485,2.0099,DOWN,0
2007-04-23,2.239,2.214,1.8096,2.2442,2.0156,DOWN,0
2007-04-24,2.238,2.238,1.8116,2.241,2.0216,UP,1
2007-04-25,2.841,2.656,1.8167,2.3592,2.0395,UP,1
2007-04-26,3.139,2.825,1.8235,2.5406,2.063,DOWN,0
2007-04-27,3.13,3.062,1.8302,2.7171,2.0855,DOWN,0
2007-04-30,3.067,3.096,1.8369,2.8827,2.1068,DOWN,0
2007-05-01,3.059,3.056,1.8438,3.0471,2.1276,DOWN,0
2007-05-02,3.059,3.084,1.8508,3.0908,2.1473,UP,1
2007-05-03,3.109,3.054,1.858,3.0849,2.1682,UP,1
2007-05-04,3.161,3.12,1.8654,3.0912,2.1904,DOWN,0
2007-05-07,3.041,3.122,1.872,3.0861,2.2105,UP,1
2007-05-08,3.092,3.027,1.8789,3.0925,2.2314,UP,1
2007-05-09,3.143,3.1,1.8863,3.1092,2.2554,DOWN,0
2007-05-10,3.046,3.122,1.893,3.0965,2.2772,UP,1
2007-05-11,3.078,3.048,1.8999,3.0798,2.2999,UP,1
2007-05-14,3.085,3.084,1.9088,3.0886,2.3239,DOWN,0
2007-05-15,3.029,3.07,1.9173,3.0761,2.3475,UP,1
2007-05-16,3.161,3.051,1.9263,3.0798,2.3721,DOWN,0
2007-05-17,3.109,3.144,1.9351,3.0923,2.3959,UP,1
2007-05-18,3.165,3.124,1.9444,3.1097,2.4211,UP,1
2007-05-21,3.415,3.179,1.9549,3.1757,2.4506,UP,1
2007-05-22,3.444,3.424,1.9655,3.2587,2.4807,UP,1
2007-05-23,3.45,3.46,1.9759,3.3165,2.5118,UP,1
2007-05-24,3.468,3.452,1.9866,3.3883,2.5431,DOWN,0
2007-05-25,3.427,3.484,1.9971,3.4408,2.5739,UP,1
2007-05-29,3.481,3.422,2.008,3.4541,2.6057,UP,1
2007-05-30,3.493,3.453,2.0188,3.4639,2.6371,DOWN,0
2007-05-31,3.457,3.534,2.0296,3.4653,2.6676,DOWN,0
2007-06-01,3.429,3.445,2.0401,3.4576,2.6964,UP,1
2007-06-04,3.521,3.413,2.0507,3.4763,2.7273,UP,1
2007-06-05,3.683,3.555,2.0622,3.5165,2.762,DOWN,0
2007-06-06,3.615,3.657,2.073,3.5408,2.7953,DOWN,0
2007-06-07,3.602,3.629,2.0837,3.5698,2.828,UP,1
2007-06-08,3.662,3.624,2.095,3.6164,2.8619,DOWN,0
2007-06-11,3.559,3.65,2.1057,3.6239,2.8932,DOWN,0
2007-06-12,3.504,3.522,2.1162,3.5881,2.9235,UP,1
2007-06-13,3.544,3.545,2.1269,3.5741,2.954,UP,1
2007-06-14,3.597,3.545,2.1379,3.5731,2.9847,UP,1
2007-06-15,3.62,3.642,2.1487,3.5647,3.0156,DOWN,0
2007-06-18,3.592,3.617,2.1593,3.5713,3.0457,DOWN,0
2007-06-19,3.491,3.577,2.1691,3.5687,3.0739,DOWN,0
2007-06-20,3.455,3.513,2.1787,3.5508,3.1011,UP,1
2007-06-21,3.484,3.458,2.1881,3.5281,3.1291,DOWN,0
2007-06-22,3.443,3.478,2.1973,3.4927,3.1557,DOWN,0
2007-06-25,3.433,3.468,2.2068,3.461,3.182,DOWN,0
2007-06-26,3.374,3.427,2.2162,3.4377,3.2042,UP,1
2007-06-27,3.407,3.348,2.2256,3.4281,3.2273,UP,1
2007-06-28,3.445,3.423,2.2351,3.4203,3.2512,DOWN,0
2007-06-29,3.42,3.452,2.2443,3.4158,3.275,UP,1
2007-07-02,3.481,3.441,2.2538,3.4253,3.2996,DOWN,0
2007-07-03,3.473,3.502,2.2632,3.445,3.3243,DOWN,0
2007-07-05,3.437,3.468,2.2723,3.4509,3.3483,UP,1
2007-07-06,3.449,3.438,2.2815,3.4517,3.3605,UP,1
2007-07-09,3.603,3.469,2.2916,3.4883,3.3697,DOWN,0
2007-07-10,3.514,3.583,2.3012,3.495,3.3774,UP,1
2007-07-11,3.537,3.529,2.3113,3.5078,3.3868,UP,1
2007-07-12,3.64,3.566,2.3218,3.5484,3.3984,UP,1
2007-07-13,3.755,3.654,2.3326,3.6097,3.4123,DOWN,0
2007-07-16,3.685,3.737,2.3429,3.6259,3.4238,UP,1
2007-07-17,3.69,3.72,2.3533,3.661,3.4344,DOWN,0
2007-07-18,3.666,3.664,2.3637,3.6869,3.4469,UP,1
2007-07-19,3.667,3.712,2.374,3.6925,3.4584,DOWN,0
2007-07-20,3.581,3.631,2.3842,3.6578,3.4672,UP,1
2007-07-23,3.587,3.589,2.3942,3.6383,3.478,DOWN,0
2007-07-24,3.463,3.552,2.4033,3.5929,3.4857,UP,1
2007-07-25,4.309,4.233,2.4165,3.7215,3.5102,DOWN,0
2007-07-26,4.201,4.251,2.4294,3.8281,3.5336,UP,1
2007-07-27,4.202,4.214,2.442,3.9522,3.5544,DOWN,0
2007-07-30,4.135,4.15,2.4545,4.0618,3.575,DOWN,0
2007-07-31,3.927,4.185,2.466,4.1547,3.5902,DOWN,0
2007-08-01,3.866,3.905,2.4769,4.066,3.5992,UP,1
2007-08-02,3.985,3.893,2.4885,4.023,3.6101,DOWN,0
2007-08-03,3.84,3.977,2.4995,3.9506,3.6179,UP,1
2007-08-06,3.95,3.853,2.5112,3.9136,3.6275,UP,1
2007-08-07,3.957,3.927,2.5229,3.9196,3.6381,DOWN,0
2007-08-08,3.889,3.988,2.5342,3.9243,3.6462,DOWN,0
2007-08-09,3.706,3.82,2.5446,3.8683,3.6505,UP,1
2007-08-10,3.739,3.658,2.555,3.8481,3.6561,UP,1
2007-08-13,3.744,3.805,2.5654,3.8068,3.6624,DOWN,0
2007-08-14,3.673,3.74,2.5743,3.7499,3.6655,DOWN,0
2007-08-15,3.619,3.651,2.5828,3.6959,3.6642,UP,1
2007-08-16,3.64,3.6,2.5915,3.6827,3.6647,UP,1
2007-08-17,3.751,3.725,2.6007,3.6851,3.6677,DOWN,0
2007-08-20,3.735,3.749,2.6098,3.6834,3.6691,UP,1
2007-08-21,3.875,3.71,2.6198,3.7238,3.6754,UP,1
2007-08-22,3.925,3.912,2.6301,3.785,3.6839,DOWN,0
2007-08-23,3.865,3.947,2.64,3.8301,3.6903,UP,1
2007-08-24,3.963,3.84,2.6503,3.8724,3.6976,DOWN,0
2007-08-27,3.933,4.028,2.6603,3.9119,3.7038,DOWN,0
2007-08-28,3.811,3.893,2.6695,3.8992,3.7082,UP,1
2007-08-29,3.952,3.848,2.6795,3.9047,3.7175,DOWN,0
2007-08-30,3.934,3.92,2.6894,3.9185,3.7271,UP,1
2007-08-31,3.996,4.0,2.6993,3.9251,3.7373,UP,1
2007-09-04,4.135,3.995,2.7096,3.9656,3.7511,UP,1
2007-09-05,4.188,4.112,2.7199,4.0409,3.7662,UP,1
2007-09-06,4.31,4.225,2.7308,4.1125,3.785,DOWN,0
2007-09-07,4.226,4.235,2.7413,4.1709,3.8013,DOWN,0
2007-09-10,4.167,4.247,2.7515,4.2052,3.8158,UP,1
2007-09-11,4.314,4.209,2.7624,4.241,3.8337,UP,1
2007-09-12,4.365,4.304,2.7735,4.2765,3.8513,DOWN,0
2007-09-13,4.363,4.398,2.7847,4.287,3.8692,UP,1
2007-09-14,4.389,4.321,2.7964,4.3195,3.8882,DOWN,0
2007-09-17,4.345,4.349,2.8079,4.3552,3.9061,UP,1
2007-09-18,4.438,4.369,2.82,4.3799,3.9228,UP,1
2007-09-19,4.45,4.476,2.8321,4.3969,3.9415,UP,1
2007-09-20,4.483,4.445,2.8447,4.4208,3.9605,UP,1
2007-09-21,4.565,4.515,2.8577,4.4561,3.979,UP,1
2007-09-24,4.63,4.565,2.8712,4.5129,3.9965,UP,1
2007-09-25,4.674,4.6,2.8848,4.5602,4.0162,DOWN,0
2007-09-26,4.672,4.702,2.8986,4.6045,4.0359,DOWN,0
2007-09-27,4.669,4.704,2.9124,4.6418,4.0559,DOWN,0
2007-09-28,4.658,4.639,2.926,4.6603,4.0757,UP,1
2007-10-01,4.671,4.671,2.9397,4.6685,4.0975,DOWN,0
2007-10-02,4.618,4.693,2.9532,4.6573,4.1181,UP,1
2007-10-03,4.623,4.61,2.9665,4.6476,4.1414,DOWN,0
2007-10-04,4.613,4.627,2.9796,4.6364,4.1474,UP,1
2007-10-05,4.672,4.678,2.9931,4.6392,4.1569,UP,1
2007-10-08,4.792,4.711,3.0072,4.6636,4.1687,DOWN,0
2007-10-09,4.766,4.83,3.0211,4.6932,4.1813,DOWN,0
2007-10-10,4.733,4.775,3.0348,4.7152,4.1974,DOWN,0
2007-10-11,4.467,4.767,3.047,4.686,4.2094,UP,1
2007-10-12,4.619,4.471,3.0602,4.6754,4.2221,DOWN,0
2007-10-15,4.527,4.59,3.0727,4.6222,4.2358,DOWN,0
2007-10-16,4.477,4.435,3.0851,4.5643,4.2464,UP,1
2007-10-17,4.528,4.595,3.0978,4.5232,4.2578,DOWN,0
2007-10-18,4.493,4.469,3.1106,4.5283,4.2698,DOWN,0
2007-10-19,4.488,4.497,3.1233,4.5022,4.2855,UP,1
2007-10-22,4.565,4.463,3.1366,4.5098,4.302,UP,1
2007-10-23,5.041,4.764,3.1524,4.6227,4.3279,DOWN,0
2007-10-24,4.437,4.544,3.1651,4.6045,4.3432,DOWN,0
2007-10-25,4.411,4.412,3.1779,4.5881,4.3591,UP,1
2007-10-26,4.5,4.45,3.1911,4.5905,4.3763,UP,1
2007-10-29,4.505,4.521,3.204,4.5786,4.3913,DOWN,0
2007-10-30,4.412,4.484,3.2164,4.4528,4.4049,UP,1
2007-10-31,4.458,4.403,3.2292,4.457,4.4165,DOWN,0
2007-11-01,4.383,4.388,3.2419,4.4514,4.4257,DOWN,0
2007-11-02,4.299,4.399,3.2542,4.4112,4.4344,DOWN,0
2007-11-05,4.219,4.217,3.266,4.3539,4.4395,UP,1
2007-11-06,4.364,4.231,3.2787,4.3442,4.4481,DOWN,0
2007-11-07,4.352,4.321,3.2912,4.3231,4.4589,DOWN,0
2007-11-08,4.179,4.34,3.3028,4.2824,4.4635,DOWN,0
2007-11-09,3.945,4.121,3.3133,4.2115,4.4637,DOWN,0
2007-11-12,3.85,3.913,3.3232,4.1378,4.4608,UP,1
2007-11-13,3.993,3.895,3.3339,4.0637,4.4579,DOWN,0
2007-11-14,3.926,4.02,3.3441,3.9784,4.4527,DOWN,0
2007-11-15,3.892,3.972,3.3539,3.9211,4.4443,UP,1
2007-11-16,3.93,3.851,3.3642,3.9182,4.4384,UP,1
2007-11-19,3.959,3.942,3.3747,3.94,4.4343,UP,1
2007-11-20,4.02,3.993,3.3852,3.9453,4.4284,DOWN,0
2007-11-21,3.988,3.962,3.3954,3.9578,4.4208,UP,1
2007-11-23,4.072,4.005,3.406,3.9936,4.415,DOWN,0
2007-11-26,4.065,4.115,3.4167,4.0206,4.4085,UP,1
2007-11-27,4.28,4.146,3.4283,4.0847,4.4072,UP,1
2007-11-28,4.515,4.377,3.4411,4.1838,4.4088,DOWN,0
2007-11-29,4.458,4.495,3.4533,4.2777,4.4089,UP,1
2007-11-30,4.528,4.528,3.466,4.369,4.4098,UP,1
2007-12-03,4.546,4.502,3.4786,4.4651,4.4094,UP,1
2007-12-04,4.72,4.502,3.4918,4.5533,4.4112,DOWN,0
2007-12-05,4.659,4.749,3.5048,4.5822,4.411,UP,1
2007-12-06,4.711,4.664,3.5181,4.6328,4.4117,UP,1
2007-12-07,4.716,4.728,3.5315,4.6703,4.4127,DOWN,0
2007-12-10,4.651,4.716,3.5445,4.6914,4.4125,DOWN,0
2007-12-11,4.538,4.655,3.5575,4.6548,4.4099,UP,1
2007-12-12,4.564,4.642,3.5706,4.6357,4.4088,UP,1
2007-12-13,4.62,4.553,3.5839,4.6176,4.4087,DOWN,0
2007-12-14,4.454,4.539,3.5968,4.5653,4.4056,DOWN,0
2007-12-17,4.255,4.451,3.6088,4.486,4.3972,UP,1
2007-12-18,4.345,4.292,3.6209,4.4474,4.3883,UP,1
2007-12-19,4.469,4.347,3.6336,4.4284,4.3823,UP,1
2007-12-20,4.529,4.507,3.6467,4.4102,4.3782,UP,1
2007-12-21,4.563,4.574,3.6599,4.432,4.3802,DOWN,0
2007-12-24,4.551,4.553,3.6729,4.4912,4.3788,UP,1
2007-12-26,4.643,4.574,3.6867,4.5508,4.3811,UP,1
2007-12-27,4.713,4.634,3.7007,4.5995,4.3858,UP,1
2007-12-28,4.723,4.764,3.7149,4.6382,4.3897,DOWN,0
2007-12-31,4.632,4.691,3.7286,4.652,4.3925,UP,1
2008-01-02,4.813,4.768,3.743,4.7044,4.399,DOWN,0
2008-01-03,4.76,4.803,3.7572,4.728,4.4029,DOWN,0
2008-01-04,4.44,4.663,3.7694,4.6734,4.3909,UP,1
2008-01-07,4.441,4.431,3.7818,4.6171,4.391,DOWN,0
2008-01-08,4.394,4.377,3.794,4.5695,4.3907,DOWN,0
2008-01-09,4.261,4.378,3.8055,4.4592,4.3859,DOWN,0
2008-01-10,4.213,4.199,3.8168,4.3497,4.38,DOWN,0
2008-01-11,4.054,4.202,3.8272,4.2726,4.3729,UP,1
2008-01-14,4.144,4.109,3.838,4.2131,4.3666,DOWN,0
2008-01-15,4.012,4.024,3.8481,4.1367,4.3592,UP,1
2008-01-16,4.018,3.979,3.8581,4.088,4.3536,DOWN,0
2008-01-17,4.006,4.008,3.8678,4.0466,4.3493,DOWN,0
2008-01-18,3.988,3.997,3.8773,4.0334,4.3418,DOWN,0
2008-01-22,3.924,3.679,3.8865,3.9895,4.3332,DOWN,0
2008-01-23,3.699,3.78,3.8946,3.9268,4.3236,UP,1
2008-01-24,3.884,3.727,3.9036,3.9,4.3224,DOWN,0
2008-01-25,3.88,3.935,3.9126,3.8748,4.323,DOWN,0
2008-01-28,3.791,3.846,3.9209,3.8354,4.319,DOWN,0
2008-01-29,3.698,3.789,3.9288,3.7901,4.3144,UP,1
2008-01-30,3.71,3.677,3.9361,3.7925,4.3108,UP,1
2008-01-31,3.885,3.446,3.9442,3.7928,4.3099,DOWN,0
2008-02-01,3.731,3.951,3.9516,3.7631,4.3053,DOWN,0
2008-02-04,3.698,3.725,3.959,3.7444,4.2989,DOWN,0
2008-02-05,3.605,3.64,3.9658,3.7258,4.2912,DOWN,0
2008-02-06,3.424,3.615,3.9717,3.6686,4.2783,UP,1
2008-02-07,3.545,3.369,3.9782,3.6007,4.2679,UP,1
2008-02-08,3.675,3.67,3.9824,3.5894,4.2558,UP,1
2008-02-11,3.76,3.657,3.9855,3.6018,4.2407,DOWN,0
2008-02-12,3.723,3.772,3.9885,3.6254,4.226,UP,1
2008-02-13,3.887,3.75,3.9926,3.7178,4.2132,DOWN,0
2008-02-14,3.79,3.887,3.9962,3.7667,4.198,DOWN,0
2008-02-15,3.648,3.75,3.9992,3.7613,4.1766,DOWN,0
2008-02-19,3.604,3.677,4.0016,3.7302,4.1555,UP,1
2008-02-20,3.682,3.595,4.0042,3.7221,4.1349,DOWN,0
2008-02-21,3.495,3.697,4.0065,3.6438,4.1105,UP,1
2008-02-22,3.604,3.527,4.0091,3.6066,4.0896,UP,1
2008-02-25,3.664,3.617,4.0117,3.6097,4.0721,DOWN,0
2008-02-26,3.585,3.596,4.0144,3.6058,4.0525,DOWN,0
2008-02-27,3.544,3.534,4.0167,3.5781,4.031,DOWN,0
2008-02-28,3.392,3.515,4.0182,3.5576,4.0097,DOWN,0
2008-02-29,3.224,3.351,4.0192,3.4815,3.9891,DOWN,0
2008-03-03,3.122,3.18,4.019,3.3731,3.9647,UP,1
2008-03-04,3.267,3.084,4.0198,3.3096,3.9406,DOWN,0
2008-03-05,3.25,3.283,4.0202,3.2508,3.915,DOWN,0
2008-03-06,3.137,3.238,4.0188,3.1997,3.8865,UP,1
2008-03-07,3.205,3.11,4.0176,3.1959,3.8596,DOWN,0
2008-03-10,3.173,3.195,4.0163,3.2063,3.8302,UP,1
2008-03-11,3.358,3.298,4.0157,3.2244,3.8031,DOWN,0
2008-03-12,3.326,3.339,4.0152,3.2396,3.7752,UP,1
2008-03-13,3.416,3.256,4.0149,3.2954,3.7508,DOWN,0
2008-03-14,3.411,3.431,4.0145,3.3367,3.7228,DOWN,0
2008-03-17,3.327,3.286,4.0138,3.3673,3.6941,UP,1
2008-03-18,3.585,3.413,4.0146,3.4128,3.677,DOWN,0
2008-03-19,3.509,3.555,4.0145,3.4494,3.6584,UP,1
2008-03-20,3.66,3.509,4.0144,3.4981,3.6437,UP,1
2008-03-24,3.798,3.691,4.0153,3.5754,3.6344,DOWN,0
2008-03-25,3.759,3.792,4.0161,3.6618,3.6253,DOWN,0
2008-03-26,3.69,3.707,4.0162,3.6828,3.6181,DOWN,0
2008-03-27,3.54,3.719,4.0161,3.6891,3.606,DOWN,0
2008-03-28,3.488,3.55,4.0161,3.6548,3.5955,UP,1
2008-03-31,3.565,3.513,4.0162,3.6083,3.5865,UP,1
2008-04-01,3.835,3.649,4.0174,3.6236,3.583,UP,1
2008-04-02,3.869,3.854,4.0186,3.6593,3.5807,DOWN,0
2008-04-03,3.747,3.758,4.0194,3.7007,3.5771,UP,1
2008-04-04,3.844,3.763,4.0211,3.7718,3.58,UP,1
2008-04-07,3.845,3.868,4.0231,3.8278,3.5792,UP,1
2008-04-08,3.865,3.82,4.025,3.8338,3.5789,DOWN,0
2008-04-09,3.72,3.828,4.0264,3.804,3.5775,UP,1
2008-04-10,3.742,3.724,4.0279,3.8029,3.5784,DOWN,0
2008-04-11,3.6,3.692,4.0291,3.7541,3.5762,UP,1
2008-04-14,3.631,3.585,4.0302,3.7112,3.5711,DOWN,0
2008-04-15,3.625,3.649,4.0311,3.6632,3.569,UP,1
2008-04-16,3.73,3.651,4.0326,3.6652,3.5696,DOWN,0
2008-04-17,3.702,3.709,4.0337,3.6573,3.5715,UP,1
2008-04-18,4.005,3.824,4.0364,3.7384,3.5832,UP,1
2008-04-21,4.009,4.002,4.0393,3.8141,3.5924,DOWN,0
2008-04-22,3.98,3.997,4.0419,3.8851,3.5985,UP,1
2008-04-23,4.05,4.015,4.0441,3.9492,3.6043,DOWN,0
2008-04-24,3.885,3.885,4.046,3.9857,3.6076,UP,1
2008-04-25,4.043,3.891,4.0485,3.9933,3.6107,UP,1
2008-04-28,4.099,4.032,4.0508,4.0112,3.6169,DOWN,0
2008-04-29,4.037,4.071,4.0522,4.0226,3.6247,DOWN,0
2008-04-30,3.932,4.045,4.0535,3.9989,3.6312,UP,1
2008-05-01,3.968,3.92,4.0549,4.0156,3.6369,DOWN,0
2008-05-02,3.866,4.015,4.0559,3.9801,3.6443,DOWN,0
2008-05-05,3.796,3.863,4.0565,3.9196,3.6482,DOWN,0
2008-05-06,3.786,3.776,4.0575,3.8693,3.6506,DOWN,0
2008-05-07,3.659,3.763,4.0579,3.8148,3.6521,DOWN,0
2008-05-08,3.64,3.687,4.0588,3.7491,3.654,DOWN,0
2008-05-09,3.621,3.61,4.0553,3.7001,3.6586,UP,1
2008-05-12,3.727,3.65,4.053,3.6862,3.6686,UP,1
2008-05-13,3.728,3.728,4.0506,3.6747,3.6808,DOWN,0
2008-05-14,3.71,3.746,4.0485,3.6849,3.6896,UP,1
2008-05-15,3.806,3.695,4.0479,3.7182,3.7008,UP,1
2008-05-16,3.823,3.821,4.0476,3.7587,3.7145,UP,1
2008-05-19,4.115,3.951,4.0483,3.8363,3.7327,DOWN,0
2008-05-20,4.036,4.109,4.0493,3.8979,3.7499,DOWN,0
2008-05-21,3.915,4.019,4.0491,3.9389,3.7611,UP,1
2008-05-22,3.963,3.934,4.0491,3.9703,3.7738,DOWN,0
2008-05-23,3.917,3.927,4.0493,3.9892,3.7839,UP,1
2008-05-27,4.031,3.913,4.0509,3.9725,3.7963,DOWN,0
2008-05-28,4.004,4.037,4.0522,3.9661,3.8098,UP,1
2008-05-29,4.018,4.031,4.0536,3.9866,3.8185,UP,1
2008-05-30,4.081,4.029,4.0556,4.0102,3.8299,DOWN,0
2008-06-02,4.012,4.058,4.0576,4.029,3.837,DOWN,0
2008-06-03,4.005,4.036,4.0594,4.0239,3.8411,UP,1
2008-06-04,4.075,4.005,4.061,4.0381,3.8474,UP,1
2008-06-05,4.226,4.106,4.0635,4.0797,3.8582,DOWN,0
2008-06-06,4.031,4.162,4.0643,4.0698,3.868,DOWN,0
2008-06-09,3.972,4.06,4.0645,4.0618,3.8777,UP,1
2008-06-10,3.981,3.91,4.0651,4.0569,3.886,DOWN,0
2008-06-11,3.864,3.968,4.0646,4.0147,3.8866,DOWN,0
2008-06-12,3.808,3.901,4.064,3.9311,3.8853,UP,1
2008-06-13,3.959,3.835,4.0647,3.9165,3.8896,UP,1
2008-06-16,4.085,3.921,4.0654,3.9392,3.8944,UP,1
2008-06-17,4.149,4.158,4.0664,3.9727,3.9005,DOWN,0
2008-06-18,4.126,4.1,4.0671,4.0251,3.9057,UP,1
2008-06-19,4.213,4.111,4.0675,4.1062,3.9156,DOWN,0
2008-06-20,4.055,4.155,4.0668,4.1255,3.9218,DOWN,0
2008-06-23,4.034,4.065,4.0654,4.1153,3.9305,DOWN,0
2008-06-24,3.982,3.978,4.0642,4.082,3.9375,UP,1
2008-06-25,4.026,4.023,4.0635,4.0619,3.9456,DOWN,0
2008-06-26,3.815,3.955,4.061,3.9823,3.9473,DOWN,0
2008-06-27,3.733,3.78,4.0579,3.9179,3.9479,DOWN,0
2008-06-30,3.667,3.752,4.0544,3.8444,3.9411,UP,1
2008-07-01,3.681,3.612,4.0508,3.7842,3.9346,DOWN,0
2008-07-02,3.572,3.708,4.047,3.6935,3.9264,UP,1
2008-07-03,3.6,3.626,4.0428,3.6505,3.9174,UP,1
2008-07-07,3.625,3.619,4.0387,3.6288,3.9122,UP,1
2008-07-08,3.752,3.619,4.035,3.6459,3.9064,DOWN,0
2008-07-09,3.531,3.728,4.0298,3.6158,3.895,UP,1
2008-07-10,3.532,3.535,4.0243,3.6077,3.8849,DOWN,0
2008-07-11,3.427,3.47,4.0181,3.5731,3.8748,DOWN,0
2008-07-14,3.314,3.466,4.0113,3.511,3.8617,UP,1
2008-07-15,3.352,3.294,4.0047,3.4309,3.8515,UP,1
2008-07-16,3.592,3.347,3.9994,3.4432,3.8474,UP,1
2008-07-17,3.606,3.56,3.9941,3.458,3.8438,DOWN,0
2008-07-18,3.456,3.497,3.9883,3.4638,3.8397,DOWN,0
2008-07-21,3.424,3.476,3.9823,3.4858,3.8354,DOWN,0
2008-07-22,3.399,3.355,3.9762,3.4952,3.831,UP,1
2008-07-23,3.527,3.373,3.9705,3.4822,3.827,UP,1
2008-07-24,3.936,3.815,3.9662,3.5483,3.8311,DOWN,0
2008-07-25,3.916,3.981,3.9619,3.6402,3.8352,DOWN,0
2008-07-28,3.799,3.855,3.9573,3.7152,3.8351,UP,1
2008-07-29,3.911,3.824,3.9545,3.8176,3.8369,DOWN,0
2008-07-30,3.911,3.918,3.951,3.8943,3.8328,DOWN,0
2008-07-31,3.817,3.838,3.9474,3.8705,3.8284,DOWN,0
2008-08-01,3.788,3.818,3.944,3.8449,3.8258,DOWN,0
2008-08-04,3.786,3.799,3.9403,3.8422,3.8223,UP,1
2008-08-05,3.956,3.846,3.9376,3.8512,3.8231,DOWN,0
2008-08-06,3.905,3.927,3.9347,3.85,3.8205,DOWN,0
2008-08-07,3.848,3.851,3.9311,3.8561,3.8174,UP,1
2008-08-08,4.026,3.839,3.926,3.9037,3.8176,UP,1
2008-08-11,4.405,4.009,3.9258,4.0275,3.824,DOWN,0
2008-08-12,4.363,4.366,3.9256,4.1089,3.831,DOWN,0
2008-08-13,4.335,4.314,3.9248,4.1949,3.8376,UP,1
2008-08-14,4.402,4.286,3.9242,4.3057,3.8442,DOWN,0
2008-08-15,4.32,4.414,3.9238,4.3646,3.846,DOWN,0
2008-08-18,4.156,4.305,3.9223,4.3148,3.8485,DOWN,0
