ticker,JD US Equity,JD US Equity,JD US Equity,JD US Equity,JD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-04-02,30.29,31.14,30.054,26.4144,27.6656,UP,1
2019-04-03,30.31,30.71,30.284,26.587,27.5992,DOWN,0
2019-04-04,30.25,29.73,30.452,26.7526,27.5317,UP,1
2019-04-05,31.24,30.5,30.67,26.9354,27.4784,DOWN,0
2019-04-08,30.79,30.92,30.576,27.0786,27.424,UP,1
2019-04-09,30.9,30.75,30.698,27.2222,27.3744,DOWN,0
2019-04-10,30.17,30.63,30.67,27.3552,27.3211,UP,1
2019-04-11,30.2,29.81,30.66,27.4664,27.2762,UP,1
2019-04-12,30.57,30.63,30.526,27.5808,27.2317,DOWN,0
2019-04-15,29.66,30.4,30.3,27.6814,27.1881,UP,1
2019-04-16,29.91,30.08,30.102,27.7938,27.143,DOWN,0
2019-04-17,29.85,29.97,30.038,27.8824,27.0975,UP,1
2019-04-18,30.01,29.84,30.0,27.9804,27.0536,DOWN,0
2019-04-22,29.65,29.66,29.816,28.0938,27.0099,UP,1
2019-04-23,29.78,29.5,29.84,28.2096,26.9661,DOWN,0
2019-04-24,29.66,29.7,29.79,28.3172,26.9171,DOWN,0
2019-04-25,29.23,29.42,29.666,28.4082,26.8663,DOWN,0
2019-04-26,29.13,29.03,29.49,28.4986,26.819,UP,1
2019-04-29,29.865,29.24,29.533,28.6093,26.7785,UP,1
2019-04-30,30.27,30.53,29.631,28.7355,26.7373,DOWN,0
2019-05-01,30.2,30.34,29.739,28.8467,26.6969,DOWN,0
2019-05-02,29.99,30.13,29.891,28.9529,26.6567,UP,1
2019-05-03,30.05,30.26,30.075,29.0685,26.617,DOWN,0
2019-05-06,28.7,28.24,29.842,29.1235,26.5728,DOWN,0
2019-05-07,27.13,28.295,29.214,29.1423,26.5241,DOWN,0
2019-05-08,26.89,26.95,28.552,29.1483,26.481,UP,1
2019-05-09,27.51,26.39,28.056,29.1791,26.4402,UP,1
2019-05-10,28.17,30.19,27.68,29.1883,26.4045,UP,1
2019-05-13,28.18,26.93,27.576,29.1773,26.3608,UP,1
2019-05-14,29.67,28.63,28.084,29.1929,26.326,UP,1
2019-05-15,30.44,29.62,28.794,29.2147,26.2971,UP,1
2019-05-16,30.46,30.25,29.384,29.2433,26.2736,DOWN,0
2019-05-17,29.31,29.58,29.612,29.2727,26.2409,DOWN,0
2019-05-20,28.36,28.75,29.648,29.2989,26.2013,UP,1
2019-05-21,29.05,28.67,29.524,29.3275,26.1651,DOWN,0
2019-05-22,28.23,28.76,29.082,29.3299,26.1254,DOWN,0
2019-05-23,26.7,27.5,28.33,29.3013,26.0794,DOWN,0
2019-05-24,26.32,27.08,27.732,29.2699,26.0285,DOWN,0
2019-05-28,26.27,26.45,27.314,29.2367,25.9798,DOWN,0
2019-05-29,26.01,25.97,26.706,29.1941,25.9298,UP,1
2019-05-30,26.35,26.03,26.33,29.1549,25.8826,DOWN,0
2019-05-31,25.76,25.81,26.142,29.1085,25.836,DOWN,0
2019-06-03,25.76,25.81,26.03,29.0485,25.7955,UP,1
2019-06-04,26.8,26.18,26.136,29.0245,25.7677,DOWN,0
2019-06-05,26.19,26.95,26.172,28.9805,25.7388,UP,1
2019-06-06,26.24,26.18,26.15,28.9291,25.7089,UP,1
2019-06-07,26.8,26.36,26.358,28.8819,25.6777,UP,1
2019-06-10,27.26,27.44,26.658,28.8389,25.65,UP,1
2019-06-11,28.0,27.87,26.898,28.7959,25.6283,DOWN,0
2019-06-12,27.24,27.47,27.108,28.7155,25.6075,UP,1
2019-06-13,27.54,27.33,27.368,28.6605,25.5882,DOWN,0
2019-06-14,27.05,27.11,27.418,28.5953,25.5601,UP,1
2019-06-17,27.33,27.1,27.432,28.5369,25.536,UP,1
2019-06-18,28.26,27.6,27.484,28.4773,25.5175,UP,1
2019-06-19,28.66,28.26,27.768,28.4347,25.5058,UP,1
2019-06-20,29.12,29.25,28.084,28.3991,25.4949,DOWN,0
2019-06-21,29.06,28.97,28.486,28.3769,25.4931,DOWN,0
2019-06-24,28.91,29.19,28.802,28.3511,25.5061,DOWN,0
2019-06-25,28.5,28.69,28.85,28.3097,25.5124,UP,1
2019-06-26,30.14,28.91,29.146,28.3193,25.5283,UP,1
2019-06-27,30.29,30.25,29.38,28.3269,25.5471,DOWN,0
2019-06-28,30.29,30.29,29.626,28.3357,25.5631,UP,1
2019-07-01,31.19,31.36,30.082,28.3593,25.5809,UP,1
2019-07-02,31.45,31.06,30.672,28.3953,25.5994,UP,1
2019-07-03,31.5,31.4,30.944,28.4297,25.6213,DOWN,0
2019-07-05,31.03,30.97,31.092,28.4571,25.6478,DOWN,0
2019-07-08,30.57,30.4,31.148,28.4839,25.6719,UP,1
2019-07-09,30.75,30.38,31.06,28.5163,25.6911,DOWN,0
2019-07-10,30.71,30.99,30.912,28.5332,25.71,DOWN,0
2019-07-11,30.51,30.79,30.714,28.538,25.7301,UP,1
2019-07-12,31.08,30.69,30.724,28.5556,25.7629,DOWN,0
2019-07-15,31.03,31.36,30.816,28.5764,25.7954,DOWN,0
2019-07-16,30.72,31.0,30.81,28.5898,25.823,DOWN,0
2019-07-17,30.71,30.84,30.81,28.63,25.8494,DOWN,0
2019-07-18,30.58,30.5,30.824,28.699,25.8718,UP,1
2019-07-19,30.99,30.81,30.806,28.781,25.8993,DOWN,0
2019-07-22,30.66,30.91,30.732,28.844,25.9281,UP,1
2019-07-23,31.85,30.9,30.958,28.9176,25.9617,UP,1
2019-07-24,32.2,31.74,31.256,28.998,26.0011,DOWN,0
2019-07-25,31.83,32.04,31.506,29.0412,26.0421,DOWN,0
2019-07-26,31.55,31.93,31.618,29.0634,26.0804,DOWN,0
2019-07-29,31.39,31.45,31.764,29.082,26.1185,DOWN,0
2019-07-30,30.42,30.85,31.478,29.1042,26.157,DOWN,0
2019-07-31,29.91,30.49,31.02,29.1352,26.1892,DOWN,0
2019-08-01,28.61,29.91,30.376,29.1264,26.21,DOWN,0
2019-08-02,28.01,28.18,29.668,29.122,26.2293,DOWN,0
2019-08-05,26.17,26.65,28.624,29.1114,26.237,UP,1
2019-08-06,26.48,26.91,27.836,29.1146,26.251,UP,1
2019-08-07,26.57,26.12,27.168,29.1206,26.2672,UP,1
2019-08-08,27.54,27.04,26.954,29.1512,26.2899,DOWN,0
2019-08-09,27.1,27.31,26.772,29.1662,26.3077,UP,1
2019-08-12,27.16,26.8,26.97,29.1942,26.3273,UP,1
2019-08-13,30.66,28.64,27.806,29.2922,26.3718,DOWN,0
2019-08-14,29.63,29.7,28.418,29.3488,26.4072,UP,1
2019-08-15,30.16,30.16,28.942,29.4282,26.4451,UP,1
2019-08-16,31.29,30.5,29.78,29.5292,26.4916,UP,1
2019-08-19,31.58,31.92,30.664,29.6248,26.5376,DOWN,0
2019-08-20,31.42,31.49,30.816,29.708,26.5771,DOWN,0
2019-08-21,30.74,31.67,31.038,29.7628,26.6036,DOWN,0
2019-08-22,29.49,30.57,30.904,29.8078,26.6308,DOWN,0
2019-08-23,28.77,28.9,30.4,29.8324,26.6539,UP,1
2019-08-26,29.74,29.18,30.032,29.8862,26.6846,UP,1
2019-08-27,29.92,30.0,29.732,29.938,26.7138,UP,1
2019-08-28,30.3,29.7,29.644,29.9788,26.7533,UP,1
2019-08-29,30.74,30.69,29.894,30.0204,26.7985,DOWN,0
2019-08-30,30.5,30.91,30.24,30.048,26.841,DOWN,0
2019-09-03,29.45,30.1,30.182,30.0558,26.8763,UP,1
2019-09-04,29.88,30.27,30.174,30.0752,26.9119,UP,1
2019-09-05,30.84,30.32,30.282,30.122,26.9451,UP,1
2019-09-06,31.08,30.89,30.35,30.1408,26.9852,UP,1
2019-09-09,31.48,31.12,30.546,30.1646,27.0371,DOWN,0
2019-09-10,30.87,31.2,30.83,30.1762,27.094,UP,1
2019-09-11,31.07,31.2,31.068,30.1738,27.1476,UP,1
2019-09-12,31.52,31.54,31.204,30.1752,27.2089,DOWN,0
2019-09-13,31.23,31.66,31.234,30.1698,27.2627,DOWN,0
2019-09-16,30.85,30.74,31.108,30.1662,27.3128,UP,1
2019-09-17,31.17,30.74,31.168,30.1782,27.3617,DOWN,0
2019-09-18,31.04,31.1,31.162,30.184,27.4121,UP,1
2019-09-19,31.05,31.0,31.068,30.1908,27.4612,DOWN,0
2019-09-20,30.94,31.45,31.01,30.1994,27.5058,DOWN,0
2019-09-23,30.33,31.36,30.906,30.1844,27.5502,DOWN,0
2019-09-24,29.41,30.48,30.554,30.152,27.5911,UP,1
2019-09-25,29.99,29.15,30.344,30.1374,27.6364,DOWN,0
2019-09-26,29.58,29.98,30.05,30.1148,27.6818,DOWN,0
2019-09-27,27.82,29.71,29.426,30.0596,27.7163,UP,1
2019-09-30,28.21,28.47,29.002,30.004,27.7479,DOWN,0
2019-10-01,28.19,28.22,28.758,29.9546,27.7753,DOWN,0
2019-10-02,28.06,28.0,28.372,29.8788,27.8048,UP,1
2019-10-03,28.8,28.11,28.216,29.8108,27.842,UP,1
2019-10-04,28.99,28.88,28.45,29.754,27.8818,DOWN,0
2019-10-07,28.85,28.84,28.578,29.7,27.9252,DOWN,0
2019-10-08,27.73,28.19,28.486,29.6268,27.9643,UP,1
2019-10-09,28.38,28.28,28.55,29.586,28.0008,UP,1
2019-10-10,28.58,28.32,28.506,29.5594,28.0449,UP,1
2019-10-11,29.71,29.45,28.65,29.5814,28.088,UP,1
2019-10-14,29.83,29.5,28.846,29.6178,28.1286,UP,1
2019-10-15,31.0,29.99,29.5,29.7144,28.1751,UP,1
2019-10-16,31.24,30.83,30.072,29.8096,28.2266,DOWN,0
2019-10-17,30.74,31.29,30.504,29.893,28.274,DOWN,0
2019-10-18,29.93,30.77,30.548,29.9408,28.3219,UP,1
2019-10-21,31.03,30.31,30.788,30.0194,28.3657,DOWN,0
2019-10-22,30.27,31.0,30.642,30.0816,28.4032,UP,1
2019-10-23,30.76,30.31,30.546,30.0836,28.4423,DOWN,0
2019-10-24,30.72,31.0,30.542,30.1054,28.4774,UP,1
2019-10-25,31.16,30.58,30.788,30.1254,28.5162,UP,1
2019-10-28,31.73,31.45,30.928,30.1342,28.5605,UP,1
2019-10-29,31.78,31.41,31.23,30.1382,28.6092,DOWN,0
2019-10-30,31.69,31.6,31.416,30.1436,28.6564,DOWN,0
2019-10-31,31.15,31.8,31.502,30.1518,28.7005,UP,1
2019-11-01,31.49,31.64,31.568,30.1918,28.7472,UP,1
2019-11-04,33.12,32.04,31.846,30.2788,28.7965,DOWN,0
2019-11-05,32.98,33.26,32.086,30.3436,28.853,DOWN,0
2019-11-06,32.87,33.14,32.322,30.4026,28.9075,UP,1
2019-11-07,33.28,33.64,32.748,30.4622,28.9634,DOWN,0
2019-11-08,33.23,33.23,33.096,30.512,29.0114,DOWN,0
2019-11-11,33.21,32.77,33.114,30.5662,29.0589,UP,1
2019-11-12,33.57,33.48,33.232,30.6486,29.1091,DOWN,0
2019-11-13,33.37,33.4,33.332,30.7184,29.1528,UP,1
2019-11-14,33.57,33.36,33.39,30.773,29.1964,DOWN,0
2019-11-15,33.55,35.05,33.454,30.8224,29.241,DOWN,0
2019-11-18,32.8,33.95,33.372,30.8488,29.2835,DOWN,0
2019-11-19,32.44,33.09,33.146,30.8802,29.3186,DOWN,0
2019-11-20,31.68,31.99,32.808,30.8924,29.3515,UP,1
2019-11-21,32.17,31.64,32.528,30.9054,29.3924,DOWN,0
2019-11-22,31.95,32.23,32.208,30.9198,29.4322,UP,1
2019-11-25,32.64,32.71,32.176,30.9556,29.474,UP,1
2019-11-26,32.86,32.58,32.26,30.9894,29.5149,UP,1
2019-11-27,33.15,32.93,32.554,31.0316,29.5576,DOWN,0
2019-11-29,32.65,32.72,32.65,31.0636,29.5992,DOWN,0
2019-12-02,32.29,32.69,32.718,31.0906,29.6409,DOWN,0
2019-12-03,32.03,31.54,32.596,31.1246,29.6778,DOWN,0
2019-12-04,31.56,32.17,32.336,31.1676,29.7122,UP,1
2019-12-05,32.54,31.8,32.214,31.2186,29.7536,UP,1
2019-12-06,32.93,32.97,32.27,31.2856,29.7885,UP,1
2019-12-09,33.25,33.0,32.462,31.3942,29.8238,UP,1
2019-12-10,33.26,33.27,32.708,31.4952,29.8571,DOWN,0
2019-12-11,33.24,33.31,33.044,31.5962,29.8935,UP,1
2019-12-12,33.82,33.19,33.3,31.7114,29.924,UP,1
2019-12-13,34.0,34.0,33.514,31.8154,29.9504,UP,1
2019-12-16,34.64,34.46,33.792,31.9284,29.9791,UP,1
2019-12-17,34.69,34.76,34.078,32.0452,30.0058,DOWN,0
2019-12-18,34.44,34.7,34.318,32.1794,30.0329,UP,1
2019-12-19,34.78,34.45,34.51,32.3074,30.0676,UP,1
2019-12-20,35.31,34.94,34.772,32.442,30.1089,UP,1
2019-12-23,36.26,36.02,35.096,32.573,30.1521,UP,1
2019-12-24,36.28,36.56,35.414,32.702,30.1929,DOWN,0
2019-12-26,36.24,36.17,35.774,32.8068,30.2335,DOWN,0
2019-12-27,35.93,36.36,36.004,32.9006,30.2737,DOWN,0
2019-12-30,35.4,36.0,36.022,32.9938,30.311,DOWN,0
2019-12-31,35.23,35.3,35.816,33.0998,30.3465,UP,1
2020-01-02,37.73,35.96,36.106,33.2338,30.3936,UP,1
2020-01-03,37.99,36.78,36.456,33.3882,30.4431,UP,1
2020-01-06,38.0,37.46,36.87,33.533,30.4893,UP,1
2020-01-07,38.32,38.08,37.454,33.685,30.5409,DOWN,0
2020-01-08,38.3,38.02,38.068,33.8278,30.5905,UP,1
2020-01-09,38.9,38.84,38.302,33.9712,30.6409,UP,1
2020-01-10,39.11,39.39,38.526,34.1178,30.6907,UP,1
2020-01-13,40.31,39.68,38.988,34.2902,30.7452,DOWN,0
2020-01-14,40.29,40.03,39.382,34.473,30.7959,DOWN,0
2020-01-15,39.78,40.02,39.678,34.6388,30.8385,DOWN,0
2020-01-16,39.56,40.18,39.81,34.7676,30.8848,UP,1
2020-01-17,40.35,39.83,40.058,34.915,30.935,DOWN,0
2020-01-21,40.06,39.275,40.008,35.0588,30.9841,UP,1
2020-01-22,40.97,40.53,40.144,35.2126,31.0327,DOWN,0
2020-01-23,40.77,39.99,40.342,35.3634,31.0826,DOWN,0
2020-01-24,39.55,40.76,40.34,35.4902,31.1259,DOWN,0
2020-01-27,37.65,36.99,39.8,35.5718,31.1633,UP,1
2020-01-28,38.91,38.38,39.57,35.6826,31.2068,UP,1
2020-01-29,39.14,39.19,39.204,35.794,31.2497,DOWN,0
2020-01-30,38.49,38.2,38.748,35.8928,31.2938,DOWN,0
2020-01-31,37.69,38.05,38.376,35.9906,31.3327,UP,1
2020-02-03,39.2,38.0,38.686,36.1258,31.3795,UP,1
2020-02-04,40.35,40.31,38.974,36.2992,31.4312,DOWN,0
2020-02-05,39.94,40.86,39.134,36.4546,31.4826,UP,1
2020-02-06,40.38,40.41,39.512,36.6232,31.5356,DOWN,0
2020-02-07,39.99,39.82,39.972,36.7702,31.5873,UP,1
2020-02-10,40.1,40.05,40.152,36.915,31.6416,UP,1
2020-02-11,40.78,40.55,40.238,37.0676,31.6999,UP,1
2020-02-12,41.64,41.57,40.578,37.2474,31.7587,UP,1
2020-02-13,42.01,41.15,40.904,37.4418,31.8174,DOWN,0
2020-02-14,41.97,42.13,41.3,37.6406,31.8763,UP,1
2020-02-18,42.32,42.42,41.744,37.8558,31.9379,UP,1
2020-02-19,42.95,42.83,42.178,38.064,32.0024,DOWN,0
2020-02-20,41.48,42.99,42.146,38.235,32.0663,DOWN,0
2020-02-21,40.42,41.47,41.828,38.3784,32.1328,DOWN,0
2020-02-24,39.37,38.5,41.308,38.5006,32.1952,DOWN,0
2020-02-25,38.84,40.0,40.612,38.6126,32.2518,UP,1
2020-02-26,39.92,39.39,40.006,38.7346,32.3106,DOWN,0
2020-02-27,38.4,39.23,39.39,38.8226,32.3617,UP,1
2020-02-28,38.51,37.01,39.008,38.9,32.4059,UP,1
2020-03-02,43.3,41.38,39.794,39.0722,32.4702,DOWN,0
2020-03-03,41.46,43.56,40.318,39.2126,32.5252,UP,1
2020-03-04,43.91,42.49,41.116,39.3952,32.5982,UP,1
2020-03-05,44.62,42.55,42.36,39.5814,32.6795,DOWN,0
2020-03-06,42.16,43.0,43.09,39.6994,32.745,DOWN,0
2020-03-09,39.91,40.1,42.412,39.772,32.8034,UP,1
2020-03-10,41.8,41.39,42.48,39.8832,32.8789,DOWN,0
2020-03-11,41.53,40.41,42.004,39.9952,32.955,DOWN,0
2020-03-12,38.26,38.85,40.732,40.0524,33.0149,UP,1
2020-03-13,39.71,41.01,40.242,40.142,33.0834,DOWN,0
2020-03-16,35.24,36.1,39.308,40.0922,33.1279,UP,1
2020-03-17,38.35,37.66,38.618,40.0994,33.1908,DOWN,0
2020-03-18,37.7,36.0,37.852,40.0934,33.2505,DOWN,0
2020-03-19,37.21,37.51,37.642,40.0712,33.3026,UP,1
2020-03-20,37.66,38.35,37.232,40.0584,33.3599,UP,1
2020-03-23,38.61,38.18,37.906,40.0526,33.4218,UP,1
2020-03-24,41.01,39.9103,38.438,40.0906,33.4928,UP,1
2020-03-25,41.35,41.35,39.168,40.1114,33.5633,UP,1
2020-03-26,42.01,41.71,40.128,40.1458,33.6333,DOWN,0
2020-03-27,40.15,40.62,40.626,40.1532,33.6979,UP,1
2020-03-30,40.39,40.87,40.982,40.1698,33.7621,UP,1
2020-03-31,40.5,40.52,40.88,40.1728,33.8294,UP,1
2020-04-01,40.91,39.91,40.792,40.1898,33.8973,DOWN,0
2020-04-02,40.08,40.55,40.406,40.172,33.9564,DOWN,0
2020-04-03,39.89,40.08,40.354,40.1544,34.0125,UP,1
2020-04-06,41.56,40.92,40.588,40.1946,34.0747,UP,1
2020-04-07,41.99,42.7,40.886,40.2814,34.1394,DOWN,0
2020-04-08,41.17,41.93,40.938,40.3266,34.2007,UP,1
2020-04-09,42.16,41.97,41.354,40.387,34.269,UP,1
2020-04-13,42.78,42.0,41.932,40.4728,34.3322,UP,1
2020-04-14,43.86,43.75,42.392,40.5962,34.4,UP,1
2020-04-15,44.6,43.88,42.914,40.7042,34.4716,UP,1
2020-04-16,47.5,45.7,44.18,40.8472,34.5531,DOWN,0
2020-04-17,46.15,47.73,44.978,40.9714,34.6266,DOWN,0
2020-04-20,45.2,45.84,45.462,41.0678,34.6951,DOWN,0
2020-04-21,43.24,44.38,45.338,41.1328,34.7562,UP,1
2020-04-22,44.99,44.19,45.416,41.2306,34.8283,DOWN,0
2020-04-23,44.94,45.0,44.904,41.3138,34.8992,UP,1
2020-04-24,45.05,45.4865,44.684,41.382,34.9709,UP,1
2020-04-27,45.58,45.88,44.76,41.4534,35.0463,DOWN,0
2020-04-28,43.58,46.04,44.828,41.4856,35.1088,UP,1
2020-04-29,44.34,44.02,44.698,41.526,35.1753,DOWN,0
2020-04-30,43.1,44.07,44.33,41.529,35.2372,DOWN,0
2020-05-01,41.38,41.98,43.596,41.527,35.2906,UP,1
2020-05-04,42.25,41.48,42.93,41.5636,35.3489,UP,1
2020-05-05,43.12,43.6,42.838,41.6386,35.4096,UP,1
2020-05-06,43.3,43.76,42.63,41.7278,35.4728,UP,1
2020-05-07,44.76,43.97,42.962,41.8246,35.5373,UP,1
2020-05-08,46.78,45.84,44.042,41.9922,35.6102,DOWN,0
2020-05-11,46.72,47.24,44.936,42.1564,35.6847,UP,1
2020-05-12,47.03,47.11,45.718,42.231,35.7621,UP,1
2020-05-13,47.81,48.71,46.62,42.358,35.8442,UP,1
2020-05-14,48.96,47.38,47.46,42.459,35.9369,UP,1
2020-05-15,50.85,50.0,48.274,42.5836,36.0416,UP,1
2020-05-18,55.53,51.88,50.036,42.851,36.1762,DOWN,0
2020-05-19,54.26,56.17,51.482,43.138,36.3074,UP,1
2020-05-20,54.31,55.0,52.782,43.3882,36.4481,DOWN,0
2020-05-21,52.57,52.98,53.504,43.609,36.5786,DOWN,0
2020-05-22,49.9,50.2635,53.314,43.8418,36.6952,UP,1
2020-05-26,52.6,52.245,52.728,44.0996,36.8205,DOWN,0
2020-05-27,52.16,52.97,52.308,44.438,36.9458,DOWN,0
2020-05-28,51.02,51.57,51.65,44.6914,37.0651,UP,1
2020-05-29,54.33,51.35,52.002,45.024,37.1835,UP,1
2020-06-01,54.73,54.2,52.968,45.3744,37.309,UP,1
2020-06-02,55.62,55.03,53.572,45.7336,37.4363,UP,1
2020-06-03,56.73,56.18,54.486,46.096,37.5635,DOWN,0
2020-06-04,56.52,56.46,55.586,46.4062,37.6882,UP,1
2020-06-05,59.04,58.09,56.528,46.76,37.8263,UP,1
2020-06-08,59.17,60.08,57.416,47.1032,37.9684,DOWN,0
2020-06-09,58.82,58.44,58.056,47.4766,38.1151,UP,1
2020-06-10,60.7,59.79,58.85,47.8828,38.2747,DOWN,0
2020-06-11,57.24,58.5,58.994,48.2176,38.4122,UP,1
2020-06-12,57.99,58.51,58.784,48.5592,38.5526,UP,1
2020-06-15,59.51,56.98,58.852,48.9478,38.6986,UP,1
2020-06-16,60.98,60.5,59.284,49.3696,38.8498,UP,1
2020-06-17,62.01,61.5,59.546,49.7786,39.0074,DOWN,0
2020-06-18,60.79,60.81,60.256,50.1546,39.1641,DOWN,0
2020-06-19,58.64,60.62,60.386,50.504,39.3079,UP,1
2020-06-22,59.09,59.14,60.302,50.8426,39.4491,UP,1
2020-06-23,59.92,59.93,60.09,51.1854,39.5933,DOWN,0
2020-06-24,59.84,60.09,59.656,51.505,39.7351,UP,1
2020-06-25,60.51,59.65,59.6,51.8232,39.8833,DOWN,0
2020-06-26,59.65,60.455,59.802,52.0662,40.0262,DOWN,0
2020-06-29,59.58,59.06,59.9,52.3348,40.1665,UP,1
2020-06-30,60.18,59.36,59.952,52.6344,40.3113,DOWN,0
2020-07-01,60.0,60.1635,59.984,52.9696,40.457,UP,1
2020-07-02,61.39,61.38,60.16,53.2976,40.6081,UP,1
2020-07-06,63.24,63.59,60.878,53.6636,40.7691,DOWN,0
2020-07-07,61.67,62.93,61.296,53.996,40.9222,UP,1
2020-07-08,65.38,63.48,62.336,54.392,41.0944,UP,1
2020-07-09,67.36,68.0,63.808,54.8676,41.2796,DOWN,0
2020-07-10,65.61,66.28,64.652,55.293,41.4606,DOWN,0
2020-07-13,62.3,65.8,64.464,55.677,41.6221,DOWN,0
2020-07-14,62.13,60.9,64.556,56.092,41.7849,UP,1
2020-07-15,62.55,62.38,63.99,56.498,41.9585,DOWN,0
2020-07-16,61.71,60.717,62.86,56.8698,42.126,UP,1
2020-07-17,62.13,62.76,62.164,57.2464,42.2957,UP,1
2020-07-20,63.4,63.425,62.384,57.6192,42.4724,DOWN,0
2020-07-21,62.61,65.07,62.48,57.9358,42.6415,DOWN,0
2020-07-22,61.84,61.96,62.338,58.2382,42.8057,DOWN,0
2020-07-23,60.52,62.04,62.1,58.508,42.9641,UP,1
2020-07-24,60.88,59.34,61.85,58.7694,43.1298,UP,1
2020-07-27,62.78,60.96,61.726,59.0458,43.3018,DOWN,0
2020-07-28,61.49,62.87,61.502,59.2586,43.4664,UP,1
2020-07-29,62.59,61.82,61.652,59.3998,43.6308,DOWN,0
2020-07-30,62.29,62.58,62.006,59.5604,43.7931,UP,1
2020-07-31,63.79,62.95,62.588,59.75,43.957,UP,1
2020-08-03,64.53,64.0,62.938,59.9892,44.1235,UP,1
2020-08-04,64.57,65.0,63.554,60.2826,44.2926,UP,1
2020-08-05,65.52,64.49,64.14,60.541,44.4706,DOWN,0
2020-08-06,64.91,65.49,64.664,60.796,44.64,DOWN,0
2020-08-07,62.06,63.13,64.318,61.0168,44.7989,DOWN,0
2020-08-10,61.49,61.62,63.71,61.16,44.9526,DOWN,0
2020-08-11,61.18,61.99,63.032,61.289,45.1049,UP,1
2020-08-12,62.9,61.92,62.508,61.4346,45.2636,DOWN,0
2020-08-13,62.54,63.45,62.034,61.5508,45.4176,DOWN,0
2020-08-14,62.06,62.73,62.034,61.6616,45.569,UP,1
2020-08-17,66.98,64.66,63.132,61.8204,45.7455,UP,1
2020-08-18,70.32,68.19,64.96,62.0434,45.9413,UP,1
2020-08-19,72.56,70.8,66.892,62.3182,46.1467,UP,1
2020-08-20,73.94,71.26,69.172,62.583,46.3508,UP,1
2020-08-21,74.98,74.56,71.756,62.9378,46.5608,UP,1
2020-08-24,76.18,76.99,73.596,63.3016,46.7773,UP,1
2020-08-25,78.97,76.57,75.326,63.6908,47.0058,UP,1
2020-08-26,80.38,81.06,76.89,64.0788,47.2415,DOWN,0
2020-08-27,79.3,81.13,77.962,64.4246,47.472,UP,1
2020-08-28,79.96,79.68,78.958,64.808,47.7039,DOWN,0
2020-08-31,78.64,79.94,79.45,65.208,47.9303,UP,1
2020-09-01,82.49,79.49,80.154,65.676,48.1749,UP,1
2020-09-02,83.21,85.459,80.72,66.1418,48.4232,DOWN,0
2020-09-03,79.04,81.375,80.668,66.5258,48.6544,UP,1
2020-09-04,80.0,77.9656,80.676,66.9156,48.8922,DOWN,0
2020-09-08,76.22,76.0,80.192,67.247,49.1149,UP,1
2020-09-09,77.19,77.14,79.132,67.5992,49.34,DOWN,0
2020-09-10,74.53,77.13,77.396,67.8862,49.5529,DOWN,0
2020-09-11,74.18,75.18,76.424,68.1698,49.7606,UP,1
2020-09-14,76.59,75.7,75.742,68.4738,49.9792,UP,1
2020-09-15,77.0,78.23,75.898,68.749,50.1985,DOWN,0
2020-09-16,75.09,77.01,75.478,69.0174,50.4107,DOWN,0
2020-09-17,74.37,73.02,75.446,69.1972,50.6211,UP,1
2020-09-18,74.5,75.08,75.51,69.34,50.8334,UP,1
2020-09-21,75.13,72.76,75.218,69.5304,51.0513,DOWN,0
2020-09-22,75.0,75.31,74.818,69.7844,51.2636,DOWN,0
2020-09-23,74.59,75.04,74.718,70.0336,51.4719,DOWN,0
2020-09-24,72.72,73.5,74.388,70.237,51.6692,UP,1
2020-09-25,74.67,72.88,74.422,70.4962,51.8763,UP,1
2020-09-28,76.1,75.89,74.616,70.7756,52.0906,DOWN,0
2020-09-29,75.16,76.1,74.648,71.0108,52.2973,UP,1
2020-09-30,77.61,76.29,75.252,71.3108,52.5153,UP,1
2020-10-01,78.57,78.75,76.422,71.6454,52.735,DOWN,0
2020-10-02,76.1,76.74,76.708,71.957,52.942,UP,1
2020-10-05,76.4,76.88,76.768,72.2674,53.1518,UP,1
2020-10-06,76.69,76.89,77.074,72.5456,53.3614,UP,1
2020-10-07,78.12,78.56,77.176,72.8782,53.5754,UP,1
2020-10-08,78.15,78.51,77.092,73.1894,53.7849,UP,1
2020-10-09,79.79,79.09,77.83,73.5394,54.0024,UP,1
2020-10-12,84.32,82.14,79.414,73.95,54.2428,DOWN,0
2020-10-13,82.61,84.1,80.598,74.3116,54.4762,DOWN,0
2020-10-14,81.1,82.81,81.194,74.6422,54.7047,DOWN,0
2020-10-15,80.25,79.0,81.614,74.9368,54.9298,UP,1
2020-10-16,81.52,81.43,81.96,75.269,55.1488,DOWN,0
2020-10-19,80.61,82.0,81.218,75.64,55.3619,UP,1
2020-10-20,82.57,81.0,81.21,76.0616,55.5847,UP,1
2020-10-21,82.63,83.38,81.516,76.4906,55.8063,DOWN,0
2020-10-22,81.31,83.22,81.728,76.8588,56.0213,UP,1
2020-10-23,81.34,80.76,81.692,77.2348,56.2335,UP,1
2020-10-26,81.41,81.12,81.852,77.6218,56.445,UP,1
2020-10-27,83.01,81.77,81.94,77.9424,56.6585,DOWN,0
2020-10-28,80.08,81.3,81.43,78.1376,56.8575,UP,1
2020-10-29,83.04,81.23,81.776,78.3472,57.0738,DOWN,0
2020-10-30,81.52,82.08,81.812,78.4988,57.2836,UP,1
