ticker,VNO US Equity,VNO US Equity,VNO US Equity,VNO US Equity,VNO US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-05-30,66.45,66.49,69.0318,67.016,67.5568,DOWN,0
2019-05-31,66.23,66.03,69.0006,66.824,67.5506,UP,1
2019-06-03,66.61,66.47,68.9662,66.61,67.5316,DOWN,0
2019-06-04,66.5,66.64,68.9239,66.44,67.5252,UP,1
2019-06-05,68.09,66.82,68.8824,66.776,67.5572,UP,1
2019-06-06,68.18,68.18,68.8388,67.122,67.5764,UP,1
2019-06-07,68.37,68.54,68.797,67.55,67.6086,DOWN,0
2019-06-10,67.4,68.57,68.7548,67.708,67.6062,DOWN,0
2019-06-11,66.69,67.46,68.7086,67.746,67.5912,UP,1
2019-06-12,66.73,66.83,68.6618,67.474,67.5734,UP,1
2019-06-13,66.83,66.88,68.6121,67.204,67.5384,DOWN,0
2019-06-14,66.2,66.62,68.5641,66.77,67.4854,UP,1
2019-06-17,67.25,66.44,68.5134,66.74,67.4472,DOWN,0
2019-06-18,66.77,67.64,68.4629,66.756,67.3912,UP,1
2019-06-19,67.11,66.66,68.4145,66.832,67.3622,UP,1
2019-06-20,67.52,67.41,68.3671,66.97,67.3556,DOWN,0
2019-06-21,66.77,67.38,68.3237,67.084,67.3332,DOWN,0
2019-06-24,65.61,67.0,68.2694,66.756,67.2904,DOWN,0
2019-06-25,64.56,65.66,68.2117,66.314,67.2148,DOWN,0
2019-06-26,63.12,64.56,68.1504,65.516,67.119,UP,1
2019-06-27,63.68,63.36,68.0883,64.748,67.062,UP,1
2019-06-28,64.1,63.68,68.0302,64.214,67.0198,UP,1
2019-07-01,64.22,64.67,67.9729,63.936,66.964,UP,1
2019-07-02,65.15,64.4,67.9212,64.054,66.9066,UP,1
2019-07-03,65.5,65.28,67.8736,64.53,66.822,UP,1
2019-07-05,65.52,65.0,67.8249,64.898,66.736,UP,1
2019-07-08,65.66,65.4,67.7796,65.21,66.663,UP,1
2019-07-09,66.01,65.77,67.74,65.568,66.5862,UP,1
2019-07-10,66.3,66.42,67.6992,65.798,66.5382,DOWN,0
2019-07-11,65.48,66.24,67.6514,65.794,66.465,UP,1
2019-07-12,65.6,65.57,67.6118,65.81,66.3938,DOWN,0
2019-07-15,65.52,65.77,67.5718,65.782,66.345,DOWN,0
2019-07-16,65.49,65.44,67.5395,65.678,66.309,DOWN,0
2019-07-17,65.05,65.48,67.505,65.428,66.2682,UP,1
2019-07-18,65.06,64.78,67.4653,65.344,66.237,DOWN,0
2019-07-19,63.92,65.18,67.4235,65.008,66.1954,DOWN,0
2019-07-22,62.99,63.94,67.378,64.502,66.13,UP,1
2019-07-23,63.68,63.1,67.3394,64.14,66.0696,UP,1
2019-07-24,63.89,63.77,67.3043,63.908,66.0256,DOWN,0
2019-07-25,63.59,63.87,67.2702,63.614,65.9706,UP,1
2019-07-26,63.92,63.59,67.2322,63.614,65.9142,UP,1
2019-07-29,64.24,64.13,67.1964,63.864,65.8578,UP,1
2019-07-30,64.51,65.24,67.1666,64.03,65.8082,DOWN,0
2019-07-31,64.32,64.57,67.1492,64.116,65.7742,DOWN,0
2019-08-01,63.52,64.32,67.1295,64.102,65.7142,DOWN,0
2019-08-02,62.85,62.88,67.107,63.888,65.6278,DOWN,0
2019-08-05,61.04,62.4,67.0691,63.248,65.5048,DOWN,0
2019-08-06,60.87,61.17,67.0317,62.52,65.3686,UP,1
2019-08-07,60.89,60.46,66.9967,61.834,65.2394,UP,1
2019-08-08,62.43,60.99,66.9672,61.616,65.1598,DOWN,0
2019-08-09,61.93,62.33,66.9431,61.432,65.0694,DOWN,0
2019-08-12,61.16,61.65,66.9149,61.456,64.968,UP,1
2019-08-13,61.48,61.14,66.8867,61.578,64.8654,DOWN,0
2019-08-14,60.19,61.04,66.8473,61.438,64.7392,UP,1
2019-08-15,60.32,60.3,66.8138,61.016,64.5838,UP,1
2019-08-16,61.25,60.35,66.7789,60.88,64.4452,UP,1
2019-08-19,61.39,61.77,66.746,60.926,64.3056,DOWN,0
2019-08-20,60.34,61.05,66.7073,60.698,64.1644,DOWN,0
2019-08-21,60.14,60.58,66.6674,60.688,64.0334,UP,1
2019-08-22,60.2,60.08,66.6343,60.664,63.9028,DOWN,0
2019-08-23,58.81,60.0,66.5903,60.176,63.7424,UP,1
2019-08-26,59.46,59.2,66.5428,59.79,63.6076,DOWN,0
2019-08-27,59.24,59.9,66.4922,59.57,63.4474,UP,1
2019-08-28,59.48,59.14,66.4401,59.438,63.3016,UP,1
2019-08-29,60.27,59.88,66.3911,59.452,63.1648,UP,1
2019-08-30,60.47,60.53,66.3426,59.784,63.0238,UP,1
2019-09-03,61.21,60.34,66.2957,60.134,62.9126,UP,1
2019-09-04,61.52,61.61,66.2468,60.59,62.8308,UP,1
2019-09-05,61.92,61.57,66.2043,61.078,62.778,UP,1
2019-09-06,62.75,62.04,66.1624,61.574,62.7706,UP,1
2019-09-09,62.82,62.59,66.1197,62.044,62.7534,UP,1
2019-09-10,63.66,62.68,66.0874,62.534,62.7446,UP,1
2019-09-11,64.25,63.64,66.0602,63.08,62.7452,DOWN,0
2019-09-12,64.13,64.48,66.0338,63.522,62.7248,DOWN,0
2019-09-13,63.47,64.31,66.0039,63.666,62.6842,UP,1
2019-09-16,63.91,63.43,65.9767,63.884,62.652,DOWN,0
2019-09-17,63.33,64.0,65.9405,63.818,62.6054,DOWN,0
2019-09-18,62.92,63.47,65.9022,63.552,62.5436,DOWN,0
2019-09-19,62.78,63.25,65.8563,63.282,62.4732,DOWN,0
2019-09-20,62.62,62.55,65.8082,63.112,62.416,UP,1
2019-09-23,62.85,62.21,65.7684,62.9,62.361,DOWN,0
2019-09-24,62.17,63.09,65.7194,62.668,62.294,UP,1
2019-09-25,63.35,62.27,65.6829,62.754,62.2512,UP,1
2019-09-26,63.69,63.63,65.6506,62.936,62.224,UP,1
2019-09-27,64.06,63.94,65.621,63.224,62.204,DOWN,0
2019-09-30,63.67,64.07,65.5971,63.388,62.199,DOWN,0
2019-10-01,62.76,63.8,65.5668,63.506,62.1944,DOWN,0
2019-10-02,62.75,62.49,65.5387,63.386,62.1758,UP,1
2019-10-03,63.43,62.8,65.5269,63.334,62.1666,UP,1
2019-10-04,64.04,63.59,65.5157,63.33,62.1756,DOWN,0
2019-10-07,63.58,63.79,65.5109,63.312,62.1688,DOWN,0
2019-10-08,62.81,63.39,65.5078,63.322,62.1402,DOWN,0
2019-10-09,62.46,63.23,65.5085,63.264,62.0992,DOWN,0
2019-10-10,62.19,62.52,65.5185,63.016,62.0566,UP,1
2019-10-11,62.64,62.37,65.5207,62.736,62.039,DOWN,0
2019-10-14,62.19,62.64,65.5224,62.458,62.0258,UP,1
2019-10-15,63.46,62.23,65.5292,62.588,62.0742,DOWN,0
2019-10-16,62.95,63.35,65.5338,62.686,62.1158,DOWN,0
2019-10-17,62.64,62.91,65.5452,62.776,62.1508,DOWN,0
2019-10-18,62.42,62.55,65.5563,62.732,62.1506,UP,1
2019-10-21,63.38,62.48,65.5671,62.97,62.1796,UP,1
2019-10-22,63.65,63.45,65.5735,63.008,62.2294,UP,1
2019-10-23,64.71,63.72,65.5769,63.36,62.294,DOWN,0
2019-10-24,64.52,64.93,65.579,63.736,62.3806,DOWN,0
2019-10-25,64.28,64.5,65.5752,64.108,62.4598,DOWN,0
2019-10-28,64.04,64.33,65.5697,64.24,62.5156,UP,1
2019-10-29,65.15,63.79,65.5754,64.54,62.5908,UP,1
2019-10-30,66.71,65.15,65.5868,64.94,62.7182,DOWN,0
2019-10-31,65.63,66.65,65.5891,65.162,62.828,DOWN,0
2019-11-01,64.97,65.05,65.587,65.3,62.9234,UP,1
2019-11-04,65.77,64.82,65.5839,65.646,63.0626,DOWN,0
2019-11-05,65.36,65.56,65.5804,65.688,63.1806,DOWN,0
2019-11-06,65.26,65.42,65.5785,65.398,63.301,DOWN,0
2019-11-07,64.95,65.16,65.5746,65.262,63.4104,UP,1
2019-11-08,65.77,64.87,65.5725,65.422,63.5204,DOWN,0
2019-11-11,65.7,65.58,65.5653,65.408,63.625,DOWN,0
2019-11-12,64.68,65.56,65.5501,65.272,63.6944,UP,1
2019-11-13,64.87,64.72,65.5307,65.194,63.7614,UP,1
2019-11-14,65.37,65.0,65.508,65.278,63.8304,UP,1
2019-11-15,65.39,65.59,65.4872,65.202,63.8832,DOWN,0
2019-11-18,65.09,65.48,65.4616,65.08,63.9286,DOWN,0
2019-11-19,64.53,65.19,65.4317,65.05,63.946,DOWN,0
2019-11-20,63.96,64.31,65.4027,64.868,63.9402,DOWN,0
2019-11-21,63.22,63.73,65.3696,64.438,63.922,DOWN,0
2019-11-22,63.09,63.3,65.3355,63.978,63.9144,UP,1
2019-11-25,63.57,63.33,65.303,63.674,63.9076,UP,1
2019-11-26,64.38,63.79,65.2819,63.644,63.9286,UP,1
2019-11-27,64.47,64.37,65.2598,63.746,63.9596,UP,1
2019-11-29,64.57,64.48,65.2413,64.016,63.9954,DOWN,0
2019-12-02,63.37,64.51,65.2142,64.072,64.0104,UP,1
2019-12-03,64.23,63.19,65.1914,64.204,64.038,UP,1
2019-12-04,64.55,64.14,65.1742,64.238,64.0856,DOWN,0
2019-12-05,64.45,64.48,65.1544,64.234,64.1076,UP,1
2019-12-06,65.56,64.61,65.1377,64.432,64.145,UP,1
2019-12-09,65.95,65.62,65.1262,64.948,64.1828,UP,1
2019-12-10,66.65,66.0,65.1216,65.432,64.2424,DOWN,0
2019-12-11,65.61,66.94,65.1152,65.644,64.2994,DOWN,0
2019-12-12,65.04,65.46,65.1039,65.762,64.3452,UP,1
2019-12-13,65.27,65.31,65.0961,65.704,64.382,UP,1
2019-12-16,65.39,65.54,65.0851,65.592,64.409,DOWN,0
2019-12-17,65.0,65.78,65.0706,65.262,64.4374,UP,1
2019-12-18,66.2,65.26,65.0617,65.38,64.5052,UP,1
2019-12-19,67.27,66.19,65.0601,65.826,64.6014,DOWN,0
2019-12-20,66.91,67.46,65.0565,66.154,64.6958,UP,1
2019-12-23,67.01,67.3,65.0488,66.478,64.7832,UP,1
2019-12-24,67.21,67.08,65.0392,66.92,64.8836,UP,1
2019-12-26,67.91,67.16,65.0334,67.262,64.9726,DOWN,0
2019-12-27,65.89,66.04,65.0205,66.986,65.0314,DOWN,0
2019-12-30,65.64,65.89,65.0123,66.732,65.0914,UP,1
2019-12-31,66.5,65.45,65.0107,66.63,65.173,DOWN,0
2020-01-02,65.5,66.72,65.0053,66.288,65.2154,UP,1
2020-01-03,66.01,65.08,65.0027,65.908,65.2626,UP,1
2020-01-06,66.87,65.81,64.9992,66.104,65.3058,DOWN,0
2020-01-07,66.06,66.66,64.9954,66.188,65.3366,DOWN,0
2020-01-08,65.92,66.17,64.9926,66.072,65.3694,UP,1
2020-01-09,66.11,65.92,64.987,66.194,65.4108,UP,1
2020-01-10,66.43,66.27,64.9854,66.278,65.4364,UP,1
2020-01-13,67.01,66.53,64.9828,66.306,65.4424,DOWN,0
2020-01-14,66.93,66.87,64.9803,66.48,65.4684,UP,1
2020-01-15,67.02,67.11,64.9773,66.7,65.5094,UP,1
2020-01-16,67.27,67.1,64.9707,66.932,65.5394,DOWN,0
2020-01-17,67.2,67.3,64.9625,67.086,65.5762,UP,1
2020-01-21,67.78,67.21,64.9556,67.24,65.6266,DOWN,0
2020-01-22,67.62,67.9,64.9458,67.378,65.68,UP,1
2020-01-23,68.61,67.5,64.9461,67.696,65.7368,DOWN,0
2020-01-24,67.31,68.06,64.9434,67.704,65.769,DOWN,0
2020-01-27,66.17,66.82,64.9348,67.498,65.7988,UP,1
2020-01-28,66.4,66.26,64.928,67.222,65.8294,UP,1
2020-01-29,66.51,66.61,64.9189,67.0,65.8522,DOWN,0
2020-01-30,66.38,66.27,64.9112,66.554,65.872,DOWN,0
2020-01-31,65.77,66.4,64.9074,66.246,65.8856,DOWN,0
2020-02-03,65.26,66.01,64.9027,66.064,65.9002,UP,1
2020-02-04,66.14,65.51,64.8983,66.012,65.9438,UP,1
2020-02-05,66.48,66.36,64.8906,66.006,66.009,UP,1
2020-02-06,66.69,66.84,64.8754,66.068,66.081,DOWN,0
2020-02-07,66.34,66.71,64.858,66.182,66.1364,DOWN,0
2020-02-10,66.22,66.55,64.8426,66.374,66.1732,UP,1
2020-02-11,67.14,66.43,64.829,66.574,66.2266,UP,1
2020-02-12,67.36,67.25,64.8223,66.75,66.2824,UP,1
2020-02-13,67.7,67.11,64.8151,66.952,66.369,UP,1
2020-02-14,67.89,67.79,64.8088,67.262,66.4422,DOWN,0
2020-02-18,67.78,67.89,64.8079,67.574,66.5068,DOWN,0
2020-02-19,64.38,68.14,64.7933,67.022,66.5054,DOWN,0
2020-02-20,64.28,63.78,64.7793,66.406,66.4798,DOWN,0
2020-02-21,63.85,64.16,64.7654,65.636,66.4378,DOWN,0
2020-02-24,62.37,63.21,64.7473,64.532,66.3522,DOWN,0
2020-02-25,58.91,62.59,64.7105,62.758,66.2182,DOWN,0
2020-02-26,57.5,59.17,64.6645,61.382,66.0674,DOWN,0
2020-02-27,54.43,56.51,64.6062,59.412,65.8506,DOWN,0
2020-02-28,53.58,53.38,64.5424,57.358,65.6144,UP,1
2020-03-02,55.58,53.94,64.4866,56.0,65.426,DOWN,0
2020-03-03,54.54,55.43,64.424,55.126,65.1928,UP,1
2020-03-04,55.96,55.36,64.3689,54.818,64.9666,DOWN,0
2020-03-05,53.03,54.87,64.3039,54.538,64.689,DOWN,0
2020-03-06,52.35,51.69,64.2331,54.292,64.3958,DOWN,0
2020-03-09,47.03,49.4,64.1324,52.582,63.9922,UP,1
2020-03-10,50.41,48.35,64.0485,51.756,63.6422,DOWN,0
2020-03-11,47.45,48.96,63.9473,50.054,63.2734,DOWN,0
2020-03-12,42.66,44.18,63.8239,47.98,62.8138,UP,1
2020-03-13,44.23,45.25,63.713,46.356,62.3684,DOWN,0
2020-03-16,33.48,41.0,63.5481,43.646,61.728,UP,1
2020-03-17,35.33,34.37,63.3936,40.63,61.1144,DOWN,0
2020-03-18,31.09,32.97,63.216,37.358,60.3988,UP,1
2020-03-19,32.9,30.1,63.048,35.406,59.7356,DOWN,0
2020-03-20,29.66,33.38,62.8559,32.492,59.0104,UP,1
2020-03-23,30.61,29.58,62.668,31.918,58.3004,UP,1
2020-03-24,33.9,32.6,62.4957,31.632,57.6498,UP,1
2020-03-25,34.55,34.44,62.3314,32.324,57.0006,UP,1
2020-03-26,37.04,35.21,62.1832,33.152,56.4028,UP,1
2020-03-27,37.7,35.58,62.038,34.76,55.8164,DOWN,0
2020-03-30,37.6,37.69,61.8919,36.158,55.223,DOWN,0
2020-03-31,36.21,37.21,61.7419,36.62,54.6032,DOWN,0
2020-04-01,33.66,34.19,61.574,36.442,53.9208,DOWN,0
2020-04-02,31.36,32.52,61.3969,35.306,53.1956,UP,1
2020-04-03,31.89,31.0,61.2208,34.144,52.4612,UP,1
2020-04-06,33.6,34.06,61.0512,33.344,51.787,UP,1
2020-04-07,37.3,35.59,60.9039,33.562,51.2096,UP,1
2020-04-08,40.48,37.73,60.7782,34.926,50.6912,UP,1
2020-04-09,43.48,41.43,60.6728,37.35,50.2306,DOWN,0
2020-04-13,42.09,43.09,60.5677,39.39,49.7448,UP,1
2020-04-14,44.21,42.83,60.4703,41.512,49.3136,DOWN,0
2020-04-15,42.44,42.28,60.362,42.54,48.8572,DOWN,0
2020-04-16,40.3,42.54,60.2424,42.504,48.3404,UP,1
2020-04-17,42.05,41.49,60.1269,42.218,47.8518,DOWN,0
2020-04-20,38.15,40.98,59.9902,41.43,47.281,DOWN,0
2020-04-21,36.07,36.76,59.8429,39.802,46.6756,UP,1
2020-04-22,37.21,36.84,59.7007,38.756,46.0954,UP,1
2020-04-23,37.48,37.42,59.558,38.192,45.5022,UP,1
2020-04-24,37.77,37.86,59.4154,37.336,44.9104,UP,1
2020-04-27,40.09,38.26,59.2884,37.724,44.3582,UP,1
2020-04-28,41.56,41.45,59.1682,38.822,43.8316,UP,1
2020-04-29,44.29,43.11,59.0621,40.238,43.3618,DOWN,0
2020-04-30,43.82,43.24,58.9537,41.506,42.9506,DOWN,0
2020-05-01,42.0,42.52,58.8385,42.352,42.505,DOWN,0
2020-05-04,39.92,41.01,58.7128,42.318,42.0264,DOWN,0
2020-05-05,38.85,40.55,58.5874,41.776,41.556,DOWN,0
2020-05-06,35.97,37.08,58.4523,40.112,41.0972,UP,1
2020-05-07,37.69,36.42,58.3224,38.886,40.701,UP,1
2020-05-08,39.41,38.03,58.2,38.368,40.4006,DOWN,0
2020-05-11,36.74,38.83,58.0657,37.732,40.0638,DOWN,0
2020-05-12,35.53,36.81,57.9238,37.068,39.6628,DOWN,0
2020-05-13,32.3,35.01,57.7641,36.334,39.218,UP,1
2020-05-14,35.01,32.0,57.6166,35.798,38.799,UP,1
2020-05-15,35.32,34.96,57.4716,34.98,38.4448,UP,1
2020-05-18,37.87,37.14,57.3433,35.206,38.1552,DOWN,0
2020-05-19,37.46,37.63,57.2164,35.592,37.9638,DOWN,0
2020-05-20,36.64,38.06,57.0944,36.46,37.6884,DOWN,0
2020-05-21,35.75,36.35,56.9688,36.608,37.4544,DOWN,0
2020-05-22,34.15,35.77,56.8351,36.374,37.2842,UP,1
2020-05-26,37.68,35.79,56.7113,36.336,37.1532,UP,1
2020-05-27,39.5,39.21,56.5992,36.744,37.2736,DOWN,0
2020-05-28,37.9,39.05,56.4829,36.996,37.325,DOWN,0
2020-05-29,36.21,37.31,56.3565,37.088,37.4274,UP,1
2020-06-01,38.13,36.16,56.2462,37.884,37.532,UP,1
2020-06-02,39.51,39.01,56.1422,38.25,37.729,UP,1
2020-06-03,41.3,40.35,56.0424,38.61,37.9428,UP,1
2020-06-04,41.31,41.09,55.942,39.292,38.091,UP,1
2020-06-05,43.76,44.22,55.8591,40.802,38.2752,UP,1
2020-06-08,45.94,45.14,55.7881,42.364,38.4532,DOWN,0
2020-06-09,45.1,44.5,55.7126,43.482,38.6012,DOWN,0
2020-06-10,42.29,44.81,55.63,43.68,38.695,DOWN,0
2020-06-11,38.86,39.55,55.527,43.19,38.748,UP,1
2020-06-12,40.17,41.01,55.4317,42.472,38.8782,UP,1
2020-06-15,40.2,38.32,55.3353,41.324,39.055,UP,1
2020-06-16,41.41,42.45,55.241,40.586,39.2454,DOWN,0
2020-06-17,39.96,41.59,55.1384,40.12,39.3726,UP,1
2020-06-18,40.04,39.41,55.0326,40.356,39.4274,DOWN,0
2020-06-19,39.15,40.71,54.9207,40.152,39.4008,UP,1
2020-06-22,39.16,38.91,54.8069,39.944,39.3144,DOWN,0
2020-06-23,39.15,39.69,54.6889,39.492,39.2556,DOWN,0
2020-06-24,37.78,38.44,54.5637,39.056,39.127,UP,1
2020-06-25,37.91,37.15,54.435,38.63,39.0364,DOWN,0
2020-06-26,36.64,37.49,54.2969,38.128,38.9632,UP,1
2020-06-29,38.58,37.15,54.1692,38.012,38.8938,DOWN,0
2020-06-30,38.21,38.44,54.0429,37.824,38.895,UP,1
2020-07-01,38.63,38.3,53.9165,37.994,38.9462,DOWN,0
2020-07-02,38.12,39.74,53.7904,38.036,38.9644,DOWN,0
2020-07-06,37.69,39.22,53.6643,38.246,38.9686,DOWN,0
2020-07-07,35.81,37.09,53.5294,37.692,38.9294,UP,1
2020-07-08,35.86,35.8,53.3956,37.222,38.8448,DOWN,0
2020-07-09,34.92,35.64,53.256,36.48,38.712,UP,1
2020-07-10,36.0,34.74,53.1251,36.056,38.5462,UP,1
2020-07-13,36.8,36.27,52.9924,35.878,38.4058,DOWN,0
2020-07-14,36.67,36.6,52.8573,36.05,38.2992,UP,1
2020-07-15,38.15,37.53,52.7277,36.508,38.2638,DOWN,0
2020-07-16,37.07,37.94,52.5947,36.938,38.2282,DOWN,0
2020-07-17,36.59,37.1,52.4639,37.056,38.2406,DOWN,0
2020-07-20,35.0,36.17,52.3251,36.696,38.1868,UP,1
2020-07-21,35.46,35.41,52.1853,36.454,38.1078,UP,1
2020-07-22,36.25,35.26,52.0463,36.074,38.098,DOWN,0
2020-07-23,35.67,36.0,51.9068,35.794,38.1008,DOWN,0
2020-07-24,35.01,35.6,51.7678,35.478,38.155,DOWN,0
2020-07-27,34.76,34.72,51.6293,35.43,38.15,UP,1
2020-07-28,36.21,34.73,51.4994,35.58,38.1678,UP,1
2020-07-29,36.23,36.54,51.3673,35.576,38.135,DOWN,0
2020-07-30,35.24,35.6,51.2326,35.49,38.0906,DOWN,0
2020-07-31,34.52,35.07,51.0879,35.392,38.0482,DOWN,0
2020-08-03,34.02,34.37,50.9432,35.244,38.0136,UP,1
2020-08-04,36.03,34.6,50.8102,35.208,38.0512,DOWN,0
2020-08-05,35.21,36.07,50.6741,35.004,38.0018,UP,1
2020-08-06,35.75,34.89,50.536,35.106,37.9268,DOWN,0
2020-08-07,35.55,34.9,50.3955,35.312,37.8798,UP,1
2020-08-10,37.18,35.79,50.2578,35.944,37.8992,DOWN,0
2020-08-11,37.06,37.78,50.1205,36.15,37.8778,DOWN,0
2020-08-12,36.81,37.41,49.9832,36.47,37.8238,DOWN,0
2020-08-13,35.38,36.48,49.8399,36.396,37.7054,UP,1
2020-08-14,35.58,35.25,49.692,36.402,37.5908,DOWN,0
2020-08-17,35.18,35.61,49.5344,36.002,37.4192,DOWN,0
2020-08-18,34.68,35.08,49.3796,35.526,37.194,DOWN,0
2020-08-19,34.21,34.73,49.2258,35.006,36.9762,UP,1
2020-08-20,34.72,34.06,49.0706,34.874,36.8248,UP,1
2020-08-21,35.46,34.78,48.9211,34.85,36.7568,UP,1
2020-08-24,36.97,35.3,48.7796,35.208,36.6928,UP,1
2020-08-25,37.12,36.97,48.6405,35.696,36.6312,DOWN,0
2020-08-26,35.76,37.05,48.4904,36.006,36.5182,UP,1
2020-08-27,36.88,36.03,48.3463,36.438,36.4566,UP,1
2020-08-28,37.16,37.0,48.2087,36.778,36.399,DOWN,0
2020-08-31,35.83,37.23,48.0635,36.55,36.3326,DOWN,0
2020-09-01,35.07,35.71,47.912,36.14,36.2508,UP,1
2020-09-02,35.73,35.0,47.7637,36.134,36.1824,UP,1
2020-09-03,36.25,35.91,47.6195,36.008,36.1518,UP,1
2020-09-04,36.78,36.27,47.4808,35.932,36.1292,DOWN,0
2020-09-08,35.54,36.46,47.3387,35.874,36.1072,DOWN,0
2020-09-09,34.7,35.89,47.1961,35.8,36.0296,DOWN,0
2020-09-10,33.7,34.56,47.0491,35.394,35.9394,DOWN,0
2020-09-11,33.62,33.72,46.8994,34.868,35.8392,UP,1
2020-09-14,35.28,34.0,46.7539,34.568,35.7824,UP,1
2020-09-15,36.12,35.41,46.6121,34.684,35.751,UP,1
2020-09-16,37.81,36.34,46.4783,35.306,35.791,DOWN,0
2020-09-17,37.38,37.3,46.3484,36.042,35.8214,DOWN,0
2020-09-18,35.44,37.11,46.2044,36.406,35.8318,DOWN,0
2020-09-21,33.33,34.39,46.0483,36.016,35.7784,UP,1
2020-09-22,33.49,33.3,45.8935,35.49,35.7122,DOWN,0
2020-09-23,32.24,33.45,45.7269,34.376,35.6236,UP,1
2020-09-24,32.58,32.01,45.5601,33.416,35.5122,UP,1
2020-09-25,33.45,32.35,45.3941,33.018,35.4398,UP,1
2020-09-28,34.76,34.48,45.2398,33.304,35.4032,DOWN,0
2020-09-29,33.8,34.36,45.0836,33.366,35.3792,DOWN,0
2020-09-30,33.71,34.18,44.9258,33.66,35.3442,UP,1
2020-10-01,34.65,33.87,44.7721,34.074,35.3122,UP,1
2020-10-02,35.71,33.6,44.6257,34.526,35.313,DOWN,0
2020-10-05,35.57,36.0,44.4725,34.688,35.3242,DOWN,0
2020-10-06,35.26,35.92,44.3125,34.98,35.3342,UP,1
2020-10-07,35.67,35.39,44.1563,35.372,35.3234,UP,1
2020-10-08,36.67,35.93,44.0046,35.776,35.3322,DOWN,0
2020-10-09,35.52,36.95,43.8461,35.738,35.3378,DOWN,0
2020-10-12,35.5,35.5,43.6841,35.724,35.3574,DOWN,0
2020-10-13,33.99,35.09,43.5246,35.47,35.3568,DOWN,0
2020-10-14,33.98,33.78,43.3663,35.132,35.3158,UP,1
2020-10-15,34.16,33.54,43.2046,34.63,35.2948,DOWN,0
2020-10-16,34.01,34.1,43.0471,34.328,35.26,DOWN,0
2020-10-19,32.59,33.29,42.88,33.746,35.2008,UP,1
2020-10-20,32.83,33.13,42.7098,33.514,35.1138,DOWN,0
2020-10-21,32.14,32.57,42.5402,33.146,35.0154,UP,1
2020-10-22,33.7,32.22,42.3791,33.054,34.9532,UP,1
2020-10-23,34.07,33.95,42.2189,33.066,34.927,DOWN,0
2020-10-26,33.15,33.49,42.0525,33.178,34.8784,DOWN,0
2020-10-27,32.22,32.96,41.8786,33.056,34.8192,DOWN,0
2020-10-28,30.37,31.33,41.6958,32.702,34.733,DOWN,0
2020-10-29,30.2,30.31,41.5117,32.002,34.6528,UP,1
2020-10-30,30.73,30.1,41.329,31.334,34.573,UP,1
2020-11-02,32.5,31.3,41.1555,31.204,34.5138,UP,1
2020-11-03,34.03,32.91,40.9867,31.566,34.455,DOWN,0
2020-11-04,31.64,34.05,40.8068,31.82,34.3454,UP,1
2020-11-05,31.85,31.89,40.623,32.15,34.2672,DOWN,0
2020-11-06,30.37,31.67,40.4383,32.078,34.137,UP,1
2020-11-09,38.69,37.71,40.3009,33.316,34.1676,UP,1
2020-11-10,39.02,38.74,40.164,34.314,34.2314,DOWN,0
2020-11-11,37.47,38.69,40.0188,35.48,34.2794,DOWN,0
2020-11-12,36.03,36.89,39.8671,36.316,34.2854,UP,1
2020-11-13,38.51,36.42,39.7308,37.944,34.3306,UP,1
2020-11-16,39.93,40.5,39.6041,38.192,34.3936,UP,1
2020-11-17,41.49,39.31,39.4809,38.686,34.5126,DOWN,0
2020-11-18,39.79,41.84,39.3474,39.15,34.6144,UP,1
2020-11-19,39.84,39.45,39.2132,39.912,34.7372,UP,1
2020-11-20,39.93,39.74,39.0811,40.196,34.8634,UP,1
2020-11-23,41.02,40.54,38.9551,40.414,34.9782,UP,1
2020-11-24,41.84,41.9,38.8286,40.484,35.0926,DOWN,0
2020-11-25,40.62,41.49,38.6949,40.65,35.1488,DOWN,0
2020-11-27,40.33,40.77,38.5581,40.748,35.2078,DOWN,0
2020-11-30,38.91,40.32,38.4132,40.544,35.2772,UP,1
2020-12-01,39.3,39.61,38.2708,40.2,35.3966,UP,1
2020-12-02,39.72,39.05,38.1475,39.776,35.5212,UP,1
2020-12-03,40.29,39.82,38.0275,39.71,35.6822,UP,1
2020-12-04,41.63,41.0,37.9164,39.97,35.8632,DOWN,0
2020-12-07,40.58,41.4,37.8075,40.304,36.0058,DOWN,0
2020-12-08,40.03,40.14,37.7131,40.45,36.1112,DOWN,0
2020-12-09,39.68,40.17,37.624,40.442,36.2288,UP,1
2020-12-10,39.71,39.09,37.5504,40.326,36.3488,DOWN,0
2020-12-11,38.8,39.27,37.4765,39.76,36.4318,DOWN,0
2020-12-14,38.08,39.22,37.389,39.26,36.4792,UP,1
2020-12-15,38.78,38.3,37.3102,39.01,36.5434,DOWN,0
2020-12-16,38.21,39.21,37.2214,38.716,36.6024,UP,1
2020-12-17,38.38,38.5,37.1482,38.45,36.6566,DOWN,0
2020-12-18,36.71,38.31,37.07,38.032,36.6574,DOWN,0
2020-12-21,36.18,35.93,37.0157,37.652,36.6706,DOWN,0
2020-12-22,35.41,36.27,36.9407,36.978,36.6688,UP,1
2020-12-23,36.47,35.58,36.8858,36.63,36.7184,DOWN,0
2020-12-24,36.15,36.51,36.8533,36.184,36.7618,UP,1
