ticker,MGM US Equity,MGM US Equity,MGM US Equity,MGM US Equity,MGM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-03-02,26.31,26.74,26.0619,26.458,28.49,UP,1
2017-03-03,26.46,26.22,26.0843,26.472,28.4474,UP,1
2017-03-06,26.55,26.42,26.1085,26.488,28.4058,DOWN,0
2017-03-07,25.74,26.37,26.1297,26.378,28.335,DOWN,0
2017-03-08,25.68,25.8,26.1493,26.148,28.262,DOWN,0
2017-03-09,25.43,25.53,26.1658,25.972,28.1834,UP,1
2017-03-10,25.5,25.56,26.1799,25.78,28.1132,UP,1
2017-03-13,25.95,25.61,26.1957,25.66,28.0578,UP,1
2017-03-14,26.35,25.95,26.2149,25.782,28.0148,UP,1
2017-03-15,26.82,26.5,26.2343,26.01,27.9746,DOWN,0
2017-03-16,26.79,26.75,26.254,26.282,27.9208,UP,1
2017-03-17,27.58,26.95,26.2748,26.698,27.8832,DOWN,0
2017-03-20,26.62,27.43,26.2874,26.832,27.8282,DOWN,0
2017-03-21,26.13,26.7,26.2978,26.788,27.7604,DOWN,0
2017-03-22,26.03,26.04,26.3059,26.63,27.6978,DOWN,0
2017-03-23,25.92,26.02,26.3123,26.456,27.6238,DOWN,0
2017-03-24,25.71,26.07,26.316,26.082,27.5574,UP,1
2017-03-27,26.58,25.25,26.3234,26.074,27.5164,UP,1
2017-03-28,27.17,26.65,26.3365,26.282,27.4874,UP,1
2017-03-29,27.29,27.13,26.3524,26.534,27.46,UP,1
2017-03-30,27.33,27.36,26.3688,26.816,27.4344,UP,1
2017-03-31,27.4,27.17,26.3832,27.154,27.4086,UP,1
2017-04-03,27.75,27.74,26.4011,27.388,27.3888,UP,1
2017-04-04,27.82,27.68,26.4172,27.518,27.3752,DOWN,0
2017-04-05,27.6,27.99,26.4338,27.58,27.347,UP,1
2017-04-06,28.43,27.56,26.4533,27.8,27.3236,DOWN,0
2017-04-07,28.11,28.27,26.4722,27.942,27.2962,DOWN,0
2017-04-10,27.77,28.08,26.4887,27.946,27.2558,DOWN,0
2017-04-11,27.71,27.68,26.5127,27.924,27.2278,DOWN,0
2017-04-12,27.57,27.69,26.5428,27.918,27.2032,DOWN,0
2017-04-13,27.19,27.53,26.5683,27.67,27.1758,DOWN,0
2017-04-17,27.12,27.35,26.5902,27.472,27.1422,UP,1
2017-04-18,27.75,27.12,26.6158,27.468,27.12,UP,1
2017-04-19,28.02,27.89,26.642,27.53,27.0994,UP,1
2017-04-20,28.46,28.18,26.6716,27.708,27.0974,DOWN,0
2017-04-21,28.41,28.56,26.6989,27.952,27.0928,UP,1
2017-04-24,29.0,28.63,26.729,28.328,27.1004,UP,1
2017-04-25,29.35,29.22,26.7609,28.648,27.1168,UP,1
2017-04-26,29.79,29.67,26.7949,29.002,27.1294,UP,1
2017-04-27,31.01,30.17,26.8336,29.512,27.1766,DOWN,0
2017-04-28,30.71,31.28,26.8715,29.972,27.1988,UP,1
2017-05-01,30.97,30.79,26.9099,30.366,27.281,DOWN,0
2017-05-02,30.96,31.0,26.948,30.688,27.3682,UP,1
2017-05-03,31.11,30.95,26.9866,30.952,27.4514,DOWN,0
2017-05-04,30.72,31.02,27.0245,30.894,27.5366,UP,1
2017-05-05,30.85,30.45,27.0612,30.922,27.63,DOWN,0
2017-05-08,30.42,30.51,27.0975,30.812,27.7106,UP,1
2017-05-09,30.96,30.61,27.1363,30.812,27.8004,UP,1
2017-05-10,31.23,30.92,27.1759,30.836,27.8992,DOWN,0
2017-05-11,30.98,31.09,27.2107,30.888,27.9822,UP,1
2017-05-12,31.15,30.84,27.2474,30.948,28.079,UP,1
2017-05-15,31.68,31.17,27.2846,31.2,28.1834,UP,1
2017-05-16,32.2,31.77,27.3257,31.448,28.2964,DOWN,0
2017-05-17,31.15,31.72,27.3617,31.432,28.4046,DOWN,0
2017-05-18,30.96,30.6,27.3975,31.428,28.5102,UP,1
2017-05-19,31.25,31.18,27.4348,31.448,28.6266,UP,1
2017-05-22,31.57,31.5,27.4724,31.426,28.748,DOWN,0
2017-05-23,31.3,31.68,27.5066,31.246,28.855,DOWN,0
2017-05-24,31.19,31.18,27.5394,31.254,28.9518,UP,1
2017-05-25,31.6,31.23,27.5729,31.382,29.0474,UP,1
2017-05-26,31.82,31.57,27.6088,31.496,29.148,UP,1
2017-05-30,31.87,31.8,27.6437,31.556,29.2338,DOWN,0
2017-05-31,31.72,32.0,27.6798,31.64,29.3358,UP,1
2017-06-01,32.26,32.05,27.7169,31.854,29.4584,UP,1
2017-06-02,32.52,32.42,27.7571,32.038,29.5882,DOWN,0
2017-06-05,32.19,32.49,27.7959,32.112,29.7136,UP,1
2017-06-06,32.49,32.19,27.8365,32.236,29.8492,UP,1
2017-06-07,32.76,32.44,27.8795,32.444,29.9728,UP,1
2017-06-08,32.77,32.72,27.9222,32.546,30.0848,DOWN,0
2017-06-09,31.98,32.75,27.9606,32.438,30.1786,DOWN,0
2017-06-12,31.59,31.8,28.0008,32.318,30.2638,UP,1
2017-06-13,32.09,31.85,28.0429,32.238,30.3576,UP,1
2017-06-14,32.35,32.35,28.0859,32.156,30.4496,UP,1
2017-06-15,32.58,32.05,28.13,32.118,30.5448,UP,1
2017-06-16,32.61,32.59,28.174,32.244,30.645,UP,1
2017-06-19,33.15,32.84,28.2203,32.556,30.7394,UP,1
2017-06-20,33.18,33.22,28.2629,32.774,30.8408,DOWN,0
2017-06-21,32.96,33.28,28.3048,32.896,30.9446,UP,1
2017-06-22,33.25,32.91,28.3475,33.03,31.0554,UP,1
2017-06-23,34.16,33.35,28.3924,33.34,31.1872,DOWN,0
2017-06-26,33.85,34.19,28.4352,33.48,31.3204,DOWN,0
2017-06-27,33.73,33.91,28.48,33.59,31.4526,DOWN,0
2017-06-28,33.7,33.89,28.5231,33.738,31.5716,DOWN,0
2017-06-29,32.89,33.7,28.5633,33.666,31.669,DOWN,0
2017-06-30,31.29,31.94,28.5936,33.092,31.7256,DOWN,0
2017-07-03,30.56,31.02,28.6187,32.434,31.7686,UP,1
2017-07-05,30.98,30.66,28.6464,31.884,31.8082,DOWN,0
2017-07-06,30.3,30.85,28.6732,31.204,31.8272,UP,1
2017-07-07,30.84,30.32,28.7026,30.794,31.8482,UP,1
2017-07-10,31.18,30.83,28.7331,30.772,31.8516,UP,1
2017-07-11,31.43,31.34,28.7613,30.946,31.866,UP,1
2017-07-12,31.74,31.66,28.7917,31.098,31.8814,UP,1
2017-07-13,31.93,31.85,28.8246,31.424,31.9008,DOWN,0
2017-07-14,31.91,31.31,28.8563,31.638,31.9168,DOWN,0
2017-07-17,31.85,31.88,28.8838,31.772,31.9394,UP,1
2017-07-18,32.55,31.86,28.9173,31.996,31.9734,UP,1
2017-07-19,32.79,32.55,28.9511,32.206,32.0208,UP,1
2017-07-20,33.73,33.5,28.9888,32.566,32.0762,UP,1
2017-07-21,34.03,33.77,29.0278,32.99,32.1322,DOWN,0
2017-07-24,33.99,34.11,29.0645,33.418,32.1924,UP,1
2017-07-25,34.27,34.08,29.1019,33.762,32.2548,DOWN,0
2017-07-26,33.87,34.11,29.1391,33.978,32.2986,DOWN,0
2017-07-27,33.39,33.8,29.1721,33.91,32.3224,DOWN,0
2017-07-28,33.14,33.32,29.2051,33.732,32.3622,DOWN,0
2017-07-31,32.93,33.11,29.2381,33.52,32.4016,DOWN,0
2017-08-01,32.41,32.85,29.2698,33.148,32.4248,DOWN,0
2017-08-02,31.98,32.42,29.301,32.77,32.433,DOWN,0
2017-08-03,31.56,31.99,29.3289,32.404,32.4382,UP,1
2017-08-04,31.79,31.59,29.3585,32.134,32.4502,UP,1
2017-08-07,31.86,31.93,29.3874,31.92,32.4554,DOWN,0
2017-08-08,31.55,31.86,29.4145,31.748,32.45,DOWN,0
2017-08-09,31.49,31.36,29.4415,31.65,32.4424,DOWN,0
2017-08-10,30.51,31.22,29.4626,31.44,32.4182,UP,1
2017-08-11,30.59,30.5,29.4852,31.2,32.3848,UP,1
2017-08-14,30.99,30.94,29.5095,31.026,32.3542,UP,1
2017-08-15,31.59,31.12,29.5375,31.034,32.3422,DOWN,0
2017-08-16,31.3,31.72,29.5637,30.996,32.3184,DOWN,0
2017-08-17,30.51,31.18,29.5854,30.996,32.2734,UP,1
2017-08-18,30.71,30.46,29.6069,31.02,32.2322,UP,1
2017-08-21,31.11,30.8,29.6328,31.044,32.2148,UP,1
2017-08-22,31.6,31.4,29.6619,31.046,32.215,DOWN,0
2017-08-23,31.32,31.26,29.6865,31.05,32.1996,UP,1
2017-08-24,31.55,31.39,29.7083,31.258,32.1836,UP,1
2017-08-25,31.83,31.6,29.7275,31.482,32.1686,DOWN,0
2017-08-28,31.69,31.82,29.7443,31.598,32.1502,UP,1
2017-08-29,32.04,31.52,29.7652,31.686,32.128,UP,1
2017-08-30,32.12,32.05,29.7883,31.846,32.1068,UP,1
2017-08-31,32.96,32.25,29.8162,32.128,32.1068,UP,1
2017-09-01,33.21,33.16,29.8431,32.404,32.106,DOWN,0
2017-09-05,33.14,33.15,29.8703,32.694,32.0856,UP,1
2017-09-06,33.77,33.43,29.899,33.04,32.084,UP,1
2017-09-07,33.99,34.0,29.9268,33.414,32.0892,DOWN,0
2017-09-08,33.25,33.9,29.9482,33.472,32.0802,DOWN,0
2017-09-11,33.08,32.98,29.97,33.446,32.084,DOWN,0
2017-09-12,32.75,33.09,29.9914,33.368,32.1132,DOWN,0
2017-09-13,32.59,32.71,30.011,33.132,32.1538,DOWN,0
2017-09-14,32.06,32.75,30.0277,32.746,32.1754,DOWN,0
2017-09-15,31.92,32.0,30.0429,32.48,32.2078,DOWN,0
2017-09-18,31.68,32.05,30.0578,32.2,32.2246,UP,1
2017-09-19,32.56,31.81,30.078,32.162,32.2522,UP,1
2017-09-20,33.08,32.56,30.0983,32.26,32.2852,DOWN,0
2017-09-21,33.06,33.09,30.1188,32.46,32.3116,DOWN,0
2017-09-22,32.38,32.97,30.1325,32.552,32.3206,DOWN,0
2017-09-25,31.94,32.22,30.1425,32.604,32.3212,UP,1
2017-09-26,32.16,32.09,30.16,32.524,32.3274,UP,1
2017-09-27,32.46,32.39,30.176,32.4,32.3256,DOWN,0
2017-09-28,32.34,32.36,30.1917,32.256,32.3166,UP,1
2017-09-29,32.59,32.34,30.2057,32.298,32.2938,DOWN,0
2017-10-02,30.77,31.35,30.211,32.064,32.2286,UP,1
2017-10-03,30.85,30.89,30.2204,31.802,32.1658,DOWN,0
2017-10-04,30.75,30.95,30.2298,31.46,32.0954,UP,1
2017-10-05,30.9,30.84,30.2414,31.172,32.036,DOWN,0
2017-10-06,30.81,30.71,30.2523,30.816,31.9844,DOWN,0
2017-10-09,30.81,30.71,30.2599,30.824,31.9378,DOWN,0
2017-10-10,30.43,31.05,30.2654,30.74,31.8878,UP,1
2017-10-11,30.9,30.4,30.2731,30.77,31.8576,DOWN,0
2017-10-12,30.07,30.79,30.2784,30.604,31.8194,DOWN,0
2017-10-13,29.74,30.03,30.2835,30.39,31.783,DOWN,0
2017-10-16,29.69,29.66,30.2895,30.166,31.741,UP,1
2017-10-17,30.49,29.69,30.2978,30.178,31.7136,DOWN,0
2017-10-18,30.44,30.2,30.3026,30.086,31.6914,UP,1
2017-10-19,30.48,30.11,30.3077,30.168,31.6712,UP,1
2017-10-20,31.03,30.9,30.316,30.426,31.6816,DOWN,0
2017-10-23,30.9,31.0,30.3229,30.668,31.6878,UP,1
2017-10-24,31.22,31.0,30.3332,30.814,31.6924,DOWN,0
2017-10-25,30.97,31.2,30.3399,30.92,31.68,DOWN,0
2017-10-26,30.83,31.13,30.3489,30.99,31.6706,UP,1
2017-10-27,31.25,31.09,30.362,31.034,31.6854,DOWN,0
2017-10-30,30.57,31.08,30.3718,30.968,31.6826,UP,1
2017-10-31,31.35,30.88,30.3852,30.994,31.6874,DOWN,0
2017-11-01,30.82,31.9,30.3963,30.964,31.6718,DOWN,0
2017-11-02,30.71,30.83,30.4064,30.94,31.6596,UP,1
2017-11-03,31.26,30.73,30.419,30.942,31.6538,UP,1
2017-11-06,31.71,31.28,30.435,31.17,31.6514,DOWN,0
2017-11-07,31.46,31.93,30.4473,31.192,31.6468,UP,1
2017-11-08,33.06,31.8,30.4646,31.64,31.6672,DOWN,0
2017-11-09,32.75,32.71,30.4809,32.048,31.6798,UP,1
2017-11-10,32.88,32.69,30.4964,32.372,31.6782,UP,1
2017-11-13,33.06,32.68,30.5161,32.642,31.6752,DOWN,0
2017-11-14,32.85,32.8,30.5364,32.92,31.6694,UP,1
2017-11-15,32.89,32.67,30.558,32.886,31.6518,UP,1
2017-11-16,33.0,33.0,30.579,32.936,31.632,DOWN,0
2017-11-17,33.0,32.94,30.5997,32.96,31.627,UP,1
2017-11-20,33.18,33.2,30.6204,32.984,31.629,UP,1
2017-11-21,33.34,33.31,30.6443,33.082,31.6408,UP,1
2017-11-22,33.45,33.48,30.6683,33.194,31.658,UP,1
2017-11-24,33.89,33.47,30.6947,33.372,31.6946,DOWN,0
2017-11-27,33.67,33.77,30.7204,33.506,31.7296,DOWN,0
2017-11-28,33.25,33.66,30.7408,33.52,31.761,UP,1
2017-11-29,33.65,33.4,30.7658,33.582,31.7828,UP,1
2017-11-30,34.12,33.58,30.7884,33.716,31.8036,DOWN,0
2017-12-01,34.02,34.14,30.8242,33.742,31.8228,UP,1
2017-12-04,34.22,34.37,30.8623,33.852,31.8596,DOWN,0
2017-12-05,33.94,33.79,30.8973,33.99,31.8996,DOWN,0
2017-12-06,33.1,33.83,30.9305,33.88,31.9184,UP,1
2017-12-07,33.34,33.16,30.9663,33.724,31.936,DOWN,0
2017-12-08,33.18,33.36,31.0002,33.556,31.9528,UP,1
2017-12-11,33.34,33.53,31.0346,33.38,31.9678,DOWN,0
2017-12-12,32.71,33.4,31.0667,33.134,32.0066,UP,1
2017-12-13,33.16,32.96,31.0983,33.146,32.0528,DOWN,0
2017-12-14,32.83,33.29,31.1309,33.044,32.0944,UP,1
2017-12-15,32.88,32.88,31.163,32.984,32.134,UP,1
2017-12-18,32.95,33.1,31.195,32.906,32.1768,DOWN,0
2017-12-19,32.84,33.1,31.2305,32.932,32.2174,UP,1
2017-12-20,33.16,33.1,31.2679,32.932,32.272,UP,1
2017-12-21,33.73,33.27,31.3094,33.112,32.3286,DOWN,0
2017-12-22,33.34,33.65,31.3486,33.204,32.394,UP,1
2017-12-26,33.35,33.33,31.3856,33.284,32.4662,UP,1
2017-12-27,33.71,33.32,31.4224,33.458,32.5466,DOWN,0
2017-12-28,33.63,33.73,31.4565,33.552,32.6094,DOWN,0
2017-12-29,33.39,33.71,31.4895,33.484,32.6684,UP,1
2018-01-02,33.51,32.99,31.5191,33.518,32.729,DOWN,0
2018-01-03,33.33,33.48,31.5527,33.514,32.775,UP,1
2018-01-04,33.66,33.44,31.5903,33.504,32.8302,UP,1
2018-01-05,33.89,33.66,31.6296,33.556,32.8836,DOWN,0
2018-01-08,33.1,33.85,31.6655,33.498,32.9262,UP,1
2018-01-09,33.63,33.74,31.7051,33.522,32.9822,UP,1
2018-01-10,33.92,33.44,31.7418,33.64,33.0356,UP,1
2018-01-11,35.11,33.94,31.7815,33.93,33.1264,DOWN,0
2018-01-12,35.03,35.15,31.8202,34.158,33.2,UP,1
2018-01-16,36.03,35.67,31.8637,34.744,33.3042,UP,1
2018-01-17,36.54,36.25,31.9094,35.326,33.4208,DOWN,0
2018-01-18,36.07,36.4,31.951,35.756,33.517,UP,1
2018-01-19,36.35,36.36,31.9937,36.004,33.6098,UP,1
2018-01-22,37.12,36.7,32.0413,36.422,33.723,DOWN,0
2018-01-23,37.02,37.09,32.0842,36.62,33.8022,UP,1
2018-01-24,37.63,36.9,32.1318,36.838,33.8998,DOWN,0
2018-01-25,36.81,36.86,32.177,36.986,33.9784,UP,1
2018-01-26,37.05,37.02,32.2237,37.126,34.0582,UP,1
2018-01-29,38.03,37.0,32.276,37.308,34.1618,DOWN,0
2018-01-30,37.11,37.65,32.3256,37.326,34.2462,DOWN,0
2018-01-31,36.45,37.21,32.3723,37.09,34.3152,UP,1
2018-02-01,36.83,36.49,32.4177,37.094,34.3918,DOWN,0
2018-02-02,35.58,36.32,32.4555,36.8,34.4398,DOWN,0
2018-02-05,34.47,35.1,32.4855,36.088,34.4624,UP,1
2018-02-06,34.88,33.69,32.5179,35.642,34.491,DOWN,0
2018-02-07,34.68,34.82,32.5463,35.288,34.5068,DOWN,0
2018-02-08,33.5,34.69,32.567,34.622,34.5034,DOWN,0
2018-02-09,33.43,33.66,32.5852,34.192,34.507,DOWN,0
2018-02-12,33.2,33.75,32.5962,33.938,34.498,DOWN,0
2018-02-13,33.13,33.35,32.6083,33.588,34.4782,UP,1
2018-02-14,34.44,32.89,32.6256,33.54,34.4866,UP,1
2018-02-15,35.0,34.75,32.6458,33.84,34.5022,DOWN,0
2018-02-16,34.47,34.85,32.6626,34.048,34.5128,UP,1
2018-02-20,34.71,33.0,32.6826,34.35,34.545,DOWN,0
2018-02-21,34.4,34.93,32.7003,34.604,34.5662,UP,1
2018-02-22,34.51,34.66,32.7208,34.618,34.5928,UP,1
2018-02-23,35.38,34.63,32.7429,34.694,34.6336,DOWN,0
2018-02-26,35.33,35.45,32.7634,34.866,34.686,DOWN,0
2018-02-27,34.27,35.48,32.7798,34.778,34.7082,DOWN,0
2018-02-28,34.23,34.36,32.7952,34.744,34.7362,DOWN,0
2018-03-01,33.28,34.31,32.8032,34.498,34.7442,UP,1
2018-03-02,33.73,32.94,32.8109,34.168,34.7598,UP,1
2018-03-05,33.85,33.55,32.8244,33.872,34.78,UP,1
2018-03-06,34.75,34.08,32.8433,33.968,34.8118,UP,1
2018-03-07,34.86,34.3,32.8614,34.094,34.8344,UP,1
2018-03-08,35.91,35.31,32.8831,34.62,34.8858,UP,1
2018-03-09,36.79,36.03,32.9105,35.232,34.9546,DOWN,0
2018-03-12,36.77,36.83,32.9384,35.816,35.0158,DOWN,0
2018-03-13,35.79,37.0,32.9594,36.024,35.059,DOWN,0
2018-03-14,35.69,35.91,32.9787,36.19,35.105,DOWN,0
2018-03-15,35.68,35.75,32.9978,36.144,35.1484,UP,1
2018-03-16,35.99,35.76,33.0191,35.984,35.2016,UP,1
2018-03-19,36.28,36.03,33.0392,35.886,35.254,UP,1
2018-03-20,36.73,36.21,33.0603,36.074,35.3108,DOWN,0
2018-03-21,36.12,36.71,33.0799,36.16,35.3712,DOWN,0
2018-03-22,34.53,35.46,33.0901,35.93,35.3892,DOWN,0
2018-03-23,33.26,34.57,33.0926,35.384,35.376,UP,1
2018-03-26,34.92,33.78,33.1034,35.112,35.3722,DOWN,0
2018-03-27,34.86,35.28,33.1178,34.738,35.3688,DOWN,0
2018-03-28,34.1,34.76,33.1303,34.334,35.3302,UP,1
2018-03-29,35.02,34.25,33.145,34.432,35.2998,DOWN,0
2018-04-02,33.88,35.23,33.1526,34.556,35.256,UP,1
2018-04-03,34.44,34.24,33.1619,34.46,35.2178,UP,1
2018-04-04,34.93,33.74,33.1735,34.474,35.174,UP,1
2018-04-05,35.57,35.11,33.1856,34.768,35.145,DOWN,0
2018-04-06,34.13,35.24,33.1904,34.59,35.075,UP,1
2018-04-09,34.37,34.31,33.1974,34.688,35.0262,UP,1
2018-04-10,34.67,34.9,33.2045,34.734,34.9786,DOWN,0
2018-04-11,33.68,34.47,33.2021,34.484,34.8916,UP,1
2018-04-12,34.93,33.81,33.2075,34.356,34.848,DOWN,0
2018-04-13,34.4,35.33,33.2109,34.41,34.807,UP,1
2018-04-16,34.77,34.7,33.2162,34.49,34.7658,UP,1
2018-04-17,36.11,35.2,33.2323,34.778,34.7764,UP,1
2018-04-18,36.41,36.32,33.2579,35.324,34.8152,DOWN,0
2018-04-19,35.56,36.42,33.2829,35.45,34.8288,DOWN,0
2018-04-20,35.44,35.58,33.3052,35.658,34.844,UP,1
2018-04-23,36.17,35.69,33.3346,35.938,34.8974,DOWN,0
2018-04-24,35.52,36.44,33.358,35.82,34.9392,DOWN,0
2018-04-25,35.33,35.45,33.3787,35.604,34.9818,DOWN,0
2018-04-26,32.29,33.32,33.383,34.95,34.965,DOWN,0
2018-04-27,31.28,32.16,33.3807,34.118,34.9018,UP,1
2018-04-30,31.42,31.13,33.3782,33.168,34.8302,DOWN,0
2018-05-01,31.4,31.51,33.3756,32.344,34.7688,DOWN,0
2018-05-02,31.22,31.24,33.3725,31.522,34.699,UP,1
2018-05-03,31.28,31.28,33.3661,31.32,34.6366,UP,1
2018-05-04,31.86,31.2,33.3615,31.436,34.5836,DOWN,0
2018-05-07,31.61,32.05,33.3509,31.474,34.5082,UP,1
2018-05-08,32.06,31.47,33.341,31.606,34.4428,UP,1
2018-05-09,32.9,32.13,33.3356,31.942,34.4154,UP,1
2018-05-10,33.37,32.98,33.3311,32.36,34.3982,DOWN,0
2018-05-11,31.8,33.3,33.3207,32.348,34.3686,UP,1
2018-05-14,32.32,32.03,33.3154,32.49,34.3404,DOWN,0
2018-05-15,31.73,32.34,33.3083,32.424,34.298,UP,1
2018-05-16,31.92,31.73,33.3033,32.228,34.2414,UP,1
2018-05-17,32.18,32.03,33.3021,31.99,34.1878,UP,1
2018-05-18,32.34,32.14,33.3039,32.098,34.1164,DOWN,0
2018-05-21,32.01,32.65,33.3062,32.036,34.0208,DOWN,0
2018-05-22,31.58,32.07,33.3051,32.006,33.917,UP,1
2018-05-23,31.6,31.3,33.3038,31.942,33.8332,DOWN,0
2018-05-24,31.32,31.66,33.3027,31.77,33.7458,UP,1
2018-05-25,31.45,31.2,33.3025,31.592,33.6612,DOWN,0
2018-05-29,31.3,31.32,33.3064,31.45,33.5674,UP,1
2018-05-30,31.89,31.47,33.3129,31.512,33.4796,DOWN,0
2018-05-31,31.45,32.07,33.3152,31.482,33.374,UP,1
2018-06-01,31.79,31.41,33.3162,31.576,33.2874,DOWN,0
2018-06-04,31.54,32.0,33.3174,31.594,33.2276,DOWN,0
2018-06-05,30.86,31.31,33.3192,31.506,33.1796,UP,1
2018-06-06,31.55,30.98,33.3234,31.438,33.1122,DOWN,0
2018-06-07,31.35,31.4,33.3246,31.418,33.042,DOWN,0
2018-06-08,30.78,31.4,33.3205,31.216,32.9756,UP,1
2018-06-11,31.59,30.9,33.3218,31.226,32.907,UP,1
2018-06-12,31.64,31.74,33.3223,31.382,32.8622,DOWN,0
2018-06-13,30.95,31.47,33.3179,31.262,32.7924,UP,1
2018-06-14,31.43,31.17,33.3166,31.278,32.7224,DOWN,0
2018-06-15,31.23,31.19,33.3125,31.368,32.6356,UP,1
2018-06-18,31.32,30.98,33.3085,31.314,32.5794,DOWN,0
2018-06-19,29.91,30.88,33.2933,30.968,32.4902,UP,1
2018-06-20,30.54,30.16,33.2799,30.886,32.4076,DOWN,0
2018-06-21,30.31,30.58,33.2658,30.662,32.3402,DOWN,0
2018-06-22,30.07,30.63,33.2473,30.43,32.243,DOWN,0
2018-06-25,29.27,29.82,33.2237,30.02,32.1404,DOWN,0
2018-06-26,29.16,28.82,33.2032,29.87,32.0282,DOWN,0
2018-06-27,28.37,29.16,33.1797,29.436,31.8734,UP,1
2018-06-28,28.38,28.4,33.1578,29.05,31.7128,UP,1
2018-06-29,29.03,28.61,33.14,28.842,31.5822,DOWN,0
2018-07-02,28.16,28.19,33.1205,28.62,31.4366,DOWN,0
2018-07-03,27.98,28.23,33.1008,28.384,31.2728,UP,1
2018-07-05,28.41,28.06,33.0845,28.392,31.1306,UP,1
2018-07-06,28.97,28.32,33.0665,28.51,31.0034,UP,1
2018-07-09,29.46,29.45,33.0484,28.596,30.9468,UP,1
2018-07-10,29.93,29.51,33.0328,28.95,30.9198,DOWN,0
2018-07-11,29.89,29.45,33.0203,29.332,30.8892,UP,1
2018-07-12,30.5,30.32,33.0131,29.75,30.8712,UP,1
2018-07-13,30.95,30.59,33.0071,30.146,30.8658,UP,1
2018-07-16,31.12,31.0,33.0004,30.478,30.8626,UP,1
2018-07-17,31.25,31.0,32.9949,30.742,30.8504,DOWN,0
2018-07-18,31.02,31.25,32.9871,30.968,30.8386,DOWN,0
2018-07-19,30.82,30.83,32.9873,31.032,30.8138,UP,1
2018-07-20,31.2,30.71,32.9891,31.082,30.7798,DOWN,0
2018-07-23,30.97,31.17,32.9902,31.052,30.7318,DOWN,0
2018-07-24,30.77,31.33,32.9895,30.956,30.7112,UP,1
2018-07-25,31.52,31.2,32.9931,31.056,30.6952,DOWN,0
2018-07-26,31.22,30.92,32.9951,31.136,30.685,DOWN,0
2018-07-27,30.72,31.49,32.9966,31.04,30.661,UP,1
2018-07-30,30.77,30.72,32.9959,31.0,30.6328,UP,1
2018-07-31,31.37,31.06,33.0024,31.12,30.6134,DOWN,0
2018-08-01,28.51,31.26,32.9963,30.518,30.5434,UP,1
2018-08-02,28.97,27.08,32.9927,30.068,30.4912,DOWN,0
2018-08-03,28.53,28.89,32.9829,29.63,30.4298,UP,1
2018-08-06,29.33,28.33,32.9773,29.342,30.39,UP,1
2018-08-07,29.63,29.4,32.9731,28.994,30.3536,DOWN,0
2018-08-08,28.95,29.53,32.9627,29.082,30.3066,UP,1
2018-08-09,29.11,29.06,32.9537,29.11,30.251,DOWN,0
2018-08-10,28.86,28.99,32.9419,29.176,30.1992,UP,1
2018-08-13,29.03,28.75,32.9322,29.116,30.144,DOWN,0
2018-08-14,28.98,29.06,32.923,28.986,30.0928,DOWN,0
2018-08-15,28.37,28.56,32.9086,28.87,30.043,DOWN,0
2018-08-16,28.28,28.53,32.8971,28.704,29.9776,UP,1
2018-08-17,28.55,28.26,32.8831,28.642,29.9216,UP,1
2018-08-20,28.58,28.69,32.8719,28.552,29.8776,UP,1
2018-08-21,29.01,28.79,32.8634,28.558,29.826,DOWN,0
2018-08-22,28.83,29.11,32.8513,28.65,29.7698,DOWN,0
2018-08-23,28.55,28.88,32.8355,28.704,29.7218,DOWN,0
2018-08-24,28.5,28.64,32.8207,28.694,29.6632,UP,1
2018-08-27,29.23,28.75,32.8015,28.824,29.6232,DOWN,0
2018-08-28,29.16,29.27,32.7836,28.854,29.58,UP,1
2018-08-29,29.6,29.21,32.7672,29.008,29.5738,DOWN,0
2018-08-30,28.88,29.61,32.7463,29.074,29.5406,UP,1
2018-08-31,28.99,28.78,32.727,29.172,29.5142,DOWN,0
2018-09-04,27.96,28.7,32.7023,28.918,29.472,DOWN,0
2018-09-05,27.66,27.81,32.6756,28.618,29.4398,DOWN,0
2018-09-06,27.0,27.57,32.6456,28.098,29.3966,DOWN,0
2018-09-07,26.75,26.74,32.6135,27.672,29.3642,UP,1
2018-09-10,26.95,26.87,32.5815,27.264,29.3356,DOWN,0
2018-09-11,26.93,26.63,32.5489,27.058,29.2936,UP,1
2018-09-12,27.26,26.55,32.5158,26.978,29.2756,UP,1
2018-09-13,27.48,27.08,32.4848,27.074,29.2656,UP,1
2018-09-14,27.68,27.94,32.457,27.26,29.251,DOWN,0
2018-09-17,27.42,27.84,32.4258,27.354,29.22,UP,1
2018-09-18,27.59,27.52,32.3932,27.486,29.1826,UP,1
2018-09-19,28.37,28.12,32.3649,27.708,29.1514,UP,1
2018-09-20,28.53,28.58,32.3365,27.918,29.1242,DOWN,0
2018-09-21,28.49,28.74,32.3092,28.08,29.084,DOWN,0
2018-09-24,27.91,28.19,32.2833,28.178,29.0232,DOWN,0
2018-09-25,27.87,27.92,32.2559,28.234,28.9582,DOWN,0
2018-09-26,27.6,27.88,32.228,28.08,28.8852,UP,1
2018-09-27,27.72,27.47,32.1999,27.918,28.8192,UP,1
2018-09-28,27.91,27.6,32.1759,27.802,28.761,DOWN,0
2018-10-01,26.93,27.93,32.1448,27.606,28.6756,DOWN,0
