ticker,GPC US Equity,GPC US Equity,GPC US Equity,GPC US Equity,GPC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-04-06,90.32,90.33,97.543,90.666,95.2782,DOWN,0
2017-04-07,89.86,90.08,97.5025,90.156,95.1326,DOWN,0
2017-04-10,89.79,90.0,97.4544,90.046,94.995,UP,1
2017-04-11,90.61,89.68,97.4232,90.162,94.8656,DOWN,0
2017-04-12,89.42,90.15,97.3938,90.0,94.7178,DOWN,0
2017-04-13,88.94,89.29,97.3514,89.724,94.5698,UP,1
2017-04-17,90.1,89.12,97.306,89.772,94.4394,UP,1
2017-04-18,90.14,89.81,97.2505,89.842,94.2994,UP,1
2017-04-19,91.91,92.89,97.1993,90.102,94.1934,UP,1
2017-04-20,92.9,92.15,97.1578,90.798,94.112,UP,1
2017-04-21,93.11,92.9,97.1071,91.632,93.9934,UP,1
2017-04-24,93.6,93.97,97.0604,92.332,93.872,DOWN,0
2017-04-25,93.29,94.11,97.002,92.962,93.7422,DOWN,0
2017-04-26,93.13,93.58,96.9414,93.206,93.607,UP,1
2017-04-27,93.33,93.35,96.8822,93.292,93.4804,DOWN,0
2017-04-28,92.02,93.35,96.8205,93.074,93.3184,DOWN,0
2017-05-01,91.34,92.2,96.758,92.622,93.1606,UP,1
2017-05-02,92.07,91.41,96.7036,92.378,92.9886,DOWN,0
2017-05-03,92.06,92.14,96.654,92.164,92.8764,UP,1
2017-05-04,92.25,92.05,96.6165,91.948,92.8016,UP,1
2017-05-05,92.73,92.41,96.5801,92.09,92.7562,DOWN,0
2017-05-08,92.54,92.75,96.5489,92.33,92.682,UP,1
2017-05-09,92.83,92.65,96.5136,92.482,92.615,DOWN,0
2017-05-10,92.79,92.83,96.4752,92.628,92.5566,DOWN,0
2017-05-11,91.85,92.31,96.4294,92.548,92.4622,DOWN,0
2017-05-12,91.44,91.6,96.3779,92.29,92.3736,UP,1
2017-05-15,91.86,91.52,96.324,92.154,92.3168,DOWN,0
2017-05-16,91.54,92.09,96.2705,91.896,92.264,DOWN,0
2017-05-17,91.13,91.16,96.2163,91.564,92.2162,UP,1
2017-05-18,91.65,91.12,96.1717,91.524,92.1862,UP,1
2017-05-19,92.12,91.72,96.1286,91.66,92.1696,UP,1
2017-05-22,92.46,92.14,96.0869,91.78,92.1546,DOWN,0
2017-05-23,90.65,91.4,96.0317,91.602,92.0848,DOWN,0
2017-05-24,90.17,90.27,95.9752,91.41,92.007,UP,1
2017-05-25,91.36,90.49,95.9283,91.352,91.955,UP,1
2017-05-26,93.28,91.5,95.8886,91.584,91.9352,DOWN,0
2017-05-30,92.54,93.06,95.8413,91.6,91.888,UP,1
2017-05-31,92.62,92.54,95.7969,91.994,91.8538,UP,1
2017-06-01,94.11,93.04,95.7549,92.782,91.87,UP,1
2017-06-02,94.28,94.29,95.716,93.366,91.8862,DOWN,0
2017-06-05,93.78,94.13,95.6725,93.466,91.8928,DOWN,0
2017-06-06,92.12,93.44,95.6163,93.382,91.8784,DOWN,0
2017-06-07,91.84,90.97,95.5565,93.226,91.86,DOWN,0
2017-06-08,90.89,91.85,95.4961,92.582,91.8158,UP,1
2017-06-09,91.61,90.95,95.434,92.048,91.7946,UP,1
2017-06-12,92.97,91.61,95.3766,91.886,91.8072,UP,1
2017-06-13,93.86,92.98,95.3251,92.234,91.8362,UP,1
2017-06-14,94.26,93.44,95.2798,92.718,91.9146,UP,1
2017-06-15,94.84,93.73,95.2285,93.508,92.0108,UP,1
2017-06-16,95.61,94.72,95.1881,94.308,92.1184,DOWN,0
2017-06-19,93.49,95.84,95.1414,94.412,92.1818,DOWN,0
2017-06-20,91.27,93.0,95.0827,93.894,92.21,DOWN,0
2017-06-21,89.89,91.3,95.0151,93.02,92.212,DOWN,0
2017-06-22,89.67,89.83,94.9552,91.986,92.1932,UP,1
2017-06-23,90.74,89.65,94.9074,91.012,92.2196,UP,1
2017-06-26,91.16,90.99,94.8646,90.546,92.264,DOWN,0
2017-06-27,90.85,91.09,94.8339,90.462,92.279,UP,1
2017-06-28,91.94,91.29,94.8008,90.872,92.315,DOWN,0
2017-06-29,91.12,92.0,94.7709,91.162,92.2992,UP,1
2017-06-30,92.76,91.38,94.751,91.566,92.2964,UP,1
2017-07-03,93.66,92.8,94.7348,92.066,92.3074,DOWN,0
2017-07-05,89.16,91.91,94.6949,91.728,92.2186,DOWN,0
2017-07-06,86.74,87.1,94.6355,90.688,92.0876,UP,1
2017-07-07,86.86,86.84,94.576,89.836,91.9622,DOWN,0
2017-07-10,85.1,86.62,94.5019,88.304,91.7976,DOWN,0
2017-07-11,84.27,85.06,94.4159,86.426,91.6426,DOWN,0
2017-07-12,84.0,84.45,94.3428,85.394,91.4958,DOWN,0
2017-07-13,83.7,84.05,94.2687,84.786,91.3284,DOWN,0
2017-07-14,83.35,84.01,94.1834,84.084,91.1542,UP,1
2017-07-17,84.07,83.45,94.1001,83.878,90.9906,DOWN,0
2017-07-18,83.01,83.93,94.0172,83.626,90.7962,DOWN,0
2017-07-19,82.96,83.24,93.9298,83.418,90.6046,DOWN,0
2017-07-20,81.69,82.42,93.839,83.016,90.3818,UP,1
2017-07-21,82.71,82.18,93.7606,82.888,90.1802,DOWN,0
2017-07-24,81.81,82.63,93.6751,82.436,89.9794,UP,1
2017-07-25,83.32,82.2,93.5956,82.498,89.817,DOWN,0
2017-07-26,82.81,83.45,93.5184,82.468,89.636,UP,1
2017-07-27,84.79,83.01,93.4502,83.088,89.501,DOWN,0
2017-07-28,83.93,84.73,93.3834,83.332,89.357,UP,1
2017-07-31,84.93,84.1,93.3176,83.956,89.2226,UP,1
2017-08-01,84.96,85.01,93.2539,84.284,89.0794,DOWN,0
2017-08-02,84.43,84.65,93.186,84.608,88.9188,DOWN,0
2017-08-03,84.11,84.32,93.1174,84.472,88.788,DOWN,0
2017-08-04,83.88,84.32,93.0551,84.462,88.6622,UP,1
2017-08-07,84.15,83.9,93.0152,84.306,88.518,DOWN,0
2017-08-08,83.45,84.22,92.9849,84.004,88.3214,UP,1
2017-08-09,83.48,83.3,92.9494,83.814,88.1402,DOWN,0
2017-08-10,82.29,82.98,92.9057,83.45,87.9336,UP,1
2017-08-11,82.81,82.11,92.8673,83.236,87.7076,UP,1
2017-08-14,83.77,83.3,92.8309,83.16,87.4974,DOWN,0
2017-08-15,80.48,82.0,92.7875,82.566,87.2314,UP,1
2017-08-16,82.25,80.99,92.7496,82.32,87.034,DOWN,0
2017-08-17,81.49,82.24,92.7041,82.16,86.827,UP,1
2017-08-18,81.6,81.27,92.6671,81.918,86.6412,UP,1
2017-08-21,82.67,81.75,92.6382,81.698,86.4624,DOWN,0
2017-08-22,82.64,82.96,92.6119,82.13,86.2558,DOWN,0
2017-08-23,82.57,82.36,92.5864,82.194,86.03,DOWN,0
2017-08-24,82.48,82.96,92.5556,82.392,85.7944,UP,1
2017-08-25,83.3,82.65,92.5286,82.732,85.5636,DOWN,0
2017-08-28,82.95,83.48,92.4924,82.788,85.3104,DOWN,0
2017-08-29,81.83,82.35,92.4341,82.626,85.0772,UP,1
2017-08-30,82.9,81.87,92.3755,82.692,84.9098,DOWN,0
2017-08-31,82.83,82.91,92.3089,82.762,84.7686,UP,1
2017-09-01,83.84,83.23,92.2477,82.87,84.652,UP,1
2017-09-05,84.31,83.53,92.1925,83.142,84.5234,UP,1
2017-09-06,85.31,84.64,92.146,83.838,84.4064,DOWN,0
2017-09-07,84.44,84.79,92.0955,84.146,84.2782,UP,1
2017-09-08,85.35,84.53,92.0424,84.65,84.1464,UP,1
2017-09-11,85.82,85.68,91.9857,85.046,84.0404,UP,1
2017-09-12,86.44,86.02,91.9313,85.472,83.914,UP,1
2017-09-13,86.94,86.39,91.8765,85.798,83.7796,DOWN,0
2017-09-14,86.39,86.92,91.8232,86.188,83.7242,UP,1
2017-09-15,86.65,86.32,91.7737,86.448,83.7224,UP,1
2017-09-18,86.88,86.88,91.727,86.66,83.7228,DOWN,0
2017-09-19,85.86,87.17,91.6752,86.544,83.738,UP,1
2017-09-20,86.72,86.02,91.63,86.5,83.787,DOWN,0
2017-09-21,86.35,86.8,91.575,86.492,83.834,UP,1
2017-09-22,87.98,86.47,91.5275,86.758,83.9196,UP,1
2017-09-25,93.22,97.01,91.4945,88.026,84.117,UP,1
2017-09-26,94.16,93.7,91.4711,89.686,84.3188,UP,1
2017-09-27,94.46,94.15,91.4502,91.234,84.5478,UP,1
2017-09-28,95.19,93.94,91.4351,93.002,84.7924,UP,1
2017-09-29,95.65,95.47,91.4143,94.536,85.0716,UP,1
2017-10-02,96.37,95.49,91.4065,95.166,85.3448,DOWN,0
2017-10-03,95.95,96.37,91.3955,95.524,85.6276,DOWN,0
2017-10-04,95.49,95.75,91.3831,95.73,85.871,UP,1
2017-10-05,95.79,95.31,91.3692,95.85,86.1306,DOWN,0
2017-10-06,95.55,95.43,91.3534,95.83,86.3458,DOWN,0
2017-10-09,95.18,95.76,91.3401,95.592,86.5708,UP,1
2017-10-10,95.52,95.31,91.3349,95.506,86.7826,DOWN,0
2017-10-11,95.5,95.61,91.3279,95.508,86.9934,UP,1
2017-10-12,95.86,95.43,91.3193,95.522,87.222,DOWN,0
2017-10-13,95.86,95.88,91.3167,95.584,87.457,UP,1
2017-10-16,96.01,95.87,91.3145,95.75,87.6996,UP,1
2017-10-17,96.86,96.26,91.3211,96.018,87.9538,UP,1
2017-10-18,98.04,97.42,91.3332,96.526,88.2456,DOWN,0
2017-10-19,89.71,92.33,91.2961,95.296,88.3702,DOWN,0
2017-10-20,88.63,89.64,91.2559,93.85,88.497,UP,1
2017-10-23,89.27,88.69,91.2215,92.502,88.6262,DOWN,0
2017-10-24,88.91,89.39,91.1858,90.912,88.729,DOWN,0
2017-10-25,88.46,89.02,91.1417,88.996,88.8886,UP,1
2017-10-26,89.4,88.45,91.1013,88.934,89.0316,DOWN,0
2017-10-27,88.35,89.1,91.0526,88.878,89.1688,DOWN,0
2017-10-30,88.04,88.2,90.9999,88.632,89.2976,UP,1
2017-10-31,88.23,88.16,90.9533,88.496,89.4088,DOWN,0
2017-11-01,87.43,88.8,90.894,88.29,89.5046,UP,1
2017-11-02,88.53,87.36,90.8411,88.116,89.6238,DOWN,0
2017-11-03,87.8,88.55,90.7814,88.006,89.7302,DOWN,0
2017-11-06,87.26,88.03,90.7364,87.85,89.8094,DOWN,0
2017-11-07,86.43,87.18,90.684,87.49,89.879,DOWN,0
2017-11-08,86.02,86.66,90.625,87.208,89.9628,DOWN,0
2017-11-09,85.56,85.68,90.5671,86.614,90.016,DOWN,0
2017-11-10,85.45,85.06,90.511,86.144,90.0684,DOWN,0
2017-11-13,85.29,85.06,90.4521,85.75,90.0974,UP,1
2017-11-14,86.01,86.06,90.3981,85.666,90.1314,DOWN,0
2017-11-15,85.0,85.41,90.3414,85.462,90.1252,UP,1
2017-11-16,85.99,85.22,90.2882,85.548,90.1562,UP,1
2017-11-17,86.13,85.95,90.2332,85.684,90.1718,UP,1
2017-11-20,86.26,86.13,90.1784,85.878,90.1806,DOWN,0
2017-11-21,85.95,86.6,90.1233,85.866,90.1708,UP,1
2017-11-22,86.91,85.95,90.0627,86.248,90.1702,DOWN,0
2017-11-24,86.84,86.93,89.9985,86.418,90.1792,UP,1
2017-11-27,87.62,86.96,89.9377,86.716,90.1986,UP,1
2017-11-28,89.34,87.65,89.885,87.332,90.2478,UP,1
2017-11-29,91.5,89.47,89.8442,88.442,90.3606,UP,1
2017-11-30,92.97,91.53,89.8084,89.654,90.4856,DOWN,0
2017-12-01,92.86,93.09,89.7766,90.858,90.6158,UP,1
2017-12-04,93.96,93.35,89.743,92.126,90.7354,UP,1
2017-12-05,94.16,94.75,89.7255,93.09,90.7542,DOWN,0
2017-12-06,93.72,94.23,89.7141,93.534,90.7454,UP,1
2017-12-07,93.8,92.87,89.7081,93.7,90.7322,UP,1
2017-12-08,94.85,94.17,89.7011,94.098,90.7254,DOWN,0
2017-12-11,93.49,94.59,89.6877,94.004,90.6822,DOWN,0
2017-12-12,92.73,93.74,89.6728,93.718,90.6094,UP,1
2017-12-13,93.26,92.58,89.6562,93.626,90.5556,DOWN,0
2017-12-14,91.48,93.2,89.6343,93.162,90.4754,UP,1
2017-12-15,91.98,92.45,89.6207,92.588,90.3992,UP,1
2017-12-18,93.44,92.87,89.617,92.578,90.357,DOWN,0
2017-12-19,93.01,93.83,89.6144,92.634,90.3136,UP,1
2017-12-20,93.22,93.56,89.6148,92.626,90.2676,UP,1
2017-12-21,94.53,93.58,89.6227,93.236,90.2482,UP,1
2017-12-22,95.11,94.94,89.6322,93.862,90.2332,UP,1
2017-12-26,95.39,94.95,89.6384,94.252,90.2238,UP,1
2017-12-27,95.67,95.46,89.6465,94.784,90.217,DOWN,0
2017-12-28,95.48,95.67,89.6541,95.236,90.1894,DOWN,0
2017-12-29,95.01,95.4,89.6578,95.332,90.1288,UP,1
2018-01-02,96.58,95.54,89.6662,95.626,90.2662,UP,1
2018-01-03,97.3,96.77,89.681,96.008,90.4396,UP,1
2018-01-04,97.41,97.67,89.7016,96.356,90.6024,UP,1
2018-01-05,97.5,97.58,89.7217,96.76,90.7742,UP,1
2018-01-08,97.98,97.74,89.7444,97.354,90.9646,UP,1
2018-01-09,98.95,98.15,89.7749,97.828,91.1556,UP,1
2018-01-10,99.4,98.4,89.8081,98.248,91.3766,UP,1
2018-01-11,101.9,99.39,89.8521,99.146,91.6538,UP,1
2018-01-12,103.28,101.95,89.9052,100.302,91.9548,DOWN,0
2018-01-16,102.8,104.04,89.9575,101.266,92.2622,UP,1
2018-01-17,103.48,103.09,90.0128,102.172,92.5612,DOWN,0
2018-01-18,102.93,103.75,90.0758,102.878,92.8638,UP,1
2018-01-19,104.14,103.14,90.1463,103.326,93.2014,DOWN,0
2018-01-22,104.13,104.25,90.2158,103.496,93.5554,UP,1
2018-01-23,104.73,103.89,90.2879,103.882,93.9296,UP,1
2018-01-24,106.63,105.0,90.3717,104.512,94.351,DOWN,0
2018-01-25,106.31,105.94,90.4543,105.188,94.7682,UP,1
2018-01-26,107.58,106.54,90.5392,105.876,95.214,DOWN,0
2018-01-29,107.01,107.58,90.6271,106.452,95.634,DOWN,0
2018-01-30,105.19,106.69,90.7084,106.544,96.0378,DOWN,0
2018-01-31,104.07,105.37,90.7782,106.032,96.3994,DOWN,0
2018-02-01,103.21,103.38,90.8436,105.412,96.741,DOWN,0
2018-02-02,102.19,102.99,90.895,104.334,97.0596,DOWN,0
2018-02-05,99.67,101.39,90.9288,102.866,97.334,UP,1
2018-02-06,100.06,98.28,90.9636,101.84,97.597,DOWN,0
2018-02-07,99.27,99.96,90.9919,100.88,97.8456,DOWN,0
2018-02-08,96.31,99.33,91.007,99.5,98.0194,UP,1
2018-02-09,97.05,97.12,91.0266,98.472,98.1736,UP,1
2018-02-12,97.72,98.09,91.0486,98.082,98.298,DOWN,0
2018-02-13,96.73,97.79,91.0721,97.416,98.3732,UP,1
2018-02-14,98.95,96.3,91.1102,97.352,98.495,UP,1
2018-02-15,100.91,99.5,91.1544,98.272,98.634,DOWN,0
2018-02-16,99.83,100.49,91.1932,98.828,98.7474,DOWN,0
2018-02-20,94.67,96.56,91.2053,98.218,98.7664,DOWN,0
2018-02-21,93.34,94.4,91.2084,97.54,98.7572,DOWN,0
2018-02-22,92.93,93.54,91.2103,96.336,98.7188,UP,1
2018-02-23,94.53,93.33,91.2188,95.06,98.7396,UP,1
2018-02-26,94.87,94.71,91.2292,94.068,98.7824,DOWN,0
2018-02-27,92.56,95.13,91.2328,93.646,98.7684,DOWN,0
2018-02-28,91.84,92.88,91.2348,93.346,98.7756,DOWN,0
2018-03-01,91.41,91.73,91.2325,93.042,98.7642,DOWN,0
2018-03-02,90.86,90.9,91.2291,92.308,98.7126,UP,1
2018-03-05,91.78,90.38,91.2324,91.69,98.688,UP,1
2018-03-06,92.53,91.96,91.2367,91.684,98.6742,DOWN,0
2018-03-07,91.66,91.62,91.2345,91.648,98.6168,DOWN,0
2018-03-08,90.52,91.29,91.2248,91.47,98.525,UP,1
2018-03-09,92.62,91.16,91.2346,91.822,98.4696,DOWN,0
2018-03-12,92.37,92.62,91.2456,91.94,98.4036,DOWN,0
2018-03-13,91.73,92.74,91.2474,91.78,98.3286,DOWN,0
2018-03-14,90.38,92.04,91.233,91.524,98.236,DOWN,0
2018-03-15,90.25,90.56,91.2215,91.47,98.1094,UP,1
2018-03-16,90.78,90.43,91.2123,91.102,97.979,DOWN,0
2018-03-19,90.49,90.77,91.1942,90.726,97.8406,UP,1
2018-03-20,90.78,90.84,91.1767,90.536,97.7062,DOWN,0
2018-03-21,90.48,90.87,91.1602,90.556,97.5562,DOWN,0
2018-03-22,87.98,89.94,91.1395,90.102,97.3368,DOWN,0
2018-03-23,86.52,88.2,91.1129,89.25,97.0792,UP,1
2018-03-26,88.61,87.45,91.1015,88.874,96.8134,DOWN,0
2018-03-27,88.6,88.77,91.0865,88.438,96.5198,UP,1
2018-03-28,88.68,89.01,91.065,88.078,96.2374,UP,1
2018-03-29,89.84,89.17,91.0449,88.45,95.9646,DOWN,0
2018-04-02,86.76,89.4,91.0074,88.498,95.6412,UP,1
2018-04-03,88.13,87.24,90.9739,88.402,95.321,UP,1
2018-04-04,89.73,87.29,90.9445,88.628,95.033,UP,1
2018-04-05,90.66,90.05,90.9303,89.024,94.7516,DOWN,0
2018-04-06,89.26,90.28,90.9202,88.908,94.4042,DOWN,0
2018-04-09,88.81,89.49,90.9148,89.318,94.0542,UP,1
2018-04-10,90.37,89.58,90.9183,89.766,93.71,DOWN,0
2018-04-11,89.66,89.71,90.9129,89.752,93.363,UP,1
2018-04-12,90.13,89.96,90.9078,89.646,93.0618,DOWN,0
2018-04-13,89.52,92.3,90.9012,89.698,92.7708,UP,1
2018-04-16,90.66,89.84,90.8948,90.068,92.5198,UP,1
2018-04-17,90.74,90.82,90.8929,90.142,92.2908,UP,1
2018-04-18,91.36,91.23,90.8859,90.482,92.1246,DOWN,0
2018-04-19,88.14,88.88,90.8583,90.084,91.8862,DOWN,0
2018-04-20,87.75,88.15,90.8512,89.73,91.6558,UP,1
2018-04-23,88.79,87.64,90.8615,89.356,91.5054,DOWN,0
2018-04-24,88.4,88.93,90.8692,88.888,91.3324,UP,1
2018-04-25,88.82,88.17,90.8878,88.38,91.1544,UP,1
2018-04-26,88.99,89.19,90.9114,88.55,90.9996,UP,1
2018-04-27,90.93,88.91,90.946,89.186,90.8392,DOWN,0
2018-04-30,88.32,91.21,90.9691,89.092,90.5874,UP,1
2018-05-01,88.68,88.23,90.9958,89.148,90.3644,DOWN,0
2018-05-02,87.94,88.88,91.0151,88.972,90.2298,UP,1
2018-05-03,88.62,88.17,91.0432,88.898,90.1354,UP,1
2018-05-04,89.92,88.36,91.078,88.696,90.0752,DOWN,0
2018-05-07,89.8,89.93,91.1185,88.992,89.9806,DOWN,0
2018-05-08,89.78,90.16,91.1539,89.212,89.8788,UP,1
2018-05-09,90.19,90.08,91.1958,89.662,89.8314,UP,1
2018-05-10,90.57,90.3,91.232,90.052,89.806,UP,1
2018-05-11,91.38,90.44,91.2749,90.344,89.8054,UP,1
2018-05-14,91.75,91.39,91.3097,90.734,89.8232,DOWN,0
2018-05-15,91.68,91.45,91.3484,91.114,89.8212,UP,1
2018-05-16,92.45,91.95,91.386,91.566,89.8196,UP,1
2018-05-17,92.67,92.36,91.4246,91.986,89.8398,DOWN,0
2018-05-18,92.37,92.78,91.4643,92.184,89.8768,UP,1
2018-05-21,93.52,92.92,91.5113,92.538,89.8948,DOWN,0
2018-05-22,91.78,94.07,91.5508,92.558,89.883,DOWN,0
2018-05-23,91.14,91.37,91.5857,92.296,89.8712,UP,1
2018-05-24,91.75,90.92,91.6272,92.112,89.8986,DOWN,0
2018-05-25,91.48,91.62,91.6672,91.934,89.9232,DOWN,0
2018-05-29,90.36,90.95,91.7076,91.302,89.9148,UP,1
2018-05-30,91.69,90.72,91.752,91.284,89.9388,DOWN,0
2018-05-31,90.79,91.58,91.7871,91.214,89.939,UP,1
2018-06-01,91.47,91.03,91.842,91.158,89.9588,UP,1
2018-06-04,92.96,91.75,91.8956,91.454,90.0584,UP,1
2018-06-05,93.3,92.87,91.9546,92.042,90.194,UP,1
2018-06-06,94.13,93.53,92.0173,92.53,90.3044,UP,1
2018-06-07,94.42,93.58,92.076,93.256,90.4208,UP,1
2018-06-08,94.62,94.31,92.1359,93.886,90.5396,UP,1
2018-06-11,95.32,94.61,92.1997,94.358,90.6492,DOWN,0
2018-06-12,95.07,95.49,92.2626,94.712,90.8154,DOWN,0
2018-06-13,94.36,95.25,92.3179,94.758,90.94,DOWN,0
2018-06-14,94.07,94.64,92.3735,94.688,91.0268,UP,1
2018-06-15,95.07,93.98,92.4397,94.778,91.115,DOWN,0
2018-06-18,94.31,94.4,92.4968,94.576,91.216,DOWN,0
2018-06-19,93.9,93.62,92.5521,94.342,91.3178,UP,1
2018-06-20,94.07,94.09,92.6033,94.284,91.3918,DOWN,0
2018-06-21,92.59,93.78,92.6447,93.988,91.4504,UP,1
2018-06-22,93.04,93.48,92.6833,93.582,91.5086,DOWN,0
2018-06-25,92.25,92.72,92.7224,93.17,91.5632,UP,1
2018-06-26,92.56,92.43,92.7584,92.902,91.6012,DOWN,0
2018-06-27,91.91,92.89,92.7889,92.47,91.6246,DOWN,0
2018-06-28,91.73,91.82,92.8153,92.298,91.632,UP,1
2018-06-29,91.79,91.92,92.8396,92.048,91.705,DOWN,0
2018-07-02,91.01,91.36,92.8627,91.8,91.7702,DOWN,0
2018-07-03,90.72,91.33,92.883,91.432,91.8088,UP,1
2018-07-05,91.38,91.29,92.9055,91.326,91.8684,DOWN,0
2018-07-06,90.74,91.16,92.9299,91.128,91.9068,UP,1
2018-07-09,92.74,91.05,92.9601,91.318,91.9818,UP,1
2018-07-10,93.42,92.79,92.9954,91.8,92.0316,DOWN,0
2018-07-11,92.06,92.93,93.0158,92.068,92.1064,UP,1
2018-07-12,92.42,92.74,93.0118,92.276,92.1812,UP,1
2018-07-13,93.25,92.63,93.0072,92.778,92.2874,DOWN,0
2018-07-16,93.24,93.56,93.0012,92.878,92.3798,UP,1
2018-07-17,94.18,93.2,92.9961,93.03,92.465,UP,1
2018-07-18,94.63,94.31,92.991,93.544,92.5616,UP,1
2018-07-19,97.3,95.03,92.9957,94.52,92.712,UP,1
2018-07-20,98.06,97.5,93.0062,95.482,92.8694,UP,1
2018-07-23,98.57,98.02,93.0216,96.548,93.0294,DOWN,0
2018-07-24,97.88,99.01,93.0321,97.288,93.1594,DOWN,0
2018-07-25,97.0,97.76,93.0393,97.762,93.2644,UP,1
2018-07-26,97.61,97.35,93.0515,97.824,93.383,DOWN,0
2018-07-27,96.69,97.46,93.0573,97.55,93.4678,DOWN,0
2018-07-30,96.51,96.55,93.0623,97.138,93.5446,UP,1
2018-07-31,97.31,96.75,93.0696,97.024,93.6434,DOWN,0
2018-08-01,97.15,97.08,93.0761,97.054,93.716,UP,1
2018-08-02,97.83,96.91,93.0852,97.098,93.837,UP,1
2018-08-03,98.04,98.01,93.0911,97.368,93.975,UP,1
2018-08-06,98.38,97.77,93.0928,97.742,94.1076,UP,1
2018-08-07,99.3,98.69,93.1407,98.14,94.264,UP,1
2018-08-08,99.33,99.11,93.1942,98.576,94.4434,UP,1
2018-08-09,99.37,99.57,93.2447,98.884,94.597,DOWN,0
2018-08-10,98.03,98.81,93.2903,98.882,94.7418,DOWN,0
2018-08-13,96.58,98.03,93.3309,98.522,94.844,UP,1
2018-08-14,98.27,97.16,93.3753,98.316,94.9502,DOWN,0
2018-08-15,98.1,97.71,93.424,98.07,95.0462,UP,1
2018-08-16,98.46,98.68,93.4761,97.888,95.1328,UP,1
2018-08-17,98.89,98.6,93.5294,98.06,95.2222,UP,1
2018-08-20,99.48,98.94,93.5897,98.64,95.3194,UP,1
2018-08-21,99.78,99.56,93.6459,98.942,95.4086,DOWN,0
2018-08-22,99.28,99.82,93.7033,99.178,95.4928,UP,1
2018-08-23,99.59,99.43,93.765,99.404,95.5974,DOWN,0
2018-08-24,99.13,99.64,93.8285,99.452,95.6986,UP,1
2018-08-27,99.84,99.62,93.8976,99.524,95.794,DOWN,0
2018-08-28,99.61,99.76,93.9678,99.49,95.9,UP,1
2018-08-29,100.12,99.67,94.0412,99.658,96.0244,DOWN,0
2018-08-30,99.08,99.88,94.1101,99.556,96.1246,UP,1
2018-08-31,99.85,99.05,94.1793,99.7,96.2698,UP,1
2018-09-04,100.19,99.66,94.2552,99.77,96.4128,UP,1
2018-09-05,101.11,100.12,94.3309,100.07,96.59,UP,1
2018-09-06,101.24,100.65,94.4064,100.294,96.7636,UP,1
2018-09-07,101.39,101.03,94.4821,100.756,96.9532,UP,1
2018-09-10,101.8,101.93,94.5613,101.146,97.1546,UP,1
2018-09-11,101.98,101.59,94.6366,101.504,97.3584,DOWN,0
2018-09-12,101.7,102.01,94.711,101.622,97.5722,DOWN,0
2018-09-13,101.63,101.95,94.781,101.7,97.7904,UP,1
2018-09-14,101.9,101.7,94.8438,101.802,98.0008,DOWN,0
2018-09-17,100.68,101.78,94.8897,101.578,98.1996,UP,1
2018-09-18,101.31,100.26,94.9314,101.444,98.371,DOWN,0
2018-09-19,101.03,101.58,94.9723,101.31,98.5232,UP,1
2018-09-20,101.51,101.23,95.01,101.286,98.7122,DOWN,0
2018-09-21,101.14,101.79,95.0449,101.134,98.8866,DOWN,0
2018-09-24,99.39,101.0,95.0732,100.876,99.0094,DOWN,0
2018-09-25,98.77,99.68,95.0981,100.368,99.12,UP,1
2018-09-26,99.46,99.2,95.1212,100.054,99.2256,DOWN,0
2018-09-27,99.45,99.38,95.151,99.642,99.322,DOWN,0
2018-09-28,99.4,99.25,95.1843,99.294,99.364,DOWN,0
2018-10-01,99.28,99.6,95.2144,99.272,99.3884,UP,1
2018-10-02,100.07,99.1,95.2574,99.532,99.4184,DOWN,0
2018-10-03,97.96,100.33,95.2873,99.232,99.42,DOWN,0
2018-10-04,97.75,97.98,95.3088,98.892,99.435,UP,1
2018-10-05,99.23,97.62,95.3399,98.858,99.4674,UP,1
2018-10-08,99.74,98.69,95.3725,98.95,99.5284,DOWN,0
2018-10-09,98.08,99.81,95.3903,98.552,99.5598,DOWN,0
2018-10-10,96.64,97.95,95.3979,98.288,99.5464,DOWN,0
2018-10-11,94.75,96.7,95.3947,97.688,99.4984,UP,1
2018-10-12,94.85,96.13,95.3906,96.812,99.4388,UP,1
2018-10-15,96.25,94.93,95.3945,96.114,99.403,UP,1
2018-10-16,97.06,96.7,95.4047,95.91,99.3766,DOWN,0
2018-10-17,95.14,96.86,95.3975,95.61,99.2934,UP,1
2018-10-18,100.82,95.15,95.4151,96.824,99.3232,UP,1
2018-10-19,101.34,101.18,95.4348,98.122,99.3626,DOWN,0
2018-10-22,100.79,101.38,95.4512,99.03,99.4178,DOWN,0
2018-10-23,100.57,99.78,95.4642,99.732,99.4976,DOWN,0
2018-10-24,99.56,100.33,95.4672,100.616,99.5234,UP,1
2018-10-25,100.6,99.98,95.4732,100.572,99.5734,DOWN,0
2018-10-26,98.56,99.96,95.4565,100.016,99.5754,UP,1
2018-10-29,99.75,99.44,95.4389,99.808,99.5926,DOWN,0
2018-10-30,98.33,97.18,95.4165,99.36,99.5696,DOWN,0
2018-10-31,97.92,98.73,95.3887,99.032,99.5324,DOWN,0
2018-11-01,97.83,97.93,95.3632,98.478,99.5034,DOWN,0
2018-11-02,97.02,98.82,95.3276,98.17,99.452,UP,1
2018-11-05,98.08,96.72,95.2974,97.836,99.431,UP,1
2018-11-06,98.56,97.99,95.2665,97.882,99.4054,UP,1
