ticker,ABMD US Equity,ABMD US Equity,ABMD US Equity,ABMD US Equity,ABMD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-12-24,281.08,286.04,363.5525,291.318,338.9402,UP,1
2018-12-26,307.44,282.0,363.616,291.846,337.3934,UP,1
2018-12-27,315.67,302.92,363.7285,295.752,336.2652,UP,1
2018-12-28,318.17,317.47,363.8401,302.53,334.891,UP,1
2018-12-31,325.04,320.3,363.9925,309.48,333.596,DOWN,0
2019-01-02,309.96,315.94,364.077,315.256,332.0626,DOWN,0
2019-01-03,302.29,307.25,364.1486,314.226,330.86,UP,1
2019-01-04,313.44,305.31,364.2457,313.78,329.8048,UP,1
2019-01-07,314.8,313.5,364.3582,313.106,328.7,UP,1
2019-01-08,318.42,318.45,364.5183,311.782,328.0142,UP,1
2019-01-09,336.4,324.74,364.7804,317.07,328.0798,DOWN,0
2019-01-10,335.13,334.1,364.979,323.638,328.1754,DOWN,0
2019-01-11,323.8,332.77,365.1659,325.71,328.2508,DOWN,0
2019-01-14,315.25,321.9,365.3272,325.8,327.9314,UP,1
2019-01-15,325.61,316.62,365.5003,327.238,327.6196,DOWN,0
2019-01-16,324.13,326.06,365.7254,324.784,326.5634,UP,1
2019-01-17,330.32,324.06,365.9866,323.822,325.4872,UP,1
2019-01-18,333.74,335.2,366.2127,325.81,324.3038,UP,1
2019-01-22,336.13,333.55,366.4327,329.986,323.2294,UP,1
2019-01-23,336.98,339.14,366.6865,332.26,321.727,UP,1
2019-01-24,348.5,337.5,366.9884,337.134,320.42,UP,1
2019-01-25,349.37,349.99,367.2338,340.944,319.304,DOWN,0
2019-01-28,336.9,348.9,367.4363,341.576,319.2848,DOWN,0
2019-01-29,330.38,338.38,367.6035,340.426,319.2798,UP,1
2019-01-30,339.59,331.11,367.8178,340.948,319.8204,UP,1
2019-01-31,351.07,359.54,368.0915,341.462,320.4262,UP,1
2019-02-01,351.08,348.79,368.3248,341.804,321.0522,DOWN,0
2019-02-04,330.41,349.18,368.4387,340.506,321.6638,UP,1
2019-02-05,344.28,334.16,368.6278,343.286,322.5036,UP,1
2019-02-06,344.78,345.25,368.8221,344.324,323.3672,DOWN,0
2019-02-07,341.61,340.26,369.0169,342.432,324.2112,DOWN,0
2019-02-08,341.21,338.53,369.2683,340.458,324.8124,UP,1
2019-02-11,354.92,343.52,369.5769,345.36,325.6318,UP,1
2019-02-12,358.08,359.48,369.8503,348.12,326.089,UP,1
2019-02-13,361.5,357.74,370.1491,351.464,326.6792,DOWN,0
2019-02-14,357.82,357.61,370.4334,354.706,327.182,UP,1
2019-02-15,362.06,360.0,370.6912,358.876,327.5542,DOWN,0
2019-02-19,359.37,361.77,370.9774,359.766,328.198,UP,1
2019-02-20,362.25,360.57,371.1108,360.6,328.7834,DOWN,0
2019-02-21,358.36,362.02,371.1562,359.972,329.6002,DOWN,0
2019-02-22,352.6,359.47,371.1813,358.928,330.179,UP,1
2019-02-25,352.89,354.28,371.2089,357.094,330.6742,DOWN,0
2019-02-26,342.87,350.72,371.1324,353.794,330.9178,DOWN,0
2019-02-27,336.17,339.17,370.9689,348.578,331.2468,DOWN,0
2019-02-28,334.5,336.43,370.778,343.806,331.613,UP,1
2019-03-01,348.06,337.2,370.6399,342.898,332.5988,DOWN,0
2019-03-04,338.2,348.22,370.4292,339.96,333.2668,DOWN,0
2019-03-05,333.21,337.48,370.1854,338.028,334.0082,DOWN,0
2019-03-06,317.85,334.23,369.8749,334.364,334.6796,DOWN,0
2019-03-07,317.42,317.85,369.5402,330.948,335.2222,DOWN,0
2019-03-08,314.21,314.0,369.2154,324.178,335.8848,UP,1
2019-03-11,319.2,313.13,368.8797,320.378,336.12,UP,1
2019-03-12,323.76,319.64,368.5209,318.488,336.2818,UP,1
2019-03-13,325.63,323.43,368.1767,320.044,336.431,DOWN,0
2019-03-14,325.61,325.39,367.8334,321.682,336.4424,UP,1
2019-03-15,333.23,326.89,367.5625,325.486,336.9078,UP,1
2019-03-18,333.25,334.68,367.2859,328.296,337.527,UP,1
2019-03-19,339.36,334.6,367.077,331.416,338.0454,UP,1
2019-03-20,339.66,337.9,366.8141,334.222,338.5426,DOWN,0
2019-03-21,337.43,337.94,366.472,336.586,338.9228,DOWN,0
2019-03-22,323.21,334.24,366.0597,334.582,338.659,DOWN,0
2019-03-25,313.22,321.3,365.5745,330.576,338.2208,DOWN,0
2019-03-26,286.0,314.88,364.9764,319.904,337.4648,DOWN,0
2019-03-27,276.39,286.6,364.3095,307.25,336.6876,UP,1
2019-03-28,283.9,277.75,363.6379,296.544,335.8534,UP,1
2019-03-29,285.59,285.14,362.9116,289.02,335.0826,DOWN,0
2019-04-01,277.76,290.01,362.1351,281.928,334.0314,UP,1
2019-04-02,284.2,277.77,361.3528,281.568,333.0406,UP,1
2019-04-03,284.94,286.86,360.5596,283.278,332.0168,DOWN,0
2019-04-04,282.87,284.4,359.7582,283.072,330.9346,UP,1
2019-04-05,284.91,282.87,358.9846,282.936,329.6628,DOWN,0
2019-04-08,282.95,285.4,358.1683,283.974,328.3344,DOWN,0
2019-04-09,281.65,281.53,357.3852,283.464,327.2294,DOWN,0
2019-04-10,280.54,282.77,356.6514,282.584,326.2326,DOWN,0
2019-04-11,271.89,280.18,355.9299,280.388,324.8786,DOWN,0
2019-04-12,270.08,272.14,355.1384,277.422,323.2588,UP,1
2019-04-15,272.3,271.45,354.4467,275.292,321.6832,DOWN,0
2019-04-16,265.95,273.95,353.7068,272.152,320.394,DOWN,0
2019-04-17,251.49,267.58,352.919,266.342,318.5382,UP,1
2019-04-18,256.56,252.5,352.1392,263.276,316.7738,UP,1
2019-04-22,260.93,255.7,351.3962,261.446,315.1602,UP,1
2019-04-23,262.18,260.81,350.7042,259.422,313.5796,UP,1
2019-04-24,270.83,260.06,350.0284,260.398,311.8978,DOWN,0
2019-04-25,268.13,268.9,349.3268,263.726,310.0988,UP,1
2019-04-26,274.91,268.4,348.6756,267.396,308.367,DOWN,0
2019-04-29,274.0,275.43,348.0266,270.01,306.6906,UP,1
2019-04-30,277.41,273.01,347.3406,273.056,304.9976,DOWN,0
2019-05-01,277.07,279.36,346.6322,274.304,303.3516,DOWN,0
2019-05-02,264.77,232.0,345.8591,273.632,301.402,UP,1
2019-05-03,271.75,265.5,345.081,273.0,299.6698,DOWN,0
2019-05-06,268.95,265.82,344.268,271.99,297.9968,DOWN,0
2019-05-07,261.98,266.43,343.448,268.904,296.1786,DOWN,0
2019-05-08,260.27,260.25,342.6319,265.544,294.5266,UP,1
2019-05-09,261.94,257.0,341.7871,264.978,293.042,DOWN,0
2019-05-10,258.92,260.74,340.9647,262.412,291.5304,DOWN,0
2019-05-13,252.37,251.0,340.0733,259.096,289.6166,UP,1
2019-05-14,256.69,253.67,339.4357,258.038,287.9864,UP,1
2019-05-15,259.68,254.5,338.8883,257.92,286.5158,UP,1
2019-05-16,262.14,258.57,338.4169,257.96,285.4016,DOWN,0
2019-05-17,260.48,260.74,337.9466,258.272,284.2628,DOWN,0
2019-05-20,252.58,258.18,337.3936,258.314,283.0302,UP,1
2019-05-21,260.34,253.99,336.8343,259.044,281.853,UP,1
2019-05-22,265.48,260.14,336.2761,260.204,280.6874,DOWN,0
2019-05-23,262.64,263.5,335.6965,260.304,279.4276,UP,1
2019-05-24,270.39,262.97,335.1665,262.286,278.3232,DOWN,0
2019-05-28,269.4,269.81,334.6334,265.65,277.0466,DOWN,0
2019-05-29,260.37,268.93,334.0315,265.656,275.589,UP,1
2019-05-30,266.39,261.78,333.4743,265.838,274.1296,DOWN,0
2019-05-31,261.92,262.49,332.9439,265.694,272.5748,DOWN,0
2019-06-03,261.43,260.76,332.3948,263.902,271.0548,UP,1
2019-06-04,267.06,264.11,331.9122,263.434,269.9318,UP,1
2019-06-05,268.8,270.0,331.4113,265.12,269.0434,UP,1
2019-06-06,269.19,268.48,330.9632,265.68,268.7072,DOWN,0
2019-06-07,267.87,270.29,330.4901,266.87,268.5368,UP,1
2019-06-10,272.43,269.61,330.0317,269.07,268.3074,DOWN,0
2019-06-11,262.03,274.19,329.4999,268.064,267.8362,DOWN,0
2019-06-12,254.54,259.99,328.888,265.212,267.3718,UP,1
2019-06-13,255.53,253.72,328.2605,262.48,266.7984,DOWN,0
2019-06-14,250.96,255.38,327.612,259.098,266.1188,UP,1
2019-06-17,256.15,251.64,326.9629,255.842,265.5844,UP,1
2019-06-18,256.47,258.12,326.2351,254.73,265.0156,DOWN,0
2019-06-19,256.3,257.85,325.4737,255.082,264.4826,UP,1
2019-06-20,260.33,258.04,324.7425,256.042,264.0562,DOWN,0
2019-06-21,256.04,260.0,323.9659,257.058,263.5662,DOWN,0
2019-06-24,253.17,256.06,323.3126,256.462,263.1918,UP,1
2019-06-25,257.06,254.0,322.6824,256.58,262.9314,DOWN,0
2019-06-26,251.62,256.45,322.053,255.644,262.5178,UP,1
2019-06-27,254.93,253.97,321.3848,254.564,262.2974,UP,1
2019-06-28,260.49,256.63,320.7002,255.454,262.4774,UP,1
2019-07-01,265.02,263.09,320.0606,257.824,262.6466,DOWN,0
2019-07-02,261.49,265.91,319.4133,258.71,262.6578,DOWN,0
2019-07-03,261.33,262.16,318.7416,260.652,262.6408,UP,1
2019-07-05,261.47,260.31,318.2045,261.96,262.4536,DOWN,0
2019-07-08,257.78,261.03,317.6106,261.418,262.2466,DOWN,0
2019-07-09,257.3,256.11,317.0133,259.874,261.8944,DOWN,0
2019-07-10,255.81,257.67,316.3825,258.738,261.5306,UP,1
2019-07-11,266.09,257.96,315.7885,259.69,261.3042,DOWN,0
2019-07-12,262.69,264.5,315.0039,259.934,261.0166,DOWN,0
2019-07-15,260.58,263.19,314.0992,260.494,260.9328,DOWN,0
2019-07-16,253.75,261.88,313.1445,259.784,260.5728,UP,1
2019-07-17,260.06,254.34,312.2303,260.634,260.395,UP,1
2019-07-18,262.77,259.03,311.2954,259.97,260.4108,DOWN,0
2019-07-19,260.47,264.08,310.3765,259.526,260.4148,UP,1
2019-07-22,263.97,260.7,309.5505,260.204,260.4554,UP,1
2019-07-23,264.67,265.26,308.7418,262.388,260.5704,UP,1
2019-07-24,275.94,265.28,308.0375,265.564,261.0418,DOWN,0
2019-07-25,272.21,275.23,307.32,267.452,261.3522,UP,1
2019-07-26,272.66,274.26,306.6883,269.89,261.6118,UP,1
2019-07-29,275.93,271.98,306.0925,272.282,261.8876,UP,1
2019-07-30,279.23,273.87,305.6042,275.194,262.2626,DOWN,0
2019-07-31,278.56,280.37,305.1593,275.718,262.7822,DOWN,0
2019-08-01,204.87,222.7,304.2598,262.25,261.6728,DOWN,0
2019-08-02,200.62,197.97,303.4025,247.842,260.3756,UP,1
2019-08-05,204.53,207.18,302.4907,233.562,259.2134,DOWN,0
2019-08-06,200.48,205.8,301.5442,217.812,257.8152,DOWN,0
2019-08-07,189.93,198.95,300.5607,200.086,256.2258,UP,1
2019-08-08,191.7,190.23,299.7071,197.452,254.8524,DOWN,0
2019-08-09,191.0,191.3,298.8311,195.528,253.3446,UP,1
2019-08-12,191.72,188.67,297.9395,192.966,251.9406,UP,1
2019-08-13,197.15,189.36,297.1617,192.3,250.655,DOWN,0
2019-08-14,190.13,194.03,296.4467,192.34,249.1164,UP,1
2019-08-15,192.06,190.92,295.7553,192.412,247.5816,UP,1
2019-08-16,193.01,192.64,295.1202,192.814,246.058,DOWN,0
2019-08-19,192.31,195.0,294.4256,192.932,244.5468,UP,1
2019-08-20,192.63,192.97,293.6828,192.028,242.9508,UP,1
2019-08-21,195.84,192.86,292.7773,193.17,241.627,DOWN,0
2019-08-22,195.44,197.3,291.8338,193.846,240.445,DOWN,0
2019-08-23,189.59,194.6,290.8172,193.162,239.1262,UP,1
2019-08-26,190.44,190.81,289.8202,192.788,237.9158,DOWN,0
2019-08-27,190.06,191.46,288.71,192.274,236.594,UP,1
2019-08-28,191.2,189.88,287.5967,191.346,235.2886,UP,1
2019-08-29,192.01,192.0,286.5309,190.66,234.0028,UP,1
2019-08-30,193.07,193.5,285.807,191.356,232.6576,DOWN,0
2019-09-03,183.64,192.08,285.072,189.996,231.2096,DOWN,0
2019-09-04,183.38,185.84,284.4261,188.66,229.8138,UP,1
2019-09-05,190.25,185.07,283.7735,188.47,228.4776,DOWN,0
2019-09-06,189.43,191.0,283.1217,187.954,227.2338,DOWN,0
2019-09-09,186.81,190.16,282.5566,186.702,225.8714,UP,1
2019-09-10,191.82,186.0,282.0043,188.338,224.498,DOWN,0
2019-09-11,191.07,191.96,281.4516,189.876,223.019,DOWN,0
2019-09-12,188.02,191.58,280.8947,189.43,221.5496,DOWN,0
2019-09-13,186.41,188.18,280.271,188.826,220.0512,UP,1
2019-09-16,190.54,185.0,279.6539,189.572,218.6326,DOWN,0
2019-09-17,190.54,189.71,278.9305,189.316,217.2878,UP,1
2019-09-18,190.67,190.06,278.2239,189.236,215.9552,UP,1
2019-09-19,192.32,191.52,277.5221,190.096,214.6854,UP,1
2019-09-20,192.76,193.0,276.7687,191.366,213.2188,DOWN,0
2019-09-23,186.01,192.47,276.0628,190.46,211.6852,DOWN,0
2019-09-24,184.35,186.02,275.3197,189.222,210.1606,UP,1
2019-09-25,185.28,186.32,274.6585,188.144,208.7912,DOWN,0
2019-09-26,177.65,185.51,273.9284,185.21,207.143,DOWN,0
2019-09-27,175.89,179.31,273.1672,181.836,205.4054,UP,1
2019-09-30,177.89,175.79,272.4032,180.212,203.7538,DOWN,0
2019-10-01,170.21,177.89,271.6557,177.384,201.8786,DOWN,0
2019-10-02,163.39,168.63,270.8917,173.006,199.853,UP,1
2019-10-03,167.03,162.9,270.233,170.882,197.6748,UP,1
2019-10-04,169.25,168.57,269.5552,169.554,195.6156,DOWN,0
2019-10-07,164.43,167.02,268.8967,166.862,193.451,DOWN,0
2019-10-08,159.49,163.5,268.2727,164.718,191.1222,DOWN,0
2019-10-09,159.31,160.1,267.6178,163.902,188.7238,UP,1
2019-10-10,162.34,159.12,267.0241,162.964,186.3994,UP,1
2019-10-11,169.64,164.1,266.3351,163.042,185.6948,UP,1
2019-10-14,176.51,169.58,265.6393,165.458,185.2126,UP,1
2019-10-15,177.87,177.14,264.9378,169.134,184.6794,UP,1
2019-10-16,178.67,177.27,264.206,173.006,184.2432,DOWN,0
2019-10-17,176.52,179.03,263.5388,175.842,183.975,DOWN,0
2019-10-18,175.3,177.22,262.9038,176.974,183.647,UP,1
2019-10-21,175.97,177.03,262.2165,176.866,183.3464,DOWN,0
2019-10-22,170.83,176.68,261.4966,175.458,182.9286,UP,1
2019-10-23,178.73,171.74,260.7982,175.47,182.5602,UP,1
2019-10-24,179.96,178.86,260.016,176.158,182.3568,UP,1
2019-10-25,182.34,180.48,259.252,177.566,182.1624,UP,1
2019-10-28,183.91,183.76,258.5526,179.154,181.9804,UP,1
2019-10-29,184.95,181.32,257.9011,181.978,181.8332,DOWN,0
2019-10-30,181.77,184.07,257.1819,182.586,181.616,UP,1
2019-10-31,207.58,189.16,256.5991,188.11,181.8508,UP,1
2019-11-01,216.79,207.5,256.0315,195.0,182.2778,UP,1
2019-11-04,220.42,218.08,255.4649,202.302,182.8944,DOWN,0
2019-11-05,217.54,220.23,254.8719,208.82,183.4364,DOWN,0
2019-11-06,214.61,217.49,254.2601,215.388,183.9274,UP,1
2019-11-07,219.13,216.07,253.6132,217.698,184.486,UP,1
2019-11-08,219.62,218.02,252.9645,218.264,185.0382,UP,1
2019-11-11,220.08,217.84,252.3804,218.196,185.5784,UP,1
2019-11-12,223.54,220.4,251.8462,219.396,186.3764,DOWN,0
2019-11-13,220.01,221.98,251.2483,220.476,187.109,UP,1
2019-11-14,220.95,219.77,250.5977,220.84,187.723,UP,1
2019-11-15,223.23,221.82,249.9584,221.562,188.399,DOWN,0
2019-11-18,178.09,216.85,249.1968,213.164,188.2246,UP,1
2019-11-19,184.34,179.19,248.3971,205.324,188.075,UP,1
2019-11-20,185.25,184.34,247.5995,198.372,187.9586,UP,1
2019-11-21,186.66,185.52,246.8247,191.514,187.9314,DOWN,0
2019-11-22,182.0,188.13,246.0287,183.268,187.8432,UP,1
2019-11-25,187.57,182.0,245.1919,185.164,187.7838,UP,1
2019-11-26,194.26,187.62,244.3728,187.148,187.8582,UP,1
2019-11-27,196.79,194.97,243.5493,189.456,187.9806,DOWN,0
2019-11-29,196.18,196.51,242.7411,191.36,188.0578,DOWN,0
2019-12-02,192.22,196.27,241.8919,193.404,188.047,DOWN,0
2019-12-03,191.15,190.31,241.0508,194.12,188.1498,UP,1
2019-12-04,193.89,193.24,240.209,194.046,188.3406,DOWN,0
2019-12-05,189.07,194.04,239.3625,192.502,188.4164,UP,1
2019-12-06,189.22,191.08,238.5456,191.11,188.6478,DOWN,0
2019-12-09,181.69,189.3,237.6896,189.004,188.7638,DOWN,0
2019-12-10,179.75,182.16,236.874,186.724,188.801,DOWN,0
2019-12-11,178.87,179.53,236.0875,183.72,188.9742,UP,1
2019-12-12,179.15,179.27,235.3108,181.736,189.2894,UP,1
2019-12-13,181.85,179.15,234.4797,180.262,189.5858,DOWN,0
2019-12-16,176.31,179.09,233.6703,179.186,189.727,UP,1
2019-12-17,178.93,176.3,232.8989,179.022,190.017,DOWN,0
2019-12-18,177.01,179.85,232.1947,178.65,190.3674,DOWN,0
2019-12-19,169.43,172.09,231.4547,176.706,190.5698,DOWN,0
2019-12-20,162.89,168.8,230.6981,172.914,190.5808,UP,1
2019-12-23,170.44,164.09,229.9543,171.74,190.5968,UP,1
2019-12-24,172.3,171.33,229.197,170.414,190.5126,DOWN,0
2019-12-26,171.01,172.58,228.4239,169.214,190.3754,DOWN,0
2019-12-27,169.27,171.73,227.6422,169.182,190.1874,DOWN,0
2019-12-30,167.29,169.69,226.8125,170.062,190.0028,UP,1
2019-12-31,170.59,167.33,225.9992,170.092,189.9086,DOWN,0
2020-01-02,168.81,172.51,225.1465,169.394,189.7654,DOWN,0
2020-01-03,166.82,166.83,224.2823,168.556,189.6852,UP,1
2020-01-06,179.04,166.53,223.4903,170.51,189.6914,UP,1
2020-01-07,180.35,178.83,222.776,173.122,189.6992,DOWN,0
2020-01-08,178.69,178.38,222.1034,174.742,189.6262,UP,1
2020-01-09,183.6,180.19,221.5914,177.7,189.62,UP,1
2020-01-10,189.06,190.6,221.1547,182.148,189.7022,DOWN,0
2020-01-13,168.1,166.5,220.5757,179.96,189.4288,UP,1
2020-01-14,172.73,170.18,220.0114,178.436,188.7318,UP,1
2020-01-15,177.92,173.58,219.5122,178.282,187.9544,UP,1
2020-01-16,181.44,178.8,218.9984,177.85,187.1748,DOWN,0
2020-01-17,181.28,180.77,218.4801,176.294,186.4496,UP,1
2020-01-21,189.91,182.58,218.0153,180.656,185.9556,DOWN,0
2020-01-22,184.42,189.38,217.5129,182.994,185.2614,UP,1
2020-01-23,184.46,184.24,217.0204,184.302,184.5582,DOWN,0
2020-01-24,182.98,185.14,216.5271,184.61,183.8162,DOWN,0
2020-01-27,181.45,179.11,216.0316,184.644,182.9744,UP,1
2020-01-28,187.01,182.26,215.6072,184.064,182.3144,UP,1
2020-01-29,188.85,186.0,215.2011,184.95,181.6724,DOWN,0
2020-01-30,186.85,187.7,214.7738,185.428,180.9448,DOWN,0
2020-01-31,186.29,186.34,214.3755,186.09,181.1088,DOWN,0
2020-02-03,185.95,186.45,214.0478,186.99,181.141,UP,1
2020-02-04,190.9,187.81,213.7195,187.768,181.254,DOWN,0
2020-02-05,190.73,192.74,213.3685,188.144,181.3354,UP,1
2020-02-06,196.01,175.41,213.0377,189.976,181.6156,DOWN,0
2020-02-07,186.91,193.92,212.6181,190.1,181.6024,DOWN,0
2020-02-10,174.08,187.19,212.1478,187.726,181.1988,UP,1
2020-02-11,175.82,175.5,211.6524,184.71,180.7794,DOWN,0
2020-02-12,166.94,169.09,211.1171,179.952,180.1946,DOWN,0
2020-02-13,164.8,167.8,210.554,173.71,179.6462,UP,1
2020-02-14,167.22,165.0,210.0048,169.772,179.1676,UP,1
2020-02-18,169.0,167.22,209.5259,168.756,178.6698,DOWN,0
2020-02-19,167.9,170.14,209.0067,167.172,178.2464,UP,1
2020-02-20,168.08,168.45,208.5023,167.4,177.8236,DOWN,0
2020-02-21,166.74,167.39,208.0261,167.788,177.5246,DOWN,0
2020-02-24,165.29,163.88,207.5512,167.402,177.2354,DOWN,0
2020-02-25,158.8,167.0,207.0355,165.362,176.834,DOWN,0
2020-02-26,154.09,159.58,206.5114,162.6,176.3328,DOWN,0
2020-02-27,153.97,150.1,206.0194,159.778,175.7752,DOWN,0
2020-02-28,150.26,150.0,205.4872,156.482,175.2542,UP,1
2020-03-02,155.1,151.09,204.9643,154.444,174.7776,DOWN,0
2020-03-03,149.18,154.56,204.3995,152.52,174.221,UP,1
2020-03-04,154.23,151.81,203.8683,152.548,173.917,UP,1
2020-03-05,154.51,152.58,203.3779,152.656,173.7494,UP,1
2020-03-06,157.08,152.04,202.8616,154.02,173.4822,DOWN,0
2020-03-09,156.37,148.5,202.3161,154.274,173.1636,UP,1
2020-03-10,164.73,160.05,201.8265,157.384,173.038,DOWN,0
2020-03-11,151.13,161.68,201.2302,156.764,172.6752,DOWN,0
2020-03-12,136.97,143.07,200.5681,153.256,172.0688,UP,1
2020-03-13,142.82,141.98,199.9803,150.404,171.5134,DOWN,0
2020-03-16,142.44,132.13,199.3606,147.618,170.986,UP,1
2020-03-17,145.25,145.2,198.7772,143.722,170.5546,UP,1
2020-03-18,146.55,136.02,198.2028,142.806,169.9048,DOWN,0
2020-03-19,140.51,142.41,197.5701,143.514,169.108,DOWN,0
2020-03-20,130.51,142.13,196.8786,141.052,168.1444,UP,1
2020-03-23,132.34,132.39,196.1944,139.032,167.1192,UP,1
2020-03-24,143.67,136.39,195.5734,138.716,166.2114,UP,1
2020-03-25,146.89,144.01,194.9457,138.784,165.7872,UP,1
2020-03-26,149.17,147.4,194.3814,140.516,165.316,DOWN,0
2020-03-27,145.24,146.35,193.8349,143.462,164.6624,UP,1
2020-03-30,148.99,146.03,193.3022,146.792,164.0134,DOWN,0
2020-03-31,145.16,148.51,192.7732,147.09,163.291,DOWN,0
2020-04-01,144.48,140.95,192.2148,146.608,162.3824,DOWN,0
2020-04-02,143.28,143.11,191.6489,145.43,161.5596,DOWN,0
2020-04-03,141.4,142.38,191.0744,144.662,160.6984,UP,1
2020-04-06,150.26,144.2,190.524,144.916,160.044,UP,1
2020-04-07,152.78,153.0,190.0077,146.44,159.4706,UP,1
2020-04-08,156.27,153.26,189.5232,148.798,158.8558,UP,1
2020-04-09,160.08,156.25,189.0383,152.158,158.2804,DOWN,0
2020-04-13,156.39,159.81,188.5622,155.156,157.6712,UP,1
2020-04-14,161.35,158.26,188.0943,157.374,157.1724,DOWN,0
2020-04-15,159.54,159.07,187.5895,158.726,156.6442,UP,1
2020-04-16,160.2,160.19,187.0654,159.512,156.0302,UP,1
2020-04-17,166.02,162.82,186.5881,160.7,155.536,UP,1
2020-04-20,166.2,166.0,186.1124,162.662,154.9398,DOWN,0
2020-04-21,164.5,164.4,185.6276,163.292,154.4916,UP,1
2020-04-22,166.73,167.26,185.1723,164.73,154.3446,UP,1
2020-04-23,170.76,168.79,184.7396,166.842,154.2434,DOWN,0
2020-04-24,168.52,171.89,184.3032,167.342,154.275,DOWN,0
2020-04-27,163.47,166.28,183.7901,166.796,154.2484,UP,1
2020-04-28,164.4,166.0,183.2986,166.776,154.192,UP,1
2020-04-29,169.28,165.9,182.8421,167.286,154.1976,UP,1
2020-04-30,191.25,174.98,182.5296,171.384,154.6646,DOWN,0
2020-05-01,183.49,190.0,182.1468,174.378,154.9728,DOWN,0
2020-05-04,181.0,182.58,181.7379,177.884,155.258,UP,1
2020-05-05,186.22,182.84,181.3667,182.248,155.6766,UP,1
2020-05-06,186.91,187.59,180.9814,185.774,156.2388,UP,1
2020-05-07,188.33,188.16,180.5997,185.19,156.9236,DOWN,0
2020-05-08,187.07,188.14,180.1553,185.906,157.5856,UP,1
2020-05-11,194.61,187.1,179.7673,188.628,158.4726,DOWN,0
2020-05-12,191.29,192.79,179.3605,189.642,159.1964,DOWN,0
2020-05-13,185.6,191.67,178.9088,189.38,159.9248,DOWN,0
2020-05-14,184.27,183.98,178.434,188.568,160.5256,UP,1
2020-05-15,184.92,183.15,177.9658,188.138,161.1338,UP,1
2020-05-18,191.05,188.88,177.8967,187.426,161.8132,DOWN,0
2020-05-19,190.79,190.95,177.8476,187.326,162.5016,UP,1
2020-05-20,196.36,192.62,177.8067,189.478,163.1342,DOWN,0
2020-05-21,196.32,196.6,177.7859,191.888,164.038,UP,1
2020-05-22,206.16,198.03,177.8671,196.136,165.4218,UP,1
2020-05-26,209.08,210.57,177.954,199.742,166.747,DOWN,0
2020-05-27,207.76,210.0,178.0378,203.136,168.0534,UP,1
2020-05-28,217.36,207.88,178.166,207.336,169.4956,UP,1
2020-05-29,223.9,218.53,178.2997,212.852,171.0426,UP,1
2020-06-01,226.14,222.11,178.4798,216.848,172.7552,UP,1
2020-06-02,230.66,226.62,178.6728,221.164,174.7582,UP,1
2020-06-03,238.04,233.79,178.8979,227.22,176.8722,DOWN,0
2020-06-04,236.02,235.45,179.1165,230.952,178.7192,UP,1
2020-06-05,249.81,237.23,179.4024,236.134,180.7776,UP,1
2020-06-08,253.3,250.0,179.6897,241.566,182.8602,DOWN,0
2020-06-09,245.62,253.18,179.9406,244.558,184.8678,UP,1
2020-06-10,250.85,246.41,180.2469,247.12,186.905,DOWN,0
2020-06-11,235.6,246.43,180.4727,247.036,188.7138,UP,1
2020-06-12,241.68,239.77,180.7308,245.41,190.6578,UP,1
2020-06-15,246.33,239.96,181.0064,244.016,192.7188,UP,1
2020-06-16,249.14,252.49,181.2921,244.72,194.8736,UP,1
2020-06-17,254.73,252.04,181.6004,245.496,196.963,DOWN,0
2020-06-18,253.36,254.0,181.949,249.048,198.9746,UP,1
2020-06-19,257.09,254.22,182.3175,252.13,200.991,DOWN,0
2020-06-22,254.66,258.88,182.6396,253.796,202.8826,DOWN,0
2020-06-23,252.58,254.67,182.9553,254.484,204.8064,DOWN,0
2020-06-24,241.66,252.15,183.2296,251.87,206.4126,UP,1
2020-06-25,241.75,240.0,183.4792,249.548,208.0568,DOWN,0
2020-06-26,239.27,243.34,183.7202,245.984,209.6382,UP,1
2020-06-29,240.22,240.76,183.9812,243.096,211.1222,UP,1
2020-06-30,241.56,240.08,184.257,240.892,212.6294,UP,1
2020-07-01,255.22,242.96,184.5804,243.604,214.4438,UP,1
2020-07-02,263.84,256.11,184.9469,248.022,216.386,UP,1
2020-07-06,266.21,267.57,185.3246,253.41,218.295,DOWN,0
2020-07-07,264.59,266.07,185.6859,258.284,220.2164,UP,1
2020-07-08,265.64,265.37,186.0503,263.1,222.2598,UP,1
2020-07-09,265.68,267.3,186.4487,265.192,224.2854,DOWN,0
2020-07-10,264.51,265.45,186.8495,265.326,226.19,UP,1
2020-07-13,264.55,267.96,187.2458,264.994,227.656,DOWN,0
2020-07-14,264.41,262.97,187.6796,264.958,229.2744,UP,1
2020-07-15,276.64,269.69,188.1834,267.158,231.1872,DOWN,0
2020-07-16,273.04,273.55,188.6591,268.63,232.9236,UP,1
2020-07-17,284.55,273.86,189.2308,272.638,234.8764,UP,1
2020-07-20,290.79,285.0,189.8678,277.886,236.9256,UP,1
2020-07-21,298.57,294.49,190.5255,284.718,239.1556,DOWN,0
2020-07-22,297.27,298.78,191.1656,288.844,241.2088,DOWN,0
2020-07-23,294.57,299.53,191.8163,293.15,243.2744,DOWN,0
2020-07-24,292.94,293.2,192.4836,294.828,245.4212,UP,1
2020-07-27,298.61,293.0,193.1801,296.392,247.708,DOWN,0
