ticker,IRM US Equity,IRM US Equity,IRM US Equity,IRM US Equity,IRM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-02-08,8.6597,8.4377,8.0186,8.5741,8.8095,DOWN,0
2000-02-09,8.1522,8.628,8.0225,8.5106,8.8183,DOWN,0
2000-02-10,7.9777,8.1522,8.0263,8.3996,8.8285,DOWN,0
2000-02-11,7.9619,7.9777,8.0307,8.2252,8.8374,DOWN,0
2000-02-14,7.6129,7.946,8.0335,8.0729,8.8323,UP,1
2000-02-15,7.8826,7.6764,8.0391,7.9175,8.8275,DOWN,0
2000-02-16,7.8826,7.8509,8.0427,7.8635,8.8221,UP,1
2000-02-17,8.4853,7.8826,8.0497,7.965,8.8272,DOWN,0
2000-02-18,8.3108,8.4853,8.0548,8.0348,8.8158,DOWN,0
2000-02-22,8.1363,8.2156,8.0594,8.1395,8.8056,DOWN,0
2000-02-23,7.946,8.1205,8.0645,8.1522,8.7863,DOWN,0
2000-02-24,7.7398,7.946,8.0673,8.1237,8.7517,DOWN,0
2000-02-25,7.4226,7.7398,8.0674,7.9111,8.7098,DOWN,0
2000-02-28,7.4068,7.3592,8.0671,7.7303,8.667,UP,1
2000-02-29,7.7398,7.3909,8.0696,7.651,8.628,DOWN,0
2000-03-01,7.724,7.6129,8.0725,7.6066,8.5884,UP,1
2000-03-02,7.8033,7.7557,8.0754,7.6193,8.5512,UP,1
2000-03-03,7.946,7.835,8.0788,7.724,8.516,UP,1
2000-03-06,8.4377,7.9302,8.0838,7.9302,8.491,DOWN,0
2000-03-07,8.1363,8.4377,8.0877,8.0095,8.4589,DOWN,0
2000-03-08,8.0729,8.1363,8.0915,8.0792,8.425,UP,1
2000-03-09,8.1681,8.0412,8.0962,8.1522,8.3904,DOWN,0
2000-03-10,7.9619,8.0412,8.1006,8.1554,8.3533,UP,1
2000-03-13,8.1839,7.8984,8.1065,8.1046,8.3206,UP,1
2000-03-14,8.2315,8.1839,8.1126,8.1237,8.2857,UP,1
2000-03-15,8.3584,8.1681,8.1178,8.1807,8.2718,UP,1
2000-03-16,8.3742,8.3267,8.1224,8.222,8.2639,DOWN,0
2000-03-17,8.2156,8.2949,8.126,8.2727,8.2585,DOWN,0
2000-03-20,8.1205,8.1839,8.1292,8.26,8.2528,UP,1
2000-03-21,8.2949,8.0253,8.1332,8.2727,8.2512,UP,1
2000-03-22,8.5804,8.2632,8.1385,8.3171,8.2467,UP,1
2000-03-23,8.5963,8.5328,8.1437,8.3616,8.2407,DOWN,0
2000-03-24,8.5328,8.5328,8.1486,8.425,8.2404,DOWN,0
2000-03-27,8.517,8.5011,8.1537,8.5043,8.2382,DOWN,0
2000-03-28,8.5011,8.517,8.1595,8.5455,8.2359,UP,1
2000-03-29,8.5804,8.5011,8.1657,8.5455,8.2417,DOWN,0
2000-03-30,8.5487,8.628,8.1731,8.536,8.2467,UP,1
2000-03-31,8.6439,8.517,8.1817,8.5582,8.2496,DOWN,0
2000-04-03,8.5487,8.6597,8.1904,8.5646,8.2455,DOWN,0
2000-04-04,8.4535,8.5487,8.1983,8.5551,8.2375,UP,1
2000-04-05,8.628,8.3425,8.2068,8.5646,8.2394,DOWN,0
2000-04-06,8.4853,8.5646,8.215,8.5519,8.2391,DOWN,0
2000-04-07,8.1839,8.5328,8.223,8.4599,8.2328,DOWN,0
2000-04-10,7.8033,7.9302,8.2294,8.3108,8.2163,DOWN,0
2000-04-11,7.6288,7.9302,8.235,8.1459,8.2014,UP,1
2000-04-12,8.2156,7.6764,8.2428,8.0634,8.2001,UP,1
2000-04-13,8.3742,8.1998,8.2484,8.0412,8.1982,DOWN,0
2000-04-14,8.0253,8.3108,8.2512,8.0095,8.188,DOWN,0
2000-04-17,7.8667,7.9619,8.2517,8.0221,8.1687,UP,1
2000-04-18,8.3584,8.057,8.2532,8.1681,8.1684,UP,1
2000-04-19,8.406,8.3108,8.2547,8.2061,8.1633,UP,1
2000-04-20,8.5963,8.4218,8.258,8.2505,8.1722,UP,1
2000-04-24,8.6914,8.5328,8.2608,8.3838,8.1865,UP,1
2000-04-25,8.7549,8.6914,8.2642,8.5614,8.2023,DOWN,0
2000-04-26,8.7073,8.739,8.2676,8.6312,8.2242,UP,1
2000-04-27,8.8501,8.6597,8.2722,8.72,8.2436,UP,1
2000-04-28,8.8976,8.7866,8.2772,8.7803,8.2639,UP,1
2000-05-01,8.9928,8.8501,8.2818,8.8405,8.274,UP,1
2000-05-02,9.0404,8.9611,8.2855,8.8976,8.2886,DOWN,0
2000-05-03,8.9452,9.0087,8.2899,8.9452,8.3048,DOWN,0
2000-05-04,8.8976,8.9452,8.2941,8.9547,8.3238,UP,1
2000-05-05,9.0087,8.8818,8.2985,8.9769,8.3492,UP,1
2000-05-08,9.0404,8.9452,8.303,8.9865,8.3815,DOWN,0
2000-05-09,8.8183,9.0404,8.3064,8.942,8.4098,DOWN,0
2000-05-10,8.5487,8.8501,8.308,8.8627,8.4259,UP,1
2000-05-11,9.0087,8.6121,8.3125,8.8849,8.4516,DOWN,0
2000-05-12,8.7866,8.9769,8.3156,8.8405,8.4713,DOWN,0
2000-05-15,8.5804,8.7866,8.3176,8.7485,8.484,UP,1
2000-05-16,8.8025,8.6439,8.3208,8.7454,8.4913,DOWN,0
2000-05-17,8.5646,8.8025,8.3229,8.7485,8.4999,UP,1
2000-05-18,8.8342,8.5328,8.3284,8.7137,8.5151,DOWN,0
2000-05-19,8.628,8.8501,8.3333,8.6819,8.5243,UP,1
2000-05-22,8.7073,8.6914,8.3387,8.7073,8.5392,UP,1
2000-05-23,8.9135,8.739,8.3447,8.7295,8.5538,UP,1
2000-05-24,8.9928,8.9135,8.3516,8.8152,8.569,DOWN,0
2000-05-25,8.9611,9.0245,8.3582,8.8405,8.5811,UP,1
2000-05-26,8.9769,9.0087,8.3631,8.9103,8.5931,UP,1
2000-05-30,9.088,8.9769,8.3687,8.9865,8.6106,UP,1
2000-05-31,9.2624,9.0562,8.3747,9.0562,8.6334,UP,1
2000-06-01,9.2941,9.2466,8.3805,9.1165,8.6534,DOWN,0
2000-06-02,9.2466,9.2941,8.3862,9.1736,8.6667,DOWN,0
2000-06-05,8.7073,9.2624,8.3897,9.1197,8.6689,UP,1
2000-06-06,8.7549,8.7549,8.3931,9.0531,8.6734,DOWN,0
2000-06-07,8.628,8.7549,8.3959,8.9262,8.6756,UP,1
2000-06-08,8.8183,8.6597,8.3995,8.831,8.6819,UP,1
2000-06-09,9.0721,8.8183,8.4047,8.7961,8.6918,DOWN,0
2000-06-12,9.0562,9.088,8.4099,8.8659,8.7019,DOWN,0
2000-06-13,8.628,9.0721,8.4133,8.8405,8.7016,UP,1
2000-06-14,8.7549,8.6597,8.417,8.8659,8.7057,DOWN,0
2000-06-15,8.6756,8.7232,8.4204,8.8374,8.7102,DOWN,0
2000-06-16,8.406,8.6756,8.4222,8.7041,8.7057,DOWN,0
2000-06-19,8.2791,8.4377,8.4225,8.5487,8.7016,UP,1
2000-06-20,8.2949,8.3108,8.4221,8.4821,8.7038,DOWN,0
2000-06-21,8.0253,8.3108,8.4202,8.3362,8.7083,UP,1
2000-06-22,8.1205,8.057,8.4186,8.2252,8.7181,DOWN,0
2000-06-23,8.1046,8.057,8.4171,8.1649,8.7159,UP,1
2000-06-26,8.2156,8.0888,8.4159,8.1522,8.7127,DOWN,0
2000-06-27,8.0253,8.1522,8.413,8.0983,8.7127,UP,1
2000-06-28,8.3742,8.057,8.4115,8.1681,8.7229,DOWN,0
2000-06-29,8.057,8.3742,8.4084,8.1554,8.7168,UP,1
2000-06-30,8.6022,8.057,8.4086,8.2549,8.7208,UP,1
2000-07-03,8.7232,8.517,8.4092,8.3564,8.7233,DOWN,0
2000-07-05,8.5804,8.7232,8.4095,8.4674,8.7211,DOWN,0
2000-07-06,8.3742,8.4853,8.4092,8.4674,8.7135,UP,1
2000-07-07,8.5804,8.3742,8.41,8.5721,8.7109,DOWN,0
2000-07-10,8.3584,8.406,8.4098,8.5233,8.7011,DOWN,0
2000-07-11,8.3108,8.3108,8.4093,8.4409,8.6893,UP,1
2000-07-12,8.517,8.3742,8.41,8.4282,8.6798,UP,1
2000-07-13,8.5963,8.6121,8.4105,8.4726,8.671,DOWN,0
2000-07-14,8.5963,8.5328,8.4104,8.4757,8.664,DOWN,0
2000-07-17,8.4377,8.6121,8.4096,8.4916,8.6548,UP,1
2000-07-18,8.7073,8.4853,8.4104,8.5709,8.6487,UP,1
2000-07-19,8.7232,8.6756,8.4111,8.6121,8.6424,DOWN,0
2000-07-20,8.7232,8.739,8.4117,8.6375,8.6405,DOWN,0
2000-07-21,8.406,8.7232,8.411,8.5995,8.6376,UP,1
2000-07-24,8.6914,8.4377,8.4116,8.6502,8.6313,DOWN,0
2000-07-25,8.5328,8.6439,8.4115,8.6153,8.6262,DOWN,0
2000-07-26,8.4377,8.5011,8.411,8.5582,8.6234,UP,1
2000-07-27,8.5804,8.4694,8.4115,8.5297,8.6189,DOWN,0
2000-07-28,8.5328,8.5963,8.4118,8.5551,8.6183,UP,1
2000-07-31,8.8818,8.5646,8.4144,8.5931,8.6192,DOWN,0
2000-08-01,8.628,8.8818,8.416,8.6121,8.6192,DOWN,0
2000-08-02,8.628,8.628,8.4177,8.6502,8.6177,DOWN,0
2000-08-03,8.5328,8.6597,8.4188,8.6407,8.61,UP,1
2000-08-04,8.5487,8.5646,8.4229,8.6439,8.6012,UP,1
2000-08-07,8.6121,8.5487,8.4322,8.5899,8.5942,UP,1
2000-08-08,8.6439,8.5804,8.441,8.5931,8.5875,DOWN,0
2000-08-09,8.628,8.6439,8.4508,8.5931,8.5783,DOWN,0
2000-08-10,8.628,8.6439,8.4617,8.6121,8.5656,UP,1
2000-08-11,8.6914,8.6597,8.4728,8.6407,8.5536,DOWN,0
2000-08-14,8.5963,8.7073,8.4813,8.6375,8.5406,DOWN,0
2000-08-15,8.4853,8.5646,8.4856,8.6058,8.5361,DOWN,0
2000-08-16,8.3425,8.4535,8.4901,8.5487,8.5279,UP,1
2000-08-17,8.3901,8.3584,8.4925,8.5011,8.5231,UP,1
2000-08-18,8.4853,8.3742,8.4977,8.4599,8.5165,DOWN,0
2000-08-21,8.4218,8.5328,8.5023,8.425,8.5035,DOWN,0
2000-08-22,8.406,8.406,8.5065,8.4091,8.4905,DOWN,0
2000-08-23,8.3425,8.406,8.5092,8.4091,8.4848,UP,1
2000-08-24,8.406,8.3425,8.5131,8.4123,8.4778,UP,1
2000-08-25,8.4377,8.3901,8.5172,8.4028,8.473,UP,1
2000-08-28,8.5646,8.4694,8.5225,8.4313,8.4762,UP,1
2000-08-29,8.628,8.5646,8.5275,8.4757,8.4832,DOWN,0
2000-08-30,8.5804,8.6597,8.5315,8.5233,8.4889,UP,1
2000-08-31,8.6597,8.5804,8.5365,8.5741,8.5016,DOWN,0
2000-09-01,8.6597,8.628,8.5413,8.6185,8.5123,DOWN,0
2000-09-05,8.6439,8.6597,8.5455,8.6344,8.5231,UP,1
2000-09-06,8.6914,8.6439,8.5494,8.647,8.5326,DOWN,0
2000-09-07,8.6439,8.6914,8.553,8.6597,8.545,UP,1
2000-09-08,8.739,8.6914,8.5564,8.6756,8.5523,DOWN,0
2000-09-11,8.5963,8.739,8.5602,8.6629,8.5631,DOWN,0
2000-09-12,8.517,8.5963,8.5637,8.6375,8.5614,UP,1
2000-09-13,8.7708,8.5487,8.569,8.6534,8.5623,UP,1
2000-09-14,8.8659,8.7866,8.576,8.6978,8.5681,DOWN,0
2000-09-15,8.628,8.8659,8.5816,8.6756,8.5731,DOWN,0
2000-09-18,8.3742,8.5804,8.5841,8.6312,8.569,DOWN,0
2000-09-19,8.2791,8.406,8.5849,8.5836,8.5674,DOWN,0
2000-09-20,8.2156,8.2791,8.5852,8.4726,8.5655,DOWN,0
2000-09-21,8.0888,8.1839,8.5845,8.3171,8.557,DOWN,0
2000-09-22,7.946,8.0253,8.5798,8.1807,8.5439,DOWN,0
2000-09-25,7.8984,7.9936,8.5761,8.0856,8.53,UP,1
2000-09-26,8.2474,7.8984,8.5728,8.0792,8.5262,UP,1
2000-09-27,8.6914,8.2474,8.5689,8.1744,8.5259,UP,1
2000-09-28,8.9928,8.8818,8.5663,8.3552,8.5313,UP,1
2000-09-29,9.3893,8.9928,8.5655,8.6439,8.5446,DOWN,0
2000-10-02,8.9928,9.2624,8.562,8.8627,8.5563,UP,1
2000-10-03,9.0245,8.9452,8.5586,9.0182,8.563,DOWN,0
2000-10-04,9.0245,9.0404,8.5554,9.0848,8.5728,UP,1
2000-10-05,9.2148,9.0087,8.5529,9.1292,8.5884,DOWN,0
2000-10-06,8.9928,9.2148,8.5495,9.0499,8.5966,DOWN,0
2000-10-09,8.8976,8.9611,8.5452,9.0309,8.6039,UP,1
2000-10-10,9.1355,8.8818,8.5421,9.0531,8.609,DOWN,0
2000-10-11,8.9452,9.0721,8.5373,9.0372,8.6153,DOWN,0
2000-10-12,8.8818,8.8818,8.5326,8.9706,8.6204,UP,1
2000-10-13,9.088,8.8976,8.529,8.9896,8.6315,DOWN,0
2000-10-16,8.8501,9.0245,8.5234,8.9801,8.6375,UP,1
2000-10-17,8.8659,8.8818,8.5224,8.9262,8.6426,DOWN,0
2000-10-18,8.5646,8.8183,8.5214,8.8501,8.641,UP,1
2000-10-19,8.8659,8.5328,8.5233,8.8469,8.6458,UP,1
2000-10-20,8.8976,8.8183,8.5257,8.8088,8.6512,DOWN,0
2000-10-23,8.6121,8.8818,8.5269,8.7612,8.6496,UP,1
2000-10-24,8.7549,8.628,8.5267,8.739,8.6528,DOWN,0
2000-10-25,8.7232,8.7232,8.5258,8.7708,8.6575,DOWN,0
2000-10-26,8.628,8.7232,8.5262,8.7232,8.6632,UP,1
2000-10-27,8.8342,8.6914,8.5272,8.7105,8.6721,UP,1
2000-10-30,8.8818,8.8659,8.5286,8.7644,8.68,DOWN,0
2000-10-31,8.5804,8.8818,8.53,8.7295,8.6832,DOWN,0
2000-11-01,8.3584,8.6121,8.5303,8.6566,8.6823,UP,1
2000-11-02,8.3901,8.4218,8.5298,8.609,8.6832,DOWN,0
2000-11-03,8.3267,8.4218,8.5276,8.5075,8.6816,DOWN,0
2000-11-06,8.2632,8.3425,8.5247,8.3838,8.6781,DOWN,0
2000-11-07,8.2474,8.2791,8.5233,8.3171,8.6718,UP,1
2000-11-08,8.4535,8.2791,8.523,8.3362,8.6683,DOWN,0
2000-11-09,8.3742,8.4535,8.5224,8.333,8.6642,DOWN,0
2000-11-10,8.3108,8.3742,8.5208,8.3298,8.6572,UP,1
2000-11-13,8.3267,8.3425,8.5206,8.3425,8.6505,DOWN,0
2000-11-14,8.2632,8.3425,8.5205,8.3457,8.6429,UP,1
2000-11-15,8.3584,8.3108,8.52,8.3267,8.6363,DOWN,0
2000-11-16,8.2632,8.3584,8.5186,8.3045,8.6286,UP,1
2000-11-17,8.3425,8.2315,8.5161,8.3108,8.6207,DOWN,0
2000-11-20,8.0729,8.3267,8.5146,8.26,8.6102,UP,1
2000-11-21,8.3267,8.1046,8.513,8.2727,8.6064,DOWN,0
2000-11-22,8.2949,8.3901,8.5137,8.26,8.5969,UP,1
2000-11-24,8.3108,8.2949,8.5154,8.2696,8.5858,DOWN,0
2000-11-27,8.2949,8.3425,8.517,8.26,8.5792,UP,1
2000-11-28,8.406,8.2632,8.521,8.3267,8.5798,DOWN,0
2000-11-29,8.406,8.3901,8.5236,8.3425,8.5823,UP,1
2000-11-30,8.4218,8.406,8.5263,8.3679,8.5865,DOWN,0
2000-12-01,8.1046,8.406,8.5244,8.3267,8.5868,DOWN,0
2000-12-04,7.6605,7.8667,8.5211,8.1998,8.5811,UP,1
2000-12-05,7.7557,7.6288,8.5192,8.0697,8.5782,DOWN,0
2000-12-06,7.724,7.7874,8.5181,7.9333,8.5677,DOWN,0
2000-12-07,7.7081,7.6764,8.518,7.7906,8.5481,UP,1
2000-12-08,8.0095,7.724,8.5209,7.7716,8.5284,UP,1
2000-12-11,8.1046,7.9936,8.5244,7.8604,8.5027,DOWN,0
2000-12-12,7.9302,8.0888,8.5253,7.8953,8.4815,UP,1
2000-12-13,8.0412,7.9777,8.5269,7.9587,8.4618,DOWN,0
2000-12-14,7.8191,8.0729,8.527,7.9809,8.4377,UP,1
2000-12-15,8.406,7.8826,8.5293,8.0602,8.4215,DOWN,0
2000-12-18,8.2315,8.3742,8.5283,8.0856,8.4063,UP,1
2000-12-19,8.3901,8.2315,8.5295,8.1776,8.3961,DOWN,0
2000-12-20,8.2315,8.406,8.5303,8.2156,8.378,UP,1
2000-12-21,8.517,8.3584,8.5321,8.3552,8.3695,UP,1
2000-12-22,8.7866,8.5011,8.5362,8.4313,8.3676,UP,1
2000-12-26,8.8976,8.7708,8.5398,8.5646,8.3638,UP,1
2000-12-27,8.9452,8.8976,8.5433,8.6756,8.3657,UP,1
2000-12-28,9.1355,9.0087,8.5472,8.8564,8.3711,UP,1
2000-12-29,9.421,9.1673,8.5525,9.0372,8.3882,DOWN,0
2001-01-02,8.3742,9.0721,8.5533,8.9547,8.3784,UP,1
2001-01-03,8.739,8.4377,8.5563,8.923,8.3752,DOWN,0
2001-01-04,8.6121,8.7549,8.5579,8.8564,8.3752,UP,1
2001-01-05,8.8976,8.6439,8.5595,8.8088,8.378,DOWN,0
2001-01-08,8.8501,8.8501,8.5608,8.6946,8.3806,DOWN,0
2001-01-09,8.7549,8.8183,8.5619,8.7708,8.3831,DOWN,0
2001-01-10,8.7232,8.7549,8.5629,8.7676,8.3809,UP,1
2001-01-11,8.7708,8.7232,8.5643,8.7993,8.3787,UP,1
2001-01-12,8.8501,8.7549,8.5656,8.7898,8.3841,UP,1
2001-01-16,8.8818,8.8025,8.5673,8.7961,8.3945,UP,1
2001-01-17,9.1355,8.9135,8.5698,8.8723,8.4095,UP,1
2001-01-18,9.1673,9.1355,8.5728,8.9611,8.4263,DOWN,0
2001-01-19,9.0562,9.1673,8.5759,9.0182,8.4421,UP,1
2001-01-22,9.1197,8.9928,8.5783,9.0721,8.4596,UP,1
2001-01-23,9.1831,9.1038,8.5818,9.1324,8.4742,UP,1
2001-01-24,9.2941,9.1673,8.5874,9.1641,8.4926,DOWN,0
2001-01-25,9.2624,9.2624,8.5947,9.1831,8.5116,UP,1
2001-01-26,9.3259,9.2307,8.6031,9.237,8.5316,UP,1
2001-01-29,9.4527,9.3259,8.6093,9.3037,8.5554,UP,1
2001-01-30,9.4756,9.4527,8.6148,9.3622,8.5777,DOWN,0
2001-01-31,9.4401,9.4756,8.6219,9.3913,8.6012,DOWN,0
2001-02-01,9.4147,9.5035,8.6296,9.4218,8.6227,UP,1
2001-02-02,9.4426,9.3893,8.6351,9.4451,8.6501,UP,1
2001-02-05,9.4527,9.4426,8.6403,9.4451,8.6726,UP,1
2001-02-06,9.6811,9.4527,8.6457,9.4862,8.7003,DOWN,0
2001-02-07,9.6329,9.6811,8.6504,9.5248,8.7268,DOWN,0
2001-02-08,9.5822,9.6329,8.6546,9.5583,8.7525,UP,1
2001-02-09,9.704,9.6177,8.6595,9.6106,8.7785,DOWN,0
2001-02-12,9.6811,9.704,8.6637,9.6563,8.804,UP,1
2001-02-13,9.6938,9.6811,8.6677,9.6588,8.8294,UP,1
2001-02-14,9.7065,9.7065,8.6713,9.6735,8.8615,DOWN,0
2001-02-15,9.6684,9.6558,8.6744,9.6908,8.9016,DOWN,0
2001-02-16,9.6431,9.6431,8.6779,9.6786,8.9394,DOWN,0
2001-02-20,9.6177,9.6177,8.6815,9.6659,8.9772,UP,1
2001-02-21,9.7319,9.6177,8.6851,9.6735,9.0177,DOWN,0
2001-02-22,9.704,9.7192,8.6884,9.673,9.0516,UP,1
2001-02-23,9.7446,9.704,8.693,9.6882,9.0844,DOWN,0
2001-02-26,9.7192,9.7446,8.6989,9.7035,9.1202,DOWN,0
2001-02-27,9.6837,9.6684,8.7023,9.7167,9.153,UP,1
2001-02-28,9.8994,9.6837,8.7078,9.7502,9.1946,UP,1
2001-03-01,10.0415,9.8461,8.7151,9.8177,9.2274,UP,1
2001-03-02,10.2673,10.0415,8.7225,9.9222,9.2681,UP,1
2001-03-05,10.379,10.2648,8.7315,10.0542,9.3078,UP,1
2001-03-06,10.5845,10.3536,8.7403,10.2343,9.3549,DOWN,0
2001-03-07,10.5312,10.5566,8.7498,10.3607,9.3952,DOWN,0
2001-03-08,10.379,10.5439,8.7582,10.4282,9.427,DOWN,0
2001-03-09,10.1836,10.3917,8.7645,10.4115,9.4528,DOWN,0
2001-03-12,10.0745,10.1633,8.7699,10.3506,9.4753,DOWN,0
2001-03-13,9.8841,9.9983,8.7745,10.2105,9.4903,DOWN,0
2001-03-14,9.6177,9.8867,8.7777,10.0278,9.4942,DOWN,0
2001-03-15,9.3512,9.6177,8.7791,9.8222,9.5138,UP,1
2001-03-16,9.3563,9.3766,8.7795,9.6568,9.5261,UP,1
2001-03-19,9.3665,9.3386,8.7799,9.5152,9.5412,DOWN,0
2001-03-20,9.2117,9.3665,8.7797,9.3807,9.5475,DOWN,0
2001-03-21,9.1609,9.237,8.782,9.2893,9.5537,DOWN,0
2001-03-22,9.0087,9.1482,8.7833,9.2208,9.5588,UP,1
2001-03-23,9.2497,9.0112,8.7864,9.1995,9.5693,UP,1
2001-03-26,9.3715,9.237,8.7891,9.2005,9.5813,UP,1
2001-03-27,9.4401,9.3512,8.791,9.2462,9.5931,UP,1
2001-03-28,9.4578,9.4401,8.793,9.3056,9.6047,UP,1
2001-03-29,9.4604,9.4274,8.7971,9.3959,9.6112,UP,1
2001-03-30,9.7243,9.4604,8.802,9.4908,9.6223,DOWN,0
