ticker,ILMN US Equity,ILMN US Equity,ILMN US Equity,ILMN US Equity,ILMN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-06-02,183.79,181.0,178.258,177.2932,159.8626,DOWN,0
2017-06-05,181.51,184.75,179.378,177.5696,159.9244,DOWN,0
2017-06-06,179.45,180.62,180.552,177.747,159.9598,DOWN,0
2017-06-07,179.15,179.47,180.91,177.8842,159.9972,DOWN,0
2017-06-08,177.69,178.91,180.318,178.0218,160.0169,DOWN,0
2017-06-09,174.08,175.885,178.376,178.0502,160.0234,DOWN,0
2017-06-12,171.46,173.81,176.366,178.0162,160.033,UP,1
2017-06-13,173.46,171.46,175.168,178.0726,160.0529,DOWN,0
2017-06-14,172.59,174.26,173.856,178.1094,160.0548,DOWN,0
2017-06-15,172.04,171.25,172.726,178.1518,160.0629,DOWN,0
2017-06-16,171.86,171.81,172.282,178.2394,160.0772,UP,1
2017-06-19,176.6,172.71,173.31,178.3626,160.1185,DOWN,0
2017-06-20,175.3,176.23,173.678,178.4208,160.1522,UP,1
2017-06-21,177.38,175.39,174.636,178.538,160.1996,UP,1
2017-06-22,182.99,178.07,176.826,178.6976,160.2637,UP,1
2017-06-23,185.28,182.99,179.51,178.9442,160.3422,DOWN,0
2017-06-26,180.89,185.28,180.368,179.0884,160.3963,DOWN,0
2017-06-27,176.36,180.31,180.58,179.1272,160.4538,UP,1
2017-06-28,181.0,177.12,181.304,179.2414,160.5053,DOWN,0
2017-06-29,176.75,180.53,180.056,179.2158,160.5383,DOWN,0
2017-06-30,173.52,178.62,177.704,179.143,160.547,UP,1
2017-07-03,174.13,174.24,176.352,179.1198,160.5429,UP,1
2017-07-05,174.35,173.9,175.95,179.0028,160.5498,DOWN,0
2017-07-06,172.32,172.8,174.214,178.8192,160.5457,DOWN,0
2017-07-07,172.11,172.73,173.286,178.5698,160.5272,DOWN,0
2017-07-10,169.0,170.88,172.382,178.275,160.48,UP,1
2017-07-11,173.15,169.75,172.186,178.0408,160.449,UP,1
2017-07-12,173.23,174.79,171.962,177.7692,160.4185,DOWN,0
2017-07-13,173.0,173.67,172.098,177.495,160.3912,DOWN,0
2017-07-14,172.33,173.83,172.142,177.1872,160.3511,DOWN,0
2017-07-17,171.74,171.97,172.69,176.845,160.3049,UP,1
2017-07-18,173.66,171.97,172.792,176.5754,160.2904,UP,1
2017-07-19,173.88,174.66,172.922,176.36,160.2515,DOWN,0
2017-07-20,171.97,174.45,172.716,176.1276,160.2002,UP,1
2017-07-21,172.75,171.37,172.8,175.9404,160.1578,UP,1
2017-07-24,173.99,172.48,173.25,175.7854,160.0969,DOWN,0
2017-07-25,173.85,175.0,173.288,175.6148,160.0415,UP,1
2017-07-26,176.3,173.37,173.772,175.5398,160.0006,DOWN,0
2017-07-27,174.33,176.5,174.244,175.4616,159.948,UP,1
2017-07-28,174.92,174.44,174.678,175.4488,160.1276,DOWN,0
2017-07-31,173.85,175.21,174.65,175.408,160.316,DOWN,0
2017-08-01,172.3,173.96,174.34,175.3138,160.4916,UP,1
2017-08-02,197.85,188.0,178.65,175.7724,160.7909,UP,1
2017-08-03,198.46,197.0,183.476,176.2472,161.077,DOWN,0
2017-08-04,194.47,198.44,187.386,176.647,161.3233,UP,1
2017-08-07,199.58,195.26,192.532,177.1634,161.5876,DOWN,0
2017-08-08,197.61,198.28,197.594,177.5974,161.8615,UP,1
2017-08-09,199.23,197.53,197.87,178.1104,162.1486,DOWN,0
2017-08-10,194.65,197.6,197.108,178.4562,162.4105,DOWN,0
2017-08-11,194.25,195.7,197.064,178.7282,162.6909,UP,1
2017-08-14,194.8,195.01,196.108,178.9484,162.9651,DOWN,0
2017-08-15,193.92,194.82,195.37,179.1966,163.2383,UP,1
2017-08-16,194.15,194.53,194.354,179.4906,163.5159,DOWN,0
2017-08-17,191.2,193.59,193.664,179.7316,163.7912,DOWN,0
2017-08-18,189.32,190.74,192.678,179.9642,164.0403,UP,1
2017-08-21,190.68,189.61,191.854,180.2962,164.3154,UP,1
2017-08-22,194.76,191.0,192.022,180.7622,164.6172,DOWN,0
2017-08-23,193.62,193.63,191.916,181.1654,164.9122,UP,1
2017-08-24,193.96,193.2,192.468,181.5928,165.1966,DOWN,0
2017-08-25,192.19,195.29,193.042,181.9958,165.469,UP,1
2017-08-28,197.05,193.68,194.316,182.4996,165.7886,DOWN,0
2017-08-29,195.94,194.99,194.552,182.8864,166.0765,UP,1
2017-08-30,199.74,196.36,195.776,183.3752,166.3866,UP,1
2017-08-31,204.46,200.0,197.876,183.9168,166.727,UP,1
2017-09-01,207.15,205.0,200.868,184.4,167.0788,UP,1
2017-09-05,207.22,205.71,202.902,184.8388,167.4405,UP,1
2017-09-06,207.42,208.1,205.198,185.3694,167.8072,UP,1
2017-09-07,210.2,207.21,207.29,186.0462,168.1988,DOWN,0
2017-09-08,209.68,209.61,208.334,186.6198,168.5595,UP,1
2017-09-11,212.24,211.16,209.352,187.3296,168.9469,UP,1
2017-09-12,213.93,213.21,210.694,188.1378,169.3444,DOWN,0
2017-09-13,213.43,213.5,211.896,188.9238,169.7356,DOWN,0
2017-09-14,211.04,212.59,212.064,189.6576,170.1099,DOWN,0
2017-09-15,210.72,211.0,212.272,190.4256,170.4809,DOWN,0
2017-09-18,209.4,211.37,211.704,191.1714,170.8622,DOWN,0
2017-09-19,204.95,210.36,209.908,191.8904,171.2483,DOWN,0
2017-09-20,203.09,204.94,207.84,192.4892,171.6243,DOWN,0
2017-09-21,200.24,203.34,205.68,193.0294,171.9859,UP,1
2017-09-22,201.41,199.69,203.818,193.5976,172.3609,DOWN,0
2017-09-25,201.38,200.21,202.214,194.1786,172.7577,DOWN,0
2017-09-26,198.44,202.06,200.912,194.7126,173.1325,DOWN,0
2017-09-27,197.76,199.16,199.846,195.1946,173.5053,UP,1
2017-09-28,199.0,197.2,199.598,195.697,173.8803,UP,1
2017-09-29,199.2,199.18,199.156,196.2416,174.2428,UP,1
2017-10-02,202.23,199.45,199.326,196.8312,174.6267,UP,1
2017-10-03,202.46,202.23,200.13,197.4006,174.979,UP,1
2017-10-04,205.77,202.39,201.732,198.039,175.3528,UP,1
2017-10-05,205.78,205.98,203.088,198.6286,175.7335,DOWN,0
2017-10-06,204.18,205.97,204.084,199.2256,176.1141,DOWN,0
2017-10-09,203.27,204.92,204.292,199.7926,176.4914,UP,1
2017-10-10,204.15,203.5,204.63,200.3986,176.8783,UP,1
2017-10-11,206.69,203.55,204.814,201.0864,177.268,UP,1
2017-10-12,208.24,207.21,205.306,201.2942,177.6645,DOWN,0
2017-10-13,206.92,208.87,205.854,201.4634,178.0594,DOWN,0
2017-10-16,206.23,207.25,206.446,201.6986,178.447,UP,1
2017-10-17,206.48,206.21,206.912,201.8366,178.8392,DOWN,0
2017-10-18,205.62,206.64,206.698,201.9968,179.2116,DOWN,0
2017-10-19,205.18,205.68,206.086,202.1158,179.5616,UP,1
2017-10-20,209.88,205.58,206.678,202.4204,179.9382,UP,1
2017-10-23,211.55,214.0,207.742,202.7664,180.2885,DOWN,0
2017-10-24,210.82,211.0,208.61,203.0868,180.6349,DOWN,0
2017-10-25,204.85,214.03,208.456,203.3054,180.834,UP,1
2017-10-26,208.31,205.0,209.082,203.5886,181.0638,UP,1
2017-10-27,210.04,205.5,209.114,203.9654,181.2998,DOWN,0
2017-10-30,203.81,209.55,207.566,204.2552,181.506,UP,1
2017-10-31,205.19,204.13,206.44,204.5454,181.7296,UP,1
2017-11-01,207.74,206.49,207.018,204.805,181.9621,UP,1
2017-11-02,208.82,207.26,207.12,205.109,182.2033,UP,1
2017-11-03,213.99,207.88,207.91,205.5096,182.4746,DOWN,0
2017-11-06,209.19,214.0,208.986,205.8496,182.7161,UP,1
2017-11-07,211.74,209.63,210.296,206.1434,182.9724,DOWN,0
2017-11-08,211.2,211.31,210.988,206.4486,183.223,DOWN,0
2017-11-09,209.61,209.0,211.146,206.646,183.4704,DOWN,0
2017-11-10,208.94,208.34,210.136,206.7356,183.7102,UP,1
2017-11-13,209.14,207.78,210.126,206.7754,183.9595,DOWN,0
2017-11-14,206.05,207.8,208.988,206.752,184.1892,DOWN,0
2017-11-15,205.42,206.21,207.832,206.712,184.4084,UP,1
2017-11-16,208.51,205.41,207.612,206.6782,184.6365,UP,1
2017-11-17,209.02,208.69,207.628,206.665,184.8709,UP,1
2017-11-20,210.67,210.02,207.934,206.6336,185.1116,UP,1
2017-11-21,212.05,211.23,209.134,206.596,185.3576,UP,1
2017-11-22,215.35,212.68,211.12,206.6344,185.6196,DOWN,0
2017-11-24,214.86,214.5,212.39,206.7108,185.8782,UP,1
2017-11-27,223.84,215.0,215.354,206.9732,186.1822,UP,1
2017-11-28,226.28,224.69,218.476,207.3108,186.4944,UP,1
2017-11-29,227.48,226.92,221.562,207.7614,186.8095,UP,1
2017-11-30,230.03,227.75,224.498,208.3002,187.1432,DOWN,0
2017-12-01,225.24,226.55,226.574,208.8002,187.4629,DOWN,0
2017-12-04,213.45,225.33,224.496,209.041,187.7133,DOWN,0
2017-12-05,211.06,212.99,221.452,209.2346,187.9578,UP,1
2017-12-06,213.98,211.66,218.752,209.5454,188.2162,UP,1
2017-12-07,214.67,214.08,215.68,209.8836,188.4845,UP,1
2017-12-08,217.65,215.28,214.162,210.2566,188.7728,DOWN,0
2017-12-11,214.11,218.11,214.294,210.5548,189.0092,DOWN,0
2017-12-12,212.64,214.7,214.61,210.763,189.2354,UP,1
2017-12-13,214.55,213.61,214.724,211.0048,189.4642,DOWN,0
2017-12-14,210.85,215.06,213.96,211.1064,189.6798,UP,1
2017-12-15,216.55,213.64,213.74,211.3218,189.9201,UP,1
2017-12-18,217.29,219.08,214.376,211.584,190.1731,DOWN,0
2017-12-19,214.74,217.1,214.796,211.8134,190.4189,UP,1
2017-12-20,216.44,216.3,215.174,212.0592,190.6791,DOWN,0
2017-12-21,214.57,217.12,215.918,212.2168,190.9295,UP,1
2017-12-22,215.72,213.74,215.752,212.3664,191.172,DOWN,0
2017-12-26,214.21,215.36,215.136,212.5122,191.4085,UP,1
2017-12-27,215.46,215.49,215.28,212.6968,191.6617,UP,1
2017-12-28,217.52,216.4,215.496,212.9176,191.9195,UP,1
2017-12-29,218.49,217.38,216.28,213.175,192.2147,UP,1
2018-01-02,224.03,224.78,217.942,213.552,192.5327,UP,1
2018-01-03,230.32,224.5,221.164,213.9608,192.8669,UP,1
2018-01-04,232.99,231.83,224.67,214.3896,193.2143,DOWN,0
2018-01-05,228.17,231.99,226.8,214.7366,193.5162,DOWN,0
2018-01-08,227.06,227.55,228.514,215.1808,193.8131,UP,1
2018-01-09,242.8,236.77,232.268,215.8706,194.1742,DOWN,0
2018-01-10,242.59,242.8,234.722,216.5216,194.5257,DOWN,0
2018-01-11,240.04,243.85,236.132,217.2462,194.8718,UP,1
2018-01-12,244.72,240.95,239.442,218.0368,195.2321,DOWN,0
2018-01-16,241.42,247.33,242.314,218.7104,195.5734,UP,1
2018-01-17,242.05,244.48,242.164,219.375,195.9305,DOWN,0
2018-01-18,241.31,242.24,241.908,219.9214,196.2833,UP,1
2018-01-19,243.55,242.31,242.61,220.6086,196.6514,UP,1
2018-01-22,245.19,245.0,242.704,221.2776,197.04,DOWN,0
2018-01-23,242.94,244.07,243.008,221.9124,197.4025,DOWN,0
2018-01-24,242.49,243.12,243.096,222.57,197.753,UP,1
2018-01-25,243.39,243.48,243.512,223.259,198.1123,UP,1
2018-01-26,244.83,244.21,243.768,223.9728,198.4614,DOWN,0
2018-01-29,241.78,244.18,243.086,224.6874,198.8056,DOWN,0
2018-01-30,241.18,240.69,242.734,225.4026,199.1431,DOWN,0
2018-01-31,232.64,247.45,240.764,225.8852,199.4342,DOWN,0
2018-02-01,230.29,232.0,238.144,226.3106,199.7092,DOWN,0
2018-02-02,220.18,227.98,233.214,226.5008,199.9199,DOWN,0
2018-02-05,213.0,221.45,227.458,226.5198,200.0991,UP,1
2018-02-06,220.8,210.0,223.382,226.6288,200.3267,UP,1
2018-02-07,221.2,218.85,221.094,226.7556,200.5317,DOWN,0
2018-02-08,209.54,220.96,216.944,226.4696,200.6719,UP,1
2018-02-09,217.19,211.35,216.346,226.2878,200.8349,UP,1
2018-02-12,221.03,218.43,217.952,226.1588,201.0214,DOWN,0
2018-02-13,220.44,219.36,217.88,225.967,201.1993,UP,1
2018-02-14,223.11,217.47,218.262,225.9244,201.3808,UP,1
2018-02-15,229.13,224.6,222.18,226.238,201.5929,UP,1
2018-02-16,229.2,228.85,224.582,226.6008,201.8003,DOWN,0
2018-02-20,226.57,228.35,225.69,226.8526,201.9889,UP,1
2018-02-21,227.91,226.57,227.184,227.1174,202.1927,DOWN,0
2018-02-22,226.74,229.49,227.91,227.2992,202.4032,UP,1
2018-02-23,233.84,228.5,228.852,227.6938,202.6544,DOWN,0
2018-02-26,233.43,234.54,229.698,228.1096,202.911,DOWN,0
2018-02-27,229.73,232.87,230.33,228.4132,203.151,DOWN,0
2018-02-28,228.02,231.25,230.352,228.7566,203.3792,DOWN,0
2018-03-01,224.54,227.41,229.912,228.9164,203.6016,UP,1
2018-03-02,229.19,222.29,228.982,229.1544,203.8564,UP,1
2018-03-05,230.88,227.17,228.472,229.4772,204.133,UP,1
2018-03-06,235.76,231.34,229.678,229.8636,204.4323,UP,1
2018-03-07,241.2,233.54,232.314,230.3962,204.7533,UP,1
2018-03-08,243.52,241.5,236.11,230.9522,205.0963,UP,1
2018-03-09,250.12,244.59,240.296,231.6704,205.4733,UP,1
2018-03-12,253.17,251.33,244.754,232.4246,205.8667,UP,1
2018-03-13,253.54,254.94,248.31,233.145,206.2656,DOWN,0
2018-03-14,251.79,254.65,250.428,233.811,206.645,DOWN,0
2018-03-15,251.61,252.26,252.046,234.3626,207.0352,UP,1
2018-03-16,253.91,252.92,252.804,234.8344,207.4179,DOWN,0
2018-03-19,248.73,252.5,251.916,235.1492,207.7583,UP,1
2018-03-20,252.65,249.62,251.738,235.6388,208.1026,DOWN,0
2018-03-21,246.84,252.25,250.748,236.0344,208.4293,DOWN,0
2018-03-22,241.12,244.75,248.65,236.0008,208.7376,DOWN,0
2018-03-23,235.36,241.22,244.94,235.8562,209.0187,UP,1
2018-03-26,242.28,239.14,243.65,235.901,209.3416,DOWN,0
2018-03-27,237.37,243.85,240.594,235.754,209.6581,DOWN,0
2018-03-28,234.99,238.03,238.224,235.6254,209.9757,UP,1
2018-03-29,236.42,236.82,237.284,235.5128,210.2905,DOWN,0
2018-04-02,229.93,235.83,236.198,235.2852,210.5772,UP,1
2018-04-03,229.94,230.91,233.73,235.013,210.8667,UP,1
2018-04-04,237.77,227.13,233.81,234.8646,211.1963,DOWN,0
2018-04-05,236.37,238.82,234.086,234.7332,211.4951,DOWN,0
2018-04-06,228.17,234.76,232.436,234.4468,211.7595,UP,1
2018-04-09,230.18,229.06,232.486,234.1826,212.0235,UP,1
2018-04-10,238.92,234.6,234.282,234.0644,212.3031,DOWN,0
2018-04-11,237.67,237.96,234.262,233.9822,212.5651,UP,1
2018-04-12,242.09,238.48,235.406,234.0004,212.8711,DOWN,0
2018-04-13,241.44,243.62,238.06,234.1764,213.1965,UP,1
2018-04-16,245.19,243.21,241.062,234.4744,213.5174,UP,1
2018-04-17,248.48,246.86,242.974,235.0404,213.8761,UP,1
2018-04-18,250.0,249.38,245.44,235.7804,214.2585,DOWN,0
2018-04-19,245.84,249.45,246.19,236.2812,214.617,DOWN,0
2018-04-20,244.6,246.64,246.822,236.7492,214.9683,UP,1
2018-04-23,245.85,245.73,246.954,237.4754,215.3359,DOWN,0
2018-04-24,238.5,246.99,244.958,237.9016,215.6679,DOWN,0
2018-04-25,231.19,251.99,241.196,238.1048,215.9788,UP,1
2018-04-26,242.63,232.0,240.554,238.5486,216.3262,UP,1
2018-04-27,244.45,241.63,240.524,238.9754,216.6823,DOWN,0
2018-04-30,240.93,245.57,239.54,239.2114,217.022,UP,1
2018-05-01,242.99,240.03,240.438,239.4872,217.3753,DOWN,0
2018-05-02,240.5,242.6,242.3,239.7658,217.7191,DOWN,0
2018-05-03,239.93,238.45,241.76,240.0062,218.0504,UP,1
2018-05-04,244.82,237.79,241.834,240.3678,218.4051,UP,1
2018-05-07,256.89,251.29,245.026,240.8288,218.8297,DOWN,0
2018-05-08,256.1,255.49,247.648,241.2822,219.2465,UP,1
2018-05-09,262.52,256.51,252.052,241.938,219.6891,UP,1
2018-05-10,264.98,263.83,257.062,242.6772,220.1448,UP,1
2018-05-11,266.99,265.46,261.496,243.5262,220.5982,UP,1
2018-05-14,269.44,266.99,264.006,244.3312,221.0738,DOWN,0
2018-05-15,263.75,267.53,265.536,244.9886,221.5179,UP,1
2018-05-16,268.84,263.75,266.8,245.6502,221.9929,DOWN,0
2018-05-17,268.45,268.96,267.494,246.1952,222.4736,UP,1
2018-05-18,269.67,268.75,268.03,246.7182,222.8327,DOWN,0
2018-05-21,268.29,271.0,267.8,247.0816,223.1819,UP,1
2018-05-22,270.8,270.0,269.21,247.4342,223.5635,UP,1
2018-05-23,271.73,268.16,269.788,247.798,223.9243,DOWN,0
2018-05-24,270.83,273.23,270.264,248.1788,224.2904,DOWN,0
2018-05-25,266.22,269.71,269.574,248.471,224.6253,UP,1
2018-05-29,266.32,264.24,269.18,248.7192,224.9837,UP,1
2018-05-30,272.39,267.82,269.498,249.1924,225.3744,UP,1
2018-05-31,272.44,271.84,269.64,249.5882,225.7626,UP,1
2018-06-01,276.33,274.61,270.74,250.178,226.1746,UP,1
2018-06-04,280.26,277.0,273.548,250.9608,226.6052,DOWN,0
2018-06-05,279.1,280.35,276.104,251.8356,227.0447,UP,1
2018-06-06,285.25,280.38,278.676,252.695,227.5243,DOWN,0
2018-06-07,280.71,285.3,280.33,253.5618,227.9745,UP,1
2018-06-08,282.03,280.36,281.47,254.5026,228.4108,UP,1
2018-06-11,284.13,281.6,282.244,255.4568,228.8634,UP,1
2018-06-12,292.07,284.0,284.838,256.6996,229.3539,DOWN,0
2018-06-13,287.24,292.0,285.236,257.8456,229.8292,UP,1
2018-06-14,290.16,289.27,287.126,258.8934,230.2947,DOWN,0
2018-06-15,288.75,290.12,288.47,259.941,230.7588,UP,1
2018-06-18,288.85,286.65,289.414,261.1546,231.2043,DOWN,0
2018-06-19,285.74,286.21,288.148,262.2658,231.6107,UP,1
2018-06-20,287.65,287.0,288.23,263.2404,232.0132,DOWN,0
2018-06-21,286.05,288.45,287.408,264.208,232.4074,DOWN,0
2018-06-22,282.65,286.9,286.188,265.0192,232.7835,DOWN,0
2018-06-25,274.46,282.35,283.31,265.6796,233.1048,UP,1
2018-06-26,275.51,275.55,281.264,266.286,233.434,DOWN,0
2018-06-27,270.58,276.49,277.85,266.728,233.7257,UP,1
2018-06-28,275.54,270.25,275.748,267.2388,234.0337,UP,1
2018-06-29,279.29,276.86,275.076,267.9078,234.363,DOWN,0
2018-07-02,279.04,278.9,275.992,268.5966,234.703,UP,1
2018-07-03,280.77,280.65,277.044,269.295,235.0533,DOWN,0
2018-07-05,280.49,280.52,279.026,270.1348,235.4087,UP,1
2018-07-06,286.13,281.38,281.144,271.2336,235.8146,UP,1
2018-07-09,288.76,287.49,283.038,272.1562,236.243,UP,1
2018-07-10,291.44,290.86,285.518,273.096,236.699,UP,1
2018-07-11,294.56,288.52,288.276,274.1686,237.1647,UP,1
2018-07-12,304.69,295.57,293.116,275.4026,237.6813,UP,1
2018-07-13,306.99,303.38,297.288,276.7324,238.224,DOWN,0
2018-07-16,301.99,314.96,299.934,277.9736,238.7452,UP,1
2018-07-17,305.49,300.1,302.744,279.187,239.2776,UP,1
2018-07-18,307.28,305.51,305.288,280.1948,239.818,UP,1
2018-07-19,309.1,306.32,306.17,281.2548,240.3524,UP,1
2018-07-20,311.15,309.69,307.002,282.2274,240.8958,DOWN,0
2018-07-23,311.04,311.15,308.812,283.1486,241.4222,DOWN,0
2018-07-24,308.64,313.22,309.442,283.9816,241.9365,UP,1
2018-07-25,315.83,308.0,311.152,284.9094,242.4947,DOWN,0
2018-07-26,311.59,317.16,311.65,285.8662,243.0363,DOWN,0
2018-07-27,301.15,312.72,309.65,286.5124,243.5213,DOWN,0
2018-07-30,289.24,297.97,305.29,286.9282,243.9341,UP,1
2018-07-31,324.36,313.11,308.434,288.022,244.5147,DOWN,0
2018-08-01,323.23,324.14,309.914,289.1208,245.0962,UP,1
2018-08-02,332.5,320.7,314.096,290.3548,245.7276,DOWN,0
2018-08-03,332.49,331.91,320.364,291.57,246.3576,DOWN,0
2018-08-06,332.36,332.79,328.988,292.8006,246.9913,UP,1
2018-08-07,337.16,337.91,331.548,294.2194,247.6512,UP,1
2018-08-08,338.1,336.53,334.522,295.655,248.2923,DOWN,0
2018-08-09,333.5,338.58,334.722,296.8772,248.9021,DOWN,0
2018-08-10,330.25,331.63,334.274,298.0334,249.4992,DOWN,0
2018-08-13,327.3,330.0,333.262,299.0528,250.1115,UP,1
2018-08-14,330.17,329.13,331.864,300.051,250.7208,DOWN,0
2018-08-15,327.82,327.59,329.808,301.0254,251.3097,DOWN,0
2018-08-16,326.98,329.35,328.504,301.86,251.9255,DOWN,0
2018-08-17,325.88,329.0,327.63,302.7634,252.529,UP,1
2018-08-20,325.99,326.04,327.368,303.6426,253.1202,UP,1
2018-08-21,331.44,326.12,327.622,304.5888,253.7333,UP,1
2018-08-22,335.78,330.02,329.214,305.463,254.3423,DOWN,0
2018-08-23,335.72,335.96,330.962,306.4326,254.9749,UP,1
2018-08-24,340.6,335.47,333.906,307.4414,255.6192,UP,1
2018-08-27,345.12,342.22,337.732,308.5688,256.2888,DOWN,0
2018-08-28,344.76,348.01,340.396,309.687,256.9646,UP,1
2018-08-29,350.63,346.17,343.366,310.9848,257.673,UP,1
2018-08-30,353.01,349.85,346.824,312.292,258.3924,UP,1
2018-08-31,354.83,352.86,349.67,313.6676,259.1363,DOWN,0
2018-09-04,353.01,354.18,351.248,315.0748,259.8742,DOWN,0
2018-09-05,346.35,352.9,351.566,316.5126,260.5634,UP,1
2018-09-06,348.29,349.11,351.098,317.9682,261.2598,DOWN,0
2018-09-07,345.04,345.14,349.504,319.4574,261.9316,UP,1
2018-09-10,349.37,346.8,348.412,320.934,262.6182,UP,1
2018-09-11,352.32,348.77,348.274,322.3946,263.3031,DOWN,0
2018-09-12,349.82,351.66,348.968,323.8102,263.9779,UP,1
2018-09-13,355.91,350.95,350.492,325.313,264.6382,DOWN,0
2018-09-14,353.12,357.6,352.108,326.7656,265.2724,DOWN,0
2018-09-17,347.22,353.05,351.678,327.9874,265.8711,UP,1
2018-09-18,350.88,348.17,351.39,329.2298,266.4754,DOWN,0
2018-09-19,350.37,350.09,351.5,330.4084,267.101,UP,1
2018-09-20,356.32,352.4,351.582,331.6436,267.8154,UP,1
2018-09-21,358.16,358.1,352.59,332.713,268.5509,UP,1
2018-09-24,358.25,356.32,354.796,333.7382,269.2722,UP,1
2018-09-25,359.01,358.75,356.422,334.8786,269.9939,UP,1
2018-09-26,361.45,361.54,358.638,335.9978,270.7129,UP,1
2018-09-27,366.98,363.0,360.77,337.1918,271.4773,UP,1
2018-09-28,367.06,367.46,362.55,338.351,272.2494,DOWN,0
2018-10-01,366.54,369.15,364.208,339.4588,273.0093,DOWN,0
2018-10-02,362.14,367.18,364.834,340.4808,273.7658,DOWN,0
2018-10-03,359.6,363.59,364.464,341.5,274.481,DOWN,0
2018-10-04,344.71,357.98,360.01,342.0776,275.1181,DOWN,0
2018-10-05,329.52,334.0,352.502,342.4362,275.692,DOWN,0
2018-10-08,325.89,329.02,344.372,342.931,276.2393,DOWN,0
2018-10-09,323.74,324.96,336.692,343.621,276.7851,DOWN,0
2018-10-10,304.76,321.58,325.724,343.229,277.2303,UP,1
2018-10-11,307.45,304.76,318.272,342.9134,277.6965,UP,1
2018-10-12,321.69,316.55,316.706,342.6972,278.2277,DOWN,0
2018-10-15,313.41,320.41,314.21,342.3156,278.7071,UP,1
2018-10-16,326.58,316.48,314.778,342.2,279.2476,UP,1
2018-10-17,328.96,326.59,319.618,342.036,279.7722,DOWN,0
2018-10-18,321.45,329.02,322.418,341.703,280.2279,DOWN,0
2018-10-19,313.1,324.0,320.7,341.295,280.6284,UP,1
2018-10-22,317.23,314.81,321.464,341.0346,281.0737,DOWN,0
2018-10-23,313.8,311.71,318.908,340.7646,281.5074,DOWN,0
2018-10-24,289.5,310.58,311.016,339.9512,281.7409,UP,1
2018-10-25,298.14,292.82,306.354,339.3576,282.0187,DOWN,0
2018-10-26,295.1,290.74,302.754,338.72,282.294,DOWN,0
2018-10-29,292.25,301.57,297.758,338.0474,282.5316,UP,1
2018-10-30,303.75,292.81,295.748,337.6026,282.8433,UP,1
2018-10-31,311.15,308.3,300.078,337.1968,283.1888,UP,1
2018-11-01,312.74,311.86,302.998,336.736,283.5459,UP,1
2018-11-02,328.1,317.19,309.598,336.5836,283.9687,DOWN,0
2018-11-05,324.14,329.35,315.976,336.2544,284.3634,DOWN,0
2018-11-06,322.73,322.6,319.772,335.8066,284.7624,UP,1
2018-11-07,342.68,325.0,326.078,335.765,285.2633,DOWN,0
2018-11-08,339.55,341.3,331.44,335.5434,285.7441,DOWN,0
2018-11-09,329.25,339.61,331.67,335.0682,286.1662,DOWN,0
2018-11-12,310.39,324.5,328.92,334.1794,286.5093,UP,1
2018-11-13,311.18,312.61,326.61,333.3428,286.8593,DOWN,0
2018-11-14,308.23,312.5,319.72,332.5804,287.2372,UP,1
2018-11-15,319.51,306.64,315.712,332.0048,287.6833,UP,1
2018-11-16,319.93,317.96,313.848,331.5026,288.1821,DOWN,0
2018-11-19,301.59,320.3,312.088,330.547,288.625,DOWN,0
2018-11-20,301.08,298.19,310.068,329.5222,289.0264,UP,1
2018-11-21,309.88,304.49,310.398,328.7234,289.4698,UP,1
2018-11-23,310.5,306.74,308.596,327.8152,289.9746,UP,1
2018-11-26,316.79,314.24,307.968,327.0886,290.4726,UP,1
2018-11-27,321.79,314.87,312.008,326.58,290.9764,UP,1
2018-11-28,334.33,321.8,318.658,326.249,291.5459,UP,1
2018-11-29,337.96,332.0,324.274,326.0008,292.1201,DOWN,0
2018-11-30,337.5,337.01,329.674,325.6244,292.662,UP,1
2018-12-03,350.25,343.57,336.366,325.4662,293.2672,DOWN,0
2018-12-04,334.21,349.94,338.85,324.9854,293.8054,UP,1
2018-12-06,334.32,327.5,338.848,324.4916,294.3375,DOWN,0
2018-12-07,321.41,331.04,335.538,323.6908,294.8108,UP,1
2018-12-10,323.05,321.5,332.648,322.8122,295.2569,UP,1
2018-12-11,328.9,327.8,328.378,322.049,295.7342,UP,1
2018-12-12,336.92,334.13,328.92,321.4566,296.2702,DOWN,0
2018-12-13,334.62,339.42,328.98,320.9062,296.8032,DOWN,0
2018-12-14,326.46,331.0,329.99,320.2434,297.3128,DOWN,0
2018-12-17,310.89,327.8,327.558,319.567,297.7213,UP,1
2018-12-18,313.58,313.86,324.494,319.2482,298.1348,DOWN,0
2018-12-19,303.4,314.4,317.79,318.7984,298.473,DOWN,0
2018-12-20,292.25,302.82,309.316,318.1686,298.7282,DOWN,0
2018-12-21,278.86,292.46,299.796,317.6506,298.9049,DOWN,0
2018-12-24,272.46,276.07,292.11,316.9508,299.0166,UP,1
2018-12-26,293.35,273.87,288.064,316.384,299.2175,UP,1
2018-12-27,299.55,287.78,287.294,316.1068,299.4476,DOWN,0
2018-12-28,298.23,303.26,288.49,315.5398,299.6798,UP,1
2018-12-31,299.93,300.9,292.704,314.9592,299.9214,DOWN,0
2019-01-02,294.52,294.71,297.116,314.4206,300.1244,DOWN,0
2019-01-03,284.24,298.69,295.294,313.8434,300.302,UP,1
