ticker,VMC US Equity,VMC US Equity,VMC US Equity,VMC US Equity,VMC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-03-23,45.125,43.063,41.5787,43.7375,41.6888,DOWN,0
2000-03-24,44.375,45.0,41.5728,43.8625,41.7325,DOWN,0
2000-03-27,44.25,44.125,41.5694,44.125,41.76,DOWN,0
2000-03-28,44.25,44.0,41.5678,44.1875,41.785,UP,1
2000-03-29,44.813,44.375,41.575,44.5625,41.7975,UP,1
2000-03-30,45.5,44.938,41.58,44.6375,41.825,UP,1
2000-03-31,45.813,45.563,41.589,44.925,41.87,UP,1
2000-04-03,46.875,45.813,41.6006,45.45,41.9525,DOWN,0
2000-04-04,46.188,46.938,41.6165,45.8375,42.0325,UP,1
2000-04-05,46.75,46.188,41.6369,46.225,42.1263,DOWN,0
2000-04-06,46.25,46.938,41.6334,46.375,42.1938,DOWN,0
2000-04-07,45.375,46.125,41.6256,46.2875,42.24,DOWN,0
2000-04-10,45.25,45.375,41.619,45.9625,42.3063,UP,1
2000-04-11,45.625,45.375,41.6115,45.85,42.3725,UP,1
2000-04-12,46.75,45.563,41.6053,45.85,42.4613,UP,1
2000-04-13,46.938,47.375,41.5987,45.9875,42.555,DOWN,0
2000-04-14,46.0,46.5,41.5806,46.1125,42.6175,UP,1
2000-04-17,46.25,45.875,41.5597,46.3125,42.6912,DOWN,0
2000-04-18,43.313,44.25,41.535,45.85,42.7163,DOWN,0
2000-04-19,42.375,43.313,41.5053,44.975,42.7213,UP,1
2000-04-20,43.0,42.25,41.479,44.1875,42.7438,UP,1
2000-04-24,43.813,43.188,41.4581,43.75,42.7788,UP,1
2000-04-25,44.375,43.688,41.4475,43.375,42.8438,DOWN,0
2000-04-26,43.563,45.25,41.4272,43.425,42.89,DOWN,0
2000-04-27,43.375,43.438,41.4087,43.625,42.9163,UP,1
2000-04-28,43.813,43.188,41.3915,43.7875,42.9513,UP,1
2000-05-01,44.125,43.688,41.3797,43.85,42.985,DOWN,0
2000-05-02,43.938,44.5,41.3694,43.7625,43.0238,DOWN,0
2000-05-03,43.688,44.0,41.3584,43.7875,43.0525,UP,1
2000-05-04,44.063,43.625,41.3481,43.925,43.1213,DOWN,0
2000-05-05,43.813,43.625,41.3372,43.925,43.2113,DOWN,0
2000-05-08,43.813,43.75,41.3278,43.8625,43.285,UP,1
2000-05-09,44.688,44.0,41.325,44.0125,43.3787,UP,1
2000-05-10,45.0,44.813,41.3272,44.275,43.4788,UP,1
2000-05-11,46.688,45.0,41.3394,44.8,43.6075,DOWN,0
2000-05-12,46.563,46.688,41.3522,45.35,43.7537,UP,1
2000-05-15,46.813,46.438,41.3662,45.95,43.88,UP,1
2000-05-16,47.25,47.063,41.3844,46.4625,44.0375,UP,1
2000-05-17,48.063,47.375,41.4094,47.075,44.235,UP,1
2000-05-18,48.5,48.063,41.4359,47.4375,44.4363,DOWN,0
2000-05-19,48.313,48.25,41.4622,47.7875,44.625,UP,1
2000-05-22,48.5,48.375,41.4912,48.125,44.8213,DOWN,0
2000-05-23,47.5,48.563,41.5137,48.175,44.9825,DOWN,0
2000-05-24,47.125,47.5,41.5387,47.9875,45.1375,UP,1
2000-05-25,48.188,47.25,41.5687,47.925,45.2875,DOWN,0
2000-05-26,46.813,48.188,41.5906,47.625,45.34,UP,1
2000-05-30,48.125,46.625,41.6153,47.55,45.4275,DOWN,0
2000-05-31,46.75,47.875,41.6309,47.4,45.5037,DOWN,0
2000-06-01,46.188,46.563,41.6431,47.2125,45.5488,UP,1
2000-06-02,48.375,46.188,41.6659,47.25,45.6575,DOWN,0
2000-06-05,48.0,48.5,41.6887,47.4875,45.715,DOWN,0
2000-06-06,46.063,47.75,41.6928,47.075,45.7488,DOWN,0
2000-06-07,45.0,46.063,41.6912,46.725,45.7638,DOWN,0
2000-06-08,44.75,44.813,41.6922,46.4375,45.7738,UP,1
2000-06-09,45.188,44.813,41.699,45.8,45.7813,DOWN,0
2000-06-12,45.0,45.125,41.7084,45.2,45.7713,DOWN,0
2000-06-13,44.0,44.813,41.7134,44.7875,45.735,UP,1
2000-06-14,45.625,44.125,41.7278,44.9125,45.71,DOWN,0
2000-06-15,44.938,45.875,41.7394,44.95,45.685,DOWN,0
2000-06-16,44.527,45.125,41.7523,44.818,45.6405,DOWN,0
2000-06-19,43.625,43.5,41.7626,44.543,45.588,DOWN,0
2000-06-20,42.563,43.5,41.7664,44.2555,45.5318,UP,1
2000-06-21,42.688,42.563,41.7726,43.668,45.4805,DOWN,0
2000-06-22,42.563,42.688,41.7767,43.193,45.4193,DOWN,0
2000-06-23,41.813,42.563,41.7817,42.65,45.3205,UP,1
2000-06-26,41.938,41.813,41.7889,42.3125,45.2205,DOWN,0
2000-06-27,41.563,42.0,41.7954,42.1125,45.1318,UP,1
2000-06-28,41.91,41.563,41.8075,41.957,45.045,UP,1
2000-06-29,42.875,41.938,41.8275,42.0195,45.0363,DOWN,0
2000-06-30,42.688,42.625,41.8509,42.1945,45.0425,UP,1
2000-07-03,43.5,42.688,41.8747,42.507,45.0525,UP,1
2000-07-05,44.938,43.938,41.9034,43.182,45.075,DOWN,0
2000-07-06,43.438,44.688,41.9303,43.4875,45.0563,DOWN,0
2000-07-07,43.188,43.5,41.9581,43.55,45.0488,DOWN,0
2000-07-10,43.063,43.125,41.9884,43.625,45.0425,UP,1
2000-07-11,44.0,43.188,42.0325,43.725,45.0463,DOWN,0
2000-07-12,43.063,44.0,42.0662,43.35,45.025,UP,1
2000-07-13,44.0,43.063,42.1119,43.4625,45.0263,DOWN,0
2000-07-14,43.75,43.875,42.1509,43.575,45.0275,DOWN,0
2000-07-17,43.625,43.5,42.1859,43.6875,45.0188,DOWN,0
2000-07-18,43.125,43.5,42.2262,43.5125,45.005,DOWN,0
2000-07-19,43.063,43.125,42.2615,43.5125,44.99,UP,1
2000-07-20,43.125,43.188,42.2978,43.3375,44.9588,DOWN,0
2000-07-21,43.063,43.125,42.3262,43.2,44.92,UP,1
2000-07-24,43.563,43.063,42.3544,43.1875,44.8575,DOWN,0
2000-07-25,43.375,43.813,42.3803,43.2375,44.7938,DOWN,0
2000-07-26,42.875,43.25,42.4031,43.2,44.715,DOWN,0
2000-07-27,42.625,43.125,42.4309,43.1,44.6225,DOWN,0
2000-07-28,42.625,42.625,42.464,43.0125,44.5138,UP,1
2000-07-31,42.813,42.813,42.4972,42.8625,44.4,UP,1
2000-08-01,43.875,42.938,42.5381,42.9625,44.3113,DOWN,0
2000-08-02,43.75,43.875,42.5772,43.1375,44.2163,UP,1
2000-08-03,44.0,43.938,42.6134,43.4125,44.1463,UP,1
2000-08-04,44.313,44.25,42.6506,43.75,44.09,UP,1
2000-08-07,45.0,44.313,42.6931,44.1875,44.0263,UP,1
2000-08-08,45.625,45.063,42.7319,44.5375,44.0025,DOWN,0
2000-08-09,45.0,45.375,42.7653,44.7875,43.94,DOWN,0
2000-08-10,44.625,45.0,42.7994,44.9125,43.8975,UP,1
2000-08-11,46.25,44.375,42.8315,45.3,43.8988,DOWN,0
2000-08-14,46.25,46.25,42.8572,45.55,43.8563,UP,1
2000-08-15,46.438,46.25,42.8828,45.7125,43.825,UP,1
2000-08-16,46.688,46.625,42.9084,46.05,43.8375,DOWN,0
2000-08-17,46.563,46.438,42.9337,46.4375,43.8688,DOWN,0
2000-08-18,46.375,46.625,42.9578,46.4625,43.9013,DOWN,0
2000-08-21,46.313,46.0,42.979,46.475,43.9238,DOWN,0
2000-08-22,45.813,46.188,42.9981,46.35,43.94,DOWN,0
2000-08-23,45.063,45.563,43.0125,46.025,43.9613,DOWN,0
2000-08-24,44.438,44.688,43.0262,45.6,43.9375,UP,1
2000-08-25,44.625,44.563,43.0431,45.25,43.9313,DOWN,0
2000-08-28,43.438,44.438,43.0556,44.675,43.9095,UP,1
2000-08-29,44.375,43.625,43.0703,44.3875,43.9245,DOWN,0
2000-08-30,43.563,44.625,43.079,44.0875,43.9445,UP,1
2000-08-31,44.332,43.5,43.087,44.0664,43.9773,DOWN,0
2000-09-01,43.625,44.375,43.0929,43.8664,43.9986,DOWN,0
2000-09-05,43.5,43.625,43.0923,43.8789,44.0323,UP,1
2000-09-06,44.313,43.75,43.0973,43.8664,44.0798,DOWN,0
2000-09-07,44.188,44.438,43.1063,43.9914,44.1323,DOWN,0
2000-09-08,44.125,44.188,43.1238,43.95,44.1766,DOWN,0
2000-09-11,44.0,44.125,43.1463,44.025,44.1991,DOWN,0
2000-09-12,43.438,43.875,43.1654,44.0125,44.2141,DOWN,0
2000-09-13,43.063,43.0,43.1835,43.7625,44.2054,DOWN,0
2000-09-14,41.938,43.0,43.192,43.3125,44.1454,DOWN,0
2000-09-15,40.938,41.688,43.2001,42.675,44.0954,DOWN,0
2000-09-18,39.5,40.0,43.1976,41.775,44.0216,DOWN,0
2000-09-19,39.375,39.438,43.1907,40.9625,43.9479,DOWN,0
2000-09-20,39.125,39.125,43.1867,40.175,43.8504,DOWN,0
2000-09-21,38.688,39.438,43.1842,39.525,43.7629,DOWN,0
2000-09-22,38.438,38.313,43.1823,39.025,43.6516,DOWN,0
2000-09-25,38.375,38.688,43.1813,38.8,43.5441,DOWN,0
2000-09-26,38.063,38.625,43.1798,38.5375,43.4329,DOWN,0
2000-09-27,37.75,37.938,43.1785,38.2625,43.3254,UP,1
2000-09-28,39.125,38.313,43.1776,38.35,43.2466,UP,1
2000-09-29,40.188,39.375,43.1857,38.7,43.1879,UP,1
2000-10-02,40.313,39.938,43.1973,39.0875,43.1329,UP,1
2000-10-03,41.688,40.563,43.2185,39.8125,43.0954,DOWN,0
2000-10-04,40.188,41.188,43.2342,40.3,43.0316,DOWN,0
2000-10-05,39.063,39.375,43.2426,40.2875,42.9554,DOWN,0
2000-10-06,38.375,39.063,43.2482,39.925,42.8704,DOWN,0
2000-10-09,38.25,38.563,43.2488,39.5125,42.7829,DOWN,0
2000-10-10,37.438,38.313,43.246,38.6625,42.6754,DOWN,0
2000-10-11,37.25,37.063,43.2351,38.075,42.5429,DOWN,0
2000-10-12,37.125,37.125,43.2248,37.6875,42.4104,UP,1
2000-10-13,37.5,37.063,43.2148,37.5125,42.2804,UP,1
2000-10-16,37.563,37.375,43.2029,37.375,42.1454,DOWN,0
2000-10-17,37.375,37.5,43.1929,37.3625,41.9929,DOWN,0
2000-10-18,36.688,37.125,43.1801,37.25,41.8141,UP,1
2000-10-19,37.688,36.563,43.1592,37.3625,41.6679,UP,1
2000-10-20,37.75,37.0,43.1382,37.4125,41.5304,UP,1
2000-10-23,37.875,38.0,43.1173,37.475,41.3629,UP,1
2000-10-24,38.813,37.688,43.0926,37.7625,41.2141,DOWN,0
2000-10-25,38.25,39.063,43.0698,38.075,41.0504,UP,1
2000-10-26,38.938,38.25,43.0535,38.325,40.8954,UP,1
2000-10-27,39.313,38.813,43.0357,38.6375,40.7504,UP,1
2000-10-30,41.313,39.563,43.0273,39.325,40.6491,UP,1
2000-10-31,42.0,41.188,43.0163,39.9625,40.5629,UP,1
2000-11-01,42.063,42.063,43.006,40.725,40.4879,UP,1
2000-11-02,42.813,42.25,43.0023,41.5,40.4429,DOWN,0
2000-11-03,42.563,42.563,43.0013,42.15,40.4054,UP,1
2000-11-06,42.625,42.563,43.0035,42.4125,40.3654,UP,1
2000-11-07,42.688,42.625,43.0067,42.55,40.3504,UP,1
2000-11-08,43.375,42.875,43.0092,42.8125,40.3304,DOWN,0
2000-11-09,42.938,43.25,43.0085,42.8375,40.3179,DOWN,0
2000-11-10,41.75,43.188,43.0076,42.675,40.2663,UP,1
2000-11-13,42.313,41.813,43.0076,42.6125,40.24,UP,1
2000-11-14,42.875,42.188,43.0104,42.65,40.2275,DOWN,0
2000-11-15,42.25,42.625,43.0104,42.425,40.1863,UP,1
2000-11-16,42.438,42.375,43.0082,42.325,40.1513,DOWN,0
2000-11-17,42.125,42.375,43.006,42.4,40.1113,DOWN,0
2000-11-20,41.813,42.0,43.0048,42.3,40.0675,DOWN,0
2000-11-21,41.75,41.625,43.0029,42.075,40.0338,DOWN,0
2000-11-22,41.5,41.75,43.001,41.925,40.0025,UP,1
2000-11-24,41.688,41.625,42.9992,41.775,39.9975,UP,1
2000-11-27,41.938,41.688,43.0032,41.7375,40.0175,UP,1
2000-11-28,42.313,42.125,43.0085,41.8375,40.0738,DOWN,0
2000-11-29,42.313,42.25,43.0098,41.95,40.1325,UP,1
2000-11-30,42.875,42.125,43.0138,42.225,40.2075,UP,1
2000-12-01,43.5,43.063,43.0192,42.5875,40.3038,UP,1
2000-12-04,45.125,43.438,43.0348,43.225,40.4375,UP,1
2000-12-05,45.938,45.188,43.0532,43.95,40.5888,DOWN,0
2000-12-06,44.938,46.0,43.0748,44.475,40.7263,UP,1
2000-12-07,45.375,44.688,43.1051,44.975,40.8788,UP,1
2000-12-08,45.75,45.25,43.1332,45.425,41.0112,DOWN,0
2000-12-11,45.5,45.563,43.1607,45.5,41.1175,DOWN,0
2000-12-12,45.438,45.313,43.1879,45.4,41.22,DOWN,0
2000-12-13,45.188,45.75,43.2126,45.45,41.29,DOWN,0
2000-12-14,44.875,45.0,43.2407,45.35,41.3838,DOWN,0
2000-12-15,44.063,44.625,43.2585,45.0125,41.4838,UP,1
2000-12-18,45.125,44.313,43.2873,44.9375,41.6188,UP,1
2000-12-19,45.75,45.25,43.3251,45.0,41.7688,DOWN,0
2000-12-20,45.188,44.375,43.3588,45.0,41.9238,UP,1
2000-12-21,45.75,45.188,43.3932,45.175,42.0938,UP,1
2000-12-22,46.313,45.938,43.4313,45.625,42.2775,UP,1
2000-12-26,47.0,46.313,43.4692,46.0,42.4675,UP,1
2000-12-27,47.438,47.25,43.5095,46.3375,42.665,UP,1
2000-12-28,47.625,47.563,43.5442,46.825,42.87,UP,1
2000-12-29,47.875,47.75,43.5626,47.25,43.0938,DOWN,0
2001-01-02,46.188,47.688,43.5748,47.225,43.2638,UP,1
2001-01-03,47.0,46.625,43.5951,47.225,43.4487,UP,1
2001-01-04,47.813,46.938,43.6145,47.3,43.6475,DOWN,0
2001-01-05,46.188,48.0,43.6307,47.0125,43.795,DOWN,0
2001-01-08,45.688,46.125,43.6335,46.575,43.9438,DOWN,0
2001-01-09,44.563,45.438,43.6345,46.25,44.0563,UP,1
2001-01-10,45.0,44.5,43.6382,45.85,44.17,DOWN,0
2001-01-11,45.0,44.5,43.642,45.2875,44.2438,DOWN,0
2001-01-12,45.0,45.0,43.6429,45.05,44.3038,UP,1
2001-01-16,46.313,45.0,43.647,45.175,44.3888,DOWN,0
2001-01-17,45.75,46.813,43.6467,45.4125,44.4475,DOWN,0
2001-01-18,45.125,45.5,43.6379,45.4375,44.4988,DOWN,0
2001-01-19,43.875,44.75,43.6263,45.2125,44.5238,DOWN,0
2001-01-22,42.75,43.875,43.6063,44.7625,44.525,UP,1
2001-01-23,43.938,41.25,43.5948,44.2875,44.5363,DOWN,0
2001-01-24,43.625,43.688,43.586,43.8625,44.55,UP,1
2001-01-25,44.0,43.125,43.5798,43.6375,44.595,DOWN,0
2001-01-26,44.0,44.0,43.5717,43.6625,44.6287,UP,1
2001-01-29,44.54,44.5,43.5606,44.0205,44.6621,UP,1
2001-01-30,44.63,44.44,43.5491,44.159,44.7097,UP,1
2001-01-31,45.48,44.74,43.5465,44.53,44.7705,UP,1
2001-02-01,45.74,45.5,43.5439,44.878,44.8428,DOWN,0
2001-02-02,45.64,45.8,43.5556,45.206,44.9193,DOWN,0
2001-02-05,45.29,45.8,43.5701,45.356,44.9901,UP,1
2001-02-06,45.52,45.69,43.5827,45.534,45.0706,DOWN,0
2001-02-07,45.5,46.0,43.5912,45.538,45.1468,DOWN,0
2001-02-08,45.05,45.75,43.5945,45.4,45.2091,DOWN,0
2001-02-09,44.82,45.05,43.6008,45.236,45.2592,DOWN,0
2001-02-12,44.21,44.82,43.605,45.02,45.2972,UP,1
2001-02-13,44.5,44.3,43.6084,44.816,45.3297,DOWN,0
2001-02-14,43.98,44.5,43.6077,44.512,45.3393,UP,1
2001-02-15,44.25,44.2,43.6093,44.352,45.3218,DOWN,0
2001-02-16,43.53,44.4,43.6085,44.094,45.2736,DOWN,0
2001-02-20,43.33,43.55,43.6048,43.918,45.2415,DOWN,0
2001-02-21,42.76,43.35,43.5996,43.57,45.1892,DOWN,0
2001-02-22,41.91,42.76,43.5901,43.156,45.1124,DOWN,0
2001-02-23,41.17,41.85,43.5725,42.54,45.0258,UP,1
2001-02-26,42.15,41.42,43.5582,42.264,44.96,DOWN,0
2001-02-27,41.96,42.15,43.5346,41.99,44.8955,UP,1
2001-02-28,42.33,42.0,43.5134,41.904,44.8446,UP,1
2001-03-01,43.57,42.9,43.4972,42.236,44.8347,UP,1
2001-03-02,44.35,43.57,43.4827,42.872,44.8192,UP,1
2001-03-05,45.82,44.6,43.4715,43.606,44.8206,DOWN,0
2001-03-06,45.8,46.6,43.458,44.374,44.8329,UP,1
2001-03-07,46.36,45.85,43.4482,45.18,44.8451,UP,1
2001-03-08,47.0,46.52,43.4407,45.866,44.8588,DOWN,0
2001-03-09,46.99,47.0,43.4382,46.394,44.8586,DOWN,0
2001-03-12,46.5,46.95,43.4351,46.53,44.8399,UP,1
2001-03-13,46.57,46.55,43.427,46.684,44.8188,DOWN,0
2001-03-14,45.35,46.45,43.4197,46.482,44.7683,UP,1
2001-03-15,45.75,45.5,43.4078,46.232,44.7595,DOWN,0
2001-03-16,45.07,44.5,43.3994,45.848,44.7209,UP,1
2001-03-19,45.89,45.25,43.3979,45.726,44.6825,UP,1
2001-03-20,46.0,45.8,43.386,45.612,44.6787,DOWN,0
2001-03-21,44.95,45.4,43.3708,45.532,44.664,DOWN,0
2001-03-22,43.7,44.95,43.359,45.122,44.6467,UP,1
2001-03-23,44.33,43.45,43.3556,44.974,44.6333,UP,1
2001-03-26,45.7,44.58,43.3604,44.936,44.6473,UP,1
2001-03-27,46.66,45.95,43.3677,45.068,44.6805,DOWN,0
2001-03-28,46.33,46.5,43.3744,45.344,44.6809,DOWN,0
2001-03-29,46.04,46.25,43.3846,45.812,44.6867,UP,1
2001-03-30,46.83,46.03,43.3906,46.312,44.7207,DOWN,0
2001-04-02,46.38,46.58,43.3978,46.448,44.7709,DOWN,0
2001-04-03,46.18,46.4,43.4061,46.352,44.8395,UP,1
2001-04-04,46.89,45.85,43.4224,46.464,44.8985,UP,1
2001-04-05,47.58,46.89,43.4475,46.772,44.9776,DOWN,0
2001-04-06,46.49,47.58,43.4665,46.704,45.0274,UP,1
2001-04-09,47.22,46.49,43.4898,46.872,45.0918,DOWN,0
2001-04-10,46.44,46.6,43.5129,46.924,45.1298,DOWN,0
2001-04-11,44.86,46.3,43.5275,46.518,45.1344,DOWN,0
2001-04-12,44.8,44.86,43.5437,45.962,45.1208,DOWN,0
2001-04-16,44.73,44.55,43.5578,45.61,45.1006,UP,1
2001-04-17,44.82,44.85,43.5675,45.13,45.0842,UP,1
2001-04-18,45.9,44.67,43.5836,45.022,45.0964,DOWN,0
2001-04-19,45.52,45.8,43.5937,45.154,45.0964,DOWN,0
2001-04-20,44.85,45.5,43.5933,45.164,45.0834,DOWN,0
2001-04-23,44.16,44.7,43.5969,45.05,45.0656,UP,1
2001-04-24,44.34,44.01,43.6026,44.954,45.056,DOWN,0
2001-04-25,44.31,44.4,43.6089,44.636,45.058,UP,1
2001-04-26,44.6,44.25,43.6119,44.452,45.06,UP,1
2001-04-27,46.46,45.4,43.6289,44.774,45.1096,DOWN,0
2001-04-30,46.23,46.4,43.64,45.188,45.1492,DOWN,0
2001-05-01,45.88,46.15,43.6507,45.496,45.1962,DOWN,0
2001-05-02,45.51,47.0,43.6601,45.736,45.2398,DOWN,0
2001-05-03,44.89,45.51,43.6689,45.794,45.2824,UP,1
2001-05-04,45.82,44.9,43.6827,45.666,45.3606,UP,1
2001-05-07,47.8,45.82,43.7061,45.98,45.4932,UP,1
2001-05-08,48.72,48.55,43.7344,46.548,45.6246,UP,1
2001-05-09,50.12,48.5,43.7672,47.47,45.7878,UP,1
2001-05-10,50.59,50.0,43.8032,48.61,45.953,DOWN,0
2001-05-11,50.5,50.59,43.8414,49.546,46.0916,DOWN,0
2001-05-14,50.48,50.5,43.8806,50.082,46.2142,UP,1
2001-05-15,50.68,50.5,43.9209,50.474,46.3114,UP,1
2001-05-16,54.05,50.75,43.9771,51.26,46.4764,DOWN,0
2001-05-17,53.9,54.05,44.0272,51.922,46.6272,DOWN,0
2001-05-18,53.69,53.55,44.0769,52.56,46.761,UP,1
2001-05-21,53.96,53.25,44.1267,53.256,46.9004,UP,1
2001-05-22,54.05,53.97,44.1754,53.93,47.0514,DOWN,0
2001-05-23,53.35,53.6,44.2172,53.79,47.187,UP,1
2001-05-24,53.42,53.35,44.2561,53.694,47.3484,DOWN,0
2001-05-25,52.66,53.6,44.2944,53.488,47.4866,UP,1
2001-05-29,53.85,52.7,44.3406,53.466,47.6622,DOWN,0
2001-05-30,53.14,53.8,44.375,53.284,47.8072,UP,1
2001-05-31,54.08,53.15,44.4142,53.43,47.9688,DOWN,0
2001-06-01,53.51,54.08,44.4495,53.448,48.14,UP,1
2001-06-04,53.75,53.6,44.4848,53.666,48.341,UP,1
2001-06-05,53.8,53.75,44.521,53.656,48.5304,DOWN,0
2001-06-06,53.39,53.86,44.5561,53.706,48.6842,UP,1
2001-06-07,53.75,53.3,44.5933,53.64,48.826,UP,1
2001-06-08,54.13,53.25,44.6349,53.764,48.982,DOWN,0
2001-06-11,53.54,54.45,44.6773,53.722,49.132,UP,1
2001-06-12,53.82,53.54,44.7242,53.726,49.2718,UP,1
2001-06-13,54.65,53.81,44.7743,53.978,49.4372,DOWN,0
2001-06-14,52.35,54.66,44.8189,53.698,49.5606,DOWN,0
2001-06-15,52.24,51.85,44.8582,53.32,49.6676,UP,1
2001-06-18,52.47,52.35,44.9027,53.106,49.7654,DOWN,0
2001-06-19,52.32,52.5,44.9427,52.806,49.882,UP,1
2001-06-20,54.35,52.35,44.9963,52.746,50.0246,DOWN,0
2001-06-21,54.3,54.34,45.0503,53.136,50.1818,DOWN,0
2001-06-22,53.61,54.35,45.0968,53.41,50.3568,DOWN,0
2001-06-25,52.15,53.8,45.1366,53.346,50.5038,UP,1
2001-06-26,53.65,52.15,45.1842,53.612,50.6822,DOWN,0
2001-06-27,52.93,53.64,45.2289,53.328,50.8444,UP,1
2001-06-28,52.99,52.98,45.2766,53.066,50.9862,UP,1
2001-06-29,53.75,52.75,45.3301,53.094,51.1508,UP,1
2001-07-02,55.1,53.95,45.3959,53.684,51.3558,DOWN,0
2001-07-03,53.98,55.2,45.4611,53.75,51.5522,DOWN,0
2001-07-05,53.79,53.98,45.5325,53.922,51.7412,DOWN,0
2001-07-06,52.91,53.8,45.6002,53.906,51.9132,DOWN,0
2001-07-09,52.8,53.0,45.6686,53.716,52.0772,DOWN,0
2001-07-10,52.42,52.8,45.7372,53.18,52.1964,DOWN,0
2001-07-11,51.73,52.5,45.8037,52.73,52.3064,UP,1
2001-07-12,52.0,50.98,45.8718,52.372,52.4288,UP,1
2001-07-13,52.3,52.15,45.943,52.25,52.5646,DOWN,0
2001-07-16,52.01,51.99,46.0143,52.092,52.707,DOWN,0
2001-07-17,51.7,52.01,46.0772,51.948,52.8246,UP,1
2001-07-18,51.98,51.7,46.1362,51.998,52.9082,UP,1
2001-07-19,52.03,52.15,46.1947,52.004,52.9744,DOWN,0
2001-07-20,51.51,52.05,46.2439,51.846,53.0022,DOWN,0
2001-07-23,50.45,51.17,46.2952,51.534,52.9994,DOWN,0
2001-07-24,48.56,50.4,46.3427,50.906,52.9606,UP,1
2001-07-25,48.98,48.6,46.3957,50.306,52.9306,DOWN,0
2001-07-26,47.63,49.0,46.4426,49.426,52.8696,UP,1
2001-07-27,47.91,47.78,46.4949,48.706,52.7468,UP,1
2001-07-30,48.13,47.98,46.5493,48.242,52.6314,UP,1
2001-07-31,49.05,48.06,46.609,48.34,52.5386,DOWN,0
2001-08-01,48.67,49.06,46.6648,48.278,52.4328,DOWN,0
2001-08-02,48.6,48.82,46.72,48.472,52.3238,DOWN,0
2001-08-03,48.37,48.65,46.775,48.564,52.2242,DOWN,0
2001-08-06,47.85,48.5,46.8308,48.508,52.1128,UP,1
2001-08-07,48.2,47.7,46.8834,48.338,52.0236,DOWN,0
2001-08-08,47.89,48.05,46.9341,48.182,51.9044,UP,1
2001-08-09,48.01,47.5,46.9847,48.064,51.8018,UP,1
2001-08-10,49.09,48.05,47.0361,48.208,51.702,DOWN,0
2001-08-13,48.87,49.09,47.0892,48.412,51.6092,DOWN,0
2001-08-14,48.87,48.95,47.1389,48.546,51.5116,DOWN,0
2001-08-15,48.42,49.0,47.1844,48.652,51.404,UP,1
2001-08-16,49.28,48.17,47.2243,48.906,51.3218,DOWN,0
2001-08-17,48.46,48.6,47.2566,48.78,51.216,UP,1
2001-08-20,48.56,48.21,47.289,48.718,51.1046,UP,1
2001-08-21,48.8,48.25,47.319,48.704,51.0098,DOWN,0
2001-08-22,48.03,48.32,47.3463,48.626,50.894,UP,1
2001-08-23,48.32,48.0,47.3748,48.434,50.7674,UP,1
2001-08-24,49.45,48.28,47.4086,48.632,50.7094,DOWN,0
2001-08-27,49.04,49.55,47.4369,48.728,50.6454,DOWN,0
2001-08-28,48.26,49.0,47.4635,48.62,50.5612,DOWN,0
2001-08-29,48.04,48.51,47.495,48.622,50.4756,DOWN,0
2001-08-30,47.8,48.05,47.5224,48.518,50.3446,UP,1
2001-08-31,48.01,48.0,47.5481,48.23,50.2188,UP,1
2001-09-04,49.41,48.1,47.5839,48.304,50.1348,UP,1
2001-09-05,49.9,49.39,47.6212,48.632,50.0898,DOWN,0
2001-09-06,48.84,49.7,47.6548,48.792,49.9936,DOWN,0
2001-09-07,47.09,48.44,47.6812,48.65,49.8768,DOWN,0
2001-09-10,46.64,46.38,47.7056,48.376,49.7498,DOWN,0
2001-09-17,43.99,46.89,47.7181,47.292,49.5546,DOWN,0
2001-09-18,43.45,43.5,47.7269,46.002,49.3216,DOWN,0
2001-09-19,41.97,43.32,47.7271,44.628,49.0814,DOWN,0
2001-09-20,40.0,41.85,47.7155,43.21,48.8056,DOWN,0
2001-09-21,38.15,37.5,47.6947,41.512,48.5104,UP,1
2001-09-24,40.36,39.05,47.6821,40.786,48.2616,DOWN,0
2001-09-25,40.03,40.5,47.6648,40.102,48.0138,UP,1
2001-09-26,40.4,40.05,47.6411,39.788,47.7872,UP,1
2001-09-27,41.58,41.1,47.6193,40.104,47.5788,UP,1
2001-09-28,43.2,41.9,47.6107,41.114,47.3968,DOWN,0
2001-10-01,42.61,43.1,47.5968,41.564,47.2088,UP,1
2001-10-02,43.15,42.55,47.5838,42.188,47.0378,UP,1
2001-10-03,45.2,43.37,47.5823,43.148,46.9022,UP,1
2001-10-04,45.74,45.77,47.5838,43.98,46.7764,UP,1
2001-10-05,45.85,45.74,47.5872,44.51,46.6632,DOWN,0
2001-10-08,44.94,45.85,47.5875,44.976,46.553,UP,1
2001-10-09,45.66,45.05,47.5955,45.478,46.495,UP,1
2001-10-10,46.63,45.55,47.603,45.764,46.448,UP,1
2001-10-11,47.63,46.75,47.6124,46.142,46.448,DOWN,0
2001-10-12,47.62,47.23,47.6246,46.496,46.4422,DOWN,0
2001-10-15,46.36,47.15,47.6276,46.78,46.4068,DOWN,0
2001-10-16,46.31,46.36,47.6276,46.91,46.352,DOWN,0
2001-10-17,46.22,46.55,47.6237,46.828,46.303,DOWN,0
2001-10-18,45.78,46.2,47.6154,46.458,46.2466,DOWN,0
2001-10-19,45.14,45.78,47.603,45.962,46.182,UP,1
