ticker,SGEN US Equity,SGEN US Equity,SGEN US Equity,SGEN US Equity,SGEN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2008-02-19,9.81,9.73,9.55,10.509,10.5848,UP,1
2008-02-20,9.94,9.72,9.672,10.4534,10.5869,DOWN,0
2008-02-21,9.48,10.0,9.632,10.393,10.5858,DOWN,0
2008-02-22,9.43,9.46,9.648,10.3378,10.5858,UP,1
2008-02-25,9.6,9.41,9.652,10.305,10.5869,UP,1
2008-02-26,9.76,9.57,9.642,10.265,10.5895,UP,1
2008-02-27,9.86,9.57,9.626,10.2328,10.5922,DOWN,0
2008-02-28,9.3,9.8,9.59,10.2006,10.5922,DOWN,0
2008-02-29,8.99,9.17,9.502,10.1674,10.5905,UP,1
2008-03-03,9.05,9.05,9.392,10.1284,10.5868,DOWN,0
2008-03-04,9.0,8.97,9.24,10.0856,10.5799,DOWN,0
2008-03-05,8.8,9.06,9.028,10.033,10.5718,DOWN,0
2008-03-06,8.35,8.73,8.838,9.9628,10.5606,DOWN,0
2008-03-07,8.19,8.5,8.678,9.887,10.5476,DOWN,0
2008-03-10,7.45,8.2,8.358,9.785,10.5293,UP,1
2008-03-11,7.98,7.68,8.154,9.7106,10.5186,UP,1
2008-03-12,8.0,7.97,7.994,9.642,10.5076,UP,1
2008-03-13,8.42,7.9,8.008,9.5824,10.4987,DOWN,0
2008-03-14,8.21,8.5,8.012,9.5206,10.4878,DOWN,0
2008-03-17,7.75,8.17,8.072,9.4594,10.4739,UP,1
2008-03-18,8.36,8.07,8.148,9.419,10.464,UP,1
2008-03-19,8.7,8.63,8.288,9.3702,10.4549,UP,1
2008-03-20,8.96,9.25,8.396,9.3234,10.4468,UP,1
2008-03-24,9.77,9.0,8.708,9.2882,10.443,UP,1
2008-03-25,9.81,9.7,9.12,9.2466,10.4411,DOWN,0
2008-03-26,9.55,9.74,9.358,9.2038,10.4383,DOWN,0
2008-03-27,9.19,9.61,9.456,9.1818,10.4338,DOWN,0
2008-03-28,8.99,9.19,9.462,9.1616,10.4316,UP,1
2008-03-31,9.1,8.96,9.328,9.141,10.428,UP,1
2008-04-01,9.59,9.0,9.284,9.1388,10.4268,UP,1
2008-04-02,9.64,9.61,9.302,9.1502,10.4255,DOWN,0
2008-04-03,9.35,9.47,9.334,9.1546,10.4247,UP,1
2008-04-04,9.47,9.4,9.43,9.154,10.4227,UP,1
2008-04-07,9.66,9.52,9.542,9.1512,10.4204,DOWN,0
2008-04-08,9.4,9.56,9.504,9.1524,10.419,UP,1
2008-04-09,9.42,9.43,9.46,9.1434,10.4186,UP,1
2008-04-10,9.91,9.44,9.572,9.1464,10.4205,DOWN,0
2008-04-11,9.33,9.77,9.544,9.1482,10.4197,UP,1
2008-04-14,9.38,9.3,9.488,9.1526,10.4169,UP,1
2008-04-15,9.39,9.42,9.486,9.1432,10.4141,UP,1
2008-04-16,10.24,9.5,9.65,9.1576,10.4162,DOWN,0
2008-04-17,10.12,10.24,9.692,9.1798,10.4162,UP,1
2008-04-18,10.55,10.27,9.936,9.211,10.418,DOWN,0
2008-04-21,10.49,10.43,10.158,9.2372,10.4197,DOWN,0
2008-04-22,10.17,10.42,10.314,9.2582,10.4199,UP,1
2008-04-23,10.24,10.23,10.314,9.2818,10.4197,UP,1
2008-04-24,10.59,10.35,10.408,9.307,10.4226,DOWN,0
2008-04-25,10.26,10.69,10.35,9.3186,10.4227,UP,1
2008-04-28,10.31,10.23,10.314,9.3378,10.4232,UP,1
2008-04-29,10.44,10.24,10.368,9.355,10.4242,DOWN,0
2008-04-30,10.16,10.49,10.352,9.362,10.4257,UP,1
2008-05-01,10.58,10.14,10.35,9.3748,10.4289,UP,1
2008-05-02,10.59,10.71,10.416,9.397,10.4333,DOWN,0
2008-05-05,10.31,10.57,10.416,9.4146,10.4352,DOWN,0
2008-05-06,10.05,10.23,10.338,9.4236,10.4364,DOWN,0
2008-05-07,9.76,10.08,10.258,9.4236,10.436,UP,1
2008-05-08,9.78,9.77,10.098,9.422,10.4368,UP,1
2008-05-09,9.81,9.65,9.942,9.4322,10.4377,UP,1
2008-05-12,10.15,9.81,9.91,9.4554,10.4404,DOWN,0
2008-05-13,10.07,10.17,9.914,9.4758,10.4433,DOWN,0
2008-05-14,9.99,10.1,9.96,9.4956,10.4456,UP,1
2008-05-15,10.31,9.98,10.066,9.5258,10.4495,DOWN,0
2008-05-16,10.08,10.4,10.12,9.5604,10.4523,DOWN,0
2008-05-19,9.88,10.06,10.066,9.5942,10.4541,DOWN,0
2008-05-20,9.62,9.87,9.976,9.6376,10.4581,DOWN,0
2008-05-21,9.03,9.65,9.784,9.6586,10.4584,UP,1
2008-05-22,9.73,9.11,9.668,9.6932,10.4628,DOWN,0
2008-05-23,9.5,9.66,9.552,9.7148,10.4629,DOWN,0
2008-05-27,9.29,9.49,9.434,9.7364,10.4625,DOWN,0
2008-05-28,9.1,9.32,9.33,9.7634,10.4591,UP,1
2008-05-29,9.45,9.09,9.414,9.7852,10.4556,DOWN,0
2008-05-30,9.35,9.5,9.338,9.7982,10.4506,DOWN,0
2008-06-02,9.0,9.34,9.238,9.799,10.4431,DOWN,0
2008-06-03,8.56,9.04,9.092,9.7748,10.4324,DOWN,0
2008-06-04,8.53,8.47,8.978,9.7492,10.4192,UP,1
2008-06-05,9.22,8.54,8.932,9.7426,10.4095,DOWN,0
2008-06-06,8.95,9.09,8.852,9.7378,10.3996,DOWN,0
2008-06-09,8.88,9.03,8.828,9.7356,10.3889,DOWN,0
2008-06-10,8.82,8.75,8.88,9.73,10.3808,DOWN,0
2008-06-11,8.39,8.78,8.852,9.706,10.3706,UP,1
2008-06-12,8.71,8.49,8.75,9.6874,10.3628,UP,1
2008-06-13,8.8,8.82,8.72,9.6764,10.3554,UP,1
2008-06-16,9.06,8.75,8.756,9.6682,10.3473,DOWN,0
2008-06-17,8.99,9.1,8.79,9.6548,10.3402,UP,1
2008-06-18,9.15,9.0,8.942,9.6498,10.3346,UP,1
2008-06-19,9.67,9.08,9.134,9.6548,10.3308,DOWN,0
2008-06-20,9.27,9.58,9.228,9.642,10.3255,DOWN,0
2008-06-23,9.16,9.32,9.248,9.6386,10.317,DOWN,0
2008-06-24,8.69,9.05,9.188,9.6248,10.3074,DOWN,0
2008-06-25,8.68,8.73,9.094,9.6106,10.2973,DOWN,0
2008-06-26,8.55,8.62,8.87,9.5768,10.2851,UP,1
2008-06-27,8.79,8.55,8.774,9.5502,10.2738,DOWN,0
2008-06-30,8.46,8.78,8.634,9.5084,10.2616,DOWN,0
2008-07-01,8.02,8.4,8.5,9.459,10.248,UP,1
2008-07-02,8.28,8.01,8.42,9.4212,10.2358,DOWN,0
2008-07-03,8.23,8.34,8.356,9.381,10.2199,DOWN,0
2008-07-07,7.92,8.24,8.182,9.3276,10.2029,UP,1
2008-07-08,8.12,7.94,8.114,9.2848,10.1851,DOWN,0
2008-07-09,8.07,8.11,8.124,9.24,10.1665,UP,1
2008-07-10,8.47,8.09,8.162,9.2006,10.1508,UP,1
2008-07-11,8.68,8.36,8.252,9.171,10.1351,DOWN,0
2008-07-14,8.45,8.77,8.358,9.1284,10.1179,UP,1
2008-07-15,8.82,8.34,8.498,9.093,10.104,UP,1
2008-07-16,9.29,8.87,8.742,9.0726,10.0943,DOWN,0
2008-07-17,9.25,9.35,8.898,9.0566,10.0815,UP,1
2008-07-18,9.28,9.29,9.018,9.047,10.0687,UP,1
2008-07-21,9.83,9.22,9.294,9.048,10.0595,UP,1
2008-07-22,10.09,9.67,9.548,9.0536,10.0518,UP,1
2008-07-23,11.12,10.19,9.914,9.073,10.0475,DOWN,0
2008-07-24,11.08,11.13,10.28,9.0932,10.0436,DOWN,0
2008-07-25,10.79,11.01,10.582,9.1092,10.0368,DOWN,0
2008-07-28,10.33,10.51,10.682,9.1096,10.0252,UP,1
2008-07-29,10.87,10.4,10.838,9.1254,10.0164,DOWN,0
2008-07-30,10.76,10.97,10.766,9.143,10.005,UP,1
2008-07-31,11.36,10.71,10.822,9.1778,9.9984,UP,1
2008-08-01,11.81,11.46,11.026,9.2334,9.9935,DOWN,0
2008-08-04,11.37,11.78,11.234,9.2662,9.985,UP,1
2008-08-05,11.62,11.4,11.384,9.3086,9.9799,UP,1
2008-08-06,11.9,11.49,11.612,9.3608,9.9776,DOWN,0
2008-08-07,11.58,11.76,11.656,9.4104,9.9759,UP,1
2008-08-08,12.31,11.48,11.756,9.4676,9.9774,UP,1
2008-08-11,12.32,12.219,11.946,9.527,9.9813,DOWN,0
2008-08-12,12.2,12.01,12.062,9.591,9.9854,UP,1
2008-08-13,12.22,12.14,12.126,9.6642,9.9873,UP,1
2008-08-14,12.34,12.1,12.278,9.7404,9.9888,DOWN,0
2008-08-15,12.14,12.47,12.244,9.7988,9.9896,DOWN,0
2008-08-18,12.0,12.11,12.18,9.8598,9.9895,DOWN,0
2008-08-19,11.83,11.9,12.106,9.9188,9.9939,DOWN,0
2008-08-20,11.73,11.88,12.008,9.977,9.9984,DOWN,0
2008-08-21,11.49,11.59,11.838,10.039,10.0034,DOWN,0
2008-08-22,11.39,11.6,11.688,10.0926,10.0041,DOWN,0
2008-08-25,11.03,11.37,11.494,10.1372,10.0067,UP,1
2008-08-26,11.17,11.05,11.362,10.1794,10.0077,DOWN,0
2008-08-27,11.09,11.15,11.234,10.2214,10.0107,UP,1
2008-08-28,11.22,11.13,11.18,10.2628,10.0131,DOWN,0
2008-08-29,11.15,11.17,11.132,10.2924,10.0138,DOWN,0
2008-09-02,11.15,11.28,11.156,10.33,10.0144,UP,1
2008-09-03,11.29,11.15,11.18,10.3726,10.0187,DOWN,0
2008-09-04,10.77,11.21,11.116,10.4142,10.02,UP,1
2008-09-05,10.83,10.76,11.038,10.4572,10.0216,UP,1
2008-09-08,11.53,11.03,11.114,10.5168,10.0277,UP,1
2008-09-09,11.7,11.57,11.224,10.575,10.0368,UP,1
2008-09-10,11.87,11.68,11.34,10.6432,10.0461,UP,1
2008-09-11,12.04,11.76,11.594,10.7236,10.0572,UP,1
2008-09-12,12.16,11.5,11.86,10.8012,10.0671,DOWN,0
2008-09-15,11.92,11.87,11.938,10.875,10.0712,UP,1
2008-09-16,12.79,11.73,12.156,10.9724,10.08,DOWN,0
2008-09-17,12.01,12.56,12.184,11.0502,10.0851,UP,1
2008-09-18,12.77,12.33,12.33,11.1442,10.0902,UP,1
2008-09-19,12.97,12.76,12.492,11.2342,10.0894,DOWN,0
2008-09-22,12.21,12.81,12.55,11.3048,10.0867,DOWN,0
2008-09-23,11.77,12.2,12.346,11.3712,10.0819,DOWN,0
2008-09-24,11.18,11.78,12.18,11.4184,10.0754,UP,1
2008-09-25,11.43,11.26,11.912,11.4612,10.0716,DOWN,0
2008-09-26,11.43,11.34,11.604,11.5048,10.0725,DOWN,0
2008-09-29,10.99,11.21,11.36,11.539,10.0687,DOWN,0
2008-09-30,10.7,11.05,11.146,11.5564,10.0648,DOWN,0
2008-10-01,10.21,10.63,10.952,11.5588,10.0613,DOWN,0
2008-10-02,9.71,10.21,10.608,11.5306,10.0566,DOWN,0
2008-10-03,8.78,9.86,10.078,11.4846,10.0455,DOWN,0
2008-10-06,8.67,8.7,9.614,11.4422,10.0331,UP,1
2008-10-07,8.94,8.78,9.262,11.4144,10.0207,DOWN,0
2008-10-08,8.62,8.58,8.944,11.3694,10.0045,DOWN,0
2008-10-09,8.05,8.79,8.612,11.3152,9.9849,DOWN,0
2008-10-10,7.76,7.76,8.408,11.2432,9.9609,UP,1
2008-10-13,8.8,8.05,8.434,11.183,9.9464,UP,1
2008-10-14,8.89,9.15,8.424,11.1334,9.9337,DOWN,0
2008-10-15,7.77,8.78,8.254,11.0564,9.9155,UP,1
2008-10-16,8.38,7.89,8.32,10.986,9.901,UP,1
2008-10-17,8.86,8.11,8.54,10.9316,9.8912,UP,1
2008-10-20,9.4,9.05,8.66,10.8734,9.8863,DOWN,0
2008-10-21,9.1,9.2,8.702,10.809,9.8761,DOWN,0
2008-10-22,8.87,8.86,8.922,10.7424,9.8639,DOWN,0
2008-10-23,8.44,8.78,8.934,10.6668,9.8485,DOWN,0
2008-10-24,8.1,8.05,8.782,10.582,9.8295,UP,1
2008-10-27,8.13,8.28,8.528,10.5018,9.8117,UP,1
2008-10-28,9.18,8.3,8.544,10.4454,9.8062,UP,1
2008-10-29,9.21,9.23,8.612,10.393,9.8022,UP,1
2008-10-30,9.62,9.49,8.848,10.3508,9.7997,UP,1
2008-10-31,10.28,9.59,9.284,10.3266,9.8026,UP,1
2008-11-03,10.46,10.22,9.75,10.308,9.8095,UP,1
2008-11-04,11.04,10.73,10.122,10.3082,9.8191,DOWN,0
2008-11-05,10.15,10.77,10.31,10.2878,9.8223,DOWN,0
2008-11-06,10.02,10.1,10.39,10.2664,9.8234,UP,1
2008-11-07,10.6,10.11,10.454,10.254,9.8297,DOWN,0
2008-11-10,10.33,10.89,10.428,10.2376,9.832,DOWN,0
2008-11-11,10.08,10.26,10.236,10.2162,9.8336,DOWN,0
2008-11-12,9.15,9.87,10.036,10.1734,9.8332,UP,1
2008-11-13,9.64,9.2,9.96,10.1508,9.8356,UP,1
2008-11-14,9.96,9.41,9.832,10.1334,9.8361,UP,1
2008-11-17,10.21,9.83,9.808,10.107,9.8395,DOWN,0
2008-11-18,10.04,10.27,9.8,10.0738,9.8447,DOWN,0
2008-11-19,9.38,10.02,9.846,10.024,9.8466,DOWN,0
2008-11-20,8.6,9.32,9.638,9.9552,9.8437,DOWN,0
2008-11-21,8.1,8.77,9.266,9.874,9.8386,UP,1
2008-11-24,8.41,8.27,8.906,9.8038,9.8354,DOWN,0
2008-11-25,8.1,8.55,8.518,9.71,9.8292,UP,1
2008-11-26,8.71,7.86,8.384,9.644,9.8244,DOWN,0
2008-11-28,8.66,8.61,8.396,9.5618,9.821,DOWN,0
2008-12-01,7.67,8.34,8.31,9.4558,9.8114,UP,1
2008-12-02,7.97,7.85,8.222,9.371,9.8022,UP,1
2008-12-03,8.05,7.75,8.212,9.2966,9.7928,DOWN,0
2008-12-04,7.75,7.94,8.02,9.228,9.7841,UP,1
2008-12-05,7.84,7.59,7.856,9.1562,9.7762,UP,1
2008-12-08,8.34,8.09,7.99,9.0944,9.7698,UP,1
2008-12-09,8.66,8.3,8.128,9.0478,9.7644,DOWN,0
2008-12-10,8.63,8.66,8.244,9.0064,9.7582,DOWN,0
2008-12-11,8.12,8.51,8.318,8.9646,9.7523,UP,1
2008-12-12,8.51,7.92,8.452,8.9406,9.7499,DOWN,0
2008-12-15,8.19,8.56,8.422,8.9288,9.7456,UP,1
2008-12-16,8.88,8.39,8.466,8.933,9.745,DOWN,0
2008-12-17,8.85,8.79,8.51,8.9312,9.7453,UP,1
2008-12-18,8.87,8.88,8.66,8.9362,9.7479,UP,1
2008-12-19,8.88,9.08,8.734,8.9528,9.7513,DOWN,0
2008-12-22,8.83,8.88,8.862,8.9742,9.7582,DOWN,0
2008-12-23,8.75,8.91,8.836,8.9732,9.7621,DOWN,0
2008-12-24,8.72,8.76,8.81,8.9698,9.7657,UP,1
2008-12-26,8.74,8.79,8.784,8.9892,9.7673,DOWN,0
2008-12-29,8.43,8.71,8.694,8.9902,9.7684,UP,1
2008-12-30,8.84,8.53,8.696,8.9898,9.7738,UP,1
2008-12-31,8.94,8.89,8.734,8.9806,9.7767,UP,1
2009-01-02,9.12,8.95,8.814,8.981,9.7788,UP,1
2009-01-05,9.21,9.16,8.908,8.9878,9.78,UP,1
2009-01-06,9.47,9.25,9.116,9.0084,9.7786,DOWN,0
2009-01-07,9.25,9.33,9.198,9.0314,9.7758,UP,1
2009-01-08,9.4,9.19,9.29,9.0568,9.775,DOWN,0
2009-01-09,8.93,9.37,9.252,9.0518,9.7737,UP,1
2009-01-12,8.95,8.92,9.2,9.0466,9.7735,UP,1
2009-01-13,9.16,8.95,9.138,9.0374,9.7738,DOWN,0
2009-01-14,8.73,9.01,9.034,9.0064,9.7695,UP,1
2009-01-15,9.02,8.72,8.958,8.9776,9.7664,UP,1
2009-01-16,9.53,9.09,9.078,8.9474,9.7673,UP,1
2009-01-20,9.54,9.43,9.196,8.9352,9.7677,UP,1
2009-01-21,9.98,9.64,9.36,8.9344,9.7693,UP,1
2009-01-22,10.02,9.75,9.618,8.9228,9.7724,DOWN,0
2009-01-23,9.51,9.17,9.716,8.9064,9.7728,UP,1
2009-01-26,9.9,9.55,9.79,8.9028,9.7728,UP,1
2009-01-27,10.46,9.96,9.974,8.929,9.7784,DOWN,0
2009-01-28,10.08,9.8,9.994,8.9378,9.7819,DOWN,0
2009-01-29,9.96,9.99,9.982,8.9378,9.7848,UP,1
2009-01-30,10.09,10.1,10.098,8.9354,9.784,UP,1
2009-02-02,10.25,9.93,10.168,8.9396,9.7847,UP,1
2009-02-03,10.35,10.33,10.146,8.959,9.7837,DOWN,0
2009-02-04,10.26,10.32,10.182,8.9922,9.7825,UP,1
2009-02-05,10.66,10.16,10.322,9.0434,9.785,DOWN,0
2009-02-06,10.35,10.38,10.374,9.0822,9.7855,DOWN,0
2009-02-09,10.19,10.31,10.362,9.124,9.7835,UP,1
2009-02-10,10.23,10.2,10.338,9.1544,9.7834,UP,1
2009-02-11,10.36,10.25,10.358,9.1884,9.7836,UP,1
2009-02-12,10.55,10.23,10.336,9.246,9.7842,DOWN,0
2009-02-13,10.36,10.59,10.338,9.2938,9.7851,DOWN,0
2009-02-17,10.15,10.02,10.33,9.3358,9.783,DOWN,0
2009-02-18,10.09,10.2,10.302,9.3826,9.7805,DOWN,0
2009-02-19,9.99,10.18,10.228,9.4256,9.7789,DOWN,0
2009-02-20,9.76,9.83,10.07,9.454,9.7775,DOWN,0
2009-02-23,9.36,9.81,9.87,9.468,9.7755,UP,1
2009-02-24,9.47,9.38,9.734,9.4848,9.7739,DOWN,0
2009-02-25,8.77,9.35,9.47,9.4978,9.7687,DOWN,0
2009-02-26,8.32,8.82,9.136,9.494,9.7595,DOWN,0
2009-02-27,8.03,8.28,8.79,9.4908,9.7494,DOWN,0
2009-03-02,7.51,7.92,8.42,9.4634,9.737,UP,1
2009-03-03,7.64,7.62,8.054,9.4392,9.7236,UP,1
2009-03-04,7.98,7.76,7.896,9.4214,9.7131,DOWN,0
2009-03-05,7.48,7.84,7.728,9.3934,9.7011,DOWN,0
2009-03-06,7.23,7.54,7.568,9.3614,9.6892,UP,1
2009-03-09,7.41,7.18,7.548,9.3346,9.6811,UP,1
2009-03-10,8.03,7.5,7.626,9.3208,9.6726,DOWN,0
2009-03-11,7.68,8.06,7.566,9.2996,9.6635,UP,1
2009-03-12,8.82,7.67,7.834,9.3074,9.6611,UP,1
2009-03-13,8.97,8.8,8.182,9.31,9.6605,DOWN,0
2009-03-16,8.79,9.03,8.458,9.307,9.6572,UP,1
2009-03-17,9.18,8.76,8.688,9.3082,9.6563,UP,1
2009-03-18,9.65,9.17,9.082,9.317,9.6596,UP,1
2009-03-19,9.71,9.75,9.26,9.3218,9.6653,DOWN,0
2009-03-20,9.61,9.78,9.388,9.329,9.6707,UP,1
2009-03-23,10.09,9.69,9.648,9.3428,9.6751,DOWN,0
2009-03-24,9.86,9.92,9.784,9.3614,9.6796,UP,1
2009-03-25,9.88,10.25,9.83,9.38,9.6846,UP,1
2009-03-26,10.22,10.05,9.932,9.4012,9.6916,DOWN,0
2009-03-27,9.89,10.0,9.988,9.4244,9.6991,DOWN,0
2009-03-30,9.88,9.61,9.946,9.4416,9.705,DOWN,0
2009-03-31,9.86,10.03,9.946,9.4482,9.7103,DOWN,0
2009-04-01,9.38,9.68,9.846,9.445,9.7119,UP,1
2009-04-02,9.59,9.48,9.72,9.4372,9.7149,DOWN,0
2009-04-03,9.27,9.59,9.596,9.4222,9.7155,DOWN,0
2009-04-06,9.16,9.18,9.452,9.4152,9.7129,DOWN,0
2009-04-07,8.83,9.9,9.246,9.3938,9.7107,UP,1
2009-04-08,8.93,8.87,9.156,9.3632,9.7096,UP,1
2009-04-09,9.42,9.15,9.122,9.35,9.7132,DOWN,0
2009-04-13,9.39,9.28,9.146,9.3386,9.7168,DOWN,0
2009-04-14,8.87,9.22,9.088,9.3142,9.7184,DOWN,0
2009-04-15,8.82,8.8,9.086,9.2856,9.7185,UP,1
2009-04-16,9.03,8.88,9.106,9.2592,9.7214,DOWN,0
2009-04-17,8.87,9.06,8.996,9.2314,9.7256,DOWN,0
2009-04-20,8.57,8.68,8.832,9.1896,9.7271,DOWN,0
2009-04-21,8.48,8.51,8.754,9.1522,9.7283,DOWN,0
2009-04-22,8.4,8.37,8.67,9.1164,9.7307,DOWN,0
2009-04-23,8.18,8.39,8.5,9.0754,9.731,UP,1
2009-04-24,8.36,8.28,8.398,9.0354,9.7325,UP,1
2009-04-27,8.74,8.19,8.432,8.9992,9.7338,UP,1
2009-04-28,8.88,8.61,8.512,8.9696,9.7348,UP,1
2009-04-29,9.39,8.98,8.71,8.9544,9.7395,DOWN,0
2009-04-30,9.23,9.4,8.92,8.9372,9.7416,DOWN,0
2009-05-01,8.86,9.23,9.02,8.9146,9.7394,UP,1
2009-05-04,8.97,8.97,9.066,8.8988,9.738,DOWN,0
2009-05-05,8.5,8.9,8.99,8.8816,9.7341,DOWN,0
2009-05-06,8.27,8.55,8.766,8.8576,9.7263,DOWN,0
2009-05-07,8.19,8.4,8.558,8.846,9.7168,UP,1
2009-05-08,8.67,8.36,8.52,8.853,9.7046,UP,1
2009-05-11,8.82,8.5,8.49,8.8688,9.6933,DOWN,0
2009-05-12,8.71,8.9,8.532,8.8928,9.6829,DOWN,0
2009-05-13,8.46,8.55,8.57,8.9092,9.6735,UP,1
2009-05-14,8.49,8.52,8.63,8.9194,9.6616,DOWN,0
2009-05-15,8.38,8.78,8.572,8.9374,9.6497,UP,1
2009-05-18,8.75,8.45,8.558,8.9678,9.6367,UP,1
2009-05-19,8.84,8.83,8.584,8.9964,9.6218,DOWN,0
2009-05-20,8.82,8.91,8.656,9.0122,9.6091,UP,1
2009-05-21,8.91,8.81,8.74,9.0368,9.5955,UP,1
2009-05-22,9.22,8.93,8.908,9.0448,9.5821,UP,1
2009-05-26,9.33,9.24,9.024,9.052,9.5709,DOWN,0
2009-05-27,9.14,9.25,9.084,9.059,9.555,DOWN,0
2009-05-28,9.13,9.18,9.146,9.058,9.5391,UP,1
2009-05-29,9.19,9.13,9.202,9.0488,9.524,UP,1
2009-06-01,9.51,9.34,9.26,9.0448,9.5105,UP,1
2009-06-02,9.92,9.5,9.378,9.051,9.4984,UP,1
2009-06-03,9.97,9.87,9.544,9.0486,9.4875,UP,1
2009-06-04,10.17,9.99,9.752,9.0548,9.4784,UP,1
2009-06-05,10.34,10.25,9.982,9.064,9.4709,DOWN,0
2009-06-08,10.03,10.3,10.086,9.0602,9.4624,DOWN,0
2009-06-09,9.85,10.05,10.072,9.0594,9.4542,DOWN,0
2009-06-10,9.4,9.89,9.958,9.0498,9.4443,DOWN,0
2009-06-11,9.27,9.4,9.778,9.038,9.4355,UP,1
2009-06-12,9.42,9.23,9.594,9.0388,9.4267,DOWN,0
2009-06-15,9.26,9.38,9.44,9.0322,9.4176,DOWN,0
2009-06-16,9.13,9.3,9.296,9.0294,9.4071,UP,1
2009-06-17,9.21,9.11,9.258,9.0304,9.3974,DOWN,0
2009-06-18,9.21,9.21,9.246,9.038,9.3877,UP,1
2009-06-19,9.35,9.26,9.232,9.0464,9.378,DOWN,0
2009-06-22,9.04,9.26,9.188,9.0388,9.3694,UP,1
2009-06-23,9.15,9.11,9.192,9.034,9.361,DOWN,0
2009-06-24,9.1,9.19,9.17,9.0386,9.3488,UP,1
2009-06-25,9.27,9.06,9.182,9.0476,9.3367,UP,1
2009-06-26,9.35,9.2,9.182,9.054,9.3241,UP,1
2009-06-29,9.44,9.32,9.262,9.0654,9.3111,UP,1
2009-06-30,9.72,9.49,9.376,9.0884,9.2989,UP,1
2009-07-01,9.78,9.8,9.512,9.1144,9.2882,DOWN,0
2009-07-02,9.33,9.67,9.524,9.133,9.2709,DOWN,0
2009-07-06,9.18,9.32,9.49,9.153,9.2567,DOWN,0
2009-07-07,8.97,9.17,9.396,9.1652,9.2377,DOWN,0
2009-07-08,8.81,9.03,9.214,9.1666,9.2169,DOWN,0
2009-07-09,8.75,8.83,9.008,9.164,9.1996,UP,1
2009-07-10,8.92,8.73,8.926,9.1546,9.1854,UP,1
2009-07-13,8.95,9.01,8.88,9.149,9.1742,UP,1
2009-07-14,8.99,8.92,8.884,9.1516,9.162,UP,1
2009-07-15,9.1,9.05,8.942,9.1542,9.1504,DOWN,0
2009-07-16,9.03,9.07,8.998,9.1648,9.1406,DOWN,0
2009-07-17,9.0,9.06,9.014,9.1794,9.1321,UP,1
2009-07-20,9.09,9.07,9.042,9.1974,9.1265,UP,1
2009-07-21,9.27,9.16,9.098,9.2094,9.1243,UP,1
2009-07-22,9.33,9.2,9.144,9.2196,9.127,UP,1
2009-07-23,9.97,10.59,9.332,9.2448,9.1335,UP,1
2009-07-24,11.34,10.51,9.8,9.3024,9.1455,UP,1
2009-07-27,11.44,11.36,10.27,9.3614,9.1596,UP,1
2009-07-28,11.88,11.38,10.792,9.4314,9.1788,UP,1
2009-07-29,12.41,11.83,11.408,9.5046,9.202,DOWN,0
2009-07-30,12.2,12.48,11.854,9.5718,9.219,DOWN,0
2009-07-31,12.05,12.12,11.996,9.6364,9.2348,DOWN,0
2009-08-03,11.98,11.99,12.104,9.6978,9.2559,UP,1
2009-08-04,12.21,11.87,12.17,9.7576,9.275,DOWN,0
2009-08-05,12.1,12.16,12.108,9.813,9.2912,DOWN,0
2009-08-06,11.89,12.18,12.046,9.868,9.3037,DOWN,0
2009-08-07,11.8,12.07,11.996,9.9214,9.3172,UP,1
2009-08-10,11.84,11.78,11.968,9.9744,9.332,DOWN,0
2009-08-11,10.99,11.35,11.724,10.004,9.3448,UP,1
2009-08-12,11.57,11.25,11.618,10.037,9.3621,DOWN,0
2009-08-13,11.41,11.26,11.522,10.0658,9.3785,DOWN,0
2009-08-14,11.41,11.43,11.444,10.0906,9.3897,DOWN,0
2009-08-17,11.22,11.15,11.32,10.1082,9.3997,UP,1
2009-08-18,11.41,11.22,11.404,10.1358,9.4087,UP,1
2009-08-19,11.56,11.25,11.402,10.17,9.4151,UP,1
2009-08-20,11.72,11.55,11.464,10.2164,9.4214,UP,1
2009-08-21,11.91,11.89,11.564,10.2692,9.4257,UP,1
2009-08-24,12.09,11.97,11.738,10.3226,9.4354,UP,1
2009-08-25,12.16,12.11,11.888,10.3806,9.4461,UP,1
2009-08-26,12.19,12.11,12.014,10.4418,9.4541,DOWN,0
2009-08-27,12.17,12.47,12.104,10.501,9.4633,UP,1
2009-08-28,12.19,12.19,12.16,10.5606,9.4738,UP,1
2009-08-31,12.25,12.13,12.192,10.6186,9.4893,UP,1
2009-09-01,12.53,12.33,12.266,10.6884,9.5038,DOWN,0
2009-09-02,12.35,12.54,12.298,10.7524,9.5157,UP,1
2009-09-03,12.58,12.44,12.38,10.822,9.5276,UP,1
2009-09-04,12.79,12.59,12.5,10.8924,9.5413,UP,1
2009-09-08,13.06,12.98,12.662,10.9666,9.5597,UP,1
2009-09-09,13.3,13.09,12.816,11.0438,9.5832,UP,1
2009-09-10,13.74,13.33,13.094,11.1242,9.6114,UP,1
2009-09-11,13.88,13.8,13.354,11.2062,9.6388,DOWN,0
2009-09-14,13.76,13.75,13.548,11.2948,9.6671,DOWN,0
2009-09-15,13.52,13.63,13.64,11.3816,9.6911,UP,1
2009-09-16,13.97,13.62,13.774,11.4816,9.7177,UP,1
2009-09-17,14.05,13.94,13.836,11.5864,9.7496,UP,1
