ticker,PRU US Equity,PRU US Equity,PRU US Equity,PRU US Equity,PRU US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2002-09-23,27.9,27.6,28.232,30.715,,DOWN,0
2002-09-24,27.35,27.65,27.922,30.626,,UP,1
2002-09-25,28.11,27.85,27.752,30.5572,,UP,1
2002-09-26,28.88,28.45,27.95,30.5064,,DOWN,0
2002-09-27,28.24,28.89,28.096,30.4434,31.5478,UP,1
2002-09-30,28.56,28.24,28.228,30.3656,31.5531,UP,1
2002-10-01,29.82,28.61,28.722,30.329,31.5557,DOWN,0
2002-10-02,29.7,29.82,29.04,30.331,31.5558,DOWN,0
2002-10-03,29.0,29.85,29.064,30.3068,31.5535,DOWN,0
2002-10-04,28.28,29.45,29.072,30.2924,31.5452,DOWN,0
2002-10-07,27.4,28.12,28.84,30.2354,31.5314,UP,1
2002-10-08,27.8,27.6,28.436,30.1474,31.5196,DOWN,0
2002-10-09,25.5,27.65,27.596,30.0144,31.4921,UP,1
2002-10-10,26.35,25.7,27.066,29.8816,31.4666,UP,1
2002-10-11,27.48,26.86,26.906,29.7732,31.443,DOWN,0
2002-10-14,27.24,27.48,26.874,29.6922,31.415,UP,1
2002-10-15,29.42,28.55,27.198,29.6836,31.3974,DOWN,0
2002-10-16,28.58,29.42,27.814,29.6476,31.3743,UP,1
2002-10-17,29.45,29.25,28.434,29.6246,31.3651,UP,1
2002-10-18,30.26,29.2,28.99,29.5868,31.3601,DOWN,0
2002-10-21,30.17,30.2,29.576,29.5326,31.3512,DOWN,0
2002-10-22,29.25,29.89,29.542,29.4716,31.3377,UP,1
2002-10-23,29.35,29.25,29.696,29.4292,31.3256,UP,1
2002-10-24,29.74,29.35,29.754,29.3682,31.3178,UP,1
2002-10-25,30.01,29.4,29.704,29.3164,31.3128,DOWN,0
2002-10-28,29.5,30.01,29.57,29.2664,31.3058,DOWN,0
2002-10-29,28.74,28.95,29.468,29.1924,31.2992,UP,1
2002-10-30,29.0,28.49,29.398,29.1328,31.2903,UP,1
2002-10-31,29.2,29.0,29.29,29.0854,31.2829,UP,1
2002-11-01,29.52,29.12,29.192,29.03,31.2779,DOWN,0
2002-11-04,29.18,29.7,29.128,28.9852,31.2726,DOWN,0
2002-11-05,28.9,29.19,29.16,28.9328,31.2608,UP,1
2002-11-06,30.71,29.25,29.502,28.9438,31.2618,DOWN,0
2002-11-07,29.93,30.71,29.648,28.941,31.2602,UP,1
2002-11-08,30.25,29.95,29.794,28.946,31.2593,DOWN,0
2002-11-11,29.38,30.2,29.834,28.9296,31.2515,UP,1
2002-11-12,29.58,29.8,29.97,28.946,31.2475,UP,1
2002-11-13,29.88,29.7,29.804,28.9676,31.2461,UP,1
2002-11-14,30.28,30.15,29.874,28.9982,31.2423,DOWN,0
2002-11-15,30.0,29.91,29.824,29.0036,31.2393,DOWN,0
2002-11-18,29.72,30.0,29.892,28.9916,31.2335,DOWN,0
2002-11-19,29.34,29.85,29.844,28.9748,31.2249,UP,1
2002-11-20,29.57,29.34,29.782,28.9632,31.217,UP,1
2002-11-21,29.82,29.6,29.69,28.9676,31.213,UP,1
2002-11-22,30.13,29.83,29.716,28.9796,31.2085,DOWN,0
2002-11-25,30.03,29.95,29.778,28.9952,31.1999,DOWN,0
2002-11-26,29.3,30.03,29.77,29.0032,31.1889,UP,1
2002-11-27,29.77,29.25,29.81,29.0194,31.1773,UP,1
2002-11-29,30.08,30.05,29.862,29.0632,31.1675,UP,1
2002-12-02,30.2,30.25,29.876,29.117,31.161,UP,1
2002-12-03,30.6,30.05,29.99,29.171,31.1627,DOWN,0
2002-12-04,30.5,30.5,30.23,29.234,31.162,UP,1
2002-12-05,30.54,30.7,30.384,29.2826,31.1605,UP,1
2002-12-06,31.21,30.54,30.61,29.3292,31.1653,DOWN,0
2002-12-09,31.09,31.0,30.788,29.3862,31.1694,UP,1
2002-12-10,31.71,31.05,31.01,29.4492,31.1754,DOWN,0
2002-12-11,31.69,31.8,31.248,29.4866,31.1821,DOWN,0
2002-12-12,31.42,31.52,31.424,29.521,31.1864,DOWN,0
2002-12-13,31.39,31.2,31.46,29.5688,31.1891,UP,1
2002-12-16,32.1,31.37,31.662,29.6452,31.1961,DOWN,0
2002-12-17,31.84,32.05,31.688,29.734,31.1981,UP,1
2002-12-18,32.0,32.1,31.75,29.818,31.2011,UP,1
2002-12-19,32.02,32.45,31.87,29.9484,31.2033,DOWN,0
2002-12-20,31.91,31.85,31.974,30.0596,31.2041,DOWN,0
2002-12-23,31.66,30.65,31.886,30.1432,31.2057,DOWN,0
2002-12-24,31.54,31.5,31.826,30.2292,31.2089,UP,1
2002-12-26,31.67,31.65,31.76,30.2742,31.2141,DOWN,0
2002-12-27,31.29,31.75,31.614,30.3284,31.2157,UP,1
2002-12-30,31.66,31.2,31.564,30.3726,31.2185,UP,1
2002-12-31,31.74,31.5,31.58,30.4022,31.2202,UP,1
2003-01-02,32.2,31.5,31.712,30.4428,31.2242,DOWN,0
2003-01-03,31.92,32.2,31.762,30.4962,31.2271,UP,1
2003-01-06,32.3,31.95,31.964,30.5552,31.2323,UP,1
2003-01-07,32.38,32.3,32.108,30.608,31.238,DOWN,0
2003-01-08,32.2,32.23,32.2,30.6518,31.2429,UP,1
2003-01-09,33.4,32.4,32.44,30.7298,31.2528,UP,1
2003-01-10,33.64,32.95,32.784,30.8278,31.2641,DOWN,0
2003-01-13,33.52,33.86,33.028,30.9182,31.2765,UP,1
2003-01-14,33.53,33.62,33.258,31.0048,31.2889,UP,1
2003-01-15,33.93,33.68,33.604,31.093,31.3018,DOWN,0
2003-01-16,33.8,33.9,33.684,31.1854,31.314,DOWN,0
2003-01-17,33.14,33.72,33.584,31.2702,31.3205,DOWN,0
2003-01-21,32.85,33.14,33.45,31.313,31.3232,DOWN,0
2003-01-22,32.4,32.65,33.224,31.3624,31.3216,UP,1
2003-01-23,33.15,32.47,33.068,31.4204,31.3224,DOWN,0
2003-01-24,31.82,32.75,32.672,31.4692,31.3175,UP,1
2003-01-27,32.06,31.5,32.456,31.5188,31.3148,UP,1
2003-01-28,32.34,32.09,32.354,31.568,31.314,DOWN,0
2003-01-29,32.27,31.92,32.328,31.6078,31.315,DOWN,0
2003-01-30,31.71,32.31,32.04,31.642,31.3105,UP,1
2003-01-31,31.77,31.32,32.03,31.683,31.3083,UP,1
2003-02-03,32.17,31.98,32.052,31.7396,31.3099,DOWN,0
2003-02-04,31.3,32.18,31.844,31.7742,31.3069,UP,1
2003-02-05,31.42,31.3,31.674,31.8062,31.3002,DOWN,0
2003-02-06,30.65,31.49,31.462,31.8166,31.2905,DOWN,0
2003-02-07,30.6,30.99,31.228,31.828,31.279,DOWN,0
2003-02-10,30.4,30.8,30.874,31.85,31.2686,DOWN,0
2003-02-11,29.9,30.52,30.594,31.8526,31.2592,DOWN,0
2003-02-12,29.0,29.0,30.11,31.831,31.2442,UP,1
2003-02-13,29.69,29.09,29.918,31.8208,31.2322,UP,1
2003-02-14,30.72,29.68,29.942,31.8232,31.2253,UP,1
2003-02-18,30.92,30.9,30.046,31.8316,31.2193,DOWN,0
2003-02-19,30.31,30.75,30.128,31.827,31.2104,UP,1
2003-02-20,30.46,30.56,30.42,31.812,31.2043,DOWN,0
2003-02-21,30.45,30.46,30.572,31.7992,31.2008,DOWN,0
2003-02-24,30.02,30.46,30.432,31.7654,31.1845,UP,1
2003-02-25,30.27,29.82,30.302,31.737,31.1719,DOWN,0
2003-02-26,29.98,30.3,30.236,31.7082,31.1568,UP,1
2003-02-27,30.36,30.1,30.216,31.6876,31.1428,DOWN,0
2003-02-28,30.03,30.41,30.132,31.6462,31.1235,DOWN,0
2003-03-03,30.01,30.22,30.13,31.6096,31.1053,DOWN,0
2003-03-04,29.34,30.01,29.944,31.5564,31.0844,UP,1
2003-03-05,29.69,29.19,29.886,31.5098,31.0622,DOWN,0
2003-03-06,29.68,29.64,29.75,31.4652,31.0408,UP,1
2003-03-07,29.86,29.43,29.716,31.4292,31.0216,DOWN,0
2003-03-10,28.5,29.77,29.414,31.3684,30.9977,DOWN,0
2003-03-11,27.99,28.65,29.144,31.2948,30.9674,DOWN,0
2003-03-12,27.56,27.8,28.718,31.2202,30.9362,UP,1
2003-03-13,29.16,27.84,28.614,31.1702,30.9132,UP,1
2003-03-14,29.44,29.5,28.53,31.1242,30.8939,UP,1
2003-03-17,30.4,29.28,28.91,31.0882,30.8771,DOWN,0
2003-03-18,30.05,30.5,29.322,31.0508,30.8549,UP,1
2003-03-19,30.46,30.2,29.902,31.014,30.8352,DOWN,0
2003-03-20,30.29,30.39,30.128,30.9722,30.8151,UP,1
2003-03-21,31.2,30.94,30.48,30.9522,30.7931,DOWN,0
2003-03-24,30.03,30.7,30.406,30.8848,30.7645,UP,1
2003-03-25,30.61,30.0,30.518,30.8242,30.741,DOWN,0
2003-03-26,30.39,30.39,30.504,30.7616,30.7152,DOWN,0
2003-03-27,30.2,30.16,30.486,30.695,30.6947,DOWN,0
2003-03-28,29.9,30.09,30.226,30.6144,30.6682,DOWN,0
2003-03-31,29.25,29.65,30.07,30.5234,30.6462,UP,1
2003-04-01,29.84,29.29,29.916,30.4574,30.6257,UP,1
2003-04-02,30.79,30.45,29.996,30.4162,30.6097,DOWN,0
2003-04-03,30.18,30.89,29.992,30.3718,30.5911,UP,1
2003-04-04,30.72,30.45,30.156,30.3232,30.5749,UP,1
2003-04-07,31.19,31.43,30.544,30.3106,30.5615,DOWN,0
2003-04-08,31.13,31.17,30.802,30.292,30.5514,DOWN,0
2003-04-09,30.15,30.6,30.674,30.2482,30.5396,DOWN,0
2003-04-10,30.08,30.25,30.654,30.2044,30.5264,DOWN,0
2003-04-11,29.97,30.13,30.504,30.1696,30.515,UP,1
2003-04-14,30.73,30.05,30.412,30.1488,30.5061,UP,1
2003-04-15,30.96,30.73,30.378,30.1246,30.4941,DOWN,0
2003-04-16,30.53,31.18,30.454,30.1092,30.4833,UP,1
2003-04-17,31.0,30.62,30.638,30.1008,30.4791,DOWN,0
2003-04-21,30.87,31.1,30.818,30.1052,30.4815,UP,1
2003-04-22,31.99,30.83,31.07,30.133,30.4847,UP,1
2003-04-23,32.05,32.24,31.288,30.166,30.4905,DOWN,0
2003-04-24,31.62,32.05,31.506,30.2004,30.497,DOWN,0
2003-04-25,31.5,31.76,31.606,30.2504,30.5016,UP,1
2003-04-28,31.95,31.56,31.822,30.2956,30.5066,DOWN,0
2003-04-29,31.91,31.92,31.806,30.3194,30.5071,UP,1
2003-04-30,31.97,31.99,31.79,30.3404,30.508,DOWN,0
2003-05-01,31.66,31.97,31.798,30.3674,30.5085,UP,1
2003-05-02,32.38,31.58,31.974,30.4058,30.5133,DOWN,0
2003-05-05,32.36,32.31,32.056,30.444,30.5182,DOWN,0
2003-05-06,32.26,32.3,32.126,30.4888,30.5172,DOWN,0
2003-05-07,32.0,31.92,32.132,30.5234,30.519,UP,1
2003-05-08,32.05,31.85,32.21,30.5648,30.5312,UP,1
2003-05-09,32.46,32.4,32.226,30.6068,30.5425,UP,1
2003-05-12,32.9,32.55,32.334,30.6642,30.562,DOWN,0
2003-05-13,32.76,32.7,32.434,30.7192,30.5745,DOWN,0
2003-05-14,32.62,32.88,32.558,30.7848,30.5766,UP,1
2003-05-15,32.82,32.75,32.712,30.8474,30.58,UP,1
2003-05-16,32.91,32.82,32.802,30.912,30.5796,DOWN,0
2003-05-19,31.96,32.4,32.614,30.954,30.5749,DOWN,0
2003-05-20,31.7,32.2,32.402,31.018,30.5769,UP,1
2003-05-21,32.27,31.72,32.332,31.1036,30.589,UP,1
2003-05-22,32.75,32.15,32.318,31.2074,30.6009,UP,1
2003-05-23,32.88,32.75,32.312,31.2818,30.6123,UP,1
2003-05-27,33.12,32.89,32.544,31.3554,30.6171,UP,1
2003-05-28,33.2,33.02,32.844,31.4114,30.6187,DOWN,0
2003-05-29,32.61,33.3,32.912,31.4626,30.6203,UP,1
2003-05-30,33.52,32.6,33.066,31.5238,30.6305,DOWN,0
2003-06-02,33.36,33.7,33.162,31.5852,30.6334,UP,1
2003-06-03,33.61,33.5,33.26,31.6334,30.6384,DOWN,0
2003-06-04,33.46,33.61,33.312,31.702,30.6457,DOWN,0
2003-06-05,33.4,33.46,33.47,31.7578,30.6505,DOWN,0
2003-06-06,33.07,33.5,33.38,31.8114,30.656,DOWN,0
2003-06-09,32.83,32.95,33.274,31.864,30.6623,UP,1
2003-06-10,33.04,32.83,33.16,31.9268,30.666,UP,1
2003-06-11,33.68,32.87,33.204,32.0154,30.6773,UP,1
2003-06-12,33.9,33.8,33.304,32.0966,30.6892,DOWN,0
2003-06-13,33.64,34.0,33.418,32.1536,30.7066,UP,1
2003-06-16,34.5,33.68,33.752,32.24,30.7288,DOWN,0
2003-06-17,34.36,34.46,34.016,32.3128,30.7506,DOWN,0
2003-06-18,34.17,34.3,34.114,32.3724,30.7704,DOWN,0
2003-06-19,32.73,34.17,33.88,32.4044,30.7903,UP,1
2003-06-20,32.85,32.74,33.722,32.4584,30.8105,DOWN,0
2003-06-23,32.78,32.75,33.378,32.5124,30.8307,UP,1
2003-06-24,33.24,32.88,33.154,32.5778,30.8482,DOWN,0
2003-06-25,32.98,32.95,32.916,32.6228,30.8615,UP,1
2003-06-26,33.62,33.15,33.094,32.676,30.8787,UP,1
2003-06-27,33.8,33.8,33.284,32.7414,30.897,DOWN,0
2003-06-30,33.65,33.8,33.458,32.7944,30.9172,UP,1
2003-07-01,34.0,33.65,33.61,32.857,30.9396,UP,1
2003-07-02,34.9,34.07,33.994,32.9152,30.9678,DOWN,0
2003-07-03,34.83,34.76,34.236,32.9708,30.9975,UP,1
2003-07-07,35.3,35.0,34.536,33.0444,31.0292,UP,1
2003-07-08,35.45,35.08,34.896,33.1234,31.067,DOWN,0
2003-07-09,35.45,35.5,35.186,33.1934,31.1067,DOWN,0
2003-07-10,34.93,35.3,35.192,33.2538,31.1418,UP,1
2003-07-11,35.19,34.98,35.264,33.3182,31.181,UP,1
2003-07-14,35.85,35.42,35.374,33.402,31.2197,DOWN,0
2003-07-15,35.45,36.45,35.374,33.4634,31.2526,DOWN,0
2003-07-16,35.0,35.55,35.284,33.5162,31.2864,UP,1
2003-07-17,35.15,35.0,35.328,33.574,31.3193,UP,1
2003-07-18,36.23,35.48,35.536,33.6586,31.3514,DOWN,0
2003-07-21,35.61,36.35,35.488,33.7298,31.3809,DOWN,0
2003-07-22,35.3,35.5,35.458,33.7866,31.4124,UP,1
2003-07-23,35.32,35.3,35.522,33.835,31.4476,UP,1
2003-07-24,35.37,35.8,35.566,33.8872,31.4875,UP,1
2003-07-25,36.15,35.27,35.55,33.9578,31.5292,UP,1
2003-07-28,36.7,36.08,35.768,34.0354,31.5852,DOWN,0
2003-07-29,36.2,36.5,35.948,34.1012,31.6345,DOWN,0
2003-07-30,36.03,36.05,36.09,34.1826,31.6772,DOWN,0
2003-07-31,35.58,36.07,36.132,34.2602,31.7189,DOWN,0
2003-08-01,35.3,35.6,35.962,34.3208,31.7483,DOWN,0
2003-08-04,34.65,35.08,35.552,34.3588,31.7787,DOWN,0
2003-08-05,34.62,34.75,35.236,34.3936,31.8045,UP,1
2003-08-06,35.55,35.21,35.14,34.4422,31.831,UP,1
2003-08-07,35.9,35.35,35.204,34.4962,31.8596,UP,1
2003-08-08,36.35,36.0,35.414,34.571,31.8951,DOWN,0
2003-08-11,35.91,36.49,35.666,34.6188,31.9279,UP,1
2003-08-12,36.57,36.05,36.056,34.683,31.9621,DOWN,0
2003-08-13,35.97,36.65,36.14,34.7302,31.9919,UP,1
2003-08-14,36.34,36.1,36.228,34.7878,32.0261,UP,1
2003-08-15,36.55,36.34,36.268,34.8508,32.0651,UP,1
2003-08-18,36.87,36.54,36.46,34.9268,32.1045,UP,1
2003-08-19,36.98,37.12,36.542,35.0098,32.1434,UP,1
2003-08-20,37.21,36.95,36.79,35.0932,32.1818,DOWN,0
2003-08-21,36.46,37.21,36.814,35.1488,32.2182,DOWN,0
2003-08-22,35.87,36.65,36.678,35.1882,32.2531,UP,1
2003-08-25,35.92,35.87,36.488,35.2338,32.2791,UP,1
2003-08-26,36.3,35.86,36.352,35.2698,32.311,DOWN,0
2003-08-27,35.74,36.1,36.058,35.2974,32.3384,UP,1
2003-08-28,35.88,35.85,35.942,35.3316,32.3709,UP,1
2003-08-29,36.41,35.82,36.05,35.4052,32.4051,UP,1
2003-09-02,37.16,36.55,36.298,35.4914,32.4415,UP,1
2003-09-03,37.45,37.1,36.528,35.5848,32.4773,DOWN,0
2003-09-04,36.8,37.47,36.74,35.656,32.5113,DOWN,0
2003-09-05,36.46,36.5,36.856,35.7256,32.545,UP,1
2003-09-08,36.94,36.45,36.962,35.792,32.583,DOWN,0
2003-09-09,36.23,36.95,36.776,35.8406,32.6163,DOWN,0
2003-09-10,35.98,36.2,36.482,35.8872,32.6471,UP,1
2003-09-11,36.1,36.35,36.342,35.9292,32.677,UP,1
2003-09-12,37.09,36.4,36.468,35.973,32.7123,DOWN,0
2003-09-15,36.97,37.03,36.474,36.0158,32.7506,UP,1
2003-09-16,37.4,36.95,36.708,36.0578,32.7888,DOWN,0
2003-09-17,37.23,37.05,36.958,36.0934,32.8245,UP,1
2003-09-18,37.8,37.5,37.298,36.1404,32.8625,DOWN,0
2003-09-19,37.7,37.55,37.42,36.1958,32.898,DOWN,0
2003-09-22,37.47,37.71,37.52,36.2414,32.9329,UP,1
2003-09-23,37.92,37.6,37.624,36.2828,32.9698,DOWN,0
2003-09-24,37.02,37.92,37.582,36.3142,32.9988,UP,1
2003-09-25,37.03,36.88,37.428,36.3548,33.0285,DOWN,0
2003-09-26,37.01,36.8,37.29,36.392,33.055,UP,1
2003-09-29,38.06,37.15,37.408,36.4286,33.0869,DOWN,0
2003-09-30,37.36,37.6,37.296,36.4636,33.1166,UP,1
2003-10-01,37.58,37.49,37.408,36.5092,33.1475,UP,1
2003-10-02,37.62,37.58,37.526,36.5552,33.1751,UP,1
2003-10-03,37.63,37.62,37.65,36.6004,33.2041,UP,1
2003-10-06,37.68,37.75,37.574,36.631,33.2325,DOWN,0
2003-10-07,37.59,37.2,37.62,36.6488,33.2603,DOWN,0
2003-10-08,37.45,37.55,37.594,36.6738,33.288,UP,1
2003-10-09,38.1,37.45,37.69,36.7152,33.3202,DOWN,0
2003-10-10,38.07,38.1,37.778,36.765,33.3529,UP,1
2003-10-13,38.35,38.05,37.912,36.826,33.3863,UP,1
2003-10-14,38.54,38.59,38.102,36.9038,33.4225,UP,1
2003-10-15,38.74,38.75,38.36,36.9862,33.4579,UP,1
2003-10-16,38.77,38.94,38.494,37.0506,33.4931,DOWN,0
2003-10-17,38.52,39.06,38.584,37.103,33.5247,DOWN,0
2003-10-20,38.25,38.42,38.564,37.141,33.5563,UP,1
2003-10-21,38.31,38.25,38.518,37.189,33.5864,DOWN,0
2003-10-22,37.69,38.31,38.308,37.2114,33.6129,UP,1
2003-10-23,38.42,37.66,38.238,37.2604,33.644,UP,1
2003-10-24,38.69,38.4,38.272,37.3074,33.6705,DOWN,0
2003-10-27,38.63,38.9,38.348,37.349,33.6954,UP,1
2003-10-28,38.83,38.63,38.452,37.3882,33.722,UP,1
2003-10-29,39.08,38.63,38.73,37.4302,33.7497,DOWN,0
2003-10-30,38.78,39.16,38.802,37.4616,33.774,DOWN,0
2003-10-31,38.64,38.81,38.792,37.5052,33.7982,UP,1
2003-11-03,39.03,38.67,38.872,37.5684,33.8276,DOWN,0
2003-11-04,38.05,39.03,38.716,37.611,33.8536,DOWN,0
2003-11-05,37.2,38.05,38.34,37.629,33.8776,UP,1
2003-11-06,37.36,36.8,38.056,37.6614,33.8987,DOWN,0
2003-11-07,36.95,37.36,37.718,37.6828,33.9243,DOWN,0
2003-11-10,36.92,36.76,37.296,37.693,33.9486,DOWN,0
2003-11-11,36.9,36.9,37.066,37.6878,33.9714,UP,1
2003-11-12,37.32,36.75,37.09,37.6852,33.9967,UP,1
2003-11-13,37.7,37.32,37.158,37.7032,34.0266,DOWN,0
2003-11-14,36.9,37.7,37.148,37.712,34.0523,DOWN,0
2003-11-17,36.6,36.9,37.084,37.7052,34.0744,UP,1
2003-11-18,37.0,37.3,37.104,37.7206,34.1029,UP,1
2003-11-19,37.2,36.75,37.08,37.745,34.1318,DOWN,0
2003-11-20,37.15,36.69,36.97,37.766,34.1643,DOWN,0
2003-11-21,37.0,37.25,36.99,37.7642,34.1963,UP,1
2003-11-24,38.11,37.35,37.292,37.787,34.2349,UP,1
2003-11-25,38.41,38.11,37.574,37.8072,34.2774,UP,1
2003-11-26,39.14,38.9,37.962,37.8454,34.3281,DOWN,0
2003-11-28,39.11,39.08,38.354,37.8716,34.3752,UP,1
2003-12-01,40.3,39.25,39.014,37.9236,34.4231,DOWN,0
2003-12-02,40.04,40.1,39.4,37.975,34.4687,DOWN,0
2003-12-03,40.01,40.04,39.72,38.0168,34.5172,UP,1
2003-12-04,40.44,40.45,39.98,38.0852,34.5671,DOWN,0
2003-12-05,40.32,40.45,40.222,38.151,34.6165,UP,1
2003-12-08,40.6,40.0,40.282,38.2228,34.6694,DOWN,0
2003-12-09,40.3,40.63,40.334,38.2676,34.7195,UP,1
2003-12-10,40.73,40.25,40.478,38.335,34.7733,UP,1
2003-12-11,41.43,40.41,40.676,38.412,34.8286,DOWN,0
2003-12-12,41.19,41.39,40.85,38.4834,34.8844,DOWN,0
2003-12-15,40.62,41.48,40.854,38.5432,34.9375,UP,1
2003-12-16,40.95,40.7,40.984,38.6086,34.9955,UP,1
2003-12-17,41.3,40.7,41.098,38.6828,35.0536,UP,1
2003-12-18,41.83,41.5,41.178,38.7704,35.1143,DOWN,0
2003-12-19,41.5,41.83,41.24,38.8384,35.1725,DOWN,0
2003-12-22,41.33,41.41,41.382,38.9036,35.2367,UP,1
2003-12-23,41.47,41.2,41.486,38.966,35.3041,UP,1
2003-12-24,41.6,41.4,41.546,39.0272,35.3743,UP,1
2003-12-26,41.75,41.45,41.53,39.0874,35.4372,UP,1
2003-12-29,42.19,41.77,41.668,39.1558,35.501,DOWN,0
2003-12-30,41.87,42.19,41.776,39.2228,35.5583,DOWN,0
2003-12-31,41.77,41.82,41.836,39.2932,35.6169,UP,1
2004-01-02,41.93,41.9,41.902,39.3656,35.6743,UP,1
2004-01-05,42.0,42.25,41.952,39.4518,35.7328,DOWN,0
2004-01-06,41.83,41.7,41.88,39.52,35.786,DOWN,0
2004-01-07,41.62,41.5,41.83,39.5786,35.8439,UP,1
2004-01-08,42.25,41.48,41.926,39.651,35.9021,DOWN,0
2004-01-09,41.95,41.91,41.93,39.7134,35.9599,UP,1
2004-01-12,42.26,42.05,41.982,39.777,36.0202,DOWN,0
2004-01-13,42.17,42.26,42.05,39.8448,36.0816,UP,1
2004-01-14,43.19,42.13,42.364,39.9358,36.1513,DOWN,0
2004-01-15,43.12,43.5,42.538,40.0176,36.2177,UP,1
2004-01-16,43.38,43.31,42.824,40.1242,36.2806,UP,1
2004-01-20,43.39,43.4,43.05,40.248,36.3467,UP,1
2004-01-21,44.47,43.68,43.51,40.3902,36.4154,DOWN,0
2004-01-22,44.38,44.55,43.748,40.5388,36.4814,DOWN,0
2004-01-23,43.65,44.5,43.854,40.6734,36.544,UP,1
2004-01-26,43.69,43.7,43.916,40.8092,36.6117,DOWN,0
2004-01-27,43.16,43.59,43.87,40.926,36.6771,UP,1
2004-01-28,43.4,43.17,43.656,41.04,36.7442,UP,1
2004-01-29,43.48,43.62,43.476,41.1716,36.808,UP,1
2004-01-30,43.5,43.25,43.446,41.3096,36.8707,UP,1
2004-02-02,43.83,43.59,43.474,41.4462,36.9372,UP,1
2004-02-03,44.45,43.85,43.732,41.5912,37.0044,DOWN,0
2004-02-04,44.39,44.4,43.93,41.736,37.072,UP,1
2004-02-05,44.92,44.54,44.218,41.8944,37.1367,UP,1
2004-02-06,45.55,44.78,44.628,42.0432,37.2042,DOWN,0
2004-02-09,44.87,45.35,44.836,42.1724,37.2704,UP,1
2004-02-10,45.0,44.86,44.946,42.2896,37.3379,UP,1
2004-02-11,46.7,45.55,45.408,42.4414,37.4117,DOWN,0
2004-02-12,46.41,46.9,45.706,42.5636,37.4842,DOWN,0
2004-02-13,46.11,46.13,45.818,42.685,37.5549,UP,1
2004-02-17,47.01,46.42,46.246,42.825,37.6316,DOWN,0
2004-02-18,47.0,47.3,46.646,42.9562,37.7047,DOWN,0
2004-02-19,46.52,47.7,46.61,43.0802,37.7755,DOWN,0
2004-02-20,46.23,46.52,46.574,43.1928,37.8454,DOWN,0
2004-02-23,45.88,46.4,46.528,43.3044,37.9148,DOWN,0
2004-02-24,45.81,45.65,46.288,43.406,37.9836,UP,1
2004-02-25,45.99,45.71,46.086,43.4972,38.0512,DOWN,0
2004-02-26,45.92,45.8,45.966,43.5918,38.1163,UP,1
2004-02-27,46.39,45.56,45.998,43.7072,38.1845,UP,1
2004-03-01,46.63,46.8,46.148,43.8208,38.2545,UP,1
2004-03-02,46.96,46.5,46.378,43.934,38.3252,UP,1
2004-03-03,47.61,46.66,46.702,44.0496,38.3987,UP,1
2004-03-04,48.11,47.62,47.14,44.1818,38.4795,DOWN,0
2004-03-05,47.42,47.9,47.346,44.3036,38.5581,DOWN,0
2004-03-08,46.91,47.28,47.402,44.4124,38.6313,DOWN,0
2004-03-09,46.42,46.75,47.294,44.5088,38.6996,DOWN,0
2004-03-10,45.72,46.5,46.916,44.5882,38.7638,DOWN,0
2004-03-11,44.76,45.3,46.246,44.6396,38.822,UP,1
2004-03-12,45.71,44.4,45.904,44.7164,38.8846,DOWN,0
2004-03-15,44.48,45.55,45.418,44.7706,38.9439,UP,1
2004-03-16,44.63,44.79,45.06,44.8246,38.9995,UP,1
2004-03-17,45.9,44.85,45.096,44.9026,39.0622,UP,1
2004-03-18,47.0,45.9,45.544,45.006,39.1291,DOWN,0
2004-03-19,45.75,46.7,45.552,45.0886,39.1906,DOWN,0
2004-03-22,45.2,44.69,45.696,45.1476,39.2496,DOWN,0
2004-03-23,44.81,45.25,45.732,45.2048,39.3083,DOWN,0
2004-03-24,44.14,44.68,45.38,45.2424,39.3648,DOWN,0
2004-03-25,44.01,44.39,44.782,45.2792,39.4197,UP,1
2004-03-26,44.02,43.91,44.436,45.2958,39.4714,UP,1
2004-03-29,44.54,44.05,44.304,45.3242,39.5246,UP,1
2004-03-30,44.71,44.53,44.284,45.3508,39.5799,UP,1
2004-03-31,44.78,44.8,44.412,45.3786,39.6313,UP,1
2004-04-01,45.38,44.78,44.686,45.3968,39.6864,UP,1
2004-04-02,45.76,45.6,45.034,45.4244,39.7444,UP,1
2004-04-05,46.12,45.66,45.35,45.4738,39.8113,UP,1
2004-04-06,46.34,46.12,45.676,45.5268,39.8788,DOWN,0
2004-04-07,46.0,46.3,45.92,45.5836,39.9449,DOWN,0
2004-04-08,45.89,46.4,46.022,45.6334,40.0081,UP,1
2004-04-12,46.22,46.3,46.114,45.6882,40.0743,DOWN,0
2004-04-13,45.03,46.33,45.896,45.7188,40.1314,DOWN,0
2004-04-14,44.59,44.8,45.546,45.734,40.1853,DOWN,0
2004-04-15,44.18,44.59,45.182,45.7286,40.238,UP,1
2004-04-16,44.25,44.5,44.854,45.7258,40.2892,DOWN,0
2004-04-19,44.04,44.16,44.418,45.7082,40.3349,DOWN,0
2004-04-20,42.96,44.15,44.004,45.6564,40.3756,UP,1
2004-04-21,43.02,43.06,43.69,45.6194,40.4142,UP,1
2004-04-22,44.75,43.05,43.804,45.6144,40.4607,DOWN,0
2004-04-23,44.62,44.76,43.878,45.5728,40.5065,DOWN,0
2004-04-26,44.54,44.8,43.978,45.5354,40.5546,DOWN,0
